ID;Sex;Age;MaritalStatus;CountryOfBirth;Periods;Immigration_1;EmigrationInclAdmCorrections_2;NetMigrationInclAdmCorrections_3;AdministrativeEntries_4;AdministrativeRemoval_5;NetAdministrativeCorrections_6
4083;Total male and female;Total;Widowed;Turkey;2023;58.0;88.0;-30.0;1.0;7.0;-6.0
4084;Total male and female;Total;Widowed;Turkmenistan;2020;0.0;0.0;0.0;0.0;0.0;0.0
4085;Total male and female;Total;Widowed;Turkmenistan;2021;0.0;0.0;0.0;0.0;0.0;0.0
4086;Total male and female;Total;Widowed;Turkmenistan;2022;0.0;0.0;0.0;0.0;0.0;0.0
4087;Total male and female;Total;Widowed;Turkmenistan;2023;0.0;0.0;0.0;0.0;0.0;0.0
4088;Total male and female;Total;Widowed;Turks and Caicos islands;2020;0.0;0.0;0.0;0.0;0.0;0.0
4089;Total male and female;Total;Widowed;Turks and Caicos islands;2021;0.0;0.0;0.0;0.0;0.0;0.0
4090;Total male and female;Total;Widowed;Turks and Caicos islands;2022;0.0;0.0;0.0;0.0;0.0;0.0
4091;Total male and female;Total;Widowed;Turks and Caicos islands;2023;0.0;0.0;0.0;0.0;0.0;0.0
4092;Total male and female;Total;Widowed;Tuvalu;2020;0.0;0.0;0.0;0.0;0.0;0.0
4093;Total male and female;Total;Widowed;Tuvalu;2021;0.0;0.0;0.0;0.0;0.0;0.0
4094;Total male and female;Total;Widowed;Tuvalu;2022;0.0;0.0;0.0;0.0;0.0;0.0
4095;Total male and female;Total;Widowed;Tuvalu;2023;0.0;0.0;0.0;0.0;0.0;0.0
4096;Total male and female;Total;Widowed;Uganda;2020;4.0;0.0;4.0;0.0;0.0;0.0
4097;Total male and female;Total;Widowed;Uganda;2021;2.0;0.0;2.0;0.0;0.0;0.0
4098;Total male and female;Total;Widowed;Uganda;2022;1.0;0.0;1.0;0.0;0.0;0.0
4099;Total male and female;Total;Widowed;Uganda;2023;2.0;2.0;0.0;0.0;2.0;-2.0
4100;Total male and female;Total;Widowed;Uruguay;2020;0.0;0.0;0.0;0.0;0.0;0.0
4101;Total male and female;Total;Widowed;Uruguay;2021;1.0;0.0;1.0;0.0;0.0;0.0
4102;Total male and female;Total;Widowed;Uruguay;2022;0.0;0.0;0.0;0.0;0.0;0.0
4103;Total male and female;Total;Widowed;Uruguay;2023;1.0;0.0;1.0;0.0;0.0;0.0
4104;Total male and female;Total;Widowed;Vanuatu;2020;0.0;0.0;0.0;0.0;0.0;0.0
4105;Total male and female;Total;Widowed;Vanuatu;2021;0.0;0.0;0.0;0.0;0.0;0.0
4106;Total male and female;Total;Widowed;Vanuatu;2022;0.0;0.0;0.0;0.0;0.0;0.0
4107;Total male and female;Total;Widowed;Vanuatu;2023;0.0;0.0;0.0;0.0;0.0;0.0
4108;Total male and female;Total;Widowed;Vatican City;2020;0.0;0.0;0.0;0.0;0.0;0.0
4109;Total male and female;Total;Widowed;Vatican City;2021;0.0;0.0;0.0;0.0;0.0;0.0
4110;Total male and female;Total;Widowed;Vatican City;2022;0.0;0.0;0.0;0.0;0.0;0.0
4111;Total male and female;Total;Widowed;Vatican City;2023;0.0;0.0;0.0;0.0;0.0;0.0
4112;Total male and female;Total;Widowed;Venezuela;2020;3.0;1.0;2.0;0.0;0.0;0.0
4113;Total male and female;Total;Widowed;Venezuela;2021;0.0;1.0;-1.0;0.0;1.0;-1.0
4114;Total male and female;Total;Widowed;Venezuela;2022;1.0;0.0;1.0;0.0;0.0;0.0
4115;Total male and female;Total;Widowed;Venezuela;2023;2.0;4.0;-2.0;0.0;0.0;0.0
4116;Total male and female;Total;Widowed;United Kingdom;2020;19.0;18.0;1.0;0.0;2.0;-2.0
4117;Total male and female;Total;Widowed;United Kingdom;2021;10.0;18.0;-8.0;0.0;2.0;-2.0
4118;Total male and female;Total;Widowed;United Kingdom;2022;2.0;15.0;-13.0;0.0;0.0;0.0
4119;Total male and female;Total;Widowed;United Kingdom;2023;1.0;17.0;-16.0;0.0;1.0;-1.0
4120;Total male and female;Total;Widowed;United Arab Emirates;2020;0.0;0.0;0.0;0.0;0.0;0.0
4121;Total male and female;Total;Widowed;United Arab Emirates;2021;0.0;0.0;0.0;0.0;0.0;0.0
4122;Total male and female;Total;Widowed;United Arab Emirates;2022;0.0;0.0;0.0;0.0;0.0;0.0
4123;Total male and female;Total;Widowed;United Arab Emirates;2023;0.0;0.0;0.0;0.0;0.0;0.0
4124;Total male and female;Total;Widowed;United States of America;2020;1.0;8.0;-7.0;0.0;2.0;-2.0
4125;Total male and female;Total;Widowed;United States of America;2021;3.0;8.0;-5.0;0.0;0.0;0.0
4126;Total male and female;Total;Widowed;United States of America;2022;2.0;8.0;-6.0;1.0;1.0;0.0
4127;Total male and female;Total;Widowed;United States of America;2023;0.0;11.0;-11.0;0.0;0.0;0.0
4128;Total male and female;Total;Widowed;Remote Islands of the United States;2020;0.0;0.0;0.0;0.0;0.0;0.0
4129;Total male and female;Total;Widowed;Remote Islands of the United States;2021;0.0;0.0;0.0;0.0;0.0;0.0
4130;Total male and female;Total;Widowed;Remote Islands of the United States;2022;0.0;0.0;0.0;0.0;0.0;0.0
4131;Total male and female;Total;Widowed;Remote Islands of the United States;2023;0.0;0.0;0.0;0.0;0.0;0.0
4132;Total male and female;Total;Widowed;Vietnam;2020;3.0;3.0;0.0;0.0;1.0;-1.0
4133;Total male and female;Total;Widowed;Vietnam;2021;0.0;1.0;-1.0;0.0;0.0;0.0
4134;Total male and female;Total;Widowed;Vietnam;2022;1.0;3.0;-2.0;0.0;0.0;0.0
4135;Total male and female;Total;Widowed;Vietnam;2023;1.0;2.0;-1.0;0.0;0.0;0.0
4136;Total male and female;Total;Widowed;Wallis and Futuna islands;2020;0.0;0.0;0.0;0.0;0.0;0.0
4137;Total male and female;Total;Widowed;Wallis and Futuna islands;2021;0.0;0.0;0.0;0.0;0.0;0.0
4138;Total male and female;Total;Widowed;Wallis and Futuna islands;2022;0.0;0.0;0.0;0.0;0.0;0.0
4139;Total male and female;Total;Widowed;Wallis and Futuna islands;2023;0.0;0.0;0.0;0.0;0.0;0.0
4140;Total male and female;Total;Widowed;Belarus;2020;0.0;2.0;-2.0;0.0;0.0;0.0
4141;Total male and female;Total;Widowed;Belarus;2021;1.0;1.0;0.0;0.0;1.0;-1.0
4142;Total male and female;Total;Widowed;Belarus;2022;5.0;2.0;3.0;0.0;0.0;0.0
4143;Total male and female;Total;Widowed;Belarus;2023;4.0;3.0;1.0;0.0;0.0;0.0
4144;Total male and female;Total;Widowed;Zambia;2020;0.0;0.0;0.0;0.0;0.0;0.0
4145;Total male and female;Total;Widowed;Zambia;2021;0.0;0.0;0.0;0.0;0.0;0.0
4146;Total male and female;Total;Widowed;Zambia;2022;1.0;0.0;1.0;0.0;0.0;0.0
4147;Total male and female;Total;Widowed;Zambia;2023;0.0;0.0;0.0;0.0;0.0;0.0
4148;Total male and female;Total;Widowed;Zimbabwe;2020;0.0;0.0;0.0;0.0;0.0;0.0
4149;Total male and female;Total;Widowed;Zimbabwe;2021;0.0;0.0;0.0;0.0;0.0;0.0
4150;Total male and female;Total;Widowed;Zimbabwe;2022;0.0;0.0;0.0;0.0;0.0;0.0
4151;Total male and female;Total;Widowed;Zimbabwe;2023;1.0;0.0;1.0;0.0;0.0;0.0
4152;Total male and female;Total;Widowed;South Africa;2020;1.0;2.0;-1.0;0.0;0.0;0.0
4153;Total male and female;Total;Widowed;South Africa;2021;0.0;1.0;-1.0;0.0;0.0;0.0
4154;Total male and female;Total;Widowed;South Africa;2022;4.0;3.0;1.0;0.0;0.0;0.0
4155;Total male and female;Total;Widowed;South Africa;2023;1.0;3.0;-2.0;0.0;0.0;0.0
4156;Total male and female;Total;Widowed;South Korea;2020;0.0;1.0;-1.0;0.0;0.0;0.0
4157;Total male and female;Total;Widowed;South Korea;2021;2.0;1.0;1.0;0.0;0.0;0.0
4158;Total male and female;Total;Widowed;South Korea;2022;0.0;0.0;0.0;0.0;0.0;0.0
4159;Total male and female;Total;Widowed;South Korea;2023;0.0;1.0;-1.0;0.0;0.0;0.0
4160;Total male and female;Total;Widowed;South Sudan;2020;0.0;0.0;0.0;0.0;0.0;0.0
4161;Total male and female;Total;Widowed;South Sudan;2021;0.0;0.0;0.0;0.0;0.0;0.0
4162;Total male and female;Total;Widowed;South Sudan;2022;0.0;0.0;0.0;0.0;0.0;0.0
4163;Total male and female;Total;Widowed;South Sudan;2023;0.0;0.0;0.0;0.0;0.0;0.0
4164;Total male and female;Total;Widowed;Sweden;2020;0.0;3.0;-3.0;0.0;0.0;0.0
4165;Total male and female;Total;Widowed;Sweden;2021;0.0;3.0;-3.0;0.0;0.0;0.0
4166;Total male and female;Total;Widowed;Sweden;2022;0.0;0.0;0.0;0.0;0.0;0.0
4167;Total male and female;Total;Widowed;Sweden;2023;0.0;3.0;-3.0;0.0;0.0;0.0
4168;Total male and female;Total;Widowed;Switzerland;2020;0.0;1.0;-1.0;0.0;0.0;0.0
4169;Total male and female;Total;Widowed;Switzerland;2021;4.0;0.0;4.0;0.0;0.0;0.0
4170;Total male and female;Total;Widowed;Switzerland;2022;0.0;1.0;-1.0;0.0;0.0;0.0
4171;Total male and female;Total;Widowed;Switzerland;2023;1.0;4.0;-3.0;0.0;0.0;0.0
4172;Total male and female;Total;Widowed;Unknown country of birth;2020;0.0;0.0;0.0;0.0;0.0;0.0
4173;Total male and female;Total;Widowed;Unknown country of birth;2021;0.0;0.0;0.0;0.0;0.0;0.0
4174;Total male and female;Total;Widowed;Unknown country of birth;2022;0.0;0.0;0.0;0.0;0.0;0.0
4175;Total male and female;Total;Widowed;Unknown country of birth;2023;0.0;0.0;0.0;0.0;0.0;0.0
4176;Total male and female;Total;Divorced;Total;2020;5617.0;4766.0;851.0;3043.0;3224.0;-181.0
4177;Total male and female;Total;Divorced;Total;2021;5280.0;5221.0;59.0;2344.0;2621.0;-277.0
4178;Total male and female;Total;Divorced;Total;2022;7037.0;6225.0;812.0;1821.0;2449.0;-628.0
4179;Total male and female;Total;Divorced;Total;2023;6159.0;6390.0;-231.0;1934.0;2756.0;-822.0
4180;Total male and female;Total;Divorced;The Netherlands;2020;2037.0;1873.0;164.0;1844.0;1681.0;163.0
4181;Total male and female;Total;Divorced;The Netherlands;2021;1771.0;2055.0;-284.0;1548.0;1394.0;154.0
4182;Total male and female;Total;Divorced;The Netherlands;2022;1681.0;2568.0;-887.0;1111.0;1125.0;-14.0
4183;Total male and female;Total;Divorced;The Netherlands;2023;1610.0;2580.0;-970.0;1153.0;1295.0;-142.0
4184;Total male and female;Total;Divorced;Total abroad;2020;3580.0;2893.0;687.0;1199.0;1543.0;-344.0
4185;Total male and female;Total;Divorced;Total abroad;2021;3509.0;3166.0;343.0;796.0;1227.0;-431.0
4186;Total male and female;Total;Divorced;Total abroad;2022;5356.0;3657.0;1699.0;710.0;1324.0;-614.0
4187;Total male and female;Total;Divorced;Total abroad;2023;4549.0;3810.0;739.0;781.0;1461.0;-680.0
4188;Total male and female;Total;Divorced;Africa;2020;386.0;394.0;-8.0;289.0;369.0;-80.0
4189;Total male and female;Total;Divorced;Africa;2021;329.0;366.0;-37.0;210.0;269.0;-59.0
4190;Total male and female;Total;Divorced;Africa;2022;380.0;431.0;-51.0;177.0;267.0;-90.0
4191;Total male and female;Total;Divorced;Africa;2023;515.0;456.0;59.0;187.0;305.0;-118.0
4192;Total male and female;Total;Divorced;America;2020;823.0;437.0;386.0;343.0;349.0;-6.0
4193;Total male and female;Total;Divorced;America;2021;844.0;574.0;270.0;187.0;219.0;-32.0
4194;Total male and female;Total;Divorced;America;2022;837.0;606.0;231.0;177.0;239.0;-62.0
4195;Total male and female;Total;Divorced;America;2023;924.0;648.0;276.0;173.0;267.0;-94.0
4196;Total male and female;Total;Divorced;Asia;2020;861.0;705.0;156.0;414.0;472.0;-58.0
4197;Total male and female;Total;Divorced;Asia;2021;910.0;835.0;75.0;265.0;410.0;-145.0
4198;Total male and female;Total;Divorced;Asia;2022;991.0;884.0;107.0;242.0;430.0;-188.0
4199;Total male and female;Total;Divorced;Asia;2023;1114.0;905.0;209.0;289.0;449.0;-160.0
4200;Total male and female;Total;Divorced;Europe (excluding the Netherlands);2020;1494.0;1346.0;148.0;152.0;351.0;-199.0
4201;Total male and female;Total;Divorced;Europe (excluding the Netherlands);2021;1415.0;1372.0;43.0;131.0;326.0;-195.0
4202;Total male and female;Total;Divorced;Europe (excluding the Netherlands);2022;3134.0;1715.0;1419.0;113.0;385.0;-272.0
4203;Total male and female;Total;Divorced;Europe (excluding the Netherlands);2023;1984.0;1777.0;207.0;132.0;437.0;-305.0
4204;Total male and female;Total;Divorced;Outside Europe;2020;2086.0;1547.0;539.0;1047.0;1192.0;-145.0
4205;Total male and female;Total;Divorced;Outside Europe;2021;2094.0;1794.0;300.0;665.0;901.0;-236.0
4206;Total male and female;Total;Divorced;Outside Europe;2022;2222.0;1942.0;280.0;597.0;939.0;-342.0
4207;Total male and female;Total;Divorced;Outside Europe;2023;2565.0;2033.0;532.0;649.0;1024.0;-375.0
4208;Total male and female;Total;Divorced;Oceania;2020;16.0;11.0;5.0;1.0;2.0;-1.0
4209;Total male and female;Total;Divorced;Oceania;2021;11.0;19.0;-8.0;3.0;3.0;0.0
4210;Total male and female;Total;Divorced;Oceania;2022;14.0;21.0;-7.0;1.0;3.0;-2.0
4211;Total male and female;Total;Divorced;Oceania;2023;12.0;24.0;-12.0;0.0;3.0;-3.0
4212;Total male and female;Total;Divorced;European Union (excluding Netherlands);2020;1249.0;1135.0;114.0;126.0;293.0;-167.0
4213;Total male and female;Total;Divorced;European Union (excluding Netherlands);2021;1197.0;1127.0;70.0;97.0;259.0;-162.0
4214;Total male and female;Total;Divorced;European Union (excluding Netherlands);2022;1168.0;1252.0;-84.0;87.0;276.0;-189.0
4215;Total male and female;Total;Divorced;European Union (excluding Netherlands);2023;1136.0;1211.0;-75.0;90.0;280.0;-190.0
4216;Total male and female;Total;Divorced;GIPS countries (European Union);2020;101.0;144.0;-43.0;19.0;32.0;-13.0
4217;Total male and female;Total;Divorced;GIPS countries (European Union);2021;102.0;148.0;-46.0;14.0;30.0;-16.0
4218;Total male and female;Total;Divorced;GIPS countries (European Union);2022;101.0;161.0;-60.0;17.0;31.0;-14.0
4219;Total male and female;Total;Divorced;GIPS countries (European Union);2023;94.0;140.0;-46.0;18.0;30.0;-12.0
4220;Total male and female;Total;Divorced;Middle and Eastern European EU countries;2020;785.0;625.0;160.0;64.0;199.0;-135.0
4221;Total male and female;Total;Divorced;Middle and Eastern European EU countries;2021;748.0;616.0;132.0;48.0;168.0;-120.0
4222;Total male and female;Total;Divorced;Middle and Eastern European EU countries;2022;760.0;686.0;74.0;48.0;190.0;-142.0
4223;Total male and female;Total;Divorced;Middle and Eastern European EU countries;2023;768.0;734.0;34.0;45.0;202.0;-157.0
4224;Total male and female;Total;Divorced;Africa (excluding Morocco);2020;264.0;312.0;-48.0;127.0;215.0;-88.0
4225;Total male and female;Total;Divorced;Africa (excluding Morocco);2021;212.0;281.0;-69.0;85.0;142.0;-57.0
4226;Total male and female;Total;Divorced;Africa (excluding Morocco);2022;265.0;305.0;-40.0;75.0;136.0;-61.0
4227;Total male and female;Total;Divorced;Africa (excluding Morocco);2023;384.0;322.0;62.0;85.0;172.0;-87.0
4228;Total male and female;Total;Divorced;America and Oceania (excluding Suri...;2020;284.0;205.0;79.0;52.0;80.0;-28.0
4229;Total male and female;Total;Divorced;America and Oceania (excluding Suri...;2021;296.0;286.0;10.0;38.0;76.0;-38.0
4230;Total male and female;Total;Divorced;America and Oceania (excluding Suri...;2022;263.0;298.0;-35.0;35.0;80.0;-45.0
4231;Total male and female;Total;Divorced;America and Oceania (excluding Suri...;2023;295.0;321.0;-26.0;32.0;82.0;-50.0
4232;Total male and female;Total;Divorced;Asia (excluding Indonesia and Turkey);2020;544.0;312.0;232.0;127.0;160.0;-33.0
4233;Total male and female;Total;Divorced;Asia (excluding Indonesia and Turkey);2021;571.0;422.0;149.0;69.0;177.0;-108.0
4234;Total male and female;Total;Divorced;Asia (excluding Indonesia and Turkey);2022;609.0;437.0;172.0;80.0;197.0;-117.0
4235;Total male and female;Total;Divorced;Asia (excluding Indonesia and Turkey);2023;706.0;420.0;286.0;108.0;176.0;-68.0
4236;Total male and female;Total;Divorced;Antarctica;2020;0.0;0.0;0.0;0.0;0.0;0.0
4237;Total male and female;Total;Divorced;Antarctica;2021;0.0;0.0;0.0;0.0;0.0;0.0
4238;Total male and female;Total;Divorced;Antarctica;2022;0.0;0.0;0.0;0.0;0.0;0.0
4239;Total male and female;Total;Divorced;Antarctica;2023;0.0;0.0;0.0;0.0;0.0;0.0
4240;Total male and female;Total;Divorced;Afghanistan;2020;19.0;15.0;4.0;6.0;3.0;3.0
4241;Total male and female;Total;Divorced;Afghanistan;2021;20.0;20.0;0.0;5.0;13.0;-8.0
4242;Total male and female;Total;Divorced;Afghanistan;2022;17.0;23.0;-6.0;6.0;15.0;-9.0
4243;Total male and female;Total;Divorced;Afghanistan;2023;16.0;16.0;0.0;7.0;5.0;2.0
4244;Total male and female;Total;Divorced;Albania;2020;2.0;2.0;0.0;0.0;1.0;-1.0
4245;Total male and female;Total;Divorced;Albania;2021;2.0;5.0;-3.0;0.0;0.0;0.0
4246;Total male and female;Total;Divorced;Albania;2022;5.0;8.0;-3.0;0.0;4.0;-4.0
4247;Total male and female;Total;Divorced;Albania;2023;9.0;6.0;3.0;1.0;4.0;-3.0
4248;Total male and female;Total;Divorced;Algeria;2020;8.0;13.0;-5.0;1.0;5.0;-4.0
4249;Total male and female;Total;Divorced;Algeria;2021;9.0;6.0;3.0;2.0;2.0;0.0
4250;Total male and female;Total;Divorced;Algeria;2022;4.0;5.0;-1.0;3.0;5.0;-2.0
4251;Total male and female;Total;Divorced;Algeria;2023;13.0;5.0;8.0;3.0;3.0;0.0
4252;Total male and female;Total;Divorced;American Samoa;2020;0.0;0.0;0.0;0.0;0.0;0.0
4253;Total male and female;Total;Divorced;American Samoa;2021;0.0;0.0;0.0;0.0;0.0;0.0
4254;Total male and female;Total;Divorced;American Samoa;2022;0.0;0.0;0.0;0.0;0.0;0.0
4255;Total male and female;Total;Divorced;American Samoa;2023;0.0;0.0;0.0;0.0;0.0;0.0
4256;Total male and female;Total;Divorced;American Virgin Islands;2020;0.0;0.0;0.0;0.0;0.0;0.0
4257;Total male and female;Total;Divorced;American Virgin Islands;2021;1.0;0.0;1.0;0.0;0.0;0.0
4258;Total male and female;Total;Divorced;American Virgin Islands;2022;0.0;0.0;0.0;0.0;0.0;0.0
4259;Total male and female;Total;Divorced;American Virgin Islands;2023;0.0;0.0;0.0;0.0;0.0;0.0
4260;Total male and female;Total;Divorced;Andorra;2020;0.0;0.0;0.0;0.0;0.0;0.0
4261;Total male and female;Total;Divorced;Andorra;2021;1.0;0.0;1.0;0.0;0.0;0.0
4262;Total male and female;Total;Divorced;Andorra;2022;0.0;0.0;0.0;0.0;0.0;0.0
4263;Total male and female;Total;Divorced;Andorra;2023;0.0;0.0;0.0;0.0;0.0;0.0
4264;Total male and female;Total;Divorced;Angola;2020;12.0;2.0;10.0;5.0;5.0;0.0
4265;Total male and female;Total;Divorced;Angola;2021;9.0;6.0;3.0;2.0;5.0;-3.0
4266;Total male and female;Total;Divorced;Angola;2022;9.0;12.0;-3.0;1.0;2.0;-1.0
4267;Total male and female;Total;Divorced;Angola;2023;4.0;5.0;-1.0;3.0;2.0;1.0
4268;Total male and female;Total;Divorced;Anguilla;2020;0.0;0.0;0.0;0.0;0.0;0.0
4269;Total male and female;Total;Divorced;Anguilla;2021;0.0;0.0;0.0;0.0;0.0;0.0
4270;Total male and female;Total;Divorced;Anguilla;2022;1.0;0.0;1.0;0.0;0.0;0.0
4271;Total male and female;Total;Divorced;Anguilla;2023;0.0;0.0;0.0;0.0;0.0;0.0
4272;Total male and female;Total;Divorced;Antigua and Barbuda;2020;0.0;0.0;0.0;0.0;0.0;0.0
4273;Total male and female;Total;Divorced;Antigua and Barbuda;2021;0.0;0.0;0.0;0.0;0.0;0.0
4274;Total male and female;Total;Divorced;Antigua and Barbuda;2022;0.0;0.0;0.0;0.0;0.0;0.0
4275;Total male and female;Total;Divorced;Antigua and Barbuda;2023;0.0;0.0;0.0;0.0;0.0;0.0
4276;Total male and female;Total;Divorced;Argentina;2020;6.0;4.0;2.0;0.0;0.0;0.0
4277;Total male and female;Total;Divorced;Argentina;2021;7.0;12.0;-5.0;0.0;1.0;-1.0
4278;Total male and female;Total;Divorced;Argentina;2022;2.0;9.0;-7.0;0.0;3.0;-3.0
4279;Total male and female;Total;Divorced;Argentina;2023;8.0;9.0;-1.0;1.0;2.0;-1.0
4280;Total male and female;Total;Divorced;Armenia;2020;3.0;6.0;-3.0;0.0;1.0;-1.0
4281;Total male and female;Total;Divorced;Armenia;2021;4.0;4.0;0.0;1.0;2.0;-1.0
4282;Total male and female;Total;Divorced;Armenia;2022;15.0;4.0;11.0;1.0;3.0;-2.0
4283;Total male and female;Total;Divorced;Armenia;2023;9.0;6.0;3.0;2.0;2.0;0.0
4284;Total male and female;Total;Divorced;Aruba;2020;68.0;16.0;52.0;12.0;8.0;4.0
4285;Total male and female;Total;Divorced;Aruba;2021;65.0;29.0;36.0;9.0;11.0;-2.0
4286;Total male and female;Total;Divorced;Aruba;2022;80.0;31.0;49.0;4.0;8.0;-4.0
4287;Total male and female;Total;Divorced;Aruba;2023;66.0;40.0;26.0;13.0;16.0;-3.0
4288;Total male and female;Total;Divorced;Australia;2020;11.0;6.0;5.0;1.0;1.0;0.0
4289;Total male and female;Total;Divorced;Australia;2021;9.0;14.0;-5.0;2.0;2.0;0.0
4290;Total male and female;Total;Divorced;Australia;2022;10.0;13.0;-3.0;1.0;3.0;-2.0
4291;Total male and female;Total;Divorced;Australia;2023;10.0;15.0;-5.0;0.0;2.0;-2.0
4292;Total male and female;Total;Divorced;Azerbaijan;2020;4.0;5.0;-1.0;0.0;2.0;-2.0
4293;Total male and female;Total;Divorced;Azerbaijan;2021;14.0;10.0;4.0;1.0;3.0;-2.0
4294;Total male and female;Total;Divorced;Azerbaijan;2022;23.0;4.0;19.0;2.0;3.0;-1.0
4295;Total male and female;Total;Divorced;Azerbaijan;2023;13.0;4.0;9.0;2.0;2.0;0.0
4296;Total male and female;Total;Divorced;Bahamas;2020;0.0;0.0;0.0;0.0;0.0;0.0
4297;Total male and female;Total;Divorced;Bahamas;2021;1.0;1.0;0.0;0.0;0.0;0.0
4298;Total male and female;Total;Divorced;Bahamas;2022;0.0;1.0;-1.0;0.0;0.0;0.0
4299;Total male and female;Total;Divorced;Bahamas;2023;0.0;0.0;0.0;0.0;0.0;0.0
4300;Total male and female;Total;Divorced;Bahrain;2020;0.0;0.0;0.0;0.0;0.0;0.0
4301;Total male and female;Total;Divorced;Bahrain;2021;0.0;0.0;0.0;0.0;0.0;0.0
4302;Total male and female;Total;Divorced;Bahrain;2022;0.0;2.0;-2.0;0.0;2.0;-2.0
4303;Total male and female;Total;Divorced;Bahrain;2023;0.0;0.0;0.0;0.0;0.0;0.0
4304;Total male and female;Total;Divorced;Bangladesh;2020;4.0;3.0;1.0;1.0;1.0;0.0
4305;Total male and female;Total;Divorced;Bangladesh;2021;0.0;0.0;0.0;0.0;0.0;0.0
4306;Total male and female;Total;Divorced;Bangladesh;2022;1.0;5.0;-4.0;0.0;2.0;-2.0
4307;Total male and female;Total;Divorced;Bangladesh;2023;1.0;3.0;-2.0;0.0;2.0;-2.0
4308;Total male and female;Total;Divorced;Barbados;2020;0.0;0.0;0.0;0.0;0.0;0.0
4309;Total male and female;Total;Divorced;Barbados;2021;0.0;1.0;-1.0;0.0;0.0;0.0
4310;Total male and female;Total;Divorced;Barbados;2022;0.0;0.0;0.0;0.0;0.0;0.0
4311;Total male and female;Total;Divorced;Barbados;2023;0.0;0.0;0.0;0.0;0.0;0.0
4312;Total male and female;Total;Divorced;Belgium;2020;189.0;103.0;86.0;19.0;15.0;4.0
4313;Total male and female;Total;Divorced;Belgium;2021;151.0;143.0;8.0;8.0;20.0;-12.0
4314;Total male and female;Total;Divorced;Belgium;2022;124.0;144.0;-20.0;11.0;21.0;-10.0
4315;Total male and female;Total;Divorced;Belgium;2023;110.0;118.0;-8.0;12.0;16.0;-4.0
4316;Total male and female;Total;Divorced;Belize;2020;0.0;0.0;0.0;0.0;0.0;0.0
4317;Total male and female;Total;Divorced;Belize;2021;0.0;0.0;0.0;0.0;0.0;0.0
4318;Total male and female;Total;Divorced;Belize;2022;0.0;0.0;0.0;0.0;0.0;0.0
4319;Total male and female;Total;Divorced;Belize;2023;0.0;0.0;0.0;0.0;0.0;0.0
4320;Total male and female;Total;Divorced;Benin;2020;0.0;1.0;-1.0;0.0;0.0;0.0
4321;Total male and female;Total;Divorced;Benin;2021;0.0;0.0;0.0;0.0;0.0;0.0
4322;Total male and female;Total;Divorced;Benin;2022;0.0;0.0;0.0;0.0;0.0;0.0
4323;Total male and female;Total;Divorced;Benin;2023;0.0;0.0;0.0;0.0;0.0;0.0
4324;Total male and female;Total;Divorced;Bermuda;2020;0.0;0.0;0.0;0.0;0.0;0.0
4325;Total male and female;Total;Divorced;Bermuda;2021;0.0;0.0;0.0;0.0;0.0;0.0
4326;Total male and female;Total;Divorced;Bermuda;2022;0.0;0.0;0.0;0.0;0.0;0.0
4327;Total male and female;Total;Divorced;Bermuda;2023;0.0;0.0;0.0;0.0;0.0;0.0
4328;Total male and female;Total;Divorced;Bhutan;2020;0.0;0.0;0.0;0.0;0.0;0.0
4329;Total male and female;Total;Divorced;Bhutan;2021;0.0;1.0;-1.0;0.0;1.0;-1.0
4330;Total male and female;Total;Divorced;Bhutan;2022;0.0;0.0;0.0;0.0;0.0;0.0
4331;Total male and female;Total;Divorced;Bhutan;2023;0.0;0.0;0.0;0.0;0.0;0.0
4332;Total male and female;Total;Divorced;Bolivia;2020;0.0;4.0;-4.0;0.0;1.0;-1.0
4333;Total male and female;Total;Divorced;Bolivia;2021;1.0;1.0;0.0;0.0;1.0;-1.0
4334;Total male and female;Total;Divorced;Bolivia;2022;2.0;0.0;2.0;0.0;0.0;0.0
4335;Total male and female;Total;Divorced;Bolivia;2023;0.0;3.0;-3.0;0.0;1.0;-1.0
4336;Total male and female;Total;Divorced;Bosnia and Herzegovina;2020;25.0;28.0;-3.0;6.0;10.0;-4.0
4337;Total male and female;Total;Divorced;Bosnia and Herzegovina;2021;14.0;37.0;-23.0;7.0;10.0;-3.0
