ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1
1591;A-U Alle economische activiteiten;'s-Gravenhage (SG);2021;
1592;A-U Alle economische activiteiten;'s-Gravenhage (SG);2022;
1593;A-U Alle economische activiteiten;'s-Gravenhage (SG);2023;
1594;A-U Alle economische activiteiten;'s-Gravenhage (SG);2024;
1595;A-U Alle economische activiteiten;'s-Gravenhage (SG);2025;
1596;A-U Alle economische activiteiten;Rotterdam (SG);2007;
1597;A-U Alle economische activiteiten;Rotterdam (SG);2008;
1598;A-U Alle economische activiteiten;Rotterdam (SG);2009;
1599;A-U Alle economische activiteiten;Rotterdam (SG);2010;
1600;A-U Alle economische activiteiten;Rotterdam (SG);2011;
1601;A-U Alle economische activiteiten;Rotterdam (SG);2012;
1602;A-U Alle economische activiteiten;Rotterdam (SG);2013;
1603;A-U Alle economische activiteiten;Rotterdam (SG);2014;
1604;A-U Alle economische activiteiten;Rotterdam (SG);2015;87680.0
1605;A-U Alle economische activiteiten;Rotterdam (SG);2016;
1606;A-U Alle economische activiteiten;Rotterdam (SG);2017;
1607;A-U Alle economische activiteiten;Rotterdam (SG);2018;
1608;A-U Alle economische activiteiten;Rotterdam (SG);2019;
1609;A-U Alle economische activiteiten;Rotterdam (SG);2020;
1610;A-U Alle economische activiteiten;Rotterdam (SG);2021;
1611;A-U Alle economische activiteiten;Rotterdam (SG);2022;
1612;A-U Alle economische activiteiten;Rotterdam (SG);2023;
1613;A-U Alle economische activiteiten;Rotterdam (SG);2024;
1614;A-U Alle economische activiteiten;Rotterdam (SG);2025;
1615;A-U Alle economische activiteiten;Dordrecht (SG);2007;
1616;A-U Alle economische activiteiten;Dordrecht (SG);2008;
1617;A-U Alle economische activiteiten;Dordrecht (SG);2009;
1618;A-U Alle economische activiteiten;Dordrecht (SG);2010;
1619;A-U Alle economische activiteiten;Dordrecht (SG);2011;
1620;A-U Alle economische activiteiten;Dordrecht (SG);2012;
1621;A-U Alle economische activiteiten;Dordrecht (SG);2013;
1622;A-U Alle economische activiteiten;Dordrecht (SG);2014;
1623;A-U Alle economische activiteiten;Dordrecht (SG);2015;20680.0
1624;A-U Alle economische activiteiten;Dordrecht (SG);2016;
1625;A-U Alle economische activiteiten;Dordrecht (SG);2017;
1626;A-U Alle economische activiteiten;Dordrecht (SG);2018;
1627;A-U Alle economische activiteiten;Dordrecht (SG);2019;
1628;A-U Alle economische activiteiten;Dordrecht (SG);2020;
1629;A-U Alle economische activiteiten;Dordrecht (SG);2021;
1630;A-U Alle economische activiteiten;Dordrecht (SG);2022;
1631;A-U Alle economische activiteiten;Dordrecht (SG);2023;
1632;A-U Alle economische activiteiten;Dordrecht (SG);2024;
1633;A-U Alle economische activiteiten;Dordrecht (SG);2025;
1634;A-U Alle economische activiteiten;Breda (SG);2007;
1635;A-U Alle economische activiteiten;Breda (SG);2008;
1636;A-U Alle economische activiteiten;Breda (SG);2009;
1637;A-U Alle economische activiteiten;Breda (SG);2010;
1638;A-U Alle economische activiteiten;Breda (SG);2011;
1639;A-U Alle economische activiteiten;Breda (SG);2012;
1640;A-U Alle economische activiteiten;Breda (SG);2013;
1641;A-U Alle economische activiteiten;Breda (SG);2014;
1642;A-U Alle economische activiteiten;Breda (SG);2015;28420.0
1643;A-U Alle economische activiteiten;Breda (SG);2016;
1644;A-U Alle economische activiteiten;Breda (SG);2017;
1645;A-U Alle economische activiteiten;Breda (SG);2018;
1646;A-U Alle economische activiteiten;Breda (SG);2019;
1647;A-U Alle economische activiteiten;Breda (SG);2020;
1648;A-U Alle economische activiteiten;Breda (SG);2021;
1649;A-U Alle economische activiteiten;Breda (SG);2022;
1650;A-U Alle economische activiteiten;Breda (SG);2023;
1651;A-U Alle economische activiteiten;Breda (SG);2024;
1652;A-U Alle economische activiteiten;Breda (SG);2025;
1653;A-U Alle economische activiteiten;Tilburg (SG);2007;
1654;A-U Alle economische activiteiten;Tilburg (SG);2008;
1655;A-U Alle economische activiteiten;Tilburg (SG);2009;
1656;A-U Alle economische activiteiten;Tilburg (SG);2010;
1657;A-U Alle economische activiteiten;Tilburg (SG);2011;
1658;A-U Alle economische activiteiten;Tilburg (SG);2012;
1659;A-U Alle economische activiteiten;Tilburg (SG);2013;
1660;A-U Alle economische activiteiten;Tilburg (SG);2014;
1661;A-U Alle economische activiteiten;Tilburg (SG);2015;23445.0
1662;A-U Alle economische activiteiten;Tilburg (SG);2016;
1663;A-U Alle economische activiteiten;Tilburg (SG);2017;
1664;A-U Alle economische activiteiten;Tilburg (SG);2018;
1665;A-U Alle economische activiteiten;Tilburg (SG);2019;
1666;A-U Alle economische activiteiten;Tilburg (SG);2020;
1667;A-U Alle economische activiteiten;Tilburg (SG);2021;
1668;A-U Alle economische activiteiten;Tilburg (SG);2022;
1669;A-U Alle economische activiteiten;Tilburg (SG);2023;
1670;A-U Alle economische activiteiten;Tilburg (SG);2024;
1671;A-U Alle economische activiteiten;Tilburg (SG);2025;
1672;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2007;
1673;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2008;
1674;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2009;
1675;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2010;
1676;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2011;
1677;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2012;
1678;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2013;
1679;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2014;
1680;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2015;20000.0
1681;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2016;
1682;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2017;
1683;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2018;
1684;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2019;
1685;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2020;
1686;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2021;
1687;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2022;
1688;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2023;
1689;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2024;
1690;A-U Alle economische activiteiten;'s-Hertogenbosch (SG);2025;
1691;A-U Alle economische activiteiten;Eindhoven (SG);2007;
1692;A-U Alle economische activiteiten;Eindhoven (SG);2008;
1693;A-U Alle economische activiteiten;Eindhoven (SG);2009;
1694;A-U Alle economische activiteiten;Eindhoven (SG);2010;
1695;A-U Alle economische activiteiten;Eindhoven (SG);2011;
1696;A-U Alle economische activiteiten;Eindhoven (SG);2012;
1697;A-U Alle economische activiteiten;Eindhoven (SG);2013;
1698;A-U Alle economische activiteiten;Eindhoven (SG);2014;
1699;A-U Alle economische activiteiten;Eindhoven (SG);2015;34955.0
1700;A-U Alle economische activiteiten;Eindhoven (SG);2016;
1701;A-U Alle economische activiteiten;Eindhoven (SG);2017;
1702;A-U Alle economische activiteiten;Eindhoven (SG);2018;
1703;A-U Alle economische activiteiten;Eindhoven (SG);2019;
1704;A-U Alle economische activiteiten;Eindhoven (SG);2020;
1705;A-U Alle economische activiteiten;Eindhoven (SG);2021;
1706;A-U Alle economische activiteiten;Eindhoven (SG);2022;
1707;A-U Alle economische activiteiten;Eindhoven (SG);2023;
1708;A-U Alle economische activiteiten;Eindhoven (SG);2024;
1709;A-U Alle economische activiteiten;Eindhoven (SG);2025;
1710;A-U Alle economische activiteiten;Geleen/Sittard (SG);2007;
1711;A-U Alle economische activiteiten;Geleen/Sittard (SG);2008;
1712;A-U Alle economische activiteiten;Geleen/Sittard (SG);2009;
1713;A-U Alle economische activiteiten;Geleen/Sittard (SG);2010;
1714;A-U Alle economische activiteiten;Geleen/Sittard (SG);2011;
1715;A-U Alle economische activiteiten;Geleen/Sittard (SG);2012;
1716;A-U Alle economische activiteiten;Geleen/Sittard (SG);2013;
1717;A-U Alle economische activiteiten;Geleen/Sittard (SG);2014;
1718;A-U Alle economische activiteiten;Geleen/Sittard (SG);2015;10090.0
1719;A-U Alle economische activiteiten;Geleen/Sittard (SG);2016;
1720;A-U Alle economische activiteiten;Geleen/Sittard (SG);2017;
1721;A-U Alle economische activiteiten;Geleen/Sittard (SG);2018;
1722;A-U Alle economische activiteiten;Geleen/Sittard (SG);2019;
1723;A-U Alle economische activiteiten;Geleen/Sittard (SG);2020;
1724;A-U Alle economische activiteiten;Geleen/Sittard (SG);2021;
1725;A-U Alle economische activiteiten;Geleen/Sittard (SG);2022;
1726;A-U Alle economische activiteiten;Geleen/Sittard (SG);2023;
1727;A-U Alle economische activiteiten;Geleen/Sittard (SG);2024;
1728;A-U Alle economische activiteiten;Geleen/Sittard (SG);2025;
1729;A-U Alle economische activiteiten;Heerlen (SG);2007;
1730;A-U Alle economische activiteiten;Heerlen (SG);2008;
1731;A-U Alle economische activiteiten;Heerlen (SG);2009;
1732;A-U Alle economische activiteiten;Heerlen (SG);2010;
1733;A-U Alle economische activiteiten;Heerlen (SG);2011;
1734;A-U Alle economische activiteiten;Heerlen (SG);2012;
1735;A-U Alle economische activiteiten;Heerlen (SG);2013;
1736;A-U Alle economische activiteiten;Heerlen (SG);2014;
1737;A-U Alle economische activiteiten;Heerlen (SG);2015;13830.0
1738;A-U Alle economische activiteiten;Heerlen (SG);2016;
1739;A-U Alle economische activiteiten;Heerlen (SG);2017;
1740;A-U Alle economische activiteiten;Heerlen (SG);2018;
1741;A-U Alle economische activiteiten;Heerlen (SG);2019;
1742;A-U Alle economische activiteiten;Heerlen (SG);2020;
1743;A-U Alle economische activiteiten;Heerlen (SG);2021;
1744;A-U Alle economische activiteiten;Heerlen (SG);2022;
1745;A-U Alle economische activiteiten;Heerlen (SG);2023;
1746;A-U Alle economische activiteiten;Heerlen (SG);2024;
1747;A-U Alle economische activiteiten;Heerlen (SG);2025;
1748;A-U Alle economische activiteiten;Maastricht (SG);2007;
1749;A-U Alle economische activiteiten;Maastricht (SG);2008;
1750;A-U Alle economische activiteiten;Maastricht (SG);2009;
1751;A-U Alle economische activiteiten;Maastricht (SG);2010;
1752;A-U Alle economische activiteiten;Maastricht (SG);2011;
1753;A-U Alle economische activiteiten;Maastricht (SG);2012;
1754;A-U Alle economische activiteiten;Maastricht (SG);2013;
1755;A-U Alle economische activiteiten;Maastricht (SG);2014;
1756;A-U Alle economische activiteiten;Maastricht (SG);2015;13350.0
1757;A-U Alle economische activiteiten;Maastricht (SG);2016;
1758;A-U Alle economische activiteiten;Maastricht (SG);2017;
1759;A-U Alle economische activiteiten;Maastricht (SG);2018;
1760;A-U Alle economische activiteiten;Maastricht (SG);2019;
1761;A-U Alle economische activiteiten;Maastricht (SG);2020;
1762;A-U Alle economische activiteiten;Maastricht (SG);2021;
1763;A-U Alle economische activiteiten;Maastricht (SG);2022;
1764;A-U Alle economische activiteiten;Maastricht (SG);2023;
1765;A-U Alle economische activiteiten;Maastricht (SG);2024;
1766;A-U Alle economische activiteiten;Maastricht (SG);2025;
1767;A-U Alle economische activiteiten;Buitenland (SG);2007;
1768;A-U Alle economische activiteiten;Buitenland (SG);2008;
1769;A-U Alle economische activiteiten;Buitenland (SG);2009;
1770;A-U Alle economische activiteiten;Buitenland (SG);2010;
1771;A-U Alle economische activiteiten;Buitenland (SG);2011;
1772;A-U Alle economische activiteiten;Buitenland (SG);2012;
1773;A-U Alle economische activiteiten;Buitenland (SG);2013;
1774;A-U Alle economische activiteiten;Buitenland (SG);2014;
1775;A-U Alle economische activiteiten;Buitenland (SG);2015;
1776;A-U Alle economische activiteiten;Buitenland (SG);2016;
1777;A-U Alle economische activiteiten;Buitenland (SG);2017;
1778;A-U Alle economische activiteiten;Buitenland (SG);2018;
1779;A-U Alle economische activiteiten;Buitenland (SG);2019;
1780;A-U Alle economische activiteiten;Buitenland (SG);2020;
1781;A-U Alle economische activiteiten;Buitenland (SG);2021;
1782;A-U Alle economische activiteiten;Buitenland (SG);2022;
1783;A-U Alle economische activiteiten;Buitenland (SG);2023;
1784;A-U Alle economische activiteiten;Buitenland (SG);2024;
1785;A-U Alle economische activiteiten;Buitenland (SG);2025;
1786;A-U Alle economische activiteiten;Niet in te delen (SG);2007;
1787;A-U Alle economische activiteiten;Niet in te delen (SG);2008;
1788;A-U Alle economische activiteiten;Niet in te delen (SG);2009;
1789;A-U Alle economische activiteiten;Niet in te delen (SG);2010;
1790;A-U Alle economische activiteiten;Niet in te delen (SG);2011;
1791;A-U Alle economische activiteiten;Niet in te delen (SG);2012;
1792;A-U Alle economische activiteiten;Niet in te delen (SG);2013;
1793;A-U Alle economische activiteiten;Niet in te delen (SG);2014;
1794;A-U Alle economische activiteiten;Niet in te delen (SG);2015;
1795;A-U Alle economische activiteiten;Niet in te delen (SG);2016;
1796;A-U Alle economische activiteiten;Niet in te delen (SG);2017;
1797;A-U Alle economische activiteiten;Niet in te delen (SG);2018;
1798;A-U Alle economische activiteiten;Niet in te delen (SG);2019;
1799;A-U Alle economische activiteiten;Niet in te delen (SG);2020;
1800;A-U Alle economische activiteiten;Niet in te delen (SG);2021;
1801;A-U Alle economische activiteiten;Niet in te delen (SG);2022;
1802;A-U Alle economische activiteiten;Niet in te delen (SG);2023;
1803;A-U Alle economische activiteiten;Niet in te delen (SG);2024;
1804;A-U Alle economische activiteiten;Niet in te delen (SG);2025;
1805;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2007;
1806;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2008;
1807;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2009;
1808;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2010;
1809;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2011;
1810;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2012;
1811;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2013;
1812;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2014;
1813;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2015;
1814;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2016;
1815;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2017;
1816;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2018;
1817;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2019;
1818;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2020;
1819;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2021;
1820;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2022;
1821;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2023;
1822;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2024;
1823;A-U Alle economische activiteiten;Geen grootstedelijke agglomeratie (GA);2025;
1824;A-U Alle economische activiteiten;Groningen (GA);2007;
1825;A-U Alle economische activiteiten;Groningen (GA);2008;
1826;A-U Alle economische activiteiten;Groningen (GA);2009;
1827;A-U Alle economische activiteiten;Groningen (GA);2010;
1828;A-U Alle economische activiteiten;Groningen (GA);2011;
1829;A-U Alle economische activiteiten;Groningen (GA);2012;
1830;A-U Alle economische activiteiten;Groningen (GA);2013;
1831;A-U Alle economische activiteiten;Groningen (GA);2014;
1832;A-U Alle economische activiteiten;Groningen (GA);2015;16260.0
1833;A-U Alle economische activiteiten;Groningen (GA);2016;
1834;A-U Alle economische activiteiten;Groningen (GA);2017;
1835;A-U Alle economische activiteiten;Groningen (GA);2018;
1836;A-U Alle economische activiteiten;Groningen (GA);2019;
1837;A-U Alle economische activiteiten;Groningen (GA);2020;
1838;A-U Alle economische activiteiten;Groningen (GA);2021;
1839;A-U Alle economische activiteiten;Groningen (GA);2022;
1840;A-U Alle economische activiteiten;Groningen (GA);2023;
1841;A-U Alle economische activiteiten;Groningen (GA);2024;
1842;A-U Alle economische activiteiten;Groningen (GA);2025;
1843;A-U Alle economische activiteiten;Leeuwarden (GA);2007;
1844;A-U Alle economische activiteiten;Leeuwarden (GA);2008;
1845;A-U Alle economische activiteiten;Leeuwarden (GA);2009;
1846;A-U Alle economische activiteiten;Leeuwarden (GA);2010;
1847;A-U Alle economische activiteiten;Leeuwarden (GA);2011;
1848;A-U Alle economische activiteiten;Leeuwarden (GA);2012;
1849;A-U Alle economische activiteiten;Leeuwarden (GA);2013;
1850;A-U Alle economische activiteiten;Leeuwarden (GA);2014;
1851;A-U Alle economische activiteiten;Leeuwarden (GA);2015;7755.0
1852;A-U Alle economische activiteiten;Leeuwarden (GA);2016;
1853;A-U Alle economische activiteiten;Leeuwarden (GA);2017;
1854;A-U Alle economische activiteiten;Leeuwarden (GA);2018;
1855;A-U Alle economische activiteiten;Leeuwarden (GA);2019;
1856;A-U Alle economische activiteiten;Leeuwarden (GA);2020;
1857;A-U Alle economische activiteiten;Leeuwarden (GA);2021;
1858;A-U Alle economische activiteiten;Leeuwarden (GA);2022;
1859;A-U Alle economische activiteiten;Leeuwarden (GA);2023;
1860;A-U Alle economische activiteiten;Leeuwarden (GA);2024;
1861;A-U Alle economische activiteiten;Leeuwarden (GA);2025;
1862;A-U Alle economische activiteiten;Zwolle (GA);2007;
1863;A-U Alle economische activiteiten;Zwolle (GA);2008;
1864;A-U Alle economische activiteiten;Zwolle (GA);2009;
1865;A-U Alle economische activiteiten;Zwolle (GA);2010;
1866;A-U Alle economische activiteiten;Zwolle (GA);2011;
1867;A-U Alle economische activiteiten;Zwolle (GA);2012;
1868;A-U Alle economische activiteiten;Zwolle (GA);2013;
1869;A-U Alle economische activiteiten;Zwolle (GA);2014;
1870;A-U Alle economische activiteiten;Zwolle (GA);2015;8900.0
1871;A-U Alle economische activiteiten;Zwolle (GA);2016;
1872;A-U Alle economische activiteiten;Zwolle (GA);2017;
1873;A-U Alle economische activiteiten;Zwolle (GA);2018;
1874;A-U Alle economische activiteiten;Zwolle (GA);2019;
1875;A-U Alle economische activiteiten;Zwolle (GA);2020;
1876;A-U Alle economische activiteiten;Zwolle (GA);2021;
1877;A-U Alle economische activiteiten;Zwolle (GA);2022;
1878;A-U Alle economische activiteiten;Zwolle (GA);2023;
