ID;Geslacht;Leeftijd;Nationaliteit;Perioden;AlleenstaandeMinderjarigeVreemdelingen_1
1312;Totaal mannen en vrouwen;99999;Ethiopisch ;2008;0
1313;Totaal mannen en vrouwen;99999;Ethiopisch ;2009;0
1314;Totaal mannen en vrouwen;99999;Ethiopisch ;2010;0
1315;Totaal mannen en vrouwen;99999;Ethiopisch ;2011;5
1316;Totaal mannen en vrouwen;99999;Ethiopisch ;2012;0
1317;Totaal mannen en vrouwen;99999;Ethiopisch ;2013;0
1318;Totaal mannen en vrouwen;99999;Ethiopisch ;2014;0
1319;Totaal mannen en vrouwen;99999;Ethiopisch ;2015;0
1320;Totaal mannen en vrouwen;99999;Ethiopisch ;2016;0
1321;Totaal mannen en vrouwen;99999;Ethiopisch ;2017;5
1322;Totaal mannen en vrouwen;99999;Ethiopisch ;2018;0
1323;Totaal mannen en vrouwen;99999;Ethiopisch ;2019;0
1324;Totaal mannen en vrouwen;99999;Ethiopisch ;2020;0
1325;Totaal mannen en vrouwen;99999;Ethiopisch ;2021;0
1326;Totaal mannen en vrouwen;99999;Ethiopisch ;2022;0
1327;Totaal mannen en vrouwen;99999;Ethiopisch ;2023;0
1328;Totaal mannen en vrouwen;99999;Gambiaans ;2008;0
1329;Totaal mannen en vrouwen;99999;Gambiaans ;2009;0
1330;Totaal mannen en vrouwen;99999;Gambiaans ;2010;0
1331;Totaal mannen en vrouwen;99999;Gambiaans ;2011;0
1332;Totaal mannen en vrouwen;99999;Gambiaans ;2012;0
1333;Totaal mannen en vrouwen;99999;Gambiaans ;2013;0
1334;Totaal mannen en vrouwen;99999;Gambiaans ;2014;0
1335;Totaal mannen en vrouwen;99999;Gambiaans ;2015;0
1336;Totaal mannen en vrouwen;99999;Gambiaans ;2016;0
1337;Totaal mannen en vrouwen;99999;Gambiaans ;2017;5
1338;Totaal mannen en vrouwen;99999;Gambiaans ;2018;5
1339;Totaal mannen en vrouwen;99999;Gambiaans ;2019;0
1340;Totaal mannen en vrouwen;99999;Gambiaans ;2020;0
1341;Totaal mannen en vrouwen;99999;Gambiaans ;2021;0
1342;Totaal mannen en vrouwen;99999;Gambiaans ;2022;0
1343;Totaal mannen en vrouwen;99999;Gambiaans ;2023;0
1344;Totaal mannen en vrouwen;99999;Guinees ;2008;0
1345;Totaal mannen en vrouwen;99999;Guinees ;2009;0
1346;Totaal mannen en vrouwen;99999;Guinees ;2010;0
1347;Totaal mannen en vrouwen;99999;Guinees ;2011;0
1348;Totaal mannen en vrouwen;99999;Guinees ;2012;5
1349;Totaal mannen en vrouwen;99999;Guinees ;2013;5
1350;Totaal mannen en vrouwen;99999;Guinees ;2014;5
1351;Totaal mannen en vrouwen;99999;Guinees ;2015;0
1352;Totaal mannen en vrouwen;99999;Guinees ;2016;0
1353;Totaal mannen en vrouwen;99999;Guinees ;2017;15
1354;Totaal mannen en vrouwen;99999;Guinees ;2018;0
1355;Totaal mannen en vrouwen;99999;Guinees ;2019;5
1356;Totaal mannen en vrouwen;99999;Guinees ;2020;0
1357;Totaal mannen en vrouwen;99999;Guinees ;2021;0
1358;Totaal mannen en vrouwen;99999;Guinees ;2022;0
1359;Totaal mannen en vrouwen;99999;Guinees ;2023;0
1360;Totaal mannen en vrouwen;99999;Iraaks ;2008;45
1361;Totaal mannen en vrouwen;99999;Iraaks ;2009;10
1362;Totaal mannen en vrouwen;99999;Iraaks ;2010;5
1363;Totaal mannen en vrouwen;99999;Iraaks ;2011;10
1364;Totaal mannen en vrouwen;99999;Iraaks ;2012;5
1365;Totaal mannen en vrouwen;99999;Iraaks ;2013;0
1366;Totaal mannen en vrouwen;99999;Iraaks ;2014;0
1367;Totaal mannen en vrouwen;99999;Iraaks ;2015;5
1368;Totaal mannen en vrouwen;99999;Iraaks ;2016;0
1369;Totaal mannen en vrouwen;99999;Iraaks ;2017;5
1370;Totaal mannen en vrouwen;99999;Iraaks ;2018;0
1371;Totaal mannen en vrouwen;99999;Iraaks ;2019;0
1372;Totaal mannen en vrouwen;99999;Iraaks ;2020;0
1373;Totaal mannen en vrouwen;99999;Iraaks ;2021;0
1374;Totaal mannen en vrouwen;99999;Iraaks ;2022;0
1375;Totaal mannen en vrouwen;99999;Iraaks ;2023;0
1376;Totaal mannen en vrouwen;99999;Iraans ;2008;0
1377;Totaal mannen en vrouwen;99999;Iraans ;2009;5
1378;Totaal mannen en vrouwen;99999;Iraans ;2010;5
1379;Totaal mannen en vrouwen;99999;Iraans ;2011;0
1380;Totaal mannen en vrouwen;99999;Iraans ;2012;5
1381;Totaal mannen en vrouwen;99999;Iraans ;2013;0
1382;Totaal mannen en vrouwen;99999;Iraans ;2014;0
1383;Totaal mannen en vrouwen;99999;Iraans ;2015;0
1384;Totaal mannen en vrouwen;99999;Iraans ;2016;5
1385;Totaal mannen en vrouwen;99999;Iraans ;2017;0
1386;Totaal mannen en vrouwen;99999;Iraans ;2018;0
1387;Totaal mannen en vrouwen;99999;Iraans ;2019;0
1388;Totaal mannen en vrouwen;99999;Iraans ;2020;0
1389;Totaal mannen en vrouwen;99999;Iraans ;2021;0
1390;Totaal mannen en vrouwen;99999;Iraans ;2022;0
1391;Totaal mannen en vrouwen;99999;Iraans ;2023;0
1392;Totaal mannen en vrouwen;99999;Jemenitisch ;2008;0
1393;Totaal mannen en vrouwen;99999;Jemenitisch ;2009;0
1394;Totaal mannen en vrouwen;99999;Jemenitisch ;2010;0
1395;Totaal mannen en vrouwen;99999;Jemenitisch ;2011;0
1396;Totaal mannen en vrouwen;99999;Jemenitisch ;2012;0
1397;Totaal mannen en vrouwen;99999;Jemenitisch ;2013;0
1398;Totaal mannen en vrouwen;99999;Jemenitisch ;2014;0
1399;Totaal mannen en vrouwen;99999;Jemenitisch ;2015;0
1400;Totaal mannen en vrouwen;99999;Jemenitisch ;2016;0
1401;Totaal mannen en vrouwen;99999;Jemenitisch ;2017;0
1402;Totaal mannen en vrouwen;99999;Jemenitisch ;2018;0
1403;Totaal mannen en vrouwen;99999;Jemenitisch ;2019;0
1404;Totaal mannen en vrouwen;99999;Jemenitisch ;2020;0
1405;Totaal mannen en vrouwen;99999;Jemenitisch ;2021;5
1406;Totaal mannen en vrouwen;99999;Jemenitisch ;2022;0
1407;Totaal mannen en vrouwen;99999;Jemenitisch ;2023;0
1408;Totaal mannen en vrouwen;99999;Marokkaans ;2008;0
1409;Totaal mannen en vrouwen;99999;Marokkaans ;2009;0
1410;Totaal mannen en vrouwen;99999;Marokkaans ;2010;0
1411;Totaal mannen en vrouwen;99999;Marokkaans ;2011;0
1412;Totaal mannen en vrouwen;99999;Marokkaans ;2012;0
1413;Totaal mannen en vrouwen;99999;Marokkaans ;2013;0
1414;Totaal mannen en vrouwen;99999;Marokkaans ;2014;0
1415;Totaal mannen en vrouwen;99999;Marokkaans ;2015;0
1416;Totaal mannen en vrouwen;99999;Marokkaans ;2016;5
1417;Totaal mannen en vrouwen;99999;Marokkaans ;2017;10
1418;Totaal mannen en vrouwen;99999;Marokkaans ;2018;5
1419;Totaal mannen en vrouwen;99999;Marokkaans ;2019;25
1420;Totaal mannen en vrouwen;99999;Marokkaans ;2020;10
1421;Totaal mannen en vrouwen;99999;Marokkaans ;2021;15
1422;Totaal mannen en vrouwen;99999;Marokkaans ;2022;5
1423;Totaal mannen en vrouwen;99999;Marokkaans ;2023;0
1424;Totaal mannen en vrouwen;99999;Soedanees ;2008;0
1425;Totaal mannen en vrouwen;99999;Soedanees ;2009;0
1426;Totaal mannen en vrouwen;99999;Soedanees ;2010;0
1427;Totaal mannen en vrouwen;99999;Soedanees ;2011;0
1428;Totaal mannen en vrouwen;99999;Soedanees ;2012;0
1429;Totaal mannen en vrouwen;99999;Soedanees ;2013;0
1430;Totaal mannen en vrouwen;99999;Soedanees ;2014;0
1431;Totaal mannen en vrouwen;99999;Soedanees ;2015;0
1432;Totaal mannen en vrouwen;99999;Soedanees ;2016;0
1433;Totaal mannen en vrouwen;99999;Soedanees ;2017;15
1434;Totaal mannen en vrouwen;99999;Soedanees ;2018;0
1435;Totaal mannen en vrouwen;99999;Soedanees ;2019;0
1436;Totaal mannen en vrouwen;99999;Soedanees ;2020;0
1437;Totaal mannen en vrouwen;99999;Soedanees ;2021;0
1438;Totaal mannen en vrouwen;99999;Soedanees ;2022;0
1439;Totaal mannen en vrouwen;99999;Soedanees ;2023;0
1440;Totaal mannen en vrouwen;99999;Somalisch ;2008;25
1441;Totaal mannen en vrouwen;99999;Somalisch ;2009;30
1442;Totaal mannen en vrouwen;99999;Somalisch ;2010;5
1443;Totaal mannen en vrouwen;99999;Somalisch ;2011;5
1444;Totaal mannen en vrouwen;99999;Somalisch ;2012;5
1445;Totaal mannen en vrouwen;99999;Somalisch ;2013;0
1446;Totaal mannen en vrouwen;99999;Somalisch ;2014;0
1447;Totaal mannen en vrouwen;99999;Somalisch ;2015;5
1448;Totaal mannen en vrouwen;99999;Somalisch ;2016;0
1449;Totaal mannen en vrouwen;99999;Somalisch ;2017;5
1450;Totaal mannen en vrouwen;99999;Somalisch ;2018;0
1451;Totaal mannen en vrouwen;99999;Somalisch ;2019;0
1452;Totaal mannen en vrouwen;99999;Somalisch ;2020;0
1453;Totaal mannen en vrouwen;99999;Somalisch ;2021;5
1454;Totaal mannen en vrouwen;99999;Somalisch ;2022;0
1455;Totaal mannen en vrouwen;99999;Somalisch ;2023;0
1456;Totaal mannen en vrouwen;99999;Syrisch ;2008;0
1457;Totaal mannen en vrouwen;99999;Syrisch ;2009;0
1458;Totaal mannen en vrouwen;99999;Syrisch ;2010;0
1459;Totaal mannen en vrouwen;99999;Syrisch ;2011;0
1460;Totaal mannen en vrouwen;99999;Syrisch ;2012;0
1461;Totaal mannen en vrouwen;99999;Syrisch ;2013;0
1462;Totaal mannen en vrouwen;99999;Syrisch ;2014;5
1463;Totaal mannen en vrouwen;99999;Syrisch ;2015;20
1464;Totaal mannen en vrouwen;99999;Syrisch ;2016;0
1465;Totaal mannen en vrouwen;99999;Syrisch ;2017;0
1466;Totaal mannen en vrouwen;99999;Syrisch ;2018;0
1467;Totaal mannen en vrouwen;99999;Syrisch ;2019;0
1468;Totaal mannen en vrouwen;99999;Syrisch ;2020;0
1469;Totaal mannen en vrouwen;99999;Syrisch ;2021;0
1470;Totaal mannen en vrouwen;99999;Syrisch ;2022;5
1471;Totaal mannen en vrouwen;99999;Syrisch ;2023;5
1472;Totaal mannen en vrouwen;99999;Turks ;2008;0
1473;Totaal mannen en vrouwen;99999;Turks ;2009;0
1474;Totaal mannen en vrouwen;99999;Turks ;2010;0
1475;Totaal mannen en vrouwen;99999;Turks ;2011;0
1476;Totaal mannen en vrouwen;99999;Turks ;2012;0
1477;Totaal mannen en vrouwen;99999;Turks ;2013;0
1478;Totaal mannen en vrouwen;99999;Turks ;2014;0
1479;Totaal mannen en vrouwen;99999;Turks ;2015;0
1480;Totaal mannen en vrouwen;99999;Turks ;2016;0
1481;Totaal mannen en vrouwen;99999;Turks ;2017;0
1482;Totaal mannen en vrouwen;99999;Turks ;2018;0
1483;Totaal mannen en vrouwen;99999;Turks ;2019;0
1484;Totaal mannen en vrouwen;99999;Turks ;2020;0
1485;Totaal mannen en vrouwen;99999;Turks ;2021;0
1486;Totaal mannen en vrouwen;99999;Turks ;2022;0
1487;Totaal mannen en vrouwen;99999;Turks ;2023;0
1488;Totaal mannen en vrouwen;99999;Onbekend;2008;0
1489;Totaal mannen en vrouwen;99999;Onbekend;2009;0
1490;Totaal mannen en vrouwen;99999;Onbekend;2010;0
1491;Totaal mannen en vrouwen;99999;Onbekend;2011;0
1492;Totaal mannen en vrouwen;99999;Onbekend;2012;0
1493;Totaal mannen en vrouwen;99999;Onbekend;2013;0
1494;Totaal mannen en vrouwen;99999;Onbekend;2014;0
1495;Totaal mannen en vrouwen;99999;Onbekend;2015;0
1496;Totaal mannen en vrouwen;99999;Onbekend;2016;0
1497;Totaal mannen en vrouwen;99999;Onbekend;2017;0
1498;Totaal mannen en vrouwen;99999;Onbekend;2018;0
1499;Totaal mannen en vrouwen;99999;Onbekend;2019;0
1500;Totaal mannen en vrouwen;99999;Onbekend;2020;0
1501;Totaal mannen en vrouwen;99999;Onbekend;2021;0
1502;Totaal mannen en vrouwen;99999;Onbekend;2022;0
1503;Totaal mannen en vrouwen;99999;Onbekend;2023;0
1504;Totaal mannen en vrouwen;99999;Staatloos;2008;0
1505;Totaal mannen en vrouwen;99999;Staatloos;2009;0
1506;Totaal mannen en vrouwen;99999;Staatloos;2010;0
1507;Totaal mannen en vrouwen;99999;Staatloos;2011;0
1508;Totaal mannen en vrouwen;99999;Staatloos;2012;0
1509;Totaal mannen en vrouwen;99999;Staatloos;2013;0
1510;Totaal mannen en vrouwen;99999;Staatloos;2014;0
1511;Totaal mannen en vrouwen;99999;Staatloos;2015;0
1512;Totaal mannen en vrouwen;99999;Staatloos;2016;0
1513;Totaal mannen en vrouwen;99999;Staatloos;2017;0
1514;Totaal mannen en vrouwen;99999;Staatloos;2018;0
1515;Totaal mannen en vrouwen;99999;Staatloos;2019;0
1516;Totaal mannen en vrouwen;99999;Staatloos;2020;0
1517;Totaal mannen en vrouwen;99999;Staatloos;2021;0
1518;Totaal mannen en vrouwen;99999;Staatloos;2022;0
1519;Totaal mannen en vrouwen;99999;Staatloos;2023;0
1520;Mannen;10000;Totaal;2008;580
1521;Mannen;10000;Totaal;2009;865
1522;Mannen;10000;Totaal;2010;540
1523;Mannen;10000;Totaal;2011;400
1524;Mannen;10000;Totaal;2012;285
1525;Mannen;10000;Totaal;2013;230
1526;Mannen;10000;Totaal;2014;795
1527;Mannen;10000;Totaal;2015;3185
1528;Mannen;10000;Totaal;2016;1335
1529;Mannen;10000;Totaal;2017;985
1530;Mannen;10000;Totaal;2018;1010
1531;Mannen;10000;Totaal;2019;895
1532;Mannen;10000;Totaal;2020;860
1533;Mannen;10000;Totaal;2021;1910
1534;Mannen;10000;Totaal;2022;3815
1535;Mannen;10000;Totaal;2023;5110
1536;Mannen;10000;Afghaans ;2008;95
1537;Mannen;10000;Afghaans ;2009;0
1538;Mannen;10000;Afghaans ;2010;0
1539;Mannen;10000;Afghaans ;2011;230
1540;Mannen;10000;Afghaans ;2012;125
1541;Mannen;10000;Afghaans ;2013;55
1542;Mannen;10000;Afghaans ;2014;25
1543;Mannen;10000;Afghaans ;2015;510
1544;Mannen;10000;Afghaans ;2016;175
1545;Mannen;10000;Afghaans ;2017;55
1546;Mannen;10000;Afghaans ;2018;25
1547;Mannen;10000;Afghaans ;2019;50
1548;Mannen;10000;Afghaans ;2020;45
1549;Mannen;10000;Afghaans ;2021;80
1550;Mannen;10000;Afghaans ;2022;135
1551;Mannen;10000;Afghaans ;2023;95
1552;Mannen;10000;Albanees ;2008;0
1553;Mannen;10000;Albanees ;2009;0
1554;Mannen;10000;Albanees ;2010;0
1555;Mannen;10000;Albanees ;2011;0
1556;Mannen;10000;Albanees ;2012;0
1557;Mannen;10000;Albanees ;2013;0
1558;Mannen;10000;Albanees ;2014;5
1559;Mannen;10000;Albanees ;2015;20
1560;Mannen;10000;Albanees ;2016;35
1561;Mannen;10000;Albanees ;2017;30
1562;Mannen;10000;Albanees ;2018;30
1563;Mannen;10000;Albanees ;2019;10
1564;Mannen;10000;Albanees ;2020;5
1565;Mannen;10000;Albanees ;2021;0
1566;Mannen;10000;Albanees ;2022;5
1567;Mannen;10000;Albanees ;2023;0
1568;Mannen;10000;Algerijns ;2008;0
1569;Mannen;10000;Algerijns ;2009;0
1570;Mannen;10000;Algerijns ;2010;0
1571;Mannen;10000;Algerijns ;2011;0
1572;Mannen;10000;Algerijns ;2012;5
1573;Mannen;10000;Algerijns ;2013;5
1574;Mannen;10000;Algerijns ;2014;0
1575;Mannen;10000;Algerijns ;2015;5
1576;Mannen;10000;Algerijns ;2016;60
1577;Mannen;10000;Algerijns ;2017;50
1578;Mannen;10000;Algerijns ;2018;55
1579;Mannen;10000;Algerijns ;2019;65
1580;Mannen;10000;Algerijns ;2020;60
1581;Mannen;10000;Algerijns ;2021;70
1582;Mannen;10000;Algerijns ;2022;70
1583;Mannen;10000;Algerijns ;2023;80
1584;Mannen;10000;Chinees ;2008;35
1585;Mannen;10000;Chinees ;2009;5
1586;Mannen;10000;Chinees ;2010;15
1587;Mannen;10000;Chinees ;2011;5
1588;Mannen;10000;Chinees ;2012;0
1589;Mannen;10000;Chinees ;2013;0
1590;Mannen;10000;Chinees ;2014;5
1591;Mannen;10000;Chinees ;2015;0
1592;Mannen;10000;Chinees ;2016;0
1593;Mannen;10000;Chinees ;2017;5
1594;Mannen;10000;Chinees ;2018;0
1595;Mannen;10000;Chinees ;2019;0
1596;Mannen;10000;Chinees ;2020;0
1597;Mannen;10000;Chinees ;2021;0
1598;Mannen;10000;Chinees ;2022;0
1599;Mannen;10000;Chinees ;2023;5
1600;Mannen;10000;Eritrees ;2008;15
1601;Mannen;10000;Eritrees ;2009;30
1602;Mannen;10000;Eritrees ;2010;15
1603;Mannen;10000;Eritrees ;2011;0
1604;Mannen;10000;Eritrees ;2012;5
1605;Mannen;10000;Eritrees ;2013;30
1606;Mannen;10000;Eritrees ;2014;435
1607;Mannen;10000;Eritrees ;2015;865
1608;Mannen;10000;Eritrees ;2016;540
1609;Mannen;10000;Eritrees ;2017;380
1610;Mannen;10000;Eritrees ;2018;325
1611;Mannen;10000;Eritrees ;2019;85
1612;Mannen;10000;Eritrees ;2020;60
1613;Mannen;10000;Eritrees ;2021;200
1614;Mannen;10000;Eritrees ;2022;510
1615;Mannen;10000;Eritrees ;2023;840
1616;Mannen;10000;Ethiopisch ;2008;5
1617;Mannen;10000;Ethiopisch ;2009;0
1618;Mannen;10000;Ethiopisch ;2010;5
1619;Mannen;10000;Ethiopisch ;2011;0
1620;Mannen;10000;Ethiopisch ;2012;0
1621;Mannen;10000;Ethiopisch ;2013;5
1622;Mannen;10000;Ethiopisch ;2014;5
1623;Mannen;10000;Ethiopisch ;2015;10
1624;Mannen;10000;Ethiopisch ;2016;40
1625;Mannen;10000;Ethiopisch ;2017;10
1626;Mannen;10000;Ethiopisch ;2018;0
1627;Mannen;10000;Ethiopisch ;2019;5
1628;Mannen;10000;Ethiopisch ;2020;0
1629;Mannen;10000;Ethiopisch ;2021;10
1630;Mannen;10000;Ethiopisch ;2022;40
1631;Mannen;10000;Ethiopisch ;2023;90
1632;Mannen;10000;Gambiaans ;2008;0
1633;Mannen;10000;Gambiaans ;2009;0
1634;Mannen;10000;Gambiaans ;2010;5
1635;Mannen;10000;Gambiaans ;2011;0
1636;Mannen;10000;Gambiaans ;2012;0
1637;Mannen;10000;Gambiaans ;2013;0
1638;Mannen;10000;Gambiaans ;2014;0
1639;Mannen;10000;Gambiaans ;2015;0
1640;Mannen;10000;Gambiaans ;2016;20
1641;Mannen;10000;Gambiaans ;2017;20
1642;Mannen;10000;Gambiaans ;2018;25
1643;Mannen;10000;Gambiaans ;2019;20
1644;Mannen;10000;Gambiaans ;2020;15
1645;Mannen;10000;Gambiaans ;2021;10
1646;Mannen;10000;Gambiaans ;2022;5
1647;Mannen;10000;Gambiaans ;2023;85
1648;Mannen;10000;Guinees ;2008;15
1649;Mannen;10000;Guinees ;2009;30
1650;Mannen;10000;Guinees ;2010;15
1651;Mannen;10000;Guinees ;2011;10
1652;Mannen;10000;Guinees ;2012;20
1653;Mannen;10000;Guinees ;2013;20
1654;Mannen;10000;Guinees ;2014;5
1655;Mannen;10000;Guinees ;2015;20
1656;Mannen;10000;Guinees ;2016;35
1657;Mannen;10000;Guinees ;2017;40
1658;Mannen;10000;Guinees ;2018;45
1659;Mannen;10000;Guinees ;2019;20
1660;Mannen;10000;Guinees ;2020;10
1661;Mannen;10000;Guinees ;2021;0
1662;Mannen;10000;Guinees ;2022;10
1663;Mannen;10000;Guinees ;2023;35
1664;Mannen;10000;Iraaks ;2008;170
1665;Mannen;10000;Iraaks ;2009;65
1666;Mannen;10000;Iraaks ;2010;25
1667;Mannen;10000;Iraaks ;2011;20
1668;Mannen;10000;Iraaks ;2012;15
1669;Mannen;10000;Iraaks ;2013;5
1670;Mannen;10000;Iraaks ;2014;10
1671;Mannen;10000;Iraaks ;2015;120
1672;Mannen;10000;Iraaks ;2016;30
1673;Mannen;10000;Iraaks ;2017;20
1674;Mannen;10000;Iraaks ;2018;55
1675;Mannen;10000;Iraaks ;2019;50
1676;Mannen;10000;Iraaks ;2020;15
1677;Mannen;10000;Iraaks ;2021;125
1678;Mannen;10000;Iraaks ;2022;75
1679;Mannen;10000;Iraaks ;2023;235
1680;Mannen;10000;Iraans ;2008;5
1681;Mannen;10000;Iraans ;2009;20
1682;Mannen;10000;Iraans ;2010;15
1683;Mannen;10000;Iraans ;2011;10
1684;Mannen;10000;Iraans ;2012;10
1685;Mannen;10000;Iraans ;2013;5
1686;Mannen;10000;Iraans ;2014;5
1687;Mannen;10000;Iraans ;2015;20
1688;Mannen;10000;Iraans ;2016;20
1689;Mannen;10000;Iraans ;2017;5
1690;Mannen;10000;Iraans ;2018;15
1691;Mannen;10000;Iraans ;2019;15
1692;Mannen;10000;Iraans ;2020;5
1693;Mannen;10000;Iraans ;2021;5
1694;Mannen;10000;Iraans ;2022;10
1695;Mannen;10000;Iraans ;2023;15
1696;Mannen;10000;Jemenitisch ;2008;0
1697;Mannen;10000;Jemenitisch ;2009;0
1698;Mannen;10000;Jemenitisch ;2010;0
1699;Mannen;10000;Jemenitisch ;2011;0
1700;Mannen;10000;Jemenitisch ;2012;0
1701;Mannen;10000;Jemenitisch ;2013;5
1702;Mannen;10000;Jemenitisch ;2014;0
1703;Mannen;10000;Jemenitisch ;2015;0
1704;Mannen;10000;Jemenitisch ;2016;0
1705;Mannen;10000;Jemenitisch ;2017;0
1706;Mannen;10000;Jemenitisch ;2018;10
1707;Mannen;10000;Jemenitisch ;2019;20
1708;Mannen;10000;Jemenitisch ;2020;15
1709;Mannen;10000;Jemenitisch ;2021;65
1710;Mannen;10000;Jemenitisch ;2022;175
1711;Mannen;10000;Jemenitisch ;2023;165
1712;Mannen;10000;Marokkaans ;2008;0
1713;Mannen;10000;Marokkaans ;2009;0
1714;Mannen;10000;Marokkaans ;2010;0
1715;Mannen;10000;Marokkaans ;2011;0
1716;Mannen;10000;Marokkaans ;2012;5
1717;Mannen;10000;Marokkaans ;2013;5
1718;Mannen;10000;Marokkaans ;2014;10
1719;Mannen;10000;Marokkaans ;2015;10
1720;Mannen;10000;Marokkaans ;2016;65
1721;Mannen;10000;Marokkaans ;2017;75
1722;Mannen;10000;Marokkaans ;2018;140
1723;Mannen;10000;Marokkaans ;2019;160
1724;Mannen;10000;Marokkaans ;2020;135
1725;Mannen;10000;Marokkaans ;2021;135
1726;Mannen;10000;Marokkaans ;2022;70
1727;Mannen;10000;Marokkaans ;2023;40
1728;Mannen;10000;Soedanees ;2008;5
1729;Mannen;10000;Soedanees ;2009;5
1730;Mannen;10000;Soedanees ;2010;10
1731;Mannen;10000;Soedanees ;2011;0
1732;Mannen;10000;Soedanees ;2012;0
1733;Mannen;10000;Soedanees ;2013;0
1734;Mannen;10000;Soedanees ;2014;0
1735;Mannen;10000;Soedanees ;2015;20
1736;Mannen;10000;Soedanees ;2016;20
1737;Mannen;10000;Soedanees ;2017;60
1738;Mannen;10000;Soedanees ;2018;25
1739;Mannen;10000;Soedanees ;2019;10
1740;Mannen;10000;Soedanees ;2020;20
1741;Mannen;10000;Soedanees ;2021;15
1742;Mannen;10000;Soedanees ;2022;20
1743;Mannen;10000;Soedanees ;2023;240
1744;Mannen;10000;Somalisch ;2008;145
1745;Mannen;10000;Somalisch ;2009;275
1746;Mannen;10000;Somalisch ;2010;75
1747;Mannen;10000;Somalisch ;2011;25
1748;Mannen;10000;Somalisch ;2012;25
1749;Mannen;10000;Somalisch ;2013;5
1750;Mannen;10000;Somalisch ;2014;20
1751;Mannen;10000;Somalisch ;2015;25
1752;Mannen;10000;Somalisch ;2016;10
1753;Mannen;10000;Somalisch ;2017;15
1754;Mannen;10000;Somalisch ;2018;10
1755;Mannen;10000;Somalisch ;2019;20
1756;Mannen;10000;Somalisch ;2020;15
1757;Mannen;10000;Somalisch ;2021;110
1758;Mannen;10000;Somalisch ;2022;220
1759;Mannen;10000;Somalisch ;2023;295
1760;Mannen;10000;Syrisch ;2008;0
1761;Mannen;10000;Syrisch ;2009;0
1762;Mannen;10000;Syrisch ;2010;0
1763;Mannen;10000;Syrisch ;2011;5
1764;Mannen;10000;Syrisch ;2012;5
1765;Mannen;10000;Syrisch ;2013;20
1766;Mannen;10000;Syrisch ;2014;145
1767;Mannen;10000;Syrisch ;2015;1305
1768;Mannen;10000;Syrisch ;2016;150
1769;Mannen;10000;Syrisch ;2017;95
1770;Mannen;10000;Syrisch ;2018;130
1771;Mannen;10000;Syrisch ;2019;265
1772;Mannen;10000;Syrisch ;2020;390
1773;Mannen;10000;Syrisch ;2021;985
1774;Mannen;10000;Syrisch ;2022;2310
1775;Mannen;10000;Syrisch ;2023;2655
1776;Mannen;10000;Turks ;2008;0
1777;Mannen;10000;Turks ;2009;0
1778;Mannen;10000;Turks ;2010;0
1779;Mannen;10000;Turks ;2011;5
1780;Mannen;10000;Turks ;2012;0
1781;Mannen;10000;Turks ;2013;0
1782;Mannen;10000;Turks ;2014;0
1783;Mannen;10000;Turks ;2015;5
1784;Mannen;10000;Turks ;2016;0
1785;Mannen;10000;Turks ;2017;0
1786;Mannen;10000;Turks ;2018;5
1787;Mannen;10000;Turks ;2019;0
1788;Mannen;10000;Turks ;2020;0
1789;Mannen;10000;Turks ;2021;0
1790;Mannen;10000;Turks ;2022;45
1791;Mannen;10000;Turks ;2023;45
1792;Mannen;10000;Onbekend;2008;5
1793;Mannen;10000;Onbekend;2009;20
1794;Mannen;10000;Onbekend;2010;10
1795;Mannen;10000;Onbekend;2011;10
1796;Mannen;10000;Onbekend;2012;0
1797;Mannen;10000;Onbekend;2013;0
1798;Mannen;10000;Onbekend;2014;10
1799;Mannen;10000;Onbekend;2015;10
1800;Mannen;10000;Onbekend;2016;25
1801;Mannen;10000;Onbekend;2017;20
1802;Mannen;10000;Onbekend;2018;20
1803;Mannen;10000;Onbekend;2019;30
1804;Mannen;10000;Onbekend;2020;30
1805;Mannen;10000;Onbekend;2021;60
1806;Mannen;10000;Onbekend;2022;70
1807;Mannen;10000;Onbekend;2023;65
1808;Mannen;10000;Staatloos;2008;5
1809;Mannen;10000;Staatloos;2009;0
1810;Mannen;10000;Staatloos;2010;5
1811;Mannen;10000;Staatloos;2011;0
