ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;Bevolking_1
7515;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1965;188234.0
7516;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1966;263314.0
7517;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1967;253032.0
7518;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1968;236753.0
7519;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1969;227051.0
7520;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1970;221147.0
7521;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1971;219673.0
7522;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1972;225401.0
7523;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1973;223534.0
7524;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1974;225039.0
7525;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1975;226419.0
7526;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1976;231485.0
7527;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1977;234648.0
7528;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1978;237404.0
7529;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1979;243875.0
7530;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1980;243075.0
7531;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1981;251924.0
7532;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1982;251483.0
7533;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1983;255376.0
7534;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1984;257486.0
7535;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1985;251229.0
7536;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1986;246089.0
7537;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1987;244569.0
7538;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1988;245472.0
7539;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1989;257391.0
7540;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1990;250070.0
7541;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1991;239757.0
7542;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1992;226809.0
7543;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1993;207739.0
7544;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1994;199006.0
7545;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1995;189155.0
7546;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1996;187008.0
7547;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1997;184316.0
7548;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1998;186747.0
7549;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1999;186283.0
7550;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2000;192730.0
7551;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2001;190907.0
7552;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2002;186885.0
7553;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2003;185952.0
7554;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2004;191132.0
7555;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2005;193533.0
7556;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2006;197034.0
7557;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2007;197177.0
7558;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2008;196645.0
7559;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2009;199436.0
7560;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2010;208005.0
7561;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2011;208127.0
7562;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2012;206167.0
7563;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2013;204625.0
7564;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2014;205742.0
7565;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2015;201205.0
7566;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2016;201917.0
7567;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2017;205296.0
7568;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2018;213786.0
7569;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2019;217469.0
7570;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2020;224489.0
7571;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2021;220073.0
7572;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2022;222912.0
7573;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2023;226443.0
7574;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2024;222160.0
7575;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1950;161410.0
7576;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1951;157782.0
7577;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1952;158955.0
7578;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1953;151348.0
7579;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1954;152029.0
7580;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1955;151204.0
7581;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1956;152695.0
7582;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1957;151946.0
7583;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1958;158704.0
7584;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1959;160749.0
7585;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1960;164014.0
7586;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1961;159033.0
7587;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1962;165666.0
7588;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1963;179639.0
7589;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1964;187468.0
7590;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1965;175763.0
7591;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1966;245544.0
7592;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1967;234722.0
7593;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1968;219810.0
7594;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1969;210182.0
7595;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1970;203902.0
7596;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1971;200986.0
7597;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1972;205212.0
7598;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1973;203302.0
7599;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1974;204906.0
7600;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1975;206247.0
7601;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1976;213064.0
7602;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1977;217204.0
7603;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1978;221938.0
7604;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1979;230578.0
7605;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1980;231201.0
7606;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1981;240958.0
7607;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1982;241718.0
7608;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1983;246612.0
7609;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1984;249894.0
7610;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1985;245016.0
7611;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1986;240899.0
7612;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1987;239820.0
7613;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1988;240930.0
7614;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1989;252572.0
7615;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1990;244538.0
7616;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1991;234381.0
7617;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1992;221322.0
7618;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1993;203109.0
7619;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1994;195082.0
7620;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1995;185680.0
7621;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1996;184395.0
7622;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1997;181665.0
7623;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1998;184151.0
7624;Totaal mannen en vrouwen;19 jaar;Ongehuwd;1999;183667.0
7625;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2000;190101.0
7626;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2001;188212.0
7627;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2002;184341.0
7628;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2003;183453.0
7629;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2004;188739.0
7630;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2005;191595.0
7631;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2006;195753.0
7632;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2007;196317.0
7633;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2008;195867.0
7634;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2009;198621.0
7635;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2010;207215.0
7636;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2011;207381.0
7637;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2012;205459.0
7638;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2013;204008.0
7639;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2014;205171.0
7640;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2015;200728.0
7641;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2016;201404.0
7642;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2017;204711.0
7643;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2018;213249.0
7644;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2019;217017.0
7645;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2020;224107.0
7646;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2021;219703.0
7647;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2022;222544.0
7648;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2023;226059.0
7649;Totaal mannen en vrouwen;19 jaar;Ongehuwd;2024;221799.0
7650;Totaal mannen en vrouwen;19 jaar;Gehuwd;1950;5883.0
7651;Totaal mannen en vrouwen;19 jaar;Gehuwd;1951;5528.0
7652;Totaal mannen en vrouwen;19 jaar;Gehuwd;1952;6095.0
7653;Totaal mannen en vrouwen;19 jaar;Gehuwd;1953;6078.0
7654;Totaal mannen en vrouwen;19 jaar;Gehuwd;1954;6385.0
7655;Totaal mannen en vrouwen;19 jaar;Gehuwd;1955;6035.0
7656;Totaal mannen en vrouwen;19 jaar;Gehuwd;1956;6281.0
7657;Totaal mannen en vrouwen;19 jaar;Gehuwd;1957;6446.0
7658;Totaal mannen en vrouwen;19 jaar;Gehuwd;1958;7076.0
7659;Totaal mannen en vrouwen;19 jaar;Gehuwd;1959;7409.0
7660;Totaal mannen en vrouwen;19 jaar;Gehuwd;1960;8182.0
7661;Totaal mannen en vrouwen;19 jaar;Gehuwd;1961;8788.0
7662;Totaal mannen en vrouwen;19 jaar;Gehuwd;1962;9795.0
7663;Totaal mannen en vrouwen;19 jaar;Gehuwd;1963;11204.0
7664;Totaal mannen en vrouwen;19 jaar;Gehuwd;1964;12243.0
7665;Totaal mannen en vrouwen;19 jaar;Gehuwd;1965;12404.0
7666;Totaal mannen en vrouwen;19 jaar;Gehuwd;1966;17689.0
7667;Totaal mannen en vrouwen;19 jaar;Gehuwd;1967;18218.0
7668;Totaal mannen en vrouwen;19 jaar;Gehuwd;1968;16863.0
7669;Totaal mannen en vrouwen;19 jaar;Gehuwd;1969;16775.0
7670;Totaal mannen en vrouwen;19 jaar;Gehuwd;1970;17131.0
7671;Totaal mannen en vrouwen;19 jaar;Gehuwd;1971;18581.0
7672;Totaal mannen en vrouwen;19 jaar;Gehuwd;1972;20055.0
7673;Totaal mannen en vrouwen;19 jaar;Gehuwd;1973;20117.0
7674;Totaal mannen en vrouwen;19 jaar;Gehuwd;1974;19986.0
7675;Totaal mannen en vrouwen;19 jaar;Gehuwd;1975;20035.0
7676;Totaal mannen en vrouwen;19 jaar;Gehuwd;1976;18263.0
7677;Totaal mannen en vrouwen;19 jaar;Gehuwd;1977;17291.0
7678;Totaal mannen en vrouwen;19 jaar;Gehuwd;1978;15321.0
7679;Totaal mannen en vrouwen;19 jaar;Gehuwd;1979;13153.0
7680;Totaal mannen en vrouwen;19 jaar;Gehuwd;1980;11740.0
7681;Totaal mannen en vrouwen;19 jaar;Gehuwd;1981;10814.0
7682;Totaal mannen en vrouwen;19 jaar;Gehuwd;1982;9626.0
7683;Totaal mannen en vrouwen;19 jaar;Gehuwd;1983;8634.0
7684;Totaal mannen en vrouwen;19 jaar;Gehuwd;1984;7461.0
7685;Totaal mannen en vrouwen;19 jaar;Gehuwd;1985;6094.0
7686;Totaal mannen en vrouwen;19 jaar;Gehuwd;1986;5067.0
7687;Totaal mannen en vrouwen;19 jaar;Gehuwd;1987;4642.0
7688;Totaal mannen en vrouwen;19 jaar;Gehuwd;1988;4453.0
7689;Totaal mannen en vrouwen;19 jaar;Gehuwd;1989;4681.0
7690;Totaal mannen en vrouwen;19 jaar;Gehuwd;1990;5461.0
7691;Totaal mannen en vrouwen;19 jaar;Gehuwd;1991;5293.0
7692;Totaal mannen en vrouwen;19 jaar;Gehuwd;1992;5421.0
7693;Totaal mannen en vrouwen;19 jaar;Gehuwd;1993;4559.0
7694;Totaal mannen en vrouwen;19 jaar;Gehuwd;1994;3817.0
7695;Totaal mannen en vrouwen;19 jaar;Gehuwd;1995;3424.0
7696;Totaal mannen en vrouwen;19 jaar;Gehuwd;1996;2577.0
7697;Totaal mannen en vrouwen;19 jaar;Gehuwd;1997;2617.0
7698;Totaal mannen en vrouwen;19 jaar;Gehuwd;1998;2564.0
7699;Totaal mannen en vrouwen;19 jaar;Gehuwd;1999;2588.0
7700;Totaal mannen en vrouwen;19 jaar;Gehuwd;2000;2602.0
7701;Totaal mannen en vrouwen;19 jaar;Gehuwd;2001;2668.0
7702;Totaal mannen en vrouwen;19 jaar;Gehuwd;2002;2520.0
7703;Totaal mannen en vrouwen;19 jaar;Gehuwd;2003;2475.0
7704;Totaal mannen en vrouwen;19 jaar;Gehuwd;2004;2375.0
7705;Totaal mannen en vrouwen;19 jaar;Gehuwd;2005;1909.0
7706;Totaal mannen en vrouwen;19 jaar;Gehuwd;2006;1265.0
7707;Totaal mannen en vrouwen;19 jaar;Gehuwd;2007;848.0
7708;Totaal mannen en vrouwen;19 jaar;Gehuwd;2008;766.0
7709;Totaal mannen en vrouwen;19 jaar;Gehuwd;2009;804.0
7710;Totaal mannen en vrouwen;19 jaar;Gehuwd;2010;776.0
7711;Totaal mannen en vrouwen;19 jaar;Gehuwd;2011;732.0
7712;Totaal mannen en vrouwen;19 jaar;Gehuwd;2012;693.0
7713;Totaal mannen en vrouwen;19 jaar;Gehuwd;2013;608.0
7714;Totaal mannen en vrouwen;19 jaar;Gehuwd;2014;557.0
7715;Totaal mannen en vrouwen;19 jaar;Gehuwd;2015;466.0
7716;Totaal mannen en vrouwen;19 jaar;Gehuwd;2016;503.0
7717;Totaal mannen en vrouwen;19 jaar;Gehuwd;2017;572.0
7718;Totaal mannen en vrouwen;19 jaar;Gehuwd;2018;526.0
7719;Totaal mannen en vrouwen;19 jaar;Gehuwd;2019;444.0
7720;Totaal mannen en vrouwen;19 jaar;Gehuwd;2020;377.0
7721;Totaal mannen en vrouwen;19 jaar;Gehuwd;2021;361.0
7722;Totaal mannen en vrouwen;19 jaar;Gehuwd;2022;359.0
7723;Totaal mannen en vrouwen;19 jaar;Gehuwd;2023;381.0
7724;Totaal mannen en vrouwen;19 jaar;Gehuwd;2024;349.0
7725;Totaal mannen en vrouwen;19 jaar;Verweduwd;1950;11.0
7726;Totaal mannen en vrouwen;19 jaar;Verweduwd;1951;3.0
7727;Totaal mannen en vrouwen;19 jaar;Verweduwd;1952;3.0
7728;Totaal mannen en vrouwen;19 jaar;Verweduwd;1953;7.0
7729;Totaal mannen en vrouwen;19 jaar;Verweduwd;1954;9.0
7730;Totaal mannen en vrouwen;19 jaar;Verweduwd;1955;5.0
7731;Totaal mannen en vrouwen;19 jaar;Verweduwd;1956;4.0
7732;Totaal mannen en vrouwen;19 jaar;Verweduwd;1957;2.0
7733;Totaal mannen en vrouwen;19 jaar;Verweduwd;1958;6.0
7734;Totaal mannen en vrouwen;19 jaar;Verweduwd;1959;3.0
7735;Totaal mannen en vrouwen;19 jaar;Verweduwd;1960;5.0
7736;Totaal mannen en vrouwen;19 jaar;Verweduwd;1961;10.0
7737;Totaal mannen en vrouwen;19 jaar;Verweduwd;1962;11.0
7738;Totaal mannen en vrouwen;19 jaar;Verweduwd;1963;9.0
7739;Totaal mannen en vrouwen;19 jaar;Verweduwd;1964;16.0
7740;Totaal mannen en vrouwen;19 jaar;Verweduwd;1965;5.0
7741;Totaal mannen en vrouwen;19 jaar;Verweduwd;1966;13.0
7742;Totaal mannen en vrouwen;19 jaar;Verweduwd;1967;15.0
7743;Totaal mannen en vrouwen;19 jaar;Verweduwd;1968;8.0
7744;Totaal mannen en vrouwen;19 jaar;Verweduwd;1969;13.0
7745;Totaal mannen en vrouwen;19 jaar;Verweduwd;1970;16.0
7746;Totaal mannen en vrouwen;19 jaar;Verweduwd;1971;21.0
7747;Totaal mannen en vrouwen;19 jaar;Verweduwd;1972;19.0
7748;Totaal mannen en vrouwen;19 jaar;Verweduwd;1973;19.0
7749;Totaal mannen en vrouwen;19 jaar;Verweduwd;1974;22.0
7750;Totaal mannen en vrouwen;19 jaar;Verweduwd;1975;14.0
7751;Totaal mannen en vrouwen;19 jaar;Verweduwd;1976;13.0
7752;Totaal mannen en vrouwen;19 jaar;Verweduwd;1977;14.0
7753;Totaal mannen en vrouwen;19 jaar;Verweduwd;1978;16.0
7754;Totaal mannen en vrouwen;19 jaar;Verweduwd;1979;14.0
7755;Totaal mannen en vrouwen;19 jaar;Verweduwd;1980;9.0
7756;Totaal mannen en vrouwen;19 jaar;Verweduwd;1981;16.0
7757;Totaal mannen en vrouwen;19 jaar;Verweduwd;1982;5.0
7758;Totaal mannen en vrouwen;19 jaar;Verweduwd;1983;11.0
7759;Totaal mannen en vrouwen;19 jaar;Verweduwd;1984;11.0
7760;Totaal mannen en vrouwen;19 jaar;Verweduwd;1985;7.0
7761;Totaal mannen en vrouwen;19 jaar;Verweduwd;1986;15.0
7762;Totaal mannen en vrouwen;19 jaar;Verweduwd;1987;7.0
7763;Totaal mannen en vrouwen;19 jaar;Verweduwd;1988;6.0
7764;Totaal mannen en vrouwen;19 jaar;Verweduwd;1989;21.0
7765;Totaal mannen en vrouwen;19 jaar;Verweduwd;1990;5.0
7766;Totaal mannen en vrouwen;19 jaar;Verweduwd;1991;11.0
7767;Totaal mannen en vrouwen;19 jaar;Verweduwd;1992;1.0
7768;Totaal mannen en vrouwen;19 jaar;Verweduwd;1993;7.0
7769;Totaal mannen en vrouwen;19 jaar;Verweduwd;1994;20.0
7770;Totaal mannen en vrouwen;19 jaar;Verweduwd;1995;5.0
7771;Totaal mannen en vrouwen;19 jaar;Verweduwd;1996;2.0
7772;Totaal mannen en vrouwen;19 jaar;Verweduwd;1997;2.0
7773;Totaal mannen en vrouwen;19 jaar;Verweduwd;1998;0.0
7774;Totaal mannen en vrouwen;19 jaar;Verweduwd;1999;2.0
7775;Totaal mannen en vrouwen;19 jaar;Verweduwd;2000;2.0
7776;Totaal mannen en vrouwen;19 jaar;Verweduwd;2001;1.0
7777;Totaal mannen en vrouwen;19 jaar;Verweduwd;2002;6.0
7778;Totaal mannen en vrouwen;19 jaar;Verweduwd;2003;2.0
7779;Totaal mannen en vrouwen;19 jaar;Verweduwd;2004;1.0
7780;Totaal mannen en vrouwen;19 jaar;Verweduwd;2005;1.0
7781;Totaal mannen en vrouwen;19 jaar;Verweduwd;2006;0.0
7782;Totaal mannen en vrouwen;19 jaar;Verweduwd;2007;0.0
7783;Totaal mannen en vrouwen;19 jaar;Verweduwd;2008;0.0
7784;Totaal mannen en vrouwen;19 jaar;Verweduwd;2009;0.0
7785;Totaal mannen en vrouwen;19 jaar;Verweduwd;2010;3.0
7786;Totaal mannen en vrouwen;19 jaar;Verweduwd;2011;0.0
7787;Totaal mannen en vrouwen;19 jaar;Verweduwd;2012;1.0
7788;Totaal mannen en vrouwen;19 jaar;Verweduwd;2013;0.0
7789;Totaal mannen en vrouwen;19 jaar;Verweduwd;2014;1.0
7790;Totaal mannen en vrouwen;19 jaar;Verweduwd;2015;0.0
7791;Totaal mannen en vrouwen;19 jaar;Verweduwd;2016;0.0
7792;Totaal mannen en vrouwen;19 jaar;Verweduwd;2017;2.0
7793;Totaal mannen en vrouwen;19 jaar;Verweduwd;2018;2.0
7794;Totaal mannen en vrouwen;19 jaar;Verweduwd;2019;0.0
7795;Totaal mannen en vrouwen;19 jaar;Verweduwd;2020;1.0
7796;Totaal mannen en vrouwen;19 jaar;Verweduwd;2021;0.0
7797;Totaal mannen en vrouwen;19 jaar;Verweduwd;2022;2.0
7798;Totaal mannen en vrouwen;19 jaar;Verweduwd;2023;0.0
7799;Totaal mannen en vrouwen;19 jaar;Verweduwd;2024;2.0
7800;Totaal mannen en vrouwen;19 jaar;Gescheiden;1950;35.0
7801;Totaal mannen en vrouwen;19 jaar;Gescheiden;1951;26.0
7802;Totaal mannen en vrouwen;19 jaar;Gescheiden;1952;20.0
7803;Totaal mannen en vrouwen;19 jaar;Gescheiden;1953;20.0
7804;Totaal mannen en vrouwen;19 jaar;Gescheiden;1954;20.0
7805;Totaal mannen en vrouwen;19 jaar;Gescheiden;1955;26.0
7806;Totaal mannen en vrouwen;19 jaar;Gescheiden;1956;32.0
7807;Totaal mannen en vrouwen;19 jaar;Gescheiden;1957;23.0
7808;Totaal mannen en vrouwen;19 jaar;Gescheiden;1958;29.0
7809;Totaal mannen en vrouwen;19 jaar;Gescheiden;1959;29.0
7810;Totaal mannen en vrouwen;19 jaar;Gescheiden;1960;41.0
7811;Totaal mannen en vrouwen;19 jaar;Gescheiden;1961;34.0
7812;Totaal mannen en vrouwen;19 jaar;Gescheiden;1962;55.0
7813;Totaal mannen en vrouwen;19 jaar;Gescheiden;1963;48.0
7814;Totaal mannen en vrouwen;19 jaar;Gescheiden;1964;46.0
7815;Totaal mannen en vrouwen;19 jaar;Gescheiden;1965;62.0
7816;Totaal mannen en vrouwen;19 jaar;Gescheiden;1966;68.0
7817;Totaal mannen en vrouwen;19 jaar;Gescheiden;1967;77.0
7818;Totaal mannen en vrouwen;19 jaar;Gescheiden;1968;72.0
7819;Totaal mannen en vrouwen;19 jaar;Gescheiden;1969;81.0
7820;Totaal mannen en vrouwen;19 jaar;Gescheiden;1970;98.0
7821;Totaal mannen en vrouwen;19 jaar;Gescheiden;1971;85.0
7822;Totaal mannen en vrouwen;19 jaar;Gescheiden;1972;115.0
7823;Totaal mannen en vrouwen;19 jaar;Gescheiden;1973;96.0
7824;Totaal mannen en vrouwen;19 jaar;Gescheiden;1974;125.0
7825;Totaal mannen en vrouwen;19 jaar;Gescheiden;1975;123.0
7826;Totaal mannen en vrouwen;19 jaar;Gescheiden;1976;145.0
7827;Totaal mannen en vrouwen;19 jaar;Gescheiden;1977;139.0
7828;Totaal mannen en vrouwen;19 jaar;Gescheiden;1978;129.0
7829;Totaal mannen en vrouwen;19 jaar;Gescheiden;1979;130.0
7830;Totaal mannen en vrouwen;19 jaar;Gescheiden;1980;125.0
7831;Totaal mannen en vrouwen;19 jaar;Gescheiden;1981;136.0
7832;Totaal mannen en vrouwen;19 jaar;Gescheiden;1982;134.0
7833;Totaal mannen en vrouwen;19 jaar;Gescheiden;1983;119.0
7834;Totaal mannen en vrouwen;19 jaar;Gescheiden;1984;120.0
7835;Totaal mannen en vrouwen;19 jaar;Gescheiden;1985;112.0
7836;Totaal mannen en vrouwen;19 jaar;Gescheiden;1986;108.0
7837;Totaal mannen en vrouwen;19 jaar;Gescheiden;1987;100.0
7838;Totaal mannen en vrouwen;19 jaar;Gescheiden;1988;83.0
7839;Totaal mannen en vrouwen;19 jaar;Gescheiden;1989;117.0
7840;Totaal mannen en vrouwen;19 jaar;Gescheiden;1990;66.0
7841;Totaal mannen en vrouwen;19 jaar;Gescheiden;1991;72.0
7842;Totaal mannen en vrouwen;19 jaar;Gescheiden;1992;65.0
7843;Totaal mannen en vrouwen;19 jaar;Gescheiden;1993;64.0
7844;Totaal mannen en vrouwen;19 jaar;Gescheiden;1994;87.0
7845;Totaal mannen en vrouwen;19 jaar;Gescheiden;1995;46.0
7846;Totaal mannen en vrouwen;19 jaar;Gescheiden;1996;34.0
7847;Totaal mannen en vrouwen;19 jaar;Gescheiden;1997;32.0
7848;Totaal mannen en vrouwen;19 jaar;Gescheiden;1998;32.0
7849;Totaal mannen en vrouwen;19 jaar;Gescheiden;1999;26.0
7850;Totaal mannen en vrouwen;19 jaar;Gescheiden;2000;25.0
7851;Totaal mannen en vrouwen;19 jaar;Gescheiden;2001;26.0
7852;Totaal mannen en vrouwen;19 jaar;Gescheiden;2002;18.0
7853;Totaal mannen en vrouwen;19 jaar;Gescheiden;2003;22.0
7854;Totaal mannen en vrouwen;19 jaar;Gescheiden;2004;17.0
7855;Totaal mannen en vrouwen;19 jaar;Gescheiden;2005;28.0
7856;Totaal mannen en vrouwen;19 jaar;Gescheiden;2006;16.0
7857;Totaal mannen en vrouwen;19 jaar;Gescheiden;2007;12.0
7858;Totaal mannen en vrouwen;19 jaar;Gescheiden;2008;12.0
7859;Totaal mannen en vrouwen;19 jaar;Gescheiden;2009;11.0
7860;Totaal mannen en vrouwen;19 jaar;Gescheiden;2010;11.0
7861;Totaal mannen en vrouwen;19 jaar;Gescheiden;2011;14.0
7862;Totaal mannen en vrouwen;19 jaar;Gescheiden;2012;14.0
7863;Totaal mannen en vrouwen;19 jaar;Gescheiden;2013;9.0
7864;Totaal mannen en vrouwen;19 jaar;Gescheiden;2014;13.0
7865;Totaal mannen en vrouwen;19 jaar;Gescheiden;2015;11.0
7866;Totaal mannen en vrouwen;19 jaar;Gescheiden;2016;10.0
7867;Totaal mannen en vrouwen;19 jaar;Gescheiden;2017;11.0
7868;Totaal mannen en vrouwen;19 jaar;Gescheiden;2018;9.0
7869;Totaal mannen en vrouwen;19 jaar;Gescheiden;2019;8.0
7870;Totaal mannen en vrouwen;19 jaar;Gescheiden;2020;4.0
7871;Totaal mannen en vrouwen;19 jaar;Gescheiden;2021;9.0
7872;Totaal mannen en vrouwen;19 jaar;Gescheiden;2022;7.0
7873;Totaal mannen en vrouwen;19 jaar;Gescheiden;2023;3.0
7874;Totaal mannen en vrouwen;19 jaar;Gescheiden;2024;10.0
