ID;Sectors;CombinedHeatAndPowerCHP;InstallationTypes;Periods;TotalInput_1;NaturalGasInput_2;FuelOilInput_3;HardCoalInput_4;OtherFuelInput_5;TotalInput_6;NaturalGasInput_7;FuelOilInput_8;HardCoalInput_9;OtherFuelInput_10;TotalOutput_11;ElectricityOutput_12;HeatOutput_13;TotalOutput_14;ElectricityOutput_15;HeatOutput_16;ElectricalPower_17;ThermalPower_18;Installations_19
3691;Refineries and extraction;Eonly installations;Internal combustion engines;2023;;;;;;;;;;;;;;;;;;;
3692;Refineries and extraction;Eonly installations;Steam turbines;1998;;;;;;;;;;;;;;;;;;;
3693;Refineries and extraction;Eonly installations;Steam turbines;1999;;;;;;;;;;;;;;;;;;;
3694;Refineries and extraction;Eonly installations;Steam turbines;2000;;;;;;;;;;;;;;;;;;;
3695;Refineries and extraction;Eonly installations;Steam turbines;2001;;;;;;;;;;;;;;;;;;;
3696;Refineries and extraction;Eonly installations;Steam turbines;2002;;;;;;;;;;;;;;;;;;;
3697;Refineries and extraction;Eonly installations;Steam turbines;2003;;;;;;;;;;;;;;;;;;;
3698;Refineries and extraction;Eonly installations;Steam turbines;2004;;;;;;;;;;;;;;;;;;;
3699;Refineries and extraction;Eonly installations;Steam turbines;2005;;;;;;;;;;;;;;;;;;;
3700;Refineries and extraction;Eonly installations;Steam turbines;2006;;;;;;;;;;;;;;;;;;;
3701;Refineries and extraction;Eonly installations;Steam turbines;2007;;;;;;;;;;;;;;;;;;;
3702;Refineries and extraction;Eonly installations;Steam turbines;2008;;;;;;;;;;;;;;;;;;;
3703;Refineries and extraction;Eonly installations;Steam turbines;2009;;;;;;;;;;;;;;;;;;;
3704;Refineries and extraction;Eonly installations;Steam turbines;2010;;;;;;;;;;;;;;;;;;;
3705;Refineries and extraction;Eonly installations;Steam turbines;2011;;;;;;;;;;;;;;;;;;;
3706;Refineries and extraction;Eonly installations;Steam turbines;2012;;;;;;;;;;;;;;;;;;;
3707;Refineries and extraction;Eonly installations;Steam turbines;2013;;;;;;;;;;;;;;;;;;;
3708;Refineries and extraction;Eonly installations;Steam turbines;2014;;;;;;;;;;;;;;;;;;;
3709;Refineries and extraction;Eonly installations;Steam turbines;2015;;;;;;;;;;;;;;;;;;;
3710;Refineries and extraction;Eonly installations;Steam turbines;2016;;;;;;;;;;;;;;;;;;;
3711;Refineries and extraction;Eonly installations;Steam turbines;2017;;;;;;;;;;;;;;;;;;;
3712;Refineries and extraction;Eonly installations;Steam turbines;2018;;;;;;;;;;;;;;;;;;;
3713;Refineries and extraction;Eonly installations;Steam turbines;2019;;;;;;;;;;;;;;;;;;;
3714;Refineries and extraction;Eonly installations;Steam turbines;2020;;;;;;;;;;;;;;;;;;;
3715;Refineries and extraction;Eonly installations;Steam turbines;2021;;;;;;;;;;;;;;;;;;;
3716;Refineries and extraction;Eonly installations;Steam turbines;2022;;;;;;;;;;;;;;;;;;;
3717;Refineries and extraction;Eonly installations;Steam turbines;2023;;;;;;;;;;;;;;;;;;;
3718;Refineries and extraction;Eonly installations;Combined cycle units;1998;;;;;;;;;;;;;;;;;;;
3719;Refineries and extraction;Eonly installations;Combined cycle units;1999;;;;;;;;;;;;;;;;;;;
3720;Refineries and extraction;Eonly installations;Combined cycle units;2000;;;;;;;;;;;;;;;;;;;
3721;Refineries and extraction;Eonly installations;Combined cycle units;2001;;;;;;;;;;;;;;;;;;;
3722;Refineries and extraction;Eonly installations;Combined cycle units;2002;;;;;;;;;;;;;;;;;;;
3723;Refineries and extraction;Eonly installations;Combined cycle units;2003;;;;;;;;;;;;;;;;;;;
3724;Refineries and extraction;Eonly installations;Combined cycle units;2004;;;;;;;;;;;;;;;;;;;
3725;Refineries and extraction;Eonly installations;Combined cycle units;2005;;;;;;;;;;;;;;;;;;;
3726;Refineries and extraction;Eonly installations;Combined cycle units;2006;;;;;;;;;;;;;;;;;;;
3727;Refineries and extraction;Eonly installations;Combined cycle units;2007;;;;;;;;;;;;;;;;;;;
3728;Refineries and extraction;Eonly installations;Combined cycle units;2008;;;;;;;;;;;;;;;;;;;
3729;Refineries and extraction;Eonly installations;Combined cycle units;2009;;;;;;;;;;;;;;;;;;;
3730;Refineries and extraction;Eonly installations;Combined cycle units;2010;;;;;;;;;;;;;;;;;;;
3731;Refineries and extraction;Eonly installations;Combined cycle units;2011;;;;;;;;;;;;;;;;;;;
3732;Refineries and extraction;Eonly installations;Combined cycle units;2012;;;;;;;;;;;;;;;;;;;
3733;Refineries and extraction;Eonly installations;Combined cycle units;2013;;;;;;;;;;;;;;;;;;;
3734;Refineries and extraction;Eonly installations;Combined cycle units;2014;;;;;;;;;;;;;;;;;;;
3735;Refineries and extraction;Eonly installations;Combined cycle units;2015;;;;;;;;;;;;;;;;;;;
3736;Refineries and extraction;Eonly installations;Combined cycle units;2016;;;;;;;;;;;;;;;;;;;
3737;Refineries and extraction;Eonly installations;Combined cycle units;2017;;;;;;;;;;;;;;;;;;;
3738;Refineries and extraction;Eonly installations;Combined cycle units;2018;;;;;;;;;;;;;;;;;;;
3739;Refineries and extraction;Eonly installations;Combined cycle units;2019;;;;;;;;;;;;;;;;;;;
3740;Refineries and extraction;Eonly installations;Combined cycle units;2020;;;;;;;;;;;;;;;;;;;
3741;Refineries and extraction;Eonly installations;Combined cycle units;2021;;;;;;;;;;;;;;;;;;;
3742;Refineries and extraction;Eonly installations;Combined cycle units;2022;;;;;;;;;;;;;;;;;;;
3743;Refineries and extraction;Eonly installations;Combined cycle units;2023;;;;;;;;;;;;;;;;;;;
3744;Refineries and extraction;Eonly installations;Gas turbines;1998;;;;;;;;;;;;;;;;;;;
3745;Refineries and extraction;Eonly installations;Gas turbines;1999;;;;;;;;;;;;;;;;;;;
3746;Refineries and extraction;Eonly installations;Gas turbines;2000;;;;;;;;;;;;;;;;;;;
3747;Refineries and extraction;Eonly installations;Gas turbines;2001;;;;;;;;;;;;;;;;;;;
3748;Refineries and extraction;Eonly installations;Gas turbines;2002;;;;;;;;;;;;;;;;;;;
3749;Refineries and extraction;Eonly installations;Gas turbines;2003;;;;;;;;;;;;;;;;;;;
3750;Refineries and extraction;Eonly installations;Gas turbines;2004;;;;;;;;;;;;;;;;;;;
3751;Refineries and extraction;Eonly installations;Gas turbines;2005;;;;;;;;;;;;;;;;;;;
3752;Refineries and extraction;Eonly installations;Gas turbines;2006;;;;;;;;;;;;;;;;;;;
3753;Refineries and extraction;Eonly installations;Gas turbines;2007;;;;;;;;;;;;;;;;;;;
3754;Refineries and extraction;Eonly installations;Gas turbines;2008;;;;;;;;;;;;;;;;;;;
3755;Refineries and extraction;Eonly installations;Gas turbines;2009;;;;;;;;;;;;;;;;;;;
3756;Refineries and extraction;Eonly installations;Gas turbines;2010;;;;;;;;;;;;;;;;;;;
3757;Refineries and extraction;Eonly installations;Gas turbines;2011;;;;;;;;;;;;;;;;;;;
3758;Refineries and extraction;Eonly installations;Gas turbines;2012;;;;;;;;;;;;;;;;;;;
3759;Refineries and extraction;Eonly installations;Gas turbines;2013;;;;;;;;;;;;;;;;;;;
3760;Refineries and extraction;Eonly installations;Gas turbines;2014;;;;;;;;;;;;;;;;;;;
3761;Refineries and extraction;Eonly installations;Gas turbines;2015;;;;;;;;;;;;;;;;;;;
3762;Refineries and extraction;Eonly installations;Gas turbines;2016;;;;;;;;;;;;;;;;;;;
3763;Refineries and extraction;Eonly installations;Gas turbines;2017;;;;;;;;;;;;;;;;;;;
3764;Refineries and extraction;Eonly installations;Gas turbines;2018;;;;;;;;;;;;;;;;;;;
3765;Refineries and extraction;Eonly installations;Gas turbines;2019;;;;;;;;;;;;;;;;;;;
3766;Refineries and extraction;Eonly installations;Gas turbines;2020;;;;;;;;;;;;;;;;;;;
3767;Refineries and extraction;Eonly installations;Gas turbines;2021;;;;;;;;;;;;;;;;;;;
3768;Refineries and extraction;Eonly installations;Gas turbines;2022;;;;;;;;;;;;;;;;;;;
3769;Refineries and extraction;Eonly installations;Gas turbines;2023;;;;;;;;;;;;;;;;;;;
3770;Refineries and extraction;Eonly installations;Nuclear energy plant;1998;;;;;;;;;;;;;;;;;;;
3771;Refineries and extraction;Eonly installations;Nuclear energy plant;1999;;;;;;;;;;;;;;;;;;;
3772;Refineries and extraction;Eonly installations;Nuclear energy plant;2000;;;;;;;;;;;;;;;;;;;
3773;Refineries and extraction;Eonly installations;Nuclear energy plant;2001;;;;;;;;;;;;;;;;;;;
3774;Refineries and extraction;Eonly installations;Nuclear energy plant;2002;;;;;;;;;;;;;;;;;;;
3775;Refineries and extraction;Eonly installations;Nuclear energy plant;2003;;;;;;;;;;;;;;;;;;;
3776;Refineries and extraction;Eonly installations;Nuclear energy plant;2004;;;;;;;;;;;;;;;;;;;
3777;Refineries and extraction;Eonly installations;Nuclear energy plant;2005;;;;;;;;;;;;;;;;;;;
3778;Refineries and extraction;Eonly installations;Nuclear energy plant;2006;;;;;;;;;;;;;;;;;;;
3779;Refineries and extraction;Eonly installations;Nuclear energy plant;2007;;;;;;;;;;;;;;;;;;;
3780;Refineries and extraction;Eonly installations;Nuclear energy plant;2008;;;;;;;;;;;;;;;;;;;
3781;Refineries and extraction;Eonly installations;Nuclear energy plant;2009;;;;;;;;;;;;;;;;;;;
3782;Refineries and extraction;Eonly installations;Nuclear energy plant;2010;;;;;;;;;;;;;;;;;;;
3783;Refineries and extraction;Eonly installations;Nuclear energy plant;2011;;;;;;;;;;;;;;;;;;;
3784;Refineries and extraction;Eonly installations;Nuclear energy plant;2012;;;;;;;;;;;;;;;;;;;
3785;Refineries and extraction;Eonly installations;Nuclear energy plant;2013;;;;;;;;;;;;;;;;;;;
3786;Refineries and extraction;Eonly installations;Nuclear energy plant;2014;;;;;;;;;;;;;;;;;;;
3787;Refineries and extraction;Eonly installations;Nuclear energy plant;2015;;;;;;;;;;;;;;;;;;;
3788;Refineries and extraction;Eonly installations;Nuclear energy plant;2016;;;;;;;;;;;;;;;;;;;
3789;Refineries and extraction;Eonly installations;Nuclear energy plant;2017;;;;;;;;;;;;;;;;;;;
3790;Refineries and extraction;Eonly installations;Nuclear energy plant;2018;;;;;;;;;;;;;;;;;;;
3791;Refineries and extraction;Eonly installations;Nuclear energy plant;2019;;;;;;;;;;;;;;;;;;;
3792;Refineries and extraction;Eonly installations;Nuclear energy plant;2020;;;;;;;;;;;;;;;;;;;
3793;Refineries and extraction;Eonly installations;Nuclear energy plant;2021;;;;;;;;;;;;;;;;;;;
3794;Refineries and extraction;Eonly installations;Nuclear energy plant;2022;;;;;;;;;;;;;;;;;;;
3795;Refineries and extraction;Eonly installations;Nuclear energy plant;2023;;;;;;;;;;;;;;;;;;;
3796;Refineries and extraction;Eonly installations;Hydro power plant;1998;;;;;;;;;;;;;;;;;;;
3797;Refineries and extraction;Eonly installations;Hydro power plant;1999;;;;;;;;;;;;;;;;;;;
3798;Refineries and extraction;Eonly installations;Hydro power plant;2000;;;;;;;;;;;;;;;;;;;
3799;Refineries and extraction;Eonly installations;Hydro power plant;2001;;;;;;;;;;;;;;;;;;;
3800;Refineries and extraction;Eonly installations;Hydro power plant;2002;;;;;;;;;;;;;;;;;;;
3801;Refineries and extraction;Eonly installations;Hydro power plant;2003;;;;;;;;;;;;;;;;;;;
3802;Refineries and extraction;Eonly installations;Hydro power plant;2004;;;;;;;;;;;;;;;;;;;
3803;Refineries and extraction;Eonly installations;Hydro power plant;2005;;;;;;;;;;;;;;;;;;;
3804;Refineries and extraction;Eonly installations;Hydro power plant;2006;;;;;;;;;;;;;;;;;;;
3805;Refineries and extraction;Eonly installations;Hydro power plant;2007;;;;;;;;;;;;;;;;;;;
3806;Refineries and extraction;Eonly installations;Hydro power plant;2008;;;;;;;;;;;;;;;;;;;
3807;Refineries and extraction;Eonly installations;Hydro power plant;2009;;;;;;;;;;;;;;;;;;;
3808;Refineries and extraction;Eonly installations;Hydro power plant;2010;;;;;;;;;;;;;;;;;;;
3809;Refineries and extraction;Eonly installations;Hydro power plant;2011;;;;;;;;;;;;;;;;;;;
3810;Refineries and extraction;Eonly installations;Hydro power plant;2012;;;;;;;;;;;;;;;;;;;
3811;Refineries and extraction;Eonly installations;Hydro power plant;2013;;;;;;;;;;;;;;;;;;;
3812;Refineries and extraction;Eonly installations;Hydro power plant;2014;;;;;;;;;;;;;;;;;;;
3813;Refineries and extraction;Eonly installations;Hydro power plant;2015;;;;;;;;;;;;;;;;;;;
3814;Refineries and extraction;Eonly installations;Hydro power plant;2016;;;;;;;;;;;;;;;;;;;
3815;Refineries and extraction;Eonly installations;Hydro power plant;2017;;;;;;;;;;;;;;;;;;;
3816;Refineries and extraction;Eonly installations;Hydro power plant;2018;;;;;;;;;;;;;;;;;;;
3817;Refineries and extraction;Eonly installations;Hydro power plant;2019;;;;;;;;;;;;;;;;;;;
3818;Refineries and extraction;Eonly installations;Hydro power plant;2020;;;;;;;;;;;;;;;;;;;
3819;Refineries and extraction;Eonly installations;Hydro power plant;2021;;;;;;;;;;;;;;;;;;;
3820;Refineries and extraction;Eonly installations;Hydro power plant;2022;;;;;;;;;;;;;;;;;;;
3821;Refineries and extraction;Eonly installations;Hydro power plant;2023;;;;;;;;;;;;;;;;;;;
3822;Refineries and extraction;Eonly installations;Wind turbine;1998;;;;;;;;;;;;;;;;;;;
3823;Refineries and extraction;Eonly installations;Wind turbine;1999;;;;;;;;;;;;;;;;;;;
3824;Refineries and extraction;Eonly installations;Wind turbine;2000;;;;;;;;;;;;;;;;;;;
3825;Refineries and extraction;Eonly installations;Wind turbine;2001;;;;;;;;;;;;;;;;;;;
3826;Refineries and extraction;Eonly installations;Wind turbine;2002;;;;;;;;;;;;;;;;;;;
3827;Refineries and extraction;Eonly installations;Wind turbine;2003;;;;;;;;;;;;;;;;;;;
3828;Refineries and extraction;Eonly installations;Wind turbine;2004;;;;;;;;;;;;;;;;;;;
3829;Refineries and extraction;Eonly installations;Wind turbine;2005;;;;;;;;;;;;;;;;;;;
3830;Refineries and extraction;Eonly installations;Wind turbine;2006;;;;;;;;;;;;;;;;;;;
3831;Refineries and extraction;Eonly installations;Wind turbine;2007;;;;;;;;;;;;;;;;;;;
3832;Refineries and extraction;Eonly installations;Wind turbine;2008;;;;;;;;;;;;;;;;;;;
3833;Refineries and extraction;Eonly installations;Wind turbine;2009;;;;;;;;;;;;;;;;;;;
3834;Refineries and extraction;Eonly installations;Wind turbine;2010;;;;;;;;;;;;;;;;;;;
3835;Refineries and extraction;Eonly installations;Wind turbine;2011;;;;;;;;;;;;;;;;;;;
3836;Refineries and extraction;Eonly installations;Wind turbine;2012;;;;;;;;;;;;;;;;;;;
3837;Refineries and extraction;Eonly installations;Wind turbine;2013;;;;;;;;;;;;;;;;;;;
3838;Refineries and extraction;Eonly installations;Wind turbine;2014;;;;;;;;;;;;;;;;;;;
3839;Refineries and extraction;Eonly installations;Wind turbine;2015;;;;;;;;;;;;;;;;;;;
3840;Refineries and extraction;Eonly installations;Wind turbine;2016;;;;;;;;;;;;;;;;;;;
3841;Refineries and extraction;Eonly installations;Wind turbine;2017;;;;;;;;;;;;;;;;;;;
3842;Refineries and extraction;Eonly installations;Wind turbine;2018;;;;;;;;;;;;;;;;;;;
3843;Refineries and extraction;Eonly installations;Wind turbine;2019;;;;;;;;;;;;;;;;;;;
3844;Refineries and extraction;Eonly installations;Wind turbine;2020;;;;;;;;;;;;;;;;;;;
3845;Refineries and extraction;Eonly installations;Wind turbine;2021;;;;;;;;;;;;;;;;;;;
3846;Refineries and extraction;Eonly installations;Wind turbine;2022;;;;;;;;;;;;;;;;;;;
3847;Refineries and extraction;Eonly installations;Wind turbine;2023;;;;;;;;;;;;;;;;;;;
3848;Refineries and extraction;Eonly installations;Solar cells;1998;;;;;;;;;;;;;;;;;;;
3849;Refineries and extraction;Eonly installations;Solar cells;1999;;;;;;;;;;;;;;;;;;;
3850;Refineries and extraction;Eonly installations;Solar cells;2000;;;;;;;;;;;;;;;;;;;
3851;Refineries and extraction;Eonly installations;Solar cells;2001;;;;;;;;;;;;;;;;;;;
3852;Refineries and extraction;Eonly installations;Solar cells;2002;;;;;;;;;;;;;;;;;;;
3853;Refineries and extraction;Eonly installations;Solar cells;2003;;;;;;;;;;;;;;;;;;;
3854;Refineries and extraction;Eonly installations;Solar cells;2004;;;;;;;;;;;;;;;;;;;
3855;Refineries and extraction;Eonly installations;Solar cells;2005;;;;;;;;;;;;;;;;;;;
3856;Refineries and extraction;Eonly installations;Solar cells;2006;;;;;;;;;;;;;;;;;;;
3857;Refineries and extraction;Eonly installations;Solar cells;2007;;;;;;;;;;;;;;;;;;;
3858;Refineries and extraction;Eonly installations;Solar cells;2008;;;;;;;;;;;;;;;;;;;
3859;Refineries and extraction;Eonly installations;Solar cells;2009;;;;;;;;;;;;;;;;;;;
3860;Refineries and extraction;Eonly installations;Solar cells;2010;;;;;;;;;;;;;;;;;;;
3861;Refineries and extraction;Eonly installations;Solar cells;2011;;;;;;;;;;;;;;;;;;;
3862;Refineries and extraction;Eonly installations;Solar cells;2012;;;;;;;;;;;;;;;;;;;
3863;Refineries and extraction;Eonly installations;Solar cells;2013;;;;;;;;;;;;;;;;;;;
3864;Refineries and extraction;Eonly installations;Solar cells;2014;;;;;;;;;;;;;;;;;;;
3865;Refineries and extraction;Eonly installations;Solar cells;2015;;;;;;;;;;;;;;;;;;;
3866;Refineries and extraction;Eonly installations;Solar cells;2016;;;;;;;;;;;;;;;;;;;
3867;Refineries and extraction;Eonly installations;Solar cells;2017;;;;;;;;;;;;;;;;;;;
3868;Refineries and extraction;Eonly installations;Solar cells;2018;;;;;;;;;;;;;;;;;;;
3869;Refineries and extraction;Eonly installations;Solar cells;2019;;;;;;;;;;;;;;;;;;;
3870;Refineries and extraction;Eonly installations;Solar cells;2020;;;;;;;;;;;;;;;;;;;
3871;Refineries and extraction;Eonly installations;Solar cells;2021;;;;;;;;;;;;;;;;;;;
3872;Refineries and extraction;Eonly installations;Solar cells;2022;;;;;;;;;;;;;;;;;;;
3873;Refineries and extraction;Eonly installations;Solar cells;2023;;;;;;;;;;;;;;;;;;;
3874;Refineries and extraction;Eonly installations;Other installation types;1998;;;;;;;;;;;72.0;20000.0;;72.0;72.0;;3.0;;1.0
3875;Refineries and extraction;Eonly installations;Other installation types;1999;;;;;;;;;;;72.0;20100.0;;72.0;72.0;;3.0;;1.0
3876;Refineries and extraction;Eonly installations;Other installation types;2000;;;;;;;;;;;73.0;20200.0;;73.0;73.0;;3.0;;1.0
3877;Refineries and extraction;Eonly installations;Other installation types;2001;;;;;;;;;;;74.0;20500.0;;74.0;74.0;;3.0;;1.0
3878;Refineries and extraction;Eonly installations;Other installation types;2002;;;;;;;;;;;73.0;20400.0;;73.0;73.0;;3.0;;1.0
3879;Refineries and extraction;Eonly installations;Other installation types;2003;;;;;;;;;;;73.0;20400.0;;73.0;73.0;;3.0;;1.0
3880;Refineries and extraction;Eonly installations;Other installation types;2004;;;;;;;;;;;;;;;;;3.0;;1.0
3881;Refineries and extraction;Eonly installations;Other installation types;2005;;;;;;;;;;;;;;;;;3.0;;1.0
3882;Refineries and extraction;Eonly installations;Other installation types;2006;;;;;;;;;;;;;;;;;3.0;;1.0
3883;Refineries and extraction;Eonly installations;Other installation types;2007;;;;;;;;;;;;;;;;;3.0;;1.0
3884;Refineries and extraction;Eonly installations;Other installation types;2008;;;;;;;;;;;;;;;;;3.0;;1.0
3885;Refineries and extraction;Eonly installations;Other installation types;2009;;;;;;;;;;;;;;;;;3.0;;1.0
3886;Refineries and extraction;Eonly installations;Other installation types;2010;;;;;;;;;;;;;;;;;3.0;;1.0
3887;Refineries and extraction;Eonly installations;Other installation types;2011;;;;;;;;;;;;;;;;;3.0;;1.0
3888;Refineries and extraction;Eonly installations;Other installation types;2012;;;;;;;;;;;;;;;;;;;
3889;Refineries and extraction;Eonly installations;Other installation types;2013;;;;;;;;;;;;;;;;;3.0;;1.0
3890;Refineries and extraction;Eonly installations;Other installation types;2014;;;;;;;;;;;;;;;;;3.0;;1.0
3891;Refineries and extraction;Eonly installations;Other installation types;2015;;;;;;;;;;;;;;;;;;;
3892;Refineries and extraction;Eonly installations;Other installation types;2016;;;;;;;;;;;;;;;;;;;
3893;Refineries and extraction;Eonly installations;Other installation types;2017;;;;;;;;;;;;;;;;;;;
3894;Refineries and extraction;Eonly installations;Other installation types;2018;;;;;;;;;;;;;;;;;;;
3895;Refineries and extraction;Eonly installations;Other installation types;2019;;;;;;;;;;;;;;;;;;;
3896;Refineries and extraction;Eonly installations;Other installation types;2020;;;;;;;;;;;;;;;;;;;
3897;Refineries and extraction;Eonly installations;Other installation types;2021;;;;;;;;;;;;;;;;;;;
3898;Refineries and extraction;Eonly installations;Other installation types;2022;;;;;;;;;;;;;;;;;;;
3899;Refineries and extraction;Eonly installations;Other installation types;2023;;;;;;;;;;;;;;;;;;;
3900;Manufacture of food and beverages;Total CHP and Eonly installations;Total of installations;1998;40070.0;1243812.0;;;703.0;40070.0;39367.0;;;703.0;31566.0;2613728.0;22157.0;31566.0;9409.0;22157.0;544.0;6854105.0;92.0
