ID;RegioS;Perioden;BeginstandVoorraad_1;Nieuwbouw_2;TotaalOverigeToevoegingen_3;TotaalFysiekeToevoeging_4;LateResponsNieuwbouw_5;Transformatie_6;LateResponsTransformatie_7;Woningsplitsing_8;Woningsamenvoeging_9;OverigDoorVerbouw_10;TotaalToevoegingDoorFunctiewijziging_11;VanLogiesfunctieNaarWoonfunctie_12;VanOverigeFunctieNaarWoonfunctie_13;TotaalAdministratieveToevoeging_14;Sloop_15;TotaalOverigeOnttrekkingen_16;TotaalFysiekeOnttrekking_17;LateResponsSloop_18;Woningsplitsing_19;Woningsamenvoeging_20;OverigDoorVerbouw_21;TotaalOnttrekkingDoorFunctiewijziging_22;VanWoonNaarLogiesfunctie_23;VanWoonfunctieNaarOverigeFunctie_24;TotaalAdministratieveOnttrekking_25;SaldoVoorraad_26;EindstandVoorraad_27;SaldoWoningsplitsing_28;SaldoWoningsamenvoeging_29;SaldoOverigDoorVerbouw_30
1460;Venray;2020;19135.0;135.0;120.0;105.0;0.0;35.0;0.0;0.0;0.0;70.0;0.0;0.0;0.0;15.0;85.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;165.0;19300.0;0.0;0.0;70.0
1461;Venray;2021;19300.0;165.0;60.0;55.0;0.0;20.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;210.0;19510.0;0.0;0.0;35.0
1462;Venray;2022;19510.0;225.0;50.0;40.0;0.0;25.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;10.0;10.0;20.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;10.0;250.0;19755.0;5.0;0.0;5.0
1463;Venray;2023;19755.0;80.0;70.0;60.0;0.0;55.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;135.0;19895.0;5.0;0.0;5.0
1464;Vijfheerenlanden;2020;23825.0;420.0;25.0;20.0;0.0;10.0;0.0;0.0;0.0;10.0;5.0;0.0;5.0;0.0;65.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;370.0;24195.0;0.0;0.0;10.0
1465;Vijfheerenlanden;2021;24195.0;405.0;40.0;35.0;0.0;10.0;0.0;5.0;0.0;20.0;0.0;0.0;0.0;5.0;15.0;15.0;5.0;5.0;0.0;0.0;5.0;5.0;0.0;5.0;5.0;415.0;24610.0;5.0;0.0;15.0
1466;Vijfheerenlanden;2022;24610.0;350.0;95.0;85.0;0.0;55.0;0.0;15.0;0.0;15.0;5.0;0.0;5.0;5.0;25.0;15.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;400.0;25015.0;10.0;0.0;15.0
1467;Vijfheerenlanden;2023;25015.0;775.0;85.0;75.0;0.0;45.0;0.0;0.0;0.0;25.0;5.0;0.0;5.0;5.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;835.0;25850.0;0.0;0.0;25.0
1468;Vlaardingen;2020;35470.0;205.0;55.0;50.0;0.0;40.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;170.0;10.0;10.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;80.0;35550.0;5.0;0.0;-5.0
1469;Vlaardingen;2021;35550.0;145.0;115.0;105.0;0.0;75.0;0.0;20.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;20.0;15.0;0.0;10.0;5.0;5.0;5.0;0.0;5.0;0.0;240.0;35790.0;10.0;-5.0;0.0
1470;Vlaardingen;2022;35790.0;475.0;55.0;45.0;0.0;40.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;525.0;36315.0;0.0;0.0;0.0
1471;Vlaardingen;2023;36315.0;580.0;60.0;45.0;0.0;20.0;5.0;15.0;0.0;5.0;15.0;0.0;15.0;0.0;85.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;540.0;36855.0;10.0;0.0;5.0
1472;Vlieland;2020;580.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;605.0;0.0;0.0;0.0
1473;Vlieland;2021;605.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;595.0;0.0;0.0;0.0
1474;Vlieland;2022;595.0;40.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;640.0;0.0;0.0;0.0
1475;Vlieland;2023;640.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;640.0;0.0;0.0;0.0
1476;Vlissingen;2020;22905.0;180.0;25.0;20.0;0.0;10.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;185.0;45.0;35.0;20.0;5.0;5.0;0.0;5.0;0.0;5.0;5.0;-20.0;22885.0;5.0;0.0;0.0
1477;Vlissingen;2021;22885.0;205.0;45.0;40.0;0.0;10.0;0.0;10.0;0.0;20.0;0.0;0.0;0.0;0.0;5.0;15.0;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;225.0;23110.0;5.0;0.0;20.0
1478;Vlissingen;2022;23110.0;115.0;25.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;23245.0;0.0;0.0;0.0
1479;Vlissingen;2023;23245.0;410.0;65.0;65.0;0.0;20.0;5.0;5.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;470.0;23715.0;5.0;0.0;40.0
1480;Voerendaal;2020;5820.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;-5.0;5815.0;0.0;0.0;-5.0
1481;Voerendaal;2021;5815.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5820.0;0.0;0.0;5.0
1482;Voerendaal;2022;5820.0;25.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;25.0;5845.0;0.0;0.0;0.0
1483;Voerendaal;2023;5845.0;25.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;5870.0;0.0;0.0;0.0
1484;Voorne aan Zee;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1485;Voorne aan Zee;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1486;Voorne aan Zee;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1487;Voorne aan Zee;2023;33490.0;170.0;20.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;180.0;33670.0;0.0;0.0;5.0
1488;Voorschoten;2020;11465.0;5.0;45.0;35.0;0.0;25.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;40.0;11505.0;10.0;0.0;5.0
1489;Voorschoten;2021;11505.0;35.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;11540.0;0.0;0.0;0.0
1490;Voorschoten;2022;11540.0;25.0;15.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;11570.0;0.0;0.0;0.0
1491;Voorschoten;2023;11570.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;11575.0;0.0;0.0;0.0
1492;Voorst;2020;10640.0;95.0;25.0;15.0;0.0;5.0;0.0;0.0;0.0;5.0;10.0;0.0;10.0;0.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;105.0;10745.0;0.0;0.0;5.0
1493;Voorst;2021;10745.0;135.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;10.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;120.0;10865.0;0.0;0.0;-5.0
1494;Voorst;2022;10865.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;10940.0;0.0;0.0;5.0
1495;Voorst;2023;10940.0;110.0;75.0;40.0;0.0;10.0;0.0;0.0;0.0;30.0;30.0;0.0;30.0;10.0;5.0;270.0;5.0;0.0;0.0;0.0;0.0;265.0;265.0;0.0;0.0;-90.0;10845.0;0.0;0.0;30.0
1496;Vught;2020;11520.0;130.0;20.0;15.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;15.0;10.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;5.0;130.0;11650.0;5.0;0.0;0.0
1497;Vught;2021;13725.0;200.0;50.0;40.0;0.0;5.0;0.0;5.0;0.0;30.0;5.0;0.0;0.0;5.0;85.0;20.0;15.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;5.0;150.0;13875.0;5.0;-5.0;20.0
1498;Vught;2022;13875.0;50.0;40.0;40.0;0.0;20.0;0.0;5.0;0.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;13950.0;5.0;0.0;15.0
1499;Vught;2023;13950.0;135.0;35.0;35.0;0.0;20.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;160.0;14110.0;10.0;0.0;5.0
1500;Waadhoeke;2020;21230.0;150.0;60.0;25.0;0.0;10.0;5.0;0.0;0.0;5.0;30.0;0.0;30.0;5.0;30.0;35.0;25.0;10.0;0.0;0.0;10.0;5.0;0.0;5.0;5.0;145.0;21375.0;0.0;0.0;-5.0
1501;Waadhoeke;2021;21375.0;65.0;35.0;30.0;0.0;15.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;5.0;120.0;30.0;15.0;5.0;0.0;0.0;10.0;10.0;5.0;0.0;5.0;-45.0;21330.0;0.0;0.0;5.0
1502;Waadhoeke;2022;21330.0;170.0;85.0;65.0;0.0;15.0;0.0;0.0;0.0;50.0;10.0;0.0;5.0;10.0;10.0;105.0;5.0;5.0;0.0;0.0;0.0;95.0;90.0;5.0;5.0;145.0;21475.0;0.0;0.0;50.0
1503;Waadhoeke;2023;21475.0;75.0;40.0;30.0;0.0;5.0;0.0;0.0;0.0;25.0;5.0;0.0;5.0;5.0;55.0;40.0;10.0;5.0;0.0;0.0;5.0;20.0;20.0;0.0;5.0;15.0;21495.0;0.0;0.0;20.0
1504;Waalre;2020;7765.0;45.0;60.0;25.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;35.0;5.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;65.0;7830.0;0.0;0.0;25.0
1505;Waalre;2021;7830.0;115.0;45.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;7980.0;0.0;0.0;0.0
1506;Waalre;2022;7980.0;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;5.0;5.0;90.0;70.0;65.0;0.0;0.0;5.0;0.0;0.0;0.0;20.0;75.0;8060.0;0.0;0.0;15.0
1507;Waalre;2023;8060.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;5.0;15.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;10.0;30.0;8090.0;0.0;0.0;-5.0
1508;Waalwijk;2020;21950.0;135.0;55.0;45.0;0.0;30.0;0.0;10.0;0.0;5.0;10.0;0.0;10.0;5.0;130.0;20.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;50.0;21995.0;10.0;0.0;0.0
1509;Waalwijk;2021;21995.0;285.0;100.0;95.0;0.0;25.0;0.0;10.0;0.0;60.0;5.0;0.0;5.0;0.0;10.0;10.0;10.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;365.0;22365.0;10.0;0.0;55.0
1510;Waalwijk;2022;22365.0;175.0;75.0;55.0;0.0;50.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;10.0;10.0;20.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;10.0;215.0;22580.0;0.0;0.0;0.0
1511;Waalwijk;2023;22580.0;130.0;45.0;35.0;0.0;15.0;0.0;5.0;0.0;15.0;5.0;0.0;5.0;5.0;125.0;15.0;10.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;35.0;22615.0;0.0;0.0;10.0
1512;Waddinxveen;2020;12330.0;395.0;80.0;80.0;0.0;65.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.0;12795.0;0.0;0.0;10.0
1513;Waddinxveen;2021;12795.0;255.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;13050.0;0.0;0.0;0.0
1514;Waddinxveen;2022;13050.0;405.0;45.0;40.0;0.0;35.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;0.0;85.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;355.0;13410.0;0.0;0.0;5.0
1515;Waddinxveen;2023;13410.0;420.0;30.0;25.0;0.0;20.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;435.0;13840.0;5.0;0.0;0.0
1516;Wageningen;2020;17720.0;340.0;40.0;35.0;0.0;20.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;15.0;10.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;5.0;365.0;18085.0;5.0;0.0;-10.0
1517;Wageningen;2021;18085.0;200.0;90.0;85.0;0.0;70.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;5.0;15.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;270.0;18355.0;0.0;-10.0;15.0
1518;Wageningen;2022;18355.0;185.0;60.0;50.0;0.0;25.0;0.0;10.0;0.0;15.0;10.0;0.0;5.0;0.0;5.0;35.0;30.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;205.0;18560.0;10.0;-25.0;15.0
1519;Wageningen;2023;18560.0;360.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;15.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;10.0;295.0;18855.0;0.0;0.0;0.0
1520;Wassenaar;2020;12220.0;25.0;45.0;45.0;0.0;15.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;12285.0;0.0;0.0;30.0
1521;Wassenaar;2021;12285.0;10.0;15.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-25.0;12260.0;0.0;0.0;5.0
1522;Wassenaar;2022;12260.0;20.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;-20.0;12240.0;0.0;0.0;-5.0
1523;Wassenaar;2023;12240.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;125.0;12365.0;0.0;0.0;0.0
1524;Waterland;2020;7320.0;80.0;15.0;10.0;0.0;5.0;0.0;0.0;0.0;10.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;7410.0;0.0;0.0;10.0
1525;Waterland;2021;7410.0;0.0;10.0;10.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7410.0;0.0;0.0;0.0
1526;Waterland;2022;7410.0;85.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;7495.0;0.0;0.0;0.0
1527;Waterland;2023;7495.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7495.0;0.0;0.0;0.0
1528;Weert;2020;22950.0;275.0;55.0;45.0;0.0;30.0;0.0;10.0;0.0;5.0;5.0;0.0;5.0;5.0;5.0;35.0;30.0;5.0;5.0;0.0;20.0;0.0;0.0;0.0;5.0;290.0;23235.0;5.0;0.0;-15.0
1529;Weert;2021;23235.0;110.0;170.0;160.0;0.0;70.0;15.0;5.0;0.0;70.0;0.0;0.0;0.0;10.0;10.0;165.0;145.0;5.0;5.0;30.0;115.0;5.0;5.0;0.0;15.0;105.0;23340.0;0.0;-30.0;-45.0
1530;Weert;2022;23340.0;200.0;115.0;95.0;0.0;65.0;0.0;10.0;0.0;15.0;10.0;0.0;10.0;10.0;15.0;45.0;35.0;0.0;5.0;0.0;30.0;0.0;0.0;0.0;5.0;255.0;23595.0;5.0;0.0;-15.0
1531;Weert;2023;23595.0;175.0;95.0;85.0;0.0;70.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;10.0;10.0;20.0;10.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;5.0;235.0;23830.0;5.0;-5.0;5.0
1532;Weesp;2020;9195.0;190.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;9385.0;0.0;0.0;0.0
1533;Weesp;2021;9385.0;130.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;9525.0;0.0;0.0;10.0
1534;Weesp;2022;9525.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1535;Weesp;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1536;West Betuwe;2020;20875.0;135.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;15.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;20995.0;0.0;0.0;5.0
1537;West Betuwe;2021;20995.0;240.0;30.0;25.0;0.0;5.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;5.0;15.0;15.0;10.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;235.0;21230.0;10.0;-5.0;5.0
1538;West Betuwe;2022;21230.0;210.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;5.0;10.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;215.0;21445.0;0.0;-5.0;15.0
1539;West Betuwe;2023;21445.0;170.0;30.0;10.0;0.0;10.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;20.0;30.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;160.0;21605.0;0.0;0.0;5.0
1540;West Maas en Waal;2020;8220.0;160.0;25.0;20.0;0.0;5.0;0.0;5.0;0.0;15.0;0.0;0.0;0.0;5.0;20.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;155.0;8375.0;5.0;0.0;15.0
1541;West Maas en Waal;2021;8375.0;90.0;20.0;10.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;80.0;8455.0;5.0;0.0;0.0
1542;West Maas en Waal;2022;8455.0;60.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;55.0;8505.0;0.0;0.0;0.0
1543;West Maas en Waal;2023;8505.0;195.0;15.0;15.0;0.0;5.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;205.0;8710.0;0.0;0.0;10.0
1544;Westerkwartier;2020;27310.0;195.0;65.0;55.0;0.0;20.0;0.0;10.0;0.0;30.0;5.0;0.0;5.0;5.0;60.0;20.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;185.0;27495.0;10.0;0.0;30.0
1545;Westerkwartier;2021;27495.0;290.0;55.0;45.0;0.0;10.0;0.0;10.0;0.0;20.0;0.0;0.0;0.0;5.0;20.0;35.0;10.0;0.0;5.0;0.0;0.0;20.0;0.0;20.0;10.0;285.0;27780.0;5.0;0.0;20.0
1546;Westerkwartier;2022;27780.0;215.0;30.0;15.0;0.0;10.0;0.0;0.0;0.0;10.0;5.0;0.0;5.0;10.0;20.0;90.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;135.0;27915.0;0.0;0.0;10.0
1547;Westerkwartier;2023;27915.0;150.0;55.0;40.0;0.0;15.0;0.0;5.0;0.0;20.0;5.0;0.0;5.0;10.0;45.0;20.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;140.0;28055.0;5.0;0.0;20.0
1548;Westerveld;2020;8530.0;0.0;30.0;25.0;0.0;5.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;8555.0;0.0;0.0;15.0
1549;Westerveld;2021;8555.0;25.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;15.0;0.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;30.0;8585.0;5.0;0.0;10.0
1550;Westerveld;2022;8585.0;180.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;20.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;175.0;8755.0;0.0;0.0;10.0
1551;Westerveld;2023;8755.0;40.0;30.0;30.0;0.0;10.0;0.0;5.0;0.0;15.0;0.0;0.0;0.0;0.0;5.0;20.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;10.0;50.0;8805.0;0.0;0.0;15.0
1552;Westervoort;2020;6725.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;6745.0;0.0;0.0;0.0
1553;Westervoort;2021;6745.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6755.0;0.0;0.0;5.0
1554;Westervoort;2022;6755.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6765.0;0.0;0.0;0.0
1555;Westervoort;2023;6765.0;35.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;6815.0;0.0;0.0;10.0
1556;Westerwolde;2020;11980.0;10.0;10.0;10.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;60.0;55.0;50.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;-45.0;11935.0;5.0;-5.0;-5.0
1557;Westerwolde;2021;11935.0;30.0;15.0;10.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;11960.0;5.0;0.0;5.0
1558;Westerwolde;2022;11960.0;15.0;35.0;20.0;0.0;0.0;0.0;10.0;0.0;10.0;5.0;0.0;0.0;10.0;5.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;35.0;11995.0;5.0;0.0;10.0
1559;Westerwolde;2023;11995.0;45.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;35.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;12005.0;5.0;0.0;5.0
1560;Westland;2020;45065.0;825.0;200.0;105.0;0.0;75.0;0.0;0.0;0.0;30.0;10.0;0.0;10.0;85.0;45.0;85.0;15.0;5.0;0.0;0.0;10.0;10.0;0.0;10.0;65.0;895.0;45955.0;0.0;0.0;20.0
1561;Westland;2021;45955.0;350.0;110.0;30.0;0.0;15.0;0.0;0.0;0.0;15.0;5.0;0.0;5.0;75.0;20.0;25.0;10.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;10.0;415.0;46370.0;0.0;-5.0;10.0
