ID;RegioS;SBI1993;Perioden;Volumemutatie_1;Deflator_2
3764;Delft en Westland;M     Gesubsidieerd Onderwijs;1998;3.0;1.5
3765;Delft en Westland;M     Gesubsidieerd Onderwijs;1999;4.3;6.4
3766;Delft en Westland;M     Gesubsidieerd Onderwijs;2000;2.1;4.5
3767;Delft en Westland;M     Gesubsidieerd Onderwijs;2001;2.1;6.1
3768;Delft en Westland;N     Gezondheids- en welzijnszorg;1996;12.0;0.7
3769;Delft en Westland;N     Gezondheids- en welzijnszorg;1997;-4.1;3.8
3770;Delft en Westland;N     Gezondheids- en welzijnszorg;1998;2.0;2.9
3771;Delft en Westland;N     Gezondheids- en welzijnszorg;1999;-0.1;5.7
3772;Delft en Westland;N     Gezondheids- en welzijnszorg;2000;5.9;6.1
3773;Delft en Westland;N     Gezondheids- en welzijnszorg;2001;3.3;7.1
3774;Delft en Westland;O+P  Milieu, cultuur en ov. diensten;1996;2.4;2.5
3775;Delft en Westland;O+P  Milieu, cultuur en ov. diensten;1997;-0.3;3.5
3776;Delft en Westland;O+P  Milieu, cultuur en ov. diensten;1998;1.6;4.1
3777;Delft en Westland;O+P  Milieu, cultuur en ov. diensten;1999;3.0;4.0
3778;Delft en Westland;O+P  Milieu, cultuur en ov. diensten;2000;7.4;3.9
3779;Delft en Westland;O+P  Milieu, cultuur en ov. diensten;2001;-0.5;5.3
3780;Oost-Zuid-Holland;Totaal bedrijfsactiviteiten;1996;2.8;0.8
3781;Oost-Zuid-Holland;Totaal bedrijfsactiviteiten;1997;4.9;1.3
3782;Oost-Zuid-Holland;Totaal bedrijfsactiviteiten;1998;4.8;2.0
3783;Oost-Zuid-Holland;Totaal bedrijfsactiviteiten;1999;4.6;1.9
3784;Oost-Zuid-Holland;Totaal bedrijfsactiviteiten;2000;3.4;3.5
3785;Oost-Zuid-Holland;Totaal bedrijfsactiviteiten;2001;1.3;4.2
3786;Oost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;1996;-0.8;0.3
3787;Oost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;1997;-2.4;2.0
3788;Oost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;1998;8.9;-1.9
3789;Oost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;1999;6.0;-8.9
3790;Oost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;2000;2.1;4.8
3791;Oost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;2001;-3.2;5.1
3792;Oost-Zuid-Holland;C     Delfstoffenwinning;1996;-52.7;3.6
3793;Oost-Zuid-Holland;C     Delfstoffenwinning;1997;-100.0;
3794;Oost-Zuid-Holland;C     Delfstoffenwinning;1998;;-15.5
3795;Oost-Zuid-Holland;C     Delfstoffenwinning;1999;3.3;-16.0
3796;Oost-Zuid-Holland;C     Delfstoffenwinning;2000;-53.9;96.8
3797;Oost-Zuid-Holland;C     Delfstoffenwinning;2001;-9.5;0.0
3798;Oost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;1996;1.0;-0.6
3799;Oost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;1997;0.4;1.1
3800;Oost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;1998;5.2;0.4
3801;Oost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;1999;3.2;1.5
3802;Oost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;2000;4.5;2.3
3803;Oost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;2001;6.5;2.4
3804;Oost-Zuid-Holland;F      Bouwnijverheid;1996;-3.0;3.8
3805;Oost-Zuid-Holland;F      Bouwnijverheid;1997;5.4;2.3
3806;Oost-Zuid-Holland;F      Bouwnijverheid;1998;2.8;3.1
3807;Oost-Zuid-Holland;F      Bouwnijverheid;1999;4.3;4.6
3808;Oost-Zuid-Holland;F      Bouwnijverheid;2000;7.3;5.8
3809;Oost-Zuid-Holland;F      Bouwnijverheid;2001;-5.0;6.1
3810;Oost-Zuid-Holland;G     Handel, reparatie consumentenart.;1996;4.1;-2.6
3811;Oost-Zuid-Holland;G     Handel, reparatie consumentenart.;1997;9.2;-2.5
3812;Oost-Zuid-Holland;G     Handel, reparatie consumentenart.;1998;8.0;1.6
3813;Oost-Zuid-Holland;G     Handel, reparatie consumentenart.;1999;10.7;0.8
3814;Oost-Zuid-Holland;G     Handel, reparatie consumentenart.;2000;3.4;1.2
3815;Oost-Zuid-Holland;G     Handel, reparatie consumentenart.;2001;-1.2;3.0
3816;Oost-Zuid-Holland;H     Horeca;1996;3.0;2.9
3817;Oost-Zuid-Holland;H     Horeca;1997;10.3;1.6
3818;Oost-Zuid-Holland;H     Horeca;1998;7.4;1.0
3819;Oost-Zuid-Holland;H     Horeca;1999;-5.9;6.1
3820;Oost-Zuid-Holland;H     Horeca;2000;-4.6;3.8
3821;Oost-Zuid-Holland;H     Horeca;2001;0.9;6.9
3822;Oost-Zuid-Holland;I       Vervoer, opslag en communicatie;1996;5.5;-0.7
3823;Oost-Zuid-Holland;I       Vervoer, opslag en communicatie;1997;6.0;0.6
3824;Oost-Zuid-Holland;I       Vervoer, opslag en communicatie;1998;6.0;0.6
3825;Oost-Zuid-Holland;I       Vervoer, opslag en communicatie;1999;6.6;-0.8
3826;Oost-Zuid-Holland;I       Vervoer, opslag en communicatie;2000;1.4;-0.2
3827;Oost-Zuid-Holland;I       Vervoer, opslag en communicatie;2001;-0.9;4.2
3828;Oost-Zuid-Holland;J      Financiële instellingen;1996;0.1;-0.7
3829;Oost-Zuid-Holland;J      Financiële instellingen;1997;8.7;2.0
3830;Oost-Zuid-Holland;J      Financiële instellingen;1998;3.1;4.2
3831;Oost-Zuid-Holland;J      Financiële instellingen;1999;5.0;3.6
3832;Oost-Zuid-Holland;J      Financiële instellingen;2000;-4.4;10.4
3833;Oost-Zuid-Holland;J      Financiële instellingen;2001;1.4;6.9
3834;Oost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;1996;4.9;3.5
3835;Oost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;1997;8.7;3.2
3836;Oost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;1998;2.2;3.5
3837;Oost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;1999;3.6;2.8
3838;Oost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;2000;5.7;3.1
3839;Oost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;2001;1.6;3.6
3840;Oost-Zuid-Holland;L      Overheid, defensie, sociale verz.;1996;1.6;0.0
3841;Oost-Zuid-Holland;L      Overheid, defensie, sociale verz.;1997;4.3;1.5
3842;Oost-Zuid-Holland;L      Overheid, defensie, sociale verz.;1998;1.8;0.9
3843;Oost-Zuid-Holland;L      Overheid, defensie, sociale verz.;1999;1.8;3.4
3844;Oost-Zuid-Holland;L      Overheid, defensie, sociale verz.;2000;1.2;4.1
3845;Oost-Zuid-Holland;L      Overheid, defensie, sociale verz.;2001;6.5;5.0
3846;Oost-Zuid-Holland;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
3847;Oost-Zuid-Holland;M     Gesubsidieerd Onderwijs;1997;5.9;-1.8
3848;Oost-Zuid-Holland;M     Gesubsidieerd Onderwijs;1998;5.1;2.3
3849;Oost-Zuid-Holland;M     Gesubsidieerd Onderwijs;1999;-6.9;6.0
3850;Oost-Zuid-Holland;M     Gesubsidieerd Onderwijs;2000;-2.7;5.4
3851;Oost-Zuid-Holland;M     Gesubsidieerd Onderwijs;2001;-8.7;8.4
3852;Oost-Zuid-Holland;N     Gezondheids- en welzijnszorg;1996;11.1;0.9
3853;Oost-Zuid-Holland;N     Gezondheids- en welzijnszorg;1997;-4.3;4.2
3854;Oost-Zuid-Holland;N     Gezondheids- en welzijnszorg;1998;1.7;3.1
3855;Oost-Zuid-Holland;N     Gezondheids- en welzijnszorg;1999;3.9;5.0
3856;Oost-Zuid-Holland;N     Gezondheids- en welzijnszorg;2000;2.0;5.9
3857;Oost-Zuid-Holland;N     Gezondheids- en welzijnszorg;2001;8.9;6.2
3858;Oost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;1996;1.0;2.8
3859;Oost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;1997;0.1;4.0
3860;Oost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;1998;2.5;4.3
3861;Oost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;1999;1.9;3.9
3862;Oost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;2000;3.4;4.4
3863;Oost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;2001;3.7;5.3
3864;Groot-Rijnmond;Totaal bedrijfsactiviteiten;1996;1.5;0.0
3865;Groot-Rijnmond;Totaal bedrijfsactiviteiten;1997;2.7;2.4
3866;Groot-Rijnmond;Totaal bedrijfsactiviteiten;1998;2.1;3.8
3867;Groot-Rijnmond;Totaal bedrijfsactiviteiten;1999;3.5;0.1
3868;Groot-Rijnmond;Totaal bedrijfsactiviteiten;2000;3.0;4.4
3869;Groot-Rijnmond;Totaal bedrijfsactiviteiten;2001;1.1;5.4
3870;Groot-Rijnmond;A+B  Landbouw, bosbouw en visserij;1996;-4.2;2.7
3871;Groot-Rijnmond;A+B  Landbouw, bosbouw en visserij;1997;10.7;1.3
3872;Groot-Rijnmond;A+B  Landbouw, bosbouw en visserij;1998;2.8;2.1
3873;Groot-Rijnmond;A+B  Landbouw, bosbouw en visserij;1999;8.7;-9.2
3874;Groot-Rijnmond;A+B  Landbouw, bosbouw en visserij;2000;1.2;1.0
3875;Groot-Rijnmond;A+B  Landbouw, bosbouw en visserij;2001;-1.3;3.0
3876;Groot-Rijnmond;C     Delfstoffenwinning;1996;-15.2;4.3
3877;Groot-Rijnmond;C     Delfstoffenwinning;1997;-7.5;7.9
3878;Groot-Rijnmond;C     Delfstoffenwinning;1998;8.0;-8.0
3879;Groot-Rijnmond;C     Delfstoffenwinning;1999;6.9;-11.2
3880;Groot-Rijnmond;C     Delfstoffenwinning;2000;-1.6;31.3
3881;Groot-Rijnmond;C     Delfstoffenwinning;2001;3.1;30.7
3882;Groot-Rijnmond;D+E  Industrie, openbare nutsbedrijven;1996;-2.5;-2.2
3883;Groot-Rijnmond;D+E  Industrie, openbare nutsbedrijven;1997;-6.4;6.7
3884;Groot-Rijnmond;D+E  Industrie, openbare nutsbedrijven;1998;-2.2;8.9
3885;Groot-Rijnmond;D+E  Industrie, openbare nutsbedrijven;1999;3.7;-8.4
3886;Groot-Rijnmond;D+E  Industrie, openbare nutsbedrijven;2000;1.4;8.1
3887;Groot-Rijnmond;D+E  Industrie, openbare nutsbedrijven;2001;-0.6;9.5
3888;Groot-Rijnmond;F      Bouwnijverheid;1996;-4.6;4.3
3889;Groot-Rijnmond;F      Bouwnijverheid;1997;0.7;2.4
3890;Groot-Rijnmond;F      Bouwnijverheid;1998;2.5;3.2
3891;Groot-Rijnmond;F      Bouwnijverheid;1999;3.7;4.8
3892;Groot-Rijnmond;F      Bouwnijverheid;2000;-0.6;5.9
3893;Groot-Rijnmond;F      Bouwnijverheid;2001;2.2;6.4
3894;Groot-Rijnmond;G     Handel, reparatie consumentenart.;1996;4.2;-2.5
3895;Groot-Rijnmond;G     Handel, reparatie consumentenart.;1997;3.9;-2.3
3896;Groot-Rijnmond;G     Handel, reparatie consumentenart.;1998;3.7;1.7
3897;Groot-Rijnmond;G     Handel, reparatie consumentenart.;1999;3.0;0.7
3898;Groot-Rijnmond;G     Handel, reparatie consumentenart.;2000;4.0;1.4
3899;Groot-Rijnmond;G     Handel, reparatie consumentenart.;2001;-0.9;2.9
3900;Groot-Rijnmond;H     Horeca;1996;0.4;2.8
3901;Groot-Rijnmond;H     Horeca;1997;-4.5;1.6
3902;Groot-Rijnmond;H     Horeca;1998;6.7;1.0
3903;Groot-Rijnmond;H     Horeca;1999;1.7;6.0
3904;Groot-Rijnmond;H     Horeca;2000;7.5;3.8
3905;Groot-Rijnmond;H     Horeca;2001;-0.5;6.8
3906;Groot-Rijnmond;I       Vervoer, opslag en communicatie;1996;2.5;-1.1
3907;Groot-Rijnmond;I       Vervoer, opslag en communicatie;1997;5.4;2.1
3908;Groot-Rijnmond;I       Vervoer, opslag en communicatie;1998;5.2;1.8
3909;Groot-Rijnmond;I       Vervoer, opslag en communicatie;1999;2.5;-3.4
3910;Groot-Rijnmond;I       Vervoer, opslag en communicatie;2000;6.2;-0.8
3911;Groot-Rijnmond;I       Vervoer, opslag en communicatie;2001;4.0;1.2
3912;Groot-Rijnmond;J      Financiële instellingen;1996;4.7;-2.6
3913;Groot-Rijnmond;J      Financiële instellingen;1997;1.8;1.0
3914;Groot-Rijnmond;J      Financiële instellingen;1998;-5.1;4.7
3915;Groot-Rijnmond;J      Financiële instellingen;1999;4.0;4.5
3916;Groot-Rijnmond;J      Financiële instellingen;2000;1.2;11.0
3917;Groot-Rijnmond;J      Financiële instellingen;2001;1.6;6.6
3918;Groot-Rijnmond;K     Verhuur, zakelijke dienstverlening;1996;4.8;3.5
3919;Groot-Rijnmond;K     Verhuur, zakelijke dienstverlening;1997;10.9;3.1
3920;Groot-Rijnmond;K     Verhuur, zakelijke dienstverlening;1998;5.1;3.7
3921;Groot-Rijnmond;K     Verhuur, zakelijke dienstverlening;1999;4.5;3.3
3922;Groot-Rijnmond;K     Verhuur, zakelijke dienstverlening;2000;3.3;3.5
3923;Groot-Rijnmond;K     Verhuur, zakelijke dienstverlening;2001;0.9;4.1
3924;Groot-Rijnmond;L      Overheid, defensie, sociale verz.;1996;1.7;0.0
3925;Groot-Rijnmond;L      Overheid, defensie, sociale verz.;1997;3.0;1.5
3926;Groot-Rijnmond;L      Overheid, defensie, sociale verz.;1998;1.6;0.9
3927;Groot-Rijnmond;L      Overheid, defensie, sociale verz.;1999;0.8;3.4
3928;Groot-Rijnmond;L      Overheid, defensie, sociale verz.;2000;2.4;4.2
3929;Groot-Rijnmond;L      Overheid, defensie, sociale verz.;2001;1.3;5.0
3930;Groot-Rijnmond;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
3931;Groot-Rijnmond;M     Gesubsidieerd Onderwijs;1997;2.8;-1.8
3932;Groot-Rijnmond;M     Gesubsidieerd Onderwijs;1998;3.7;2.1
3933;Groot-Rijnmond;M     Gesubsidieerd Onderwijs;1999;1.2;6.1
3934;Groot-Rijnmond;M     Gesubsidieerd Onderwijs;2000;3.3;5.2
3935;Groot-Rijnmond;M     Gesubsidieerd Onderwijs;2001;0.0;7.9
3936;Groot-Rijnmond;N     Gezondheids- en welzijnszorg;1996;3.3;0.7
3937;Groot-Rijnmond;N     Gezondheids- en welzijnszorg;1997;1.8;3.7
3938;Groot-Rijnmond;N     Gezondheids- en welzijnszorg;1998;2.7;2.9
3939;Groot-Rijnmond;N     Gezondheids- en welzijnszorg;1999;2.5;6.1
3940;Groot-Rijnmond;N     Gezondheids- en welzijnszorg;2000;1.0;6.2
3941;Groot-Rijnmond;N     Gezondheids- en welzijnszorg;2001;3.7;7.1
3942;Groot-Rijnmond;O+P  Milieu, cultuur en ov. diensten;1996;0.9;2.6
3943;Groot-Rijnmond;O+P  Milieu, cultuur en ov. diensten;1997;6.4;3.4
3944;Groot-Rijnmond;O+P  Milieu, cultuur en ov. diensten;1998;1.6;3.9
3945;Groot-Rijnmond;O+P  Milieu, cultuur en ov. diensten;1999;8.6;3.7
3946;Groot-Rijnmond;O+P  Milieu, cultuur en ov. diensten;2000;6.4;3.4
3947;Groot-Rijnmond;O+P  Milieu, cultuur en ov. diensten;2001;1.5;4.8
3948;Zuidoost-Zuid-Holland;Totaal bedrijfsactiviteiten;1996;5.8;0.5
3949;Zuidoost-Zuid-Holland;Totaal bedrijfsactiviteiten;1997;5.7;1.3
3950;Zuidoost-Zuid-Holland;Totaal bedrijfsactiviteiten;1998;4.6;2.1
3951;Zuidoost-Zuid-Holland;Totaal bedrijfsactiviteiten;1999;3.8;2.0
3952;Zuidoost-Zuid-Holland;Totaal bedrijfsactiviteiten;2000;3.9;3.0
3953;Zuidoost-Zuid-Holland;Totaal bedrijfsactiviteiten;2001;2.4;3.8
3954;Zuidoost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;1996;-1.5;-1.8
3955;Zuidoost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;1997;3.5;2.6
3956;Zuidoost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;1998;3.6;-5.6
3957;Zuidoost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;1999;1.0;-6.1
3958;Zuidoost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;2000;-3.4;4.5
3959;Zuidoost-Zuid-Holland;A+B  Landbouw, bosbouw en visserij;2001;-2.7;7.5
3960;Zuidoost-Zuid-Holland;C     Delfstoffenwinning;1996;72.1;3.6
3961;Zuidoost-Zuid-Holland;C     Delfstoffenwinning;1997;5.1;2.7
3962;Zuidoost-Zuid-Holland;C     Delfstoffenwinning;1998;-31.8;0.6
3963;Zuidoost-Zuid-Holland;C     Delfstoffenwinning;1999;48.5;-9.2
3964;Zuidoost-Zuid-Holland;C     Delfstoffenwinning;2000;6.1;-3.7
3965;Zuidoost-Zuid-Holland;C     Delfstoffenwinning;2001;41.3;22.7
3966;Zuidoost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;1996;1.7;0.1
3967;Zuidoost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;1997;3.7;1.4
3968;Zuidoost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;1998;5.9;1.2
3969;Zuidoost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;1999;-0.3;0.7
3970;Zuidoost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;2000;3.6;1.8
3971;Zuidoost-Zuid-Holland;D+E  Industrie, openbare nutsbedrijven;2001;0.5;0.2
3972;Zuidoost-Zuid-Holland;F      Bouwnijverheid;1996;5.1;3.2
3973;Zuidoost-Zuid-Holland;F      Bouwnijverheid;1997;8.8;2.1
3974;Zuidoost-Zuid-Holland;F      Bouwnijverheid;1998;1.0;3.0
3975;Zuidoost-Zuid-Holland;F      Bouwnijverheid;1999;7.5;4.0
3976;Zuidoost-Zuid-Holland;F      Bouwnijverheid;2000;4.7;5.6
3977;Zuidoost-Zuid-Holland;F      Bouwnijverheid;2001;6.4;5.7
3978;Zuidoost-Zuid-Holland;G     Handel, reparatie consumentenart.;1996;8.0;-2.6
3979;Zuidoost-Zuid-Holland;G     Handel, reparatie consumentenart.;1997;6.4;-2.1
3980;Zuidoost-Zuid-Holland;G     Handel, reparatie consumentenart.;1998;8.1;1.8
3981;Zuidoost-Zuid-Holland;G     Handel, reparatie consumentenart.;1999;3.2;0.8
3982;Zuidoost-Zuid-Holland;G     Handel, reparatie consumentenart.;2000;3.6;1.4
3983;Zuidoost-Zuid-Holland;G     Handel, reparatie consumentenart.;2001;2.3;2.9
3984;Zuidoost-Zuid-Holland;H     Horeca;1996;7.4;2.8
3985;Zuidoost-Zuid-Holland;H     Horeca;1997;-3.6;1.6
3986;Zuidoost-Zuid-Holland;H     Horeca;1998;1.6;1.0
3987;Zuidoost-Zuid-Holland;H     Horeca;1999;6.5;6.1
3988;Zuidoost-Zuid-Holland;H     Horeca;2000;-1.9;3.8
3989;Zuidoost-Zuid-Holland;H     Horeca;2001;-2.3;6.8
3990;Zuidoost-Zuid-Holland;I       Vervoer, opslag en communicatie;1996;7.2;-0.7
3991;Zuidoost-Zuid-Holland;I       Vervoer, opslag en communicatie;1997;9.0;1.5
3992;Zuidoost-Zuid-Holland;I       Vervoer, opslag en communicatie;1998;2.2;0.9
3993;Zuidoost-Zuid-Holland;I       Vervoer, opslag en communicatie;1999;12.2;-3.3
3994;Zuidoost-Zuid-Holland;I       Vervoer, opslag en communicatie;2000;6.9;-1.8
3995;Zuidoost-Zuid-Holland;I       Vervoer, opslag en communicatie;2001;-4.8;2.9
3996;Zuidoost-Zuid-Holland;J      Financiële instellingen;1996;15.6;-3.5
3997;Zuidoost-Zuid-Holland;J      Financiële instellingen;1997;3.0;1.9
3998;Zuidoost-Zuid-Holland;J      Financiële instellingen;1998;3.5;5.5
3999;Zuidoost-Zuid-Holland;J      Financiële instellingen;1999;7.9;5.6
4000;Zuidoost-Zuid-Holland;J      Financiële instellingen;2000;-0.7;10.9
4001;Zuidoost-Zuid-Holland;J      Financiële instellingen;2001;-4.0;5.1
4002;Zuidoost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;1996;10.3;3.7
4003;Zuidoost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;1997;11.3;3.2
4004;Zuidoost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;1998;5.3;3.6
4005;Zuidoost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;1999;5.2;3.2
4006;Zuidoost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;2000;5.3;3.2
4007;Zuidoost-Zuid-Holland;K     Verhuur, zakelijke dienstverlening;2001;3.2;3.8
4008;Zuidoost-Zuid-Holland;L      Overheid, defensie, sociale verz.;1996;2.0;0.0
4009;Zuidoost-Zuid-Holland;L      Overheid, defensie, sociale verz.;1997;-1.8;1.5
4010;Zuidoost-Zuid-Holland;L      Overheid, defensie, sociale verz.;1998;2.1;0.9
4011;Zuidoost-Zuid-Holland;L      Overheid, defensie, sociale verz.;1999;0.1;3.3
4012;Zuidoost-Zuid-Holland;L      Overheid, defensie, sociale verz.;2000;0.6;4.2
4013;Zuidoost-Zuid-Holland;L      Overheid, defensie, sociale verz.;2001;8.3;5.0
4014;Zuidoost-Zuid-Holland;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
4015;Zuidoost-Zuid-Holland;M     Gesubsidieerd Onderwijs;1997;0.2;-1.8
4016;Zuidoost-Zuid-Holland;M     Gesubsidieerd Onderwijs;1998;3.1;2.3
4017;Zuidoost-Zuid-Holland;M     Gesubsidieerd Onderwijs;1999;0.7;6.0
4018;Zuidoost-Zuid-Holland;M     Gesubsidieerd Onderwijs;2000;-0.5;5.4
4019;Zuidoost-Zuid-Holland;M     Gesubsidieerd Onderwijs;2001;1.4;8.4
4020;Zuidoost-Zuid-Holland;N     Gezondheids- en welzijnszorg;1996;4.1;0.7
4021;Zuidoost-Zuid-Holland;N     Gezondheids- en welzijnszorg;1997;-2.6;3.8
4022;Zuidoost-Zuid-Holland;N     Gezondheids- en welzijnszorg;1998;3.7;2.9
4023;Zuidoost-Zuid-Holland;N     Gezondheids- en welzijnszorg;1999;4.0;6.1
4024;Zuidoost-Zuid-Holland;N     Gezondheids- en welzijnszorg;2000;6.0;6.2
4025;Zuidoost-Zuid-Holland;N     Gezondheids- en welzijnszorg;2001;4.0;7.3
4026;Zuidoost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;1996;8.3;2.6
4027;Zuidoost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;1997;10.7;3.4
4028;Zuidoost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;1998;5.6;3.9
4029;Zuidoost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;1999;0.3;3.9
4030;Zuidoost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;2000;2.5;3.7
4031;Zuidoost-Zuid-Holland;O+P  Milieu, cultuur en ov. diensten;2001;2.7;5.3
4032;Zeeuwsch-Vlaanderen;Totaal bedrijfsactiviteiten;1996;0.2;-4.8
4033;Zeeuwsch-Vlaanderen;Totaal bedrijfsactiviteiten;1997;-0.2;1.7
4034;Zeeuwsch-Vlaanderen;Totaal bedrijfsactiviteiten;1998;2.9;-2.2
4035;Zeeuwsch-Vlaanderen;Totaal bedrijfsactiviteiten;1999;2.5;-4.5
4036;Zeeuwsch-Vlaanderen;Totaal bedrijfsactiviteiten;2000;6.5;9.7
4037;Zeeuwsch-Vlaanderen;Totaal bedrijfsactiviteiten;2001;0.7;0.3
4038;Zeeuwsch-Vlaanderen;A+B  Landbouw, bosbouw en visserij;1996;0.0;-10.2
4039;Zeeuwsch-Vlaanderen;A+B  Landbouw, bosbouw en visserij;1997;4.6;1.0
4040;Zeeuwsch-Vlaanderen;A+B  Landbouw, bosbouw en visserij;1998;-12.9;4.1
4041;Zeeuwsch-Vlaanderen;A+B  Landbouw, bosbouw en visserij;1999;23.3;-7.2
4042;Zeeuwsch-Vlaanderen;A+B  Landbouw, bosbouw en visserij;2000;15.1;-26.9
4043;Zeeuwsch-Vlaanderen;A+B  Landbouw, bosbouw en visserij;2001;-5.6;33.4
4044;Zeeuwsch-Vlaanderen;C     Delfstoffenwinning;1996;41.8;3.6
4045;Zeeuwsch-Vlaanderen;C     Delfstoffenwinning;1997;33.2;2.6
4046;Zeeuwsch-Vlaanderen;C     Delfstoffenwinning;1998;-22.5;0.6
4047;Zeeuwsch-Vlaanderen;C     Delfstoffenwinning;1999;5.8;-9.2
4048;Zeeuwsch-Vlaanderen;C     Delfstoffenwinning;2000;37.8;-3.7
4049;Zeeuwsch-Vlaanderen;C     Delfstoffenwinning;2001;-32.9;22.7
4050;Zeeuwsch-Vlaanderen;D+E  Industrie, openbare nutsbedrijven;1996;-4.9;-9.7
4051;Zeeuwsch-Vlaanderen;D+E  Industrie, openbare nutsbedrijven;1997;-3.0;1.8
4052;Zeeuwsch-Vlaanderen;D+E  Industrie, openbare nutsbedrijven;1998;4.8;-8.8
4053;Zeeuwsch-Vlaanderen;D+E  Industrie, openbare nutsbedrijven;1999;-2.5;-14.1
4054;Zeeuwsch-Vlaanderen;D+E  Industrie, openbare nutsbedrijven;2000;11.0;23.7
4055;Zeeuwsch-Vlaanderen;D+E  Industrie, openbare nutsbedrijven;2001;1.9;-7.0
4056;Zeeuwsch-Vlaanderen;F      Bouwnijverheid;1996;8.0;4.4
4057;Zeeuwsch-Vlaanderen;F      Bouwnijverheid;1997;-10.9;2.4
4058;Zeeuwsch-Vlaanderen;F      Bouwnijverheid;1998;2.1;3.1
4059;Zeeuwsch-Vlaanderen;F      Bouwnijverheid;1999;-3.0;5.1
4060;Zeeuwsch-Vlaanderen;F      Bouwnijverheid;2000;1.2;6.0
4061;Zeeuwsch-Vlaanderen;F      Bouwnijverheid;2001;2.8;6.5
4062;Zeeuwsch-Vlaanderen;G     Handel, reparatie consumentenart.;1996;1.7;-2.2
4063;Zeeuwsch-Vlaanderen;G     Handel, reparatie consumentenart.;1997;15.4;-1.9
4064;Zeeuwsch-Vlaanderen;G     Handel, reparatie consumentenart.;1998;5.6;2.8
4065;Zeeuwsch-Vlaanderen;G     Handel, reparatie consumentenart.;1999;7.7;0.3
4066;Zeeuwsch-Vlaanderen;G     Handel, reparatie consumentenart.;2000;2.2;1.1
4067;Zeeuwsch-Vlaanderen;G     Handel, reparatie consumentenart.;2001;-1.8;2.8
4068;Zeeuwsch-Vlaanderen;H     Horeca;1996;-6.4;3.1
4069;Zeeuwsch-Vlaanderen;H     Horeca;1997;19.3;1.6
4070;Zeeuwsch-Vlaanderen;H     Horeca;1998;5.8;1.0
