ID;Bouwjaren;Eigendom;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
5769;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2016;;;;;
5770;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2017;;;;;
5771;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2018;;;;;
5772;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2019;;;;;
5773;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2020;;;;;
5774;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2021;754.0;564.0;190.0;0.0;0.0
5775;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2022;668.0;455.0;213.0;0.0;0.0
5776;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2007;;;;;
5777;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2008;;;;;
5778;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2009;;;;;
5779;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2010;;;;;
5780;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2011;;;;;
5781;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2012;;;;;
5782;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2013;;;;;
5783;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2014;;;;;
5784;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2015;;;;;
5785;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2016;;;;;
5786;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2017;;;;;
5787;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2018;;;;;
5788;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2019;;;;;
5789;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2020;;;;;
5790;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2021;106.0;85.0;21.0;0.0;0.0
5791;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2022;142.0;103.0;39.0;0.0;0.0
5792;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2007;;;;;
5793;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2008;;;;;
5794;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2009;;;;;
5795;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2010;;;;;
5796;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2011;;;;;
5797;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2012;;;;;
5798;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2013;;;;;
5799;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2014;;;;;
5800;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2015;;;;;
5801;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2016;;;;;
5802;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2017;;;;;
5803;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2018;;;;;
5804;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2019;;;;;
5805;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2020;;;;;
5806;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2021;486.0;364.0;122.0;0.0;0.0
5807;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2022;545.0;373.0;172.0;0.0;0.0
5808;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2007;;;;;
5809;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2008;;;;;
5810;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2009;;;;;
5811;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2010;;;;;
5812;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2011;;;;;
5813;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2012;;;;;
5814;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2013;;;;;
5815;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2014;;;;;
5816;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2015;;;;;
5817;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2016;;;;;
5818;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2017;;;;;
5819;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2018;;;;;
5820;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2019;;;;;
5821;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2020;;;;;
5822;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2021;176.0;128.0;48.0;0.0;0.0
5823;Bouwjaar 2020;Leeftijd: 18 tot 20 jaar;Limburg (PV);2022;154.0;99.0;55.0;0.0;0.0
5824;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2007;;;;;
5825;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2008;;;;;
5826;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2009;;;;;
5827;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2010;;;;;
5828;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2011;;;;;
5829;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2012;;;;;
5830;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2013;;;;;
5831;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2014;;;;;
5832;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2015;;;;;
5833;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2016;;;;;
5834;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2017;;;;;
5835;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2018;;;;;
5836;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2019;;;;;
5837;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2020;;;;;
5838;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2021;7734.0;5763.0;1953.0;15.0;3.0
5839;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Nederland;2022;8001.0;5894.0;2089.0;16.0;2.0
5840;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2007;;;;;
5841;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2008;;;;;
5842;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2009;;;;;
5843;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2010;;;;;
5844;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2011;;;;;
5845;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2012;;;;;
5846;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2013;;;;;
5847;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2014;;;;;
5848;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2015;;;;;
5849;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2016;;;;;
5850;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2017;;;;;
5851;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2018;;;;;
5852;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2019;;;;;
5853;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2020;;;;;
5854;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2021;223.0;178.0;45.0;0.0;0.0
5855;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Groningen (PV);2022;208.0;165.0;43.0;0.0;0.0
5856;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2007;;;;;
5857;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2008;;;;;
5858;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2009;;;;;
5859;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2010;;;;;
5860;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2011;;;;;
5861;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2012;;;;;
5862;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2013;;;;;
5863;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2014;;;;;
5864;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2015;;;;;
5865;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2016;;;;;
5866;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2017;;;;;
5867;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2018;;;;;
5868;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2019;;;;;
5869;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2020;;;;;
5870;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2021;138.0;113.0;25.0;0.0;0.0
5871;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2022;155.0;120.0;35.0;0.0;0.0
5872;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2007;;;;;
5873;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2008;;;;;
5874;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2009;;;;;
5875;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2010;;;;;
5876;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2011;;;;;
5877;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2012;;;;;
5878;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2013;;;;;
5879;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2014;;;;;
5880;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2015;;;;;
5881;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2016;;;;;
5882;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2017;;;;;
5883;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2018;;;;;
5884;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2019;;;;;
5885;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2020;;;;;
5886;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2021;149.0;121.0;27.0;1.0;0.0
5887;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2022;162.0;125.0;37.0;0.0;0.0
5888;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2007;;;;;
5889;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2008;;;;;
5890;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2009;;;;;
5891;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2010;;;;;
5892;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2011;;;;;
5893;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2012;;;;;
5894;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2013;;;;;
5895;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2014;;;;;
5896;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2015;;;;;
5897;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2016;;;;;
5898;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2017;;;;;
5899;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2018;;;;;
5900;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2019;;;;;
5901;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2020;;;;;
5902;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2021;431.0;338.0;93.0;0.0;0.0
5903;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2022;440.0;342.0;97.0;1.0;0.0
5904;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2007;;;;;
5905;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2008;;;;;
5906;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2009;;;;;
5907;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2010;;;;;
5908;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2011;;;;;
5909;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2012;;;;;
5910;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2013;;;;;
5911;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2014;;;;;
5912;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2015;;;;;
5913;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2016;;;;;
5914;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2017;;;;;
5915;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2018;;;;;
5916;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2019;;;;;
5917;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2020;;;;;
5918;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2021;187.0;170.0;17.0;0.0;0.0
5919;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2022;222.0;193.0;29.0;0.0;0.0
5920;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2007;;;;;
5921;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2008;;;;;
5922;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2009;;;;;
5923;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2010;;;;;
5924;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2011;;;;;
5925;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2012;;;;;
5926;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2013;;;;;
5927;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2014;;;;;
5928;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2015;;;;;
5929;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2016;;;;;
5930;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2017;;;;;
5931;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2018;;;;;
5932;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2019;;;;;
5933;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2020;;;;;
5934;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2021;893.0;722.0;168.0;3.0;0.0
5935;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2022;916.0;725.0;187.0;4.0;0.0
5936;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2007;;;;;
5937;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2008;;;;;
5938;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2009;;;;;
5939;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2010;;;;;
5940;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2011;;;;;
5941;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2012;;;;;
5942;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2013;;;;;
5943;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2014;;;;;
5944;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2015;;;;;
5945;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2016;;;;;
5946;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2017;;;;;
5947;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2018;;;;;
5948;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2019;;;;;
5949;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2020;;;;;
5950;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2021;517.0;355.0;162.0;0.0;0.0
5951;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2022;526.0;329.0;197.0;0.0;0.0
5952;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2007;;;;;
5953;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2008;;;;;
5954;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2009;;;;;
5955;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2010;;;;;
5956;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2011;;;;;
5957;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2012;;;;;
5958;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2013;;;;;
5959;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2014;;;;;
5960;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2015;;;;;
5961;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2016;;;;;
5962;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2017;;;;;
5963;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2018;;;;;
5964;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2019;;;;;
5965;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2020;;;;;
5966;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2021;1245.0;584.0;654.0;6.0;1.0
5967;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2022;1227.0;607.0;612.0;7.0;1.0
5968;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2007;;;;;
5969;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2008;;;;;
5970;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2009;;;;;
5971;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2010;;;;;
5972;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2011;;;;;
5973;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2012;;;;;
5974;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2013;;;;;
5975;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2014;;;;;
5976;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2015;;;;;
5977;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2016;;;;;
5978;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2017;;;;;
5979;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2018;;;;;
5980;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2019;;;;;
5981;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2020;;;;;
5982;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2021;2365.0;1893.0;469.0;1.0;2.0
5983;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2022;2396.0;1888.0;506.0;1.0;1.0
5984;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2007;;;;;
5985;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2008;;;;;
5986;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2009;;;;;
5987;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2010;;;;;
5988;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2011;;;;;
5989;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2012;;;;;
5990;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2013;;;;;
5991;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2014;;;;;
5992;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2015;;;;;
5993;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2016;;;;;
5994;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2017;;;;;
5995;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2018;;;;;
5996;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2019;;;;;
5997;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2020;;;;;
5998;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2021;178.0;145.0;31.0;2.0;0.0
5999;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2022;232.0;200.0;30.0;2.0;0.0
6000;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2007;;;;;
6001;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2008;;;;;
6002;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2009;;;;;
6003;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2010;;;;;
6004;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2011;;;;;
6005;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2012;;;;;
6006;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2013;;;;;
6007;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2014;;;;;
6008;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2015;;;;;
6009;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2016;;;;;
6010;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2017;;;;;
6011;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2018;;;;;
6012;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2019;;;;;
6013;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2020;;;;;
6014;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2021;1036.0;849.0;185.0;2.0;0.0
6015;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Noord-Brabant (PV);2022;1140.0;915.0;224.0;1.0;0.0
6016;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2007;;;;;
6017;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2008;;;;;
6018;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2009;;;;;
6019;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2010;;;;;
6020;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2011;;;;;
6021;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2012;;;;;
6022;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2013;;;;;
6023;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2014;;;;;
6024;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2015;;;;;
6025;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2016;;;;;
6026;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2017;;;;;
6027;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2018;;;;;
6028;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2019;;;;;
6029;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2020;;;;;
6030;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2021;372.0;295.0;77.0;0.0;0.0
6031;Bouwjaar 2020;Leeftijd: 20 tot 25 jaar;Limburg (PV);2022;377.0;285.0;92.0;0.0;0.0
6032;Bouwjaar 2020;Leeftijd: 25 tot 30 jaar;Nederland;2007;;;;;
6033;Bouwjaar 2020;Leeftijd: 25 tot 30 jaar;Nederland;2008;;;;;
6034;Bouwjaar 2020;Leeftijd: 25 tot 30 jaar;Nederland;2009;;;;;
