ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Nationaliteit;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;EmigratieExclusiefAdministratieveC_3;MigratiesaldoInclusiefAdministratie_4;MigratiesaldoExclusiefAdministratie_5;AdministratieveOpnemingen_6;AdministratieveAfvoeringen_7;SaldoAdministratieveCorrecties_8
7832;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2002;433.0;642.0;571.0;-209.0;-138.0;53.0;124.0;-71.0
7833;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2003;403.0;665.0;603.0;-262.0;-200.0;65.0;127.0;-62.0
7834;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2004;363.0;782.0;685.0;-419.0;-322.0;74.0;171.0;-97.0
7835;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2005;339.0;895.0;762.0;-556.0;-423.0;67.0;200.0;-133.0
7836;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2006;435.0;953.0;820.0;-518.0;-385.0;85.0;218.0;-133.0
7837;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2007;435.0;878.0;786.0;-443.0;-351.0;110.0;202.0;-92.0
7838;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2008;505.0;803.0;735.0;-298.0;-230.0;110.0;178.0;-68.0
7839;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2009;542.0;670.0;626.0;-128.0;-84.0;110.0;154.0;-44.0
7840;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2010;568.0;706.0;638.0;-138.0;-70.0;93.0;161.0;-68.0
7841;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2011;595.0;700.0;645.0;-105.0;-50.0;83.0;138.0;-55.0
7842;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2012;556.0;729.0;658.0;-173.0;-102.0;81.0;152.0;-71.0
7843;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2013;521.0;739.0;687.0;-218.0;-166.0;77.0;129.0;-52.0
7844;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2014;529.0;755.0;692.0;-226.0;-163.0;60.0;123.0;-63.0
7845;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2015;534.0;725.0;675.0;-191.0;-141.0;71.0;121.0;-50.0
7846;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2016;544.0;583.0;538.0;-39.0;6.0;47.0;92.0;-45.0
7847;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2017;631.0;555.0;526.0;76.0;105.0;40.0;69.0;-29.0
7848;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Nederlands;2018;700.0;570.0;539.0;130.0;161.0;39.0;70.0;-31.0
7849;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1972;621.0;;235.0;;386.0;;;
7850;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1973;679.0;;298.0;;381.0;;;
7851;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1974;859.0;;314.0;;545.0;;;
7852;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1975;819.0;;309.0;;510.0;;;
7853;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1976;896.0;;400.0;;496.0;;;
7854;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1977;790.0;382.0;377.0;408.0;413.0;1.0;6.0;-5.0
7855;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1978;1087.0;431.0;439.0;656.0;648.0;17.0;9.0;8.0
7856;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1979;1444.0;429.0;433.0;1015.0;1011.0;11.0;7.0;4.0
7857;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1980;1684.0;399.0;390.0;1285.0;1294.0;6.0;15.0;-9.0
7858;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1981;1004.0;453.0;442.0;551.0;562.0;8.0;19.0;-11.0
7859;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1982;762.0;599.0;583.0;163.0;179.0;3.0;19.0;-16.0
7860;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1983;603.0;622.0;598.0;-19.0;5.0;7.0;31.0;-24.0
7861;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1984;645.0;644.0;630.0;1.0;15.0;7.0;21.0;-14.0
7862;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1985;624.0;498.0;480.0;126.0;144.0;8.0;26.0;-18.0
7863;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1986;689.0;399.0;376.0;290.0;313.0;6.0;29.0;-23.0
7864;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1987;704.0;378.0;335.0;326.0;369.0;8.0;51.0;-43.0
7865;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1988;764.0;347.0;321.0;417.0;443.0;9.0;35.0;-26.0
7866;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1989;862.0;335.0;293.0;527.0;569.0;11.0;53.0;-42.0
7867;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1990;990.0;298.0;259.0;692.0;731.0;6.0;45.0;-39.0
7868;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1991;1037.0;315.0;261.0;722.0;776.0;16.0;70.0;-54.0
7869;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1992;986.0;329.0;283.0;657.0;703.0;16.0;62.0;-46.0
7870;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1993;1165.0;309.0;252.0;856.0;913.0;19.0;76.0;-57.0
7871;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1994;891.0;339.0;262.0;552.0;629.0;20.0;97.0;-77.0
7872;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1995;889.0;344.0;263.0;545.0;626.0;23.0;104.0;-81.0
7873;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1996;1055.0;298.0;209.0;757.0;846.0;13.0;102.0;-89.0
7874;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1997;918.0;292.0;222.0;626.0;696.0;18.0;88.0;-70.0
7875;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1998;940.0;298.0;216.0;642.0;724.0;7.0;89.0;-82.0
7876;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1999;975.0;284.0;214.0;691.0;761.0;16.0;86.0;-70.0
7877;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2000;1078.0;285.0;239.0;793.0;839.0;12.0;58.0;-46.0
7878;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2001;990.0;249.0;175.0;741.0;815.0;15.0;89.0;-74.0
7879;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2002;837.0;298.0;187.0;539.0;650.0;23.0;134.0;-111.0
7880;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2003;628.0;352.0;205.0;276.0;423.0;38.0;185.0;-147.0
7881;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2004;546.0;327.0;198.0;219.0;348.0;30.0;159.0;-129.0
7882;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2005;453.0;364.0;206.0;89.0;247.0;21.0;179.0;-158.0
7883;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2006;464.0;287.0;179.0;177.0;285.0;33.0;141.0;-108.0
7884;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2007;546.0;259.0;201.0;287.0;345.0;50.0;108.0;-58.0
7885;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2008;586.0;247.0;186.0;339.0;400.0;29.0;90.0;-61.0
7886;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2009;680.0;261.0;221.0;419.0;459.0;25.0;65.0;-40.0
7887;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2010;704.0;318.0;242.0;386.0;462.0;11.0;87.0;-76.0
7888;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2011;655.0;257.0;204.0;398.0;451.0;12.0;65.0;-53.0
7889;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2012;612.0;330.0;266.0;282.0;346.0;20.0;84.0;-64.0
7890;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2013;865.0;323.0;237.0;542.0;628.0;19.0;105.0;-86.0
7891;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2014;920.0;297.0;236.0;623.0;684.0;16.0;77.0;-61.0
7892;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2015;1238.0;320.0;276.0;918.0;962.0;19.0;63.0;-44.0
7893;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2016;1402.0;363.0;302.0;1039.0;1100.0;17.0;78.0;-61.0
7894;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2017;1424.0;365.0;299.0;1059.0;1125.0;22.0;88.0;-66.0
7895;Totaal mannen en vrouwen;10 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2018;1158.0;347.0;297.0;811.0;861.0;23.0;73.0;-50.0
7896;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1972;1343.0;;683.0;;660.0;;;
7897;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1973;1381.0;;743.0;;638.0;;;
7898;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1974;1844.0;;799.0;;1045.0;;;
7899;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1975;2423.0;;762.0;;1661.0;;;
7900;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1976;1536.0;;904.0;;632.0;;;
7901;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1977;1399.0;878.0;869.0;521.0;530.0;7.0;16.0;-9.0
7902;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1978;1643.0;964.0;971.0;679.0;672.0;23.0;16.0;7.0
7903;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1979;2060.0;960.0;961.0;1100.0;1099.0;13.0;12.0;1.0
7904;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1980;2246.0;919.0;909.0;1327.0;1337.0;11.0;21.0;-10.0
7905;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1981;1495.0;1035.0;1024.0;460.0;471.0;13.0;24.0;-11.0
7906;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1982;1224.0;1157.0;1134.0;67.0;90.0;7.0;30.0;-23.0
7907;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1983;1006.0;997.0;967.0;9.0;39.0;14.0;44.0;-30.0
7908;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1984;1056.0;989.0;973.0;67.0;83.0;18.0;34.0;-16.0
7909;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1985;1104.0;822.0;793.0;282.0;311.0;12.0;41.0;-29.0
7910;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1986;1201.0;716.0;685.0;485.0;516.0;15.0;46.0;-31.0
7911;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1987;1179.0;699.0;647.0;480.0;532.0;15.0;67.0;-52.0
7912;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1988;1240.0;717.0;683.0;523.0;557.0;19.0;53.0;-34.0
7913;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1989;1290.0;716.0;649.0;574.0;641.0;23.0;90.0;-67.0
7914;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1990;1468.0;711.0;650.0;757.0;818.0;18.0;79.0;-61.0
7915;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1991;1492.0;697.0;630.0;795.0;862.0;31.0;98.0;-67.0
7916;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1992;1361.0;697.0;634.0;664.0;727.0;30.0;93.0;-63.0
7917;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1993;1586.0;679.0;593.0;907.0;993.0;39.0;125.0;-86.0
7918;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1994;1229.0;748.0;642.0;481.0;587.0;42.0;148.0;-106.0
7919;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1995;1262.0;798.0;669.0;464.0;593.0;37.0;166.0;-129.0
7920;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1996;1440.0;803.0;655.0;637.0;785.0;48.0;196.0;-148.0
7921;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1997;1335.0;763.0;632.0;572.0;703.0;49.0;180.0;-131.0
7922;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1998;1490.0;759.0;624.0;731.0;866.0;28.0;163.0;-135.0
7923;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1999;1549.0;811.0;679.0;738.0;870.0;53.0;185.0;-132.0
7924;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2000;1671.0;823.0;705.0;848.0;966.0;61.0;179.0;-118.0
7925;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2001;1532.0;839.0;711.0;693.0;821.0;64.0;192.0;-128.0
7926;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2002;1270.0;940.0;758.0;330.0;512.0;76.0;258.0;-182.0
7927;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2003;1031.0;1017.0;808.0;14.0;223.0;103.0;312.0;-209.0
7928;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2004;909.0;1109.0;883.0;-200.0;26.0;104.0;330.0;-226.0
7929;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2005;792.0;1259.0;968.0;-467.0;-176.0;88.0;379.0;-291.0
7930;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2006;899.0;1240.0;999.0;-341.0;-100.0;118.0;359.0;-241.0
7931;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2007;981.0;1137.0;987.0;-156.0;-6.0;160.0;310.0;-150.0
7932;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2008;1091.0;1050.0;921.0;41.0;170.0;139.0;268.0;-129.0
7933;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2009;1222.0;931.0;847.0;291.0;375.0;135.0;219.0;-84.0
7934;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2010;1272.0;1024.0;880.0;248.0;392.0;104.0;248.0;-144.0
7935;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2011;1250.0;957.0;849.0;293.0;401.0;95.0;203.0;-108.0
7936;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2012;1168.0;1059.0;924.0;109.0;244.0;101.0;236.0;-135.0
7937;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2013;1386.0;1062.0;924.0;324.0;462.0;96.0;234.0;-138.0
7938;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2014;1449.0;1052.0;928.0;397.0;521.0;76.0;200.0;-124.0
7939;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2015;1772.0;1045.0;951.0;727.0;821.0;90.0;184.0;-94.0
7940;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2016;1946.0;946.0;840.0;1000.0;1106.0;64.0;170.0;-106.0
7941;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2017;2055.0;920.0;825.0;1135.0;1230.0;62.0;157.0;-95.0
7942;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;2018;1858.0;917.0;836.0;941.0;1022.0;62.0;143.0;-81.0
7943;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1972;722.0;;448.0;;274.0;;;
7944;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1973;702.0;;445.0;;257.0;;;
7945;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1974;985.0;;485.0;;500.0;;;
7946;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1975;1604.0;;453.0;;1151.0;;;
7947;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1976;640.0;;504.0;;136.0;;;
7948;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1977;609.0;496.0;492.0;113.0;117.0;6.0;10.0;-4.0
7949;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1978;556.0;533.0;532.0;23.0;24.0;6.0;7.0;-1.0
7950;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1979;616.0;531.0;528.0;85.0;88.0;2.0;5.0;-3.0
7951;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1980;562.0;520.0;519.0;42.0;43.0;5.0;6.0;-1.0
7952;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1981;491.0;582.0;582.0;-91.0;-91.0;5.0;5.0;0.0
7953;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1982;462.0;558.0;551.0;-96.0;-89.0;4.0;11.0;-7.0
7954;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1983;403.0;375.0;369.0;28.0;34.0;7.0;13.0;-6.0
7955;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1984;411.0;345.0;343.0;66.0;68.0;11.0;13.0;-2.0
7956;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1985;480.0;324.0;313.0;156.0;167.0;4.0;15.0;-11.0
7957;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1986;512.0;317.0;309.0;195.0;203.0;9.0;17.0;-8.0
7958;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1987;475.0;321.0;312.0;154.0;163.0;7.0;16.0;-9.0
7959;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1988;476.0;370.0;362.0;106.0;114.0;10.0;18.0;-8.0
7960;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1989;428.0;381.0;356.0;47.0;72.0;12.0;37.0;-25.0
7961;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1990;478.0;413.0;391.0;65.0;87.0;12.0;34.0;-22.0
7962;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1991;455.0;382.0;369.0;73.0;86.0;15.0;28.0;-13.0
7963;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1992;375.0;368.0;351.0;7.0;24.0;14.0;31.0;-17.0
7964;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1993;421.0;370.0;341.0;51.0;80.0;20.0;49.0;-29.0
7965;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1994;338.0;409.0;380.0;-71.0;-42.0;22.0;51.0;-29.0
7966;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1995;373.0;454.0;406.0;-81.0;-33.0;14.0;62.0;-48.0
7967;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1996;385.0;505.0;446.0;-120.0;-61.0;35.0;94.0;-59.0
7968;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1997;417.0;471.0;410.0;-54.0;7.0;31.0;92.0;-61.0
7969;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1998;550.0;461.0;408.0;89.0;142.0;21.0;74.0;-53.0
7970;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;1999;574.0;527.0;465.0;47.0;109.0;37.0;99.0;-62.0
7971;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2000;593.0;538.0;466.0;55.0;127.0;49.0;121.0;-72.0
7972;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2001;542.0;590.0;536.0;-48.0;6.0;49.0;103.0;-54.0
7973;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2002;433.0;642.0;571.0;-209.0;-138.0;53.0;124.0;-71.0
7974;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2003;403.0;665.0;603.0;-262.0;-200.0;65.0;127.0;-62.0
7975;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2004;363.0;782.0;685.0;-419.0;-322.0;74.0;171.0;-97.0
7976;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2005;339.0;895.0;762.0;-556.0;-423.0;67.0;200.0;-133.0
7977;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2006;435.0;953.0;820.0;-518.0;-385.0;85.0;218.0;-133.0
7978;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2007;435.0;878.0;786.0;-443.0;-351.0;110.0;202.0;-92.0
7979;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2008;505.0;803.0;735.0;-298.0;-230.0;110.0;178.0;-68.0
7980;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2009;542.0;670.0;626.0;-128.0;-84.0;110.0;154.0;-44.0
7981;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2010;568.0;706.0;638.0;-138.0;-70.0;93.0;161.0;-68.0
7982;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2011;595.0;700.0;645.0;-105.0;-50.0;83.0;138.0;-55.0
7983;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2012;556.0;729.0;658.0;-173.0;-102.0;81.0;152.0;-71.0
7984;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2013;521.0;739.0;687.0;-218.0;-166.0;77.0;129.0;-52.0
7985;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2014;529.0;755.0;692.0;-226.0;-163.0;60.0;123.0;-63.0
7986;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2015;534.0;725.0;675.0;-191.0;-141.0;71.0;121.0;-50.0
7987;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2016;544.0;583.0;538.0;-39.0;6.0;47.0;92.0;-45.0
7988;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2017;631.0;555.0;526.0;76.0;105.0;40.0;69.0;-29.0
7989;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Nederlands;2018;700.0;570.0;539.0;130.0;161.0;39.0;70.0;-31.0
7990;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1972;621.0;;235.0;;386.0;;;
7991;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1973;679.0;;298.0;;381.0;;;
7992;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1974;859.0;;314.0;;545.0;;;
7993;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1975;819.0;;309.0;;510.0;;;
7994;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1976;896.0;;400.0;;496.0;;;
7995;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1977;790.0;382.0;377.0;408.0;413.0;1.0;6.0;-5.0
7996;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1978;1087.0;431.0;439.0;656.0;648.0;17.0;9.0;8.0
7997;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1979;1444.0;429.0;433.0;1015.0;1011.0;11.0;7.0;4.0
7998;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1980;1684.0;399.0;390.0;1285.0;1294.0;6.0;15.0;-9.0
7999;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1981;1004.0;453.0;442.0;551.0;562.0;8.0;19.0;-11.0
8000;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1982;762.0;599.0;583.0;163.0;179.0;3.0;19.0;-16.0
8001;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1983;603.0;622.0;598.0;-19.0;5.0;7.0;31.0;-24.0
8002;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1984;645.0;644.0;630.0;1.0;15.0;7.0;21.0;-14.0
8003;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1985;624.0;498.0;480.0;126.0;144.0;8.0;26.0;-18.0
8004;Totaal mannen en vrouwen;10 jaar;Ongehuwd;Niet-Nederlands;1986;689.0;399.0;376.0;290.0;313.0;6.0;29.0;-23.0
