ID;Opdrachtgever;Bouwfasen;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;ALandbouwBosbouwEnVisserij_5;BFNijverheidEnEnergie_6;GIHandelEnHoreca_7;HJVervoerInformatieEnCommunicatie_8;KNFinancieleEnZakelijkeDiensten_9;OOpenbaarBestuurEnOverheidsdiensten_10;POnderwijs_11;QGezondheidsEnWelzijnszorg_12;RUCultuurRecreatieOverigeDiensten_13
2344;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 maart;198;57;141;104.0;;;;;;;;;
2345;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 1e kwartaal;568;120;449;324.0;;;;;;;;;
2346;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 april;177;54;123;106.0;;;;;;;;;
2347;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 mei;173;26;146;134.0;;;;;;;;;
2348;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 juni;241;47;194;138.0;;;;;;;;;
2349;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 2e kwartaal;591;127;463;378.0;;;;;;;;;
2350;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 juli;187;41;146;107.0;;;;;;;;;
2351;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 augustus;53;22;31;25.0;;;;;;;;;
2352;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 september;202;71;131;97.0;;;;;;;;;
2353;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 3e kwartaal;442;134;308;229.0;;;;;;;;;
2354;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 oktober;136;32;105;76.0;;;;;;;;;
2355;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 november;238;79;159;104.0;;;;;;;;;
2356;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 december;93;28;65;61.0;;;;;;;;;
2357;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022 4e kwartaal;467;138;329;240.0;;;;;;;;;
2358;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2022;2068;519;1549;1172.0;0.0;0.0;0.0;2.0;0.0;75.0;108.0;79.0;113.0
2359;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 januari;128;38;91;76.0;;;;;;;;;
2360;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 februari;242;70;173;143.0;;;;;;;;;
2361;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 maart;183;49;133;101.0;;;;;;;;;
2362;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 1e kwartaal;553;157;397;320.0;;;;;;;;;
2363;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 april;165;52;113;65.0;;;;;;;;;
2364;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 mei;134;31;103;82.0;;;;;;;;;
2365;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 juni;198;59;139;103.0;;;;;;;;;
2366;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 2e kwartaal;497;142;356;250.0;;;;;;;;;
2367;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 juli;212;60;152;114.0;;;;;;;;;
2368;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 augustus;143;35;108;89.0;;;;;;;;;
2369;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 september;156;53;103;88.0;;;;;;;;;
2370;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 3e kwartaal;511;148;363;291.0;;;;;;;;;
2371;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 oktober;194;51;142;84.0;;;;;;;;;
2372;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 november;167;53;114;81.0;;;;;;;;;
2373;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 december;207;41;166;129.0;;;;;;;;;
2374;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023 4e kwartaal;567;145;423;294.0;;;;;;;;;
2375;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2023;2129;591;1538;1156.0;0.0;2.0;0.0;2.0;23.0;69.0;52.0;97.0;137.0
2376;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 januari;147;81;66;60.0;;;;;;;;;
2377;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 februari;282;95;187;131.0;;;;;;;;;
2378;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 maart;132;35;97;82.0;;;;;;;;;
2379;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 1e kwartaal;561;211;350;273.0;;;;;;;;;
2380;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 april;193;42;151;104.0;;;;;;;;;
2381;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 mei;164;45;118;75.0;;;;;;;;;
2382;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 juni;127;42;84;56.0;;;;;;;;;
2383;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 2e kwartaal;483;129;354;234.0;;;;;;;;;
2384;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 juli;188;54;134;95.0;;;;;;;;;
2385;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 augustus;139;22;117;82.0;;;;;;;;;
2386;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 september;174;58;116;103.0;;;;;;;;;
2387;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 3e kwartaal;500;134;367;280.0;;;;;;;;;
2388;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 oktober;360;35;324;130.0;;;;;;;;;
2389;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 november;160;85;76;64.0;;;;;;;;;
2390;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 december;338;84;254;180.0;;;;;;;;;
2391;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024 4e kwartaal;858;204;654;375.0;;;;;;;;;
2392;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2024;2403;678;1724;1162.0;0.0;7.0;0.0;7.0;4.0;241.0;97.0;72.0;135.0
2393;Overheid of Woningcorporaties;Gereedgekomen bouwwerken;2025 januari;243;49;195;168.0;;;;;;;;;
2394;Bouwers voor de markt;Ontvangen orders;2015 januari;326;13;313;310.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
2395;Bouwers voor de markt;Ontvangen orders;2015 februari;594;18;576;572.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0
2396;Bouwers voor de markt;Ontvangen orders;2015 maart;613;31;582;577.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2397;Bouwers voor de markt;Ontvangen orders;2015 1e kwartaal;1533;61;1471;1459.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0
2398;Bouwers voor de markt;Ontvangen orders;2015 april;599;23;577;554.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0
2399;Bouwers voor de markt;Ontvangen orders;2015 mei;422;42;379;370.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0
2400;Bouwers voor de markt;Ontvangen orders;2015 juni;350;20;331;313.0;0.0;0.0;11.0;0.0;6.0;0.0;0.0;0.0;0.0
2401;Bouwers voor de markt;Ontvangen orders;2015 2e kwartaal;1371;85;1286;1237.0;0.0;0.0;11.0;0.0;39.0;0.0;0.0;0.0;0.0
2402;Bouwers voor de markt;Ontvangen orders;2015 juli;411;91;321;312.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0
2403;Bouwers voor de markt;Ontvangen orders;2015 augustus;226;21;205;198.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;1.0;0.0
2404;Bouwers voor de markt;Ontvangen orders;2015 september;340;28;313;302.0;0.0;0.0;0.0;6.0;4.0;0.0;0.0;1.0;0.0
2405;Bouwers voor de markt;Ontvangen orders;2015 3e kwartaal;978;139;839;811.0;0.0;0.0;6.0;7.0;12.0;0.0;0.0;2.0;0.0
2406;Bouwers voor de markt;Ontvangen orders;2015 oktober;279;29;250;243.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2407;Bouwers voor de markt;Ontvangen orders;2015 november;248;18;230;197.0;0.0;0.0;24.0;2.0;1.0;0.0;0.0;0.0;6.0
2408;Bouwers voor de markt;Ontvangen orders;2015 december;331;19;312;283.0;0.0;1.0;0.0;3.0;14.0;0.0;2.0;9.0;0.0
2409;Bouwers voor de markt;Ontvangen orders;2015 4e kwartaal;857;66;792;723.0;0.0;7.0;24.0;6.0;16.0;0.0;2.0;9.0;6.0
2410;Bouwers voor de markt;Ontvangen orders;2015;4739;351;4388;4229.0;0.0;7.0;41.0;13.0;80.0;0.0;2.0;11.0;6.0
2411;Bouwers voor de markt;Ontvangen orders;2016 januari;220;18;202;199.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2412;Bouwers voor de markt;Ontvangen orders;2016 februari;280;34;247;237.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0
2413;Bouwers voor de markt;Ontvangen orders;2016 maart;351;51;301;285.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;2.0
2414;Bouwers voor de markt;Ontvangen orders;2016 1e kwartaal;852;102;750;722.0;0.0;5.0;14.0;0.0;2.0;0.0;0.0;3.0;4.0
2415;Bouwers voor de markt;Ontvangen orders;2016 april;372;72;300;294.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0
2416;Bouwers voor de markt;Ontvangen orders;2016 mei;400;27;374;349.0;0.0;1.0;16.0;3.0;1.0;1.0;0.0;3.0;0.0
2417;Bouwers voor de markt;Ontvangen orders;2016 juni;414;41;374;350.0;0.0;0.0;16.0;5.0;0.0;0.0;0.0;3.0;0.0
2418;Bouwers voor de markt;Ontvangen orders;2016 2e kwartaal;1187;139;1047;993.0;0.0;1.0;37.0;8.0;1.0;1.0;0.0;6.0;0.0
2419;Bouwers voor de markt;Ontvangen orders;2016 juli;424;43;381;339.0;0.0;1.0;1.0;25.0;6.0;0.0;0.0;1.0;8.0
2420;Bouwers voor de markt;Ontvangen orders;2016 augustus;455;106;349;339.0;0.0;5.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0
2421;Bouwers voor de markt;Ontvangen orders;2016 september;531;55;476;467.0;0.0;4.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0
2422;Bouwers voor de markt;Ontvangen orders;2016 3e kwartaal;1409;203;1206;1145.0;0.0;10.0;3.0;27.0;11.0;1.0;0.0;2.0;8.0
2423;Bouwers voor de markt;Ontvangen orders;2016 oktober;537;18;519;452.0;0.0;1.0;8.0;0.0;41.0;0.0;0.0;8.0;9.0
2424;Bouwers voor de markt;Ontvangen orders;2016 november;529;54;476;427.0;0.0;0.0;34.0;2.0;12.0;0.0;0.0;0.0;0.0
2425;Bouwers voor de markt;Ontvangen orders;2016 december;672;102;570;460.0;0.0;11.0;17.0;0.0;1.0;0.0;0.0;7.0;75.0
2426;Bouwers voor de markt;Ontvangen orders;2016 4e kwartaal;1739;173;1565;1339.0;0.0;12.0;60.0;2.0;53.0;0.0;0.0;15.0;84.0
2427;Bouwers voor de markt;Ontvangen orders;2016;5186;618;4568;4199.0;0.0;27.0;115.0;37.0;67.0;2.0;0.0;26.0;96.0
2428;Bouwers voor de markt;Ontvangen orders;2017 januari;417;27;390;365.0;0.0;15.0;2.0;5.0;1.0;0.0;0.0;1.0;0.0
2429;Bouwers voor de markt;Ontvangen orders;2017 februari;542;75;467;389.0;0.0;16.0;25.0;11.0;10.0;0.0;0.0;1.0;14.0
2430;Bouwers voor de markt;Ontvangen orders;2017 maart;741;110;631;573.0;0.0;1.0;13.0;38.0;4.0;0.0;0.0;1.0;0.0
2431;Bouwers voor de markt;Ontvangen orders;2017 1e kwartaal;1700;212;1488;1327.0;0.0;33.0;41.0;54.0;15.0;0.0;0.0;4.0;14.0
2432;Bouwers voor de markt;Ontvangen orders;2017 april;720;51;669;639.0;0.0;3.0;5.0;4.0;5.0;0.0;3.0;0.0;9.0
2433;Bouwers voor de markt;Ontvangen orders;2017 mei;601;87;515;461.0;0.0;15.0;10.0;0.0;3.0;0.0;0.0;8.0;18.0
2434;Bouwers voor de markt;Ontvangen orders;2017 juni;552;49;503;444.0;0.0;8.0;3.0;37.0;6.0;0.0;0.0;3.0;2.0
2435;Bouwers voor de markt;Ontvangen orders;2017 2e kwartaal;1873;187;1686;1544.0;0.0;26.0;18.0;41.0;14.0;0.0;3.0;10.0;29.0
2436;Bouwers voor de markt;Ontvangen orders;2017 juli;860;88;772;738.0;0.0;5.0;6.0;1.0;3.0;0.0;9.0;0.0;10.0
2437;Bouwers voor de markt;Ontvangen orders;2017 augustus;583;51;532;503.0;0.0;12.0;7.0;2.0;8.0;0.0;0.0;0.0;0.0
2438;Bouwers voor de markt;Ontvangen orders;2017 september;742;73;669;620.0;0.0;5.0;16.0;13.0;14.0;0.0;0.0;1.0;0.0
2439;Bouwers voor de markt;Ontvangen orders;2017 3e kwartaal;2185;211;1974;1860.0;0.0;22.0;29.0;16.0;26.0;0.0;9.0;1.0;10.0
2440;Bouwers voor de markt;Ontvangen orders;2017 oktober;958;163;795;;;;;;;;;;
2441;Bouwers voor de markt;Ontvangen orders;2017 november;630;82;547;;;;;;;;;;
2442;Bouwers voor de markt;Ontvangen orders;2017 december;708;115;593;;;;;;;;;;
2443;Bouwers voor de markt;Ontvangen orders;2017 4e kwartaal;2296;360;1935;;;;;;;;;;
2444;Bouwers voor de markt;Ontvangen orders;2017;8054;971;7083;;;;;;;;;;
2445;Bouwers voor de markt;Ontvangen orders;2018 januari;514;48;466;;;;;;;;;;
2446;Bouwers voor de markt;Ontvangen orders;2018 februari;761;56;705;;;;;;;;;;
2447;Bouwers voor de markt;Ontvangen orders;2018 maart;708;77;631;;;;;;;;;;
2448;Bouwers voor de markt;Ontvangen orders;2018 1e kwartaal;1983;181;1802;;;;;;;;;;
2449;Bouwers voor de markt;Ontvangen orders;2018 april;619;73;545;;;;;;;;;;
2450;Bouwers voor de markt;Ontvangen orders;2018 mei;650;43;607;;;;;;;;;;
2451;Bouwers voor de markt;Ontvangen orders;2018 juni;778;101;677;;;;;;;;;;
2452;Bouwers voor de markt;Ontvangen orders;2018 2e kwartaal;2046;217;1829;;;;;;;;;;
2453;Bouwers voor de markt;Ontvangen orders;2018 juli;798;82;716;;;;;;;;;;
2454;Bouwers voor de markt;Ontvangen orders;2018 augustus;611;77;533;;;;;;;;;;
2455;Bouwers voor de markt;Ontvangen orders;2018 september;729;34;695;;;;;;;;;;
2456;Bouwers voor de markt;Ontvangen orders;2018 3e kwartaal;2138;194;1944;;;;;;;;;;
2457;Bouwers voor de markt;Ontvangen orders;2018 oktober;1269;94;1175;;;;;;;;;;
2458;Bouwers voor de markt;Ontvangen orders;2018 november;721;60;661;;;;;;;;;;
2459;Bouwers voor de markt;Ontvangen orders;2018 december;728;93;635;;;;;;;;;;
2460;Bouwers voor de markt;Ontvangen orders;2018 4e kwartaal;2718;247;2471;;;;;;;;;;
2461;Bouwers voor de markt;Ontvangen orders;2018;8885;839;8046;;;;;;;;;;
2462;Bouwers voor de markt;Ontvangen orders;2019 januari;420;44;376;;;;;;;;;;
2463;Bouwers voor de markt;Ontvangen orders;2019 februari;514;59;455;;;;;;;;;;
2464;Bouwers voor de markt;Ontvangen orders;2019 maart;615;90;525;;;;;;;;;;
2465;Bouwers voor de markt;Ontvangen orders;2019 1e kwartaal;1549;193;1356;;;;;;;;;;
2466;Bouwers voor de markt;Ontvangen orders;2019 april;647;40;607;;;;;;;;;;
2467;Bouwers voor de markt;Ontvangen orders;2019 mei;425;62;363;;;;;;;;;;
2468;Bouwers voor de markt;Ontvangen orders;2019 juni;564;49;514;;;;;;;;;;
2469;Bouwers voor de markt;Ontvangen orders;2019 2e kwartaal;1636;152;1484;;;;;;;;;;
2470;Bouwers voor de markt;Ontvangen orders;2019 juli;877;184;693;;;;;;;;;;
2471;Bouwers voor de markt;Ontvangen orders;2019 augustus;392;49;343;;;;;;;;;;
2472;Bouwers voor de markt;Ontvangen orders;2019 september;554;32;522;;;;;;;;;;
2473;Bouwers voor de markt;Ontvangen orders;2019 3e kwartaal;1824;266;1558;;;;;;;;;;
2474;Bouwers voor de markt;Ontvangen orders;2019 oktober;968;82;886;;;;;;;;;;
2475;Bouwers voor de markt;Ontvangen orders;2019 november;735;113;622;;;;;;;;;;
2476;Bouwers voor de markt;Ontvangen orders;2019 december;911;204;707;;;;;;;;;;
2477;Bouwers voor de markt;Ontvangen orders;2019 4e kwartaal;2613;399;2215;;;;;;;;;;
2478;Bouwers voor de markt;Ontvangen orders;2019;7621;1009;6612;;;;;;;;;;
2479;Bouwers voor de markt;Ontvangen orders;2020 januari;529;93;436;;;;;;;;;;
2480;Bouwers voor de markt;Ontvangen orders;2020 februari;600;49;551;;;;;;;;;;
2481;Bouwers voor de markt;Ontvangen orders;2020 maart;711;65;646;;;;;;;;;;
2482;Bouwers voor de markt;Ontvangen orders;2020 1e kwartaal;1840;207;1632;;;;;;;;;;
2483;Bouwers voor de markt;Ontvangen orders;2020 april;813;75;738;;;;;;;;;;
2484;Bouwers voor de markt;Ontvangen orders;2020 mei;500;101;399;;;;;;;;;;
2485;Bouwers voor de markt;Ontvangen orders;2020 juni;684;52;632;;;;;;;;;;
2486;Bouwers voor de markt;Ontvangen orders;2020 2e kwartaal;1997;228;1768;;;;;;;;;;
2487;Bouwers voor de markt;Ontvangen orders;2020 juli;1180;86;1094;;;;;;;;;;
2488;Bouwers voor de markt;Ontvangen orders;2020 augustus;464;49;415;;;;;;;;;;
2489;Bouwers voor de markt;Ontvangen orders;2020 september;881;40;841;;;;;;;;;;
2490;Bouwers voor de markt;Ontvangen orders;2020 3e kwartaal;2525;175;2349;;;;;;;;;;
2491;Bouwers voor de markt;Ontvangen orders;2020 oktober;995;39;956;;;;;;;;;;
2492;Bouwers voor de markt;Ontvangen orders;2020 november;721;63;657;;;;;;;;;;
2493;Bouwers voor de markt;Ontvangen orders;2020 december;1095;66;1029;;;;;;;;;;
2494;Bouwers voor de markt;Ontvangen orders;2020 4e kwartaal;2811;168;2642;;;;;;;;;;
2495;Bouwers voor de markt;Ontvangen orders;2020;9172;780;8392;;;;;;;;;;
2496;Bouwers voor de markt;Ontvangen orders;2021 januari;636;35;601;;;;;;;;;;
2497;Bouwers voor de markt;Ontvangen orders;2021 februari;798;63;735;;;;;;;;;;
2498;Bouwers voor de markt;Ontvangen orders;2021 maart;1225;67;1157;;;;;;;;;;
2499;Bouwers voor de markt;Ontvangen orders;2021 1e kwartaal;2659;166;2493;;;;;;;;;;
2500;Bouwers voor de markt;Ontvangen orders;2021 april;1060;43;1017;;;;;;;;;;
2501;Bouwers voor de markt;Ontvangen orders;2021 mei;865;81;784;;;;;;;;;;
2502;Bouwers voor de markt;Ontvangen orders;2021 juni;922;71;851;;;;;;;;;;
2503;Bouwers voor de markt;Ontvangen orders;2021 2e kwartaal;2847;195;2652;;;;;;;;;;
2504;Bouwers voor de markt;Ontvangen orders;2021 juli;1115;95;1020;;;;;;;;;;
2505;Bouwers voor de markt;Ontvangen orders;2021 augustus;571;48;522;;;;;;;;;;
2506;Bouwers voor de markt;Ontvangen orders;2021 september;906;246;661;;;;;;;;;;
2507;Bouwers voor de markt;Ontvangen orders;2021 3e kwartaal;2592;389;2203;;;;;;;;;;
2508;Bouwers voor de markt;Ontvangen orders;2021 oktober;996;72;924;;;;;;;;;;
2509;Bouwers voor de markt;Ontvangen orders;2021 november;831;44;787;;;;;;;;;;
2510;Bouwers voor de markt;Ontvangen orders;2021 december;932;73;859;;;;;;;;;;
2511;Bouwers voor de markt;Ontvangen orders;2021 4e kwartaal;2760;189;2571;;;;;;;;;;
2512;Bouwers voor de markt;Ontvangen orders;2021;10857;938;9919;;;;;;;;;;
2513;Bouwers voor de markt;Ontvangen orders;2022 januari;735;56;679;;;;;;;;;;
2514;Bouwers voor de markt;Ontvangen orders;2022 februari;646;72;574;;;;;;;;;;
2515;Bouwers voor de markt;Ontvangen orders;2022 maart;1145;92;1054;;;;;;;;;;
2516;Bouwers voor de markt;Ontvangen orders;2022 1e kwartaal;2525;219;2306;;;;;;;;;;
2517;Bouwers voor de markt;Ontvangen orders;2022 april;685;60;625;;;;;;;;;;
2518;Bouwers voor de markt;Ontvangen orders;2022 mei;755;40;715;;;;;;;;;;
2519;Bouwers voor de markt;Ontvangen orders;2022 juni;874;55;819;;;;;;;;;;
2520;Bouwers voor de markt;Ontvangen orders;2022 2e kwartaal;2315;155;2160;;;;;;;;;;
2521;Bouwers voor de markt;Ontvangen orders;2022 juli;1007;77;931;;;;;;;;;;
2522;Bouwers voor de markt;Ontvangen orders;2022 augustus;711;85;626;;;;;;;;;;
2523;Bouwers voor de markt;Ontvangen orders;2022 september;1044;136;908;;;;;;;;;;
2524;Bouwers voor de markt;Ontvangen orders;2022 3e kwartaal;2762;297;2464;;;;;;;;;;
2525;Bouwers voor de markt;Ontvangen orders;2022 oktober;983;60;923;;;;;;;;;;
2526;Bouwers voor de markt;Ontvangen orders;2022 november;725;43;682;;;;;;;;;;
2527;Bouwers voor de markt;Ontvangen orders;2022 december;599;46;553;;;;;;;;;;
2528;Bouwers voor de markt;Ontvangen orders;2022 4e kwartaal;2307;150;2158;;;;;;;;;;
2529;Bouwers voor de markt;Ontvangen orders;2022;9909;821;9088;;;;;;;;;;
2530;Bouwers voor de markt;Ontvangen orders;2023 januari;481;37;444;;;;;;;;;;
2531;Bouwers voor de markt;Ontvangen orders;2023 februari;641;124;518;;;;;;;;;;
2532;Bouwers voor de markt;Ontvangen orders;2023 maart;543;50;493;;;;;;;;;;
2533;Bouwers voor de markt;Ontvangen orders;2023 1e kwartaal;1666;211;1455;;;;;;;;;;
2534;Bouwers voor de markt;Ontvangen orders;2023 april;1003;57;946;;;;;;;;;;
2535;Bouwers voor de markt;Ontvangen orders;2023 mei;518;31;487;;;;;;;;;;
2536;Bouwers voor de markt;Ontvangen orders;2023 juni;938;109;828;;;;;;;;;;
2537;Bouwers voor de markt;Ontvangen orders;2023 2e kwartaal;2459;198;2261;;;;;;;;;;
2538;Bouwers voor de markt;Ontvangen orders;2023 juli;599;31;568;;;;;;;;;;
2539;Bouwers voor de markt;Ontvangen orders;2023 augustus;453;72;381;;;;;;;;;;
2540;Bouwers voor de markt;Ontvangen orders;2023 september;778;40;738;;;;;;;;;;
2541;Bouwers voor de markt;Ontvangen orders;2023 3e kwartaal;1830;143;1687;;;;;;;;;;
2542;Bouwers voor de markt;Ontvangen orders;2023 oktober;1245;138;1108;;;;;;;;;;
2543;Bouwers voor de markt;Ontvangen orders;2023 november;665;55;610;;;;;;;;;;
2544;Bouwers voor de markt;Ontvangen orders;2023 december;622;71;551;;;;;;;;;;
2545;Bouwers voor de markt;Ontvangen orders;2023 4e kwartaal;2532;263;2269;;;;;;;;;;
2546;Bouwers voor de markt;Ontvangen orders;2023;8487;816;7671;;;;;;;;;;
2547;Bouwers voor de markt;Ontvangen orders;2024 januari;463;49;414;;;;;;;;;;
2548;Bouwers voor de markt;Ontvangen orders;2024 februari;1011;111;900;;;;;;;;;;
2549;Bouwers voor de markt;Ontvangen orders;2024 maart;1184;92;1092;;;;;;;;;;
2550;Bouwers voor de markt;Ontvangen orders;2024 1e kwartaal;2657;251;2406;;;;;;;;;;
2551;Bouwers voor de markt;Ontvangen orders;2024 april;982;79;902;;;;;;;;;;
2552;Bouwers voor de markt;Ontvangen orders;2024 mei;1381;71;1310;;;;;;;;;;
2553;Bouwers voor de markt;Ontvangen orders;2024 juni;942;45;897;;;;;;;;;;
2554;Bouwers voor de markt;Ontvangen orders;2024 2e kwartaal;3305;196;3109;;;;;;;;;;
2555;Bouwers voor de markt;Ontvangen orders;2024 juli;1161;122;1039;;;;;;;;;;
2556;Bouwers voor de markt;Ontvangen orders;2024 augustus;372;32;340;;;;;;;;;;
2557;Bouwers voor de markt;Ontvangen orders;2024 september;634;65;568;;;;;;;;;;
2558;Bouwers voor de markt;Ontvangen orders;2024 3e kwartaal;2167;220;1947;;;;;;;;;;
2559;Bouwers voor de markt;Ontvangen orders;2024 oktober;1173;94;1079;;;;;;;;;;
2560;Bouwers voor de markt;Ontvangen orders;2024 november;1205;170;1035;;;;;;;;;;
2561;Bouwers voor de markt;Ontvangen orders;2024 december;1178;101;1077;;;;;;;;;;
2562;Bouwers voor de markt;Ontvangen orders;2024 4e kwartaal;3556;365;3190;;;;;;;;;;
2563;Bouwers voor de markt;Ontvangen orders;2024;11685;1032;10653;;;;;;;;;;
2564;Bouwers voor de markt;Ontvangen orders;2025 januari;601;45;556;;;;;;;;;;
2565;Bouwers voor de markt;Begonnen bouwwerken;2015 januari;436;47;389;387.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2566;Bouwers voor de markt;Begonnen bouwwerken;2015 februari;417;124;293;283.0;0.0;0.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0
2567;Bouwers voor de markt;Begonnen bouwwerken;2015 maart;368;13;355;352.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
2568;Bouwers voor de markt;Begonnen bouwwerken;2015 1e kwartaal;1220;183;1037;1023.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0
2569;Bouwers voor de markt;Begonnen bouwwerken;2015 april;563;28;535;530.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0
2570;Bouwers voor de markt;Begonnen bouwwerken;2015 mei;718;23;695;690.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0
2571;Bouwers voor de markt;Begonnen bouwwerken;2015 juni;573;42;531;508.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0
2572;Bouwers voor de markt;Begonnen bouwwerken;2015 2e kwartaal;1854;93;1761;1728.0;0.0;0.0;1.0;0.0;32.0;0.0;0.0;0.0;0.0
2573;Bouwers voor de markt;Begonnen bouwwerken;2015 juli;296;20;276;268.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0
2574;Bouwers voor de markt;Begonnen bouwwerken;2015 augustus;465;82;383;365.0;0.0;0.0;10.0;0.0;7.0;0.0;0.0;0.0;0.0
2575;Bouwers voor de markt;Begonnen bouwwerken;2015 september;301;25;276;269.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0
2576;Bouwers voor de markt;Begonnen bouwwerken;2015 3e kwartaal;1063;128;935;902.0;0.0;0.0;13.0;0.0;21.0;0.0;0.0;0.0;0.0
2577;Bouwers voor de markt;Begonnen bouwwerken;2015 oktober;305;40;265;258.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0
2578;Bouwers voor de markt;Begonnen bouwwerken;2015 november;318;22;295;283.0;0.0;0.0;0.0;6.0;5.0;0.0;0.0;1.0;0.0
2579;Bouwers voor de markt;Begonnen bouwwerken;2015 december;242;24;219;212.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2580;Bouwers voor de markt;Begonnen bouwwerken;2015 4e kwartaal;865;86;779;752.0;0.0;5.0;5.0;6.0;9.0;0.0;0.0;2.0;0.0
2581;Bouwers voor de markt;Begonnen bouwwerken;2015;5002;491;4512;4404.0;0.0;5.0;25.0;6.0;69.0;0.0;0.0;2.0;0.0
