ID;Marges;EigenaarOfHuurder;KenmerkenHuishoudens;KenmerkenWoningen;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
9434;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Erf, tuin, patio, binnenplaats: Ja;2015;915.9;711.8;204.1;37.7;61.2;19.2;19.6
9435;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Erf, tuin, patio, binnenplaats: Nee;2009;625.0;451.9;173.1;38.4;60.5;32.2;7.3
9436;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Erf, tuin, patio, binnenplaats: Nee;2012;731.6;566.7;164.9;38.6;56.7;30.6;12.7
9437;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Erf, tuin, patio, binnenplaats: Nee;2015;780.3;616.2;164.1;40.2;58.8;18.9;22.3
9438;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Garage/carport aanwezig: Ja;2009;947.5;717.0;230.4;34.7;58.6;27.7;13.8
9439;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Garage/carport aanwezig: Ja;2012;998.4;777.8;220.6;43.1;58.9;23.6;17.5
9440;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Garage/carport aanwezig: Ja;2015;1051.1;836.7;214.3;38.4;69.9;19.4;10.7
9441;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Garage/carport aanwezig: Nee;2009;678.1;483.3;194.8;35.5;57.7;34.5;7.7
9442;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Garage/carport aanwezig: Nee;2012;757.7;566.9;190.8;38.6;55.7;29.2;15.2
9443;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Garage/carport aanwezig: Nee;2015;804.4;625.1;179.3;38.8;57.5;19.0;23.5
9444;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 2 of minder;2009;571.2;395.3;175.9;46.2;65.3;24.5;10.2
9445;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 2 of minder;2012;556.5;407.7;148.8;39.3;65.7;31.6;2.7
9446;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 2 of minder;2015;617.6;471.2;146.4;39.9;60.6;22.6;16.8
9447;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 3 kamers;2009;625.4;450.4;175.0;33.0;54.1;38.3;7.6
9448;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 3 kamers;2012;757.6;585.5;172.1;38.7;58.0;31.4;10.6
9449;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 3 kamers;2015;778.1;611.3;166.9;39.4;64.7;16.6;18.7
9450;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 4 kamers;2009;774.1;561.3;212.8;35.2;61.3;30.5;8.2
9451;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 4 kamers;2012;811.5;606.1;205.3;39.7;53.7;25.3;21.0
9452;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 4 kamers;2015;842.7;652.6;190.2;42.3;52.2;19.6;28.2
9453;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 5 kamers;2009;799.5;581.1;218.4;32.7;53.5;34.9;11.6
9454;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 5 kamers;2012;885.6;665.6;220.0;38.6;52.7;24.5;22.9
9455;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 5 kamers;2015;980.7;780.3;200.4;36.1;65.4;12.4;22.2
9456;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 6 kamers;2009;775.5;560.8;214.7;31.6;61.5;28.0;10.5
9457;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 6 kamers;2012;1079.0;830.9;248.1;43.0;50.2;35.5;14.2
9458;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 6 kamers;2015;1014.4;776.3;238.2;29.8;56.7;35.4;7.9
9459;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 7 of meer;2009;;;;;;;
9460;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 7 of meer;2012;;;;;;;
9461;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Kamers per woning: 7 of meer;2015;;;;;;;
9462;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Soort keuken: dichte- of woonkeuken;2009;696.2;497.4;198.8;35.4;59.7;33.5;6.7
9463;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Soort keuken: dichte- of woonkeuken;2012;738.8;545.7;193.1;38.8;55.0;34.1;10.9
9464;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Soort keuken: dichte- of woonkeuken;2015;800.3;611.2;189.1;37.7;60.2;20.7;19.2
9465;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Soort keuken: open keuken;2009;786.6;579.3;207.3;35.2;55.9;32.3;11.8
9466;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Soort keuken: open keuken;2012;867.7;667.7;200.0;40.2;57.5;22.3;20.2
9467;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Soort keuken: open keuken;2015;902.8;717.9;184.9;39.6;60.2;17.8;22.0
9468;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woningtype: eengezinswoningen totaal;2009;861.2;627.4;233.8;30.8;55.5;35.3;9.2
9469;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woningtype: eengezinswoningen totaal;2012;876.9;655.2;221.7;40.2;53.4;28.3;18.3
9470;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woningtype: eengezinswoningen totaal;2015;957.5;746.7;210.9;38.0;61.3;18.9;19.9
9471;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;"Woningtype: eengezins; vrijstaand";2009;830.7;570.0;260.7;26.8;49.4;40.5;10.1
9472;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;"Woningtype: eengezins; vrijstaand";2012;937.9;667.6;270.3;43.8;45.1;32.3;22.6
9473;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;"Woningtype: eengezins; vrijstaand";2015;955.6;711.8;243.9;37.7;67.3;20.4;12.3
9474;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;"Woningtype: eengezins; 2-onder-1-kap";2009;;;;;;;
9475;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;"Woningtype: eengezins; 2-onder-1-kap";2012;889.9;669.5;220.3;35.6;51.7;40.6;7.7
9476;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;"Woningtype: eengezins; 2-onder-1-kap";2015;;;;;;;
9477;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woningtype: tussenwoning/hoekwoning;2009;813.3;592.0;221.2;30.5;58.1;34.0;7.9
9478;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woningtype: tussenwoning/hoekwoning;2012;861.4;650.5;210.9;40.0;55.4;25.8;18.7
9479;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woningtype: tussenwoning/hoekwoning;2015;941.8;746.9;195.0;38.6;58.4;17.7;23.9
9480;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woningtype: meergezinswoningen totaal;2009;630.1;454.6;175.5;39.3;60.1;30.9;9.0
9481;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woningtype: meergezinswoningen totaal;2012;728.0;558.1;169.9;38.7;59.4;27.8;12.8
9482;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woningtype: meergezinswoningen totaal;2015;750.6;589.4;161.2;39.6;59.0;19.2;21.7
9483;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woonfunctie: woon- en bedrijfsfunctie;2009;;;;;;;
9484;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woonfunctie: woon- en bedrijfsfunctie;2012;;;;;;;
9485;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woonfunctie: woon- en bedrijfsfunctie;2015;;;;;;;
9486;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woonfunctie: normale woning;2009;731.6;531.3;200.4;35.8;58.8;32.0;9.3
9487;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woonfunctie: normale woning;2012;803.4;607.5;195.9;38.9;55.8;28.4;15.8
9488;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woonfunctie: normale woning;2015;851.8;667.5;184.3;38.9;59.8;18.8;21.3
9489;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woonfunctie: ouderenwoning;2009;;;;;;;
9490;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woonfunctie: ouderenwoning;2012;;;;;;;
9491;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Woonfunctie: ouderenwoning;2015;;;;;;;
9492;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksppervlakte: minder dan 75 m²;2009;555.0;378.8;176.2;37.8;65.7;30.9;3.4
9493;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksppervlakte: minder dan 75 m²;2012;634.7;458.3;176.4;38.1;55.9;33.3;10.8
9494;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksppervlakte: minder dan 75 m²;2015;615.7;459.9;155.8;37.9;61.5;20.1;18.4
9495;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2009;737.6;538.9;198.8;35.9;48.8;38.7;12.4
9496;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2012;773.2;595.1;178.1;38.1;50.4;34.0;15.6
9497;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2015;857.0;685.5;171.5;42.0;57.5;13.9;28.6
9498;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2009;836.6;614.3;222.3;32.7;53.1;31.2;15.6
9499;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2012;978.6;755.2;223.4;41.2;67.3;16.0;16.8
9500;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2015;934.5;741.5;193.0;39.5;59.1;18.7;22.2
9501;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksoppervlakte: 150 m² of meer;2009;1035.1;792.1;243.1;32.7;63.6;31.1;5.4
9502;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksoppervlakte: 150 m² of meer;2012;1037.3;783.0;254.3;43.9;47.9;22.7;29.4
9503;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 45 tot 55 jaar;Gebruiksoppervlakte: 150 m² of meer;2015;1110.3;860.7;249.6;34.0;64.1;25.2;10.7
9504;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Totaal;2009;732.7;539.9;192.8;38.5;56.4;33.4;10.3
9505;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Totaal;2012;784.9;598.7;186.2;37.7;55.8;32.0;12.2
9506;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Totaal;2015;799.0;620.1;179.0;41.2;62.1;20.6;17.4
9507;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Badgelegenheid: Bad en douche separaat;2009;954.8;744.0;210.8;40.2;63.8;24.7;11.5
9508;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Badgelegenheid: Bad en douche separaat;2012;957.5;756.7;200.9;42.0;63.1;23.3;13.6
9509;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Badgelegenheid: Bad en douche separaat;2015;1000.4;799.9;200.6;39.3;64.7;14.6;20.7
9510;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Badgelegenheid: Bad of bad/douche;2009;718.6;524.4;194.3;39.3;60.8;29.5;9.7
9511;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Badgelegenheid: Bad of bad/douche;2012;821.6;626.6;195.0;39.3;60.9;25.7;13.3
9512;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Badgelegenheid: Bad of bad/douche;2015;801.7;626.5;175.1;42.8;56.9;18.3;24.7
9513;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Badgelegenheid: Douche zonder bad;2009;661.5;475.9;185.6;37.5;51.3;38.6;10.1
9514;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Badgelegenheid: Douche zonder bad;2012;696.3;520.6;175.6;35.2;50.2;38.8;11.1
9515;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Badgelegenheid: Douche zonder bad;2015;721.7;548.7;173.0;41.0;64.0;24.1;11.9
9516;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: . .tot 1946;2009;604.2;412.1;192.1;37.7;53.2;39.2;7.5
9517;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: . .tot 1946;2012;731.6;551.9;179.7;39.0;56.6;31.0;12.3
9518;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: . .tot 1946;2015;699.5;519.9;179.7;40.1;64.5;26.2;9.3
9519;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: 1946 tot 1971;2009;715.8;518.3;197.5;39.8;50.2;34.4;15.3
9520;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: 1946 tot 1971;2012;753.8;561.7;192.0;39.3;52.5;34.2;13.3
9521;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: 1946 tot 1971;2015;770.7;586.5;184.1;43.3;53.2;27.2;19.6
9522;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: 1971 tot 1986;2009;739.7;541.3;198.4;35.2;57.0;34.7;8.4
9523;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: 1971 tot 1986;2012;764.2;576.2;188.0;36.3;55.4;30.7;13.9
9524;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: 1971 tot 1986;2015;829.6;642.4;187.2;40.2;57.1;19.5;23.3
9525;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: 1986 tot 2001;2009;893.9;706.1;187.8;37.3;70.1;20.4;9.6
9526;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: 1986 tot 2001;2012;865.3;664.9;200.4;33.5;51.7;40.5;7.7
9527;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Bouwjaar woning: 1986 tot 2001;2015;910.5;737.8;172.8;43.0;63.4;12.3;24.3
9528;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;"Bouwjaar woning; vanaf 2001";2009;1020.1;853.7;166.4;50.5;67.1;23.8;9.1
9529;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;"Bouwjaar woning; vanaf 2001";2012;982.8;815.4;167.4;39.3;67.9;22.4;9.6
9530;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;"Bouwjaar woning; vanaf 2001";2015;950.0;794.3;155.7;38.4;85.3;1.3;13.4
9531;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Erf, tuin, patio, binnenplaats: Ja;2009;767.9;550.3;217.6;36.7;56.4;35.0;8.7
9532;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Erf, tuin, patio, binnenplaats: Ja;2012;821.9;618.1;203.9;37.4;56.1;31.9;12.0
9533;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Erf, tuin, patio, binnenplaats: Ja;2015;840.5;641.7;198.8;38.9;62.1;21.5;16.4
9534;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Erf, tuin, patio, binnenplaats: Nee;2009;691.0;527.7;163.4;40.7;56.3;31.5;12.2
9535;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Erf, tuin, patio, binnenplaats: Nee;2012;732.5;571.3;161.2;38.2;55.3;32.2;12.5
9536;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Erf, tuin, patio, binnenplaats: Nee;2015;759.6;599.5;160.1;43.4;62.1;19.7;18.3
9537;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Garage/carport aanwezig: Ja;2009;955.0;736.9;218.1;40.0;55.5;34.5;10.0
9538;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Garage/carport aanwezig: Ja;2012;927.4;722.4;205.0;41.0;59.6;23.7;16.8
9539;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Garage/carport aanwezig: Ja;2015;949.8;737.9;211.9;39.1;59.9;20.1;20.1
9540;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Garage/carport aanwezig: Nee;2009;676.9;490.4;186.5;38.2;56.6;33.1;10.4
9541;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Garage/carport aanwezig: Nee;2012;745.4;564.4;181.0;36.8;54.8;34.3;10.9
9542;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Garage/carport aanwezig: Nee;2015;764.1;592.7;171.3;41.7;62.6;20.7;16.7
9543;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 2 of minder;2009;593.0;433.0;160.1;42.3;52.3;39.8;8.0
9544;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 2 of minder;2012;568.6;423.0;145.6;38.6;65.8;30.4;3.8
9545;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 2 of minder;2015;590.4;431.9;158.5;46.4;70.7;13.3;16.0
9546;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 3 kamers;2009;689.3;523.4;165.9;40.1;57.2;32.4;10.4
9547;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 3 kamers;2012;764.4;601.8;162.6;37.6;52.7;33.8;13.5
9548;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 3 kamers;2015;745.3;586.1;159.2;39.9;64.8;20.9;14.3
9549;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 4 kamers;2009;751.0;550.7;200.2;38.0;53.1;34.2;12.7
9550;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 4 kamers;2012;787.3;601.3;185.9;37.9;59.4;31.1;9.6
9551;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 4 kamers;2015;822.8;647.3;175.5;43.9;52.0;20.2;27.9
9552;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 5 kamers;2009;771.9;555.4;216.5;34.5;69.6;22.0;8.4
9553;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 5 kamers;2012;860.1;651.7;208.4;37.8;50.2;29.9;19.9
9554;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 5 kamers;2015;899.9;702.6;197.3;37.2;64.0;23.8;12.1
9555;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 6 kamers;2009;;;;;;;
9556;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 6 kamers;2012;;;;;;;
9557;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 6 kamers;2015;932.9;701.1;231.8;38.0;66.5;23.1;10.4
9558;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 7 of meer;2009;;;;;;;
9559;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 7 of meer;2012;;;;;;;
9560;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Kamers per woning: 7 of meer;2015;;;;;;;
9561;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Soort keuken: dichte- of woonkeuken;2009;658.7;470.6;188.2;39.1;53.3;36.0;10.7
9562;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Soort keuken: dichte- of woonkeuken;2012;736.6;551.2;185.4;36.6;50.5;39.4;10.0
9563;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Soort keuken: dichte- of woonkeuken;2015;742.7;566.1;176.7;40.3;62.4;28.1;9.5
9564;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Soort keuken: open keuken;2009;816.9;618.8;198.1;37.9;59.8;30.3;9.9
9565;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Soort keuken: open keuken;2012;825.9;639.1;186.8;38.7;60.3;25.7;14.0
9566;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Soort keuken: open keuken;2015;850.4;669.3;181.1;42.1;61.8;13.7;24.5
9567;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Woningtype: eengezinswoningen totaal;2009;797.4;572.4;225.0;36.4;58.7;32.3;9.0
9568;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Woningtype: eengezinswoningen totaal;2012;854.4;645.3;209.1;38.5;53.7;31.7;14.6
9569;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;Woningtype: eengezinswoningen totaal;2015;844.8;641.5;203.4;37.5;60.3;24.1;15.5
9570;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;"Woningtype: eengezins; vrijstaand";2009;904.1;606.2;297.9;35.1;43.9;49.9;6.2
9571;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;"Woningtype: eengezins; vrijstaand";2012;972.3;696.7;275.6;38.7;39.5;42.0;18.5
9572;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;"Woningtype: eengezins; vrijstaand";2015;799.0;563.6;235.4;42.5;52.6;38.2;9.2
9573;Waarde;Huurt woning van particulier verhuurder;Hoofd huishouden: 55 tot 65 jaar;"Woningtype: eengezins; 2-onder-1-kap";2009;884.7;666.4;218.3;37.3;73.1;18.4;8.5
