ID;MechanischeBestrijding;TeeltsectorenEnGewassen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16
741;Machinale onkruidbestrijding;Paprika's;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
742;Machinale onkruidbestrijding;Paprika's;2008;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
743;Machinale onkruidbestrijding;Paprika's;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;Machinale onkruidbestrijding;Radijs;1995;;;;;;;;;;;;;;;;
745;Machinale onkruidbestrijding;Radijs;1998;;;;;;;;;;;;;;;;
746;Machinale onkruidbestrijding;Radijs;2000;;;;;;;;;;;;;;;;
747;Machinale onkruidbestrijding;Radijs;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
748;Machinale onkruidbestrijding;Radijs;2008;;;;;;;;;;;;;;;;
749;Machinale onkruidbestrijding;Radijs;2012;;;;;;;;;;;;;;;;
750;Machinale onkruidbestrijding;Tomaten;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
751;Machinale onkruidbestrijding;Tomaten;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
752;Machinale onkruidbestrijding;Tomaten;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
753;Machinale onkruidbestrijding;Tomaten;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
754;Machinale onkruidbestrijding;Tomaten;2008;7.0;1.8;38.0;2.4;0.0;2.4;0.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
755;Machinale onkruidbestrijding;Tomaten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
756;Machinale onkruidbestrijding;Teeltsector bloemen onder glas;1995;;;83.0;2.9;;;;;;;;;;;;
757;Machinale onkruidbestrijding;Teeltsector bloemen onder glas;1998;;;266.0;6.4;0.9;1.3;2.3;2.4;1.6;2.2;1.8;0.8;1.8;1.5;1.2;2.1
758;Machinale onkruidbestrijding;Teeltsector bloemen onder glas;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
759;Machinale onkruidbestrijding;Teeltsector bloemen onder glas;2004;;;20.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
760;Machinale onkruidbestrijding;Teeltsector bloemen onder glas;2008;;;110.0;2.9;0.7;1.8;0.6;0.6;1.3;0.9;0.8;0.7;0.7;0.7;0.7;0.3
761;Machinale onkruidbestrijding;Teeltsector bloemen onder glas;2012;;;3.0;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.1;0.1;0.0;0.0;0.0
762;Machinale onkruidbestrijding;Alstroemeria;1995;;;;;;;;;;;;;;;;
763;Machinale onkruidbestrijding;Alstroemeria;1998;;;;;;;;;;;;;;;;
764;Machinale onkruidbestrijding;Alstroemeria;2000;;;;;;;;;;;;;;;;
765;Machinale onkruidbestrijding;Alstroemeria;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
766;Machinale onkruidbestrijding;Alstroemeria;2008;;;;;;;;;;;;;;;;
767;Machinale onkruidbestrijding;Alstroemeria;2012;;;;;;;;;;;;;;;;
768;Machinale onkruidbestrijding;Anjers;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
769;Machinale onkruidbestrijding;Anjers;1998;24.0;8.6;2.0;1.3;0.0;0.6;0.0;0.5;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0
770;Machinale onkruidbestrijding;Anjers;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771;Machinale onkruidbestrijding;Anjers;2004;;;;;;;;;;;;;;;;
772;Machinale onkruidbestrijding;Anjers;2008;;;;;;;;;;;;;;;;
773;Machinale onkruidbestrijding;Anjers;2012;;;;;;;;;;;;;;;;
774;Machinale onkruidbestrijding;Chrysanten;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
775;Machinale onkruidbestrijding;Chrysanten;1998;17.0;2.6;7.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0
776;Machinale onkruidbestrijding;Chrysanten;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
777;Machinale onkruidbestrijding;Chrysanten;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
778;Machinale onkruidbestrijding;Chrysanten;2008;17.0;6.1;26.0;5.0;4.6;4.6;4.6;4.6;5.0;4.6;4.6;4.6;4.6;4.6;4.6;0.0
779;Machinale onkruidbestrijding;Chrysanten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
780;Machinale onkruidbestrijding;Fresia's;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
781;Machinale onkruidbestrijding;Fresia's;1998;33.0;10.0;32.0;13.4;0.0;1.8;0.0;6.1;0.0;5.6;5.6;0.0;0.0;0.0;1.8;1.8
782;Machinale onkruidbestrijding;Fresia's;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
783;Machinale onkruidbestrijding;Fresia's;2004;13.0;6.7;16.0;8.6;0.0;0.0;0.0;0.0;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
784;Machinale onkruidbestrijding;Fresia's;2008;4.0;3.7;1.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
785;Machinale onkruidbestrijding;Fresia's;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
786;Machinale onkruidbestrijding;Gerbera's;1995;;;;;;;;;;;;;;;;
787;Machinale onkruidbestrijding;Gerbera's;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
788;Machinale onkruidbestrijding;Gerbera's;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
789;Machinale onkruidbestrijding;Gerbera's;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
790;Machinale onkruidbestrijding;Gerbera's;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
791;Machinale onkruidbestrijding;Gerbera's;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
792;Machinale onkruidbestrijding;Lelies (snijbloemen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
793;Machinale onkruidbestrijding;Lelies (snijbloemen);1998;70.0;19.0;41.0;17.1;8.0;2.7;10.7;10.7;8.7;13.6;14.3;8.4;2.7;8.4;0.0;10.7
794;Machinale onkruidbestrijding;Lelies (snijbloemen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
795;Machinale onkruidbestrijding;Lelies (snijbloemen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
796;Machinale onkruidbestrijding;Lelies (snijbloemen);2008;22.0;10.2;11.0;4.8;2.4;1.8;1.8;1.8;3.2;1.8;2.7;1.8;2.3;2.3;2.4;2.4
797;Machinale onkruidbestrijding;Lelies (snijbloemen);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
798;Machinale onkruidbestrijding;Orchideeën (snijbloemen);1995;;;;;;;;;;;;;;;;
799;Machinale onkruidbestrijding;Orchideeën (snijbloemen);1998;24.0;10.8;23.0;11.3;0.0;0.0;0.0;4.6;5.5;6.7;4.4;0.0;0.0;0.0;0.0;0.0
800;Machinale onkruidbestrijding;Orchideeën (snijbloemen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
801;Machinale onkruidbestrijding;Orchideeën (snijbloemen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
802;Machinale onkruidbestrijding;Orchideeën (snijbloemen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
803;Machinale onkruidbestrijding;Orchideeën (snijbloemen);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
804;Machinale onkruidbestrijding;Perkplanten;1995;;;;;;;;;;;;;;;;
805;Machinale onkruidbestrijding;Perkplanten;1998;88.0;8.9;23.0;5.2;0.0;3.5;3.4;3.9;2.5;1.2;0.0;0.0;1.2;0.0;0.0;0.4
806;Machinale onkruidbestrijding;Perkplanten;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
807;Machinale onkruidbestrijding;Perkplanten;2004;20.0;2.4;4.0;0.7;0.0;0.0;0.0;0.4;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
808;Machinale onkruidbestrijding;Perkplanten;2008;20.0;3.5;2.0;0.4;0.0;0.1;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.0
809;Machinale onkruidbestrijding;Perkplanten;2012;6.0;1.4;2.0;0.4;0.0;0.0;0.0;0.4;0.4;0.4;0.0;0.4;0.4;0.0;0.0;0.0
810;Machinale onkruidbestrijding;Potplanten - blad;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
811;Machinale onkruidbestrijding;Potplanten - blad;1998;41.0;6.0;16.0;4.0;0.2;1.2;2.6;2.3;0.5;0.9;2.3;0.9;0.9;0.0;0.0;3.0
812;Machinale onkruidbestrijding;Potplanten - blad;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
813;Machinale onkruidbestrijding;Potplanten - blad;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
814;Machinale onkruidbestrijding;Potplanten - blad;2008;9.0;2.2;10.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
815;Machinale onkruidbestrijding;Potplanten - blad;2012;5.0;1.6;1.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
816;Machinale onkruidbestrijding;Potplanten - bloei;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
817;Machinale onkruidbestrijding;Potplanten - bloei;1998;93.0;10.0;83.0;14.7;2.7;3.7;7.4;1.6;3.3;3.3;0.7;1.2;6.5;6.5;6.5;6.5
818;Machinale onkruidbestrijding;Potplanten - bloei;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
819;Machinale onkruidbestrijding;Potplanten - bloei;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
820;Machinale onkruidbestrijding;Potplanten - bloei;2008;24.0;3.5;60.0;6.4;0.0;4.5;0.0;0.0;1.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0
821;Machinale onkruidbestrijding;Potplanten - bloei;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
822;Machinale onkruidbestrijding;Rozen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
823;Machinale onkruidbestrijding;Rozen;1998;57.0;6.8;39.0;4.2;0.7;0.0;0.0;2.7;0.3;0.0;0.9;0.0;3.2;0.0;0.0;0.0
824;Machinale onkruidbestrijding;Rozen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
825;Machinale onkruidbestrijding;Rozen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
826;Machinale onkruidbestrijding;Rozen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
827;Machinale onkruidbestrijding;Rozen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
828;Machinale onkruidbestrijding;Teeltsector champignons ;1995;;;;;;;;;;;;;;;;
829;Machinale onkruidbestrijding;Teeltsector champignons ;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
830;Machinale onkruidbestrijding;Teeltsector champignons ;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
831;Machinale onkruidbestrijding;Teeltsector champignons ;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
832;Machinale onkruidbestrijding;Teeltsector champignons ;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
833;Machinale onkruidbestrijding;Teeltsector champignons ;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
834;Machinale onkruidbestrijding;Champignons (gewas);1995;;;;;;;;;;;;;;;;
835;Machinale onkruidbestrijding;Champignons (gewas);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
836;Machinale onkruidbestrijding;Champignons (gewas);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
837;Machinale onkruidbestrijding;Champignons (gewas);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
838;Machinale onkruidbestrijding;Champignons (gewas);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
839;Machinale onkruidbestrijding;Champignons (gewas);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
840;Handmatige onkruidbestrijding;Teeltsector akkerbouw;1995;;;21606.0;3.0;0.0;0.0;0.0;0.2;0.9;1.7;1.8;0.7;0.0;0.0;0.0;0.0
841;Handmatige onkruidbestrijding;Teeltsector akkerbouw;1998;;;35266.0;4.8;0.2;0.0;0.0;0.1;0.6;2.7;2.9;1.5;0.1;0.1;0.0;0.0
842;Handmatige onkruidbestrijding;Teeltsector akkerbouw;2000;;;37764.0;5.2;0.0;0.0;0.0;0.7;0.8;4.0;2.8;1.3;0.2;0.1;0.0;0.0
843;Handmatige onkruidbestrijding;Teeltsector akkerbouw;2004;;;20073.0;2.7;0.0;0.0;0.0;0.1;1.1;1.2;1.4;0.7;0.0;0.1;0.0;0.0
844;Handmatige onkruidbestrijding;Teeltsector akkerbouw;2008;;;90989.0;12.6;0.3;0.0;0.0;0.9;4.5;7.2;6.3;3.3;0.7;0.1;0.0;0.0
845;Handmatige onkruidbestrijding;Teeltsector akkerbouw;2012;;;27494.0;4.0;0.5;0.0;0.0;1.5;1.8;2.5;2.4;1.3;0.7;0.2;0.0;0.0
846;Handmatige onkruidbestrijding;Bruine bonen;1995;211.0;29.4;607.0;27.4;0.0;0.0;0.0;0.0;5.1;8.9;19.2;2.9;0.0;0.0;0.0;0.0
847;Handmatige onkruidbestrijding;Bruine bonen;1998;184.0;31.3;422.0;21.6;0.0;0.0;0.0;0.0;0.0;7.0;9.9;12.2;1.3;0.0;0.0;0.0
848;Handmatige onkruidbestrijding;Bruine bonen;2000;80.0;25.9;166.0;14.7;0.0;0.0;0.0;0.0;0.2;9.5;11.4;11.3;0.0;0.0;0.0;0.0
849;Handmatige onkruidbestrijding;Bruine bonen;2004;124.0;25.0;375.0;16.9;0.0;0.0;0.0;0.0;0.0;8.9;9.8;5.1;0.0;0.0;0.0;0.0
850;Handmatige onkruidbestrijding;Bruine bonen;2008;110.0;51.9;482.0;52.9;0.0;0.0;0.0;1.7;13.5;28.2;25.6;12.1;9.1;0.0;0.0;0.0
851;Handmatige onkruidbestrijding;Bruine bonen;2012;130.0;46.3;769.0;48.2;1.0;0.0;0.0;0.0;6.2;22.5;17.8;8.9;7.1;0.0;0.0;0.0
852;Handmatige onkruidbestrijding;Cichorei;1995;;;;;;;;;;;;;;;;
853;Handmatige onkruidbestrijding;Cichorei;1998;541.0;58.9;2402.0;57.2;0.0;0.0;0.0;0.0;4.1;32.9;38.6;21.2;2.6;0.0;0.0;0.0
854;Handmatige onkruidbestrijding;Cichorei;2000;624.0;68.3;3219.0;67.7;0.0;0.0;0.0;2.5;10.2;44.4;37.9;7.7;4.4;0.6;0.0;0.0
855;Handmatige onkruidbestrijding;Cichorei;2004;378.0;40.5;2353.0;47.9;0.0;0.0;0.0;0.0;30.9;14.9;20.7;10.7;0.9;4.2;0.0;0.0
856;Handmatige onkruidbestrijding;Cichorei;2008;549.0;85.4;2782.0;81.6;0.0;0.0;0.0;0.0;21.8;65.7;61.1;28.1;7.9;2.1;0.0;0.0
857;Handmatige onkruidbestrijding;Cichorei;2012;262.0;61.0;1541.0;52.9;4.6;0.0;0.0;4.2;10.3;31.4;26.8;13.4;2.4;3.4;0.0;0.0
858;Handmatige onkruidbestrijding;Consumptieaardappelen;1995;463.0;3.6;131.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
859;Handmatige onkruidbestrijding;Consumptieaardappelen;1998;237.0;2.0;669.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
860;Handmatige onkruidbestrijding;Consumptieaardappelen;2000;593.0;5.3;1716.0;2.0;0.0;0.0;0.0;0.0;0.1;1.9;0.0;0.0;0.0;0.0;0.0;0.0
861;Handmatige onkruidbestrijding;Consumptieaardappelen;2004;147.0;1.8;268.0;0.4;0.0;0.0;0.0;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0
862;Handmatige onkruidbestrijding;Consumptieaardappelen;2008;465.0;6.8;1564.0;2.3;0.0;0.0;0.0;0.0;0.0;2.2;0.4;0.0;0.0;0.0;0.0;0.0
863;Handmatige onkruidbestrijding;Consumptieaardappelen;2012;627.0;10.0;4550.0;6.7;0.0;0.0;0.0;0.0;0.0;0.2;2.9;0.0;3.9;3.9;0.0;0.0
864;Handmatige onkruidbestrijding;Erwten groen te oogsten;1995;36.0;2.9;291.0;4.1;;;;;;;;;;;;
865;Handmatige onkruidbestrijding;Erwten groen te oogsten;1998;30.0;3.8;108.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0
866;Handmatige onkruidbestrijding;Erwten groen te oogsten;2000;47.0;5.0;276.0;4.7;0.0;0.0;0.0;0.0;0.0;4.7;0.0;0.0;0.0;0.0;0.0;0.0
867;Handmatige onkruidbestrijding;Erwten groen te oogsten;2004;14.0;1.8;80.0;1.7;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0;0.0;0.0;0.0;0.0
868;Handmatige onkruidbestrijding;Erwten groen te oogsten;2008;103.0;13.3;490.0;8.2;0.0;0.0;0.0;0.0;0.0;3.7;3.7;4.5;0.0;0.0;0.0;0.0
869;Handmatige onkruidbestrijding;Erwten groen te oogsten;2012;36.0;8.8;169.0;4.9;0.0;0.0;0.0;0.0;1.9;1.7;1.3;1.3;0.0;0.0;0.0;0.0
870;Handmatige onkruidbestrijding;Graszaad;1995;223.0;7.6;1003.0;4.6;0.3;0.0;0.0;0.9;2.9;3.0;1.7;0.0;0.0;0.0;0.0;0.0
871;Handmatige onkruidbestrijding;Graszaad;1998;326.0;9.1;2845.0;10.0;5.0;0.0;0.0;1.4;1.8;7.8;0.0;0.0;0.0;0.0;0.0;0.0
872;Handmatige onkruidbestrijding;Graszaad;2000;403.0;14.5;3324.0;15.1;0.0;0.0;0.0;11.4;1.0;2.2;0.0;0.0;0.6;0.0;0.0;0.0
873;Handmatige onkruidbestrijding;Graszaad;2004;90.0;3.3;506.0;2.0;0.0;0.0;0.0;0.6;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0
874;Handmatige onkruidbestrijding;Graszaad;2008;430.0;22.4;2683.0;17.1;3.0;0.0;0.0;8.1;5.8;3.1;4.2;0.0;0.9;0.0;0.0;0.0
875;Handmatige onkruidbestrijding;Graszaad;2012;138.0;9.2;1006.0;7.4;0.7;0.0;0.0;0.7;5.6;3.5;0.7;0.0;1.2;0.0;0.0;0.0
876;Handmatige onkruidbestrijding;Koolzaad;1995;;;;;;;;;;;;;;;;
877;Handmatige onkruidbestrijding;Koolzaad;1998;;;;;;;;;;;;;;;;
878;Handmatige onkruidbestrijding;Koolzaad;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
879;Handmatige onkruidbestrijding;Koolzaad;2004;;;;;;;;;;;;;;;;
880;Handmatige onkruidbestrijding;Koolzaad;2008;;;;;;;;;;;;;;;;
881;Handmatige onkruidbestrijding;Koolzaad;2012;13.0;4.4;58.0;2.7;2.4;0.0;0.0;0.3;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
882;Handmatige onkruidbestrijding;Poot- en plantuien;1995;;;;;;;;;;;;;;;;
883;Handmatige onkruidbestrijding;Poot- en plantuien;1998;77.0;7.4;177.0;3.9;0.0;0.0;0.0;0.0;1.9;2.1;0.0;0.0;0.0;0.0;0.0;0.0
884;Handmatige onkruidbestrijding;Poot- en plantuien;2000;170.0;15.2;965.0;18.3;0.1;0.0;0.0;2.0;3.6;18.3;0.1;0.0;0.0;0.0;0.0;0.0
885;Handmatige onkruidbestrijding;Poot- en plantuien;2004;41.0;4.7;146.0;2.6;0.0;0.0;0.0;0.0;2.7;6.7;3.3;1.3;0.0;0.0;0.0;0.0
886;Handmatige onkruidbestrijding;Poot- en plantuien;2008;220.0;30.0;863.0;16.7;0.0;0.0;0.0;3.3;2.0;10.6;9.5;0.0;0.0;0.0;0.0;0.0
887;Handmatige onkruidbestrijding;Poot- en plantuien;2012;78.0;10.3;301.0;5.2;0.5;0.0;0.0;0.0;4.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
888;Handmatige onkruidbestrijding;Pootaardappelen;1995;70.0;2.1;688.0;1.8;0.0;0.0;0.0;0.0;0.7;0.0;1.2;1.2;0.0;0.0;0.0;0.0
889;Handmatige onkruidbestrijding;Pootaardappelen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
890;Handmatige onkruidbestrijding;Pootaardappelen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
891;Handmatige onkruidbestrijding;Pootaardappelen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
892;Handmatige onkruidbestrijding;Pootaardappelen;2008;156.0;7.5;1748.0;4.8;0.0;0.0;0.0;0.0;2.9;3.5;0.0;0.4;0.0;0.0;0.0;0.0
893;Handmatige onkruidbestrijding;Pootaardappelen;2012;116.0;4.8;3408.0;8.7;0.7;0.0;0.0;5.4;1.3;0.6;1.3;0.0;0.0;0.0;0.0;0.0
894;Handmatige onkruidbestrijding;Snijmaïs;1995;376.0;1.0;460.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
895;Handmatige onkruidbestrijding;Snijmaïs;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
896;Handmatige onkruidbestrijding;Snijmaïs;2000;355.0;1.1;1358.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.4;0.0;0.0
897;Handmatige onkruidbestrijding;Snijmaïs;2004;160.0;0.6;991.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
898;Handmatige onkruidbestrijding;Snijmaïs;2008;1575.0;5.7;15974.0;6.6;0.0;0.0;0.0;0.0;4.4;2.2;0.0;0.0;0.0;0.0;0.0;0.0
899;Handmatige onkruidbestrijding;Snijmaïs;2012;483.0;1.9;1345.0;0.6;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6;0.0;0.0;0.0
900;Handmatige onkruidbestrijding;Suikerbieten;1995;4006.0;20.9;14987.0;12.9;0.2;0.0;0.0;0.0;2.4;6.8;5.3;4.8;0.0;0.3;0.0;0.0
901;Handmatige onkruidbestrijding;Suikerbieten;1998;4019.0;22.0;25328.0;22.4;0.0;0.0;0.0;0.0;2.6;7.5;12.8;7.4;0.0;0.0;0.0;0.0
902;Handmatige onkruidbestrijding;Suikerbieten;2000;4081.0;23.9;20802.0;18.7;0.5;0.0;0.0;0.5;1.6;7.2;6.4;5.9;0.4;0.0;0.0;0.0
903;Handmatige onkruidbestrijding;Suikerbieten;2004;1769.0;12.6;12759.0;13.1;0.0;0.0;0.0;0.2;2.2;4.2;6.8;3.2;0.0;0.0;0.0;0.0
904;Handmatige onkruidbestrijding;Suikerbieten;2008;4387.0;47.0;38646.0;53.5;0.0;0.0;0.0;1.7;8.0;19.5;24.8;16.2;2.1;0.0;0.0;0.0
