ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
1896;4671 Groothandel in olie en steenkool;2023 1e kwartaal;191.5;0.8
1897;4671 Groothandel in olie en steenkool;2023 2e kwartaal;172.5;-28.9
1898;4671 Groothandel in olie en steenkool;2023 3e kwartaal;190.7;-20.9
1899;4671 Groothandel in olie en steenkool;2023 4e kwartaal;197.9;-15.1
1900;4672 Groothandel in metaal en erts;2005 1e kwartaal;79.2;
1901;4672 Groothandel in metaal en erts;2005 2e kwartaal;88.5;
1902;4672 Groothandel in metaal en erts;2005 3e kwartaal;81.1;
1903;4672 Groothandel in metaal en erts;2005 4e kwartaal;89.0;
1904;4672 Groothandel in metaal en erts;2005;84.5;
1905;4672 Groothandel in metaal en erts;2006 1e kwartaal;87.6;10.6
1906;4672 Groothandel in metaal en erts;2006 2e kwartaal;98.7;11.5
1907;4672 Groothandel in metaal en erts;2006 3e kwartaal;100.8;24.2
1908;4672 Groothandel in metaal en erts;2006 4e kwartaal;106.2;19.3
1909;4672 Groothandel in metaal en erts;2006;98.3;16.4
1910;4672 Groothandel in metaal en erts;2007 1e kwartaal;115.3;31.6
1911;4672 Groothandel in metaal en erts;2007 2e kwartaal;129.2;31.0
1912;4672 Groothandel in metaal en erts;2007 3e kwartaal;116.4;15.5
1913;4672 Groothandel in metaal en erts;2007 4e kwartaal;123.4;16.2
1914;4672 Groothandel in metaal en erts;2007;121.1;23.1
1915;4672 Groothandel in metaal en erts;2008 1e kwartaal;131.9;14.4
1916;4672 Groothandel in metaal en erts;2008 2e kwartaal;150.6;16.6
1917;4672 Groothandel in metaal en erts;2008 3e kwartaal;141.0;21.2
1918;4672 Groothandel in metaal en erts;2008 4e kwartaal;116.5;-5.5
1919;4672 Groothandel in metaal en erts;2008;135.0;11.5
1920;4672 Groothandel in metaal en erts;2009 1e kwartaal;90.9;-31.1
1921;4672 Groothandel in metaal en erts;2009 2e kwartaal;89.7;-40.4
1922;4672 Groothandel in metaal en erts;2009 3e kwartaal;85.2;-39.6
1923;4672 Groothandel in metaal en erts;2009 4e kwartaal;83.3;-28.6
1924;4672 Groothandel in metaal en erts;2009;87.3;-35.4
1925;4672 Groothandel in metaal en erts;2010 1e kwartaal;79.8;-12.2
1926;4672 Groothandel in metaal en erts;2010 2e kwartaal;98.4;9.7
1927;4672 Groothandel in metaal en erts;2010 3e kwartaal;93.6;9.9
1928;4672 Groothandel in metaal en erts;2010 4e kwartaal;102.9;23.6
1929;4672 Groothandel in metaal en erts;2010;93.7;7.4
1930;4672 Groothandel in metaal en erts;2011 1e kwartaal;115.0;44.2
1931;4672 Groothandel in metaal en erts;2011 2e kwartaal;114.2;16.1
1932;4672 Groothandel in metaal en erts;2011 3e kwartaal;108.9;16.3
1933;4672 Groothandel in metaal en erts;2011 4e kwartaal;104.3;1.4
1934;4672 Groothandel in metaal en erts;2011;110.6;18.1
1935;4672 Groothandel in metaal en erts;2012 1e kwartaal;113.7;-1.1
1936;4672 Groothandel in metaal en erts;2012 2e kwartaal;109.2;-4.4
1937;4672 Groothandel in metaal en erts;2012 3e kwartaal;105.2;-3.4
1938;4672 Groothandel in metaal en erts;2012 4e kwartaal;95.0;-9.0
1939;4672 Groothandel in metaal en erts;2012;105.8;-4.4
1940;4672 Groothandel in metaal en erts;2013 1e kwartaal;97.8;-14.0
1941;4672 Groothandel in metaal en erts;2013 2e kwartaal;105.2;-3.7
1942;4672 Groothandel in metaal en erts;2013 3e kwartaal;102.6;-2.5
1943;4672 Groothandel in metaal en erts;2013 4e kwartaal;90.4;-4.8
1944;4672 Groothandel in metaal en erts;2013;99.0;-6.4
1945;4672 Groothandel in metaal en erts;2014 1e kwartaal;94.5;-3.4
1946;4672 Groothandel in metaal en erts;2014 2e kwartaal;103.5;-1.6
1947;4672 Groothandel in metaal en erts;2014 3e kwartaal;96.7;-5.7
1948;4672 Groothandel in metaal en erts;2014 4e kwartaal;100.2;10.9
1949;4672 Groothandel in metaal en erts;2014;98.7;-0.3
1950;4672 Groothandel in metaal en erts;2015 1e kwartaal;102.1;8.0
1951;4672 Groothandel in metaal en erts;2015 2e kwartaal;108.3;4.7
1952;4672 Groothandel in metaal en erts;2015 3e kwartaal;98.1;1.4
1953;4672 Groothandel in metaal en erts;2015 4e kwartaal;91.6;-8.6
1954;4672 Groothandel in metaal en erts;2015;100.0;1.3
1955;4672 Groothandel in metaal en erts;2016 1e kwartaal;91.0;-10.8
1956;4672 Groothandel in metaal en erts;2016 2e kwartaal;96.0;-11.3
1957;4672 Groothandel in metaal en erts;2016 3e kwartaal;95.7;-2.4
1958;4672 Groothandel in metaal en erts;2016 4e kwartaal;97.7;6.7
1959;4672 Groothandel in metaal en erts;2016;95.1;-4.9
1960;4672 Groothandel in metaal en erts;2017 1e kwartaal;112.3;23.4
1961;4672 Groothandel in metaal en erts;2017 2e kwartaal;115.2;20.0
1962;4672 Groothandel in metaal en erts;2017 3e kwartaal;103.8;8.4
1963;4672 Groothandel in metaal en erts;2017 4e kwartaal;110.8;13.4
1964;4672 Groothandel in metaal en erts;2017;110.5;16.2
1965;4672 Groothandel in metaal en erts;2018 1e kwartaal;115.2;2.6
1966;4672 Groothandel in metaal en erts;2018 2e kwartaal;122.1;6.1
1967;4672 Groothandel in metaal en erts;2018 3e kwartaal;99.2;-4.4
1968;4672 Groothandel in metaal en erts;2018 4e kwartaal;105.8;-4.5
1969;4672 Groothandel in metaal en erts;2018;110.6;0.1
1970;4672 Groothandel in metaal en erts;2019 1e kwartaal;110.5;-4.1
1971;4672 Groothandel in metaal en erts;2019 2e kwartaal;110.9;-9.2
1972;4672 Groothandel in metaal en erts;2019 3e kwartaal;103.8;4.6
1973;4672 Groothandel in metaal en erts;2019 4e kwartaal;99.3;-6.1
1974;4672 Groothandel in metaal en erts;2019;106.1;-4.0
1975;4672 Groothandel in metaal en erts;2020 1e kwartaal;105.0;-5.0
1976;4672 Groothandel in metaal en erts;2020 2e kwartaal;93.5;-15.6
1977;4672 Groothandel in metaal en erts;2020 3e kwartaal;90.2;-13.1
1978;4672 Groothandel in metaal en erts;2020 4e kwartaal;96.6;-2.7
1979;4672 Groothandel in metaal en erts;2020;96.3;-9.2
1980;4672 Groothandel in metaal en erts;2021 1e kwartaal;114.5;9.0
1981;4672 Groothandel in metaal en erts;2021 2e kwartaal;129.8;38.8
1982;4672 Groothandel in metaal en erts;2021 3e kwartaal;122.7;36.1
1983;4672 Groothandel in metaal en erts;2021 4e kwartaal;131.6;36.3
1984;4672 Groothandel in metaal en erts;2021;124.7;29.4
1985;4672 Groothandel in metaal en erts;2022 1e kwartaal;148.5;29.7
1986;4672 Groothandel in metaal en erts;2022 2e kwartaal;156.6;20.7
1987;4672 Groothandel in metaal en erts;2022 3e kwartaal;121.4;-1.1
1988;4672 Groothandel in metaal en erts;2022 4e kwartaal;122.3;-7.1
1989;4672 Groothandel in metaal en erts;2022;137.2;10.1
1990;4672 Groothandel in metaal en erts;2023;124.3;-9.4
1991;4672 Groothandel in metaal en erts;2023 1e kwartaal;136.5;-8.1
1992;4672 Groothandel in metaal en erts;2023 2e kwartaal;127.4;-18.7
1993;4672 Groothandel in metaal en erts;2023 3e kwartaal;113.2;-6.8
1994;4672 Groothandel in metaal en erts;2023 4e kwartaal;120.1;-1.8
1995;4673 Groothandel in bouwmaterialen;2005 1e kwartaal;89.5;
1996;4673 Groothandel in bouwmaterialen;2005 2e kwartaal;109.0;
1997;4673 Groothandel in bouwmaterialen;2005 3e kwartaal;92.9;
1998;4673 Groothandel in bouwmaterialen;2005 4e kwartaal;103.8;
1999;4673 Groothandel in bouwmaterialen;2005;98.8;
2000;4673 Groothandel in bouwmaterialen;2006 1e kwartaal;100.1;11.8
2001;4673 Groothandel in bouwmaterialen;2006 2e kwartaal;118.6;8.9
2002;4673 Groothandel in bouwmaterialen;2006 3e kwartaal;99.9;7.6
2003;4673 Groothandel in bouwmaterialen;2006 4e kwartaal;109.6;5.6
2004;4673 Groothandel in bouwmaterialen;2006;107.1;8.4
2005;4673 Groothandel in bouwmaterialen;2007 1e kwartaal;111.5;11.4
2006;4673 Groothandel in bouwmaterialen;2007 2e kwartaal;128.7;8.5
2007;4673 Groothandel in bouwmaterialen;2007 3e kwartaal;106.6;6.7
2008;4673 Groothandel in bouwmaterialen;2007 4e kwartaal;116.0;5.8
2009;4673 Groothandel in bouwmaterialen;2007;115.7;8.1
2010;4673 Groothandel in bouwmaterialen;2008 1e kwartaal;115.8;3.8
2011;4673 Groothandel in bouwmaterialen;2008 2e kwartaal;134.1;4.2
2012;4673 Groothandel in bouwmaterialen;2008 3e kwartaal;113.1;6.0
2013;4673 Groothandel in bouwmaterialen;2008 4e kwartaal;119.9;3.4
2014;4673 Groothandel in bouwmaterialen;2008;120.7;4.3
2015;4673 Groothandel in bouwmaterialen;2009 1e kwartaal;109.4;-5.5
2016;4673 Groothandel in bouwmaterialen;2009 2e kwartaal;119.7;-10.8
2017;4673 Groothandel in bouwmaterialen;2009 3e kwartaal;100.8;-10.9
2018;4673 Groothandel in bouwmaterialen;2009 4e kwartaal;101.8;-15.1
2019;4673 Groothandel in bouwmaterialen;2009;107.9;-10.6
2020;4673 Groothandel in bouwmaterialen;2010 1e kwartaal;92.7;-15.2
2021;4673 Groothandel in bouwmaterialen;2010 2e kwartaal;114.1;-4.7
2022;4673 Groothandel in bouwmaterialen;2010 3e kwartaal;97.6;-3.2
2023;4673 Groothandel in bouwmaterialen;2010 4e kwartaal;102.8;0.9
2024;4673 Groothandel in bouwmaterialen;2010;101.8;-5.7
2025;4673 Groothandel in bouwmaterialen;2011 1e kwartaal;101.4;9.3
2026;4673 Groothandel in bouwmaterialen;2011 2e kwartaal;118.4;3.7
2027;4673 Groothandel in bouwmaterialen;2011 3e kwartaal;102.4;5.0
2028;4673 Groothandel in bouwmaterialen;2011 4e kwartaal;107.9;5.0
2029;4673 Groothandel in bouwmaterialen;2011;107.5;5.6
2030;4673 Groothandel in bouwmaterialen;2012 1e kwartaal;95.2;-6.1
2031;4673 Groothandel in bouwmaterialen;2012 2e kwartaal;107.1;-9.5
2032;4673 Groothandel in bouwmaterialen;2012 3e kwartaal;93.3;-8.9
2033;4673 Groothandel in bouwmaterialen;2012 4e kwartaal;96.0;-11.0
2034;4673 Groothandel in bouwmaterialen;2012;97.9;-8.9
2035;4673 Groothandel in bouwmaterialen;2013 1e kwartaal;82.0;-13.9
2036;4673 Groothandel in bouwmaterialen;2013 2e kwartaal;98.9;-7.7
2037;4673 Groothandel in bouwmaterialen;2013 3e kwartaal;90.0;-3.5
2038;4673 Groothandel in bouwmaterialen;2013 4e kwartaal;93.1;-3.0
2039;4673 Groothandel in bouwmaterialen;2013;91.0;-7.1
2040;4673 Groothandel in bouwmaterialen;2014 1e kwartaal;89.1;8.6
2041;4673 Groothandel in bouwmaterialen;2014 2e kwartaal;98.7;-0.1
2042;4673 Groothandel in bouwmaterialen;2014 3e kwartaal;90.0;-0.1
2043;4673 Groothandel in bouwmaterialen;2014 4e kwartaal;96.9;4.1
2044;4673 Groothandel in bouwmaterialen;2014;93.7;2.9
2045;4673 Groothandel in bouwmaterialen;2015 1e kwartaal;92.6;3.9
2046;4673 Groothandel in bouwmaterialen;2015 2e kwartaal;107.3;8.7
2047;4673 Groothandel in bouwmaterialen;2015 3e kwartaal;96.2;7.0
2048;4673 Groothandel in bouwmaterialen;2015 4e kwartaal;104.0;7.2
2049;4673 Groothandel in bouwmaterialen;2015;100.0;6.8
2050;4673 Groothandel in bouwmaterialen;2016 1e kwartaal;98.6;6.5
2051;4673 Groothandel in bouwmaterialen;2016 2e kwartaal;114.8;7.0
2052;4673 Groothandel in bouwmaterialen;2016 3e kwartaal;103.1;7.2
2053;4673 Groothandel in bouwmaterialen;2016 4e kwartaal;109.2;5.1
2054;4673 Groothandel in bouwmaterialen;2016;106.4;6.4
2055;4673 Groothandel in bouwmaterialen;2017 1e kwartaal;107.9;9.4
2056;4673 Groothandel in bouwmaterialen;2017 2e kwartaal;124.9;8.8
2057;4673 Groothandel in bouwmaterialen;2017 3e kwartaal;110.9;7.6
2058;4673 Groothandel in bouwmaterialen;2017 4e kwartaal;121.3;11.1
2059;4673 Groothandel in bouwmaterialen;2017;116.3;9.2
2060;4673 Groothandel in bouwmaterialen;2018 1e kwartaal;118.8;10.1
2061;4673 Groothandel in bouwmaterialen;2018 2e kwartaal;137.0;9.7
2062;4673 Groothandel in bouwmaterialen;2018 3e kwartaal;118.0;6.4
2063;4673 Groothandel in bouwmaterialen;2018 4e kwartaal;132.7;9.4
2064;4673 Groothandel in bouwmaterialen;2018;126.7;8.9
2065;4673 Groothandel in bouwmaterialen;2019 1e kwartaal;125.8;5.9
2066;4673 Groothandel in bouwmaterialen;2019 2e kwartaal;143.4;4.7
2067;4673 Groothandel in bouwmaterialen;2019 3e kwartaal;123.7;4.8
2068;4673 Groothandel in bouwmaterialen;2019 4e kwartaal;132.2;-0.4
2069;4673 Groothandel in bouwmaterialen;2019;131.3;3.7
2070;4673 Groothandel in bouwmaterialen;2020 1e kwartaal;134.3;6.7
2071;4673 Groothandel in bouwmaterialen;2020 2e kwartaal;147.9;3.2
2072;4673 Groothandel in bouwmaterialen;2020 3e kwartaal;135.6;9.6
2073;4673 Groothandel in bouwmaterialen;2020 4e kwartaal;143.9;8.8
2074;4673 Groothandel in bouwmaterialen;2020;140.4;7.0
2075;4673 Groothandel in bouwmaterialen;2021 1e kwartaal;144.8;7.8
2076;4673 Groothandel in bouwmaterialen;2021 2e kwartaal;176.7;19.4
2077;4673 Groothandel in bouwmaterialen;2021 3e kwartaal;152.8;12.7
2078;4673 Groothandel in bouwmaterialen;2021 4e kwartaal;164.8;14.5
2079;4673 Groothandel in bouwmaterialen;2021;159.8;13.8
2080;4673 Groothandel in bouwmaterialen;2022 1e kwartaal;166.5;15.0
2081;4673 Groothandel in bouwmaterialen;2022 2e kwartaal;184.7;4.6
2082;4673 Groothandel in bouwmaterialen;2022 3e kwartaal;155.0;1.4
2083;4673 Groothandel in bouwmaterialen;2022 4e kwartaal;171.1;3.8
2084;4673 Groothandel in bouwmaterialen;2022;169.3;6.0
2085;4673 Groothandel in bouwmaterialen;2023;158.2;-6.6
2086;4673 Groothandel in bouwmaterialen;2023 1e kwartaal;165.4;-0.7
2087;4673 Groothandel in bouwmaterialen;2023 2e kwartaal;170.1;-7.9
2088;4673 Groothandel in bouwmaterialen;2023 3e kwartaal;143.0;-7.8
2089;4673 Groothandel in bouwmaterialen;2023 4e kwartaal;154.5;-9.7
2090;4674 Groothandel metaalwaren, verwarming;2005 1e kwartaal;78.1;
2091;4674 Groothandel metaalwaren, verwarming;2005 2e kwartaal;90.7;
2092;4674 Groothandel metaalwaren, verwarming;2005 3e kwartaal;75.7;
2093;4674 Groothandel metaalwaren, verwarming;2005 4e kwartaal;89.4;
2094;4674 Groothandel metaalwaren, verwarming;2005;83.5;
2095;4674 Groothandel metaalwaren, verwarming;2006 1e kwartaal;90.7;16.2
2096;4674 Groothandel metaalwaren, verwarming;2006 2e kwartaal;97.4;7.4
2097;4674 Groothandel metaalwaren, verwarming;2006 3e kwartaal;87.2;15.1
2098;4674 Groothandel metaalwaren, verwarming;2006 4e kwartaal;96.3;7.7
2099;4674 Groothandel metaalwaren, verwarming;2006;92.9;11.3
2100;4674 Groothandel metaalwaren, verwarming;2007 1e kwartaal;102.2;12.7
2101;4674 Groothandel metaalwaren, verwarming;2007 2e kwartaal;105.9;8.8
2102;4674 Groothandel metaalwaren, verwarming;2007 3e kwartaal;91.3;4.7
2103;4674 Groothandel metaalwaren, verwarming;2007 4e kwartaal;106.7;10.8
2104;4674 Groothandel metaalwaren, verwarming;2007;101.5;9.3
2105;4674 Groothandel metaalwaren, verwarming;2008 1e kwartaal;110.1;7.7
2106;4674 Groothandel metaalwaren, verwarming;2008 2e kwartaal;116.7;10.2
2107;4674 Groothandel metaalwaren, verwarming;2008 3e kwartaal;100.3;9.8
2108;4674 Groothandel metaalwaren, verwarming;2008 4e kwartaal;106.3;-0.3
2109;4674 Groothandel metaalwaren, verwarming;2008;108.3;6.7
2110;4674 Groothandel metaalwaren, verwarming;2009 1e kwartaal;100.9;-8.4
2111;4674 Groothandel metaalwaren, verwarming;2009 2e kwartaal;105.2;-9.9
2112;4674 Groothandel metaalwaren, verwarming;2009 3e kwartaal;86.4;-13.9
2113;4674 Groothandel metaalwaren, verwarming;2009 4e kwartaal;94.8;-10.9
2114;4674 Groothandel metaalwaren, verwarming;2009;96.8;-10.7
2115;4674 Groothandel metaalwaren, verwarming;2010 1e kwartaal;92.7;-8.1
2116;4674 Groothandel metaalwaren, verwarming;2010 2e kwartaal;98.6;-6.3
2117;4674 Groothandel metaalwaren, verwarming;2010 3e kwartaal;86.4;0.1
2118;4674 Groothandel metaalwaren, verwarming;2010 4e kwartaal;94.4;-0.3
2119;4674 Groothandel metaalwaren, verwarming;2010;93.0;-3.9
2120;4674 Groothandel metaalwaren, verwarming;2011 1e kwartaal;96.0;3.5
2121;4674 Groothandel metaalwaren, verwarming;2011 2e kwartaal;101.4;2.8
2122;4674 Groothandel metaalwaren, verwarming;2011 3e kwartaal;89.6;3.6
2123;4674 Groothandel metaalwaren, verwarming;2011 4e kwartaal;97.2;2.9
2124;4674 Groothandel metaalwaren, verwarming;2011;96.0;3.2
2125;4674 Groothandel metaalwaren, verwarming;2012 1e kwartaal;96.3;0.4
2126;4674 Groothandel metaalwaren, verwarming;2012 2e kwartaal;97.9;-3.4
2127;4674 Groothandel metaalwaren, verwarming;2012 3e kwartaal;85.6;-4.4
2128;4674 Groothandel metaalwaren, verwarming;2012 4e kwartaal;97.2;0.0
2129;4674 Groothandel metaalwaren, verwarming;2012;94.2;-1.8
2130;4674 Groothandel metaalwaren, verwarming;2013 1e kwartaal;95.9;-0.5
2131;4674 Groothandel metaalwaren, verwarming;2013 2e kwartaal;99.6;1.7
2132;4674 Groothandel metaalwaren, verwarming;2013 3e kwartaal;84.6;-1.1
2133;4674 Groothandel metaalwaren, verwarming;2013 4e kwartaal;94.9;-2.3
2134;4674 Groothandel metaalwaren, verwarming;2013;93.7;-0.5
2135;4674 Groothandel metaalwaren, verwarming;2014 1e kwartaal;93.4;-2.6
2136;4674 Groothandel metaalwaren, verwarming;2014 2e kwartaal;96.0;-3.6
2137;4674 Groothandel metaalwaren, verwarming;2014 3e kwartaal;90.9;7.4
2138;4674 Groothandel metaalwaren, verwarming;2014 4e kwartaal;98.6;4.0
2139;4674 Groothandel metaalwaren, verwarming;2014;94.7;1.1
2140;4674 Groothandel metaalwaren, verwarming;2015 1e kwartaal;98.7;5.7
2141;4674 Groothandel metaalwaren, verwarming;2015 2e kwartaal;102.6;6.9
2142;4674 Groothandel metaalwaren, verwarming;2015 3e kwartaal;93.8;3.2
2143;4674 Groothandel metaalwaren, verwarming;2015 4e kwartaal;104.9;6.3
2144;4674 Groothandel metaalwaren, verwarming;2015;100.0;5.6
2145;4674 Groothandel metaalwaren, verwarming;2016 1e kwartaal;101.6;2.9
2146;4674 Groothandel metaalwaren, verwarming;2016 2e kwartaal;107.9;5.2
2147;4674 Groothandel metaalwaren, verwarming;2016 3e kwartaal;97.6;4.0
2148;4674 Groothandel metaalwaren, verwarming;2016 4e kwartaal;113.4;8.1
2149;4674 Groothandel metaalwaren, verwarming;2016;105.1;5.1
2150;4674 Groothandel metaalwaren, verwarming;2017 1e kwartaal;112.2;10.4
2151;4674 Groothandel metaalwaren, verwarming;2017 2e kwartaal;114.7;6.3
2152;4674 Groothandel metaalwaren, verwarming;2017 3e kwartaal;105.5;8.1
2153;4674 Groothandel metaalwaren, verwarming;2017 4e kwartaal;122.5;8.1
2154;4674 Groothandel metaalwaren, verwarming;2017;113.7;8.2
2155;4674 Groothandel metaalwaren, verwarming;2018 1e kwartaal;120.4;7.3
2156;4674 Groothandel metaalwaren, verwarming;2018 2e kwartaal;126.3;10.1
2157;4674 Groothandel metaalwaren, verwarming;2018 3e kwartaal;112.0;6.2
2158;4674 Groothandel metaalwaren, verwarming;2018 4e kwartaal;130.8;6.7
2159;4674 Groothandel metaalwaren, verwarming;2018;122.4;7.6
2160;4674 Groothandel metaalwaren, verwarming;2019 1e kwartaal;127.4;5.8
2161;4674 Groothandel metaalwaren, verwarming;2019 2e kwartaal;132.0;4.5
2162;4674 Groothandel metaalwaren, verwarming;2019 3e kwartaal;118.4;5.7
2163;4674 Groothandel metaalwaren, verwarming;2019 4e kwartaal;133.3;1.9
2164;4674 Groothandel metaalwaren, verwarming;2019;127.8;4.4
2165;4674 Groothandel metaalwaren, verwarming;2020 1e kwartaal;131.8;3.5
2166;4674 Groothandel metaalwaren, verwarming;2020 2e kwartaal;137.2;3.9
2167;4674 Groothandel metaalwaren, verwarming;2020 3e kwartaal;131.4;11.0
2168;4674 Groothandel metaalwaren, verwarming;2020 4e kwartaal;144.9;8.7
2169;4674 Groothandel metaalwaren, verwarming;2020;136.3;6.7
2170;4674 Groothandel metaalwaren, verwarming;2021 1e kwartaal;145.6;10.5
2171;4674 Groothandel metaalwaren, verwarming;2021 2e kwartaal;160.1;16.7
2172;4674 Groothandel metaalwaren, verwarming;2021 3e kwartaal;141.1;7.4
2173;4674 Groothandel metaalwaren, verwarming;2021 4e kwartaal;164.8;13.8
2174;4674 Groothandel metaalwaren, verwarming;2021;152.9;12.2
2175;4674 Groothandel metaalwaren, verwarming;2022 1e kwartaal;176.3;21.1
2176;4674 Groothandel metaalwaren, verwarming;2022 2e kwartaal;178.3;11.4
2177;4674 Groothandel metaalwaren, verwarming;2022 3e kwartaal;164.3;16.4
2178;4674 Groothandel metaalwaren, verwarming;2022 4e kwartaal;191.1;15.9
2179;4674 Groothandel metaalwaren, verwarming;2022;177.5;16.1
2180;4674 Groothandel metaalwaren, verwarming;2023;175.5;-1.1
2181;4674 Groothandel metaalwaren, verwarming;2023 1e kwartaal;183.5;4.1
2182;4674 Groothandel metaalwaren, verwarming;2023 2e kwartaal;179.3;0.6
2183;4674 Groothandel metaalwaren, verwarming;2023 3e kwartaal;162.6;-1.0
2184;4674 Groothandel metaalwaren, verwarming;2023 4e kwartaal;176.8;-7.5
2185;4675 Groothandel in chemische producten;2005 1e kwartaal;95.6;
2186;4675 Groothandel in chemische producten;2005 2e kwartaal;98.6;
2187;4675 Groothandel in chemische producten;2005 3e kwartaal;100.1;
2188;4675 Groothandel in chemische producten;2005 4e kwartaal;97.4;
2189;4675 Groothandel in chemische producten;2005;97.9;
2190;4675 Groothandel in chemische producten;2006 1e kwartaal;102.7;7.5
2191;4675 Groothandel in chemische producten;2006 2e kwartaal;106.0;7.5
2192;4675 Groothandel in chemische producten;2006 3e kwartaal;107.1;7.0
2193;4675 Groothandel in chemische producten;2006 4e kwartaal;97.6;0.2
2194;4675 Groothandel in chemische producten;2006;103.4;5.6
2195;4675 Groothandel in chemische producten;2007 1e kwartaal;94.5;-8.0
2196;4675 Groothandel in chemische producten;2007 2e kwartaal;106.0;0.0
2197;4675 Groothandel in chemische producten;2007 3e kwartaal;112.9;5.4
2198;4675 Groothandel in chemische producten;2007 4e kwartaal;109.5;12.2
2199;4675 Groothandel in chemische producten;2007;105.7;2.3
2200;4675 Groothandel in chemische producten;2008 1e kwartaal;117.5;24.3
2201;4675 Groothandel in chemische producten;2008 2e kwartaal;125.7;18.6
2202;4675 Groothandel in chemische producten;2008 3e kwartaal;138.1;22.3
2203;4675 Groothandel in chemische producten;2008 4e kwartaal;99.0;-9.5
2204;4675 Groothandel in chemische producten;2008;120.1;13.6
2205;4675 Groothandel in chemische producten;2009 1e kwartaal;73.9;-37.1
2206;4675 Groothandel in chemische producten;2009 2e kwartaal;82.0;-34.8
2207;4675 Groothandel in chemische producten;2009 3e kwartaal;86.2;-37.6
2208;4675 Groothandel in chemische producten;2009 4e kwartaal;74.8;-24.5
2209;4675 Groothandel in chemische producten;2009;79.2;-34.0
2210;4675 Groothandel in chemische producten;2010 1e kwartaal;91.2;23.4
2211;4675 Groothandel in chemische producten;2010 2e kwartaal;103.0;25.6
2212;4675 Groothandel in chemische producten;2010 3e kwartaal;96.7;12.3
2213;4675 Groothandel in chemische producten;2010 4e kwartaal;91.9;22.9
2214;4675 Groothandel in chemische producten;2010;95.7;20.8
2215;4675 Groothandel in chemische producten;2011 1e kwartaal;108.6;19.1
2216;4675 Groothandel in chemische producten;2011 2e kwartaal;118.9;15.4
2217;4675 Groothandel in chemische producten;2011 3e kwartaal;101.5;4.9
2218;4675 Groothandel in chemische producten;2011 4e kwartaal;93.5;1.8
2219;4675 Groothandel in chemische producten;2011;105.6;10.4
2220;4675 Groothandel in chemische producten;2012 1e kwartaal;109.1;0.4
2221;4675 Groothandel in chemische producten;2012 2e kwartaal;115.7;-2.7
2222;4675 Groothandel in chemische producten;2012 3e kwartaal;103.3;1.8
2223;4675 Groothandel in chemische producten;2012 4e kwartaal;98.4;5.3
2224;4675 Groothandel in chemische producten;2012;106.6;0.9
2225;4675 Groothandel in chemische producten;2013 1e kwartaal;110.8;1.6
2226;4675 Groothandel in chemische producten;2013 2e kwartaal;113.7;-1.7
2227;4675 Groothandel in chemische producten;2013 3e kwartaal;104.6;1.3
2228;4675 Groothandel in chemische producten;2013 4e kwartaal;99.3;0.9
2229;4675 Groothandel in chemische producten;2013;107.1;0.5
2230;4675 Groothandel in chemische producten;2014 1e kwartaal;110.2;-0.6
2231;4675 Groothandel in chemische producten;2014 2e kwartaal;112.2;-1.4
2232;4675 Groothandel in chemische producten;2014 3e kwartaal;106.5;1.8
2233;4675 Groothandel in chemische producten;2014 4e kwartaal;103.1;3.9
2234;4675 Groothandel in chemische producten;2014;108.0;0.8
2235;4675 Groothandel in chemische producten;2015 1e kwartaal;99.8;-9.4
2236;4675 Groothandel in chemische producten;2015 2e kwartaal;107.5;-4.1
2237;4675 Groothandel in chemische producten;2015 3e kwartaal;100.3;-5.8
2238;4675 Groothandel in chemische producten;2015 4e kwartaal;92.3;-10.5
2239;4675 Groothandel in chemische producten;2015;100.0;-7.4
2240;4675 Groothandel in chemische producten;2016 1e kwartaal;96.1;-3.7
2241;4675 Groothandel in chemische producten;2016 2e kwartaal;104.5;-2.8
2242;4675 Groothandel in chemische producten;2016 3e kwartaal;96.5;-3.8
2243;4675 Groothandel in chemische producten;2016 4e kwartaal;94.0;1.9
2244;4675 Groothandel in chemische producten;2016;97.8;-2.2
2245;4675 Groothandel in chemische producten;2017 1e kwartaal;113.9;18.5
2246;4675 Groothandel in chemische producten;2017 2e kwartaal;115.7;10.7
2247;4675 Groothandel in chemische producten;2017 3e kwartaal;105.8;9.7
2248;4675 Groothandel in chemische producten;2017 4e kwartaal;108.2;15.0
2249;4675 Groothandel in chemische producten;2017;110.9;13.4
2250;4675 Groothandel in chemische producten;2018 1e kwartaal;118.4;4.0
2251;4675 Groothandel in chemische producten;2018 2e kwartaal;122.2;5.6
2252;4675 Groothandel in chemische producten;2018 3e kwartaal;110.7;4.6
2253;4675 Groothandel in chemische producten;2018 4e kwartaal;109.6;1.3
2254;4675 Groothandel in chemische producten;2018;115.2;3.9
2255;4675 Groothandel in chemische producten;2019 1e kwartaal;113.8;-3.9
2256;4675 Groothandel in chemische producten;2019 2e kwartaal;115.7;-5.3
2257;4675 Groothandel in chemische producten;2019 3e kwartaal;105.9;-4.3
2258;4675 Groothandel in chemische producten;2019 4e kwartaal;98.1;-10.5
2259;4675 Groothandel in chemische producten;2019;108.4;-5.9
2260;4675 Groothandel in chemische producten;2020 1e kwartaal;111.4;-2.0
2261;4675 Groothandel in chemische producten;2020 2e kwartaal;98.2;-15.1
2262;4675 Groothandel in chemische producten;2020 3e kwartaal;97.8;-7.6
