ID;Diensten;Landen;Perioden;InvoerVanDiensten_1;UitvoerVanDiensten_2;SaldoDiensten_3
5309;SB Onderhoud en reparatie;Bulgarije;2021;4.0;6.0;2.0
5310;SB Onderhoud en reparatie;Bulgarije;2022 1e kwartaal;1.0;1.0;0.0
5311;SB Onderhoud en reparatie;Bulgarije;2022 2e kwartaal;1.0;1.0;0.0
5312;SB Onderhoud en reparatie;Bulgarije;2022 3e kwartaal;;;0.0
5313;SB Onderhoud en reparatie;Bulgarije;2022 4e kwartaal;;;0.0
5314;SB Onderhoud en reparatie;Bulgarije;2022;;;0.0
5315;SB Onderhoud en reparatie;Bulgarije;2023 1e kwartaal;2.0;2.0;0.0
5316;SB Onderhoud en reparatie;Bulgarije;2023 2e kwartaal;2.0;3.0;1.0
5317;SB Onderhoud en reparatie;Bulgarije;2023 3e kwartaal;2.0;2.0;1.0
5318;SB Onderhoud en reparatie;Bulgarije;2023 4e kwartaal;2.0;3.0;1.0
5319;SB Onderhoud en reparatie;Bulgarije;2023;8.0;11.0;2.0
5320;SB Onderhoud en reparatie;Bulgarije;2024 1e kwartaal;2.0;2.0;0.0
5321;SB Onderhoud en reparatie;Bulgarije;2024 2e kwartaal;2.0;2.0;-1.0
5322;SB Onderhoud en reparatie;Bulgarije;2024 3e kwartaal;2.0;2.0;-1.0
5323;SB Onderhoud en reparatie;Bulgarije;2024 4e kwartaal;2.0;2.0;0.0
5324;SB Onderhoud en reparatie;Bulgarije;2024;9.0;8.0;-2.0
5325;SB Onderhoud en reparatie;Canada;2020 1e kwartaal;6.0;0.0;-6.0
5326;SB Onderhoud en reparatie;Canada;2020 2e kwartaal;7.0;0.0;-7.0
5327;SB Onderhoud en reparatie;Canada;2020 3e kwartaal;9.0;1.0;-9.0
5328;SB Onderhoud en reparatie;Canada;2020 4e kwartaal;7.0;1.0;-6.0
5329;SB Onderhoud en reparatie;Canada;2020;30.0;2.0;-27.0
5330;SB Onderhoud en reparatie;Canada;2021 1e kwartaal;6.0;0.0;-5.0
5331;SB Onderhoud en reparatie;Canada;2021 2e kwartaal;6.0;0.0;-5.0
5332;SB Onderhoud en reparatie;Canada;2021 3e kwartaal;7.0;0.0;-7.0
5333;SB Onderhoud en reparatie;Canada;2021 4e kwartaal;;;-6.0
5334;SB Onderhoud en reparatie;Canada;2021;;;-23.0
5335;SB Onderhoud en reparatie;Canada;2022 1e kwartaal;;;-2.0
5336;SB Onderhoud en reparatie;Canada;2022 2e kwartaal;;;-3.0
5337;SB Onderhoud en reparatie;Canada;2022 3e kwartaal;;;-9.0
5338;SB Onderhoud en reparatie;Canada;2022 4e kwartaal;;;-9.0
5339;SB Onderhoud en reparatie;Canada;2022;;;-23.0
5340;SB Onderhoud en reparatie;Canada;2023 1e kwartaal;;;-8.0
5341;SB Onderhoud en reparatie;Canada;2023 2e kwartaal;;;-6.0
5342;SB Onderhoud en reparatie;Canada;2023 3e kwartaal;;;-7.0
5343;SB Onderhoud en reparatie;Canada;2023 4e kwartaal;;;-10.0
5344;SB Onderhoud en reparatie;Canada;2023;;;-31.0
5345;SB Onderhoud en reparatie;Canada;2024 1e kwartaal;;;-12.0
5346;SB Onderhoud en reparatie;Canada;2024 2e kwartaal;;;-6.0
5347;SB Onderhoud en reparatie;Canada;2024 3e kwartaal;;;-5.0
5348;SB Onderhoud en reparatie;Canada;2024 4e kwartaal;;;-4.0
5349;SB Onderhoud en reparatie;Canada;2024;;;-28.0
5350;SB Onderhoud en reparatie;Caribisch Nederland;2020 1e kwartaal;0.0;0.0;0.0
5351;SB Onderhoud en reparatie;Caribisch Nederland;2020 2e kwartaal;0.0;0.0;0.0
5352;SB Onderhoud en reparatie;Caribisch Nederland;2020 3e kwartaal;0.0;0.0;0.0
5353;SB Onderhoud en reparatie;Caribisch Nederland;2020 4e kwartaal;0.0;0.0;0.0
5354;SB Onderhoud en reparatie;Caribisch Nederland;2020;0.0;0.0;0.0
5355;SB Onderhoud en reparatie;Caribisch Nederland;2021 1e kwartaal;0.0;0.0;0.0
5356;SB Onderhoud en reparatie;Caribisch Nederland;2021 2e kwartaal;0.0;0.0;0.0
5357;SB Onderhoud en reparatie;Caribisch Nederland;2021 3e kwartaal;0.0;0.0;0.0
5358;SB Onderhoud en reparatie;Caribisch Nederland;2021 4e kwartaal;0.0;0.0;0.0
5359;SB Onderhoud en reparatie;Caribisch Nederland;2021;0.0;0.0;0.0
5360;SB Onderhoud en reparatie;Caribisch Nederland;2022 1e kwartaal;0.0;0.0;0.0
5361;SB Onderhoud en reparatie;Caribisch Nederland;2022 2e kwartaal;0.0;0.0;0.0
5362;SB Onderhoud en reparatie;Caribisch Nederland;2022 3e kwartaal;0.0;0.0;0.0
5363;SB Onderhoud en reparatie;Caribisch Nederland;2022 4e kwartaal;0.0;0.0;0.0
5364;SB Onderhoud en reparatie;Caribisch Nederland;2022;0.0;0.0;0.0
5365;SB Onderhoud en reparatie;Caribisch Nederland;2023 1e kwartaal;0.0;0.0;0.0
5366;SB Onderhoud en reparatie;Caribisch Nederland;2023 2e kwartaal;0.0;0.0;0.0
5367;SB Onderhoud en reparatie;Caribisch Nederland;2023 3e kwartaal;0.0;0.0;0.0
5368;SB Onderhoud en reparatie;Caribisch Nederland;2023 4e kwartaal;0.0;0.0;0.0
5369;SB Onderhoud en reparatie;Caribisch Nederland;2023;0.0;0.0;0.0
5370;SB Onderhoud en reparatie;Caribisch Nederland;2024 1e kwartaal;0.0;0.0;0.0
5371;SB Onderhoud en reparatie;Caribisch Nederland;2024 2e kwartaal;0.0;0.0;0.0
5372;SB Onderhoud en reparatie;Caribisch Nederland;2024 3e kwartaal;0.0;0.0;0.0
5373;SB Onderhoud en reparatie;Caribisch Nederland;2024 4e kwartaal;0.0;0.0;0.0
5374;SB Onderhoud en reparatie;Caribisch Nederland;2024;0.0;0.0;0.0
5375;SB Onderhoud en reparatie;Chili;2020 1e kwartaal;0.0;0.0;0.0
5376;SB Onderhoud en reparatie;Chili;2020 2e kwartaal;0.0;0.0;0.0
5377;SB Onderhoud en reparatie;Chili;2020 3e kwartaal;0.0;0.0;0.0
5378;SB Onderhoud en reparatie;Chili;2020 4e kwartaal;0.0;0.0;0.0
5379;SB Onderhoud en reparatie;Chili;2020;0.0;0.0;0.0
5380;SB Onderhoud en reparatie;Chili;2021 1e kwartaal;0.0;0.0;0.0
5381;SB Onderhoud en reparatie;Chili;2021 2e kwartaal;0.0;0.0;0.0
5382;SB Onderhoud en reparatie;Chili;2021 3e kwartaal;0.0;0.0;0.0
5383;SB Onderhoud en reparatie;Chili;2021 4e kwartaal;0.0;0.0;0.0
5384;SB Onderhoud en reparatie;Chili;2021;0.0;0.0;0.0
5385;SB Onderhoud en reparatie;Chili;2022 1e kwartaal;;;0.0
5386;SB Onderhoud en reparatie;Chili;2022 2e kwartaal;;;0.0
5387;SB Onderhoud en reparatie;Chili;2022 3e kwartaal;;;0.0
5388;SB Onderhoud en reparatie;Chili;2022 4e kwartaal;;;0.0
5389;SB Onderhoud en reparatie;Chili;2022;;;0.0
5390;SB Onderhoud en reparatie;Chili;2023 1e kwartaal;0.0;0.0;0.0
5391;SB Onderhoud en reparatie;Chili;2023 2e kwartaal;0.0;0.0;0.0
5392;SB Onderhoud en reparatie;Chili;2023 3e kwartaal;0.0;0.0;0.0
5393;SB Onderhoud en reparatie;Chili;2023 4e kwartaal;0.0;0.0;0.0
5394;SB Onderhoud en reparatie;Chili;2023;0.0;0.0;0.0
5395;SB Onderhoud en reparatie;Chili;2024 1e kwartaal;0.0;0.0;0.0
5396;SB Onderhoud en reparatie;Chili;2024 2e kwartaal;0.0;0.0;0.0
5397;SB Onderhoud en reparatie;Chili;2024 3e kwartaal;0.0;0.0;0.0
5398;SB Onderhoud en reparatie;Chili;2024 4e kwartaal;0.0;0.0;0.0
5399;SB Onderhoud en reparatie;Chili;2024;0.0;0.0;0.0
5400;SB Onderhoud en reparatie;China;2020 1e kwartaal;2.0;14.0;12.0
5401;SB Onderhoud en reparatie;China;2020 2e kwartaal;0.0;16.0;15.0
5402;SB Onderhoud en reparatie;China;2020 3e kwartaal;1.0;18.0;17.0
5403;SB Onderhoud en reparatie;China;2020 4e kwartaal;1.0;14.0;14.0
5404;SB Onderhoud en reparatie;China;2020;4.0;61.0;58.0
5405;SB Onderhoud en reparatie;China;2021 1e kwartaal;9.0;15.0;7.0
5406;SB Onderhoud en reparatie;China;2021 2e kwartaal;10.0;23.0;13.0
5407;SB Onderhoud en reparatie;China;2021 3e kwartaal;12.0;18.0;6.0
5408;SB Onderhoud en reparatie;China;2021 4e kwartaal;12.0;19.0;8.0
5409;SB Onderhoud en reparatie;China;2021;42.0;75.0;33.0
5410;SB Onderhoud en reparatie;China;2022 1e kwartaal;;;190.0
5411;SB Onderhoud en reparatie;China;2022 2e kwartaal;;;232.0
5412;SB Onderhoud en reparatie;China;2022 3e kwartaal;;;229.0
5413;SB Onderhoud en reparatie;China;2022 4e kwartaal;;;275.0
5414;SB Onderhoud en reparatie;China;2022;;;926.0
5415;SB Onderhoud en reparatie;China;2023 1e kwartaal;7.0;248.0;241.0
5416;SB Onderhoud en reparatie;China;2023 2e kwartaal;;;266.0
5417;SB Onderhoud en reparatie;China;2023 3e kwartaal;;;425.0
5418;SB Onderhoud en reparatie;China;2023 4e kwartaal;;;146.0
5419;SB Onderhoud en reparatie;China;2023;;;1078.0
5420;SB Onderhoud en reparatie;China;2024 1e kwartaal;;;145.0
5421;SB Onderhoud en reparatie;China;2024 2e kwartaal;7.0;63.0;56.0
5422;SB Onderhoud en reparatie;China;2024 3e kwartaal;;;162.0
5423;SB Onderhoud en reparatie;China;2024 4e kwartaal;;;170.0
5424;SB Onderhoud en reparatie;China;2024;;;532.0
5425;SB Onderhoud en reparatie;Colombia;2020 1e kwartaal;0.0;0.0;0.0
5426;SB Onderhoud en reparatie;Colombia;2020 2e kwartaal;0.0;0.0;0.0
5427;SB Onderhoud en reparatie;Colombia;2020 3e kwartaal;0.0;0.0;0.0
5428;SB Onderhoud en reparatie;Colombia;2020 4e kwartaal;0.0;0.0;0.0
5429;SB Onderhoud en reparatie;Colombia;2020;0.0;1.0;1.0
5430;SB Onderhoud en reparatie;Colombia;2021 1e kwartaal;0.0;0.0;0.0
5431;SB Onderhoud en reparatie;Colombia;2021 2e kwartaal;0.0;0.0;0.0
5432;SB Onderhoud en reparatie;Colombia;2021 3e kwartaal;0.0;0.0;0.0
5433;SB Onderhoud en reparatie;Colombia;2021 4e kwartaal;0.0;1.0;1.0
5434;SB Onderhoud en reparatie;Colombia;2021;0.0;2.0;2.0
5435;SB Onderhoud en reparatie;Colombia;2022 1e kwartaal;;;1.0
5436;SB Onderhoud en reparatie;Colombia;2022 2e kwartaal;;;1.0
5437;SB Onderhoud en reparatie;Colombia;2022 3e kwartaal;0.0;1.0;1.0
5438;SB Onderhoud en reparatie;Colombia;2022 4e kwartaal;0.0;2.0;2.0
5439;SB Onderhoud en reparatie;Colombia;2022;0.0;5.0;5.0
5440;SB Onderhoud en reparatie;Colombia;2023 1e kwartaal;;;1.0
5441;SB Onderhoud en reparatie;Colombia;2023 2e kwartaal;0.0;0.0;0.0
5442;SB Onderhoud en reparatie;Colombia;2023 3e kwartaal;0.0;0.0;0.0
5443;SB Onderhoud en reparatie;Colombia;2023 4e kwartaal;0.0;0.0;0.0
5444;SB Onderhoud en reparatie;Colombia;2023;0.0;1.0;1.0
5445;SB Onderhoud en reparatie;Colombia;2024 1e kwartaal;0.0;0.0;0.0
5446;SB Onderhoud en reparatie;Colombia;2024 2e kwartaal;0.0;0.0;0.0
5447;SB Onderhoud en reparatie;Colombia;2024 3e kwartaal;0.0;0.0;0.0
5448;SB Onderhoud en reparatie;Colombia;2024 4e kwartaal;0.0;0.0;0.0
5449;SB Onderhoud en reparatie;Colombia;2024;0.0;0.0;0.0
5450;SB Onderhoud en reparatie;Cuba;2020 1e kwartaal;0.0;0.0;0.0
5451;SB Onderhoud en reparatie;Cuba;2020 2e kwartaal;0.0;0.0;0.0
5452;SB Onderhoud en reparatie;Cuba;2020 3e kwartaal;0.0;0.0;0.0
5453;SB Onderhoud en reparatie;Cuba;2020 4e kwartaal;0.0;0.0;0.0
5454;SB Onderhoud en reparatie;Cuba;2020;0.0;0.0;0.0
5455;SB Onderhoud en reparatie;Cuba;2021 1e kwartaal;0.0;0.0;0.0
5456;SB Onderhoud en reparatie;Cuba;2021 2e kwartaal;0.0;0.0;0.0
5457;SB Onderhoud en reparatie;Cuba;2021 3e kwartaal;0.0;0.0;0.0
5458;SB Onderhoud en reparatie;Cuba;2021 4e kwartaal;0.0;0.0;0.0
5459;SB Onderhoud en reparatie;Cuba;2021;0.0;0.0;0.0
5460;SB Onderhoud en reparatie;Cuba;2022 1e kwartaal;0.0;0.0;0.0
5461;SB Onderhoud en reparatie;Cuba;2022 2e kwartaal;0.0;0.0;0.0
5462;SB Onderhoud en reparatie;Cuba;2022 3e kwartaal;0.0;0.0;0.0
5463;SB Onderhoud en reparatie;Cuba;2022 4e kwartaal;0.0;0.0;0.0
5464;SB Onderhoud en reparatie;Cuba;2022;0.0;0.0;0.0
5465;SB Onderhoud en reparatie;Cuba;2023 1e kwartaal;0.0;0.0;0.0
5466;SB Onderhoud en reparatie;Cuba;2023 2e kwartaal;0.0;0.0;0.0
5467;SB Onderhoud en reparatie;Cuba;2023 3e kwartaal;0.0;0.0;0.0
5468;SB Onderhoud en reparatie;Cuba;2023 4e kwartaal;0.0;0.0;0.0
5469;SB Onderhoud en reparatie;Cuba;2023;0.0;0.0;0.0
5470;SB Onderhoud en reparatie;Cuba;2024 1e kwartaal;0.0;0.0;0.0
5471;SB Onderhoud en reparatie;Cuba;2024 2e kwartaal;0.0;0.0;0.0
5472;SB Onderhoud en reparatie;Cuba;2024 3e kwartaal;0.0;0.0;0.0
5473;SB Onderhoud en reparatie;Cuba;2024 4e kwartaal;0.0;0.0;0.0
5474;SB Onderhoud en reparatie;Cuba;2024;0.0;0.0;0.0
5475;SB Onderhoud en reparatie;Curaçao;2020 1e kwartaal;0.0;0.0;0.0
5476;SB Onderhoud en reparatie;Curaçao;2020 2e kwartaal;0.0;0.0;0.0
5477;SB Onderhoud en reparatie;Curaçao;2020 3e kwartaal;0.0;0.0;0.0
5478;SB Onderhoud en reparatie;Curaçao;2020 4e kwartaal;0.0;0.0;0.0
5479;SB Onderhoud en reparatie;Curaçao;2020;1.0;1.0;0.0
5480;SB Onderhoud en reparatie;Curaçao;2021 1e kwartaal;;;1.0
5481;SB Onderhoud en reparatie;Curaçao;2021 2e kwartaal;;;2.0
5482;SB Onderhoud en reparatie;Curaçao;2021 3e kwartaal;0.0;2.0;1.0
5483;SB Onderhoud en reparatie;Curaçao;2021 4e kwartaal;0.0;2.0;2.0
5484;SB Onderhoud en reparatie;Curaçao;2021;1.0;6.0;5.0
5485;SB Onderhoud en reparatie;Curaçao;2022 1e kwartaal;;;1.0
5486;SB Onderhoud en reparatie;Curaçao;2022 2e kwartaal;;;1.0
5487;SB Onderhoud en reparatie;Curaçao;2022 3e kwartaal;;;1.0
5488;SB Onderhoud en reparatie;Curaçao;2022 4e kwartaal;;;1.0
5489;SB Onderhoud en reparatie;Curaçao;2022;;;4.0
5490;SB Onderhoud en reparatie;Curaçao;2023 1e kwartaal;;;1.0
5491;SB Onderhoud en reparatie;Curaçao;2023 2e kwartaal;0.0;0.0;0.0
5492;SB Onderhoud en reparatie;Curaçao;2023 3e kwartaal;;;0.0
5493;SB Onderhoud en reparatie;Curaçao;2023 4e kwartaal;;;0.0
5494;SB Onderhoud en reparatie;Curaçao;2023;;;1.0
5495;SB Onderhoud en reparatie;Curaçao;2024 1e kwartaal;;;
5496;SB Onderhoud en reparatie;Curaçao;2024 2e kwartaal;1.0;;
5497;SB Onderhoud en reparatie;Curaçao;2024 3e kwartaal;;;0.0
5498;SB Onderhoud en reparatie;Curaçao;2024 4e kwartaal;;;1.0
5499;SB Onderhoud en reparatie;Curaçao;2024;;;2.0
5500;SB Onderhoud en reparatie;Cyprus;2020 1e kwartaal;3.0;2.0;-2.0
5501;SB Onderhoud en reparatie;Cyprus;2020 2e kwartaal;0.0;1.0;1.0
5502;SB Onderhoud en reparatie;Cyprus;2020 3e kwartaal;0.0;1.0;1.0
5503;SB Onderhoud en reparatie;Cyprus;2020 4e kwartaal;0.0;1.0;1.0
5504;SB Onderhoud en reparatie;Cyprus;2020;5.0;6.0;1.0
5505;SB Onderhoud en reparatie;Cyprus;2021 1e kwartaal;0.0;2.0;1.0
5506;SB Onderhoud en reparatie;Cyprus;2021 2e kwartaal;0.0;1.0;1.0
5507;SB Onderhoud en reparatie;Cyprus;2021 3e kwartaal;1.0;2.0;1.0
5508;SB Onderhoud en reparatie;Cyprus;2021 4e kwartaal;1.0;3.0;1.0
5509;SB Onderhoud en reparatie;Cyprus;2021;3.0;8.0;5.0
5510;SB Onderhoud en reparatie;Cyprus;2022 1e kwartaal;1.0;1.0;0.0
5511;SB Onderhoud en reparatie;Cyprus;2022 2e kwartaal;5.0;2.0;-3.0
5512;SB Onderhoud en reparatie;Cyprus;2022 3e kwartaal;1.0;2.0;1.0
5513;SB Onderhoud en reparatie;Cyprus;2022 4e kwartaal;1.0;4.0;2.0
5514;SB Onderhoud en reparatie;Cyprus;2022;8.0;9.0;1.0
5515;SB Onderhoud en reparatie;Cyprus;2023 1e kwartaal;1.0;2.0;1.0
5516;SB Onderhoud en reparatie;Cyprus;2023 2e kwartaal;1.0;2.0;1.0
5517;SB Onderhoud en reparatie;Cyprus;2023 3e kwartaal;1.0;4.0;2.0
5518;SB Onderhoud en reparatie;Cyprus;2023 4e kwartaal;2.0;4.0;2.0
5519;SB Onderhoud en reparatie;Cyprus;2023;5.0;12.0;7.0
5520;SB Onderhoud en reparatie;Cyprus;2024 1e kwartaal;1.0;2.0;1.0
5521;SB Onderhoud en reparatie;Cyprus;2024 2e kwartaal;2.0;2.0;1.0
5522;SB Onderhoud en reparatie;Cyprus;2024 3e kwartaal;;;1.0
5523;SB Onderhoud en reparatie;Cyprus;2024 4e kwartaal;;;1.0
5524;SB Onderhoud en reparatie;Cyprus;2024;;;3.0
5525;SB Onderhoud en reparatie;Denemarken;2020 1e kwartaal;14.0;17.0;4.0
5526;SB Onderhoud en reparatie;Denemarken;2020 2e kwartaal;15.0;15.0;0.0
5527;SB Onderhoud en reparatie;Denemarken;2020 3e kwartaal;10.0;19.0;9.0
5528;SB Onderhoud en reparatie;Denemarken;2020 4e kwartaal;13.0;15.0;3.0
5529;SB Onderhoud en reparatie;Denemarken;2020;51.0;66.0;15.0
5530;SB Onderhoud en reparatie;Denemarken;2021 1e kwartaal;10.0;16.0;6.0
5531;SB Onderhoud en reparatie;Denemarken;2021 2e kwartaal;10.0;10.0;0.0
5532;SB Onderhoud en reparatie;Denemarken;2021 3e kwartaal;8.0;12.0;4.0
5533;SB Onderhoud en reparatie;Denemarken;2021 4e kwartaal;16.0;13.0;-2.0
5534;SB Onderhoud en reparatie;Denemarken;2021;43.0;51.0;8.0
5535;SB Onderhoud en reparatie;Denemarken;2022 1e kwartaal;26.0;19.0;-7.0
5536;SB Onderhoud en reparatie;Denemarken;2022 2e kwartaal;20.0;20.0;0.0
5537;SB Onderhoud en reparatie;Denemarken;2022 3e kwartaal;18.0;23.0;5.0
5538;SB Onderhoud en reparatie;Denemarken;2022 4e kwartaal;23.0;26.0;3.0
5539;SB Onderhoud en reparatie;Denemarken;2022;87.0;88.0;1.0
5540;SB Onderhoud en reparatie;Denemarken;2023 1e kwartaal;18.0;28.0;10.0
5541;SB Onderhoud en reparatie;Denemarken;2023 2e kwartaal;21.0;26.0;5.0
5542;SB Onderhoud en reparatie;Denemarken;2023 3e kwartaal;19.0;20.0;2.0
5543;SB Onderhoud en reparatie;Denemarken;2023 4e kwartaal;26.0;19.0;-6.0
5544;SB Onderhoud en reparatie;Denemarken;2023;83.0;94.0;10.0
5545;SB Onderhoud en reparatie;Denemarken;2024 1e kwartaal;18.0;18.0;0.0
5546;SB Onderhoud en reparatie;Denemarken;2024 2e kwartaal;18.0;21.0;3.0
5547;SB Onderhoud en reparatie;Denemarken;2024 3e kwartaal;20.0;27.0;6.0
5548;SB Onderhoud en reparatie;Denemarken;2024 4e kwartaal;24.0;27.0;3.0
5549;SB Onderhoud en reparatie;Denemarken;2024;81.0;93.0;12.0
5550;SB Onderhoud en reparatie;Duitsland;2020 1e kwartaal;118.0;95.0;-23.0
5551;SB Onderhoud en reparatie;Duitsland;2020 2e kwartaal;100.0;93.0;-8.0
5552;SB Onderhoud en reparatie;Duitsland;2020 3e kwartaal;96.0;79.0;-17.0
5553;SB Onderhoud en reparatie;Duitsland;2020 4e kwartaal;116.0;89.0;-28.0
5554;SB Onderhoud en reparatie;Duitsland;2020;430.0;355.0;-75.0
5555;SB Onderhoud en reparatie;Duitsland;2021 1e kwartaal;114.0;103.0;-11.0
5556;SB Onderhoud en reparatie;Duitsland;2021 2e kwartaal;125.0;86.0;-39.0
5557;SB Onderhoud en reparatie;Duitsland;2021 3e kwartaal;123.0;98.0;-25.0
5558;SB Onderhoud en reparatie;Duitsland;2021 4e kwartaal;161.0;114.0;-46.0
5559;SB Onderhoud en reparatie;Duitsland;2021;522.0;401.0;-121.0
5560;SB Onderhoud en reparatie;Duitsland;2022 1e kwartaal;145.0;93.0;-52.0
5561;SB Onderhoud en reparatie;Duitsland;2022 2e kwartaal;159.0;91.0;-68.0
5562;SB Onderhoud en reparatie;Duitsland;2022 3e kwartaal;172.0;86.0;-85.0
5563;SB Onderhoud en reparatie;Duitsland;2022 4e kwartaal;148.0;103.0;-45.0
5564;SB Onderhoud en reparatie;Duitsland;2022;623.0;373.0;-250.0
5565;SB Onderhoud en reparatie;Duitsland;2023 1e kwartaal;156.0;120.0;-35.0
5566;SB Onderhoud en reparatie;Duitsland;2023 2e kwartaal;151.0;115.0;-37.0
5567;SB Onderhoud en reparatie;Duitsland;2023 3e kwartaal;152.0;108.0;-44.0
5568;SB Onderhoud en reparatie;Duitsland;2023 4e kwartaal;194.0;127.0;-67.0
5569;SB Onderhoud en reparatie;Duitsland;2023;653.0;470.0;-184.0
5570;SB Onderhoud en reparatie;Duitsland;2024 1e kwartaal;167.0;116.0;-51.0
5571;SB Onderhoud en reparatie;Duitsland;2024 2e kwartaal;195.0;130.0;-65.0
5572;SB Onderhoud en reparatie;Duitsland;2024 3e kwartaal;185.0;143.0;-42.0
5573;SB Onderhoud en reparatie;Duitsland;2024 4e kwartaal;200.0;167.0;-33.0
5574;SB Onderhoud en reparatie;Duitsland;2024;747.0;555.0;-191.0
5575;SB Onderhoud en reparatie;Ecuador;2020 1e kwartaal;0.0;0.0;0.0
5576;SB Onderhoud en reparatie;Ecuador;2020 2e kwartaal;0.0;0.0;0.0
5577;SB Onderhoud en reparatie;Ecuador;2020 3e kwartaal;0.0;0.0;0.0
5578;SB Onderhoud en reparatie;Ecuador;2020 4e kwartaal;0.0;0.0;0.0
5579;SB Onderhoud en reparatie;Ecuador;2020;0.0;1.0;1.0
5580;SB Onderhoud en reparatie;Ecuador;2021 1e kwartaal;0.0;0.0;0.0
5581;SB Onderhoud en reparatie;Ecuador;2021 2e kwartaal;0.0;0.0;0.0
5582;SB Onderhoud en reparatie;Ecuador;2021 3e kwartaal;0.0;0.0;0.0
5583;SB Onderhoud en reparatie;Ecuador;2021 4e kwartaal;0.0;1.0;1.0
5584;SB Onderhoud en reparatie;Ecuador;2021;0.0;1.0;1.0
5585;SB Onderhoud en reparatie;Ecuador;2022 1e kwartaal;0.0;0.0;0.0
5586;SB Onderhoud en reparatie;Ecuador;2022 2e kwartaal;0.0;0.0;0.0
5587;SB Onderhoud en reparatie;Ecuador;2022 3e kwartaal;0.0;0.0;0.0
5588;SB Onderhoud en reparatie;Ecuador;2022 4e kwartaal;0.0;0.0;0.0
5589;SB Onderhoud en reparatie;Ecuador;2022;0.0;1.0;1.0
5590;SB Onderhoud en reparatie;Ecuador;2023 1e kwartaal;0.0;0.0;0.0
5591;SB Onderhoud en reparatie;Ecuador;2023 2e kwartaal;0.0;0.0;0.0
5592;SB Onderhoud en reparatie;Ecuador;2023 3e kwartaal;0.0;0.0;0.0
5593;SB Onderhoud en reparatie;Ecuador;2023 4e kwartaal;0.0;0.0;0.0
5594;SB Onderhoud en reparatie;Ecuador;2023;0.0;0.0;0.0
5595;SB Onderhoud en reparatie;Ecuador;2024 1e kwartaal;0.0;0.0;0.0
5596;SB Onderhoud en reparatie;Ecuador;2024 2e kwartaal;0.0;0.0;0.0
5597;SB Onderhoud en reparatie;Ecuador;2024 3e kwartaal;0.0;0.0;0.0
5598;SB Onderhoud en reparatie;Ecuador;2024 4e kwartaal;0.0;0.0;0.0
5599;SB Onderhoud en reparatie;Ecuador;2024;0.0;0.0;0.0
5600;SB Onderhoud en reparatie;Egypte;2020 1e kwartaal;0.0;2.0;2.0
5601;SB Onderhoud en reparatie;Egypte;2020 2e kwartaal;0.0;2.0;2.0
5602;SB Onderhoud en reparatie;Egypte;2020 3e kwartaal;0.0;2.0;2.0
5603;SB Onderhoud en reparatie;Egypte;2020 4e kwartaal;0.0;2.0;2.0
5604;SB Onderhoud en reparatie;Egypte;2020;0.0;8.0;8.0
5605;SB Onderhoud en reparatie;Egypte;2021 1e kwartaal;0.0;2.0;2.0
5606;SB Onderhoud en reparatie;Egypte;2021 2e kwartaal;0.0;3.0;3.0
5607;SB Onderhoud en reparatie;Egypte;2021 3e kwartaal;;;2.0
5608;SB Onderhoud en reparatie;Egypte;2021 4e kwartaal;;;3.0
5609;SB Onderhoud en reparatie;Egypte;2021;1.0;11.0;10.0
5610;SB Onderhoud en reparatie;Egypte;2022 1e kwartaal;;;1.0
5611;SB Onderhoud en reparatie;Egypte;2022 2e kwartaal;;;1.0
5612;SB Onderhoud en reparatie;Egypte;2022 3e kwartaal;0.0;2.0;1.0
5613;SB Onderhoud en reparatie;Egypte;2022 4e kwartaal;0.0;0.0;0.0
5614;SB Onderhoud en reparatie;Egypte;2022;2.0;4.0;3.0
5615;SB Onderhoud en reparatie;Egypte;2023 1e kwartaal;;;2.0
5616;SB Onderhoud en reparatie;Egypte;2023 2e kwartaal;;;2.0
5617;SB Onderhoud en reparatie;Egypte;2023 3e kwartaal;;;2.0
5618;SB Onderhoud en reparatie;Egypte;2023 4e kwartaal;;;2.0
5619;SB Onderhoud en reparatie;Egypte;2023;;;7.0
5620;SB Onderhoud en reparatie;Egypte;2024 1e kwartaal;;2.0;
5621;SB Onderhoud en reparatie;Egypte;2024 2e kwartaal;1.0;;
5622;SB Onderhoud en reparatie;Egypte;2024 3e kwartaal;;;1.0
5623;SB Onderhoud en reparatie;Egypte;2024 4e kwartaal;;;0.0
5624;SB Onderhoud en reparatie;Egypte;2024;;;4.0
5625;SB Onderhoud en reparatie;Estland;2020 1e kwartaal;1.0;1.0;0.0
5626;SB Onderhoud en reparatie;Estland;2020 2e kwartaal;0.0;1.0;0.0
5627;SB Onderhoud en reparatie;Estland;2020 3e kwartaal;0.0;1.0;0.0
5628;SB Onderhoud en reparatie;Estland;2020 4e kwartaal;0.0;1.0;0.0
5629;SB Onderhoud en reparatie;Estland;2020;2.0;3.0;1.0
5630;SB Onderhoud en reparatie;Estland;2021 1e kwartaal;1.0;1.0;-1.0
5631;SB Onderhoud en reparatie;Estland;2021 2e kwartaal;1.0;1.0;-1.0
5632;SB Onderhoud en reparatie;Estland;2021 3e kwartaal;2.0;1.0;-1.0
5633;SB Onderhoud en reparatie;Estland;2021 4e kwartaal;2.0;1.0;-1.0
5634;SB Onderhoud en reparatie;Estland;2021;7.0;3.0;-3.0
