ID;SamenstellingVanHetHuishouden;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;ParticuliereHuishoudens_1
7894;Particulier huishouden;51 jaar;Gehuwd;2059;51581
7895;Particulier huishouden;51 jaar;Gehuwd;2060;52425
7896;Particulier huishouden;51 jaar;Verweduwd;2019;2436
7897;Particulier huishouden;51 jaar;Verweduwd;2020;2354
7898;Particulier huishouden;51 jaar;Verweduwd;2021;2481
7899;Particulier huishouden;51 jaar;Verweduwd;2022;2236
7900;Particulier huishouden;51 jaar;Verweduwd;2023;2116
7901;Particulier huishouden;51 jaar;Verweduwd;2024;1907
7902;Particulier huishouden;51 jaar;Verweduwd;2025;1750
7903;Particulier huishouden;51 jaar;Verweduwd;2026;1626
7904;Particulier huishouden;51 jaar;Verweduwd;2027;1508
7905;Particulier huishouden;51 jaar;Verweduwd;2028;1452
7906;Particulier huishouden;51 jaar;Verweduwd;2029;1356
7907;Particulier huishouden;51 jaar;Verweduwd;2030;1388
7908;Particulier huishouden;51 jaar;Verweduwd;2031;1339
7909;Particulier huishouden;51 jaar;Verweduwd;2032;1329
7910;Particulier huishouden;51 jaar;Verweduwd;2033;1285
7911;Particulier huishouden;51 jaar;Verweduwd;2034;1218
7912;Particulier huishouden;51 jaar;Verweduwd;2035;1200
7913;Particulier huishouden;51 jaar;Verweduwd;2036;1192
7914;Particulier huishouden;51 jaar;Verweduwd;2037;1200
7915;Particulier huishouden;51 jaar;Verweduwd;2038;1208
7916;Particulier huishouden;51 jaar;Verweduwd;2039;1179
7917;Particulier huishouden;51 jaar;Verweduwd;2040;1151
7918;Particulier huishouden;51 jaar;Verweduwd;2041;1135
7919;Particulier huishouden;51 jaar;Verweduwd;2042;1146
7920;Particulier huishouden;51 jaar;Verweduwd;2043;1120
7921;Particulier huishouden;51 jaar;Verweduwd;2044;1087
7922;Particulier huishouden;51 jaar;Verweduwd;2045;1062
7923;Particulier huishouden;51 jaar;Verweduwd;2046;1047
7924;Particulier huishouden;51 jaar;Verweduwd;2047;1004
7925;Particulier huishouden;51 jaar;Verweduwd;2048;994
7926;Particulier huishouden;51 jaar;Verweduwd;2049;995
7927;Particulier huishouden;51 jaar;Verweduwd;2050;1019
7928;Particulier huishouden;51 jaar;Verweduwd;2051;1010
7929;Particulier huishouden;51 jaar;Verweduwd;2052;1020
7930;Particulier huishouden;51 jaar;Verweduwd;2053;995
7931;Particulier huishouden;51 jaar;Verweduwd;2054;976
7932;Particulier huishouden;51 jaar;Verweduwd;2055;964
7933;Particulier huishouden;51 jaar;Verweduwd;2056;925
7934;Particulier huishouden;51 jaar;Verweduwd;2057;892
7935;Particulier huishouden;51 jaar;Verweduwd;2058;874
7936;Particulier huishouden;51 jaar;Verweduwd;2059;851
7937;Particulier huishouden;51 jaar;Verweduwd;2060;855
7938;Particulier huishouden;51 jaar;Gescheiden;2019;33952
7939;Particulier huishouden;51 jaar;Gescheiden;2020;33966
7940;Particulier huishouden;51 jaar;Gescheiden;2021;35051
7941;Particulier huishouden;51 jaar;Gescheiden;2022;33910
7942;Particulier huishouden;51 jaar;Gescheiden;2023;31895
7943;Particulier huishouden;51 jaar;Gescheiden;2024;29905
7944;Particulier huishouden;51 jaar;Gescheiden;2025;27222
7945;Particulier huishouden;51 jaar;Gescheiden;2026;25778
7946;Particulier huishouden;51 jaar;Gescheiden;2027;24277
7947;Particulier huishouden;51 jaar;Gescheiden;2028;23479
7948;Particulier huishouden;51 jaar;Gescheiden;2029;23238
7949;Particulier huishouden;51 jaar;Gescheiden;2030;23289
7950;Particulier huishouden;51 jaar;Gescheiden;2031;23029
7951;Particulier huishouden;51 jaar;Gescheiden;2032;23476
7952;Particulier huishouden;51 jaar;Gescheiden;2033;22956
7953;Particulier huishouden;51 jaar;Gescheiden;2034;22426
7954;Particulier huishouden;51 jaar;Gescheiden;2035;22186
7955;Particulier huishouden;51 jaar;Gescheiden;2036;22655
7956;Particulier huishouden;51 jaar;Gescheiden;2037;22911
7957;Particulier huishouden;51 jaar;Gescheiden;2038;23457
7958;Particulier huishouden;51 jaar;Gescheiden;2039;23420
7959;Particulier huishouden;51 jaar;Gescheiden;2040;23037
7960;Particulier huishouden;51 jaar;Gescheiden;2041;23075
7961;Particulier huishouden;51 jaar;Gescheiden;2042;23625
7962;Particulier huishouden;51 jaar;Gescheiden;2043;23423
7963;Particulier huishouden;51 jaar;Gescheiden;2044;22991
7964;Particulier huishouden;51 jaar;Gescheiden;2045;22724
7965;Particulier huishouden;51 jaar;Gescheiden;2046;22741
7966;Particulier huishouden;51 jaar;Gescheiden;2047;21991
7967;Particulier huishouden;51 jaar;Gescheiden;2048;21978
7968;Particulier huishouden;51 jaar;Gescheiden;2049;22169
7969;Particulier huishouden;51 jaar;Gescheiden;2050;23047
7970;Particulier huishouden;51 jaar;Gescheiden;2051;23233
7971;Particulier huishouden;51 jaar;Gescheiden;2052;23762
7972;Particulier huishouden;51 jaar;Gescheiden;2053;23438
7973;Particulier huishouden;51 jaar;Gescheiden;2054;23309
7974;Particulier huishouden;51 jaar;Gescheiden;2055;23259
7975;Particulier huishouden;51 jaar;Gescheiden;2056;22544
7976;Particulier huishouden;51 jaar;Gescheiden;2057;21932
7977;Particulier huishouden;51 jaar;Gescheiden;2058;21762
7978;Particulier huishouden;51 jaar;Gescheiden;2059;21395
7979;Particulier huishouden;51 jaar;Gescheiden;2060;21853
7980;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2019;153665
7981;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2020;153123
7982;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2021;154507
7983;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2022;161569
7984;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2023;157834
7985;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2024;151713
7986;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2025;144243
7987;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2026;133592
7988;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2027;129238
7989;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2028;124050
7990;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2029;123479
7991;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2030;121932
7992;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2031;123818
7993;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2032;123759
7994;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2033;127767
7995;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2034;125861
7996;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2035;123386
7997;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2036;122909
7998;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2037;125944
7999;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2038;127914
8000;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2039;130776
8001;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2040;132319
8002;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2041;131748
8003;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2042;133107
8004;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2043;138126
8005;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2044;137961
8006;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2045;137020
8007;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2046;136229
8008;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2047;136833
8009;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2048;133924
8010;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2049;134201
8011;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2050;134938
8012;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2051;139521
8013;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2052;140553
8014;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2053;142954
8015;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2054;141235
8016;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2055;140426
8017;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2056;139963
8018;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2057;136022
8019;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2058;132827
8020;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2059;131871
8021;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2060;129696
8022;Particulier huishouden;52 jaar;Ongehuwd;2019;38957
8023;Particulier huishouden;52 jaar;Ongehuwd;2020;40684
8024;Particulier huishouden;52 jaar;Ongehuwd;2021;42939
8025;Particulier huishouden;52 jaar;Ongehuwd;2022;47479
8026;Particulier huishouden;52 jaar;Ongehuwd;2023;48123
8027;Particulier huishouden;52 jaar;Ongehuwd;2024;48003
8028;Particulier huishouden;52 jaar;Ongehuwd;2025;47594
8029;Particulier huishouden;52 jaar;Ongehuwd;2026;45341
8030;Particulier huishouden;52 jaar;Ongehuwd;2027;45221
8031;Particulier huishouden;52 jaar;Ongehuwd;2028;44508
8032;Particulier huishouden;52 jaar;Ongehuwd;2029;45516
8033;Particulier huishouden;52 jaar;Ongehuwd;2030;45325
8034;Particulier huishouden;52 jaar;Ongehuwd;2031;46668
8035;Particulier huishouden;52 jaar;Ongehuwd;2032;47157
8036;Particulier huishouden;52 jaar;Ongehuwd;2033;49494
8037;Particulier huishouden;52 jaar;Ongehuwd;2034;49272
8038;Particulier huishouden;52 jaar;Ongehuwd;2035;48467
8039;Particulier huishouden;52 jaar;Ongehuwd;2036;48708
8040;Particulier huishouden;52 jaar;Ongehuwd;2037;50025
8041;Particulier huishouden;52 jaar;Ongehuwd;2038;51336
8042;Particulier huishouden;52 jaar;Ongehuwd;2039;52381
8043;Particulier huishouden;52 jaar;Ongehuwd;2040;53647
8044;Particulier huishouden;52 jaar;Ongehuwd;2041;54115
8045;Particulier huishouden;52 jaar;Ongehuwd;2042;55031
8046;Particulier huishouden;52 jaar;Ongehuwd;2043;58157
8047;Particulier huishouden;52 jaar;Ongehuwd;2044;58397
8048;Particulier huishouden;52 jaar;Ongehuwd;2045;58348
8049;Particulier huishouden;52 jaar;Ongehuwd;2046;58070
8050;Particulier huishouden;52 jaar;Ongehuwd;2047;58404
8051;Particulier huishouden;52 jaar;Ongehuwd;2048;57228
8052;Particulier huishouden;52 jaar;Ongehuwd;2049;57313
8053;Particulier huishouden;52 jaar;Ongehuwd;2050;57692
8054;Particulier huishouden;52 jaar;Ongehuwd;2051;59781
8055;Particulier huishouden;52 jaar;Ongehuwd;2052;60250
8056;Particulier huishouden;52 jaar;Ongehuwd;2053;61410
8057;Particulier huishouden;52 jaar;Ongehuwd;2054;60632
8058;Particulier huishouden;52 jaar;Ongehuwd;2055;60271
8059;Particulier huishouden;52 jaar;Ongehuwd;2056;60069
8060;Particulier huishouden;52 jaar;Ongehuwd;2057;58276
8061;Particulier huishouden;52 jaar;Ongehuwd;2058;56775
8062;Particulier huishouden;52 jaar;Ongehuwd;2059;56306
8063;Particulier huishouden;52 jaar;Ongehuwd;2060;55320
8064;Particulier huishouden;52 jaar;Gehuwd;2019;77361
8065;Particulier huishouden;52 jaar;Gehuwd;2020;75273
8066;Particulier huishouden;52 jaar;Gehuwd;2021;74502
8067;Particulier huishouden;52 jaar;Gehuwd;2022;75831
8068;Particulier huishouden;52 jaar;Gehuwd;2023;72864
8069;Particulier huishouden;52 jaar;Gehuwd;2024;69038
8070;Particulier huishouden;52 jaar;Gehuwd;2025;64212
8071;Particulier huishouden;52 jaar;Gehuwd;2026;58705
8072;Particulier huishouden;52 jaar;Gehuwd;2027;56050
8073;Particulier huishouden;52 jaar;Gehuwd;2028;53212
8074;Particulier huishouden;52 jaar;Gehuwd;2029;52479
8075;Particulier huishouden;52 jaar;Gehuwd;2030;51474
8076;Particulier huishouden;52 jaar;Gehuwd;2031;51937
8077;Particulier huishouden;52 jaar;Gehuwd;2032;51699
8078;Particulier huishouden;52 jaar;Gehuwd;2033;52921
8079;Particulier huishouden;52 jaar;Gehuwd;2034;51814
8080;Particulier huishouden;52 jaar;Gehuwd;2035;50767
8081;Particulier huishouden;52 jaar;Gehuwd;2036;50317
8082;Particulier huishouden;52 jaar;Gehuwd;2037;51565
8083;Particulier huishouden;52 jaar;Gehuwd;2038;51955
8084;Particulier huishouden;52 jaar;Gehuwd;2039;53198
8085;Particulier huishouden;52 jaar;Gehuwd;2040;53541
8086;Particulier huishouden;52 jaar;Gehuwd;2041;52917
8087;Particulier huishouden;52 jaar;Gehuwd;2042;53329
8088;Particulier huishouden;52 jaar;Gehuwd;2043;54645
8089;Particulier huishouden;52 jaar;Gehuwd;2044;54469
8090;Particulier huishouden;52 jaar;Gehuwd;2045;54042
8091;Particulier huishouden;52 jaar;Gehuwd;2046;53824
8092;Particulier huishouden;52 jaar;Gehuwd;2047;54086
8093;Particulier huishouden;52 jaar;Gehuwd;2048;53152
8094;Particulier huishouden;52 jaar;Gehuwd;2049;53370
8095;Particulier huishouden;52 jaar;Gehuwd;2050;53533
8096;Particulier huishouden;52 jaar;Gehuwd;2051;55111
8097;Particulier huishouden;52 jaar;Gehuwd;2052;55492
8098;Particulier huishouden;52 jaar;Gehuwd;2053;56186
8099;Particulier huishouden;52 jaar;Gehuwd;2054;55605
8100;Particulier huishouden;52 jaar;Gehuwd;2055;55306
8101;Particulier huishouden;52 jaar;Gehuwd;2056;55112
8102;Particulier huishouden;52 jaar;Gehuwd;2057;53730
8103;Particulier huishouden;52 jaar;Gehuwd;2058;52697
8104;Particulier huishouden;52 jaar;Gehuwd;2059;52403
8105;Particulier huishouden;52 jaar;Gehuwd;2060;51609
8106;Particulier huishouden;52 jaar;Verweduwd;2019;2854
8107;Particulier huishouden;52 jaar;Verweduwd;2020;2645
8108;Particulier huishouden;52 jaar;Verweduwd;2021;2550
8109;Particulier huishouden;52 jaar;Verweduwd;2022;2672
8110;Particulier huishouden;52 jaar;Verweduwd;2023;2425
8111;Particulier huishouden;52 jaar;Verweduwd;2024;2289
8112;Particulier huishouden;52 jaar;Verweduwd;2025;2072
8113;Particulier huishouden;52 jaar;Verweduwd;2026;1895
8114;Particulier huishouden;52 jaar;Verweduwd;2027;1764
8115;Particulier huishouden;52 jaar;Verweduwd;2028;1639
8116;Particulier huishouden;52 jaar;Verweduwd;2029;1578
8117;Particulier huishouden;52 jaar;Verweduwd;2030;1481
8118;Particulier huishouden;52 jaar;Verweduwd;2031;1511
8119;Particulier huishouden;52 jaar;Verweduwd;2032;1461
8120;Particulier huishouden;52 jaar;Verweduwd;2033;1451
8121;Particulier huishouden;52 jaar;Verweduwd;2034;1404
8122;Particulier huishouden;52 jaar;Verweduwd;2035;1333
8123;Particulier huishouden;52 jaar;Verweduwd;2036;1311
8124;Particulier huishouden;52 jaar;Verweduwd;2037;1304
8125;Particulier huishouden;52 jaar;Verweduwd;2038;1313
8126;Particulier huishouden;52 jaar;Verweduwd;2039;1323
8127;Particulier huishouden;52 jaar;Verweduwd;2040;1291
8128;Particulier huishouden;52 jaar;Verweduwd;2041;1260
8129;Particulier huishouden;52 jaar;Verweduwd;2042;1242
8130;Particulier huishouden;52 jaar;Verweduwd;2043;1255
8131;Particulier huishouden;52 jaar;Verweduwd;2044;1224
8132;Particulier huishouden;52 jaar;Verweduwd;2045;1189
8133;Particulier huishouden;52 jaar;Verweduwd;2046;1161
8134;Particulier huishouden;52 jaar;Verweduwd;2047;1146
8135;Particulier huishouden;52 jaar;Verweduwd;2048;1101
8136;Particulier huishouden;52 jaar;Verweduwd;2049;1089
8137;Particulier huishouden;52 jaar;Verweduwd;2050;1088
8138;Particulier huishouden;52 jaar;Verweduwd;2051;1113
8139;Particulier huishouden;52 jaar;Verweduwd;2052;1105
8140;Particulier huishouden;52 jaar;Verweduwd;2053;1116
8141;Particulier huishouden;52 jaar;Verweduwd;2054;1086
8142;Particulier huishouden;52 jaar;Verweduwd;2055;1068
8143;Particulier huishouden;52 jaar;Verweduwd;2056;1052
8144;Particulier huishouden;52 jaar;Verweduwd;2057;1012
8145;Particulier huishouden;52 jaar;Verweduwd;2058;973
8146;Particulier huishouden;52 jaar;Verweduwd;2059;954
8147;Particulier huishouden;52 jaar;Verweduwd;2060;931
8148;Particulier huishouden;52 jaar;Gescheiden;2019;34493
8149;Particulier huishouden;52 jaar;Gescheiden;2020;34521
8150;Particulier huishouden;52 jaar;Gescheiden;2021;34516
8151;Particulier huishouden;52 jaar;Gescheiden;2022;35587
8152;Particulier huishouden;52 jaar;Gescheiden;2023;34422
8153;Particulier huishouden;52 jaar;Gescheiden;2024;32383
8154;Particulier huishouden;52 jaar;Gescheiden;2025;30365
8155;Particulier huishouden;52 jaar;Gescheiden;2026;27651
8156;Particulier huishouden;52 jaar;Gescheiden;2027;26203
8157;Particulier huishouden;52 jaar;Gescheiden;2028;24691
8158;Particulier huishouden;52 jaar;Gescheiden;2029;23906
8159;Particulier huishouden;52 jaar;Gescheiden;2030;23652
8160;Particulier huishouden;52 jaar;Gescheiden;2031;23702
8161;Particulier huishouden;52 jaar;Gescheiden;2032;23442
8162;Particulier huishouden;52 jaar;Gescheiden;2033;23901
8163;Particulier huishouden;52 jaar;Gescheiden;2034;23371
8164;Particulier huishouden;52 jaar;Gescheiden;2035;22819
8165;Particulier huishouden;52 jaar;Gescheiden;2036;22573
8166;Particulier huishouden;52 jaar;Gescheiden;2037;23050
8167;Particulier huishouden;52 jaar;Gescheiden;2038;23310
8168;Particulier huishouden;52 jaar;Gescheiden;2039;23874
8169;Particulier huishouden;52 jaar;Gescheiden;2040;23840
8170;Particulier huishouden;52 jaar;Gescheiden;2041;23456
8171;Particulier huishouden;52 jaar;Gescheiden;2042;23505
8172;Particulier huishouden;52 jaar;Gescheiden;2043;24069
8173;Particulier huishouden;52 jaar;Gescheiden;2044;23871
8174;Particulier huishouden;52 jaar;Gescheiden;2045;23441
8175;Particulier huishouden;52 jaar;Gescheiden;2046;23174
8176;Particulier huishouden;52 jaar;Gescheiden;2047;23197
8177;Particulier huishouden;52 jaar;Gescheiden;2048;22443
8178;Particulier huishouden;52 jaar;Gescheiden;2049;22429
8179;Particulier huishouden;52 jaar;Gescheiden;2050;22625
8180;Particulier huishouden;52 jaar;Gescheiden;2051;23516
8181;Particulier huishouden;52 jaar;Gescheiden;2052;23706
8182;Particulier huishouden;52 jaar;Gescheiden;2053;24242
8183;Particulier huishouden;52 jaar;Gescheiden;2054;23912
8184;Particulier huishouden;52 jaar;Gescheiden;2055;23781
8185;Particulier huishouden;52 jaar;Gescheiden;2056;23730
8186;Particulier huishouden;52 jaar;Gescheiden;2057;23004
8187;Particulier huishouden;52 jaar;Gescheiden;2058;22382
8188;Particulier huishouden;52 jaar;Gescheiden;2059;22208
8189;Particulier huishouden;52 jaar;Gescheiden;2060;21836
8190;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2019;156704
8191;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2020;153819
8192;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2021;153234
8193;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2022;154545
8194;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2023;161583
8195;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2024;157841
8196;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2025;151708
8197;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2026;144240
8198;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2027;133587
8199;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2028;129222
8200;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2029;124029
8201;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2030;123454
8202;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2031;121902
8203;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2032;123767
8204;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2033;123686
8205;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2034;127680
8206;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2035;125767
8207;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2036;123279
8208;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2037;122781
8209;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2038;125807
8210;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2039;127770
8211;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2040;130632
8212;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2041;132177
8213;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2042;131606
8214;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2043;132962
8215;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2044;137982
8216;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2045;137820
8217;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2046;136879
8218;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2047;136093
8219;Particulier huishouden;53 jaar;Totaal burgerlijke staat;2048;136699
