ID;MunicipalWaste;Region;Periods;MixedHouseholdWasteKgPerCapita_1;MixedHouseholdWasteTonnes_2
599;Bulky household waste;Someren;2023;;
600;Bulky household waste;Son en Breugel;2023;;
601;Bulky household waste;Stadskanaal;2023;;
602;Bulky household waste;Staphorst;2023;;
603;Bulky household waste;Stede Broec;2023;28.0;619.0
604;Bulky household waste;Steenbergen;2023;;
605;Bulky household waste;Steenwijkerland;2023;;
606;Bulky household waste;Stein (L.);2023;27.5;680.0
607;Bulky household waste;Stichtse Vecht;2023;;
608;Bulky household waste;Súdwest-Fryslân;2023;0.0;0.0
609;Bulky household waste;Terneuzen;2023;0.0;0.0
610;Bulky household waste;Terschelling;2023;0.0;0.0
611;Bulky household waste;Texel;2023;;
612;Bulky household waste;Teylingen;2023;;
613;Bulky household waste;Tholen;2023;;
614;Bulky household waste;Tiel;2023;;
615;Bulky household waste;Tilburg;2023;;
616;Bulky household waste;Tubbergen;2023;;
617;Bulky household waste;Twenterand;2023;;
618;Bulky household waste;Tynaarlo;2023;;
619;Bulky household waste;Tytsjerksteradiel;2023;14.1;457.4
620;Bulky household waste;Uitgeest;2023;;
621;Bulky household waste;Uithoorn;2023;;
622;Bulky household waste;Urk;2023;;
623;Bulky household waste;Utrecht (municipality);2023;27.4;10074.1
624;Bulky household waste;Utrechtse Heuvelrug;2023;;
625;Bulky household waste;Vaals;2023;;
626;Bulky household waste;Valkenburg aan de Geul;2023;;
627;Bulky household waste;Valkenswaard;2023;;
628;Bulky household waste;Veendam;2023;;
629;Bulky household waste;Veenendaal;2023;;
630;Bulky household waste;Veere;2023;;
631;Bulky household waste;Veldhoven;2023;;
632;Bulky household waste;Velsen;2023;44.7;3077.0
633;Bulky household waste;Venlo;2023;;
634;Bulky household waste;Venray;2023;;
635;Bulky household waste;Vijfheerenlanden;2023;30.4;1827.5
636;Bulky household waste;Vlaardingen;2023;0.0;0.0
637;Bulky household waste;Vlieland;2023;0.0;0.0
638;Bulky household waste;Vlissingen;2023;;
639;Bulky household waste;Voerendaal;2023;;
640;Bulky household waste;Voorne aan Zee;2023;;
641;Bulky household waste;Voorschoten;2023;;
642;Bulky household waste;Voorst;2023;;
643;Bulky household waste;Vught;2023;;
644;Bulky household waste;Waadhoeke;2023;0.0;0.0
645;Bulky household waste;Waalre;2023;;
646;Bulky household waste;Waalwijk;2023;;
647;Bulky household waste;Waddinxveen;2023;;
648;Bulky household waste;Wageningen;2023;4.4;181.4
649;Bulky household waste;Wassenaar;2023;0.0;0.0
650;Bulky household waste;Waterland;2023;;
651;Bulky household waste;Weert;2023;0.0;0.0
652;Bulky household waste;West Betuwe;2023;;
653;Bulky household waste;West Maas en Waal;2023;;
654;Bulky household waste;Westerkwartier;2023;;
655;Bulky household waste;Westerveld;2023;;
656;Bulky household waste;Westervoort;2023;;
657;Bulky household waste;Westerwolde;2023;0.0;0.0
658;Bulky household waste;Westland;2023;23.4;2689.0
659;Bulky household waste;Weststellingwerf;2023;0.0;0.0
660;Bulky household waste;Wierden;2023;;
661;Bulky household waste;Wijchen;2023;;
662;Bulky household waste;Wijdemeren;2023;;
663;Bulky household waste;Wijk bij Duurstede;2023;;
664;Bulky household waste;Winterswijk;2023;;
665;Bulky household waste;Woensdrecht;2023;;
666;Bulky household waste;Woerden;2023;;
667;Bulky household waste;De Wolden;2023;;
668;Bulky household waste;Wormerland;2023;;
669;Bulky household waste;Woudenberg;2023;;
670;Bulky household waste;Zaanstad;2023;13.0;2075.0
671;Bulky household waste;Zaltbommel;2023;;
672;Bulky household waste;Zandvoort;2023;56.9;998.6
673;Bulky household waste;Zeewolde;2023;;
674;Bulky household waste;Zeist;2023;0.0;0.0
675;Bulky household waste;Zevenaar;2023;;
676;Bulky household waste;Zoetermeer;2023;;
677;Bulky household waste;Zoeterwoude;2023;;
678;Bulky household waste;Zuidplas;2023;;
679;Bulky household waste;Zundert;2023;;
680;Bulky household waste;Zutphen;2023;;
681;Bulky household waste;Zwartewaterland;2023;;
682;Bulky household waste;Zwijndrecht;2023;;
683;Bulky household waste;Zwolle;2023;;
684;Renovation waste;Aa en Hunze;2023;;
685;Renovation waste;Aalsmeer;2023;0.0;0.0
686;Renovation waste;Aalten;2023;;
687;Renovation waste;Achtkarspelen;2023;8.4;235.6
688;Renovation waste;Alblasserdam;2023;;
689;Renovation waste;Albrandswaard;2023;0.0;0.0
690;Renovation waste;Alkmaar;2023;0.0;0.0
691;Renovation waste;Almelo;2023;;
692;Renovation waste;Almere;2023;0.0;0.0
693;Renovation waste;Alphen aan den Rijn;2023;;
694;Renovation waste;Alphen-Chaam;2023;;
695;Renovation waste;Altena;2023;;
696;Renovation waste;Ameland;2023;46.7;179.2
697;Renovation waste;Amersfoort;2023;;
698;Renovation waste;Amstelveen;2023;;
699;Renovation waste;Amsterdam;2023;0.0;0.0
700;Renovation waste;Apeldoorn;2023;;
701;Renovation waste;Arnhem;2023;;
702;Renovation waste;Assen;2023;;
703;Renovation waste;Asten;2023;;
704;Renovation waste;Baarle-Nassau;2023;;
705;Renovation waste;Baarn;2023;0.0;0.0
706;Renovation waste;Barendrecht;2023;0.0;0.0
707;Renovation waste;Barneveld;2023;;
708;Renovation waste;Beek (L.);2023;0.0;0.0
709;Renovation waste;Beekdaelen;2023;;
710;Renovation waste;Beesel;2023;;
711;Renovation waste;Berg en Dal;2023;;
712;Renovation waste;Bergeijk;2023;;
713;Renovation waste;Bergen (L.);2023;;
714;Renovation waste;Bergen (NH.);2023;;
715;Renovation waste;Bergen op Zoom;2023;;
716;Renovation waste;Berkelland;2023;;
717;Renovation waste;Bernheze;2023;;
718;Renovation waste;Best;2023;;
719;Renovation waste;Beuningen;2023;;
720;Renovation waste;Beverwijk;2023;0.0;0.0
721;Renovation waste;De Bilt;2023;;
722;Renovation waste;Bladel;2023;;
723;Renovation waste;Blaricum;2023;;
724;Renovation waste;Bloemendaal;2023;;
725;Renovation waste;Bodegraven-Reeuwijk;2023;;
726;Renovation waste;Boekel;2023;;
727;Renovation waste;Borger-Odoorn;2023;;
728;Renovation waste;Borne;2023;;
729;Renovation waste;Borsele;2023;;
730;Renovation waste;Boxtel;2023;;
731;Renovation waste;Breda;2023;;
732;Renovation waste;Bronckhorst;2023;;
733;Renovation waste;Brummen;2023;;
734;Renovation waste;Brunssum;2023;;
735;Renovation waste;Bunnik;2023;;
736;Renovation waste;Bunschoten;2023;0.0;0.0
737;Renovation waste;Buren;2023;;
738;Renovation waste;Capelle aan den IJssel;2023;0.0;0.0
739;Renovation waste;Castricum;2023;;
740;Renovation waste;Coevorden;2023;;
741;Renovation waste;Cranendonck;2023;;
742;Renovation waste;Culemborg;2023;;
743;Renovation waste;Dalfsen;2023;;
744;Renovation waste;Dantumadiel;2023;11.1;213.9
745;Renovation waste;Delft;2023;0.0;0.0
746;Renovation waste;Deurne;2023;;
747;Renovation waste;Deventer;2023;;
748;Renovation waste;Diemen;2023;;
749;Renovation waste;Dijk en Waard;2023;0.0;0.0
750;Renovation waste;Dinkelland;2023;;
751;Renovation waste;Doesburg;2023;;
752;Renovation waste;Doetinchem;2023;;
753;Renovation waste;Dongen;2023;;
754;Renovation waste;Dordrecht;2023;;
755;Renovation waste;Drechterland;2023;;
756;Renovation waste;Drimmelen;2023;;
757;Renovation waste;Dronten;2023;;
758;Renovation waste;Druten;2023;;
759;Renovation waste;Duiven;2023;;
760;Renovation waste;Echt-Susteren;2023;;
761;Renovation waste;Edam-Volendam;2023;;
762;Renovation waste;Ede;2023;;
763;Renovation waste;Eemnes;2023;;
764;Renovation waste;Eemsdelta;2023;0.0;0.0
765;Renovation waste;Eersel;2023;;
766;Renovation waste;Eijsden-Margraten;2023;;
767;Renovation waste;Eindhoven;2023;;
768;Renovation waste;Elburg;2023;0.0;0.0
769;Renovation waste;Emmen;2023;;
770;Renovation waste;Enkhuizen;2023;;
771;Renovation waste;Enschede;2023;;
772;Renovation waste;Epe;2023;;
773;Renovation waste;Ermelo;2023;0.0;0.0
774;Renovation waste;Etten-Leur;2023;;
775;Renovation waste;De Fryske Marren;2023;0.0;0.0
776;Renovation waste;Geertruidenberg;2023;;
777;Renovation waste;Geldrop-Mierlo;2023;;
778;Renovation waste;Gemert-Bakel;2023;;
779;Renovation waste;Gennep;2023;;
780;Renovation waste;Gilze en Rijen;2023;;
781;Renovation waste;Goeree-Overflakkee;2023;;
782;Renovation waste;Goes;2023;;
783;Renovation waste;Goirle;2023;;
784;Renovation waste;Gooise Meren;2023;;
785;Renovation waste;Gorinchem;2023;0.0;0.0
786;Renovation waste;Gouda;2023;;
787;Renovation waste;'s-Gravenhage (municipality);2023;0.0;0.0
788;Renovation waste;Groningen (municipality);2023;0.0;0.0
789;Renovation waste;Gulpen-Wittem;2023;;
790;Renovation waste;Haaksbergen;2023;;
791;Renovation waste;Haarlem;2023;6.6;1097.0
792;Renovation waste;Haarlemmermeer;2023;;
793;Renovation waste;Halderberge;2023;;
794;Renovation waste;Hardenberg;2023;;
795;Renovation waste;Harderwijk;2023;0.0;0.0
796;Renovation waste;Hardinxveld-Giessendam;2023;0.0;0.0
797;Renovation waste;Harlingen;2023;14.9;241.2
798;Renovation waste;Hattem;2023;;
799;Renovation waste;Heemskerk;2023;0.0;0.0
800;Renovation waste;Heemstede;2023;;
801;Renovation waste;Heerde;2023;;
802;Renovation waste;Heerenveen;2023;13.1;676.3
803;Renovation waste;Heerlen;2023;;
804;Renovation waste;Heeze-Leende;2023;;
805;Renovation waste;Heiloo;2023;;
806;Renovation waste;Den Helder;2023;;
807;Renovation waste;Hellendoorn;2023;;
808;Renovation waste;Helmond;2023;;
809;Renovation waste;Hendrik-Ido-Ambacht;2023;;
810;Renovation waste;Hengelo (O.);2023;;
811;Renovation waste;'s-Hertogenbosch;2023;;
812;Renovation waste;Heumen;2023;;
813;Renovation waste;Heusden;2023;;
814;Renovation waste;Hillegom;2023;;
815;Renovation waste;Hilvarenbeek;2023;;
816;Renovation waste;Hilversum;2023;;
817;Renovation waste;Hoeksche Waard;2023;;
818;Renovation waste;Hof van Twente;2023;;
819;Renovation waste;Het Hogeland;2023;0.0;0.0
820;Renovation waste;Hollands Kroon;2023;;
821;Renovation waste;Hoogeveen;2023;;
822;Renovation waste;Hoorn;2023;;
823;Renovation waste;Horst aan de Maas;2023;;
824;Renovation waste;Houten;2023;0.0;0.0
825;Renovation waste;Huizen;2023;;
826;Renovation waste;Hulst;2023;;
827;Renovation waste;IJsselstein;2023;;
828;Renovation waste;Kaag en Braassem;2023;;
829;Renovation waste;Kampen;2023;;
830;Renovation waste;Kapelle;2023;;
831;Renovation waste;Katwijk;2023;;
832;Renovation waste;Kerkrade;2023;;
833;Renovation waste;Koggenland;2023;0.0;0.0
834;Renovation waste;Krimpen aan den IJssel;2023;;
835;Renovation waste;Krimpenerwaard;2023;;
836;Renovation waste;Laarbeek;2023;;
837;Renovation waste;Land van Cuijk;2023;;
838;Renovation waste;Landgraaf;2023;;
839;Renovation waste;Landsmeer;2023;0.0;0.0
840;Renovation waste;Lansingerland;2023;;
841;Renovation waste;Laren (NH.);2023;;
842;Renovation waste;Leeuwarden;2023;8.7;1102.4
843;Renovation waste;Leiden;2023;0.0;0.0
844;Renovation waste;Leiderdorp;2023;0.0;0.0
845;Renovation waste;Leidschendam-Voorburg;2023;0.0;0.0
846;Renovation waste;Lelystad;2023;;
847;Renovation waste;Leudal;2023;;
848;Renovation waste;Leusden;2023;;
849;Renovation waste;Lingewaard;2023;;
850;Renovation waste;Lisse;2023;;
851;Renovation waste;Lochem;2023;;
852;Renovation waste;Loon op Zand;2023;;
853;Renovation waste;Lopik;2023;;
854;Renovation waste;Losser;2023;;
855;Renovation waste;Maasdriel;2023;;
856;Renovation waste;Maasgouw;2023;;
857;Renovation waste;Maashorst;2023;;
858;Renovation waste;Maassluis;2023;;
859;Renovation waste;Maastricht;2023;;
860;Renovation waste;Medemblik;2023;0.0;0.0
861;Renovation waste;Meerssen;2023;;
862;Renovation waste;Meierijstad;2023;;
863;Renovation waste;Meppel;2023;;
864;Renovation waste;Middelburg (Z.);2023;;
865;Renovation waste;Midden-Delfland;2023;;
866;Renovation waste;Midden-Drenthe;2023;;
867;Renovation waste;Midden-Groningen;2023;;
868;Renovation waste;Moerdijk;2023;;
869;Renovation waste;Molenlanden;2023;0.0;0.0
870;Renovation waste;Montferland;2023;;
871;Renovation waste;Montfoort;2023;;
872;Renovation waste;Mook en Middelaar;2023;;
873;Renovation waste;Neder-Betuwe;2023;;
874;Renovation waste;Nederweert;2023;;
875;Renovation waste;Nieuwegein;2023;11.2;736.0
876;Renovation waste;Nieuwkoop;2023;;
877;Renovation waste;Nijkerk;2023;;
878;Renovation waste;Nijmegen;2023;6.4;1174.7
879;Renovation waste;Nissewaard;2023;;
880;Renovation waste;Noardeast-Fryslân;2023;7.9;361.4
881;Renovation waste;Noord-Beveland;2023;0.0;0.0
882;Renovation waste;Noordenveld;2023;;
883;Renovation waste;Noordoostpolder;2023;;
884;Renovation waste;Noordwijk;2023;;
885;Renovation waste;Nuenen, Gerwen en Nederwetten;2023;;
886;Renovation waste;Nunspeet;2023;0.0;0.0
887;Renovation waste;Oegstgeest;2023;0.0;0.0
888;Renovation waste;Oirschot;2023;;
889;Renovation waste;Oisterwijk;2023;;
890;Renovation waste;Oldambt;2023;;
891;Renovation waste;Oldebroek;2023;0.0;0.0
892;Renovation waste;Oldenzaal;2023;;
893;Renovation waste;Olst-Wijhe;2023;;
894;Renovation waste;Ommen;2023;;
895;Renovation waste;Oost Gelre;2023;;
896;Renovation waste;Oosterhout;2023;;
897;Renovation waste;Ooststellingwerf;2023;23.3;602.1
898;Renovation waste;Oostzaan;2023;;
899;Renovation waste;Opmeer;2023;;
900;Renovation waste;Opsterland;2023;21.9;657.8
901;Renovation waste;Oss;2023;;
902;Renovation waste;Oude IJsselstreek;2023;;
903;Renovation waste;Ouder-Amstel;2023;0.0;0.0
904;Renovation waste;Oudewater;2023;;
905;Renovation waste;Overbetuwe;2023;;
906;Renovation waste;Papendrecht;2023;0.0;0.0
907;Renovation waste;Peel en Maas;2023;;
908;Renovation waste;Pekela;2023;;
909;Renovation waste;Pijnacker-Nootdorp;2023;;
910;Renovation waste;Purmerend;2023;7.1;671.2
911;Renovation waste;Putten;2023;0.0;0.0
912;Renovation waste;Raalte;2023;;
913;Renovation waste;Reimerswaal;2023;;
914;Renovation waste;Renkum;2023;0.0;0.0
915;Renovation waste;Renswoude;2023;0.0;0.0
916;Renovation waste;Reusel-De Mierden;2023;;
917;Renovation waste;Rheden;2023;;
918;Renovation waste;Rhenen;2023;;
919;Renovation waste;Ridderkerk;2023;0.0;0.0
920;Renovation waste;Rijssen-Holten;2023;;
921;Renovation waste;Rijswijk (ZH.);2023;0.0;0.0
922;Renovation waste;Roerdalen;2023;;
923;Renovation waste;Roermond;2023;;
924;Renovation waste;De Ronde Venen;2023;;
925;Renovation waste;Roosendaal;2023;;
926;Renovation waste;Rotterdam;2023;0.0;0.0
927;Renovation waste;Rozendaal;2023;;
928;Renovation waste;Rucphen;2023;;
929;Renovation waste;Schagen;2023;0.0;0.0
930;Renovation waste;Scherpenzeel;2023;;
931;Renovation waste;Schiedam;2023;0.0;0.0
932;Renovation waste;Schiermonnikoog;2023;155.3;152.5
933;Renovation waste;Schouwen-Duiveland;2023;;
934;Renovation waste;Simpelveld;2023;;
935;Renovation waste;Sint-Michielsgestel;2023;;
936;Renovation waste;Sittard-Geleen;2023;0.0;0.0
937;Renovation waste;Sliedrecht;2023;;
938;Renovation waste;Sluis;2023;;
939;Renovation waste;Smallingerland;2023;5.0;280.0
940;Renovation waste;Soest;2023;0.0;0.0
941;Renovation waste;Someren;2023;;
942;Renovation waste;Son en Breugel;2023;;
943;Renovation waste;Stadskanaal;2023;;
944;Renovation waste;Staphorst;2023;;
945;Renovation waste;Stede Broec;2023;0.0;0.0
946;Renovation waste;Steenbergen;2023;;
947;Renovation waste;Steenwijkerland;2023;;
948;Renovation waste;Stein (L.);2023;0.0;0.0
949;Renovation waste;Stichtse Vecht;2023;;
950;Renovation waste;Súdwest-Fryslân;2023;0.0;0.0
951;Renovation waste;Terneuzen;2023;0.0;0.0
952;Renovation waste;Terschelling;2023;0.0;0.0
953;Renovation waste;Texel;2023;;
954;Renovation waste;Teylingen;2023;;
955;Renovation waste;Tholen;2023;;
956;Renovation waste;Tiel;2023;;
957;Renovation waste;Tilburg;2023;;
958;Renovation waste;Tubbergen;2023;;
959;Renovation waste;Twenterand;2023;;
960;Renovation waste;Tynaarlo;2023;;
961;Renovation waste;Tytsjerksteradiel;2023;16.1;523.1
962;Renovation waste;Uitgeest;2023;;
963;Renovation waste;Uithoorn;2023;;
964;Renovation waste;Urk;2023;;
965;Renovation waste;Utrecht (municipality);2023;0.0;0.0
966;Renovation waste;Utrechtse Heuvelrug;2023;;
967;Renovation waste;Vaals;2023;;
968;Renovation waste;Valkenburg aan de Geul;2023;;
969;Renovation waste;Valkenswaard;2023;;
970;Renovation waste;Veendam;2023;;
971;Renovation waste;Veenendaal;2023;;
972;Renovation waste;Veere;2023;;
973;Renovation waste;Veldhoven;2023;;
974;Renovation waste;Velsen;2023;0.0;0.0
975;Renovation waste;Venlo;2023;;
976;Renovation waste;Venray;2023;;
977;Renovation waste;Vijfheerenlanden;2023;0.0;0.0
978;Renovation waste;Vlaardingen;2023;0.0;0.0
979;Renovation waste;Vlieland;2023;0.0;0.0
980;Renovation waste;Vlissingen;2023;;
981;Renovation waste;Voerendaal;2023;;
982;Renovation waste;Voorne aan Zee;2023;;
983;Renovation waste;Voorschoten;2023;;
984;Renovation waste;Voorst;2023;;
985;Renovation waste;Vught;2023;;
986;Renovation waste;Waadhoeke;2023;11.7;548.9
987;Renovation waste;Waalre;2023;;
988;Renovation waste;Waalwijk;2023;;
989;Renovation waste;Waddinxveen;2023;;
990;Renovation waste;Wageningen;2023;0.0;0.0
991;Renovation waste;Wassenaar;2023;0.0;0.0
992;Renovation waste;Waterland;2023;;
993;Renovation waste;Weert;2023;0.0;0.0
994;Renovation waste;West Betuwe;2023;;
995;Renovation waste;West Maas en Waal;2023;;
996;Renovation waste;Westerkwartier;2023;;
997;Renovation waste;Westerveld;2023;;
998;Renovation waste;Westervoort;2023;;
999;Renovation waste;Westerwolde;2023;0.0;0.0
1000;Renovation waste;Westland;2023;0.0;0.0
1001;Renovation waste;Weststellingwerf;2023;0.0;0.0
1002;Renovation waste;Wierden;2023;;
1003;Renovation waste;Wijchen;2023;;
1004;Renovation waste;Wijdemeren;2023;;
1005;Renovation waste;Wijk bij Duurstede;2023;;
1006;Renovation waste;Winterswijk;2023;;
1007;Renovation waste;Woensdrecht;2023;;
1008;Renovation waste;Woerden;2023;;
1009;Renovation waste;De Wolden;2023;;
1010;Renovation waste;Wormerland;2023;;
1011;Renovation waste;Woudenberg;2023;;
1012;Renovation waste;Zaanstad;2023;0.0;0.0
1013;Renovation waste;Zaltbommel;2023;;
1014;Renovation waste;Zandvoort;2023;1.8;31.7
1015;Renovation waste;Zeewolde;2023;;
1016;Renovation waste;Zeist;2023;0.0;0.0
1017;Renovation waste;Zevenaar;2023;;
1018;Renovation waste;Zoetermeer;2023;;
1019;Renovation waste;Zoeterwoude;2023;;
1020;Renovation waste;Zuidplas;2023;;
1021;Renovation waste;Zundert;2023;;
1022;Renovation waste;Zutphen;2023;;
1023;Renovation waste;Zwartewaterland;2023;;
1024;Renovation waste;Zwijndrecht;2023;;
1025;Renovation waste;Zwolle;2023;;
1026;Organic wet fraction, o/w biogas;Aa en Hunze;2023;;
1027;Organic wet fraction, o/w biogas;Aalsmeer;2023;0.0;0.0
1028;Organic wet fraction, o/w biogas;Aalten;2023;;
1029;Organic wet fraction, o/w biogas;Achtkarspelen;2023;11.4;321.7
1030;Organic wet fraction, o/w biogas;Alblasserdam;2023;;
1031;Organic wet fraction, o/w biogas;Albrandswaard;2023;46.3;1221.4
1032;Organic wet fraction, o/w biogas;Alkmaar;2023;0.0;0.0
1033;Organic wet fraction, o/w biogas;Almelo;2023;;
1034;Organic wet fraction, o/w biogas;Almere;2023;0.0;0.0
1035;Organic wet fraction, o/w biogas;Alphen aan den Rijn;2023;;
1036;Organic wet fraction, o/w biogas;Alphen-Chaam;2023;;
1037;Organic wet fraction, o/w biogas;Altena;2023;;
1038;Organic wet fraction, o/w biogas;Ameland;2023;30.9;118.7
1039;Organic wet fraction, o/w biogas;Amersfoort;2023;;
1040;Organic wet fraction, o/w biogas;Amstelveen;2023;;
1041;Organic wet fraction, o/w biogas;Amsterdam;2023;1.9;1781.0
1042;Organic wet fraction, o/w biogas;Apeldoorn;2023;;
1043;Organic wet fraction, o/w biogas;Arnhem;2023;;
1044;Organic wet fraction, o/w biogas;Assen;2023;;
1045;Organic wet fraction, o/w biogas;Asten;2023;;
1046;Organic wet fraction, o/w biogas;Baarle-Nassau;2023;;
1047;Organic wet fraction, o/w biogas;Baarn;2023;7.5;187.8
1048;Organic wet fraction, o/w biogas;Barendrecht;2023;53.2;2596.6
1049;Organic wet fraction, o/w biogas;Barneveld;2023;;
1050;Organic wet fraction, o/w biogas;Beek (L.);2023;0.7;10.7
1051;Organic wet fraction, o/w biogas;Beekdaelen;2023;;
1052;Organic wet fraction, o/w biogas;Beesel;2023;;
1053;Organic wet fraction, o/w biogas;Berg en Dal;2023;;
1054;Organic wet fraction, o/w biogas;Bergeijk;2023;;
1055;Organic wet fraction, o/w biogas;Bergen (L.);2023;;
1056;Organic wet fraction, o/w biogas;Bergen (NH.);2023;;
1057;Organic wet fraction, o/w biogas;Bergen op Zoom;2023;;
1058;Organic wet fraction, o/w biogas;Berkelland;2023;;
1059;Organic wet fraction, o/w biogas;Bernheze;2023;;
1060;Organic wet fraction, o/w biogas;Best;2023;;
1061;Organic wet fraction, o/w biogas;Beuningen;2023;;
1062;Organic wet fraction, o/w biogas;Beverwijk;2023;1.2;50.0
1063;Organic wet fraction, o/w biogas;De Bilt;2023;;
1064;Organic wet fraction, o/w biogas;Bladel;2023;;
1065;Organic wet fraction, o/w biogas;Blaricum;2023;;
1066;Organic wet fraction, o/w biogas;Bloemendaal;2023;;
1067;Organic wet fraction, o/w biogas;Bodegraven-Reeuwijk;2023;;
1068;Organic wet fraction, o/w biogas;Boekel;2023;;
1069;Organic wet fraction, o/w biogas;Borger-Odoorn;2023;;
1070;Organic wet fraction, o/w biogas;Borne;2023;;
1071;Organic wet fraction, o/w biogas;Borsele;2023;;
1072;Organic wet fraction, o/w biogas;Boxtel;2023;;
1073;Organic wet fraction, o/w biogas;Breda;2023;;
1074;Organic wet fraction, o/w biogas;Bronckhorst;2023;;
1075;Organic wet fraction, o/w biogas;Brummen;2023;;
1076;Organic wet fraction, o/w biogas;Brunssum;2023;;
1077;Organic wet fraction, o/w biogas;Bunnik;2023;;
1078;Organic wet fraction, o/w biogas;Bunschoten;2023;0.0;0.0
