ID;Bedrijfsafvalstoffen;NuttigeToepassingEnEindverwerking;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijfsafval_1
8979;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2001;0.0
8980;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2002;0.0
8981;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2003;1.0
8982;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2004;0.0
8983;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2005;0.0
8984;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2006;0.0
8985;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2007;0.0
8986;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2008;0.0
8987;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2009;0.0
8988;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2010;0.0
8989;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2011;0.0
8990;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2012;0.0
8991;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2013;0.0
8992;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2014;0.0
8993;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2015;0.0
8994;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2016;0.0
8995;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2017;0.0
8996;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2018;0.0
8997;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2019;3.0
8998;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2020;0.0
8999;Metaalafval;Totaal eindverwerking;20-21 Chemie en farmaceutische industrie;2021;0.0
9000;Metaalafval;Totaal eindverwerking;20 Chemische industrie;1994;
9001;Metaalafval;Totaal eindverwerking;20 Chemische industrie;1996;
9002;Metaalafval;Totaal eindverwerking;20 Chemische industrie;1998;
9003;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2000;
9004;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2001;
9005;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2002;
9006;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2003;
9007;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2004;
9008;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2005;
9009;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2006;
9010;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2007;
9011;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2008;0.0
9012;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2009;0.0
9013;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2010;0.0
9014;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2011;0.0
9015;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2012;0.0
9016;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2013;0.0
9017;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2014;0.0
9018;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2015;0.0
9019;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2016;0.0
9020;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2017;0.0
9021;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2018;0.0
9022;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2019;3.0
9023;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2020;0.0
9024;Metaalafval;Totaal eindverwerking;20 Chemische industrie;2021;0.0
9025;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;1994;
9026;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;1996;
9027;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;1998;
9028;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2000;
9029;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2001;
9030;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2002;
9031;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2003;
9032;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2004;
9033;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2005;
9034;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2006;
9035;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2007;
9036;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2008;0.0
9037;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2009;0.0
9038;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2010;0.0
9039;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2011;0.0
9040;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2012;0.0
9041;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2013;0.0
9042;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2014;0.0
9043;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2015;0.0
9044;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2016;0.0
9045;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2017;0.0
9046;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2018;0.0
9047;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2019;0.0
9048;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2020;0.0
9049;Metaalafval;Totaal eindverwerking;21 Farmaceutische industrie;2021;0.0
9050;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;1994;0.0
9051;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;1996;0.0
9052;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;1998;0.0
9053;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2000;0.0
9054;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2001;1.0
9055;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2002;0.0
9056;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2003;0.0
9057;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2004;0.0
9058;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2005;0.0
9059;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2006;0.0
9060;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2007;0.0
9061;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2008;0.0
9062;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2009;0.0
9063;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2010;0.0
9064;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2011;0.0
9065;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2012;0.0
9066;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2013;0.0
9067;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2014;0.0
9068;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2015;0.0
9069;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2016;0.0
9070;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2017;0.0
9071;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2018;0.0
9072;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2019;0.0
9073;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2020;0.0
9074;Metaalafval;Totaal eindverwerking;22 Rubber- en kunststofproductindustrie;2021;0.0
9075;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;1994;1.0
9076;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;1996;0.0
9077;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;1998;0.0
9078;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2000;1.0
9079;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2001;1.0
9080;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2002;0.0
9081;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2003;0.0
9082;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2004;1.0
9083;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2005;1.0
9084;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2006;1.0
9085;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2007;1.0
9086;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2008;1.0
9087;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2009;1.0
9088;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2010;1.0
9089;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2011;0.0
9090;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2012;0.0
9091;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2013;0.0
9092;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2014;0.0
9093;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2015;0.0
9094;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2016;0.0
9095;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2017;0.0
9096;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2018;0.0
9097;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2019;0.0
9098;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2020;0.0
9099;Metaalafval;Totaal eindverwerking;23 Bouwmaterialenindustrie;2021;0.0
9100;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;1994;
9101;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;1996;
9102;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;1998;
9103;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2000;
9104;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2001;
9105;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2002;
9106;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2003;
9107;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2004;
9108;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2005;
9109;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2006;
9110;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2007;
9111;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2008;6.0
9112;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2009;5.0
9113;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2010;2.0
9114;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2011;3.0
9115;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2012;10.0
9116;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2013;10.0
9117;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2014;2.0
9118;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2015;2.0
9119;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2016;11.0
9120;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2017;12.0
9121;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2018;6.0
9122;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2019;6.0
9123;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2020;1.0
9124;Metaalafval;Totaal eindverwerking;24-30, 33 Metalektro;2021;1.0
9125;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;1994;7.0
9126;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;1996;0.0
9127;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;1998;2.0
9128;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2000;7.0
9129;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2001;0.0
9130;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2002;0.0
9131;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2003;1.0
9132;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2004;15.0
9133;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2005;16.0
9134;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2006;1.0
9135;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2007;1.0
9136;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2008;3.0
9137;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2009;4.0
9138;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2010;0.0
9139;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2011;0.0
9140;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2012;10.0
9141;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2013;10.0
9142;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2014;0.0
9143;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2015;0.0
9144;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2016;10.0
9145;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2017;11.0
9146;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2018;2.0
9147;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2019;2.0
9148;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2020;1.0
9149;Metaalafval;Totaal eindverwerking;24-25 Basismetaal, metaalprod.-industrie;2021;1.0
9150;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;1994;5.0
9151;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;1996;0.0
9152;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;1998;2.0
9153;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2000;1.0
9154;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2001;0.0
9155;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2002;0.0
9156;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2003;0.0
9157;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2004;5.0
9158;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2005;5.0
9159;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2006;0.0
9160;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2007;0.0
9161;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2008;1.0
9162;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2009;1.0
9163;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2010;0.0
9164;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2011;0.0
9165;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2012;0.0
9166;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2013;0.0
9167;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2014;0.0
9168;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2015;0.0
9169;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2016;2.0
9170;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2017;2.0
9171;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2018;0.0
9172;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2019;0.0
9173;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2020;0.0
9174;Metaalafval;Totaal eindverwerking;24 Basismetaalindustrie;2021;0.0
9175;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;1994;2.0
9176;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;1996;0.0
9177;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;1998;0.0
9178;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2000;6.0
9179;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2001;0.0
9180;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2002;0.0
9181;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2003;1.0
9182;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2004;10.0
9183;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2005;11.0
9184;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2006;1.0
9185;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2007;1.0
9186;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2008;3.0
9187;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2009;3.0
9188;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2010;0.0
9189;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2011;0.0
9190;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2012;10.0
9191;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2013;9.0
9192;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2014;0.0
9193;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2015;0.0
9194;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2016;9.0
9195;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2017;9.0
9196;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2018;2.0
9197;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2019;2.0
9198;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2020;1.0
9199;Metaalafval;Totaal eindverwerking;25 Metaalproductenindustrie;2021;1.0
9200;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;1994;2.0
9201;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;1996;1.0
9202;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;1998;1.0
9203;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2000;1.0
9204;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2001;2.0
9205;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2002;1.0
9206;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2003;0.0
9207;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2004;0.0
9208;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2005;1.0
9209;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2006;0.0
9210;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2007;0.0
9211;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2008;0.0
9212;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2009;0.0
9213;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2010;0.0
9214;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2011;0.0
9215;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2012;0.0
9216;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2013;0.0
9217;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2014;0.0
9218;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2015;0.0
9219;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2016;0.0
9220;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2017;0.0
9221;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2018;0.0
9222;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2019;0.0
9223;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2020;0.0
9224;Metaalafval;Totaal eindverwerking;26-27 Elektrische en elektron. Industrie;2021;0.0
9225;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;1994;3.0
9226;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;1996;2.0
9227;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;1998;4.0
9228;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;2000;4.0
9229;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;2001;2.0
9230;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;2002;1.0
9231;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;2003;0.0
9232;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;2004;1.0
9233;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;2005;1.0
9234;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;2006;0.0
9235;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;2007;0.0
9236;Metaalafval;Totaal eindverwerking;26-28 Elektrotechn. en machine-industrie;2008;0.0
