ID;RegioS;Perioden;TotaleWoningvoorraad_1;AantalBewoondeWoningen_2;TotaalAantal_3;Leegstand_4;AnderGebruik_5;BewoondeWoningen_6;TotaalRelatief_7;Leegstand_8;AnderGebruik_9
1661;Lisse;2009;9486.0;9187.0;299.0;234.0;65.0;96.8;3.2;2.5;0.7
1662;Lisse;2010;9649.0;9254.0;395.0;339.0;56.0;95.9;4.1;3.5;0.6
1663;Lisse;2011;9659.0;9329.0;330.0;266.0;64.0;96.6;3.4;2.8;0.7
1664;Lisse;2012;9672.0;9366.0;306.0;251.0;55.0;96.8;3.2;2.6;0.6
1665;Lith;2008;2460.0;2345.0;115.0;84.0;31.0;95.3;4.7;3.4;1.3
1666;Lith;2009;2467.0;2332.0;135.0;101.0;34.0;94.5;5.5;4.1;1.4
1667;Lith;2010;2479.0;2327.0;152.0;124.0;28.0;93.9;6.1;5.0;1.1
1668;Lith;2011;;;;;;;;;
1669;Lith;2012;;;;;;;;;
1670;Littenseradiel;2008;4350.0;4123.0;227.0;188.0;39.0;94.8;5.2;4.3;0.9
1671;Littenseradiel;2009;4378.0;4161.0;217.0;173.0;44.0;95.0;5.0;4.0;1.0
1672;Littenseradiel;2010;4388.0;4172.0;216.0;185.0;31.0;95.1;4.9;4.2;0.7
1673;Littenseradiel;2011;4395.0;4209.0;186.0;151.0;35.0;95.8;4.2;3.4;0.8
1674;Littenseradiel;2012;4412.0;4204.0;208.0;168.0;40.0;95.3;4.7;3.8;0.9
1675;Lochem;2008;13552.0;12770.0;782.0;631.0;151.0;94.2;5.8;4.7;1.1
1676;Lochem;2009;13778.0;12981.0;797.0;606.0;191.0;94.2;5.8;4.4;1.4
1677;Lochem;2010;13905.0;13114.0;791.0;613.0;178.0;94.3;5.7;4.4;1.3
1678;Lochem;2011;13984.0;13165.0;819.0;631.0;188.0;94.1;5.9;4.5;1.3
1679;Lochem;2012;13993.0;13190.0;803.0;612.0;191.0;94.3;5.7;4.4;1.4
1680;Loenen;2008;3438.0;3193.0;245.0;189.0;56.0;92.9;7.1;5.5;1.6
1681;Loenen;2009;3488.0;3283.0;205.0;159.0;46.0;94.1;5.9;4.6;1.3
1682;Loenen;2010;3500.0;3290.0;210.0;168.0;42.0;94.0;6.0;4.8;1.2
1683;Loenen;2011;;;;;;;;;
1684;Loenen;2012;;;;;;;;;
1685;Loon op Zand;2008;9102.0;8742.0;360.0;293.0;67.0;96.0;4.0;3.2;0.7
1686;Loon op Zand;2009;9176.0;8828.0;348.0;286.0;62.0;96.2;3.8;3.1;0.7
1687;Loon op Zand;2010;9177.0;8833.0;344.0;276.0;68.0;96.3;3.7;3.0;0.7
1688;Loon op Zand;2011;9365.0;9008.0;357.0;277.0;80.0;96.2;3.8;3.0;0.9
1689;Loon op Zand;2012;9353.0;9008.0;345.0;264.0;81.0;96.3;3.7;2.8;0.9
1690;Lopik;2008;5117.0;4885.0;232.0;182.0;50.0;95.5;4.5;3.6;1.0
1691;Lopik;2009;5186.0;4945.0;241.0;195.0;46.0;95.4;4.6;3.8;0.9
1692;Lopik;2010;5201.0;4956.0;245.0;197.0;48.0;95.3;4.7;3.8;0.9
1693;Lopik;2011;5203.0;4938.0;265.0;214.0;51.0;94.9;5.1;4.1;1.0
1694;Lopik;2012;5213.0;4936.0;277.0;228.0;49.0;94.7;5.3;4.4;0.9
1695;Loppersum;2008;4464.0;4256.0;208.0;167.0;41.0;95.3;4.7;3.7;0.9
1696;Loppersum;2009;4467.0;4241.0;226.0;180.0;46.0;94.9;5.1;4.0;1.0
1697;Loppersum;2010;4466.0;4230.0;236.0;190.0;46.0;94.7;5.3;4.3;1.0
1698;Loppersum;2011;4471.0;4234.0;237.0;186.0;51.0;94.7;5.3;4.2;1.1
1699;Loppersum;2012;4472.0;4220.0;252.0;200.0;52.0;94.4;5.6;4.5;1.2
1700;Losser;2008;8522.0;8117.0;405.0;339.0;66.0;95.2;4.8;4.0;0.8
1701;Losser;2009;8730.0;8289.0;441.0;331.0;110.0;94.9;5.1;3.8;1.3
1702;Losser;2010;8743.0;8349.0;394.0;267.0;127.0;95.5;4.5;3.1;1.5
1703;Losser;2011;8716.0;8318.0;398.0;262.0;136.0;95.4;4.6;3.0;1.6
1704;Losser;2012;8734.0;8358.0;376.0;254.0;122.0;95.7;4.3;2.9;1.4
1705;Maarssen;2008;15737.0;15245.0;492.0;385.0;107.0;96.9;3.1;2.4;0.7
1706;Maarssen;2009;15859.0;15373.0;486.0;365.0;121.0;96.9;3.1;2.3;0.8
1707;Maarssen;2010;15976.0;15467.0;509.0;386.0;123.0;96.8;3.2;2.4;0.8
1708;Maarssen;2011;;;;;;;;;
1709;Maarssen;2012;;;;;;;;;
1710;Maasbracht;2008;;;;;;;;;
1711;Maasbracht;2009;;;;;;;;;
1712;Maasbracht;2010;;;;;;;;;
1713;Maasbracht;2011;;;;;;;;;
1714;Maasbracht;2012;;;;;;;;;
1715;Maasbree;2008;5035.0;4882.0;153.0;115.0;38.0;97.0;3.0;2.3;0.8
1716;Maasbree;2009;5075.0;4931.0;144.0;109.0;35.0;97.2;2.8;2.1;0.7
1717;Maasbree;2010;;;;;;;;;
1718;Maasbree;2011;;;;;;;;;
1719;Maasbree;2012;;;;;;;;;
1720;Maasdonk;2008;3875.0;3750.0;125.0;101.0;24.0;96.8;3.2;2.6;0.6
1721;Maasdonk;2009;3925.0;3772.0;153.0;130.0;23.0;96.1;3.9;3.3;0.6
1722;Maasdonk;2010;3940.0;3796.0;144.0;124.0;20.0;96.3;3.7;3.1;0.5
1723;Maasdonk;2011;3959.0;3810.0;149.0;124.0;25.0;96.2;3.8;3.1;0.6
1724;Maasdonk;2012;4000.0;3847.0;153.0;126.0;27.0;96.2;3.8;3.2;0.7
1725;Maasdriel;2008;8941.0;8491.0;450.0;366.0;84.0;95.0;5.0;4.1;0.9
1726;Maasdriel;2009;9018.0;8552.0;466.0;394.0;72.0;94.8;5.2;4.4;0.8
1727;Maasdriel;2010;9099.0;8610.0;489.0;413.0;76.0;94.6;5.4;4.5;0.8
1728;Maasdriel;2011;9175.0;8686.0;489.0;421.0;68.0;94.7;5.3;4.6;0.7
1729;Maasdriel;2012;9446.0;8931.0;515.0;441.0;74.0;94.5;5.5;4.7;0.8
1730;Maasgouw;2008;9983.0;9504.0;479.0;391.0;88.0;95.2;4.8;3.9;0.9
1731;Maasgouw;2009;10001.0;9505.0;496.0;398.0;98.0;95.0;5.0;4.0;1.0
1732;Maasgouw;2010;10021.0;9522.0;499.0;400.0;99.0;95.0;5.0;4.0;1.0
1733;Maasgouw;2011;10031.0;9495.0;536.0;418.0;118.0;94.7;5.3;4.2;1.2
1734;Maasgouw;2012;10037.0;9502.0;535.0;415.0;120.0;94.7;5.3;4.1;1.2
1735;Maassluis;2008;14235.0;13083.0;1152.0;1036.0;116.0;91.9;8.1;7.3;0.8
1736;Maassluis;2009;13989.0;13152.0;837.0;687.0;150.0;94.0;6.0;4.9;1.1
1737;Maassluis;2010;14235.0;13319.0;916.0;726.0;190.0;93.6;6.4;5.1;1.3
1738;Maassluis;2011;14459.0;13557.0;902.0;784.0;118.0;93.8;6.2;5.4;0.8
1739;Maassluis;2012;14453.0;13568.0;885.0;758.0;127.0;93.9;6.1;5.2;0.9
1740;Maastricht;2008;56472.0;51239.0;5233.0;4393.0;840.0;90.7;9.3;7.8;1.5
1741;Maastricht;2009;56425.0;51780.0;4645.0;3881.0;764.0;91.8;8.2;6.9;1.4
1742;Maastricht;2010;56662.0;51897.0;4765.0;4023.0;742.0;91.6;8.4;7.1;1.3
1743;Maastricht;2011;56825.0;52097.0;4728.0;3888.0;840.0;91.7;8.3;6.8;1.5
1744;Maastricht;2012;57010.0;52345.0;4665.0;3833.0;832.0;91.8;8.2;6.7;1.5
1745;Margraten;2008;5467.0;5194.0;273.0;221.0;52.0;95.0;5.0;4.0;1.0
1746;Margraten;2009;5497.0;5189.0;308.0;252.0;56.0;94.4;5.6;4.6;1.0
1747;Margraten;2010;5518.0;5234.0;284.0;240.0;44.0;94.9;5.1;4.3;0.8
1748;Margraten;2011;;;;;;;;;
1749;Margraten;2012;;;;;;;;;
1750;De Marne;2008;4734.0;4435.0;299.0;243.0;56.0;93.7;6.3;5.1;1.2
1751;De Marne;2009;4751.0;4432.0;319.0;263.0;56.0;93.3;6.7;5.5;1.2
1752;De Marne;2010;4781.0;4433.0;348.0;299.0;49.0;92.7;7.3;6.3;1.0
1753;De Marne;2011;4784.0;4452.0;332.0;271.0;61.0;93.1;6.9;5.7;1.3
1754;De Marne;2012;4783.0;4438.0;345.0;285.0;60.0;92.8;7.2;6.0;1.3
1755;Marum;2008;4007.0;3879.0;128.0;113.0;15.0;96.8;3.2;2.8;0.4
1756;Marum;2009;4068.0;3939.0;129.0;107.0;22.0;96.8;3.2;2.6;0.5
1757;Marum;2010;4101.0;4013.0;88.0;74.0;14.0;97.9;2.1;1.8;0.3
1758;Marum;2011;4129.0;4015.0;114.0;97.0;17.0;97.2;2.8;2.3;0.4
1759;Marum;2012;4143.0;4006.0;137.0;121.0;16.0;96.7;3.3;2.9;0.4
1760;Medemblik;2008;10699.0;10244.0;455.0;367.0;88.0;95.7;4.3;3.4;0.8
1761;Medemblik;2009;11039.0;10509.0;530.0;409.0;121.0;95.2;4.8;3.7;1.1
1762;Medemblik;2010;11189.0;10699.0;490.0;393.0;97.0;95.6;4.4;3.5;0.9
1763;Medemblik;2011;17208.0;16500.0;708.0;576.0;132.0;95.9;4.1;3.3;0.8
1764;Medemblik;2012;17314.0;16627.0;687.0;557.0;130.0;96.0;4.0;3.2;0.8
1765;Meerlo-Wanssum;2008;2976.0;2841.0;135.0;109.0;26.0;95.5;4.5;3.7;0.9
1766;Meerlo-Wanssum;2009;2979.0;2861.0;118.0;100.0;18.0;96.0;4.0;3.4;0.6
1767;Meerlo-Wanssum;2010;;;;;;;;;
1768;Meerlo-Wanssum;2011;;;;;;;;;
1769;Meerlo-Wanssum;2012;;;;;;;;;
1770;Meerssen;2008;8454.0;8055.0;399.0;307.0;92.0;95.3;4.7;3.6;1.1
1771;Meerssen;2009;8463.0;8072.0;391.0;316.0;75.0;95.4;4.6;3.7;0.9
1772;Meerssen;2010;8445.0;8036.0;409.0;330.0;79.0;95.2;4.8;3.9;0.9
1773;Meerssen;2011;8494.0;8043.0;451.0;331.0;120.0;94.7;5.3;3.9;1.4
1774;Meerssen;2012;8508.0;8069.0;439.0;354.0;85.0;94.8;5.2;4.2;1.0
1775;Meijel;2008;2279.0;2180.0;99.0;78.0;21.0;95.7;4.3;3.4;0.9
1776;Meijel;2009;2306.0;2221.0;85.0;66.0;19.0;96.3;3.7;2.9;0.8
1777;Meijel;2010;;;;;;;;;
1778;Meijel;2011;;;;;;;;;
1779;Meijel;2012;;;;;;;;;
1780;Menaldumadeel;2008;5742.0;5507.0;235.0;188.0;47.0;95.9;4.1;3.3;0.8
1781;Menaldumadeel;2009;5756.0;5528.0;228.0;193.0;35.0;96.0;4.0;3.4;0.6
1782;Menaldumadeel;2010;5817.0;5559.0;258.0;227.0;31.0;95.6;4.4;3.9;0.5
1783;Menaldumadeel;2011;;;;;;;;;
1784;Menaldumadeel;2012;;;;;;;;;
1785;Menterwolde;2008;5274.0;5068.0;206.0;182.0;24.0;96.1;3.9;3.5;0.5
1786;Menterwolde;2009;5292.0;5093.0;199.0;176.0;23.0;96.2;3.8;3.3;0.4
1787;Menterwolde;2010;5362.0;5155.0;207.0;178.0;29.0;96.1;3.9;3.3;0.5
1788;Menterwolde;2011;5340.0;5143.0;197.0;170.0;27.0;96.3;3.7;3.2;0.5
1789;Menterwolde;2012;5338.0;5167.0;171.0;152.0;19.0;96.8;3.2;2.8;0.4
1790;Menameradiel;2008;;;;;;;;;
1791;Menameradiel;2009;;;;;;;;;
1792;Menameradiel;2010;;;;;;;;;
1793;Menameradiel;2011;5820.0;5588.0;232.0;200.0;32.0;96.0;4.0;3.4;0.5
1794;Menameradiel;2012;5855.0;5619.0;236.0;203.0;33.0;96.0;4.0;3.5;0.6
1795;Meppel;2008;13683.0;12689.0;994.0;732.0;262.0;92.7;7.3;5.3;1.9
1796;Meppel;2009;13879.0;12824.0;1055.0;777.0;278.0;92.4;7.6;5.6;2.0
1797;Meppel;2010;14066.0;13024.0;1042.0;766.0;276.0;92.6;7.4;5.4;2.0
1798;Meppel;2011;14157.0;13103.0;1054.0;774.0;280.0;92.6;7.4;5.5;2.0
1799;Meppel;2012;14284.0;13118.0;1166.0;892.0;274.0;91.8;8.2;6.2;1.9
1800;Middelburg;2008;21176.0;20048.0;1128.0;949.0;179.0;94.7;5.3;4.5;0.8
1801;Middelburg;2009;21473.0;20220.0;1253.0;1037.0;216.0;94.2;5.8;4.8;1.0
1802;Middelburg;2010;21855.0;20586.0;1269.0;1027.0;242.0;94.2;5.8;4.7;1.1
1803;Middelburg;2011;21935.0;20729.0;1206.0;950.0;256.0;94.5;5.5;4.3;1.2
1804;Middelburg;2012;22179.0;20835.0;1344.0;1083.0;261.0;93.9;6.1;4.9;1.2
1805;Middelharnis;2008;7186.0;6850.0;336.0;268.0;68.0;95.3;4.7;3.7;0.9
1806;Middelharnis;2009;7399.0;7024.0;375.0;318.0;57.0;94.9;5.1;4.3;0.8
1807;Middelharnis;2010;7431.0;7076.0;355.0;288.0;67.0;95.2;4.8;3.9;0.9
1808;Middelharnis;2011;7510.0;7135.0;375.0;313.0;62.0;95.0;5.0;4.2;0.8
1809;Middelharnis;2012;7520.0;7140.0;380.0;307.0;73.0;94.9;5.1;4.1;1.0
1810;Midden-Delfland;2008;6641.0;6435.0;206.0;180.0;26.0;96.9;3.1;2.7;0.4
1811;Midden-Delfland;2009;6801.0;6549.0;252.0;216.0;36.0;96.3;3.7;3.2;0.5
1812;Midden-Delfland;2010;7014.0;6667.0;347.0;267.0;80.0;95.1;4.9;3.8;1.1
1813;Midden-Delfland;2011;7111.0;6815.0;296.0;243.0;53.0;95.8;4.2;3.4;0.7
1814;Midden-Delfland;2012;7150.0;6866.0;284.0;237.0;47.0;96.0;4.0;3.3;0.7
1815;Midden-Drenthe;2008;13521.0;12999.0;522.0;405.0;117.0;96.1;3.9;3.0;0.9
1816;Midden-Drenthe;2009;13637.0;13055.0;582.0;457.0;125.0;95.7;4.3;3.4;0.9
1817;Midden-Drenthe;2010;13799.0;13189.0;610.0;482.0;128.0;95.6;4.4;3.5;0.9
1818;Midden-Drenthe;2011;13864.0;13219.0;645.0;528.0;117.0;95.3;4.7;3.8;0.8
1819;Midden-Drenthe;2012;13897.0;13275.0;622.0;496.0;126.0;95.5;4.5;3.6;0.9
1820;Mill en Sint Hubert;2008;4233.0;4084.0;149.0;131.0;18.0;96.5;3.5;3.1;0.4
1821;Mill en Sint Hubert;2009;4299.0;4134.0;165.0;149.0;16.0;96.2;3.8;3.5;0.4
1822;Mill en Sint Hubert;2010;4322.0;4176.0;146.0;130.0;16.0;96.6;3.4;3.0;0.4
1823;Mill en Sint Hubert;2011;4327.0;4180.0;147.0;127.0;20.0;96.6;3.4;2.9;0.5
1824;Mill en Sint Hubert;2012;4336.0;4178.0;158.0;136.0;22.0;96.4;3.6;3.1;0.5
1825;Millingen aan de Rijn;2008;2406.0;2344.0;62.0;44.0;18.0;97.4;2.6;1.8;0.7
1826;Millingen aan de Rijn;2009;2405.0;2328.0;77.0;59.0;18.0;96.8;3.2;2.5;0.7
1827;Millingen aan de Rijn;2010;2473.0;2389.0;84.0;64.0;20.0;96.6;3.4;2.6;0.8
1828;Millingen aan de Rijn;2011;2493.0;2405.0;88.0;52.0;36.0;96.5;3.5;2.1;1.4
1829;Millingen aan de Rijn;2012;2498.0;2354.0;144.0;123.0;21.0;94.2;5.8;4.9;0.8
1830;Moerdijk;2008;15316.0;14701.0;615.0;457.0;158.0;96.0;4.0;3.0;1.0
1831;Moerdijk;2009;15350.0;14727.0;623.0;506.0;117.0;95.9;4.1;3.3;0.8
1832;Moerdijk;2010;15375.0;14653.0;722.0;611.0;111.0;95.3;4.7;4.0;0.7
1833;Moerdijk;2011;15496.0;14774.0;722.0;602.0;120.0;95.3;4.7;3.9;0.8
1834;Moerdijk;2012;15644.0;14886.0;758.0;632.0;126.0;95.2;4.8;4.0;0.8
1835;Montferland;2008;13980.0;12891.0;1089.0;896.0;193.0;92.2;7.8;6.4;1.4
1836;Montferland;2009;14073.0;13043.0;1030.0;858.0;172.0;92.7;7.3;6.1;1.2
1837;Montferland;2010;14200.0;13120.0;1080.0;821.0;259.0;92.4;7.6;5.8;1.8
1838;Montferland;2011;14400.0;13209.0;1191.0;884.0;307.0;91.7;8.3;6.1;2.1
1839;Montferland;2012;14472.0;13329.0;1143.0;916.0;227.0;92.1;7.9;6.3;1.6
1840;Montfoort;2008;5181.0;5038.0;143.0;128.0;15.0;97.2;2.8;2.5;0.3
1841;Montfoort;2009;5234.0;5048.0;186.0;143.0;43.0;96.4;3.6;2.7;0.8
1842;Montfoort;2010;5256.0;5086.0;170.0;145.0;25.0;96.8;3.2;2.8;0.5
1843;Montfoort;2011;5285.0;5101.0;184.0;156.0;28.0;96.5;3.5;3.0;0.5
1844;Montfoort;2012;5394.0;5159.0;235.0;204.0;31.0;95.6;4.4;3.8;0.6
1845;Mook en Middelaar;2008;3337.0;3204.0;133.0;99.0;34.0;96.0;4.0;3.0;1.0
1846;Mook en Middelaar;2009;3343.0;3198.0;145.0;114.0;31.0;95.7;4.3;3.4;0.9
1847;Mook en Middelaar;2010;3373.0;3220.0;153.0;118.0;35.0;95.5;4.5;3.5;1.0
1848;Mook en Middelaar;2011;3374.0;3208.0;166.0;129.0;37.0;95.1;4.9;3.8;1.1
1849;Mook en Middelaar;2012;3384.0;3209.0;175.0;143.0;32.0;94.8;5.2;4.2;0.9
1850;Moordrecht;2008;3033.0;2909.0;124.0;102.0;22.0;95.9;4.1;3.4;0.7
1851;Moordrecht;2009;3066.0;2956.0;110.0;87.0;23.0;96.4;3.6;2.8;0.8
1852;Moordrecht;2010;;;;;;;;;
1853;Moordrecht;2011;;;;;;;;;
1854;Moordrecht;2012;;;;;;;;;
1855;Muiden;2008;2758.0;2647.0;111.0;86.0;25.0;96.0;4.0;3.1;0.9
1856;Muiden;2009;2761.0;2631.0;130.0;102.0;28.0;95.3;4.7;3.7;1.0
1857;Muiden;2010;2764.0;2627.0;137.0;107.0;30.0;95.0;5.0;3.9;1.1
1858;Muiden;2011;2764.0;2635.0;129.0;99.0;30.0;95.3;4.7;3.6;1.1
1859;Muiden;2012;2764.0;2635.0;129.0;100.0;29.0;95.3;4.7;3.6;1.0
1860;Naarden;2008;7421.0;6823.0;598.0;494.0;104.0;91.9;8.1;6.7;1.4
1861;Naarden;2009;7440.0;6830.0;610.0;511.0;99.0;91.8;8.2;6.9;1.3
1862;Naarden;2010;7477.0;6877.0;600.0;473.0;127.0;92.0;8.0;6.3;1.7
1863;Naarden;2011;7477.0;6865.0;612.0;504.0;108.0;91.8;8.2;6.7;1.4
1864;Naarden;2012;7481.0;6887.0;594.0;476.0;118.0;92.1;7.9;6.4;1.6
1865;Neder-Betuwe;2008;7589.0;7364.0;225.0;188.0;37.0;97.0;3.0;2.5;0.5
1866;Neder-Betuwe;2009;7665.0;7427.0;238.0;206.0;32.0;96.9;3.1;2.7;0.4
1867;Neder-Betuwe;2010;7757.0;7499.0;258.0;223.0;35.0;96.7;3.3;2.9;0.5
1868;Neder-Betuwe;2011;7781.0;7505.0;276.0;220.0;56.0;96.5;3.5;2.8;0.7
1869;Neder-Betuwe;2012;7793.0;7498.0;295.0;233.0;62.0;96.2;3.8;3.0;0.8
1870;Nederlek;2008;5927.0;5647.0;280.0;252.0;28.0;95.3;4.7;4.3;0.5
1871;Nederlek;2009;5928.0;5654.0;274.0;250.0;24.0;95.4;4.6;4.2;0.4
1872;Nederlek;2010;5923.0;5667.0;256.0;226.0;30.0;95.7;4.3;3.8;0.5
1873;Nederlek;2011;5879.0;5677.0;202.0;171.0;31.0;96.6;3.4;2.9;0.5
1874;Nederlek;2012;6004.0;5709.0;295.0;252.0;43.0;95.1;4.9;4.2;0.7
1875;Nederweert;2008;6299.0;6067.0;232.0;200.0;32.0;96.3;3.7;3.2;0.5
1876;Nederweert;2009;6536.0;6277.0;259.0;226.0;33.0;96.0;4.0;3.5;0.5
1877;Nederweert;2010;6560.0;6311.0;249.0;200.0;49.0;96.2;3.8;3.0;0.7
1878;Nederweert;2011;6672.0;6374.0;298.0;249.0;49.0;95.5;4.5;3.7;0.7
1879;Nederweert;2012;6749.0;6458.0;291.0;253.0;38.0;95.7;4.3;3.7;0.6
1880;Neerijnen;2008;4330.0;3994.0;336.0;297.0;39.0;92.2;7.8;6.9;0.9
1881;Neerijnen;2009;4419.0;4080.0;339.0;300.0;39.0;92.3;7.7;6.8;0.9
1882;Neerijnen;2010;4487.0;4119.0;368.0;306.0;62.0;91.8;8.2;6.8;1.4
1883;Neerijnen;2011;4508.0;4126.0;382.0;323.0;59.0;91.5;8.5;7.2;1.3
1884;Neerijnen;2012;4569.0;4174.0;395.0;337.0;58.0;91.4;8.6;7.4;1.3
1885;Niedorp;2008;4646.0;4444.0;202.0;165.0;37.0;95.7;4.3;3.6;0.8
1886;Niedorp;2009;4746.0;4562.0;184.0;144.0;40.0;96.1;3.9;3.0;0.8
1887;Niedorp;2010;4749.0;4574.0;175.0;138.0;37.0;96.3;3.7;2.9;0.8
1888;Niedorp;2011;4823.0;4624.0;199.0;148.0;51.0;95.9;4.1;3.1;1.1
1889;Niedorp;2012;;;;;;;;;
1890;Nieuwegein;2008;26181.0;25443.0;738.0;638.0;100.0;97.2;2.8;2.4;0.4
1891;Nieuwegein;2009;26156.0;25467.0;689.0;585.0;104.0;97.4;2.6;2.2;0.4
1892;Nieuwegein;2010;26157.0;25505.0;652.0;559.0;93.0;97.5;2.5;2.1;0.4
1893;Nieuwegein;2011;26216.0;25520.0;696.0;585.0;111.0;97.3;2.7;2.2;0.4
1894;Nieuwegein;2012;26225.0;25473.0;752.0;639.0;113.0;97.1;2.9;2.4;0.4
1895;Nieuwerkerk aan den IJssel;2008;8376.0;8079.0;297.0;248.0;49.0;96.5;3.5;3.0;0.6
1896;Nieuwerkerk aan den IJssel;2009;8419.0;8102.0;317.0;258.0;59.0;96.2;3.8;3.1;0.7
1897;Nieuwerkerk aan den IJssel;2010;;;;;;;;;
1898;Nieuwerkerk aan den IJssel;2011;;;;;;;;;
1899;Nieuwerkerk aan den IJssel;2012;;;;;;;;;
1900;Nieuwkoop;2008;9994.0;9472.0;522.0;452.0;70.0;94.8;5.2;4.5;0.7
1901;Nieuwkoop;2009;9992.0;9455.0;537.0;461.0;76.0;94.6;5.4;4.6;0.8
1902;Nieuwkoop;2010;10105.0;9595.0;510.0;396.0;114.0;95.0;5.0;3.9;1.1
1903;Nieuwkoop;2011;10191.0;9722.0;469.0;389.0;80.0;95.4;4.6;3.8;0.8
1904;Nieuwkoop;2012;10277.0;9792.0;485.0;406.0;79.0;95.3;4.7;4.0;0.8
1905;Nieuw-Lekkerland;2008;3367.0;3251.0;116.0;99.0;17.0;96.6;3.4;2.9;0.5
1906;Nieuw-Lekkerland;2009;3369.0;3275.0;94.0;76.0;18.0;97.2;2.8;2.3;0.5
1907;Nieuw-Lekkerland;2010;3371.0;3273.0;98.0;81.0;17.0;97.1;2.9;2.4;0.5
1908;Nieuw-Lekkerland;2011;3416.0;3300.0;116.0;98.0;18.0;96.6;3.4;2.9;0.5
1909;Nieuw-Lekkerland;2012;3425.0;3316.0;109.0;91.0;18.0;96.8;3.2;2.7;0.5
1910;Nijefurd;2008;4902.0;4502.0;400.0;261.0;139.0;91.8;8.2;5.3;2.8
1911;Nijefurd;2009;4945.0;4523.0;422.0;282.0;140.0;91.5;8.5;5.7;2.8
1912;Nijefurd;2010;4918.0;4528.0;390.0;238.0;152.0;92.1;7.9;4.8;3.1
1913;Nijefurd;2011;;;;;;;;;
1914;Nijefurd;2012;;;;;;;;;
1915;Nijkerk;2008;14845.0;14403.0;442.0;363.0;79.0;97.0;3.0;2.4;0.5
1916;Nijkerk;2009;15063.0;14506.0;557.0;429.0;128.0;96.3;3.7;2.8;0.8
1917;Nijkerk;2010;15340.0;14786.0;554.0;464.0;90.0;96.4;3.6;3.0;0.6
1918;Nijkerk;2011;15463.0;14918.0;545.0;441.0;104.0;96.5;3.5;2.9;0.7
1919;Nijkerk;2012;15547.0;14969.0;578.0;488.0;90.0;96.3;3.7;3.1;0.6
1920;Nijmegen;2008;69422.0;66488.0;2934.0;2561.0;373.0;95.8;4.2;3.7;0.5
1921;Nijmegen;2009;69924.0;66932.0;2992.0;2555.0;437.0;95.7;4.3;3.7;0.6
1922;Nijmegen;2010;70402.0;65549.0;4853.0;4351.0;502.0;93.1;6.9;6.2;0.7
1923;Nijmegen;2011;71083.0;66351.0;4732.0;4234.0;498.0;93.3;6.7;6.0;0.7
1924;Nijmegen;2012;71774.0;68459.0;3315.0;2846.0;469.0;95.4;4.6;4.0;0.7
1925;Noord-Beveland;2008;3927.0;3126.0;801.0;369.0;432.0;79.6;20.4;9.4;11.0
1926;Noord-Beveland;2009;4019.0;3205.0;814.0;389.0;425.0;79.7;20.3;9.7;10.6
1927;Noord-Beveland;2010;4038.0;3266.0;772.0;360.0;412.0;80.9;19.1;8.9;10.2
1928;Noord-Beveland;2011;4053.0;3300.0;753.0;345.0;408.0;81.4;18.6;8.5;10.1
1929;Noord-Beveland;2012;4074.0;3290.0;784.0;373.0;411.0;80.8;19.2;9.2;10.1
1930;Noordenveld;2008;13171.0;12390.0;781.0;554.0;227.0;94.1;5.9;4.2;1.7
1931;Noordenveld;2009;13189.0;12425.0;764.0;562.0;202.0;94.2;5.8;4.3;1.5
1932;Noordenveld;2010;13197.0;12401.0;796.0;581.0;215.0;94.0;6.0;4.4;1.6
1933;Noordenveld;2011;13137.0;12351.0;786.0;568.0;218.0;94.0;6.0;4.3;1.7
1934;Noordenveld;2012;13223.0;12416.0;807.0;578.0;229.0;93.9;6.1;4.4;1.7
1935;Noorder-Koggenland;2008;;;;;;;;;
1936;Noorder-Koggenland;2009;;;;;;;;;
1937;Noorder-Koggenland;2010;;;;;;;;;
1938;Noorder-Koggenland;2011;;;;;;;;;
1939;Noorder-Koggenland;2012;;;;;;;;;
1940;Noordoostpolder;2008;17971.0;17223.0;748.0;633.0;115.0;95.8;4.2;3.5;0.6
1941;Noordoostpolder;2009;18203.0;17434.0;769.0;663.0;106.0;95.8;4.2;3.6;0.6
1942;Noordoostpolder;2010;18381.0;17635.0;746.0;647.0;99.0;95.9;4.1;3.5;0.5
1943;Noordoostpolder;2011;18432.0;17681.0;751.0;648.0;103.0;95.9;4.1;3.5;0.6
1944;Noordoostpolder;2012;18610.0;17886.0;724.0;611.0;113.0;96.1;3.9;3.3;0.6
1945;Noordwijk;2008;10821.0;9761.0;1060.0;806.0;254.0;90.2;9.8;7.4;2.3
1946;Noordwijk;2009;10946.0;9938.0;1008.0;754.0;254.0;90.8;9.2;6.9;2.3
1947;Noordwijk;2010;10988.0;9940.0;1048.0;768.0;280.0;90.5;9.5;7.0;2.5
1948;Noordwijk;2011;11150.0;9989.0;1161.0;777.0;384.0;89.6;10.4;7.0;3.4
1949;Noordwijk;2012;11150.0;10006.0;1144.0;804.0;340.0;89.7;10.3;7.2;3.0
1950;Noordwijkerhout;2008;5979.0;5726.0;253.0;214.0;39.0;95.8;4.2;3.6;0.7
1951;Noordwijkerhout;2009;6048.0;5786.0;262.0;217.0;45.0;95.7;4.3;3.6;0.7
1952;Noordwijkerhout;2010;6243.0;5922.0;321.0;229.0;92.0;94.9;5.1;3.7;1.5
1953;Noordwijkerhout;2011;6322.0;6005.0;317.0;227.0;90.0;95.0;5.0;3.6;1.4
