ID;UitkomstenOnderzoek;RegioS;Perioden;AfgerondeDienstenOnderzoek_1;AfgerondeDienstenOnderzoekRelatief_2
8367;Ouderenmishandeling: bevestigd;West-brabant (VT);1e halfjaar 2024;;
8368;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2019;;
8369;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2019;;
8370;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2019;;
8371;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2020;;
8372;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2020;;
8373;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2020;;
8374;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2021;;
8375;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2021;;
8376;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2021;;
8377;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2022;;
8378;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2022;;
8379;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2022;;
8380;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2023;;
8381;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2023;;
8382;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);2023;;
8383;Ouderenmishandeling: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2024;;
8384;Ouderenmishandeling: bevestigd;Zeeland (VT);1e halfjaar 2019;;
8385;Ouderenmishandeling: bevestigd;Zeeland (VT);2e halfjaar 2019;;
8386;Ouderenmishandeling: bevestigd;Zeeland (VT);2019;;
8387;Ouderenmishandeling: bevestigd;Zeeland (VT);1e halfjaar 2020;;
8388;Ouderenmishandeling: bevestigd;Zeeland (VT);2e halfjaar 2020;;
8389;Ouderenmishandeling: bevestigd;Zeeland (VT);2020;;
8390;Ouderenmishandeling: bevestigd;Zeeland (VT);1e halfjaar 2021;;
8391;Ouderenmishandeling: bevestigd;Zeeland (VT);2e halfjaar 2021;;
8392;Ouderenmishandeling: bevestigd;Zeeland (VT);2021;;
8393;Ouderenmishandeling: bevestigd;Zeeland (VT);1e halfjaar 2022;;
8394;Ouderenmishandeling: bevestigd;Zeeland (VT);2e halfjaar 2022;;
8395;Ouderenmishandeling: bevestigd;Zeeland (VT);2022;;
8396;Ouderenmishandeling: bevestigd;Zeeland (VT);1e halfjaar 2023;;
8397;Ouderenmishandeling: bevestigd;Zeeland (VT);2e halfjaar 2023;;
8398;Ouderenmishandeling: bevestigd;Zeeland (VT);2023;;
8399;Ouderenmishandeling: bevestigd;Zeeland (VT);1e halfjaar 2024;;
8400;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2019;;
8401;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2019;;
8402;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2019;;
8403;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2020;;
8404;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2020;;
8405;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2020;;
8406;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2021;;
8407;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2021;;
8408;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2021;;
8409;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2022;;
8410;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2022;;
8411;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2022;;
8412;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2023;;
8413;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2023;;
8414;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);2023;;
8415;Ouderenmishandeling: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2024;;
8416;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2019;;
8417;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2019;;
8418;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2019;;
8419;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2020;;
8420;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2020;;
8421;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2020;;
8422;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2021;;
8423;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2021;;
8424;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2021;;
8425;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2022;;
8426;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2022;;
8427;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2022;;
8428;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2023;;
8429;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2e halfjaar 2023;;
8430;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);2023;;
8431;Ouderenmishandeling: bevestigd;Zuid-Limburg (VT);1e halfjaar 2024;;
8432;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2019;;
8433;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2019;10.0;1.0
8434;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2019;10.0;1.0
8435;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2020;10.0;1.0
8436;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2020;10.0;1.0
8437;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2020;20.0;3.0
8438;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2021;15.0;2.0
8439;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2021;10.0;1.0
8440;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2021;30.0;4.0
8441;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2022;20.0;2.0
8442;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2022;15.0;2.0
8443;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2022;35.0;4.0
8444;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2023;;
8445;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2023;;
8446;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);2023;;
8447;Ouderenmishandeling: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2024;;
8448;Ouderenmishandeling: niet bevestigd;Nederland;1e halfjaar 2019;20.0;0.0
8449;Ouderenmishandeling: niet bevestigd;Nederland;2e halfjaar 2019;55.0;0.0
8450;Ouderenmishandeling: niet bevestigd;Nederland;2019;75.0;0.0
8451;Ouderenmishandeling: niet bevestigd;Nederland;1e halfjaar 2020;65.0;0.0
8452;Ouderenmishandeling: niet bevestigd;Nederland;2e halfjaar 2020;60.0;0.0
8453;Ouderenmishandeling: niet bevestigd;Nederland;2020;125.0;1.0
8454;Ouderenmishandeling: niet bevestigd;Nederland;1e halfjaar 2021;60.0;0.0
8455;Ouderenmishandeling: niet bevestigd;Nederland;2e halfjaar 2021;65.0;0.0
8456;Ouderenmishandeling: niet bevestigd;Nederland;2021;125.0;1.0
8457;Ouderenmishandeling: niet bevestigd;Nederland;1e halfjaar 2022;70.0;0.0
8458;Ouderenmishandeling: niet bevestigd;Nederland;2e halfjaar 2022;60.0;0.0
8459;Ouderenmishandeling: niet bevestigd;Nederland;2022;130.0;1.0
8460;Ouderenmishandeling: niet bevestigd;Nederland;1e halfjaar 2023;55.0;0.0
8461;Ouderenmishandeling: niet bevestigd;Nederland;2e halfjaar 2023;50.0;0.0
8462;Ouderenmishandeling: niet bevestigd;Nederland;2023;100.0;1.0
8463;Ouderenmishandeling: niet bevestigd;Nederland;1e halfjaar 2024;55.0;0.0
8464;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2019;;
8465;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2019;;
8466;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2019;10.0;1.0
8467;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2020;20.0;1.0
8468;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2020;;
8469;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2020;20.0;1.0
8470;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2021;10.0;1.0
8471;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2021;10.0;1.0
8472;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2021;20.0;1.0
8473;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2022;15.0;1.0
8474;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2022;10.0;1.0
8475;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2022;25.0;1.0
8476;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2023;;
8477;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2023;;
8478;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);2023;10.0;1.0
8479;Ouderenmishandeling: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2024;10.0;1.0
8480;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2019;;
8481;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2019;10.0;0.0
8482;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2019;15.0;0.0
8483;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2020;;
8484;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2020;;
8485;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2020;10.0;0.0
8486;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2021;;
8487;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2021;10.0;0.0
8488;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2021;15.0;0.0
8489;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2022;;
8490;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2022;;
8491;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2022;10.0;0.0
8492;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2023;10.0;0.0
8493;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2023;10.0;0.0
8494;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);2023;15.0;0.0
8495;Ouderenmishandeling: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2024;10.0;0.0
8496;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2019;10.0;0.0
8497;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2019;30.0;0.0
8498;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2019;40.0;0.0
8499;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2020;30.0;0.0
8500;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2020;30.0;0.0
8501;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2020;60.0;1.0
8502;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2021;35.0;0.0
8503;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2021;30.0;0.0
8504;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2021;65.0;1.0
8505;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2022;35.0;0.0
8506;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2022;30.0;0.0
8507;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2022;65.0;1.0
8508;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2023;25.0;0.0
8509;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2e halfjaar 2023;25.0;0.0
8510;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);2023;50.0;1.0
8511;Ouderenmishandeling: niet bevestigd;West-Nederland (LD);1e halfjaar 2024;30.0;0.0
8512;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2019;;
8513;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2019;10.0;0.0
8514;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2019;15.0;0.0
8515;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2020;15.0;0.0
8516;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2020;15.0;0.0
8517;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2020;30.0;1.0
8518;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2021;15.0;0.0
8519;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2021;10.0;0.0
8520;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2021;25.0;1.0
8521;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2022;15.0;0.0
8522;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2022;15.0;0.0
8523;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2022;30.0;1.0
8524;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2023;10.0;0.0
8525;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2023;10.0;0.0
8526;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);2023;25.0;1.0
8527;Ouderenmishandeling: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2024;10.0;0.0
8528;Ouderenmishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2019;;
8529;Ouderenmishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2019;;
8530;Ouderenmishandeling: niet bevestigd;Groningen (PV);2019;;
8531;Ouderenmishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2020;;
8532;Ouderenmishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2020;;
8533;Ouderenmishandeling: niet bevestigd;Groningen (PV);2020;10.0;2.0
8534;Ouderenmishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2021;;
8535;Ouderenmishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2021;;
8536;Ouderenmishandeling: niet bevestigd;Groningen (PV);2021;;
8537;Ouderenmishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2022;;
8538;Ouderenmishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2022;10.0;1.0
8539;Ouderenmishandeling: niet bevestigd;Groningen (PV);2022;15.0;2.0
8540;Ouderenmishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2023;;
8541;Ouderenmishandeling: niet bevestigd;Groningen (PV);2e halfjaar 2023;;
8542;Ouderenmishandeling: niet bevestigd;Groningen (PV);2023;;
8543;Ouderenmishandeling: niet bevestigd;Groningen (PV);1e halfjaar 2024;;
8544;Ouderenmishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2019;;
8545;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2019;;
8546;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2019;;
8547;Ouderenmishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2020;10.0;2.0
8548;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2020;;
8549;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2020;10.0;2.0
8550;Ouderenmishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2021;;
8551;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2021;10.0;2.0
8552;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2021;10.0;2.0
8553;Ouderenmishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2022;;
8554;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2022;;
8555;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2022;10.0;1.0
8556;Ouderenmishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2023;;
8557;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2e halfjaar 2023;;
8558;Ouderenmishandeling: niet bevestigd;Fryslân (PV);2023;;
8559;Ouderenmishandeling: niet bevestigd;Fryslân (PV);1e halfjaar 2024;;
8560;Ouderenmishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2019;;
8561;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2019;;
8562;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2019;;
8563;Ouderenmishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2020;;
8564;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2020;;
8565;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2020;;
8566;Ouderenmishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2021;;
8567;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2021;;
8568;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2021;;
8569;Ouderenmishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2022;;
8570;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2022;;
8571;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2022;;
8572;Ouderenmishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2023;;
8573;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2e halfjaar 2023;;
8574;Ouderenmishandeling: niet bevestigd;Drenthe (PV);2023;;
8575;Ouderenmishandeling: niet bevestigd;Drenthe (PV);1e halfjaar 2024;;
8576;Ouderenmishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2019;;
8577;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2019;;
8578;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2019;;
8579;Ouderenmishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2020;;
8580;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2020;;
8581;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2020;;
8582;Ouderenmishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2021;;
8583;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2021;;
8584;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2021;;
8585;Ouderenmishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2022;;
8586;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2022;;
8587;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2022;;
8588;Ouderenmishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2023;;
8589;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2e halfjaar 2023;;
8590;Ouderenmishandeling: niet bevestigd;Overijssel (PV);2023;;
8591;Ouderenmishandeling: niet bevestigd;Overijssel (PV);1e halfjaar 2024;;
8592;Ouderenmishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2019;;
8593;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2019;;
8594;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2019;;
8595;Ouderenmishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2020;;
8596;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2020;;
8597;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2020;;
8598;Ouderenmishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2021;;
8599;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2021;;
8600;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2021;;
8601;Ouderenmishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2022;;
8602;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2022;;
8603;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2022;;
8604;Ouderenmishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2023;;
8605;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2e halfjaar 2023;;
8606;Ouderenmishandeling: niet bevestigd;Flevoland (PV);2023;;
8607;Ouderenmishandeling: niet bevestigd;Flevoland (PV);1e halfjaar 2024;;
8608;Ouderenmishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2019;;
8609;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2019;10.0;0.0
8610;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2019;10.0;0.0
8611;Ouderenmishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2020;;
8612;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2020;;
8613;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2020;10.0;0.0
8614;Ouderenmishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2021;;
8615;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2021;;
8616;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2021;10.0;0.0
8617;Ouderenmishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2022;;
8618;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2022;;
8619;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2022;;
8620;Ouderenmishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2023;;
8621;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2e halfjaar 2023;;
8622;Ouderenmishandeling: niet bevestigd;Gelderland (PV);2023;10.0;1.0
8623;Ouderenmishandeling: niet bevestigd;Gelderland (PV);1e halfjaar 2024;;
8624;Ouderenmishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2019;;
8625;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2e halfjaar 2019;;
8626;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2019;10.0;1.0
8627;Ouderenmishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2020;;
8628;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2e halfjaar 2020;;
8629;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2020;;
8630;Ouderenmishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2021;;
8631;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2e halfjaar 2021;;
8632;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2021;10.0;1.0
8633;Ouderenmishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2022;;
8634;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2e halfjaar 2022;;
8635;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2022;10.0;1.0
8636;Ouderenmishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2023;;
8637;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2e halfjaar 2023;;
8638;Ouderenmishandeling: niet bevestigd;Utrecht (PV);2023;;
8639;Ouderenmishandeling: niet bevestigd;Utrecht (PV);1e halfjaar 2024;;
8640;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);1e halfjaar 2019;;
8641;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2e halfjaar 2019;;
8642;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2019;;
8643;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);1e halfjaar 2020;10.0;0.0
8644;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2e halfjaar 2020;10.0;0.0
8645;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2020;15.0;1.0
8646;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);1e halfjaar 2021;10.0;0.0
8647;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2e halfjaar 2021;10.0;0.0
8648;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2021;20.0;1.0
8649;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);1e halfjaar 2022;15.0;0.0
8650;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2e halfjaar 2022;10.0;0.0
8651;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2022;25.0;1.0
8652;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);1e halfjaar 2023;;
8653;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2e halfjaar 2023;10.0;0.0
8654;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);2023;15.0;1.0
8655;Ouderenmishandeling: niet bevestigd;Noord-Holland (PV);1e halfjaar 2024;10.0;0.0
8656;Ouderenmishandeling: niet bevestigd;Zuid-Holland (PV);1e halfjaar 2019;;
8657;Ouderenmishandeling: niet bevestigd;Zuid-Holland (PV);2e halfjaar 2019;20.0;1.0
