ID;SoortMisdrijf;Politieregio;Perioden;TotaalGeregistreerd_1;Per100000Inwoners1279Jaar_2;TotaalOpgehelderd_3;OpgehelderdInGeregistreerd_4;Totaal_5;Mannen_6;Vrouwen_7;Totaal_8;Mannen_9;Vrouwen_10
187;Totaal soort misdrijf;Amsterdam-Amstelland;1999;146211.0;19760.0;27221.0;18.6;23881.0;20495.0;3386.0;3228.0;5593.0;907.0
188;Totaal soort misdrijf;Amsterdam-Amstelland;2000;148827.0;20015.0;25903.0;17.4;31839.0;27528.0;4311.0;4282.0;7468.0;1150.0
189;Totaal soort misdrijf;Amsterdam-Amstelland;2001;149467.0;20048.0;28241.0;18.9;32684.0;28098.0;4586.0;4384.0;7594.0;1221.0
190;Totaal soort misdrijf;Amsterdam-Amstelland;2002;139905.0;18789.0;28263.0;20.2;35212.0;30268.0;4944.0;4729.0;8184.0;1319.0
191;Totaal soort misdrijf;Amsterdam-Amstelland;2003;133142.0;17814.0;29796.0;22.4;34540.0;29608.0;4932.0;4621.0;7978.0;1311.0
192;Totaal soort misdrijf;Amsterdam-Amstelland;2004;119737.0;15949.0;27981.0;23.4;33348.0;28587.0;4761.0;4442.0;7673.0;1259.0
193;Totaal soort misdrijf;Amsterdam-Amstelland;2005;117725.0;15596.0;25673.0;21.8;29689.0;25572.0;4117.0;3933.0;6830.0;1082.0
194;Totaal soort misdrijf;Amsterdam-Amstelland;2006;118413.0;15661.0;26404.0;22.3;31969.0;27421.0;4548.0;4228.0;7321.0;1192.0
195;Totaal soort misdrijf;Amsterdam-Amstelland;2007;117212.0;15472.0;28038.0;23.9;31673.0;26796.0;4877.0;4181.0;7145.0;1275.0
196;Totaal soort misdrijf;Gooi-en Vechtstreek;1994;21916.0;11342.0;4101.0;18.7;3571.0;3203.0;368.0;1848.0;3416.0;370.0
197;Totaal soort misdrijf;Gooi-en Vechtstreek;1995;20713.0;10789.0;3171.0;15.3;3293.0;2870.0;423.0;1715.0;3081.0;428.0
198;Totaal soort misdrijf;Gooi-en Vechtstreek;1996;19827.0;10381.0;3621.0;18.3;3691.0;3190.0;501.0;1932.0;3443.0;509.0
199;Totaal soort misdrijf;Gooi-en Vechtstreek;1997;20098.0;10169.0;3640.0;18.1;4764.0;4173.0;591.0;2410.0;4348.0;581.0
200;Totaal soort misdrijf;Gooi-en Vechtstreek;1998;19750.0;10402.0;3835.0;19.4;5205.0;4588.0;617.0;2741.0;4975.0;632.0
201;Totaal soort misdrijf;Gooi-en Vechtstreek;1999;19434.0;10248.0;2879.0;14.8;3687.0;3209.0;478.0;1944.0;3482.0;490.0
202;Totaal soort misdrijf;Gooi-en Vechtstreek;2000;20326.0;10335.0;3315.0;16.3;4057.0;3573.0;484.0;2063.0;3735.0;479.0
203;Totaal soort misdrijf;Gooi-en Vechtstreek;2001;20621.0;10505.0;3384.0;16.4;3811.0;3318.0;493.0;1942.0;3475.0;489.0
204;Totaal soort misdrijf;Gooi-en Vechtstreek;2002;19696.0;10018.0;3551.0;18.0;4185.0;3647.0;538.0;2129.0;3807.0;534.0
205;Totaal soort misdrijf;Gooi-en Vechtstreek;2003;19783.0;10082.0;3702.0;18.7;4527.0;3884.0;643.0;2307.0;4058.0;640.0
206;Totaal soort misdrijf;Gooi-en Vechtstreek;2004;18718.0;9560.0;3731.0;19.9;4558.0;3786.0;772.0;2328.0;3964.0;770.0
207;Totaal soort misdrijf;Gooi-en Vechtstreek;2005;18298.0;9366.0;3961.0;21.6;4873.0;4022.0;851.0;2494.0;4224.0;850.0
208;Totaal soort misdrijf;Gooi-en Vechtstreek;2006;18261.0;9376.0;3746.0;20.5;4650.0;3861.0;789.0;2387.0;4070.0;790.0
209;Totaal soort misdrijf;Gooi-en Vechtstreek;2007;18946.0;9736.0;3719.0;19.6;4698.0;3927.0;771.0;2414.0;4138.0;773.0
210;Totaal soort misdrijf;Haaglanden;1994;87057.0;11523.0;17020.0;19.6;19169.0;16875.0;2294.0;2537.0;4495.0;604.0
211;Totaal soort misdrijf;Haaglanden;1995;87964.0;11657.0;15644.0;17.8;18725.0;16813.0;1912.0;2481.0;4480.0;504.0
212;Totaal soort misdrijf;Haaglanden;1996;78312.0;10361.0;13529.0;17.3;16189.0;14296.0;1893.0;2142.0;3799.0;499.0
213;Totaal soort misdrijf;Haaglanden;1997;79170.0;10442.0;12872.0;16.3;14202.0;12664.0;1538.0;1873.0;3357.0;404.0
214;Totaal soort misdrijf;Haaglanden;1998;80431.0;10559.0;14825.0;18.4;16519.0;14704.0;1815.0;2169.0;3880.0;474.0
215;Totaal soort misdrijf;Haaglanden;1999;87954.0;11493.0;14839.0;16.9;16500.0;14712.0;1788.0;2156.0;3867.0;465.0
216;Totaal soort misdrijf;Haaglanden;2000;86757.0;11253.0;13081.0;15.1;15623.0;14131.0;1492.0;2026.0;3685.0;385.0
217;Totaal soort misdrijf;Haaglanden;2001;98044.0;12603.0;14267.0;14.6;16970.0;15094.0;1876.0;2181.0;3893.0;481.0
218;Totaal soort misdrijf;Haaglanden;2002;97782.0;12471.0;16761.0;17.1;18266.0;16099.0;2167.0;2330.0;4116.0;551.0
219;Totaal soort misdrijf;Haaglanden;2003;97348.0;12305.0;17844.0;18.3;19817.0;17328.0;2489.0;2505.0;4396.0;627.0
220;Totaal soort misdrijf;Haaglanden;2004;94833.0;11883.0;20846.0;22.0;23214.0;20543.0;2671.0;2909.0;5163.0;667.0
221;Totaal soort misdrijf;Haaglanden;2005;85441.0;10631.0;23488.0;27.5;26991.0;23684.0;3307.0;3358.0;5908.0;821.0
222;Totaal soort misdrijf;Haaglanden;2006;80377.0;9925.0;23786.0;29.6;27396.0;23706.0;3690.0;3383.0;5861.0;910.0
223;Totaal soort misdrijf;Haaglanden;2007;82622.0;10189.0;22848.0;27.7;25833.0;22322.0;3511.0;3186.0;5513.0;865.0
224;Totaal soort misdrijf;Hollands-Midden;1994;49535.0;8334.0;8256.0;16.7;8028.0;6993.0;1035.0;1351.0;2363.0;347.0
225;Totaal soort misdrijf;Hollands-Midden;1995;46107.0;7734.0;6691.0;14.5;7543.0;6559.0;984.0;1265.0;2208.0;329.0
226;Totaal soort misdrijf;Hollands-Midden;1996;47579.0;7950.0;6640.0;14.0;7786.0;6810.0;976.0;1301.0;2284.0;325.0
227;Totaal soort misdrijf;Hollands-Midden;1997;47567.0;7912.0;6339.0;13.3;8274.0;7300.0;974.0;1376.0;2436.0;323.0
228;Totaal soort misdrijf;Hollands-Midden;1998;46841.0;7759.0;6804.0;14.5;8783.0;7916.0;867.0;1455.0;2631.0;286.0
229;Totaal soort misdrijf;Hollands-Midden;1999;51061.0;8410.0;8465.0;16.6;11438.0;10223.0;1215.0;1884.0;3380.0;399.0
230;Totaal soort misdrijf;Hollands-Midden;2000;52611.0;8634.0;8239.0;15.7;10710.0;9719.0;991.0;1758.0;3203.0;324.0
231;Totaal soort misdrijf;Hollands-Midden;2001;56754.0;9278.0;8993.0;15.8;10912.0;9731.0;1181.0;1784.0;3194.0;385.0
232;Totaal soort misdrijf;Hollands-Midden;2002;57328.0;9333.0;9656.0;16.8;12060.0;10681.0;1379.0;1963.0;3489.0;448.0
233;Totaal soort misdrijf;Hollands-Midden;2003;56025.0;9104.0;10308.0;18.4;13373.0;11821.0;1552.0;2173.0;3855.0;503.0
234;Totaal soort misdrijf;Hollands-Midden;2004;53841.0;8733.0;10813.0;20.1;13833.0;12154.0;1679.0;2244.0;3961.0;542.0
235;Totaal soort misdrijf;Hollands-Midden;2005;52499.0;8506.0;10482.0;20.0;13794.0;12258.0;1536.0;2235.0;3992.0;495.0
236;Totaal soort misdrijf;Hollands-Midden;2006;49130.0;7948.0;10885.0;22.2;14850.0;12816.0;2034.0;2402.0;4168.0;655.0
237;Totaal soort misdrijf;Hollands-Midden;2007;49161.0;7948.0;11151.0;22.7;15180.0;13062.0;2118.0;2454.0;4241.0;682.0
238;Totaal soort misdrijf;Rotterdam-Rijnmond;1994;121364.0;12464.0;17881.0;14.7;17237.0;15420.0;1817.0;1770.0;3185.0;371.0
239;Totaal soort misdrijf;Rotterdam-Rijnmond;1995;113633.0;11641.0;22419.0;19.7;22241.0;19790.0;2451.0;2278.0;4075.0;500.0
240;Totaal soort misdrijf;Rotterdam-Rijnmond;1996;96938.0;9954.0;14947.0;15.4;25170.0;21739.0;3431.0;2585.0;4496.0;700.0
241;Totaal soort misdrijf;Rotterdam-Rijnmond;1997;112867.0;11576.0;20865.0;18.5;29995.0;25625.0;4370.0;3076.0;5296.0;890.0
242;Totaal soort misdrijf;Rotterdam-Rijnmond;1998;110241.0;11265.0;19582.0;17.8;30219.0;25968.0;4251.0;3088.0;5348.0;862.0
243;Totaal soort misdrijf;Rotterdam-Rijnmond;1999;118213.0;11990.0;18361.0;15.5;32662.0;28147.0;4515.0;3313.0;5755.0;909.0
244;Totaal soort misdrijf;Rotterdam-Rijnmond;2000;125494.0;12645.0;16329.0;13.0;29661.0;25389.0;4272.0;2989.0;5154.0;855.0
245;Totaal soort misdrijf;Rotterdam-Rijnmond;2001;127050.0;12711.0;19715.0;15.5;27108.0;23650.0;3458.0;2712.0;4767.0;687.0
246;Totaal soort misdrijf;Rotterdam-Rijnmond;2002;134521.0;13348.0;25216.0;18.7;32150.0;27993.0;4157.0;3190.0;5593.0;820.0
247;Totaal soort misdrijf;Rotterdam-Rijnmond;2003;134364.0;13256.0;30921.0;23.0;38008.0;33325.0;4683.0;3750.0;6613.0;919.0
248;Totaal soort misdrijf;Rotterdam-Rijnmond;2004;126772.0;12474.0;33849.0;26.7;41373.0;36145.0;5228.0;4071.0;7159.0;1022.0
249;Totaal soort misdrijf;Rotterdam-Rijnmond;2005;116222.0;11435.0;32657.0;28.1;39038.0;33641.0;5397.0;3841.0;6667.0;1055.0
250;Totaal soort misdrijf;Rotterdam-Rijnmond;2006;110649.0;10932.0;29550.0;26.7;37335.0;32101.0;5234.0;3688.0;6396.0;1026.0
251;Totaal soort misdrijf;Rotterdam-Rijnmond;2007;108598.0;10752.0;28977.0;26.7;37876.0;32134.0;5742.0;3750.0;6424.0;1126.0
252;Totaal soort misdrijf;Zuid-Holland-Zuid;1994;32289.0;8412.0;6910.0;21.4;7572.0;6789.0;783.0;1973.0;3554.0;406.0
253;Totaal soort misdrijf;Zuid-Holland-Zuid;1995;30266.0;7848.0;4711.0;15.6;6595.0;5969.0;626.0;1710.0;3108.0;323.0
254;Totaal soort misdrijf;Zuid-Holland-Zuid;1996;28294.0;7294.0;4911.0;17.4;7002.0;6290.0;712.0;1805.0;3255.0;366.0
255;Totaal soort misdrijf;Zuid-Holland-Zuid;1997;27857.0;7149.0;3820.0;13.7;5017.0;4468.0;549.0;1288.0;2303.0;281.0
256;Totaal soort misdrijf;Zuid-Holland-Zuid;1998;31026.0;7927.0;4675.0;15.1;6603.0;6105.0;498.0;1687.0;3135.0;253.0
257;Totaal soort misdrijf;Zuid-Holland-Zuid;1999;32904.0;8355.0;4660.0;14.2;6177.0;5711.0;466.0;1568.0;2915.0;235.0
258;Totaal soort misdrijf;Zuid-Holland-Zuid;2000;33691.0;8519.0;5288.0;15.7;6552.0;6004.0;548.0;1657.0;3052.0;276.0
259;Totaal soort misdrijf;Zuid-Holland-Zuid;2001;32397.0;8175.0;5462.0;16.9;6675.0;5925.0;750.0;1684.0;3005.0;377.0
260;Totaal soort misdrijf;Zuid-Holland-Zuid;2002;32608.0;8546.0;6644.0;20.4;8420.0;7589.0;831.0;2207.0;3998.0;433.0
261;Totaal soort misdrijf;Zuid-Holland-Zuid;2003;33715.0;8793.0;7842.0;23.3;10076.0;8916.0;1160.0;2628.0;4673.0;602.0
262;Totaal soort misdrijf;Zuid-Holland-Zuid;2004;31238.0;8112.0;8341.0;26.7;10811.0;9453.0;1358.0;2808.0;4937.0;702.0
263;Totaal soort misdrijf;Zuid-Holland-Zuid;2005;26862.0;6961.0;7371.0;27.4;10000.0;8763.0;1237.0;2591.0;4565.0;638.0
264;Totaal soort misdrijf;Zuid-Holland-Zuid;2006;26221.0;6789.0;7404.0;28.2;10450.0;9047.0;1403.0;2706.0;4710.0;723.0
265;Totaal soort misdrijf;Zuid-Holland-Zuid;2007;25792.0;6674.0;7292.0;28.3;10356.0;9020.0;1336.0;2680.0;4692.0;688.0
266;Totaal soort misdrijf;Zeeland;1994;24739.0;8379.0;5828.0;23.6;5788.0;5051.0;737.0;1960.0;3419.0;500.0
267;Totaal soort misdrijf;Zeeland;1995;23492.0;7921.0;5583.0;23.8;6154.0;5374.0;780.0;2075.0;3623.0;526.0
268;Totaal soort misdrijf;Zeeland;1996;22808.0;7663.0;5472.0;24.0;6052.0;5269.0;783.0;2033.0;3538.0;527.0
269;Totaal soort misdrijf;Zeeland;1997;20947.0;7020.0;5120.0;24.4;6704.0;6015.0;689.0;2247.0;4029.0;462.0
270;Totaal soort misdrijf;Zeeland;1998;21583.0;7207.0;5670.0;26.3;7786.0;6995.0;791.0;2600.0;4666.0;529.0
271;Totaal soort misdrijf;Zeeland;1999;21302.0;7099.0;4949.0;23.2;6687.0;5958.0;729.0;2228.0;3968.0;486.0
272;Totaal soort misdrijf;Zeeland;2000;21029.0;6985.0;5003.0;23.8;6729.0;5938.0;791.0;2235.0;3945.0;526.0
273;Totaal soort misdrijf;Zeeland;2001;22036.0;7276.0;6002.0;27.2;7616.0;6746.0;870.0;2515.0;4447.0;576.0
274;Totaal soort misdrijf;Zeeland;2002;24293.0;7982.0;6966.0;28.7;9058.0;7892.0;1166.0;2976.0;5175.0;768.0
275;Totaal soort misdrijf;Zeeland;2003;23733.0;7767.0;7551.0;31.8;9946.0;8644.0;1302.0;3255.0;5639.0;855.0
276;Totaal soort misdrijf;Zeeland;2004;22855.0;7466.0;7632.0;33.4;10415.0;9084.0;1331.0;3402.0;5912.0;873.0
277;Totaal soort misdrijf;Zeeland;2005;21417.0;6970.0;6848.0;32.0;9250.0;7998.0;1252.0;3011.0;5189.0;818.0
278;Totaal soort misdrijf;Zeeland;2006;21184.0;6883.0;6944.0;32.8;9426.0;8192.0;1234.0;3062.0;5309.0;804.0
279;Totaal soort misdrijf;Zeeland;2007;21724.0;7041.0;6647.0;30.6;8926.0;7480.0;1446.0;2893.0;4836.0;940.0
280;Totaal soort misdrijf;Midden- en West-Brabant;1994;95982.0;11306.0;8030.0;8.4;5213.0;4597.0;616.0;614.0;1081.0;145.0
281;Totaal soort misdrijf;Midden- en West-Brabant;1995;79433.0;9312.0;9386.0;11.8;11395.0;9990.0;1405.0;1336.0;2336.0;330.0
282;Totaal soort misdrijf;Midden- en West-Brabant;1996;80203.0;9372.0;11772.0;14.7;13134.0;11340.0;1794.0;1535.0;2643.0;420.0
283;Totaal soort misdrijf;Midden- en West-Brabant;1997;83500.0;10068.0;10422.0;12.5;13980.0;12353.0;1627.0;1686.0;2976.0;393.0
284;Totaal soort misdrijf;Midden- en West-Brabant;1998;85462.0;10232.0;11420.0;13.4;15353.0;13980.0;1373.0;1838.0;3344.0;329.0
285;Totaal soort misdrijf;Midden- en West-Brabant;1999;88486.0;10486.0;11397.0;12.9;14854.0;13408.0;1446.0;1760.0;3175.0;343.0
286;Totaal soort misdrijf;Midden- en West-Brabant;2000;88917.0;10447.0;11670.0;13.1;15501.0;14023.0;1478.0;1821.0;3293.0;348.0
287;Totaal soort misdrijf;Midden- en West-Brabant;2001;89947.0;10490.0;12362.0;13.7;16112.0;14358.0;1754.0;1879.0;3347.0;409.0
288;Totaal soort misdrijf;Midden- en West-Brabant;2002;91982.0;10665.0;13929.0;15.1;18110.0;16061.0;2049.0;2100.0;3722.0;475.0
289;Totaal soort misdrijf;Midden- en West-Brabant;2003;88309.0;10195.0;14862.0;16.8;18794.0;16536.0;2258.0;2170.0;3816.0;522.0
290;Totaal soort misdrijf;Midden- en West-Brabant;2004;88651.0;10196.0;15758.0;17.8;20250.0;17779.0;2471.0;2329.0;4089.0;568.0
291;Totaal soort misdrijf;Midden- en West-Brabant;2005;85575.0;9806.0;16744.0;19.6;21738.0;18552.0;3186.0;2491.0;4252.0;730.0
292;Totaal soort misdrijf;Midden- en West-Brabant;2006;81923.0;9357.0;16844.0;20.6;21702.0;18380.0;3322.0;2479.0;4198.0;759.0
293;Totaal soort misdrijf;Midden- en West-Brabant;2007;83034.0;9461.0;15455.0;18.6;19953.0;17058.0;2895.0;2273.0;3886.0;660.0
294;Totaal soort misdrijf;Brabant-Noord;1994;45590.0;9811.0;8300.0;18.2;7429.0;6398.0;1031.0;1599.0;2737.0;447.0
295;Totaal soort misdrijf;Brabant-Noord;1995;38211.0;8172.0;5708.0;14.9;6646.0;5758.0;888.0;1421.0;2446.0;382.0
296;Totaal soort misdrijf;Brabant-Noord;1996;39046.0;8299.0;5634.0;14.4;6813.0;5774.0;1039.0;1448.0;2436.0;445.0
297;Totaal soort misdrijf;Brabant-Noord;1997;40994.0;8261.0;4766.0;11.6;6128.0;5564.0;564.0;1235.0;2223.0;229.0
298;Totaal soort misdrijf;Brabant-Noord;1998;42286.0;8480.0;5392.0;12.8;6923.0;6248.0;675.0;1388.0;2485.0;273.0
299;Totaal soort misdrijf;Brabant-Noord;1999;44104.0;8797.0;5835.0;13.2;7234.0;6587.0;647.0;1443.0;2603.0;261.0
300;Totaal soort misdrijf;Brabant-Noord;2000;46570.0;9230.0;6084.0;13.1;7519.0;6775.0;744.0;1490.0;2661.0;298.0
301;Totaal soort misdrijf;Brabant-Noord;2001;47543.0;9356.0;7756.0;16.3;9518.0;8487.0;1031.0;1873.0;3310.0;409.0
302;Totaal soort misdrijf;Brabant-Noord;2002;53574.0;10487.0;8875.0;16.6;10908.0;9564.0;1344.0;2135.0;3712.0;531.0
303;Totaal soort misdrijf;Brabant-Noord;2003;52333.0;10216.0;9435.0;18.0;11905.0;10356.0;1549.0;2324.0;4011.0;610.0
304;Totaal soort misdrijf;Brabant-Noord;2004;50722.0;9880.0;9114.0;18.0;11279.0;9668.0;1611.0;2197.0;3737.0;633.0
305;Totaal soort misdrijf;Brabant-Noord;2005;48038.0;9345.0;8483.0;17.7;10504.0;8955.0;1549.0;2043.0;3457.0;607.0
306;Totaal soort misdrijf;Brabant-Noord;2006;44296.0;8596.0;9149.0;20.7;11727.0;9898.0;1829.0;2276.0;3813.0;715.0
307;Totaal soort misdrijf;Brabant-Noord;2007;44742.0;8657.0;8936.0;20.0;11582.0;9676.0;1906.0;2241.0;3716.0;743.0
308;Totaal soort misdrijf;Brabant-Zuid-Oost;1994;58494.0;10479.0;11650.0;19.9;10396.0;9137.0;1259.0;1862.0;3225.0;458.0
309;Totaal soort misdrijf;Brabant-Zuid-Oost;1995;53975.0;9613.0;8224.0;15.2;9521.0;8234.0;1287.0;1696.0;2890.0;465.0
310;Totaal soort misdrijf;Brabant-Zuid-Oost;1996;49760.0;8805.0;7830.0;15.7;9928.0;8588.0;1340.0;1757.0;2995.0;481.0
311;Totaal soort misdrijf;Brabant-Zuid-Oost;1997;50828.0;8821.0;6692.0;13.2;8558.0;7642.0;916.0;1485.0;2613.0;323.0
312;Totaal soort misdrijf;Brabant-Zuid-Oost;1998;54379.0;9388.0;7225.0;13.3;9722.0;8758.0;964.0;1678.0;2981.0;338.0
313;Totaal soort misdrijf;Brabant-Zuid-Oost;1999;56643.0;9720.0;7541.0;13.3;9863.0;8780.0;1083.0;1693.0;2972.0;377.0
314;Totaal soort misdrijf;Brabant-Zuid-Oost;2000;55908.0;9530.0;7157.0;12.8;9288.0;8405.0;883.0;1583.0;2824.0;306.0
315;Totaal soort misdrijf;Brabant-Zuid-Oost;2001;60001.0;10175.0;7947.0;13.2;9718.0;8718.0;1000.0;1648.0;2913.0;344.0
316;Totaal soort misdrijf;Brabant-Zuid-Oost;2002;62585.0;10546.0;8671.0;13.9;11042.0;9779.0;1263.0;1861.0;3245.0;432.0
317;Totaal soort misdrijf;Brabant-Zuid-Oost;2003;63228.0;10593.0;10091.0;16.0;12341.0;10774.0;1567.0;2068.0;3555.0;533.0
318;Totaal soort misdrijf;Brabant-Zuid-Oost;2004;64596.0;10798.0;11063.0;17.1;13474.0;11815.0;1659.0;2252.0;3889.0;563.0
319;Totaal soort misdrijf;Brabant-Zuid-Oost;2005;58126.0;9689.0;9474.0;16.3;11813.0;10172.0;1641.0;1969.0;3341.0;555.0
320;Totaal soort misdrijf;Brabant-Zuid-Oost;2006;57747.0;9603.0;10450.0;18.1;13692.0;11807.0;1885.0;2277.0;3866.0;637.0
321;Totaal soort misdrijf;Brabant-Zuid-Oost;2007;57680.0;9580.0;10453.0;18.1;13704.0;11450.0;2254.0;2276.0;3742.0;761.0
322;Totaal soort misdrijf;Limburg-Noord;1994;33510.0;8428.0;5563.0;16.6;6090.0;5289.0;801.0;1532.0;2627.0;408.0
323;Totaal soort misdrijf;Limburg-Noord;1995;32116.0;8046.0;4973.0;15.5;5964.0;5232.0;732.0;1494.0;2587.0;372.0
324;Totaal soort misdrijf;Limburg-Noord;1996;30816.0;7685.0;5157.0;16.7;6023.0;5253.0;770.0;1502.0;2584.0;389.0
325;Totaal soort misdrijf;Limburg-Noord;1997;31478.0;7828.0;4468.0;14.2;5975.0;5285.0;690.0;1486.0;2595.0;348.0
326;Totaal soort misdrijf;Limburg-Noord;1998;32562.0;8068.0;5015.0;15.4;6503.0;5766.0;737.0;1611.0;2822.0;370.0
327;Totaal soort misdrijf;Limburg-Noord;1999;34593.0;8545.0;5328.0;15.4;6594.0;5912.0;682.0;1629.0;2884.0;341.0
328;Totaal soort misdrijf;Limburg-Noord;2000;32407.0;7964.0;4843.0;14.9;6213.0;5590.0;623.0;1527.0;2713.0;310.0
329;Totaal soort misdrijf;Limburg-Noord;2001;32734.0;8008.0;4714.0;14.4;5595.0;4933.0;662.0;1369.0;2382.0;328.0
330;Totaal soort misdrijf;Limburg-Noord;2002;37665.0;8938.0;5149.0;13.7;6226.0;5490.0;736.0;1477.0;2571.0;354.0
331;Totaal soort misdrijf;Limburg-Noord;2003;36962.0;8736.0;5528.0;15.0;6838.0;6069.0;769.0;1616.0;2829.0;369.0
332;Totaal soort misdrijf;Limburg-Noord;2004;39226.0;9266.0;6381.0;16.3;8292.0;7295.0;997.0;1959.0;3401.0;477.0
333;Totaal soort misdrijf;Limburg-Noord;2005;37993.0;8951.0;5509.0;14.5;7054.0;6171.0;883.0;1662.0;2870.0;422.0
334;Totaal soort misdrijf;Limburg-Noord;2006;36891.0;8683.0;5625.0;15.2;7010.0;6086.0;924.0;1650.0;2828.0;441.0
335;Totaal soort misdrijf;Limburg-Noord;2007;35430.0;8320.0;5830.0;16.5;7550.0;6525.0;1025.0;1773.0;3025.0;488.0
336;Totaal soort misdrijf;Limburg-Zuid;1994;54936.0;10110.0;8302.0;15.1;11191.0;9627.0;1564.0;2059.0;3574.0;571.0
337;Totaal soort misdrijf;Limburg-Zuid;1995;54564.0;10025.0;7628.0;14.0;10420.0;8968.0;1452.0;1915.0;3321.0;529.0
338;Totaal soort misdrijf;Limburg-Zuid;1996;57157.0;10501.0;8649.0;15.1;10677.0;9238.0;1439.0;1962.0;3417.0;525.0
339;Totaal soort misdrijf;Limburg-Zuid;1997;54903.0;10076.0;7287.0;13.3;9941.0;8603.0;1338.0;1824.0;3178.0;488.0
340;Totaal soort misdrijf;Limburg-Zuid;1998;42229.0;7749.0;6739.0;16.0;5246.0;4533.0;713.0;963.0;1674.0;260.0
341;Totaal soort misdrijf;Limburg-Zuid;1999;60727.0;11143.0;8173.0;13.5;15341.0;13250.0;2091.0;2815.0;4897.0;762.0
342;Totaal soort misdrijf;Limburg-Zuid;2000;60526.0;11111.0;7529.0;12.4;14517.0;12416.0;2101.0;2665.0;4591.0;766.0
343;Totaal soort misdrijf;Limburg-Zuid;2001;62647.0;11523.0;10321.0;16.5;15182.0;13219.0;1963.0;2793.0;4893.0;718.0
344;Totaal soort misdrijf;Limburg-Zuid;2002;55171.0;10389.0;8766.0;15.9;11228.0;9785.0;1443.0;2114.0;3707.0;540.0
345;Totaal soort misdrijf;Limburg-Zuid;2003;59116.0;11163.0;12401.0;21.0;16834.0;14822.0;2012.0;3179.0;5629.0;756.0
346;Totaal soort misdrijf;Limburg-Zuid;2004;56499.0;10702.0;12188.0;21.6;15534.0;13286.0;2248.0;2943.0;5059.0;847.0
347;Totaal soort misdrijf;Limburg-Zuid;2005;53719.0;10230.0;12087.0;22.5;15938.0;13531.0;2407.0;3035.0;5181.0;912.0
348;Totaal soort misdrijf;Limburg-Zuid;2006;51198.0;9807.0;11691.0;22.8;15437.0;13100.0;2337.0;2957.0;5047.0;890.0
349;Totaal soort misdrijf;Limburg-Zuid;2007;52642.0;10149.0;11769.0;22.4;15225.0;12812.0;2413.0;2935.0;4970.0;925.0
350;Totaal soort misdrijf;Flevoland;1994;20312.0;10215.0;5302.0;26.1;5100.0;4290.0;810.0;2565.0;4319.0;814.0
351;Totaal soort misdrijf;Flevoland;1995;21814.0;10592.0;6475.0;29.7;4860.0;4016.0;844.0;2360.0;3899.0;820.0
352;Totaal soort misdrijf;Flevoland;1996;22346.0;10411.0;6026.0;27.0;5159.0;4352.0;807.0;2404.0;4059.0;751.0
353;Totaal soort misdrijf;Flevoland;1997;19730.0;8893.0;5664.0;28.7;4534.0;3757.0;777.0;2044.0;3390.0;700.0
354;Totaal soort misdrijf;Flevoland;1998;24046.0;10384.0;4814.0;20.0;8151.0;6731.0;1420.0;3520.0;5819.0;1225.0
355;Totaal soort misdrijf;Flevoland;1999;26392.0;10896.0;4030.0;15.3;9051.0;7739.0;1312.0;3737.0;6395.0;1082.0
356;Totaal soort misdrijf;Flevoland;2000;27321.0;10883.0;3950.0;14.5;7764.0;6643.0;1121.0;3093.0;5294.0;893.0
357;Totaal soort misdrijf;Flevoland;2001;26304.0;10094.0;5039.0;19.2;7356.0;6262.0;1094.0;2823.0;4800.0;841.0
358;Totaal soort misdrijf;Flevoland;2002;22681.0;8377.0;5856.0;25.8;7225.0;6184.0;1041.0;2668.0;4559.0;770.0
359;Totaal soort misdrijf;Flevoland;2003;25183.0;9014.0;6683.0;26.5;8270.0;7082.0;1188.0;2960.0;5059.0;852.0
360;Totaal soort misdrijf;Flevoland;2004;25456.0;8893.0;6793.0;26.7;8562.0;7309.0;1253.0;2991.0;5104.0;876.0
361;Totaal soort misdrijf;Flevoland;2005;25673.0;8810.0;6475.0;25.2;8738.0;7411.0;1327.0;2999.0;5086.0;911.0
362;Totaal soort misdrijf;Flevoland;2006;26278.0;8887.0;6448.0;24.5;8824.0;7482.0;1342.0;2984.0;5066.0;907.0
363;Totaal soort misdrijf;Flevoland;2007;26894.0;8978.0;6763.0;25.1;9061.0;7623.0;1438.0;3025.0;5090.0;960.0
364;Totaal soort misdrijf;Korps Landelijke politie;1994;833.0;;833.0;100.0;833.0;786.0;47.0;;;
365;Totaal soort misdrijf;Korps Landelijke politie;1995;713.0;;713.0;100.0;713.0;697.0;16.0;;;
366;Totaal soort misdrijf;Korps Landelijke politie;1996;918.0;;834.0;90.8;841.0;841.0;0.0;;;0.0
367;Totaal soort misdrijf;Korps Landelijke politie;1997;680.0;;490.0;72.1;494.0;494.0;0.0;;;0.0
368;Totaal soort misdrijf;Korps Landelijke politie;1998;843.0;;457.0;54.2;612.0;611.0;1.0;;;
369;Totaal soort misdrijf;Korps Landelijke politie;1999;725.0;;570.0;78.6;592.0;592.0;0.0;;;0.0
370;Totaal soort misdrijf;Korps Landelijke politie;2000;;;;;;;;;;
371;Totaal soort misdrijf;Korps Landelijke politie;2001;;;;;;;;;;
372;Totaal soort misdrijf;Korps Landelijke politie;2002;;;;;;;;;;
373;Totaal soort misdrijf;Korps Landelijke politie;2003;;;;;;;;;;
374;Totaal soort misdrijf;Korps Landelijke politie;2004;;;;;;;;;;
