ID;RegioS;GemeentelijkeHoofdfuncties;Perioden;Lasten_1;Baten_2;Saldo_3;Lasten_4;Baten_5;Saldo_6
5523;Groningen (Pv);Forensenbelasting;2002;0.0;0.1;0.1;0.0;0.1;0.1
5524;Groningen (Pv);Forensenbelasting;2003;0.0;0.1;0.1;0.0;0.2;0.2
5525;Groningen (Pv);Overige belastingen;1999;0.0;0.1;0.1;0.0;0.2;0.2
5526;Groningen (Pv);Overige belastingen;2000;0.0;0.0;0.0;0.0;0.0;0.0
5527;Groningen (Pv);Overige belastingen;2001;0.0;0.0;0.0;0.0;0.0;0.0
5528;Groningen (Pv);Overige belastingen;2002;0.0;0.0;0.0;0.0;0.0;0.0
5529;Groningen (Pv);Overige belastingen;2003;0.0;0.0;0.0;0.0;0.0;0.0
5530;Groningen (Pv);Totaal belastingen bruto;1999;0.0;100.5;100.5;0.0;179.5;179.5
5531;Groningen (Pv);Totaal belastingen bruto;2000;0.0;108.0;108.0;0.0;192.0;192.0
5532;Groningen (Pv);Totaal belastingen bruto;2001;0.0;110.4;110.4;0.0;194.9;194.9
5533;Groningen (Pv);Totaal belastingen bruto;2002;0.0;125.3;125.3;0.0;219.7;219.7
5534;Groningen (Pv);Totaal belastingen bruto;2003;0.0;133.2;133.2;0.0;232.4;232.4
5535;Groningen (Pv);Totaal belastingen netto;1999;0.0;89.6;89.6;0.0;160.1;160.1
5536;Groningen (Pv);Totaal belastingen netto;2000;0.0;100.3;100.3;0.0;178.2;178.2
5537;Groningen (Pv);Totaal belastingen netto;2001;0.0;102.2;102.2;0.0;180.5;180.5
5538;Groningen (Pv);Totaal belastingen netto;2002;0.0;117.0;117.0;0.0;205.2;205.2
5539;Groningen (Pv);Totaal belastingen netto;2003;0.0;124.8;124.8;0.0;217.8;217.8
5540;Groningen (Pv);Rioolrechten bruto;1999;0.0;23.2;23.2;0.0;41.5;41.5
5541;Groningen (Pv);Rioolrechten bruto;2000;0.0;23.8;23.8;0.0;42.3;42.3
5542;Groningen (Pv);Rioolrechten bruto;2001;0.0;26.5;26.5;0.0;46.9;46.9
5543;Groningen (Pv);Rioolrechten bruto;2002;0.0;29.0;29.0;0.0;50.9;50.9
5544;Groningen (Pv);Rioolrechten bruto;2003;0.0;30.8;30.8;0.0;53.7;53.7
5545;Groningen (Pv);Rioolrechten netto;1999;0.0;23.0;23.0;0.0;41.1;41.1
5546;Groningen (Pv);Rioolrechten netto;2000;0.0;23.0;23.0;0.0;40.9;40.9
5547;Groningen (Pv);Rioolrechten netto;2001;0.0;25.4;25.4;0.0;44.8;44.8
5548;Groningen (Pv);Rioolrechten netto;2002;0.0;27.9;27.9;0.0;48.8;48.8
5549;Groningen (Pv);Rioolrechten netto;2003;0.0;29.6;29.6;0.0;51.7;51.7
5550;Groningen (Pv);Afvalstoffenheff. en reinigings. bruto;1999;0.0;45.2;45.2;0.0;80.7;80.7
5551;Groningen (Pv);Afvalstoffenheff. en reinigings. bruto;2000;0.0;47.3;47.3;0.0;84.1;84.1
5552;Groningen (Pv);Afvalstoffenheff. en reinigings. bruto;2001;0.0;48.6;48.6;0.0;85.8;85.8
5553;Groningen (Pv);Afvalstoffenheff. en reinigings. bruto;2002;0.0;50.8;50.8;0.0;89.0;89.0
5554;Groningen (Pv);Afvalstoffenheff. en reinigings. bruto;2003;0.0;52.5;52.5;0.0;91.7;91.7
5555;Groningen (Pv);Afvalstoffenheff. en reinigings. netto;1999;0.0;42.6;42.6;0.0;76.1;76.1
5556;Groningen (Pv);Afvalstoffenheff. en reinigings. netto;2000;0.0;43.5;43.5;0.0;77.3;77.3
5557;Groningen (Pv);Afvalstoffenheff. en reinigings. netto;2001;0.0;45.4;45.4;0.0;80.2;80.2
5558;Groningen (Pv);Afvalstoffenheff. en reinigings. netto;2002;0.0;47.2;47.2;0.0;82.7;82.7
5559;Groningen (Pv);Afvalstoffenheff. en reinigings. netto;2003;0.0;48.7;48.7;0.0;85.0;85.0
5560;Groningen (Pv);Begrafenisrechten;1999;0.0;2.7;2.7;0.0;4.8;4.8
5561;Groningen (Pv);Begrafenisrechten;2000;0.0;3.0;3.0;0.0;5.3;5.3
5562;Groningen (Pv);Begrafenisrechten;2001;0.0;3.0;3.0;0.0;5.3;5.3
5563;Groningen (Pv);Begrafenisrechten;2002;0.0;2.9;2.9;0.0;5.2;5.2
5564;Groningen (Pv);Begrafenisrechten;2003;0.0;2.8;2.8;0.0;5.0;5.0
5565;Groningen (Pv);Bouwleges;1999;0.0;9.0;9.0;0.0;16.1;16.1
5566;Groningen (Pv);Bouwleges;2000;0.0;9.3;9.3;0.0;16.5;16.5
5567;Groningen (Pv);Bouwleges;2001;0.0;11.2;11.2;0.0;19.7;19.7
5568;Groningen (Pv);Bouwleges;2002;0.0;9.4;9.4;0.0;16.4;16.4
5569;Groningen (Pv);Bouwleges;2003;0.0;9.5;9.5;0.0;16.5;16.5
5570;Groningen (Pv);40;1999;0.0;4.1;4.1;0.0;7.3;7.3
5571;Groningen (Pv);40;2000;0.0;4.4;4.4;0.0;7.8;7.8
5572;Groningen (Pv);40;2001;0.0;4.4;4.4;0.0;7.9;7.9
5573;Groningen (Pv);40;2002;0.0;4.5;4.5;0.0;7.9;7.9
5574;Groningen (Pv);40;2003;0.0;4.5;4.5;0.0;7.8;7.8
5575;Groningen (Pv);Marktgelden;1999;0.0;1.0;1.0;0.0;1.9;1.9
5576;Groningen (Pv);Marktgelden;2000;0.0;1.1;1.1;0.0;2.0;2.0
5577;Groningen (Pv);Marktgelden;2001;0.0;0.8;0.8;0.0;1.4;1.4
5578;Groningen (Pv);Marktgelden;2002;0.0;0.7;0.7;0.0;1.3;1.3
5579;Groningen (Pv);Marktgelden;2003;0.0;0.8;0.8;0.0;1.3;1.3
5580;Groningen (Pv);Totaal retributies bruto;1999;0.0;85.2;85.2;0.0;152.2;152.2
5581;Groningen (Pv);Totaal retributies bruto;2000;0.0;88.8;88.8;0.0;157.9;157.9
5582;Groningen (Pv);Totaal retributies bruto;2001;0.0;94.5;94.5;0.0;166.9;166.9
5583;Groningen (Pv);Totaal retributies bruto;2002;0.0;97.4;97.4;0.0;170.6;170.6
5584;Groningen (Pv);Totaal retributies bruto;2003;0.0;100.8;100.8;0.0;176.0;176.0
5585;Groningen (Pv);Totaal retributies netto;1999;0.0;82.5;82.5;0.0;147.3;147.3
5586;Groningen (Pv);Totaal retributies netto;2000;0.0;84.3;84.3;0.0;149.8;149.8
5587;Groningen (Pv);Totaal retributies netto;2001;0.0;90.2;90.2;0.0;159.2;159.2
5588;Groningen (Pv);Totaal retributies netto;2002;0.0;92.6;92.6;0.0;162.4;162.4
5589;Groningen (Pv);Totaal retributies netto;2003;0.0;95.9;95.9;0.0;167.3;167.3
5590;Groningen (Pv);Totaal gemeentelijke heffingen bruto;1999;0.0;185.8;185.8;0.0;331.7;331.7
5591;Groningen (Pv);Totaal gemeentelijke heffingen bruto;2000;0.0;196.8;196.8;0.0;349.9;349.9
5592;Groningen (Pv);Totaal gemeentelijke heffingen bruto;2001;0.0;205.0;205.0;0.0;361.8;361.8
5593;Groningen (Pv);Totaal gemeentelijke heffingen bruto;2002;0.0;222.7;222.7;0.0;390.3;390.3
5594;Groningen (Pv);Totaal gemeentelijke heffingen bruto;2003;0.0;234.0;234.0;0.0;408.4;408.4
5595;Groningen (Pv);Totaal gemeentelijke heffingen netto;1999;0.0;172.1;172.1;0.0;307.4;307.4
5596;Groningen (Pv);Totaal gemeentelijke heffingen netto;2000;0.0;184.5;184.5;0.0;328.0;328.0
5597;Groningen (Pv);Totaal gemeentelijke heffingen netto;2001;0.0;192.4;192.4;0.0;339.7;339.7
5598;Groningen (Pv);Totaal gemeentelijke heffingen netto;2002;0.0;209.7;209.7;0.0;367.5;367.5
5599;Groningen (Pv);Totaal gemeentelijke heffingen netto;2003;0.0;220.7;220.7;0.0;385.1;385.1
5600;Friesland;1;1999;18.5;0.6;-17.9;29.8;0.9;-28.8
5601;Friesland;1;2000;19.3;0.8;-18.5;30.9;1.3;-29.6
5602;Friesland;1;2001;23.7;0.7;-23.0;37.5;1.1;-36.4
5603;Friesland;1;2002;30.8;3.6;-27.3;48.5;5.6;-42.9
5604;Friesland;1;2003;29.1;1.5;-27.6;45.4;2.3;-43.1
5605;Friesland;2;1999;26.2;1.8;-24.4;42.1;2.9;-39.3
5606;Friesland;2;2000;27.7;2.1;-25.5;44.3;3.4;-40.9
5607;Friesland;2;2001;30.2;1.1;-29.1;47.9;1.8;-46.1
5608;Friesland;2;2002;33.5;1.2;-32.2;52.6;1.9;-50.7
5609;Friesland;2;2003;34.9;1.4;-33.5;54.6;2.2;-52.4
5610;Friesland;3;1999;12.7;5.9;-6.8;20.4;9.4;-10.9
5611;Friesland;3;2000;12.8;6.0;-6.8;20.6;9.7;-10.9
5612;Friesland;3;2001;13.5;5.9;-7.6;21.4;9.4;-12.1
5613;Friesland;3;2002;16.5;6.2;-10.3;25.9;9.8;-16.2
5614;Friesland;3;2003;16.6;6.0;-10.5;25.9;9.4;-16.4
5615;Friesland;0;1999;57.3;8.2;-49.1;92.3;13.2;-79.1
5616;Friesland;0;2000;59.8;9.0;-50.8;95.8;14.4;-81.4
5617;Friesland;0;2001;67.4;7.7;-59.7;106.9;12.3;-94.6
5618;Friesland;0;2002;80.8;11.0;-69.8;127.0;17.3;-109.7
5619;Friesland;0;2003;80.5;8.9;-71.6;125.9;14.0;-111.9
5620;Friesland;110;1999;1.6;0.6;-1.0;2.6;1.0;-1.7
5621;Friesland;110;2000;1.4;0.2;-1.3;2.3;0.3;-2.0
5622;Friesland;110;2001;1.3;0.2;-1.1;2.1;0.3;-1.8
5623;Friesland;110;2002;1.4;0.2;-1.2;2.3;0.3;-1.9
5624;Friesland;110;2003;0.7;0.0;-0.7;1.2;0.1;-1.1
5625;Friesland;120;1999;15.0;0.8;-14.2;24.2;1.2;-22.9
5626;Friesland;120;2000;15.9;0.9;-15.0;25.5;1.4;-24.1
5627;Friesland;120;2001;18.2;1.1;-17.1;28.8;1.7;-27.1
5628;Friesland;120;2002;20.8;1.2;-19.5;32.6;2.0;-30.7
5629;Friesland;120;2003;23.4;1.6;-21.8;36.5;2.5;-34.0
5630;Friesland;140;1999;2.2;0.4;-1.8;3.6;0.7;-2.9
5631;Friesland;140;2000;2.4;0.4;-1.9;3.8;0.7;-3.1
5632;Friesland;140;2001;2.5;0.3;-2.2;4.0;0.5;-3.5
5633;Friesland;140;2002;3.1;0.4;-2.7;4.8;0.6;-4.2
5634;Friesland;140;2003;4.4;0.6;-3.8;6.9;0.9;-6.0
5635;Friesland;100;1999;18.8;1.8;-17.1;30.3;2.9;-27.5
5636;Friesland;100;2000;19.7;1.5;-18.2;31.6;2.4;-29.2
5637;Friesland;100;2001;22.0;1.6;-20.4;34.9;2.5;-32.3
5638;Friesland;100;2002;25.3;1.8;-23.4;39.7;2.9;-36.8
5639;Friesland;100;2003;28.5;2.2;-26.3;44.6;3.5;-41.1
5640;Friesland;210;1999;82.6;9.5;-73.1;133.0;15.3;-117.7
5641;Friesland;210;2000;81.6;6.8;-74.8;130.7;10.8;-119.8
5642;Friesland;210;2001;93.1;8.6;-84.5;147.7;13.6;-134.1
5643;Friesland;210;2002;93.5;7.6;-85.9;146.9;11.9;-135.1
5644;Friesland;210;2003;90.2;8.5;-81.7;141.0;13.3;-127.7
5645;Friesland;211;1999;4.8;0.4;-4.4;7.7;0.7;-7.0
5646;Friesland;211;2000;4.9;0.3;-4.6;7.8;0.5;-7.3
5647;Friesland;211;2001;5.2;0.2;-5.0;8.2;0.3;-7.9
5648;Friesland;211;2002;5.5;0.1;-5.4;8.7;0.2;-8.4
5649;Friesland;211;2003;5.8;1.7;-4.0;9.0;2.7;-6.3
5650;Friesland;212;1999;3.8;3.6;-0.2;6.1;5.8;-0.3
5651;Friesland;212;2000;4.0;3.7;-0.3;6.4;6.0;-0.4
5652;Friesland;212;2001;4.6;4.2;-0.4;7.2;6.7;-0.6
5653;Friesland;212;2002;4.2;3.9;-0.3;6.6;6.1;-0.5
5654;Friesland;212;2003;4.2;4.0;-0.3;6.6;6.2;-0.4
5655;Friesland;213;1999;0.4;0.3;-0.1;0.6;0.4;-0.2
5656;Friesland;213;2000;0.1;0.0;-0.1;0.2;0.0;-0.2
5657;Friesland;213;2001;0.1;0.0;-0.1;0.2;0.0;-0.2
5658;Friesland;213;2002;0.1;0.0;-0.1;0.2;0.0;-0.2
5659;Friesland;213;2003;0.0;0.0;0.0;0.0;0.0;0.0
5660;Friesland;214;1999;5.4;7.0;1.6;8.8;11.3;2.6
5661;Friesland;214;2000;6.1;7.8;1.6;9.8;12.4;2.6
5662;Friesland;214;2001;6.9;8.6;1.7;11.0;13.7;2.7
5663;Friesland;214;2002;7.2;9.2;2.0;11.4;14.5;3.1
5664;Friesland;214;2003;13.4;8.8;-4.6;21.0;13.8;-7.2
5665;Friesland;220;1999;2.9;2.5;-0.4;4.7;4.1;-0.7
5666;Friesland;220;2000;3.0;2.6;-0.4;4.8;4.2;-0.6
5667;Friesland;220;2001;5.6;5.1;-0.5;8.9;8.1;-0.8
5668;Friesland;220;2002;3.3;2.4;-0.9;5.2;3.8;-1.4
5669;Friesland;220;2003;3.8;2.9;-0.9;5.9;4.5;-1.4
5670;Friesland;221;1999;4.7;1.8;-3.0;7.6;2.8;-4.8
5671;Friesland;221;2000;4.1;1.2;-2.9;6.5;1.8;-4.7
5672;Friesland;221;2001;5.1;1.1;-4.0;8.1;1.8;-6.4
5673;Friesland;221;2002;5.0;1.2;-3.8;7.8;1.8;-6.0
5674;Friesland;221;2003;5.0;1.2;-3.8;7.9;1.9;-6.0
5675;Friesland;222;1999;0.0;0.0;0.0;0.0;0.0;0.0
5676;Friesland;222;2000;0.0;0.0;0.0;0.0;0.0;0.0
5677;Friesland;222;2001;0.0;0.0;0.0;0.0;0.0;0.0
5678;Friesland;222;2002;0.0;0.0;0.0;0.0;0.0;0.0
5679;Friesland;222;2003;0.0;0.0;0.0;0.0;0.0;0.0
5680;Friesland;223;1999;0.5;0.1;-0.4;0.7;0.2;-0.6
5681;Friesland;223;2000;0.5;0.1;-0.4;0.8;0.1;-0.6
5682;Friesland;223;2001;0.6;0.4;-0.2;0.9;0.6;-0.3
5683;Friesland;223;2002;0.5;0.1;-0.4;0.8;0.1;-0.7
5684;Friesland;223;2003;0.6;0.1;-0.5;1.0;0.1;-0.8
5685;Friesland;224;1999;0.0;0.0;0.0;0.0;0.0;0.0
5686;Friesland;224;2000;0.0;0.0;0.0;0.0;0.0;0.0
5687;Friesland;224;2001;0.0;0.0;0.0;0.0;0.0;0.0
5688;Friesland;224;2002;0.0;0.0;0.0;0.0;0.0;0.0
5689;Friesland;224;2003;0.0;0.0;0.0;0.0;0.0;0.0
5690;Friesland;230;1999;0.1;0.0;0.0;0.1;0.0;-0.1
5691;Friesland;230;2000;0.1;0.0;0.0;0.1;0.0;-0.1
5692;Friesland;230;2001;0.1;0.0;0.0;0.1;0.0;-0.1
5693;Friesland;230;2002;0.1;0.0;-0.1;0.1;0.0;-0.1
5694;Friesland;230;2003;0.1;0.0;-0.1;0.2;0.1;-0.1
5695;Friesland;240;1999;0.4;0.0;-0.4;0.7;0.0;-0.7
5696;Friesland;240;2000;0.4;0.0;-0.4;0.6;0.0;-0.6
5697;Friesland;240;2001;0.7;0.0;-0.7;1.1;0.0;-1.1
5698;Friesland;240;2002;0.6;0.0;-0.6;0.9;0.0;-0.9
5699;Friesland;240;2003;0.7;0.0;-0.7;1.1;0.0;-1.0
5700;Friesland;200;1999;105.7;25.3;-80.4;170.1;40.7;-129.4
5701;Friesland;200;2000;104.8;22.5;-82.3;167.8;36.0;-131.8
5702;Friesland;200;2001;122.0;28.2;-93.8;193.4;44.7;-148.7
5703;Friesland;200;2002;120.0;24.5;-95.5;188.7;38.5;-150.1
5704;Friesland;200;2003;123.9;27.1;-96.7;193.6;42.4;-151.2
5705;Friesland;310;1999;15.8;13.1;-2.7;25.4;21.0;-4.4
5706;Friesland;310;2000;12.4;9.0;-3.4;19.9;14.4;-5.5
5707;Friesland;310;2001;11.8;7.2;-4.7;18.7;11.3;-7.4
5708;Friesland;310;2002;10.6;7.2;-3.4;16.6;11.4;-5.3
5709;Friesland;310;2003;10.9;7.1;-3.8;17.1;11.1;-6.0
5710;Friesland;320;1999;1.9;1.0;-0.9;3.1;1.6;-1.5
5711;Friesland;320;2000;2.5;1.4;-1.1;4.0;2.2;-1.8
5712;Friesland;320;2001;2.0;0.9;-1.1;3.2;1.4;-1.8
5713;Friesland;320;2002;2.4;0.9;-1.5;3.8;1.4;-2.4
5714;Friesland;320;2003;2.4;1.1;-1.4;3.8;1.7;-2.1
5715;Friesland;330;1999;23.0;27.7;4.7;37.0;44.6;7.6
5716;Friesland;330;2000;0.6;4.7;4.1;1.0;7.6;6.5
5717;Friesland;330;2001;1.9;4.3;2.3;3.0;6.7;3.7
5718;Friesland;330;2002;1.7;4.1;2.4;2.6;6.4;3.7
5719;Friesland;330;2003;1.5;3.6;2.2;2.3;5.7;3.4
5720;Friesland;340;1999;0.6;0.4;-0.2;0.9;0.6;-0.3
5721;Friesland;340;2000;0.4;0.2;-0.2;0.7;0.3;-0.4
5722;Friesland;340;2001;0.3;0.2;-0.1;0.5;0.3;-0.2
5723;Friesland;340;2002;0.8;0.5;-0.3;1.2;0.7;-0.5
5724;Friesland;340;2003;0.6;0.4;-0.2;0.9;0.6;-0.3
5725;Friesland;341;1999;0.9;0.7;-0.3;1.5;1.0;-0.4
5726;Friesland;341;2000;0.9;0.4;-0.5;1.5;0.7;-0.8
5727;Friesland;341;2001;1.2;0.6;-0.5;1.8;1.0;-0.9
5728;Friesland;341;2002;0.9;0.5;-0.5;1.5;0.7;-0.7
5729;Friesland;341;2003;1.0;0.2;-0.8;1.5;0.3;-1.2
5730;Friesland;300;1999;42.2;42.8;0.6;67.9;68.9;1.0
5731;Friesland;300;2000;16.9;15.7;-1.2;27.1;25.2;-1.9
5732;Friesland;300;2001;17.3;13.1;-4.1;27.4;20.8;-6.6
5733;Friesland;300;2002;16.4;13.1;-3.3;25.7;20.6;-5.2
5734;Friesland;300;2003;16.4;12.4;-4.0;25.6;19.4;-6.2
5735;Friesland;420;1999;100.2;87.7;-12.5;161.4;141.2;-20.1
5736;Friesland;420;2000;108.5;95.3;-13.2;173.7;152.6;-21.1
5737;Friesland;420;2001;114.9;99.2;-15.7;182.2;157.4;-24.8
5738;Friesland;420;2002;132.5;114.6;-17.8;208.3;180.2;-28.0
5739;Friesland;420;2003;131.4;114.2;-17.2;205.3;178.4;-26.9
5740;Friesland;421;1999;14.3;4.1;-10.3;23.1;6.6;-16.5
5741;Friesland;421;2000;10.6;1.6;-8.9;16.9;2.6;-14.3
5742;Friesland;421;2001;15.3;4.8;-10.6;24.3;7.5;-16.8
5743;Friesland;421;2002;14.2;1.8;-12.3;22.3;2.9;-19.4
5744;Friesland;421;2003;14.4;2.1;-12.3;22.4;3.2;-19.2
5745;Friesland;430;1999;10.8;10.0;-0.8;17.4;16.1;-1.2
5746;Friesland;430;2000;11.0;10.2;-0.8;17.6;16.3;-1.2
5747;Friesland;430;2001;18.7;17.3;-1.5;29.7;27.4;-2.3
5748;Friesland;430;2002;20.6;18.7;-1.8;32.4;29.5;-2.9
5749;Friesland;430;2003;20.5;18.8;-1.7;32.0;29.4;-2.6
5750;Friesland;431;1999;2.0;0.7;-1.3;3.3;1.2;-2.1
5751;Friesland;431;2000;1.9;0.6;-1.3;3.0;0.9;-2.1
5752;Friesland;431;2001;2.0;0.4;-1.6;3.2;0.7;-2.5
5753;Friesland;431;2002;2.3;0.6;-1.7;3.7;1.0;-2.7
5754;Friesland;431;2003;1.4;0.4;-1.0;2.1;0.6;-1.5
5755;Friesland;440;1999;11.4;11.0;-0.4;18.4;17.7;-0.7
5756;Friesland;440;2000;13.3;12.8;-0.5;21.3;20.5;-0.8
5757;Friesland;440;2001;15.3;14.6;-0.6;24.2;23.2;-1.0
5758;Friesland;440;2002;17.5;16.8;-0.8;27.6;26.4;-1.2
5759;Friesland;440;2003;18.0;17.2;-0.7;28.1;26.9;-1.2
5760;Friesland;441;1999;2.1;0.6;-1.5;3.4;1.0;-2.4
5761;Friesland;441;2000;1.4;0.1;-1.3;2.2;0.1;-2.1
5762;Friesland;441;2001;1.6;0.1;-1.5;2.6;0.1;-2.4
5763;Friesland;441;2002;2.0;0.1;-2.0;3.2;0.1;-3.1
5764;Friesland;441;2003;2.0;0.0;-2.0;3.2;0.0;-3.2
5765;Friesland;450;1999;0.0;0.0;0.0;0.0;0.0;0.0
5766;Friesland;450;2000;0.0;0.0;0.0;0.0;0.0;0.0
5767;Friesland;450;2001;0.0;0.0;0.0;0.0;0.0;0.0
5768;Friesland;450;2002;0.0;0.0;0.0;0.0;0.0;0.0
5769;Friesland;450;2003;0.0;0.0;0.0;0.0;0.0;0.0
5770;Friesland;451;1999;0.0;0.0;0.0;0.0;0.0;0.0
5771;Friesland;451;2000;0.0;0.0;0.0;0.0;0.0;0.0
5772;Friesland;451;2001;0.0;0.0;0.0;0.0;0.0;0.0
5773;Friesland;451;2002;0.0;0.0;0.0;0.0;0.0;0.0
5774;Friesland;451;2003;0.0;0.0;0.0;0.0;0.0;0.0
5775;Friesland;460;1999;24.7;24.3;-0.4;39.8;39.1;-0.6
5776;Friesland;460;2000;20.1;19.7;-0.4;32.2;31.5;-0.7
5777;Friesland;460;2001;23.1;22.4;-0.7;36.7;35.6;-1.1
5778;Friesland;460;2002;25.0;24.0;-1.0;39.3;37.8;-1.5
5779;Friesland;460;2003;27.1;25.3;-1.8;42.3;39.5;-2.8
5780;Friesland;461;1999;0.6;0.2;-0.4;0.9;0.3;-0.7
5781;Friesland;461;2000;0.7;0.2;-0.5;1.1;0.3;-0.8
5782;Friesland;461;2001;2.0;0.8;-1.2;3.2;1.3;-1.9
5783;Friesland;461;2002;2.0;0.8;-1.3;3.2;1.2;-2.0
5784;Friesland;461;2003;2.0;0.8;-1.2;3.1;1.3;-1.9
5785;Friesland;470;1999;0.2;0.2;-0.1;0.4;0.3;-0.1
5786;Friesland;470;2000;0.5;0.2;-0.3;0.8;0.3;-0.5
5787;Friesland;470;2001;0.2;0.0;-0.2;0.3;0.0;-0.3
5788;Friesland;470;2002;0.1;0.0;-0.1;0.1;0.0;-0.1
5789;Friesland;470;2003;0.0;0.0;0.0;0.0;0.0;0.0
5790;Friesland;471;1999;0.0;0.0;0.0;0.0;0.0;0.0
5791;Friesland;471;2000;0.0;0.0;0.0;0.0;0.0;0.0
5792;Friesland;471;2001;0.0;0.0;0.0;0.0;0.0;0.0
5793;Friesland;471;2002;0.0;0.0;0.0;0.0;0.0;0.0
5794;Friesland;471;2003;0.0;0.0;0.0;0.0;0.0;0.0
5795;Friesland;480;1999;39.0;14.7;-24.3;62.8;23.7;-39.2
5796;Friesland;480;2000;38.1;12.2;-26.0;61.1;19.5;-41.6
5797;Friesland;480;2001;48.3;24.0;-24.4;76.7;38.0;-38.7
5798;Friesland;480;2002;48.9;21.9;-27.0;76.9;34.5;-42.4
5799;Friesland;480;2003;50.4;18.8;-31.5;78.7;29.4;-49.3
5800;Friesland;482;1999;7.8;7.2;-0.6;12.5;11.5;-1.0
5801;Friesland;482;2000;8.1;7.6;-0.6;13.0;12.1;-0.9
5802;Friesland;482;2001;7.5;7.1;-0.4;11.8;11.3;-0.6
5803;Friesland;482;2002;8.1;6.5;-1.6;12.7;10.2;-2.5
5804;Friesland;482;2003;8.1;7.9;-0.2;12.6;12.3;-0.3
5805;Friesland;400;1999;213.3;160.7;-52.6;343.3;258.7;-84.6
5806;Friesland;400;2000;214.2;160.4;-53.8;343.0;256.8;-86.2
5807;Friesland;400;2001;249.0;190.7;-58.3;394.9;302.5;-92.5
5808;Friesland;400;2002;273.3;206.0;-67.3;429.5;323.8;-105.7
5809;Friesland;400;2003;275.1;205.5;-69.6;430.0;321.2;-108.8
5810;Friesland;510;1999;10.7;0.3;-10.4;17.2;0.5;-16.7
5811;Friesland;510;2000;11.2;0.3;-10.9;17.9;0.5;-17.4
5812;Friesland;510;2001;11.8;0.5;-11.4;18.8;0.7;-18.0
5813;Friesland;510;2002;12.3;0.4;-11.9;19.4;0.6;-18.8
5814;Friesland;510;2003;13.1;0.4;-12.7;20.5;0.6;-19.9
5815;Friesland;511;1999;8.9;0.6;-8.3;14.3;0.9;-13.3
5816;Friesland;511;2000;9.3;0.7;-8.6;14.9;1.2;-13.7
5817;Friesland;511;2001;10.4;1.5;-8.8;16.4;2.4;-14.0
5818;Friesland;511;2002;11.9;1.8;-10.1;18.7;2.8;-15.9
5819;Friesland;511;2003;10.7;0.7;-9.9;16.7;1.1;-15.5
5820;Friesland;530;1999;36.1;7.2;-28.9;58.1;11.6;-46.5
5821;Friesland;530;2000;38.2;7.9;-30.3;61.1;12.6;-48.5
5822;Friesland;530;2001;40.3;8.3;-31.9;63.9;13.2;-50.7
5823;Friesland;530;2002;44.4;9.3;-35.1;69.8;14.6;-55.2
5824;Friesland;530;2003;44.4;9.1;-35.3;69.3;14.2;-55.2
5825;Friesland;540;1999;6.4;0.6;-5.7;10.3;1.0;-9.2
5826;Friesland;540;2000;6.7;0.8;-5.9;10.8;1.3;-9.5
5827;Friesland;540;2001;5.7;0.7;-5.0;9.0;1.1;-7.9
5828;Friesland;540;2002;7.6;0.8;-6.8;12.0;1.2;-10.8
5829;Friesland;540;2003;8.0;0.8;-7.2;12.5;1.3;-11.2
5830;Friesland;541;1999;9.8;2.4;-7.4;15.8;3.8;-12.0
5831;Friesland;541;2000;9.9;2.0;-7.9;15.8;3.2;-12.6
5832;Friesland;541;2001;10.3;1.9;-8.4;16.4;3.1;-13.3
5833;Friesland;541;2002;9.6;1.6;-8.1;15.2;2.5;-12.7
5834;Friesland;541;2003;10.1;1.6;-8.5;15.8;2.6;-13.3
5835;Friesland;550;1999;0.2;0.0;-0.2;0.3;0.0;-0.3
5836;Friesland;550;2000;0.2;0.0;-0.2;0.4;0.1;-0.3
5837;Friesland;550;2001;0.3;0.1;-0.2;0.5;0.2;-0.4
5838;Friesland;550;2002;0.5;0.1;-0.4;0.7;0.2;-0.6
5839;Friesland;550;2003;0.5;0.2;-0.3;0.8;0.3;-0.5
5840;Friesland;560;1999;37.4;3.6;-33.8;60.2;5.8;-54.4
5841;Friesland;560;2000;40.5;4.0;-36.5;64.8;6.4;-58.5
5842;Friesland;560;2001;43.2;3.9;-39.3;68.5;6.2;-62.4
5843;Friesland;560;2002;46.3;4.3;-41.9;72.8;6.8;-65.9
5844;Friesland;560;2003;47.2;5.0;-42.2;73.8;7.8;-66.0
5845;Friesland;580;1999;4.6;2.5;-2.1;7.4;4.0;-3.4
5846;Friesland;580;2000;4.4;0.6;-3.8;7.1;0.9;-6.2
5847;Friesland;580;2001;4.9;0.5;-4.4;7.8;0.8;-7.0
5848;Friesland;580;2002;5.6;0.9;-4.7;8.8;1.4;-7.4
5849;Friesland;580;2003;5.6;0.7;-5.0;8.8;1.0;-7.8
5850;Friesland;500;1999;114.0;17.2;-96.8;183.5;27.7;-155.7
5851;Friesland;500;2000;120.3;16.3;-104.0;192.7;26.1;-166.6
5852;Friesland;500;2001;127.0;17.5;-109.5;201.4;27.7;-173.7
5853;Friesland;500;2002;138.3;19.2;-119.1;217.4;30.2;-187.2
5854;Friesland;500;2003;139.6;18.5;-121.1;218.2;28.9;-189.3
5855;Friesland;610;1999;204.0;146.0;-58.0;328.4;234.9;-93.4
5856;Friesland;610;2000;194.7;137.6;-57.2;311.8;220.3;-91.5
5857;Friesland;610;2001;194.6;147.5;-47.0;308.6;233.9;-74.6
5858;Friesland;610;2002;199.9;151.4;-48.6;314.3;237.9;-76.4
