ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
4359;4765 Speelgoedwinkels;2013 mei;59.4;102.9;57.8;-16.0;4.3;-19.5
4360;4765 Speelgoedwinkels;2013 juni;65.3;101.9;64.1;-10.4;3.7;-13.6
4361;4765 Speelgoedwinkels;2013 2e kwartaal;60.2;102.6;58.7;-13.2;3.8;-16.4
4362;4765 Speelgoedwinkels;2013 juli;66.9;101.7;65.8;-9.7;5.3;-14.2
4363;4765 Speelgoedwinkels;2013 augustus;62.7;101.8;61.6;-11.6;4.5;-15.4
4364;4765 Speelgoedwinkels;2013 september;79.8;101.7;78.5;6.2;4.6;1.5
4365;4765 Speelgoedwinkels;2013 3e kwartaal;69.8;101.7;68.6;-4.9;4.8;-9.2
4366;4765 Speelgoedwinkels;2013  oktober;92.0;101.7;90.4;-3.9;3.4;-7.1
4367;4765 Speelgoedwinkels;2013  november;158.9;102.4;155.2;-5.2;4.0;-8.8
4368;4765 Speelgoedwinkels;2013 december ;125.9;104.6;120.4;-4.1;3.7;-7.5
4369;4765 Speelgoedwinkels;2013 4e kwartaal;125.6;102.9;122.1;-4.5;3.7;-7.9
4370;4765 Speelgoedwinkels;2013;78.3;102.5;76.4;-8.1;4.3;-11.8
4371;4765 Speelgoedwinkels;2014 januari;50.4;106.4;47.4;-5.2;4.9;-9.6
4372;4765 Speelgoedwinkels;2014 februari;54.3;106.6;50.9;-1.8;3.7;-5.2
4373;4765 Speelgoedwinkels;2014 maart;55.3;106.1;52.1;-14.6;2.2;-16.4
4374;4765 Speelgoedwinkels;2014 1e kwartaal;53.3;106.3;50.1;-7.6;3.6;-10.8
4375;4765 Speelgoedwinkels;2014 april;56.9;108.0;52.7;2.0;4.9;-2.8
4376;4765 Speelgoedwinkels;2014 mei;65.0;109.0;59.6;9.3;5.9;3.3
4377;4765 Speelgoedwinkels;2014 juni;66.9;110.2;60.7;2.4;8.2;-5.3
4378;4765 Speelgoedwinkels;2014 2e kwartaal;62.9;109.0;57.7;4.6;6.3;-1.7
4379;4765 Speelgoedwinkels;2014 juli;67.9;109.1;62.2;1.4;7.2;-5.4
4380;4765 Speelgoedwinkels;2014 augustus;59.5;108.6;54.8;-5.1;6.7;-11.0
4381;4765 Speelgoedwinkels;2014 september;73.4;108.8;67.5;-8.1;6.9;-14.0
4382;4765 Speelgoedwinkels;2014 3e kwartaal;66.9;108.8;61.5;-4.1;6.9;-10.3
4383;4765 Speelgoedwinkels;2014 oktober;89.5;106.3;84.2;-2.7;4.5;-6.9
4384;4765 Speelgoedwinkels;2014 november;155.7;106.2;146.5;-2.0;3.7;-5.6
4385;4765 Speelgoedwinkels;2014 december;131.0;105.0;124.7;4.0;0.4;3.6
4386;4765 Speelgoedwinkels;2014 4e kwartaal;125.4;105.8;118.5;-0.2;2.9;-2.9
4387;4765 Speelgoedwinkels;2014;77.1;107.5;71.8;-1.5;4.9;-6.1
4388;4765 Speelgoedwinkels;2015 januari;47.7;105.5;45.2;-5.4;-0.9;-4.6
4389;4765 Speelgoedwinkels;2015 februari;55.1;106.7;51.7;1.5;0.1;1.5
4390;4765 Speelgoedwinkels;2015 maart;52.6;107.2;49.0;-5.0;1.0;-5.9
4391;4765 Speelgoedwinkels;2015 1e kwartaal;51.8;106.4;48.6;-2.9;0.1;-3.0
4392;4765 Speelgoedwinkels;2015 april;54.5;107.5;50.7;-4.2;-0.5;-3.8
4393;4765 Speelgoedwinkels;2015 mei;57.3;106.8;53.6;-11.8;-1.9;-10.1
4394;4765 Speelgoedwinkels;2015 juni;58.5;106.5;54.9;-12.6;-3.3;-9.5
4395;4765 Speelgoedwinkels;2015 2e kwartaal;56.8;106.9;53.1;-9.8;-1.9;-8.0
4396;4765 Speelgoedwinkels;2015 juli;61.2;109.1;56.1;-9.8;0.0;-9.8
4397;4765 Speelgoedwinkels;2015 augustus;56.2;109.7;51.3;-5.5;1.0;-6.5
4398;4765 Speelgoedwinkels;2015 september;72.7;108.9;66.7;-1.0;0.1;-1.1
4399;4765 Speelgoedwinkels;2015 3e kwartaal;63.4;109.2;58.0;-5.3;0.4;-5.7
4400;4765 Speelgoedwinkels;2015 oktober;81.5;108.7;75.0;-9.0;2.2;-10.9
4401;4765 Speelgoedwinkels;2015 november;149.7;108.0;138.6;-3.8;1.6;-5.4
4402;4765 Speelgoedwinkels;2015 december;138.5;107.8;128.5;5.8;2.7;3.0
4403;4765 Speelgoedwinkels;2015 4e kwartaal;123.2;108.1;114.0;-1.7;2.2;-3.8
4404;4765 Speelgoedwinkels;2015;73.8;107.7;68.5;-4.3;0.2;-4.5
4405;4765 Speelgoedwinkels;2016 januari;50.8;109.5;46.5;6.7;3.8;2.8
4406;4765 Speelgoedwinkels;2016 februari;50.4;111.4;45.3;-8.5;4.4;-12.4
4407;4765 Speelgoedwinkels;2016 maart;56.0;112.9;49.6;6.5;5.3;1.1
4408;4765 Speelgoedwinkels;2016 1e kwartaal;52.4;111.2;47.1;1.2;4.5;-3.1
4409;4765 Speelgoedwinkels;2016 april;53.3;110.7;48.2;-2.1;3.0;-5.0
4410;4765 Speelgoedwinkels;2016 mei;54.8;111.3;49.2;-4.4;4.2;-8.3
4411;4765 Speelgoedwinkels;2016 juni;57.5;110.3;52.1;-1.8;3.6;-5.1
4412;4765 Speelgoedwinkels;2016 2e kwartaal;55.2;110.8;49.8;-2.8;3.6;-6.1
4413;4765 Speelgoedwinkels;2016 juli;63.9;110.3;57.9;4.4;1.2;3.2
4414;4765 Speelgoedwinkels;2016 augustus;56.9;109.6;51.9;1.2;0.0;1.3
4415;4765 Speelgoedwinkels;2016 september;65.0;109.4;59.4;-10.6;0.5;-11.0
4416;4765 Speelgoedwinkels;2016 3e kwartaal;61.9;109.8;56.4;-2.3;0.5;-2.8
4417;4765 Speelgoedwinkels;2016 oktober;88.2;108.5;81.3;8.3;-0.1;8.4
4418;4765 Speelgoedwinkels;2016 november;148.1;108.7;136.3;-1.1;0.6;-1.7
4419;4765 Speelgoedwinkels;2016 december;123.3;108.0;114.2;-11.0;0.1;-11.1
4420;4765 Speelgoedwinkels;2016 4e kwartaal;119.9;108.4;110.6;-2.8;0.2;-3.0
4421;4765 Speelgoedwinkels;2016;72.3;110.0;65.7;-2.0;2.2;-4.1
4422;4765 Speelgoedwinkels;2017 januari;49.8;109.2;45.6;-2.0;-0.2;-1.8
4423;4765 Speelgoedwinkels;2017 februari;49.9;108.0;46.2;-1.1;-3.0;2.0
4424;4765 Speelgoedwinkels;2017 maart;59.8;108.4;55.1;6.8;-3.9;11.2
4425;4765 Speelgoedwinkels;2017 1e kwartaal;53.2;108.6;49.0;1.4;-2.4;3.9
4426;4765 Speelgoedwinkels;2017 april;49.0;108.6;45.1;-8.1;-1.9;-6.3
4427;4765 Speelgoedwinkels;2017 mei;52.5;108.7;48.3;-4.1;-2.3;-1.8
4428;4765 Speelgoedwinkels;2017 juni;56.7;110.4;51.3;-1.4;0.1;-1.5
4429;4765 Speelgoedwinkels;2017 2e kwartaal;52.7;109.2;48.3;-4.4;-1.4;-3.1
4430;4765 Speelgoedwinkels;2017 juli;61.4;110.5;55.6;-3.9;0.2;-4.0
4431;4765 Speelgoedwinkels;2017 augustus;53.4;113.3;47.1;-6.1;3.4;-9.2
4432;4765 Speelgoedwinkels;2017 september;61.5;113.8;54.0;-5.4;4.0;-9.0
4433;4765 Speelgoedwinkels;2017 3e kwartaal;58.8;112.6;52.2;-5.1;2.5;-7.4
4434;4765 Speelgoedwinkels;2017 oktober;72.7;114.0;63.7;-17.7;5.0;-21.6
4435;4765 Speelgoedwinkels;2017 november;132.2;112.4;117.6;-10.7;3.5;-13.7
4436;4765 Speelgoedwinkels;2017 december;116.0;110.1;105.4;-5.9;2.0;-7.7
4437;4765 Speelgoedwinkels;2017 4e kwartaal;107.0;112.2;95.4;-10.8;3.5;-13.8
4438;4765 Speelgoedwinkels;2017;67.9;110.6;61.4;-6.1;0.5;-6.6
4439;4765 Speelgoedwinkels;2018 januari;;;;;;
4440;4771 Winkels in kleding;2005 januari;74.8;85.2;87.9;-5.9;-3.5;-2.4
4441;4771 Winkels in kleding;2005 februari;65.1;92.6;70.3;-5.0;-3.2;-1.8
4442;4771 Winkels in kleding;2005 maart;95.0;104.1;91.3;3.9;-2.8;7.0
4443;4771 Winkels in kleding;2005 1e kwartaal;78.3;94.0;83.4;-1.9;-3.2;1.3
4444;4771 Winkels in kleding;2005 april;100.9;104.5;96.5;-5.4;-2.2;-3.3
4445;4771 Winkels in kleding;2005 mei;93.4;103.9;89.9;-7.0;-2.3;-4.8
4446;4771 Winkels in kleding;2005 juni;100.4;95.7;104.8;3.6;-2.7;6.5
4447;4771 Winkels in kleding;2005 2e kwartaal;98.2;101.4;96.9;-3.1;-2.4;-0.7
4448;4771 Winkels in kleding;2005 juli;86.3;85.5;100.9;-0.6;-2.2;1.6
4449;4771 Winkels in kleding;2005 augustus;82.9;88.8;93.4;5.5;-5.6;11.7
4450;4771 Winkels in kleding;2005 september;101.9;104.1;97.8;-2.0;-2.7;0.7
4451;4771 Winkels in kleding;2005 3e kwartaal;90.4;92.8;97.3;0.6;-3.5;4.3
4452;4771 Winkels in kleding;2005 oktober;115.1;104.1;110.6;3.1;-2.9;6.1
4453;4771 Winkels in kleding;2005 november;95.3;103.4;92.2;11.6;-3.0;15.1
4454;4771 Winkels in kleding;2005 december;117.0;95.4;122.6;10.1;-1.3;11.5
4455;4771 Winkels in kleding;2005 4e kwartaal;109.1;101.0;108.1;7.9;-2.4;10.6
4456;4771 Winkels in kleding;2005;94.0;97.3;96.6;1.1;-2.9;4.0
4457;4771 Winkels in kleding;2006 januari;80.2;84.9;94.5;7.1;-0.4;7.5
4458;4771 Winkels in kleding;2006 februari;69.4;91.8;75.6;6.6;-0.9;7.6
4459;4771 Winkels in kleding;2006 maart;94.3;104.8;89.9;-0.8;0.7;-1.5
4460;4771 Winkels in kleding;2006 1e kwartaal;81.3;93.8;86.6;3.8;-0.2;3.9
4461;4771 Winkels in kleding;2006 april;106.0;106.0;100.0;5.0;1.4;3.6
4462;4771 Winkels in kleding;2006 mei;109.4;106.1;103.0;17.1;2.1;14.7
4463;4771 Winkels in kleding;2006 juni;103.5;98.4;105.1;3.1;2.8;0.3
4464;4771 Winkels in kleding;2006 2e kwartaal;106.3;103.5;102.7;8.2;2.1;6.0
4465;4771 Winkels in kleding;2006 juli;88.7;86.5;102.5;2.7;1.1;1.6
4466;4771 Winkels in kleding;2006 augustus;97.8;93.9;104.2;17.9;5.7;11.6
4467;4771 Winkels in kleding;2006 september;104.8;106.6;98.3;2.9;2.4;0.5
4468;4771 Winkels in kleding;2006 3e kwartaal;97.1;95.6;101.5;7.4;3.0;4.3
4469;4771 Winkels in kleding;2006 oktober;117.6;107.7;109.2;2.1;3.4;-1.3
4470;4771 Winkels in kleding;2006 november;103.3;106.5;97.0;8.3;3.0;5.2
4471;4771 Winkels in kleding;2006 december;121.5;98.2;123.7;3.9;3.0;0.9
4472;4771 Winkels in kleding;2006 4e kwartaal;114.1;104.1;109.6;4.5;3.1;1.4
4473;4771 Winkels in kleding;2006;99.7;99.3;100.4;6.0;2.0;3.9
4474;4771 Winkels in kleding;2007 januari;84.0;86.3;97.4;4.8;1.7;3.1
4475;4771 Winkels in kleding;2007 februari;75.9;91.5;83.0;9.4;-0.3;9.7
4476;4771 Winkels in kleding;2007 maart;110.3;109.2;101.0;17.0;4.2;12.3
4477;4771 Winkels in kleding;2007 1e kwartaal;90.1;95.6;94.2;10.8;2.0;8.7
4478;4771 Winkels in kleding;2007 april;120.7;110.6;109.1;13.9;4.3;9.2
4479;4771 Winkels in kleding;2007 mei;105.3;110.0;95.7;-3.7;3.7;-7.1
4480;4771 Winkels in kleding;2007 juni;113.5;101.8;111.5;9.7;3.4;6.1
4481;4771 Winkels in kleding;2007 2e kwartaal;113.2;107.5;105.3;6.5;3.8;2.6
4482;4771 Winkels in kleding;2007 juli;97.9;90.9;107.6;10.4;5.1;5.0
4483;4771 Winkels in kleding;2007 augustus;96.9;96.1;100.9;-0.9;2.4;-3.2
4484;4771 Winkels in kleding;2007 september;122.5;105.5;116.1;16.9;-1.0;18.1
4485;4771 Winkels in kleding;2007 3e kwartaal;105.8;97.5;108.5;8.9;2.0;6.9
4486;4771 Winkels in kleding;2007 oktober;122.8;106.6;115.3;4.5;-1.0;5.6
4487;4771 Winkels in kleding;2007 november;101.6;105.0;96.7;-1.6;-1.4;-0.3
4488;4771 Winkels in kleding;2007 december;122.5;97.1;126.2;0.9;-1.2;2.1
4489;4771 Winkels in kleding;2007 4e kwartaal;115.6;102.9;112.4;1.4;-1.2;2.6
4490;4771 Winkels in kleding;2007;106.2;100.9;105.2;6.5;1.6;4.8
4491;4771 Winkels in kleding;2008 januari;87.6;88.5;98.9;4.2;2.6;1.6
4492;4771 Winkels in kleding;2008 februari;84.4;95.4;88.5;11.2;4.3;6.6
4493;4771 Winkels in kleding;2008 maart;100.5;109.3;91.9;-8.9;0.1;-9.0
4494;4771 Winkels in kleding;2008 1e kwartaal;90.8;97.8;92.9;0.8;2.2;-1.4
4495;4771 Winkels in kleding;2008 april;112.6;110.1;102.3;-6.7;-0.5;-6.3
4496;4771 Winkels in kleding;2008 mei;119.9;108.8;110.2;13.8;-1.1;15.1
4497;4771 Winkels in kleding;2008 juni;104.8;100.7;104.1;-7.7;-1.1;-6.6
4498;4771 Winkels in kleding;2008 2e kwartaal;112.4;106.5;105.6;-0.7;-0.9;0.2
4499;4771 Winkels in kleding;2008 juli;98.1;89.3;109.9;0.3;-1.8;2.1
4500;4771 Winkels in kleding;2008 augustus;98.0;95.7;102.4;1.1;-0.4;1.5
4501;4771 Winkels in kleding;2008 september;119.5;105.5;113.3;-2.5;0.0;-2.4
4502;4771 Winkels in kleding;2008 3e kwartaal;105.2;96.8;108.7;-0.5;-0.7;0.2
4503;4771 Winkels in kleding;2008 oktober;123.8;106.2;116.6;0.8;-0.4;1.2
4504;4771 Winkels in kleding;2008 november;99.5;104.9;94.9;-2.0;-0.1;-1.9
4505;4771 Winkels in kleding;2008 december;116.4;96.9;120.1;-5.0;-0.2;-4.8
4506;4771 Winkels in kleding;2008 4e kwartaal;113.2;102.7;110.3;-2.1;-0.2;-1.9
4507;4771 Winkels in kleding;2008;105.4;100.9;104.4;-0.7;0.1;-0.8
4508;4771 Winkels in kleding;2009 januari;88.1;85.2;103.4;0.6;-3.8;4.6
4509;4771 Winkels in kleding;2009 februari;76.5;92.7;82.5;-9.4;-2.9;-6.8
4510;4771 Winkels in kleding;2009 maart;96.0;110.9;86.6;-4.5;1.4;-5.8
4511;4771 Winkels in kleding;2009 1e kwartaal;86.8;96.2;90.2;-4.4;-1.6;-2.9
4512;4771 Winkels in kleding;2009 april;115.0;111.5;103.2;2.2;1.3;0.9
4513;4771 Winkels in kleding;2009 mei;104.9;110.0;95.4;-12.5;1.1;-13.4
4514;4771 Winkels in kleding;2009 juni;101.6;101.2;100.4;-3.1;0.5;-3.6
4515;4771 Winkels in kleding;2009 2e kwartaal;107.2;107.6;99.7;-4.6;1.0;-5.6
4516;4771 Winkels in kleding;2009 juli;97.8;88.1;111.0;-0.4;-1.3;1.0
4517;4771 Winkels in kleding;2009 augustus;83.8;95.2;88.0;-14.5;-0.5;-14.1
4518;4771 Winkels in kleding;2009 september;111.0;105.8;104.9;-7.1;0.3;-7.4
4519;4771 Winkels in kleding;2009 3e kwartaal;97.5;96.4;101.2;-7.3;-0.4;-6.9
4520;4771 Winkels in kleding;2009 oktober;124.6;106.8;116.7;0.7;0.6;0.1
4521;4771 Winkels in kleding;2009 november;89.7;105.3;85.2;-9.9;0.3;-10.2
4522;4771 Winkels in kleding;2009 december;113.1;93.9;120.5;-2.8;-3.1;0.3
4523;4771 Winkels in kleding;2009 4e kwartaal;109.1;102.0;107.0;-3.6;-0.7;-3.0
4524;4771 Winkels in kleding;2009;100.2;100.5;99.6;-5.0;-0.4;-4.6
4525;4771 Winkels in kleding;2010 januari;81.9;86.5;94.7;-7.0;1.5;-8.4
4526;4771 Winkels in kleding;2010 februari;74.4;91.9;81.0;-2.7;-0.9;-1.8
4527;4771 Winkels in kleding;2010 maart;102.3;110.7;92.4;6.6;-0.2;6.8
4528;4771 Winkels in kleding;2010 1e kwartaal;86.2;96.3;89.5;-0.7;0.1;-0.8
4529;4771 Winkels in kleding;2010 april;107.9;111.0;97.2;-6.2;-0.4;-5.8
4530;4771 Winkels in kleding;2010 mei;101.2;109.7;92.3;-3.5;-0.3;-3.3
4531;4771 Winkels in kleding;2010 juni;106.5;98.7;107.9;4.8;-2.5;7.4
4532;4771 Winkels in kleding;2010 2e kwartaal;105.2;106.5;98.8;-1.9;-1.0;-0.9
4533;4771 Winkels in kleding;2010 juli;96.6;89.6;107.9;-1.2;1.7;-2.8
4534;4771 Winkels in kleding;2010 augustus;89.2;93.0;95.9;6.5;-2.3;9.0
4535;4771 Winkels in kleding;2010 september;116.8;103.8;112.5;5.2;-1.9;7.2
4536;4771 Winkels in kleding;2010 3e kwartaal;100.9;95.5;105.7;3.4;-0.9;4.4
4537;4771 Winkels in kleding;2010 oktober;118.3;105.0;112.7;-5.1;-1.7;-3.5
4538;4771 Winkels in kleding;2010 november;96.5;104.7;92.2;7.6;-0.5;8.1
4539;4771 Winkels in kleding;2010 december;108.5;95.5;113.6;-4.1;1.8;-5.8
4540;4771 Winkels in kleding;2010 4e kwartaal;107.7;101.7;105.9;-1.3;-0.2;-1.1
4541;4771 Winkels in kleding;2010;100.0;100.0;100.0;-0.2;-0.5;0.4
4542;4771 Winkels in kleding;2011 januari;81.3;86.5;94.0;-0.7;0.0;-0.8
4543;4771 Winkels in kleding;2011 februari;74.9;92.9;80.6;0.7;1.2;-0.5
4544;4771 Winkels in kleding;2011 maart;99.7;111.1;89.7;-2.5;0.4;-2.9
4545;4771 Winkels in kleding;2011 1e kwartaal;85.3;96.9;88.1;-1.0;0.6;-1.6
4546;4771 Winkels in kleding;2011 april;112.0;111.4;100.5;3.8;0.4;3.3
4547;4771 Winkels in kleding;2011 mei;100.1;110.0;91.0;-1.1;0.3;-1.4
4548;4771 Winkels in kleding;2011 juni;100.1;100.3;99.8;-6.0;1.6;-7.4
4549;4771 Winkels in kleding;2011 2e kwartaal;104.1;107.2;97.0;-1.1;0.7;-1.8
4550;4771 Winkels in kleding;2011 juli;98.4;89.2;110.3;1.9;-0.4;2.3
4551;4771 Winkels in kleding;2011 augustus;90.3;94.2;95.9;1.2;1.3;-0.1
4552;4771 Winkels in kleding;2011 september;102.7;107.3;95.7;-12.1;3.4;-14.9
4553;4771 Winkels in kleding;2011 3e kwartaal;97.1;96.9;100.2;-3.7;1.5;-5.1
4554;4771 Winkels in kleding;2011 oktober;112.1;108.2;103.6;-5.2;3.0;-8.0
4555;4771 Winkels in kleding;2011 november;96.9;106.1;91.3;0.5;1.4;-0.9
4556;4771 Winkels in kleding;2011 december;113.6;97.4;116.7;4.7;1.9;2.7
4557;4771 Winkels in kleding;2011 4e kwartaal;107.5;103.9;103.5;-0.2;2.1;-2.3
4558;4771 Winkels in kleding;2011;98.5;101.2;97.3;-1.5;1.2;-2.7
4559;4771 Winkels in kleding;2012 januari;81.5;88.1;92.5;0.2;1.8;-1.5
4560;4771 Winkels in kleding;2012 februari;72.0;93.6;77.0;-3.9;0.7;-4.5
4561;4771 Winkels in kleding;2012 maart;107.2;113.9;94.1;7.5;2.5;4.9
4562;4771 Winkels in kleding;2012 1e kwartaal;86.9;98.5;88.2;1.9;1.7;0.2
4563;4771 Winkels in kleding;2012 april;93.0;114.3;81.4;-16.9;2.5;-19.0
4564;4771 Winkels in kleding;2012 mei;103.1;112.2;91.9;2.9;1.9;1.0
4565;4771 Winkels in kleding;2012 juni;98.8;102.4;96.5;-1.3;2.1;-3.4
4566;4771 Winkels in kleding;2012 2e kwartaal;98.3;109.6;89.7;-5.5;2.2;-7.6
4567;4771 Winkels in kleding;2012 juli;90.0;90.4;99.5;-8.6;1.4;-9.9
4568;4771 Winkels in kleding;2012 augustus;83.2;93.6;88.9;-7.9;-0.6;-7.3
4569;4771 Winkels in kleding;2012 september;108.0;105.7;102.2;5.2;-1.5;6.8
4570;4771 Winkels in kleding;2012 3e kwartaal;93.7;96.6;97.1;-3.5;-0.4;-3.2
4571;4771 Winkels in kleding;2012 oktober;110.6;106.9;103.5;-1.3;-1.2;-0.2
4572;4771 Winkels in kleding;2012 november;91.6;105.8;86.6;-5.5;-0.4;-5.2
4573;4771 Winkels in kleding;2012 december;108.8;96.8;112.4;-4.2;-0.6;-3.7
4574;4771 Winkels in kleding;2012 4e kwartaal;103.7;103.2;100.5;-3.6;-0.7;-2.9
4575;4771 Winkels in kleding;2012;95.6;102.0;93.8;-2.9;0.7;-3.6
4576;4771 Winkels in kleding;2013 januari;77.2;88.3;87.4;-5.3;0.3;-5.6
4577;4771 Winkels in kleding;2013 februari;67.6;93.7;72.2;-6.0;0.1;-6.1
4578;4771 Winkels in kleding;2013 maart;90.5;115.2;78.5;-15.6;1.2;-16.5
4579;4771 Winkels in kleding;2013 1e kwartaal;78.4;99.1;79.2;-9.7;0.6;-10.2
4580;4771 Winkels in kleding;2013 april;95.3;114.8;83.0;2.4;0.5;1.9
4581;4771 Winkels in kleding;2013 mei;98.7;113.5;87.0;-4.2;1.1;-5.3
4582;4771 Winkels in kleding;2013 juni;98.3;103.9;94.6;-0.5;1.5;-2.0
4583;4771 Winkels in kleding;2013 2e kwartaal;97.4;110.7;88.0;-0.9;1.0;-1.9
4584;4771 Winkels in kleding;2013 juli;90.8;93.2;97.4;0.9;3.1;-2.1
4585;4771 Winkels in kleding;2013 augustus;81.8;95.3;85.8;-1.7;1.9;-3.5
4586;4771 Winkels in kleding;2013 september;100.1;105.0;95.3;-7.3;-0.6;-6.7
4587;4771 Winkels in kleding;2013 3e kwartaal;90.9;97.8;92.9;-3.0;1.3;-4.3
4588;4771 Winkels in kleding;2013  oktober;107.8;105.5;102.2;-2.6;-1.4;-1.2
4589;4771 Winkels in kleding;2013  november;93.2;103.7;89.9;1.8;-2.0;3.9
4590;4771 Winkels in kleding;2013 december ;105.4;96.6;109.1;-3.1;-0.2;-2.9
4591;4771 Winkels in kleding;2013 4e kwartaal;102.1;101.9;100.2;-1.5;-1.2;-0.3
4592;4771 Winkels in kleding;2013;92.2;102.4;90.1;-3.6;0.4;-4.0
4593;4771 Winkels in kleding;2014 januari;80.0;88.6;90.3;3.7;0.4;3.3
4594;4771 Winkels in kleding;2014 februari;66.3;92.9;71.4;-1.9;-0.8;-1.2
4595;4771 Winkels in kleding;2014 maart;90.1;112.9;79.8;-0.4;-2.0;1.6
4596;4771 Winkels in kleding;2014 1e kwartaal;78.8;98.2;80.3;0.5;-0.9;1.4
4597;4771 Winkels in kleding;2014 april;96.8;112.2;86.3;1.6;-2.3;4.0
4598;4771 Winkels in kleding;2014 mei;100.9;110.5;91.3;2.2;-2.6;5.0
4599;4771 Winkels in kleding;2014 juni;91.9;103.4;88.9;-6.5;-0.5;-6.0
4600;4771 Winkels in kleding;2014 2e kwartaal;96.5;108.7;88.8;-0.9;-1.8;0.9
4601;4771 Winkels in kleding;2014 juli;89.1;89.9;99.1;-1.8;-3.5;1.7
4602;4771 Winkels in kleding;2014 augustus;87.5;93.5;93.6;7.1;-1.9;9.1
4603;4771 Winkels in kleding;2014 september;87.4;104.2;83.9;-12.7;-0.8;-12.0
4604;4771 Winkels in kleding;2014 3e kwartaal;88.0;95.9;91.8;-3.2;-2.0;-1.2
4605;4771 Winkels in kleding;2014 oktober;106.5;104.9;101.5;-1.1;-0.5;-0.6
4606;4771 Winkels in kleding;2014 november;92.3;103.8;89.0;-1.0;0.1;-1.1
4607;4771 Winkels in kleding;2014 december;104.1;97.4;106.9;-1.2;0.9;-2.1
4608;4771 Winkels in kleding;2014 4e kwartaal;101.0;102.0;99.0;-1.1;0.1;-1.2
4609;4771 Winkels in kleding;2014;91.1;101.2;90.0;-1.2;-1.2;-0.1
4610;4771 Winkels in kleding;2015 januari;78.8;85.7;92.0;-1.5;-3.3;1.9
4611;4771 Winkels in kleding;2015 februari;67.6;89.8;75.3;1.9;-3.3;5.4
4612;4771 Winkels in kleding;2015 maart;85.1;110.1;77.3;-5.5;-2.5;-3.1
4613;4771 Winkels in kleding;2015 1e kwartaal;77.2;95.2;81.1;-2.1;-3.0;1.0
4614;4771 Winkels in kleding;2015 april;97.9;109.5;89.4;1.2;-2.4;3.7
4615;4771 Winkels in kleding;2015 mei;94.3;108.3;87.1;-6.5;-1.9;-4.7
4616;4771 Winkels in kleding;2015 juni;95.6;102.9;92.9;4.0;-0.5;4.5
4617;4771 Winkels in kleding;2015 2e kwartaal;95.9;106.9;89.7;-0.6;-1.6;1.0
4618;4771 Winkels in kleding;2015 juli;92.2;90.7;101.7;3.5;0.9;2.6
4619;4771 Winkels in kleding;2015 augustus;78.7;90.0;87.5;-10.1;-3.8;-6.5
4620;4771 Winkels in kleding;2015 september;99.2;102.3;97.0;13.5;-1.8;15.6
4621;4771 Winkels in kleding;2015 3e kwartaal;90.0;94.3;95.4;2.3;-1.6;4.0
4622;4771 Winkels in kleding;2015 oktober;107.9;103.9;103.8;1.3;-0.9;2.2
4623;4771 Winkels in kleding;2015 november;82.4;103.0;80.0;-10.7;-0.7;-10.1
4624;4771 Winkels in kleding;2015 december;106.8;94.9;112.6;2.6;-2.6;5.3
4625;4771 Winkels in kleding;2015 4e kwartaal;99.0;100.6;98.4;-1.9;-1.4;-0.6
4626;4771 Winkels in kleding;2015;90.5;99.3;91.2;-0.6;-1.9;1.3
4627;4771 Winkels in kleding;2016 januari;77.5;87.4;88.7;-1.7;2.0;-3.6
4628;4771 Winkels in kleding;2016 februari;67.8;91.4;74.2;0.4;1.8;-1.4
4629;4771 Winkels in kleding;2016 maart;87.0;109.7;79.3;2.2;-0.4;2.6
4630;4771 Winkels in kleding;2016 1e kwartaal;77.5;96.2;80.5;0.4;1.0;-0.6
4631;4771 Winkels in kleding;2016 april;97.3;109.7;88.7;-0.7;0.1;-0.8
4632;4771 Winkels in kleding;2016 mei;99.1;108.8;91.1;5.1;0.4;4.7
4633;4771 Winkels in kleding;2016 juni;99.4;101.6;97.9;4.0;-1.3;5.4
4634;4771 Winkels in kleding;2016 2e kwartaal;98.6;106.7;92.4;2.8;-0.2;3.0
4635;4771 Winkels in kleding;2016 juli;98.8;91.8;107.7;7.1;1.2;5.9
4636;4771 Winkels in kleding;2016 augustus;81.4;92.7;87.8;3.4;3.0;0.4
4637;4771 Winkels in kleding;2016 september;90.8;101.2;89.7;-8.5;-1.1;-7.5
4638;4771 Winkels in kleding;2016 3e kwartaal;90.3;95.2;94.9;0.3;0.9;-0.6
4639;4771 Winkels in kleding;2016 oktober;120.9;103.6;116.7;12.1;-0.3;12.4
4640;4771 Winkels in kleding;2016 november;94.2;104.1;90.5;14.3;1.0;13.1
4641;4771 Winkels in kleding;2016 december;113.4;97.9;115.7;6.1;3.2;2.8
4642;4771 Winkels in kleding;2016 4e kwartaal;109.5;101.9;107.4;10.5;1.3;9.1
4643;4771 Winkels in kleding;2016;94.0;100.0;94.0;3.8;0.7;3.0
4644;4771 Winkels in kleding;2017 januari;79.8;90.0;88.6;2.9;3.0;-0.1
4645;4771 Winkels in kleding;2017 februari;68.0;95.8;71.1;0.3;4.7;-4.2
4646;4771 Winkels in kleding;2017 maart;93.7;105.2;89.1;7.7;-4.1;12.3
4647;4771 Winkels in kleding;2017 1e kwartaal;80.5;97.0;83.0;3.9;0.8;3.1
4648;4771 Winkels in kleding;2017 april;98.9;105.8;93.4;1.7;-3.5;5.4
