ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
244;Totaal woningen;Kropswolderbuitenpolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180605;2550.0;4050.0;;1
245;Totaal woningen;Kropswolde;Hoogezand-Sappemeer                     ;Buurt     ;BU00180606;1850.0;3400.0;;1
246;Totaal woningen;Wijk 07 Foxhol;Hoogezand-Sappemeer                     ;Wijk      ;WK001807  ;1500.0;3050.0;;1
247;Totaal woningen;Foxhol;Hoogezand-Sappemeer                     ;Buurt     ;BU00180701;1450.0;2900.0;;1
248;Totaal woningen;Foxholsterbosch;Hoogezand-Sappemeer                     ;Buurt     ;BU00180702;2050.0;4100.0;;1
249;Totaal woningen;Wijk 08 Westerbroek;Hoogezand-Sappemeer                     ;Wijk      ;WK001808  ;1800.0;3600.0;;1
250;Totaal woningen;Westerbroekstermolenpolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180801;2000.0;3850.0;;1
251;Totaal woningen;Westerbroekstermadepolder;                                        ;          ;          ;;;; 
252;Totaal woningen;Industriegebied Winschoterdiep;Hoogezand-Sappemeer                     ;Buurt     ;BU00180803;1800.0;3300.0;;1
253;Totaal woningen;Westerbroek;Hoogezand-Sappemeer                     ;Buurt     ;BU00180804;1650.0;3450.0;;1
254;Totaal woningen;Wijk 09 Waterhuizen;Hoogezand-Sappemeer                     ;Wijk      ;WK001809  ;2000.0;3300.0;;1
255;Totaal woningen;Waterhuizen;Hoogezand-Sappemeer                     ;Buurt     ;BU00180901;2000.0;3300.0;;1
256;Totaal woningen;Wijk 11 Sappemeer;Hoogezand-Sappemeer                     ;Wijk      ;WK001811  ;1450.0;3000.0;;1
257;Totaal woningen;Magrietpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00181101;1400.0;2600.0;;1
258;Totaal woningen;Sappemeer-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00181102;1900.0;3350.0;;1
259;Totaal woningen;Boswijck-West;Hoogezand-Sappemeer                     ;Buurt     ;BU00181103;1200.0;2800.0;;1
260;Totaal woningen;Boswijck-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00181104;1100.0;2400.0;;1
261;Totaal woningen;Compagniesterpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00181105;1500.0;3150.0;;1
262;Totaal woningen;De Vosholen-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00181106;1450.0;4050.0;;1
263;Totaal woningen;Nieuw Woelwijck;Hoogezand-Sappemeer                     ;Buurt     ;BU00181107;2150.0;3800.0;;1
264;Totaal woningen;Polder De Nijverheid;Hoogezand-Sappemeer                     ;Buurt     ;BU00181108;2350.0;4150.0;;1
265;Totaal woningen;Sappemeer-Noord;Hoogezand-Sappemeer                     ;Buurt     ;BU00181109;1900.0;3800.0;;1
266;Totaal woningen;Leek;Leek                                    ;Gemeente  ;GM0022    ;1550.0;3250.0;;.
267;Totaal woningen;Wijk 00 Leek;Leek                                    ;Wijk      ;WK002200  ;1450.0;3050.0;;1
268;Totaal woningen;Diepswal;Leek                                    ;Buurt     ;BU00220001;1600.0;4000.0;;1
269;Totaal woningen;Centrum Leek en omgeving;Leek                                    ;Buurt     ;BU00220002;1400.0;2600.0;;1
270;Totaal woningen;Rodenburg en omgeving;Leek                                    ;Buurt     ;BU00220003;1450.0;3150.0;;1
271;Totaal woningen;Nienoordsrand;Leek                                    ;Buurt     ;BU00220004;2500.0;4300.0;;1
272;Totaal woningen;Buitengebied ten oosten van Leek;Leek                                    ;Buurt     ;BU00220008;;;;1
273;Totaal woningen;Buitengebied ten zuiden van Leek;Leek                                    ;Buurt     ;BU00220009;1200.0;3800.0;;1
274;Totaal woningen;Wijk 01 Zevenhuizen;Leek                                    ;Wijk      ;WK002201  ;1850.0;3700.0;;1
275;Totaal woningen;Bebouwde kom Zevenhuizen;Leek                                    ;Buurt     ;BU00220100;1700.0;3250.0;;1
276;Totaal woningen;De Haspel;Leek                                    ;Buurt     ;BU00220101;2000.0;4350.0;;1
277;Totaal woningen;Drostinnewijk;Leek                                    ;Buurt     ;BU00220102;2150.0;4300.0;;1
278;Totaal woningen;Boerenstreek;Leek                                    ;Buurt     ;BU00220103;2050.0;3350.0;;1
279;Totaal woningen;Buitengebied ten noorden van Zevenhuizen;Leek                                    ;Buurt     ;BU00220107;1800.0;4950.0;;1
280;Totaal woningen;Buitengebied ten oosten van Zevenhuizen;Leek                                    ;Buurt     ;BU00220108;2000.0;4350.0;;1
281;Totaal woningen;Buitengebied ten westen van Zevenhuizen;Leek                                    ;Buurt     ;BU00220109;2100.0;4100.0;;1
282;Totaal woningen;Wijk 02 Tolbert;Leek                                    ;Wijk      ;WK002202  ;1450.0;3250.0;;1
283;Totaal woningen;Bebouwde kom Tolbert;Leek                                    ;Buurt     ;BU00220200;1450.0;3250.0;;1
284;Totaal woningen;Sint Maheerdt;Leek                                    ;Buurt     ;BU00220201;1300.0;3150.0;;1
285;Totaal woningen;Buitengebied Tolbert;Leek                                    ;Buurt     ;BU00220209;2100.0;4050.0;;1
286;Totaal woningen;Wijk 04 Midwolde;Leek                                    ;Wijk      ;WK002204  ;2150.0;4100.0;;1
287;Totaal woningen;Bebouwde kom Midwolde;Leek                                    ;Buurt     ;BU00220400;2300.0;4050.0;;1
288;Totaal woningen;Pasop;Leek                                    ;Buurt     ;BU00220401;2000.0;4300.0;;1
289;Totaal woningen;Buitengebied Midwolde;Leek                                    ;Buurt     ;BU00220409;2150.0;3950.0;;1
290;Totaal woningen;Wijk 05 Lettelbert;Leek                                    ;Wijk      ;WK002205  ;2050.0;4150.0;;1
291;Totaal woningen;Bebouwde kom Lettelbert;Leek                                    ;Buurt     ;BU00220500;2150.0;4350.0;;1
292;Totaal woningen;Buitengebied Lettelbert;Leek                                    ;Buurt     ;BU00220509;2000.0;3900.0;;1
293;Totaal woningen;Wijk 06 Oostwold;Leek                                    ;Wijk      ;WK002206  ;1750.0;3700.0;;1
294;Totaal woningen;Bebouwde kom Oostwold;Leek                                    ;Buurt     ;BU00220600;1700.0;3650.0;;1
295;Totaal woningen;Buitengebied-Oostwold;Leek                                    ;Buurt     ;BU00220609;2150.0;4150.0;;1
296;Totaal woningen;Wijk 07 Enumatil;Leek                                    ;Wijk      ;WK002207  ;1700.0;3200.0;;1
297;Totaal woningen;Bebouwde kom Enumatil;Leek                                    ;Buurt     ;BU00220700;1750.0;3150.0;;1
298;Totaal woningen;Buitengebied Enumatil;Leek                                    ;Buurt     ;BU00220709;1650.0;3450.0;;1
299;Totaal woningen;Loppersum;Loppersum                               ;Gemeente  ;GM0024    ;1700.0;3050.0;;.
300;Totaal woningen;Wijk 00;Loppersum                               ;Wijk      ;WK002400  ;1600.0;3050.0;;1
301;Totaal woningen;Loppersum;Loppersum                               ;Buurt     ;BU00240000;1550.0;2950.0;;1
302;Totaal woningen;Garrelsweer;Loppersum                               ;Buurt     ;BU00240001;1750.0;3250.0;;1
303;Totaal woningen;Wirdum;Loppersum                               ;Buurt     ;BU00240002;1700.0;3350.0;;1
304;Totaal woningen;Wirdumerdraai;Loppersum                               ;Buurt     ;BU00240003;1700.0;3200.0;;1
305;Totaal woningen;Winneweer (gedeeltelijk);                                        ;          ;          ;;;; 
306;Totaal woningen;Verspr.h. Eemskanaal en Damsterdiep;Loppersum                               ;Buurt     ;BU00240008;1950.0;3700.0;;1
307;Totaal woningen;Verspr.h. ten N. van het Damsterdiep;Loppersum                               ;Buurt     ;BU00240009;2350.0;4150.0;;1
308;Totaal woningen;Wijk 01 Stedum;Loppersum                               ;Wijk      ;WK002401  ;1800.0;3000.0;;1
309;Totaal woningen;Stedum;Loppersum                               ;Buurt     ;BU00240100;1700.0;2950.0;;1
310;Totaal woningen;Westeremden;Loppersum                               ;Buurt     ;BU00240101;1900.0;2950.0;;1
311;Totaal woningen;Garsthuizen (gedeeltelijk);Loppersum                               ;Buurt     ;BU00240102;1850.0;3050.0;;1
312;Totaal woningen;Verspr.h. Stedum inclusief Startenhuizen;Loppersum                               ;Buurt     ;BU00240109;1950.0;3550.0;;1
313;Totaal woningen;Wijk 02 Middelstum;Loppersum                               ;Wijk      ;WK002402  ;1600.0;2800.0;;1
314;Totaal woningen;Middelstum;Loppersum                               ;Buurt     ;BU00240200;1550.0;2700.0;;1
315;Totaal woningen;Westerwijtwerd;Loppersum                               ;Buurt     ;BU00240201;2250.0;4050.0;;1
316;Totaal woningen;Huizinge;Loppersum                               ;Buurt     ;BU00240202;1650.0;2600.0;;1
317;Totaal woningen;Toornwerd;Loppersum                               ;Buurt     ;BU00240203;1750.0;4050.0;;1
318;Totaal woningen;Verspreide huizen Middelstum;Loppersum                               ;Buurt     ;BU00240209;2250.0;3400.0;;1
319;Totaal woningen;Wijk 03 't Zandt;Loppersum                               ;Wijk      ;WK002403  ;1850.0;3450.0;;1
320;Totaal woningen;'t Zandt;Loppersum                               ;Buurt     ;BU00240300;1850.0;3300.0;;1
321;Totaal woningen;Zeerijp;Loppersum                               ;Buurt     ;BU00240301;1700.0;3500.0;;1
322;Totaal woningen;Zijldijk;Loppersum                               ;Buurt     ;BU00240302;1850.0;3150.0;;1
323;Totaal woningen;Leermens;Loppersum                               ;Buurt     ;BU00240303;1750.0;3400.0;;1
324;Totaal woningen;Oosterwijtwerd;Loppersum                               ;Buurt     ;BU00240304;1900.0;3600.0;;1
325;Totaal woningen;Eenum;Loppersum                               ;Buurt     ;BU00240305;2050.0;3600.0;;1
326;Totaal woningen;Verspreide huizen 't Zandt;Loppersum                               ;Buurt     ;BU00240309;2200.0;4200.0;;1
327;Totaal woningen;Marum;Marum                                   ;Gemeente  ;GM0025    ;1700.0;3350.0;;.
328;Totaal woningen;Wijk 00 Marum;Marum                                   ;Wijk      ;WK002500  ;1650.0;3350.0;;1
329;Totaal woningen;Marum;Marum                                   ;Buurt     ;BU00250000;1550.0;3050.0;;1
330;Totaal woningen;Nuis;Marum                                   ;Buurt     ;BU00250002;1900.0;3750.0;;1
331;Totaal woningen;Niebert;Marum                                   ;Buurt     ;BU00250003;2200.0;4050.0;;1
332;Totaal woningen;Boerakker;Marum                                   ;Buurt     ;BU00250004;1700.0;3550.0;;1
333;Totaal woningen;Lucaswolde;Marum                                   ;Buurt     ;BU00250005;2000.0;4400.0;;1
334;Totaal woningen;Noordwijk;Marum                                   ;Buurt     ;BU00250006;1700.0;3600.0;;1
335;Totaal woningen;De Haar;Marum                                   ;Buurt     ;BU00250007;2450.0;4100.0;;1
336;Totaal woningen;Verspreide huizen in het noordwesten;Marum                                   ;Buurt     ;BU00250008;2250.0;4500.0;;1
337;Totaal woningen;Verspreide huizen in het noordoosten;Marum                                   ;Buurt     ;BU00250009;1950.0;4300.0;;1
338;Totaal woningen;Wijk 01 De Wilp;Marum                                   ;Wijk      ;WK002501  ;1800.0;3600.0;;1
339;Totaal woningen;De Wilp (gedeeltelijk);Marum                                   ;Buurt     ;BU00250100;1600.0;3150.0;;1
340;Totaal woningen;Wilpstervaart;Marum                                   ;Buurt     ;BU00250101;1900.0;3800.0;;1
341;Totaal woningen;Keuningswijk;Marum                                   ;Buurt     ;BU00250102;2250.0;4250.0;;1
342;Totaal woningen;Jonkersvaart;Marum                                   ;Buurt     ;BU00250104;2100.0;4150.0;;1
343;Totaal woningen;Verspr.h. ten noorden van Jonkersvaart;Marum                                   ;Buurt     ;BU00250108;2150.0;4850.0;;1
344;Totaal woningen;Verspr.h. ten noorden van de Wilp;Marum                                   ;Buurt     ;BU00250109;2200.0;4450.0;;1
345;Totaal woningen;Almere;Almere                                  ;Gemeente  ;GM0034    ;400.0;3350.0;58.0;.
346;Totaal woningen;Wijk 01 Almere-Haven;Almere                                  ;Wijk      ;WK003401  ;1150.0;3150.0;;1
347;Totaal woningen;Centrum Almere-Haven;Almere                                  ;Buurt     ;BU00340101;850.0;2700.0;;1
348;Totaal woningen;De Werven;Almere                                  ;Buurt     ;BU00340102;1150.0;2900.0;;1
349;Totaal woningen;De Hoven;Almere                                  ;Buurt     ;BU00340103;1050.0;2850.0;;1
350;Totaal woningen;De Meenten;Almere                                  ;Buurt     ;BU00340104;1250.0;3000.0;;1
351;Totaal woningen;De Grienden;Almere                                  ;Buurt     ;BU00340105;1250.0;3250.0;;1
352;Totaal woningen;De Marken;Almere                                  ;Buurt     ;BU00340106;1300.0;3350.0;;1
353;Totaal woningen;De Gouwen;Almere                                  ;Buurt     ;BU00340107;1150.0;3500.0;;1
354;Totaal woningen;De Wierden;Almere                                  ;Buurt     ;BU00340108;900.0;2650.0;;1
355;Totaal woningen;De Velden;Almere                                  ;Buurt     ;BU00340109;1400.0;4450.0;;1
356;Totaal woningen;Overgooi;Almere                                  ;Buurt     ;BU00340110;2400.0;6150.0;;1
357;Totaal woningen;De Steiger;Almere                                  ;Buurt     ;BU00340171;1250.0;4550.0;;1
358;Totaal woningen;Stichtsekant;                                        ;          ;          ;;;; 
359;Totaal woningen;Verspreide Huizen Almere-Haven;                                        ;          ;          ;;;; 
360;Totaal woningen;Wijk 02 Almere-Stad;Almere                                  ;Wijk      ;WK003402  ;;3400.0;99.4;1
361;Totaal woningen;Centrum Almere-Stad;Almere                                  ;Buurt     ;BU00340201;;2350.0;99.6;1
362;Totaal woningen;Filmwijk;Almere                                  ;Buurt     ;BU00340202;;3350.0;100.0;1
363;Totaal woningen;Danswijk;Almere                                  ;Buurt     ;BU00340203;;3450.0;100.0;1
364;Totaal woningen;Parkwijk;Almere                                  ;Buurt     ;BU00340204;;3600.0;100.0;1
365;Totaal woningen;Verzetswijk;Almere                                  ;Buurt     ;BU00340205;;3600.0;100.0;1
366;Totaal woningen;Waterwijk;Almere                                  ;Buurt     ;BU00340206;;3450.0;100.0;1
367;Totaal woningen;Staatsliedenwijk;Almere                                  ;Buurt     ;BU00340209;;2450.0;100.0;1
368;Totaal woningen;Kruidenwijk;Almere                                  ;Buurt     ;BU00340210;;3300.0;100.0;1
369;Totaal woningen;Stedenwijk;Almere                                  ;Buurt     ;BU00340211;;3100.0;100.0;1
370;Totaal woningen;Literatuurwijk;Almere                                  ;Buurt     ;BU00340214;;3850.0;100.0;1
371;Totaal woningen;Noorderplassen;Almere                                  ;Buurt     ;BU00340215;;3950.0;99.1;1
372;Totaal woningen;Tussen de Vaarten;Almere                                  ;Buurt     ;BU00340220;;3550.0;97.1;1
373;Totaal woningen;Muziekwijk;Almere                                  ;Buurt     ;BU00340221;;3400.0;99.2;1
374;Totaal woningen;Randstad;Almere                                  ;Buurt     ;BU00340271;;;;1
375;Totaal woningen;Markerkant;Almere                                  ;Buurt     ;BU00340272;;;;1
376;Totaal woningen;Hollandsekant;Almere                                  ;Buurt     ;BU00340273;;;;1
377;Totaal woningen;Gooisekant;                                        ;          ;          ;;;; 
378;Totaal woningen;Veluwsekant;                                        ;          ;          ;;;; 
379;Totaal woningen;Sallandsekant;                                        ;          ;          ;;;; 
380;Totaal woningen;Verspreide huizen Almere-Stad;Almere                                  ;Buurt     ;BU00340299;;;75.0;1
381;Totaal woningen;Wijk 03 Almere-Buiten;Almere                                  ;Wijk      ;WK003403  ;1000.0;3450.0;;1
382;Totaal woningen;Centrum Almere-Buiten;Almere                                  ;Buurt     ;BU00340301;800.0;2450.0;;1
383;Totaal woningen;Oostvaardersbuurt;Almere                                  ;Buurt     ;BU00340302;1050.0;3900.0;;1
384;Totaal woningen;Seizoenenbuurt;Almere                                  ;Buurt     ;BU00340303;1000.0;3600.0;;1
385;Totaal woningen;Molenbuurt;Almere                                  ;Buurt     ;BU00340304;900.0;3150.0;;1
386;Totaal woningen;Bouwmeesterbuurt;Almere                                  ;Buurt     ;BU00340305;950.0;3350.0;;1
387;Totaal woningen;Landgoederenbuurt;Almere                                  ;Buurt     ;BU00340306;1050.0;3550.0;;1
