ID;RegioS;Perioden;AfgslotenHypotheken_1;HypothekenTotaalBedrag_2;HypothekenGemiddeldBedrag_3;AfgeslotenPartWoningHypotheken_4;PartWoningHypothekenTotaalBedrag_5;PartWoningHypothekenGemiddeldBedrag_6;AfgeslotenHypothekenAndereObjecten_7;AndereObjectenHypothekenTotaalBedrag_8;AndereObjectHypothekenGemiddBedrag_9
17;West-Nederland;2001;227437.0;47772.1;210.0;211909.0;33792.4;159.0;15528.0;13979.6;900.0
18;West-Nederland;2002;234366.0;50876.0;217.0;219809.0;37279.0;170.0;14557.0;13605.0;935.0
19;West-Nederland;2003;;;;235493.0;43128.2;183.0;;;
20;Zuid-Nederland;1999;160701.0;23182.0;144.0;147588.0;16425.6;111.0;13113.0;6756.4;515.0
21;Zuid-Nederland;2000;118593.0;20169.4;170.0;107844.0;13901.1;129.0;10749.0;6268.3;583.0
22;Zuid-Nederland;2001;110827.0;23613.3;213.0;100618.0;14427.9;143.0;10209.0;9185.3;900.0
23;Zuid-Nederland;2002;114359.0;23523.0;206.0;104064.0;16305.0;157.0;10295.0;7220.0;701.0
24;Zuid-Nederland;2003;;;;115598.0;20041.0;173.0;;;
25;Groningen (provincie);1999;26010.0;2806.8;108.0;24545.0;2166.3;88.0;1465.0;640.6;437.0
26;Groningen (provincie);2000;20966.0;2542.4;121.0;19399.0;1908.0;98.0;1567.0;634.4;405.0
27;Groningen (provincie);2001;19874.0;2836.0;143.0;17869.0;1889.3;106.0;2005.0;946.6;472.0
28;Groningen (provincie);2002;20881.0;3133.0;150.0;19349.0;2240.0;116.0;1532.0;890.0;581.0
29;Groningen (provincie);2003;;;;19855.0;2617.0;132.0;;;
30;Friesland;1999;30053.0;3622.3;121.0;27754.0;2541.7;92.0;2299.0;1080.6;470.0
31;Friesland;2000;23165.0;3318.8;143.0;20779.0;2206.2;106.0;2386.0;1112.6;466.0
32;Friesland;2001;22220.0;3379.5;152.0;20020.0;2372.0;118.0;2200.0;1007.5;458.0
33;Friesland;2002;22511.0;4194.0;186.0;20494.0;2661.0;130.0;2017.0;1537.0;762.0
34;Friesland;2003;;;;22449.0;3272.8;146.0;;;
35;Drenthe;1999;24030.0;2968.8;124.0;22177.0;2141.1;97.0;1853.0;827.7;447.0
36;Drenthe;2000;18708.0;2574.5;138.0;17125.0;1843.9;108.0;1583.0;730.5;461.0
37;Drenthe;2001;17648.0;3012.2;171.0;16066.0;1912.5;119.0;1582.0;1099.7;695.0
38;Drenthe;2002;18323.0;2925.0;160.0;16865.0;2141.0;127.0;1458.0;785.0;538.0
39;Drenthe;2003;;;;17496.0;2512.7;144.0;;;
40;Overijssel;1999;50001.0;6816.2;136.0;45262.0;4518.3;100.0;4739.0;2298.0;485.0
41;Overijssel;2000;36919.0;5745.9;156.0;32645.0;3615.2;111.0;4274.0;2130.7;499.0
42;Overijssel;2001;36083.0;6056.1;168.0;31841.0;3967.8;125.0;4242.0;2088.3;492.0
43;Overijssel;2002;34690.0;6912.0;199.0;30984.0;4367.0;141.0;3706.0;2548.0;688.0
44;Overijssel;2003;;;;36959.0;5780.9;156.0;;;
45;Flevoland;1999;22747.0;3357.1;148.0;21794.0;2584.3;119.0;953.0;772.8;811.0
46;Flevoland;2000;17905.0;3142.7;176.0;16931.0;2291.1;135.0;974.0;851.6;874.0
47;Flevoland;2001;16976.0;3094.3;182.0;15978.0;2234.1;140.0;998.0;860.3;862.0
48;Flevoland;2002;17505.0;3361.0;192.0;16328.0;2401.0;147.0;1177.0;959.0;815.0
49;Flevoland;2003;;;;17229.0;2792.5;162.0;;;
50;Gelderland;1999;87198.0;12268.5;141.0;80276.0;9327.9;116.0;6922.0;2940.6;425.0
51;Gelderland;2000;65360.0;10873.2;166.0;59776.0;7971.4;133.0;5584.0;2901.8;520.0
52;Gelderland;2001;59784.0;11853.5;198.0;54510.0;8057.6;148.0;5274.0;3795.8;720.0
53;Gelderland;2002;63195.0;13199.0;209.0;58049.0;9232.0;159.0;5146.0;3967.0;771.0
54;Gelderland;2003;;;;62283.0;11084.0;178.0;;;
55;Utrecht (provincie);1999;52133.0;8890.7;171.0;49990.0;6898.2;138.0;2143.0;1992.4;930.0
56;Utrecht (provincie);2000;40514.0;8229.7;203.0;38713.0;6350.3;164.0;1801.0;1879.5;1044.0
57;Utrecht (provincie);2001;37126.0;8652.6;233.0;35014.0;6252.6;179.0;2112.0;2400.0;1136.0
58;Utrecht (provincie);2002;36616.0;8290.0;226.0;34814.0;6443.0;185.0;1802.0;1850.0;1027.0
59;Utrecht (provincie);2003;;;;37444.0;7421.4;198.0;;;
60;Noord-Holland;1999;103066.0;17932.0;174.0;96156.0;12688.3;132.0;6910.0;5243.6;759.0
61;Noord-Holland;2000;81903.0;17507.6;214.0;74579.0;11560.1;155.0;7324.0;5947.5;812.0
62;Noord-Holland;2001;74842.0;17517.1;234.0;68956.0;11720.0;170.0;5886.0;5797.1;985.0
63;Noord-Holland;2002;77447.0;18397.0;238.0;71799.0;13039.0;182.0;5648.0;5361.0;949.0
64;Noord-Holland;2003;;;;76601.0;14691.8;192.0;;;
65;Zuid-Holland;1999;133777.0;20712.5;155.0;127958.0;15219.3;119.0;5819.0;5493.2;944.0
66;Zuid-Holland;2000;106830.0;19205.1;180.0;100958.0;13695.3;136.0;5872.0;5509.8;938.0
67;Zuid-Holland;2001;102478.0;19741.6;193.0;96167.0;14520.2;151.0;6311.0;5221.3;827.0
68;Zuid-Holland;2002;107368.0;22162.0;206.0;101461.0;16315.0;161.0;5907.0;5849.0;990.0
69;Zuid-Holland;2003;;;;108678.0;19155.4;176.0;;;
70;Zeeland;1999;16413.0;2095.4;128.0;14577.0;1381.3;95.0;1836.0;714.0;389.0
71;Zeeland;2000;13363.0;1850.6;138.0;12016.0;1215.2;101.0;1347.0;635.4;472.0
72;Zeeland;2001;12991.0;1860.8;143.0;11772.0;1299.7;110.0;1219.0;561.1;460.0
73;Zeeland;2002;12935.0;2027.0;157.0;11735.0;1482.0;126.0;1200.0;545.0;454.0
74;Zeeland;2003;;;;12770.0;1859.6;146.0;;;
75;Noord-Brabant;1999;109888.0;16476.1;150.0;99768.0;11419.4;114.0;10120.0;5056.6;500.0
76;Noord-Brabant;2000;81957.0;14069.5;172.0;73864.0;9793.3;133.0;8093.0;4276.2;528.0
77;Noord-Brabant;2001;76186.0;15856.2;208.0;68593.0;10263.6;150.0;7593.0;5592.6;737.0
78;Noord-Brabant;2002;77689.0;16245.0;209.0;70202.0;11458.0;163.0;7487.0;4789.0;640.0
79;Noord-Brabant;2003;;;;79629.0;14357.5;180.0;;;
80;Limburg;1999;50813.0;6705.9;132.0;47820.0;5006.1;105.0;2993.0;1699.8;568.0
81;Limburg;2000;36636.0;6099.9;166.0;33980.0;4107.8;121.0;2656.0;1992.1;750.0
82;Limburg;2001;34641.0;7757.0;224.0;32025.0;4164.4;130.0;2616.0;3592.7;1373.0
83;Limburg;2002;36670.0;7278.0;198.0;33862.0;4847.0;143.0;2808.0;2431.0;866.0
84;Limburg;2003;;;;35969.0;5683.5;158.0;;;
85;Oost-Groningen (COROP);1999;8477.0;825.3;97.0;8014.0;648.7;81.0;463.0;176.6;381.0
86;Oost-Groningen (COROP);2000;6520.0;696.4;107.0;6068.0;534.8;88.0;452.0;161.6;358.0
87;Oost-Groningen (COROP);2001;5875.0;702.7;120.0;5398.0;517.2;96.0;477.0;185.4;389.0
88;Oost-Groningen (COROP);2002;6264.0;779.0;124.0;5802.0;611.0;105.0;462.0;167.0;361.0
89;Oost-Groningen (COROP);2003;;;;6111.0;750.6;123.0;;;
90;Delfzijl en omgeving (COROP);1999;2358.0;221.4;94.0;2236.0;176.3;79.0;122.0;45.2;370.0
91;Delfzijl en omgeving (COROP);2000;1854.0;218.8;118.0;1743.0;152.6;88.0;111.0;66.2;597.0
92;Delfzijl en omgeving (COROP);2001;1726.0;193.9;112.0;1565.0;135.4;86.0;161.0;58.5;363.0
93;Delfzijl en omgeving (COROP);2002;1853.0;222.0;120.0;1728.0;169.0;98.0;125.0;53.0;424.0
94;Delfzijl en omgeving (COROP);2003;;;;1750.0;193.4;110.0;;;
95;Overig Groningen (COROP);1999;15175.0;1760.1;116.0;14295.0;1341.3;94.0;880.0;418.8;476.0
96;Overig Groningen (COROP);2000;12592.0;1627.1;129.0;11588.0;1220.6;105.0;1004.0;406.5;405.0
97;Overig Groningen (COROP);2001;12273.0;1939.5;158.0;10906.0;1236.8;113.0;1367.0;702.7;514.0
98;Overig Groningen (COROP);2002;12764.0;2132.0;167.0;11819.0;1460.0;124.0;945.0;670.0;709.0
99;Overig Groningen (COROP);2003;;;;11994.0;1673.0;139.0;;;
100;Noord-Friesland (COROP);1999;15349.0;1656.9;108.0;14227.0;1229.9;86.0;1122.0;427.0;381.0
101;Noord-Friesland (COROP);2000;12103.0;1586.4;131.0;10949.0;1090.7;100.0;1154.0;495.8;430.0
102;Noord-Friesland (COROP);2001;11469.0;1598.8;139.0;10430.0;1136.2;109.0;1039.0;462.6;445.0
103;Noord-Friesland (COROP);2002;11645.0;1732.0;149.0;10674.0;1289.0;121.0;971.0;444.0;457.0
104;Noord-Friesland (COROP);2003;;;;11914.0;1632.3;137.0;;;
105;Zuidwest-Friesland (COROP);1999;5419.0;706.5;130.0;4952.0;486.5;98.0;467.0;220.1;471.0
106;Zuidwest-Friesland (COROP);2000;3979.0;602.9;152.0;3500.0;396.8;113.0;479.0;206.1;430.0
107;Zuidwest-Friesland (COROP);2001;3830.0;641.1;167.0;3398.0;446.4;131.0;432.0;194.7;451.0
108;Zuidwest-Friesland (COROP);2002;3855.0;789.0;205.0;3442.0;488.0;142.0;413.0;302.0;731.0
109;Zuidwest-Friesland (COROP);2003;;;;3689.0;565.1;153.0;;;
110;Zuidoost-Friesland (COROP);1999;9285.0;1258.9;136.0;8575.0;825.4;96.0;710.0;433.5;611.0
111;Zuidoost-Friesland (COROP);2000;7083.0;1129.5;159.0;6330.0;718.7;114.0;753.0;410.8;546.0
112;Zuidoost-Friesland (COROP);2001;6921.0;1139.5;165.0;6192.0;789.4;127.0;729.0;350.1;480.0
113;Zuidoost-Friesland (COROP);2002;7011.0;1673.0;239.0;6378.0;884.0;139.0;633.0;791.0;1250.0
114;Zuidoost-Friesland (COROP);2003;;;;6846.0;1075.4;157.0;;;
115;Noord-Drenthe (COROP);1999;8668.0;1128.5;130.0;8015.0;800.1;100.0;653.0;328.4;503.0
116;Noord-Drenthe (COROP);2000;7132.0;1051.7;147.0;6556.0;729.8;111.0;576.0;321.9;559.0
117;Noord-Drenthe (COROP);2001;6830.0;1331.8;195.0;6226.0;800.3;129.0;604.0;531.5;880.0
118;Noord-Drenthe (COROP);2002;7007.0;1136.0;162.0;6462.0;853.0;132.0;545.0;283.0;519.0
119;Noord-Drenthe (COROP);2003;;;;6411.0;949.2;148.0;;;
120;Zuidoost-Drenthe (COROP);1999;9369.0;1133.2;121.0;8666.0;810.1;93.0;703.0;323.1;460.0
121;Zuidoost-Drenthe (COROP);2000;6993.0;868.8;124.0;6427.0;635.2;99.0;566.0;233.6;413.0
122;Zuidoost-Drenthe (COROP);2001;6463.0;998.7;155.0;5917.0;638.2;108.0;546.0;360.5;660.0
123;Zuidoost-Drenthe (COROP);2002;6904.0;1017.0;147.0;6387.0;758.0;119.0;517.0;260.0;503.0
124;Zuidoost-Drenthe (COROP);2003;;;;6822.0;927.5;136.0;;;
125;Zuidwest-Drenthe (COROP);1999;5993.0;707.1;118.0;5496.0;530.8;97.0;497.0;176.2;355.0
126;Zuidwest-Drenthe (COROP);2000;4583.0;654.0;143.0;4142.0;479.0;116.0;441.0;175.0;397.0
127;Zuidwest-Drenthe (COROP);2001;4355.0;681.7;157.0;3923.0;474.1;121.0;432.0;207.7;481.0
128;Zuidwest-Drenthe (COROP);2002;4412.0;772.0;175.0;4016.0;530.0;132.0;396.0;242.0;611.0
129;Zuidwest-Drenthe (COROP);2003;;;;4263.0;636.0;149.0;;;
130;Noord-Overijssel (COROP);1999;15238.0;2070.8;136.0;13574.0;1417.7;104.0;1664.0;653.0;392.0
131;Noord-Overijssel (COROP);2000;11975.0;1875.6;157.0;10356.0;1201.7;116.0;1619.0;673.9;416.0
132;Noord-Overijssel (COROP);2001;10596.0;1763.2;166.0;9166.0;1208.7;132.0;1430.0;554.5;388.0
133;Noord-Overijssel (COROP);2002;11203.0;2676.0;239.0;9731.0;1406.0;144.0;1472.0;1271.0;863.0
134;Noord-Overijssel (COROP);2003;;;;10963.0;1746.0;159.0;;;
135;Zuidwest-Overijssel (COROP);1999;6212.0;960.4;155.0;5587.0;592.9;106.0;625.0;367.5;588.0
136;Zuidwest-Overijssel (COROP);2000;4981.0;758.9;152.0;4437.0;550.1;124.0;544.0;208.9;384.0
137;Zuidwest-Overijssel (COROP);2001;5144.0;861.8;168.0;4539.0;606.7;134.0;605.0;255.2;422.0
138;Zuidwest-Overijssel (COROP);2002;4770.0;976.0;205.0;4370.0;680.0;156.0;400.0;297.0;743.0
139;Zuidwest-Overijssel (COROP);2003;;;;4896.0;834.0;170.0;;;
140;Twente (COROP);1999;28551.0;3785.1;133.0;26101.0;2507.6;96.0;2450.0;1277.5;521.0
141;Twente (COROP);2000;19963.0;3111.4;156.0;17852.0;1863.4;104.0;2111.0;1248.0;591.0
142;Twente (COROP);2001;20343.0;3431.1;169.0;18136.0;2152.5;119.0;2207.0;1278.6;579.0
143;Twente (COROP);2002;18717.0;3260.0;174.0;16883.0;2281.0;135.0;1834.0;980.0;534.0
144;Twente (COROP);2003;;;;21100.0;3201.0;152.0;;;
145;Veluwe (COROP);1999;28320.0;4023.3;142.0;26720.0;3185.0;119.0;1600.0;838.3;524.0
146;Veluwe (COROP);2000;21468.0;3733.4;174.0;19677.0;2720.4;138.0;1791.0;1013.0;566.0
147;Veluwe (COROP);2001;19542.0;4423.1;226.0;17876.0;2727.4;153.0;1666.0;1695.7;1018.0
148;Veluwe (COROP);2002;19940.0;4480.0;225.0;18124.0;3035.0;167.0;1816.0;1445.0;796.0
149;Veluwe (COROP);2003;;;;20593.0;3768.7;183.0;;;
150;Achterhoek (COROP);1999;17736.0;2316.9;131.0;16630.0;1847.8;111.0;1106.0;469.1;424.0
151;Achterhoek (COROP);2000;13281.0;2041.5;154.0;12290.0;1593.5;130.0;991.0;448.0;452.0
152;Achterhoek (COROP);2001;11919.0;2019.9;169.0;10860.0;1500.6;138.0;1059.0;519.2;490.0
153;Achterhoek (COROP);2002;14627.0;3272.0;224.0;13197.0;1923.0;146.0;1430.0;1347.0;942.0
154;Achterhoek (COROP);2003;;;;11969.0;1955.8;163.0;;;
155;Arnhem / Nijmegen (COROP);1999;30736.0;4347.9;141.0;28119.0;3246.1;115.0;2617.0;1101.7;421.0
156;Arnhem / Nijmegen (COROP);2000;22966.0;3789.0;165.0;21147.0;2770.4;131.0;1819.0;1018.6;560.0
157;Arnhem / Nijmegen (COROP);2001;21131.0;3802.6;180.0;19587.0;2848.7;145.0;1544.0;954.0;618.0
158;Arnhem / Nijmegen (COROP);2002;21707.0;3969.0;183.0;20467.0;3211.0;157.0;1240.0;759.0;612.0
159;Arnhem / Nijmegen (COROP);2003;;;;22592.0;4023.7;178.0;;;
160;Zuidwest-Gelderland (COROP);1999;10406.0;1580.4;152.0;8807.0;1049.0;119.0;1599.0;531.5;332.0
161;Zuidwest-Gelderland (COROP);2000;7645.0;1309.3;171.0;6662.0;887.1;133.0;983.0;422.3;430.0
162;Zuidwest-Gelderland (COROP);2001;7192.0;1607.9;224.0;6187.0;980.9;159.0;1005.0;626.9;624.0
163;Zuidwest-Gelderland (COROP);2002;6921.0;1478.0;214.0;6261.0;1063.0;170.0;660.0;416.0;630.0
164;Zuidwest-Gelderland (COROP);2003;;;;7129.0;1335.9;187.0;;;
165;Utrecht (COROP);1999;52133.0;8890.7;171.0;49990.0;6898.2;138.0;2143.0;1992.4;930.0
166;Utrecht (COROP);2000;40514.0;8229.7;203.0;38713.0;6350.3;164.0;1801.0;1879.5;1044.0
167;Utrecht (COROP);2001;37126.0;8652.6;233.0;35014.0;6252.6;179.0;2112.0;2400.0;1136.0
168;Utrecht (COROP);2002;36616.0;8290.0;226.0;34814.0;6443.0;185.0;1802.0;1850.0;1027.0
169;Utrecht (COROP);2003;;;;37444.0;7421.4;198.0;;;
170;Kop van Noord-Holland (COROP);1999;19018.0;2336.0;123.0;17892.0;1883.6;105.0;1126.0;452.4;402.0
171;Kop van Noord-Holland (COROP);2000;14133.0;2034.8;144.0;13093.0;1590.7;121.0;1040.0;444.1;427.0
172;Kop van Noord-Holland (COROP);2001;12867.0;2008.8;156.0;11885.0;1538.9;129.0;982.0;469.9;478.0
173;Kop van Noord-Holland (COROP);2002;13653.0;2353.0;172.0;12647.0;1779.0;141.0;1006.0;578.0;575.0
174;Kop van Noord-Holland (COROP);2003;;;;13856.0;2126.4;153.0;;;
175;Alkmaar en omgeving (COROP);1999;12498.0;1722.0;138.0;11975.0;1422.6;119.0;523.0;299.4;572.0
176;Alkmaar en omgeving (COROP);2000;9412.0;1476.4;157.0;8990.0;1212.2;135.0;422.0;264.2;626.0
177;Alkmaar en omgeving (COROP);2001;8722.0;1533.3;176.0;8247.0;1193.7;145.0;475.0;339.5;715.0
178;Alkmaar en omgeving (COROP);2002;8231.0;1583.0;192.0;7822.0;1253.0;160.0;409.0;328.0;802.0
179;Alkmaar en omgeving (COROP);2003;;;;8668.0;1524.5;176.0;;;
180;IJmond (COROP);1999;7526.0;977.0;130.0;7197.0;778.8;108.0;329.0;198.2;602.0
181;IJmond (COROP);2000;5416.0;844.5;156.0;5111.0;633.8;124.0;305.0;210.7;691.0
182;IJmond (COROP);2001;5678.0;973.9;172.0;5358.0;795.2;148.0;320.0;178.7;558.0
183;IJmond (COROP);2002;5940.0;1024.0;172.0;5618.0;871.0;155.0;322.0;154.0;478.0
184;IJmond (COROP);2003;;;;6057.0;1085.3;179.0;;;
185;Agglomeratie Haarlem (COROP);1999;10544.0;1517.0;144.0;10099.0;1342.5;133.0;445.0;174.5;392.0
186;Agglomeratie Haarlem (COROP);2000;7700.0;1375.6;179.0;7364.0;1161.9;158.0;336.0;213.7;636.0
187;Agglomeratie Haarlem (COROP);2001;7359.0;1485.3;202.0;6895.0;1240.0;180.0;464.0;245.3;529.0
188;Agglomeratie Haarlem (COROP);2002;7268.0;1558.0;214.0;6853.0;1297.0;189.0;415.0;262.0;631.0
189;Agglomeratie Haarlem (COROP);2003;;;;7166.0;1447.9;202.0;;;
190;Zaanstreek (COROP);1999;6793.0;955.0;141.0;6310.0;684.5;108.0;483.0;270.5;560.0
191;Zaanstreek (COROP);2000;5476.0;1085.2;198.0;4601.0;595.5;129.0;875.0;489.6;560.0
192;Zaanstreek (COROP);2001;4618.0;813.0;176.0;4209.0;590.0;140.0;409.0;223.0;545.0
193;Zaanstreek (COROP);2002;5150.0;985.0;191.0;4813.0;739.0;154.0;337.0;246.0;730.0
194;Zaanstreek (COROP);2003;;;;4805.0;787.2;164.0;;;
195;Groot Amsterdam (COROP);1999;35619.0;8335.0;234.0;32162.0;4863.0;151.0;3457.0;3472.0;1004.0
196;Groot Amsterdam (COROP);2000;31248.0;8776.8;281.0;27380.0;4784.4;175.0;3868.0;3992.4;1032.0
197;Groot Amsterdam (COROP);2001;27797.0;8786.6;316.0;25065.0;4780.3;191.0;2732.0;4006.3;1466.0
198;Groot Amsterdam (COROP);2002;29189.0;8661.0;297.0;26517.0;5390.0;203.0;2672.0;3270.0;1224.0
199;Groot Amsterdam (COROP);2003;;;;28306.0;5910.6;209.0;;;
200;Het Gooi en Vechtstreek (COROP);1999;11068.0;2090.0;189.0;10521.0;1713.4;163.0;547.0;376.7;689.0
201;Het Gooi en Vechtstreek (COROP);2000;8518.0;1914.4;225.0;8040.0;1581.7;197.0;478.0;332.7;696.0
202;Het Gooi en Vechtstreek (COROP);2001;7801.0;1916.3;246.0;7297.0;1581.9;217.0;504.0;334.4;664.0
203;Het Gooi en Vechtstreek (COROP);2002;8016.0;2233.0;279.0;7529.0;1710.0;227.0;487.0;523.0;1074.0
204;Het Gooi en Vechtstreek (COROP);2003;;;;7743.0;1809.8;234.0;;;
205;Aggl. Leiden en Bollenstreek (COROP);1999;15979.0;2446.2;153.0;15402.0;1956.8;127.0;577.0;489.4;848.0
206;Aggl. Leiden en Bollenstreek (COROP);2000;11909.0;2199.9;185.0;11244.0;1637.7;146.0;665.0;562.2;845.0
207;Aggl. Leiden en Bollenstreek (COROP);2001;11365.0;2246.9;198.0;10558.0;1721.3;163.0;807.0;525.6;651.0
208;Aggl. Leiden en Bollenstreek (COROP);2002;11278.0;2334.0;207.0;10605.0;1888.0;178.0;673.0;445.0;661.0
209;Aggl. Leiden en Bollenstreek (COROP);2003;;;;12011.0;2374.9;198.0;;;
210;Agglomeratie 's-Gravenhage (COROP);1999;28848.0;4734.9;164.0;27919.0;3651.5;131.0;929.0;1083.3;1166.0
211;Agglomeratie 's-Gravenhage (COROP);2000;24338.0;5059.0;208.0;23412.0;3497.6;149.0;926.0;1561.5;1686.0
212;Agglomeratie 's-Gravenhage (COROP);2001;24449.0;5035.3;206.0;23111.0;3848.6;167.0;1338.0;1186.7;887.0
213;Agglomeratie 's-Gravenhage (COROP);2002;26672.0;5958.0;223.0;25154.0;4364.0;173.0;1518.0;1594.0;1050.0
214;Agglomeratie 's-Gravenhage (COROP);2003;;;;25863.0;4854.7;188.0;;;
215;Delft en Westland (COROP);1999;8266.0;1606.9;194.0;7694.0;978.8;127.0;572.0;628.1;1098.0
216;Delft en Westland (COROP);2000;6591.0;1427.3;217.0;6007.0;910.5;152.0;584.0;516.7;885.0
217;Delft en Westland (COROP);2001;6101.0;1412.4;232.0;5481.0;890.5;162.0;620.0;522.0;842.0
218;Delft en Westland (COROP);2002;5587.0;1394.0;250.0;4999.0;831.0;166.0;588.0;562.0;956.0
219;Delft en Westland (COROP);2003;;;;5648.0;1080.7;191.0;;;
220;Oost-Zuid-Holland (COROP);1999;13602.0;2102.6;155.0;12860.0;1540.8;120.0;742.0;561.8;757.0
221;Oost-Zuid-Holland (COROP);2000;10283.0;1707.6;166.0;9536.0;1289.0;135.0;747.0;418.5;560.0
222;Oost-Zuid-Holland (COROP);2001;9477.0;1828.1;193.0;8749.0;1348.1;154.0;728.0;480.0;659.0
223;Oost-Zuid-Holland (COROP);2002;9672.0;1938.0;200.0;8985.0;1492.0;166.0;687.0;449.0;654.0
224;Oost-Zuid-Holland (COROP);2003;;;;9472.0;1687.5;178.0;;;
225;Groot Rijnmond (COROP);1999;49870.0;7585.1;152.0;47582.0;5321.2;112.0;2288.0;2263.9;989.0
226;Groot Rijnmond (COROP);2000;40442.0;6826.8;169.0;38170.0;4864.9;127.0;2272.0;1962.0;864.0
227;Groot Rijnmond (COROP);2001;38473.0;7031.3;183.0;36375.0;5111.4;141.0;2098.0;1919.9;915.0
228;Groot Rijnmond (COROP);2002;41418.0;8305.0;201.0;39594.0;5953.0;150.0;1824.0;2353.0;1290.0
229;Groot Rijnmond (COROP);2003;;;;42098.0;6962.6;165.0;;;
230;Zuidoost-Zuid-Holland (COROP);1999;17212.0;2236.7;130.0;16501.0;1770.2;107.0;711.0;466.6;656.0
231;Zuidoost-Zuid-Holland (COROP);2000;13267.0;1984.4;150.0;12589.0;1495.6;119.0;678.0;488.8;721.0
232;Zuidoost-Zuid-Holland (COROP);2001;12613.0;2187.5;173.0;11893.0;1600.3;135.0;720.0;587.3;816.0
233;Zuidoost-Zuid-Holland (COROP);2002;12741.0;2233.0;175.0;12124.0;1787.0;147.0;617.0;446.0;723.0
234;Zuidoost-Zuid-Holland (COROP);2003;;;;13586.0;2195.0;162.0;;;
235;Zeeuwsch-Vlaanderen (COROP);1999;4588.0;480.2;105.0;4076.0;343.8;84.0;512.0;136.4;266.0
236;Zeeuwsch-Vlaanderen (COROP);2000;3846.0;457.9;119.0;3432.0;311.0;91.0;414.0;146.9;355.0
237;Zeeuwsch-Vlaanderen (COROP);2001;3673.0;490.8;134.0;3318.0;326.9;99.0;355.0;163.9;462.0
238;Zeeuwsch-Vlaanderen (COROP);2002;3706.0;516.0;139.0;3348.0;381.0;114.0;358.0;135.0;377.0
239;Zeeuwsch-Vlaanderen (COROP);2003;;;;3614.0;480.1;133.0;;;
240;Overig Zeeland (COROP);1999;11825.0;1615.2;137.0;10501.0;1037.6;99.0;1324.0;577.6;436.0
241;Overig Zeeland (COROP);2000;9517.0;1392.7;146.0;8584.0;904.2;105.0;933.0;488.5;524.0
242;Overig Zeeland (COROP);2001;9318.0;1369.9;147.0;8454.0;972.8;115.0;864.0;397.2;460.0
243;Overig Zeeland (COROP);2002;9229.0;1511.0;164.0;8387.0;1101.0;131.0;842.0;410.0;487.0
244;Overig Zeeland (COROP);2003;;;;9156.0;1379.5;151.0;;;
245;West-Noord-Brabant (COROP);1999;27140.0;4250.8;157.0;25488.0;2910.5;114.0;1652.0;1340.3;811.0
246;West-Noord-Brabant (COROP);2000;21259.0;3571.5;168.0;19920.0;2597.9;130.0;1339.0;973.5;727.0
247;West-Noord-Brabant (COROP);2001;19435.0;4344.3;224.0;18001.0;2582.1;143.0;1434.0;1762.2;1229.0
248;West-Noord-Brabant (COROP);2002;20058.0;4138.0;206.0;18538.0;2923.0;158.0;1520.0;1215.0;799.0
249;West-Noord-Brabant (COROP);2003;;;;21321.0;3637.9;171.0;;;
250;Midden-Noord-Brabant (COROP);1999;19943.0;2709.8;136.0;18758.0;2086.4;111.0;1185.0;623.4;526.0
251;Midden-Noord-Brabant (COROP);2000;15266.0;2421.0;159.0;14237.0;1827.4;128.0;1029.0;593.7;577.0
252;Midden-Noord-Brabant (COROP);2001;14644.0;2688.5;184.0;13439.0;1929.2;144.0;1205.0;759.3;630.0
253;Midden-Noord-Brabant (COROP);2002;14548.0;2999.0;206.0;13364.0;2088.0;156.0;1184.0;911.0;769.0
254;Midden-Noord-Brabant (COROP);2003;;;;15242.0;2686.1;176.0;;;
255;Noordoost-Noord-Brabant (COROP);1999;28281.0;4217.8;149.0;24777.0;2869.0;116.0;3504.0;1348.8;385.0
256;Noordoost-Noord-Brabant (COROP);2000;20730.0;3543.6;171.0;18449.0;2505.0;136.0;2281.0;1038.6;455.0
257;Noordoost-Noord-Brabant (COROP);2001;19201.0;3797.7;198.0;17084.0;2695.2;158.0;2117.0;1102.5;521.0
258;Noordoost-Noord-Brabant (COROP);2002;19752.0;4025.0;204.0;17650.0;2997.0;170.0;2102.0;1030.0;490.0
259;Noordoost-Noord-Brabant (COROP);2003;;;;19518.0;3647.2;187.0;;;
260;Zuidoost-Noord-Brabant (COROP);1999;34524.0;5297.7;153.0;30745.0;3553.6;116.0;3779.0;1744.2;462.0
261;Zuidoost-Noord-Brabant (COROP);2000;24702.0;4533.4;184.0;21258.0;2863.0;135.0;3444.0;1670.4;485.0
262;Zuidoost-Noord-Brabant (COROP);2001;22906.0;5025.7;219.0;20069.0;3057.1;152.0;2837.0;1968.6;694.0
263;Zuidoost-Noord-Brabant (COROP);2002;23331.0;5083.0;218.0;20650.0;3450.0;167.0;2681.0;1633.0;609.0
264;Zuidoost-Noord-Brabant (COROP);2003;;;;23548.0;4386.3;186.0;;;
265;Noord-Limburg (COROP);1999;12285.0;1653.0;135.0;11246.0;1179.8;105.0;1039.0;473.3;456.0
266;Noord-Limburg (COROP);2000;9287.0;1532.0;165.0;8344.0;1032.2;124.0;943.0;499.9;530.0
267;Noord-Limburg (COROP);2001;8317.0;1649.5;198.0;7586.0;1036.3;137.0;731.0;613.2;839.0
268;Noord-Limburg (COROP);2002;9418.0;1858.0;197.0;8610.0;1362.0;158.0;808.0;498.0;616.0
269;Noord-Limburg (COROP);2003;;;;8681.0;1459.4;168.0;;;
