ID;EigendomWoning;Bouwjaar;RegioS;Perioden;TotaalWoningenMetEnergielabel_1;WoningenMetEnergielabelAEnB_2;WoningenMetEnergielabelCEnD_3;WoningenMetEnergielabelEFG_4
4056;Eigendom onbekend;7;Limburg (PV);2011;281;64;201;16
4057;Eigendom onbekend;7;Oost-Groningen (CR);2011;3;0;3;0
4058;Eigendom onbekend;7;Delfzijl en omgeving (CR);2011;1;0;1;0
4059;Eigendom onbekend;7;Overig Groningen (CR);2011;75;1;63;11
4060;Eigendom onbekend;7;Noord-Friesland (CR);2011;67;2;39;26
4061;Eigendom onbekend;7;Zuidwest-Friesland (CR);2011;15;2;12;1
4062;Eigendom onbekend;7;Zuidoost-Friesland (CR);2011;4;1;1;2
4063;Eigendom onbekend;7;Noord-Drenthe (CR);2011;15;2;13;0
4064;Eigendom onbekend;7;Zuidoost-Drenthe (CR);2011;24;0;24;0
4065;Eigendom onbekend;7;Zuidwest-Drenthe (CR);2011;27;0;27;0
4066;Eigendom onbekend;7;Noord-Overijssel (CR);2011;67;7;57;3
4067;Eigendom onbekend;7;Zuidwest-Overijssel (CR);2011;41;9;32;0
4068;Eigendom onbekend;7;Twente (CR);2011;225;27;198;0
4069;Eigendom onbekend;7;Veluwe (CR);2011;106;28;74;4
4070;Eigendom onbekend;7;Achterhoek (CR);2011;40;18;20;2
4071;Eigendom onbekend;7;Arnhem/Nijmegen (CR);2011;78;9;64;5
4072;Eigendom onbekend;7;Zuidwest-Gelderland (CR);2011;25;9;16;0
4073;Eigendom onbekend;7;Utrecht (CR);2011;57;20;36;1
4074;Eigendom onbekend;7;Kop van Noord-Holland (CR);2011;23;10;12;1
4075;Eigendom onbekend;7;Alkmaar en omgeving (CR);2011;9;1;8;0
4076;Eigendom onbekend;7;IJmond (CR);2011;3;2;1;0
4077;Eigendom onbekend;7;Agglomeratie Haarlem (CR);2011;21;12;8;1
4078;Eigendom onbekend;7;Zaanstreek (CR);2011;5;1;3;1
4079;Eigendom onbekend;7;Groot-Amsterdam (CR);2011;682;156;518;8
4080;Eigendom onbekend;7;Het Gooi en Vechtstreek (CR);2011;22;1;10;11
4081;Eigendom onbekend;7;Agglomeratie Leiden en Bollenstreek (CR);2011;67;2;65;0
4082;Eigendom onbekend;7;Agglomeratie 's-Gravenhage (CR);2011;93;48;39;6
4083;Eigendom onbekend;7;Delft en Westland (CR);2011;3;0;2;1
4084;Eigendom onbekend;7;Oost-Zuid-Holland (CR);2011;5;0;5;0
4085;Eigendom onbekend;7;Groot-Rijnmond (CR);2011;426;36;320;70
4086;Eigendom onbekend;7;Zuidoost-Zuid-Holland (CR);2011;33;2;29;2
4087;Eigendom onbekend;7;Zeeuwsch-Vlaanderen (CR);2011;2;0;2;0
4088;Eigendom onbekend;7;Overig Zeeland (CR);2011;44;1;43;0
4089;Eigendom onbekend;7;West-Noord-Brabant (CR);2011;24;1;14;9
4090;Eigendom onbekend;7;Midden-Noord-Brabant (CR);2011;62;11;5;46
4091;Eigendom onbekend;7;Noordoost-Noord-Brabant (CR);2011;2;1;1;0
4092;Eigendom onbekend;7;Zuidoost-Noord-Brabant (CR);2011;194;2;182;10
4093;Eigendom onbekend;7;Noord-Limburg (CR);2011;7;1;6;0
4094;Eigendom onbekend;7;Midden-Limburg (CR);2011;6;0;5;1
4095;Eigendom onbekend;7;Zuid-Limburg (CR);2011;268;63;190;15
4096;Eigendom onbekend;7;Flevoland (CR);2011;29;6;21;2
4097;Eigendom onbekend;7;Groningen (GA);2011;69;1;57;11
4098;Eigendom onbekend;7;Leeuwarden (GA);2011;11;0;10;1
4099;Eigendom onbekend;7;Zwolle (GA);2011;40;5;33;2
4100;Eigendom onbekend;7;Enschede (GA);2011;81;20;61;0
4101;Eigendom onbekend;7;Apeldoorn (GA);2011;45;17;27;1
4102;Eigendom onbekend;7;Arnhem (GA);2011;5;1;4;0
4103;Eigendom onbekend;7;Nijmegen (GA);2011;31;5;22;4
4104;Eigendom onbekend;7;Amersfoort (GA);2011;0;0;0;0
4105;Eigendom onbekend;7;Utrecht (GA);2011;32;13;19;0
4106;Eigendom onbekend;7;Amsterdam (GA);2011;681;156;516;9
4107;Eigendom onbekend;7;Haarlem (GA);2011;16;11;4;1
4108;Eigendom onbekend;7;Leiden (GA);2011;45;1;44;0
4109;Eigendom onbekend;7;'s-Gravenhage (GA);2011;93;48;39;6
4110;Eigendom onbekend;7;Rotterdam (GA);2011;415;34;312;69
4111;Eigendom onbekend;7;Dordrecht (GA);2011;25;1;23;1
4112;Eigendom onbekend;7;Breda (GA);2011;20;1;10;9
4113;Eigendom onbekend;7;Tilburg (GA);2011;59;10;3;46
4114;Eigendom onbekend;7;'s-Hertogenbosch (GA);2011;1;1;0;0
4115;Eigendom onbekend;7;Eindhoven (GA);2011;92;2;90;0
4116;Eigendom onbekend;7;Geleen/Sittard (GA);2011;14;0;13;1
4117;Eigendom onbekend;7;Heerlen (GA);2011;4;0;4;0
4118;Eigendom onbekend;7;Maastricht (GA);2011;247;63;170;14
4119;Eigendom onbekend;7;Groningen (SG);2011;73;2;60;11
4120;Eigendom onbekend;7;Leeuwarden (SG);2011;12;0;10;2
4121;Eigendom onbekend;7;Zwolle (SG);2011;56;8;44;4
4122;Eigendom onbekend;7;Enschede (SG);2011;187;23;164;0
4123;Eigendom onbekend;7;Apeldoorn (SG);2011;47;17;29;1
4124;Eigendom onbekend;7;Arnhem (SG);2011;8;2;5;1
4125;Eigendom onbekend;7;Nijmegen (SG);2011;69;7;58;4
4126;Eigendom onbekend;7;Amersfoort (SG);2011;3;0;2;1
4127;Eigendom onbekend;7;Utrecht (SG);2011;41;15;26;0
4128;Eigendom onbekend;7;Amsterdam (SG);2011;689;157;523;9
4129;Eigendom onbekend;7;Haarlem (SG);2011;24;14;9;1
4130;Eigendom onbekend;7;Leiden (SG);2011;67;2;65;0
4131;Eigendom onbekend;7;'s-Gravenhage (SG);2011;96;48;41;7
4132;Eigendom onbekend;7;Rotterdam (SG);2011;416;35;312;69
4133;Eigendom onbekend;7;Dordrecht (SG);2011;25;1;23;1
4134;Eigendom onbekend;7;Breda (SG);2011;20;1;10;9
4135;Eigendom onbekend;7;Tilburg (SG);2011;60;10;4;46
4136;Eigendom onbekend;7;'s-Hertogenbosch (SG);2011;1;1;0;0
4137;Eigendom onbekend;7;Eindhoven (SG);2011;123;2;121;0
4138;Eigendom onbekend;7;Geleen/Sittard (SG);2011;15;0;14;1
4139;Eigendom onbekend;7;Heerlen (SG);2011;5;0;5;0
4140;Eigendom onbekend;7;Maastricht (SG);2011;248;63;171;14
4141;Eigendom onbekend;8;Nederland;2011;4041;1609;2222;210
4142;Eigendom onbekend;8;Noord-Nederland (LD);2011;396;111;248;37
4143;Eigendom onbekend;8;Oost-Nederland (LD);2011;1101;587;476;38
4144;Eigendom onbekend;8;West-Nederland (LD);2011;1965;682;1150;133
4145;Eigendom onbekend;8;Zuid-Nederland (LD);2011;579;229;348;2
4146;Eigendom onbekend;8;Groningen (PV);2011;127;33;93;1
4147;Eigendom onbekend;8;Friesland (PV);2011;134;40;58;36
4148;Eigendom onbekend;8;Drenthe (PV);2011;135;38;97;0
4149;Eigendom onbekend;8;Overijssel (PV);2011;550;286;248;16
4150;Eigendom onbekend;8;Flevoland (PV);2011;26;11;14;1
4151;Eigendom onbekend;8;Gelderland (PV);2011;525;290;214;21
4152;Eigendom onbekend;8;Utrecht (PV);2011;235;137;97;1
4153;Eigendom onbekend;8;Noord-Holland (PV);2011;327;93;225;9
4154;Eigendom onbekend;8;Zuid-Holland (PV);2011;1345;404;818;123
4155;Eigendom onbekend;8;Zeeland (PV);2011;58;48;10;0
4156;Eigendom onbekend;8;Noord-Brabant (PV);2011;273;106;167;0
4157;Eigendom onbekend;8;Limburg (PV);2011;306;123;181;2
4158;Eigendom onbekend;8;Oost-Groningen (CR);2011;93;18;75;0
4159;Eigendom onbekend;8;Delfzijl en omgeving (CR);2011;6;6;0;0
4160;Eigendom onbekend;8;Overig Groningen (CR);2011;28;9;18;1
4161;Eigendom onbekend;8;Noord-Friesland (CR);2011;48;33;9;6
4162;Eigendom onbekend;8;Zuidwest-Friesland (CR);2011;30;2;11;17
4163;Eigendom onbekend;8;Zuidoost-Friesland (CR);2011;56;5;38;13
4164;Eigendom onbekend;8;Noord-Drenthe (CR);2011;37;4;33;0
4165;Eigendom onbekend;8;Zuidoost-Drenthe (CR);2011;29;28;1;0
4166;Eigendom onbekend;8;Zuidwest-Drenthe (CR);2011;69;6;63;0
4167;Eigendom onbekend;8;Noord-Overijssel (CR);2011;192;77;115;0
4168;Eigendom onbekend;8;Zuidwest-Overijssel (CR);2011;122;26;80;16
4169;Eigendom onbekend;8;Twente (CR);2011;236;183;53;0
4170;Eigendom onbekend;8;Veluwe (CR);2011;99;66;14;19
4171;Eigendom onbekend;8;Achterhoek (CR);2011;145;79;66;0
4172;Eigendom onbekend;8;Arnhem/Nijmegen (CR);2011;233;109;122;2
4173;Eigendom onbekend;8;Zuidwest-Gelderland (CR);2011;48;36;12;0
4174;Eigendom onbekend;8;Utrecht (CR);2011;235;137;97;1
4175;Eigendom onbekend;8;Kop van Noord-Holland (CR);2011;59;11;48;0
4176;Eigendom onbekend;8;Alkmaar en omgeving (CR);2011;17;4;13;0
4177;Eigendom onbekend;8;IJmond (CR);2011;13;6;7;0
4178;Eigendom onbekend;8;Agglomeratie Haarlem (CR);2011;13;3;10;0
4179;Eigendom onbekend;8;Zaanstreek (CR);2011;26;9;9;8
4180;Eigendom onbekend;8;Groot-Amsterdam (CR);2011;196;59;136;1
4181;Eigendom onbekend;8;Het Gooi en Vechtstreek (CR);2011;3;1;2;0
4182;Eigendom onbekend;8;Agglomeratie Leiden en Bollenstreek (CR);2011;4;1;3;0
4183;Eigendom onbekend;8;Agglomeratie 's-Gravenhage (CR);2011;451;233;206;12
4184;Eigendom onbekend;8;Delft en Westland (CR);2011;9;5;4;0
4185;Eigendom onbekend;8;Oost-Zuid-Holland (CR);2011;37;21;16;0
4186;Eigendom onbekend;8;Groot-Rijnmond (CR);2011;759;116;532;111
4187;Eigendom onbekend;8;Zuidoost-Zuid-Holland (CR);2011;85;28;57;0
4188;Eigendom onbekend;8;Zeeuwsch-Vlaanderen (CR);2011;15;12;3;0
4189;Eigendom onbekend;8;Overig Zeeland (CR);2011;43;36;7;0
4190;Eigendom onbekend;8;West-Noord-Brabant (CR);2011;86;43;43;0
4191;Eigendom onbekend;8;Midden-Noord-Brabant (CR);2011;22;10;12;0
4192;Eigendom onbekend;8;Noordoost-Noord-Brabant (CR);2011;24;11;13;0
4193;Eigendom onbekend;8;Zuidoost-Noord-Brabant (CR);2011;141;42;99;0
4194;Eigendom onbekend;8;Noord-Limburg (CR);2011;15;9;5;1
4195;Eigendom onbekend;8;Midden-Limburg (CR);2011;9;6;3;0
4196;Eigendom onbekend;8;Zuid-Limburg (CR);2011;282;108;173;1
4197;Eigendom onbekend;8;Flevoland (CR);2011;26;11;14;1
4198;Eigendom onbekend;8;Groningen (GA);2011;12;4;8;0
4199;Eigendom onbekend;8;Leeuwarden (GA);2011;1;1;0;0
4200;Eigendom onbekend;8;Zwolle (GA);2011;69;41;28;0
4201;Eigendom onbekend;8;Enschede (GA);2011;190;152;38;0
4202;Eigendom onbekend;8;Apeldoorn (GA);2011;27;21;6;0
4203;Eigendom onbekend;8;Arnhem (GA);2011;44;4;40;0
4204;Eigendom onbekend;8;Nijmegen (GA);2011;169;96;71;2
4205;Eigendom onbekend;8;Amersfoort (GA);2011;1;0;1;0
4206;Eigendom onbekend;8;Utrecht (GA);2011;41;32;9;0
4207;Eigendom onbekend;8;Amsterdam (GA);2011;199;48;142;9
4208;Eigendom onbekend;8;Haarlem (GA);2011;13;3;10;0
4209;Eigendom onbekend;8;Leiden (GA);2011;2;0;2;0
4210;Eigendom onbekend;8;'s-Gravenhage (GA);2011;450;233;205;12
4211;Eigendom onbekend;8;Rotterdam (GA);2011;743;103;530;110
4212;Eigendom onbekend;8;Dordrecht (GA);2011;59;15;44;0
4213;Eigendom onbekend;8;Breda (GA);2011;2;1;1;0
4214;Eigendom onbekend;8;Tilburg (GA);2011;3;0;3;0
4215;Eigendom onbekend;8;'s-Hertogenbosch (GA);2011;8;2;6;0
4216;Eigendom onbekend;8;Eindhoven (GA);2011;54;5;49;0
4217;Eigendom onbekend;8;Geleen/Sittard (GA);2011;6;5;1;0
4218;Eigendom onbekend;8;Heerlen (GA);2011;40;29;10;1
4219;Eigendom onbekend;8;Maastricht (GA);2011;214;54;160;0
4220;Eigendom onbekend;8;Groningen (SG);2011;54;8;46;0
4221;Eigendom onbekend;8;Leeuwarden (SG);2011;7;5;2;0
4222;Eigendom onbekend;8;Zwolle (SG);2011;69;41;28;0
4223;Eigendom onbekend;8;Enschede (SG);2011;194;154;40;0
4224;Eigendom onbekend;8;Apeldoorn (SG);2011;49;23;7;19
4225;Eigendom onbekend;8;Arnhem (SG);2011;51;7;44;0
4226;Eigendom onbekend;8;Nijmegen (SG);2011;174;99;73;2
4227;Eigendom onbekend;8;Amersfoort (SG);2011;2;0;2;0
4228;Eigendom onbekend;8;Utrecht (SG);2011;148;76;71;1
4229;Eigendom onbekend;8;Amsterdam (SG);2011;232;72;151;9
4230;Eigendom onbekend;8;Haarlem (SG);2011;26;9;17;0
4231;Eigendom onbekend;8;Leiden (SG);2011;3;1;2;0
4232;Eigendom onbekend;8;'s-Gravenhage (SG);2011;460;238;210;12
4233;Eigendom onbekend;8;Rotterdam (SG);2011;749;107;531;111
4234;Eigendom onbekend;8;Dordrecht (SG);2011;59;15;44;0
4235;Eigendom onbekend;8;Breda (SG);2011;41;34;7;0
4236;Eigendom onbekend;8;Tilburg (SG);2011;16;7;9;0
4237;Eigendom onbekend;8;'s-Hertogenbosch (SG);2011;8;2;6;0
4238;Eigendom onbekend;8;Eindhoven (SG);2011;55;6;49;0
4239;Eigendom onbekend;8;Geleen/Sittard (SG);2011;19;18;1;0
4240;Eigendom onbekend;8;Heerlen (SG);2011;47;35;11;1
4241;Eigendom onbekend;8;Maastricht (SG);2011;215;54;161;0
4242;Eigendom onbekend;9;Nederland;2011;10209;7548;2647;14
4243;Eigendom onbekend;9;Noord-Nederland (LD);2011;1300;1265;35;0
4244;Eigendom onbekend;9;Oost-Nederland (LD);2011;2695;2242;445;8
4245;Eigendom onbekend;9;West-Nederland (LD);2011;4314;2460;1851;3
4246;Eigendom onbekend;9;Zuid-Nederland (LD);2011;1900;1581;316;3
4247;Eigendom onbekend;9;Groningen (PV);2011;709;703;6;0
4248;Eigendom onbekend;9;Friesland (PV);2011;296;296;0;0
4249;Eigendom onbekend;9;Drenthe (PV);2011;295;266;29;0
4250;Eigendom onbekend;9;Overijssel (PV);2011;1318;1101;217;0
4251;Eigendom onbekend;9;Flevoland (PV);2011;306;258;48;0
4252;Eigendom onbekend;9;Gelderland (PV);2011;1071;883;180;8
4253;Eigendom onbekend;9;Utrecht (PV);2011;651;538;113;0
4254;Eigendom onbekend;9;Noord-Holland (PV);2011;3122;1469;1653;0
4255;Eigendom onbekend;9;Zuid-Holland (PV);2011;516;433;80;3
4256;Eigendom onbekend;9;Zeeland (PV);2011;25;20;5;0
4257;Eigendom onbekend;9;Noord-Brabant (PV);2011;1307;1121;183;3
4258;Eigendom onbekend;9;Limburg (PV);2011;593;460;133;0
4259;Eigendom onbekend;9;Oost-Groningen (CR);2011;183;177;6;0
4260;Eigendom onbekend;9;Delfzijl en omgeving (CR);2011;79;79;0;0
4261;Eigendom onbekend;9;Overig Groningen (CR);2011;447;447;0;0
4262;Eigendom onbekend;9;Noord-Friesland (CR);2011;98;98;0;0
4263;Eigendom onbekend;9;Zuidwest-Friesland (CR);2011;85;85;0;0
4264;Eigendom onbekend;9;Zuidoost-Friesland (CR);2011;113;113;0;0
4265;Eigendom onbekend;9;Noord-Drenthe (CR);2011;116;110;6;0
4266;Eigendom onbekend;9;Zuidoost-Drenthe (CR);2011;156;133;23;0
4267;Eigendom onbekend;9;Zuidwest-Drenthe (CR);2011;23;23;0;0
4268;Eigendom onbekend;9;Noord-Overijssel (CR);2011;183;138;45;0
4269;Eigendom onbekend;9;Zuidwest-Overijssel (CR);2011;14;13;1;0
4270;Eigendom onbekend;9;Twente (CR);2011;1121;950;171;0
4271;Eigendom onbekend;9;Veluwe (CR);2011;246;201;37;8
4272;Eigendom onbekend;9;Achterhoek (CR);2011;518;425;93;0
4273;Eigendom onbekend;9;Arnhem/Nijmegen (CR);2011;91;71;20;0
4274;Eigendom onbekend;9;Zuidwest-Gelderland (CR);2011;216;186;30;0
4275;Eigendom onbekend;9;Utrecht (CR);2011;651;538;113;0
4276;Eigendom onbekend;9;Kop van Noord-Holland (CR);2011;134;131;3;0
4277;Eigendom onbekend;9;Alkmaar en omgeving (CR);2011;47;47;0;0
4278;Eigendom onbekend;9;IJmond (CR);2011;114;99;15;0
4279;Eigendom onbekend;9;Agglomeratie Haarlem (CR);2011;2;2;0;0
4280;Eigendom onbekend;9;Zaanstreek (CR);2011;222;3;219;0
4281;Eigendom onbekend;9;Groot-Amsterdam (CR);2011;2563;1148;1415;0
4282;Eigendom onbekend;9;Het Gooi en Vechtstreek (CR);2011;40;39;1;0
4283;Eigendom onbekend;9;Agglomeratie Leiden en Bollenstreek (CR);2011;117;94;23;0
4284;Eigendom onbekend;9;Agglomeratie 's-Gravenhage (CR);2011;122;110;12;0
4285;Eigendom onbekend;9;Delft en Westland (CR);2011;16;1;15;0
4286;Eigendom onbekend;9;Oost-Zuid-Holland (CR);2011;6;6;0;0
4287;Eigendom onbekend;9;Groot-Rijnmond (CR);2011;107;83;22;2
4288;Eigendom onbekend;9;Zuidoost-Zuid-Holland (CR);2011;148;139;8;1
4289;Eigendom onbekend;9;Zeeuwsch-Vlaanderen (CR);2011;4;4;0;0
4290;Eigendom onbekend;9;Overig Zeeland (CR);2011;21;16;5;0
4291;Eigendom onbekend;9;West-Noord-Brabant (CR);2011;343;324;19;0
4292;Eigendom onbekend;9;Midden-Noord-Brabant (CR);2011;417;325;91;1
4293;Eigendom onbekend;9;Noordoost-Noord-Brabant (CR);2011;69;69;0;0
4294;Eigendom onbekend;9;Zuidoost-Noord-Brabant (CR);2011;478;403;73;2
4295;Eigendom onbekend;9;Noord-Limburg (CR);2011;20;20;0;0
4296;Eigendom onbekend;9;Midden-Limburg (CR);2011;231;216;15;0
4297;Eigendom onbekend;9;Zuid-Limburg (CR);2011;342;224;118;0
4298;Eigendom onbekend;9;Flevoland (CR);2011;306;258;48;0
4299;Eigendom onbekend;9;Groningen (GA);2011;228;228;0;0
4300;Eigendom onbekend;9;Leeuwarden (GA);2011;49;49;0;0
4301;Eigendom onbekend;9;Zwolle (GA);2011;47;6;41;0
4302;Eigendom onbekend;9;Enschede (GA);2011;821;662;159;0
4303;Eigendom onbekend;9;Apeldoorn (GA);2011;78;78;0;0
4304;Eigendom onbekend;9;Arnhem (GA);2011;6;1;5;0
4305;Eigendom onbekend;9;Nijmegen (GA);2011;27;20;7;0
4306;Eigendom onbekend;9;Amersfoort (GA);2011;24;24;0;0
4307;Eigendom onbekend;9;Utrecht (GA);2011;321;314;7;0
4308;Eigendom onbekend;9;Amsterdam (GA);2011;2737;1106;1631;0
4309;Eigendom onbekend;9;Haarlem (GA);2011;2;2;0;0
4310;Eigendom onbekend;9;Leiden (GA);2011;23;23;0;0
4311;Eigendom onbekend;9;'s-Gravenhage (GA);2011;118;108;10;0
4312;Eigendom onbekend;9;Rotterdam (GA);2011;62;42;18;2
4313;Eigendom onbekend;9;Dordrecht (GA);2011;128;122;6;0
4314;Eigendom onbekend;9;Breda (GA);2011;1;1;0;0
4315;Eigendom onbekend;9;Tilburg (GA);2011;256;202;54;0
4316;Eigendom onbekend;9;'s-Hertogenbosch (GA);2011;27;27;0;0
4317;Eigendom onbekend;9;Eindhoven (GA);2011;279;233;46;0
4318;Eigendom onbekend;9;Geleen/Sittard (GA);2011;38;29;9;0
4319;Eigendom onbekend;9;Heerlen (GA);2011;160;150;10;0
4320;Eigendom onbekend;9;Maastricht (GA);2011;140;42;98;0
4321;Eigendom onbekend;9;Groningen (SG);2011;438;438;0;0
4322;Eigendom onbekend;9;Leeuwarden (SG);2011;56;56;0;0
4323;Eigendom onbekend;9;Zwolle (SG);2011;113;46;67;0
4324;Eigendom onbekend;9;Enschede (SG);2011;939;780;159;0
4325;Eigendom onbekend;9;Apeldoorn (SG);2011;87;79;0;8
4326;Eigendom onbekend;9;Arnhem (SG);2011;41;36;5;0
4327;Eigendom onbekend;9;Nijmegen (SG);2011;32;23;9;0
4328;Eigendom onbekend;9;Amersfoort (SG);2011;49;27;22;0
4329;Eigendom onbekend;9;Utrecht (SG);2011;468;396;72;0
4330;Eigendom onbekend;9;Amsterdam (SG);2011;2942;1289;1653;0
4331;Eigendom onbekend;9;Haarlem (SG);2011;116;101;15;0
4332;Eigendom onbekend;9;Leiden (SG);2011;110;87;23;0
4333;Eigendom onbekend;9;'s-Gravenhage (SG);2011;138;111;27;0
4334;Eigendom onbekend;9;Rotterdam (SG);2011;65;43;20;2
4335;Eigendom onbekend;9;Dordrecht (SG);2011;131;125;6;0
4336;Eigendom onbekend;9;Breda (SG);2011;112;94;18;0
4337;Eigendom onbekend;9;Tilburg (SG);2011;321;236;84;1
4338;Eigendom onbekend;9;'s-Hertogenbosch (SG);2011;27;27;0;0
4339;Eigendom onbekend;9;Eindhoven (SG);2011;302;256;46;0
4340;Eigendom onbekend;9;Geleen/Sittard (SG);2011;41;32;9;0
4341;Eigendom onbekend;9;Heerlen (SG);2011;160;150;10;0
4342;Eigendom onbekend;9;Maastricht (SG);2011;141;42;99;0
4343;Eigendom onbekend;>2010;Nederland;2011;2650;2451;199;0
4344;Eigendom onbekend;>2010;Noord-Nederland (LD);2011;370;370;0;0
4345;Eigendom onbekend;>2010;Oost-Nederland (LD);2011;498;498;0;0
4346;Eigendom onbekend;>2010;West-Nederland (LD);2011;1378;1209;169;0
4347;Eigendom onbekend;>2010;Zuid-Nederland (LD);2011;404;374;30;0
4348;Eigendom onbekend;>2010;Groningen (PV);2011;72;72;0;0
4349;Eigendom onbekend;>2010;Friesland (PV);2011;263;263;0;0
4350;Eigendom onbekend;>2010;Drenthe (PV);2011;35;35;0;0
4351;Eigendom onbekend;>2010;Overijssel (PV);2011;202;202;0;0
4352;Eigendom onbekend;>2010;Flevoland (PV);2011;0;0;0;0
4353;Eigendom onbekend;>2010;Gelderland (PV);2011;296;296;0;0
4354;Eigendom onbekend;>2010;Utrecht (PV);2011;512;413;99;0
4355;Eigendom onbekend;>2010;Noord-Holland (PV);2011;275;275;0;0
4356;Eigendom onbekend;>2010;Zuid-Holland (PV);2011;591;521;70;0
4357;Eigendom onbekend;>2010;Zeeland (PV);2011;0;0;0;0
4358;Eigendom onbekend;>2010;Noord-Brabant (PV);2011;333;311;22;0
4359;Eigendom onbekend;>2010;Limburg (PV);2011;71;63;8;0
4360;Eigendom onbekend;>2010;Oost-Groningen (CR);2011;27;27;0;0
4361;Eigendom onbekend;>2010;Delfzijl en omgeving (CR);2011;45;45;0;0
4362;Eigendom onbekend;>2010;Overig Groningen (CR);2011;0;0;0;0
4363;Eigendom onbekend;>2010;Noord-Friesland (CR);2011;96;96;0;0
4364;Eigendom onbekend;>2010;Zuidwest-Friesland (CR);2011;38;38;0;0
4365;Eigendom onbekend;>2010;Zuidoost-Friesland (CR);2011;129;129;0;0
4366;Eigendom onbekend;>2010;Noord-Drenthe (CR);2011;0;0;0;0
4367;Eigendom onbekend;>2010;Zuidoost-Drenthe (CR);2011;26;26;0;0
4368;Eigendom onbekend;>2010;Zuidwest-Drenthe (CR);2011;9;9;0;0
4369;Eigendom onbekend;>2010;Noord-Overijssel (CR);2011;32;32;0;0
4370;Eigendom onbekend;>2010;Zuidwest-Overijssel (CR);2011;70;70;0;0
4371;Eigendom onbekend;>2010;Twente (CR);2011;100;100;0;0
4372;Eigendom onbekend;>2010;Veluwe (CR);2011;105;105;0;0
4373;Eigendom onbekend;>2010;Achterhoek (CR);2011;0;0;0;0
4374;Eigendom onbekend;>2010;Arnhem/Nijmegen (CR);2011;71;71;0;0
4375;Eigendom onbekend;>2010;Zuidwest-Gelderland (CR);2011;120;120;0;0
4376;Eigendom onbekend;>2010;Utrecht (CR);2011;512;413;99;0
4377;Eigendom onbekend;>2010;Kop van Noord-Holland (CR);2011;0;0;0;0
4378;Eigendom onbekend;>2010;Alkmaar en omgeving (CR);2011;51;51;0;0
4379;Eigendom onbekend;>2010;IJmond (CR);2011;0;0;0;0
4380;Eigendom onbekend;>2010;Agglomeratie Haarlem (CR);2011;0;0;0;0
4381;Eigendom onbekend;>2010;Zaanstreek (CR);2011;0;0;0;0
4382;Eigendom onbekend;>2010;Groot-Amsterdam (CR);2011;224;224;0;0
4383;Eigendom onbekend;>2010;Het Gooi en Vechtstreek (CR);2011;0;0;0;0
4384;Eigendom onbekend;>2010;Agglomeratie Leiden en Bollenstreek (CR);2011;81;81;0;0
4385;Eigendom onbekend;>2010;Agglomeratie 's-Gravenhage (CR);2011;275;205;70;0
4386;Eigendom onbekend;>2010;Delft en Westland (CR);2011;0;0;0;0
4387;Eigendom onbekend;>2010;Oost-Zuid-Holland (CR);2011;0;0;0;0
4388;Eigendom onbekend;>2010;Groot-Rijnmond (CR);2011;207;207;0;0
4389;Eigendom onbekend;>2010;Zuidoost-Zuid-Holland (CR);2011;28;28;0;0
4390;Eigendom onbekend;>2010;Zeeuwsch-Vlaanderen (CR);2011;0;0;0;0
4391;Eigendom onbekend;>2010;Overig Zeeland (CR);2011;0;0;0;0
4392;Eigendom onbekend;>2010;West-Noord-Brabant (CR);2011;170;149;21;0
4393;Eigendom onbekend;>2010;Midden-Noord-Brabant (CR);2011;40;39;1;0
4394;Eigendom onbekend;>2010;Noordoost-Noord-Brabant (CR);2011;0;0;0;0
4395;Eigendom onbekend;>2010;Zuidoost-Noord-Brabant (CR);2011;123;123;0;0
4396;Eigendom onbekend;>2010;Noord-Limburg (CR);2011;8;8;0;0
4397;Eigendom onbekend;>2010;Midden-Limburg (CR);2011;0;0;0;0
4398;Eigendom onbekend;>2010;Zuid-Limburg (CR);2011;63;55;8;0
4399;Eigendom onbekend;>2010;Flevoland (CR);2011;0;0;0;0
4400;Eigendom onbekend;>2010;Groningen (GA);2011;0;0;0;0
4401;Eigendom onbekend;>2010;Leeuwarden (GA);2011;50;50;0;0
4402;Eigendom onbekend;>2010;Zwolle (GA);2011;0;0;0;0
4403;Eigendom onbekend;>2010;Enschede (GA);2011;0;0;0;0
4404;Eigendom onbekend;>2010;Apeldoorn (GA);2011;0;0;0;0
4405;Eigendom onbekend;>2010;Arnhem (GA);2011;0;0;0;0
4406;Eigendom onbekend;>2010;Nijmegen (GA);2011;71;71;0;0
4407;Eigendom onbekend;>2010;Amersfoort (GA);2011;0;0;0;0
4408;Eigendom onbekend;>2010;Utrecht (GA);2011;243;167;76;0
4409;Eigendom onbekend;>2010;Amsterdam (GA);2011;0;0;0;0
4410;Eigendom onbekend;>2010;Haarlem (GA);2011;0;0;0;0
4411;Eigendom onbekend;>2010;Leiden (GA);2011;14;14;0;0
4412;Eigendom onbekend;>2010;'s-Gravenhage (GA);2011;205;135;70;0
4413;Eigendom onbekend;>2010;Rotterdam (GA);2011;0;0;0;0
4414;Eigendom onbekend;>2010;Dordrecht (GA);2011;12;12;0;0
4415;Eigendom onbekend;>2010;Breda (GA);2011;0;0;0;0
4416;Eigendom onbekend;>2010;Tilburg (GA);2011;40;39;1;0
4417;Eigendom onbekend;>2010;'s-Hertogenbosch (GA);2011;0;0;0;0
4418;Eigendom onbekend;>2010;Eindhoven (GA);2011;67;67;0;0
