ID;BedrijfstakBranchesSBI2008;NuttigeToepassingEnEindverwerking;Perioden;TotaalBedrijfsafvalstoffen_1;TotaalNietChemischAfval_2;Metaalafval_3;Glasafval_4;PapierKartonafval_5;KunststofRubberafval_6;Houtafval_7;TextielLederafval_8;DierlijkPlantaardigAfval_9;GemengdAfval_10;Slib_11;MineralenSteenachtigAfval_12;OverigNietChemischAfval_13;ChemischAfval_14;TotaalBedrijfsafvalstoffen_15;TotaalNuttigeToepassing_16;InzetAlsBrandstof_17;OverigNuttigeToepassing_18;TotaalEindverwerking_19;Verbranden_20;StortenLozen_21;ScheidenAchteraf_22
2693;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;1998;;;;;;;;;;;;;;;;;;;;;;
2694;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2000;;;;;;;;;;;;;;;;;;;;;;
2695;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2001;;;;;;;;;;;;;;;;;;;;;;
2696;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2002;;;;;;;;;;;;;;;;;;;;;;
2697;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2003;;;;;;;;;;;;;;;;;;;;;;
2698;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2004;;;;;;;;;;;;;;;;;;;;;;
2699;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2005;;;;;;;;;;;;;;;;;;;;;;
2700;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2006;;;;;;;;;;;;;;;;;;;;;;
2701;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2007;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
2702;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2008;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
2703;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2009;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
2704;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2010;1.0;1.0;0.0;1.0;0.0;5.0;17.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2705;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2011;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2706;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2012;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;2.0;2.0;0.0;0.0
2707;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2013;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0
2708;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2014;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0
2709;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2015;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;4.0;1.0;0.0;2.0;2.0;0.0;0.0
2710;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2016;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0
2711;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2017;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;4.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0
2712;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2018;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;4.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0
2713;381 Inzameling van afval;Totaal bedrijfsafvalstoffen;2019;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;4.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0
2714;381 Inzameling van afval;Totaal nuttige toepassing;1994;;;;;;;;;;;;;;;;;;;;;;
2715;381 Inzameling van afval;Totaal nuttige toepassing;1996;;;;;;;;;;;;;;;;;;;;;;
2716;381 Inzameling van afval;Totaal nuttige toepassing;1998;;;;;;;;;;;;;;;;;;;;;;
2717;381 Inzameling van afval;Totaal nuttige toepassing;2000;;;;;;;;;;;;;;;;;;;;;;
2718;381 Inzameling van afval;Totaal nuttige toepassing;2001;;;;;;;;;;;;;;;;;;;;;;
2719;381 Inzameling van afval;Totaal nuttige toepassing;2002;;;;;;;;;;;;;;;;;;;;;;
2720;381 Inzameling van afval;Totaal nuttige toepassing;2003;;;;;;;;;;;;;;;;;;;;;;
2721;381 Inzameling van afval;Totaal nuttige toepassing;2004;;;;;;;;;;;;;;;;;;;;;;
2722;381 Inzameling van afval;Totaal nuttige toepassing;2005;;;;;;;;;;;;;;;;;;;;;;
2723;381 Inzameling van afval;Totaal nuttige toepassing;2006;;;;;;;;;;;;;;;;;;;;;;
2724;381 Inzameling van afval;Totaal nuttige toepassing;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;
2725;381 Inzameling van afval;Totaal nuttige toepassing;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;
2726;381 Inzameling van afval;Totaal nuttige toepassing;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;
2727;381 Inzameling van afval;Totaal nuttige toepassing;2010;1.0;1.0;0.0;1.0;0.0;5.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;;;;
2728;381 Inzameling van afval;Totaal nuttige toepassing;2011;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;;;;
2729;381 Inzameling van afval;Totaal nuttige toepassing;2012;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;;;;
2730;381 Inzameling van afval;Totaal nuttige toepassing;2013;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;;;;
2731;381 Inzameling van afval;Totaal nuttige toepassing;2014;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;;;;
2732;381 Inzameling van afval;Totaal nuttige toepassing;2015;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;;;;
2733;381 Inzameling van afval;Totaal nuttige toepassing;2016;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;;;;
2734;381 Inzameling van afval;Totaal nuttige toepassing;2017;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;;;;
2735;381 Inzameling van afval;Totaal nuttige toepassing;2018;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;;;;
2736;381 Inzameling van afval;Totaal nuttige toepassing;2019;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;;;;
2737;381 Inzameling van afval;Totaal eindverwerking;1994;;;;;;;;;;;;;;;;;;;;;;
2738;381 Inzameling van afval;Totaal eindverwerking;1996;;;;;;;;;;;;;;;;;;;;;;
2739;381 Inzameling van afval;Totaal eindverwerking;1998;;;;;;;;;;;;;;;;;;;;;;
2740;381 Inzameling van afval;Totaal eindverwerking;2000;;;;;;;;;;;;;;;;;;;;;;
2741;381 Inzameling van afval;Totaal eindverwerking;2001;;;;;;;;;;;;;;;;;;;;;;
2742;381 Inzameling van afval;Totaal eindverwerking;2002;;;;;;;;;;;;;;;;;;;;;;
2743;381 Inzameling van afval;Totaal eindverwerking;2003;;;;;;;;;;;;;;;;;;;;;;
2744;381 Inzameling van afval;Totaal eindverwerking;2004;;;;;;;;;;;;;;;;;;;;;;
2745;381 Inzameling van afval;Totaal eindverwerking;2005;;;;;;;;;;;;;;;;;;;;;;
2746;381 Inzameling van afval;Totaal eindverwerking;2006;;;;;;;;;;;;;;;;;;;;;;
2747;381 Inzameling van afval;Totaal eindverwerking;2007;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;;;;2.0;1.0;0.0;0.0
2748;381 Inzameling van afval;Totaal eindverwerking;2008;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;;;;2.0;1.0;0.0;0.0
2749;381 Inzameling van afval;Totaal eindverwerking;2009;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;;;;2.0;2.0;0.0;0.0
2750;381 Inzameling van afval;Totaal eindverwerking;2010;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;;;;0.0;0.0;0.0;0.0
2751;381 Inzameling van afval;Totaal eindverwerking;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0
2752;381 Inzameling van afval;Totaal eindverwerking;2012;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;;;;2.0;2.0;0.0;0.0
2753;381 Inzameling van afval;Totaal eindverwerking;2013;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;;;;2.0;2.0;0.0;0.0
2754;381 Inzameling van afval;Totaal eindverwerking;2014;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;;;;2.0;2.0;0.0;0.0
2755;381 Inzameling van afval;Totaal eindverwerking;2015;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;;;;2.0;2.0;0.0;0.0
2756;381 Inzameling van afval;Totaal eindverwerking;2016;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;;;;2.0;2.0;0.0;0.0
2757;381 Inzameling van afval;Totaal eindverwerking;2017;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;;;;2.0;2.0;0.0;0.0
2758;381 Inzameling van afval;Totaal eindverwerking;2018;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;;;;2.0;2.0;0.0;0.0
2759;381 Inzameling van afval;Totaal eindverwerking;2019;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;;;;2.0;2.0;0.0;0.0
2760;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;1994;;;;;;;;;;;;;;;;;;;;;;
2761;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;1996;;;;;;;;;;;;;;;;;;;;;;
2762;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;1998;;;;;;;;;;;;;;;;;;;;;;
2763;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2000;;;;;;;;;;;;;;;;;;;;;;
2764;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2001;;;;;;;;;;;;;;;;;;;;;;
2765;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2002;;;;;;;;;;;;;;;;;;;;;;
2766;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2003;;;;;;;;;;;;;;;;;;;;;;
2767;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2004;;;;;;;;;;;;;;;;;;;;;;
2768;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2005;;;;;;;;;;;;;;;;;;;;;;
2769;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2006;;;;;;;;;;;;;;;;;;;;;;
2770;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2007;5786.0;5155.0;499.0;4.0;24.0;15.0;199.0;0.0;0.0;2102.0;189.0;2121.0;0.0;631.0;5786.0;3392.0;257.0;3135.0;2394.0;1453.0;941.0;0.0
2771;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2008;6136.0;5466.0;530.0;5.0;26.0;16.0;211.0;0.0;0.0;2229.0;200.0;2250.0;0.0;670.0;6136.0;3597.0;273.0;3324.0;2539.0;1541.0;998.0;0.0
2772;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2009;6553.0;5838.0;566.0;5.0;28.0;17.0;226.0;0.0;0.0;2381.0;213.0;2402.0;0.0;715.0;6553.0;3842.0;291.0;3551.0;2711.0;1646.0;1066.0;0.0
2773;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2010;6147.0;5554.0;459.0;5.0;56.0;71.0;310.0;0.0;0.0;1867.0;0.0;2787.0;0.0;593.0;6147.0;4820.0;820.0;4000.0;1327.0;634.0;693.0;0.0
2774;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2011;6542.0;5932.0;471.0;5.0;57.0;73.0;319.0;0.0;0.0;1919.0;0.0;3088.0;0.0;610.0;6542.0;5186.0;843.0;4343.0;1355.0;652.0;703.0;0.0
2775;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2012;5781.0;4932.0;390.0;4.0;9.0;113.0;305.0;6.0;0.0;1017.0;0.0;3088.0;0.0;849.0;5781.0;4805.0;699.0;4106.0;976.0;26.0;951.0;0.0
2776;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2013;5885.0;5015.0;399.0;4.0;10.0;115.0;313.0;7.0;0.0;1043.0;0.0;3125.0;0.0;870.0;5885.0;5056.0;717.0;4339.0;829.0;26.0;803.0;0.0
2777;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2014;5979.0;5095.0;406.0;4.0;10.0;117.0;318.0;7.0;0.0;1060.0;0.0;3175.0;0.0;884.0;5979.0;5136.0;728.0;4408.0;842.0;27.0;816.0;0.0
2778;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2015;5829.0;4970.0;394.0;4.0;9.0;121.0;309.0;6.0;0.0;1069.0;0.0;3057.0;0.0;859.0;5829.0;5003.0;708.0;4295.0;826.0;26.0;800.0;0.0
2779;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2016;6146.0;5238.0;417.0;4.0;10.0;121.0;327.0;7.0;0.0;1089.0;0.0;3264.0;0.0;908.0;6146.0;5280.0;748.0;4532.0;866.0;27.0;839.0;0.0
2780;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2017;6269.0;5342.0;425.0;4.0;10.0;123.0;333.0;7.0;0.0;1111.0;0.0;3329.0;0.0;927.0;6269.0;5386.0;763.0;4622.0;883.0;28.0;855.0;0.0
2781;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2018;6305.0;5384.0;425.0;4.0;10.0;123.0;331.0;7.0;0.0;1195.0;0.0;3288.0;0.0;922.0;6305.0;5457.0;773.0;4683.0;849.0;27.0;822.0;0.0
2782;382 Behandeling van afval;Totaal bedrijfsafvalstoffen;2019;6444.0;5502.0;435.0;4.0;10.0;126.0;338.0;7.0;0.0;1221.0;0.0;3360.0;0.0;942.0;6444.0;5577.0;790.0;4786.0;867.0;27.0;840.0;0.0
2783;382 Behandeling van afval;Totaal nuttige toepassing;1994;;;;;;;;;;;;;;;;;;;;;;
2784;382 Behandeling van afval;Totaal nuttige toepassing;1996;;;;;;;;;;;;;;;;;;;;;;
2785;382 Behandeling van afval;Totaal nuttige toepassing;1998;;;;;;;;;;;;;;;;;;;;;;
2786;382 Behandeling van afval;Totaal nuttige toepassing;2000;;;;;;;;;;;;;;;;;;;;;;
2787;382 Behandeling van afval;Totaal nuttige toepassing;2001;;;;;;;;;;;;;;;;;;;;;;
2788;382 Behandeling van afval;Totaal nuttige toepassing;2002;;;;;;;;;;;;;;;;;;;;;;
2789;382 Behandeling van afval;Totaal nuttige toepassing;2003;;;;;;;;;;;;;;;;;;;;;;
2790;382 Behandeling van afval;Totaal nuttige toepassing;2004;;;;;;;;;;;;;;;;;;;;;;
2791;382 Behandeling van afval;Totaal nuttige toepassing;2005;;;;;;;;;;;;;;;;;;;;;;
2792;382 Behandeling van afval;Totaal nuttige toepassing;2006;;;;;;;;;;;;;;;;;;;;;;
2793;382 Behandeling van afval;Totaal nuttige toepassing;2007;3392.0;3372.0;499.0;4.0;24.0;14.0;199.0;0.0;0.0;658.0;2.0;1970.0;0.0;20.0;3392.0;3392.0;257.0;3135.0;;;;
2794;382 Behandeling van afval;Totaal nuttige toepassing;2008;3597.0;3576.0;530.0;5.0;26.0;15.0;211.0;0.0;0.0;698.0;2.0;2089.0;0.0;22.0;3597.0;3597.0;273.0;3324.0;;;;
2795;382 Behandeling van afval;Totaal nuttige toepassing;2009;3842.0;3819.0;566.0;5.0;27.0;16.0;226.0;0.0;0.0;745.0;2.0;2231.0;0.0;23.0;3842.0;3842.0;291.0;3551.0;;;;
2796;382 Behandeling van afval;Totaal nuttige toepassing;2010;4820.0;4768.0;459.0;5.0;56.0;70.0;310.0;0.0;0.0;1220.0;0.0;2649.0;0.0;52.0;4820.0;4820.0;820.0;4000.0;;;;
2797;382 Behandeling van afval;Totaal nuttige toepassing;2011;5186.0;5133.0;471.0;5.0;57.0;72.0;319.0;0.0;0.0;1254.0;0.0;2954.0;0.0;53.0;5186.0;5186.0;843.0;4343.0;;;;
2798;382 Behandeling van afval;Totaal nuttige toepassing;2012;4805.0;4587.0;390.0;4.0;9.0;106.0;305.0;6.0;0.0;979.0;0.0;2788.0;0.0;217.0;4805.0;4805.0;699.0;4106.0;;;;
2799;382 Behandeling van afval;Totaal nuttige toepassing;2013;5056.0;4833.0;399.0;4.0;10.0;108.0;313.0;7.0;0.0;1004.0;0.0;2989.0;0.0;223.0;5056.0;5056.0;717.0;4339.0;;;;
2800;382 Behandeling van afval;Totaal nuttige toepassing;2014;5136.0;4910.0;406.0;4.0;10.0;110.0;318.0;7.0;0.0;1020.0;0.0;3037.0;0.0;226.0;5136.0;5136.0;728.0;4408.0;;;;
2801;382 Behandeling van afval;Totaal nuttige toepassing;2015;5003.0;4783.0;394.0;4.0;9.0;114.0;309.0;6.0;0.0;1030.0;0.0;2916.0;0.0;220.0;5003.0;5003.0;708.0;4295.0;;;;
2802;382 Behandeling van afval;Totaal nuttige toepassing;2016;5280.0;5048.0;417.0;4.0;10.0;113.0;327.0;7.0;0.0;1048.0;0.0;3122.0;0.0;233.0;5280.0;5280.0;748.0;4532.0;;;;
2803;382 Behandeling van afval;Totaal nuttige toepassing;2017;5386.0;5148.0;425.0;4.0;10.0;116.0;333.0;7.0;0.0;1069.0;0.0;3184.0;0.0;237.0;5386.0;5386.0;763.0;4622.0;;;;
2804;382 Behandeling van afval;Totaal nuttige toepassing;2018;5457.0;5223.0;425.0;4.0;10.0;116.0;331.0;7.0;0.0;1162.0;0.0;3168.0;0.0;233.0;5457.0;5457.0;773.0;4683.0;;;;
2805;382 Behandeling van afval;Totaal nuttige toepassing;2019;5577.0;5338.0;435.0;4.0;10.0;118.0;338.0;7.0;0.0;1188.0;0.0;3238.0;0.0;238.0;5577.0;5577.0;790.0;4786.0;;;;
2806;382 Behandeling van afval;Totaal eindverwerking;1994;;;;;;;;;;;;;;;;;;;;;;
2807;382 Behandeling van afval;Totaal eindverwerking;1996;;;;;;;;;;;;;;;;;;;;;;
2808;382 Behandeling van afval;Totaal eindverwerking;1998;;;;;;;;;;;;;;;;;;;;;;
2809;382 Behandeling van afval;Totaal eindverwerking;2000;;;;;;;;;;;;;;;;;;;;;;
2810;382 Behandeling van afval;Totaal eindverwerking;2001;;;;;;;;;;;;;;;;;;;;;;
2811;382 Behandeling van afval;Totaal eindverwerking;2002;;;;;;;;;;;;;;;;;;;;;;
2812;382 Behandeling van afval;Totaal eindverwerking;2003;;;;;;;;;;;;;;;;;;;;;;
2813;382 Behandeling van afval;Totaal eindverwerking;2004;;;;;;;;;;;;;;;;;;;;;;
2814;382 Behandeling van afval;Totaal eindverwerking;2005;;;;;;;;;;;;;;;;;;;;;;
2815;382 Behandeling van afval;Totaal eindverwerking;2006;;;;;;;;;;;;;;;;;;;;;;
2816;382 Behandeling van afval;Totaal eindverwerking;2007;2394.0;1783.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1445.0;186.0;151.0;0.0;611.0;2394.0;;;;2394.0;1453.0;941.0;0.0
2817;382 Behandeling van afval;Totaal eindverwerking;2008;2539.0;1891.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1532.0;198.0;161.0;0.0;648.0;2539.0;;;;2539.0;1541.0;998.0;0.0
2818;382 Behandeling van afval;Totaal eindverwerking;2009;2711.0;2019.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1636.0;211.0;171.0;0.0;692.0;2711.0;;;;2711.0;1646.0;1066.0;0.0
2819;382 Behandeling van afval;Totaal eindverwerking;2010;1327.0;786.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;647.0;0.0;138.0;0.0;541.0;1327.0;;;;1327.0;634.0;693.0;0.0
2820;382 Behandeling van afval;Totaal eindverwerking;2011;1356.0;799.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;665.0;0.0;133.0;0.0;557.0;1355.0;;;;1355.0;652.0;703.0;0.0
2821;382 Behandeling van afval;Totaal eindverwerking;2012;976.0;345.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;38.0;0.0;300.0;0.0;631.0;976.0;;;;976.0;26.0;951.0;0.0
2822;382 Behandeling van afval;Totaal eindverwerking;2013;829.0;182.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;39.0;0.0;136.0;0.0;647.0;829.0;;;;829.0;26.0;803.0;0.0
2823;382 Behandeling van afval;Totaal eindverwerking;2014;842.0;185.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;40.0;0.0;138.0;0.0;657.0;842.0;;;;842.0;27.0;816.0;0.0
2824;382 Behandeling van afval;Totaal eindverwerking;2015;826.0;187.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;39.0;0.0;141.0;0.0;639.0;826.0;;;;826.0;26.0;800.0;0.0
2825;382 Behandeling van afval;Totaal eindverwerking;2016;866.0;190.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;41.0;0.0;142.0;0.0;676.0;866.0;;;;866.0;27.0;839.0;0.0
2826;382 Behandeling van afval;Totaal eindverwerking;2017;883.0;194.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;42.0;0.0;145.0;0.0;689.0;883.0;;;;883.0;28.0;855.0;0.0
2827;382 Behandeling van afval;Totaal eindverwerking;2018;849.0;160.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;33.0;0.0;120.0;0.0;688.0;849.0;;;;849.0;27.0;822.0;0.0
2828;382 Behandeling van afval;Totaal eindverwerking;2019;867.0;164.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;34.0;0.0;123.0;0.0;703.0;867.0;;;;867.0;27.0;840.0;0.0
2829;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;1994;;;;;;;;;;;;;;;;;;;;;;
2830;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;1996;846.0;842.0;20.0;0.0;0.0;26.0;8.0;0.0;0.0;406.0;0.0;381.0;0.0;4.0;846.0;290.0;;290.0;556.0;6.0;544.0;7.0
2831;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;1998;800.0;796.0;46.0;25.0;1.0;23.0;16.0;0.0;0.0;316.0;0.0;369.0;0.0;4.0;800.0;156.0;;156.0;644.0;14.0;606.0;23.0
2832;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2000;751.0;745.0;39.0;17.0;1.0;46.0;34.0;0.0;2.0;219.0;3.0;383.0;0.0;6.0;751.0;155.0;;155.0;596.0;13.0;530.0;52.0
2833;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2001;714.0;708.0;36.0;15.0;3.0;40.0;85.0;0.0;2.0;185.0;3.0;339.0;0.0;6.0;714.0;165.0;;165.0;549.0;14.0;481.0;53.0
2834;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2002;687.0;683.0;106.0;15.0;2.0;25.0;52.0;0.0;13.0;226.0;4.0;235.0;5.0;4.0;687.0;214.0;;214.0;473.0;74.0;378.0;22.0
2835;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2003;700.0;696.0;108.0;16.0;2.0;25.0;53.0;0.0;13.0;235.0;5.0;234.0;5.0;4.0;700.0;219.0;;219.0;481.0;75.0;384.0;22.0
2836;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2004;833.0;831.0;71.0;41.0;10.0;54.0;20.0;3.0;19.0;334.0;1.0;276.0;2.0;2.0;833.0;213.0;19.0;194.0;620.0;47.0;417.0;155.0
2837;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2005;844.0;840.0;72.0;42.0;10.0;54.0;20.0;4.0;19.0;338.0;1.0;279.0;2.0;3.0;844.0;217.0;19.0;196.0;627.0;49.0;422.0;157.0
2838;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2006;868.0;865.0;67.0;38.0;9.0;21.0;10.0;2.0;12.0;354.0;28.0;317.0;8.0;2.0;868.0;121.0;12.0;109.0;747.0;48.0;493.0;206.0
2839;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2007;866.0;863.0;66.0;37.0;9.0;21.0;10.0;2.0;12.0;353.0;28.0;316.0;8.0;2.0;866.0;120.0;12.0;108.0;746.0;48.0;492.0;206.0
2840;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2008;870.0;838.0;93.0;12.0;13.0;18.0;38.0;0.0;8.0;125.0;1.0;527.0;2.0;32.0;870.0;470.0;26.0;443.0;400.0;37.0;328.0;35.0
2841;383 Voorbereiding tot recycling;Totaal bedrijfsafvalstoffen;2009;685.0;660.0;73.0;10.0;11.0;14.0;30.0;0.0;6.0;98.0;1.0;415.0;2.0;25.0;685.0;370.0;21.0;349.0;315.0;29.0;258.0;28.0
