ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
4588;Leidschendam-Voorburg;"5e-8e 10%-groep; 23 200 tot 42 600 euro";12.9;38.0
4589;Leidschendam-Voorburg;"9e-10e 10%-groep; meer dan 42 600 euro";8.2;24.0
4590;Lelystad;Totaal particulier huishouden;29.6;100.0
4591;Lelystad;"1e 10%-groep; minder dan 13 100 euro";3.5;12.0
4592;Lelystad;"2e 10%-groep; 13 100 tot 16 500 euro";2.9;10.0
4593;Lelystad;"3e 10%-groep; 16 500 tot 19 700 euro";2.7;9.0
4594;Lelystad;"4e 10%-groep; 19 700 tot 23 200 euro";2.8;9.0
4595;Lelystad;"5e 10%-groep; 23 200 tot 27 300 euro";3.2;11.0
4596;Lelystad;"6e 10%-groep; 27 300 tot 31 600 euro";3.2;11.0
4597;Lelystad;"7e 10%-groep; 31 600 tot 36 300 euro";3.1;10.0
4598;Lelystad;"8e 10%-groep; 36 300 tot 42 600 euro";2.9;10.0
4599;Lelystad;"9e 10%-groep; 42 600 tot 53 100 euro";2.9;10.0
4600;Lelystad;"10e 10%-groep; meer dan 53 100  euro";2.5;8.0
4601;Lelystad;"1e 10%-groep; minder dan 13 100 euro";3.5;12.0
4602;Lelystad;"2e-4e 10%-groep; 13 100 tot 23 200 euro";8.4;28.0
4603;Lelystad;"5e-8e 10%-groep; 23 200 tot 42 600 euro";12.3;41.0
4604;Lelystad;"9e-10e 10%-groep; meer dan 42 600 euro";5.4;18.0
4605;Lemsterland;Totaal particulier huishouden;5.4;100.0
4606;Lemsterland;"1e 10%-groep; minder dan 13 100 euro";0.6;10.0
4607;Lemsterland;"2e 10%-groep; 13 100 tot 16 500 euro";0.6;11.0
4608;Lemsterland;"3e 10%-groep; 16 500 tot 19 700 euro";0.6;11.0
4609;Lemsterland;"4e 10%-groep; 19 700 tot 23 200 euro";0.5;10.0
4610;Lemsterland;"5e 10%-groep; 23 200 tot 27 300 euro";0.4;8.0
4611;Lemsterland;"6e 10%-groep; 27 300 tot 31 600 euro";0.6;11.0
4612;Lemsterland;"7e 10%-groep; 31 600 tot 36 300 euro";0.5;10.0
4613;Lemsterland;"8e 10%-groep; 36 300 tot 42 600 euro";0.6;11.0
4614;Lemsterland;"9e 10%-groep; 42 600 tot 53 100 euro";0.5;9.0
4615;Lemsterland;"10e 10%-groep; meer dan 53 100  euro";0.5;9.0
4616;Lemsterland;"1e 10%-groep; minder dan 13 100 euro";0.6;10.0
4617;Lemsterland;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.7;31.0
4618;Lemsterland;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.2;40.0
4619;Lemsterland;"9e-10e 10%-groep; meer dan 42 600 euro";1.0;18.0
4620;Leudal;Totaal particulier huishouden;14.3;100.0
4621;Leudal;"1e 10%-groep; minder dan 13 100 euro";0.9;6.0
4622;Leudal;"2e 10%-groep; 13 100 tot 16 500 euro";1.2;8.0
4623;Leudal;"3e 10%-groep; 16 500 tot 19 700 euro";1.4;9.0
4624;Leudal;"4e 10%-groep; 19 700 tot 23 200 euro";1.3;9.0
4625;Leudal;"5e 10%-groep; 23 200 tot 27 300 euro";1.4;9.0
4626;Leudal;"6e 10%-groep; 27 300 tot 31 600 euro";1.5;10.0
4627;Leudal;"7e 10%-groep; 31 600 tot 36 300 euro";1.9;13.0
4628;Leudal;"8e 10%-groep; 36 300 tot 42 600 euro";1.6;11.0
4629;Leudal;"9e 10%-groep; 42 600 tot 53 100 euro";1.7;12.0
4630;Leudal;"10e 10%-groep; meer dan 53 100  euro";1.5;10.0
4631;Leudal;"1e 10%-groep; minder dan 13 100 euro";0.9;6.0
4632;Leudal;"2e-4e 10%-groep; 13 100 tot 23 200 euro";3.8;27.0
4633;Leudal;"5e-8e 10%-groep; 23 200 tot 42 600 euro";6.4;45.0
4634;Leudal;"9e-10e 10%-groep; meer dan 42 600 euro";3.2;23.0
4635;Leusden;Totaal particulier huishouden;11.4;100.0
4636;Leusden;"1e 10%-groep; minder dan 13 100 euro";0.5;4.0
4637;Leusden;"2e 10%-groep; 13 100 tot 16 500 euro";0.7;6.0
4638;Leusden;"3e 10%-groep; 16 500 tot 19 700 euro";0.9;8.0
4639;Leusden;"4e 10%-groep; 19 700 tot 23 200 euro";1.0;8.0
4640;Leusden;"5e 10%-groep; 23 200 tot 27 300 euro";0.9;8.0
4641;Leusden;"6e 10%-groep; 27 300 tot 31 600 euro";1.1;9.0
4642;Leusden;"7e 10%-groep; 31 600 tot 36 300 euro";1.3;12.0
4643;Leusden;"8e 10%-groep; 36 300 tot 42 600 euro";1.5;13.0
4644;Leusden;"9e 10%-groep; 42 600 tot 53 100 euro";1.7;15.0
4645;Leusden;"10e 10%-groep; meer dan 53 100  euro";1.9;17.0
4646;Leusden;"1e 10%-groep; minder dan 13 100 euro";0.5;4.0
4647;Leusden;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.5;22.0
4648;Leusden;"5e-8e 10%-groep; 23 200 tot 42 600 euro";4.8;42.0
4649;Leusden;"9e-10e 10%-groep; meer dan 42 600 euro";3.6;31.0
4650;Liesveld;Totaal particulier huishouden;3.5;100.0
4651;Liesveld;"1e 10%-groep; minder dan 13 100 euro";0.2;5.0
4652;Liesveld;"2e 10%-groep; 13 100 tot 16 500 euro";0.3;8.0
4653;Liesveld;"3e 10%-groep; 16 500 tot 19 700 euro";0.4;10.0
4654;Liesveld;"4e 10%-groep; 19 700 tot 23 200 euro";0.3;7.0
4655;Liesveld;"5e 10%-groep; 23 200 tot 27 300 euro";0.4;10.0
4656;Liesveld;"6e 10%-groep; 27 300 tot 31 600 euro";0.3;9.0
4657;Liesveld;"7e 10%-groep; 31 600 tot 36 300 euro";0.4;13.0
4658;Liesveld;"8e 10%-groep; 36 300 tot 42 600 euro";0.4;13.0
4659;Liesveld;"9e 10%-groep; 42 600 tot 53 100 euro";0.4;12.0
4660;Liesveld;"10e 10%-groep; meer dan 53 100  euro";0.5;14.0
4661;Liesveld;"1e 10%-groep; minder dan 13 100 euro";0.2;5.0
4662;Liesveld;"2e-4e 10%-groep; 13 100 tot 23 200 euro";0.9;25.0
4663;Liesveld;"5e-8e 10%-groep; 23 200 tot 42 600 euro";1.6;45.0
4664;Liesveld;"9e-10e 10%-groep; meer dan 42 600 euro";0.9;25.0
4665;Lingewaal;Totaal particulier huishouden;4.0;100.0
4666;Lingewaal;"1e 10%-groep; minder dan 13 100 euro";0.2;6.0
4667;Lingewaal;"2e 10%-groep; 13 100 tot 16 500 euro";0.3;7.0
4668;Lingewaal;"3e 10%-groep; 16 500 tot 19 700 euro";0.3;7.0
4669;Lingewaal;"4e 10%-groep; 19 700 tot 23 200 euro";0.3;8.0
4670;Lingewaal;"5e 10%-groep; 23 200 tot 27 300 euro";0.4;10.0
4671;Lingewaal;"6e 10%-groep; 27 300 tot 31 600 euro";0.5;12.0
4672;Lingewaal;"7e 10%-groep; 31 600 tot 36 300 euro";0.5;12.0
4673;Lingewaal;"8e 10%-groep; 36 300 tot 42 600 euro";0.5;12.0
4674;Lingewaal;"9e 10%-groep; 42 600 tot 53 100 euro";0.5;13.0
4675;Lingewaal;"10e 10%-groep; meer dan 53 100  euro";0.6;14.0
4676;Lingewaal;"1e 10%-groep; minder dan 13 100 euro";0.2;6.0
4677;Lingewaal;"2e-4e 10%-groep; 13 100 tot 23 200 euro";0.9;22.0
4678;Lingewaal;"5e-8e 10%-groep; 23 200 tot 42 600 euro";1.8;45.0
4679;Lingewaal;"9e-10e 10%-groep; meer dan 42 600 euro";1.1;27.0
4680;Lingewaard;Totaal particulier huishouden;17.4;100.0
4681;Lingewaard;"1e 10%-groep; minder dan 13 100 euro";1.1;6.0
4682;Lingewaard;"2e 10%-groep; 13 100 tot 16 500 euro";1.5;9.0
4683;Lingewaard;"3e 10%-groep; 16 500 tot 19 700 euro";1.4;8.0
4684;Lingewaard;"4e 10%-groep; 19 700 tot 23 200 euro";1.6;9.0
4685;Lingewaard;"5e 10%-groep; 23 200 tot 27 300 euro";1.7;10.0
4686;Lingewaard;"6e 10%-groep; 27 300 tot 31 600 euro";1.9;11.0
4687;Lingewaard;"7e 10%-groep; 31 600 tot 36 300 euro";2.2;13.0
4688;Lingewaard;"8e 10%-groep; 36 300 tot 42 600 euro";2.2;13.0
4689;Lingewaard;"9e 10%-groep; 42 600 tot 53 100 euro";2.0;11.0
4690;Lingewaard;"10e 10%-groep; meer dan 53 100  euro";1.7;10.0
4691;Lingewaard;"1e 10%-groep; minder dan 13 100 euro";1.1;6.0
4692;Lingewaard;"2e-4e 10%-groep; 13 100 tot 23 200 euro";4.6;26.0
4693;Lingewaard;"5e-8e 10%-groep; 23 200 tot 42 600 euro";8.0;46.0
4694;Lingewaard;"9e-10e 10%-groep; meer dan 42 600 euro";3.7;21.0
4695;Lisse;Totaal particulier huishouden;9.1;100.0
4696;Lisse;"1e 10%-groep; minder dan 13 100 euro";0.8;8.0
4697;Lisse;"2e 10%-groep; 13 100 tot 16 500 euro";0.8;9.0
4698;Lisse;"3e 10%-groep; 16 500 tot 19 700 euro";0.8;9.0
4699;Lisse;"4e 10%-groep; 19 700 tot 23 200 euro";0.8;9.0
4700;Lisse;"5e 10%-groep; 23 200 tot 27 300 euro";0.9;10.0
4701;Lisse;"6e 10%-groep; 27 300 tot 31 600 euro";0.9;10.0
4702;Lisse;"7e 10%-groep; 31 600 tot 36 300 euro";1.1;12.0
4703;Lisse;"8e 10%-groep; 36 300 tot 42 600 euro";1.0;11.0
4704;Lisse;"9e 10%-groep; 42 600 tot 53 100 euro";1.0;11.0
4705;Lisse;"10e 10%-groep; meer dan 53 100  euro";1.1;12.0
4706;Lisse;"1e 10%-groep; minder dan 13 100 euro";0.8;8.0
4707;Lisse;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.4;26.0
4708;Lisse;"5e-8e 10%-groep; 23 200 tot 42 600 euro";3.9;43.0
4709;Lisse;"9e-10e 10%-groep; meer dan 42 600 euro";2.1;23.0
4710;Lith;Totaal particulier huishouden;2.3;100.0
4711;Lith;"1e 10%-groep; minder dan 13 100 euro";0.1;6.0
4712;Lith;"2e 10%-groep; 13 100 tot 16 500 euro";0.1;6.0
4713;Lith;"3e 10%-groep; 16 500 tot 19 700 euro";0.1;6.0
4714;Lith;"4e 10%-groep; 19 700 tot 23 200 euro";0.2;8.0
4715;Lith;"5e 10%-groep; 23 200 tot 27 300 euro";0.2;9.0
4716;Lith;"6e 10%-groep; 27 300 tot 31 600 euro";0.2;10.0
4717;Lith;"7e 10%-groep; 31 600 tot 36 300 euro";0.3;12.0
4718;Lith;"8e 10%-groep; 36 300 tot 42 600 euro";0.3;15.0
4719;Lith;"9e 10%-groep; 42 600 tot 53 100 euro";0.3;15.0
4720;Lith;"10e 10%-groep; meer dan 53 100  euro";0.3;14.0
4721;Lith;"1e 10%-groep; minder dan 13 100 euro";0.1;6.0
4722;Lith;"2e-4e 10%-groep; 13 100 tot 23 200 euro";0.5;20.0
4723;Lith;"5e-8e 10%-groep; 23 200 tot 42 600 euro";1.0;45.0
4724;Lith;"9e-10e 10%-groep; meer dan 42 600 euro";0.7;29.0
4725;Littenseradiel;Totaal particulier huishouden;4.0;100.0
4726;Littenseradiel;"1e 10%-groep; minder dan 13 100 euro";0.3;8.0
4727;Littenseradiel;"2e 10%-groep; 13 100 tot 16 500 euro";0.3;9.0
4728;Littenseradiel;"3e 10%-groep; 16 500 tot 19 700 euro";0.3;7.0
4729;Littenseradiel;"4e 10%-groep; 19 700 tot 23 200 euro";0.3;8.0
4730;Littenseradiel;"5e 10%-groep; 23 200 tot 27 300 euro";0.4;10.0
4731;Littenseradiel;"6e 10%-groep; 27 300 tot 31 600 euro";0.5;13.0
4732;Littenseradiel;"7e 10%-groep; 31 600 tot 36 300 euro";0.5;12.0
4733;Littenseradiel;"8e 10%-groep; 36 300 tot 42 600 euro";0.5;12.0
4734;Littenseradiel;"9e 10%-groep; 42 600 tot 53 100 euro";0.4;11.0
4735;Littenseradiel;"10e 10%-groep; meer dan 53 100  euro";0.4;10.0
4736;Littenseradiel;"1e 10%-groep; minder dan 13 100 euro";0.3;8.0
4737;Littenseradiel;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.0;24.0
4738;Littenseradiel;"5e-8e 10%-groep; 23 200 tot 42 600 euro";1.9;47.0
4739;Littenseradiel;"9e-10e 10%-groep; meer dan 42 600 euro";0.8;21.0
4740;Lochem;Totaal particulier huishouden;13.2;100.0
4741;Lochem;"1e 10%-groep; minder dan 13 100 euro";1.0;8.0
4742;Lochem;"2e 10%-groep; 13 100 tot 16 500 euro";1.1;8.0
4743;Lochem;"3e 10%-groep; 16 500 tot 19 700 euro";1.0;8.0
4744;Lochem;"4e 10%-groep; 19 700 tot 23 200 euro";1.1;9.0
4745;Lochem;"5e 10%-groep; 23 200 tot 27 300 euro";1.2;9.0
4746;Lochem;"6e 10%-groep; 27 300 tot 31 600 euro";1.3;10.0
4747;Lochem;"7e 10%-groep; 31 600 tot 36 300 euro";1.5;11.0
4748;Lochem;"8e 10%-groep; 36 300 tot 42 600 euro";1.5;12.0
4749;Lochem;"9e 10%-groep; 42 600 tot 53 100 euro";1.6;12.0
4750;Lochem;"10e 10%-groep; meer dan 53 100  euro";1.8;14.0
4751;Lochem;"1e 10%-groep; minder dan 13 100 euro";1.0;8.0
4752;Lochem;"2e-4e 10%-groep; 13 100 tot 23 200 euro";3.2;25.0
4753;Lochem;"5e-8e 10%-groep; 23 200 tot 42 600 euro";5.6;42.0
4754;Lochem;"9e-10e 10%-groep; meer dan 42 600 euro";3.4;26.0
4755;Loenen;Totaal particulier huishouden;3.3;100.0
4756;Loenen;"1e 10%-groep; minder dan 13 100 euro";0.2;6.0
4757;Loenen;"2e 10%-groep; 13 100 tot 16 500 euro";0.3;9.0
4758;Loenen;"3e 10%-groep; 16 500 tot 19 700 euro";0.2;7.0
4759;Loenen;"4e 10%-groep; 19 700 tot 23 200 euro";0.3;8.0
4760;Loenen;"5e 10%-groep; 23 200 tot 27 300 euro";0.3;9.0
4761;Loenen;"6e 10%-groep; 27 300 tot 31 600 euro";0.2;6.0
4762;Loenen;"7e 10%-groep; 31 600 tot 36 300 euro";0.4;11.0
4763;Loenen;"8e 10%-groep; 36 300 tot 42 600 euro";0.3;9.0
4764;Loenen;"9e 10%-groep; 42 600 tot 53 100 euro";0.4;13.0
4765;Loenen;"10e 10%-groep; meer dan 53 100  euro";0.8;23.0
4766;Loenen;"1e 10%-groep; minder dan 13 100 euro";0.2;6.0
4767;Loenen;"2e-4e 10%-groep; 13 100 tot 23 200 euro";0.8;23.0
4768;Loenen;"5e-8e 10%-groep; 23 200 tot 42 600 euro";1.1;34.0
4769;Loenen;"9e-10e 10%-groep; meer dan 42 600 euro";1.2;36.0
4770;Loon op Zand;Totaal particulier huishouden;9.0;100.0
4771;Loon op Zand;"1e 10%-groep; minder dan 13 100 euro";0.6;6.0
4772;Loon op Zand;"2e 10%-groep; 13 100 tot 16 500 euro";0.7;8.0
4773;Loon op Zand;"3e 10%-groep; 16 500 tot 19 700 euro";0.8;9.0
4774;Loon op Zand;"4e 10%-groep; 19 700 tot 23 200 euro";0.9;10.0
4775;Loon op Zand;"5e 10%-groep; 23 200 tot 27 300 euro";0.8;9.0
4776;Loon op Zand;"6e 10%-groep; 27 300 tot 31 600 euro";1.0;11.0
4777;Loon op Zand;"7e 10%-groep; 31 600 tot 36 300 euro";1.1;12.0
4778;Loon op Zand;"8e 10%-groep; 36 300 tot 42 600 euro";0.9;10.0
4779;Loon op Zand;"9e 10%-groep; 42 600 tot 53 100 euro";1.0;11.0
4780;Loon op Zand;"10e 10%-groep; meer dan 53 100  euro";1.1;12.0
4781;Loon op Zand;"1e 10%-groep; minder dan 13 100 euro";0.6;6.0
4782;Loon op Zand;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.4;27.0
4783;Loon op Zand;"5e-8e 10%-groep; 23 200 tot 42 600 euro";3.8;43.0
4784;Loon op Zand;"9e-10e 10%-groep; meer dan 42 600 euro";2.1;24.0
4785;Lopik;Totaal particulier huishouden;5.0;100.0
4786;Lopik;"1e 10%-groep; minder dan 13 100 euro";0.2;5.0
4787;Lopik;"2e 10%-groep; 13 100 tot 16 500 euro";0.4;7.0
4788;Lopik;"3e 10%-groep; 16 500 tot 19 700 euro";0.4;8.0
4789;Lopik;"4e 10%-groep; 19 700 tot 23 200 euro";0.4;9.0
4790;Lopik;"5e 10%-groep; 23 200 tot 27 300 euro";0.5;11.0
4791;Lopik;"6e 10%-groep; 27 300 tot 31 600 euro";0.5;10.0
4792;Lopik;"7e 10%-groep; 31 600 tot 36 300 euro";0.6;12.0
4793;Lopik;"8e 10%-groep; 36 300 tot 42 600 euro";0.6;11.0
4794;Lopik;"9e 10%-groep; 42 600 tot 53 100 euro";0.6;13.0
4795;Lopik;"10e 10%-groep; meer dan 53 100  euro";0.8;15.0
4796;Lopik;"1e 10%-groep; minder dan 13 100 euro";0.2;5.0
4797;Lopik;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.2;24.0
4798;Lopik;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.2;44.0
4799;Lopik;"9e-10e 10%-groep; meer dan 42 600 euro";1.4;28.0
4800;Loppersum;Totaal particulier huishouden;4.3;100.0
4801;Loppersum;"1e 10%-groep; minder dan 13 100 euro";0.4;10.0
4802;Loppersum;"2e 10%-groep; 13 100 tot 16 500 euro";0.5;11.0
4803;Loppersum;"3e 10%-groep; 16 500 tot 19 700 euro";0.4;10.0
4804;Loppersum;"4e 10%-groep; 19 700 tot 23 200 euro";0.5;11.0
4805;Loppersum;"5e 10%-groep; 23 200 tot 27 300 euro";0.4;10.0
4806;Loppersum;"6e 10%-groep; 27 300 tot 31 600 euro";0.5;12.0
4807;Loppersum;"7e 10%-groep; 31 600 tot 36 300 euro";0.4;9.0
4808;Loppersum;"8e 10%-groep; 36 300 tot 42 600 euro";0.5;11.0
4809;Loppersum;"9e 10%-groep; 42 600 tot 53 100 euro";0.4;10.0
4810;Loppersum;"10e 10%-groep; meer dan 53 100  euro";0.3;7.0
4811;Loppersum;"1e 10%-groep; minder dan 13 100 euro";0.4;10.0
4812;Loppersum;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.4;32.0
4813;Loppersum;"5e-8e 10%-groep; 23 200 tot 42 600 euro";1.8;42.0
4814;Loppersum;"9e-10e 10%-groep; meer dan 42 600 euro";0.7;17.0
4815;Losser;Totaal particulier huishouden;8.5;100.0
4816;Losser;"1e 10%-groep; minder dan 13 100 euro";0.7;8.0
4817;Losser;"2e 10%-groep; 13 100 tot 16 500 euro";0.8;10.0
4818;Losser;"3e 10%-groep; 16 500 tot 19 700 euro";0.8;9.0
4819;Losser;"4e 10%-groep; 19 700 tot 23 200 euro";0.8;10.0
4820;Losser;"5e 10%-groep; 23 200 tot 27 300 euro";0.9;10.0
4821;Losser;"6e 10%-groep; 27 300 tot 31 600 euro";1.0;11.0
4822;Losser;"7e 10%-groep; 31 600 tot 36 300 euro";0.9;10.0
4823;Losser;"8e 10%-groep; 36 300 tot 42 600 euro";0.9;11.0
4824;Losser;"9e 10%-groep; 42 600 tot 53 100 euro";1.0;11.0
4825;Losser;"10e 10%-groep; meer dan 53 100  euro";0.8;10.0
4826;Losser;"1e 10%-groep; minder dan 13 100 euro";0.7;8.0
4827;Losser;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.4;28.0
4828;Losser;"5e-8e 10%-groep; 23 200 tot 42 600 euro";3.7;43.0
4829;Losser;"9e-10e 10%-groep; meer dan 42 600 euro";1.8;21.0
4830;Maarssen;Totaal particulier huishouden;16.0;100.0
4831;Maarssen;"1e 10%-groep; minder dan 13 100 euro";1.0;6.0
4832;Maarssen;"2e 10%-groep; 13 100 tot 16 500 euro";1.3;8.0
4833;Maarssen;"3e 10%-groep; 16 500 tot 19 700 euro";1.3;8.0
4834;Maarssen;"4e 10%-groep; 19 700 tot 23 200 euro";1.4;9.0
4835;Maarssen;"5e 10%-groep; 23 200 tot 27 300 euro";1.5;9.0
4836;Maarssen;"6e 10%-groep; 27 300 tot 31 600 euro";1.7;10.0
4837;Maarssen;"7e 10%-groep; 31 600 tot 36 300 euro";1.8;11.0
4838;Maarssen;"8e 10%-groep; 36 300 tot 42 600 euro";1.8;11.0
4839;Maarssen;"9e 10%-groep; 42 600 tot 53 100 euro";1.9;12.0
4840;Maarssen;"10e 10%-groep; meer dan 53 100  euro";2.4;15.0
4841;Maarssen;"1e 10%-groep; minder dan 13 100 euro";1.0;6.0
4842;Maarssen;"2e-4e 10%-groep; 13 100 tot 23 200 euro";4.0;25.0
4843;Maarssen;"5e-8e 10%-groep; 23 200 tot 42 600 euro";6.7;42.0
4844;Maarssen;"9e-10e 10%-groep; meer dan 42 600 euro";4.3;27.0
4845;Maasbree;Totaal particulier huishouden;4.8;100.0
4846;Maasbree;"1e 10%-groep; minder dan 13 100 euro";0.3;5.0
4847;Maasbree;"2e 10%-groep; 13 100 tot 16 500 euro";0.4;8.0
4848;Maasbree;"3e 10%-groep; 16 500 tot 19 700 euro";0.4;9.0
4849;Maasbree;"4e 10%-groep; 19 700 tot 23 200 euro";0.4;7.0
4850;Maasbree;"5e 10%-groep; 23 200 tot 27 300 euro";0.4;9.0
4851;Maasbree;"6e 10%-groep; 27 300 tot 31 600 euro";0.5;11.0
4852;Maasbree;"7e 10%-groep; 31 600 tot 36 300 euro";0.7;13.0
4853;Maasbree;"8e 10%-groep; 36 300 tot 42 600 euro";0.7;14.0
4854;Maasbree;"9e 10%-groep; 42 600 tot 53 100 euro";0.6;12.0
4855;Maasbree;"10e 10%-groep; meer dan 53 100  euro";0.5;11.0
4856;Maasbree;"1e 10%-groep; minder dan 13 100 euro";0.3;5.0
4857;Maasbree;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.1;24.0
4858;Maasbree;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.3;48.0
4859;Maasbree;"9e-10e 10%-groep; meer dan 42 600 euro";1.1;23.0
4860;Maasdonk;Totaal particulier huishouden;4.0;100.0
4861;Maasdonk;"1e 10%-groep; minder dan 13 100 euro";0.3;6.0
4862;Maasdonk;"2e 10%-groep; 13 100 tot 16 500 euro";0.3;8.0
4863;Maasdonk;"3e 10%-groep; 16 500 tot 19 700 euro";0.4;9.0
4864;Maasdonk;"4e 10%-groep; 19 700 tot 23 200 euro";0.4;9.0
4865;Maasdonk;"5e 10%-groep; 23 200 tot 27 300 euro";0.3;8.0
4866;Maasdonk;"6e 10%-groep; 27 300 tot 31 600 euro";0.4;9.0
4867;Maasdonk;"7e 10%-groep; 31 600 tot 36 300 euro";0.4;11.0
4868;Maasdonk;"8e 10%-groep; 36 300 tot 42 600 euro";0.5;11.0
4869;Maasdonk;"9e 10%-groep; 42 600 tot 53 100 euro";0.5;13.0
4870;Maasdonk;"10e 10%-groep; meer dan 53 100  euro";0.6;14.0
4871;Maasdonk;"1e 10%-groep; minder dan 13 100 euro";0.3;6.0
4872;Maasdonk;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.1;26.0
4873;Maasdonk;"5e-8e 10%-groep; 23 200 tot 42 600 euro";1.6;40.0
4874;Maasdonk;"9e-10e 10%-groep; meer dan 42 600 euro";1.1;27.0
4875;Maasdriel;Totaal particulier huishouden;8.9;100.0
4876;Maasdriel;"1e 10%-groep; minder dan 13 100 euro";0.7;8.0
4877;Maasdriel;"2e 10%-groep; 13 100 tot 16 500 euro";0.8;9.0
4878;Maasdriel;"3e 10%-groep; 16 500 tot 19 700 euro";0.6;7.0
4879;Maasdriel;"4e 10%-groep; 19 700 tot 23 200 euro";0.8;9.0
4880;Maasdriel;"5e 10%-groep; 23 200 tot 27 300 euro";0.8;9.0
4881;Maasdriel;"6e 10%-groep; 27 300 tot 31 600 euro";0.9;10.0
4882;Maasdriel;"7e 10%-groep; 31 600 tot 36 300 euro";0.9;10.0
4883;Maasdriel;"8e 10%-groep; 36 300 tot 42 600 euro";1.0;12.0
4884;Maasdriel;"9e 10%-groep; 42 600 tot 53 100 euro";1.1;12.0
4885;Maasdriel;"10e 10%-groep; meer dan 53 100  euro";1.3;15.0
4886;Maasdriel;"1e 10%-groep; minder dan 13 100 euro";0.7;8.0
4887;Maasdriel;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.2;25.0
4888;Maasdriel;"5e-8e 10%-groep; 23 200 tot 42 600 euro";3.6;40.0
4889;Maasdriel;"9e-10e 10%-groep; meer dan 42 600 euro";2.4;27.0
4890;Maasgouw;Totaal particulier huishouden;9.8;100.0
4891;Maasgouw;"1e 10%-groep; minder dan 13 100 euro";0.8;8.0
4892;Maasgouw;"2e 10%-groep; 13 100 tot 16 500 euro";0.9;9.0
4893;Maasgouw;"3e 10%-groep; 16 500 tot 19 700 euro";0.8;8.0
4894;Maasgouw;"4e 10%-groep; 19 700 tot 23 200 euro";0.9;9.0
4895;Maasgouw;"5e 10%-groep; 23 200 tot 27 300 euro";1.0;10.0
4896;Maasgouw;"6e 10%-groep; 27 300 tot 31 600 euro";1.1;11.0
4897;Maasgouw;"7e 10%-groep; 31 600 tot 36 300 euro";1.1;12.0
4898;Maasgouw;"8e 10%-groep; 36 300 tot 42 600 euro";1.2;12.0
4899;Maasgouw;"9e 10%-groep; 42 600 tot 53 100 euro";1.1;12.0
4900;Maasgouw;"10e 10%-groep; meer dan 53 100  euro";0.9;9.0
4901;Maasgouw;"1e 10%-groep; minder dan 13 100 euro";0.8;8.0
4902;Maasgouw;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.5;26.0
4903;Maasgouw;"5e-8e 10%-groep; 23 200 tot 42 600 euro";4.4;45.0
4904;Maasgouw;"9e-10e 10%-groep; meer dan 42 600 euro";2.0;21.0
4905;Maassluis;Totaal particulier huishouden;13.2;100.0
4906;Maassluis;"1e 10%-groep; minder dan 13 100 euro";0.9;7.0
4907;Maassluis;"2e 10%-groep; 13 100 tot 16 500 euro";1.2;9.0
4908;Maassluis;"3e 10%-groep; 16 500 tot 19 700 euro";1.3;10.0
4909;Maassluis;"4e 10%-groep; 19 700 tot 23 200 euro";1.4;10.0
4910;Maassluis;"5e 10%-groep; 23 200 tot 27 300 euro";1.4;10.0
4911;Maassluis;"6e 10%-groep; 27 300 tot 31 600 euro";1.5;11.0
4912;Maassluis;"7e 10%-groep; 31 600 tot 36 300 euro";1.3;10.0
4913;Maassluis;"8e 10%-groep; 36 300 tot 42 600 euro";1.5;11.0
4914;Maassluis;"9e 10%-groep; 42 600 tot 53 100 euro";1.5;12.0
4915;Maassluis;"10e 10%-groep; meer dan 53 100  euro";1.2;9.0
4916;Maassluis;"1e 10%-groep; minder dan 13 100 euro";0.9;7.0
4917;Maassluis;"2e-4e 10%-groep; 13 100 tot 23 200 euro";3.9;29.0
4918;Maassluis;"5e-8e 10%-groep; 23 200 tot 42 600 euro";5.6;43.0
4919;Maassluis;"9e-10e 10%-groep; meer dan 42 600 euro";2.8;21.0
4920;Maastricht;Totaal particulier huishouden;51.7;100.0
4921;Maastricht;"1e 10%-groep; minder dan 13 100 euro";7.2;14.0
4922;Maastricht;"2e 10%-groep; 13 100 tot 16 500 euro";6.5;13.0
4923;Maastricht;"3e 10%-groep; 16 500 tot 19 700 euro";6.1;12.0
4924;Maastricht;"4e 10%-groep; 19 700 tot 23 200 euro";5.9;11.0
4925;Maastricht;"5e 10%-groep; 23 200 tot 27 300 euro";5.5;11.0
4926;Maastricht;"6e 10%-groep; 27 300 tot 31 600 euro";4.9;9.0
4927;Maastricht;"7e 10%-groep; 31 600 tot 36 300 euro";4.2;8.0
