ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
4453;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2015/'16;588.0;13.0;95.0;153.0;327.0;;;;;
4454;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Niet in te delen (AM);2016/'17;618.0;9.0;98.0;172.0;339.0;;;;;
4455;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1990/'91;;;;;;;;;;
4456;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1991/'92;;;;;;;;;;
4457;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1992/'93;;;;;;;;;;
4458;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1993/'94;;;;;;;;;;
4459;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1994/'95;;;;;;;;;;
4460;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1995/'96;;;;;;;;;;
4461;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1996/'97;;;;;;;;;;
4462;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1997/'98;;;;;;;;;;
4463;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1998/'99;;;;;;;;;;
4464;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);1999/'00;;;;;;;;;;
4465;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2000/'01;;;;;;;;;;
4466;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2001/'02;;;;;;;;;;
4467;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2002/'03;;;;;;;;;;
4468;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2003/'04;;;;;;;;;;
4469;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2004/'05;;;;;;;;;;
4470;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2005/'06;3720.0;108.0;948.0;1040.0;1549.0;75.0;;;;
4471;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2006/'07;3862.0;120.0;997.0;993.0;1670.0;82.0;;;;
4472;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2007/'08;4004.0;198.0;1053.0;982.0;1688.0;83.0;;;;
4473;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2008/'09;3859.0;151.0;1061.0;1081.0;1497.0;69.0;;;;
4474;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2009/'10;3852.0;167.0;1061.0;1090.0;1474.0;60.0;;;;
4475;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2010/'11;3792.0;179.0;1005.0;1082.0;1469.0;57.0;;;;
4476;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2011/'12;3631.0;144.0;932.0;1040.0;1493.0;22.0;;;;
4477;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2012/'13;3630.0;150.0;857.0;1044.0;1569.0;10.0;;;;
4478;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2013/'14;3537.0;111.0;811.0;1057.0;1552.0;6.0;;;;
4479;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2014/'15;;;;;;;;;;
4480;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2015/'16;;;;;;;;;;
4481;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Noord-Groningen (RP);2016/'17;;;;;;;;;;
4482;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1990/'91;;;;;;;;;;
4483;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1991/'92;;;;;;;;;;
4484;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1992/'93;;;;;;;;;;
4485;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1993/'94;;;;;;;;;;
4486;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1994/'95;;;;;;;;;;
4487;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1995/'96;;;;;;;;;;
4488;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1996/'97;;;;;;;;;;
4489;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1997/'98;;;;;;;;;;
4490;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1998/'99;;;;;;;;;;
4491;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);1999/'00;;;;;;;;;;
4492;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2000/'01;;;;;;;;;;
4493;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2001/'02;;;;;;;;;;
4494;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2002/'03;;;;;;;;;;
4495;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2003/'04;;;;;;;;;;
4496;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2004/'05;;;;;;;;;;
4497;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2005/'06;5402.0;231.0;1437.0;1488.0;2131.0;115.0;;;;
4498;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2006/'07;5483.0;179.0;1498.0;1540.0;2152.0;114.0;;;;
4499;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2007/'08;5576.0;200.0;1513.0;1619.0;2125.0;119.0;;;;
4500;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2008/'09;5792.0;287.0;1607.0;1665.0;2122.0;111.0;;;;
4501;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2009/'10;5650.0;261.0;1534.0;1685.0;2088.0;82.0;;;;
4502;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2010/'11;5854.0;359.0;1531.0;1699.0;2189.0;76.0;;;;
4503;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2011/'12;5785.0;227.0;1601.0;1565.0;2354.0;38.0;;;;
4504;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2012/'13;5778.0;209.0;1534.0;1589.0;2427.0;19.0;;;;
4505;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2013/'14;5810.0;281.0;1423.0;1634.0;2460.0;12.0;;;;
4506;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2014/'15;;;;;;;;;;
4507;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2015/'16;;;;;;;;;;
4508;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Oost-Groningen (RP);2016/'17;;;;;;;;;;
4509;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1990/'91;;;;;;;;;;
4510;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1991/'92;;;;;;;;;;
4511;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1992/'93;;;;;;;;;;
4512;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1993/'94;;;;;;;;;;
4513;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1994/'95;;;;;;;;;;
4514;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1995/'96;;;;;;;;;;
4515;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1996/'97;;;;;;;;;;
4516;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1997/'98;;;;;;;;;;
4517;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1998/'99;;;;;;;;;;
4518;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);1999/'00;;;;;;;;;;
4519;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2000/'01;;;;;;;;;;
4520;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2001/'02;;;;;;;;;;
4521;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2002/'03;;;;;;;;;;
4522;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2003/'04;;;;;;;;;;
4523;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2004/'05;;;;;;;;;;
4524;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2005/'06;11030.0;367.0;2489.0;2718.0;5241.0;215.0;;;;
4525;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2006/'07;11411.0;423.0;2583.0;2771.0;5445.0;189.0;;;;
4526;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2007/'08;11647.0;441.0;2708.0;2684.0;5589.0;225.0;;;;
4527;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2008/'09;11892.0;501.0;2817.0;2809.0;5607.0;158.0;;;;
4528;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2009/'10;12297.0;528.0;2839.0;3104.0;5689.0;137.0;;;;
4529;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2010/'11;12317.0;587.0;2818.0;3320.0;5482.0;110.0;;;;
4530;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2011/'12;11902.0;453.0;2765.0;3153.0;5454.0;77.0;;;;
4531;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2012/'13;11661.0;404.0;2641.0;2951.0;5630.0;35.0;;;;
4532;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2013/'14;11588.0;373.0;2329.0;3082.0;5797.0;7.0;;;;
4533;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2014/'15;;;;;;;;;;
4534;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2015/'16;;;;;;;;;;
4535;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Centraal-Groningen (RP);2016/'17;;;;;;;;;;
4536;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1990/'91;;;;;;;;;;
4537;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1991/'92;;;;;;;;;;
4538;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1992/'93;;;;;;;;;;
4539;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1993/'94;;;;;;;;;;
4540;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1994/'95;;;;;;;;;;
4541;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1995/'96;;;;;;;;;;
4542;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1996/'97;;;;;;;;;;
4543;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1997/'98;;;;;;;;;;
4544;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1998/'99;;;;;;;;;;
4545;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);1999/'00;;;;;;;;;;
4546;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2000/'01;;;;;;;;;;
4547;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2001/'02;;;;;;;;;;
4548;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2002/'03;;;;;;;;;;
4549;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2003/'04;;;;;;;;;;
4550;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2004/'05;;;;;;;;;;
4551;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2005/'06;20358.0;561.0;4593.0;5260.0;9591.0;353.0;;;;
4552;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2006/'07;21003.0;608.0;4809.0;5342.0;9987.0;257.0;;;;
4553;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2007/'08;21087.0;554.0;5017.0;5300.0;10017.0;199.0;;;;
4554;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2008/'09;21313.0;648.0;5080.0;5866.0;9530.0;189.0;;;;
4555;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2009/'10;21541.0;546.0;4909.0;6400.0;9537.0;149.0;;;;
4556;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2010/'11;22396.0;731.0;5440.0;6074.0;10058.0;93.0;;;;
4557;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2011/'12;21807.0;579.0;4980.0;5843.0;10346.0;59.0;;;;
4558;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2012/'13;21851.0;546.0;4793.0;5796.0;10688.0;28.0;;;;
4559;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2013/'14;21600.0;456.0;4424.0;5833.0;10882.0;5.0;;;;
4560;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2014/'15;;;;;;;;;;
4561;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2015/'16;;;;;;;;;;
4562;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Fryslân (RP);2016/'17;;;;;;;;;;
4563;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1990/'91;;;;;;;;;;
4564;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1991/'92;;;;;;;;;;
4565;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1992/'93;;;;;;;;;;
4566;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1993/'94;;;;;;;;;;
4567;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1994/'95;;;;;;;;;;
4568;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1995/'96;;;;;;;;;;
4569;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1996/'97;;;;;;;;;;
4570;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1997/'98;;;;;;;;;;
4571;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1998/'99;;;;;;;;;;
4572;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);1999/'00;;;;;;;;;;
4573;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2000/'01;;;;;;;;;;
4574;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2001/'02;;;;;;;;;;
4575;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2002/'03;;;;;;;;;;
4576;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2003/'04;;;;;;;;;;
4577;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2004/'05;;;;;;;;;;
4578;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2005/'06;10542.0;356.0;2662.0;2911.0;4446.0;167.0;;;;
4579;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2006/'07;10633.0;272.0;2644.0;3160.0;4383.0;174.0;;;;
4580;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2007/'08;10902.0;300.0;2779.0;3319.0;4352.0;152.0;;;;
4581;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2008/'09;10903.0;313.0;2820.0;3230.0;4390.0;150.0;;;;
4582;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2009/'10;10834.0;294.0;2723.0;2978.0;4721.0;118.0;;;;
4583;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Autochtoon;Zuid- en Midden-Drenthe (RP);2010/'11;11269.0;511.0;2837.0;2973.0;4842.0;106.0;;;;
