ID;Achtergrondkenmerken;Perioden;TotaalAantalVakanties_1;GemiddeldeVakantieduur_2;Belgie_3;Frankrijk_4;Spanje_5;Oostenrijk_6;GrootBrittannie_7;Duitsland_8;Italie_9;Griekenland_10;Turkije_11;OverigeLanden_12;TotaalSeizoenrecreatieveLogiesvormen_13;TotaalToeristischeLogiesvormen_14;WoningVanFamilieVriendenOfKennissen_15;WoningVanAndereParticulier_16;HotelMotel_17;Appartement_18;ZomerhuisjeVakantiebungalow_19;TentBungalowtent_20;CaravanVouwwagenCamper_21;OverigeToeristischeLogiesvormen_22;GeboektBijEenReisbureau_23;GeboektBijEenBankBoekingscentraleEd_24;RechtstreeksBijEenReisorganisatie_25;LogiesGereserveerd_26;LogiesNietVoorafGeboekt_27;Auto_28;TreinAutoslaaptrein_29;Touringcar_30;Vliegtuig_31;OverigeVervoermiddelen_32;TotaalGemUitgavenPerVakantieganger_33;MetEigenVervoer_34;MetOverigVervoer_35
1036;Woonprovincie: Overijssel;2016;857.0;13.0;31.0;121.0;87.0;89.0;43.0;157.0;61.0;30.0;30.0;208.0;26.0;832.0;53.0;80.0;270.0;109.0;83.0;39.0;142.0;56.0;323.0;203.0;48.0;138.0;146.0;510.0;11.0;20.0;296.0;21.0;733.0;514.0;1040.0
1037;Woonprovincie: Flevoland;2000;218.0;;4.0;57.0;10.0;13.0;0.0;22.0;4.0;3.0;11.0;94.0;0.0;219.0;;;91.0;17.0;11.0;28.0;57.0;8.0;122.0;;6.0;;35.0;110.0;0.0;30.0;70.0;9.0;;;
1038;Woonprovincie: Flevoland;2001;288.0;13.4;6.0;30.0;26.0;44.0;;40.0;26.0;21.0;2.0;;0.0;289.0;;;115.0;60.0;35.0;27.0;40.0;2.0;115.0;;52.0;;33.0;124.0;10.0;41.0;108.0;7.0;752.0;;
1039;Woonprovincie: Flevoland;2002;273.0;;14.0;54.0;49.0;38.0;11.0;10.0;21.0;17.0;17.0;42.0;18.0;255.0;29.0;5.0;69.0;28.0;30.0;40.0;30.0;22.0;135.0;17.0;11.0;;;144.0;4.0;20.0;85.0;20.0;;;
1040;Woonprovincie: Flevoland;2003;303.0;13.1;23.0;41.0;55.0;15.0;3.0;35.0;10.0;17.0;34.0;69.0;5.0;298.0;21.0;8.0;121.0;42.0;62.0;19.0;19.0;6.0;149.0;37.0;17.0;71.0;27.0;142.0;0.0;20.0;136.0;4.0;691.0;;
1041;Woonprovincie: Flevoland;2004;229.0;12.8;20.0;43.0;26.0;2.0;5.0;26.0;19.0;8.0;22.0;58.0;0.0;229.0;16.0;5.0;75.0;28.0;38.0;18.0;39.0;9.0;119.0;16.0;11.0;39.0;45.0;123.0;2.0;12.0;91.0;1.0;668.0;;
1042;Woonprovincie: Flevoland;2005;305.0;14.0;14.0;58.0;38.0;13.0;6.0;28.0;12.0;13.0;34.0;89.0;9.0;296.0;28.0;19.0;87.0;56.0;39.0;16.0;32.0;17.0;159.0;12.0;28.0;55.0;50.0;140.0;4.0;30.0;125.0;6.0;673.0;433.0;878.0
1043;Woonprovincie: Flevoland;2006;279.0;12.6;17.0;52.0;26.0;27.0;3.0;23.0;17.0;19.0;15.0;81.0;4.0;275.0;15.0;12.0;90.0;45.0;29.0;18.0;43.0;24.0;149.0;19.0;20.0;47.0;45.0;148.0;2.0;16.0;113.0;1.0;704.0;434.0;1007.0
1044;Woonprovincie: Flevoland;2007;322.0;14.2;11.0;31.0;22.0;26.0;6.0;45.0;16.0;31.0;13.0;121.0;33.0;288.0;26.0;12.0;92.0;70.0;31.0;9.0;40.0;9.0;161.0;18.0;31.0;64.0;48.0;153.0;2.0;30.0;132.0;5.0;675.0;392.0;931.0
1045;Woonprovincie: Flevoland;2008;343.0;14.2;26.0;56.0;49.0;27.0;;32.0;15.0;22.0;15.0;100.0;20.0;323.0;28.0;25.0;101.0;65.0;34.0;16.0;45.0;8.0;147.0;23.0;30.0;77.0;66.0;190.0;3.0;24.0;121.0;6.0;780.0;526.0;1095.0
1046;Woonprovincie: Flevoland;2009;350.0;13.9;28.0;74.0;26.0;13.0;8.0;53.0;14.0;15.0;17.0;102.0;14.0;336.0;7.0;11.0;95.0;44.0;59.0;41.0;60.0;19.0;137.0;42.0;22.0;75.0;74.0;218.0;2.0;9.0;120.0;1.0;676.0;440.0;1066.0
1047;Woonprovincie: Flevoland;2010;346.0;13.8;14.0;38.0;43.0;21.0;13.0;49.0;15.0;7.0;21.0;125.0;29.0;317.0;40.0;12.0;94.0;64.0;34.0;25.0;37.0;11.0;125.0;41.0;43.0;70.0;67.0;169.0;4.0;17.0;146.0;11.0;795.0;478.0;1097.0
1048;Woonprovincie: Flevoland;2011;288.0;14.1;15.0;45.0;32.0;21.0;7.0;34.0;8.0;17.0;31.0;79.0;27.0;261.0;15.0;14.0;78.0;55.0;27.0;16.0;41.0;15.0;122.0;45.0;7.0;67.0;47.0;154.0;2.0;15.0;110.0;6.0;720.0;506.0;954.0
1049;Woonprovincie: Flevoland;2012;375.0;13.4;23.0;49.0;74.0;24.0;5.0;45.0;13.0;21.0;20.0;101.0;32.0;343.0;21.0;19.0;121.0;59.0;37.0;25.0;42.0;20.0;150.0;68.0;14.0;100.0;43.0;187.0;4.0;12.0;165.0;8.0;766.0;575.0;951.0
1050;Woonprovincie: Flevoland;2013;358.0;12.4;29.0;57.0;65.0;33.0;8.0;42.0;13.0;22.0;23.0;64.0;26.0;332.0;23.0;17.0;104.0;52.0;61.0;14.0;47.0;14.0;150.0;64.0;15.0;75.0;54.0;171.0;16.0;8.0;155.0;7.0;639.0;438.0;828.0
1051;Woonprovincie: Flevoland;2014;328.0;12.5;25.0;28.0;53.0;26.0;6.0;40.0;25.0;20.0;31.0;74.0;26.0;302.0;8.0;18.0;117.0;41.0;49.0;25.0;30.0;14.0;141.0;74.0;11.0;57.0;45.0;166.0;9.0;5.0;139.0;10.0;798.0;455.0;1134.0
1052;Woonprovincie: Flevoland;2015;338.0;13.6;17.0;48.0;44.0;32.0;11.0;38.0;19.0;8.0;12.0;110.0;30.0;308.0;17.0;23.0;109.0;41.0;37.0;27.0;40.0;13.0;127.0;80.0;20.0;61.0;50.0;182.0;2.0;3.0;144.0;8.0;823.0;450.0;1238.0
1053;Woonprovincie: Flevoland;2016;332.0;12.0;22.0;35.0;54.0;34.0;12.0;60.0;18.0;8.0;15.0;75.0;18.0;314.0;29.0;15.0;123.0;36.0;45.0;23.0;35.0;7.0;145.0;84.0;13.0;51.0;39.0;168.0;0.0;15.0;149.0;0.0;788.0;421.0;1143.0
1054;Woonprovincie: Gelderland;2000;1416.0;13.7;98.0;264.0;128.0;145.0;42.0;138.0;97.0;78.0;25.0;401.0;46.0;1370.0;;;387.0;342.0;143.0;154.0;231.0;48.0;570.0;;132.0;;285.0;813.0;48.0;121.0;415.0;19.0;611.0;416.0;872.0
1055;Woonprovincie: Gelderland;2001;1478.0;13.1;70.0;301.0;139.0;136.0;;196.0;82.0;44.0;71.0;;99.0;1377.0;;;426.0;266.0;256.0;136.0;212.0;28.0;581.0;;131.0;;301.0;899.0;19.0;83.0;436.0;41.0;649.0;448.0;960.0
1056;Woonprovincie: Gelderland;2002;1517.0;13.2;94.0;337.0;179.0;96.0;50.0;172.0;82.0;51.0;77.0;379.0;100.0;1416.0;129.0;64.0;388.0;224.0;218.0;147.0;167.0;79.0;564.0;165.0;100.0;;;931.0;35.0;78.0;431.0;43.0;639.0;477.0;907.0
1057;Woonprovincie: Gelderland;2003;1481.0;12.5;120.0;251.0;188.0;140.0;44.0;175.0;107.0;39.0;74.0;345.0;22.0;1459.0;131.0;63.0;383.0;276.0;200.0;153.0;179.0;75.0;573.0;216.0;81.0;263.0;348.0;899.0;26.0;77.0;456.0;25.0;634.0;449.0;916.0
1058;Woonprovincie: Gelderland;2004;1624.0;13.1;111.0;247.0;164.0;147.0;47.0;192.0;89.0;60.0;114.0;453.0;50.0;1574.0;163.0;96.0;481.0;229.0;182.0;153.0;196.0;72.0;678.0;146.0;108.0;327.0;365.0;916.0;45.0;60.0;569.0;33.0;664.0;460.0;929.0
1059;Woonprovincie: Gelderland;2005;1659.0;12.9;85.0;233.0;201.0;121.0;78.0;224.0;86.0;40.0;120.0;471.0;54.0;1605.0;192.0;107.0;536.0;192.0;165.0;124.0;242.0;48.0;659.0;141.0;90.0;338.0;431.0;951.0;23.0;46.0;608.0;32.0;654.0;456.0;920.0
1060;Woonprovincie: Gelderland;2006;1619.0;12.9;96.0;252.0;166.0;126.0;47.0;234.0;126.0;52.0;50.0;471.0;58.0;1561.0;152.0;76.0;535.0;188.0;197.0;116.0;231.0;66.0;684.0;121.0;109.0;317.0;388.0;960.0;41.0;90.0;506.0;23.0;680.0;454.0;1007.0
1061;Woonprovincie: Gelderland;2007;1569.0;12.5;83.0;236.0;175.0;118.0;38.0;221.0;132.0;55.0;83.0;428.0;43.0;1527.0;158.0;52.0;542.0;159.0;184.0;129.0;204.0;97.0;683.0;120.0;106.0;286.0;374.0;922.0;37.0;61.0;508.0;41.0;674.0;453.0;988.0
1062;Woonprovincie: Gelderland;2008;1820.0;13.0;89.0;238.0;193.0;132.0;59.0;282.0;148.0;113.0;83.0;483.0;59.0;1761.0;149.0;75.0;587.0;238.0;210.0;118.0;267.0;118.0;749.0;176.0;141.0;416.0;338.0;997.0;52.0;78.0;655.0;39.0;744.0;503.0;1034.0
1063;Woonprovincie: Gelderland;2009;1810.0;13.2;85.0;278.0;194.0;121.0;92.0;266.0;159.0;48.0;97.0;471.0;83.0;1727.0;141.0;86.0;598.0;248.0;177.0;120.0;248.0;108.0;742.0;156.0;160.0;436.0;316.0;983.0;37.0;78.0;665.0;47.0;754.0;517.0;1036.0
1064;Woonprovincie: Gelderland;2010;1838.0;12.8;97.0;252.0;159.0;159.0;70.0;295.0;122.0;54.0;115.0;515.0;39.0;1799.0;114.0;73.0;576.0;269.0;218.0;123.0;284.0;142.0;779.0;197.0;143.0;405.0;315.0;990.0;33.0;89.0;668.0;57.0;745.0;481.0;1053.0
1065;Woonprovincie: Gelderland;2011;1744.0;13.0;124.0;270.0;168.0;174.0;55.0;249.0;118.0;53.0;107.0;426.0;41.0;1703.0;106.0;66.0;568.0;241.0;245.0;128.0;260.0;89.0;682.0;295.0;148.0;369.0;250.0;962.0;33.0;60.0;643.0;47.0;794.0;479.0;1169.0
1066;Woonprovincie: Gelderland;2012;1725.0;13.1;97.0;272.0;171.0;127.0;64.0;256.0;143.0;68.0;113.0;414.0;35.0;1690.0;115.0;100.0;593.0;231.0;211.0;106.0;230.0;103.0;708.0;342.0;122.0;321.0;232.0;926.0;39.0;66.0;658.0;35.0;774.0;492.0;1090.0
1067;Woonprovincie: Gelderland;2013;1624.0;13.1;79.0;263.0;173.0;131.0;60.0;243.0;114.0;62.0;95.0;404.0;63.0;1561.0;91.0;122.0;524.0;219.0;198.0;128.0;194.0;85.0;631.0;316.0;121.0;317.0;240.0;866.0;29.0;68.0;626.0;35.0;799.0;516.0;1127.0
1068;Woonprovincie: Gelderland;2014;1653.0;12.8;58.0;216.0;194.0;132.0;75.0;237.0;114.0;96.0;84.0;448.0;39.0;1614.0;106.0;127.0;538.0;212.0;227.0;117.0;217.0;70.0;634.0;325.0;136.0;292.0;266.0;845.0;33.0;75.0;667.0;34.0;804.0;549.0;1063.0
1069;Woonprovincie: Gelderland;2015;1750.0;12.8;47.0;300.0;230.0;161.0;71.0;226.0;108.0;93.0;71.0;443.0;58.0;1692.0;101.0;105.0;607.0;236.0;200.0;122.0;200.0;122.0;696.0;371.0;143.0;304.0;237.0;850.0;60.0;75.0;734.0;32.0;815.0;552.0;1057.0
1070;Woonprovincie: Gelderland;2016;1730.0;12.0;68.0;273.0;202.0;138.0;53.0;313.0;118.0;65.0;48.0;452.0;53.0;1677.0;140.0;137.0;575.0;227.0;226.0;121.0;192.0;59.0;641.0;441.0;98.0;272.0;277.0;973.0;26.0;60.0;637.0;34.0;799.0;519.0;1152.0
1071;Woonprovincie: Utrecht;2000;946.0;14.0;54.0;248.0;58.0;57.0;37.0;84.0;37.0;57.0;7.0;307.0;70.0;877.0;;;295.0;159.0;154.0;148.0;95.0;17.0;405.0;;74.0;;222.0;511.0;22.0;43.0;343.0;29.0;740.0;483.0;1060.0
1072;Woonprovincie: Utrecht;2001;992.0;13.9;34.0;179.0;124.0;63.0;;90.0;58.0;64.0;15.0;;24.0;968.0;;;302.0;179.0;174.0;134.0;84.0;50.0;422.0;;139.0;;181.0;485.0;26.0;70.0;390.0;20.0;732.0;420.0;1024.0
1073;Woonprovincie: Utrecht;2002;1080.0;13.4;81.0;237.0;184.0;73.0;26.0;132.0;39.0;50.0;28.0;229.0;12.0;1067.0;130.0;46.0;265.0;173.0;169.0;127.0;110.0;48.0;443.0;126.0;90.0;;;609.0;44.0;43.0;342.0;41.0;663.0;487.0;889.0
1074;Woonprovincie: Utrecht;2003;1090.0;13.6;44.0;246.0;122.0;52.0;38.0;150.0;50.0;56.0;73.0;259.0;34.0;1056.0;103.0;53.0;274.0;217.0;97.0;99.0;132.0;80.0;481.0;105.0;72.0;160.0;272.0;579.0;31.0;42.0;405.0;33.0;742.0;502.0;1008.0
1075;Woonprovincie: Utrecht;2004;1182.0;13.4;90.0;216.0;148.0;98.0;22.0;126.0;64.0;55.0;49.0;314.0;34.0;1148.0;110.0;48.0;364.0;195.0;146.0;93.0;103.0;90.0;513.0;104.0;93.0;239.0;234.0;654.0;37.0;44.0;414.0;33.0;696.0;506.0;930.0
1076;Woonprovincie: Utrecht;2005;1145.0;12.9;64.0;183.0;144.0;89.0;15.0;119.0;51.0;58.0;75.0;347.0;27.0;1118.0;101.0;46.0;419.0;205.0;116.0;88.0;94.0;50.0;515.0;122.0;81.0;199.0;227.0;596.0;33.0;42.0;447.0;27.0;725.0;507.0;962.0
1077;Woonprovincie: Utrecht;2006;1062.0;13.3;45.0;210.0;106.0;109.0;33.0;97.0;61.0;65.0;35.0;301.0;61.0;1000.0;83.0;58.0;323.0;171.0;136.0;74.0;96.0;60.0;443.0;61.0;105.0;239.0;214.0;572.0;25.0;32.0;399.0;33.0;766.0;527.0;1046.0
1078;Woonprovincie: Utrecht;2007;1254.0;13.0;66.0;224.0;96.0;127.0;41.0;129.0;89.0;64.0;69.0;350.0;75.0;1178.0;96.0;63.0;407.0;155.0;128.0;112.0;126.0;92.0;528.0;71.0;152.0;270.0;234.0;661.0;61.0;60.0;458.0;13.0;790.0;564.0;1043.0
1079;Woonprovincie: Utrecht;2008;1366.0;13.3;72.0;258.0;118.0;88.0;27.0;148.0;97.0;60.0;64.0;435.0;105.0;1261.0;124.0;56.0;424.0;183.0;183.0;85.0;141.0;65.0;573.0;122.0;111.0;329.0;230.0;724.0;48.0;47.0;537.0;9.0;832.0;531.0;1171.0
1080;Woonprovincie: Utrecht;2009;1247.0;13.1;71.0;230.0;104.0;88.0;37.0;185.0;79.0;68.0;47.0;338.0;162.0;1085.0;107.0;59.0;339.0;177.0;142.0;72.0;121.0;67.0;494.0;112.0;111.0;365.0;165.0;719.0;32.0;26.0;456.0;14.0;743.0;501.0;1072.0
1081;Woonprovincie: Utrecht;2010;1427.0;12.9;71.0;281.0;126.0;84.0;32.0;232.0;77.0;56.0;63.0;406.0;267.0;1160.0;99.0;57.0;432.0;179.0;111.0;87.0;121.0;75.0;523.0;119.0;136.0;450.0;199.0;822.0;48.0;30.0;507.0;20.0;745.0;482.0;1103.0
1082;Woonprovincie: Utrecht;2011;1323.0;12.7;75.0;246.0;108.0;109.0;52.0;169.0;78.0;50.0;59.0;377.0;120.0;1203.0;99.0;57.0;427.0;170.0;176.0;70.0;132.0;73.0;432.0;324.0;131.0;276.0;159.0;660.0;58.0;40.0;520.0;45.0;787.0;471.0;1113.0
1083;Woonprovincie: Utrecht;2012;1273.0;13.0;45.0;254.0;126.0;87.0;45.0;174.0;75.0;31.0;49.0;388.0;124.0;1149.0;90.0;82.0;344.0;192.0;184.0;70.0;92.0;94.0;391.0;317.0;125.0;272.0;169.0;693.0;43.0;26.0;482.0;30.0;783.0;463.0;1148.0
1084;Woonprovincie: Utrecht;2013;1315.0;13.0;58.0;188.0;125.0;107.0;76.0;161.0;85.0;49.0;51.0;414.0;117.0;1198.0;117.0;70.0;349.0;179.0;191.0;106.0;118.0;69.0;428.0;241.0;135.0;310.0;201.0;731.0;20.0;19.0;519.0;26.0;780.0;491.0;1144.0
1085;Woonprovincie: Utrecht;2014;1332.0;13.2;49.0;233.0;145.0;123.0;57.0;136.0;77.0;57.0;73.0;381.0;71.0;1261.0;80.0;115.0;434.0;175.0;204.0;91.0;101.0;60.0;458.0;350.0;124.0;231.0;169.0;602.0;37.0;24.0;627.0;43.0;849.0;515.0;1125.0
1086;Woonprovincie: Utrecht;2015;1277.0;13.1;53.0;232.0;143.0;110.0;43.0;132.0;115.0;73.0;56.0;319.0;58.0;1219.0;88.0;100.0;429.0;179.0;170.0;93.0;101.0;59.0;427.0;360.0;94.0;213.0;183.0;610.0;20.0;31.0;593.0;22.0;853.0;574.0;1102.0
1087;Woonprovincie: Utrecht;2016;1240.0;13.0;39.0;223.0;198.0;105.0;40.0;150.0;93.0;39.0;32.0;321.0;80.0;1161.0;72.0;82.0;375.0;133.0;198.0;90.0;121.0;89.0;449.0;280.0;112.0;240.0;159.0;649.0;16.0;26.0;540.0;9.0;868.0;590.0;1160.0
1088;Woonprovincie: Noord-Holland;2000;1929.0;13.7;100.0;356.0;247.0;158.0;90.0;156.0;92.0;124.0;82.0;524.0;46.0;1883.0;;;725.0;341.0;264.0;158.0;196.0;105.0;1033.0;;157.0;;282.0;878.0;68.0;146.0;795.0;42.0;769.0;511.0;982.0
1089;Woonprovincie: Noord-Holland;2001;1793.0;13.6;62.0;429.0;317.0;106.0;;168.0;78.0;113.0;48.0;;61.0;1734.0;;;643.0;362.0;212.0;122.0;193.0;88.0;873.0;;222.0;;303.0;791.0;63.0;222.0;703.0;16.0;773.0;547.0;954.0
1090;Woonprovincie: Noord-Holland;2002;2263.0;12.7;123.0;455.0;262.0;158.0;100.0;224.0;140.0;116.0;118.0;566.0;142.0;2121.0;320.0;75.0;608.0;360.0;290.0;183.0;193.0;93.0;967.0;242.0;217.0;;;1143.0;89.0;120.0;821.0;90.0;731.0;477.0;978.0
1091;Woonprovincie: Noord-Holland;2003;2416.0;13.6;199.0;462.0;305.0;133.0;106.0;189.0;149.0;112.0;135.0;628.0;127.0;2289.0;271.0;89.0;758.0;323.0;315.0;175.0;227.0;132.0;1019.0;298.0;283.0;272.0;544.0;1211.0;77.0;89.0;984.0;55.0;772.0;517.0;1019.0
1092;Woonprovincie: Noord-Holland;2004;2402.0;13.1;170.0;450.0;256.0;138.0;97.0;250.0;109.0;133.0;134.0;665.0;55.0;2347.0;258.0;73.0;849.0;343.0;282.0;191.0;194.0;158.0;1018.0;255.0;268.0;355.0;506.0;1133.0;104.0;120.0;978.0;68.0;732.0;503.0;936.0
1093;Woonprovincie: Noord-Holland;2005;2527.0;13.6;140.0;424.0;320.0;140.0;72.0;243.0;112.0;111.0;147.0;816.0;96.0;2431.0;257.0;72.0;965.0;333.0;279.0;157.0;232.0;136.0;1232.0;197.0;231.0;434.0;432.0;1103.0;84.0;153.0;1103.0;83.0;789.0;506.0;1009.0
1094;Woonprovincie: Noord-Holland;2006;2439.0;13.3;147.0;393.0;311.0;155.0;77.0;263.0;135.0;151.0;106.0;701.0;76.0;2363.0;235.0;90.0;856.0;376.0;274.0;168.0;225.0;139.0;1116.0;142.0;286.0;420.0;476.0;1093.0;58.0;125.0;1104.0;59.0;803.0;531.0;1025.0
1095;Woonprovincie: Noord-Holland;2007;2484.0;13.7;139.0;406.0;319.0;155.0;79.0;245.0;149.0;138.0;83.0;772.0;71.0;2413.0;238.0;136.0;948.0;329.0;258.0;146.0;230.0;129.0;1143.0;178.0;297.0;377.0;489.0;1078.0;64.0;122.0;1168.0;52.0;835.0;525.0;1073.0
1096;Woonprovincie: Noord-Holland;2008;2680.0;13.2;188.0;455.0;309.0;194.0;62.0;242.0;135.0;119.0;125.0;849.0;153.0;2527.0;282.0;113.0;997.0;362.0;265.0;124.0;257.0;129.0;1244.0;195.0;286.0;471.0;483.0;1166.0;109.0;117.0;1215.0;73.0;842.0;536.0;1078.0
1097;Woonprovincie: Noord-Holland;2009;2521.0;13.2;171.0;393.0;274.0;199.0;52.0;243.0;145.0;126.0;126.0;792.0;143.0;2378.0;248.0;109.0;885.0;367.0;295.0;104.0;245.0;125.0;1148.0;282.0;291.0;443.0;358.0;1146.0;91.0;84.0;1159.0;42.0;845.0;542.0;1098.0
1098;Woonprovincie: Noord-Holland;2010;2530.0;13.0;126.0;423.0;311.0;164.0;91.0;282.0;156.0;111.0;120.0;747.0;98.0;2432.0;292.0;116.0;957.0;312.0;249.0;146.0;250.0;111.0;1027.0;262.0;375.0;421.0;445.0;1163.0;65.0;78.0;1180.0;43.0;816.0;515.0;1072.0
1099;Woonprovincie: Noord-Holland;2011;2824.0;13.0;146.0;445.0;396.0;162.0;97.0;260.0;151.0;129.0;158.0;879.0;140.0;2684.0;231.0;99.0;1087.0;446.0;299.0;161.0;219.0;140.0;1225.0;553.0;327.0;431.0;288.0;1120.0;89.0;79.0;1464.0;71.0;875.0;529.0;1101.0
1100;Woonprovincie: Noord-Holland;2012;2584.0;13.4;137.0;366.0;286.0;199.0;78.0;284.0;181.0;131.0;128.0;794.0;155.0;2429.0;196.0;111.0;1016.0;397.0;273.0;106.0;195.0;136.0;1000.0;554.0;272.0;482.0;275.0;1099.0;62.0;71.0;1313.0;39.0;914.0;589.0;1148.0
1101;Woonprovincie: Noord-Holland;2013;2596.0;13.4;131.0;392.0;351.0;171.0;101.0;271.0;219.0;91.0;155.0;716.0;156.0;2440.0;227.0;117.0;988.0;337.0;264.0;128.0;229.0;149.0;981.0;498.0;299.0;479.0;338.0;1089.0;72.0;62.0;1297.0;76.0;886.0;582.0;1110.0
1102;Woonprovincie: Noord-Holland;2014;2552.0;13.8;106.0;384.0;317.0;152.0;107.0;285.0;166.0;124.0;165.0;747.0;172.0;2380.0;190.0;143.0;997.0;310.0;218.0;112.0;246.0;164.0;940.0;538.0;265.0;468.0;341.0;1070.0;49.0;69.0;1295.0;69.0;886.0;581.0;1097.0
1103;Woonprovincie: Noord-Holland;2015;2518.0;13.5;95.0;385.0;357.0;123.0;128.0;235.0;188.0;107.0;138.0;760.0;116.0;2402.0;237.0;149.0;1018.0;282.0;236.0;89.0;258.0;132.0;960.0;684.0;202.0;352.0;320.0;1039.0;35.0;68.0;1330.0;45.0;900.0;623.0;1090.0
1104;Woonprovincie: Noord-Holland;2016;2526.0;14.0;97.0;391.0;396.0;134.0;97.0;262.0;166.0;95.0;100.0;790.0;145.0;2381.0;194.0;160.0;916.0;246.0;307.0;135.0;268.0;156.0;969.0;602.0;229.0;398.0;328.0;1126.0;48.0;59.0;1237.0;57.0;902.0;588.0;1153.0
1105;Woonprovincie: Zuid-Holland;2000;2519.0;13.8;152.0;511.0;330.0;182.0;52.0;231.0;151.0;146.0;107.0;657.0;108.0;2410.0;;;889.0;494.0;386.0;252.0;235.0;38.0;1101.0;;320.0;;313.0;1279.0;73.0;192.0;941.0;33.0;710.0;471.0;954.0
1106;Woonprovincie: Zuid-Holland;2001;2632.0;13.4;164.0;441.0;388.0;197.0;;243.0;123.0;151.0;132.0;;81.0;2550.0;;;1007.0;500.0;467.0;178.0;215.0;67.0;1269.0;;324.0;;311.0;1210.0;99.0;204.0;1042.0;75.0;713.0;434.0;947.0
1107;Woonprovincie: Zuid-Holland;2002;2816.0;13.6;182.0;611.0;357.0;224.0;102.0;275.0;153.0;120.0;161.0;632.0;114.0;2702.0;205.0;120.0;859.0;396.0;379.0;235.0;328.0;180.0;1276.0;296.0;171.0;;;1563.0;68.0;170.0;917.0;99.0;765.0;543.0;1047.0
1108;Woonprovincie: Zuid-Holland;2003;2739.0;12.9;194.0;468.0;395.0;276.0;67.0;314.0;145.0;93.0;157.0;631.0;92.0;2647.0;155.0;130.0;932.0;417.0;388.0;185.0;270.0;170.0;1260.0;339.0;218.0;383.0;540.0;1424.0;76.0;205.0;959.0;76.0;753.0;521.0;990.0
1109;Woonprovincie: Zuid-Holland;2004;2939.0;13.3;204.0;530.0;339.0;238.0;117.0;332.0;146.0;113.0;188.0;731.0;101.0;2837.0;244.0;124.0;1071.0;382.0;409.0;200.0;275.0;132.0;1379.0;258.0;222.0;534.0;546.0;1566.0;73.0;141.0;1062.0;97.0;720.0;513.0;955.0
1110;Woonprovincie: Zuid-Holland;2005;2960.0;12.8;161.0;502.0;333.0;206.0;106.0;317.0;148.0;111.0;258.0;820.0;91.0;2869.0;254.0;146.0;1077.0;393.0;383.0;176.0;277.0;163.0;1439.0;227.0;237.0;520.0;537.0;1505.0;93.0;113.0;1172.0;77.0;702.0;484.0;927.0
1111;Woonprovincie: Zuid-Holland;2006;3029.0;12.6;154.0;511.0;340.0;257.0;99.0;316.0;176.0;126.0;167.0;884.0;89.0;2940.0;275.0;171.0;1128.0;432.0;335.0;164.0;292.0;143.0;1441.0;206.0;219.0;574.0;588.0;1572.0;68.0;110.0;1194.0;84.0;761.0;494.0;1049.0
1112;Woonprovincie: Zuid-Holland;2007;3098.0;13.1;178.0;437.0;319.0;301.0;92.0;381.0;178.0;213.0;141.0;858.0;117.0;2982.0;300.0;157.0;1059.0;394.0;393.0;197.0;283.0;201.0;1472.0;227.0;238.0;603.0;558.0;1557.0;74.0;174.0;1221.0;73.0;772.0;507.0;1039.0
1113;Woonprovincie: Zuid-Holland;2008;3231.0;13.5;192.0;561.0;369.0;194.0;73.0;370.0;210.0;152.0;149.0;961.0;125.0;3106.0;293.0;187.0;1154.0;375.0;386.0;205.0;327.0;179.0;1458.0;345.0;276.0;621.0;531.0;1637.0;96.0;157.0;1267.0;74.0;816.0;533.0;1107.0
1114;Woonprovincie: Zuid-Holland;2009;3157.0;12.9;184.0;472.0;327.0;285.0;84.0;461.0;160.0;155.0;132.0;897.0;134.0;3023.0;259.0;194.0;1109.0;441.0;378.0;190.0;298.0;154.0;1370.0;314.0;361.0;597.0;515.0;1589.0;104.0;162.0;1232.0;71.0;835.0;533.0;1141.0
1115;Woonprovincie: Zuid-Holland;2010;3163.0;13.3;162.0;535.0;291.0;238.0;102.0;405.0;165.0;141.0;165.0;960.0;97.0;3066.0;326.0;195.0;1154.0;370.0;328.0;164.0;330.0;198.0;1308.0;355.0;359.0;568.0;574.0;1501.0;130.0;103.0;1321.0;107.0;847.0;512.0;1150.0
1116;Woonprovincie: Zuid-Holland;2011;3060.0;13.2;171.0;567.0;370.0;254.0;109.0;413.0;178.0;127.0;137.0;735.0;89.0;2971.0;221.0;169.0;1105.0;366.0;450.0;124.0;370.0;166.0;1253.0;606.0;304.0;510.0;387.0;1505.0;84.0;98.0;1269.0;105.0;812.0;539.0;1064.0
1117;Woonprovincie: Zuid-Holland;2012;3240.0;12.9;113.0;471.0;378.0;249.0;131.0;444.0;172.0;174.0;165.0;943.0;150.0;3090.0;207.0;236.0;1199.0;433.0;406.0;130.0;275.0;204.0;1465.0;595.0;238.0;553.0;390.0;1549.0;69.0;89.0;1423.0;110.0;876.0;531.0;1186.0
1118;Woonprovincie: Zuid-Holland;2013;3074.0;13.0;157.0;434.0;352.0;241.0;108.0;409.0;176.0;159.0;148.0;890.0;124.0;2950.0;181.0;236.0;1111.0;415.0;350.0;143.0;310.0;203.0;1250.0;628.0;232.0;562.0;401.0;1476.0;65.0;111.0;1344.0;79.0;878.0;556.0;1168.0
