ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;RegioS;Perioden;Gediplomeerden_1
8424;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Laren (NH.);2020/'21;126.0
8425;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Laren (NH.);2021/'22;121.0
8426;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2000/'01;
8427;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2001/'02;
8428;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2002/'03;
8429;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2003/'04;242.0
8430;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2004/'05;195.0
8431;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2005/'06;261.0
8432;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2006/'07;221.0
8433;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2007/'08;253.0
8434;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2008/'09;234.0
8435;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2009/'10;255.0
8436;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2010/'11;219.0
8437;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2011/'12;232.0
8438;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2012/'13;230.0
8439;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2013/'14;251.0
8440;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2014/'15;259.0
8441;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2015/'16;267.0
8442;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2016/'17;249.0
8443;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2017/'18;244.0
8444;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2018/'19;231.0
8445;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2019/'20;
8446;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2020/'21;
8447;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leek;2021/'22;
8448;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2000/'01;
8449;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2001/'02;
8450;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2002/'03;
8451;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2003/'04;242.0
8452;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2004/'05;216.0
8453;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2005/'06;208.0
8454;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2006/'07;266.0
8455;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2007/'08;233.0
8456;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2008/'09;224.0
8457;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2009/'10;231.0
8458;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2010/'11;229.0
8459;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2011/'12;238.0
8460;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2012/'13;216.0
8461;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2013/'14;223.0
8462;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2014/'15;249.0
8463;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2015/'16;257.0
8464;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2016/'17;249.0
8465;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2017/'18;251.0
8466;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2018/'19;253.0
8467;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2019/'20;
8468;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2020/'21;
8469;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leerdam;2021/'22;
8470;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2000/'01;
8471;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2001/'02;
8472;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2002/'03;
8473;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2003/'04;85.0
8474;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2004/'05;75.0
8475;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2005/'06;82.0
8476;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2006/'07;
8477;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2007/'08;
8478;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2008/'09;
8479;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2009/'10;
8480;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2010/'11;
8481;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2011/'12;
8482;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2012/'13;
8483;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2013/'14;
8484;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2014/'15;
8485;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2015/'16;
8486;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2016/'17;
8487;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2017/'18;
8488;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2018/'19;
8489;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2019/'20;
8490;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2020/'21;
8491;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leersum;2021/'22;
8492;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2000/'01;
8493;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2001/'02;
8494;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2002/'03;
8495;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2003/'04;446.0
8496;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2004/'05;709.0
8497;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2005/'06;782.0
8498;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2006/'07;707.0
8499;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2007/'08;755.0
8500;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2008/'09;768.0
8501;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2009/'10;765.0
8502;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2010/'11;754.0
8503;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2011/'12;787.0
8504;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2012/'13;794.0
8505;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2013/'14;726.0
8506;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2014/'15;941.0
8507;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2015/'16;1040.0
8508;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2016/'17;922.0
8509;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2017/'18;952.0
8510;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2018/'19;1068.0
8511;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2019/'20;1173.0
8512;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2020/'21;1091.0
8513;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarden;2021/'22;1041.0
8514;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2000/'01;
8515;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2001/'02;
8516;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2002/'03;
8517;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2003/'04;103.0
8518;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2004/'05;129.0
8519;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2005/'06;128.0
8520;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2006/'07;142.0
8521;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2007/'08;143.0
8522;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2008/'09;133.0
8523;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2009/'10;152.0
8524;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2010/'11;125.0
8525;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2011/'12;138.0
8526;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2012/'13;152.0
8527;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2013/'14;129.0
8528;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2014/'15;114.0
8529;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2015/'16;126.0
8530;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2016/'17;129.0
8531;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2017/'18;97.0
8532;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2018/'19;
8533;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2019/'20;
8534;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2020/'21;
8535;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leeuwarderadeel;2021/'22;
8536;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2000/'01;
8537;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2001/'02;
8538;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2002/'03;
8539;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2003/'04;916.0
8540;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2004/'05;837.0
8541;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2005/'06;884.0
8542;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2006/'07;903.0
8543;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2007/'08;913.0
8544;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2008/'09;946.0
8545;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2009/'10;965.0
8546;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2010/'11;879.0
8547;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2011/'12;896.0
8548;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2012/'13;949.0
8549;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2013/'14;926.0
8550;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2014/'15;986.0
8551;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2015/'16;983.0
8552;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2016/'17;958.0
8553;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2017/'18;1038.0
8554;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2018/'19;990.0
8555;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2019/'20;1002.0
8556;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2020/'21;912.0
8557;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiden;2021/'22;959.0
8558;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2000/'01;
8559;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2001/'02;
8560;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2002/'03;
8561;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2003/'04;245.0
8562;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2004/'05;247.0
8563;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2005/'06;268.0
8564;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2006/'07;279.0
8565;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2007/'08;323.0
8566;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2008/'09;290.0
8567;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2009/'10;294.0
8568;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2010/'11;286.0
8569;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2011/'12;306.0
8570;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2012/'13;323.0
8571;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2013/'14;330.0
8572;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2014/'15;317.0
8573;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2015/'16;288.0
8574;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2016/'17;308.0
8575;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2017/'18;272.0
8576;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2018/'19;300.0
8577;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2019/'20;337.0
8578;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2020/'21;309.0
8579;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leiderdorp;2021/'22;266.0
8580;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2000/'01;
8581;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2001/'02;
8582;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2002/'03;
8583;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2003/'04;
8584;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2004/'05;
8585;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2005/'06;
8586;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2006/'07;
8587;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2007/'08;
8588;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2008/'09;
8589;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2009/'10;
8590;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2010/'11;
8591;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2011/'12;
8592;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2012/'13;
8593;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2013/'14;
8594;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2014/'15;
8595;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2015/'16;
8596;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2016/'17;
8597;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2017/'18;
8598;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2018/'19;
8599;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2019/'20;
8600;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2020/'21;
8601;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam;2021/'22;
8602;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2000/'01;
8603;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2001/'02;
8604;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2002/'03;
8605;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2003/'04;599.0
8606;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2004/'05;598.0
8607;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2005/'06;647.0
8608;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2006/'07;687.0
8609;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2007/'08;688.0
8610;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2008/'09;700.0
8611;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2009/'10;690.0
8612;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2010/'11;659.0
8613;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2011/'12;604.0
8614;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2012/'13;611.0
8615;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2013/'14;609.0
8616;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2014/'15;638.0
8617;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2015/'16;605.0
8618;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2016/'17;660.0
8619;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2017/'18;655.0
8620;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2018/'19;669.0
8621;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2019/'20;752.0
8622;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2020/'21;776.0
8623;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Leidschendam-Voorburg;2021/'22;707.0
8624;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2000/'01;
8625;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2001/'02;
8626;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2002/'03;
8627;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2003/'04;812.0
8628;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2004/'05;703.0
8629;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2005/'06;773.0
8630;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2006/'07;705.0
8631;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2007/'08;812.0
8632;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2008/'09;785.0
8633;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2009/'10;770.0
8634;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2010/'11;757.0
8635;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2011/'12;657.0
8636;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2012/'13;738.0
8637;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2013/'14;752.0
8638;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2014/'15;780.0
8639;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;Lelystad;2015/'16;809.0
