ID;Persoonskenmerken;Land;Perioden;AndereMensen_1;Rechtssysteem_2;Politie_3;Politici_4;Parlement_5;PolitiekePartijen_6;EuropeesParlement_7;VerenigdeNaties_8;AndereMensen_9;Rechtssysteem_10;Politie_11;Politici_12;Parlement_13;PolitiekePartijen_14;EuropeesParlement_15;VerenigdeNaties_16
3107;Leeftijd: 65 tot 75 jaar;Spanje;2016;4.6;3.9;6.9;2.5;3.9;2.4;3.9;4.5;34.0;26.0;74.0;11.0;29.0;11.0;28.0;33.0
3108;Leeftijd: 65 tot 75 jaar;Spanje;2018;4.9;4.6;7.1;2.5;3.9;2.5;4.4;4.7;40.0;35.0;80.0;12.0;23.0;10.0;33.0;37.0
3109;Leeftijd: 65 tot 75 jaar;Spanje;2020;;;;;;;;;;;;;;;;
3110;Leeftijd: 65 tot 75 jaar;Tsjechië;2002;;;;;;;;;;;;;;;;
3111;Leeftijd: 65 tot 75 jaar;Tsjechië;2004;;;;;;;;;;;;;;;;
3112;Leeftijd: 65 tot 75 jaar;Tsjechië;2006;;;;;;;;;;;;;;;;
3113;Leeftijd: 65 tot 75 jaar;Tsjechië;2008;;;;;;;;;;;;;;;;
3114;Leeftijd: 65 tot 75 jaar;Tsjechië;2010;4.4;4.1;5.0;2.8;3.3;2.8;4.0;5.0;36.0;26.0;39.0;12.0;17.0;13.0;26.0;39.0
3115;Leeftijd: 65 tot 75 jaar;Tsjechië;2012;3.8;3.8;5.0;2.5;2.9;2.5;3.8;4.6;23.0;26.0;41.0;14.0;17.0;13.0;26.0;36.0
3116;Leeftijd: 65 tot 75 jaar;Tsjechië;2014;4.5;4.6;5.6;3.3;3.8;3.4;3.8;4.7;29.0;38.0;51.0;16.0;26.0;17.0;28.0;41.0
3117;Leeftijd: 65 tot 75 jaar;Tsjechië;2016;4.6;4.9;5.9;3.6;4.4;3.5;3.8;4.7;38.0;43.0;58.0;20.0;32.0;20.0;26.0;39.0
3118;Leeftijd: 65 tot 75 jaar;Tsjechië;2018;4.6;4.7;5.7;3.3;4.0;3.3;3.5;4.1;35.0;37.0;53.0;17.0;27.0;16.0;23.0;30.0
3119;Leeftijd: 65 tot 75 jaar;Tsjechië;2020;4.9;5.6;6.8;3.9;4.8;3.8;4.5;4.9;42.0;54.0;75.0;27.0;39.0;26.0;44.0;46.0
3120;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2002;5.3;4.6;6.0;3.7;4.4;;2.9;4.8;45.0;37.0;63.0;26.0;32.0;;11.0;37.0
3121;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2004;5.3;5.2;6.0;3.5;4.2;3.5;2.8;5.2;45.0;44.0;59.0;22.0;33.0;21.0;13.0;47.0
3122;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2006;5.5;4.7;6.0;3.3;4.0;3.5;2.9;4.9;49.0;40.0;63.0;16.0;29.0;15.0;11.0;40.0
3123;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2008;5.6;5.2;6.4;3.5;4.1;3.7;2.7;4.8;49.0;45.0;67.0;18.0;27.0;19.0;12.0;37.0
3124;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2010;5.7;5.4;6.4;3.7;4.2;3.7;2.8;4.8;54.0;48.0;68.0;23.0;34.0;23.0;12.0;40.0
3125;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2012;5.7;5.6;6.7;3.6;4.2;3.6;2.6;4.9;52.0;53.0;78.0;22.0;33.0;20.0;10.0;42.0
3126;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2014;5.5;5.4;5.9;3.6;4.3;3.5;2.4;4.7;52.0;50.0;61.0;22.0;33.0;22.0;10.0;40.0
3127;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2016;5.6;5.8;6.5;3.8;4.6;3.7;2.9;4.8;55.0;62.0;70.0;22.0;36.0;18.0;14.0;39.0
3128;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2018;5.3;5.7;6.6;3.5;4.3;3.5;2.9;5.2;48.0;59.0;74.0;18.0;33.0;18.0;17.0;48.0
3129;Leeftijd: 65 tot 75 jaar;Verenigd Koninkrijk;2020;5.3;5.6;6.0;3.1;4.1;3.3;3.1;5.0;50.0;54.0;61.0;16.0;32.0;17.0;18.0;44.0
3130;Leeftijd: 65 tot 75 jaar;Zweden;2002;5.7;5.8;6.8;4.7;5.5;;3.5;6.5;52.0;55.0;79.0;34.0;49.0;;18.0;70.0
3131;Leeftijd: 65 tot 75 jaar;Zweden;2004;5.7;5.3;6.4;4.1;5.2;4.2;3.7;6.0;51.0;47.0;64.0;27.0;42.0;27.0;23.0;59.0
3132;Leeftijd: 65 tot 75 jaar;Zweden;2006;6.4;5.7;6.3;4.3;5.4;4.5;4.2;6.3;64.0;55.0;65.0;30.0;47.0;31.0;28.0;69.0
3133;Leeftijd: 65 tot 75 jaar;Zweden;2008;6.3;5.6;6.3;4.3;5.4;4.6;4.4;6.0;63.0;52.0;62.0;30.0;50.0;31.0;34.0;62.0
3134;Leeftijd: 65 tot 75 jaar;Zweden;2010;6.1;6.5;6.9;4.9;6.2;4.9;4.6;6.0;61.0;73.0;79.0;38.0;65.0;40.0;38.0;62.0
3135;Leeftijd: 65 tot 75 jaar;Zweden;2012;5.9;5.9;6.5;4.6;5.8;4.8;4.3;5.9;58.0;60.0;67.0;34.0;58.0;39.0;29.0;61.0
3136;Leeftijd: 65 tot 75 jaar;Zweden;2014;6.2;6.2;6.5;4.6;6.0;4.9;4.5;6.2;63.0;64.0;71.0;34.0;60.0;37.0;32.0;64.0
3137;Leeftijd: 65 tot 75 jaar;Zweden;2016;6.3;6.0;6.5;4.6;5.9;4.5;4.3;5.9;67.0;63.0;73.0;36.0;59.0;30.0;30.0;57.0
3138;Leeftijd: 65 tot 75 jaar;Zweden;2018;6.3;6.4;6.8;4.7;6.1;4.8;4.7;5.8;67.0;69.0;75.0;37.0;63.0;40.0;37.0;60.0
3139;Leeftijd: 65 tot 75 jaar;Zweden;2020;;;;;;;;;;;;;;;;
3140;Leeftijd: 65 tot 75 jaar;Zwitserland;2002;5.6;5.8;6.8;4.8;5.4;;4.3;4.9;48.0;56.0;76.0;37.0;48.0;;31.0;43.0
3141;Leeftijd: 65 tot 75 jaar;Zwitserland;2004;5.4;6.1;7.1;4.7;5.4;4.6;4.3;5.1;48.0;60.0;78.0;31.0;42.0;28.0;31.0;41.0
3142;Leeftijd: 65 tot 75 jaar;Zwitserland;2006;5.5;6.0;7.2;5.2;5.8;4.9;4.5;5.0;49.0;57.0;81.0;44.0;51.0;34.0;30.0;42.0
3143;Leeftijd: 65 tot 75 jaar;Zwitserland;2008;5.3;6.0;7.0;4.9;5.6;4.5;4.3;5.1;40.0;62.0;77.0;41.0;53.0;32.0;31.0;44.0
3144;Leeftijd: 65 tot 75 jaar;Zwitserland;2010;5.6;5.8;7.2;4.8;5.4;4.4;4.0;4.9;54.0;55.0;80.0;39.0;49.0;27.0;22.0;45.0
3145;Leeftijd: 65 tot 75 jaar;Zwitserland;2012;5.7;6.2;7.2;5.3;6.1;4.8;4.3;5.0;52.0;60.0;83.0;45.0;60.0;34.0;25.0;43.0
3146;Leeftijd: 65 tot 75 jaar;Zwitserland;2014;6.0;6.1;7.1;5.2;5.8;4.7;4.1;5.0;58.0;62.0;82.0;44.0;57.0;36.0;28.0;41.0
3147;Leeftijd: 65 tot 75 jaar;Zwitserland;2016;6.0;6.4;7.5;5.4;6.2;5.2;4.0;4.8;59.0;68.0;87.0;48.0;62.0;41.0;26.0;39.0
3148;Leeftijd: 65 tot 75 jaar;Zwitserland;2018;6.0;6.4;7.3;5.4;6.2;5.1;4.2;5.2;57.0;68.0;85.0;51.0;67.0;44.0;31.0;44.0
3149;Leeftijd: 65 tot 75 jaar;Zwitserland;2020;6.0;6.8;7.4;5.8;6.6;5.3;4.6;5.0;54.0;74.0;87.0;58.0;70.0;44.0;38.0;39.0
3150;Leeftijd: 75 jaar of ouder;België;2002;4.3;3.9;6.0;3.9;4.4;;4.2;4.1;34.0;33.0;62.0;26.0;34.0;;32.0;29.0
3151;Leeftijd: 75 jaar of ouder;België;2004;4.8;4.5;6.1;4.1;4.5;4.1;4.8;4.7;42.0;34.0;63.0;27.0;29.0;28.0;32.0;41.0
3152;Leeftijd: 75 jaar of ouder;België;2006;4.9;4.7;6.1;4.3;4.7;4.1;4.9;4.9;43.0;41.0;68.0;30.0;36.0;29.0;36.0;40.0
3153;Leeftijd: 75 jaar of ouder;België;2008;5.0;4.6;6.1;3.8;4.4;3.7;4.6;4.8;42.0;35.0;59.0;26.0;32.0;18.0;33.0;41.0
3154;Leeftijd: 75 jaar of ouder;België;2010;4.8;4.7;6.3;4.1;4.4;3.9;5.0;5.2;38.0;34.0;69.0;30.0;28.0;23.0;44.0;42.0
3155;Leeftijd: 75 jaar of ouder;België;2012;5.3;4.6;6.1;4.4;4.8;4.1;4.8;5.3;49.0;35.0;63.0;32.0;40.0;24.0;42.0;53.0
3156;Leeftijd: 75 jaar of ouder;België;2014;4.9;4.7;6.0;3.9;4.6;3.9;4.5;4.8;38.0;42.0;64.0;27.0;36.0;26.0;39.0;38.0
3157;Leeftijd: 75 jaar of ouder;België;2016;5.2;5.0;6.9;4.5;4.7;4.3;4.6;5.2;50.0;47.0;77.0;33.0;41.0;29.0;35.0;48.0
3158;Leeftijd: 75 jaar of ouder;België;2018;5.1;5.0;6.4;4.4;4.5;4.2;4.5;4.9;43.0;44.0;72.0;29.0;35.0;27.0;37.0;45.0
3159;Leeftijd: 75 jaar of ouder;België;2020;5.3;5.0;6.2;4.3;4.7;4.0;4.8;5.2;49.0;41.0;69.0;25.0;36.0;21.0;40.0;47.0
3160;Leeftijd: 75 jaar of ouder;Bulgarije;2002;;;;;;;;;;;;;;;;
3161;Leeftijd: 75 jaar of ouder;Bulgarije;2004;;;;;;;;;;;;;;;;
3162;Leeftijd: 75 jaar of ouder;Bulgarije;2006;;;;;;;;;;;;;;;;
3163;Leeftijd: 75 jaar of ouder;Bulgarije;2008;3.6;2.4;3.5;2.2;2.5;2.2;4.3;4.8;20.0;11.0;23.0;7.0;12.0;7.0;32.0;41.0
3164;Leeftijd: 75 jaar of ouder;Bulgarije;2010;3.7;2.7;3.9;2.2;2.6;2.2;4.5;4.5;26.0;12.0;26.0;7.0;12.0;5.0;37.0;34.0
3165;Leeftijd: 75 jaar of ouder;Bulgarije;2012;3.4;2.3;3.9;1.9;2.0;1.9;4.2;4.8;20.0;11.0;29.0;5.0;6.0;4.0;31.0;40.0
3166;Leeftijd: 75 jaar of ouder;Bulgarije;2014;;;;;;;;;;;;;;;;
3167;Leeftijd: 75 jaar of ouder;Bulgarije;2016;;;;;;;;;;;;;;;;
3168;Leeftijd: 75 jaar of ouder;Bulgarije;2018;3.5;3.0;3.8;2.3;2.7;2.3;3.4;3.3;15.0;15.0;23.0;7.0;8.0;7.0;27.0;24.0
3169;Leeftijd: 75 jaar of ouder;Bulgarije;2020;3.6;3.0;4.7;2.2;2.4;2.3;3.8;4.2;21.0;15.0;40.0;10.0;8.0;8.0;27.0;29.0
3170;Leeftijd: 75 jaar of ouder;Cyprus;2002;;;;;;;;;;;;;;;;
3171;Leeftijd: 75 jaar of ouder;Cyprus;2004;;;;;;;;;;;;;;;;
3172;Leeftijd: 75 jaar of ouder;Cyprus;2006;;;;;;;;;;;;;;;;
3173;Leeftijd: 75 jaar of ouder;Cyprus;2008;4.4;7.6;7.5;5.8;6.9;5.5;6.7;5.1;42.0;80.0;84.0;58.0;70.0;52.0;69.0;51.0
3174;Leeftijd: 75 jaar of ouder;Cyprus;2010;;;;;;;;;;;;;;;;
3175;Leeftijd: 75 jaar of ouder;Cyprus;2012;;;;;;;;;;;;;;;;
3176;Leeftijd: 75 jaar of ouder;Cyprus;2014;;;;;;;;;;;;;;;;
3177;Leeftijd: 75 jaar of ouder;Cyprus;2016;;;;;;;;;;;;;;;;
3178;Leeftijd: 75 jaar of ouder;Cyprus;2018;3.8;4.5;5.6;3.3;4.3;3.5;4.5;5.2;29.0;29.0;60.0;14.0;29.0;14.0;40.0;50.0
3179;Leeftijd: 75 jaar of ouder;Cyprus;2020;;;;;;;;;;;;;;;;
3180;Leeftijd: 75 jaar of ouder;Denemarken;2002;7.3;7.0;8.3;5.3;6.0;;5.0;6.4;77.0;74.0;94.0;48.0;56.0;;47.0;67.0
3181;Leeftijd: 75 jaar of ouder;Denemarken;2004;6.5;7.0;8.3;5.7;6.0;5.6;4.5;6.4;65.0;71.0;92.0;51.0;50.0;46.0;33.0;63.0
3182;Leeftijd: 75 jaar of ouder;Denemarken;2006;6.8;7.2;8.3;5.6;6.1;5.6;4.8;6.2;71.0;79.0;93.0;50.0;58.0;54.0;36.0;63.0
3183;Leeftijd: 75 jaar of ouder;Denemarken;2008;6.7;7.2;7.7;5.8;6.2;5.6;4.7;6.5;71.0;75.0;84.0;57.0;54.0;56.0;37.0;66.0
3184;Leeftijd: 75 jaar of ouder;Denemarken;2010;6.6;7.3;8.0;5.0;5.5;5.3;;5.8;67.0;80.0;87.0;37.0;50.0;41.0;;61.0
3185;Leeftijd: 75 jaar of ouder;Denemarken;2012;7.0;7.5;8.1;4.8;5.5;5.1;4.7;6.3;73.0;78.0;91.0;40.0;49.0;40.0;35.0;62.0
3186;Leeftijd: 75 jaar of ouder;Denemarken;2014;6.9;7.4;7.9;4.8;5.7;5.0;4.2;6.0;76.0;81.0;87.0;35.0;51.0;39.0;31.0;57.0
3187;Leeftijd: 75 jaar of ouder;Denemarken;2016;;;;;;;;;;;;;;;;
3188;Leeftijd: 75 jaar of ouder;Denemarken;2018;6.9;7.5;8.1;5.2;5.8;5.2;4.9;6.0;71.0;88.0;93.0;40.0;57.0;40.0;40.0;59.0
3189;Leeftijd: 75 jaar of ouder;Denemarken;2020;;;;;;;;;;;;;;;;
3190;Leeftijd: 75 jaar of ouder;Duitsland;2002;4.0;5.8;7.1;3.8;4.7;;4.9;5.5;27.0;56.0;79.0;21.0;34.0;;35.0;51.0
3191;Leeftijd: 75 jaar of ouder;Duitsland;2004;4.2;5.6;7.0;3.4;4.4;3.5;4.1;4.9;30.0;50.0;75.0;17.0;29.0;17.0;27.0;35.0
3192;Leeftijd: 75 jaar of ouder;Duitsland;2006;4.3;5.6;7.3;3.8;4.4;3.8;4.0;4.5;32.0;56.0;82.0;21.0;29.0;19.0;20.0;31.0
3193;Leeftijd: 75 jaar of ouder;Duitsland;2008;4.5;5.5;7.4;3.8;4.6;3.7;4.1;5.0;32.0;50.0;81.0;21.0;34.0;15.0;25.0;40.0
3194;Leeftijd: 75 jaar of ouder;Duitsland;2010;4.6;5.9;7.5;4.0;4.7;4.0;4.4;5.0;35.0;60.0;81.0;24.0;34.0;23.0;33.0;39.0
3195;Leeftijd: 75 jaar of ouder;Duitsland;2012;4.9;5.6;7.5;4.1;5.0;3.9;4.1;5.0;39.0;51.0;83.0;22.0;37.0;20.0;27.0;42.0
3196;Leeftijd: 75 jaar of ouder;Duitsland;2014;5.0;5.2;7.1;4.2;5.1;4.0;3.9;4.6;37.0;45.0;76.0;27.0;42.0;23.0;25.0;33.0
3197;Leeftijd: 75 jaar of ouder;Duitsland;2016;5.3;5.3;7.2;4.5;5.1;4.4;4.3;4.7;47.0;47.0;79.0;30.0;41.0;30.0;27.0;33.0
3198;Leeftijd: 75 jaar of ouder;Duitsland;2018;5.3;5.2;7.1;4.1;4.6;3.9;4.3;4.6;46.0;44.0;77.0;27.0;34.0;22.0;30.0;35.0
3199;Leeftijd: 75 jaar of ouder;Duitsland;2020;;;;;;;;;;;;;;;;
3200;Leeftijd: 75 jaar of ouder;Estland;2002;;;;;;;;;;;;;;;;
3201;Leeftijd: 75 jaar of ouder;Estland;2004;5.2;4.9;6.3;3.5;4.0;3.1;4.6;5.9;44.0;37.0;64.0;15.0;21.0;10.0;36.0;59.0
3202;Leeftijd: 75 jaar of ouder;Estland;2006;5.5;5.3;6.0;4.1;5.0;4.0;5.3;5.5;45.0;42.0;53.0;21.0;37.0;21.0;41.0;45.0
3203;Leeftijd: 75 jaar of ouder;Estland;2008;5.3;4.7;6.6;3.6;4.2;3.0;4.8;5.5;45.0;39.0;70.0;22.0;27.0;13.0;33.0;44.0
3204;Leeftijd: 75 jaar of ouder;Estland;2010;5.8;5.3;6.7;4.2;4.6;3.9;5.5;5.8;51.0;40.0;69.0;25.0;28.0;23.0;44.0;52.0
3205;Leeftijd: 75 jaar of ouder;Estland;2012;5.5;4.7;6.2;3.5;4.0;3.5;4.5;5.0;49.0;38.0;60.0;20.0;26.0;19.0;34.0;40.0
3206;Leeftijd: 75 jaar of ouder;Estland;2014;5.7;5.0;6.2;3.8;4.2;3.6;4.2;4.3;53.0;41.0;59.0;22.0;28.0;17.0;27.0;27.0
3207;Leeftijd: 75 jaar of ouder;Estland;2016;4.5;4.2;7.3;2.7;4.5;2.7;4.9;5.1;53.0;49.0;77.0;21.0;25.0;17.0;29.0;44.0
3208;Leeftijd: 75 jaar of ouder;Estland;2018;5.8;5.9;7.2;4.4;5.1;4.0;4.8;4.9;50.0;55.0;75.0;27.0;42.0;25.0;40.0;40.0
3209;Leeftijd: 75 jaar of ouder;Estland;2020;5.7;6.0;7.3;3.9;5.1;3.9;4.7;5.0;55.0;55.0;82.0;25.0;46.0;25.0;40.0;40.0
3210;Leeftijd: 75 jaar of ouder;Finland;2002;6.4;6.8;8.4;4.8;5.8;;4.8;6.1;67.0;70.0;92.0;44.0;58.0;;44.0;63.0
3211;Leeftijd: 75 jaar of ouder;Finland;2004;6.7;6.7;8.3;5.2;5.8;5.4;4.7;6.4;72.0;70.0;94.0;51.0;56.0;51.0;42.0;73.0
3212;Leeftijd: 75 jaar of ouder;Finland;2006;6.7;6.8;8.4;5.2;6.0;5.3;4.6;6.1;66.0;73.0;92.0;49.0;57.0;52.0;39.0;65.0
3213;Leeftijd: 75 jaar of ouder;Finland;2008;6.7;6.8;8.3;5.0;5.9;5.0;4.9;6.3;68.0;75.0;94.0;46.0;61.0;47.0;46.0;73.0
3214;Leeftijd: 75 jaar of ouder;Finland;2010;6.6;7.0;8.2;4.7;5.3;4.9;5.2;6.4;68.0;78.0;94.0;36.0;46.0;41.0;50.0;72.0
3215;Leeftijd: 75 jaar of ouder;Finland;2012;6.8;6.9;8.2;5.0;5.8;5.1;5.1;6.3;75.0;72.0;92.0;46.0;55.0;45.0;44.0;64.0
3216;Leeftijd: 75 jaar of ouder;Finland;2014;6.9;6.5;8.0;4.6;5.3;4.8;4.6;6.0;73.0;68.0;91.0;36.0;48.0;38.0;38.0;64.0
3217;Leeftijd: 75 jaar of ouder;Finland;2016;7.0;7.0;8.2;4.8;5.5;4.9;5.1;6.0;77.0;80.0;91.0;48.0;54.0;49.0;49.0;62.0
3218;Leeftijd: 75 jaar of ouder;Finland;2018;7.1;7.0;8.2;5.2;5.7;5.4;5.6;6.5;79.0;82.0;92.0;50.0;56.0;52.0;55.0;70.0
3219;Leeftijd: 75 jaar of ouder;Finland;2020;6.6;7.3;8.4;5.4;6.2;5.5;5.5;6.2;71.0;82.0;95.0;54.0;65.0;56.0;53.0;68.0
3220;Leeftijd: 75 jaar of ouder;Frankrijk;2002;4.1;4.4;6.4;3.8;4.2;;4.0;4.1;25.0;30.0;64.0;22.0;19.0;;24.0;28.0
3221;Leeftijd: 75 jaar of ouder;Frankrijk;2004;4.6;4.8;6.2;3.9;4.6;3.8;4.2;4.7;26.0;38.0;67.0;23.0;26.0;14.0;26.0;33.0
3222;Leeftijd: 75 jaar of ouder;Frankrijk;2006;4.5;4.5;6.3;3.5;4.2;3.1;4.0;4.6;31.0;33.0;66.0;14.0;24.0;12.0;23.0;36.0
3223;Leeftijd: 75 jaar of ouder;Frankrijk;2008;4.4;4.6;6.3;4.0;4.5;3.5;4.2;4.8;27.0;35.0;70.0;21.0;31.0;12.0;27.0;36.0
3224;Leeftijd: 75 jaar of ouder;Frankrijk;2010;4.0;4.8;6.4;3.7;4.3;3.4;4.1;4.8;21.0;33.0;63.0;16.0;23.0;10.0;23.0;34.0
3225;Leeftijd: 75 jaar of ouder;Frankrijk;2012;4.2;5.0;6.3;3.5;4.0;3.3;4.0;5.0;29.0;39.0;67.0;16.0;23.0;16.0;25.0;39.0
3226;Leeftijd: 75 jaar of ouder;Frankrijk;2014;4.5;4.7;6.6;3.1;3.7;2.8;3.6;4.7;32.0;38.0;70.0;16.0;23.0;12.0;20.0;33.0
3227;Leeftijd: 75 jaar of ouder;Frankrijk;2016;4.5;4.8;7.0;3.5;4.1;3.3;3.5;4.2;31.0;34.0;78.0;18.0;24.0;14.0;20.0;30.0
3228;Leeftijd: 75 jaar of ouder;Frankrijk;2018;4.3;5.0;6.9;3.8;4.1;3.1;3.6;4.5;27.0;42.0;77.0;21.0;27.0;11.0;20.0;30.0
3229;Leeftijd: 75 jaar of ouder;Frankrijk;2020;4.5;4.7;6.9;4.3;4.8;3.5;4.1;4.4;28.0;35.0;75.0;29.0;34.0;15.0;26.0;29.0
3230;Leeftijd: 75 jaar of ouder;Griekenland;2002;;;;;;;;;;;;;;;;
3231;Leeftijd: 75 jaar of ouder;Griekenland;2004;;;;;;;;;;;;;;;;
3232;Leeftijd: 75 jaar of ouder;Griekenland;2006;;;;;;;;;;;;;;;;
3233;Leeftijd: 75 jaar of ouder;Griekenland;2008;;;;;;;;;;;;;;;;
3234;Leeftijd: 75 jaar of ouder;Griekenland;2010;3.7;4.1;5.5;1.6;2.5;1.7;2.4;2.4;20.0;30.0;49.0;4.0;11.0;5.0;8.0;8.0
3235;Leeftijd: 75 jaar of ouder;Griekenland;2012;;;;;;;;;;;;;;;;
3236;Leeftijd: 75 jaar of ouder;Griekenland;2014;;;;;;;;;;;;;;;;
3237;Leeftijd: 75 jaar of ouder;Griekenland;2016;;;;;;;;;;;;;;;;
3238;Leeftijd: 75 jaar of ouder;Griekenland;2018;;;;;;;;;;;;;;;;
3239;Leeftijd: 75 jaar of ouder;Griekenland;2020;3.8;6.6;7.1;3.9;4.5;4.0;5.0;4.9;24.0;73.0;81.0;27.0;36.0;27.0;41.0;44.0
3240;Leeftijd: 75 jaar of ouder;Hongarije;2002;3.5;5.4;5.8;4.3;5.5;;5.4;5.8;18.0;42.0;51.0;25.0;38.0;;48.0;52.0
3241;Leeftijd: 75 jaar of ouder;Hongarije;2004;3.4;4.8;5.5;2.8;3.7;2.7;5.0;5.4;19.0;37.0;52.0;8.0;18.0;8.0;45.0;49.0
3242;Leeftijd: 75 jaar of ouder;Hongarije;2006;4.2;4.7;6.0;2.9;3.8;2.9;5.6;5.8;27.0;35.0;55.0;10.0;19.0;9.0;49.0;56.0
3243;Leeftijd: 75 jaar of ouder;Hongarije;2008;3.9;4.2;4.9;2.5;3.3;2.4;4.2;4.4;23.0;26.0;37.0;12.0;24.0;11.0;27.0;33.0
3244;Leeftijd: 75 jaar of ouder;Hongarije;2010;4.1;5.1;5.7;3.5;4.6;3.3;4.9;;20.0;43.0;56.0;20.0;33.0;21.0;47.0;
3245;Leeftijd: 75 jaar of ouder;Hongarije;2012;4.2;4.7;5.7;3.7;4.1;3.6;4.4;4.8;34.0;37.0;50.0;20.0;26.0;19.0;29.0;36.0
3246;Leeftijd: 75 jaar of ouder;Hongarije;2014;3.5;4.9;5.8;3.2;4.1;3.1;5.1;5.6;21.0;45.0;56.0;19.0;22.0;16.0;47.0;51.0
3247;Leeftijd: 75 jaar of ouder;Hongarije;2016;4.2;6.0;6.7;3.8;5.0;3.7;4.3;4.9;32.0;62.0;72.0;25.0;43.0;22.0;32.0;39.0
3248;Leeftijd: 75 jaar of ouder;Hongarije;2018;4.2;5.7;6.9;4.1;4.5;4.0;5.3;5.8;30.0;53.0;73.0;29.0;35.0;28.0;48.0;54.0
3249;Leeftijd: 75 jaar of ouder;Hongarije;2020;4.0;5.7;6.6;4.6;5.0;4.6;5.6;5.9;29.0;57.0;69.0;38.0;48.0;38.0;53.0;59.0
3250;Leeftijd: 75 jaar of ouder;Ierland;2002;5.9;5.3;7.5;4.1;4.6;;4.6;4.8;56.0;47.0;84.0;32.0;33.0;;38.0;33.0
3251;Leeftijd: 75 jaar of ouder;Ierland;2004;6.1;5.5;7.5;4.8;5.1;4.8;5.1;5.1;65.0;49.0;83.0;42.0;46.0;45.0;46.0;45.0
3252;Leeftijd: 75 jaar of ouder;Ierland;2006;5.7;5.2;7.4;4.3;5.4;4.5;5.0;5.4;50.0;46.0;79.0;30.0;44.0;30.0;38.0;51.0
3253;Leeftijd: 75 jaar of ouder;Ierland;2008;;;;;;;;;;;;;;;;
3254;Leeftijd: 75 jaar of ouder;Ierland;2010;5.1;5.7;7.7;3.8;4.2;3.6;4.3;5.7;46.0;54.0;88.0;18.0;25.0;15.0;31.0;54.0
3255;Leeftijd: 75 jaar of ouder;Ierland;2012;4.8;5.5;7.8;3.4;4.0;3.1;4.5;5.5;42.0;52.0;92.0;16.0;27.0;14.0;41.0;55.0
3256;Leeftijd: 75 jaar of ouder;Ierland;2014;4.7;5.6;7.1;3.5;4.0;3.3;4.4;5.3;43.0;52.0;80.0;19.0;23.0;15.0;29.0;48.0
3257;Leeftijd: 75 jaar of ouder;Ierland;2016;5.6;5.6;7.1;4.0;4.8;4.2;4.8;6.0;56.0;54.0;82.0;32.0;41.0;31.0;42.0;60.0
3258;Leeftijd: 75 jaar of ouder;Ierland;2018;5.8;5.6;6.7;4.7;5.0;4.4;5.5;5.9;58.0;57.0;72.0;42.0;42.0;35.0;55.0;60.0
3259;Leeftijd: 75 jaar of ouder;Ierland;2020;6.1;6.4;7.7;5.0;6.0;4.9;6.1;6.2;64.0;70.0;84.0;50.0;61.0;44.0;64.0;62.0
3260;Leeftijd: 75 jaar of ouder;IJsland;2002;;;;;;;;;;;;;;;;
3261;Leeftijd: 75 jaar of ouder;IJsland;2004;;;;;;;;;;;;;;;;
3262;Leeftijd: 75 jaar of ouder;IJsland;2006;;;;;;;;;;;;;;;;
3263;Leeftijd: 75 jaar of ouder;IJsland;2008;;;;;;;;;;;;;;;;
3264;Leeftijd: 75 jaar of ouder;IJsland;2010;;;;;;;;;;;;;;;;
3265;Leeftijd: 75 jaar of ouder;IJsland;2012;;;;;;;;;;;;;;;;
3266;Leeftijd: 75 jaar of ouder;IJsland;2014;;;;;;;;;;;;;;;;
3267;Leeftijd: 75 jaar of ouder;IJsland;2016;;;;;;;;;;;;;;;;
3268;Leeftijd: 75 jaar of ouder;IJsland;2018;6.1;5.6;7.7;4.1;4.7;4.2;4.8;6.7;100.0;50.0;100.0;50.0;50.0;50.0;50.0;100.0
3269;Leeftijd: 75 jaar of ouder;IJsland;2020;6.2;6.5;7.8;4.9;5.5;4.5;4.4;6.4;100.0;100.0;100.0;33.0;50.0;33.0;50.0;100.0
3270;Leeftijd: 75 jaar of ouder;Israël;2002;;;;;;;;;;;;;;;;
3271;Leeftijd: 75 jaar of ouder;Israël;2004;;;;;;;;;;;;;;;;
3272;Leeftijd: 75 jaar of ouder;Israël;2006;;;;;;;;;;;;;;;;
3273;Leeftijd: 75 jaar of ouder;Israël;2008;;;;;;;;;;;;;;;;
3274;Leeftijd: 75 jaar of ouder;Israël;2010;5.6;5.5;5.2;3.3;4.3;3.1;3.8;3.3;50.0;49.0;44.0;16.0;29.0;14.0;24.0;20.0
3275;Leeftijd: 75 jaar of ouder;Israël;2012;5.4;6.5;5.9;3.3;4.5;3.3;;3.2;48.0;67.0;55.0;21.0;38.0;18.0;;22.0
3276;Leeftijd: 75 jaar of ouder;Israël;2014;5.3;6.2;5.7;3.5;4.6;3.5;3.5;2.9;42.0;64.0;51.0;17.0;34.0;15.0;21.0;18.0
