ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OprichtingenVanVestigingen_1
6137;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2007;0.0
6138;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2008;0.0
6139;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2009;5.0
6140;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2010;0.0
6141;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2011;5.0
6142;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2012;5.0
6143;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2013;5.0
6144;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2014;0.0
6145;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2015;0.0
6146;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2016;5.0
6147;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2017;5.0
6148;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2018;0.0
6149;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2019;5.0
6150;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2020;5.0
6151;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2021;0.0
6152;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2022;0.0
6153;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2023;5.0
6154;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2007;0.0
6155;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2008;0.0
6156;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2009;0.0
6157;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2010;0.0
6158;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2011;0.0
6159;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2012;0.0
6160;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2013;0.0
6161;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2014;0.0
6162;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2015;0.0
6163;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2016;0.0
6164;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2017;0.0
6165;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2018;0.0
6166;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2019;0.0
6167;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2020;0.0
6168;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2021;0.0
6169;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2022;0.0
6170;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2023;0.0
6171;B Delfstoffenwinning;Noord-Overijssel (CR);2007;0.0
6172;B Delfstoffenwinning;Noord-Overijssel (CR);2008;0.0
6173;B Delfstoffenwinning;Noord-Overijssel (CR);2009;0.0
6174;B Delfstoffenwinning;Noord-Overijssel (CR);2010;0.0
6175;B Delfstoffenwinning;Noord-Overijssel (CR);2011;0.0
6176;B Delfstoffenwinning;Noord-Overijssel (CR);2012;0.0
6177;B Delfstoffenwinning;Noord-Overijssel (CR);2013;0.0
6178;B Delfstoffenwinning;Noord-Overijssel (CR);2014;0.0
6179;B Delfstoffenwinning;Noord-Overijssel (CR);2015;0.0
6180;B Delfstoffenwinning;Noord-Overijssel (CR);2016;0.0
6181;B Delfstoffenwinning;Noord-Overijssel (CR);2017;0.0
6182;B Delfstoffenwinning;Noord-Overijssel (CR);2018;0.0
6183;B Delfstoffenwinning;Noord-Overijssel (CR);2019;0.0
6184;B Delfstoffenwinning;Noord-Overijssel (CR);2020;5.0
6185;B Delfstoffenwinning;Noord-Overijssel (CR);2021;0.0
6186;B Delfstoffenwinning;Noord-Overijssel (CR);2022;0.0
6187;B Delfstoffenwinning;Noord-Overijssel (CR);2023;0.0
6188;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2007;0.0
6189;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2008;0.0
6190;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2009;0.0
6191;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2010;0.0
6192;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2011;0.0
6193;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2012;0.0
6194;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2013;0.0
6195;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2014;0.0
6196;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2015;0.0
6197;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2016;0.0
6198;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2017;0.0
6199;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2018;0.0
6200;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2019;5.0
6201;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2020;0.0
6202;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2021;0.0
6203;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2022;0.0
6204;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2023;0.0
6205;B Delfstoffenwinning;Twente (CR);2007;0.0
6206;B Delfstoffenwinning;Twente (CR);2008;0.0
6207;B Delfstoffenwinning;Twente (CR);2009;0.0
6208;B Delfstoffenwinning;Twente (CR);2010;0.0
6209;B Delfstoffenwinning;Twente (CR);2011;0.0
6210;B Delfstoffenwinning;Twente (CR);2012;0.0
6211;B Delfstoffenwinning;Twente (CR);2013;0.0
6212;B Delfstoffenwinning;Twente (CR);2014;0.0
6213;B Delfstoffenwinning;Twente (CR);2015;0.0
6214;B Delfstoffenwinning;Twente (CR);2016;0.0
6215;B Delfstoffenwinning;Twente (CR);2017;0.0
6216;B Delfstoffenwinning;Twente (CR);2018;0.0
6217;B Delfstoffenwinning;Twente (CR);2019;0.0
6218;B Delfstoffenwinning;Twente (CR);2020;0.0
6219;B Delfstoffenwinning;Twente (CR);2021;0.0
6220;B Delfstoffenwinning;Twente (CR);2022;0.0
6221;B Delfstoffenwinning;Twente (CR);2023;0.0
6222;B Delfstoffenwinning;Veluwe (CR);2007;0.0
6223;B Delfstoffenwinning;Veluwe (CR);2008;0.0
6224;B Delfstoffenwinning;Veluwe (CR);2009;0.0
6225;B Delfstoffenwinning;Veluwe (CR);2010;0.0
6226;B Delfstoffenwinning;Veluwe (CR);2011;0.0
6227;B Delfstoffenwinning;Veluwe (CR);2012;0.0
6228;B Delfstoffenwinning;Veluwe (CR);2013;0.0
6229;B Delfstoffenwinning;Veluwe (CR);2014;0.0
6230;B Delfstoffenwinning;Veluwe (CR);2015;0.0
6231;B Delfstoffenwinning;Veluwe (CR);2016;0.0
6232;B Delfstoffenwinning;Veluwe (CR);2017;0.0
6233;B Delfstoffenwinning;Veluwe (CR);2018;0.0
6234;B Delfstoffenwinning;Veluwe (CR);2019;0.0
6235;B Delfstoffenwinning;Veluwe (CR);2020;0.0
6236;B Delfstoffenwinning;Veluwe (CR);2021;0.0
6237;B Delfstoffenwinning;Veluwe (CR);2022;0.0
6238;B Delfstoffenwinning;Veluwe (CR);2023;0.0
6239;B Delfstoffenwinning;Achterhoek (CR);2007;0.0
6240;B Delfstoffenwinning;Achterhoek (CR);2008;0.0
6241;B Delfstoffenwinning;Achterhoek (CR);2009;0.0
6242;B Delfstoffenwinning;Achterhoek (CR);2010;0.0
6243;B Delfstoffenwinning;Achterhoek (CR);2011;0.0
6244;B Delfstoffenwinning;Achterhoek (CR);2012;0.0
6245;B Delfstoffenwinning;Achterhoek (CR);2013;0.0
6246;B Delfstoffenwinning;Achterhoek (CR);2014;0.0
6247;B Delfstoffenwinning;Achterhoek (CR);2015;0.0
6248;B Delfstoffenwinning;Achterhoek (CR);2016;0.0
6249;B Delfstoffenwinning;Achterhoek (CR);2017;0.0
6250;B Delfstoffenwinning;Achterhoek (CR);2018;0.0
6251;B Delfstoffenwinning;Achterhoek (CR);2019;0.0
6252;B Delfstoffenwinning;Achterhoek (CR);2020;0.0
6253;B Delfstoffenwinning;Achterhoek (CR);2021;0.0
6254;B Delfstoffenwinning;Achterhoek (CR);2022;0.0
6255;B Delfstoffenwinning;Achterhoek (CR);2023;0.0
6256;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2007;5.0
6257;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2008;0.0
6258;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2009;0.0
6259;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2010;0.0
6260;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2011;0.0
6261;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2012;0.0
6262;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2013;0.0
6263;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2014;0.0
6264;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2015;0.0
6265;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2016;0.0
6266;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2017;0.0
6267;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2018;0.0
6268;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2019;0.0
6269;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2020;0.0
6270;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2021;0.0
6271;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2022;0.0
6272;B Delfstoffenwinning;Arnhem/Nijmegen (CR);2023;0.0
6273;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2007;0.0
6274;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2008;0.0
6275;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2009;0.0
6276;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2010;0.0
6277;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2011;0.0
6278;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2012;5.0
6279;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2013;0.0
6280;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2014;0.0
6281;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2015;0.0
6282;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2016;0.0
6283;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2017;0.0
6284;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2018;0.0
6285;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2019;0.0
6286;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2020;0.0
6287;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2021;0.0
6288;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2022;0.0
6289;B Delfstoffenwinning;Zuidwest-Gelderland (CR);2023;0.0
6290;B Delfstoffenwinning;Utrecht (CR);2007;0.0
6291;B Delfstoffenwinning;Utrecht (CR);2008;0.0
6292;B Delfstoffenwinning;Utrecht (CR);2009;0.0
6293;B Delfstoffenwinning;Utrecht (CR);2010;0.0
6294;B Delfstoffenwinning;Utrecht (CR);2011;0.0
6295;B Delfstoffenwinning;Utrecht (CR);2012;0.0
6296;B Delfstoffenwinning;Utrecht (CR);2013;5.0
6297;B Delfstoffenwinning;Utrecht (CR);2014;0.0
6298;B Delfstoffenwinning;Utrecht (CR);2015;0.0
6299;B Delfstoffenwinning;Utrecht (CR);2016;5.0
6300;B Delfstoffenwinning;Utrecht (CR);2017;0.0
6301;B Delfstoffenwinning;Utrecht (CR);2018;0.0
6302;B Delfstoffenwinning;Utrecht (CR);2019;0.0
6303;B Delfstoffenwinning;Utrecht (CR);2020;0.0
6304;B Delfstoffenwinning;Utrecht (CR);2021;0.0
6305;B Delfstoffenwinning;Utrecht (CR);2022;0.0
6306;B Delfstoffenwinning;Utrecht (CR);2023;0.0
6307;B Delfstoffenwinning;Kop van Noord-Holland (CR);2007;0.0
6308;B Delfstoffenwinning;Kop van Noord-Holland (CR);2008;0.0
6309;B Delfstoffenwinning;Kop van Noord-Holland (CR);2009;0.0
6310;B Delfstoffenwinning;Kop van Noord-Holland (CR);2010;0.0
6311;B Delfstoffenwinning;Kop van Noord-Holland (CR);2011;5.0
6312;B Delfstoffenwinning;Kop van Noord-Holland (CR);2012;5.0
6313;B Delfstoffenwinning;Kop van Noord-Holland (CR);2013;5.0
6314;B Delfstoffenwinning;Kop van Noord-Holland (CR);2014;0.0
6315;B Delfstoffenwinning;Kop van Noord-Holland (CR);2015;0.0
6316;B Delfstoffenwinning;Kop van Noord-Holland (CR);2016;0.0
6317;B Delfstoffenwinning;Kop van Noord-Holland (CR);2017;5.0
6318;B Delfstoffenwinning;Kop van Noord-Holland (CR);2018;0.0
6319;B Delfstoffenwinning;Kop van Noord-Holland (CR);2019;5.0
6320;B Delfstoffenwinning;Kop van Noord-Holland (CR);2020;5.0
6321;B Delfstoffenwinning;Kop van Noord-Holland (CR);2021;5.0
6322;B Delfstoffenwinning;Kop van Noord-Holland (CR);2022;5.0
6323;B Delfstoffenwinning;Kop van Noord-Holland (CR);2023;5.0
6324;B Delfstoffenwinning;Alkmaar en omgeving (CR);2007;0.0
6325;B Delfstoffenwinning;Alkmaar en omgeving (CR);2008;0.0
6326;B Delfstoffenwinning;Alkmaar en omgeving (CR);2009;0.0
6327;B Delfstoffenwinning;Alkmaar en omgeving (CR);2010;0.0
6328;B Delfstoffenwinning;Alkmaar en omgeving (CR);2011;0.0
6329;B Delfstoffenwinning;Alkmaar en omgeving (CR);2012;5.0
6330;B Delfstoffenwinning;Alkmaar en omgeving (CR);2013;0.0
6331;B Delfstoffenwinning;Alkmaar en omgeving (CR);2014;0.0
6332;B Delfstoffenwinning;Alkmaar en omgeving (CR);2015;0.0
6333;B Delfstoffenwinning;Alkmaar en omgeving (CR);2016;0.0
6334;B Delfstoffenwinning;Alkmaar en omgeving (CR);2017;5.0
6335;B Delfstoffenwinning;Alkmaar en omgeving (CR);2018;5.0
6336;B Delfstoffenwinning;Alkmaar en omgeving (CR);2019;0.0
6337;B Delfstoffenwinning;Alkmaar en omgeving (CR);2020;0.0
6338;B Delfstoffenwinning;Alkmaar en omgeving (CR);2021;0.0
6339;B Delfstoffenwinning;Alkmaar en omgeving (CR);2022;0.0
6340;B Delfstoffenwinning;Alkmaar en omgeving (CR);2023;0.0
6341;B Delfstoffenwinning;IJmond (CR);2007;0.0
6342;B Delfstoffenwinning;IJmond (CR);2008;0.0
6343;B Delfstoffenwinning;IJmond (CR);2009;0.0
6344;B Delfstoffenwinning;IJmond (CR);2010;0.0
6345;B Delfstoffenwinning;IJmond (CR);2011;0.0
6346;B Delfstoffenwinning;IJmond (CR);2012;0.0
6347;B Delfstoffenwinning;IJmond (CR);2013;0.0
6348;B Delfstoffenwinning;IJmond (CR);2014;0.0
6349;B Delfstoffenwinning;IJmond (CR);2015;0.0
6350;B Delfstoffenwinning;IJmond (CR);2016;0.0
6351;B Delfstoffenwinning;IJmond (CR);2017;0.0
6352;B Delfstoffenwinning;IJmond (CR);2018;0.0
6353;B Delfstoffenwinning;IJmond (CR);2019;0.0
6354;B Delfstoffenwinning;IJmond (CR);2020;0.0
6355;B Delfstoffenwinning;IJmond (CR);2021;5.0
6356;B Delfstoffenwinning;IJmond (CR);2022;0.0
6357;B Delfstoffenwinning;IJmond (CR);2023;0.0
6358;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2007;0.0
6359;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2008;0.0
6360;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2009;0.0
6361;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2010;0.0
6362;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2011;0.0
6363;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2012;0.0
6364;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2013;0.0
6365;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2014;0.0
6366;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2015;0.0
6367;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2016;0.0
6368;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2017;0.0
6369;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2018;0.0
6370;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2019;0.0
6371;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2020;0.0
6372;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2021;0.0
6373;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2022;0.0
6374;B Delfstoffenwinning;Agglomeratie Haarlem (CR);2023;0.0
6375;B Delfstoffenwinning;Zaanstreek (CR);2007;0.0
6376;B Delfstoffenwinning;Zaanstreek (CR);2008;0.0
6377;B Delfstoffenwinning;Zaanstreek (CR);2009;0.0
6378;B Delfstoffenwinning;Zaanstreek (CR);2010;0.0
6379;B Delfstoffenwinning;Zaanstreek (CR);2011;0.0
6380;B Delfstoffenwinning;Zaanstreek (CR);2012;0.0
6381;B Delfstoffenwinning;Zaanstreek (CR);2013;0.0
6382;B Delfstoffenwinning;Zaanstreek (CR);2014;0.0
6383;B Delfstoffenwinning;Zaanstreek (CR);2015;0.0
6384;B Delfstoffenwinning;Zaanstreek (CR);2016;0.0
6385;B Delfstoffenwinning;Zaanstreek (CR);2017;0.0
6386;B Delfstoffenwinning;Zaanstreek (CR);2018;0.0
6387;B Delfstoffenwinning;Zaanstreek (CR);2019;0.0
6388;B Delfstoffenwinning;Zaanstreek (CR);2020;0.0
6389;B Delfstoffenwinning;Zaanstreek (CR);2021;0.0
6390;B Delfstoffenwinning;Zaanstreek (CR);2022;0.0
6391;B Delfstoffenwinning;Zaanstreek (CR);2023;0.0
6392;B Delfstoffenwinning;Groot-Amsterdam (CR);2007;0.0
6393;B Delfstoffenwinning;Groot-Amsterdam (CR);2008;5.0
6394;B Delfstoffenwinning;Groot-Amsterdam (CR);2009;5.0
6395;B Delfstoffenwinning;Groot-Amsterdam (CR);2010;0.0
6396;B Delfstoffenwinning;Groot-Amsterdam (CR);2011;5.0
6397;B Delfstoffenwinning;Groot-Amsterdam (CR);2012;5.0
6398;B Delfstoffenwinning;Groot-Amsterdam (CR);2013;5.0
6399;B Delfstoffenwinning;Groot-Amsterdam (CR);2014;0.0
6400;B Delfstoffenwinning;Groot-Amsterdam (CR);2015;5.0
6401;B Delfstoffenwinning;Groot-Amsterdam (CR);2016;5.0
6402;B Delfstoffenwinning;Groot-Amsterdam (CR);2017;10.0
6403;B Delfstoffenwinning;Groot-Amsterdam (CR);2018;5.0
6404;B Delfstoffenwinning;Groot-Amsterdam (CR);2019;0.0
6405;B Delfstoffenwinning;Groot-Amsterdam (CR);2020;5.0
6406;B Delfstoffenwinning;Groot-Amsterdam (CR);2021;0.0
6407;B Delfstoffenwinning;Groot-Amsterdam (CR);2022;5.0
6408;B Delfstoffenwinning;Groot-Amsterdam (CR);2023;5.0
6409;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2007;0.0
6410;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2008;0.0
6411;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2009;0.0
6412;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2010;0.0
6413;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2011;0.0
6414;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2012;0.0
6415;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2013;0.0
6416;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2014;0.0
6417;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2015;0.0
6418;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2016;0.0
6419;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2017;0.0
6420;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2018;0.0
6421;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2019;0.0
6422;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2020;0.0
6423;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2021;0.0
6424;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2022;0.0
6425;B Delfstoffenwinning;Het Gooi en Vechtstreek (CR);2023;0.0
6426;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2007;0.0
6427;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2008;0.0
6428;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2009;0.0
6429;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2010;0.0
6430;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2011;0.0
6431;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2012;0.0
6432;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2013;0.0
6433;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2014;0.0
6434;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2015;0.0
6435;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2016;5.0
6436;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2017;0.0
6437;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2018;0.0
6438;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2019;0.0
6439;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2020;0.0
6440;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2021;0.0
6441;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2022;0.0
6442;B Delfstoffenwinning;Agglomeratie Leiden en Bollenstreek (CR);2023;0.0
6443;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2007;5.0
6444;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2008;10.0
6445;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2009;5.0
6446;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2010;5.0
6447;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2011;5.0
6448;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2012;5.0
6449;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2013;10.0
6450;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2014;10.0
6451;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2015;15.0
6452;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2016;5.0
6453;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2017;0.0
6454;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2018;10.0
6455;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2019;5.0
6456;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2020;5.0
6457;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2021;0.0
6458;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2022;5.0
6459;B Delfstoffenwinning;Agglomeratie 's-Gravenhage (CR);2023;0.0
6460;B Delfstoffenwinning;Delft en Westland (CR);2007;0.0
6461;B Delfstoffenwinning;Delft en Westland (CR);2008;0.0
6462;B Delfstoffenwinning;Delft en Westland (CR);2009;0.0
6463;B Delfstoffenwinning;Delft en Westland (CR);2010;0.0
6464;B Delfstoffenwinning;Delft en Westland (CR);2011;0.0
6465;B Delfstoffenwinning;Delft en Westland (CR);2012;0.0
6466;B Delfstoffenwinning;Delft en Westland (CR);2013;0.0
6467;B Delfstoffenwinning;Delft en Westland (CR);2014;0.0
6468;B Delfstoffenwinning;Delft en Westland (CR);2015;0.0
6469;B Delfstoffenwinning;Delft en Westland (CR);2016;0.0
6470;B Delfstoffenwinning;Delft en Westland (CR);2017;5.0
6471;B Delfstoffenwinning;Delft en Westland (CR);2018;0.0
6472;B Delfstoffenwinning;Delft en Westland (CR);2019;0.0
6473;B Delfstoffenwinning;Delft en Westland (CR);2020;0.0
6474;B Delfstoffenwinning;Delft en Westland (CR);2021;0.0
6475;B Delfstoffenwinning;Delft en Westland (CR);2022;0.0
6476;B Delfstoffenwinning;Delft en Westland (CR);2023;0.0
6477;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2007;0.0
6478;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2008;0.0
6479;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2009;0.0
6480;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2010;0.0
6481;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2011;0.0
6482;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2012;0.0
6483;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2013;0.0
6484;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2014;0.0
6485;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2015;0.0
6486;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2016;0.0
6487;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2017;0.0
6488;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2018;0.0
6489;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2019;0.0
6490;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2020;0.0
6491;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2021;0.0
6492;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2022;0.0
6493;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2023;0.0
6494;B Delfstoffenwinning;Groot-Rijnmond (CR);2007;0.0
6495;B Delfstoffenwinning;Groot-Rijnmond (CR);2008;0.0
6496;B Delfstoffenwinning;Groot-Rijnmond (CR);2009;5.0
6497;B Delfstoffenwinning;Groot-Rijnmond (CR);2010;0.0
6498;B Delfstoffenwinning;Groot-Rijnmond (CR);2011;5.0
6499;B Delfstoffenwinning;Groot-Rijnmond (CR);2012;5.0
6500;B Delfstoffenwinning;Groot-Rijnmond (CR);2013;5.0
6501;B Delfstoffenwinning;Groot-Rijnmond (CR);2014;5.0
6502;B Delfstoffenwinning;Groot-Rijnmond (CR);2015;0.0
6503;B Delfstoffenwinning;Groot-Rijnmond (CR);2016;5.0
6504;B Delfstoffenwinning;Groot-Rijnmond (CR);2017;5.0
6505;B Delfstoffenwinning;Groot-Rijnmond (CR);2018;15.0
6506;B Delfstoffenwinning;Groot-Rijnmond (CR);2019;30.0
6507;B Delfstoffenwinning;Groot-Rijnmond (CR);2020;45.0
6508;B Delfstoffenwinning;Groot-Rijnmond (CR);2021;30.0
6509;B Delfstoffenwinning;Groot-Rijnmond (CR);2022;45.0
6510;B Delfstoffenwinning;Groot-Rijnmond (CR);2023;35.0
6511;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2007;0.0
6512;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2008;5.0
6513;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2009;0.0
6514;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2010;0.0
6515;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2011;0.0
6516;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2012;0.0
6517;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2013;0.0
6518;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2014;0.0
6519;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2015;0.0
6520;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2016;0.0
6521;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2017;0.0
