ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
7449;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);1997;;1.2
7450;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);1998;;7.0
7451;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);1999;;11.2
7452;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2000;;-0.7
7453;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2001;;15.9
7454;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2002;;-1.5
7455;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2003;;-6.3
7456;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2004;;0.5
7457;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2005;;-2.4
7458;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2006;;-5.3
7459;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2007;;7.8
7460;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2008;;-1.6
7461;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2009;;4.1
7462;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2010;;3.1
7463;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2011;;4.4
7464;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2012;;-0.2
7465;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2013;;1.5
7466;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2014;;0.0
7467;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2015;;-0.4
7468;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2016;;-1.3
7469;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2017;;-0.7
7470;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2018;;1.2
7471;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2019;;4.8
7472;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2020;;-2.5
7473;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2021;;5.1
7474;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2022;;
7475;B-E Nijverheid (geen bouw) en energie;Kop van Noord-Holland (CR);2023;;
7476;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);1996;;10.5
7477;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);1997;;-6.0
7478;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);1998;;1.7
7479;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);1999;;8.6
7480;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2000;;2.9
7481;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2001;;5.5
7482;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2002;;-3.7
7483;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2003;;0.9
7484;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2004;;-0.7
7485;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2005;;0.9
7486;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2006;;-0.5
7487;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2007;;14.2
7488;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2008;;4.9
7489;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2009;;-16.1
7490;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2010;;-3.7
7491;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2011;;-0.6
7492;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2012;;-1.8
7493;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2013;;4.8
7494;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2014;;8.0
7495;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2015;;20.6
7496;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2016;;-4.9
7497;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2017;;2.9
7498;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2018;;3.7
7499;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2019;;8.1
7500;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2020;;-2.2
7501;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2021;;4.5
7502;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2022;;
7503;B-E Nijverheid (geen bouw) en energie;Alkmaar en omgeving (CR);2023;;
7504;B-E Nijverheid (geen bouw) en energie;IJmond (CR);1996;;-7.4
7505;B-E Nijverheid (geen bouw) en energie;IJmond (CR);1997;;4.7
7506;B-E Nijverheid (geen bouw) en energie;IJmond (CR);1998;;-0.4
7507;B-E Nijverheid (geen bouw) en energie;IJmond (CR);1999;;-15.4
7508;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2000;;19.0
7509;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2001;;-13.1
7510;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2002;;4.0
7511;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2003;;10.2
7512;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2004;;23.5
7513;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2005;;4.4
7514;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2006;;-9.4
7515;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2007;;3.3
7516;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2008;;-7.0
7517;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2009;;-19.3
7518;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2010;;0.6
7519;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2011;;-6.4
7520;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2012;;-3.4
7521;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2013;;3.4
7522;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2014;;0.0
7523;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2015;;-6.8
7524;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2016;;-5.2
7525;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2017;;0.6
7526;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2018;;2.3
7527;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2019;;-6.1
7528;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2020;;-1.2
7529;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2021;;16.1
7530;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2022;;
7531;B-E Nijverheid (geen bouw) en energie;IJmond (CR);2023;;
7532;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);1996;;-1.2
7533;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);1997;;-2.3
7534;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);1998;;1.8
7535;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);1999;;3.2
7536;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2000;;-4.4
7537;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2001;;-1.5
7538;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2002;;-8.5
7539;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2003;;-6.7
7540;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2004;;-7.8
7541;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2005;;3.7
7542;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2006;;12.5
7543;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2007;;-1.6
7544;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2008;;-10.1
7545;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2009;;16.1
7546;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2010;;-2.5
7547;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2011;;-36.6
7548;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2012;;16.8
7549;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2013;;-10.7
7550;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2014;;-9.3
7551;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2015;;40.6
7552;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2016;;-0.5
7553;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2017;;1.2
7554;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2018;;-3.5
7555;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2019;;-12.4
7556;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2020;;0.8
7557;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2021;;9.5
7558;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2022;;
7559;B-E Nijverheid (geen bouw) en energie;Agglomeratie Haarlem (CR);2023;;
7560;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);1996;;9.7
7561;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);1997;;3.6
7562;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);1998;;-2.2
7563;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);1999;;-5.7
7564;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2000;;1.1
7565;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2001;;6.8
7566;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2002;;0.5
7567;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2003;;10.8
7568;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2004;;-3.6
7569;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2005;;-2.1
7570;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2006;;1.5
7571;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2007;;5.7
7572;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2008;;16.2
7573;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2009;;-7.7
7574;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2010;;4.5
7575;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2011;;-3.2
7576;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2012;;5.1
7577;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2013;;-0.8
7578;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2014;;9.6
7579;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2015;;-1.4
7580;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2016;;-2.5
7581;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2017;;4.1
7582;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2018;;-3.9
7583;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2019;;-1.7
7584;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2020;;-5.1
7585;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2021;;7.9
7586;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2022;;
7587;B-E Nijverheid (geen bouw) en energie;Zaanstreek (CR);2023;;
7588;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);1996;;-0.2
7589;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);1997;;-0.6
7590;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);1998;;2.5
7591;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);1999;;5.6
7592;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2000;;5.5
7593;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2001;;-9.0
7594;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2002;;3.0
7595;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2003;;-5.7
7596;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2004;;1.0
7597;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2005;;2.2
7598;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2006;;8.8
7599;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2007;;14.5
7600;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2008;;3.0
7601;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2009;;-7.4
7602;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2010;;12.1
7603;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2011;;-4.4
7604;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2012;;17.1
7605;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2013;;2.7
7606;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2014;;-2.0
7607;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2015;;11.8
7608;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2016;;4.1
7609;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2017;;9.2
7610;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2018;;6.1
7611;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2019;;1.8
7612;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2020;;-4.8
7613;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2021;;4.6
7614;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2022;;
7615;B-E Nijverheid (geen bouw) en energie;Groot-Amsterdam (CR);2023;;
7616;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);1996;;-8.6
7617;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);1997;;10.4
7618;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);1998;;5.8
7619;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);1999;;-18.9
7620;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2000;;-0.6
7621;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2001;;4.8
7622;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2002;;-11.6
7623;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2003;;-6.6
7624;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2004;;7.9
7625;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2005;;-18.2
7626;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2006;;4.7
7627;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2007;;0.1
7628;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2008;;-16.6
7629;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2009;;8.7
7630;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2010;;-6.8
7631;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2011;;-0.4
7632;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2012;;-14.8
7633;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2013;;-9.1
7634;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2014;;6.7
7635;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2015;;11.2
7636;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2016;;3.6
7637;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2017;;1.1
7638;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2018;;2.1
7639;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2019;;4.1
7640;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2020;;-6.2
7641;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2021;;9.7
7642;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2022;;
7643;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2023;;
7644;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);1996;;5.8
7645;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);1997;;-3.2
7646;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);1998;;2.1
7647;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);1999;;4.8
7648;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2000;;-3.0
7649;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2001;;6.5
7650;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2002;;-5.5
7651;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2003;;3.2
7652;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2004;;3.5
7653;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2005;;-14.5
7654;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2006;;8.3
7655;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2007;;-0.2
7656;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2008;;1.4
7657;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2009;;-11.7
7658;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2010;;10.3
7659;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2011;;-7.5
7660;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2012;;-1.4
7661;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2013;;2.8
7662;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2014;;-9.5
7663;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2015;;-5.6
7664;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2016;;-10.0
7665;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2017;;2.0
7666;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2018;;1.4
7667;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2019;;-8.8
7668;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2020;;-3.9
7669;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2021;;6.2
7670;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2022;;
7671;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2023;;
7672;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);1996;;-1.0
7673;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);1997;;-0.4
7674;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);1998;;2.2
7675;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);1999;;-0.9
7676;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2000;;-2.7
7677;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2001;;-0.8
7678;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2002;;4.9
7679;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2003;;4.3
7680;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2004;;6.9
7681;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2005;;-6.7
7682;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2006;;-1.5
7683;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2007;;-2.3
7684;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2008;;3.3
7685;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2009;;-6.9
7686;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2010;;4.7
7687;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2011;;-10.0
7688;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2012;;-4.3
7689;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2013;;6.2
7690;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2014;;-5.7
7691;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2015;;1.6
7692;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2016;;-4.3
7693;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2017;;-12.4
7694;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2018;;1.0
7695;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2019;;-7.1
7696;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2020;;-4.2
7697;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2021;;-0.4
7698;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2022;;
7699;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2023;;
7700;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);1996;;-1.8
7701;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);1997;;4.5
7702;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);1998;;9.5
7703;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);1999;;8.9
7704;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2000;;0.8
7705;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2001;;-3.2
7706;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2002;;10.6
7707;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2003;;-2.5
7708;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2004;;-15.1
7709;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2005;;-2.7
7710;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2006;;-1.1
7711;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2007;;25.6
7712;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2008;;-6.6
7713;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2009;;-32.6
7714;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2010;;-6.0
7715;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2011;;5.8
7716;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2012;;2.2
7717;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2013;;3.4
7718;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2014;;0.6
7719;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2015;;42.7
7720;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2016;;-0.2
7721;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2017;;-1.7
7722;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2018;;5.2
7723;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2019;;11.8
7724;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2020;;9.1
7725;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2021;;0.9
7726;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2022;;
7727;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2023;;
7728;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);1996;;2.3
7729;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);1997;;0.1
7730;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);1998;;4.8
