ID;WoonlandVanGasten;Sterklassen;Perioden;Gasten_1;Overnachtingen_2
7410;Denemarken;Amsterdamse hotels met 2 sterren;2015 4e kwartaal;0;0
7411;Denemarken;Amsterdamse hotels met 2 sterren;2015;2;5
7412;Denemarken;Amsterdamse hotels met 3 sterren;2012 januari;0;0
7413;Denemarken;Amsterdamse hotels met 3 sterren;2012 februari;1;1
7414;Denemarken;Amsterdamse hotels met 3 sterren;2012 maart;1;2
7415;Denemarken;Amsterdamse hotels met 3 sterren;2012 1e kwartaal;2;3
7416;Denemarken;Amsterdamse hotels met 3 sterren;2012 april;1;3
7417;Denemarken;Amsterdamse hotels met 3 sterren;2012 mei;1;3
7418;Denemarken;Amsterdamse hotels met 3 sterren;2012 juni;1;3
7419;Denemarken;Amsterdamse hotels met 3 sterren;2012 2e kwartaal;4;9
7420;Denemarken;Amsterdamse hotels met 3 sterren;2012 juli;2;4
7421;Denemarken;Amsterdamse hotels met 3 sterren;2012 augustus;1;2
7422;Denemarken;Amsterdamse hotels met 3 sterren;2012 september;1;2
7423;Denemarken;Amsterdamse hotels met 3 sterren;2012 3e kwartaal;4;9
7424;Denemarken;Amsterdamse hotels met 3 sterren;2012 oktober;1;3
7425;Denemarken;Amsterdamse hotels met 3 sterren;2012 november;1;1
7426;Denemarken;Amsterdamse hotels met 3 sterren;2012 december;0;0
7427;Denemarken;Amsterdamse hotels met 3 sterren;2012 4e kwartaal;3;5
7428;Denemarken;Amsterdamse hotels met 3 sterren;2012;13;26
7429;Denemarken;Amsterdamse hotels met 3 sterren;2013 januari;1;1
7430;Denemarken;Amsterdamse hotels met 3 sterren;2013 februari;1;2
7431;Denemarken;Amsterdamse hotels met 3 sterren;2013 maart;1;3
7432;Denemarken;Amsterdamse hotels met 3 sterren;2013 1e kwartaal;2;6
7433;Denemarken;Amsterdamse hotels met 3 sterren;2013 april;1;3
7434;Denemarken;Amsterdamse hotels met 3 sterren;2013 mei;2;4
7435;Denemarken;Amsterdamse hotels met 3 sterren;2013 juni;1;2
7436;Denemarken;Amsterdamse hotels met 3 sterren;2013 2e kwartaal;4;10
7437;Denemarken;Amsterdamse hotels met 3 sterren;2013 juli;2;5
7438;Denemarken;Amsterdamse hotels met 3 sterren;2013 augustus;1;3
7439;Denemarken;Amsterdamse hotels met 3 sterren;2013 september;1;3
7440;Denemarken;Amsterdamse hotels met 3 sterren;2013 3e kwartaal;5;11
7441;Denemarken;Amsterdamse hotels met 3 sterren;2013 oktober;2;4
7442;Denemarken;Amsterdamse hotels met 3 sterren;2013 november;1;2
7443;Denemarken;Amsterdamse hotels met 3 sterren;2013 december;1;1
7444;Denemarken;Amsterdamse hotels met 3 sterren;2013 4e kwartaal;3;7
7445;Denemarken;Amsterdamse hotels met 3 sterren;2013;15;33
7446;Denemarken;Amsterdamse hotels met 3 sterren;2014 januari;1;1
7447;Denemarken;Amsterdamse hotels met 3 sterren;2014 februari;1;2
7448;Denemarken;Amsterdamse hotels met 3 sterren;2014 maart;1;2
7449;Denemarken;Amsterdamse hotels met 3 sterren;2014 1e kwartaal;3;5
7450;Denemarken;Amsterdamse hotels met 3 sterren;2014 april;2;5
7451;Denemarken;Amsterdamse hotels met 3 sterren;2014 mei;1;3
7452;Denemarken;Amsterdamse hotels met 3 sterren;2014 juni;1;3
7453;Denemarken;Amsterdamse hotels met 3 sterren;2014 2e kwartaal;5;10
7454;Denemarken;Amsterdamse hotels met 3 sterren;2014 juli;2;5
7455;Denemarken;Amsterdamse hotels met 3 sterren;2014 augustus;1;3
7456;Denemarken;Amsterdamse hotels met 3 sterren;2014 september;2;3
7457;Denemarken;Amsterdamse hotels met 3 sterren;2014 3e kwartaal;5;11
7458;Denemarken;Amsterdamse hotels met 3 sterren;2014 oktober;2;3
7459;Denemarken;Amsterdamse hotels met 3 sterren;2014 november;1;3
7460;Denemarken;Amsterdamse hotels met 3 sterren;2014 december;1;1
7461;Denemarken;Amsterdamse hotels met 3 sterren;2014 4e kwartaal;3;7
7462;Denemarken;Amsterdamse hotels met 3 sterren;2014;16;34
7463;Denemarken;Amsterdamse hotels met 3 sterren;2015 januari;0;0
7464;Denemarken;Amsterdamse hotels met 3 sterren;2015 februari;1;2
7465;Denemarken;Amsterdamse hotels met 3 sterren;2015 maart;1;2
7466;Denemarken;Amsterdamse hotels met 3 sterren;2015 1e kwartaal;2;5
7467;Denemarken;Amsterdamse hotels met 3 sterren;2015 april;2;4
7468;Denemarken;Amsterdamse hotels met 3 sterren;2015 mei;2;3
7469;Denemarken;Amsterdamse hotels met 3 sterren;2015 juni;1;3
7470;Denemarken;Amsterdamse hotels met 3 sterren;2015 2e kwartaal;5;10
7471;Denemarken;Amsterdamse hotels met 3 sterren;2015 juli;2;5
7472;Denemarken;Amsterdamse hotels met 3 sterren;2015 augustus;1;3
7473;Denemarken;Amsterdamse hotels met 3 sterren;2015 september;1;3
7474;Denemarken;Amsterdamse hotels met 3 sterren;2015 3e kwartaal;5;11
7475;Denemarken;Amsterdamse hotels met 3 sterren;2015 oktober;2;4
7476;Denemarken;Amsterdamse hotels met 3 sterren;2015 november;1;3
7477;Denemarken;Amsterdamse hotels met 3 sterren;2015 december;1;1
7478;Denemarken;Amsterdamse hotels met 3 sterren;2015 4e kwartaal;3;8
7479;Denemarken;Amsterdamse hotels met 3 sterren;2015;16;33
7480;Denemarken;Amsterdamse hotels met 4 sterren;2012 januari;1;2
7481;Denemarken;Amsterdamse hotels met 4 sterren;2012 februari;1;2
7482;Denemarken;Amsterdamse hotels met 4 sterren;2012 maart;2;2
7483;Denemarken;Amsterdamse hotels met 4 sterren;2012 1e kwartaal;4;6
7484;Denemarken;Amsterdamse hotels met 4 sterren;2012 april;2;4
7485;Denemarken;Amsterdamse hotels met 4 sterren;2012 mei;2;3
7486;Denemarken;Amsterdamse hotels met 4 sterren;2012 juni;2;3
7487;Denemarken;Amsterdamse hotels met 4 sterren;2012 2e kwartaal;6;10
7488;Denemarken;Amsterdamse hotels met 4 sterren;2012 juli;2;5
7489;Denemarken;Amsterdamse hotels met 4 sterren;2012 augustus;2;3
7490;Denemarken;Amsterdamse hotels met 4 sterren;2012 september;2;3
7491;Denemarken;Amsterdamse hotels met 4 sterren;2012 3e kwartaal;6;11
7492;Denemarken;Amsterdamse hotels met 4 sterren;2012 oktober;2;4
7493;Denemarken;Amsterdamse hotels met 4 sterren;2012 november;2;3
7494;Denemarken;Amsterdamse hotels met 4 sterren;2012 december;1;2
7495;Denemarken;Amsterdamse hotels met 4 sterren;2012 4e kwartaal;6;10
7496;Denemarken;Amsterdamse hotels met 4 sterren;2012;22;37
7497;Denemarken;Amsterdamse hotels met 4 sterren;2013 januari;2;2
7498;Denemarken;Amsterdamse hotels met 4 sterren;2013 februari;1;2
7499;Denemarken;Amsterdamse hotels met 4 sterren;2013 maart;2;3
7500;Denemarken;Amsterdamse hotels met 4 sterren;2013 1e kwartaal;4;7
7501;Denemarken;Amsterdamse hotels met 4 sterren;2013 april;2;3
7502;Denemarken;Amsterdamse hotels met 4 sterren;2013 mei;2;4
7503;Denemarken;Amsterdamse hotels met 4 sterren;2013 juni;2;3
7504;Denemarken;Amsterdamse hotels met 4 sterren;2013 2e kwartaal;6;9
7505;Denemarken;Amsterdamse hotels met 4 sterren;2013 juli;2;5
7506;Denemarken;Amsterdamse hotels met 4 sterren;2013 augustus;2;3
7507;Denemarken;Amsterdamse hotels met 4 sterren;2013 september;2;2
7508;Denemarken;Amsterdamse hotels met 4 sterren;2013 3e kwartaal;5;10
7509;Denemarken;Amsterdamse hotels met 4 sterren;2013 oktober;2;3
7510;Denemarken;Amsterdamse hotels met 4 sterren;2013 november;2;3
7511;Denemarken;Amsterdamse hotels met 4 sterren;2013 december;1;1
7512;Denemarken;Amsterdamse hotels met 4 sterren;2013 4e kwartaal;5;8
7513;Denemarken;Amsterdamse hotels met 4 sterren;2013;20;34
7514;Denemarken;Amsterdamse hotels met 4 sterren;2014 januari;1;1
7515;Denemarken;Amsterdamse hotels met 4 sterren;2014 februari;1;2
7516;Denemarken;Amsterdamse hotels met 4 sterren;2014 maart;2;2
7517;Denemarken;Amsterdamse hotels met 4 sterren;2014 1e kwartaal;4;6
7518;Denemarken;Amsterdamse hotels met 4 sterren;2014 april;2;4
7519;Denemarken;Amsterdamse hotels met 4 sterren;2014 mei;2;3
7520;Denemarken;Amsterdamse hotels met 4 sterren;2014 juni;2;3
7521;Denemarken;Amsterdamse hotels met 4 sterren;2014 2e kwartaal;6;10
7522;Denemarken;Amsterdamse hotels met 4 sterren;2014 juli;2;4
7523;Denemarken;Amsterdamse hotels met 4 sterren;2014 augustus;1;2
7524;Denemarken;Amsterdamse hotels met 4 sterren;2014 september;2;3
7525;Denemarken;Amsterdamse hotels met 4 sterren;2014 3e kwartaal;5;9
7526;Denemarken;Amsterdamse hotels met 4 sterren;2014 oktober;2;4
7527;Denemarken;Amsterdamse hotels met 4 sterren;2014 november;1;2
7528;Denemarken;Amsterdamse hotels met 4 sterren;2014 december;1;2
7529;Denemarken;Amsterdamse hotels met 4 sterren;2014 4e kwartaal;5;8
7530;Denemarken;Amsterdamse hotels met 4 sterren;2014;20;33
7531;Denemarken;Amsterdamse hotels met 4 sterren;2015 januari;1;2
7532;Denemarken;Amsterdamse hotels met 4 sterren;2015 februari;1;2
7533;Denemarken;Amsterdamse hotels met 4 sterren;2015 maart;2;3
7534;Denemarken;Amsterdamse hotels met 4 sterren;2015 1e kwartaal;4;7
7535;Denemarken;Amsterdamse hotels met 4 sterren;2015 april;2;4
7536;Denemarken;Amsterdamse hotels met 4 sterren;2015 mei;2;3
7537;Denemarken;Amsterdamse hotels met 4 sterren;2015 juni;2;3
7538;Denemarken;Amsterdamse hotels met 4 sterren;2015 2e kwartaal;6;10
7539;Denemarken;Amsterdamse hotels met 4 sterren;2015 juli;2;5
7540;Denemarken;Amsterdamse hotels met 4 sterren;2015 augustus;1;3
7541;Denemarken;Amsterdamse hotels met 4 sterren;2015 september;2;3
7542;Denemarken;Amsterdamse hotels met 4 sterren;2015 3e kwartaal;6;11
7543;Denemarken;Amsterdamse hotels met 4 sterren;2015 oktober;2;3
7544;Denemarken;Amsterdamse hotels met 4 sterren;2015 november;2;3
7545;Denemarken;Amsterdamse hotels met 4 sterren;2015 december;1;2
7546;Denemarken;Amsterdamse hotels met 4 sterren;2015 4e kwartaal;5;7
7547;Denemarken;Amsterdamse hotels met 4 sterren;2015;20;35
7548;Denemarken;Amsterdamse hotels met 5 sterren;2012 januari;0;0
7549;Denemarken;Amsterdamse hotels met 5 sterren;2012 februari;0;0
7550;Denemarken;Amsterdamse hotels met 5 sterren;2012 maart;0;0
7551;Denemarken;Amsterdamse hotels met 5 sterren;2012 1e kwartaal;1;1
7552;Denemarken;Amsterdamse hotels met 5 sterren;2012 april;0;0
7553;Denemarken;Amsterdamse hotels met 5 sterren;2012 mei;1;1
7554;Denemarken;Amsterdamse hotels met 5 sterren;2012 juni;0;0
7555;Denemarken;Amsterdamse hotels met 5 sterren;2012 2e kwartaal;2;2
7556;Denemarken;Amsterdamse hotels met 5 sterren;2012 juli;0;0
7557;Denemarken;Amsterdamse hotels met 5 sterren;2012 augustus;0;0
7558;Denemarken;Amsterdamse hotels met 5 sterren;2012 september;1;1
7559;Denemarken;Amsterdamse hotels met 5 sterren;2012 3e kwartaal;2;3
7560;Denemarken;Amsterdamse hotels met 5 sterren;2012 oktober;1;1
7561;Denemarken;Amsterdamse hotels met 5 sterren;2012 november;0;0
7562;Denemarken;Amsterdamse hotels met 5 sterren;2012 december;0;0
7563;Denemarken;Amsterdamse hotels met 5 sterren;2012 4e kwartaal;1;2
7564;Denemarken;Amsterdamse hotels met 5 sterren;2012;5;8
7565;Denemarken;Amsterdamse hotels met 5 sterren;2013 januari;0;0
7566;Denemarken;Amsterdamse hotels met 5 sterren;2013 februari;0;0
7567;Denemarken;Amsterdamse hotels met 5 sterren;2013 maart;0;0
7568;Denemarken;Amsterdamse hotels met 5 sterren;2013 1e kwartaal;1;1
7569;Denemarken;Amsterdamse hotels met 5 sterren;2013 april;1;1
7570;Denemarken;Amsterdamse hotels met 5 sterren;2013 mei;1;1
7571;Denemarken;Amsterdamse hotels met 5 sterren;2013 juni;1;1
7572;Denemarken;Amsterdamse hotels met 5 sterren;2013 2e kwartaal;2;3
7573;Denemarken;Amsterdamse hotels met 5 sterren;2013 juli;0;0
7574;Denemarken;Amsterdamse hotels met 5 sterren;2013 augustus;0;0
7575;Denemarken;Amsterdamse hotels met 5 sterren;2013 september;1;1
7576;Denemarken;Amsterdamse hotels met 5 sterren;2013 3e kwartaal;1;2
7577;Denemarken;Amsterdamse hotels met 5 sterren;2013 oktober;1;1
7578;Denemarken;Amsterdamse hotels met 5 sterren;2013 november;0;0
7579;Denemarken;Amsterdamse hotels met 5 sterren;2013 december;0;0
7580;Denemarken;Amsterdamse hotels met 5 sterren;2013 4e kwartaal;1;2
7581;Denemarken;Amsterdamse hotels met 5 sterren;2013;5;8
7582;Denemarken;Amsterdamse hotels met 5 sterren;2014 januari;0;0
7583;Denemarken;Amsterdamse hotels met 5 sterren;2014 februari;0;0
7584;Denemarken;Amsterdamse hotels met 5 sterren;2014 maart;0;0
7585;Denemarken;Amsterdamse hotels met 5 sterren;2014 1e kwartaal;1;1
7586;Denemarken;Amsterdamse hotels met 5 sterren;2014 april;1;1
7587;Denemarken;Amsterdamse hotels met 5 sterren;2014 mei;1;1
7588;Denemarken;Amsterdamse hotels met 5 sterren;2014 juni;0;0
7589;Denemarken;Amsterdamse hotels met 5 sterren;2014 2e kwartaal;2;2
7590;Denemarken;Amsterdamse hotels met 5 sterren;2014 juli;0;0
7591;Denemarken;Amsterdamse hotels met 5 sterren;2014 augustus;0;0
7592;Denemarken;Amsterdamse hotels met 5 sterren;2014 september;0;0
7593;Denemarken;Amsterdamse hotels met 5 sterren;2014 3e kwartaal;1;1
7594;Denemarken;Amsterdamse hotels met 5 sterren;2014 oktober;0;0
7595;Denemarken;Amsterdamse hotels met 5 sterren;2014 november;0;0
7596;Denemarken;Amsterdamse hotels met 5 sterren;2014 december;0;0
7597;Denemarken;Amsterdamse hotels met 5 sterren;2014 4e kwartaal;1;1
7598;Denemarken;Amsterdamse hotels met 5 sterren;2014;4;6
7599;Denemarken;Amsterdamse hotels met 5 sterren;2015 januari;0;0
7600;Denemarken;Amsterdamse hotels met 5 sterren;2015 februari;0;0
7601;Denemarken;Amsterdamse hotels met 5 sterren;2015 maart;0;0
7602;Denemarken;Amsterdamse hotels met 5 sterren;2015 1e kwartaal;1;1
7603;Denemarken;Amsterdamse hotels met 5 sterren;2015 april;1;1
7604;Denemarken;Amsterdamse hotels met 5 sterren;2015 mei;1;1
7605;Denemarken;Amsterdamse hotels met 5 sterren;2015 juni;0;0
7606;Denemarken;Amsterdamse hotels met 5 sterren;2015 2e kwartaal;1;2
7607;Denemarken;Amsterdamse hotels met 5 sterren;2015 juli;0;0
7608;Denemarken;Amsterdamse hotels met 5 sterren;2015 augustus;0;0
7609;Denemarken;Amsterdamse hotels met 5 sterren;2015 september;0;0
7610;Denemarken;Amsterdamse hotels met 5 sterren;2015 3e kwartaal;1;2
7611;Denemarken;Amsterdamse hotels met 5 sterren;2015 oktober;0;0
7612;Denemarken;Amsterdamse hotels met 5 sterren;2015 november;0;0
7613;Denemarken;Amsterdamse hotels met 5 sterren;2015 december;0;0
7614;Denemarken;Amsterdamse hotels met 5 sterren;2015 4e kwartaal;1;1
7615;Denemarken;Amsterdamse hotels met 5 sterren;2015;4;6
7616;Duitsland;Totaal Nederlandse hotels;2012 januari;86;145
7617;Duitsland;Totaal Nederlandse hotels;2012 februari;87;152
7618;Duitsland;Totaal Nederlandse hotels;2012 maart;120;218
7619;Duitsland;Totaal Nederlandse hotels;2012 1e kwartaal;293;515
7620;Duitsland;Totaal Nederlandse hotels;2012 april;180;373
7621;Duitsland;Totaal Nederlandse hotels;2012 mei;173;339
7622;Duitsland;Totaal Nederlandse hotels;2012 juni;163;337
7623;Duitsland;Totaal Nederlandse hotels;2012 2e kwartaal;515;1049
7624;Duitsland;Totaal Nederlandse hotels;2012 juli;178;386
7625;Duitsland;Totaal Nederlandse hotels;2012 augustus;207;456
7626;Duitsland;Totaal Nederlandse hotels;2012 september;164;325
7627;Duitsland;Totaal Nederlandse hotels;2012 3e kwartaal;549;1167
7628;Duitsland;Totaal Nederlandse hotels;2012 oktober;141;276
7629;Duitsland;Totaal Nederlandse hotels;2012 november;102;169
7630;Duitsland;Totaal Nederlandse hotels;2012 december;79;137
7631;Duitsland;Totaal Nederlandse hotels;2012 4e kwartaal;323;582
7632;Duitsland;Totaal Nederlandse hotels;2012;1680;3313
7633;Duitsland;Totaal Nederlandse hotels;2013 januari;84;144
7634;Duitsland;Totaal Nederlandse hotels;2013 februari;85;146
7635;Duitsland;Totaal Nederlandse hotels;2013 maart;134;252
7636;Duitsland;Totaal Nederlandse hotels;2013 1e kwartaal;303;543
7637;Duitsland;Totaal Nederlandse hotels;2013 april;160;316
7638;Duitsland;Totaal Nederlandse hotels;2013 mei;188;370
7639;Duitsland;Totaal Nederlandse hotels;2013 juni;169;336
7640;Duitsland;Totaal Nederlandse hotels;2013 2e kwartaal;518;1022
7641;Duitsland;Totaal Nederlandse hotels;2013 juli;201;424
7642;Duitsland;Totaal Nederlandse hotels;2013 augustus;227;504
7643;Duitsland;Totaal Nederlandse hotels;2013 september;167;331
7644;Duitsland;Totaal Nederlandse hotels;2013 3e kwartaal;595;1259
7645;Duitsland;Totaal Nederlandse hotels;2013 oktober;163;318
7646;Duitsland;Totaal Nederlandse hotels;2013 november;111;189
7647;Duitsland;Totaal Nederlandse hotels;2013 december;91;159
7648;Duitsland;Totaal Nederlandse hotels;2013 4e kwartaal;365;666
7649;Duitsland;Totaal Nederlandse hotels;2013;1782;3490
7650;Duitsland;Totaal Nederlandse hotels;2014 januari;95;162
7651;Duitsland;Totaal Nederlandse hotels;2014 februari;100;170
7652;Duitsland;Totaal Nederlandse hotels;2014 maart;151;274
7653;Duitsland;Totaal Nederlandse hotels;2014 1e kwartaal;346;605
7654;Duitsland;Totaal Nederlandse hotels;2014 april;206;403
7655;Duitsland;Totaal Nederlandse hotels;2014 mei;201;392
7656;Duitsland;Totaal Nederlandse hotels;2014 juni;206;417
7657;Duitsland;Totaal Nederlandse hotels;2014 2e kwartaal;614;1212
7658;Duitsland;Totaal Nederlandse hotels;2014 juli;216;447
7659;Duitsland;Totaal Nederlandse hotels;2014 augustus;261;567
7660;Duitsland;Totaal Nederlandse hotels;2014 september;190;385
7661;Duitsland;Totaal Nederlandse hotels;2014 3e kwartaal;667;1399
7662;Duitsland;Totaal Nederlandse hotels;2014 oktober;188;361
7663;Duitsland;Totaal Nederlandse hotels;2014 november;121;210
7664;Duitsland;Totaal Nederlandse hotels;2014 december;101;181
7665;Duitsland;Totaal Nederlandse hotels;2014 4e kwartaal;409;751
7666;Duitsland;Totaal Nederlandse hotels;2014;2036;3967
7667;Duitsland;Totaal Nederlandse hotels;2015 januari;105;188
7668;Duitsland;Totaal Nederlandse hotels;2015 februari;116;207
7669;Duitsland;Totaal Nederlandse hotels;2015 maart;150;282
7670;Duitsland;Totaal Nederlandse hotels;2015 1e kwartaal;371;677
7671;Duitsland;Totaal Nederlandse hotels;2015 april;223;449
7672;Duitsland;Totaal Nederlandse hotels;2015 mei;231;459
7673;Duitsland;Totaal Nederlandse hotels;2015 juni;209;421
7674;Duitsland;Totaal Nederlandse hotels;2015 2e kwartaal;664;1329
7675;Duitsland;Totaal Nederlandse hotels;2015 juli;246;521
7676;Duitsland;Totaal Nederlandse hotels;2015 augustus;286;610
7677;Duitsland;Totaal Nederlandse hotels;2015 september;200;396
7678;Duitsland;Totaal Nederlandse hotels;2015 3e kwartaal;732;1527
7679;Duitsland;Totaal Nederlandse hotels;2015 oktober;195;373
7680;Duitsland;Totaal Nederlandse hotels;2015 november;131;227
7681;Duitsland;Totaal Nederlandse hotels;2015 december;119;215
7682;Duitsland;Totaal Nederlandse hotels;2015 4e kwartaal;444;815
7683;Duitsland;Totaal Nederlandse hotels;2015;2211;4348
7684;Duitsland;Hotels zonder ster;2012 januari;11;20
7685;Duitsland;Hotels zonder ster;2012 februari;8;18
7686;Duitsland;Hotels zonder ster;2012 maart;13;29
7687;Duitsland;Hotels zonder ster;2012 1e kwartaal;31;66
7688;Duitsland;Hotels zonder ster;2012 april;21;47
7689;Duitsland;Hotels zonder ster;2012 mei;23;56
7690;Duitsland;Hotels zonder ster;2012 juni;23;60
7691;Duitsland;Hotels zonder ster;2012 2e kwartaal;67;163
7692;Duitsland;Hotels zonder ster;2012 juli;23;63
7693;Duitsland;Hotels zonder ster;2012 augustus;31;74
7694;Duitsland;Hotels zonder ster;2012 september;20;52
7695;Duitsland;Hotels zonder ster;2012 3e kwartaal;74;189
7696;Duitsland;Hotels zonder ster;2012 oktober;16;39
7697;Duitsland;Hotels zonder ster;2012 november;9;19
7698;Duitsland;Hotels zonder ster;2012 december;7;15
7699;Duitsland;Hotels zonder ster;2012 4e kwartaal;33;73
7700;Duitsland;Hotels zonder ster;2012;205;492
7701;Duitsland;Hotels zonder ster;2013 januari;8;16
7702;Duitsland;Hotels zonder ster;2013 februari;7;16
7703;Duitsland;Hotels zonder ster;2013 maart;14;33
7704;Duitsland;Hotels zonder ster;2013 1e kwartaal;29;65
7705;Duitsland;Hotels zonder ster;2013 april;16;41
7706;Duitsland;Hotels zonder ster;2013 mei;21;49
7707;Duitsland;Hotels zonder ster;2013 juni;19;49
7708;Duitsland;Hotels zonder ster;2013 2e kwartaal;57;139
7709;Duitsland;Hotels zonder ster;2013 juli;24;65
7710;Duitsland;Hotels zonder ster;2013 augustus;27;68
7711;Duitsland;Hotels zonder ster;2013 september;19;48
7712;Duitsland;Hotels zonder ster;2013 3e kwartaal;70;182
7713;Duitsland;Hotels zonder ster;2013 oktober;18;45
7714;Duitsland;Hotels zonder ster;2013 november;11;22
7715;Duitsland;Hotels zonder ster;2013 december;9;18
7716;Duitsland;Hotels zonder ster;2013 4e kwartaal;37;85
7717;Duitsland;Hotels zonder ster;2013;193;471
7718;Duitsland;Hotels zonder ster;2014 januari;10;19
7719;Duitsland;Hotels zonder ster;2014 februari;11;22
7720;Duitsland;Hotels zonder ster;2014 maart;18;38
7721;Duitsland;Hotels zonder ster;2014 1e kwartaal;39;79
7722;Duitsland;Hotels zonder ster;2014 april;23;52
7723;Duitsland;Hotels zonder ster;2014 mei;25;60
7724;Duitsland;Hotels zonder ster;2014 juni;29;73
7725;Duitsland;Hotels zonder ster;2014 2e kwartaal;78;184
7726;Duitsland;Hotels zonder ster;2014 juli;33;85
7727;Duitsland;Hotels zonder ster;2014 augustus;36;83
7728;Duitsland;Hotels zonder ster;2014 september;29;76
7729;Duitsland;Hotels zonder ster;2014 3e kwartaal;98;244
7730;Duitsland;Hotels zonder ster;2014 oktober;27;64
7731;Duitsland;Hotels zonder ster;2014 november;13;26
7732;Duitsland;Hotels zonder ster;2014 december;12;26
7733;Duitsland;Hotels zonder ster;2014 4e kwartaal;52;115
7734;Duitsland;Hotels zonder ster;2014;267;622
7735;Duitsland;Hotels zonder ster;2015 januari;14;31
7736;Duitsland;Hotels zonder ster;2015 februari;14;29
7737;Duitsland;Hotels zonder ster;2015 maart;22;49
7738;Duitsland;Hotels zonder ster;2015 1e kwartaal;51;109
7739;Duitsland;Hotels zonder ster;2015 april;28;60
7740;Duitsland;Hotels zonder ster;2015 mei;32;73
7741;Duitsland;Hotels zonder ster;2015 juni;29;73
