ID;Geslacht;Leeftijd;TypeZorg;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
2135;Mannen;65 tot 70 jaar;8;2004;6550;1.96;508;77;1.52
2136;Mannen;65 tot 70 jaar;8;2005;6675;1.94;648;97;1.88
2137;Mannen;65 tot 70 jaar;8;2006;6805;1.94;696;102;1.98
2138;Mannen;65 tot 70 jaar;8;2007;6315;1.75;685;108;1.9
2139;Mannen;65 tot 70 jaar;8;2008;6325;1.69;698;110;1.87
2140;Mannen;65 tot 70 jaar;8;2009;6565;1.69;762;116;1.96
2141;Mannen;65 tot 70 jaar;8;2010;6855;1.73;819;120;2.07
2142;Mannen;65 tot 70 jaar;9;2004;6695;2.0;500;75;1.49
2143;Mannen;65 tot 70 jaar;9;2005;6320;1.83;414;65;1.2
2144;Mannen;65 tot 70 jaar;9;2006;6290;1.79;454;72;1.29
2145;Mannen;65 tot 70 jaar;9;2007;6710;1.86;502;75;1.39
2146;Mannen;65 tot 70 jaar;9;2008;7315;1.96;570;78;1.53
2147;Mannen;65 tot 70 jaar;9;2009;7760;2.0;630;81;1.62
2148;Mannen;65 tot 70 jaar;9;2010;8260;2.09;661;80;1.67
2149;Mannen;65 tot 70 jaar;Totaal verpleging;2004;8520;2.55;356;42;1.07
2150;Mannen;65 tot 70 jaar;Totaal verpleging;2005;8585;2.49;298;35;0.86
2151;Mannen;65 tot 70 jaar;Totaal verpleging;2006;8680;2.47;294;34;0.84
2152;Mannen;65 tot 70 jaar;Totaal verpleging;2007;8425;2.34;281;33;0.78
2153;Mannen;65 tot 70 jaar;Totaal verpleging;2008;8000;2.14;243;30;0.65
2154;Mannen;65 tot 70 jaar;Totaal verpleging;2009;7160;1.84;218;30;0.56
2155;Mannen;65 tot 70 jaar;Totaal verpleging;2010;6870;1.73;203;30;0.51
2156;Mannen;70 tot 75 jaar;0;2004;21765;7.99;2357;108;8.66
2157;Mannen;70 tot 75 jaar;0;2005;21295;7.76;2342;110;8.54
2158;Mannen;70 tot 75 jaar;0;2006;21385;7.68;2445;114;8.78
2159;Mannen;70 tot 75 jaar;0;2007;21055;7.47;2346;111;8.32
2160;Mannen;70 tot 75 jaar;0;2008;21360;7.35;2380;111;8.19
2161;Mannen;70 tot 75 jaar;0;2009;21140;7.06;2467;117;8.24
2162;Mannen;70 tot 75 jaar;0;2010;21380;6.9;2542;119;8.21
2163;Mannen;70 tot 75 jaar;1;2004;4295;1.58;412;96;1.51
2164;Mannen;70 tot 75 jaar;1;2005;5760;2.1;620;108;2.26
2165;Mannen;70 tot 75 jaar;1;2006;6040;2.17;666;110;2.39
2166;Mannen;70 tot 75 jaar;1;2007;5980;2.12;658;110;2.33
2167;Mannen;70 tot 75 jaar;1;2008;6075;2.09;673;111;2.32
2168;Mannen;70 tot 75 jaar;1;2009;6150;2.05;709;115;2.37
2169;Mannen;70 tot 75 jaar;1;2010;6215;2.01;728;117;2.35
2170;Mannen;70 tot 75 jaar;2;2004;1365;0.5;104;76;0.38
2171;Mannen;70 tot 75 jaar;2;2005;1335;0.49;65;49;0.24
2172;Mannen;70 tot 75 jaar;2;2006;1540;0.55;84;55;0.3
2173;Mannen;70 tot 75 jaar;2;2007;2360;0.84;111;47;0.39
2174;Mannen;70 tot 75 jaar;2;2008;3195;1.1;173;54;0.6
2175;Mannen;70 tot 75 jaar;2;2009;3890;1.3;231;59;0.77
2176;Mannen;70 tot 75 jaar;2;2010;4415;1.43;274;62;0.88
2177;Mannen;70 tot 75 jaar;3;2004;5135;1.89;121;23;0.44
2178;Mannen;70 tot 75 jaar;3;2005;4030;1.47;65;16;0.24
2179;Mannen;70 tot 75 jaar;3;2006;4070;1.46;63;16;0.23
2180;Mannen;70 tot 75 jaar;3;2007;3715;1.32;61;16;0.22
2181;Mannen;70 tot 75 jaar;3;2008;3360;1.16;57;17;0.2
2182;Mannen;70 tot 75 jaar;3;2009;2705;0.9;47;17;0.16
2183;Mannen;70 tot 75 jaar;3;2010;2535;0.82;42;17;0.14
2184;Mannen;70 tot 75 jaar;4;2004;3130;1.15;437;140;1.6
2185;Mannen;70 tot 75 jaar;4;2005;1545;0.56;229;148;0.84
2186;Mannen;70 tot 75 jaar;4;2006;1195;0.43;193;162;0.69
2187;Mannen;70 tot 75 jaar;4;2007;1135;0.4;205;180;0.73
2188;Mannen;70 tot 75 jaar;4;2008;1445;0.5;291;202;1.0
2189;Mannen;70 tot 75 jaar;4;2009;1845;0.62;411;223;1.37
2190;Mannen;70 tot 75 jaar;4;2010;2065;0.67;498;241;1.61
2191;Mannen;70 tot 75 jaar;5;2004;755;0.28;84;111;0.31
2192;Mannen;70 tot 75 jaar;5;2005;785;0.29;92;117;0.33
2193;Mannen;70 tot 75 jaar;5;2006;905;0.32;113;125;0.41
2194;Mannen;70 tot 75 jaar;5;2007;660;0.23;92;140;0.33
2195;Mannen;70 tot 75 jaar;5;2008;455;0.16;62;137;0.21
2196;Mannen;70 tot 75 jaar;5;2009;340;0.11;50;147;0.17
2197;Mannen;70 tot 75 jaar;5;2010;290;0.09;44;151;0.14
2198;Mannen;70 tot 75 jaar;6;2004;3715;1.36;379;102;1.39
2199;Mannen;70 tot 75 jaar;6;2005;4290;1.56;372;87;1.36
2200;Mannen;70 tot 75 jaar;6;2006;4205;1.51;377;90;1.35
2201;Mannen;70 tot 75 jaar;6;2007;4550;1.61;443;97;1.57
2202;Mannen;70 tot 75 jaar;6;2008;4555;1.57;443;97;1.53
2203;Mannen;70 tot 75 jaar;6;2009;4310;1.44;417;97;1.39
2204;Mannen;70 tot 75 jaar;6;2010;4190;1.35;431;103;1.39
2205;Mannen;70 tot 75 jaar;7;2004;3370;1.24;820;243;3.01
2206;Mannen;70 tot 75 jaar;7;2005;3550;1.29;899;253;3.28
2207;Mannen;70 tot 75 jaar;7;2006;3425;1.23;948;277;3.4
2208;Mannen;70 tot 75 jaar;7;2007;2650;0.94;776;293;2.75
2209;Mannen;70 tot 75 jaar;7;2008;2270;0.78;680;300;2.34
2210;Mannen;70 tot 75 jaar;7;2009;1895;0.63;602;318;2.01
2211;Mannen;70 tot 75 jaar;7;2010;1675;0.54;526;314;1.7
2212;Mannen;70 tot 75 jaar;8;2004;11550;4.24;955;83;3.51
2213;Mannen;70 tot 75 jaar;8;2005;11640;4.24;1193;102;4.35
2214;Mannen;70 tot 75 jaar;8;2006;11565;4.15;1260;109;4.52
2215;Mannen;70 tot 75 jaar;8;2007;10430;3.7;1184;114;4.2
2216;Mannen;70 tot 75 jaar;8;2008;10245;3.52;1174;115;4.04
2217;Mannen;70 tot 75 jaar;8;2009;10235;3.42;1235;121;4.13
2218;Mannen;70 tot 75 jaar;8;2010;10240;3.31;1253;122;4.05
2219;Mannen;70 tot 75 jaar;9;2004;11580;4.25;862;74;3.17
2220;Mannen;70 tot 75 jaar;9;2005;10720;3.91;695;65;2.53
2221;Mannen;70 tot 75 jaar;9;2006;10365;3.72;745;72;2.67
2222;Mannen;70 tot 75 jaar;9;2007;10700;3.8;767;72;2.72
2223;Mannen;70 tot 75 jaar;9;2008;11465;3.95;877;76;3.02
2224;Mannen;70 tot 75 jaar;9;2009;11945;3.99;956;80;3.19
2225;Mannen;70 tot 75 jaar;9;2010;12345;3.98;1027;83;3.32
2226;Mannen;70 tot 75 jaar;Totaal verpleging;2004;12975;4.77;540;42;1.99
2227;Mannen;70 tot 75 jaar;Totaal verpleging;2005;12655;4.61;454;36;1.65
2228;Mannen;70 tot 75 jaar;Totaal verpleging;2006;12605;4.52;440;35;1.58
2229;Mannen;70 tot 75 jaar;Totaal verpleging;2007;11575;4.11;395;34;1.4
2230;Mannen;70 tot 75 jaar;Totaal verpleging;2008;10645;3.66;330;31;1.14
2231;Mannen;70 tot 75 jaar;Totaal verpleging;2009;9250;3.09;276;30;0.92
2232;Mannen;70 tot 75 jaar;Totaal verpleging;2010;8685;2.8;262;30;0.85
2233;Mannen;75 tot 80 jaar;0;2004;30430;15.18;3705;122;18.49
2234;Mannen;75 tot 80 jaar;0;2005;30625;14.84;3705;121;17.95
2235;Mannen;75 tot 80 jaar;0;2006;31275;14.82;3888;124;18.43
2236;Mannen;75 tot 80 jaar;0;2007;31435;14.49;3841;122;17.71
2237;Mannen;75 tot 80 jaar;0;2008;32045;14.51;3951;123;17.89
2238;Mannen;75 tot 80 jaar;0;2009;31650;14.03;4017;127;17.8
2239;Mannen;75 tot 80 jaar;0;2010;31925;13.93;4119;129;17.97
2240;Mannen;75 tot 80 jaar;1;2004;6665;3.32;656;98;3.27
2241;Mannen;75 tot 80 jaar;1;2005;8650;4.19;946;109;4.58
2242;Mannen;75 tot 80 jaar;1;2006;9240;4.38;1024;111;4.86
2243;Mannen;75 tot 80 jaar;1;2007;9420;4.34;1067;113;4.92
2244;Mannen;75 tot 80 jaar;1;2008;9700;4.39;1105;114;5.0
2245;Mannen;75 tot 80 jaar;1;2009;9790;4.34;1169;119;5.18
2246;Mannen;75 tot 80 jaar;1;2010;9565;4.17;1171;122;5.11
2247;Mannen;75 tot 80 jaar;2;2004;1950;0.97;208;107;1.04
2248;Mannen;75 tot 80 jaar;2;2005;2230;1.08;172;77;0.83
2249;Mannen;75 tot 80 jaar;2;2006;2600;1.23;190;73;0.9
2250;Mannen;75 tot 80 jaar;2;2007;3905;1.8;239;61;1.1
2251;Mannen;75 tot 80 jaar;2;2008;5465;2.47;343;63;1.55
2252;Mannen;75 tot 80 jaar;2;2009;6400;2.84;411;64;1.82
2253;Mannen;75 tot 80 jaar;2;2010;7325;3.2;485;66;2.12
2254;Mannen;75 tot 80 jaar;3;2004;5315;2.65;134;25;0.67
2255;Mannen;75 tot 80 jaar;3;2005;4305;2.08;73;17;0.35
2256;Mannen;75 tot 80 jaar;3;2006;4255;2.02;67;16;0.32
2257;Mannen;75 tot 80 jaar;3;2007;3750;1.73;62;17;0.29
2258;Mannen;75 tot 80 jaar;3;2008;3270;1.48;54;17;0.25
2259;Mannen;75 tot 80 jaar;3;2009;2725;1.21;42;15;0.19
2260;Mannen;75 tot 80 jaar;3;2010;2525;1.1;43;17;0.19
2261;Mannen;75 tot 80 jaar;4;2004;4655;2.32;647;139;3.23
2262;Mannen;75 tot 80 jaar;4;2005;2440;1.18;370;152;1.79
2263;Mannen;75 tot 80 jaar;4;2006;1920;0.91;309;161;1.47
2264;Mannen;75 tot 80 jaar;4;2007;1910;0.88;335;176;1.55
2265;Mannen;75 tot 80 jaar;4;2008;2710;1.23;557;205;2.52
2266;Mannen;75 tot 80 jaar;4;2009;3205;1.42;718;224;3.18
2267;Mannen;75 tot 80 jaar;4;2010;3515;1.53;845;241;3.69
2268;Mannen;75 tot 80 jaar;5;2004;1000;0.5;116;116;0.58
2269;Mannen;75 tot 80 jaar;5;2005;1195;0.58;148;124;0.72
2270;Mannen;75 tot 80 jaar;5;2006;1270;0.6;160;126;0.76
2271;Mannen;75 tot 80 jaar;5;2007;940;0.43;133;141;0.61
2272;Mannen;75 tot 80 jaar;5;2008;620;0.28;93;150;0.42
2273;Mannen;75 tot 80 jaar;5;2009;465;0.21;73;158;0.32
2274;Mannen;75 tot 80 jaar;5;2010;395;0.17;60;151;0.26
2275;Mannen;75 tot 80 jaar;6;2004;5370;2.68;548;102;2.73
2276;Mannen;75 tot 80 jaar;6;2005;6135;2.97;551;90;2.67
2277;Mannen;75 tot 80 jaar;6;2006;6405;3.04;621;97;2.95
2278;Mannen;75 tot 80 jaar;6;2007;7075;3.26;733;104;3.38
2279;Mannen;75 tot 80 jaar;6;2008;6640;3.01;711;107;3.22
2280;Mannen;75 tot 80 jaar;6;2009;6100;2.7;668;109;2.96
2281;Mannen;75 tot 80 jaar;6;2010;5905;2.58;652;110;2.84
2282;Mannen;75 tot 80 jaar;7;2004;5475;2.73;1397;255;6.97
2283;Mannen;75 tot 80 jaar;7;2005;5675;2.75;1444;255;7.0
2284;Mannen;75 tot 80 jaar;7;2006;5585;2.65;1515;271;7.18
2285;Mannen;75 tot 80 jaar;7;2007;4440;2.05;1271;286;5.86
2286;Mannen;75 tot 80 jaar;7;2008;3640;1.65;1088;299;4.93
2287;Mannen;75 tot 80 jaar;7;2009;2960;1.31;935;316;4.14
2288;Mannen;75 tot 80 jaar;7;2010;2695;1.17;863;320;3.76
2289;Mannen;75 tot 80 jaar;8;2004;17790;8.88;1520;85;7.58
2290;Mannen;75 tot 80 jaar;8;2005;17960;8.7;1866;104;9.04
2291;Mannen;75 tot 80 jaar;8;2006;18015;8.54;1969;109;9.33
2292;Mannen;75 tot 80 jaar;8;2007;16705;7.7;1931;116;8.9
2293;Mannen;75 tot 80 jaar;8;2008;16670;7.55;1969;118;8.91
2294;Mannen;75 tot 80 jaar;8;2009;16420;7.28;2039;124;9.04
2295;Mannen;75 tot 80 jaar;8;2010;16165;7.05;2058;127;8.98
2296;Mannen;75 tot 80 jaar;9;2004;17450;8.71;1433;82;7.15
2297;Mannen;75 tot 80 jaar;9;2005;16475;7.98;1203;73;5.83
2298;Mannen;75 tot 80 jaar;9;2006;16505;7.82;1286;78;6.1
2299;Mannen;75 tot 80 jaar;9;2007;17325;7.99;1342;77;6.19
2300;Mannen;75 tot 80 jaar;9;2008;18455;8.36;1539;83;6.97
2301;Mannen;75 tot 80 jaar;9;2009;18670;8.28;1608;86;7.13
2302;Mannen;75 tot 80 jaar;9;2010;19440;8.48;1710;88;7.46
2303;Mannen;75 tot 80 jaar;Totaal verpleging;2004;17160;8.56;752;44;3.75
2304;Mannen;75 tot 80 jaar;Totaal verpleging;2005;17310;8.39;637;37;3.09
2305;Mannen;75 tot 80 jaar;Totaal verpleging;2006;17515;8.3;632;36;3.0
2306;Mannen;75 tot 80 jaar;Totaal verpleging;2007;16205;7.47;568;35;2.62
2307;Mannen;75 tot 80 jaar;Totaal verpleging;2008;14175;6.42;443;31;2.0
2308;Mannen;75 tot 80 jaar;Totaal verpleging;2009;12250;5.43;369;30;1.64
2309;Mannen;75 tot 80 jaar;Totaal verpleging;2010;11520;5.03;350;30;1.53
2310;Mannen;80 tot 85 jaar;0;2004;34085;26.06;4852;142;37.09
2311;Mannen;80 tot 85 jaar;0;2005;34025;25.74;4772;140;36.11
2312;Mannen;80 tot 85 jaar;0;2006;34950;25.98;4917;141;36.55
2313;Mannen;80 tot 85 jaar;0;2007;35180;25.69;4953;141;36.16
2314;Mannen;80 tot 85 jaar;0;2008;35515;25.28;4941;139;35.17
2315;Mannen;80 tot 85 jaar;0;2009;36295;25.06;5127;141;35.4
2316;Mannen;80 tot 85 jaar;0;2010;37365;24.82;5371;144;35.67
2317;Mannen;80 tot 85 jaar;1;2004;7335;5.61;753;103;5.76
2318;Mannen;80 tot 85 jaar;1;2005;9515;7.2;1063;112;8.04
2319;Mannen;80 tot 85 jaar;1;2006;10230;7.61;1160;113;8.62
2320;Mannen;80 tot 85 jaar;1;2007;10405;7.6;1188;114;8.68
2321;Mannen;80 tot 85 jaar;1;2008;10355;7.37;1216;117;8.65
2322;Mannen;80 tot 85 jaar;1;2009;10705;7.39;1305;122;9.01
2323;Mannen;80 tot 85 jaar;1;2010;10685;7.1;1349;126;8.96
2324;Mannen;80 tot 85 jaar;2;2004;2255;1.72;468;207;3.57
2325;Mannen;80 tot 85 jaar;2;2005;2560;1.94;369;144;2.79
2326;Mannen;80 tot 85 jaar;2;2006;3010;2.24;284;95;2.12
2327;Mannen;80 tot 85 jaar;2;2007;4645;3.39;374;81;2.73
2328;Mannen;80 tot 85 jaar;2;2008;6580;4.68;482;73;3.43
2329;Mannen;80 tot 85 jaar;2;2009;8065;5.57;605;75;4.18
2330;Mannen;80 tot 85 jaar;2;2010;9350;6.21;731;78;4.85
2331;Mannen;80 tot 85 jaar;3;2004;4485;3.43;119;27;0.91
2332;Mannen;80 tot 85 jaar;3;2005;3525;2.67;66;19;0.5
2333;Mannen;80 tot 85 jaar;3;2006;3515;2.61;62;18;0.46
2334;Mannen;80 tot 85 jaar;3;2007;3015;2.2;54;18;0.4
2335;Mannen;80 tot 85 jaar;3;2008;2515;1.79;48;19;0.34
2336;Mannen;80 tot 85 jaar;3;2009;2090;1.44;38;18;0.27
2337;Mannen;80 tot 85 jaar;3;2010;1890;1.25;36;19;0.24
2338;Mannen;80 tot 85 jaar;4;2004;5200;3.97;762;147;5.83
2339;Mannen;80 tot 85 jaar;4;2005;2855;2.16;424;149;3.21
2340;Mannen;80 tot 85 jaar;4;2006;2320;1.73;394;170;2.93
2341;Mannen;80 tot 85 jaar;4;2007;2515;1.84;465;185;3.4
2342;Mannen;80 tot 85 jaar;4;2008;3535;2.52;744;211;5.3
2343;Mannen;80 tot 85 jaar;4;2009;4430;3.06;1033;233;7.13
2344;Mannen;80 tot 85 jaar;4;2010;4980;3.31;1214;244;8.06
2345;Mannen;80 tot 85 jaar;5;2004;1130;0.86;138;123;1.06
2346;Mannen;80 tot 85 jaar;5;2005;1325;1.0;169;127;1.28
2347;Mannen;80 tot 85 jaar;5;2006;1510;1.12;203;134;1.51
2348;Mannen;80 tot 85 jaar;5;2007;1080;0.79;154;143;1.12
2349;Mannen;80 tot 85 jaar;5;2008;715;0.51;106;147;0.75
2350;Mannen;80 tot 85 jaar;5;2009;540;0.37;83;154;0.58
2351;Mannen;80 tot 85 jaar;5;2010;420;0.28;61;146;0.41
2352;Mannen;80 tot 85 jaar;6;2004;6435;4.92;731;114;5.59
2353;Mannen;80 tot 85 jaar;6;2005;6880;5.21;695;101;5.26
2354;Mannen;80 tot 85 jaar;6;2006;7105;5.28;761;107;5.66
2355;Mannen;80 tot 85 jaar;6;2007;7785;5.69;974;125;7.11
2356;Mannen;80 tot 85 jaar;6;2008;7155;5.09;913;128;6.5
2357;Mannen;80 tot 85 jaar;6;2009;6590;4.55;848;129;5.86
2358;Mannen;80 tot 85 jaar;6;2010;6520;4.33;844;129;5.6
2359;Mannen;80 tot 85 jaar;7;2004;7250;5.54;1880;259;14.37
2360;Mannen;80 tot 85 jaar;7;2005;7365;5.57;1987;270;15.03
2361;Mannen;80 tot 85 jaar;7;2006;7260;5.4;2052;283;15.26
2362;Mannen;80 tot 85 jaar;7;2007;5735;4.19;1742;304;12.72
2363;Mannen;80 tot 85 jaar;7;2008;4660;3.32;1432;307;10.19
2364;Mannen;80 tot 85 jaar;7;2009;3875;2.68;1213;313;8.38
2365;Mannen;80 tot 85 jaar;7;2010;3530;2.35;1137;322;7.55
2366;Mannen;80 tot 85 jaar;8;2004;20910;15.99;1854;89;14.17
2367;Mannen;80 tot 85 jaar;8;2005;21055;15.93;2252;107;17.04
2368;Mannen;80 tot 85 jaar;8;2006;21320;15.85;2394;112;17.8
2369;Mannen;80 tot 85 jaar;8;2007;19735;14.41;2339;119;17.08
2370;Mannen;80 tot 85 jaar;8;2008;19270;13.71;2342;122;16.67
2371;Mannen;80 tot 85 jaar;8;2009;19550;13.5;2483;127;17.15
2372;Mannen;80 tot 85 jaar;8;2010;19610;13.02;2561;131;17.01
2373;Mannen;80 tot 85 jaar;9;2004;21135;16.16;2118;100;16.19
2374;Mannen;80 tot 85 jaar;9;2005;19660;14.88;1767;90;13.37
2375;Mannen;80 tot 85 jaar;9;2006;19690;14.64;1775;90;13.2
2376;Mannen;80 tot 85 jaar;9;2007;20680;15.1;1933;93;14.11
2377;Mannen;80 tot 85 jaar;9;2008;21930;15.61;2106;96;14.99
2378;Mannen;80 tot 85 jaar;9;2009;22955;15.85;2245;98;15.5
2379;Mannen;80 tot 85 jaar;9;2010;24375;16.19;2426;100;16.11
2380;Mannen;80 tot 85 jaar;Totaal verpleging;2004;19295;14.75;880;46;6.73
2381;Mannen;80 tot 85 jaar;Totaal verpleging;2005;19090;14.44;753;39;5.7
2382;Mannen;80 tot 85 jaar;Totaal verpleging;2006;19390;14.42;748;39;5.56
2383;Mannen;80 tot 85 jaar;Totaal verpleging;2007;17615;12.86;681;39;4.97
2384;Mannen;80 tot 85 jaar;Totaal verpleging;2008;15045;10.71;494;33;3.51
2385;Mannen;80 tot 85 jaar;Totaal verpleging;2009;13095;9.04;399;30;2.75
2386;Mannen;80 tot 85 jaar;Totaal verpleging;2010;12355;8.21;384;31;2.55
2387;Mannen;85 tot 90 jaar;0;2004;19655;36.27;3293;168;60.78
2388;Mannen;85 tot 90 jaar;0;2005;21295;36.18;3533;166;60.02
2389;Mannen;85 tot 90 jaar;0;2006;23390;37.15;3934;168;62.48
2390;Mannen;85 tot 90 jaar;0;2007;24775;37.09;4089;165;61.22
2391;Mannen;85 tot 90 jaar;0;2008;26605;37.27;4304;162;60.31
2392;Mannen;85 tot 90 jaar;0;2009;27825;37.29;4542;163;60.87
2393;Mannen;85 tot 90 jaar;0;2010;28425;37.02;4638;163;60.41
2394;Mannen;85 tot 90 jaar;1;2004;3495;6.45;376;108;6.94
2395;Mannen;85 tot 90 jaar;1;2005;4980;8.46;579;116;9.83
2396;Mannen;85 tot 90 jaar;1;2006;5790;9.19;679;117;10.78
2397;Mannen;85 tot 90 jaar;1;2007;6240;9.34;732;117;10.96
2398;Mannen;85 tot 90 jaar;1;2008;6730;9.43;799;119;11.2
2399;Mannen;85 tot 90 jaar;1;2009;7215;9.67;888;123;11.9
2400;Mannen;85 tot 90 jaar;1;2010;7115;9.27;906;127;11.8
2401;Mannen;85 tot 90 jaar;2;2004;1415;2.61;329;232;6.07
2402;Mannen;85 tot 90 jaar;2;2005;1735;2.95;303;174;5.14
2403;Mannen;85 tot 90 jaar;2;2006;2095;3.33;307;146;4.87
2404;Mannen;85 tot 90 jaar;2;2007;3290;4.93;376;114;5.64
2405;Mannen;85 tot 90 jaar;2;2008;5125;7.18;509;99;7.13
2406;Mannen;85 tot 90 jaar;2;2009;6415;8.6;628;98;8.42
2407;Mannen;85 tot 90 jaar;2;2010;7375;9.6;671;91;8.74
2408;Mannen;85 tot 90 jaar;3;2004;1995;3.68;65;33;1.2
2409;Mannen;85 tot 90 jaar;3;2005;1745;2.96;38;22;0.65
2410;Mannen;85 tot 90 jaar;3;2006;1870;2.97;40;21;0.63
2411;Mannen;85 tot 90 jaar;3;2007;1655;2.48;35;21;0.53
2412;Mannen;85 tot 90 jaar;3;2008;1385;1.94;25;18;0.34
2413;Mannen;85 tot 90 jaar;3;2009;1185;1.59;22;19;0.3
2414;Mannen;85 tot 90 jaar;3;2010;1145;1.49;23;20;0.3
2415;Mannen;85 tot 90 jaar;4;2004;2940;5.42;470;160;8.67
2416;Mannen;85 tot 90 jaar;4;2005;1930;3.28;337;175;5.73
2417;Mannen;85 tot 90 jaar;4;2006;1695;2.69;320;189;5.08
2418;Mannen;85 tot 90 jaar;4;2007;2010;3.01;395;196;5.91
2419;Mannen;85 tot 90 jaar;4;2008;3255;4.56;713;219;9.98
2420;Mannen;85 tot 90 jaar;4;2009;4100;5.49;985;240;13.21
2421;Mannen;85 tot 90 jaar;4;2010;4590;5.98;1202;262;15.65
2422;Mannen;85 tot 90 jaar;5;2004;635;1.17;82;130;1.52
2423;Mannen;85 tot 90 jaar;5;2005;820;1.39;110;135;1.88
2424;Mannen;85 tot 90 jaar;5;2006;940;1.49;134;143;2.13
2425;Mannen;85 tot 90 jaar;5;2007;770;1.15;116;150;1.74
2426;Mannen;85 tot 90 jaar;5;2008;520;0.73;80;153;1.12
2427;Mannen;85 tot 90 jaar;5;2009;425;0.57;68;160;0.91
2428;Mannen;85 tot 90 jaar;5;2010;345;0.45;57;166;0.75
2429;Mannen;85 tot 90 jaar;6;2004;4125;7.61;530;129;9.79
2430;Mannen;85 tot 90 jaar;6;2005;4470;7.6;515;115;8.74
2431;Mannen;85 tot 90 jaar;6;2006;4990;7.92;605;121;9.61
2432;Mannen;85 tot 90 jaar;6;2007;5665;8.48;781;138;11.7
2433;Mannen;85 tot 90 jaar;6;2008;5230;7.33;749;143;10.5
2434;Mannen;85 tot 90 jaar;6;2009;4950;6.63;722;146;9.67
2435;Mannen;85 tot 90 jaar;6;2010;4785;6.23;730;152;9.51
2436;Mannen;85 tot 90 jaar;7;2004;5055;9.33;1441;285;26.59
2437;Mannen;85 tot 90 jaar;7;2005;5615;9.54;1651;294;28.05
2438;Mannen;85 tot 90 jaar;7;2006;6010;9.54;1850;308;29.38
2439;Mannen;85 tot 90 jaar;7;2007;5145;7.7;1653;321;24.75
2440;Mannen;85 tot 90 jaar;7;2008;4360;6.11;1430;328;20.04
2441;Mannen;85 tot 90 jaar;7;2009;3535;4.74;1229;348;16.47
2442;Mannen;85 tot 90 jaar;7;2010;3060;3.99;1049;343;13.67
2443;Mannen;85 tot 90 jaar;8;2004;12120;22.37;1104;91;20.37
2444;Mannen;85 tot 90 jaar;8;2005;13345;22.67;1483;111;25.18
2445;Mannen;85 tot 90 jaar;8;2006;14435;22.92;1684;117;26.74
2446;Mannen;85 tot 90 jaar;8;2007;14165;21.21;1739;123;26.04
2447;Mannen;85 tot 90 jaar;8;2008;14865;20.83;1856;125;26.01
2448;Mannen;85 tot 90 jaar;8;2009;15270;20.47;1990;130;26.66
2449;Mannen;85 tot 90 jaar;8;2010;15115;19.69;2023;134;26.35
2450;Mannen;85 tot 90 jaar;9;2004;13530;24.97;1601;118;29.55
2451;Mannen;85 tot 90 jaar;9;2005;13755;23.37;1500;109;25.48
2452;Mannen;85 tot 90 jaar;9;2006;14790;23.49;1644;111;26.11
2453;Mannen;85 tot 90 jaar;9;2007;16110;24.12;1780;110;26.64
2454;Mannen;85 tot 90 jaar;9;2008;17970;25.18;2055;114;28.79
2455;Mannen;85 tot 90 jaar;9;2009;18995;25.46;2232;118;29.92
2456;Mannen;85 tot 90 jaar;9;2010;19815;25.81;2318;117;30.19
2457;Mannen;85 tot 90 jaar;Totaal verpleging;2004;11805;21.79;588;50;10.86
2458;Mannen;85 tot 90 jaar;Totaal verpleging;2005;12650;21.49;551;44;9.36
2459;Mannen;85 tot 90 jaar;Totaal verpleging;2006;13810;21.93;606;44;9.63
2460;Mannen;85 tot 90 jaar;Totaal verpleging;2007;13235;19.81;570;43;8.54
2461;Mannen;85 tot 90 jaar;Totaal verpleging;2008;11495;16.1;394;34;5.51
2462;Mannen;85 tot 90 jaar;Totaal verpleging;2009;10095;13.53;320;32;4.29
2463;Mannen;85 tot 90 jaar;Totaal verpleging;2010;9345;12.17;297;32;3.87
2464;Mannen;90 tot 95 jaar;0;2004;7315;39.56;1557;213;84.23
2465;Mannen;90 tot 95 jaar;0;2005;7685;40.5;1584;206;83.47
2466;Mannen;90 tot 95 jaar;0;2006;8035;41.64;1651;205;85.55
2467;Mannen;90 tot 95 jaar;0;2007;8435;42.33;1646;195;82.57
2468;Mannen;90 tot 95 jaar;0;2008;8690;42.82;1667;192;82.11
2469;Mannen;90 tot 95 jaar;0;2009;9090;43.17;1783;196;84.67
2470;Mannen;90 tot 95 jaar;0;2010;10420;43.98;2050;197;86.52
2471;Mannen;90 tot 95 jaar;1;2004;950;5.13;104;110;5.64
2472;Mannen;90 tot 95 jaar;1;2005;1350;7.12;157;117;8.29
2473;Mannen;90 tot 95 jaar;1;2006;1460;7.58;179;123;9.29
2474;Mannen;90 tot 95 jaar;1;2007;1610;8.08;192;119;9.64
2475;Mannen;90 tot 95 jaar;1;2008;1720;8.47;205;119;10.08
2476;Mannen;90 tot 95 jaar;1;2009;1765;8.39;219;124;10.42
2477;Mannen;90 tot 95 jaar;1;2010;2025;8.55;260;128;10.95
2478;Mannen;90 tot 95 jaar;2;2004;545;2.94;159;293;8.63
2479;Mannen;90 tot 95 jaar;2;2005;625;3.3;162;259;8.53
2480;Mannen;90 tot 95 jaar;2;2006;775;4.02;135;174;7.01
2481;Mannen;90 tot 95 jaar;2;2007;1080;5.41;129;120;6.5
