ID;Geslacht;HerkomstVan;DoorstroomNaar;Perioden;LeerlingenStudenten_1
452;Totaal mannen en vrouwen;2;12;1999/'00;116694.0
453;Totaal mannen en vrouwen;2;12;2000/'01;120434.0
454;Totaal mannen en vrouwen;2;12;2001/'02;123471.0
455;Totaal mannen en vrouwen;2;12;2002/'03;127698.0
456;Totaal mannen en vrouwen;2;12;2003/'04;131154.0
457;Totaal mannen en vrouwen;2;12;2004/'05;136166.0
458;Totaal mannen en vrouwen;2;12;2005/'06;140734.0
459;Totaal mannen en vrouwen;2;12;2006/'07;144225.0
460;Totaal mannen en vrouwen;2;12;2007/'08;144527.0
461;Totaal mannen en vrouwen;2;12;2008/'09;148357.0
462;Totaal mannen en vrouwen;2;13;1995/'96;6401.0
463;Totaal mannen en vrouwen;2;13;1996/'97;5293.0
464;Totaal mannen en vrouwen;2;13;1997/'98;3406.0
465;Totaal mannen en vrouwen;2;13;1998/'99;3477.0
466;Totaal mannen en vrouwen;2;13;1999/'00;4180.0
467;Totaal mannen en vrouwen;2;13;2000/'01;3385.0
468;Totaal mannen en vrouwen;2;13;2001/'02;2738.0
469;Totaal mannen en vrouwen;2;13;2002/'03;3156.0
470;Totaal mannen en vrouwen;2;13;2003/'04;3170.0
471;Totaal mannen en vrouwen;2;13;2004/'05;5048.0
472;Totaal mannen en vrouwen;2;13;2005/'06;5718.0
473;Totaal mannen en vrouwen;2;13;2006/'07;6578.0
474;Totaal mannen en vrouwen;2;13;2007/'08;8350.0
475;Totaal mannen en vrouwen;2;13;2008/'09;8532.0
476;Totaal mannen en vrouwen;2;14;1995/'96;131825.0
477;Totaal mannen en vrouwen;2;14;1996/'97;130066.0
478;Totaal mannen en vrouwen;2;14;1997/'98;128187.0
479;Totaal mannen en vrouwen;2;14;1998/'99;127933.0
480;Totaal mannen en vrouwen;2;14;1999/'00;127941.0
481;Totaal mannen en vrouwen;2;14;2000/'01;127955.0
482;Totaal mannen en vrouwen;2;14;2001/'02;131246.0
483;Totaal mannen en vrouwen;2;14;2002/'03;136050.0
484;Totaal mannen en vrouwen;2;14;2003/'04;141424.0
485;Totaal mannen en vrouwen;2;14;2004/'05;149015.0
486;Totaal mannen en vrouwen;2;14;2005/'06;155250.0
487;Totaal mannen en vrouwen;2;14;2006/'07;160599.0
488;Totaal mannen en vrouwen;2;14;2007/'08;163620.0
489;Totaal mannen en vrouwen;2;14;2008/'09;163152.0
490;Totaal mannen en vrouwen;2;15;1995/'96;3420.0
491;Totaal mannen en vrouwen;2;15;1996/'97;3075.0
492;Totaal mannen en vrouwen;2;15;1997/'98;1726.0
493;Totaal mannen en vrouwen;2;15;1998/'99;1736.0
494;Totaal mannen en vrouwen;2;15;1999/'00;1728.0
495;Totaal mannen en vrouwen;2;15;2000/'01;1740.0
496;Totaal mannen en vrouwen;2;15;2001/'02;1127.0
497;Totaal mannen en vrouwen;2;15;2002/'03;741.0
498;Totaal mannen en vrouwen;2;15;2003/'04;1311.0
499;Totaal mannen en vrouwen;2;15;2004/'05;1507.0
500;Totaal mannen en vrouwen;2;15;2005/'06;2000.0
501;Totaal mannen en vrouwen;2;15;2006/'07;2431.0
502;Totaal mannen en vrouwen;2;15;2007/'08;2725.0
503;Totaal mannen en vrouwen;2;15;2008/'09;4026.0
504;Totaal mannen en vrouwen;2;16;1995/'96;259834.0
505;Totaal mannen en vrouwen;2;16;1996/'97;262253.0
506;Totaal mannen en vrouwen;2;16;1997/'98;256897.0
507;Totaal mannen en vrouwen;2;16;1998/'99;249368.0
508;Totaal mannen en vrouwen;2;16;1999/'00;235492.0
509;Totaal mannen en vrouwen;2;16;2000/'01;229153.0
510;Totaal mannen en vrouwen;2;16;2001/'02;235462.0
511;Totaal mannen en vrouwen;2;16;2002/'03;249763.0
512;Totaal mannen en vrouwen;2;16;2003/'04;276590.0
513;Totaal mannen en vrouwen;2;16;2004/'05;309868.0
514;Totaal mannen en vrouwen;2;16;2005/'06;318403.0
515;Totaal mannen en vrouwen;2;16;2006/'07;316843.0
516;Totaal mannen en vrouwen;2;16;2007/'08;312047.0
517;Totaal mannen en vrouwen;2;16;2008/'09;318473.0
518;Totaal mannen en vrouwen;2;17;1995/'96;14071.0
519;Totaal mannen en vrouwen;2;17;1996/'97;15410.0
520;Totaal mannen en vrouwen;2;17;1997/'98;14675.0
521;Totaal mannen en vrouwen;2;17;1998/'99;13315.0
522;Totaal mannen en vrouwen;2;17;1999/'00;11200.0
523;Totaal mannen en vrouwen;2;17;2000/'01;10723.0
524;Totaal mannen en vrouwen;2;17;2001/'02;11973.0
525;Totaal mannen en vrouwen;2;17;2002/'03;10051.0
526;Totaal mannen en vrouwen;2;17;2003/'04;8711.0
527;Totaal mannen en vrouwen;2;17;2004/'05;8194.0
528;Totaal mannen en vrouwen;2;17;2005/'06;6412.0
529;Totaal mannen en vrouwen;2;17;2006/'07;5995.0
530;Totaal mannen en vrouwen;2;17;2007/'08;5258.0
531;Totaal mannen en vrouwen;2;17;2008/'09;4580.0
532;Totaal mannen en vrouwen;2;18;1995/'96;80740.0
533;Totaal mannen en vrouwen;2;18;1996/'97;71322.0
534;Totaal mannen en vrouwen;2;18;1997/'98;91572.0
535;Totaal mannen en vrouwen;2;18;1998/'99;97622.0
536;Totaal mannen en vrouwen;2;18;1999/'00;98963.0
537;Totaal mannen en vrouwen;2;18;2000/'01;100822.0
538;Totaal mannen en vrouwen;2;18;2001/'02;102936.0
539;Totaal mannen en vrouwen;2;18;2002/'03;104713.0
540;Totaal mannen en vrouwen;2;18;2003/'04;100644.0
541;Totaal mannen en vrouwen;2;18;2004/'05;101116.0
542;Totaal mannen en vrouwen;2;18;2005/'06;98057.0
543;Totaal mannen en vrouwen;2;18;2006/'07;106917.0
544;Totaal mannen en vrouwen;2;18;2007/'08;116019.0
545;Totaal mannen en vrouwen;2;18;2008/'09;114142.0
546;Totaal mannen en vrouwen;2;19;1995/'96;215989.0
547;Totaal mannen en vrouwen;2;19;1996/'97;219710.0
548;Totaal mannen en vrouwen;2;19;1997/'98;222291.0
549;Totaal mannen en vrouwen;2;19;1998/'99;228921.0
550;Totaal mannen en vrouwen;2;19;1999/'00;231235.0
551;Totaal mannen en vrouwen;2;19;2000/'01;230609.0
552;Totaal mannen en vrouwen;2;19;2001/'02;231776.0
553;Totaal mannen en vrouwen;2;19;2002/'03;240438.0
554;Totaal mannen en vrouwen;2;19;2003/'04;253706.0
555;Totaal mannen en vrouwen;2;19;2004/'05;267294.0
556;Totaal mannen en vrouwen;2;19;2005/'06;278213.0
557;Totaal mannen en vrouwen;2;19;2006/'07;285462.0
558;Totaal mannen en vrouwen;2;19;2007/'08;292437.0
559;Totaal mannen en vrouwen;2;19;2008/'09;305156.0
560;Totaal mannen en vrouwen;2;20;1995/'96;29004.0
561;Totaal mannen en vrouwen;2;20;1996/'97;29603.0
562;Totaal mannen en vrouwen;2;20;1997/'98;30510.0
563;Totaal mannen en vrouwen;2;20;1998/'99;33078.0
564;Totaal mannen en vrouwen;2;20;1999/'00;37361.0
565;Totaal mannen en vrouwen;2;20;2000/'01;41043.0
566;Totaal mannen en vrouwen;2;20;2001/'02;42186.0
567;Totaal mannen en vrouwen;2;20;2002/'03;43735.0
568;Totaal mannen en vrouwen;2;20;2003/'04;45006.0
569;Totaal mannen en vrouwen;2;20;2004/'05;44290.0
570;Totaal mannen en vrouwen;2;20;2005/'06;42920.0
571;Totaal mannen en vrouwen;2;20;2006/'07;42542.0
572;Totaal mannen en vrouwen;2;20;2007/'08;42302.0
573;Totaal mannen en vrouwen;2;20;2008/'09;43273.0
574;Totaal mannen en vrouwen;2;21;1995/'96;145623.0
575;Totaal mannen en vrouwen;2;21;1996/'97;138885.0
576;Totaal mannen en vrouwen;2;21;1997/'98;137777.0
577;Totaal mannen en vrouwen;2;21;1998/'99;138928.0
578;Totaal mannen en vrouwen;2;21;1999/'00;141530.0
579;Totaal mannen en vrouwen;2;21;2000/'01;146382.0
580;Totaal mannen en vrouwen;2;21;2001/'02;152100.0
581;Totaal mannen en vrouwen;2;21;2002/'03;160484.0
582;Totaal mannen en vrouwen;2;21;2003/'04;169635.0
583;Totaal mannen en vrouwen;2;21;2004/'05;176343.0
584;Totaal mannen en vrouwen;2;21;2005/'06;178579.0
585;Totaal mannen en vrouwen;2;21;2006/'07;181740.0
586;Totaal mannen en vrouwen;2;21;2007/'08;188451.0
587;Totaal mannen en vrouwen;2;21;2008/'09;197460.0
588;Totaal mannen en vrouwen;2;22;1995/'96;8935.0
589;Totaal mannen en vrouwen;2;22;1996/'97;9068.0
590;Totaal mannen en vrouwen;2;22;1997/'98;9032.0
591;Totaal mannen en vrouwen;2;22;1998/'99;9347.0
592;Totaal mannen en vrouwen;2;22;1999/'00;10044.0
593;Totaal mannen en vrouwen;2;22;2000/'01;10597.0
594;Totaal mannen en vrouwen;2;22;2001/'02;10557.0
595;Totaal mannen en vrouwen;2;22;2002/'03;10842.0
596;Totaal mannen en vrouwen;2;22;2003/'04;11028.0
597;Totaal mannen en vrouwen;2;22;2004/'05;10543.0
598;Totaal mannen en vrouwen;2;22;2005/'06;9958.0
599;Totaal mannen en vrouwen;2;22;2006/'07;9014.0
600;Totaal mannen en vrouwen;2;22;2007/'08;8584.0
601;Totaal mannen en vrouwen;2;22;2008/'09;8567.0
602;Totaal mannen en vrouwen;2;2;1995/'96;350824.0
603;Totaal mannen en vrouwen;2;2;1996/'97;339954.0
604;Totaal mannen en vrouwen;2;2;1997/'98;336409.0
605;Totaal mannen en vrouwen;2;2;1998/'99;330521.0
606;Totaal mannen en vrouwen;2;2;1999/'00;355160.0
607;Totaal mannen en vrouwen;2;2;2000/'01;375205.0
608;Totaal mannen en vrouwen;2;2;2001/'02;384817.0
609;Totaal mannen en vrouwen;2;2;2002/'03;370079.0
610;Totaal mannen en vrouwen;2;2;2003/'04;356359.0
611;Totaal mannen en vrouwen;2;2;2004/'05;315646.0
612;Totaal mannen en vrouwen;2;2;2005/'06;328204.0
613;Totaal mannen en vrouwen;2;2;2006/'07;330586.0
614;Totaal mannen en vrouwen;2;2;2007/'08;341881.0
615;Totaal mannen en vrouwen;2;2;2008/'09;330966.0
616;Totaal mannen en vrouwen;3;1;1995/'96;1477384.0
617;Totaal mannen en vrouwen;3;1;1996/'97;1501626.0
618;Totaal mannen en vrouwen;3;1;1997/'98;1520061.0
619;Totaal mannen en vrouwen;3;1;1998/'99;1533977.0
620;Totaal mannen en vrouwen;3;1;1999/'00;1543382.0
621;Totaal mannen en vrouwen;3;1;2000/'01;1546681.0
622;Totaal mannen en vrouwen;3;1;2001/'02;1552461.0
623;Totaal mannen en vrouwen;3;1;2002/'03;1550081.0
624;Totaal mannen en vrouwen;3;1;2003/'04;1547725.0
625;Totaal mannen en vrouwen;3;1;2004/'05;1548883.0
626;Totaal mannen en vrouwen;3;1;2005/'06;1549470.0
627;Totaal mannen en vrouwen;3;1;2006/'07;1548773.0
628;Totaal mannen en vrouwen;3;1;2007/'08;1551823.0
629;Totaal mannen en vrouwen;3;1;2008/'09;1553047.0
630;Totaal mannen en vrouwen;3;3;1995/'96;1470287.0
631;Totaal mannen en vrouwen;3;3;1996/'97;1495345.0
632;Totaal mannen en vrouwen;3;3;1997/'98;1513955.0
633;Totaal mannen en vrouwen;3;3;1998/'99;1526290.0
634;Totaal mannen en vrouwen;3;3;1999/'00;1535865.0
635;Totaal mannen en vrouwen;3;3;2000/'01;1538451.0
636;Totaal mannen en vrouwen;3;3;2001/'02;1543525.0
637;Totaal mannen en vrouwen;3;3;2002/'03;1540763.0
638;Totaal mannen en vrouwen;3;3;2003/'04;1536982.0
639;Totaal mannen en vrouwen;3;3;2004/'05;1537422.0
640;Totaal mannen en vrouwen;3;3;2005/'06;1535361.0
641;Totaal mannen en vrouwen;3;3;2006/'07;1537905.0
642;Totaal mannen en vrouwen;3;3;2007/'08;1541730.0
643;Totaal mannen en vrouwen;3;3;2008/'09;1544057.0
644;Totaal mannen en vrouwen;3;4;1995/'96;1293123.0
645;Totaal mannen en vrouwen;3;4;1996/'97;1313561.0
646;Totaal mannen en vrouwen;3;4;1997/'98;1325897.0
647;Totaal mannen en vrouwen;3;4;1998/'99;1334885.0
648;Totaal mannen en vrouwen;3;4;1999/'00;1342419.0
649;Totaal mannen en vrouwen;3;4;2000/'01;1344778.0
650;Totaal mannen en vrouwen;3;4;2001/'02;1342075.0
651;Totaal mannen en vrouwen;3;4;2002/'03;1337080.0
652;Totaal mannen en vrouwen;3;4;2003/'04;1337231.0
653;Totaal mannen en vrouwen;3;4;2004/'05;1339964.0
654;Totaal mannen en vrouwen;3;4;2005/'06;1343484.0
655;Totaal mannen en vrouwen;3;4;2006/'07;1345467.0
656;Totaal mannen en vrouwen;3;4;2007/'08;1352380.0
657;Totaal mannen en vrouwen;3;4;2008/'09;1351971.0
658;Totaal mannen en vrouwen;3;5;1995/'96;9130.0
659;Totaal mannen en vrouwen;3;5;1996/'97;10410.0
660;Totaal mannen en vrouwen;3;5;1997/'98;9765.0
661;Totaal mannen en vrouwen;3;5;1998/'99;9550.0
662;Totaal mannen en vrouwen;3;5;1999/'00;10371.0
663;Totaal mannen en vrouwen;3;5;2000/'01;10667.0
664;Totaal mannen en vrouwen;3;5;2001/'02;10999.0
665;Totaal mannen en vrouwen;3;5;2002/'03;10300.0
666;Totaal mannen en vrouwen;3;5;2003/'04;9085.0
667;Totaal mannen en vrouwen;3;5;2004/'05;9273.0
668;Totaal mannen en vrouwen;3;5;2005/'06;6973.0
669;Totaal mannen en vrouwen;3;5;2006/'07;9519.0
670;Totaal mannen en vrouwen;3;5;2007/'08;9229.0
671;Totaal mannen en vrouwen;3;5;2008/'09;9804.0
672;Totaal mannen en vrouwen;3;6;1995/'96;2598.0
673;Totaal mannen en vrouwen;3;6;1996/'97;2753.0
674;Totaal mannen en vrouwen;3;6;1997/'98;2944.0
675;Totaal mannen en vrouwen;3;6;1998/'99;3636.0
676;Totaal mannen en vrouwen;3;6;1999/'00;3550.0
677;Totaal mannen en vrouwen;3;6;2000/'01;3549.0
678;Totaal mannen en vrouwen;3;6;2001/'02;4005.0
679;Totaal mannen en vrouwen;3;6;2002/'03;4106.0
680;Totaal mannen en vrouwen;3;6;2003/'04;3797.0
681;Totaal mannen en vrouwen;3;6;2004/'05;4334.0
682;Totaal mannen en vrouwen;3;6;2005/'06;4530.0
683;Totaal mannen en vrouwen;3;6;2006/'07;4708.0
684;Totaal mannen en vrouwen;3;6;2007/'08;4428.0
685;Totaal mannen en vrouwen;3;6;2008/'09;4896.0
686;Totaal mannen en vrouwen;3;7;1995/'96;163676.0
687;Totaal mannen en vrouwen;3;7;1996/'97;166732.0
688;Totaal mannen en vrouwen;3;7;1997/'98;173373.0
689;Totaal mannen en vrouwen;3;7;1998/'99;176016.0
690;Totaal mannen en vrouwen;3;7;1999/'00;176577.0
691;Totaal mannen en vrouwen;3;7;2000/'01;176484.0
692;Totaal mannen en vrouwen;3;7;2001/'02;184913.0
693;Totaal mannen en vrouwen;3;7;2002/'03;187454.0
694;Totaal mannen en vrouwen;3;7;2003/'04;185197.0
695;Totaal mannen en vrouwen;3;7;2004/'05;182317.0
696;Totaal mannen en vrouwen;3;7;2005/'06;178396.0
697;Totaal mannen en vrouwen;3;7;2006/'07;176520.0
698;Totaal mannen en vrouwen;3;7;2007/'08;173848.0
699;Totaal mannen en vrouwen;3;7;2008/'09;175902.0
700;Totaal mannen en vrouwen;3;8;1995/'96;1566.0
701;Totaal mannen en vrouwen;3;8;1996/'97;1680.0
702;Totaal mannen en vrouwen;3;8;1997/'98;1976.0
703;Totaal mannen en vrouwen;3;8;1998/'99;1883.0
704;Totaal mannen en vrouwen;3;8;1999/'00;2024.0
705;Totaal mannen en vrouwen;3;8;2000/'01;1770.0
706;Totaal mannen en vrouwen;3;8;2001/'02;
707;Totaal mannen en vrouwen;3;8;2002/'03;
708;Totaal mannen en vrouwen;3;8;2003/'04;
709;Totaal mannen en vrouwen;3;8;2004/'05;
710;Totaal mannen en vrouwen;3;8;2005/'06;
711;Totaal mannen en vrouwen;3;8;2006/'07;
712;Totaal mannen en vrouwen;3;8;2007/'08;
713;Totaal mannen en vrouwen;3;8;2008/'09;
714;Totaal mannen en vrouwen;3;9;1995/'96;
715;Totaal mannen en vrouwen;3;9;1996/'97;
716;Totaal mannen en vrouwen;3;9;1997/'98;
717;Totaal mannen en vrouwen;3;9;1998/'99;320.0
718;Totaal mannen en vrouwen;3;9;1999/'00;924.0
719;Totaal mannen en vrouwen;3;9;2000/'01;1203.0
720;Totaal mannen en vrouwen;3;9;2001/'02;1533.0
721;Totaal mannen en vrouwen;3;9;2002/'03;1823.0
722;Totaal mannen en vrouwen;3;9;2003/'04;1672.0
723;Totaal mannen en vrouwen;3;9;2004/'05;1534.0
724;Totaal mannen en vrouwen;3;9;2005/'06;1978.0
725;Totaal mannen en vrouwen;3;9;2006/'07;1691.0
726;Totaal mannen en vrouwen;3;9;2007/'08;1845.0
727;Totaal mannen en vrouwen;3;9;2008/'09;1484.0
728;Totaal mannen en vrouwen;3;10;1995/'96;
729;Totaal mannen en vrouwen;3;10;1996/'97;
730;Totaal mannen en vrouwen;3;10;1997/'98;
731;Totaal mannen en vrouwen;3;10;1998/'99;
732;Totaal mannen en vrouwen;3;10;1999/'00;
733;Totaal mannen en vrouwen;3;10;2000/'01;
734;Totaal mannen en vrouwen;3;10;2001/'02;
735;Totaal mannen en vrouwen;3;10;2002/'03;
736;Totaal mannen en vrouwen;3;10;2003/'04;
737;Totaal mannen en vrouwen;3;10;2004/'05;
738;Totaal mannen en vrouwen;3;10;2005/'06;
739;Totaal mannen en vrouwen;3;10;2006/'07;
740;Totaal mannen en vrouwen;3;10;2007/'08;
741;Totaal mannen en vrouwen;3;10;2008/'09;
742;Totaal mannen en vrouwen;3;11;1995/'96;
743;Totaal mannen en vrouwen;3;11;1996/'97;
744;Totaal mannen en vrouwen;3;11;1997/'98;
745;Totaal mannen en vrouwen;3;11;1998/'99;
746;Totaal mannen en vrouwen;3;11;1999/'00;
747;Totaal mannen en vrouwen;3;11;2000/'01;
748;Totaal mannen en vrouwen;3;11;2001/'02;
749;Totaal mannen en vrouwen;3;11;2002/'03;
750;Totaal mannen en vrouwen;3;11;2003/'04;
751;Totaal mannen en vrouwen;3;11;2004/'05;
752;Totaal mannen en vrouwen;3;11;2005/'06;
753;Totaal mannen en vrouwen;3;11;2006/'07;
754;Totaal mannen en vrouwen;3;11;2007/'08;
755;Totaal mannen en vrouwen;3;11;2008/'09;
756;Totaal mannen en vrouwen;3;12;1995/'96;
757;Totaal mannen en vrouwen;3;12;1996/'97;
758;Totaal mannen en vrouwen;3;12;1997/'98;
759;Totaal mannen en vrouwen;3;12;1998/'99;
760;Totaal mannen en vrouwen;3;12;1999/'00;
761;Totaal mannen en vrouwen;3;12;2000/'01;
762;Totaal mannen en vrouwen;3;12;2001/'02;
763;Totaal mannen en vrouwen;3;12;2002/'03;
764;Totaal mannen en vrouwen;3;12;2003/'04;
765;Totaal mannen en vrouwen;3;12;2004/'05;
766;Totaal mannen en vrouwen;3;12;2005/'06;
767;Totaal mannen en vrouwen;3;12;2006/'07;
768;Totaal mannen en vrouwen;3;12;2007/'08;
769;Totaal mannen en vrouwen;3;12;2008/'09;
770;Totaal mannen en vrouwen;3;13;1995/'96;
771;Totaal mannen en vrouwen;3;13;1996/'97;
772;Totaal mannen en vrouwen;3;13;1997/'98;
773;Totaal mannen en vrouwen;3;13;1998/'99;
774;Totaal mannen en vrouwen;3;13;1999/'00;
775;Totaal mannen en vrouwen;3;13;2000/'01;
776;Totaal mannen en vrouwen;3;13;2001/'02;
777;Totaal mannen en vrouwen;3;13;2002/'03;
778;Totaal mannen en vrouwen;3;13;2003/'04;
779;Totaal mannen en vrouwen;3;13;2004/'05;
780;Totaal mannen en vrouwen;3;13;2005/'06;
781;Totaal mannen en vrouwen;3;13;2006/'07;
782;Totaal mannen en vrouwen;3;13;2007/'08;
783;Totaal mannen en vrouwen;3;13;2008/'09;
784;Totaal mannen en vrouwen;3;14;1995/'96;
785;Totaal mannen en vrouwen;3;14;1996/'97;
786;Totaal mannen en vrouwen;3;14;1997/'98;
787;Totaal mannen en vrouwen;3;14;1998/'99;
788;Totaal mannen en vrouwen;3;14;1999/'00;
789;Totaal mannen en vrouwen;3;14;2000/'01;
790;Totaal mannen en vrouwen;3;14;2001/'02;
791;Totaal mannen en vrouwen;3;14;2002/'03;
792;Totaal mannen en vrouwen;3;14;2003/'04;
793;Totaal mannen en vrouwen;3;14;2004/'05;
794;Totaal mannen en vrouwen;3;14;2005/'06;
795;Totaal mannen en vrouwen;3;14;2006/'07;
796;Totaal mannen en vrouwen;3;14;2007/'08;
797;Totaal mannen en vrouwen;3;14;2008/'09;
798;Totaal mannen en vrouwen;3;15;1995/'96;
799;Totaal mannen en vrouwen;3;15;1996/'97;
800;Totaal mannen en vrouwen;3;15;1997/'98;
801;Totaal mannen en vrouwen;3;15;1998/'99;
802;Totaal mannen en vrouwen;3;15;1999/'00;
803;Totaal mannen en vrouwen;3;15;2000/'01;
804;Totaal mannen en vrouwen;3;15;2001/'02;
805;Totaal mannen en vrouwen;3;15;2002/'03;
806;Totaal mannen en vrouwen;3;15;2003/'04;
807;Totaal mannen en vrouwen;3;15;2004/'05;
808;Totaal mannen en vrouwen;3;15;2005/'06;
809;Totaal mannen en vrouwen;3;15;2006/'07;
810;Totaal mannen en vrouwen;3;15;2007/'08;
811;Totaal mannen en vrouwen;3;15;2008/'09;
812;Totaal mannen en vrouwen;3;16;1995/'96;22.0
813;Totaal mannen en vrouwen;3;16;1996/'97;23.0
814;Totaal mannen en vrouwen;3;16;1997/'98;
815;Totaal mannen en vrouwen;3;16;1998/'99;
816;Totaal mannen en vrouwen;3;16;1999/'00;
817;Totaal mannen en vrouwen;3;16;2000/'01;
818;Totaal mannen en vrouwen;3;16;2001/'02;
819;Totaal mannen en vrouwen;3;16;2002/'03;
820;Totaal mannen en vrouwen;3;16;2003/'04;
821;Totaal mannen en vrouwen;3;16;2004/'05;
822;Totaal mannen en vrouwen;3;16;2005/'06;
823;Totaal mannen en vrouwen;3;16;2006/'07;
824;Totaal mannen en vrouwen;3;16;2007/'08;
825;Totaal mannen en vrouwen;3;16;2008/'09;
826;Totaal mannen en vrouwen;3;17;1995/'96;
827;Totaal mannen en vrouwen;3;17;1996/'97;
828;Totaal mannen en vrouwen;3;17;1997/'98;
829;Totaal mannen en vrouwen;3;17;1998/'99;
830;Totaal mannen en vrouwen;3;17;1999/'00;
831;Totaal mannen en vrouwen;3;17;2000/'01;
832;Totaal mannen en vrouwen;3;17;2001/'02;
833;Totaal mannen en vrouwen;3;17;2002/'03;
834;Totaal mannen en vrouwen;3;17;2003/'04;
835;Totaal mannen en vrouwen;3;17;2004/'05;
836;Totaal mannen en vrouwen;3;17;2005/'06;
837;Totaal mannen en vrouwen;3;17;2006/'07;
838;Totaal mannen en vrouwen;3;17;2007/'08;
839;Totaal mannen en vrouwen;3;17;2008/'09;
840;Totaal mannen en vrouwen;3;18;1995/'96;172.0
841;Totaal mannen en vrouwen;3;18;1996/'97;186.0
842;Totaal mannen en vrouwen;3;18;1997/'98;
843;Totaal mannen en vrouwen;3;18;1998/'99;
844;Totaal mannen en vrouwen;3;18;1999/'00;
845;Totaal mannen en vrouwen;3;18;2000/'01;
846;Totaal mannen en vrouwen;3;18;2001/'02;
847;Totaal mannen en vrouwen;3;18;2002/'03;
848;Totaal mannen en vrouwen;3;18;2003/'04;
849;Totaal mannen en vrouwen;3;18;2004/'05;
850;Totaal mannen en vrouwen;3;18;2005/'06;
851;Totaal mannen en vrouwen;3;18;2006/'07;
852;Totaal mannen en vrouwen;3;18;2007/'08;
853;Totaal mannen en vrouwen;3;18;2008/'09;
854;Totaal mannen en vrouwen;3;19;1995/'96;
855;Totaal mannen en vrouwen;3;19;1996/'97;
856;Totaal mannen en vrouwen;3;19;1997/'98;
857;Totaal mannen en vrouwen;3;19;1998/'99;
858;Totaal mannen en vrouwen;3;19;1999/'00;
859;Totaal mannen en vrouwen;3;19;2000/'01;
860;Totaal mannen en vrouwen;3;19;2001/'02;
861;Totaal mannen en vrouwen;3;19;2002/'03;
862;Totaal mannen en vrouwen;3;19;2003/'04;
863;Totaal mannen en vrouwen;3;19;2004/'05;
864;Totaal mannen en vrouwen;3;19;2005/'06;
865;Totaal mannen en vrouwen;3;19;2006/'07;
866;Totaal mannen en vrouwen;3;19;2007/'08;
867;Totaal mannen en vrouwen;3;19;2008/'09;
868;Totaal mannen en vrouwen;3;20;1995/'96;
869;Totaal mannen en vrouwen;3;20;1996/'97;
870;Totaal mannen en vrouwen;3;20;1997/'98;
871;Totaal mannen en vrouwen;3;20;1998/'99;
872;Totaal mannen en vrouwen;3;20;1999/'00;
873;Totaal mannen en vrouwen;3;20;2000/'01;
874;Totaal mannen en vrouwen;3;20;2001/'02;
875;Totaal mannen en vrouwen;3;20;2002/'03;
876;Totaal mannen en vrouwen;3;20;2003/'04;
877;Totaal mannen en vrouwen;3;20;2004/'05;
878;Totaal mannen en vrouwen;3;20;2005/'06;
879;Totaal mannen en vrouwen;3;20;2006/'07;
880;Totaal mannen en vrouwen;3;20;2007/'08;
881;Totaal mannen en vrouwen;3;20;2008/'09;
882;Totaal mannen en vrouwen;3;21;1995/'96;
883;Totaal mannen en vrouwen;3;21;1996/'97;
884;Totaal mannen en vrouwen;3;21;1997/'98;
885;Totaal mannen en vrouwen;3;21;1998/'99;
886;Totaal mannen en vrouwen;3;21;1999/'00;
887;Totaal mannen en vrouwen;3;21;2000/'01;
888;Totaal mannen en vrouwen;3;21;2001/'02;
889;Totaal mannen en vrouwen;3;21;2002/'03;
890;Totaal mannen en vrouwen;3;21;2003/'04;
891;Totaal mannen en vrouwen;3;21;2004/'05;
892;Totaal mannen en vrouwen;3;21;2005/'06;
893;Totaal mannen en vrouwen;3;21;2006/'07;
894;Totaal mannen en vrouwen;3;21;2007/'08;
895;Totaal mannen en vrouwen;3;21;2008/'09;
896;Totaal mannen en vrouwen;3;22;1995/'96;
897;Totaal mannen en vrouwen;3;22;1996/'97;
898;Totaal mannen en vrouwen;3;22;1997/'98;
899;Totaal mannen en vrouwen;3;22;1998/'99;
900;Totaal mannen en vrouwen;3;22;1999/'00;
901;Totaal mannen en vrouwen;3;22;2000/'01;
902;Totaal mannen en vrouwen;3;22;2001/'02;
903;Totaal mannen en vrouwen;3;22;2002/'03;
904;Totaal mannen en vrouwen;3;22;2003/'04;
905;Totaal mannen en vrouwen;3;22;2004/'05;
906;Totaal mannen en vrouwen;3;22;2005/'06;
907;Totaal mannen en vrouwen;3;22;2006/'07;
908;Totaal mannen en vrouwen;3;22;2007/'08;
909;Totaal mannen en vrouwen;3;22;2008/'09;
910;Totaal mannen en vrouwen;3;2;1995/'96;7097.0
911;Totaal mannen en vrouwen;3;2;1996/'97;6281.0
912;Totaal mannen en vrouwen;3;2;1997/'98;6106.0
913;Totaal mannen en vrouwen;3;2;1998/'99;7687.0
914;Totaal mannen en vrouwen;3;2;1999/'00;7517.0
915;Totaal mannen en vrouwen;3;2;2000/'01;8230.0
916;Totaal mannen en vrouwen;3;2;2001/'02;8936.0
