ID;Vervoersland;LandVanLaden;LandVanLossen;Perioden;VervoerdLadinggewicht_1
3289;Bulgarije;Bulgarije;Ierland;2021;0
3290;Bulgarije;Bulgarije;Ierland;2022;0
3291;Bulgarije;Bulgarije;Ierland;2023;0
3292;Bulgarije;Bulgarije;Italië;2020;282
3293;Bulgarije;Bulgarije;Italië;2021;391
3294;Bulgarije;Bulgarije;Italië;2022;481
3295;Bulgarije;Bulgarije;Italië;2023;618
3296;Bulgarije;Bulgarije;Kroatië;2020;4
3297;Bulgarije;Bulgarije;Kroatië;2021;40
3298;Bulgarije;Bulgarije;Kroatië;2022;66
3299;Bulgarije;Bulgarije;Kroatië;2023;60
3300;Bulgarije;Bulgarije;Letland;2020;0
3301;Bulgarije;Bulgarije;Letland;2021;0
3302;Bulgarije;Bulgarije;Letland;2022;0
3303;Bulgarije;Bulgarije;Letland;2023;0
3304;Bulgarije;Bulgarije;Litouwen;2020;0
3305;Bulgarije;Bulgarije;Litouwen;2021;5
3306;Bulgarije;Bulgarije;Litouwen;2022;19
3307;Bulgarije;Bulgarije;Litouwen;2023;11
3308;Bulgarije;Bulgarije;Luxemburg;2020;0
3309;Bulgarije;Bulgarije;Luxemburg;2021;0
3310;Bulgarije;Bulgarije;Luxemburg;2022;0
3311;Bulgarije;Bulgarije;Luxemburg;2023;9
3312;Bulgarije;Bulgarije;Malta;2020;0
3313;Bulgarije;Bulgarije;Malta;2021;0
3314;Bulgarije;Bulgarije;Malta;2022;0
3315;Bulgarije;Bulgarije;Malta;2023;0
3316;Bulgarije;Bulgarije;Nederland;2020;173
3317;Bulgarije;Bulgarije;Nederland;2021;21
3318;Bulgarije;Bulgarije;Nederland;2022;251
3319;Bulgarije;Bulgarije;Nederland;2023;156
3320;Bulgarije;Bulgarije;Oostenrijk;2020;126
3321;Bulgarije;Bulgarije;Oostenrijk;2021;118
3322;Bulgarije;Bulgarije;Oostenrijk;2022;83
3323;Bulgarije;Bulgarije;Oostenrijk;2023;380
3324;Bulgarije;Bulgarije;Polen;2020;211
3325;Bulgarije;Bulgarije;Polen;2021;197
3326;Bulgarije;Bulgarije;Polen;2022;44
3327;Bulgarije;Bulgarije;Polen;2023;105
3328;Bulgarije;Bulgarije;Portugal;2020;5
3329;Bulgarije;Bulgarije;Portugal;2021;0
3330;Bulgarije;Bulgarije;Portugal;2022;0
3331;Bulgarije;Bulgarije;Portugal;2023;0
3332;Bulgarije;Bulgarije;Roemenië;2020;865
3333;Bulgarije;Bulgarije;Roemenië;2021;2160
3334;Bulgarije;Bulgarije;Roemenië;2022;885
3335;Bulgarije;Bulgarije;Roemenië;2023;1018
3336;Bulgarije;Bulgarije;Slovenië;2020;243
3337;Bulgarije;Bulgarije;Slovenië;2021;37
3338;Bulgarije;Bulgarije;Slovenië;2022;76
3339;Bulgarije;Bulgarije;Slovenië;2023;28
3340;Bulgarije;Bulgarije;Slowakije;2020;131
3341;Bulgarije;Bulgarije;Slowakije;2021;12
3342;Bulgarije;Bulgarije;Slowakije;2022;90
3343;Bulgarije;Bulgarije;Slowakije;2023;47
3344;Bulgarije;Bulgarije;Spanje;2020;7
3345;Bulgarije;Bulgarije;Spanje;2021;43
3346;Bulgarije;Bulgarije;Spanje;2022;73
3347;Bulgarije;Bulgarije;Spanje;2023;25
3348;Bulgarije;Bulgarije;Tsjechië;2020;87
3349;Bulgarije;Bulgarije;Tsjechië;2021;48
3350;Bulgarije;Bulgarije;Tsjechië;2022;42
3351;Bulgarije;Bulgarije;Tsjechië;2023;266
3352;Bulgarije;Bulgarije;Zweden;2020;12
3353;Bulgarije;Bulgarije;Zweden;2021;8
3354;Bulgarije;Bulgarije;Zweden;2022;0
3355;Bulgarije;Bulgarije;Zweden;2023;16
3356;Bulgarije;Bulgarije;Overige landen (Niet-EU);2020;1096
3357;Bulgarije;Bulgarije;Overige landen (Niet-EU);2021;993
3358;Bulgarije;Bulgarije;Overige landen (Niet-EU);2022;1183
3359;Bulgarije;Bulgarije;Overige landen (Niet-EU);2023;1118
3360;Bulgarije;Cyprus;België;2020;0
3361;Bulgarije;Cyprus;België;2021;0
3362;Bulgarije;Cyprus;België;2022;0
3363;Bulgarije;Cyprus;België;2023;0
3364;Bulgarije;Cyprus;Bulgarije;2020;0
3365;Bulgarije;Cyprus;Bulgarije;2021;0
3366;Bulgarije;Cyprus;Bulgarije;2022;0
3367;Bulgarije;Cyprus;Bulgarije;2023;0
3368;Bulgarije;Cyprus;Cyprus;2020;0
3369;Bulgarije;Cyprus;Cyprus;2021;0
3370;Bulgarije;Cyprus;Cyprus;2022;0
3371;Bulgarije;Cyprus;Cyprus;2023;0
3372;Bulgarije;Cyprus;Denemarken;2020;0
3373;Bulgarije;Cyprus;Denemarken;2021;0
3374;Bulgarije;Cyprus;Denemarken;2022;0
3375;Bulgarije;Cyprus;Denemarken;2023;0
3376;Bulgarije;Cyprus;Duitsland;2020;0
3377;Bulgarije;Cyprus;Duitsland;2021;0
3378;Bulgarije;Cyprus;Duitsland;2022;0
3379;Bulgarije;Cyprus;Duitsland;2023;0
3380;Bulgarije;Cyprus;Estland;2020;0
3381;Bulgarije;Cyprus;Estland;2021;0
3382;Bulgarije;Cyprus;Estland;2022;0
3383;Bulgarije;Cyprus;Estland;2023;0
3384;Bulgarije;Cyprus;Finland;2020;0
3385;Bulgarije;Cyprus;Finland;2021;0
3386;Bulgarije;Cyprus;Finland;2022;0
3387;Bulgarije;Cyprus;Finland;2023;0
3388;Bulgarije;Cyprus;Frankrijk;2020;0
3389;Bulgarije;Cyprus;Frankrijk;2021;0
3390;Bulgarije;Cyprus;Frankrijk;2022;0
3391;Bulgarije;Cyprus;Frankrijk;2023;0
3392;Bulgarije;Cyprus;Griekenland;2020;0
3393;Bulgarije;Cyprus;Griekenland;2021;0
3394;Bulgarije;Cyprus;Griekenland;2022;0
3395;Bulgarije;Cyprus;Griekenland;2023;0
3396;Bulgarije;Cyprus;Hongarije;2020;0
3397;Bulgarije;Cyprus;Hongarije;2021;0
3398;Bulgarije;Cyprus;Hongarije;2022;0
3399;Bulgarije;Cyprus;Hongarije;2023;0
3400;Bulgarije;Cyprus;Ierland;2020;0
3401;Bulgarije;Cyprus;Ierland;2021;0
3402;Bulgarije;Cyprus;Ierland;2022;0
3403;Bulgarije;Cyprus;Ierland;2023;0
3404;Bulgarije;Cyprus;Italië;2020;0
3405;Bulgarije;Cyprus;Italië;2021;0
3406;Bulgarije;Cyprus;Italië;2022;0
3407;Bulgarije;Cyprus;Italië;2023;0
3408;Bulgarije;Cyprus;Kroatië;2020;0
3409;Bulgarije;Cyprus;Kroatië;2021;0
3410;Bulgarije;Cyprus;Kroatië;2022;0
3411;Bulgarije;Cyprus;Kroatië;2023;0
3412;Bulgarije;Cyprus;Letland;2020;0
3413;Bulgarije;Cyprus;Letland;2021;0
3414;Bulgarije;Cyprus;Letland;2022;0
3415;Bulgarije;Cyprus;Letland;2023;0
3416;Bulgarije;Cyprus;Litouwen;2020;0
3417;Bulgarije;Cyprus;Litouwen;2021;0
3418;Bulgarije;Cyprus;Litouwen;2022;0
3419;Bulgarije;Cyprus;Litouwen;2023;0
3420;Bulgarije;Cyprus;Luxemburg;2020;0
3421;Bulgarije;Cyprus;Luxemburg;2021;0
3422;Bulgarije;Cyprus;Luxemburg;2022;0
3423;Bulgarije;Cyprus;Luxemburg;2023;0
3424;Bulgarije;Cyprus;Malta;2020;0
3425;Bulgarije;Cyprus;Malta;2021;0
3426;Bulgarije;Cyprus;Malta;2022;0
3427;Bulgarije;Cyprus;Malta;2023;0
3428;Bulgarije;Cyprus;Nederland;2020;0
3429;Bulgarije;Cyprus;Nederland;2021;0
3430;Bulgarije;Cyprus;Nederland;2022;0
3431;Bulgarije;Cyprus;Nederland;2023;0
3432;Bulgarije;Cyprus;Oostenrijk;2020;0
3433;Bulgarije;Cyprus;Oostenrijk;2021;0
3434;Bulgarije;Cyprus;Oostenrijk;2022;0
3435;Bulgarije;Cyprus;Oostenrijk;2023;0
3436;Bulgarije;Cyprus;Polen;2020;0
3437;Bulgarije;Cyprus;Polen;2021;0
3438;Bulgarije;Cyprus;Polen;2022;0
3439;Bulgarije;Cyprus;Polen;2023;0
3440;Bulgarije;Cyprus;Portugal;2020;0
3441;Bulgarije;Cyprus;Portugal;2021;0
3442;Bulgarije;Cyprus;Portugal;2022;0
3443;Bulgarije;Cyprus;Portugal;2023;0
3444;Bulgarije;Cyprus;Roemenië;2020;0
3445;Bulgarije;Cyprus;Roemenië;2021;0
3446;Bulgarije;Cyprus;Roemenië;2022;0
3447;Bulgarije;Cyprus;Roemenië;2023;0
3448;Bulgarije;Cyprus;Slovenië;2020;0
3449;Bulgarije;Cyprus;Slovenië;2021;0
3450;Bulgarije;Cyprus;Slovenië;2022;0
3451;Bulgarije;Cyprus;Slovenië;2023;0
3452;Bulgarije;Cyprus;Slowakije;2020;0
3453;Bulgarije;Cyprus;Slowakije;2021;0
3454;Bulgarije;Cyprus;Slowakije;2022;0
3455;Bulgarije;Cyprus;Slowakije;2023;0
3456;Bulgarije;Cyprus;Spanje;2020;0
3457;Bulgarije;Cyprus;Spanje;2021;0
3458;Bulgarije;Cyprus;Spanje;2022;0
3459;Bulgarije;Cyprus;Spanje;2023;0
3460;Bulgarije;Cyprus;Tsjechië;2020;0
3461;Bulgarije;Cyprus;Tsjechië;2021;0
3462;Bulgarije;Cyprus;Tsjechië;2022;0
3463;Bulgarije;Cyprus;Tsjechië;2023;0
3464;Bulgarije;Cyprus;Zweden;2020;0
3465;Bulgarije;Cyprus;Zweden;2021;0
3466;Bulgarije;Cyprus;Zweden;2022;0
3467;Bulgarije;Cyprus;Zweden;2023;0
3468;Bulgarije;Cyprus;Overige landen (Niet-EU);2020;0
3469;Bulgarije;Cyprus;Overige landen (Niet-EU);2021;0
3470;Bulgarije;Cyprus;Overige landen (Niet-EU);2022;0
3471;Bulgarije;Cyprus;Overige landen (Niet-EU);2023;0
3472;Bulgarije;Denemarken;België;2020;88
3473;Bulgarije;Denemarken;België;2021;30
3474;Bulgarije;Denemarken;België;2022;37
3475;Bulgarije;Denemarken;België;2023;0
3476;Bulgarije;Denemarken;Bulgarije;2020;0
3477;Bulgarije;Denemarken;Bulgarije;2021;23
3478;Bulgarije;Denemarken;Bulgarije;2022;48
3479;Bulgarije;Denemarken;Bulgarije;2023;20
3480;Bulgarije;Denemarken;Cyprus;2020;0
3481;Bulgarije;Denemarken;Cyprus;2021;0
3482;Bulgarije;Denemarken;Cyprus;2022;0
3483;Bulgarije;Denemarken;Cyprus;2023;0
3484;Bulgarije;Denemarken;Denemarken;2020;107
3485;Bulgarije;Denemarken;Denemarken;2021;26
3486;Bulgarije;Denemarken;Denemarken;2022;0
3487;Bulgarije;Denemarken;Denemarken;2023;27
3488;Bulgarije;Denemarken;Duitsland;2020;60
3489;Bulgarije;Denemarken;Duitsland;2021;54
3490;Bulgarije;Denemarken;Duitsland;2022;192
3491;Bulgarije;Denemarken;Duitsland;2023;119
3492;Bulgarije;Denemarken;Estland;2020;0
3493;Bulgarije;Denemarken;Estland;2021;0
3494;Bulgarije;Denemarken;Estland;2022;0
3495;Bulgarije;Denemarken;Estland;2023;0
3496;Bulgarije;Denemarken;Finland;2020;0
3497;Bulgarije;Denemarken;Finland;2021;0
3498;Bulgarije;Denemarken;Finland;2022;0
3499;Bulgarije;Denemarken;Finland;2023;0
3500;Bulgarije;Denemarken;Frankrijk;2020;77
3501;Bulgarije;Denemarken;Frankrijk;2021;33
3502;Bulgarije;Denemarken;Frankrijk;2022;41
3503;Bulgarije;Denemarken;Frankrijk;2023;26
3504;Bulgarije;Denemarken;Griekenland;2020;0
3505;Bulgarije;Denemarken;Griekenland;2021;0
3506;Bulgarije;Denemarken;Griekenland;2022;0
3507;Bulgarije;Denemarken;Griekenland;2023;0
3508;Bulgarije;Denemarken;Hongarije;2020;0
3509;Bulgarije;Denemarken;Hongarije;2021;0
3510;Bulgarije;Denemarken;Hongarije;2022;0
3511;Bulgarije;Denemarken;Hongarije;2023;0
3512;Bulgarije;Denemarken;Ierland;2020;0
3513;Bulgarije;Denemarken;Ierland;2021;0
3514;Bulgarije;Denemarken;Ierland;2022;0
3515;Bulgarije;Denemarken;Ierland;2023;0
3516;Bulgarije;Denemarken;Italië;2020;0
3517;Bulgarije;Denemarken;Italië;2021;0
3518;Bulgarije;Denemarken;Italië;2022;0
3519;Bulgarije;Denemarken;Italië;2023;0
3520;Bulgarije;Denemarken;Kroatië;2020;0
3521;Bulgarije;Denemarken;Kroatië;2021;0
3522;Bulgarije;Denemarken;Kroatië;2022;0
3523;Bulgarije;Denemarken;Kroatië;2023;0
3524;Bulgarije;Denemarken;Letland;2020;0
3525;Bulgarije;Denemarken;Letland;2021;0
3526;Bulgarije;Denemarken;Letland;2022;0
3527;Bulgarije;Denemarken;Letland;2023;0
3528;Bulgarije;Denemarken;Litouwen;2020;0
3529;Bulgarije;Denemarken;Litouwen;2021;0
3530;Bulgarije;Denemarken;Litouwen;2022;0
3531;Bulgarije;Denemarken;Litouwen;2023;0
3532;Bulgarije;Denemarken;Luxemburg;2020;0
3533;Bulgarije;Denemarken;Luxemburg;2021;0
3534;Bulgarije;Denemarken;Luxemburg;2022;0
3535;Bulgarije;Denemarken;Luxemburg;2023;0
3536;Bulgarije;Denemarken;Malta;2020;0
3537;Bulgarije;Denemarken;Malta;2021;0
3538;Bulgarije;Denemarken;Malta;2022;0
3539;Bulgarije;Denemarken;Malta;2023;0
3540;Bulgarije;Denemarken;Nederland;2020;99
3541;Bulgarije;Denemarken;Nederland;2021;72
3542;Bulgarije;Denemarken;Nederland;2022;199
3543;Bulgarije;Denemarken;Nederland;2023;128
3544;Bulgarije;Denemarken;Oostenrijk;2020;0
3545;Bulgarije;Denemarken;Oostenrijk;2021;0
3546;Bulgarije;Denemarken;Oostenrijk;2022;0
3547;Bulgarije;Denemarken;Oostenrijk;2023;0
3548;Bulgarije;Denemarken;Polen;2020;0
3549;Bulgarije;Denemarken;Polen;2021;0
3550;Bulgarije;Denemarken;Polen;2022;0
3551;Bulgarije;Denemarken;Polen;2023;0
3552;Bulgarije;Denemarken;Portugal;2020;0
3553;Bulgarije;Denemarken;Portugal;2021;0
3554;Bulgarije;Denemarken;Portugal;2022;0
3555;Bulgarije;Denemarken;Portugal;2023;0
3556;Bulgarije;Denemarken;Roemenië;2020;0
3557;Bulgarije;Denemarken;Roemenië;2021;0
3558;Bulgarije;Denemarken;Roemenië;2022;0
3559;Bulgarije;Denemarken;Roemenië;2023;0
3560;Bulgarije;Denemarken;Slovenië;2020;0
3561;Bulgarije;Denemarken;Slovenië;2021;0
3562;Bulgarije;Denemarken;Slovenië;2022;0
3563;Bulgarije;Denemarken;Slovenië;2023;0
3564;Bulgarije;Denemarken;Slowakije;2020;0
3565;Bulgarije;Denemarken;Slowakije;2021;0
3566;Bulgarije;Denemarken;Slowakije;2022;0
3567;Bulgarije;Denemarken;Slowakije;2023;19
3568;Bulgarije;Denemarken;Spanje;2020;0
3569;Bulgarije;Denemarken;Spanje;2021;0
3570;Bulgarije;Denemarken;Spanje;2022;0
3571;Bulgarije;Denemarken;Spanje;2023;0
3572;Bulgarije;Denemarken;Tsjechië;2020;0
3573;Bulgarije;Denemarken;Tsjechië;2021;7
3574;Bulgarije;Denemarken;Tsjechië;2022;0
3575;Bulgarije;Denemarken;Tsjechië;2023;0
3576;Bulgarije;Denemarken;Zweden;2020;447
3577;Bulgarije;Denemarken;Zweden;2021;159
3578;Bulgarije;Denemarken;Zweden;2022;219
3579;Bulgarije;Denemarken;Zweden;2023;161
3580;Bulgarije;Denemarken;Overige landen (Niet-EU);2020;97
3581;Bulgarije;Denemarken;Overige landen (Niet-EU);2021;11
3582;Bulgarije;Denemarken;Overige landen (Niet-EU);2022;0
3583;Bulgarije;Denemarken;Overige landen (Niet-EU);2023;42
3584;Bulgarije;Duitsland;België;2020;253
3585;Bulgarije;Duitsland;België;2021;295
3586;Bulgarije;Duitsland;België;2022;111
3587;Bulgarije;Duitsland;België;2023;294
3588;Bulgarije;Duitsland;Bulgarije;2020;332
3589;Bulgarije;Duitsland;Bulgarije;2021;487
3590;Bulgarije;Duitsland;Bulgarije;2022;518
3591;Bulgarije;Duitsland;Bulgarije;2023;531
3592;Bulgarije;Duitsland;Cyprus;2020;0
3593;Bulgarije;Duitsland;Cyprus;2021;0
3594;Bulgarije;Duitsland;Cyprus;2022;0
3595;Bulgarije;Duitsland;Cyprus;2023;0
3596;Bulgarije;Duitsland;Denemarken;2020;58
3597;Bulgarije;Duitsland;Denemarken;2021;79
3598;Bulgarije;Duitsland;Denemarken;2022;167
3599;Bulgarije;Duitsland;Denemarken;2023;134
3600;Bulgarije;Duitsland;Duitsland;2020;2102
3601;Bulgarije;Duitsland;Duitsland;2021;2561
3602;Bulgarije;Duitsland;Duitsland;2022;2163
3603;Bulgarije;Duitsland;Duitsland;2023;2681
3604;Bulgarije;Duitsland;Estland;2020;0
3605;Bulgarije;Duitsland;Estland;2021;0
3606;Bulgarije;Duitsland;Estland;2022;0
3607;Bulgarije;Duitsland;Estland;2023;0
3608;Bulgarije;Duitsland;Finland;2020;0
3609;Bulgarije;Duitsland;Finland;2021;0
3610;Bulgarije;Duitsland;Finland;2022;0
3611;Bulgarije;Duitsland;Finland;2023;0
3612;Bulgarije;Duitsland;Frankrijk;2020;364
3613;Bulgarije;Duitsland;Frankrijk;2021;326
3614;Bulgarije;Duitsland;Frankrijk;2022;306
3615;Bulgarije;Duitsland;Frankrijk;2023;429
3616;Bulgarije;Duitsland;Griekenland;2020;174
3617;Bulgarije;Duitsland;Griekenland;2021;83
3618;Bulgarije;Duitsland;Griekenland;2022;102
3619;Bulgarije;Duitsland;Griekenland;2023;110
3620;Bulgarije;Duitsland;Hongarije;2020;8
3621;Bulgarije;Duitsland;Hongarije;2021;25
3622;Bulgarije;Duitsland;Hongarije;2022;11
3623;Bulgarije;Duitsland;Hongarije;2023;3
3624;Bulgarije;Duitsland;Ierland;2020;0
3625;Bulgarije;Duitsland;Ierland;2021;0
3626;Bulgarije;Duitsland;Ierland;2022;0
3627;Bulgarije;Duitsland;Ierland;2023;0
3628;Bulgarije;Duitsland;Italië;2020;615
3629;Bulgarije;Duitsland;Italië;2021;450
3630;Bulgarije;Duitsland;Italië;2022;862
3631;Bulgarije;Duitsland;Italië;2023;481
3632;Bulgarije;Duitsland;Kroatië;2020;0
3633;Bulgarije;Duitsland;Kroatië;2021;0
3634;Bulgarije;Duitsland;Kroatië;2022;9
3635;Bulgarije;Duitsland;Kroatië;2023;9
3636;Bulgarije;Duitsland;Letland;2020;0
3637;Bulgarije;Duitsland;Letland;2021;0
3638;Bulgarije;Duitsland;Letland;2022;0
3639;Bulgarije;Duitsland;Letland;2023;0
3640;Bulgarije;Duitsland;Litouwen;2020;0
3641;Bulgarije;Duitsland;Litouwen;2021;0
3642;Bulgarije;Duitsland;Litouwen;2022;0
3643;Bulgarije;Duitsland;Litouwen;2023;0
3644;Bulgarije;Duitsland;Luxemburg;2020;57
3645;Bulgarije;Duitsland;Luxemburg;2021;65
3646;Bulgarije;Duitsland;Luxemburg;2022;11
3647;Bulgarije;Duitsland;Luxemburg;2023;23
3648;Bulgarije;Duitsland;Malta;2020;0
3649;Bulgarije;Duitsland;Malta;2021;0
3650;Bulgarije;Duitsland;Malta;2022;0
3651;Bulgarije;Duitsland;Malta;2023;0
3652;Bulgarije;Duitsland;Nederland;2020;552
3653;Bulgarije;Duitsland;Nederland;2021;507
3654;Bulgarije;Duitsland;Nederland;2022;402
3655;Bulgarije;Duitsland;Nederland;2023;258
3656;Bulgarije;Duitsland;Oostenrijk;2020;186
3657;Bulgarije;Duitsland;Oostenrijk;2021;303
3658;Bulgarije;Duitsland;Oostenrijk;2022;96
3659;Bulgarije;Duitsland;Oostenrijk;2023;124
3660;Bulgarije;Duitsland;Polen;2020;0
3661;Bulgarije;Duitsland;Polen;2021;0
3662;Bulgarije;Duitsland;Polen;2022;0
3663;Bulgarije;Duitsland;Polen;2023;0
3664;Bulgarije;Duitsland;Portugal;2020;0
3665;Bulgarije;Duitsland;Portugal;2021;0
3666;Bulgarije;Duitsland;Portugal;2022;0
3667;Bulgarije;Duitsland;Portugal;2023;0
3668;Bulgarije;Duitsland;Roemenië;2020;20
3669;Bulgarije;Duitsland;Roemenië;2021;18
3670;Bulgarije;Duitsland;Roemenië;2022;20
3671;Bulgarije;Duitsland;Roemenië;2023;19
3672;Bulgarije;Duitsland;Slovenië;2020;0
3673;Bulgarije;Duitsland;Slovenië;2021;0
3674;Bulgarije;Duitsland;Slovenië;2022;5
3675;Bulgarije;Duitsland;Slovenië;2023;0
3676;Bulgarije;Duitsland;Slowakije;2020;0
3677;Bulgarije;Duitsland;Slowakije;2021;0
3678;Bulgarije;Duitsland;Slowakije;2022;0
3679;Bulgarije;Duitsland;Slowakije;2023;0
3680;Bulgarije;Duitsland;Spanje;2020;476
3681;Bulgarije;Duitsland;Spanje;2021;507
3682;Bulgarije;Duitsland;Spanje;2022;259
3683;Bulgarije;Duitsland;Spanje;2023;208
3684;Bulgarije;Duitsland;Tsjechië;2020;7
3685;Bulgarije;Duitsland;Tsjechië;2021;12
3686;Bulgarije;Duitsland;Tsjechië;2022;3
3687;Bulgarije;Duitsland;Tsjechië;2023;0
3688;Bulgarije;Duitsland;Zweden;2020;139
3689;Bulgarije;Duitsland;Zweden;2021;239
3690;Bulgarije;Duitsland;Zweden;2022;59
3691;Bulgarije;Duitsland;Zweden;2023;119
3692;Bulgarije;Duitsland;Overige landen (Niet-EU);2020;435
3693;Bulgarije;Duitsland;Overige landen (Niet-EU);2021;256
3694;Bulgarije;Duitsland;Overige landen (Niet-EU);2022;195
3695;Bulgarije;Duitsland;Overige landen (Niet-EU);2023;210
3696;Bulgarije;Estland;België;2020;0
3697;Bulgarije;Estland;België;2021;0
3698;Bulgarije;Estland;België;2022;0
3699;Bulgarije;Estland;België;2023;0
3700;Bulgarije;Estland;Bulgarije;2020;0
3701;Bulgarije;Estland;Bulgarije;2021;0
3702;Bulgarije;Estland;Bulgarije;2022;0
3703;Bulgarije;Estland;Bulgarije;2023;0
3704;Bulgarije;Estland;Cyprus;2020;0
3705;Bulgarije;Estland;Cyprus;2021;0
3706;Bulgarije;Estland;Cyprus;2022;0
3707;Bulgarije;Estland;Cyprus;2023;0
3708;Bulgarije;Estland;Denemarken;2020;0
3709;Bulgarije;Estland;Denemarken;2021;0
3710;Bulgarije;Estland;Denemarken;2022;0
3711;Bulgarije;Estland;Denemarken;2023;0
3712;Bulgarije;Estland;Duitsland;2020;0
3713;Bulgarije;Estland;Duitsland;2021;0
3714;Bulgarije;Estland;Duitsland;2022;0
3715;Bulgarije;Estland;Duitsland;2023;0
3716;Bulgarije;Estland;Estland;2020;0
3717;Bulgarije;Estland;Estland;2021;0
3718;Bulgarije;Estland;Estland;2022;0
3719;Bulgarije;Estland;Estland;2023;0
3720;Bulgarije;Estland;Finland;2020;0
3721;Bulgarije;Estland;Finland;2021;0
3722;Bulgarije;Estland;Finland;2022;0
3723;Bulgarije;Estland;Finland;2023;0
3724;Bulgarije;Estland;Frankrijk;2020;0
3725;Bulgarije;Estland;Frankrijk;2021;0
3726;Bulgarije;Estland;Frankrijk;2022;0
3727;Bulgarije;Estland;Frankrijk;2023;0
3728;Bulgarije;Estland;Griekenland;2020;0
3729;Bulgarije;Estland;Griekenland;2021;0
3730;Bulgarije;Estland;Griekenland;2022;0
3731;Bulgarije;Estland;Griekenland;2023;0
3732;Bulgarije;Estland;Hongarije;2020;0
3733;Bulgarije;Estland;Hongarije;2021;0
3734;Bulgarije;Estland;Hongarije;2022;0
3735;Bulgarije;Estland;Hongarije;2023;0
3736;Bulgarije;Estland;Ierland;2020;0
3737;Bulgarije;Estland;Ierland;2021;0
3738;Bulgarije;Estland;Ierland;2022;0
3739;Bulgarije;Estland;Ierland;2023;0
3740;Bulgarije;Estland;Italië;2020;0
3741;Bulgarije;Estland;Italië;2021;0
3742;Bulgarije;Estland;Italië;2022;0
3743;Bulgarije;Estland;Italië;2023;0
3744;Bulgarije;Estland;Kroatië;2020;0
3745;Bulgarije;Estland;Kroatië;2021;0
3746;Bulgarije;Estland;Kroatië;2022;0
3747;Bulgarije;Estland;Kroatië;2023;0
3748;Bulgarije;Estland;Letland;2020;0
3749;Bulgarije;Estland;Letland;2021;0
3750;Bulgarije;Estland;Letland;2022;7
3751;Bulgarije;Estland;Letland;2023;0
3752;Bulgarije;Estland;Litouwen;2020;0
3753;Bulgarije;Estland;Litouwen;2021;0
3754;Bulgarije;Estland;Litouwen;2022;0
3755;Bulgarije;Estland;Litouwen;2023;0
3756;Bulgarije;Estland;Luxemburg;2020;0
3757;Bulgarije;Estland;Luxemburg;2021;0
3758;Bulgarije;Estland;Luxemburg;2022;0
3759;Bulgarije;Estland;Luxemburg;2023;0
3760;Bulgarije;Estland;Malta;2020;0
3761;Bulgarije;Estland;Malta;2021;0
3762;Bulgarije;Estland;Malta;2022;0
3763;Bulgarije;Estland;Malta;2023;0
3764;Bulgarije;Estland;Nederland;2020;0
3765;Bulgarije;Estland;Nederland;2021;0
3766;Bulgarije;Estland;Nederland;2022;0
3767;Bulgarije;Estland;Nederland;2023;0
3768;Bulgarije;Estland;Oostenrijk;2020;0
3769;Bulgarije;Estland;Oostenrijk;2021;0
3770;Bulgarije;Estland;Oostenrijk;2022;0
3771;Bulgarije;Estland;Oostenrijk;2023;0
3772;Bulgarije;Estland;Polen;2020;0
3773;Bulgarije;Estland;Polen;2021;0
3774;Bulgarije;Estland;Polen;2022;0
3775;Bulgarije;Estland;Polen;2023;0
3776;Bulgarije;Estland;Portugal;2020;0
3777;Bulgarije;Estland;Portugal;2021;0
3778;Bulgarije;Estland;Portugal;2022;0
3779;Bulgarije;Estland;Portugal;2023;0
3780;Bulgarije;Estland;Roemenië;2020;0
3781;Bulgarije;Estland;Roemenië;2021;0
