ID;BedrijfstakBranchesSBI2008;Perioden;Indexcijfers_1;OntwikkelingTOVEenJaarEerder_2;Indexcijfers_3;OntwikkelingTOVEenJaarEerder_4;TotaleOmzet_5;Verkoopprijzen_6;Personeelssterkte_7;OnvoldoendeVraag_8;Financieel_9;NederlandseMarkt_10;BuitenlandseMarktBinnenEU_11;BuitenlandseMarktBuitenEU_12;AantalFaillissementen_13;OntwikkelingTOVEenJaarEerder_14;AantalWerkzamePersonen_15;Totaal_16;NettoOmzet_17;OverigeBedrijfsopbrengsten_18;Totaal_19;InkoopwaardeOmzet_20;PersoneleKosten_21;OverigeBedrijfskosten_22;AfschrijvingenOpVasteActiva_23;Bedrijfsresultaat_24
1619;77 Verhuur van roerende goederen;2015 4e kwartaal;;;101.2;-1.3;26.5;-0.5;-15.4;15.6;12.5;6.6;4.7;-2.4;13.0;-18.8;;;;;;;;;;
1620;77 Verhuur van roerende goederen;2015;;;101.7;-0.9;;;;;;;;;45.0;-18.2;42.7;12342.0;12080.0;262.0;11292.0;5514.0;1600.0;1283.0;2895.0;1050.0
1621;77 Verhuur van roerende goederen;2016 1e kwartaal;;;102.0;-0.7;17.0;19.2;1.6;14.6;14.7;23.5;8.9;-2.1;18.0;20.0;;;;;;;;;;
1622;77 Verhuur van roerende goederen;2016 2e kwartaal;;;102.0;0.4;46.0;9.3;11.2;18.6;12.2;14.7;7.6;-0.8;14.0;75.0;;;;;;;;;;
1623;77 Verhuur van roerende goederen;2016 3e kwartaal;;;101.5;0.3;2.6;2.4;9.9;13.3;11.6;13.3;7.3;0.6;9.0;0.0;;;;;;;;;;
1624;77 Verhuur van roerende goederen;2016 4e kwartaal;;;101.7;0.6;15.0;3.5;2.9;16.5;10.9;27.9;8.1;3.4;12.0;-7.7;;;;;;;;;;
1625;77 Verhuur van roerende goederen;2016;;;101.8;0.2;;;;;;;;;53.0;17.8;;;;;;;;;;
1626;77 Verhuur van roerende goederen;2017 1e kwartaal;;;102.9;0.9;21.1;12.0;10.3;16.1;8.4;23.6;6.6;0.0;13.0;-27.8;;;;;;;;;;
1627;77 Verhuur van roerende goederen;2017 2e kwartaal;;;102.4;0.3;48.0;1.4;26.6;9.7;8.5;11.5;9.0;3.8;8.0;-42.9;;;;;;;;;;
1628;77 Verhuur van roerende goederen;2017 3e kwartaal;;;101.6;0.1;15.3;8.6;6.6;10.3;8.1;7.8;6.8;2.4;9.0;0.0;;;;;;;;;;
1629;77 Verhuur van roerende goederen;2017 4e kwartaal;;;102.1;0.4;11.1;3.6;24.8;9.0;10.8;16.7;7.4;7.9;4.0;-66.7;;;;;;;;;;
1630;77 Verhuur van roerende goederen;2017;;;102.2;0.4;;;;;;;;;34.0;-35.8;;;;;;;;;;
1631;77 Verhuur van roerende goederen;2018 1e kwartaal;;;;;-2.2;6.0;10.4;9.9;9.6;10.8;2.6;-2.7;;;;;;;;;;;;
1632;78 Uitzendbureaus en arbeidsbemiddeling;2008 1e kwartaal;109.6;15.1;94.5;4.8;38.0;63.7;16.2;;;;;;34.0;-2.9;;;;;;;;;;
1633;78 Uitzendbureaus en arbeidsbemiddeling;2008 2e kwartaal;119.9;13.9;94.3;4.8;14.9;31.6;0.8;;;;;;39.0;-2.5;;;;;;;;;;
1634;78 Uitzendbureaus en arbeidsbemiddeling;2008 3e kwartaal;119.3;8.4;93.8;4.3;18.8;20.6;12.7;;;;;;22.0;-46.3;;;;;;;;;;
1635;78 Uitzendbureaus en arbeidsbemiddeling;2008 4e kwartaal;122.0;3.6;96.6;3.8;-13.8;22.9;-45.5;;;;;;36.0;0.0;;;;;;;;;;
1636;78 Uitzendbureaus en arbeidsbemiddeling;2008;117.7;9.9;94.8;4.4;;;;;;;;;131.0;-13.8;;;;;;;;;;
1637;78 Uitzendbureaus en arbeidsbemiddeling;2009 1e kwartaal;106.2;-3.1;100.0;5.8;-60.2;34.7;-57.8;;;;;;71.0;108.8;;;;;;;;;;
1638;78 Uitzendbureaus en arbeidsbemiddeling;2009 2e kwartaal;104.3;-13.0;99.6;5.6;-42.5;-6.9;-58.2;;;;;;76.0;94.9;;;;;;;;;;
1639;78 Uitzendbureaus en arbeidsbemiddeling;2009 3e kwartaal;104.0;-12.8;96.9;3.4;-10.5;-15.9;-53.8;;;;;;79.0;259.1;;;;;;;;;;
1640;78 Uitzendbureaus en arbeidsbemiddeling;2009 4e kwartaal;103.7;-15.0;99.5;3.0;-5.5;-20.3;-52.8;;;;;;57.0;58.3;;;;;;;;;;
1641;78 Uitzendbureaus en arbeidsbemiddeling;2009;104.5;-11.2;99.0;4.4;;;;;;;;;283.0;116.0;62.9;19961.0;19817.0;145.0;18803.0;8031.0;8533.0;1981.0;258.0;1158.0
1642;78 Uitzendbureaus en arbeidsbemiddeling;2010 1e kwartaal;90.2;-15.1;101.1;1.1;11.8;28.1;-22.8;;;;;;69.0;-2.8;;;;;;;;;;
1643;78 Uitzendbureaus en arbeidsbemiddeling;2010 2e kwartaal;98.5;-5.5;100.7;1.1;56.7;0.4;25.3;;;;;;77.0;1.3;;;;;;;;;;
1644;78 Uitzendbureaus en arbeidsbemiddeling;2010 3e kwartaal;103.3;-0.7;98.0;1.1;68.6;22.7;27.7;69.3;4.7;;;;46.0;-41.8;;;;;;;;;;
1645;78 Uitzendbureaus en arbeidsbemiddeling;2010 4e kwartaal;108.0;4.2;100.2;0.7;65.7;14.0;9.0;64.7;6.4;;;;45.0;-21.1;;;;;;;;;;
1646;78 Uitzendbureaus en arbeidsbemiddeling;2010;100.0;-4.3;100.0;1.0;;;;;;;;;237.0;-16.3;81.4;18895.0;18787.0;109.0;18046.0;7763.0;8247.0;1787.0;249.0;849.0
1647;78 Uitzendbureaus en arbeidsbemiddeling;2011 1e kwartaal;98.7;9.5;102.1;1.0;10.0;45.6;-4.5;54.9;3.5;;;;60.0;-13.0;;;;;;;;;;
1648;78 Uitzendbureaus en arbeidsbemiddeling;2011 2e kwartaal;108.9;10.6;102.1;1.4;77.5;23.7;17.6;38.2;11.8;;;;62.0;-19.5;;;;;;;;;;
1649;78 Uitzendbureaus en arbeidsbemiddeling;2011 3e kwartaal;108.9;5.4;99.7;1.8;67.5;-0.1;-13.0;42.3;4.2;;;;49.0;6.5;;;;;;;;;;
1650;78 Uitzendbureaus en arbeidsbemiddeling;2011 4e kwartaal;111.9;3.6;102.1;1.9;23.0;1.5;-12.4;33.1;7.3;-10.6;1.3;0.8;68.0;51.1;;;;;;;;;;
1651;78 Uitzendbureaus en arbeidsbemiddeling;2011;107.1;7.1;101.5;1.5;;;;;;;;;239.0;0.8;83.5;20724.0;20625.0;99.0;19727.0;9120.0;8473.0;1860.0;275.0;997.0
1652;78 Uitzendbureaus en arbeidsbemiddeling;2012 1e kwartaal;99.3;0.6;103.9;1.7;-7.7;39.1;-10.8;41.4;9.0;4.9;0.6;0.6;75.0;25.0;;;;;;;;;;
1653;78 Uitzendbureaus en arbeidsbemiddeling;2012 2e kwartaal;105.8;-2.9;103.0;0.9;30.4;-2.3;0.3;39.4;11.7;-11.9;-1.0;-1.3;55.0;-11.3;;;;;;;;;;
1654;78 Uitzendbureaus en arbeidsbemiddeling;2012 3e kwartaal;105.6;-3.0;101.0;1.2;18.4;1.5;-24.5;47.1;21.5;-1.2;-0.5;-0.3;54.0;10.2;;;;;;;;;;
1655;78 Uitzendbureaus en arbeidsbemiddeling;2012 4e kwartaal;108.0;-3.4;103.5;1.4;3.4;-0.8;-30.9;38.2;10.9;-6.4;-6.1;0.6;53.0;-22.1;;;;;;;;;;
1656;78 Uitzendbureaus en arbeidsbemiddeling;2012;104.7;-2.3;102.8;1.3;;;;;;;;;237.0;-0.8;80.6;20198.0;20102.0;96.0;19241.0;9018.0;8158.0;1755.0;311.0;957.0
1657;78 Uitzendbureaus en arbeidsbemiddeling;2013 1e kwartaal;95.4;-3.9;106.0;2.0;-15.2;29.9;-18.9;50.2;12.9;-10.9;-6.8;-7.2;75.0;0.0;;;;;;;;;;
1658;78 Uitzendbureaus en arbeidsbemiddeling;2013 2e kwartaal;104.3;-1.4;106.4;3.3;42.2;-2.4;-4.3;36.3;16.9;-2.3;2.7;2.1;98.0;78.2;;;;;;;;;;
1659;78 Uitzendbureaus en arbeidsbemiddeling;2013 3e kwartaal;107.7;2.0;104.4;3.4;12.1;-2.4;-10.5;50.6;13.2;-6.8;-6.7;-0.5;95.0;75.9;;;;;;;;;;
1660;78 Uitzendbureaus en arbeidsbemiddeling;2013 4e kwartaal;112.5;4.2;105.5;1.8;12.8;-5.0;-10.2;35.3;14.7;5.4;0.5;0.3;80.0;50.9;;;;;;;;;;
1661;78 Uitzendbureaus en arbeidsbemiddeling;2013;105.0;0.3;105.6;2.6;;;;;;;;;348.0;46.8;76.3;20300.0;20174.0;126.0;19330.0;8730.0;8748.0;1631.0;221.0;971.0
1662;78 Uitzendbureaus en arbeidsbemiddeling;2014 1e kwartaal;100.1;4.9;106.8;0.8;12.5;20.5;3.6;25.9;21.7;0.5;-0.1;-0.1;70.0;-6.7;;;;;;;;;;
1663;78 Uitzendbureaus en arbeidsbemiddeling;2014 2e kwartaal;110.0;5.5;106.6;0.2;43.2;0.6;29.2;22.9;20.7;6.0;-0.1;0.2;74.0;-24.5;;;;;;;;;;
1664;78 Uitzendbureaus en arbeidsbemiddeling;2014 3e kwartaal;113.8;5.6;105.0;0.5;17.8;0.0;5.6;21.5;14.8;8.4;1.2;0.8;60.0;-36.8;;;;;;;;;;
1665;78 Uitzendbureaus en arbeidsbemiddeling;2014 4e kwartaal;119.0;5.8;107.5;2.0;7.6;4.8;-1.7;21.8;11.5;9.8;1.5;1.1;47.0;-41.3;;;;;;;;;;
1666;78 Uitzendbureaus en arbeidsbemiddeling;2014;110.7;5.5;106.5;0.9;;;;;;;;;251.0;-27.9;79.2;22009.0;21874.0;136.0;20865.0;9401.0;9716.0;1580.0;169.0;1145.0
1667;78 Uitzendbureaus en arbeidsbemiddeling;2015 1e kwartaal;108.1;8.0;108.8;1.8;59.1;5.6;51.9;6.3;9.7;17.7;28.1;0.0;68.0;-2.9;;;;;;;;;;
1668;78 Uitzendbureaus en arbeidsbemiddeling;2015 2e kwartaal;120.2;9.3;109.1;2.3;58.1;-3.8;16.7;2.2;8.9;15.9;0.0;0.0;35.0;-52.7;;;;;;;;;;
1669;78 Uitzendbureaus en arbeidsbemiddeling;2015 3e kwartaal;126.1;10.8;106.4;1.4;42.6;0.0;34.6;2.4;13.6;25.4;-0.5;0.0;40.0;-33.3;;;;;;;;;;
1670;78 Uitzendbureaus en arbeidsbemiddeling;2015 4e kwartaal;135.9;14.2;108.6;1.0;30.3;23.2;27.7;6.2;11.2;13.2;25.8;25.8;41.0;-12.8;;;;;;;;;;
1671;78 Uitzendbureaus en arbeidsbemiddeling;2015;122.6;10.7;108.2;1.6;;;;;;;;;184.0;-26.7;82.5;25448.0;25329.0;119.0;24023.0;11609.0;10522.0;1682.0;209.0;1425.0
1672;78 Uitzendbureaus en arbeidsbemiddeling;2016 1e kwartaal;118.9;10.0;110.4;1.4;1.1;-0.6;35.5;15.0;16.3;38.3;0.7;0.7;32.0;-52.9;;;;;;;;;;
1673;78 Uitzendbureaus en arbeidsbemiddeling;2016 2e kwartaal;130.4;8.5;111.0;1.8;56.7;-3.2;48.6;13.7;15.3;17.1;0.0;8.1;28.0;-20.0;;;;;;;;;;
1674;78 Uitzendbureaus en arbeidsbemiddeling;2016 3e kwartaal;133.6;6.0;109.5;2.9;66.1;0.0;19.1;5.9;11.7;11.6;0.0;0.0;23.0;-42.5;;;;;;;;;;
1675;78 Uitzendbureaus en arbeidsbemiddeling;2016 4e kwartaal;142.1;4.6;110.6;1.8;42.9;8.4;8.7;3.7;33.5;9.8;4.7;4.2;25.0;-39.0;;;;;;;;;;
1676;78 Uitzendbureaus en arbeidsbemiddeling;2016;131.3;7.1;110.4;2.0;;;;;;;;;108.0;-41.3;;;;;;;;;;
1677;78 Uitzendbureaus en arbeidsbemiddeling;2017 1e kwartaal;126.0;6.0;112.6;2.0;41.4;24.3;19.4;7.9;7.4;21.2;2.0;1.4;20.0;-37.5;;;;;;;;;;
1678;78 Uitzendbureaus en arbeidsbemiddeling;2017 2e kwartaal;138.7;6.4;113.2;2.0;64.1;9.4;25.8;6.0;4.3;0.1;0.7;0.0;24.0;-14.3;;;;;;;;;;
1679;78 Uitzendbureaus en arbeidsbemiddeling;2017 3e kwartaal;142.0;6.2;112.0;2.2;45.1;13.3;38.3;3.0;6.5;14.2;0.8;0.0;27.0;17.4;;;;;;;;;;
1680;78 Uitzendbureaus en arbeidsbemiddeling;2017 4e kwartaal;152.1;7.0;113.4;2.6;41.4;11.7;15.5;4.8;7.5;11.7;0.2;-1.0;30.0;20.0;;;;;;;;;;
1681;78 Uitzendbureaus en arbeidsbemiddeling;2017;139.7;6.4;112.8;2.2;;;;;;;;;101.0;-6.5;;;;;;;;;;
1682;78 Uitzendbureaus en arbeidsbemiddeling;2018 1e kwartaal;;;;;26.0;45.6;26.5;6.1;5.1;14.0;3.3;1.2;;;;;;;;;;;;
1683;79 Reisbureaus, reisorganisatie en -info;2008 1e kwartaal;88.8;3.2;;;58.7;51.6;5.9;;;;;;5.0;400.0;;;;;;;;;;
1684;79 Reisbureaus, reisorganisatie en -info;2008 2e kwartaal;86.9;-0.9;;;52.9;14.6;20.4;;;;;;3.0;-40.0;;;;;;;;;;
1685;79 Reisbureaus, reisorganisatie en -info;2008 3e kwartaal;119.1;0.1;;;29.3;16.2;13.4;;;;;;7.0;-41.7;;;;;;;;;;
1686;79 Reisbureaus, reisorganisatie en -info;2008 4e kwartaal;79.0;-0.8;;;-5.6;29.6;22.9;;;;;;11.0;83.3;;;;;;;;;;
1687;79 Reisbureaus, reisorganisatie en -info;2008;93.5;0.4;;;;;;;;;;;26.0;8.3;;;;;;;;;;
1688;79 Reisbureaus, reisorganisatie en -info;2009 1e kwartaal;82.7;-6.8;;;-77.0;-36.5;-41.0;;;;;;7.0;40.0;;;;;;;;;;
1689;79 Reisbureaus, reisorganisatie en -info;2009 2e kwartaal;84.7;-2.6;;;-51.0;-6.0;-44.5;;;;;;17.0;466.7;;;;;;;;;;
1690;79 Reisbureaus, reisorganisatie en -info;2009 3e kwartaal;120.8;1.5;;;-52.3;-24.6;-41.1;;;;;;15.0;114.3;;;;;;;;;;
1691;79 Reisbureaus, reisorganisatie en -info;2009 4e kwartaal;78.1;-1.2;;;-48.0;6.1;-48.2;;;;;;8.0;-27.3;;;;;;;;;;
1692;79 Reisbureaus, reisorganisatie en -info;2009;91.6;-2.0;;;;;;;;;;;47.0;80.8;25.8;6623.0;6524.0;99.0;6143.0;4485.0;720.0;856.0;83.0;480.0
1693;79 Reisbureaus, reisorganisatie en -info;2010 1e kwartaal;85.3;3.1;;;-41.9;-24.8;-21.7;;;;;;8.0;14.3;;;;;;;;;;
1694;79 Reisbureaus, reisorganisatie en -info;2010 2e kwartaal;91.0;7.5;;;6.2;7.3;2.7;;;;;;5.0;-70.6;;;;;;;;;;
1695;79 Reisbureaus, reisorganisatie en -info;2010 3e kwartaal;137.1;13.5;;;10.8;-5.3;9.8;40.9;3.9;;;;15.0;0.0;;;;;;;;;;
1696;79 Reisbureaus, reisorganisatie en -info;2010 4e kwartaal;86.5;10.8;;;-13.0;7.2;2.1;51.3;0.6;;;;9.0;12.5;;;;;;;;;;
1697;79 Reisbureaus, reisorganisatie en -info;2010;100.0;9.2;;;;;;;;;;;37.0;-21.3;25.9;7321.0;7199.0;122.0;6566.0;4689.0;778.0;1000.0;99.0;755.0
1698;79 Reisbureaus, reisorganisatie en -info;2011 1e kwartaal;88.8;4.0;;;15.0;4.9;-1.2;36.3;1.0;;;;4.0;-50.0;;;;;;;;;;
1699;79 Reisbureaus, reisorganisatie en -info;2011 2e kwartaal;103.2;13.3;;;21.9;2.6;-8.8;34.4;6.0;;;;8.0;60.0;;;;;;;;;;
1700;79 Reisbureaus, reisorganisatie en -info;2011 3e kwartaal;148.1;8.0;;;13.8;-2.0;-5.9;34.6;5.8;;;;3.0;-80.0;;;;;;;;;;
1701;79 Reisbureaus, reisorganisatie en -info;2011 4e kwartaal;96.1;11.1;;;0.4;25.3;-1.0;21.2;5.2;21.7;;;11.0;22.2;;;;;;;;;;
1702;79 Reisbureaus, reisorganisatie en -info;2011;109.0;9.0;;;;;;;;;;;26.0;-29.7;27.4;7935.0;7855.0;81.0;7133.0;4964.0;922.0;1155.0;93.0;802.0
1703;79 Reisbureaus, reisorganisatie en -info;2012 1e kwartaal;99.8;12.5;;;27.4;4.7;2.8;30.9;7.0;6.3;;;12.0;200.0;;;;;;;;;;
1704;79 Reisbureaus, reisorganisatie en -info;2012 2e kwartaal;124.5;20.7;;;-21.7;-5.4;-22.3;38.4;8.2;6.9;;;6.0;-25.0;;;;;;;;;;
1705;79 Reisbureaus, reisorganisatie en -info;2012 3e kwartaal;178.4;20.5;;;-7.3;-7.8;-1.1;42.7;7.1;9.5;;;11.0;266.7;;;;;;;;;;
1706;79 Reisbureaus, reisorganisatie en -info;2012 4e kwartaal;107.7;12.1;;;-8.2;11.9;-21.3;43.8;8.3;3.0;;;9.0;-18.2;;;;;;;;;;
1707;79 Reisbureaus, reisorganisatie en -info;2012;127.6;17.1;;;;;;;;;;;38.0;46.2;26.5;8358.0;8288.0;69.0;7014.0;5196.0;790.0;925.0;103.0;1343.0
1708;79 Reisbureaus, reisorganisatie en -info;2013 1e kwartaal;107.3;7.5;;;4.1;1.9;-19.4;35.1;9.4;0.1;;;6.0;-50.0;;;;;;;;;;
1709;79 Reisbureaus, reisorganisatie en -info;2013 2e kwartaal;133.4;7.1;;;-7.2;-6.4;-6.3;33.5;5.8;10.0;;;8.0;33.3;;;;;;;;;;
1710;79 Reisbureaus, reisorganisatie en -info;2013 3e kwartaal;165.6;-7.1;;;5.1;-2.4;-12.6;37.5;1.6;4.2;;;35.0;218.2;;;;;;;;;;
1711;79 Reisbureaus, reisorganisatie en -info;2013 4e kwartaal;100.1;-7.1;;;-22.4;-6.9;-17.4;39.5;7.1;2.9;;;12.0;33.3;;;;;;;;;;
1712;79 Reisbureaus, reisorganisatie en -info;2013;126.6;-0.8;;;;;;;;;;;61.0;60.5;26.0;8340.0;8261.0;79.0;6642.0;4923.0;803.0;813.0;103.0;1697.0
1713;79 Reisbureaus, reisorganisatie en -info;2014 1e kwartaal;103.1;-3.9;;;11.0;0.7;0.3;28.2;0.6;18.0;;;5.0;-16.7;;;;;;;;;;
1714;79 Reisbureaus, reisorganisatie en -info;2014 2e kwartaal;134.5;0.8;;;12.2;-7.3;-7.4;24.7;2.8;-3.3;;;2.0;-75.0;;;;;;;;;;
1715;79 Reisbureaus, reisorganisatie en -info;2014 3e kwartaal;186.2;12.4;;;31.3;-6.1;10.5;23.3;0.7;-2.0;;;6.0;-82.9;;;;;;;;;;
1716;79 Reisbureaus, reisorganisatie en -info;2014 4e kwartaal;114.6;14.5;;;-1.3;8.1;8.2;15.4;3.0;13.2;;;3.0;-75.0;;;;;;;;;;
1717;79 Reisbureaus, reisorganisatie en -info;2014;134.6;6.3;;;;;;;;;;;16.0;-73.8;25.1;9162.0;9095.0;67.0;;;;;;
1718;79 Reisbureaus, reisorganisatie en -info;2015 1e kwartaal;117.7;14.2;;;-5.3;10.0;4.1;17.0;1.5;7.6;;;3.0;-40.0;;;;;;;;;;
1719;79 Reisbureaus, reisorganisatie en -info;2015 2e kwartaal;161.1;19.8;;;11.5;0.0;20.3;18.2;3.1;2.5;;;3.0;50.0;;;;;;;;;;
1720;79 Reisbureaus, reisorganisatie en -info;2015 3e kwartaal;228.3;22.6;;;15.9;-0.6;23.2;19.9;2.0;15.5;;;1.0;-83.3;;;;;;;;;;
1721;79 Reisbureaus, reisorganisatie en -info;2015 4e kwartaal;145.5;26.9;;;-28.9;2.5;12.7;16.0;5.4;21.6;;;2.0;-33.3;;;;;;;;;;
1722;79 Reisbureaus, reisorganisatie en -info;2015;163.2;21.2;;;;;;;;;;;9.0;-43.8;;;;;;;;;;
1723;79 Reisbureaus, reisorganisatie en -info;2016 1e kwartaal;152.5;29.5;;;44.1;6.6;12.8;7.7;4.0;19.1;;;1.0;-66.7;;;;;;;;;;
1724;79 Reisbureaus, reisorganisatie en -info;2016 2e kwartaal;186.3;15.6;;;32.4;12.9;17.6;4.3;8.8;18.4;;;3.0;0.0;;;;;;;;;;
1725;79 Reisbureaus, reisorganisatie en -info;2016 3e kwartaal;266.5;16.7;;;36.5;12.2;19.0;6.9;7.7;19.5;;;2.0;100.0;;;;;;;;;;
1726;79 Reisbureaus, reisorganisatie en -info;2016 4e kwartaal;177.3;21.9;;;-12.5;8.9;18.8;4.3;5.3;27.0;;;4.0;100.0;;;;;;;;;;
1727;79 Reisbureaus, reisorganisatie en -info;2016;195.6;19.9;;;;;;;;;;;10.0;11.1;;;;;;;;;;
1728;79 Reisbureaus, reisorganisatie en -info;2017 1e kwartaal;182.3;19.5;;;46.0;30.8;27.2;3.0;5.3;30.9;;;2.0;100.0;;;;;;;;;;
1729;79 Reisbureaus, reisorganisatie en -info;2017 2e kwartaal;214.8;15.3;;;36.8;14.0;22.5;2.6;4.6;22.2;;;0.0;-100.0;;;;;;;;;;
1730;79 Reisbureaus, reisorganisatie en -info;2017 3e kwartaal;288.8;8.4;;;38.4;18.7;21.6;4.8;7.8;2.3;;;0.0;-100.0;;;;;;;;;;
1731;79 Reisbureaus, reisorganisatie en -info;2017 4e kwartaal;179.7;1.4;;;-24.4;19.2;29.5;5.7;2.8;16.9;;;1.0;-75.0;;;;;;;;;;
1732;79 Reisbureaus, reisorganisatie en -info;2017;216.4;10.6;;;;;;;;;;;3.0;-70.0;;;;;;;;;;
1733;79 Reisbureaus, reisorganisatie en -info;2018 1e kwartaal;;;;;56.2;27.3;30.7;4.6;3.0;30.3;;;;;;;;;;;;;;
1734;80 Beveiligings- en opsporingsdiensten;2008 1e kwartaal;96.4;11.5;95.4;1.8;;;;;;;;;5.0;150.0;;;;;;;;;;
1735;80 Beveiligings- en opsporingsdiensten;2008 2e kwartaal;98.4;12.4;95.0;0.3;;;;;;;;;7.0;250.0;;;;;;;;;;
1736;80 Beveiligings- en opsporingsdiensten;2008 3e kwartaal;99.4;10.4;95.3;0.0;;;;;;;;;5.0;0.0;;;;;;;;;;
1737;80 Beveiligings- en opsporingsdiensten;2008 4e kwartaal;104.4;9.3;95.5;0.5;;;;;;;;;8.0;-11.1;;;;;;;;;;
1738;80 Beveiligings- en opsporingsdiensten;2008;99.6;10.8;95.3;0.7;;;;;;;;;25.0;38.9;;;;;;;;;;
1739;80 Beveiligings- en opsporingsdiensten;2009 1e kwartaal;101.5;5.3;97.1;1.8;;;;;;;;;6.0;20.0;;;;;;;;;;
1740;80 Beveiligings- en opsporingsdiensten;2009 2e kwartaal;101.5;3.1;97.5;2.6;;;;;;;;;12.0;71.4;;;;;;;;;;
1741;80 Beveiligings- en opsporingsdiensten;2009 3e kwartaal;99.8;0.4;97.5;2.4;;;;;;;;;13.0;160.0;;;;;;;;;;
1742;80 Beveiligings- en opsporingsdiensten;2009 4e kwartaal;105.0;0.6;97.5;2.1;;;;;;;;;13.0;62.5;;;;;;;;;;
1743;80 Beveiligings- en opsporingsdiensten;2009;101.9;2.3;97.4;2.2;;;;;;;;;44.0;76.0;45.0;1857.0;1831.0;25.0;1711.0;162.0;1264.0;248.0;37.0;145.0
1744;80 Beveiligings- en opsporingsdiensten;2010 1e kwartaal;96.8;-4.6;100.0;3.0;;;;;;;;;9.0;50.0;;;;;;;;;;
1745;80 Beveiligings- en opsporingsdiensten;2010 2e kwartaal;100.1;-1.3;100.0;2.6;;;;;;;;;9.0;-25.0;;;;;;;;;;
1746;80 Beveiligings- en opsporingsdiensten;2010 3e kwartaal;99.4;-0.3;100.0;2.5;39.4;17.5;-3.5;6.5;4.4;;;;5.0;-61.5;;;;;;;;;;
1747;80 Beveiligings- en opsporingsdiensten;2010 4e kwartaal;103.6;-1.3;100.0;2.6;23.1;-6.8;-9.3;0.0;16.5;;;;4.0;-69.2;;;;;;;;;;
1748;80 Beveiligings- en opsporingsdiensten;2010;100.0;-1.9;100.0;2.7;;;;;;;;;27.0;-38.6;43.5;1903.0;1897.0;7.0;1798.0;180.0;1309.0;271.0;39.0;105.0
1749;80 Beveiligings- en opsporingsdiensten;2011 1e kwartaal;100.6;3.9;100.9;0.9;12.7;55.9;-10.3;8.2;8.0;;;;5.0;-44.4;;;;;;;;;;
1750;80 Beveiligings- en opsporingsdiensten;2011 2e kwartaal;101.4;1.2;100.7;0.7;40.9;-5.5;17.3;9.2;4.1;;;;6.0;-33.3;;;;;;;;;;
1751;80 Beveiligings- en opsporingsdiensten;2011 3e kwartaal;101.1;1.6;100.7;0.7;-0.2;-1.9;0.9;11.2;2.2;;;;12.0;140.0;;;;;;;;;;
1752;80 Beveiligings- en opsporingsdiensten;2011 4e kwartaal;106.8;3.1;100.8;0.8;-12.5;11.7;-11.7;5.4;3.6;-2.5;5.1;5.1;5.0;25.0;;;;;;;;;;
1753;80 Beveiligings- en opsporingsdiensten;2011;102.5;2.5;100.8;0.8;;;;;;;;;28.0;3.7;42.1;1960.0;1950.0;10.0;1811.0;148.0;1345.0;277.0;40.0;149.0
1754;80 Beveiligings- en opsporingsdiensten;2012 1e kwartaal;102.3;1.7;102.1;1.1;5.4;62.9;16.6;14.7;14.8;9.4;0.0;0.0;5.0;0.0;;;;;;;;;;
1755;80 Beveiligings- en opsporingsdiensten;2012 2e kwartaal;102.5;1.1;102.0;1.2;-18.7;6.8;-25.3;38.5;5.9;2.5;-0.7;-0.7;7.0;16.7;;;;;;;;;;
1756;80 Beveiligings- en opsporingsdiensten;2012 3e kwartaal;104.2;3.1;102.1;1.4;6.2;-0.9;-3.6;42.6;8.0;-2.4;-1.4;-0.7;2.0;-83.3;;;;;;;;;;
1757;80 Beveiligings- en opsporingsdiensten;2012 4e kwartaal;109.6;2.6;102.5;1.7;-1.4;3.0;2.0;42.9;8.6;1.0;-1.0;0.0;3.0;-40.0;;;;;;;;;;
1758;80 Beveiligings- en opsporingsdiensten;2012;104.7;2.1;102.1;1.4;;;;;;;;;17.0;-39.3;39.7;1989.0;1977.0;12.0;1864.0;167.0;1365.0;295.0;36.0;126.0
1759;80 Beveiligings- en opsporingsdiensten;2013 1e kwartaal;103.9;1.6;103.9;1.8;-25.9;63.0;-24.5;33.2;24.9;2.2;0.4;0.0;10.0;100.0;;;;;;;;;;
1760;80 Beveiligings- en opsporingsdiensten;2013 2e kwartaal;100.9;-1.5;103.8;1.8;-22.6;-0.8;-47.8;31.9;17.5;35.7;-0.8;-0.8;7.0;0.0;;;;;;;;;;
1761;80 Beveiligings- en opsporingsdiensten;2013 3e kwartaal;102.6;-1.5;103.8;1.6;-8.7;8.7;-24.8;26.9;6.3;0.0;0.9;0.9;5.0;150.0;;;;;;;;;;
1762;80 Beveiligings- en opsporingsdiensten;2013 4e kwartaal;105.6;-3.7;103.7;1.3;-26.8;37.2;-38.1;37.6;6.3;5.4;0.7;0.7;14.0;366.7;;;;;;;;;;
1763;80 Beveiligings- en opsporingsdiensten;2013;103.3;-1.4;103.8;1.6;;;;;;;;;36.0;111.8;39.0;1932.0;1926.0;7.0;1817.0;148.0;1345.0;285.0;39.0;115.0
1764;80 Beveiligings- en opsporingsdiensten;2014 1e kwartaal;102.8;-1.1;104.4;0.5;-40.2;-5.6;-56.8;21.7;27.5;30.3;0.0;0.0;8.0;-20.0;;;;;;;;;;
1765;80 Beveiligings- en opsporingsdiensten;2014 2e kwartaal;101.2;0.2;104.4;0.6;25.1;13.5;-20.0;25.8;15.5;27.1;0.0;2.0;8.0;14.3;;;;;;;;;;
