ID;Energiedragers;BedrijfstakkenBranchesSBI2008;Perioden;TotaalEnergieverbruik_1;FinaalEnergieverbruik_2;NietEnergetischGebruik_3;SaldoInzetProductieEnergie_4;InzetEnergieVoorOmzetting_5;ProductieEnergieUitOmzetting_6;TotaalEnergieverbruik_7;Winning_8;EnergieAanvoer_9;EnergieAflevering_10;Voorraadmutatie_11
4382;Restgassen uit olie;09 Dienstverlening delfstoffenwinning;2013;;;;;;;;;;;
4383;Restgassen uit olie;09 Dienstverlening delfstoffenwinning;2014;;;;;;;;;;;
4384;Restgassen uit olie;09 Dienstverlening delfstoffenwinning;2015;;;;;;;;;;;
4385;Restgassen uit olie;09 Dienstverlening delfstoffenwinning;2016;;;;;;;;;;;
4386;Restgassen uit olie;C Industrie;2011;-6.6;159.4;;-166.0;25.3;191.2;-6.6;6.7;15.2;28.5;
4387;Restgassen uit olie;C Industrie;2012;-9.5;167.2;;-176.7;23.2;199.9;-9.5;5.9;15.4;30.8;
4388;Restgassen uit olie;C Industrie;2013;-7.5;154.4;;-161.9;21.7;183.7;-7.5;7.0;14.1;28.6;
4389;Restgassen uit olie;C Industrie;2014;-10.3;161.1;;-171.4;22.4;193.9;-10.3;13.3;12.0;35.6;
4390;Restgassen uit olie;C Industrie;2015;-4.5;166.6;;-171.1;18.1;189.2;-4.5;15.6;14.2;34.3;
4391;Restgassen uit olie;C Industrie;2016;-5.5;184.4;;-189.9;16.2;206.2;-5.5;12.6;14.6;32.8;
4392;Restgassen uit olie;10-12 Voedings-, genotmiddelenindustrie;2011;;;;;;;;;;;
4393;Restgassen uit olie;10-12 Voedings-, genotmiddelenindustrie;2012;;;;;;;;;;;
4394;Restgassen uit olie;10-12 Voedings-, genotmiddelenindustrie;2013;;;;;;;;;;;
4395;Restgassen uit olie;10-12 Voedings-, genotmiddelenindustrie;2014;;;;;;;;;;;
4396;Restgassen uit olie;10-12 Voedings-, genotmiddelenindustrie;2015;;;;;;;;;;;
4397;Restgassen uit olie;10-12 Voedings-, genotmiddelenindustrie;2016;;;;;;;;;;;
4398;Restgassen uit olie;10 Voedingsmiddelenindustrie;2011;;;;;;;;;;;
4399;Restgassen uit olie;10 Voedingsmiddelenindustrie;2012;;;;;;;;;;;
4400;Restgassen uit olie;10 Voedingsmiddelenindustrie;2013;;;;;;;;;;;
4401;Restgassen uit olie;10 Voedingsmiddelenindustrie;2014;;;;;;;;;;;
4402;Restgassen uit olie;10 Voedingsmiddelenindustrie;2015;;;;;;;;;;;
4403;Restgassen uit olie;10 Voedingsmiddelenindustrie;2016;;;;;;;;;;;
4404;Restgassen uit olie;101 Slachterijen en vleeswarenindustrie;2011;;;;;;;;;;;
4405;Restgassen uit olie;101 Slachterijen en vleeswarenindustrie;2012;;;;;;;;;;;
4406;Restgassen uit olie;101 Slachterijen en vleeswarenindustrie;2013;;;;;;;;;;;
4407;Restgassen uit olie;101 Slachterijen en vleeswarenindustrie;2014;;;;;;;;;;;
4408;Restgassen uit olie;101 Slachterijen en vleeswarenindustrie;2015;;;;;;;;;;;
4409;Restgassen uit olie;101 Slachterijen en vleeswarenindustrie;2016;;;;;;;;;;;
4410;Restgassen uit olie;102 Visverwerkende industrie;2011;;;;;;;;;;;
4411;Restgassen uit olie;102 Visverwerkende industrie;2012;;;;;;;;;;;
4412;Restgassen uit olie;102 Visverwerkende industrie;2013;;;;;;;;;;;
4413;Restgassen uit olie;102 Visverwerkende industrie;2014;;;;;;;;;;;
4414;Restgassen uit olie;102 Visverwerkende industrie;2015;;;;;;;;;;;
4415;Restgassen uit olie;102 Visverwerkende industrie;2016;;;;;;;;;;;
4416;Restgassen uit olie;103 Groente-, fruitverwerkende industrie;2011;;;;;;;;;;;
4417;Restgassen uit olie;103 Groente-, fruitverwerkende industrie;2012;;;;;;;;;;;
4418;Restgassen uit olie;103 Groente-, fruitverwerkende industrie;2013;;;;;;;;;;;
4419;Restgassen uit olie;103 Groente-, fruitverwerkende industrie;2014;;;;;;;;;;;
4420;Restgassen uit olie;103 Groente-, fruitverwerkende industrie;2015;;;;;;;;;;;
4421;Restgassen uit olie;103 Groente-, fruitverwerkende industrie;2016;;;;;;;;;;;
4422;Restgassen uit olie;104 Spijsoliën- en -vettenindustrie e.d.;2011;;;;;;;;;;;
4423;Restgassen uit olie;104 Spijsoliën- en -vettenindustrie e.d.;2012;;;;;;;;;;;
4424;Restgassen uit olie;104 Spijsoliën- en -vettenindustrie e.d.;2013;;;;;;;;;;;
4425;Restgassen uit olie;104 Spijsoliën- en -vettenindustrie e.d.;2014;;;;;;;;;;;
4426;Restgassen uit olie;104 Spijsoliën- en -vettenindustrie e.d.;2015;;;;;;;;;;;
4427;Restgassen uit olie;104 Spijsoliën- en -vettenindustrie e.d.;2016;;;;;;;;;;;
4428;Restgassen uit olie;105 Zuivelindustrie;2011;;;;;;;;;;;
4429;Restgassen uit olie;105 Zuivelindustrie;2012;;;;;;;;;;;
4430;Restgassen uit olie;105 Zuivelindustrie;2013;;;;;;;;;;;
4431;Restgassen uit olie;105 Zuivelindustrie;2014;;;;;;;;;;;
4432;Restgassen uit olie;105 Zuivelindustrie;2015;;;;;;;;;;;
4433;Restgassen uit olie;105 Zuivelindustrie;2016;;;;;;;;;;;
4434;Restgassen uit olie;106 Meelindustrie;2011;;;;;;;;;;;
4435;Restgassen uit olie;106 Meelindustrie;2012;;;;;;;;;;;
4436;Restgassen uit olie;106 Meelindustrie;2013;;;;;;;;;;;
4437;Restgassen uit olie;106 Meelindustrie;2014;;;;;;;;;;;
4438;Restgassen uit olie;106 Meelindustrie;2015;;;;;;;;;;;
4439;Restgassen uit olie;106 Meelindustrie;2016;;;;;;;;;;;
4440;Restgassen uit olie;107 Brood- en deegwarenindustrie;2011;;;;;;;;;;;
4441;Restgassen uit olie;107 Brood- en deegwarenindustrie;2012;;;;;;;;;;;
4442;Restgassen uit olie;107 Brood- en deegwarenindustrie;2013;;;;;;;;;;;
4443;Restgassen uit olie;107 Brood- en deegwarenindustrie;2014;;;;;;;;;;;
4444;Restgassen uit olie;107 Brood- en deegwarenindustrie;2015;;;;;;;;;;;
4445;Restgassen uit olie;107 Brood- en deegwarenindustrie;2016;;;;;;;;;;;
4446;Restgassen uit olie;108 Overige voedingsmiddelenindustrie;2011;;;;;;;;;;;
4447;Restgassen uit olie;108 Overige voedingsmiddelenindustrie;2012;;;;;;;;;;;
4448;Restgassen uit olie;108 Overige voedingsmiddelenindustrie;2013;;;;;;;;;;;
4449;Restgassen uit olie;108 Overige voedingsmiddelenindustrie;2014;;;;;;;;;;;
4450;Restgassen uit olie;108 Overige voedingsmiddelenindustrie;2015;;;;;;;;;;;
4451;Restgassen uit olie;108 Overige voedingsmiddelenindustrie;2016;;;;;;;;;;;
4452;Restgassen uit olie;109 Diervoederindustrie;2011;;;;;;;;;;;
4453;Restgassen uit olie;109 Diervoederindustrie;2012;;;;;;;;;;;
4454;Restgassen uit olie;109 Diervoederindustrie;2013;;;;;;;;;;;
4455;Restgassen uit olie;109 Diervoederindustrie;2014;;;;;;;;;;;
4456;Restgassen uit olie;109 Diervoederindustrie;2015;;;;;;;;;;;
4457;Restgassen uit olie;109 Diervoederindustrie;2016;;;;;;;;;;;
4458;Restgassen uit olie;11 Drankenindustrie;2011;;;;;;;;;;;
4459;Restgassen uit olie;11 Drankenindustrie;2012;;;;;;;;;;;
4460;Restgassen uit olie;11 Drankenindustrie;2013;;;;;;;;;;;
4461;Restgassen uit olie;11 Drankenindustrie;2014;;;;;;;;;;;
4462;Restgassen uit olie;11 Drankenindustrie;2015;;;;;;;;;;;
4463;Restgassen uit olie;11 Drankenindustrie;2016;;;;;;;;;;;
4464;Restgassen uit olie;12 Tabaksindustrie;2011;;;;;;;;;;;
4465;Restgassen uit olie;12 Tabaksindustrie;2012;;;;;;;;;;;
4466;Restgassen uit olie;12 Tabaksindustrie;2013;;;;;;;;;;;
4467;Restgassen uit olie;12 Tabaksindustrie;2014;;;;;;;;;;;
4468;Restgassen uit olie;12 Tabaksindustrie;2015;;;;;;;;;;;
4469;Restgassen uit olie;12 Tabaksindustrie;2016;;;;;;;;;;;
4470;Restgassen uit olie;13-15 Textiel-, kleding-, lederindustrie;2011;;;;;;;;;;;
4471;Restgassen uit olie;13-15 Textiel-, kleding-, lederindustrie;2012;;;;;;;;;;;
4472;Restgassen uit olie;13-15 Textiel-, kleding-, lederindustrie;2013;;;;;;;;;;;
4473;Restgassen uit olie;13-15 Textiel-, kleding-, lederindustrie;2014;;;;;;;;;;;
4474;Restgassen uit olie;13-15 Textiel-, kleding-, lederindustrie;2015;;;;;;;;;;;
4475;Restgassen uit olie;13-15 Textiel-, kleding-, lederindustrie;2016;;;;;;;;;;;
4476;Restgassen uit olie;13 Textielindustrie;2011;;;;;;;;;;;
4477;Restgassen uit olie;13 Textielindustrie;2012;;;;;;;;;;;
4478;Restgassen uit olie;13 Textielindustrie;2013;;;;;;;;;;;
4479;Restgassen uit olie;13 Textielindustrie;2014;;;;;;;;;;;
4480;Restgassen uit olie;13 Textielindustrie;2015;;;;;;;;;;;
4481;Restgassen uit olie;13 Textielindustrie;2016;;;;;;;;;;;
4482;Restgassen uit olie;14 Kledingindustrie;2011;;;;;;;;;;;
4483;Restgassen uit olie;14 Kledingindustrie;2012;;;;;;;;;;;
4484;Restgassen uit olie;14 Kledingindustrie;2013;;;;;;;;;;;
4485;Restgassen uit olie;14 Kledingindustrie;2014;;;;;;;;;;;
4486;Restgassen uit olie;14 Kledingindustrie;2015;;;;;;;;;;;
4487;Restgassen uit olie;14 Kledingindustrie;2016;;;;;;;;;;;
4488;Restgassen uit olie;15 Leer- en schoenenindustrie;2011;;;;;;;;;;;
4489;Restgassen uit olie;15 Leer- en schoenenindustrie;2012;;;;;;;;;;;
4490;Restgassen uit olie;15 Leer- en schoenenindustrie;2013;;;;;;;;;;;
4491;Restgassen uit olie;15 Leer- en schoenenindustrie;2014;;;;;;;;;;;
4492;Restgassen uit olie;15 Leer- en schoenenindustrie;2015;;;;;;;;;;;
4493;Restgassen uit olie;15 Leer- en schoenenindustrie;2016;;;;;;;;;;;
4494;Restgassen uit olie;16+23 Hout- en bouwmaterialenindustrie;2011;;;;;;;;;;;
4495;Restgassen uit olie;16+23 Hout- en bouwmaterialenindustrie;2012;;;;;;;;;;;
4496;Restgassen uit olie;16+23 Hout- en bouwmaterialenindustrie;2013;;;;;;;;;;;
4497;Restgassen uit olie;16+23 Hout- en bouwmaterialenindustrie;2014;;;;;;;;;;;
4498;Restgassen uit olie;16+23 Hout- en bouwmaterialenindustrie;2015;;;;;;;;;;;
4499;Restgassen uit olie;16+23 Hout- en bouwmaterialenindustrie;2016;;;;;;;;;;;
4500;Restgassen uit olie;16 Houtindustrie;2011;;;;;;;;;;;
4501;Restgassen uit olie;16 Houtindustrie;2012;;;;;;;;;;;
4502;Restgassen uit olie;16 Houtindustrie;2013;;;;;;;;;;;
4503;Restgassen uit olie;16 Houtindustrie;2014;;;;;;;;;;;
4504;Restgassen uit olie;16 Houtindustrie;2015;;;;;;;;;;;
4505;Restgassen uit olie;16 Houtindustrie;2016;;;;;;;;;;;
4506;Restgassen uit olie;17-18 Papier- en grafische industrie;2011;;;;;;;;;;;
4507;Restgassen uit olie;17-18 Papier- en grafische industrie;2012;;;;;;;;;;;
4508;Restgassen uit olie;17-18 Papier- en grafische industrie;2013;;;;;;;;;;;
4509;Restgassen uit olie;17-18 Papier- en grafische industrie;2014;;;;;;;;;;;
4510;Restgassen uit olie;17-18 Papier- en grafische industrie;2015;;;;;;;;;;;
4511;Restgassen uit olie;17-18 Papier- en grafische industrie;2016;;;;;;;;;;;
4512;Restgassen uit olie;17 Papierindustrie;2011;;;;;;;;;;;
4513;Restgassen uit olie;17 Papierindustrie;2012;;;;;;;;;;;
4514;Restgassen uit olie;17 Papierindustrie;2013;;;;;;;;;;;
4515;Restgassen uit olie;17 Papierindustrie;2014;;;;;;;;;;;
4516;Restgassen uit olie;17 Papierindustrie;2015;;;;;;;;;;;
4517;Restgassen uit olie;17 Papierindustrie;2016;;;;;;;;;;;
4518;Restgassen uit olie;18 Grafische industrie;2011;;;;;;;;;;;
4519;Restgassen uit olie;18 Grafische industrie;2012;;;;;;;;;;;
4520;Restgassen uit olie;18 Grafische industrie;2013;;;;;;;;;;;
4521;Restgassen uit olie;18 Grafische industrie;2014;;;;;;;;;;;
4522;Restgassen uit olie;18 Grafische industrie;2015;;;;;;;;;;;
4523;Restgassen uit olie;18 Grafische industrie;2016;;;;;;;;;;;
4524;Restgassen uit olie;19-22 Raffinaderijen en chemie;2011;-6.6;159.4;;-166.0;25.3;191.2;-6.6;6.7;15.2;28.5;
4525;Restgassen uit olie;19-22 Raffinaderijen en chemie;2012;-9.5;167.2;;-176.7;23.2;199.9;-9.5;5.9;15.4;30.8;
4526;Restgassen uit olie;19-22 Raffinaderijen en chemie;2013;-7.5;154.4;;-161.9;21.7;183.7;-7.5;7.0;14.1;28.6;
4527;Restgassen uit olie;19-22 Raffinaderijen en chemie;2014;-10.3;161.1;;-171.4;22.4;193.9;-10.3;13.3;12.0;35.6;
4528;Restgassen uit olie;19-22 Raffinaderijen en chemie;2015;-4.5;166.6;;-171.1;18.1;189.2;-4.5;15.6;14.2;34.3;
4529;Restgassen uit olie;19-22 Raffinaderijen en chemie;2016;-5.5;184.4;;-189.9;16.2;206.2;-5.5;12.6;14.6;32.8;
4530;Restgassen uit olie;19 Aardolie-industrie;2011;-6.9;68.4;;-75.3;12.3;87.7;-6.9;;4.7;11.6;
4531;Restgassen uit olie;19 Aardolie-industrie;2012;-10.5;70.8;;-81.3;12.0;93.3;-10.5;;5.2;15.7;
4532;Restgassen uit olie;19 Aardolie-industrie;2013;-7.9;66.9;;-74.9;10.4;85.3;-7.9;;4.9;12.8;
4533;Restgassen uit olie;19 Aardolie-industrie;2014;-11.1;70.1;;-81.2;11.6;92.8;-11.1;;1.9;13.0;
4534;Restgassen uit olie;19 Aardolie-industrie;2015;-11.9;79.2;;-91.2;11.7;102.9;-11.9;;3.0;15.0;
4535;Restgassen uit olie;19 Aardolie-industrie;2016;-10.4;80.4;;-90.8;10.5;101.4;-10.4;;3.3;13.8;
4536;Restgassen uit olie;191 Cokesfabrieken;2011;;;;;;;;;;;
4537;Restgassen uit olie;191 Cokesfabrieken;2012;;;;;;;;;;;
4538;Restgassen uit olie;191 Cokesfabrieken;2013;;;;;;;;;;;
4539;Restgassen uit olie;191 Cokesfabrieken;2014;;;;;;;;;;;
4540;Restgassen uit olie;191 Cokesfabrieken;2015;;;;;;;;;;;
4541;Restgassen uit olie;191 Cokesfabrieken;2016;;;;;;;;;;;
4542;Restgassen uit olie;192 Aardolie-industrie;2011;-6.9;68.4;;-75.3;12.3;87.7;-6.9;;4.7;11.6;
4543;Restgassen uit olie;192 Aardolie-industrie;2012;-10.5;70.8;;-81.3;12.0;93.3;-10.5;;5.2;15.7;
4544;Restgassen uit olie;192 Aardolie-industrie;2013;-7.9;66.9;;-74.9;10.4;85.3;-7.9;;4.9;12.8;
4545;Restgassen uit olie;192 Aardolie-industrie;2014;-11.1;70.1;;-81.2;11.6;92.8;-11.1;;1.9;13.0;
4546;Restgassen uit olie;192 Aardolie-industrie;2015;-11.9;79.2;;-91.2;11.7;102.9;-11.9;;3.0;15.0;
4547;Restgassen uit olie;192 Aardolie-industrie;2016;-10.4;80.4;;-90.8;10.5;101.4;-10.4;;3.3;13.8;
4548;Restgassen uit olie;20-21 Chemie en farmaceutische industrie;2011;0.3;91.0;;-90.6;12.9;103.6;0.3;6.7;10.5;16.9;
4549;Restgassen uit olie;20-21 Chemie en farmaceutische industrie;2012;1.0;96.4;;-95.4;11.2;106.6;1.0;5.9;10.2;15.1;
4550;Restgassen uit olie;20-21 Chemie en farmaceutische industrie;2013;0.4;87.5;;-87.1;11.3;98.4;0.4;7.0;9.2;15.8;
4551;Restgassen uit olie;20-21 Chemie en farmaceutische industrie;2014;0.8;91.0;;-90.2;10.9;101.1;0.8;13.3;10.1;22.6;
4552;Restgassen uit olie;20-21 Chemie en farmaceutische industrie;2015;7.5;87.4;;-79.9;6.4;86.3;7.5;15.6;11.2;19.4;
4553;Restgassen uit olie;20-21 Chemie en farmaceutische industrie;2016;4.9;104.0;;-99.1;5.7;104.8;4.9;12.6;11.2;19.0;
4554;Restgassen uit olie;20 Chemische industrie;2011;0.3;91.0;;-90.6;12.9;103.6;0.3;6.7;10.5;16.9;
4555;Restgassen uit olie;20 Chemische industrie;2012;1.0;96.4;;-95.4;11.2;106.6;1.0;5.9;10.2;15.1;
4556;Restgassen uit olie;20 Chemische industrie;2013;0.4;87.5;;-87.1;11.3;98.4;0.4;7.0;9.2;15.8;
4557;Restgassen uit olie;20 Chemische industrie;2014;0.8;91.0;;-90.2;10.9;101.1;0.8;13.3;10.1;22.6;
4558;Restgassen uit olie;20 Chemische industrie;2015;7.5;87.4;;-79.9;6.4;86.3;7.5;15.6;11.2;19.4;
4559;Restgassen uit olie;20 Chemische industrie;2016;4.9;104.0;;-99.1;5.7;104.8;4.9;12.6;11.2;19.0;
4560;Restgassen uit olie;201 Basischemie;2011;0.3;91.0;;-90.6;12.9;103.6;0.3;6.7;10.5;16.9;
4561;Restgassen uit olie;201 Basischemie;2012;1.0;96.4;;-95.4;11.2;106.6;1.0;5.9;10.2;15.1;
4562;Restgassen uit olie;201 Basischemie;2013;0.4;87.5;;-87.1;11.3;98.4;0.4;7.0;9.2;15.8;
4563;Restgassen uit olie;201 Basischemie;2014;0.8;91.0;;-90.2;10.9;101.1;0.8;13.3;10.1;22.6;
4564;Restgassen uit olie;201 Basischemie;2015;7.5;87.4;;-79.9;6.4;86.3;7.5;15.6;11.2;19.4;
4565;Restgassen uit olie;201 Basischemie;2016;4.9;104.0;;-99.1;5.7;104.8;4.9;12.6;11.2;19.0;
4566;Restgassen uit olie;2011 Industriële gassenindustrie;2011;3.1;;;3.1;3.1;;3.1;;3.1;;
4567;Restgassen uit olie;2011 Industriële gassenindustrie;2012;3.1;;;3.1;3.1;;3.1;;3.1;;
4568;Restgassen uit olie;2011 Industriële gassenindustrie;2013;3.1;;;3.1;3.1;;3.1;;3.1;;
4569;Restgassen uit olie;2011 Industriële gassenindustrie;2014;3.5;;;3.5;3.5;;3.5;;3.5;;
4570;Restgassen uit olie;2011 Industriële gassenindustrie;2015;3.4;0.0;;3.4;3.4;;3.4;;3.4;;
4571;Restgassen uit olie;2011 Industriële gassenindustrie;2016;3.3;0.6;;2.6;2.6;;3.3;;3.3;;
4572;Restgassen uit olie;2012 Kleur- en verfstoffenindustrie;2011;;;;;;;;2.5;;2.5;
4573;Restgassen uit olie;2012 Kleur- en verfstoffenindustrie;2012;;;;;;;;1.5;;1.5;
4574;Restgassen uit olie;2012 Kleur- en verfstoffenindustrie;2013;;;;;;;;2.5;;2.5;
4575;Restgassen uit olie;2012 Kleur- en verfstoffenindustrie;2014;;;;;;;;13.3;;13.3;
4576;Restgassen uit olie;2012 Kleur- en verfstoffenindustrie;2015;;;;;;;;12.5;;12.5;
4577;Restgassen uit olie;2012 Kleur- en verfstoffenindustrie;2016;;;;;;;;9.4;;9.4;
4578;Restgassen uit olie;2013 Overige anorganische basischemie;2011;-0.4;2.1;;-2.6;5.7;8.2;-0.4;;;0.4;
4579;Restgassen uit olie;2013 Overige anorganische basischemie;2012;-0.5;1.6;;-2.1;3.6;5.8;-0.5;;;0.5;
4580;Restgassen uit olie;2013 Overige anorganische basischemie;2013;-0.3;0.4;;-0.7;3.8;4.6;-0.3;;;0.3;
4581;Restgassen uit olie;2013 Overige anorganische basischemie;2014;-0.1;0.3;;-0.4;2.7;3.1;-0.1;;;0.1;
4582;Restgassen uit olie;2013 Overige anorganische basischemie;2015;3.1;0.3;;2.9;2.9;0.0;3.1;;;0.0;
4583;Restgassen uit olie;2013 Overige anorganische basischemie;2016;3.3;0.3;;3.0;3.0;0.0;3.3;;;0.0;
4584;Restgassen uit olie;2014 Organische basischemie;2011;-2.4;88.8;;-91.2;4.1;95.4;-2.4;4.2;7.4;14.0;
4585;Restgassen uit olie;2014 Organische basischemie;2012;-1.6;94.8;;-96.4;4.5;100.9;-1.6;4.4;7.1;13.1;
4586;Restgassen uit olie;2014 Organische basischemie;2013;-2.4;87.0;;-89.4;4.5;93.9;-2.4;4.5;6.1;13.0;
4587;Restgassen uit olie;2014 Organische basischemie;2014;-2.6;90.7;;-93.3;4.6;97.9;-2.6;;6.6;9.2;
4588;Restgassen uit olie;2014 Organische basischemie;2015;0.9;87.1;;-86.3;0.1;86.3;0.9;;7.8;6.9;
4589;Restgassen uit olie;2014 Organische basischemie;2016;-1.7;103.0;;-104.7;0.1;104.8;-1.7;;7.9;9.6;
4590;Restgassen uit olie;2015 Kunstmestindustrie;2011;;;;;;;;;;;
4591;Restgassen uit olie;2015 Kunstmestindustrie;2012;;;;;;;;;;;
4592;Restgassen uit olie;2015 Kunstmestindustrie;2013;;;;;;;;;;;
4593;Restgassen uit olie;2015 Kunstmestindustrie;2014;;;;;;;;;;;
4594;Restgassen uit olie;2015 Kunstmestindustrie;2015;;;;;;;;;;;
4595;Restgassen uit olie;2015 Kunstmestindustrie;2016;;;;;;;;;;;
4596;Restgassen uit olie;2016 Kunststofindustrie;2011;;;;;;;;;;;
4597;Restgassen uit olie;2016 Kunststofindustrie;2012;;;;;;;;;;;
4598;Restgassen uit olie;2016 Kunststofindustrie;2013;;;;;;;;;;;
4599;Restgassen uit olie;2016 Kunststofindustrie;2014;;;;;;;;;;;
4600;Restgassen uit olie;2016 Kunststofindustrie;2015;;;;;;;;;;;
4601;Restgassen uit olie;2016 Kunststofindustrie;2016;;;;;;;;;;;
4602;Restgassen uit olie;2017 Rubberindustrie;2011;;;;;;;;;;;
4603;Restgassen uit olie;2017 Rubberindustrie;2012;;;;;;;;;;;
4604;Restgassen uit olie;2017 Rubberindustrie;2013;;;;;;;;;;;
4605;Restgassen uit olie;2017 Rubberindustrie;2014;;;;;;;;;;;
4606;Restgassen uit olie;2017 Rubberindustrie;2015;;;;;;;;;;;
4607;Restgassen uit olie;2017 Rubberindustrie;2016;;;;;;;;;;;
4608;Restgassen uit olie;202 Landbouwchemicaliënindustrie;2011;;;;;;;;;;;
4609;Restgassen uit olie;202 Landbouwchemicaliënindustrie;2012;;;;;;;;;;;
4610;Restgassen uit olie;202 Landbouwchemicaliënindustrie;2013;;;;;;;;;;;
4611;Restgassen uit olie;202 Landbouwchemicaliënindustrie;2014;;;;;;;;;;;
4612;Restgassen uit olie;202 Landbouwchemicaliënindustrie;2015;;;;;;;;;;;
4613;Restgassen uit olie;202 Landbouwchemicaliënindustrie;2016;;;;;;;;;;;
4614;Restgassen uit olie;203 Verf-, vernis- en drukinktindustrie;2011;;;;;;;;;;;
4615;Restgassen uit olie;203 Verf-, vernis- en drukinktindustrie;2012;;;;;;;;;;;
4616;Restgassen uit olie;203 Verf-, vernis- en drukinktindustrie;2013;;;;;;;;;;;
4617;Restgassen uit olie;203 Verf-, vernis- en drukinktindustrie;2014;;;;;;;;;;;
4618;Restgassen uit olie;203 Verf-, vernis- en drukinktindustrie;2015;;;;;;;;;;;
4619;Restgassen uit olie;203 Verf-, vernis- en drukinktindustrie;2016;;;;;;;;;;;
4620;Restgassen uit olie;204 Wasmiddel- en cosmeticaindustrie;2011;;;;;;;;;;;
4621;Restgassen uit olie;204 Wasmiddel- en cosmeticaindustrie;2012;;;;;;;;;;;
4622;Restgassen uit olie;204 Wasmiddel- en cosmeticaindustrie;2013;;;;;;;;;;;
4623;Restgassen uit olie;204 Wasmiddel- en cosmeticaindustrie;2014;;;;;;;;;;;
4624;Restgassen uit olie;204 Wasmiddel- en cosmeticaindustrie;2015;;;;;;;;;;;
4625;Restgassen uit olie;204 Wasmiddel- en cosmeticaindustrie;2016;;;;;;;;;;;
4626;Restgassen uit olie;205 Overige chemische productenindustrie;2011;;;;;;;;;;;
4627;Restgassen uit olie;205 Overige chemische productenindustrie;2012;;;;;;;;;;;
4628;Restgassen uit olie;205 Overige chemische productenindustrie;2013;;;;;;;;;;;
4629;Restgassen uit olie;205 Overige chemische productenindustrie;2014;;;;;;;;;;;
4630;Restgassen uit olie;205 Overige chemische productenindustrie;2015;;;;;;;;;;;
4631;Restgassen uit olie;205 Overige chemische productenindustrie;2016;;;;;;;;;;;
4632;Restgassen uit olie;206 Synthetische vezelindustrie;2011;;;;;;;;;;;
4633;Restgassen uit olie;206 Synthetische vezelindustrie;2012;;;;;;;;;;;
4634;Restgassen uit olie;206 Synthetische vezelindustrie;2013;;;;;;;;;;;
4635;Restgassen uit olie;206 Synthetische vezelindustrie;2014;;;;;;;;;;;
4636;Restgassen uit olie;206 Synthetische vezelindustrie;2015;;;;;;;;;;;
4637;Restgassen uit olie;206 Synthetische vezelindustrie;2016;;;;;;;;;;;
4638;Restgassen uit olie;21 Farmaceutische industrie;2011;;;;;;;;;;;
4639;Restgassen uit olie;21 Farmaceutische industrie;2012;;;;;;;;;;;
4640;Restgassen uit olie;21 Farmaceutische industrie;2013;;;;;;;;;;;
4641;Restgassen uit olie;21 Farmaceutische industrie;2014;;;;;;;;;;;
4642;Restgassen uit olie;21 Farmaceutische industrie;2015;;;;;;;;;;;
4643;Restgassen uit olie;21 Farmaceutische industrie;2016;;;;;;;;;;;
4644;Restgassen uit olie;22 Rubber- en kunststofproductindustrie;2011;;;;;;;;;;;
4645;Restgassen uit olie;22 Rubber- en kunststofproductindustrie;2012;;;;;;;;;;;
4646;Restgassen uit olie;22 Rubber- en kunststofproductindustrie;2013;;;;;;;;;;;
4647;Restgassen uit olie;22 Rubber- en kunststofproductindustrie;2014;;;;;;;;;;;
4648;Restgassen uit olie;22 Rubber- en kunststofproductindustrie;2015;;;;;;;;;;;
4649;Restgassen uit olie;22 Rubber- en kunststofproductindustrie;2016;;;;;;;;;;;
4650;Restgassen uit olie;23 Bouwmaterialenindustrie;2011;;;;;;;;;;;
4651;Restgassen uit olie;23 Bouwmaterialenindustrie;2012;;;;;;;;;;;
4652;Restgassen uit olie;23 Bouwmaterialenindustrie;2013;;;;;;;;;;;
4653;Restgassen uit olie;23 Bouwmaterialenindustrie;2014;;;;;;;;;;;
4654;Restgassen uit olie;23 Bouwmaterialenindustrie;2015;;;;;;;;;;;
4655;Restgassen uit olie;23 Bouwmaterialenindustrie;2016;;;;;;;;;;;
4656;Restgassen uit olie;231 Glas- en glaswerkindustrie;2011;;;;;;;;;;;
4657;Restgassen uit olie;231 Glas- en glaswerkindustrie;2012;;;;;;;;;;;
4658;Restgassen uit olie;231 Glas- en glaswerkindustrie;2013;;;;;;;;;;;
4659;Restgassen uit olie;231 Glas- en glaswerkindustrie;2014;;;;;;;;;;;
4660;Restgassen uit olie;231 Glas- en glaswerkindustrie;2015;;;;;;;;;;;
4661;Restgassen uit olie;231 Glas- en glaswerkindustrie;2016;;;;;;;;;;;
4662;Restgassen uit olie;232 Vuurvast keramische productindustrie;2011;;;;;;;;;;;
4663;Restgassen uit olie;232 Vuurvast keramische productindustrie;2012;;;;;;;;;;;
4664;Restgassen uit olie;232 Vuurvast keramische productindustrie;2013;;;;;;;;;;;
4665;Restgassen uit olie;232 Vuurvast keramische productindustrie;2014;;;;;;;;;;;
4666;Restgassen uit olie;232 Vuurvast keramische productindustrie;2015;;;;;;;;;;;
4667;Restgassen uit olie;232 Vuurvast keramische productindustrie;2016;;;;;;;;;;;
4668;Restgassen uit olie;233 Keramische bouwproductenindustrie;2011;;;;;;;;;;;
4669;Restgassen uit olie;233 Keramische bouwproductenindustrie;2012;;;;;;;;;;;
4670;Restgassen uit olie;233 Keramische bouwproductenindustrie;2013;;;;;;;;;;;
