ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInLeerjaar3_1;LeerlingenIn_2
8438;Woongemeente;Almere;Lwoo gemengde leerweg;Herkomst onbekend;2003/'04;;
8439;Woongemeente;Almere;Lwoo gemengde leerweg;Herkomst onbekend;2004/'05;;
8440;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Totaal herkomstgroeperingen;2003/'04;430.0;18.0
8441;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Totaal herkomstgroeperingen;2004/'05;460.0;18.0
8442;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Autochtonen;2003/'04;260.0;16.0
8443;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Autochtonen;2004/'05;270.0;17.0
8444;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Niet-westerse allochtonen;2003/'04;160.0;24.0
8445;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Niet-westerse allochtonen;2004/'05;150.0;23.0
8446;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Westerse allochtonen;2003/'04;20.0;11.0
8447;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Westerse allochtonen;2004/'05;30.0;15.0
8448;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Turken;2003/'04;;
8449;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Turken;2004/'05;10.0;29.0
8450;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Marokkanen;2003/'04;30.0;44.0
8451;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Marokkanen;2004/'05;20.0;29.0
8452;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Surinamers;2003/'04;60.0;22.0
8453;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Surinamers;2004/'05;60.0;22.0
8454;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Antillianen en Arubanen;2003/'04;20.0;32.0
8455;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Antillianen en Arubanen;2004/'05;20.0;33.0
8456;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Overig niet-westerse allochtonen;2003/'04;30.0;17.0
8457;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Overig niet-westerse allochtonen;2004/'05;40.0;18.0
8458;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Herkomst onbekend;2003/'04;;
8459;Woongemeente;Almere;Lwoo kader - en basis beroepsger leerweg;Herkomst onbekend;2004/'05;;
8460;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;130.0;5.0
8461;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2004/'05;140.0;5.0
8462;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;80.0;5.0
8463;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Autochtonen;2004/'05;80.0;5.0
8464;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;40.0;6.0
8465;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2004/'05;50.0;7.0
8466;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;
8467;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Westerse allochtonen;2004/'05;10.0;5.0
8468;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Turken;2003/'04;;
8469;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Turken;2004/'05;;
8470;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;
8471;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Marokkanen;2004/'05;;
8472;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Surinamers;2003/'04;20.0;5.0
8473;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Surinamers;2004/'05;20.0;6.0
8474;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;
8475;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2004/'05;;
8476;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;10.0;6.0
8477;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2004/'05;20.0;8.0
8478;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Herkomst onbekend;2003/'04;;
8479;Woongemeente;Almere;Lwoo kaderberoepsgerichte leerweg;Herkomst onbekend;2004/'05;;
8480;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;300.0;12.0
8481;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2004/'05;320.0;13.0
8482;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Autochtonen;2003/'04;170.0;11.0
8483;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Autochtonen;2004/'05;200.0;12.0
8484;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;110.0;17.0
8485;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2004/'05;100.0;16.0
8486;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;20.0;9.0
8487;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Westerse allochtonen;2004/'05;20.0;10.0
8488;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Turken;2003/'04;;
8489;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Turken;2004/'05;;
8490;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Marokkanen;2003/'04;20.0;31.0
8491;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Marokkanen;2004/'05;20.0;22.0
8492;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Surinamers;2003/'04;50.0;16.0
8493;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Surinamers;2004/'05;40.0;16.0
8494;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;20.0;26.0
8495;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Antillianen en Arubanen;2004/'05;20.0;22.0
8496;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;20.0;11.0
8497;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2004/'05;20.0;10.0
8498;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Herkomst onbekend;2003/'04;;
8499;Woongemeente;Almere;Lwoo basisberoepsgerichte leerweg;Herkomst onbekend;2004/'05;;
8500;Woongemeente;Alphen aan den Rijn;0;Totaal herkomstgroeperingen;2003/'04;1110.0;100.0
8501;Woongemeente;Alphen aan den Rijn;0;Totaal herkomstgroeperingen;2004/'05;870.0;100.0
8502;Woongemeente;Alphen aan den Rijn;0;Autochtonen;2003/'04;830.0;100.0
8503;Woongemeente;Alphen aan den Rijn;0;Autochtonen;2004/'05;660.0;100.0
8504;Woongemeente;Alphen aan den Rijn;0;Niet-westerse allochtonen;2003/'04;180.0;100.0
8505;Woongemeente;Alphen aan den Rijn;0;Niet-westerse allochtonen;2004/'05;150.0;100.0
8506;Woongemeente;Alphen aan den Rijn;0;Westerse allochtonen;2003/'04;100.0;100.0
8507;Woongemeente;Alphen aan den Rijn;0;Westerse allochtonen;2004/'05;60.0;100.0
8508;Woongemeente;Alphen aan den Rijn;0;Turken;2003/'04;20.0;100.0
8509;Woongemeente;Alphen aan den Rijn;0;Turken;2004/'05;20.0;100.0
8510;Woongemeente;Alphen aan den Rijn;0;Marokkanen;2003/'04;30.0;100.0
8511;Woongemeente;Alphen aan den Rijn;0;Marokkanen;2004/'05;40.0;100.0
8512;Woongemeente;Alphen aan den Rijn;0;Surinamers;2003/'04;30.0;100.0
8513;Woongemeente;Alphen aan den Rijn;0;Surinamers;2004/'05;20.0;100.0
8514;Woongemeente;Alphen aan den Rijn;0;Antillianen en Arubanen;2003/'04;20.0;100.0
8515;Woongemeente;Alphen aan den Rijn;0;Antillianen en Arubanen;2004/'05;10.0;100.0
8516;Woongemeente;Alphen aan den Rijn;0;Overig niet-westerse allochtonen;2003/'04;80.0;100.0
8517;Woongemeente;Alphen aan den Rijn;0;Overig niet-westerse allochtonen;2004/'05;60.0;100.0
8518;Woongemeente;Alphen aan den Rijn;0;Herkomst onbekend;2003/'04;;
8519;Woongemeente;Alphen aan den Rijn;0;Herkomst onbekend;2004/'05;;
8520;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Totaal herkomstgroeperingen;2003/'04;60.0;5.0
8521;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Totaal herkomstgroeperingen;2004/'05;50.0;6.0
8522;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Autochtonen;2003/'04;40.0;5.0
8523;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Autochtonen;2004/'05;30.0;5.0
8524;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Niet-westerse allochtonen;2003/'04;10.0;7.0
8525;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Niet-westerse allochtonen;2004/'05;10.0;8.0
8526;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Westerse allochtonen;2003/'04;;
8527;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Westerse allochtonen;2004/'05;;
8528;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Turken;2003/'04;;
8529;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Turken;2004/'05;;
8530;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Marokkanen;2003/'04;;
8531;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Marokkanen;2004/'05;;
8532;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Surinamers;2003/'04;;
8533;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Surinamers;2004/'05;;
8534;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Antillianen en Arubanen;2003/'04;;
8535;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Antillianen en Arubanen;2004/'05;;
8536;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Overig niet-westerse allochtonen;2003/'04;;
8537;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Overig niet-westerse allochtonen;2004/'05;;
8538;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Herkomst onbekend;2003/'04;;
8539;Woongemeente;Alphen aan den Rijn;Algemeen leerjaar 3;Herkomst onbekend;2004/'05;;
8540;Woongemeente;Alphen aan den Rijn;Vwo;Totaal herkomstgroeperingen;2003/'04;270.0;25.0
8541;Woongemeente;Alphen aan den Rijn;Vwo;Totaal herkomstgroeperingen;2004/'05;210.0;25.0
8542;Woongemeente;Alphen aan den Rijn;Vwo;Autochtonen;2003/'04;220.0;26.0
8543;Woongemeente;Alphen aan den Rijn;Vwo;Autochtonen;2004/'05;170.0;26.0
8544;Woongemeente;Alphen aan den Rijn;Vwo;Niet-westerse allochtonen;2003/'04;30.0;16.0
8545;Woongemeente;Alphen aan den Rijn;Vwo;Niet-westerse allochtonen;2004/'05;20.0;14.0
8546;Woongemeente;Alphen aan den Rijn;Vwo;Westerse allochtonen;2003/'04;30.0;27.0
8547;Woongemeente;Alphen aan den Rijn;Vwo;Westerse allochtonen;2004/'05;20.0;33.0
8548;Woongemeente;Alphen aan den Rijn;Vwo;Turken;2003/'04;;
8549;Woongemeente;Alphen aan den Rijn;Vwo;Turken;2004/'05;;
8550;Woongemeente;Alphen aan den Rijn;Vwo;Marokkanen;2003/'04;;
8551;Woongemeente;Alphen aan den Rijn;Vwo;Marokkanen;2004/'05;;
8552;Woongemeente;Alphen aan den Rijn;Vwo;Surinamers;2003/'04;;
8553;Woongemeente;Alphen aan den Rijn;Vwo;Surinamers;2004/'05;;
8554;Woongemeente;Alphen aan den Rijn;Vwo;Antillianen en Arubanen;2003/'04;;
8555;Woongemeente;Alphen aan den Rijn;Vwo;Antillianen en Arubanen;2004/'05;;
8556;Woongemeente;Alphen aan den Rijn;Vwo;Overig niet-westerse allochtonen;2003/'04;20.0;20.0
8557;Woongemeente;Alphen aan den Rijn;Vwo;Overig niet-westerse allochtonen;2004/'05;10.0;25.0
8558;Woongemeente;Alphen aan den Rijn;Vwo;Herkomst onbekend;2003/'04;;
8559;Woongemeente;Alphen aan den Rijn;Vwo;Herkomst onbekend;2004/'05;;
8560;Woongemeente;Alphen aan den Rijn;Havo;Totaal herkomstgroeperingen;2003/'04;200.0;18.0
8561;Woongemeente;Alphen aan den Rijn;Havo;Totaal herkomstgroeperingen;2004/'05;170.0;20.0
8562;Woongemeente;Alphen aan den Rijn;Havo;Autochtonen;2003/'04;150.0;19.0
8563;Woongemeente;Alphen aan den Rijn;Havo;Autochtonen;2004/'05;150.0;22.0
8564;Woongemeente;Alphen aan den Rijn;Havo;Niet-westerse allochtonen;2003/'04;30.0;16.0
8565;Woongemeente;Alphen aan den Rijn;Havo;Niet-westerse allochtonen;2004/'05;20.0;11.0
8566;Woongemeente;Alphen aan den Rijn;Havo;Westerse allochtonen;2003/'04;10.0;14.0
8567;Woongemeente;Alphen aan den Rijn;Havo;Westerse allochtonen;2004/'05;;
8568;Woongemeente;Alphen aan den Rijn;Havo;Turken;2003/'04;;
8569;Woongemeente;Alphen aan den Rijn;Havo;Turken;2004/'05;;
8570;Woongemeente;Alphen aan den Rijn;Havo;Marokkanen;2003/'04;;
8571;Woongemeente;Alphen aan den Rijn;Havo;Marokkanen;2004/'05;;
8572;Woongemeente;Alphen aan den Rijn;Havo;Surinamers;2003/'04;;
8573;Woongemeente;Alphen aan den Rijn;Havo;Surinamers;2004/'05;;
8574;Woongemeente;Alphen aan den Rijn;Havo;Antillianen en Arubanen;2003/'04;;
8575;Woongemeente;Alphen aan den Rijn;Havo;Antillianen en Arubanen;2004/'05;;
8576;Woongemeente;Alphen aan den Rijn;Havo;Overig niet-westerse allochtonen;2003/'04;10.0;16.0
8577;Woongemeente;Alphen aan den Rijn;Havo;Overig niet-westerse allochtonen;2004/'05;;
8578;Woongemeente;Alphen aan den Rijn;Havo;Herkomst onbekend;2003/'04;;
8579;Woongemeente;Alphen aan den Rijn;Havo;Herkomst onbekend;2004/'05;;
8580;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Totaal herkomstgroeperingen;2003/'04;580.0;52.0
8581;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Totaal herkomstgroeperingen;2004/'05;430.0;50.0
8582;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Autochtonen;2003/'04;420.0;51.0
8583;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Autochtonen;2004/'05;300.0;46.0
8584;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Niet-westerse allochtonen;2003/'04;110.0;61.0
8585;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Niet-westerse allochtonen;2004/'05;100.0;66.0
8586;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Westerse allochtonen;2003/'04;50.0;51.0
8587;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Westerse allochtonen;2004/'05;30.0;43.0
8588;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Turken;2003/'04;20.0;78.0
8589;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Turken;2004/'05;20.0;86.0
8590;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Marokkanen;2003/'04;20.0;63.0
8591;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Marokkanen;2004/'05;30.0;85.0
8592;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Surinamers;2003/'04;20.0;57.0
8593;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Surinamers;2004/'05;10.0;59.0
8594;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Antillianen en Arubanen;2003/'04;10.0;64.0
8595;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Antillianen en Arubanen;2004/'05;10.0;77.0
8596;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Overig niet-westerse allochtonen;2003/'04;40.0;57.0
8597;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Overig niet-westerse allochtonen;2004/'05;30.0;46.0
8598;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Herkomst onbekend;2003/'04;;
8599;Woongemeente;Alphen aan den Rijn;Vmbo totaal (incl. lwoo);Herkomst onbekend;2004/'05;;
8600;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Totaal herkomstgroeperingen;2003/'04;250.0;22.0
8601;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Totaal herkomstgroeperingen;2004/'05;190.0;22.0
8602;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Autochtonen;2003/'04;190.0;23.0
8603;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Autochtonen;2004/'05;150.0;23.0
8604;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Niet-westerse allochtonen;2003/'04;40.0;19.0
8605;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Niet-westerse allochtonen;2004/'05;30.0;19.0
8606;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Westerse allochtonen;2003/'04;20.0;21.0
8607;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Westerse allochtonen;2004/'05;10.0;22.0
8608;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Turken;2003/'04;;
8609;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Turken;2004/'05;;
8610;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Marokkanen;2003/'04;;
8611;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Marokkanen;2004/'05;10.0;28.0
8612;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Surinamers;2003/'04;;
8613;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Surinamers;2004/'05;;
8614;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Antillianen en Arubanen;2003/'04;;
8615;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Antillianen en Arubanen;2004/'05;;
8616;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Overig niet-westerse allochtonen;2003/'04;20.0;22.0
8617;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Overig niet-westerse allochtonen;2004/'05;;
8618;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Herkomst onbekend;2003/'04;;
8619;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretisch-gemengd;Herkomst onbekend;2004/'05;;
8620;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;210.0;19.0
8621;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Totaal herkomstgroeperingen;2004/'05;170.0;19.0
8622;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Autochtonen;2003/'04;160.0;20.0
8623;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Autochtonen;2004/'05;130.0;19.0
8624;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Niet-westerse allochtonen;2003/'04;30.0;18.0
8625;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Niet-westerse allochtonen;2004/'05;30.0;18.0
8626;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Westerse allochtonen;2003/'04;20.0;15.0
8627;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Westerse allochtonen;2004/'05;10.0;19.0
8628;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Turken;2003/'04;;
8629;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Turken;2004/'05;;
8630;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Marokkanen;2003/'04;;
8631;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Marokkanen;2004/'05;10.0;28.0
8632;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Surinamers;2003/'04;;
8633;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Surinamers;2004/'05;;
8634;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Antillianen en Arubanen;2003/'04;;
8635;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Antillianen en Arubanen;2004/'05;;
8636;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;20.0;22.0
8637;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Overig niet-westerse allochtonen;2004/'05;;
8638;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Herkomst onbekend;2003/'04;;
8639;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) theoretische leerweg;Herkomst onbekend;2004/'05;;
8640;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;3.0
8641;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;20.0;3.0
8642;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Autochtonen;2003/'04;30.0;3.0
8643;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Autochtonen;2004/'05;20.0;3.0
8644;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Niet-westerse allochtonen;2003/'04;;
8645;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Niet-westerse allochtonen;2004/'05;;
8646;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Westerse allochtonen;2003/'04;;
8647;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Westerse allochtonen;2004/'05;;
8648;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Turken;2003/'04;;
8649;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Turken;2004/'05;;
8650;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Marokkanen;2003/'04;;
8651;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Marokkanen;2004/'05;;
8652;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Surinamers;2003/'04;;
8653;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Surinamers;2004/'05;;
8654;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Antillianen en Arubanen;2003/'04;;
8655;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Antillianen en Arubanen;2004/'05;;
8656;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;
8657;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;;
8658;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Herkomst onbekend;2003/'04;;
8659;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) gemengde leerweg;Herkomst onbekend;2004/'05;;
8660;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) kader - basisberoeps;Totaal herkomstgroeperingen;2003/'04;340.0;30.0
8661;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) kader - basisberoeps;Totaal herkomstgroeperingen;2004/'05;240.0;28.0
8662;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) kader - basisberoeps;Autochtonen;2003/'04;230.0;28.0
8663;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) kader - basisberoeps;Autochtonen;2004/'05;160.0;24.0
8664;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) kader - basisberoeps;Niet-westerse allochtonen;2003/'04;80.0;42.0
8665;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) kader - basisberoeps;Niet-westerse allochtonen;2004/'05;70.0;47.0
8666;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) kader - basisberoeps;Westerse allochtonen;2003/'04;30.0;31.0
8667;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) kader - basisberoeps;Westerse allochtonen;2004/'05;10.0;21.0
8668;Woongemeente;Alphen aan den Rijn;Vmbo (incl. lwoo) kader - basisberoeps;Turken;2003/'04;20.0;65.0
