ID;BedrijfskenmerkenSBI2008;Perioden;Ziekteverzuimpercentage_1
1395;D Energievoorziening;2014 1e kwartaal;3.6
1396;D Energievoorziening;2014 2e kwartaal;3.4
1397;D Energievoorziening;2014 3e kwartaal;3.3
1398;D Energievoorziening;2014 4e kwartaal;3.8
1399;D Energievoorziening;2014;3.5
1400;D Energievoorziening;2015 1e kwartaal;4.2
1401;D Energievoorziening;2015 2e kwartaal;3.6
1402;D Energievoorziening;2015 3e kwartaal;3.3
1403;D Energievoorziening;2015 4e kwartaal;4.2
1404;D Energievoorziening;2015;3.8
1405;D Energievoorziening;2016 1e kwartaal;4.9
1406;D Energievoorziening;2016 2e kwartaal;3.8
1407;D Energievoorziening;2016 3e kwartaal;3.7
1408;D Energievoorziening;2016 4e kwartaal;4.3
1409;D Energievoorziening;2016;4.2
1410;D Energievoorziening;2017 1e kwartaal;4.8
1411;D Energievoorziening;2017 2e kwartaal;3.6
1412;D Energievoorziening;2017 3e kwartaal;3.7
1413;D Energievoorziening;2017 4e kwartaal;4.3
1414;D Energievoorziening;2017;4.1
1415;D Energievoorziening;2018 1e kwartaal;5.0
1416;D Energievoorziening;2018 2e kwartaal;4.2
1417;D Energievoorziening;2018 3e kwartaal;4.1
1418;D Energievoorziening;2018 4e kwartaal;4.7
1419;D Energievoorziening;2018;4.5
1420;D Energievoorziening;2019 1e kwartaal;4.9
1421;D Energievoorziening;2019 2e kwartaal;4.0
1422;D Energievoorziening;2019 3e kwartaal;3.9
1423;D Energievoorziening;2019 4e kwartaal;4.2
1424;D Energievoorziening;2019;4.1
1425;D Energievoorziening;2020 1e kwartaal;4.6
1426;D Energievoorziening;2020 2e kwartaal;3.8
1427;D Energievoorziening;2020 3e kwartaal;3.6
1428;D Energievoorziening;2020 4e kwartaal;4.2
1429;D Energievoorziening;2020;4.1
1430;D Energievoorziening;2021 1e kwartaal;4.1
1431;D Energievoorziening;2021 2e kwartaal;4.0
1432;D Energievoorziening;2021 3e kwartaal;3.9
1433;D Energievoorziening;2021 4e kwartaal;4.8
1434;D Energievoorziening;2021 ;4.2
1435;D Energievoorziening;2022 1e kwartaal;5.4
1436;D Energievoorziening;2022 2e kwartaal;4.9
1437;D Energievoorziening;2022 3e kwartaal;4.8
1438;D Energievoorziening;2022 4e kwartaal;4.9
1439;D Energievoorziening;2022;5.0
1440;D Energievoorziening;2023 1e kwartaal;5.4
1441;D Energievoorziening;2023 2e kwartaal;4.5
1442;D Energievoorziening;2023 3e kwartaal;4.3
1443;D Energievoorziening;2023 4e kwartaal;5.1
1444;D Energievoorziening;2023;4.8
1445;D Energievoorziening;2024 1e kwartaal;5.0
1446;D Energievoorziening;2024 2e kwartaal;4.5
1447;D Energievoorziening;2024 3e kwartaal;4.4
1448;D Energievoorziening;2024 4e kwartaal;4.8
1449;D Energievoorziening;2024;4.7
1450;E Waterbedrijven en afvalbeheer;1996 1e kwartaal;7.2
1451;E Waterbedrijven en afvalbeheer;1996 2e kwartaal;5.8
1452;E Waterbedrijven en afvalbeheer;1996 3e kwartaal;5.0
1453;E Waterbedrijven en afvalbeheer;1996 4e kwartaal;5.3
1454;E Waterbedrijven en afvalbeheer;1996;5.8
1455;E Waterbedrijven en afvalbeheer;1997 1e kwartaal;6.3
1456;E Waterbedrijven en afvalbeheer;1997 2e kwartaal;4.5
1457;E Waterbedrijven en afvalbeheer;1997 3e kwartaal;4.7
1458;E Waterbedrijven en afvalbeheer;1997 4e kwartaal;5.7
1459;E Waterbedrijven en afvalbeheer;1997;5.3
1460;E Waterbedrijven en afvalbeheer;1998 1e kwartaal;6.9
1461;E Waterbedrijven en afvalbeheer;1998 2e kwartaal;6.3
1462;E Waterbedrijven en afvalbeheer;1998 3e kwartaal;6.3
1463;E Waterbedrijven en afvalbeheer;1998 4e kwartaal;6.7
1464;E Waterbedrijven en afvalbeheer;1998;6.5
1465;E Waterbedrijven en afvalbeheer;1999 1e kwartaal;8.1
1466;E Waterbedrijven en afvalbeheer;1999 2e kwartaal;5.9
1467;E Waterbedrijven en afvalbeheer;1999 3e kwartaal;5.7
1468;E Waterbedrijven en afvalbeheer;1999 4e kwartaal;6.8
1469;E Waterbedrijven en afvalbeheer;1999;6.6
1470;E Waterbedrijven en afvalbeheer;2000 1e kwartaal;7.8
1471;E Waterbedrijven en afvalbeheer;2000 2e kwartaal;7.0
1472;E Waterbedrijven en afvalbeheer;2000 3e kwartaal;6.0
1473;E Waterbedrijven en afvalbeheer;2000 4e kwartaal;6.6
1474;E Waterbedrijven en afvalbeheer;2000;6.8
1475;E Waterbedrijven en afvalbeheer;2001 1e kwartaal;7.3
1476;E Waterbedrijven en afvalbeheer;2001 2e kwartaal;6.3
1477;E Waterbedrijven en afvalbeheer;2001 3e kwartaal;6.1
1478;E Waterbedrijven en afvalbeheer;2001 4e kwartaal;6.4
1479;E Waterbedrijven en afvalbeheer;2001;6.5
1480;E Waterbedrijven en afvalbeheer;2002 1e kwartaal;7.3
1481;E Waterbedrijven en afvalbeheer;2002 2e kwartaal;6.3
1482;E Waterbedrijven en afvalbeheer;2002 3e kwartaal;4.9
1483;E Waterbedrijven en afvalbeheer;2002 4e kwartaal;5.7
1484;E Waterbedrijven en afvalbeheer;2002;6.1
1485;E Waterbedrijven en afvalbeheer;2003 1e kwartaal;6.5
1486;E Waterbedrijven en afvalbeheer;2003 2e kwartaal;5.6
1487;E Waterbedrijven en afvalbeheer;2003 3e kwartaal;5.3
1488;E Waterbedrijven en afvalbeheer;2003 4e kwartaal;5.4
1489;E Waterbedrijven en afvalbeheer;2003;5.7
1490;E Waterbedrijven en afvalbeheer;2004 1e kwartaal;
1491;E Waterbedrijven en afvalbeheer;2004 2e kwartaal;
1492;E Waterbedrijven en afvalbeheer;2004 3e kwartaal;
1493;E Waterbedrijven en afvalbeheer;2004 4e kwartaal;
1494;E Waterbedrijven en afvalbeheer;2004;
1495;E Waterbedrijven en afvalbeheer;2005 1e kwartaal;
1496;E Waterbedrijven en afvalbeheer;2005 2e kwartaal;
1497;E Waterbedrijven en afvalbeheer;2005 3e kwartaal;
1498;E Waterbedrijven en afvalbeheer;2005 4e kwartaal;
1499;E Waterbedrijven en afvalbeheer;2005;
1500;E Waterbedrijven en afvalbeheer;2006 1e kwartaal;
1501;E Waterbedrijven en afvalbeheer;2006 2e kwartaal;
1502;E Waterbedrijven en afvalbeheer;2006 3e kwartaal;
1503;E Waterbedrijven en afvalbeheer;2006 4e kwartaal;
1504;E Waterbedrijven en afvalbeheer;2006;
1505;E Waterbedrijven en afvalbeheer;2007 1e kwartaal;
1506;E Waterbedrijven en afvalbeheer;2007 2e kwartaal;
1507;E Waterbedrijven en afvalbeheer;2007 3e kwartaal;
1508;E Waterbedrijven en afvalbeheer;2007 4e kwartaal;
1509;E Waterbedrijven en afvalbeheer;2007;
1510;E Waterbedrijven en afvalbeheer;2008 1e kwartaal;6.5
1511;E Waterbedrijven en afvalbeheer;2008 2e kwartaal;5.1
1512;E Waterbedrijven en afvalbeheer;2008 3e kwartaal;4.7
1513;E Waterbedrijven en afvalbeheer;2008 4e kwartaal;6.3
1514;E Waterbedrijven en afvalbeheer;2008;5.7
1515;E Waterbedrijven en afvalbeheer;2009 1e kwartaal;6.3
1516;E Waterbedrijven en afvalbeheer;2009 2e kwartaal;5.3
1517;E Waterbedrijven en afvalbeheer;2009 3e kwartaal;4.9
1518;E Waterbedrijven en afvalbeheer;2009 4e kwartaal;6.1
1519;E Waterbedrijven en afvalbeheer;2009;5.6
1520;E Waterbedrijven en afvalbeheer;2010 1e kwartaal;5.5
1521;E Waterbedrijven en afvalbeheer;2010 2e kwartaal;4.9
1522;E Waterbedrijven en afvalbeheer;2010 3e kwartaal;4.8
1523;E Waterbedrijven en afvalbeheer;2010 4e kwartaal;5.6
1524;E Waterbedrijven en afvalbeheer;2010;5.2
1525;E Waterbedrijven en afvalbeheer;2011 1e kwartaal;5.7
1526;E Waterbedrijven en afvalbeheer;2011 2e kwartaal;4.8
1527;E Waterbedrijven en afvalbeheer;2011 3e kwartaal;4.7
1528;E Waterbedrijven en afvalbeheer;2011 4e kwartaal;5.3
1529;E Waterbedrijven en afvalbeheer;2011;5.1
1530;E Waterbedrijven en afvalbeheer;2012 1e kwartaal;5.9
1531;E Waterbedrijven en afvalbeheer;2012 2e kwartaal;5.4
1532;E Waterbedrijven en afvalbeheer;2012 3e kwartaal;5.1
1533;E Waterbedrijven en afvalbeheer;2012 4e kwartaal;5.5
1534;E Waterbedrijven en afvalbeheer;2012;5.5
1535;E Waterbedrijven en afvalbeheer;2013 1e kwartaal;6.2
1536;E Waterbedrijven en afvalbeheer;2013 2e kwartaal;5.0
1537;E Waterbedrijven en afvalbeheer;2013 3e kwartaal;4.6
1538;E Waterbedrijven en afvalbeheer;2013 4e kwartaal;4.9
1539;E Waterbedrijven en afvalbeheer;2013;5.1
1540;E Waterbedrijven en afvalbeheer;2014 1e kwartaal;5.0
1541;E Waterbedrijven en afvalbeheer;2014 2e kwartaal;4.5
1542;E Waterbedrijven en afvalbeheer;2014 3e kwartaal;4.3
1543;E Waterbedrijven en afvalbeheer;2014 4e kwartaal;4.5
1544;E Waterbedrijven en afvalbeheer;2014;4.5
1545;E Waterbedrijven en afvalbeheer;2015 1e kwartaal;5.3
1546;E Waterbedrijven en afvalbeheer;2015 2e kwartaal;4.3
1547;E Waterbedrijven en afvalbeheer;2015 3e kwartaal;4.1
1548;E Waterbedrijven en afvalbeheer;2015 4e kwartaal;4.7
1549;E Waterbedrijven en afvalbeheer;2015;4.6
1550;E Waterbedrijven en afvalbeheer;2016 1e kwartaal;5.5
1551;E Waterbedrijven en afvalbeheer;2016 2e kwartaal;4.6
1552;E Waterbedrijven en afvalbeheer;2016 3e kwartaal;4.3
1553;E Waterbedrijven en afvalbeheer;2016 4e kwartaal;5.4
1554;E Waterbedrijven en afvalbeheer;2016;5.0
1555;E Waterbedrijven en afvalbeheer;2017 1e kwartaal;5.2
1556;E Waterbedrijven en afvalbeheer;2017 2e kwartaal;4.3
1557;E Waterbedrijven en afvalbeheer;2017 3e kwartaal;4.3
1558;E Waterbedrijven en afvalbeheer;2017 4e kwartaal;5.0
1559;E Waterbedrijven en afvalbeheer;2017;4.7
1560;E Waterbedrijven en afvalbeheer;2018 1e kwartaal;5.8
1561;E Waterbedrijven en afvalbeheer;2018 2e kwartaal;5.0
1562;E Waterbedrijven en afvalbeheer;2018 3e kwartaal;4.8
1563;E Waterbedrijven en afvalbeheer;2018 4e kwartaal;5.6
1564;E Waterbedrijven en afvalbeheer;2018;5.3
1565;E Waterbedrijven en afvalbeheer;2019 1e kwartaal;6.1
1566;E Waterbedrijven en afvalbeheer;2019 2e kwartaal;5.5
1567;E Waterbedrijven en afvalbeheer;2019 3e kwartaal;5.1
1568;E Waterbedrijven en afvalbeheer;2019 4e kwartaal;6.0
1569;E Waterbedrijven en afvalbeheer;2019;5.7
1570;E Waterbedrijven en afvalbeheer;2020 1e kwartaal;6.7
1571;E Waterbedrijven en afvalbeheer;2020 2e kwartaal;5.8
1572;E Waterbedrijven en afvalbeheer;2020 3e kwartaal;5.3
1573;E Waterbedrijven en afvalbeheer;2020 4e kwartaal;5.9
1574;E Waterbedrijven en afvalbeheer;2020;5.9
1575;E Waterbedrijven en afvalbeheer;2021 1e kwartaal;5.7
1576;E Waterbedrijven en afvalbeheer;2021 2e kwartaal;5.7
1577;E Waterbedrijven en afvalbeheer;2021 3e kwartaal;5.5
1578;E Waterbedrijven en afvalbeheer;2021 4e kwartaal;6.5
1579;E Waterbedrijven en afvalbeheer;2021 ;5.9
1580;E Waterbedrijven en afvalbeheer;2022 1e kwartaal;7.4
1581;E Waterbedrijven en afvalbeheer;2022 2e kwartaal;6.3
1582;E Waterbedrijven en afvalbeheer;2022 3e kwartaal;5.8
1583;E Waterbedrijven en afvalbeheer;2022 4e kwartaal;7.1
1584;E Waterbedrijven en afvalbeheer;2022;6.7
1585;E Waterbedrijven en afvalbeheer;2023 1e kwartaal;7.2
1586;E Waterbedrijven en afvalbeheer;2023 2e kwartaal;5.5
1587;E Waterbedrijven en afvalbeheer;2023 3e kwartaal;5.8
1588;E Waterbedrijven en afvalbeheer;2023 4e kwartaal;6.9
1589;E Waterbedrijven en afvalbeheer;2023;6.3
1590;E Waterbedrijven en afvalbeheer;2024 1e kwartaal;7.3
1591;E Waterbedrijven en afvalbeheer;2024 2e kwartaal;6.1
1592;E Waterbedrijven en afvalbeheer;2024 3e kwartaal;6.1
1593;E Waterbedrijven en afvalbeheer;2024 4e kwartaal;6.6
1594;E Waterbedrijven en afvalbeheer;2024;6.5
1595;F Bouwnijverheid;1996 1e kwartaal;5.0
1596;F Bouwnijverheid;1996 2e kwartaal;4.0
1597;F Bouwnijverheid;1996 3e kwartaal;3.7
1598;F Bouwnijverheid;1996 4e kwartaal;4.3
1599;F Bouwnijverheid;1996;4.2
1600;F Bouwnijverheid;1997 1e kwartaal;4.7
1601;F Bouwnijverheid;1997 2e kwartaal;4.3
1602;F Bouwnijverheid;1997 3e kwartaal;4.0
1603;F Bouwnijverheid;1997 4e kwartaal;4.9
1604;F Bouwnijverheid;1997;4.5
1605;F Bouwnijverheid;1998 1e kwartaal;4.8
1606;F Bouwnijverheid;1998 2e kwartaal;4.6
1607;F Bouwnijverheid;1998 3e kwartaal;4.3
1608;F Bouwnijverheid;1998 4e kwartaal;4.8
1609;F Bouwnijverheid;1998;4.6
1610;F Bouwnijverheid;1999 1e kwartaal;5.3
1611;F Bouwnijverheid;1999 2e kwartaal;4.5
1612;F Bouwnijverheid;1999 3e kwartaal;4.4
1613;F Bouwnijverheid;1999 4e kwartaal;5.5
1614;F Bouwnijverheid;1999;4.9
1615;F Bouwnijverheid;2000 1e kwartaal;5.2
1616;F Bouwnijverheid;2000 2e kwartaal;4.9
1617;F Bouwnijverheid;2000 3e kwartaal;4.8
1618;F Bouwnijverheid;2000 4e kwartaal;5.3
1619;F Bouwnijverheid;2000;5.1
1620;F Bouwnijverheid;2001 1e kwartaal;5.2
1621;F Bouwnijverheid;2001 2e kwartaal;5.0
1622;F Bouwnijverheid;2001 3e kwartaal;4.8
1623;F Bouwnijverheid;2001 4e kwartaal;5.2
1624;F Bouwnijverheid;2001;5.1
1625;F Bouwnijverheid;2002 1e kwartaal;5.4
1626;F Bouwnijverheid;2002 2e kwartaal;5.2
1627;F Bouwnijverheid;2002 3e kwartaal;4.8
1628;F Bouwnijverheid;2002 4e kwartaal;5.3
1629;F Bouwnijverheid;2002;5.2
1630;F Bouwnijverheid;2003 1e kwartaal;4.8
1631;F Bouwnijverheid;2003 2e kwartaal;4.2
1632;F Bouwnijverheid;2003 3e kwartaal;3.9
1633;F Bouwnijverheid;2003 4e kwartaal;4.4
1634;F Bouwnijverheid;2003;4.3
1635;F Bouwnijverheid;2004 1e kwartaal;4.9
1636;F Bouwnijverheid;2004 2e kwartaal;4.4
1637;F Bouwnijverheid;2004 3e kwartaal;4.1
1638;F Bouwnijverheid;2004 4e kwartaal;4.8
1639;F Bouwnijverheid;2004;4.6
1640;F Bouwnijverheid;2005 1e kwartaal;4.8
1641;F Bouwnijverheid;2005 2e kwartaal;4.3
1642;F Bouwnijverheid;2005 3e kwartaal;4.0
1643;F Bouwnijverheid;2005 4e kwartaal;4.7
1644;F Bouwnijverheid;2005;4.4
1645;F Bouwnijverheid;2006 1e kwartaal;4.4
1646;F Bouwnijverheid;2006 2e kwartaal;3.9
1647;F Bouwnijverheid;2006 3e kwartaal;3.7
1648;F Bouwnijverheid;2006 4e kwartaal;4.3
1649;F Bouwnijverheid;2006;4.0
1650;F Bouwnijverheid;2007 1e kwartaal;4.7
1651;F Bouwnijverheid;2007 2e kwartaal;4.2
1652;F Bouwnijverheid;2007 3e kwartaal;4.0
1653;F Bouwnijverheid;2007 4e kwartaal;4.6
1654;F Bouwnijverheid;2007;4.3
1655;F Bouwnijverheid;2008 1e kwartaal;4.5
1656;F Bouwnijverheid;2008 2e kwartaal;4.0
1657;F Bouwnijverheid;2008 3e kwartaal;3.7
1658;F Bouwnijverheid;2008 4e kwartaal;4.1
1659;F Bouwnijverheid;2008;4.1
1660;F Bouwnijverheid;2009 1e kwartaal;4.4
1661;F Bouwnijverheid;2009 2e kwartaal;3.9
1662;F Bouwnijverheid;2009 3e kwartaal;3.8
1663;F Bouwnijverheid;2009 4e kwartaal;4.4
1664;F Bouwnijverheid;2009;4.1
1665;F Bouwnijverheid;2010 1e kwartaal;4.4
1666;F Bouwnijverheid;2010 2e kwartaal;4.1
1667;F Bouwnijverheid;2010 3e kwartaal;3.9
1668;F Bouwnijverheid;2010 4e kwartaal;4.3
1669;F Bouwnijverheid;2010;4.2
1670;F Bouwnijverheid;2011 1e kwartaal;4.6
1671;F Bouwnijverheid;2011 2e kwartaal;4.2
1672;F Bouwnijverheid;2011 3e kwartaal;4.0
1673;F Bouwnijverheid;2011 4e kwartaal;4.3
1674;F Bouwnijverheid;2011;4.3
1675;F Bouwnijverheid;2012 1e kwartaal;4.3
1676;F Bouwnijverheid;2012 2e kwartaal;4.1
1677;F Bouwnijverheid;2012 3e kwartaal;3.7
1678;F Bouwnijverheid;2012 4e kwartaal;3.8
1679;F Bouwnijverheid;2012;4.0
1680;F Bouwnijverheid;2013 1e kwartaal;4.3
1681;F Bouwnijverheid;2013 2e kwartaal;3.5
1682;F Bouwnijverheid;2013 3e kwartaal;3.3
1683;F Bouwnijverheid;2013 4e kwartaal;3.9
1684;F Bouwnijverheid;2013;3.8
1685;F Bouwnijverheid;2014 1e kwartaal;3.9
1686;F Bouwnijverheid;2014 2e kwartaal;3.7
1687;F Bouwnijverheid;2014 3e kwartaal;3.4
1688;F Bouwnijverheid;2014 4e kwartaal;3.9
1689;F Bouwnijverheid;2014;3.7
1690;F Bouwnijverheid;2015 1e kwartaal;4.2
1691;F Bouwnijverheid;2015 2e kwartaal;3.7
1692;F Bouwnijverheid;2015 3e kwartaal;3.4
1693;F Bouwnijverheid;2015 4e kwartaal;3.6
1694;F Bouwnijverheid;2015;3.7
1695;F Bouwnijverheid;2016 1e kwartaal;4.2
1696;F Bouwnijverheid;2016 2e kwartaal;3.7
1697;F Bouwnijverheid;2016 3e kwartaal;3.3
1698;F Bouwnijverheid;2016 4e kwartaal;3.7
1699;F Bouwnijverheid;2016;3.7
1700;F Bouwnijverheid;2017 1e kwartaal;3.9
1701;F Bouwnijverheid;2017 2e kwartaal;3.6
1702;F Bouwnijverheid;2017 3e kwartaal;3.3
1703;F Bouwnijverheid;2017 4e kwartaal;3.7
1704;F Bouwnijverheid;2017;3.6
1705;F Bouwnijverheid;2018 1e kwartaal;4.4
1706;F Bouwnijverheid;2018 2e kwartaal;3.7
1707;F Bouwnijverheid;2018 3e kwartaal;3.6
1708;F Bouwnijverheid;2018 4e kwartaal;3.7
1709;F Bouwnijverheid;2018;3.8
1710;F Bouwnijverheid;2019 1e kwartaal;4.1
1711;F Bouwnijverheid;2019 2e kwartaal;3.9
1712;F Bouwnijverheid;2019 3e kwartaal;3.8
1713;F Bouwnijverheid;2019 4e kwartaal;4.2
1714;F Bouwnijverheid;2019;4.0
1715;F Bouwnijverheid;2020 1e kwartaal;4.9
1716;F Bouwnijverheid;2020 2e kwartaal;4.4
1717;F Bouwnijverheid;2020 3e kwartaal;4.3
1718;F Bouwnijverheid;2020 4e kwartaal;4.8
1719;F Bouwnijverheid;2020;4.6
1720;F Bouwnijverheid;2021 1e kwartaal;4.8
1721;F Bouwnijverheid;2021 2e kwartaal;4.8
1722;F Bouwnijverheid;2021 3e kwartaal;4.8
1723;F Bouwnijverheid;2021 4e kwartaal;5.3
1724;F Bouwnijverheid;2021 ;4.9
1725;F Bouwnijverheid;2022 1e kwartaal;6.0
1726;F Bouwnijverheid;2022 2e kwartaal;5.3
1727;F Bouwnijverheid;2022 3e kwartaal;4.9
1728;F Bouwnijverheid;2022 4e kwartaal;5.2
1729;F Bouwnijverheid;2022;5.3
1730;F Bouwnijverheid;2023 1e kwartaal;5.3
1731;F Bouwnijverheid;2023 2e kwartaal;4.6
1732;F Bouwnijverheid;2023 3e kwartaal;4.4
1733;F Bouwnijverheid;2023 4e kwartaal;4.8
1734;F Bouwnijverheid;2023;4.8
1735;F Bouwnijverheid;2024 1e kwartaal;4.8
1736;F Bouwnijverheid;2024 2e kwartaal;4.5
1737;F Bouwnijverheid;2024 3e kwartaal;4.3
1738;F Bouwnijverheid;2024 4e kwartaal;4.7
1739;F Bouwnijverheid;2024;4.6
1740;G-N Commerciële dienstverlening;1996 1e kwartaal;4.8
1741;G-N Commerciële dienstverlening;1996 2e kwartaal;4.0
1742;G-N Commerciële dienstverlening;1996 3e kwartaal;3.5
1743;G-N Commerciële dienstverlening;1996 4e kwartaal;4.1
1744;G-N Commerciële dienstverlening;1996;4.1
1745;G-N Commerciële dienstverlening;1997 1e kwartaal;4.1
1746;G-N Commerciële dienstverlening;1997 2e kwartaal;3.8
1747;G-N Commerciële dienstverlening;1997 3e kwartaal;3.5
1748;G-N Commerciële dienstverlening;1997 4e kwartaal;4.1
1749;G-N Commerciële dienstverlening;1997;3.9
1750;G-N Commerciële dienstverlening;1998 1e kwartaal;4.5
1751;G-N Commerciële dienstverlening;1998 2e kwartaal;4.1
1752;G-N Commerciële dienstverlening;1998 3e kwartaal;3.8
1753;G-N Commerciële dienstverlening;1998 4e kwartaal;4.6
1754;G-N Commerciële dienstverlening;1998;4.3
1755;G-N Commerciële dienstverlening;1999 1e kwartaal;5.2
1756;G-N Commerciële dienstverlening;1999 2e kwartaal;4.4
1757;G-N Commerciële dienstverlening;1999 3e kwartaal;4.3
1758;G-N Commerciële dienstverlening;1999 4e kwartaal;4.7
1759;G-N Commerciële dienstverlening;1999;4.6
1760;G-N Commerciële dienstverlening;2000 1e kwartaal;5.1
1761;G-N Commerciële dienstverlening;2000 2e kwartaal;4.6
1762;G-N Commerciële dienstverlening;2000 3e kwartaal;4.7
1763;G-N Commerciële dienstverlening;2000 4e kwartaal;4.9
1764;G-N Commerciële dienstverlening;2000;4.8
1765;G-N Commerciële dienstverlening;2001 1e kwartaal;5.1
1766;G-N Commerciële dienstverlening;2001 2e kwartaal;4.6
1767;G-N Commerciële dienstverlening;2001 3e kwartaal;4.6
1768;G-N Commerciële dienstverlening;2001 4e kwartaal;4.8
1769;G-N Commerciële dienstverlening;2001;4.8
1770;G-N Commerciële dienstverlening;2002 1e kwartaal;5.1
1771;G-N Commerciële dienstverlening;2002 2e kwartaal;4.8
1772;G-N Commerciële dienstverlening;2002 3e kwartaal;4.4
1773;G-N Commerciële dienstverlening;2002 4e kwartaal;4.8
1774;G-N Commerciële dienstverlening;2002;4.8
1775;G-N Commerciële dienstverlening;2003 1e kwartaal;4.7
1776;G-N Commerciële dienstverlening;2003 2e kwartaal;4.0
1777;G-N Commerciële dienstverlening;2003 3e kwartaal;3.5
1778;G-N Commerciële dienstverlening;2003 4e kwartaal;4.0
1779;G-N Commerciële dienstverlening;2003;4.1
1780;G-N Commerciële dienstverlening;2004 1e kwartaal;3.7
1781;G-N Commerciële dienstverlening;2004 2e kwartaal;3.1
1782;G-N Commerciële dienstverlening;2004 3e kwartaal;2.9
1783;G-N Commerciële dienstverlening;2004 4e kwartaal;3.3
1784;G-N Commerciële dienstverlening;2004;3.3
1785;G-N Commerciële dienstverlening;2005 1e kwartaal;3.5
1786;G-N Commerciële dienstverlening;2005 2e kwartaal;3.0
1787;G-N Commerciële dienstverlening;2005 3e kwartaal;2.7
1788;G-N Commerciële dienstverlening;2005 4e kwartaal;3.2
1789;G-N Commerciële dienstverlening;2005;3.1
1790;G-N Commerciële dienstverlening;2006 1e kwartaal;3.8
1791;G-N Commerciële dienstverlening;2006 2e kwartaal;3.3
1792;G-N Commerciële dienstverlening;2006 3e kwartaal;3.1
1793;G-N Commerciële dienstverlening;2006 4e kwartaal;3.5
1794;G-N Commerciële dienstverlening;2006;3.4
1795;G-N Commerciële dienstverlening;2007 1e kwartaal;3.9
1796;G-N Commerciële dienstverlening;2007 2e kwartaal;3.4
1797;G-N Commerciële dienstverlening;2007 3e kwartaal;3.2
1798;G-N Commerciële dienstverlening;2007 4e kwartaal;3.6
1799;G-N Commerciële dienstverlening;2007;3.5
1800;G-N Commerciële dienstverlening;2008 1e kwartaal;3.9
1801;G-N Commerciële dienstverlening;2008 2e kwartaal;3.2
1802;G-N Commerciële dienstverlening;2008 3e kwartaal;3.0
1803;G-N Commerciële dienstverlening;2008 4e kwartaal;3.4
1804;G-N Commerciële dienstverlening;2008;3.4
1805;G-N Commerciële dienstverlening;2009 1e kwartaal;3.6
1806;G-N Commerciële dienstverlening;2009 2e kwartaal;3.0
1807;G-N Commerciële dienstverlening;2009 3e kwartaal;3.0
1808;G-N Commerciële dienstverlening;2009 4e kwartaal;3.6
1809;G-N Commerciële dienstverlening;2009;3.3
1810;G-N Commerciële dienstverlening;2010 1e kwartaal;3.6
1811;G-N Commerciële dienstverlening;2010 2e kwartaal;3.3
1812;G-N Commerciële dienstverlening;2010 3e kwartaal;3.3
1813;G-N Commerciële dienstverlening;2010 4e kwartaal;3.6
1814;G-N Commerciële dienstverlening;2010;3.5
1815;G-N Commerciële dienstverlening;2011 1e kwartaal;3.8
1816;G-N Commerciële dienstverlening;2011 2e kwartaal;3.3
1817;G-N Commerciële dienstverlening;2011 3e kwartaal;3.1
1818;G-N Commerciële dienstverlening;2011 4e kwartaal;3.4
1819;G-N Commerciële dienstverlening;2011;3.4
1820;G-N Commerciële dienstverlening;2012 1e kwartaal;3.5
1821;G-N Commerciële dienstverlening;2012 2e kwartaal;3.1
1822;G-N Commerciële dienstverlening;2012 3e kwartaal;3.0
1823;G-N Commerciële dienstverlening;2012 4e kwartaal;3.3
1824;G-N Commerciële dienstverlening;2012;3.2
1825;G-N Commerciële dienstverlening;2013 1e kwartaal;3.7
1826;G-N Commerciële dienstverlening;2013 2e kwartaal;3.1
1827;G-N Commerciële dienstverlening;2013 3e kwartaal;2.9
1828;G-N Commerciële dienstverlening;2013 4e kwartaal;3.1
