ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
2454;Totaal mannen en vrouwen;15 tot 75 jaar;Industrieterrein Ruurlo;180;130;72.0;;;;
2455;Totaal mannen en vrouwen;15 tot 75 jaar;Bernheze;23440;17320;74.0;81.0;56.0;25.0;19.0
2456;Totaal mannen en vrouwen;15 tot 75 jaar;Kern Heesch;9300;6680;72.0;86.0;60.0;26.0;14.0
2457;Totaal mannen en vrouwen;15 tot 75 jaar;'t Dorp;510;310;61.0;80.0;52.0;27.0;20.0
2458;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjebuurt;480;300;62.0;85.0;55.0;31.0;15.0
2459;Totaal mannen en vrouwen;15 tot 75 jaar;'t Vijfeiken;260;160;60.0;86.0;56.0;30.0;14.0
2460;Totaal mannen en vrouwen;15 tot 75 jaar;Schoonstraat;340;220;65.0;89.0;66.0;23.0;11.0
2461;Totaal mannen en vrouwen;15 tot 75 jaar;Kennedystraat;350;240;69.0;85.0;58.0;26.0;15.0
2462;Totaal mannen en vrouwen;15 tot 75 jaar;Den Berg;450;310;69.0;85.0;59.0;27.0;15.0
2463;Totaal mannen en vrouwen;15 tot 75 jaar;Heelwijk;330;190;59.0;89.0;61.0;27.0;11.0
2464;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenbuurt;390;260;66.0;92.0;65.0;27.0;8.0
2465;Totaal mannen en vrouwen;15 tot 75 jaar;Monseigneur van Den Hurklaan;550;450;82.0;85.0;59.0;26.0;15.0
2466;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenpas - Noordrand;570;420;74.0;82.0;55.0;27.0;18.0
2467;Totaal mannen en vrouwen;15 tot 75 jaar;De Velft;240;180;74.0;84.0;57.0;27.0;16.0
2468;Totaal mannen en vrouwen;15 tot 75 jaar;Bekerbuurt;370;240;65.0;93.0;60.0;33.0;7.0
2469;Totaal mannen en vrouwen;15 tot 75 jaar;Wagnerplein;250;150;61.0;87.0;64.0;23.0;13.0
2470;Totaal mannen en vrouwen;15 tot 75 jaar;Het Rul;480;380;78.0;89.0;61.0;29.0;11.0
2471;Totaal mannen en vrouwen;15 tot 75 jaar;De Zeis;500;340;68.0;89.0;61.0;29.0;11.0
2472;Totaal mannen en vrouwen;15 tot 75 jaar;Graanbuurt;350;250;73.0;87.0;65.0;22.0;13.0
2473;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef 1;320;210;64.0;73.0;52.0;21.0;27.0
2474;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef 2;910;770;84.0;90.0;68.0;22.0;10.0
2475;Totaal mannen en vrouwen;15 tot 75 jaar;Broekhoek - Middelste Groes;680;550;81.0;84.0;58.0;26.0;16.0
2476;Totaal mannen en vrouwen;15 tot 75 jaar;De Beemd;970;750;78.0;82.0;59.0;23.0;18.0
2477;Totaal mannen en vrouwen;15 tot 75 jaar;Kern Heeswijk-Dinther;4830;3540;73.0;83.0;59.0;24.0;17.0
2478;Totaal mannen en vrouwen;15 tot 75 jaar;St. Servatius - Schoonstr - Den Dolvert;490;330;67.0;79.0;52.0;28.0;21.0
2479;Totaal mannen en vrouwen;15 tot 75 jaar;Hoofdstraat;380;260;68.0;79.0;53.0;26.0;21.0
2480;Totaal mannen en vrouwen;15 tot 75 jaar;Heilige Stok - Kerkstraat;330;240;73.0;80.0;53.0;27.0;20.0
2481;Totaal mannen en vrouwen;15 tot 75 jaar;De abdij;450;350;78.0;88.0;65.0;22.0;12.0
2482;Totaal mannen en vrouwen;15 tot 75 jaar;Graaf Wernerstraat;280;190;69.0;83.0;59.0;25.0;17.0
2483;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjewijk;520;320;62.0;89.0;64.0;25.0;11.0
2484;Totaal mannen en vrouwen;15 tot 75 jaar;Balledonk;310;220;71.0;84.0;62.0;23.0;16.0
2485;Totaal mannen en vrouwen;15 tot 75 jaar;Hopveld - Muggenhoek;390;280;73.0;80.0;58.0;21.0;20.0
2486;Totaal mannen en vrouwen;15 tot 75 jaar;Eikenhoek;400;330;81.0;76.0;52.0;24.0;24.0
2487;Totaal mannen en vrouwen;15 tot 75 jaar;Heilaren;710;580;82.0;83.0;61.0;23.0;17.0
2488;Totaal mannen en vrouwen;15 tot 75 jaar;Rodenburg;570;430;75.0;86.0;61.0;25.0;14.0
2489;Totaal mannen en vrouwen;15 tot 75 jaar;Kern Nistelrode;4120;3010;73.0;85.0;57.0;27.0;15.0
2490;Totaal mannen en vrouwen;15 tot 75 jaar;Laar;490;360;73.0;86.0;58.0;28.0;14.0
2491;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef;370;240;64.0;83.0;56.0;27.0;17.0
2492;Totaal mannen en vrouwen;15 tot 75 jaar;Kerkveld;390;280;72.0;81.0;56.0;25.0;19.0
2493;Totaal mannen en vrouwen;15 tot 75 jaar;Donzel;370;290;79.0;74.0;50.0;25.0;26.0
2494;Totaal mannen en vrouwen;15 tot 75 jaar;Maxend;260;190;73.0;80.0;55.0;25.0;20.0
2495;Totaal mannen en vrouwen;15 tot 75 jaar;Weijen West;570;410;71.0;91.0;62.0;29.0;9.0
2496;Totaal mannen en vrouwen;15 tot 75 jaar;Hoge Akkers;460;350;75.0;89.0;58.0;31.0;11.0
2497;Totaal mannen en vrouwen;15 tot 75 jaar;Van 't Rijk;330;190;57.0;92.0;62.0;30.0;8.0
2498;Totaal mannen en vrouwen;15 tot 75 jaar;Kleinwijk;510;430;83.0;82.0;54.0;28.0;18.0
2499;Totaal mannen en vrouwen;15 tot 75 jaar;Zwarte Molen;370;290;80.0;87.0;62.0;25.0;13.0
2500;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Heesch;970;780;80.0;66.0;43.0;23.0;34.0
2501;Totaal mannen en vrouwen;15 tot 75 jaar;De Bleeken - 't Grolder;250;210;86.0;60.0;33.0;27.0;40.0
2502;Totaal mannen en vrouwen;15 tot 75 jaar;Zoggel - Berkt;460;360;78.0;67.0;46.0;21.0;33.0
2503;Totaal mannen en vrouwen;15 tot 75 jaar;Hooge Wijst - De Vorssel;260;210;79.0;69.0;48.0;21.0;31.0
2504;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Heeswijk-Dinther;2470;1920;78.0;71.0;46.0;25.0;29.0
2505;Totaal mannen en vrouwen;15 tot 75 jaar;Beugt;280;210;76.0;66.0;43.0;23.0;34.0
2506;Totaal mannen en vrouwen;15 tot 75 jaar;Fokkershoek;220;180;80.0;66.0;38.0;28.0;34.0
2507;Totaal mannen en vrouwen;15 tot 75 jaar;Heeswijkse Bosschen;520;410;79.0;78.0;39.0;39.0;22.0
2508;Totaal mannen en vrouwen;15 tot 75 jaar;Hazelberg;350;280;81.0;67.0;47.0;20.0;33.0
2509;Totaal mannen en vrouwen;15 tot 75 jaar;Heische Wal - DintherseHoek;370;300;80.0;62.0;42.0;20.0;38.0
2510;Totaal mannen en vrouwen;15 tot 75 jaar;Loosbroek;720;540;75.0;78.0;59.0;19.0;22.0
2511;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Nistelrode;1750;1380;79.0;74.0;51.0;22.0;26.0
2512;Totaal mannen en vrouwen;15 tot 75 jaar;Groote Heide;410;340;83.0;61.0;37.0;24.0;39.0
2513;Totaal mannen en vrouwen;15 tot 75 jaar;Vorstenbosch;1030;790;77.0;79.0;56.0;22.0;21.0
2514;Totaal mannen en vrouwen;15 tot 75 jaar;Menzel;310;250;81.0;75.0;54.0;21.0;25.0
2515;Totaal mannen en vrouwen;15 tot 75 jaar;Best;22900;16370;71.0;87.0;60.0;26.0;13.0
2516;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Best;22900;16370;71.0;87.0;60.0;26.0;13.0
2517;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;830;500;60.0;86.0;59.0;26.0;14.0
2518;Totaal mannen en vrouwen;15 tot 75 jaar;Hoge Akker;1260;910;72.0;89.0;62.0;27.0;11.0
2519;Totaal mannen en vrouwen;15 tot 75 jaar;Speelheide;1020;730;72.0;88.0;65.0;22.0;12.0
2520;Totaal mannen en vrouwen;15 tot 75 jaar;De Leeuwerik;1250;840;67.0;87.0;64.0;23.0;13.0
2521;Totaal mannen en vrouwen;15 tot 75 jaar;Villawijk;140;80;;;;;
2522;Totaal mannen en vrouwen;15 tot 75 jaar;Batadorp;400;270;66.0;86.0;65.0;22.0;14.0
2523;Totaal mannen en vrouwen;15 tot 75 jaar;Salderes;2640;1970;75.0;88.0;63.0;25.0;12.0
2524;Totaal mannen en vrouwen;15 tot 75 jaar;Wilhelminadorp;2760;1840;67.0;87.0;59.0;28.0;13.0
2525;Totaal mannen en vrouwen;15 tot 75 jaar;Naastenbest;3060;2000;65.0;89.0;59.0;30.0;11.0
2526;Totaal mannen en vrouwen;15 tot 75 jaar;'t Zand;130;100;;;;;
2527;Totaal mannen en vrouwen;15 tot 75 jaar;Breeven;20;20;;;;;
2528;Totaal mannen en vrouwen;15 tot 75 jaar;Heide;0;0;;;;;
2529;Totaal mannen en vrouwen;15 tot 75 jaar;Heuveleind;2850;2190;77.0;91.0;64.0;26.0;9.0
2530;Totaal mannen en vrouwen;15 tot 75 jaar;Heivelden;3050;2300;75.0;85.0;59.0;26.0;15.0
2531;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied;990;710;72.0;68.0;45.0;23.0;32.0
2532;Totaal mannen en vrouwen;15 tot 75 jaar;Dijkstraten;690;570;82.0;90.0;62.0;27.0;10.0
2533;Totaal mannen en vrouwen;15 tot 75 jaar;Kantonnier;1120;770;69.0;90.0;65.0;25.0;10.0
2534;Totaal mannen en vrouwen;15 tot 75 jaar;Steegsche Velden;380;330;86.0;92.0;72.0;19.0;8.0
2535;Totaal mannen en vrouwen;15 tot 75 jaar;Aarlesche Erven;300;240;79.0;66.0;43.0;23.0;34.0
2536;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen;20080;14400;72.0;84.0;61.0;24.0;16.0
2537;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen;13490;9610;71.0;86.0;62.0;24.0;14.0
2538;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Buitengebied Noord;390;290;74.0;76.0;52.0;24.0;24.0
2539;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Buitengebied Zuid;50;40;;;;;
2540;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Beuningse Plas Plas;0;0;;;;;
2541;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Centrum;540;330;61.0;87.0;65.0;22.0;13.0
2542;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Centrum Oost;1190;840;71.0;87.0;60.0;26.0;13.0
2543;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-De Haaghe;340;240;71.0;76.0;56.0;20.0;24.0
2544;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-De Notenhof;110;80;;;;;
2545;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Duivenkamp;700;470;67.0;87.0;60.0;27.0;13.0
2546;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-De Linde;60;40;;;;;
2547;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Hoeve-1;300;210;69.0;88.0;71.0;16.0;12.0
2548;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Hoeve-2;490;320;65.0;86.0;60.0;26.0;14.0
2549;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Hoeve-3;170;120;69.0;;;;
2550;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-De Hutgraaf;240;190;77.0;95.0;69.0;25.0;5.0
2551;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Schoenaker;0;0;;;;;
2552;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Aalsterveld;500;360;71.0;89.0;62.0;27.0;11.0
2553;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Olden Tempel;990;650;66.0;90.0;61.0;29.0;10.0
2554;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Blanckenburgh;560;390;70.0;90.0;67.0;24.0;10.0
2555;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Viermorgen;1120;760;68.0;91.0;65.0;26.0;9.0
2556;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Tinnegieter;1460;1020;70.0;87.0;63.0;24.0;13.0
2557;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Den Balmerd;560;390;69.0;78.0;59.0;20.0;22.0
2558;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Sportpark De Ooigraaf;0;0;;;;;
2559;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Heuve-1;520;370;71.0;84.0;63.0;21.0;16.0
2560;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Heuve-2;360;280;77.0;86.0;67.0;19.0;14.0
2561;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Heuve-3;350;270;76.0;85.0;63.0;22.0;15.0
2562;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Heuve-4;340;260;77.0;78.0;54.0;24.0;22.0
2563;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen-Beuningse Plas;2140;1680;79.0;83.0;61.0;22.0;17.0
2564;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk;3110;2280;73.0;83.0;60.0;23.0;17.0
2565;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk-Buitengebied Noord-1;90;60;;;;;
2566;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk-Buitengebied Zuid-1;150;130;86.0;;;;
2567;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk-Buitengebied Zuid-2;90;60;;;;;
2568;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk-Centrum;630;420;67.0;83.0;56.0;27.0;17.0
2569;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk-Vording-2;570;390;68.0;86.0;60.0;26.0;14.0
2570;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk-Vording-3;690;490;71.0;86.0;65.0;21.0;14.0
2571;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk-Veluwstraat;150;120;78.0;;;;
2572;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk-Keizershoeve;620;530;86.0;87.0;69.0;18.0;13.0
2573;Totaal mannen en vrouwen;15 tot 75 jaar;Ewijk-Den Elt;110;90;;;;;
2574;Totaal mannen en vrouwen;15 tot 75 jaar;Weurt;1860;1330;71.0;83.0;60.0;22.0;17.0
2575;Totaal mannen en vrouwen;15 tot 75 jaar;Weurt-Buitengebied Noord;70;50;;;;;
2576;Totaal mannen en vrouwen;15 tot 75 jaar;Weurt-Buitengebied Zuid;100;80;;;;;
2577;Totaal mannen en vrouwen;15 tot 75 jaar;Weurt-Noord;400;280;71.0;81.0;63.0;18.0;19.0
2578;Totaal mannen en vrouwen;15 tot 75 jaar;Weurt-Zuid;1260;890;70.0;85.0;62.0;23.0;15.0
2579;Totaal mannen en vrouwen;15 tot 75 jaar;Weurt-De Sluis;40;30;;;;;
2580;Totaal mannen en vrouwen;15 tot 75 jaar;Winssen;1610;1180;73.0;80.0;56.0;24.0;20.0
2581;Totaal mannen en vrouwen;15 tot 75 jaar;Winssen-Buitengebied Noord;260;190;72.0;77.0;60.0;17.0;23.0
2582;Totaal mannen en vrouwen;15 tot 75 jaar;Winssen-Buitengebied Zuid-1;290;220;76.0;70.0;50.0;20.0;30.0
2583;Totaal mannen en vrouwen;15 tot 75 jaar;Winssen-Buitengebied Zuid-2;20;20;;;;;
2584;Totaal mannen en vrouwen;15 tot 75 jaar;Winssen-Centrum;1040;760;73.0;84.0;58.0;27.0;16.0
2585;Totaal mannen en vrouwen;15 tot 75 jaar;Beverwijk;31570;22010;70.0;87.0;60.0;26.0;13.0
2586;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;4870;3390;70.0;88.0;61.0;27.0;12.0
2587;Totaal mannen en vrouwen;15 tot 75 jaar;Wijkertoren;520;320;61.0;89.0;59.0;30.0;11.0
2588;Totaal mannen en vrouwen;15 tot 75 jaar;Meerplein;1040;740;72.0;87.0;58.0;29.0;13.0
2589;Totaal mannen en vrouwen;15 tot 75 jaar;Koningstraat;1130;790;70.0;87.0;61.0;26.0;13.0
2590;Totaal mannen en vrouwen;15 tot 75 jaar;Burgerhartstraat;790;580;74.0;87.0;65.0;23.0;13.0
2591;Totaal mannen en vrouwen;15 tot 75 jaar;Sint Aagtendorp;590;380;66.0;88.0;59.0;29.0;12.0
2592;Totaal mannen en vrouwen;15 tot 75 jaar;Reguliersstraat;810;560;70.0;90.0;64.0;27.0;10.0
2593;Totaal mannen en vrouwen;15 tot 75 jaar;Vondelkwartier;2910;2170;74.0;83.0;60.0;24.0;17.0
2594;Totaal mannen en vrouwen;15 tot 75 jaar;Vondellaan;800;580;72.0;76.0;54.0;22.0;24.0
2595;Totaal mannen en vrouwen;15 tot 75 jaar;Ronde Boogaard;2090;1580;75.0;86.0;62.0;24.0;14.0
2596;Totaal mannen en vrouwen;15 tot 75 jaar;Westerhout;20;20;;;;;
2597;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjebuurt;1690;1090;64.0;90.0;63.0;27.0;10.0
2598;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjebuurt;830;560;67.0;89.0;62.0;27.0;11.0
2599;Totaal mannen en vrouwen;15 tot 75 jaar;Oud Sportpark;530;340;65.0;88.0;60.0;28.0;12.0
2600;Totaal mannen en vrouwen;15 tot 75 jaar;Beijnes;340;190;55.0;94.0;70.0;24.0;6.0
2601;Totaal mannen en vrouwen;15 tot 75 jaar;Kuenenkwartier;4210;2820;67.0;89.0;61.0;28.0;11.0
2602;Totaal mannen en vrouwen;15 tot 75 jaar;Plantage;1210;810;67.0;89.0;60.0;28.0;11.0
2603;Totaal mannen en vrouwen;15 tot 75 jaar;Oostertuinen;1450;990;68.0;89.0;63.0;27.0;11.0
2604;Totaal mannen en vrouwen;15 tot 75 jaar;Kuenenplein;1200;800;66.0;90.0;58.0;32.0;10.0
2605;Totaal mannen en vrouwen;15 tot 75 jaar;De Naald;340;220;65.0;90.0;68.0;21.0;10.0
2606;Totaal mannen en vrouwen;15 tot 75 jaar;Warande;1100;810;74.0;81.0;58.0;23.0;19.0
2607;Totaal mannen en vrouwen;15 tot 75 jaar;Warande;660;470;71.0;79.0;54.0;25.0;21.0
2608;Totaal mannen en vrouwen;15 tot 75 jaar;De Horn;440;340;77.0;83.0;62.0;20.0;17.0
2609;Totaal mannen en vrouwen;15 tot 75 jaar;Noordwestelijk tuinbouwgebied;2580;1810;70.0;84.0;62.0;22.0;16.0
2610;Totaal mannen en vrouwen;15 tot 75 jaar;Westertuinen;1770;1190;67.0;86.0;63.0;23.0;14.0
2611;Totaal mannen en vrouwen;15 tot 75 jaar;Creutzberglaan;580;410;72.0;80.0;58.0;22.0;20.0
2612;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenduin;230;200;86.0;83.0;65.0;18.0;17.0
2613;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterwijk en Zwaansmeer;3510;2210;63.0;89.0;59.0;30.0;11.0
2614;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterwijk;2310;1440;62.0;89.0;59.0;31.0;11.0
2615;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaansmeer;1190;770;65.0;90.0;61.0;29.0;10.0
2616;Totaal mannen en vrouwen;15 tot 75 jaar;Meerestein;4400;2710;62.0;89.0;60.0;29.0;11.0
2617;Totaal mannen en vrouwen;15 tot 75 jaar;Bleriotlaan;1390;860;62.0;89.0;52.0;36.0;11.0
2618;Totaal mannen en vrouwen;15 tot 75 jaar;Fokkerlaan;750;390;52.0;89.0;65.0;25.0;11.0
2619;Totaal mannen en vrouwen;15 tot 75 jaar;Wijkerbaan;1680;1040;62.0;88.0;62.0;26.0;12.0
2620;Totaal mannen en vrouwen;15 tot 75 jaar;Overbos;580;420;73.0;89.0;65.0;24.0;11.0
2621;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk aan Zee;1720;1220;71.0;78.0;53.0;26.0;22.0
2622;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk aan Zee;1720;1220;71.0;78.0;53.0;26.0;22.0
2623;Totaal mannen en vrouwen;15 tot 75 jaar;Industriegebied Hoogovens;0;0;;;;;
2624;Totaal mannen en vrouwen;15 tot 75 jaar;de Pijp en Wijkerbroek;130;100;;;;;
2625;Totaal mannen en vrouwen;15 tot 75 jaar;De Pijp;60;40;;;;;
2626;Totaal mannen en vrouwen;15 tot 75 jaar;Kagerweg;20;10;;;;;
2627;Totaal mannen en vrouwen;15 tot 75 jaar;Wijkerbroek;50;40;;;;;
2628;Totaal mannen en vrouwen;15 tot 75 jaar;Broekpolder;4450;3690;83.0;86.0;61.0;25.0;14.0
2629;Totaal mannen en vrouwen;15 tot 75 jaar;Lanen;2010;1630;81.0;86.0;59.0;27.0;14.0
2630;Totaal mannen en vrouwen;15 tot 75 jaar;De Ladder Noord;780;660;85.0;88.0;63.0;25.0;12.0
2631;Totaal mannen en vrouwen;15 tot 75 jaar;De Ladder Zuid;550;450;81.0;88.0;61.0;27.0;12.0
2632;Totaal mannen en vrouwen;15 tot 75 jaar;Waterwijk;1110;950;86.0;85.0;62.0;23.0;15.0
2633;Totaal mannen en vrouwen;15 tot 75 jaar;De Bilt;30670;20970;68.0;78.0;55.0;23.0;22.0
2634;Totaal mannen en vrouwen;15 tot 75 jaar;Westbroek;900;690;77.0;72.0;51.0;21.0;28.0
2635;Totaal mannen en vrouwen;15 tot 75 jaar;Westbroek Kern;810;620;77.0;74.0;53.0;21.0;26.0
2636;Totaal mannen en vrouwen;15 tot 75 jaar;Westbroek Buitengebied;90;70;;;;;
2637;Totaal mannen en vrouwen;15 tot 75 jaar;Hollandsche Rading;1230;870;71.0;71.0;49.0;22.0;29.0
2638;Totaal mannen en vrouwen;15 tot 75 jaar;Hollandsche Rading Kern;1060;740;70.0;73.0;51.0;23.0;27.0
2639;Totaal mannen en vrouwen;15 tot 75 jaar;Hollandsche Rading Buitengebied;170;130;73.0;;;;
2640;Totaal mannen en vrouwen;15 tot 75 jaar;Maartensdijk;3510;2430;69.0;80.0;57.0;23.0;20.0
2641;Totaal mannen en vrouwen;15 tot 75 jaar;Maartensdijk Kern;3230;2220;69.0;81.0;58.0;23.0;19.0
2642;Totaal mannen en vrouwen;15 tot 75 jaar;Industrieweg-Tolakkerweg;140;100;;;;;
2643;Totaal mannen en vrouwen;15 tot 75 jaar;Maartensdijk Buitengebied;140;110;;;;;
2644;Totaal mannen en vrouwen;15 tot 75 jaar;Groenekan;1450;1090;75.0;67.0;46.0;21.0;33.0
2645;Totaal mannen en vrouwen;15 tot 75 jaar;Groenekan Kern;950;720;75.0;71.0;49.0;21.0;29.0
2646;Totaal mannen en vrouwen;15 tot 75 jaar;Groenekan Buitengebied;500;370;75.0;59.0;39.0;20.0;41.0
2647;Totaal mannen en vrouwen;15 tot 75 jaar;De Leijen;3490;2230;64.0;85.0;61.0;24.0;15.0
2648;Totaal mannen en vrouwen;15 tot 75 jaar;De Leijen;3490;2230;64.0;85.0;61.0;24.0;15.0
2649;Totaal mannen en vrouwen;15 tot 75 jaar;Bilthoven Noord;3470;2220;64.0;63.0;48.0;16.0;37.0
2650;Totaal mannen en vrouwen;15 tot 75 jaar;Bilthoven Noord I;1920;1290;67.0;63.0;47.0;16.0;37.0
2651;Totaal mannen en vrouwen;15 tot 75 jaar;Bilthoven Noord II;1470;880;60.0;65.0;49.0;15.0;35.0
2652;Totaal mannen en vrouwen;15 tot 75 jaar;Ridderoordsche Bossen;80;50;;;;;
2653;Totaal mannen en vrouwen;15 tot 75 jaar;Bilthoven Zuid Oost;2970;2050;69.0;78.0;55.0;23.0;22.0
2654;Totaal mannen en vrouwen;15 tot 75 jaar;Bilthoven Centrum;2540;1750;69.0;78.0;54.0;24.0;22.0
2655;Totaal mannen en vrouwen;15 tot 75 jaar;Overbosch;410;290;69.0;75.0;57.0;18.0;25.0
2656;Totaal mannen en vrouwen;15 tot 75 jaar;Noord Houdringe;30;20;;;;;
2657;Totaal mannen en vrouwen;15 tot 75 jaar;Bilthoven Zuid West;5800;3840;66.0;83.0;58.0;26.0;17.0
2658;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp;1930;1370;71.0;80.0;59.0;22.0;20.0
2659;Totaal mannen en vrouwen;15 tot 75 jaar;Brandenburg;3870;2470;64.0;85.0;57.0;28.0;15.0
2660;Totaal mannen en vrouwen;15 tot 75 jaar;Larenstein;0;0;;;;;
2661;Totaal mannen en vrouwen;15 tot 75 jaar;De Bilt West;4290;3050;71.0;80.0;57.0;23.0;20.0
2662;Totaal mannen en vrouwen;15 tot 75 jaar;De Bilt West;3390;2360;70.0;83.0;59.0;25.0;17.0
2663;Totaal mannen en vrouwen;15 tot 75 jaar;Weltevreden;20;20;;;;;
2664;Totaal mannen en vrouwen;15 tot 75 jaar;De Bilt Zuid;880;670;76.0;71.0;53.0;18.0;29.0
2665;Totaal mannen en vrouwen;15 tot 75 jaar;De Bilt Oost;3560;2510;70.0;80.0;55.0;25.0;20.0
2666;Totaal mannen en vrouwen;15 tot 75 jaar;De Bilt Oost;3260;2300;71.0;81.0;55.0;26.0;19.0
2667;Totaal mannen en vrouwen;15 tot 75 jaar;Beerschoten-Oostbroek;300;200;68.0;65.0;50.0;15.0;35.0
2668;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel;15300;11560;76.0;83.0;58.0;25.0;17.0
2669;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Bladel;7710;5710;74.0;84.0;59.0;25.0;16.0
2670;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel Centrum;770;540;70.0;84.0;59.0;25.0;16.0
2671;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel Bedrijventerrein De Sleutel;110;90;;;;;
2672;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel Bedrijventerr. De Beemd en Leemsk;100;80;;;;;
2673;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel Wilhelminalaan;1820;1280;71.0;89.0;64.0;25.0;11.0
2674;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel Gozelinusbocht;680;530;78.0;90.0;63.0;27.0;10.0
2675;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel Heeleind;1250;910;73.0;86.0;59.0;27.0;14.0
2676;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel Hofstad;1670;1280;77.0;87.0;61.0;25.0;13.0
2677;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel Veilig Oord;280;200;73.0;74.0;50.0;24.0;26.0
2678;Totaal mannen en vrouwen;15 tot 75 jaar;Bladel Zuid;560;420;75.0;81.0;59.0;22.0;19.0
2679;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Bladel;480;370;77.0;58.0;37.0;21.0;42.0
2680;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Netersel;780;630;81.0;78.0;55.0;23.0;22.0
2681;Totaal mannen en vrouwen;15 tot 75 jaar;Netersel;690;560;81.0;80.0;56.0;23.0;20.0
2682;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Netersel;90;70;;;;;
2683;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Hapert;4290;3260;76.0;84.0;59.0;26.0;16.0
