ID;SoortVerdachte;Migratieachtergrond;Leeftijd;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;OnvoorwaardelijkSepot_5;VoorwaardelijkBeleidssepot_6;Transactie_7;Strafbeschikking_8;Overig_9;TotaalEindbeslissing_10;SchuldigverklaringMetStraf_11;SchuldigverklaringZonderStraf_12;VrijspraakEnOntslagRechtsvervolging_13;Overig_14;TotaalOpgelegdeSancties_15;TotaalHoofdstraffen_16;GevangenisstrafInclJeugddetentie_17;Geldboete_18;Taakstraf_19;OverigeHoofdstraffen_20;BijkomendeStraffen_21;Maatregelen_22;StrafOnbekend_23
5187;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2018;880;910;365;5;190;70;25;250;5;370;310;10;45;5;405;340;125;110;105;0;40;25;0
5188;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2019;930;950;355;5;280;75;15;220;0;345;295;15;25;5;440;345;125;110;110;0;45;50;0
5189;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2020;840;860;300;15;280;95;5;160;0;260;220;10;30;0;310;245;105;70;70;0;20;45;0
5190;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2021;765;795;280;10;270;80;5;150;0;285;245;15;25;0;350;270;95;75;95;0;45;35;0
5191;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2022;765;810;275;10;285;85;5;140;10;250;215;5;25;0;325;245;95;70;80;0;50;30;0
5192;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2001;40;45;15;0;10;5;15;0;0;15;10;0;0;0;15;15;5;10;0;0;0;0;0
5193;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2002;50;60;20;0;10;5;25;0;0;5;5;0;0;0;10;5;5;5;0;0;0;0;0
5194;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2003;65;65;20;0;5;5;30;0;5;10;10;0;0;0;15;10;0;5;5;0;5;0;0
5195;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2004;65;70;35;0;10;5;20;0;0;20;20;0;0;0;30;15;0;15;0;0;10;0;0
5196;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2005;60;60;25;0;5;5;30;0;0;20;15;0;5;0;30;20;5;10;5;0;10;5;0
5197;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2006;75;70;20;0;10;5;35;0;0;20;20;0;0;0;30;20;5;10;5;0;5;0;0
5198;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2007;105;110;35;0;15;5;50;0;0;10;10;0;0;0;15;10;0;10;0;0;5;0;0
5199;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2008;85;90;25;0;15;5;40;0;0;25;15;0;5;0;25;15;0;15;0;0;5;0;0
5200;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2009;95;100;30;0;15;5;50;0;0;20;15;0;5;0;25;15;0;15;0;0;5;0;0
5201;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2010;95;90;30;0;15;5;40;5;0;30;20;0;5;0;30;25;5;15;5;0;5;0;0
5202;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2011;140;135;40;0;25;5;30;35;0;20;15;0;5;0;25;15;0;15;0;0;5;5;0
5203;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2012;140;140;30;5;35;15;20;35;0;40;30;5;5;0;50;35;5;25;5;0;10;5;0
5204;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2013;120;125;15;5;25;10;15;55;0;35;20;5;10;0;20;20;5;10;5;0;0;0;0
5205;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2014;150;145;35;0;30;15;15;50;0;25;20;0;5;0;25;25;5;10;5;0;0;0;0
5206;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2015;140;150;40;0;35;15;10;45;0;45;35;0;10;0;45;40;5;20;15;0;5;0;0
5207;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2016;150;145;35;5;35;20;5;45;0;40;35;0;5;0;50;40;10;20;10;0;5;5;0
5208;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2017;160;175;50;0;50;30;5;45;0;45;35;5;5;0;45;40;10;20;10;0;0;5;0
5209;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2018;175;180;45;0;50;25;0;55;5;45;35;5;5;0;50;40;10;20;10;0;5;5;0
5210;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2019;170;175;35;0;50;30;0;60;0;35;25;0;5;0;35;35;10;15;10;0;0;0;0
5211;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2020;160;160;30;0;45;30;0;50;0;20;15;0;5;0;20;15;5;10;5;0;5;0;0
5212;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2021;85;100;25;0;40;10;0;25;0;30;20;5;5;0;25;20;10;10;5;0;5;0;0
5213;Geslacht: Vrouwen;Westerse migratieachtergrond;65 jaar of ouder;2022;90;95;15;0;40;15;0;20;0;15;15;0;0;0;20;15;5;5;5;0;0;5;0
5214;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5215;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5216;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5217;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5218;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5219;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5220;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5221;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5222;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5223;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5224;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5225;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5226;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5227;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5228;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5229;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5230;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5231;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5232;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5233;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5234;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5235;Geslacht: Vrouwen;Westerse migratieachtergrond;Leeftijd onbekend;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5236;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2001;1720;1835;1090;0;185;25;455;0;85;875;815;5;45;10;1105;930;365;385;180;0;90;80;5
5237;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2002;1895;2060;1265;0;195;30;465;0;110;915;850;10;45;10;1130;955;405;370;175;0;90;85;5
5238;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2003;1975;2115;1235;0;175;35;555;0;120;1050;975;10;55;5;1325;1100;470;405;230;0;110;105;10
5239;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2004;1965;2130;1280;0;185;25;535;0;105;1025;940;10;70;5;1260;1045;445;380;215;0;120;90;5
5240;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2005;2045;2120;1270;0;190;30;535;0;95;1055;960;10;80;5;1315;1080;405;415;260;0;130;100;5
5241;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2006;2055;2190;1240;0;220;50;600;0;75;1110;995;15;95;10;1335;1080;365;420;295;0;125;120;10
5242;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2007;2220;2240;1235;0;210;60;650;0;85;970;870;10;85;5;1190;950;300;410;235;5;135;95;10
5243;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2008;2165;2255;1170;0;310;80;610;0;90;1010;890;15;105;0;1235;980;315;355;305;0;125;120;10
5244;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2009;2065;2335;1245;0;275;80;645;25;70;1035;925;15;90;5;1260;1015;255;460;300;0;135;110;5
5245;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2010;1940;1975;1080;0;215;55;490;95;35;995;860;15;110;5;1145;950;255;405;290;0;95;95;0
5246;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2011;2315;2380;1165;0;305;75;455;345;35;985;855;20;100;5;1120;930;265;385;280;0;85;100;5
5247;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2012;2350;2425;960;10;405;95;370;525;65;880;760;20;95;5;1040;840;295;280;265;0;85;115;0
5248;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2013;2435;2560;1030;35;440;115;310;595;30;960;820;20;110;10;1105;915;325;310;275;0;100;90;0
5249;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2014;2560;2615;1160;25;450;160;265;520;35;1035;855;25;145;10;1165;970;385;315;265;0;100;100;0
5250;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2015;2265;2450;1110;20;495;110;200;470;45;1225;1005;30;165;20;1320;1120;385;380;355;0;90;110;0
5251;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2016;2190;2285;1040;65;465;135;80;480;25;975;820;15;130;10;1095;930;320;300;310;0;80;90;0
5252;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2017;1895;2055;950;25;405;125;60;465;25;985;830;35;110;10;1135;930;315;305;305;0;95;105;0
5253;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2018;2210;2315;1075;15;445;120;70;555;35;1020;875;20;120;5;1165;950;345;365;240;0;120;95;0
5254;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2019;2695;2710;1095;15;765;165;60;600;10;1075;945;30;90;10;1260;1045;410;395;240;0;125;85;0
5255;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2020;2340;2385;920;30;795;250;30;355;10;775;685;10;75;5;955;760;320;245;195;0;85;110;0
5256;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2021;2110;2215;820;30;800;205;20;330;5;800;690;30;75;5;965;750;320;225;205;0;105;110;0
5257;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Totaal leeftijd;2022;2375;2475;970;15;790;255;20;405;20;805;705;15;75;10;960;745;345;230;170;0;115;100;0
5258;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2001;130;140;50;0;20;5;45;0;20;45;40;0;5;0;60;55;25;0;25;0;0;5;0
5259;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2002;140;165;70;0;20;10;45;0;25;60;60;0;0;0;85;75;30;5;35;0;0;15;0
5260;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2003;125;140;50;0;10;10;55;0;20;40;40;0;0;0;65;55;25;0;30;0;0;10;0
5261;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2004;145;145;50;0;10;5;70;0;15;45;40;0;0;0;60;50;20;5;25;0;0;5;0
5262;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2005;180;200;55;0;15;5;100;0;25;45;40;0;5;0;55;45;15;10;25;0;0;5;0
5263;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2006;155;180;60;0;15;5;80;0;20;55;50;0;0;0;70;60;15;0;45;0;0;10;0
5264;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2007;170;180;50;0;20;10;85;0;20;45;40;0;5;0;50;45;10;0;35;0;0;5;0
5265;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2008;155;170;60;0;20;10;60;0;20;55;50;0;5;0;65;55;20;0;35;0;0;10;5
5266;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2009;135;160;55;0;25;10;55;0;15;50;45;0;0;0;55;50;5;0;40;0;0;10;0
5267;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2010;120;125;40;0;15;5;55;0;10;40;30;0;5;0;40;35;5;0;25;0;0;5;0
5268;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2011;125;140;45;0;10;10;65;0;10;35;30;0;5;0;35;30;5;5;20;0;0;5;0
5269;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2012;100;110;35;0;15;5;40;0;10;40;35;0;5;0;45;35;5;5;25;0;0;10;0
5270;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2013;85;75;25;0;15;5;20;0;5;25;20;0;0;0;25;20;0;0;20;0;0;5;0
5271;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2014;75;75;30;0;20;10;15;5;0;20;15;0;5;0;20;15;0;0;15;0;0;5;0
5272;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2015;65;70;30;0;20;0;15;0;0;25;20;0;0;0;30;25;5;0;20;0;0;5;0
5273;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2016;60;60;20;0;25;5;10;0;0;20;20;0;5;0;20;20;0;0;15;0;0;0;0
5274;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2017;35;40;15;0;15;10;5;0;0;10;10;0;0;0;15;10;0;0;10;0;0;5;0
5275;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2018;40;45;20;0;15;5;10;0;0;15;10;0;0;0;15;10;0;0;10;0;0;5;0
5276;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2019;65;65;15;0;40;0;5;0;0;10;5;0;0;0;10;5;0;0;5;0;0;5;0
5277;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2020;60;50;10;0;25;5;5;0;5;10;10;0;0;0;10;10;0;0;10;0;0;0;0
5278;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2021;40;55;25;0;20;5;5;0;0;15;10;0;5;0;20;15;0;0;10;0;0;5;0
5279;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;Jonger dan 18 jaar;2022;65;65;25;0;30;5;5;5;0;15;15;0;0;0;20;15;0;0;10;0;0;5;0
5280;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2001;270;295;175;0;50;0;60;0;10;135;125;0;10;0;165;145;50;65;25;0;0;20;0
5281;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2002;270;305;200;0;35;5;55;0;10;145;140;0;0;5;185;160;70;60;30;0;10;15;0
5282;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2003;260;295;185;0;25;5;65;0;20;160;155;0;5;0;200;170;70;70;30;0;10;20;0
5283;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2004;280;300;195;0;25;0;70;0;5;150;135;0;10;0;190;160;70;60;30;0;5;20;0
5284;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2005;280;290;185;0;25;0;70;0;10;165;145;0;15;0;190;160;65;60;40;0;10;20;0
5285;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2006;310;325;195;0;25;5;90;0;10;150;130;0;15;0;175;145;45;60;40;0;10;20;0
5286;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2007;345;345;205;0;30;10;95;0;10;170;150;5;15;0;210;165;55;75;35;0;20;25;0
5287;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2008;320;330;175;0;55;10;85;0;5;165;155;0;10;0;205;170;60;60;50;0;10;25;0
5288;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2009;350;375;220;0;35;10;95;5;10;165;150;0;15;0;190;165;40;85;40;0;10;15;0
5289;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2010;345;340;190;0;35;5;85;20;5;180;155;5;20;0;200;165;35;95;35;0;15;20;0
5290;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2011;375;405;205;0;45;10;75;60;10;165;150;5;10;0;180;160;40;80;40;0;10;15;0
5291;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2012;405;405;165;0;65;10;55;110;5;165;155;0;10;0;205;170;55;75;45;0;10;25;0
5292;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2013;420;435;180;5;70;20;45;120;0;165;145;5;15;0;190;160;50;75;35;0;10;20;0
5293;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2014;430;435;195;5;65;20;50;100;5;180;155;5;20;0;205;180;75;65;35;0;5;20;0
5294;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2015;330;355;160;0;70;10;25;85;5;190;165;10;20;0;215;180;50;80;55;0;10;20;0
5295;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2016;305;330;145;10;60;20;10;80;5;155;130;0;20;0;165;140;35;65;40;0;10;15;0
5296;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2017;270;285;120;0;60;10;10;85;0;145;120;5;15;0;155;130;35;55;35;0;10;15;0
5297;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2018;360;385;160;5;65;25;25;100;10;160;145;0;15;0;190;155;50;75;30;0;15;20;0
5298;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2019;455;445;170;0;115;20;15;120;0;185;170;0;15;0;220;185;65;90;30;0;15;15;0
5299;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2020;350;360;140;0;115;40;5;55;0;130;120;0;5;0;155;130;55;50;25;0;10;20;0
5300;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2021;355;370;120;0;140;45;0;60;0;110;95;5;10;0;120;100;50;35;20;0;5;10;0
5301;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;18 tot 25 jaar;2022;385;395;140;5;115;55;5;75;0;105;90;5;5;5;120;95;40;35;20;0;10;15;0
5302;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2001;970;1015;650;0;80;10;230;0;40;510;480;5;25;5;660;550;220;230;95;0;60;50;5
5303;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2002;1050;1155;735;0;115;10;240;0;55;550;510;5;30;5;665;560;235;245;80;0;55;55;0
5304;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2003;1120;1175;730;0;100;15;280;0;45;605;555;5;40;5;735;615;270;240;110;0;55;60;5
5305;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2004;1075;1170;735;0;95;15;260;0;60;615;565;5;35;5;745;620;275;235;110;0;75;45;5
5306;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2005;1085;1115;715;0;100;10;240;0;50;600;555;5;40;0;765;625;245;240;140;0;80;55;5
5307;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2006;1075;1130;690;0;120;20;265;0;35;660;585;10;60;5;770;630;220;275;135;0;75;60;5
5308;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2007;1130;1150;670;0;115;30;295;0;40;525;475;5;45;0;645;515;170;230;115;0;75;45;5
5309;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2008;1140;1185;655;0;160;35;285;0;50;535;470;5;60;0;650;510;170;200;140;0;70;65;5
5310;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2009;1065;1225;675;0;150;35;320;10;30;565;505;5;50;5;700;560;150;260;155;0;80;55;0
5311;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2010;995;1025;600;0;100;30;220;60;15;555;490;10;55;5;650;545;155;220;165;0;55;50;0
5312;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2011;1190;1220;625;0;170;35;190;180;15;540;475;10;55;5;630;520;175;205;140;0;45;60;0
5313;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2012;1185;1250;525;5;215;50;160;260;40;470;400;10;55;5;545;440;180;135;125;0;45;60;0
5314;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2013;1305;1380;605;20;245;50;145;300;20;535;455;10;65;5;620;505;200;155;150;0;60;50;0
5315;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2014;1360;1395;670;15;235;85;125;240;25;585;495;10;80;5;670;550;230;170;150;0;65;55;0
5316;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2015;1210;1310;605;15;270;50;95;255;20;660;545;15;90;10;710;595;220;195;180;0;50;60;0
5317;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2016;1150;1215;565;35;255;60;35;250;15;560;470;10;75;5;630;525;190;170;170;0;50;55;0
5318;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2017;1010;1100;540;15;205;60;30;235;15;555;475;20;55;5;655;535;190;190;155;0;65;55;0
5319;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2018;1160;1225;620;10;230;50;25;265;20;580;490;10;80;5;670;540;200;210;130;0;75;55;0
5320;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2019;1465;1470;660;5;410;80;25;285;5;650;575;20;55;5;750;625;245;230;150;0;80;45;0
5321;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2020;1265;1305;520;15;455;120;10;180;5;440;390;5;45;5;565;435;180;145;110;0;60;70;0
5322;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2021;1175;1210;465;20;445;100;10;165;5;450;395;15;40;0;570;440;185;130;120;0;65;65;0
5323;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;25 tot 45 jaar;2022;1365;1425;605;5;430;135;10;225;15;500;440;10;50;5;590;460;225;145;90;0;70;60;0
5324;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2001;320;355;200;0;30;5;110;0;10;175;160;0;5;5;215;175;60;85;30;0;30;5;0
5325;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2002;410;405;245;0;25;5;115;0;15;155;140;0;10;0;190;155;65;60;30;0;25;5;0
5326;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2003;445;475;260;0;35;5;140;0;30;235;220;5;10;0;310;255;105;95;60;0;35;15;5
5327;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2004;430;480;280;0;50;5;125;0;20;210;190;0;15;0;255;210;85;75;50;0;30;15;0
5328;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2005;470;485;300;0;45;15;115;0;15;235;210;5;20;5;290;235;75;100;55;0;35;20;0
5329;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2006;480;515;285;0;60;15;145;0;15;235;215;0;20;0;300;235;75;85;75;0;35;30;0
5330;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2007;525;515;295;0;40;15;150;0;15;225;200;0;20;0;275;220;70;100;50;0;35;20;0
5331;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2008;510;535;270;0;70;25;160;0;10;245;215;5;25;0;305;240;70;95;80;0;45;20;0
5332;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2009;460;525;280;0;55;25;145;10;10;245;215;5;20;0;300;230;60;105;70;0;40;25;0
5333;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2010;420;430;235;0;60;10;105;15;5;200;170;5;25;0;230;185;55;75;55;0;25;20;0
5334;Geslacht: Vrouwen;1e gen westerse migratieachtergrond;45 tot 65 jaar;2011;540;535;265;0;60;15;110;85;0;235;200;5;30;0;265;215;45;95;75;0;35;20;0
