ID;Landbouwactiviteit;Landbouwmethode;RegioS;Perioden;AantalBedrijven_1;OppervlakteVanGewassen_2;Dieraantallen_3
8131;Spinazie;Biologisch, in omschakeling;Zuid-Holland (PV);2018;;;
8132;Spinazie;Biologisch, in omschakeling;Zuid-Holland (PV);2019;;;
8133;Spinazie;Biologisch, in omschakeling;Zuid-Holland (PV);2020;;;
8134;Spinazie;Biologisch, in omschakeling;Zuid-Holland (PV);2021;;;
8135;Spinazie;Biologisch, in omschakeling;Zuid-Holland (PV);2022;;;
8136;Spinazie;Biologisch, in omschakeling;Zeeland (PV);2015;;;
8137;Spinazie;Biologisch, in omschakeling;Zeeland (PV);2016;;;
8138;Spinazie;Biologisch, in omschakeling;Zeeland (PV);2017;;;
8139;Spinazie;Biologisch, in omschakeling;Zeeland (PV);2018;;;
8140;Spinazie;Biologisch, in omschakeling;Zeeland (PV);2019;;;
8141;Spinazie;Biologisch, in omschakeling;Zeeland (PV);2020;;;
8142;Spinazie;Biologisch, in omschakeling;Zeeland (PV);2021;;;
8143;Spinazie;Biologisch, in omschakeling;Zeeland (PV);2022;;;
8144;Spinazie;Biologisch, in omschakeling;Noord-Brabant (PV);2015;;;
8145;Spinazie;Biologisch, in omschakeling;Noord-Brabant (PV);2016;1.0;4.0;
8146;Spinazie;Biologisch, in omschakeling;Noord-Brabant (PV);2017;;;
8147;Spinazie;Biologisch, in omschakeling;Noord-Brabant (PV);2018;1.0;633.0;
8148;Spinazie;Biologisch, in omschakeling;Noord-Brabant (PV);2019;;;
8149;Spinazie;Biologisch, in omschakeling;Noord-Brabant (PV);2020;;;
8150;Spinazie;Biologisch, in omschakeling;Noord-Brabant (PV);2021;;;
8151;Spinazie;Biologisch, in omschakeling;Noord-Brabant (PV);2022;;;
8152;Spinazie;Biologisch, in omschakeling;Limburg (PV);2015;;;
8153;Spinazie;Biologisch, in omschakeling;Limburg (PV);2016;;;
8154;Spinazie;Biologisch, in omschakeling;Limburg (PV);2017;;;
8155;Spinazie;Biologisch, in omschakeling;Limburg (PV);2018;;;
8156;Spinazie;Biologisch, in omschakeling;Limburg (PV);2019;;;
8157;Spinazie;Biologisch, in omschakeling;Limburg (PV);2020;;;
8158;Spinazie;Biologisch, in omschakeling;Limburg (PV);2021;;;
8159;Spinazie;Biologisch, in omschakeling;Limburg (PV);2022;;;
8160;Stambonen;Landbouw (totaal);Nederland;2015;314.0;224071.0;
8161;Stambonen;Landbouw (totaal);Nederland;2016;343.0;238627.0;
8162;Stambonen;Landbouw (totaal);Nederland;2017;351.0;241856.0;
8163;Stambonen;Landbouw (totaal);Nederland;2018;339.0;257778.0;
8164;Stambonen;Landbouw (totaal);Nederland;2019;361.0;275557.0;
8165;Stambonen;Landbouw (totaal);Nederland;2020;368.0;288902.0;
8166;Stambonen;Landbouw (totaal);Nederland;2021;437.0;332102.0;
8167;Stambonen;Landbouw (totaal);Nederland;2022;410.0;296668.0;
8168;Stambonen;Landbouw (totaal);Noord-Nederland (LD);2015;6.0;2139.0;
8169;Stambonen;Landbouw (totaal);Noord-Nederland (LD);2016;10.0;4111.0;
8170;Stambonen;Landbouw (totaal);Noord-Nederland (LD);2017;11.0;2302.0;
8171;Stambonen;Landbouw (totaal);Noord-Nederland (LD);2018;13.0;5764.0;
8172;Stambonen;Landbouw (totaal);Noord-Nederland (LD);2019;14.0;7992.0;
8173;Stambonen;Landbouw (totaal);Noord-Nederland (LD);2020;17.0;8764.0;
8174;Stambonen;Landbouw (totaal);Noord-Nederland (LD);2021;24.0;13127.0;
8175;Stambonen;Landbouw (totaal);Noord-Nederland (LD);2022;14.0;8759.0;
8176;Stambonen;Landbouw (totaal);Oost-Nederland (LD);2015;47.0;28004.0;
8177;Stambonen;Landbouw (totaal);Oost-Nederland (LD);2016;43.0;26346.0;
8178;Stambonen;Landbouw (totaal);Oost-Nederland (LD);2017;39.0;23705.0;
8179;Stambonen;Landbouw (totaal);Oost-Nederland (LD);2018;55.0;41921.0;
8180;Stambonen;Landbouw (totaal);Oost-Nederland (LD);2019;56.0;41183.0;
8181;Stambonen;Landbouw (totaal);Oost-Nederland (LD);2020;53.0;37726.0;
8182;Stambonen;Landbouw (totaal);Oost-Nederland (LD);2021;69.0;49444.0;
8183;Stambonen;Landbouw (totaal);Oost-Nederland (LD);2022;67.0;37888.0;
8184;Stambonen;Landbouw (totaal);West-Nederland (LD);2015;40.0;31553.0;
8185;Stambonen;Landbouw (totaal);West-Nederland (LD);2016;54.0;37369.0;
8186;Stambonen;Landbouw (totaal);West-Nederland (LD);2017;57.0;46783.0;
8187;Stambonen;Landbouw (totaal);West-Nederland (LD);2018;43.0;39586.0;
8188;Stambonen;Landbouw (totaal);West-Nederland (LD);2019;56.0;46404.0;
8189;Stambonen;Landbouw (totaal);West-Nederland (LD);2020;58.0;54758.0;
8190;Stambonen;Landbouw (totaal);West-Nederland (LD);2021;60.0;57606.0;
8191;Stambonen;Landbouw (totaal);West-Nederland (LD);2022;51.0;43494.0;
8192;Stambonen;Landbouw (totaal);Zuid-Nederland (LD);2015;221.0;162375.0;
8193;Stambonen;Landbouw (totaal);Zuid-Nederland (LD);2016;236.0;170801.0;
8194;Stambonen;Landbouw (totaal);Zuid-Nederland (LD);2017;244.0;169066.0;
8195;Stambonen;Landbouw (totaal);Zuid-Nederland (LD);2018;228.0;170507.0;
8196;Stambonen;Landbouw (totaal);Zuid-Nederland (LD);2019;235.0;179978.0;
8197;Stambonen;Landbouw (totaal);Zuid-Nederland (LD);2020;240.0;187654.0;
8198;Stambonen;Landbouw (totaal);Zuid-Nederland (LD);2021;284.0;211925.0;
8199;Stambonen;Landbouw (totaal);Zuid-Nederland (LD);2022;278.0;206527.0;
8200;Stambonen;Landbouw (totaal);Groningen (PV);2015;2.0;56.0;
8201;Stambonen;Landbouw (totaal);Groningen (PV);2016;6.0;1180.0;
8202;Stambonen;Landbouw (totaal);Groningen (PV);2017;7.0;690.0;
8203;Stambonen;Landbouw (totaal);Groningen (PV);2018;6.0;1479.0;
8204;Stambonen;Landbouw (totaal);Groningen (PV);2019;7.0;3530.0;
8205;Stambonen;Landbouw (totaal);Groningen (PV);2020;9.0;4697.0;
8206;Stambonen;Landbouw (totaal);Groningen (PV);2021;12.0;6836.0;
8207;Stambonen;Landbouw (totaal);Groningen (PV);2022;8.0;5010.0;
8208;Stambonen;Landbouw (totaal);Fryslân (PV);2015;3.0;1579.0;
8209;Stambonen;Landbouw (totaal);Fryslân (PV);2016;2.0;1817.0;
8210;Stambonen;Landbouw (totaal);Fryslân (PV);2017;1.0;496.0;
8211;Stambonen;Landbouw (totaal);Fryslân (PV);2018;4.0;1534.0;
8212;Stambonen;Landbouw (totaal);Fryslân (PV);2019;4.0;1705.0;
8213;Stambonen;Landbouw (totaal);Fryslân (PV);2020;4.0;1475.0;
8214;Stambonen;Landbouw (totaal);Fryslân (PV);2021;5.0;2363.0;
8215;Stambonen;Landbouw (totaal);Fryslân (PV);2022;1.0;568.0;
8216;Stambonen;Landbouw (totaal);Drenthe (PV);2015;1.0;504.0;
8217;Stambonen;Landbouw (totaal);Drenthe (PV);2016;2.0;1114.0;
8218;Stambonen;Landbouw (totaal);Drenthe (PV);2017;3.0;1116.0;
8219;Stambonen;Landbouw (totaal);Drenthe (PV);2018;3.0;2751.0;
8220;Stambonen;Landbouw (totaal);Drenthe (PV);2019;3.0;2757.0;
8221;Stambonen;Landbouw (totaal);Drenthe (PV);2020;4.0;2592.0;
8222;Stambonen;Landbouw (totaal);Drenthe (PV);2021;7.0;3928.0;
8223;Stambonen;Landbouw (totaal);Drenthe (PV);2022;5.0;3181.0;
8224;Stambonen;Landbouw (totaal);Overijssel (PV);2015;;;
8225;Stambonen;Landbouw (totaal);Overijssel (PV);2016;1.0;1.0;
8226;Stambonen;Landbouw (totaal);Overijssel (PV);2017;;;
8227;Stambonen;Landbouw (totaal);Overijssel (PV);2018;2.0;38.0;
8228;Stambonen;Landbouw (totaal);Overijssel (PV);2019;2.0;37.0;
8229;Stambonen;Landbouw (totaal);Overijssel (PV);2020;1.0;36.0;
8230;Stambonen;Landbouw (totaal);Overijssel (PV);2021;1.0;33.0;
8231;Stambonen;Landbouw (totaal);Overijssel (PV);2022;1.0;33.0;
8232;Stambonen;Landbouw (totaal);Flevoland (PV);2015;29.0;20310.0;
8233;Stambonen;Landbouw (totaal);Flevoland (PV);2016;22.0;16505.0;
8234;Stambonen;Landbouw (totaal);Flevoland (PV);2017;23.0;16881.0;
8235;Stambonen;Landbouw (totaal);Flevoland (PV);2018;39.0;35491.0;
8236;Stambonen;Landbouw (totaal);Flevoland (PV);2019;40.0;35318.0;
8237;Stambonen;Landbouw (totaal);Flevoland (PV);2020;43.0;35241.0;
8238;Stambonen;Landbouw (totaal);Flevoland (PV);2021;58.0;46437.0;
8239;Stambonen;Landbouw (totaal);Flevoland (PV);2022;56.0;35606.0;
8240;Stambonen;Landbouw (totaal);Gelderland (PV);2015;18.0;7694.0;
8241;Stambonen;Landbouw (totaal);Gelderland (PV);2016;20.0;9840.0;
8242;Stambonen;Landbouw (totaal);Gelderland (PV);2017;16.0;6824.0;
8243;Stambonen;Landbouw (totaal);Gelderland (PV);2018;14.0;6392.0;
8244;Stambonen;Landbouw (totaal);Gelderland (PV);2019;14.0;5828.0;
8245;Stambonen;Landbouw (totaal);Gelderland (PV);2020;9.0;2449.0;
8246;Stambonen;Landbouw (totaal);Gelderland (PV);2021;10.0;2974.0;
8247;Stambonen;Landbouw (totaal);Gelderland (PV);2022;10.0;2249.0;
8248;Stambonen;Landbouw (totaal);Utrecht (PV);2015;1.0;2.0;
8249;Stambonen;Landbouw (totaal);Utrecht (PV);2016;2.0;5.0;
8250;Stambonen;Landbouw (totaal);Utrecht (PV);2017;;;
8251;Stambonen;Landbouw (totaal);Utrecht (PV);2018;;;
8252;Stambonen;Landbouw (totaal);Utrecht (PV);2019;;;
8253;Stambonen;Landbouw (totaal);Utrecht (PV);2020;;;
8254;Stambonen;Landbouw (totaal);Utrecht (PV);2021;;;
8255;Stambonen;Landbouw (totaal);Utrecht (PV);2022;;;
8256;Stambonen;Landbouw (totaal);Noord-Holland (PV);2015;3.0;1028.0;
8257;Stambonen;Landbouw (totaal);Noord-Holland (PV);2016;4.0;2044.0;
8258;Stambonen;Landbouw (totaal);Noord-Holland (PV);2017;5.0;2063.0;
8259;Stambonen;Landbouw (totaal);Noord-Holland (PV);2018;3.0;1738.0;
8260;Stambonen;Landbouw (totaal);Noord-Holland (PV);2019;6.0;4474.0;
8261;Stambonen;Landbouw (totaal);Noord-Holland (PV);2020;4.0;3812.0;
8262;Stambonen;Landbouw (totaal);Noord-Holland (PV);2021;7.0;5991.0;
8263;Stambonen;Landbouw (totaal);Noord-Holland (PV);2022;7.0;4491.0;
8264;Stambonen;Landbouw (totaal);Zuid-Holland (PV);2015;25.0;20384.0;
8265;Stambonen;Landbouw (totaal);Zuid-Holland (PV);2016;30.0;22239.0;
8266;Stambonen;Landbouw (totaal);Zuid-Holland (PV);2017;37.0;27771.0;
8267;Stambonen;Landbouw (totaal);Zuid-Holland (PV);2018;29.0;27739.0;
8268;Stambonen;Landbouw (totaal);Zuid-Holland (PV);2019;32.0;26841.0;
8269;Stambonen;Landbouw (totaal);Zuid-Holland (PV);2020;37.0;32038.0;
8270;Stambonen;Landbouw (totaal);Zuid-Holland (PV);2021;34.0;29078.0;
8271;Stambonen;Landbouw (totaal);Zuid-Holland (PV);2022;26.0;22803.0;
8272;Stambonen;Landbouw (totaal);Zeeland (PV);2015;11.0;10139.0;
8273;Stambonen;Landbouw (totaal);Zeeland (PV);2016;18.0;13081.0;
8274;Stambonen;Landbouw (totaal);Zeeland (PV);2017;15.0;16949.0;
8275;Stambonen;Landbouw (totaal);Zeeland (PV);2018;11.0;10109.0;
8276;Stambonen;Landbouw (totaal);Zeeland (PV);2019;18.0;15089.0;
8277;Stambonen;Landbouw (totaal);Zeeland (PV);2020;17.0;18908.0;
8278;Stambonen;Landbouw (totaal);Zeeland (PV);2021;19.0;22537.0;
8279;Stambonen;Landbouw (totaal);Zeeland (PV);2022;18.0;16200.0;
8280;Stambonen;Landbouw (totaal);Noord-Brabant (PV);2015;137.0;103449.0;
8281;Stambonen;Landbouw (totaal);Noord-Brabant (PV);2016;139.0;103566.0;
8282;Stambonen;Landbouw (totaal);Noord-Brabant (PV);2017;142.0;100984.0;
8283;Stambonen;Landbouw (totaal);Noord-Brabant (PV);2018;136.0;107375.0;
8284;Stambonen;Landbouw (totaal);Noord-Brabant (PV);2019;138.0;110940.0;
8285;Stambonen;Landbouw (totaal);Noord-Brabant (PV);2020;160.0;132379.0;
8286;Stambonen;Landbouw (totaal);Noord-Brabant (PV);2021;201.0;149512.0;
8287;Stambonen;Landbouw (totaal);Noord-Brabant (PV);2022;195.0;150753.0;
8288;Stambonen;Landbouw (totaal);Limburg (PV);2015;84.0;58926.0;
8289;Stambonen;Landbouw (totaal);Limburg (PV);2016;97.0;67235.0;
8290;Stambonen;Landbouw (totaal);Limburg (PV);2017;102.0;68082.0;
8291;Stambonen;Landbouw (totaal);Limburg (PV);2018;92.0;63132.0;
8292;Stambonen;Landbouw (totaal);Limburg (PV);2019;97.0;69038.0;
8293;Stambonen;Landbouw (totaal);Limburg (PV);2020;80.0;55275.0;
8294;Stambonen;Landbouw (totaal);Limburg (PV);2021;83.0;62413.0;
8295;Stambonen;Landbouw (totaal);Limburg (PV);2022;83.0;55774.0;
8296;Stambonen;Gangbare landbouw;Nederland;2015;277.0;205016.0;
8297;Stambonen;Gangbare landbouw;Nederland;2016;300.0;214976.0;
8298;Stambonen;Gangbare landbouw;Nederland;2017;316.0;223487.0;
8299;Stambonen;Gangbare landbouw;Nederland;2018;279.0;210495.0;
8300;Stambonen;Gangbare landbouw;Nederland;2019;295.0;223818.0;
8301;Stambonen;Gangbare landbouw;Nederland;2020;299.0;239898.0;
8302;Stambonen;Gangbare landbouw;Nederland;2021;341.0;258888.0;
8303;Stambonen;Gangbare landbouw;Nederland;2022;323.0;243966.0;
8304;Stambonen;Gangbare landbouw;Noord-Nederland (LD);2015;3.0;58.0;
8305;Stambonen;Gangbare landbouw;Noord-Nederland (LD);2016;4.0;135.0;
8306;Stambonen;Gangbare landbouw;Noord-Nederland (LD);2017;5.0;204.0;
8307;Stambonen;Gangbare landbouw;Noord-Nederland (LD);2018;5.0;228.0;
8308;Stambonen;Gangbare landbouw;Noord-Nederland (LD);2019;4.0;276.0;
8309;Stambonen;Gangbare landbouw;Noord-Nederland (LD);2020;5.0;211.0;
8310;Stambonen;Gangbare landbouw;Noord-Nederland (LD);2021;5.0;285.0;
8311;Stambonen;Gangbare landbouw;Noord-Nederland (LD);2022;3.0;69.0;
8312;Stambonen;Gangbare landbouw;Oost-Nederland (LD);2015;22.0;14831.0;
8313;Stambonen;Gangbare landbouw;Oost-Nederland (LD);2016;23.0;13632.0;
8314;Stambonen;Gangbare landbouw;Oost-Nederland (LD);2017;21.0;11968.0;
8315;Stambonen;Gangbare landbouw;Oost-Nederland (LD);2018;20.0;13063.0;
8316;Stambonen;Gangbare landbouw;Oost-Nederland (LD);2019;19.0;10848.0;
8317;Stambonen;Gangbare landbouw;Oost-Nederland (LD);2020;15.0;10090.0;
8318;Stambonen;Gangbare landbouw;Oost-Nederland (LD);2021;17.0;11812.0;
8319;Stambonen;Gangbare landbouw;Oost-Nederland (LD);2022;13.0;10377.0;
8320;Stambonen;Gangbare landbouw;West-Nederland (LD);2015;35.0;28111.0;
8321;Stambonen;Gangbare landbouw;West-Nederland (LD);2016;44.0;32035.0;
8322;Stambonen;Gangbare landbouw;West-Nederland (LD);2017;50.0;42719.0;
8323;Stambonen;Gangbare landbouw;West-Nederland (LD);2018;37.0;34714.0;
8324;Stambonen;Gangbare landbouw;West-Nederland (LD);2019;43.0;36322.0;
8325;Stambonen;Gangbare landbouw;West-Nederland (LD);2020;51.0;48898.0;
8326;Stambonen;Gangbare landbouw;West-Nederland (LD);2021;46.0;43497.0;
8327;Stambonen;Gangbare landbouw;West-Nederland (LD);2022;38.0;33081.0;
8328;Stambonen;Gangbare landbouw;Zuid-Nederland (LD);2015;217.0;162016.0;
8329;Stambonen;Gangbare landbouw;Zuid-Nederland (LD);2016;229.0;169174.0;
8330;Stambonen;Gangbare landbouw;Zuid-Nederland (LD);2017;240.0;168596.0;
8331;Stambonen;Gangbare landbouw;Zuid-Nederland (LD);2018;217.0;162490.0;
8332;Stambonen;Gangbare landbouw;Zuid-Nederland (LD);2019;229.0;176372.0;
8333;Stambonen;Gangbare landbouw;Zuid-Nederland (LD);2020;228.0;180699.0;
8334;Stambonen;Gangbare landbouw;Zuid-Nederland (LD);2021;273.0;203294.0;
8335;Stambonen;Gangbare landbouw;Zuid-Nederland (LD);2022;269.0;200439.0;
8336;Stambonen;Gangbare landbouw;Groningen (PV);2015;2.0;56.0;
8337;Stambonen;Gangbare landbouw;Groningen (PV);2016;4.0;135.0;
8338;Stambonen;Gangbare landbouw;Groningen (PV);2017;5.0;204.0;
8339;Stambonen;Gangbare landbouw;Groningen (PV);2018;4.0;211.0;
8340;Stambonen;Gangbare landbouw;Groningen (PV);2019;3.0;261.0;
8341;Stambonen;Gangbare landbouw;Groningen (PV);2020;3.0;163.0;
8342;Stambonen;Gangbare landbouw;Groningen (PV);2021;4.0;270.0;
8343;Stambonen;Gangbare landbouw;Groningen (PV);2022;3.0;69.0;
8344;Stambonen;Gangbare landbouw;Fryslân (PV);2015;1.0;2.0;
8345;Stambonen;Gangbare landbouw;Fryslân (PV);2016;;;
8346;Stambonen;Gangbare landbouw;Fryslân (PV);2017;;;
8347;Stambonen;Gangbare landbouw;Fryslân (PV);2018;1.0;17.0;
8348;Stambonen;Gangbare landbouw;Fryslân (PV);2019;1.0;15.0;
8349;Stambonen;Gangbare landbouw;Fryslân (PV);2020;1.0;15.0;
8350;Stambonen;Gangbare landbouw;Fryslân (PV);2021;1.0;15.0;
8351;Stambonen;Gangbare landbouw;Fryslân (PV);2022;;;
8352;Stambonen;Gangbare landbouw;Drenthe (PV);2015;;;
8353;Stambonen;Gangbare landbouw;Drenthe (PV);2016;;;
8354;Stambonen;Gangbare landbouw;Drenthe (PV);2017;;;
8355;Stambonen;Gangbare landbouw;Drenthe (PV);2018;;;
8356;Stambonen;Gangbare landbouw;Drenthe (PV);2019;;;
8357;Stambonen;Gangbare landbouw;Drenthe (PV);2020;1.0;33.0;
8358;Stambonen;Gangbare landbouw;Drenthe (PV);2021;;;
8359;Stambonen;Gangbare landbouw;Drenthe (PV);2022;;;
8360;Stambonen;Gangbare landbouw;Overijssel (PV);2015;;;
8361;Stambonen;Gangbare landbouw;Overijssel (PV);2016;1.0;1.0;
8362;Stambonen;Gangbare landbouw;Overijssel (PV);2017;;;
8363;Stambonen;Gangbare landbouw;Overijssel (PV);2018;1.0;2.0;
8364;Stambonen;Gangbare landbouw;Overijssel (PV);2019;1.0;1.0;
8365;Stambonen;Gangbare landbouw;Overijssel (PV);2020;;;
8366;Stambonen;Gangbare landbouw;Overijssel (PV);2021;;;
8367;Stambonen;Gangbare landbouw;Overijssel (PV);2022;;;
8368;Stambonen;Gangbare landbouw;Flevoland (PV);2015;10.0;8195.0;
8369;Stambonen;Gangbare landbouw;Flevoland (PV);2016;6.0;5208.0;
8370;Stambonen;Gangbare landbouw;Flevoland (PV);2017;8.0;5937.0;
8371;Stambonen;Gangbare landbouw;Flevoland (PV);2018;9.0;8126.0;
8372;Stambonen;Gangbare landbouw;Flevoland (PV);2019;8.0;6909.0;
8373;Stambonen;Gangbare landbouw;Flevoland (PV);2020;8.0;7832.0;
8374;Stambonen;Gangbare landbouw;Flevoland (PV);2021;10.0;10336.0;
8375;Stambonen;Gangbare landbouw;Flevoland (PV);2022;7.0;8662.0;
8376;Stambonen;Gangbare landbouw;Gelderland (PV);2015;12.0;6636.0;
8377;Stambonen;Gangbare landbouw;Gelderland (PV);2016;16.0;8423.0;
8378;Stambonen;Gangbare landbouw;Gelderland (PV);2017;13.0;6031.0;
8379;Stambonen;Gangbare landbouw;Gelderland (PV);2018;10.0;4935.0;
8380;Stambonen;Gangbare landbouw;Gelderland (PV);2019;10.0;3938.0;
8381;Stambonen;Gangbare landbouw;Gelderland (PV);2020;7.0;2258.0;
8382;Stambonen;Gangbare landbouw;Gelderland (PV);2021;7.0;1476.0;
8383;Stambonen;Gangbare landbouw;Gelderland (PV);2022;6.0;1715.0;
8384;Stambonen;Gangbare landbouw;Utrecht (PV);2015;1.0;2.0;
8385;Stambonen;Gangbare landbouw;Utrecht (PV);2016;2.0;5.0;
8386;Stambonen;Gangbare landbouw;Utrecht (PV);2017;;;
8387;Stambonen;Gangbare landbouw;Utrecht (PV);2018;;;
8388;Stambonen;Gangbare landbouw;Utrecht (PV);2019;;;
8389;Stambonen;Gangbare landbouw;Utrecht (PV);2020;;;
8390;Stambonen;Gangbare landbouw;Utrecht (PV);2021;;;
8391;Stambonen;Gangbare landbouw;Utrecht (PV);2022;;;
8392;Stambonen;Gangbare landbouw;Noord-Holland (PV);2015;1.0;2.0;
8393;Stambonen;Gangbare landbouw;Noord-Holland (PV);2016;1.0;2.0;
8394;Stambonen;Gangbare landbouw;Noord-Holland (PV);2017;1.0;2.0;
8395;Stambonen;Gangbare landbouw;Noord-Holland (PV);2018;;;
8396;Stambonen;Gangbare landbouw;Noord-Holland (PV);2019;;;
8397;Stambonen;Gangbare landbouw;Noord-Holland (PV);2020;;;
8398;Stambonen;Gangbare landbouw;Noord-Holland (PV);2021;;;
8399;Stambonen;Gangbare landbouw;Noord-Holland (PV);2022;;;
8400;Stambonen;Gangbare landbouw;Zuid-Holland (PV);2015;24.0;19782.0;
8401;Stambonen;Gangbare landbouw;Zuid-Holland (PV);2016;28.0;21586.0;
8402;Stambonen;Gangbare landbouw;Zuid-Holland (PV);2017;36.0;27051.0;
8403;Stambonen;Gangbare landbouw;Zuid-Holland (PV);2018;28.0;27357.0;
8404;Stambonen;Gangbare landbouw;Zuid-Holland (PV);2019;29.0;25109.0;
8405;Stambonen;Gangbare landbouw;Zuid-Holland (PV);2020;36.0;30982.0;
8406;Stambonen;Gangbare landbouw;Zuid-Holland (PV);2021;32.0;27961.0;
8407;Stambonen;Gangbare landbouw;Zuid-Holland (PV);2022;23.0;21026.0;
8408;Stambonen;Gangbare landbouw;Zeeland (PV);2015;9.0;8325.0;
8409;Stambonen;Gangbare landbouw;Zeeland (PV);2016;13.0;10442.0;
8410;Stambonen;Gangbare landbouw;Zeeland (PV);2017;13.0;15666.0;
8411;Stambonen;Gangbare landbouw;Zeeland (PV);2018;9.0;7357.0;
8412;Stambonen;Gangbare landbouw;Zeeland (PV);2019;14.0;11213.0;
8413;Stambonen;Gangbare landbouw;Zeeland (PV);2020;15.0;17916.0;
8414;Stambonen;Gangbare landbouw;Zeeland (PV);2021;14.0;15536.0;
8415;Stambonen;Gangbare landbouw;Zeeland (PV);2022;15.0;12055.0;
8416;Stambonen;Gangbare landbouw;Noord-Brabant (PV);2015;135.0;103106.0;
8417;Stambonen;Gangbare landbouw;Noord-Brabant (PV);2016;132.0;101939.0;
8418;Stambonen;Gangbare landbouw;Noord-Brabant (PV);2017;138.0;100514.0;
8419;Stambonen;Gangbare landbouw;Noord-Brabant (PV);2018;125.0;99358.0;
8420;Stambonen;Gangbare landbouw;Noord-Brabant (PV);2019;133.0;107706.0;
8421;Stambonen;Gangbare landbouw;Noord-Brabant (PV);2020;150.0;125555.0;
8422;Stambonen;Gangbare landbouw;Noord-Brabant (PV);2021;192.0;140905.0;
8423;Stambonen;Gangbare landbouw;Noord-Brabant (PV);2022;187.0;144670.0;
8424;Stambonen;Gangbare landbouw;Limburg (PV);2015;82.0;58910.0;
8425;Stambonen;Gangbare landbouw;Limburg (PV);2016;97.0;67235.0;
8426;Stambonen;Gangbare landbouw;Limburg (PV);2017;102.0;68082.0;
8427;Stambonen;Gangbare landbouw;Limburg (PV);2018;92.0;63132.0;
8428;Stambonen;Gangbare landbouw;Limburg (PV);2019;96.0;68666.0;
8429;Stambonen;Gangbare landbouw;Limburg (PV);2020;78.0;55144.0;
8430;Stambonen;Gangbare landbouw;Limburg (PV);2021;81.0;62389.0;
8431;Stambonen;Gangbare landbouw;Limburg (PV);2022;82.0;55769.0;
8432;Stambonen;Biologische landbouw (totaal);Nederland;2015;37.0;19055.0;
8433;Stambonen;Biologische landbouw (totaal);Nederland;2016;43.0;23651.0;
8434;Stambonen;Biologische landbouw (totaal);Nederland;2017;35.0;18369.0;
8435;Stambonen;Biologische landbouw (totaal);Nederland;2018;60.0;47283.0;
8436;Stambonen;Biologische landbouw (totaal);Nederland;2019;66.0;51739.0;
8437;Stambonen;Biologische landbouw (totaal);Nederland;2020;69.0;49004.0;
8438;Stambonen;Biologische landbouw (totaal);Nederland;2021;96.0;73214.0;
8439;Stambonen;Biologische landbouw (totaal);Nederland;2022;87.0;52702.0;
8440;Stambonen;Biologische landbouw (totaal);Noord-Nederland (LD);2015;3.0;2081.0;
8441;Stambonen;Biologische landbouw (totaal);Noord-Nederland (LD);2016;6.0;3976.0;
8442;Stambonen;Biologische landbouw (totaal);Noord-Nederland (LD);2017;6.0;2098.0;
8443;Stambonen;Biologische landbouw (totaal);Noord-Nederland (LD);2018;8.0;5536.0;
8444;Stambonen;Biologische landbouw (totaal);Noord-Nederland (LD);2019;10.0;7716.0;
8445;Stambonen;Biologische landbouw (totaal);Noord-Nederland (LD);2020;12.0;8553.0;
8446;Stambonen;Biologische landbouw (totaal);Noord-Nederland (LD);2021;19.0;12842.0;
8447;Stambonen;Biologische landbouw (totaal);Noord-Nederland (LD);2022;11.0;8690.0;
8448;Stambonen;Biologische landbouw (totaal);Oost-Nederland (LD);2015;25.0;13173.0;
8449;Stambonen;Biologische landbouw (totaal);Oost-Nederland (LD);2016;20.0;12714.0;
8450;Stambonen;Biologische landbouw (totaal);Oost-Nederland (LD);2017;18.0;11737.0;
