ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalOprichtingen_1;k_0Tot10WerkzamePersonen_2;k_10OfMeerWerkzamePersonen_3;NatuurlijkePersonen_4;Rechtspersonen_5;EenjarigeBedrijven_6;MeerjarigeBedrijven_7;TotaalOpheffingen_8;k_0Tot10WerkzamePersonen_9;k_10OfMeerWerkzamePersonen_10;NatuurlijkePersonen_11;Rechtspersonen_12;EenjarigeBedrijven_13;MeerjarigeBedrijven_14;FusiesEnOvernames_15
1731;521 Opslag;2009;55.0;50.0;5.0;15.0;40.0;10.0;45.0;50.0;50.0;0.0;20.0;30.0;25.0;25.0;5.0
1732;521 Opslag;2010;35.0;35.0;0.0;20.0;20.0;10.0;25.0;35.0;35.0;0.0;20.0;15.0;10.0;25.0;10.0
1733;521 Opslag;2011;70.0;65.0;5.0;30.0;40.0;10.0;55.0;55.0;50.0;0.0;25.0;30.0;15.0;35.0;5.0
1734;521 Opslag;2012;55.0;50.0;5.0;30.0;30.0;5.0;50.0;45.0;40.0;5.0;20.0;25.0;10.0;35.0;10.0
1735;521 Opslag;2013;45.0;45.0;0.0;25.0;20.0;;;45.0;45.0;0.0;20.0;25.0;15.0;30.0;10.0
1736;522 Dienstverlening voor vervoer;2007;535.0;510.0;25.0;305.0;235.0;105.0;435.0;390.0;365.0;25.0;195.0;195.0;100.0;290.0;20.0
1737;522 Dienstverlening voor vervoer;2008;645.0;630.0;15.0;375.0;270.0;145.0;500.0;385.0;360.0;20.0;195.0;190.0;115.0;270.0;35.0
1738;522 Dienstverlening voor vervoer;2009;525.0;510.0;15.0;305.0;220.0;95.0;430.0;450.0;420.0;35.0;220.0;230.0;140.0;310.0;30.0
1739;522 Dienstverlening voor vervoer;2010;445.0;435.0;10.0;275.0;175.0;75.0;375.0;350.0;335.0;15.0;205.0;145.0;75.0;275.0;30.0
1740;522 Dienstverlening voor vervoer;2011;630.0;620.0;10.0;420.0;210.0;90.0;540.0;320.0;305.0;15.0;175.0;145.0;85.0;230.0;40.0
1741;522 Dienstverlening voor vervoer;2012;510.0;505.0;5.0;340.0;170.0;30.0;480.0;395.0;375.0;20.0;240.0;155.0;95.0;300.0;40.0
1742;522 Dienstverlening voor vervoer;2013;805.0;790.0;15.0;535.0;270.0;;;480.0;465.0;15.0;220.0;260.0;200.0;280.0;50.0
1743;53 Post en koeriers;2007;755.0;750.0;5.0;710.0;45.0;115.0;635.0;415.0;405.0;10.0;390.0;25.0;135.0;280.0;0.0
1744;53 Post en koeriers;2008;980.0;970.0;10.0;925.0;55.0;195.0;780.0;460.0;455.0;5.0;425.0;30.0;155.0;305.0;5.0
1745;53 Post en koeriers;2009;890.0;885.0;5.0;845.0;45.0;185.0;700.0;515.0;510.0;10.0;470.0;45.0;175.0;340.0;5.0
1746;53 Post en koeriers;2010;825.0;820.0;5.0;790.0;35.0;185.0;640.0;585.0;580.0;5.0;555.0;30.0;190.0;395.0;0.0
1747;53 Post en koeriers;2011;1255.0;1245.0;10.0;1220.0;40.0;235.0;1020.0;695.0;695.0;5.0;660.0;35.0;225.0;470.0;5.0
1748;53 Post en koeriers;2012;1305.0;1300.0;5.0;1260.0;45.0;70.0;1235.0;750.0;745.0;5.0;720.0;30.0;225.0;525.0;5.0
1749;53 Post en koeriers;2013;1480.0;1480.0;0.0;1445.0;35.0;;;1175.0;1170.0;5.0;1140.0;35.0;560.0;615.0;10.0
1750;531 Nationale post;2007;10.0;10.0;0.0;10.0;0.0;0.0;10.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0
1751;531 Nationale post;2008;15.0;15.0;0.0;15.0;5.0;5.0;15.0;5.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0
1752;531 Nationale post;2009;15.0;15.0;0.0;10.0;0.0;5.0;10.0;10.0;5.0;0.0;5.0;5.0;5.0;5.0;0.0
1753;531 Nationale post;2010;5.0;5.0;0.0;5.0;0.0;0.0;5.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0
1754;531 Nationale post;2011;5.0;5.0;0.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
1755;531 Nationale post;2012;5.0;5.0;0.0;0.0;5.0;0.0;5.0;10.0;10.0;0.0;5.0;0.0;0.0;5.0;0.0
1756;531 Nationale post;2013;10.0;10.0;0.0;5.0;5.0;;;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
1757;532 Lokale post en koeriers;2007;740.0;735.0;5.0;700.0;40.0;115.0;625.0;405.0;395.0;10.0;385.0;20.0;130.0;275.0;0.0
1758;532 Lokale post en koeriers;2008;960.0;950.0;10.0;910.0;50.0;195.0;770.0;450.0;445.0;5.0;420.0;30.0;150.0;300.0;5.0
1759;532 Lokale post en koeriers;2009;875.0;870.0;5.0;830.0;45.0;185.0;690.0;510.0;500.0;5.0;465.0;45.0;170.0;335.0;5.0
1760;532 Lokale post en koeriers;2010;820.0;810.0;5.0;785.0;35.0;185.0;635.0;580.0;570.0;5.0;550.0;25.0;190.0;390.0;0.0
1761;532 Lokale post en koeriers;2011;1250.0;1240.0;10.0;1215.0;35.0;235.0;1015.0;695.0;690.0;5.0;660.0;35.0;225.0;470.0;5.0
1762;532 Lokale post en koeriers;2012;1300.0;1295.0;5.0;1260.0;40.0;70.0;1230.0;740.0;735.0;5.0;715.0;25.0;225.0;515.0;5.0
1763;532 Lokale post en koeriers;2013;1470.0;1470.0;0.0;1435.0;35.0;;;1170.0;1165.0;5.0;1135.0;35.0;560.0;610.0;10.0
1764;Traditionele Horeca;2007;4470.0;4390.0;80.0;3730.0;740.0;935.0;3535.0;4330.0;4180.0;150.0;3820.0;510.0;910.0;3415.0;75.0
1765;Traditionele Horeca;2008;4990.0;4825.0;165.0;4235.0;755.0;1025.0;3965.0;3780.0;3700.0;80.0;3315.0;465.0;995.0;2785.0;50.0
1766;Traditionele Horeca;2009;3960.0;3870.0;90.0;3345.0;615.0;800.0;3160.0;4000.0;3840.0;160.0;3370.0;630.0;995.0;3005.0;50.0
1767;Traditionele Horeca;2010;3205.0;3080.0;125.0;2725.0;480.0;495.0;2710.0;3310.0;3245.0;60.0;2905.0;405.0;800.0;2510.0;95.0
1768;Traditionele Horeca;2011;4430.0;4255.0;170.0;3805.0;625.0;700.0;3725.0;3005.0;2935.0;70.0;2595.0;410.0;590.0;2415.0;105.0
1769;Traditionele Horeca;2012;3780.0;3645.0;135.0;3190.0;585.0;195.0;3585.0;3165.0;3080.0;85.0;2745.0;420.0;750.0;2415.0;130.0
1770;Traditionele Horeca;2013;4220.0;4070.0;150.0;3450.0;770.0;;;3620.0;3540.0;80.0;3120.0;500.0;960.0;2660.0;135.0
1771;I Horeca;2007;6040.0;5955.0;85.0;5165.0;875.0;1295.0;4745.0;5545.0;5380.0;165.0;4895.0;650.0;1250.0;4295.0;90.0
1772;I Horeca;2008;7030.0;6850.0;180.0;6125.0;905.0;1425.0;5600.0;4925.0;4830.0;90.0;4340.0;585.0;1350.0;3570.0;60.0
1773;I Horeca;2009;5490.0;5390.0;100.0;4740.0;750.0;1100.0;4390.0;5085.0;4915.0;170.0;4315.0;770.0;1370.0;3715.0;65.0
1774;I Horeca;2010;4485.0;4350.0;135.0;3900.0;590.0;705.0;3780.0;4255.0;4185.0;70.0;3750.0;505.0;1090.0;3165.0;115.0
1775;I Horeca;2011;6200.0;6015.0;180.0;5465.0;735.0;945.0;5255.0;3995.0;3920.0;75.0;3495.0;495.0;825.0;3165.0;120.0
1776;I Horeca;2012;5245.0;5105.0;140.0;4540.0;705.0;265.0;4980.0;4215.0;4120.0;95.0;3695.0;520.0;1015.0;3200.0;155.0
1777;I Horeca;2013;6020.0;5865.0;155.0;5115.0;900.0;;;4930.0;4835.0;90.0;4270.0;660.0;1385.0;3545.0;165.0
1778;55 Logiesverstrekking;2007;660.0;640.0;15.0;535.0;120.0;105.0;555.0;535.0;505.0;25.0;425.0;110.0;90.0;445.0;25.0
1779;55 Logiesverstrekking;2008;1150.0;1115.0;35.0;1005.0;145.0;130.0;1020.0;450.0;430.0;15.0;350.0;100.0;100.0;350.0;15.0
1780;55 Logiesverstrekking;2009;740.0;725.0;15.0;615.0;125.0;95.0;645.0;570.0;545.0;25.0;445.0;120.0;140.0;430.0;15.0
1781;55 Logiesverstrekking;2010;635.0;610.0;20.0;535.0;100.0;55.0;580.0;410.0;400.0;15.0;325.0;90.0;65.0;345.0;25.0
1782;55 Logiesverstrekking;2011;860.0;835.0;25.0;760.0;100.0;60.0;800.0;385.0;380.0;10.0;310.0;75.0;65.0;320.0;25.0
1783;55 Logiesverstrekking;2012;705.0;685.0;20.0;590.0;115.0;15.0;690.0;435.0;415.0;20.0;340.0;95.0;65.0;370.0;35.0
1784;55 Logiesverstrekking;2013;825.0;795.0;25.0;715.0;110.0;;;490.0;475.0;15.0;380.0;110.0;120.0;370.0;40.0
1785;551 Hotels;2007;285.0;270.0;15.0;210.0;75.0;35.0;250.0;230.0;205.0;20.0;170.0;60.0;40.0;190.0;15.0
1786;551 Hotels;2008;370.0;340.0;30.0;285.0;85.0;45.0;325.0;205.0;190.0;15.0;150.0;55.0;45.0;160.0;10.0
1787;551 Hotels;2009;360.0;345.0;15.0;280.0;80.0;50.0;310.0;230.0;205.0;25.0;155.0;75.0;60.0;175.0;10.0
1788;551 Hotels;2010;270.0;250.0;20.0;210.0;60.0;25.0;245.0;170.0;155.0;10.0;120.0;50.0;35.0;135.0;10.0
1789;551 Hotels;2011;355.0;330.0;25.0;285.0;70.0;25.0;330.0;165.0;155.0;10.0;120.0;45.0;30.0;130.0;15.0
1790;551 Hotels;2012;310.0;290.0;20.0;230.0;80.0;5.0;305.0;185.0;165.0;20.0;125.0;60.0;35.0;150.0;20.0
1791;551 Hotels;2013;330.0;305.0;25.0;255.0;75.0;;;210.0;200.0;10.0;145.0;65.0;50.0;160.0;20.0
1792;552 Verhuur van vakantiehuisjes e.d.;2007;250.0;250.0;0.0;225.0;25.0;40.0;210.0;180.0;175.0;0.0;150.0;30.0;35.0;145.0;5.0
1793;552 Verhuur van vakantiehuisjes e.d.;2008;620.0;615.0;0.0;585.0;35.0;65.0;555.0;130.0;130.0;0.0;105.0;25.0;30.0;100.0;5.0
1794;552 Verhuur van vakantiehuisjes e.d.;2009;260.0;260.0;0.0;235.0;30.0;35.0;230.0;215.0;215.0;0.0;185.0;25.0;60.0;155.0;5.0
1795;552 Verhuur van vakantiehuisjes e.d.;2010;250.0;250.0;0.0;230.0;20.0;25.0;225.0;155.0;155.0;0.0;130.0;25.0;20.0;140.0;5.0
1796;552 Verhuur van vakantiehuisjes e.d.;2011;355.0;355.0;0.0;335.0;15.0;30.0;325.0;150.0;150.0;0.0;130.0;20.0;25.0;125.0;5.0
1797;552 Verhuur van vakantiehuisjes e.d.;2012;275.0;275.0;0.0;250.0;25.0;5.0;270.0;180.0;175.0;0.0;160.0;15.0;25.0;155.0;5.0
1798;552 Verhuur van vakantiehuisjes e.d.;2013;290.0;290.0;0.0;265.0;25.0;;;185.0;185.0;0.0;160.0;25.0;50.0;135.0;10.0
1799;553 Kampeerterreinen;2007;120.0;120.0;0.0;100.0;20.0;30.0;95.0;130.0;125.0;5.0;105.0;25.0;15.0;110.0;5.0
1800;553 Kampeerterreinen;2008;160.0;160.0;5.0;135.0;25.0;20.0;140.0;110.0;110.0;0.0;95.0;20.0;25.0;85.0;5.0
1801;553 Kampeerterreinen;2009;115.0;115.0;0.0;100.0;15.0;15.0;105.0;125.0;125.0;0.0;100.0;20.0;20.0;100.0;5.0
1802;553 Kampeerterreinen;2010;105.0;105.0;0.0;90.0;15.0;10.0;95.0;90.0;90.0;0.0;75.0;10.0;10.0;75.0;10.0
1803;553 Kampeerterreinen;2011;120.0;115.0;0.0;105.0;10.0;5.0;115.0;70.0;70.0;0.0;60.0;10.0;5.0;65.0;5.0
1804;553 Kampeerterreinen;2012;80.0;80.0;0.0;65.0;10.0;0.0;75.0;70.0;70.0;0.0;50.0;20.0;5.0;65.0;10.0
1805;553 Kampeerterreinen;2013;85.0;85.0;0.0;70.0;15.0;;;90.0;85.0;5.0;65.0;20.0;15.0;75.0;10.0
1806;559 Overige logiesverstrekking;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1807;559 Overige logiesverstrekking;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1808;559 Overige logiesverstrekking;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1809;559 Overige logiesverstrekking;2010;10.0;10.0;0.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1810;559 Overige logiesverstrekking;2011;35.0;35.0;0.0;30.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1811;559 Overige logiesverstrekking;2012;40.0;40.0;0.0;40.0;0.0;0.0;40.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0
1812;559 Overige logiesverstrekking;2013;120.0;120.0;0.0;120.0;0.0;;;5.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0
1813;56 Eet- en drinkgelegenheden;2007;5380.0;5315.0;70.0;4630.0;750.0;1190.0;4190.0;5010.0;4875.0;135.0;4470.0;540.0;1160.0;3850.0;65.0
1814;56 Eet- en drinkgelegenheden;2008;5880.0;5735.0;145.0;5120.0;760.0;1295.0;4585.0;4475.0;4400.0;75.0;3990.0;485.0;1250.0;3225.0;45.0
1815;56 Eet- en drinkgelegenheden;2009;4750.0;4665.0;85.0;4125.0;625.0;1000.0;3750.0;4515.0;4370.0;145.0;3870.0;645.0;1230.0;3290.0;45.0
1816;56 Eet- en drinkgelegenheden;2010;3855.0;3740.0;115.0;3365.0;490.0;650.0;3200.0;3845.0;3785.0;55.0;3430.0;415.0;1025.0;2820.0;90.0
1817;56 Eet- en drinkgelegenheden;2011;5340.0;5185.0;155.0;4705.0;635.0;885.0;4455.0;3605.0;3540.0;65.0;3185.0;420.0;760.0;2845.0;95.0
1818;56 Eet- en drinkgelegenheden;2012;4540.0;4420.0;120.0;3955.0;585.0;250.0;4290.0;3780.0;3705.0;75.0;3355.0;425.0;950.0;2835.0;125.0
1819;56 Eet- en drinkgelegenheden;2013;5195.0;5065.0;130.0;4400.0;790.0;;;4440.0;4360.0;80.0;3890.0;550.0;1265.0;3170.0;130.0
1820;561 Restaurants, andere eetgelegenhede;2007;2595.0;2545.0;45.0;2180.0;415.0;520.0;2075.0;2420.0;2340.0;80.0;2165.0;255.0;510.0;1910.0;40.0
1821;561 Restaurants, andere eetgelegenhede;2008;3045.0;2950.0;95.0;2620.0;425.0;620.0;2425.0;2085.0;2040.0;45.0;1880.0;210.0;555.0;1530.0;25.0
1822;561 Restaurants, andere eetgelegenhede;2009;2455.0;2400.0;55.0;2110.0;345.0;480.0;1975.0;2300.0;2200.0;100.0;1995.0;305.0;600.0;1700.0;30.0
1823;561 Restaurants, andere eetgelegenhede;2010;2025.0;1950.0;75.0;1750.0;280.0;315.0;1715.0;1955.0;1925.0;30.0;1745.0;210.0;475.0;1480.0;60.0
1824;561 Restaurants, andere eetgelegenhede;2011;2990.0;2875.0;115.0;2605.0;385.0;500.0;2490.0;1800.0;1760.0;40.0;1565.0;240.0;390.0;1410.0;65.0
1825;561 Restaurants, andere eetgelegenhede;2012;2610.0;2515.0;95.0;2220.0;390.0;140.0;2470.0;1985.0;1935.0;50.0;1755.0;230.0;525.0;1460.0;80.0
1826;561 Restaurants, andere eetgelegenhede;2013;2875.0;2770.0;105.0;2345.0;530.0;;;2295.0;2245.0;50.0;2030.0;265.0;675.0;1620.0;85.0
1827;562 Kantines en catering;2007;1200.0;1195.0;5.0;1110.0;90.0;295.0;905.0;910.0;900.0;10.0;820.0;90.0;290.0;620.0;5.0
1828;562 Kantines en catering;2008;1260.0;1250.0;10.0;1170.0;90.0;315.0;945.0;905.0;895.0;10.0;825.0;75.0;300.0;600.0;5.0
1829;562 Kantines en catering;2009;1150.0;1145.0;10.0;1060.0;90.0;250.0;900.0;750.0;740.0;10.0;655.0;90.0;290.0;460.0;5.0
1830;562 Kantines en catering;2010;920.0;910.0;10.0;845.0;70.0;180.0;740.0;705.0;695.0;10.0;640.0;60.0;260.0;440.0;5.0
1831;562 Kantines en catering;2011;1265.0;1255.0;10.0;1185.0;80.0;205.0;1060.0;765.0;760.0;5.0;710.0;55.0;205.0;565.0;5.0
1832;562 Kantines en catering;2012;1070.0;1065.0;5.0;990.0;80.0;60.0;1010.0;800.0;795.0;10.0;735.0;65.0;235.0;565.0;10.0
1833;562 Kantines en catering;2013;1305.0;1300.0;5.0;1210.0;95.0;;;1030.0;1025.0;5.0;915.0;115.0;360.0;670.0;10.0
1834;563 Cafés;2007;1590.0;1570.0;20.0;1340.0;250.0;380.0;1210.0;1680.0;1635.0;45.0;1485.0;200.0;360.0;1320.0;20.0
1835;563 Cafés;2008;1575.0;1535.0;40.0;1330.0;245.0;360.0;1215.0;1485.0;1470.0;20.0;1285.0;200.0;395.0;1090.0;15.0
1836;563 Cafés;2009;1140.0;1120.0;20.0;955.0;185.0;270.0;875.0;1465.0;1430.0;35.0;1220.0;250.0;340.0;1130.0;15.0
1837;563 Cafés;2010;910.0;875.0;30.0;770.0;140.0;155.0;750.0;1185.0;1165.0;20.0;1040.0;145.0;290.0;895.0;25.0
1838;563 Cafés;2011;1085.0;1050.0;35.0;910.0;170.0;180.0;905.0;1040.0;1020.0;20.0;915.0;125.0;165.0;875.0;25.0
1839;563 Cafés;2012;860.0;840.0;20.0;745.0;115.0;50.0;810.0;995.0;980.0;15.0;865.0;130.0;190.0;805.0;30.0
1840;563 Cafés;2013;1015.0;995.0;20.0;850.0;165.0;;;1115.0;1095.0;20.0;945.0;170.0;235.0;880.0;30.0
1841;J Informatie en communicatie;2007;8440.0;8350.0;90.0;6305.0;2130.0;1640.0;6795.0;4400.0;4285.0;115.0;3160.0;1240.0;1325.0;3075.0;175.0
1842;J Informatie en communicatie;2008;10070.0;9960.0;110.0;7820.0;2250.0;2025.0;8050.0;5055.0;4955.0;100.0;3765.0;1285.0;1775.0;3275.0;165.0
1843;J Informatie en communicatie;2009;8705.0;8645.0;60.0;6875.0;1825.0;1250.0;7455.0;5365.0;5250.0;115.0;3775.0;1590.0;1700.0;3665.0;180.0
1844;J Informatie en communicatie;2010;7690.0;7660.0;30.0;6240.0;1450.0;835.0;6860.0;4110.0;4060.0;50.0;2810.0;1300.0;1120.0;2985.0;295.0
1845;J Informatie en communicatie;2011;10275.0;10235.0;40.0;8410.0;1865.0;1050.0;9225.0;4505.0;4460.0;50.0;3355.0;1150.0;980.0;3525.0;375.0
1846;J Informatie en communicatie;2012;9410.0;9380.0;30.0;7735.0;1675.0;320.0;9090.0;5670.0;5630.0;35.0;4385.0;1280.0;1180.0;4485.0;410.0
1847;J Informatie en communicatie;2013;10330.0;10300.0;30.0;8280.0;2050.0;;;7270.0;7205.0;65.0;5430.0;1840.0;2395.0;4875.0;405.0
1848;58-60 Uitgeverijen, film,radio en t.v.;2007;1575.0;1555.0;20.0;1150.0;425.0;330.0;1245.0;955.0;920.0;35.0;605.0;350.0;255.0;695.0;35.0
1849;58-60 Uitgeverijen, film,radio en t.v.;2008;1865.0;1840.0;20.0;1445.0;415.0;390.0;1470.0;1015.0;995.0;20.0;680.0;335.0;310.0;705.0;35.0
1850;58-60 Uitgeverijen, film,radio en t.v.;2009;1780.0;1770.0;10.0;1440.0;340.0;245.0;1535.0;1225.0;1190.0;35.0;785.0;440.0;350.0;875.0;35.0
1851;58-60 Uitgeverijen, film,radio en t.v.;2010;1555.0;1545.0;5.0;1280.0;275.0;170.0;1385.0;925.0;915.0;10.0;615.0;310.0;255.0;670.0;65.0
1852;58-60 Uitgeverijen, film,radio en t.v.;2011;2115.0;2105.0;10.0;1815.0;300.0;200.0;1915.0;955.0;940.0;15.0;665.0;285.0;195.0;755.0;55.0
1853;58-60 Uitgeverijen, film,radio en t.v.;2012;1995.0;1990.0;5.0;1695.0;300.0;70.0;1925.0;1115.0;1105.0;10.0;835.0;280.0;230.0;885.0;50.0
1854;58-60 Uitgeverijen, film,radio en t.v.;2013;2165.0;2165.0;5.0;1845.0;320.0;;;1380.0;1365.0;20.0;980.0;405.0;415.0;970.0;60.0
1855;58 Uitgeverijen;2007;390.0;385.0;5.0;225.0;165.0;95.0;295.0;305.0;285.0;20.0;160.0;145.0;80.0;225.0;20.0
1856;58 Uitgeverijen;2008;440.0;430.0;10.0;245.0;190.0;85.0;355.0;295.0;285.0;10.0;160.0;135.0;90.0;205.0;15.0
1857;58 Uitgeverijen;2009;360.0;355.0;5.0;220.0;145.0;65.0;295.0;385.0;365.0;15.0;215.0;165.0;95.0;290.0;15.0
1858;58 Uitgeverijen;2010;300.0;295.0;5.0;190.0;110.0;50.0;255.0;290.0;280.0;5.0;165.0;120.0;85.0;200.0;35.0
1859;58 Uitgeverijen;2011;410.0;405.0;5.0;290.0;120.0;55.0;355.0;300.0;295.0;5.0;175.0;125.0;60.0;245.0;30.0
1860;58 Uitgeverijen;2012;350.0;345.0;5.0;225.0;125.0;20.0;330.0;295.0;285.0;10.0;165.0;130.0;65.0;230.0;20.0
1861;58 Uitgeverijen;2013;405.0;400.0;0.0;265.0;135.0;;;375.0;370.0;10.0;205.0;175.0;120.0;260.0;30.0
1862;581 Uitgeverijen;2007;390.0;385.0;5.0;225.0;165.0;95.0;295.0;305.0;285.0;20.0;160.0;145.0;80.0;225.0;20.0
1863;581 Uitgeverijen;2008;440.0;430.0;10.0;245.0;190.0;85.0;355.0;295.0;285.0;10.0;160.0;135.0;90.0;205.0;15.0
1864;581 Uitgeverijen;2009;360.0;355.0;5.0;215.0;140.0;65.0;295.0;385.0;365.0;15.0;215.0;165.0;95.0;290.0;15.0
1865;581 Uitgeverijen;2010;300.0;290.0;5.0;185.0;110.0;50.0;250.0;285.0;280.0;5.0;165.0;120.0;85.0;200.0;35.0
1866;581 Uitgeverijen;2011;395.0;390.0;5.0;275.0;120.0;50.0;345.0;300.0;295.0;5.0;175.0;125.0;55.0;240.0;30.0
1867;581 Uitgeverijen;2012;335.0;335.0;5.0;215.0;120.0;20.0;315.0;290.0;280.0;10.0;160.0;130.0;65.0;225.0;20.0
1868;581 Uitgeverijen;2013;390.0;385.0;0.0;260.0;130.0;;;370.0;365.0;10.0;200.0;170.0;115.0;255.0;30.0
1869;582 Uitgeverijen van software;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1870;582 Uitgeverijen van software;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1871;582 Uitgeverijen van software;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1872;582 Uitgeverijen van software;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1873;582 Uitgeverijen van software;2011;20.0;20.0;0.0;15.0;5.0;5.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1874;582 Uitgeverijen van software;2012;15.0;15.0;0.0;10.0;0.0;0.0;15.0;5.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0
1875;582 Uitgeverijen van software;2013;15.0;15.0;0.0;5.0;10.0;;;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
1876;"59 Film- en tv-productie; geluidsopname";2007;1160.0;1145.0;15.0;920.0;240.0;230.0;930.0;615.0;605.0;15.0;440.0;175.0;175.0;445.0;15.0
1877;"59 Film- en tv-productie; geluidsopname";2008;1385.0;1370.0;15.0;1190.0;195.0;295.0;1090.0;695.0;685.0;10.0;520.0;175.0;210.0;480.0;15.0
1878;"59 Film- en tv-productie; geluidsopname";2009;1395.0;1390.0;5.0;1215.0;180.0;175.0;1220.0;800.0;785.0;15.0;565.0;240.0;240.0;560.0;20.0
1879;"59 Film- en tv-productie; geluidsopname";2010;1230.0;1230.0;0.0;1090.0;140.0;115.0;1115.0;605.0;605.0;5.0;440.0;170.0;160.0;445.0;30.0
1880;"59 Film- en tv-productie; geluidsopname";2011;1680.0;1675.0;5.0;1520.0;160.0;145.0;1535.0;630.0;630.0;5.0;485.0;145.0;135.0;495.0;25.0
1881;"59 Film- en tv-productie; geluidsopname";2012;1625.0;1620.0;5.0;1460.0;165.0;50.0;1575.0;800.0;800.0;5.0;670.0;135.0;160.0;645.0;25.0
1882;"59 Film- en tv-productie; geluidsopname";2013;1740.0;1740.0;0.0;1575.0;160.0;;;980.0;975.0;10.0;770.0;210.0;285.0;695.0;30.0
1883;591 Productie, distributie van films, tv;2007;1060.0;1050.0;15.0;845.0;220.0;220.0;845.0;555.0;545.0;15.0;395.0;160.0;160.0;395.0;10.0
1884;591 Productie, distributie van films, tv;2008;1260.0;1250.0;10.0;1090.0;170.0;275.0;990.0;630.0;625.0;10.0;470.0;160.0;195.0;440.0;10.0
1885;591 Productie, distributie van films, tv;2009;1250.0;1245.0;5.0;1095.0;155.0;150.0;1100.0;685.0;670.0;10.0;470.0;210.0;210.0;475.0;20.0
1886;591 Productie, distributie van films, tv;2010;1045.0;1045.0;0.0;930.0;115.0;95.0;950.0;495.0;490.0;5.0;360.0;135.0;135.0;360.0;25.0
1887;591 Productie, distributie van films, tv;2011;1370.0;1365.0;5.0;1235.0;135.0;105.0;1260.0;520.0;515.0;5.0;400.0;115.0;115.0;405.0;20.0
1888;591 Productie, distributie van films, tv;2012;1320.0;1315.0;5.0;1195.0;125.0;40.0;1280.0;660.0;655.0;5.0;545.0;115.0;115.0;545.0;15.0
1889;591 Productie, distributie van films, tv;2013;1440.0;1440.0;0.0;1310.0;130.0;;;775.0;765.0;10.0;605.0;165.0;210.0;560.0;25.0
1890;592 Maken en uitgeven van geluidsopnamen;2007;100.0;100.0;0.0;75.0;25.0;15.0;85.0;60.0;60.0;0.0;45.0;15.0;10.0;50.0;0.0
1891;592 Maken en uitgeven van geluidsopnamen;2008;120.0;120.0;0.0;95.0;25.0;20.0;100.0;60.0;60.0;0.0;50.0;15.0;20.0;40.0;5.0
1892;592 Maken en uitgeven van geluidsopnamen;2009;145.0;145.0;0.0;120.0;25.0;25.0;120.0;120.0;115.0;5.0;90.0;25.0;30.0;90.0;0.0
1893;592 Maken en uitgeven van geluidsopnamen;2010;185.0;185.0;0.0;155.0;30.0;20.0;165.0;110.0;110.0;0.0;75.0;35.0;25.0;85.0;5.0
1894;592 Maken en uitgeven van geluidsopnamen;2011;310.0;310.0;0.0;285.0;25.0;35.0;275.0;115.0;115.0;0.0;85.0;30.0;25.0;90.0;0.0
1895;592 Maken en uitgeven van geluidsopnamen;2012;305.0;305.0;0.0;270.0;40.0;10.0;295.0;145.0;145.0;0.0;125.0;20.0;45.0;100.0;10.0
1896;592 Maken en uitgeven van geluidsopnamen;2013;300.0;300.0;0.0;265.0;35.0;;;210.0;210.0;0.0;165.0;45.0;75.0;135.0;5.0
1897;60 Radio- en televisieomroepen;2007;25.0;25.0;0.0;5.0;20.0;5.0;20.0;30.0;30.0;0.0;5.0;30.0;5.0;30.0;0.0
1898;60 Radio- en televisieomroepen;2008;40.0;40.0;0.0;10.0;30.0;10.0;30.0;25.0;25.0;0.0;0.0;25.0;10.0;20.0;5.0
1899;60 Radio- en televisieomroepen;2009;25.0;25.0;0.0;10.0;15.0;5.0;20.0;40.0;40.0;5.0;5.0;35.0;15.0;25.0;0.0
