ID;BedrijfstakBranchesSBI93;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
3151;5241a Winkels in kleding, schoeisel e.d.;2005 juni;107.0;98.0;109.0;3.5;-2.2;5.8
3152;5241a Winkels in kleding, schoeisel e.d.;2005 2e kwartaal;105.0;102.0;102.0;-3.1;-1.9;-1.2
3153;5241a Winkels in kleding, schoeisel e.d.;2005 juli;94.0;89.0;105.0;-0.3;-1.6;1.3
3154;5241a Winkels in kleding, schoeisel e.d.;2005 augustus;90.0;92.0;99.0;5.7;-4.5;10.7
3155;5241a Winkels in kleding, schoeisel e.d.;2005 september;110.0;105.0;105.0;0.5;-2.0;2.6
3156;5241a Winkels in kleding, schoeisel e.d.;2005 3e kwartaal;98.0;95.0;103.0;1.8;-2.7;4.6
3157;5241a Winkels in kleding, schoeisel e.d.;2005 oktober;122.0;105.0;116.0;4.7;-2.2;7.1
3158;5241a Winkels in kleding, schoeisel e.d.;2005 november;101.0;105.0;97.0;12.8;-2.2;15.4
3159;5241a Winkels in kleding, schoeisel e.d.;2005 december;129.0;98.0;132.0;11.1;-0.5;11.6
3160;5241a Winkels in kleding, schoeisel e.d.;2005 4e kwartaal;117.0;103.0;114.0;9.2;-1.7;11.1
3161;5241a Winkels in kleding, schoeisel e.d.;2005;100.0;99.0;101.0;1.6;-2.2;3.9
3162;5241a Winkels in kleding, schoeisel e.d.;2006 januari;85.0;89.0;96.0;9.2;0.2;9.0
3163;5241a Winkels in kleding, schoeisel e.d.;2006 februari;73.0;94.0;78.0;8.0;-1.0;9.0
3164;5241a Winkels in kleding, schoeisel e.d.;2006 maart;98.0;104.0;95.0;1.0;-0.3;1.3
3165;5241a Winkels in kleding, schoeisel e.d.;2006 1e kwartaal;86.0;95.0;90.0;5.6;-0.4;6.0
3166;5241a Winkels in kleding, schoeisel e.d.;2006 april;113.0;105.0;108.0;6.7;0.3;6.4
3167;5241a Winkels in kleding, schoeisel e.d.;2006 mei;120.0;105.0;114.0;19.9;0.7;19.1
3168;5241a Winkels in kleding, schoeisel e.d.;2006 juni;112.0;100.0;112.0;4.5;1.8;2.6
3169;5241a Winkels in kleding, schoeisel e.d.;2006 2e kwartaal;115.0;103.0;111.0;10.2;0.9;9.2
3170;5241a Winkels in kleding, schoeisel e.d.;2006 juli;95.0;90.0;105.0;1.7;1.3;0.5
3171;5241a Winkels in kleding, schoeisel e.d.;2006 augustus;107.0;96.0;111.0;17.8;5.0;12.3
3172;5241a Winkels in kleding, schoeisel e.d.;2006 september;114.0;107.0;106.0;3.4;2.2;1.2
3173;5241a Winkels in kleding, schoeisel e.d.;2006 3e kwartaal;105.0;98.0;108.0;7.3;2.8;4.4
3174;5241a Winkels in kleding, schoeisel e.d.;2006 oktober;125.0;108.0;115.0;2.4;2.7;-0.3
3175;5241a Winkels in kleding, schoeisel e.d.;2006 november;110.0;107.0;103.0;8.8;2.3;6.4
3176;5241a Winkels in kleding, schoeisel e.d.;2006 december;134.0;100.0;134.0;4.1;2.4;1.6
3177;5241a Winkels in kleding, schoeisel e.d.;2006 4e kwartaal;123.0;105.0;117.0;4.8;2.5;2.3
3178;5241a Winkels in kleding, schoeisel e.d.;2006;107.0;100.0;107.0;7.0;1.5;5.4
3179;5241a Winkels in kleding, schoeisel e.d.;2007 januari;88.0;90.0;98.0;3.5;1.3;2.2
3180;5241a Winkels in kleding, schoeisel e.d.;2007 februari;79.0;94.0;84.0;8.7;0.4;8.2
3181;5241a Winkels in kleding, schoeisel e.d.;2007 maart;114.0;109.0;105.0;16.3;5.1;10.7
3182;5241a Winkels in kleding, schoeisel e.d.;2007 1e kwartaal;94.0;98.0;96.0;9.9;2.4;7.3
3183;5241a Winkels in kleding, schoeisel e.d.;2007 april;128.0;110.0;116.0;13.3;5.0;7.9
3184;5241a Winkels in kleding, schoeisel e.d.;2007 mei;113.0;110.0;103.0;-6.2;4.2;-10.0
3185;5241a Winkels in kleding, schoeisel e.d.;2007 juni;121.0;103.0;117.0;8.0;3.7;4.1
3186;5241a Winkels in kleding, schoeisel e.d.;2007 2e kwartaal;121.0;108.0;112.0;4.8;4.3;0.5
3187;5241a Winkels in kleding, schoeisel e.d.;2007 juli;103.0;94.0;110.0;8.7;4.1;4.4
3188;5241a Winkels in kleding, schoeisel e.d.;2007 augustus;104.0;98.0;106.0;-2.8;1.9;-4.6
3189;5241a Winkels in kleding, schoeisel e.d.;2007 september;131.0;107.0;123.0;14.5;-0.6;15.2
3190;5241a Winkels in kleding, schoeisel e.d.;2007 3e kwartaal;113.0;100.0;113.0;6.9;1.7;5.1
3191;5241a Winkels in kleding, schoeisel e.d.;2007 oktober;129.0;108.0;120.0;3.3;-0.5;3.8
3192;5241a Winkels in kleding, schoeisel e.d.;2007 november;107.0;106.0;101.0;-2.6;-0.6;-2.0
3193;5241a Winkels in kleding, schoeisel e.d.;2007 december;134.0;99.0;135.0;0.4;-0.6;1.1
3194;5241a Winkels in kleding, schoeisel e.d.;2007 4e kwartaal;123.0;104.0;118.0;0.5;-0.6;1.1
3195;5241a Winkels in kleding, schoeisel e.d.;2007;113.0;102.0;110.0;5.1;1.9;3.1
3196;5241a Winkels in kleding, schoeisel e.d.;2008 januari;91.0;92.0;99.0;3.4;2.2;1.2
3197;5241a Winkels in kleding, schoeisel e.d.;2008 februari;87.0;98.0;89.0;9.5;3.5;5.8
3198;5241a Winkels in kleding, schoeisel e.d.;2008 maart;103.0;111.0;92.0;-10.3;2.2;-12.2
3199;5241a Winkels in kleding, schoeisel e.d.;2008 1e kwartaal;94.0;100.0;93.0;-0.4;2.6;-3.0
3200;5241a Winkels in kleding, schoeisel e.d.;2008 april;118.0;112.0;105.0;-8.3;1.6;-9.8
3201;5241a Winkels in kleding, schoeisel e.d.;2008 mei;128.0;111.0;115.0;13.4;1.2;12.1
3202;5241a Winkels in kleding, schoeisel e.d.;2008 juni;112.0;104.0;107.0;-7.5;0.9;-8.3
3203;5241a Winkels in kleding, schoeisel e.d.;2008 2e kwartaal;119.0;109.0;109.0;-1.3;1.2;-2.5
3204;5241a Winkels in kleding, schoeisel e.d.;2008 juli;104.0;94.0;110.0;0.1;-0.4;0.5
3205;5241a Winkels in kleding, schoeisel e.d.;2008 augustus;105.0;98.0;107.0;1.3;0.6;0.8
3206;5241a Winkels in kleding, schoeisel e.d.;2008 september;128.0;108.0;119.0;-2.0;1.1;-3.1
3207;5241a Winkels in kleding, schoeisel e.d.;2008 3e kwartaal;112.0;100.0;112.0;-0.3;0.4;-0.8
3208;5241a Winkels in kleding, schoeisel e.d.;2008 oktober;130.0;108.0;120.0;1.1;0.7;0.4
3209;5241a Winkels in kleding, schoeisel e.d.;2008 november;105.0;107.0;98.0;-2.1;0.8;-2.8
3210;5241a Winkels in kleding, schoeisel e.d.;2008 december;128.0;100.0;129.0;-4.4;0.4;-4.8
3211;5241a Winkels in kleding, schoeisel e.d.;2008 4e kwartaal;121.0;105.0;115.0;-1.8;0.6;-2.4
3212;5241a Winkels in kleding, schoeisel e.d.;2008;112.0;104.0;108.0;-1.0;1.2;-2.2
3213;5241b Winkels in textiel en kleding;2000 januari;83.0;;;;;
3214;5241b Winkels in textiel en kleding;2000 februari;72.0;;;;;
3215;5241b Winkels in textiel en kleding;2000 maart;96.0;;;;;
3216;5241b Winkels in textiel en kleding;2000 1e kwartaal;84.0;;;;;
3217;5241b Winkels in textiel en kleding;2000 april;109.0;;;;;
3218;5241b Winkels in textiel en kleding;2000 mei;113.0;;;;;
3219;5241b Winkels in textiel en kleding;2000 juni;98.0;;;;;
3220;5241b Winkels in textiel en kleding;2000 2e kwartaal;106.0;;;;;
3221;5241b Winkels in textiel en kleding;2000 juli;92.0;;;;;
3222;5241b Winkels in textiel en kleding;2000 augustus;83.0;;;;;
3223;5241b Winkels in textiel en kleding;2000 september;115.0;;;;;
3224;5241b Winkels in textiel en kleding;2000 3e kwartaal;97.0;;;;;
3225;5241b Winkels in textiel en kleding;2000 oktober;121.0;;;;;
3226;5241b Winkels in textiel en kleding;2000 november;103.0;;;;;
3227;5241b Winkels in textiel en kleding;2000 december;117.0;;;;;
3228;5241b Winkels in textiel en kleding;2000 4e kwartaal;113.0;;;;;
3229;5241b Winkels in textiel en kleding;2000;100.0;;;;;
3230;5241b Winkels in textiel en kleding;2001 januari;89.0;;;7.4;;
3231;5241b Winkels in textiel en kleding;2001 februari;75.0;;;3.4;;
3232;5241b Winkels in textiel en kleding;2001 maart;104.0;;;8.3;;
3233;5241b Winkels in textiel en kleding;2001 1e kwartaal;89.0;;;6.6;;
3234;5241b Winkels in textiel en kleding;2001 april;107.0;;;-1.4;;
3235;5241b Winkels in textiel en kleding;2001 mei;121.0;;;7.6;;
3236;5241b Winkels in textiel en kleding;2001 juni;107.0;;;9.5;;
3237;5241b Winkels in textiel en kleding;2001 2e kwartaal;112.0;;;5.1;;
3238;5241b Winkels in textiel en kleding;2001 juli;92.0;;;0.2;;
3239;5241b Winkels in textiel en kleding;2001 augustus;88.0;;;6.6;;
3240;5241b Winkels in textiel en kleding;2001 september;130.0;;;12.8;;
3241;5241b Winkels in textiel en kleding;2001 3e kwartaal;103.0;;;7.0;;
3242;5241b Winkels in textiel en kleding;2001 oktober;118.0;;;-1.8;;
3243;5241b Winkels in textiel en kleding;2001 november;107.0;;;4.6;;
3244;5241b Winkels in textiel en kleding;2001 december;123.0;;;5.2;;
3245;5241b Winkels in textiel en kleding;2001 4e kwartaal;116.0;;;2.5;;
3246;5241b Winkels in textiel en kleding;2001;105.0;;;5.2;;
3247;5241b Winkels in textiel en kleding;2002 januari;86.0;;;-2.7;;
3248;5241b Winkels in textiel en kleding;2002 februari;78.0;;;4.7;;
3249;5241b Winkels in textiel en kleding;2002 maart;112.0;;;7.6;;
3250;5241b Winkels in textiel en kleding;2002 1e kwartaal;92.0;;;3.4;;
3251;5241b Winkels in textiel en kleding;2002 april;115.0;;;7.2;;
3252;5241b Winkels in textiel en kleding;2002 mei;114.0;;;-6.1;;
3253;5241b Winkels in textiel en kleding;2002 juni;115.0;;;7.2;;
3254;5241b Winkels in textiel en kleding;2002 2e kwartaal;114.0;;;2.4;;
3255;5241b Winkels in textiel en kleding;2002 juli;97.0;;;5.9;;
3256;5241b Winkels in textiel en kleding;2002 augustus;94.0;;;6.4;;
3257;5241b Winkels in textiel en kleding;2002 september;121.0;;;-6.5;;
3258;5241b Winkels in textiel en kleding;2002 3e kwartaal;104.0;;;0.8;;
3259;5241b Winkels in textiel en kleding;2002 oktober;134.0;;;12.7;;
3260;5241b Winkels in textiel en kleding;2002 november;107.0;;;-0.7;;
3261;5241b Winkels in textiel en kleding;2002 december;124.0;;;1.3;;
3262;5241b Winkels in textiel en kleding;2002 4e kwartaal;122.0;;;4.6;;
3263;5241b Winkels in textiel en kleding;2002;108.0;;;2.8;;
3264;5241b Winkels in textiel en kleding;2003 januari;88.0;;;2.5;;
3265;5241b Winkels in textiel en kleding;2003 februari;80.0;;;2.8;;
3266;5241b Winkels in textiel en kleding;2003 maart;104.0;;;-6.8;;
3267;5241b Winkels in textiel en kleding;2003 1e kwartaal;91.0;;;-1.2;;
3268;5241b Winkels in textiel en kleding;2003 april;113.0;;;-1.8;;
3269;5241b Winkels in textiel en kleding;2003 mei;111.0;;;-3.1;;
3270;5241b Winkels in textiel en kleding;2003 juni;103.0;;;-10.5;;
3271;5241b Winkels in textiel en kleding;2003 2e kwartaal;109.0;;;-5.1;;
3272;5241b Winkels in textiel en kleding;2003 juli;89.0;;;-8.1;;
3273;5241b Winkels in textiel en kleding;2003 augustus;84.0;;;-10.3;;
3274;5241b Winkels in textiel en kleding;2003 september;110.0;;;-9.5;;
3275;5241b Winkels in textiel en kleding;2003 3e kwartaal;95.0;;;-9.3;;
3276;5241b Winkels in textiel en kleding;2003 oktober;130.0;;;-3.1;;
3277;5241b Winkels in textiel en kleding;2003 november;96.0;;;-10.0;;
3278;5241b Winkels in textiel en kleding;2003 december;114.0;;;-8.6;;
3279;5241b Winkels in textiel en kleding;2003 4e kwartaal;113.0;;;-7.0;;
3280;5241b Winkels in textiel en kleding;2003;102.0;;;-5.8;;
3281;5241b Winkels in textiel en kleding;2004 januari;85.0;;;-3.5;;
3282;5241b Winkels in textiel en kleding;2004 februari;73.0;;;-9.5;;
3283;5241b Winkels in textiel en kleding;2004 maart;96.0;;;-7.6;;
3284;5241b Winkels in textiel en kleding;2004 1e kwartaal;85.0;;;-6.9;;
3285;5241b Winkels in textiel en kleding;2004 april;113.0;;;0.4;;
3286;5241b Winkels in textiel en kleding;2004 mei;107.0;;;-3.3;;
3287;5241b Winkels in textiel en kleding;2004 juni;103.0;;;0.0;;
3288;5241b Winkels in textiel en kleding;2004 2e kwartaal;108.0;;;-1.0;;
3289;5241b Winkels in textiel en kleding;2004 juli;92.0;;;3.0;;
3290;5241b Winkels in textiel en kleding;2004 augustus;83.0;;;-1.5;;
3291;5241b Winkels in textiel en kleding;2004 september;111.0;;;0.8;;
3292;5241b Winkels in textiel en kleding;2004 3e kwartaal;95.0;;;0.8;;
3293;5241b Winkels in textiel en kleding;2004 oktober;120.0;;;-7.0;;
3294;5241b Winkels in textiel en kleding;2004 november;92.0;;;-3.9;;
3295;5241b Winkels in textiel en kleding;2004 december;115.0;;;0.7;;
3296;5241b Winkels in textiel en kleding;2004 4e kwartaal;109.0;;;-3.5;;
3297;5241b Winkels in textiel en kleding;2004;99.0;;;-2.6;;
3298;5241b Winkels in textiel en kleding;2005 januari;81.0;;;-5.4;;
3299;5241b Winkels in textiel en kleding;2005 februari;70.0;;;-4.2;;
3300;5241b Winkels in textiel en kleding;2005 maart;101.0;;;5.2;;
3301;5241b Winkels in textiel en kleding;2005 1e kwartaal;84.0;;;-1.0;;
3302;5241b Winkels in textiel en kleding;2005 april;108.0;;;-4.7;;
3303;5241b Winkels in textiel en kleding;2005 mei;100.0;;;-6.1;;
3304;5241b Winkels in textiel en kleding;2005 juni;107.0;;;4.7;;
3305;5241b Winkels in textiel en kleding;2005 2e kwartaal;105.0;;;-2.2;;
3306;5241b Winkels in textiel en kleding;2005 juli;93.0;;;0.4;;
3307;5241b Winkels in textiel en kleding;2005 augustus;89.0;;;6.5;;
3308;5241b Winkels in textiel en kleding;2005 september;109.0;;;-1.2;;
3309;5241b Winkels in textiel en kleding;2005 3e kwartaal;97.0;;;1.6;;
3310;5241b Winkels in textiel en kleding;2005 oktober;125.0;;;4.2;;
3311;5241b Winkels in textiel en kleding;2005 november;103.0;;;12.3;;
3312;5241b Winkels in textiel en kleding;2005 december;127.0;;;11.2;;
3313;5241b Winkels in textiel en kleding;2005 4e kwartaal;119.0;;;8.9;;
3314;5241b Winkels in textiel en kleding;2005;101.0;;;2.0;;
3315;5241b Winkels in textiel en kleding;2006 januari;87.0;;;7.8;;
3316;5241b Winkels in textiel en kleding;2006 februari;75.0;;;7.1;;
3317;5241b Winkels in textiel en kleding;2006 maart;101.0;;;-0.4;;
3318;5241b Winkels in textiel en kleding;2006 1e kwartaal;88.0;;;4.3;;
3319;5241b Winkels in textiel en kleding;2006 april;114.0;;;5.6;;
3320;5241b Winkels in textiel en kleding;2006 mei;118.0;;;17.5;;
3321;5241b Winkels in textiel en kleding;2006 juni;111.0;;;3.8;;
3322;5241b Winkels in textiel en kleding;2006 2e kwartaal;114.0;;;8.8;;
3323;5241b Winkels in textiel en kleding;2006 juli;96.0;;;3.3;;
3324;5241b Winkels in textiel en kleding;2006 augustus;105.0;;;18.2;;
3325;5241b Winkels in textiel en kleding;2006 september;113.0;;;3.2;;
3326;5241b Winkels in textiel en kleding;2006 3e kwartaal;104.0;;;7.8;;
3327;5241b Winkels in textiel en kleding;2006 oktober;128.0;;;1.8;;
3328;5241b Winkels in textiel en kleding;2006 november;112.0;;;8.4;;
3329;5241b Winkels in textiel en kleding;2006 december;132.0;;;3.8;;
3330;5241b Winkels in textiel en kleding;2006 4e kwartaal;124.0;;;4.4;;
3331;5241b Winkels in textiel en kleding;2006;108.0;;;6.3;;
3332;5241b Winkels in textiel en kleding;2007 januari;91.0;;;4.4;;
3333;5241b Winkels in textiel en kleding;2007 februari;82.0;;;9.4;;
3334;5241b Winkels in textiel en kleding;2007 maart;118.0;;;17.3;;
3335;5241b Winkels in textiel en kleding;2007 1e kwartaal;97.0;;;10.8;;
3336;5241b Winkels in textiel en kleding;2007 april;130.0;;;14.2;;
3337;5241b Winkels in textiel en kleding;2007 mei;113.0;;;-3.8;;
3338;5241b Winkels in textiel en kleding;2007 juni;122.0;;;9.8;;
3339;5241b Winkels in textiel en kleding;2007 2e kwartaal;122.0;;;6.6;;
3340;5241b Winkels in textiel en kleding;2007 juli;105.0;;;9.6;;
3341;5241b Winkels in textiel en kleding;2007 augustus;104.0;;;-1.1;;
3342;5241b Winkels in textiel en kleding;2007 september;132.0;;;17.3;;
3343;5241b Winkels in textiel en kleding;2007 3e kwartaal;114.0;;;8.8;;
3344;5241b Winkels in textiel en kleding;2007 oktober;134.0;;;4.8;;
3345;5241b Winkels in textiel en kleding;2007 november;110.0;;;-1.6;;
3346;5241b Winkels in textiel en kleding;2007 december;134.0;;;1.1;;
3347;5241b Winkels in textiel en kleding;2007 4e kwartaal;126.0;;;1.6;;
3348;5241b Winkels in textiel en kleding;2007;115.0;;;6.5;;
3349;5241b Winkels in textiel en kleding;2008 januari;95.0;;;3.9;;
3350;5241b Winkels in textiel en kleding;2008 februari;90.0;;;10.6;;
3351;5241b Winkels in textiel en kleding;2008 maart;108.0;;;-9.1;;
3352;5241b Winkels in textiel en kleding;2008 1e kwartaal;97.0;;;0.5;;
3353;5241b Winkels in textiel en kleding;2008 april;121.0;;;-7.2;;
3354;5241b Winkels in textiel en kleding;2008 mei;129.0;;;14.2;;
3355;5241b Winkels in textiel en kleding;2008 juni;112.0;;;-8.3;;
3356;5241b Winkels in textiel en kleding;2008 2e kwartaal;121.0;;;-1.0;;
3357;5241b Winkels in textiel en kleding;2008 juli;105.0;;;0.4;;
3358;5241b Winkels in textiel en kleding;2008 augustus;105.0;;;1.3;;
3359;5241b Winkels in textiel en kleding;2008 september;129.0;;;-2.5;;
3360;5241b Winkels in textiel en kleding;2008 3e kwartaal;113.0;;;-0.4;;
3361;5241b Winkels in textiel en kleding;2008 oktober;135.0;;;0.7;;
3362;5241b Winkels in textiel en kleding;2008 november;108.0;;;-2.0;;
3363;5241b Winkels in textiel en kleding;2008 december;126.0;;;-5.5;;
3364;5241b Winkels in textiel en kleding;2008 4e kwartaal;123.0;;;-2.3;;
3365;5241b Winkels in textiel en kleding;2008;114.0;;;-0.9;;
3366;5242 Winkels in kleding, modeartikelen;2000 januari;82.0;;;;;
3367;5242 Winkels in kleding, modeartikelen;2000 februari;72.0;;;;;
3368;5242 Winkels in kleding, modeartikelen;2000 maart;96.0;;;;;
3369;5242 Winkels in kleding, modeartikelen;2000 1e kwartaal;83.0;;;;;
3370;5242 Winkels in kleding, modeartikelen;2000 april;109.0;;;;;
3371;5242 Winkels in kleding, modeartikelen;2000 mei;113.0;;;;;
3372;5242 Winkels in kleding, modeartikelen;2000 juni;98.0;;;;;
3373;5242 Winkels in kleding, modeartikelen;2000 2e kwartaal;107.0;;;;;
3374;5242 Winkels in kleding, modeartikelen;2000 juli;92.0;;;;;
3375;5242 Winkels in kleding, modeartikelen;2000 augustus;83.0;;;;;
3376;5242 Winkels in kleding, modeartikelen;2000 september;115.0;;;;;
3377;5242 Winkels in kleding, modeartikelen;2000 3e kwartaal;97.0;;;;;
3378;5242 Winkels in kleding, modeartikelen;2000 oktober;121.0;;;;;
3379;5242 Winkels in kleding, modeartikelen;2000 november;102.0;;;;;
3380;5242 Winkels in kleding, modeartikelen;2000 december;117.0;;;;;
3381;5242 Winkels in kleding, modeartikelen;2000 4e kwartaal;113.0;;;;;
3382;5242 Winkels in kleding, modeartikelen;2000;100.0;;;;;
3383;5242 Winkels in kleding, modeartikelen;2001 januari;88.0;;;7.6;;
3384;5242 Winkels in kleding, modeartikelen;2001 februari;74.0;;;3.5;;
3385;5242 Winkels in kleding, modeartikelen;2001 maart;104.0;;;8.4;;
3386;5242 Winkels in kleding, modeartikelen;2001 1e kwartaal;89.0;;;6.7;;
3387;5242 Winkels in kleding, modeartikelen;2001 april;107.0;;;-1.4;;
3388;5242 Winkels in kleding, modeartikelen;2001 mei;122.0;;;7.7;;
3389;5242 Winkels in kleding, modeartikelen;2001 juni;107.0;;;9.6;;
3390;5242 Winkels in kleding, modeartikelen;2001 2e kwartaal;112.0;;;5.1;;
3391;5242 Winkels in kleding, modeartikelen;2001 juli;92.0;;;0.3;;
3392;5242 Winkels in kleding, modeartikelen;2001 augustus;89.0;;;6.7;;
3393;5242 Winkels in kleding, modeartikelen;2001 september;130.0;;;13.1;;
3394;5242 Winkels in kleding, modeartikelen;2001 3e kwartaal;104.0;;;7.2;;
3395;5242 Winkels in kleding, modeartikelen;2001 oktober;119.0;;;-1.9;;
3396;5242 Winkels in kleding, modeartikelen;2001 november;107.0;;;4.8;;
3397;5242 Winkels in kleding, modeartikelen;2001 december;123.0;;;5.2;;
3398;5242 Winkels in kleding, modeartikelen;2001 4e kwartaal;116.0;;;2.5;;
3399;5242 Winkels in kleding, modeartikelen;2001;105.0;;;5.2;;
3400;5242 Winkels in kleding, modeartikelen;2002 januari;86.0;;;-2.6;;
3401;5242 Winkels in kleding, modeartikelen;2002 februari;78.0;;;5.1;;
3402;5242 Winkels in kleding, modeartikelen;2002 maart;112.0;;;8.0;;
3403;5242 Winkels in kleding, modeartikelen;2002 1e kwartaal;92.0;;;3.7;;
3404;5242 Winkels in kleding, modeartikelen;2002 april;115.0;;;7.4;;
3405;5242 Winkels in kleding, modeartikelen;2002 mei;114.0;;;-6.1;;
3406;5242 Winkels in kleding, modeartikelen;2002 juni;115.0;;;7.4;;
3407;5242 Winkels in kleding, modeartikelen;2002 2e kwartaal;115.0;;;2.5;;
3408;5242 Winkels in kleding, modeartikelen;2002 juli;98.0;;;5.9;;
3409;5242 Winkels in kleding, modeartikelen;2002 augustus;94.0;;;6.5;;
3410;5242 Winkels in kleding, modeartikelen;2002 september;122.0;;;-6.6;;
3411;5242 Winkels in kleding, modeartikelen;2002 3e kwartaal;105.0;;;0.8;;
3412;5242 Winkels in kleding, modeartikelen;2002 oktober;134.0;;;13.0;;
3413;5242 Winkels in kleding, modeartikelen;2002 november;107.0;;;-0.6;;
3414;5242 Winkels in kleding, modeartikelen;2002 december;125.0;;;1.4;;
3415;5242 Winkels in kleding, modeartikelen;2002 4e kwartaal;122.0;;;4.8;;
3416;5242 Winkels in kleding, modeartikelen;2002;108.0;;;3.0;;
3417;5242 Winkels in kleding, modeartikelen;2003 januari;88.0;;;2.5;;
3418;5242 Winkels in kleding, modeartikelen;2003 februari;80.0;;;2.7;;
3419;5242 Winkels in kleding, modeartikelen;2003 maart;105.0;;;-7.0;;
3420;5242 Winkels in kleding, modeartikelen;2003 1e kwartaal;91.0;;;-1.3;;
3421;5242 Winkels in kleding, modeartikelen;2003 april;113.0;;;-1.9;;
3422;5242 Winkels in kleding, modeartikelen;2003 mei;111.0;;;-3.2;;
3423;5242 Winkels in kleding, modeartikelen;2003 juni;103.0;;;-10.5;;
3424;5242 Winkels in kleding, modeartikelen;2003 2e kwartaal;109.0;;;-5.2;;
3425;5242 Winkels in kleding, modeartikelen;2003 juli;90.0;;;-8.0;;
3426;5242 Winkels in kleding, modeartikelen;2003 augustus;85.0;;;-10.2;;
3427;5242 Winkels in kleding, modeartikelen;2003 september;110.0;;;-9.4;;
3428;5242 Winkels in kleding, modeartikelen;2003 3e kwartaal;95.0;;;-9.2;;
3429;5242 Winkels in kleding, modeartikelen;2003 oktober;130.0;;;-2.9;;
3430;5242 Winkels in kleding, modeartikelen;2003 november;96.0;;;-9.8;;
3431;5242 Winkels in kleding, modeartikelen;2003 december;114.0;;;-8.4;;
3432;5242 Winkels in kleding, modeartikelen;2003 4e kwartaal;114.0;;;-6.8;;
3433;5242 Winkels in kleding, modeartikelen;2003;102.0;;;-5.8;;
3434;5242 Winkels in kleding, modeartikelen;2004 januari;85.0;;;-3.2;;
3435;5242 Winkels in kleding, modeartikelen;2004 februari;73.0;;;-9.2;;
3436;5242 Winkels in kleding, modeartikelen;2004 maart;97.0;;;-7.3;;
3437;5242 Winkels in kleding, modeartikelen;2004 1e kwartaal;85.0;;;-6.5;;
3438;5242 Winkels in kleding, modeartikelen;2004 april;114.0;;;0.8;;
3439;5242 Winkels in kleding, modeartikelen;2004 mei;108.0;;;-3.0;;
3440;5242 Winkels in kleding, modeartikelen;2004 juni;103.0;;;0.2;;
3441;5242 Winkels in kleding, modeartikelen;2004 2e kwartaal;108.0;;;-0.7;;
3442;5242 Winkels in kleding, modeartikelen;2004 juli;93.0;;;3.2;;
3443;5242 Winkels in kleding, modeartikelen;2004 augustus;84.0;;;-1.4;;
3444;5242 Winkels in kleding, modeartikelen;2004 september;111.0;;;0.9;;
3445;5242 Winkels in kleding, modeartikelen;2004 3e kwartaal;96.0;;;1.0;;
3446;5242 Winkels in kleding, modeartikelen;2004 oktober;121.0;;;-7.0;;
3447;5242 Winkels in kleding, modeartikelen;2004 november;92.0;;;-4.0;;
3448;5242 Winkels in kleding, modeartikelen;2004 december;115.0;;;0.7;;
3449;5242 Winkels in kleding, modeartikelen;2004 4e kwartaal;110.0;;;-3.5;;
3450;5242 Winkels in kleding, modeartikelen;2004;100.0;;;-2.4;;
3451;5242 Winkels in kleding, modeartikelen;2005 januari;81.0;;;-5.4;;
