ID;SoortVacature;BedrijvenEnInstellingen;SBI93;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_11ElementaireBeroepen_5;TotaalLagereBeroepen_6;k_20LagereBeroepenZND_7;k_21LagereNietSpecialistischeBeroepen_8;k_22LagereDocentenSportvakken_9;k_24LagereAgrarischeBeroepen_10;k_25LagereWiskNatuurwetBeroepen_11;k_26LagereTechnischeBeroepen_12;k_28LagereTransportberoepen_13;k_29LagereParaMedischeBeroepen_14;k_31LagereAdminCommercieleBeroepen_15;k_33LagereBeveiligingberoepen_16;k_37LagereVerzorgendeBeroepen_17;TotaalMiddelbareBeroepen_18;k_40MiddelbareBeroepenZND_19;k_42MiddelbDocentenTranspSportvak_20;k_44MiddelbareAgrarischeBeroepen_21;k_45MiddelbareWiskNatuurwetBeroepen_22;k_46MiddelbareTechnischeBeroepen_23;k_48MiddelbareTransportberoepen_24;k_49MiddelbareParaMedischeBeroepen_25;k_51MiddelbAdminCommercieleBeroepen_26;k_53MiddelbJuridischBeveiligberoepen_27;k_55MiddelbareTaalkCultureleBeroepen_28;k_56MiddelbBeroepGedragMaatschappij_29;k_57MiddelbareVerzorgendeBeroepen_30;TotaalHogereBeroepen_31;k_60HogereBeroepenZND_32;k_62HogerePedagogischeBeroepen_33;k_64HogereLandbouwkundigeBeroepen_34;k_65HogereWiskundigeNatuurwetBeroep_35;k_66HogereTechnischeBeroepen_36;k_68HogereTransportberoepen_37;k_69HogereParaMedischeBeroepen_38;k_71HogereAdmCommercEconBeroepen_39;k_73HogereJurBestuurlBeveiligBeroep_40;k_75HogereTaalkCultureleBeroepen_41;k_76HogereBeroepGedragEnMaatschappij_42;k_77HogereVerzorgendeBeroepen_43;k_78ManagersHboWerkEnDenkniveau_44;TotaalWetenschappelijkeBeroepen_45;k_80WetenschappelijkeBeroepenZND_46;k_82WetenschapPedagogischeBeroepen_47;k_84WetenschapLandbouwkBeroepen_48;k_85WetenschapWiskNatuurwBeroepen_49;k_86WetenschapTechnischeBeroepen_50;k_89WetenschapParaMedischeBeroepen_51;k_91WetenschapEconAdminBeroepen_52;k_93WetenschapJuridBestuurlBeroep_53;k_96WetenschapBeroepenGedragMaatsch_54;k_98ManagersWetenschapWerkDenkniv_55;BeroepOnbekend_56;k_2LagerOnderwijs_57;k_3VoortgezetOnderwijsLagereTrap_58;k_4VoortgezetOnderwijsHogereTrap_59;k_5HogerOnderwijs1eTrap_60;k_67HogerOnderwijs2e3eTrap_61;k_9Onbekend_62
5566;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7000d Handel onroerend goed en verhuur;2001;0.4;0.2;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.0;0.0;0.0
5567;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7000d Handel onroerend goed en verhuur;2002;0.4;0.0;0.2;0.2;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.2;0.1;0.1;0.0;
5568;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7000d Handel onroerend goed en verhuur;2003;0.5;0.2;0.2;0.1;0.0;0.1;;;;;;0.0;0.0;;0.1;;;0.2;;;;;0.1;0.0;0.0;0.1;;0.0;0.0;;0.1;;;0.0;;0.0;0.0;;0.1;;;0.0;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;;0.0;;;0.1;0.3;0.1;0.0;0.5
5569;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7000d Handel onroerend goed en verhuur;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5570;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7000d Handel onroerend goed en verhuur;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5571;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7000d Handel onroerend goed en verhuur;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5572;Zoekperiode korter dan 1 maand;Particuliere bedrijven;72 Computerservice,informatietechnologie;2000;0.7;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.4;0.0;0.1
5573;Zoekperiode korter dan 1 maand;Particuliere bedrijven;72 Computerservice,informatietechnologie;2001;0.9;0.3;0.5;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.3;0.4;0.0;0.0
5574;Zoekperiode korter dan 1 maand;Particuliere bedrijven;72 Computerservice,informatietechnologie;2002;0.6;0.2;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.2;0.2;0.2;0.0;
5575;Zoekperiode korter dan 1 maand;Particuliere bedrijven;72 Computerservice,informatietechnologie;2003;0.3;0.1;0.2;0.0;;0.0;;;;;;0.0;;;0.0;;0.0;0.1;;;;;0.0;;;0.1;;;;;0.1;;;;;0.0;;;0.1;;0.0;0.0;;;0.0;;;;;;;0.0;0.0;;0.0;;;0.0;0.1;0.2;0.0;0.3
5576;Zoekperiode korter dan 1 maand;Particuliere bedrijven;72 Computerservice,informatietechnologie;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5577;Zoekperiode korter dan 1 maand;Particuliere bedrijven;72 Computerservice,informatietechnologie;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5578;Zoekperiode korter dan 1 maand;Particuliere bedrijven;72 Computerservice,informatietechnologie;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5579;Zoekperiode korter dan 1 maand;Particuliere bedrijven;73 Research;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5580;Zoekperiode korter dan 1 maand;Particuliere bedrijven;73 Research;2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1
5581;Zoekperiode korter dan 1 maand;Particuliere bedrijven;73 Research;2002;0.2;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.2;
5582;Zoekperiode korter dan 1 maand;Particuliere bedrijven;73 Research;2003;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;0.0;;;0.0;0.0;;;;;0.0;;;;0.0;;;0.0;0.0;;;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0
5583;Zoekperiode korter dan 1 maand;Particuliere bedrijven;73 Research;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5584;Zoekperiode korter dan 1 maand;Particuliere bedrijven;73 Research;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5585;Zoekperiode korter dan 1 maand;Particuliere bedrijven;73 Research;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5586;Zoekperiode korter dan 1 maand;Particuliere bedrijven;741 Advocaten,accountants,econom adv.bur;2000;1.5;0.8;0.5;0.3;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.7;0.5;0.2;0.0
5587;Zoekperiode korter dan 1 maand;Particuliere bedrijven;741 Advocaten,accountants,econom adv.bur;2001;1.5;0.6;0.6;0.2;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.3;0.7;0.3;0.2;0.0
5588;Zoekperiode korter dan 1 maand;Particuliere bedrijven;741 Advocaten,accountants,econom adv.bur;2002;1.5;0.8;0.5;0.2;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;0.0;0.1;0.8;0.5;0.1;
5589;Zoekperiode korter dan 1 maand;Particuliere bedrijven;741 Advocaten,accountants,econom adv.bur;2003;1.3;0.6;0.2;0.5;0.0;0.1;;;;;;0.0;;;0.1;;;0.5;;;;;0.0;;;0.5;0.0;;;;0.4;;;0.0;;0.0;;;0.4;0.0;0.0;0.0;;0.0;0.3;;;0.0;0.0;0.0;;0.1;0.2;0.0;0.0;;0.0;0.0;0.6;0.3;0.4;1.3
5590;Zoekperiode korter dan 1 maand;Particuliere bedrijven;741 Advocaten,accountants,econom adv.bur;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5591;Zoekperiode korter dan 1 maand;Particuliere bedrijven;741 Advocaten,accountants,econom adv.bur;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5592;Zoekperiode korter dan 1 maand;Particuliere bedrijven;741 Advocaten,accountants,econom adv.bur;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5593;Zoekperiode korter dan 1 maand;Particuliere bedrijven;742 Architecten-, ingenieursbureaus e.d.;2000;0.7;0.3;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.1;0.0
5594;Zoekperiode korter dan 1 maand;Particuliere bedrijven;742 Architecten-, ingenieursbureaus e.d.;2001;0.5;0.2;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.1;0.0
5595;Zoekperiode korter dan 1 maand;Particuliere bedrijven;742 Architecten-, ingenieursbureaus e.d.;2002;0.4;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.1;0.2;0.0;
5596;Zoekperiode korter dan 1 maand;Particuliere bedrijven;742 Architecten-, ingenieursbureaus e.d.;2003;0.3;0.1;0.1;0.0;;0.0;;;;;;0.0;;;0.0;;0.0;0.1;;;;;0.0;;;0.0;;;;0.0;0.2;;;0.0;0.0;0.1;;;0.0;;;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.1;0.1;0.0;0.3
5597;Zoekperiode korter dan 1 maand;Particuliere bedrijven;742 Architecten-, ingenieursbureaus e.d.;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5598;Zoekperiode korter dan 1 maand;Particuliere bedrijven;742 Architecten-, ingenieursbureaus e.d.;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5599;Zoekperiode korter dan 1 maand;Particuliere bedrijven;742 Architecten-, ingenieursbureaus e.d.;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5600;Zoekperiode korter dan 1 maand;Particuliere bedrijven;74501 Uitzendbureaus;2000;0.4;0.2;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.1;0.0;0.0
5601;Zoekperiode korter dan 1 maand;Particuliere bedrijven;74501 Uitzendbureaus;2001;0.3;0.0;0.0;0.3;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0
5602;Zoekperiode korter dan 1 maand;Particuliere bedrijven;74501 Uitzendbureaus;2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
5603;Zoekperiode korter dan 1 maand;Particuliere bedrijven;74501 Uitzendbureaus;2003;0.1;0.0;0.0;0.0;0.0;0.0;;;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;;;0.0;;0.0;;;;;0.0;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.1
5604;Zoekperiode korter dan 1 maand;Particuliere bedrijven;74501 Uitzendbureaus;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5605;Zoekperiode korter dan 1 maand;Particuliere bedrijven;74501 Uitzendbureaus;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5606;Zoekperiode korter dan 1 maand;Particuliere bedrijven;74501 Uitzendbureaus;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5607;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7470 Reiniging gebouwen,transportmidd.;2000;1.0;0.1;0.3;0.5;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.6;0.0;0.0;0.0;0.0
5608;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7470 Reiniging gebouwen,transportmidd.;2001;1.4;0.1;0.2;1.1;1.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.6;0.1;0.0;0.0;0.0
5609;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7470 Reiniging gebouwen,transportmidd.;2002;0.7;0.0;0.2;0.5;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.2;0.4;0.1;0.0;0.0;
5610;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7470 Reiniging gebouwen,transportmidd.;2003;1.1;0.1;0.3;0.7;0.9;0.0;;;;;;0.0;;;;;;0.1;;;;;0.0;;;0.1;;;;0.0;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;0.3;0.6;0.2;;;1.1
5611;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7470 Reiniging gebouwen,transportmidd.;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5612;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7470 Reiniging gebouwen,transportmidd.;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5613;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7470 Reiniging gebouwen,transportmidd.;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5614;Zoekperiode korter dan 1 maand;Particuliere bedrijven;748 Zakelijke dienstverlening n.e.g.;2000;1.5;0.6;0.5;0.4;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.5;0.4;0.0;0.1
5615;Zoekperiode korter dan 1 maand;Particuliere bedrijven;748 Zakelijke dienstverlening n.e.g.;2001;1.6;0.6;0.6;0.3;0.0;0.5;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.3;0.0;0.1;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.4;0.2;0.0
5616;Zoekperiode korter dan 1 maand;Particuliere bedrijven;748 Zakelijke dienstverlening n.e.g.;2002;1.1;0.3;0.6;0.2;0.1;0.6;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.2;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.7;0.2;0.2;0.0;
5617;Zoekperiode korter dan 1 maand;Particuliere bedrijven;748 Zakelijke dienstverlening n.e.g.;2003;1.5;0.1;0.7;0.7;0.0;0.6;;0.0;;0.0;;0.2;0.0;;0.3;0.1;0.0;0.5;;0.0;0.0;0.0;0.0;;0.0;0.4;0.0;0.0;0.1;0.0;0.3;;;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;;;0.0;;;;;0.0;;0.0;0.0;;;;0.0;0.3;0.9;0.3;0.0;1.5
5618;Zoekperiode korter dan 1 maand;Particuliere bedrijven;748 Zakelijke dienstverlening n.e.g.;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5619;Zoekperiode korter dan 1 maand;Particuliere bedrijven;748 Zakelijke dienstverlening n.e.g.;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5620;Zoekperiode korter dan 1 maand;Particuliere bedrijven;748 Zakelijke dienstverlening n.e.g.;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5621;Zoekperiode korter dan 1 maand;Particuliere bedrijven;L-O Niet-commerc.dienstv.(geen huish);2000;6.6;2.0;1.6;3.0;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.1;0.3;0.0;0.4;3.6;0.1;0.0;0.0;0.0;0.1;0.0;1.2;0.6;0.0;0.0;0.4;1.2;1.3;0.1;0.1;0.0;0.0;0.0;0.0;0.5;0.1;0.0;0.0;0.4;0.0;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.3;0.9;3.9;1.2;0.3;0.0
5622;Zoekperiode korter dan 1 maand;Particuliere bedrijven;L-O Niet-commerc.dienstv.(geen huish);2001;6.8;2.4;1.9;2.5;0.6;1.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.1;0.2;0.0;0.4;3.0;0.1;0.1;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.3;0.8;1.7;0.1;0.2;0.0;0.0;0.0;0.0;0.5;0.3;0.3;0.1;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.5;1.2;3.3;1.7;0.1;0.0
5623;Zoekperiode korter dan 1 maand;Particuliere bedrijven;L-O Niet-commerc.dienstv.(geen huish);2002;4.7;0.7;0.8;3.2;0.3;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.3;2.6;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.4;0.0;0.0;0.3;0.6;1.0;0.1;0.1;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.3;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.2;;0.0;0.8;2.8;0.9;0.1;
5624;Zoekperiode korter dan 1 maand;Particuliere bedrijven;L-O Niet-commerc.dienstv.(geen huish);2003;4.7;1.1;0.6;3.1;0.1;1.0;;;0.0;0.0;;0.0;0.0;0.1;0.2;0.0;0.7;2.5;;0.2;0.0;0.0;0.1;0.0;0.6;0.4;0.0;0.1;0.1;0.9;0.9;;0.0;0.0;0.0;0.0;;0.3;0.1;0.0;0.0;0.4;0.0;0.0;0.2;;0.0;0.0;0.0;;0.0;0.1;0.0;0.0;0.1;;0.1;0.8;2.7;0.9;0.2;
5625;Zoekperiode korter dan 1 maand;Particuliere bedrijven;L-O Niet-commerc.dienstv.(geen huish);2004;5.5;0.9;1.5;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
