ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
412;Totaal;Ongehuwd;Eenouderhuishouden;2069;390687
413;Totaal;Ongehuwd;Eenouderhuishouden;2070;391501
414;Totaal;Ongehuwd;Overig huishouden;2025;41130
415;Totaal;Ongehuwd;Overig huishouden;2026;41350
416;Totaal;Ongehuwd;Overig huishouden;2027;41626
417;Totaal;Ongehuwd;Overig huishouden;2028;41916
418;Totaal;Ongehuwd;Overig huishouden;2029;42164
419;Totaal;Ongehuwd;Overig huishouden;2030;42351
420;Totaal;Ongehuwd;Overig huishouden;2031;42487
421;Totaal;Ongehuwd;Overig huishouden;2032;42611
422;Totaal;Ongehuwd;Overig huishouden;2033;42710
423;Totaal;Ongehuwd;Overig huishouden;2034;42844
424;Totaal;Ongehuwd;Overig huishouden;2035;42942
425;Totaal;Ongehuwd;Overig huishouden;2036;43040
426;Totaal;Ongehuwd;Overig huishouden;2037;43124
427;Totaal;Ongehuwd;Overig huishouden;2038;43178
428;Totaal;Ongehuwd;Overig huishouden;2039;43219
429;Totaal;Ongehuwd;Overig huishouden;2040;43257
430;Totaal;Ongehuwd;Overig huishouden;2041;43306
431;Totaal;Ongehuwd;Overig huishouden;2042;43338
432;Totaal;Ongehuwd;Overig huishouden;2043;43366
433;Totaal;Ongehuwd;Overig huishouden;2044;43379
434;Totaal;Ongehuwd;Overig huishouden;2045;43399
435;Totaal;Ongehuwd;Overig huishouden;2046;43443
436;Totaal;Ongehuwd;Overig huishouden;2047;43505
437;Totaal;Ongehuwd;Overig huishouden;2048;43559
438;Totaal;Ongehuwd;Overig huishouden;2049;43625
439;Totaal;Ongehuwd;Overig huishouden;2050;43698
440;Totaal;Ongehuwd;Overig huishouden;2051;43799
441;Totaal;Ongehuwd;Overig huishouden;2052;43949
442;Totaal;Ongehuwd;Overig huishouden;2053;44119
443;Totaal;Ongehuwd;Overig huishouden;2054;44308
444;Totaal;Ongehuwd;Overig huishouden;2055;44531
445;Totaal;Ongehuwd;Overig huishouden;2056;44768
446;Totaal;Ongehuwd;Overig huishouden;2057;45039
447;Totaal;Ongehuwd;Overig huishouden;2058;45314
448;Totaal;Ongehuwd;Overig huishouden;2059;45608
449;Totaal;Ongehuwd;Overig huishouden;2060;45882
450;Totaal;Ongehuwd;Overig huishouden;2061;46155
451;Totaal;Ongehuwd;Overig huishouden;2062;46421
452;Totaal;Ongehuwd;Overig huishouden;2063;46667
453;Totaal;Ongehuwd;Overig huishouden;2064;46916
454;Totaal;Ongehuwd;Overig huishouden;2065;47135
455;Totaal;Ongehuwd;Overig huishouden;2066;47333
456;Totaal;Ongehuwd;Overig huishouden;2067;47523
457;Totaal;Ongehuwd;Overig huishouden;2068;47688
458;Totaal;Ongehuwd;Overig huishouden;2069;47845
459;Totaal;Ongehuwd;Overig huishouden;2070;47964
460;Totaal;Gehuwd;Particulier huishouden;2025;3391172
461;Totaal;Gehuwd;Particulier huishouden;2026;3395565
462;Totaal;Gehuwd;Particulier huishouden;2027;3397293
463;Totaal;Gehuwd;Particulier huishouden;2028;3397320
464;Totaal;Gehuwd;Particulier huishouden;2029;3396110
465;Totaal;Gehuwd;Particulier huishouden;2030;3394538
466;Totaal;Gehuwd;Particulier huishouden;2031;3392535
467;Totaal;Gehuwd;Particulier huishouden;2032;3389777
468;Totaal;Gehuwd;Particulier huishouden;2033;3386150
469;Totaal;Gehuwd;Particulier huishouden;2034;3381765
470;Totaal;Gehuwd;Particulier huishouden;2035;3376599
471;Totaal;Gehuwd;Particulier huishouden;2036;3370694
472;Totaal;Gehuwd;Particulier huishouden;2037;3364188
473;Totaal;Gehuwd;Particulier huishouden;2038;3357124
474;Totaal;Gehuwd;Particulier huishouden;2039;3349693
475;Totaal;Gehuwd;Particulier huishouden;2040;3341921
476;Totaal;Gehuwd;Particulier huishouden;2041;3333919
477;Totaal;Gehuwd;Particulier huishouden;2042;3325743
478;Totaal;Gehuwd;Particulier huishouden;2043;3317521
479;Totaal;Gehuwd;Particulier huishouden;2044;3309238
480;Totaal;Gehuwd;Particulier huishouden;2045;3300961
481;Totaal;Gehuwd;Particulier huishouden;2046;3292687
482;Totaal;Gehuwd;Particulier huishouden;2047;3284419
483;Totaal;Gehuwd;Particulier huishouden;2048;3276226
484;Totaal;Gehuwd;Particulier huishouden;2049;3268137
485;Totaal;Gehuwd;Particulier huishouden;2050;3260255
486;Totaal;Gehuwd;Particulier huishouden;2051;3252669
487;Totaal;Gehuwd;Particulier huishouden;2052;3245451
488;Totaal;Gehuwd;Particulier huishouden;2053;3238738
489;Totaal;Gehuwd;Particulier huishouden;2054;3232621
490;Totaal;Gehuwd;Particulier huishouden;2055;3227310
491;Totaal;Gehuwd;Particulier huishouden;2056;3222931
492;Totaal;Gehuwd;Particulier huishouden;2057;3219648
493;Totaal;Gehuwd;Particulier huishouden;2058;3217593
494;Totaal;Gehuwd;Particulier huishouden;2059;3216855
495;Totaal;Gehuwd;Particulier huishouden;2060;3217566
496;Totaal;Gehuwd;Particulier huishouden;2061;3219733
497;Totaal;Gehuwd;Particulier huishouden;2062;3223346
498;Totaal;Gehuwd;Particulier huishouden;2063;3228358
499;Totaal;Gehuwd;Particulier huishouden;2064;3234654
500;Totaal;Gehuwd;Particulier huishouden;2065;3242172
501;Totaal;Gehuwd;Particulier huishouden;2066;3250723
502;Totaal;Gehuwd;Particulier huishouden;2067;3260145
503;Totaal;Gehuwd;Particulier huishouden;2068;3270279
504;Totaal;Gehuwd;Particulier huishouden;2069;3280898
505;Totaal;Gehuwd;Particulier huishouden;2070;3291868
506;Totaal;Gehuwd;Eenpersoonshuishouden;2025;93383
507;Totaal;Gehuwd;Eenpersoonshuishouden;2026;93227
508;Totaal;Gehuwd;Eenpersoonshuishouden;2027;93006
509;Totaal;Gehuwd;Eenpersoonshuishouden;2028;92714
510;Totaal;Gehuwd;Eenpersoonshuishouden;2029;92357
511;Totaal;Gehuwd;Eenpersoonshuishouden;2030;92100
512;Totaal;Gehuwd;Eenpersoonshuishouden;2031;91923
513;Totaal;Gehuwd;Eenpersoonshuishouden;2032;91794
514;Totaal;Gehuwd;Eenpersoonshuishouden;2033;91661
515;Totaal;Gehuwd;Eenpersoonshuishouden;2034;91562
516;Totaal;Gehuwd;Eenpersoonshuishouden;2035;91517
517;Totaal;Gehuwd;Eenpersoonshuishouden;2036;91413
518;Totaal;Gehuwd;Eenpersoonshuishouden;2037;91327
519;Totaal;Gehuwd;Eenpersoonshuishouden;2038;91207
520;Totaal;Gehuwd;Eenpersoonshuishouden;2039;91065
521;Totaal;Gehuwd;Eenpersoonshuishouden;2040;90908
522;Totaal;Gehuwd;Eenpersoonshuishouden;2041;90751
523;Totaal;Gehuwd;Eenpersoonshuishouden;2042;90573
524;Totaal;Gehuwd;Eenpersoonshuishouden;2043;90395
525;Totaal;Gehuwd;Eenpersoonshuishouden;2044;90219
526;Totaal;Gehuwd;Eenpersoonshuishouden;2045;90029
527;Totaal;Gehuwd;Eenpersoonshuishouden;2046;89836
528;Totaal;Gehuwd;Eenpersoonshuishouden;2047;89629
529;Totaal;Gehuwd;Eenpersoonshuishouden;2048;89423
530;Totaal;Gehuwd;Eenpersoonshuishouden;2049;89184
531;Totaal;Gehuwd;Eenpersoonshuishouden;2050;88927
532;Totaal;Gehuwd;Eenpersoonshuishouden;2051;88659
533;Totaal;Gehuwd;Eenpersoonshuishouden;2052;88367
534;Totaal;Gehuwd;Eenpersoonshuishouden;2053;88067
535;Totaal;Gehuwd;Eenpersoonshuishouden;2054;87759
536;Totaal;Gehuwd;Eenpersoonshuishouden;2055;87445
537;Totaal;Gehuwd;Eenpersoonshuishouden;2056;87149
538;Totaal;Gehuwd;Eenpersoonshuishouden;2057;86879
539;Totaal;Gehuwd;Eenpersoonshuishouden;2058;86638
540;Totaal;Gehuwd;Eenpersoonshuishouden;2059;86429
541;Totaal;Gehuwd;Eenpersoonshuishouden;2060;86280
542;Totaal;Gehuwd;Eenpersoonshuishouden;2061;86180
543;Totaal;Gehuwd;Eenpersoonshuishouden;2062;86150
544;Totaal;Gehuwd;Eenpersoonshuishouden;2063;86198
545;Totaal;Gehuwd;Eenpersoonshuishouden;2064;86326
546;Totaal;Gehuwd;Eenpersoonshuishouden;2065;86532
547;Totaal;Gehuwd;Eenpersoonshuishouden;2066;86822
548;Totaal;Gehuwd;Eenpersoonshuishouden;2067;87204
549;Totaal;Gehuwd;Eenpersoonshuishouden;2068;87658
550;Totaal;Gehuwd;Eenpersoonshuishouden;2069;88172
551;Totaal;Gehuwd;Eenpersoonshuishouden;2070;88743
552;Totaal;Gehuwd;Paar;2025;3261965
553;Totaal;Gehuwd;Paar;2026;3266096
554;Totaal;Gehuwd;Paar;2027;3267898
555;Totaal;Gehuwd;Paar;2028;3268257
556;Totaal;Gehuwd;Paar;2029;3267540
557;Totaal;Gehuwd;Paar;2030;3266422
558;Totaal;Gehuwd;Paar;2031;3264785
559;Totaal;Gehuwd;Paar;2032;3262306
560;Totaal;Gehuwd;Paar;2033;3258960
561;Totaal;Gehuwd;Paar;2034;3254755
562;Totaal;Gehuwd;Paar;2035;3249674
563;Totaal;Gehuwd;Paar;2036;3243875
564;Totaal;Gehuwd;Paar;2037;3237449
565;Totaal;Gehuwd;Paar;2038;3230473
566;Totaal;Gehuwd;Paar;2039;3223130
567;Totaal;Gehuwd;Paar;2040;3215432
568;Totaal;Gehuwd;Paar;2041;3207486
569;Totaal;Gehuwd;Paar;2042;3199358
570;Totaal;Gehuwd;Paar;2043;3191152
571;Totaal;Gehuwd;Paar;2044;3182880
572;Totaal;Gehuwd;Paar;2045;3174600
573;Totaal;Gehuwd;Paar;2046;3166333
574;Totaal;Gehuwd;Paar;2047;3158092
575;Totaal;Gehuwd;Paar;2048;3149915
576;Totaal;Gehuwd;Paar;2049;3141882
577;Totaal;Gehuwd;Paar;2050;3134068
578;Totaal;Gehuwd;Paar;2051;3126563
579;Totaal;Gehuwd;Paar;2052;3119462
580;Totaal;Gehuwd;Paar;2053;3112892
581;Totaal;Gehuwd;Paar;2054;3106957
582;Totaal;Gehuwd;Paar;2055;3101840
583;Totaal;Gehuwd;Paar;2056;3097657
584;Totaal;Gehuwd;Paar;2057;3094568
585;Totaal;Gehuwd;Paar;2058;3092685
586;Totaal;Gehuwd;Paar;2059;3092104
587;Totaal;Gehuwd;Paar;2060;3092910
588;Totaal;Gehuwd;Paar;2061;3095115
589;Totaal;Gehuwd;Paar;2062;3098689
590;Totaal;Gehuwd;Paar;2063;3103581
591;Totaal;Gehuwd;Paar;2064;3109670
592;Totaal;Gehuwd;Paar;2065;3116895
593;Totaal;Gehuwd;Paar;2066;3125055
594;Totaal;Gehuwd;Paar;2067;3133994
595;Totaal;Gehuwd;Paar;2068;3143550
596;Totaal;Gehuwd;Paar;2069;3153531
597;Totaal;Gehuwd;Paar;2070;3163788
598;Totaal;Gehuwd;Eenouderhuishouden;2025;34475
599;Totaal;Gehuwd;Eenouderhuishouden;2026;34945
600;Totaal;Gehuwd;Eenouderhuishouden;2027;35137
601;Totaal;Gehuwd;Eenouderhuishouden;2028;35119
602;Totaal;Gehuwd;Eenouderhuishouden;2029;35003
603;Totaal;Gehuwd;Eenouderhuishouden;2030;34821
604;Totaal;Gehuwd;Eenouderhuishouden;2031;34653
605;Totaal;Gehuwd;Eenouderhuishouden;2032;34513
606;Totaal;Gehuwd;Eenouderhuishouden;2033;34379
607;Totaal;Gehuwd;Eenouderhuishouden;2034;34310
608;Totaal;Gehuwd;Eenouderhuishouden;2035;34270
609;Totaal;Gehuwd;Eenouderhuishouden;2036;34278
610;Totaal;Gehuwd;Eenouderhuishouden;2037;34291
611;Totaal;Gehuwd;Eenouderhuishouden;2038;34334
612;Totaal;Gehuwd;Eenouderhuishouden;2039;34397
613;Totaal;Gehuwd;Eenouderhuishouden;2040;34493
614;Totaal;Gehuwd;Eenouderhuishouden;2041;34595
615;Totaal;Gehuwd;Eenouderhuishouden;2042;34737
616;Totaal;Gehuwd;Eenouderhuishouden;2043;34903
617;Totaal;Gehuwd;Eenouderhuishouden;2044;35078
618;Totaal;Gehuwd;Eenouderhuishouden;2045;35277
619;Totaal;Gehuwd;Eenouderhuishouden;2046;35469
620;Totaal;Gehuwd;Eenouderhuishouden;2047;35660
621;Totaal;Gehuwd;Eenouderhuishouden;2048;35856
622;Totaal;Gehuwd;Eenouderhuishouden;2049;36044
623;Totaal;Gehuwd;Eenouderhuishouden;2050;36244
624;Totaal;Gehuwd;Eenouderhuishouden;2051;36436
625;Totaal;Gehuwd;Eenouderhuishouden;2052;36617
626;Totaal;Gehuwd;Eenouderhuishouden;2053;36775
627;Totaal;Gehuwd;Eenouderhuishouden;2054;36907
628;Totaal;Gehuwd;Eenouderhuishouden;2055;37027
629;Totaal;Gehuwd;Eenouderhuishouden;2056;37125
630;Totaal;Gehuwd;Eenouderhuishouden;2057;37206
631;Totaal;Gehuwd;Eenouderhuishouden;2058;37276
632;Totaal;Gehuwd;Eenouderhuishouden;2059;37331
633;Totaal;Gehuwd;Eenouderhuishouden;2060;37380
634;Totaal;Gehuwd;Eenouderhuishouden;2061;37440
635;Totaal;Gehuwd;Eenouderhuishouden;2062;37506
636;Totaal;Gehuwd;Eenouderhuishouden;2063;37569
637;Totaal;Gehuwd;Eenouderhuishouden;2064;37647
638;Totaal;Gehuwd;Eenouderhuishouden;2065;37732
639;Totaal;Gehuwd;Eenouderhuishouden;2066;37826
640;Totaal;Gehuwd;Eenouderhuishouden;2067;37928
641;Totaal;Gehuwd;Eenouderhuishouden;2068;38044
642;Totaal;Gehuwd;Eenouderhuishouden;2069;38169
643;Totaal;Gehuwd;Eenouderhuishouden;2070;38302
644;Totaal;Gehuwd;Overig huishouden;2025;1349
645;Totaal;Gehuwd;Overig huishouden;2026;1297
646;Totaal;Gehuwd;Overig huishouden;2027;1252
647;Totaal;Gehuwd;Overig huishouden;2028;1230
648;Totaal;Gehuwd;Overig huishouden;2029;1210
649;Totaal;Gehuwd;Overig huishouden;2030;1195
650;Totaal;Gehuwd;Overig huishouden;2031;1174
651;Totaal;Gehuwd;Overig huishouden;2032;1164
652;Totaal;Gehuwd;Overig huishouden;2033;1150
653;Totaal;Gehuwd;Overig huishouden;2034;1138
654;Totaal;Gehuwd;Overig huishouden;2035;1138
655;Totaal;Gehuwd;Overig huishouden;2036;1128
656;Totaal;Gehuwd;Overig huishouden;2037;1121
657;Totaal;Gehuwd;Overig huishouden;2038;1110
658;Totaal;Gehuwd;Overig huishouden;2039;1101
659;Totaal;Gehuwd;Overig huishouden;2040;1088
660;Totaal;Gehuwd;Overig huishouden;2041;1087
661;Totaal;Gehuwd;Overig huishouden;2042;1075
662;Totaal;Gehuwd;Overig huishouden;2043;1071
663;Totaal;Gehuwd;Overig huishouden;2044;1061
664;Totaal;Gehuwd;Overig huishouden;2045;1055
665;Totaal;Gehuwd;Overig huishouden;2046;1049
666;Totaal;Gehuwd;Overig huishouden;2047;1038
667;Totaal;Gehuwd;Overig huishouden;2048;1032
668;Totaal;Gehuwd;Overig huishouden;2049;1027
669;Totaal;Gehuwd;Overig huishouden;2050;1016
670;Totaal;Gehuwd;Overig huishouden;2051;1011
671;Totaal;Gehuwd;Overig huishouden;2052;1005
672;Totaal;Gehuwd;Overig huishouden;2053;1004
673;Totaal;Gehuwd;Overig huishouden;2054;998
674;Totaal;Gehuwd;Overig huishouden;2055;998
675;Totaal;Gehuwd;Overig huishouden;2056;1000
676;Totaal;Gehuwd;Overig huishouden;2057;995
677;Totaal;Gehuwd;Overig huishouden;2058;994
678;Totaal;Gehuwd;Overig huishouden;2059;991
679;Totaal;Gehuwd;Overig huishouden;2060;996
680;Totaal;Gehuwd;Overig huishouden;2061;998
681;Totaal;Gehuwd;Overig huishouden;2062;1001
682;Totaal;Gehuwd;Overig huishouden;2063;1010
683;Totaal;Gehuwd;Overig huishouden;2064;1011
684;Totaal;Gehuwd;Overig huishouden;2065;1013
685;Totaal;Gehuwd;Overig huishouden;2066;1020
686;Totaal;Gehuwd;Overig huishouden;2067;1019
687;Totaal;Gehuwd;Overig huishouden;2068;1027
688;Totaal;Gehuwd;Overig huishouden;2069;1026
689;Totaal;Gehuwd;Overig huishouden;2070;1035
690;Totaal;Verweduwd;Particulier huishouden;2025;746729
691;Totaal;Verweduwd;Particulier huishouden;2026;748116
692;Totaal;Verweduwd;Particulier huishouden;2027;749749
693;Totaal;Verweduwd;Particulier huishouden;2028;751394
694;Totaal;Verweduwd;Particulier huishouden;2029;752916
695;Totaal;Verweduwd;Particulier huishouden;2030;754252
696;Totaal;Verweduwd;Particulier huishouden;2031;755321
697;Totaal;Verweduwd;Particulier huishouden;2032;756032
698;Totaal;Verweduwd;Particulier huishouden;2033;756345
699;Totaal;Verweduwd;Particulier huishouden;2034;756188
700;Totaal;Verweduwd;Particulier huishouden;2035;755449
701;Totaal;Verweduwd;Particulier huishouden;2036;754124
702;Totaal;Verweduwd;Particulier huishouden;2037;752123
703;Totaal;Verweduwd;Particulier huishouden;2038;749490
704;Totaal;Verweduwd;Particulier huishouden;2039;746209
705;Totaal;Verweduwd;Particulier huishouden;2040;742392
706;Totaal;Verweduwd;Particulier huishouden;2041;738042
707;Totaal;Verweduwd;Particulier huishouden;2042;733299
708;Totaal;Verweduwd;Particulier huishouden;2043;728244
709;Totaal;Verweduwd;Particulier huishouden;2044;722924
710;Totaal;Verweduwd;Particulier huishouden;2045;717386
711;Totaal;Verweduwd;Particulier huishouden;2046;711654
712;Totaal;Verweduwd;Particulier huishouden;2047;705760
713;Totaal;Verweduwd;Particulier huishouden;2048;699665
714;Totaal;Verweduwd;Particulier huishouden;2049;693330
715;Totaal;Verweduwd;Particulier huishouden;2050;686672
716;Totaal;Verweduwd;Particulier huishouden;2051;679691
717;Totaal;Verweduwd;Particulier huishouden;2052;672331
718;Totaal;Verweduwd;Particulier huishouden;2053;664601
719;Totaal;Verweduwd;Particulier huishouden;2054;656468
720;Totaal;Verweduwd;Particulier huishouden;2055;647972
721;Totaal;Verweduwd;Particulier huishouden;2056;639142
722;Totaal;Verweduwd;Particulier huishouden;2057;630027
723;Totaal;Verweduwd;Particulier huishouden;2058;620702
724;Totaal;Verweduwd;Particulier huishouden;2059;611207
725;Totaal;Verweduwd;Particulier huishouden;2060;601662
726;Totaal;Verweduwd;Particulier huishouden;2061;592159
727;Totaal;Verweduwd;Particulier huishouden;2062;582785
728;Totaal;Verweduwd;Particulier huishouden;2063;573686
729;Totaal;Verweduwd;Particulier huishouden;2064;564944
730;Totaal;Verweduwd;Particulier huishouden;2065;556719
731;Totaal;Verweduwd;Particulier huishouden;2066;549085
732;Totaal;Verweduwd;Particulier huishouden;2067;542126
733;Totaal;Verweduwd;Particulier huishouden;2068;535908
734;Totaal;Verweduwd;Particulier huishouden;2069;530439
735;Totaal;Verweduwd;Particulier huishouden;2070;525746
736;Totaal;Verweduwd;Eenpersoonshuishouden;2025;659075
737;Totaal;Verweduwd;Eenpersoonshuishouden;2026;660889
738;Totaal;Verweduwd;Eenpersoonshuishouden;2027;662746
739;Totaal;Verweduwd;Eenpersoonshuishouden;2028;664746
740;Totaal;Verweduwd;Eenpersoonshuishouden;2029;666677
741;Totaal;Verweduwd;Eenpersoonshuishouden;2030;668449
742;Totaal;Verweduwd;Eenpersoonshuishouden;2031;669994
743;Totaal;Verweduwd;Eenpersoonshuishouden;2032;671226
744;Totaal;Verweduwd;Eenpersoonshuishouden;2033;672067
745;Totaal;Verweduwd;Eenpersoonshuishouden;2034;672449
746;Totaal;Verweduwd;Eenpersoonshuishouden;2035;672294
747;Totaal;Verweduwd;Eenpersoonshuishouden;2036;671480
748;Totaal;Verweduwd;Eenpersoonshuishouden;2037;670156
749;Totaal;Verweduwd;Eenpersoonshuishouden;2038;668181
750;Totaal;Verweduwd;Eenpersoonshuishouden;2039;665608
751;Totaal;Verweduwd;Eenpersoonshuishouden;2040;662485
752;Totaal;Verweduwd;Eenpersoonshuishouden;2041;658867
753;Totaal;Verweduwd;Eenpersoonshuishouden;2042;654775
754;Totaal;Verweduwd;Eenpersoonshuishouden;2043;650367
755;Totaal;Verweduwd;Eenpersoonshuishouden;2044;645713
756;Totaal;Verweduwd;Eenpersoonshuishouden;2045;640842
757;Totaal;Verweduwd;Eenpersoonshuishouden;2046;635730
758;Totaal;Verweduwd;Eenpersoonshuishouden;2047;630440
759;Totaal;Verweduwd;Eenpersoonshuishouden;2048;624966
760;Totaal;Verweduwd;Eenpersoonshuishouden;2049;619222
761;Totaal;Verweduwd;Eenpersoonshuishouden;2050;613154
762;Totaal;Verweduwd;Eenpersoonshuishouden;2051;606738
763;Totaal;Verweduwd;Eenpersoonshuishouden;2052;599955
764;Totaal;Verweduwd;Eenpersoonshuishouden;2053;592787
765;Totaal;Verweduwd;Eenpersoonshuishouden;2054;585293
766;Totaal;Verweduwd;Eenpersoonshuishouden;2055;577440
767;Totaal;Verweduwd;Eenpersoonshuishouden;2056;569263
768;Totaal;Verweduwd;Eenpersoonshuishouden;2057;560814
769;Totaal;Verweduwd;Eenpersoonshuishouden;2058;552164
770;Totaal;Verweduwd;Eenpersoonshuishouden;2059;543359
771;Totaal;Verweduwd;Eenpersoonshuishouden;2060;534522
772;Totaal;Verweduwd;Eenpersoonshuishouden;2061;525722
773;Totaal;Verweduwd;Eenpersoonshuishouden;2062;517063
774;Totaal;Verweduwd;Eenpersoonshuishouden;2063;508657
775;Totaal;Verweduwd;Eenpersoonshuishouden;2064;500616
776;Totaal;Verweduwd;Eenpersoonshuishouden;2065;493073
777;Totaal;Verweduwd;Eenpersoonshuishouden;2066;486104
778;Totaal;Verweduwd;Eenpersoonshuishouden;2067;479791
779;Totaal;Verweduwd;Eenpersoonshuishouden;2068;474198
780;Totaal;Verweduwd;Eenpersoonshuishouden;2069;469340
781;Totaal;Verweduwd;Eenpersoonshuishouden;2070;465206
782;Totaal;Verweduwd;Paar;2025;18445
783;Totaal;Verweduwd;Paar;2026;18238
784;Totaal;Verweduwd;Paar;2027;18023
785;Totaal;Verweduwd;Paar;2028;17805
786;Totaal;Verweduwd;Paar;2029;17570
787;Totaal;Verweduwd;Paar;2030;17322
788;Totaal;Verweduwd;Paar;2031;17066
789;Totaal;Verweduwd;Paar;2032;16785
790;Totaal;Verweduwd;Paar;2033;16485
791;Totaal;Verweduwd;Paar;2034;16185
792;Totaal;Verweduwd;Paar;2035;15862
793;Totaal;Verweduwd;Paar;2036;15534
794;Totaal;Verweduwd;Paar;2037;15188
795;Totaal;Verweduwd;Paar;2038;14842
796;Totaal;Verweduwd;Paar;2039;14487
797;Totaal;Verweduwd;Paar;2040;14131
798;Totaal;Verweduwd;Paar;2041;13776
799;Totaal;Verweduwd;Paar;2042;13406
800;Totaal;Verweduwd;Paar;2043;13068
801;Totaal;Verweduwd;Paar;2044;12711
802;Totaal;Verweduwd;Paar;2045;12370
803;Totaal;Verweduwd;Paar;2046;12019
804;Totaal;Verweduwd;Paar;2047;11687
805;Totaal;Verweduwd;Paar;2048;11354
806;Totaal;Verweduwd;Paar;2049;11042
807;Totaal;Verweduwd;Paar;2050;10724
808;Totaal;Verweduwd;Paar;2051;10424
809;Totaal;Verweduwd;Paar;2052;10120
810;Totaal;Verweduwd;Paar;2053;9839
811;Totaal;Verweduwd;Paar;2054;9555
812;Totaal;Verweduwd;Paar;2055;9292
813;Totaal;Verweduwd;Paar;2056;9030
814;Totaal;Verweduwd;Paar;2057;8781
815;Totaal;Verweduwd;Paar;2058;8544
816;Totaal;Verweduwd;Paar;2059;8312
817;Totaal;Verweduwd;Paar;2060;8088
818;Totaal;Verweduwd;Paar;2061;7880
819;Totaal;Verweduwd;Paar;2062;7675
820;Totaal;Verweduwd;Paar;2063;7491
821;Totaal;Verweduwd;Paar;2064;7303
822;Totaal;Verweduwd;Paar;2065;7126
823;Totaal;Verweduwd;Paar;2066;6956
824;Totaal;Verweduwd;Paar;2067;6802
825;Totaal;Verweduwd;Paar;2068;6654
826;Totaal;Verweduwd;Paar;2069;6505
827;Totaal;Verweduwd;Paar;2070;6375
828;Totaal;Verweduwd;Eenouderhuishouden;2025;68586
829;Totaal;Verweduwd;Eenouderhuishouden;2026;68362
830;Totaal;Verweduwd;Eenouderhuishouden;2027;68357
831;Totaal;Verweduwd;Eenouderhuishouden;2028;68215
832;Totaal;Verweduwd;Eenouderhuishouden;2029;68050
833;Totaal;Verweduwd;Eenouderhuishouden;2030;67864
834;Totaal;Verweduwd;Eenouderhuishouden;2031;67648
835;Totaal;Verweduwd;Eenouderhuishouden;2032;67416
836;Totaal;Verweduwd;Eenouderhuishouden;2033;67192
837;Totaal;Verweduwd;Eenouderhuishouden;2034;66969
838;Totaal;Verweduwd;Eenouderhuishouden;2035;66715
839;Totaal;Verweduwd;Eenouderhuishouden;2036;66539
840;Totaal;Verweduwd;Eenouderhuishouden;2037;66226
841;Totaal;Verweduwd;Eenouderhuishouden;2038;65927
842;Totaal;Verweduwd;Eenouderhuishouden;2039;65590
843;Totaal;Verweduwd;Eenouderhuishouden;2040;65264
