ID;Rijkswegen;Perioden;VerkeersintensiteitenRijkswegen_1
4256;Rijksweg 73 (A73);2018 juni;2150.0
4257;Rijksweg 73 (A73);2018 juli;1966.0
4258;Rijksweg 73 (A73);2018 augustus;2074.0
4259;Rijksweg 73 (A73);2018 september;2053.0
4260;Rijksweg 73 (A73);2018 oktober;1988.0
4261;Rijksweg 73 (A73);2018 november;1892.0
4262;Rijksweg 73 (A73);2018 december;1732.0
4263;Rijksweg 73 (A73);2018;1996.0
4264;Rijksweg 74 (A74);2011 januari;
4265;Rijksweg 74 (A74);2011 februari;
4266;Rijksweg 74 (A74);2011 maart;
4267;Rijksweg 74 (A74);2011 april;
4268;Rijksweg 74 (A74);2011 mei;
4269;Rijksweg 74 (A74);2011 juni;
4270;Rijksweg 74 (A74);2011 juli;
4271;Rijksweg 74 (A74);2011 augustus;
4272;Rijksweg 74 (A74);2011 september;
4273;Rijksweg 74 (A74);2011 oktober;
4274;Rijksweg 74 (A74);2011 november;
4275;Rijksweg 74 (A74);2011 december;
4276;Rijksweg 74 (A74);2011;
4277;Rijksweg 74 (A74);2012 januari;
4278;Rijksweg 74 (A74);2012 februari;
4279;Rijksweg 74 (A74);2012 maart;
4280;Rijksweg 74 (A74);2012 april;
4281;Rijksweg 74 (A74);2012 mei;883.0
4282;Rijksweg 74 (A74);2012 juni;909.0
4283;Rijksweg 74 (A74);2012 juli;1002.0
4284;Rijksweg 74 (A74);2012 augustus;1011.0
4285;Rijksweg 74 (A74);2012 september;919.0
4286;Rijksweg 74 (A74);2012 oktober;890.0
4287;Rijksweg 74 (A74);2012 november;812.0
4288;Rijksweg 74 (A74);2012 december;748.0
4289;Rijksweg 74 (A74);2012;601.0
4290;Rijksweg 74 (A74);2013 januari;752.0
4291;Rijksweg 74 (A74);2013 februari;831.0
4292;Rijksweg 74 (A74);2013 maart;865.0
4293;Rijksweg 74 (A74);2013 april;890.0
4294;Rijksweg 74 (A74);2013 mei;959.0
4295;Rijksweg 74 (A74);2013 juni;950.0
4296;Rijksweg 74 (A74);2013 juli;1060.0
4297;Rijksweg 74 (A74);2013 augustus;1088.0
4298;Rijksweg 74 (A74);2013 september;967.0
4299;Rijksweg 74 (A74);2013 oktober;956.0
4300;Rijksweg 74 (A74);2013 november;869.0
4301;Rijksweg 74 (A74);2013 december;846.0
4302;Rijksweg 74 (A74);2013;920.0
4303;Rijksweg 74 (A74);2014 januari;847.0
4304;Rijksweg 74 (A74);2014 februari;948.0
4305;Rijksweg 74 (A74);2014 maart;965.0
4306;Rijksweg 74 (A74);2014 april;1017.0
4307;Rijksweg 74 (A74);2014 mei;1025.0
4308;Rijksweg 74 (A74);2014 juni;1078.0
4309;Rijksweg 74 (A74);2014 juli;1131.0
4310;Rijksweg 74 (A74);2014 augustus;1211.0
4311;Rijksweg 74 (A74);2014 september;1067.0
4312;Rijksweg 74 (A74);2014 oktober;1071.0
4313;Rijksweg 74 (A74);2014 november;952.0
4314;Rijksweg 74 (A74);2014 december;933.0
4315;Rijksweg 74 (A74);2014;1021.0
4316;Rijksweg 74 (A74);2015 januari;912.0
4317;Rijksweg 74 (A74);2015 februari;1016.0
4318;Rijksweg 74 (A74);2015 maart;1046.0
4319;Rijksweg 74 (A74);2015 april;1092.0
4320;Rijksweg 74 (A74);2015 mei;1152.0
4321;Rijksweg 74 (A74);2015 juni;1156.0
4322;Rijksweg 74 (A74);2015 juli;1249.0
4323;Rijksweg 74 (A74);2015 augustus;1290.0
4324;Rijksweg 74 (A74);2015 september;1155.0
4325;Rijksweg 74 (A74);2015 oktober;1138.0
4326;Rijksweg 74 (A74);2015 november;1033.0
4327;Rijksweg 74 (A74);2015 december;1046.0
4328;Rijksweg 74 (A74);2015;1108.0
4329;Rijksweg 74 (A74);2016 januari;986.0
4330;Rijksweg 74 (A74);2016 februari;1138.0
4331;Rijksweg 74 (A74);2016 maart;1188.0
4332;Rijksweg 74 (A74);2016 april;1183.0
4333;Rijksweg 74 (A74);2016 mei;1290.0
4334;Rijksweg 74 (A74);2016 juni;1235.0
4335;Rijksweg 74 (A74);2016 juli;1377.0
4336;Rijksweg 74 (A74);2016 augustus;1465.0
4337;Rijksweg 74 (A74);2016 september;1323.0
4338;Rijksweg 74 (A74);2016 oktober;1259.0
4339;Rijksweg 74 (A74);2016 november;1149.0
4340;Rijksweg 74 (A74);2016 december;1125.0
4341;Rijksweg 74 (A74);2016;1227.0
4342;Rijksweg 74 (A74);2017 januari;1078.0
4343;Rijksweg 74 (A74);2017 februari;1200.0
4344;Rijksweg 74 (A74);2017 maart;1279.0
4345;Rijksweg 74 (A74);2017 april;1321.0
4346;Rijksweg 74 (A74);2017 mei;1255.0
4347;Rijksweg 74 (A74);2017 juni;1395.0
4348;Rijksweg 74 (A74);2017 juli;1462.0
4349;Rijksweg 74 (A74);2017 augustus;1539.0
4350;Rijksweg 74 (A74);2017 september;1359.0
4351;Rijksweg 74 (A74);2017 oktober;1327.0
4352;Rijksweg 74 (A74);2017 november;1201.0
4353;Rijksweg 74 (A74);2017 december;1154.0
4354;Rijksweg 74 (A74);2017;1298.0
4355;Rijksweg 74 (A74);2018 januari;1161.0
4356;Rijksweg 74 (A74);2018 februari;1232.0
4357;Rijksweg 74 (A74);2018 maart;1352.0
4358;Rijksweg 74 (A74);2018 april;1388.0
4359;Rijksweg 74 (A74);2018 mei;1440.0
4360;Rijksweg 74 (A74);2018 juni;1432.0
4361;Rijksweg 74 (A74);2018 juli;1399.0
4362;Rijksweg 74 (A74);2018 augustus;1524.0
4363;Rijksweg 74 (A74);2018 september;1372.0
4364;Rijksweg 74 (A74);2018 oktober;1373.0
4365;Rijksweg 74 (A74);2018 november;1213.0
4366;Rijksweg 74 (A74);2018 december;1156.0
4367;Rijksweg 74 (A74);2018;1337.0
4368;Rijksweg 76 (A76);2011 januari;1709.0
4369;Rijksweg 76 (A76);2011 februari;1814.0
4370;Rijksweg 76 (A76);2011 maart;1871.0
4371;Rijksweg 76 (A76);2011 april;1847.0
4372;Rijksweg 76 (A76);2011 mei;1905.0
4373;Rijksweg 76 (A76);2011 juni;1985.0
4374;Rijksweg 76 (A76);2011 juli;1985.0
4375;Rijksweg 76 (A76);2011 augustus;2004.0
4376;Rijksweg 76 (A76);2011 september;2028.0
4377;Rijksweg 76 (A76);2011 oktober;2026.0
4378;Rijksweg 76 (A76);2011 november;1934.0
4379;Rijksweg 76 (A76);2011 december;1824.0
4380;Rijksweg 76 (A76);2011;1911.0
4381;Rijksweg 76 (A76);2012 januari;1672.0
4382;Rijksweg 76 (A76);2012 februari;1708.0
4383;Rijksweg 76 (A76);2012 maart;1840.0
4384;Rijksweg 76 (A76);2012 april;1866.0
4385;Rijksweg 76 (A76);2012 mei;1901.0
4386;Rijksweg 76 (A76);2012 juni;1870.0
4387;Rijksweg 76 (A76);2012 juli;1854.0
4388;Rijksweg 76 (A76);2012 augustus;1954.0
4389;Rijksweg 76 (A76);2012 september;1895.0
4390;Rijksweg 76 (A76);2012 oktober;1969.0
4391;Rijksweg 76 (A76);2012 november;1777.0
4392;Rijksweg 76 (A76);2012 december;1647.0
4393;Rijksweg 76 (A76);2012;1830.0
4394;Rijksweg 76 (A76);2013 januari;1574.0
4395;Rijksweg 76 (A76);2013 februari;1623.0
4396;Rijksweg 76 (A76);2013 maart;1692.0
4397;Rijksweg 76 (A76);2013 april;1809.0
4398;Rijksweg 76 (A76);2013 mei;1930.0
4399;Rijksweg 76 (A76);2013 juni;1938.0
4400;Rijksweg 76 (A76);2013 juli;1898.0
4401;Rijksweg 76 (A76);2013 augustus;2001.0
4402;Rijksweg 76 (A76);2013 september;1913.0
4403;Rijksweg 76 (A76);2013 oktober;1911.0
4404;Rijksweg 76 (A76);2013 november;1806.0
4405;Rijksweg 76 (A76);2013 december;1770.0
4406;Rijksweg 76 (A76);2013;1823.0
4407;Rijksweg 76 (A76);2014 januari;1745.0
4408;Rijksweg 76 (A76);2014 februari;1694.0
4409;Rijksweg 76 (A76);2014 maart;1769.0
4410;Rijksweg 76 (A76);2014 april;1945.0
4411;Rijksweg 76 (A76);2014 mei;1952.0
4412;Rijksweg 76 (A76);2014 juni;2059.0
4413;Rijksweg 76 (A76);2014 juli;2070.0
4414;Rijksweg 76 (A76);2014 augustus;2007.0
4415;Rijksweg 76 (A76);2014 september;1918.0
4416;Rijksweg 76 (A76);2014 oktober;1924.0
4417;Rijksweg 76 (A76);2014 november;1886.0
4418;Rijksweg 76 (A76);2014 december;1822.0
4419;Rijksweg 76 (A76);2014;1900.0
4420;Rijksweg 76 (A76);2015 januari;1742.0
4421;Rijksweg 76 (A76);2015 februari;1826.0
4422;Rijksweg 76 (A76);2015 maart;1903.0
4423;Rijksweg 76 (A76);2015 april;2016.0
4424;Rijksweg 76 (A76);2015 mei;2007.0
4425;Rijksweg 76 (A76);2015 juni;2084.0
4426;Rijksweg 76 (A76);2015 juli;2125.0
4427;Rijksweg 76 (A76);2015 augustus;2040.0
4428;Rijksweg 76 (A76);2015 september;2038.0
4429;Rijksweg 76 (A76);2015 oktober;2040.0
4430;Rijksweg 76 (A76);2015 november;2002.0
4431;Rijksweg 76 (A76);2015 december;1997.0
4432;Rijksweg 76 (A76);2015;1986.0
4433;Rijksweg 76 (A76);2016 januari;1884.0
4434;Rijksweg 76 (A76);2016 februari;1924.0
4435;Rijksweg 76 (A76);2016 maart;2034.0
4436;Rijksweg 76 (A76);2016 april;2023.0
4437;Rijksweg 76 (A76);2016 mei;2087.0
4438;Rijksweg 76 (A76);2016 juni;2034.0
4439;Rijksweg 76 (A76);2016 juli;2194.0
4440;Rijksweg 76 (A76);2016 augustus;2096.0
4441;Rijksweg 76 (A76);2016 september;2116.0
4442;Rijksweg 76 (A76);2016 oktober;2097.0
4443;Rijksweg 76 (A76);2016 november;2011.0
4444;Rijksweg 76 (A76);2016 december;1946.0
4445;Rijksweg 76 (A76);2016;2037.0
4446;Rijksweg 76 (A76);2017 januari;1813.0
4447;Rijksweg 76 (A76);2017 februari;1887.0
4448;Rijksweg 76 (A76);2017 maart;2007.0
4449;Rijksweg 76 (A76);2017 april;2097.0
4450;Rijksweg 76 (A76);2017 mei;2088.0
4451;Rijksweg 76 (A76);2017 juni;2165.0
4452;Rijksweg 76 (A76);2017 juli;2148.0
4453;Rijksweg 76 (A76);2017 augustus;2128.0
4454;Rijksweg 76 (A76);2017 september;2097.0
4455;Rijksweg 76 (A76);2017 oktober;2141.0
4456;Rijksweg 76 (A76);2017 november;2030.0
4457;Rijksweg 76 (A76);2017 december;1925.0
4458;Rijksweg 76 (A76);2017;2044.0
4459;Rijksweg 76 (A76);2018 januari;1918.0
4460;Rijksweg 76 (A76);2018 februari;1941.0
4461;Rijksweg 76 (A76);2018 maart;2062.0
4462;Rijksweg 76 (A76);2018 april;2186.0
4463;Rijksweg 76 (A76);2018 mei;2165.0
4464;Rijksweg 76 (A76);2018 juni;2207.0
4465;Rijksweg 76 (A76);2018 juli;2217.0
4466;Rijksweg 76 (A76);2018 augustus;2262.0
4467;Rijksweg 76 (A76);2018 september;2198.0
4468;Rijksweg 76 (A76);2018 oktober;2148.0
4469;Rijksweg 76 (A76);2018 november;2008.0
4470;Rijksweg 76 (A76);2018 december;1903.0
4471;Rijksweg 76 (A76);2018;2101.0
4472;Rijksweg 77 (A77);2011 januari;
4473;Rijksweg 77 (A77);2011 februari;
4474;Rijksweg 77 (A77);2011 maart;
4475;Rijksweg 77 (A77);2011 april;
4476;Rijksweg 77 (A77);2011 mei;
4477;Rijksweg 77 (A77);2011 juni;
4478;Rijksweg 77 (A77);2011 juli;
4479;Rijksweg 77 (A77);2011 augustus;
4480;Rijksweg 77 (A77);2011 september;
4481;Rijksweg 77 (A77);2011 oktober;
4482;Rijksweg 77 (A77);2011 november;
4483;Rijksweg 77 (A77);2011 december;
4484;Rijksweg 77 (A77);2011;
4485;Rijksweg 77 (A77);2012 januari;
4486;Rijksweg 77 (A77);2012 februari;
4487;Rijksweg 77 (A77);2012 maart;
4488;Rijksweg 77 (A77);2012 april;
4489;Rijksweg 77 (A77);2012 mei;
4490;Rijksweg 77 (A77);2012 juni;
4491;Rijksweg 77 (A77);2012 juli;
4492;Rijksweg 77 (A77);2012 augustus;
4493;Rijksweg 77 (A77);2012 september;
4494;Rijksweg 77 (A77);2012 oktober;
4495;Rijksweg 77 (A77);2012 november;
4496;Rijksweg 77 (A77);2012 december;
4497;Rijksweg 77 (A77);2012;
4498;Rijksweg 77 (A77);2013 januari;590.0
4499;Rijksweg 77 (A77);2013 februari;617.0
4500;Rijksweg 77 (A77);2013 maart;663.0
4501;Rijksweg 77 (A77);2013 april;700.0
4502;Rijksweg 77 (A77);2013 mei;708.0
4503;Rijksweg 77 (A77);2013 juni;712.0
4504;Rijksweg 77 (A77);2013 juli;686.0
4505;Rijksweg 77 (A77);2013 augustus;729.0
4506;Rijksweg 77 (A77);2013 september;767.0
4507;Rijksweg 77 (A77);2013 oktober;779.0
4508;Rijksweg 77 (A77);2013 november;653.0
4509;Rijksweg 77 (A77);2013 december;674.0
4510;Rijksweg 77 (A77);2013;690.0
4511;Rijksweg 77 (A77);2014 januari;654.0
4512;Rijksweg 77 (A77);2014 februari;706.0
4513;Rijksweg 77 (A77);2014 maart;693.0
4514;Rijksweg 77 (A77);2014 april;761.0
4515;Rijksweg 77 (A77);2014 mei;747.0
4516;Rijksweg 77 (A77);2014 juni;779.0
4517;Rijksweg 77 (A77);2014 juli;756.0
4518;Rijksweg 77 (A77);2014 augustus;764.0
4519;Rijksweg 77 (A77);2014 september;751.0
4520;Rijksweg 77 (A77);2014 oktober;748.0
4521;Rijksweg 77 (A77);2014 november;689.0
4522;Rijksweg 77 (A77);2014 december;694.0
4523;Rijksweg 77 (A77);2014;729.0
4524;Rijksweg 77 (A77);2015 januari;655.0
4525;Rijksweg 77 (A77);2015 februari;672.0
4526;Rijksweg 77 (A77);2015 maart;711.0
4527;Rijksweg 77 (A77);2015 april;760.0
4528;Rijksweg 77 (A77);2015 mei;778.0
4529;Rijksweg 77 (A77);2015 juni;779.0
4530;Rijksweg 77 (A77);2015 juli;795.0
4531;Rijksweg 77 (A77);2015 augustus;764.0
4532;Rijksweg 77 (A77);2015 september;758.0
4533;Rijksweg 77 (A77);2015 oktober;730.0
4534;Rijksweg 77 (A77);2015 november;771.0
4535;Rijksweg 77 (A77);2015 december;694.0
4536;Rijksweg 77 (A77);2015;739.0
4537;Rijksweg 77 (A77);2016 januari;614.0
4538;Rijksweg 77 (A77);2016 februari;699.0
4539;Rijksweg 77 (A77);2016 maart;813.0
4540;Rijksweg 77 (A77);2016 april;765.0
4541;Rijksweg 77 (A77);2016 mei;773.0
4542;Rijksweg 77 (A77);2016 juni;736.0
4543;Rijksweg 77 (A77);2016 juli;793.0
4544;Rijksweg 77 (A77);2016 augustus;757.0
4545;Rijksweg 77 (A77);2016 september;733.0
4546;Rijksweg 77 (A77);2016 oktober;706.0
4547;Rijksweg 77 (A77);2016 november;618.0
4548;Rijksweg 77 (A77);2016 december;674.0
4549;Rijksweg 77 (A77);2016;723.0
4550;Rijksweg 77 (A77);2017 januari;620.0
4551;Rijksweg 77 (A77);2017 februari;667.0
4552;Rijksweg 77 (A77);2017 maart;715.0
4553;Rijksweg 77 (A77);2017 april;752.0
4554;Rijksweg 77 (A77);2017 mei;730.0
4555;Rijksweg 77 (A77);2017 juni;873.0
4556;Rijksweg 77 (A77);2017 juli;917.0
4557;Rijksweg 77 (A77);2017 augustus;875.0
4558;Rijksweg 77 (A77);2017 september;908.0
4559;Rijksweg 77 (A77);2017 oktober;875.0
4560;Rijksweg 77 (A77);2017 november;857.0
4561;Rijksweg 77 (A77);2017 december;686.0
4562;Rijksweg 77 (A77);2017;789.0
4563;Rijksweg 77 (A77);2018 januari;650.0
4564;Rijksweg 77 (A77);2018 februari;619.0
4565;Rijksweg 77 (A77);2018 maart;760.0
4566;Rijksweg 77 (A77);2018 april;800.0
4567;Rijksweg 77 (A77);2018 mei;816.0
4568;Rijksweg 77 (A77);2018 juni;793.0
4569;Rijksweg 77 (A77);2018 juli;824.0
4570;Rijksweg 77 (A77);2018 augustus;843.0
4571;Rijksweg 77 (A77);2018 september;790.0
4572;Rijksweg 77 (A77);2018 oktober;664.0
4573;Rijksweg 77 (A77);2018 november;592.0
4574;Rijksweg 77 (A77);2018 december;564.0
4575;Rijksweg 77 (A77);2018;726.0
4576;Rijksweg 79 (A79);2011 januari;1185.0
4577;Rijksweg 79 (A79);2011 februari;1292.0
4578;Rijksweg 79 (A79);2011 maart;1252.0
4579;Rijksweg 79 (A79);2011 april;1304.0
4580;Rijksweg 79 (A79);2011 mei;1300.0
4581;Rijksweg 79 (A79);2011 juni;1271.0
4582;Rijksweg 79 (A79);2011 juli;1151.0
4583;Rijksweg 79 (A79);2011 augustus;1216.0
4584;Rijksweg 79 (A79);2011 september;1339.0
4585;Rijksweg 79 (A79);2011 oktober;1318.0
4586;Rijksweg 79 (A79);2011 november;1362.0
4587;Rijksweg 79 (A79);2011 december;1263.0
4588;Rijksweg 79 (A79);2011;1271.0
4589;Rijksweg 79 (A79);2012 januari;1207.0
4590;Rijksweg 79 (A79);2012 februari;1116.0
4591;Rijksweg 79 (A79);2012 maart;1246.0
4592;Rijksweg 79 (A79);2012 april;1191.0
4593;Rijksweg 79 (A79);2012 mei;1277.0
4594;Rijksweg 79 (A79);2012 juni;1338.0
4595;Rijksweg 79 (A79);2012 juli;1160.0
4596;Rijksweg 79 (A79);2012 augustus;1275.0
4597;Rijksweg 79 (A79);2012 september;1325.0
4598;Rijksweg 79 (A79);2012 oktober;1325.0
4599;Rijksweg 79 (A79);2012 november;1404.0
4600;Rijksweg 79 (A79);2012 december;1240.0
4601;Rijksweg 79 (A79);2012;1259.0
4602;Rijksweg 79 (A79);2013 januari;1234.0
4603;Rijksweg 79 (A79);2013 februari;1156.0
4604;Rijksweg 79 (A79);2013 maart;1288.0
4605;Rijksweg 79 (A79);2013 april;1323.0
4606;Rijksweg 79 (A79);2013 mei;1307.0
4607;Rijksweg 79 (A79);2013 juni;1292.0
4608;Rijksweg 79 (A79);2013 juli;1165.0
4609;Rijksweg 79 (A79);2013 augustus;1248.0
4610;Rijksweg 79 (A79);2013 september;1356.0
4611;Rijksweg 79 (A79);2013 oktober;1360.0
4612;Rijksweg 79 (A79);2013 november;1342.0
4613;Rijksweg 79 (A79);2013 december;1265.0
4614;Rijksweg 79 (A79);2013;1278.0
4615;Rijksweg 79 (A79);2014 januari;1262.0
4616;Rijksweg 79 (A79);2014 februari;1282.0
4617;Rijksweg 79 (A79);2014 maart;1223.0
4618;Rijksweg 79 (A79);2014 april;1301.0
4619;Rijksweg 79 (A79);2014 mei;1285.0
4620;Rijksweg 79 (A79);2014 juni;1311.0
4621;Rijksweg 79 (A79);2014 juli;1174.0
4622;Rijksweg 79 (A79);2014 augustus;1195.0
4623;Rijksweg 79 (A79);2014 september;1332.0
4624;Rijksweg 79 (A79);2014 oktober;1352.0
4625;Rijksweg 79 (A79);2014 november;1345.0
4626;Rijksweg 79 (A79);2014 december;1255.0
4627;Rijksweg 79 (A79);2014;1276.0
4628;Rijksweg 79 (A79);2015 januari;1231.0
4629;Rijksweg 79 (A79);2015 februari;1212.0
4630;Rijksweg 79 (A79);2015 maart;1339.0
4631;Rijksweg 79 (A79);2015 april;1333.0
4632;Rijksweg 79 (A79);2015 mei;1279.0
4633;Rijksweg 79 (A79);2015 juni;1350.0
4634;Rijksweg 79 (A79);2015 juli;1325.0
4635;Rijksweg 79 (A79);2015 augustus;1203.0
4636;Rijksweg 79 (A79);2015 september;1401.0
4637;Rijksweg 79 (A79);2015 oktober;1372.0
4638;Rijksweg 79 (A79);2015 november;1400.0
4639;Rijksweg 79 (A79);2015 december;1347.0
4640;Rijksweg 79 (A79);2015;1316.0
4641;Rijksweg 79 (A79);2016 januari;1299.0
4642;Rijksweg 79 (A79);2016 februari;1280.0
4643;Rijksweg 79 (A79);2016 maart;1396.0
4644;Rijksweg 79 (A79);2016 april;1378.0
4645;Rijksweg 79 (A79);2016 mei;1302.0
4646;Rijksweg 79 (A79);2016 juni;1341.0
4647;Rijksweg 79 (A79);2016 juli;1258.0
4648;Rijksweg 79 (A79);2016 augustus;1155.0
4649;Rijksweg 79 (A79);2016 september;1289.0
4650;Rijksweg 79 (A79);2016 oktober;1277.0
4651;Rijksweg 79 (A79);2016 november;1360.0
4652;Rijksweg 79 (A79);2016 december;1288.0
4653;Rijksweg 79 (A79);2016;1302.0
4654;Rijksweg 79 (A79);2017 januari;1222.0
4655;Rijksweg 79 (A79);2017 februari;1269.0
4656;Rijksweg 79 (A79);2017 maart;1343.0
4657;Rijksweg 79 (A79);2017 april;1289.0
4658;Rijksweg 79 (A79);2017 mei;1325.0
4659;Rijksweg 79 (A79);2017 juni;1420.0
4660;Rijksweg 79 (A79);2017 juli;1389.0
4661;Rijksweg 79 (A79);2017 augustus;1290.0
4662;Rijksweg 79 (A79);2017 september;1402.0
4663;Rijksweg 79 (A79);2017 oktober;1421.0
4664;Rijksweg 79 (A79);2017 november;1457.0
4665;Rijksweg 79 (A79);2017 december;1344.0
4666;Rijksweg 79 (A79);2017;1348.0
4667;Rijksweg 79 (A79);2018 januari;1416.0
4668;Rijksweg 79 (A79);2018 februari;1399.0
4669;Rijksweg 79 (A79);2018 maart;1523.0
4670;Rijksweg 79 (A79);2018 april;1349.0
4671;Rijksweg 79 (A79);2018 mei;1413.0
4672;Rijksweg 79 (A79);2018 juni;1399.0
4673;Rijksweg 79 (A79);2018 juli;1382.0
4674;Rijksweg 79 (A79);2018 augustus;1401.0
4675;Rijksweg 79 (A79);2018 september;1398.0
4676;Rijksweg 79 (A79);2018 oktober;1425.0
4677;Rijksweg 79 (A79);2018 november;1319.0
4678;Rijksweg 79 (A79);2018 december;1219.0
4679;Rijksweg 79 (A79);2018;1387.0
4680;Rijksweg 99 (N99);2011 januari;388.0
4681;Rijksweg 99 (N99);2011 februari;438.0
4682;Rijksweg 99 (N99);2011 maart;496.0
4683;Rijksweg 99 (N99);2011 april;574.0
4684;Rijksweg 99 (N99);2011 mei;559.0
4685;Rijksweg 99 (N99);2011 juni;581.0
4686;Rijksweg 99 (N99);2011 juli;593.0
4687;Rijksweg 99 (N99);2011 augustus;555.0
4688;Rijksweg 99 (N99);2011 september;548.0
4689;Rijksweg 99 (N99);2011 oktober;512.0
4690;Rijksweg 99 (N99);2011 november;453.0
4691;Rijksweg 99 (N99);2011 december;424.0
4692;Rijksweg 99 (N99);2011;510.0
4693;Rijksweg 99 (N99);2012 januari;412.0
4694;Rijksweg 99 (N99);2012 februari;411.0
4695;Rijksweg 99 (N99);2012 maart;486.0
4696;Rijksweg 99 (N99);2012 april;548.0
4697;Rijksweg 99 (N99);2012 mei;604.0
4698;Rijksweg 99 (N99);2012 juni;601.0
4699;Rijksweg 99 (N99);2012 juli;619.0
4700;Rijksweg 99 (N99);2012 augustus;629.0
4701;Rijksweg 99 (N99);2012 september;585.0
4702;Rijksweg 99 (N99);2012 oktober;546.0
4703;Rijksweg 99 (N99);2012 november;509.0
4704;Rijksweg 99 (N99);2012 december;441.0
4705;Rijksweg 99 (N99);2012;533.0
4706;Rijksweg 99 (N99);2013 januari;437.0
4707;Rijksweg 99 (N99);2013 februari;490.0
4708;Rijksweg 99 (N99);2013 maart;527.0
4709;Rijksweg 99 (N99);2013 april;572.0
4710;Rijksweg 99 (N99);2013 mei;621.0
4711;Rijksweg 99 (N99);2013 juni;645.0
4712;Rijksweg 99 (N99);2013 juli;629.0
4713;Rijksweg 99 (N99);2013 augustus;611.0
4714;Rijksweg 99 (N99);2013 september;568.0
4715;Rijksweg 99 (N99);2013 oktober;520.0
4716;Rijksweg 99 (N99);2013 november;472.0
4717;Rijksweg 99 (N99);2013 december;426.0
4718;Rijksweg 99 (N99);2013;543.0
4719;Rijksweg 99 (N99);2014 januari;432.0
4720;Rijksweg 99 (N99);2014 februari;445.0
4721;Rijksweg 99 (N99);2014 maart;477.0
4722;Rijksweg 99 (N99);2014 april;491.0
4723;Rijksweg 99 (N99);2014 mei;490.0
4724;Rijksweg 99 (N99);2014 juni;505.0
4725;Rijksweg 99 (N99);2014 juli;498.0
4726;Rijksweg 99 (N99);2014 augustus;513.0
4727;Rijksweg 99 (N99);2014 september;500.0
4728;Rijksweg 99 (N99);2014 oktober;490.0
4729;Rijksweg 99 (N99);2014 november;443.0
4730;Rijksweg 99 (N99);2014 december;397.0
4731;Rijksweg 99 (N99);2014;474.0
4732;Rijksweg 99 (N99);2015 januari;388.0
4733;Rijksweg 99 (N99);2015 februari;409.0
4734;Rijksweg 99 (N99);2015 maart;442.0
4735;Rijksweg 99 (N99);2015 april;471.0
4736;Rijksweg 99 (N99);2015 mei;485.0
4737;Rijksweg 99 (N99);2015 juni;498.0
4738;Rijksweg 99 (N99);2015 juli;508.0
4739;Rijksweg 99 (N99);2015 augustus;546.0
4740;Rijksweg 99 (N99);2015 september;492.0
4741;Rijksweg 99 (N99);2015 oktober;488.0
4742;Rijksweg 99 (N99);2015 november;436.0
4743;Rijksweg 99 (N99);2015 december;406.0
4744;Rijksweg 99 (N99);2015;464.0
4745;Rijksweg 99 (N99);2016 januari;388.0
4746;Rijksweg 99 (N99);2016 februari;425.0
4747;Rijksweg 99 (N99);2016 maart;454.0
4748;Rijksweg 99 (N99);2016 april;490.0
4749;Rijksweg 99 (N99);2016 mei;537.0
4750;Rijksweg 99 (N99);2016 juni;531.0
4751;Rijksweg 99 (N99);2016 juli;542.0
4752;Rijksweg 99 (N99);2016 augustus;556.0
4753;Rijksweg 99 (N99);2016 september;533.0
4754;Rijksweg 99 (N99);2016 oktober;509.0
4755;Rijksweg 99 (N99);2016 november;467.0
4756;Rijksweg 99 (N99);2016 december;414.0
4757;Rijksweg 99 (N99);2016;487.0
4758;Rijksweg 99 (N99);2017 januari;405.0
4759;Rijksweg 99 (N99);2017 februari;429.0
4760;Rijksweg 99 (N99);2017 maart;495.0
4761;Rijksweg 99 (N99);2017 april;528.0
4762;Rijksweg 99 (N99);2017 mei;536.0
4763;Rijksweg 99 (N99);2017 juni;635.0
4764;Rijksweg 99 (N99);2017 juli;604.0
4765;Rijksweg 99 (N99);2017 augustus;611.0
4766;Rijksweg 99 (N99);2017 september;596.0
4767;Rijksweg 99 (N99);2017 oktober;567.0
4768;Rijksweg 99 (N99);2017 november;500.0
4769;Rijksweg 99 (N99);2017 december;437.0
4770;Rijksweg 99 (N99);2017;529.0
4771;Rijksweg 99 (N99);2018 januari;459.0
4772;Rijksweg 99 (N99);2018 februari;483.0
4773;Rijksweg 99 (N99);2018 maart;522.0
4774;Rijksweg 99 (N99);2018 april;767.0
4775;Rijksweg 99 (N99);2018 mei;821.0
4776;Rijksweg 99 (N99);2018 juni;837.0
4777;Rijksweg 99 (N99);2018 juli;825.0
4778;Rijksweg 99 (N99);2018 augustus;742.0
4779;Rijksweg 99 (N99);2018 september;675.0
4780;Rijksweg 99 (N99);2018 oktober;692.0
4781;Rijksweg 99 (N99);2018 november;701.0
4782;Rijksweg 99 (N99);2018 december;1259.0
4783;Rijksweg 99 (N99);2018;732.0
4784;Rijksweg 200 (N200);2011 januari;875.0
4785;Rijksweg 200 (N200);2011 februari;816.0
4786;Rijksweg 200 (N200);2011 maart;905.0
4787;Rijksweg 200 (N200);2011 april;1019.0
4788;Rijksweg 200 (N200);2011 mei;973.0
4789;Rijksweg 200 (N200);2011 juni;1058.0
4790;Rijksweg 200 (N200);2011 juli;988.0
4791;Rijksweg 200 (N200);2011 augustus;924.0
4792;Rijksweg 200 (N200);2011 september;954.0
4793;Rijksweg 200 (N200);2011 oktober;885.0
4794;Rijksweg 200 (N200);2011 november;897.0
