ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
1887;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Krimpenerwaard;2020;41470.0;29790.0;72.0;81.0;58.0;23.0;19.0
1888;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Krimpenerwaard;2021;41650.0;30290.0;73.0;81.0;58.0;23.0;19.0
1889;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Krimpenerwaard;2022;41790.0;31080.0;74.0;81.0;57.0;24.0;19.0
1890;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2014;16430.0;11050.0;67.0;81.0;57.0;24.0;19.0
1891;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2015;16430.0;11150.0;68.0;81.0;56.0;25.0;19.0
1892;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2016;16460.0;11330.0;69.0;81.0;56.0;26.0;19.0
1893;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2017;16550.0;11610.0;70.0;82.0;55.0;27.0;18.0
1894;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2018;16730.0;11860.0;71.0;82.0;55.0;27.0;18.0
1895;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2019;16830.0;12120.0;72.0;82.0;55.0;26.0;18.0
1896;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2020;17020.0;12190.0;72.0;82.0;59.0;23.0;18.0
1897;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2021;17090.0;12400.0;73.0;81.0;58.0;23.0;19.0
1898;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laarbeek;2022;17120.0;12640.0;74.0;81.0;57.0;24.0;19.0
1899;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2014;65640.0;44610.0;68.0;84.0;59.0;25.0;16.0
1900;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2015;65800.0;44700.0;68.0;84.0;58.0;26.0;16.0
1901;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2016;65830.0;45270.0;69.0;84.0;57.0;27.0;16.0
1902;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2017;66170.0;46160.0;70.0;84.0;57.0;27.0;16.0
1903;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2018;66490.0;47240.0;71.0;84.0;56.0;28.0;16.0
1904;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2019;66880.0;48100.0;72.0;84.0;56.0;28.0;16.0
1905;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2020;67310.0;48110.0;71.0;84.0;60.0;25.0;16.0
1906;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2021;67580.0;48810.0;72.0;84.0;59.0;25.0;16.0
1907;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Land van Cuijk;2022;67730.0;49690.0;73.0;84.0;59.0;26.0;16.0
1908;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2014;28750.0;17160.0;60.0;87.0;62.0;25.0;13.0
1909;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2015;28600.0;17090.0;60.0;87.0;61.0;27.0;13.0
1910;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2016;28600.0;17100.0;60.0;88.0;60.0;28.0;12.0
1911;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2017;28590.0;17240.0;60.0;88.0;59.0;29.0;12.0
1912;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2018;28520.0;17390.0;61.0;88.0;60.0;28.0;12.0
1913;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2019;28390.0;17530.0;62.0;88.0;59.0;29.0;12.0
1914;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2020;28150.0;17180.0;61.0;88.0;63.0;25.0;12.0
1915;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2021;27810.0;17080.0;61.0;88.0;63.0;25.0;12.0
1916;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landgraaf;2022;27600.0;17340.0;63.0;88.0;62.0;26.0;12.0
1917;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2014;8010.0;5460.0;68.0;76.0;54.0;23.0;24.0
1918;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2015;8160.0;5620.0;69.0;76.0;52.0;24.0;24.0
1919;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2016;8320.0;5790.0;70.0;76.0;51.0;25.0;24.0
1920;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2017;8480.0;5960.0;70.0;76.0;51.0;25.0;24.0
1921;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2018;8490.0;6010.0;71.0;75.0;50.0;25.0;25.0
1922;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2019;8450.0;6010.0;71.0;75.0;50.0;25.0;25.0
1923;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2020;8450.0;5950.0;70.0;74.0;53.0;22.0;26.0
1924;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2021;8390.0;5950.0;71.0;73.0;52.0;21.0;27.0
1925;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Landsmeer;2022;8370.0;6040.0;72.0;73.0;51.0;22.0;27.0
1926;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2014;41360.0;30050.0;73.0;83.0;61.0;22.0;17.0
1927;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2015;41980.0;30580.0;73.0;83.0;59.0;23.0;17.0
1928;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2016;42740.0;31400.0;73.0;82.0;58.0;24.0;18.0
1929;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2017;43580.0;32270.0;74.0;82.0;58.0;25.0;18.0
1930;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2018;44080.0;32970.0;75.0;83.0;57.0;25.0;17.0
1931;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2019;44510.0;33610.0;76.0;83.0;57.0;26.0;17.0
1932;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2020;45220.0;33960.0;75.0;82.0;60.0;22.0;18.0
1933;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2021;45900.0;34720.0;76.0;83.0;60.0;23.0;17.0
1934;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lansingerland;2022;46310.0;35630.0;77.0;83.0;59.0;24.0;17.0
1935;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2014;7400.0;4310.0;58.0;64.0;46.0;19.0;36.0
1936;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2015;7410.0;4360.0;59.0;64.0;44.0;20.0;36.0
1937;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2016;7480.0;4410.0;59.0;63.0;43.0;20.0;37.0
1938;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2017;7540.0;4570.0;61.0;63.0;43.0;21.0;37.0
1939;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2018;7560.0;4620.0;61.0;64.0;42.0;22.0;36.0
1940;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2019;7540.0;4670.0;62.0;64.0;43.0;21.0;36.0
1941;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2020;7570.0;4680.0;62.0;63.0;46.0;17.0;37.0
1942;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2021;7600.0;4840.0;64.0;63.0;45.0;18.0;37.0
1943;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Laren (NH.);2022;7590.0;4960.0;65.0;64.0;44.0;19.0;36.0
1944;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2014;92190.0;56910.0;62.0;86.0;54.0;32.0;14.0
1945;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2015;92220.0;57310.0;62.0;86.0;52.0;33.0;14.0
1946;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2016;92590.0;57780.0;62.0;86.0;52.0;34.0;14.0
1947;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2017;92970.0;58950.0;63.0;86.0;52.0;34.0;14.0
1948;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2018;93280.0;60470.0;65.0;86.0;51.0;35.0;14.0
1949;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2019;93990.0;61960.0;66.0;86.0;51.0;35.0;14.0
1950;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2020;94490.0;61480.0;65.0;86.0;54.0;31.0;14.0
1951;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2021;95090.0;63160.0;66.0;86.0;54.0;32.0;14.0
1952;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leeuwarden;2022;95810.0;65720.0;69.0;86.0;53.0;33.0;14.0
1953;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2014;96910.0;61950.0;64.0;87.0;53.0;34.0;13.0
1954;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2015;97530.0;62480.0;64.0;87.0;52.0;35.0;13.0
1955;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2016;98650.0;63490.0;64.0;87.0;51.0;36.0;13.0
1956;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2017;99390.0;65120.0;66.0;87.0;51.0;36.0;13.0
1957;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2018;99870.0;66540.0;67.0;87.0;51.0;36.0;13.0
1958;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2019;100550.0;67900.0;68.0;87.0;51.0;35.0;13.0
1959;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2020;100030.0;67180.0;67.0;86.0;54.0;32.0;14.0
1960;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2021;100160.0;68610.0;68.0;86.0;52.0;34.0;14.0
1961;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiden;2022;100900.0;70440.0;70.0;86.0;51.0;35.0;14.0
1962;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2014;19750.0;13220.0;67.0;86.0;61.0;25.0;14.0
1963;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2015;19910.0;13440.0;68.0;86.0;60.0;26.0;14.0
1964;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2016;19910.0;13450.0;68.0;86.0;59.0;27.0;14.0
1965;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2017;20000.0;13620.0;68.0;86.0;59.0;26.0;14.0
1966;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2018;20050.0;13880.0;69.0;86.0;59.0;27.0;14.0
1967;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2019;19930.0;14010.0;70.0;86.0;59.0;27.0;14.0
1968;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2020;20010.0;13940.0;70.0;85.0;62.0;23.0;15.0
1969;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2021;20100.0;14180.0;71.0;85.0;61.0;24.0;15.0
1970;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leiderdorp;2022;20050.0;14450.0;72.0;85.0;60.0;25.0;15.0
1971;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2014;53970.0;34370.0;64.0;85.0;61.0;24.0;15.0
1972;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2015;54070.0;34500.0;64.0;84.0;59.0;25.0;16.0
1973;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2016;54160.0;34700.0;64.0;84.0;59.0;25.0;16.0
1974;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2017;54460.0;35180.0;65.0;84.0;58.0;26.0;16.0
1975;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2018;54730.0;35720.0;65.0;84.0;57.0;26.0;16.0
1976;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2019;55240.0;36690.0;66.0;84.0;57.0;27.0;16.0
1977;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2020;55530.0;36550.0;66.0;83.0;60.0;23.0;17.0
1978;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2021;55350.0;36950.0;67.0;83.0;60.0;24.0;17.0
1979;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leidschendam-Voorburg;2022;55620.0;37970.0;68.0;83.0;58.0;25.0;17.0
1980;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2014;57530.0;35330.0;61.0;86.0;58.0;28.0;14.0
1981;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2015;57630.0;35570.0;62.0;86.0;56.0;30.0;14.0
1982;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2016;58030.0;35870.0;62.0;86.0;54.0;32.0;14.0
1983;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2017;58270.0;36630.0;63.0;86.0;53.0;33.0;14.0
1984;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2018;58680.0;37590.0;64.0;86.0;52.0;34.0;14.0
1985;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2019;59040.0;38660.0;65.0;86.0;51.0;35.0;14.0
1986;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2020;59710.0;38800.0;65.0;86.0;55.0;31.0;14.0
1987;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2021;60600.0;40010.0;66.0;85.0;54.0;31.0;15.0
1988;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lelystad;2022;61520.0;41830.0;68.0;86.0;53.0;33.0;14.0
1989;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2014;27230.0;18480.0;68.0;83.0;58.0;25.0;17.0
1990;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2015;27190.0;18480.0;68.0;83.0;57.0;26.0;17.0
1991;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2016;27140.0;18500.0;68.0;83.0;56.0;27.0;17.0
1992;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2017;27060.0;18730.0;69.0;83.0;56.0;27.0;17.0
1993;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2018;27060.0;18970.0;70.0;83.0;56.0;28.0;17.0
1994;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2019;27100.0;19220.0;71.0;84.0;56.0;28.0;16.0
1995;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2020;27120.0;19080.0;70.0;84.0;60.0;24.0;16.0
1996;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2021;27030.0;19060.0;71.0;83.0;60.0;24.0;17.0
1997;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leudal;2022;27020.0;19400.0;72.0;83.0;59.0;25.0;17.0
1998;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2014;21570.0;14970.0;69.0;83.0;60.0;24.0;17.0
1999;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2015;21620.0;15030.0;70.0;83.0;58.0;24.0;17.0
2000;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2016;21860.0;15200.0;70.0;82.0;57.0;25.0;18.0
2001;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2017;22030.0;15430.0;70.0;82.0;56.0;26.0;18.0
2002;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2018;22030.0;15620.0;71.0;82.0;55.0;27.0;18.0
2003;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2019;22250.0;16000.0;72.0;82.0;55.0;27.0;18.0
2004;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2020;22390.0;15910.0;71.0;82.0;58.0;24.0;18.0
2005;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2021;22430.0;16190.0;72.0;82.0;58.0;24.0;18.0
2006;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Leusden;2022;22590.0;16640.0;74.0;83.0;57.0;25.0;17.0
2007;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2014;34180.0;23120.0;68.0;85.0;60.0;25.0;15.0
2008;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2015;34260.0;23220.0;68.0;85.0;59.0;26.0;15.0
2009;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2016;34480.0;23520.0;68.0;85.0;58.0;26.0;15.0
2010;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2017;34660.0;24020.0;69.0;85.0;59.0;27.0;15.0
2011;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2018;34790.0;24470.0;70.0;85.0;58.0;27.0;15.0
2012;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2019;34890.0;24860.0;71.0;85.0;57.0;28.0;15.0
2013;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2020;34970.0;24740.0;71.0;86.0;61.0;25.0;14.0
2014;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2021;35040.0;25100.0;72.0;85.0;60.0;25.0;15.0
2015;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lingewaard;2022;34920.0;25550.0;73.0;86.0;59.0;26.0;14.0
2016;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2014;16740.0;11530.0;69.0;86.0;60.0;26.0;14.0
2017;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2015;16820.0;11630.0;69.0;86.0;59.0;26.0;14.0
2018;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2016;16880.0;11760.0;70.0;86.0;59.0;27.0;14.0
2019;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2017;16940.0;11910.0;70.0;85.0;58.0;27.0;15.0
2020;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2018;16920.0;12060.0;71.0;86.0;58.0;28.0;14.0
2021;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2019;16980.0;12320.0;73.0;85.0;57.0;28.0;15.0
2022;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2020;17080.0;12380.0;72.0;85.0;60.0;25.0;15.0
2023;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2021;17020.0;12400.0;73.0;85.0;60.0;25.0;15.0
2024;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lisse;2022;17000.0;12660.0;74.0;85.0;59.0;26.0;15.0
2025;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2014;23910.0;15420.0;65.0;76.0;54.0;22.0;24.0
2026;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2015;23920.0;15450.0;65.0;76.0;53.0;23.0;24.0
2027;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2016;24070.0;15640.0;65.0;76.0;52.0;24.0;24.0
2028;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2017;24170.0;15980.0;66.0;76.0;51.0;25.0;24.0
2029;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2018;24130.0;16330.0;68.0;77.0;51.0;26.0;23.0
2030;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2019;24160.0;16640.0;69.0;77.0;51.0;26.0;23.0
2031;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2020;24330.0;16650.0;68.0;77.0;54.0;23.0;23.0
2032;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2021;24480.0;16990.0;69.0;77.0;53.0;24.0;23.0
2033;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lochem;2022;24500.0;17310.0;71.0;77.0;52.0;25.0;23.0
2034;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2014;17360.0;11830.0;68.0;84.0;58.0;26.0;16.0
2035;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2015;17240.0;11730.0;68.0;84.0;57.0;27.0;16.0
2036;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2016;17300.0;11890.0;69.0;84.0;56.0;28.0;16.0
2037;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2017;17380.0;12100.0;70.0;84.0;56.0;28.0;16.0
2038;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2018;17440.0;12410.0;71.0;84.0;55.0;29.0;16.0
2039;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2019;17580.0;12740.0;72.0;84.0;55.0;29.0;16.0
2040;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2020;17560.0;12650.0;72.0;84.0;59.0;25.0;16.0
2041;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2021;17630.0;12840.0;73.0;84.0;59.0;25.0;16.0
2042;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Loon op Zand;2022;17630.0;13070.0;74.0;84.0;58.0;26.0;16.0
2043;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2014;10460.0;7460.0;71.0;78.0;55.0;23.0;22.0
2044;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2015;10570.0;7590.0;72.0;78.0;53.0;25.0;22.0
2045;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2016;10680.0;7770.0;73.0;78.0;52.0;26.0;22.0
2046;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2017;10790.0;7990.0;74.0;78.0;51.0;27.0;22.0
2047;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2018;10920.0;8210.0;75.0;78.0;51.0;27.0;22.0
2048;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2019;10940.0;8340.0;76.0;78.0;51.0;27.0;22.0
2049;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2020;10960.0;8320.0;76.0;78.0;55.0;23.0;22.0
2050;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2021;10990.0;8440.0;77.0;78.0;55.0;23.0;22.0
2051;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Lopik;2022;11010.0;8570.0;78.0;79.0;54.0;24.0;21.0
2052;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2014;16560.0;10750.0;65.0;84.0;57.0;27.0;16.0
2053;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2015;16480.0;10770.0;65.0;84.0;57.0;27.0;16.0
2054;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2016;16520.0;10880.0;66.0;85.0;57.0;28.0;15.0
2055;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2017;16540.0;11080.0;67.0;85.0;56.0;29.0;15.0
2056;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2018;16610.0;11330.0;68.0;85.0;56.0;29.0;15.0
2057;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2019;16640.0;11490.0;69.0;85.0;56.0;29.0;15.0
2058;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2020;16740.0;11480.0;69.0;85.0;60.0;25.0;15.0
2059;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2021;16870.0;11730.0;70.0;85.0;59.0;26.0;15.0
2060;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Losser;2022;17000.0;12040.0;71.0;85.0;59.0;27.0;15.0
2061;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2014;18280.0;12740.0;70.0;77.0;52.0;24.0;23.0
2062;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2015;18270.0;12780.0;70.0;77.0;51.0;26.0;23.0
2063;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2016;18330.0;12910.0;70.0;77.0;51.0;26.0;23.0
2064;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2017;18470.0;13210.0;72.0;77.0;50.0;27.0;23.0
2065;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2018;18660.0;13540.0;73.0;77.0;50.0;28.0;23.0
2066;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2019;18960.0;13940.0;74.0;78.0;49.0;29.0;22.0
2067;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2020;19510.0;14330.0;73.0;78.0;53.0;25.0;22.0
2068;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2021;19660.0;14500.0;74.0;78.0;53.0;25.0;22.0
2069;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasdriel;2022;19810.0;14830.0;75.0;78.0;52.0;26.0;22.0
2070;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasgouw;2014;17910.0;11650.0;65.0;82.0;59.0;22.0;18.0
2071;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasgouw;2015;17770.0;11640.0;66.0;81.0;57.0;24.0;19.0
2072;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasgouw;2016;17800.0;11700.0;66.0;81.0;56.0;25.0;19.0
2073;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Maasgouw;2017;17810.0;11880.0;67.0;82.0;56.0;26.0;18.0
