ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;WesterseAllochtonen_4;k_26EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;NietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
1661;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2042;18754;;18753;8186;6397;1525;4;260;10567;2403;4792;1039;152;1375;22;784
1662;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2043;18924;;18923;8300;6490;1539;4;267;10623;2417;4821;1060;125;1383;22;795
1663;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2044;19099;;19099;8408;6579;1553;3;273;10691;2432;4851;1081;104;1391;22;810
1664;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2045;19280;;19279;8515;6666;1568;2;279;10764;2448;4886;1100;87;1399;22;822
1665;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2046;19459;;19459;8618;6749;1582;2;285;10841;2464;4916;1119;77;1407;22;836
1666;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2047;19623;;19623;8704;6819;1595;1;289;10919;2477;4946;1138;71;1414;22;851
1667;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2048;19783;;19783;8784;6882;1608;0;294;10999;2492;4973;1156;69;1423;21;865
1668;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2049;19941;;19942;8859;6942;1619;0;298;11083;2505;5003;1173;73;1431;19;879
1669;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2050;20085;;20085;8922;6992;1629;0;301;11163;2519;5028;1188;79;1440;18;891
1670;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2051;20221;;20223;8981;7039;1638;0;304;11242;2533;5052;1201;88;1447;18;903
1671;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2052;20344;;20343;9032;7080;1646;0;306;11311;2543;5072;1214;99;1453;18;912
1672;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2053;20455;;20456;9077;7116;1653;0;308;11379;2554;5090;1224;112;1459;18;922
1673;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2054;20565;;20565;9117;7148;1659;0;310;11448;2566;5108;1234;127;1465;18;930
1674;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2055;20665;;20666;9154;7179;1664;0;311;11512;2577;5122;1243;144;1470;18;938
1675;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2056;20762;;20763;9188;7207;1669;0;312;11575;2588;5135;1253;162;1474;20;943
1676;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2057;20855;;20856;9221;7235;1673;0;313;11635;2599;5145;1261;180;1479;21;950
1677;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2058;20942;;20941;9249;7259;1676;0;314;11692;2609;5156;1269;198;1483;22;955
1678;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2059;21028;;21027;9279;7284;1679;0;316;11748;2620;5167;1277;216;1487;23;958
1679;Mannen en Vrouwen;5 jaar;2e Gen.: 2 ouders in buitenland geboren;2060;21107;;21107;9307;7306;1684;0;317;11800;2629;5179;1285;233;1491;22;961
1680;Mannen en Vrouwen;6 jaar;Totaal bevolking;2013;185654;140225.0;45428;13492;9222;2256;849;1165;31936;4481;6090;1758;7783;2130;3800;5894
1681;Mannen en Vrouwen;6 jaar;Totaal bevolking;2014;182352;136990.0;45361;13851;9583;2137;900;1231;31510;4535;6137;1754;7564;2249;3602;5669
1682;Mannen en Vrouwen;6 jaar;Totaal bevolking;2015;185568;139763.0;45806;14342;9983;2311;852;1196;31464;4630;6109;1823;7581;2342;3573;5406
1683;Mannen en Vrouwen;6 jaar;Totaal bevolking;2016;185381;139605.0;45775;14937;10587;2301;873;1176;30838;4680;6235;1863;7281;2243;3489;5047
1684;Mannen en Vrouwen;6 jaar;Totaal bevolking;2017;184647;138121.0;46527;15358;10829;2453;879;1197;31169;4843;6483;1958;7104;2311;3367;5103
1685;Mannen en Vrouwen;6 jaar;Totaal bevolking;2018;180245;134463.0;45782;15359;10861;2424;842;1232;30423;4732;6534;2005;6895;2204;3181;4872
1686;Mannen en Vrouwen;6 jaar;Totaal bevolking;2019;177042;131289.0;45753;15924;11412;2441;811;1260;29829;4656;6656;2010;6636;2217;3065;4589
1687;Mannen en Vrouwen;6 jaar;Totaal bevolking;2020;177420;132334.0;45087;16038;11550;2442;791;1255;29049;4582;6732;2038;6249;2237;2922;4289
1688;Mannen en Vrouwen;6 jaar;Totaal bevolking;2021;178214;133424.0;44790;16175;11696;2452;774;1253;28615;4527;6832;2072;5989;2269;2821;4105
1689;Mannen en Vrouwen;6 jaar;Totaal bevolking;2022;179880;135292.0;44589;16348;11860;2472;762;1254;28241;4504;6943;2112;5705;2311;2729;3937
1690;Mannen en Vrouwen;6 jaar;Totaal bevolking;2023;181298;136844.0;44454;16544;12034;2506;749;1255;27910;4491;7063;2160;5414;2347;2650;3785
1691;Mannen en Vrouwen;6 jaar;Totaal bevolking;2024;183044;138617.0;44429;16788;12239;2548;741;1260;27641;4490;7189;2206;5135;2382;2584;3655
1692;Mannen en Vrouwen;6 jaar;Totaal bevolking;2025;184340;139955.0;44384;17023;12440;2588;729;1266;27361;4490;7302;2250;4855;2419;2516;3529
1693;Mannen en Vrouwen;6 jaar;Totaal bevolking;2026;185613;141327.0;44286;17220;12603;2624;719;1274;27066;4491;7402;2288;4588;2452;2449;3396
1694;Mannen en Vrouwen;6 jaar;Totaal bevolking;2027;186748;142556.0;44193;17388;12736;2657;711;1284;26805;4493;7497;2324;4337;2486;2384;3284
1695;Mannen en Vrouwen;6 jaar;Totaal bevolking;2028;187890;143729.0;44163;17556;12871;2685;704;1296;26607;4499;7611;2356;4107;2520;2329;3185
1696;Mannen en Vrouwen;6 jaar;Totaal bevolking;2029;188682;144533.0;44149;17703;12991;2710;696;1306;26446;4512;7715;2388;3911;2547;2273;3100
1697;Mannen en Vrouwen;6 jaar;Totaal bevolking;2030;189442;145252.0;44190;17852;13112;2733;690;1317;26338;4528;7821;2420;3743;2574;2225;3027
1698;Mannen en Vrouwen;6 jaar;Totaal bevolking;2031;190298;146018.0;44279;17994;13229;2755;683;1327;26285;4543;7924;2451;3611;2603;2182;2971
1699;Mannen en Vrouwen;6 jaar;Totaal bevolking;2032;190821;146424.0;44396;18131;13343;2774;677;1337;26265;4557;8019;2482;3511;2629;2142;2925
1700;Mannen en Vrouwen;6 jaar;Totaal bevolking;2033;191181;146637.0;44543;18260;13456;2793;667;1344;26283;4577;8115;2510;3434;2654;2109;2884
1701;Mannen en Vrouwen;6 jaar;Totaal bevolking;2034;191506;146809.0;44696;18379;13560;2809;659;1351;26317;4597;8208;2537;3370;2677;2079;2849
1702;Mannen en Vrouwen;6 jaar;Totaal bevolking;2035;191778;146914.0;44865;18505;13668;2825;652;1360;26360;4615;8299;2563;3320;2699;2051;2813
1703;Mannen en Vrouwen;6 jaar;Totaal bevolking;2036;191938;146900.0;45039;18626;13771;2843;645;1367;26413;4635;8387;2592;3278;2714;2027;2780
1704;Mannen en Vrouwen;6 jaar;Totaal bevolking;2037;191945;146728.0;45216;18742;13874;2858;636;1374;26474;4657;8476;2615;3244;2731;2007;2744
1705;Mannen en Vrouwen;6 jaar;Totaal bevolking;2038;191703;146349.0;45354;18851;13964;2872;634;1381;26503;4675;8534;2641;3213;2743;1988;2709
1706;Mannen en Vrouwen;6 jaar;Totaal bevolking;2039;191295;145794.0;45503;18966;14058;2886;632;1390;26537;4696;8591;2662;3187;2755;1970;2676
1707;Mannen en Vrouwen;6 jaar;Totaal bevolking;2040;190672;145038.0;45635;19079;14153;2902;628;1396;26556;4712;8647;2682;3157;2766;1954;2638
1708;Mannen en Vrouwen;6 jaar;Totaal bevolking;2041;189855;144107.0;45748;19178;14236;2917;623;1402;26570;4729;8696;2702;3128;2774;1938;2603
1709;Mannen en Vrouwen;6 jaar;Totaal bevolking;2042;188919;143057.0;45861;19278;14316;2932;620;1410;26583;4745;8750;2724;3094;2780;1923;2567
1710;Mannen en Vrouwen;6 jaar;Totaal bevolking;2043;187890;141919.0;45971;19383;14403;2948;616;1416;26588;4761;8798;2746;3055;2788;1908;2532
1711;Mannen en Vrouwen;6 jaar;Totaal bevolking;2044;186847;140792.0;46054;19476;14480;2962;613;1421;26578;4773;8847;2768;3009;2793;1895;2493
1712;Mannen en Vrouwen;6 jaar;Totaal bevolking;2045;185866;139723.0;46143;19574;14559;2979;609;1427;26569;4788;8891;2786;2961;2800;1884;2459
1713;Mannen en Vrouwen;6 jaar;Totaal bevolking;2046;184941;138713.0;46226;19669;14638;2994;605;1432;26557;4802;8939;2804;2908;2805;1875;2424
1714;Mannen en Vrouwen;6 jaar;Totaal bevolking;2047;184142;137829.0;46312;19770;14719;3009;602;1440;26542;4815;8985;2823;2848;2813;1867;2391
1715;Mannen en Vrouwen;6 jaar;Totaal bevolking;2048;183490;137111.0;46379;19858;14788;3027;597;1446;26521;4827;9025;2845;2788;2821;1858;2357
1716;Mannen en Vrouwen;6 jaar;Totaal bevolking;2049;183024;136563.0;46462;19948;14859;3043;595;1451;26514;4843;9073;2866;2725;2832;1849;2326
1717;Mannen en Vrouwen;6 jaar;Totaal bevolking;2050;182731;136187.0;46545;20040;14931;3059;593;1457;26505;4854;9124;2888;2658;2843;1843;2295
1718;Mannen en Vrouwen;6 jaar;Totaal bevolking;2051;182634;136014.0;46621;20129;14999;3076;591;1463;26492;4868;9169;2908;2589;2854;1837;2267
1719;Mannen en Vrouwen;6 jaar;Totaal bevolking;2052;182720;136021.0;46698;20217;15066;3092;589;1470;26481;4883;9216;2930;2519;2864;1831;2238
1720;Mannen en Vrouwen;6 jaar;Totaal bevolking;2053;182996;136206.0;46789;20312;15138;3107;589;1478;26477;4897;9265;2952;2450;2876;1826;2211
1721;Mannen en Vrouwen;6 jaar;Totaal bevolking;2054;183434;136557.0;46877;20401;15206;3123;587;1485;26476;4914;9310;2974;2381;2888;1822;2187
1722;Mannen en Vrouwen;6 jaar;Totaal bevolking;2055;183980;137009.0;46972;20489;15271;3139;587;1492;26483;4930;9362;2995;2313;2901;1819;2163
1723;Mannen en Vrouwen;6 jaar;Totaal bevolking;2056;184604;137539.0;47066;20580;15340;3154;587;1499;26486;4946;9406;3015;2247;2914;1816;2142
1724;Mannen en Vrouwen;6 jaar;Totaal bevolking;2057;185263;138109.0;47156;20662;15404;3167;585;1506;26494;4963;9450;3036;2183;2926;1813;2123
1725;Mannen en Vrouwen;6 jaar;Totaal bevolking;2058;185942;138695.0;47245;20741;15464;3181;584;1512;26504;4980;9496;3056;2125;2936;1810;2101
1726;Mannen en Vrouwen;6 jaar;Totaal bevolking;2059;186612;139273.0;47338;20819;15522;3194;583;1520;26519;4996;9541;3075;2068;2948;1808;2083
1727;Mannen en Vrouwen;6 jaar;Totaal bevolking;2060;187250;139821.0;47430;20895;15581;3206;582;1526;26535;5010;9583;3092;2017;2959;1807;2067
1728;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2013;5464;;5464;3102;2478;218;39;367;2362;692;902;216;88;227;102;135
1729;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2014;5814;;5814;3385;2706;232;54;393;2429;717;932;213;100;231;88;148
1730;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2015;5771;;5771;3362;2694;245;40;383;2409;672;924;218;98;264;98;135
1731;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2016;5864;;5864;3456;2761;267;51;377;2408;615;952;242;102;258;100;139
1732;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2017;5994;;5994;3525;2783;267;56;419;2469;606;1029;239;92;259;107;137
1733;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2018;5850;;5850;3454;2733;259;53;409;2396;609;1005;238;82;240;106;116
1734;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2019;5826;;5826;3347;2609;262;53;423;2479;626;1051;249;77;251;109;116
1735;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2020;5883;;5883;3341;2587;269;55;430;2542;648;1077;253;77;256;113;118
1736;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2021;5936;;5936;3345;2579;273;57;436;2591;665;1100;259;76;258;115;118
1737;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2022;5968;;5968;3344;2570;276;58;440;2624;679;1117;264;73;261;112;118
1738;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2023;5978;;5978;3330;2550;279;59;442;2648;689;1131;268;70;262;110;118
1739;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2024;5975;;5975;3314;2530;280;59;445;2661;694;1140;270;67;262;109;119
1740;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2025;5967;;5967;3297;2512;280;59;446;2670;697;1147;273;67;264;103;119
1741;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2026;5963;;5963;3288;2499;281;59;449;2675;699;1154;275;65;264;102;116
1742;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2027;5961;;5961;3281;2490;281;59;451;2680;700;1157;277;65;265;100;116
1743;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2028;5964;;5964;3283;2490;282;58;453;2681;701;1162;278;62;266;97;115
1744;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2029;5973;;5973;3289;2494;282;58;455;2684;702;1165;280;61;266;95;115
1745;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2030;5993;;5993;3299;2502;282;57;458;2694;704;1171;282;60;267;95;115
1746;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2031;6010;;6010;3310;2510;283;57;460;2700;704;1175;285;60;267;94;115
1747;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2032;6029;;6029;3321;2518;283;57;463;2708;705;1178;289;60;268;93;115
1748;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2033;6041;;6041;3329;2525;284;56;464;2712;706;1181;291;60;268;92;114
1749;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2034;6060;;6060;3339;2533;284;56;466;2721;707;1186;293;60;268;92;115
1750;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2035;6075;;6075;3350;2541;285;56;468;2725;708;1188;294;60;269;91;115
1751;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2036;6093;;6093;3359;2547;286;56;470;2734;708;1193;298;60;269;91;115
1752;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2037;6105;;6105;3365;2552;286;56;471;2740;709;1197;299;60;269;91;115
1753;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2038;6118;;6118;3373;2558;287;55;473;2745;709;1199;303;60;269;91;114
1754;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2039;6131;;6131;3380;2563;287;55;475;2751;710;1202;304;60;270;91;114
1755;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2040;6140;;6140;3387;2568;288;55;476;2753;710;1204;304;60;270;91;114
1756;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2041;6149;;6149;3392;2573;288;54;477;2757;710;1206;306;60;270;91;114
1757;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2042;6163;;6163;3400;2579;288;54;479;2763;711;1209;309;60;270;90;114
1758;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2043;6177;;6177;3407;2584;289;54;480;2770;711;1212;312;60;271;90;114
1759;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2044;6189;;6189;3412;2588;289;54;481;2777;712;1215;315;60;271;90;114
1760;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2045;6200;;6200;3419;2593;290;53;483;2781;713;1217;316;60;271;90;114
1761;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2046;6206;;6206;3424;2597;290;53;484;2782;713;1218;316;60;271;90;114
1762;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2047;6216;;6216;3430;2601;290;53;486;2786;713;1220;317;60;272;90;114
1763;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2048;6228;;6228;3437;2605;292;52;488;2791;714;1221;320;60;272;90;114
1764;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2049;6237;;6237;3442;2609;292;52;489;2795;715;1223;321;60;272;90;114
1765;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2050;6246;;6246;3446;2612;292;52;490;2800;715;1226;322;60;273;90;114
1766;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2051;6254;;6254;3452;2616;293;52;491;2802;715;1228;322;60;273;90;114
1767;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2052;6260;;6260;3455;2619;293;51;492;2805;716;1229;324;60;273;90;113
1768;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2053;6268;;6268;3460;2622;293;51;494;2808;717;1232;324;60;273;89;113
1769;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2054;6275;;6275;3464;2625;293;51;495;2811;717;1233;325;60;273;89;114
1770;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2055;6283;;6283;3469;2628;294;51;496;2814;717;1235;326;60;274;89;113
1771;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2056;6289;;6289;3473;2631;294;51;497;2816;718;1236;326;60;274;89;113
1772;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2057;6294;;6294;3477;2634;294;51;498;2817;718;1237;327;59;274;89;113
1773;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2058;6296;;6296;3479;2636;294;50;499;2817;718;1239;327;59;274;88;112
1774;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2059;6302;;6302;3483;2639;294;50;500;2819;718;1241;327;59;274;88;112
1775;Mannen en Vrouwen;6 jaar;1e generatie allochtonen;2060;6308;;6308;3487;2641;295;50;501;2821;718;1242;327;59;275;88;112
1776;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2013;39964;;39964;10390;6744;2038;810;798;29574;3789;5188;1542;7695;1903;3698;5759
1777;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2014;39547;;39547;10466;6877;1905;846;838;29081;3818;5205;1541;7464;2018;3514;5521
1778;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2015;40036;;40035;10980;7289;2066;812;813;29055;3958;5185;1605;7483;2078;3475;5271
1779;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2016;39910;;39911;11481;7826;2034;822;799;28430;4065;5283;1621;7179;1985;3389;4908
1780;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2017;40533;;40533;11833;8046;2186;823;778;28700;4237;5454;1719;7012;2052;3260;4966
1781;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2018;39931;;39932;11905;8128;2165;789;823;28027;4123;5529;1767;6813;1964;3075;4756
1782;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2019;39927;;39927;12577;8803;2179;758;837;27350;4030;5605;1761;6559;1966;2956;4473
1783;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2020;39205;;39204;12697;8963;2173;736;825;26507;3934;5655;1785;6172;1981;2809;4171
1784;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2021;38855;;38854;12830;9117;2179;717;817;26024;3862;5732;1813;5913;2011;2706;3987
1785;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2022;38623;;38621;13004;9290;2196;704;814;25617;3825;5826;1848;5632;2050;2617;3819
1786;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2023;38475;;38476;13214;9484;2227;690;813;25262;3802;5932;1892;5344;2085;2540;3667
1787;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2024;38455;;38454;13474;9709;2268;682;815;24980;3796;6049;1936;5068;2120;2475;3536
1788;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2025;38417;;38417;13726;9928;2308;670;820;24691;3793;6155;1977;4788;2155;2413;3410
1789;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2026;38324;;38323;13932;10104;2343;660;825;24391;3792;6248;2013;4523;2188;2347;3280
1790;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2027;38231;;38232;14107;10246;2376;652;833;24125;3793;6340;2047;4272;2221;2284;3168
1791;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2028;38199;;38199;14273;10381;2403;646;843;23926;3798;6449;2078;4045;2254;2232;3070
1792;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2029;38176;;38176;14414;10497;2428;638;851;23762;3810;6550;2108;3850;2281;2178;2985
1793;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2030;38196;;38197;14553;10610;2451;633;859;23644;3824;6650;2138;3683;2307;2130;2912
1794;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2031;38268;;38269;14684;10719;2472;626;867;23585;3839;6749;2166;3551;2336;2088;2856
1795;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2032;38367;;38367;14810;10825;2491;620;874;23557;3852;6841;2193;3451;2361;2049;2810
1796;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2033;38502;;38502;14931;10931;2509;611;880;23571;3871;6934;2219;3374;2386;2017;2770
1797;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2034;38637;;38636;15040;11027;2525;603;885;23596;3890;7022;2244;3310;2409;1987;2734
1798;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2035;38790;;38790;15155;11127;2540;596;892;23635;3907;7111;2269;3260;2430;1960;2698
1799;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2036;38946;;38946;15267;11224;2557;589;897;23679;3927;7194;2294;3218;2445;1936;2665
1800;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2037;39112;;39111;15377;11322;2572;580;903;23734;3948;7279;2316;3184;2462;1916;2629
1801;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2038;39238;;39236;15478;11406;2585;579;908;23758;3966;7335;2338;3153;2474;1897;2595
1802;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2039;39372;;39372;15586;11495;2599;577;915;23786;3986;7389;2358;3127;2485;1879;2562
1803;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2040;39494;;39495;15692;11585;2614;573;920;23803;4002;7443;2378;3097;2496;1863;2524
1804;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2041;39600;;39599;15786;11663;2629;569;925;23813;4019;7490;2396;3068;2504;1847;2489
1805;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2042;39696;;39698;15878;11737;2644;566;931;23820;4034;7541;2415;3034;2510;1833;2453
1806;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2043;39791;;39794;15976;11819;2659;562;936;23818;4050;7586;2434;2995;2517;1818;2418
1807;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2044;39866;;39865;16064;11892;2673;559;940;23801;4061;7632;2453;2949;2522;1805;2379
1808;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2045;39943;;39943;16155;11966;2689;556;944;23788;4075;7674;2470;2901;2529;1794;2345
1809;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2046;40021;;40020;16245;12041;2704;552;948;23775;4089;7721;2488;2848;2534;1785;2310
1810;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2047;40095;;40096;16340;12118;2719;549;954;23756;4102;7765;2506;2788;2541;1777;2277
1811;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2048;40150;;40151;16421;12183;2735;545;958;23730;4113;7804;2525;2728;2549;1768;2243
1812;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2049;40225;;40225;16506;12250;2751;543;962;23719;4128;7850;2545;2665;2560;1759;2212
1813;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2050;40298;;40299;16594;12319;2767;541;967;23705;4139;7898;2566;2598;2570;1753;2181
1814;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2051;40367;;40367;16677;12383;2783;539;972;23690;4153;7941;2586;2529;2581;1747;2153
1815;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2052;40438;;40438;16762;12447;2799;538;978;23676;4167;7987;2606;2459;2591;1741;2125
1816;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2053;40521;;40521;16852;12516;2814;538;984;23669;4180;8033;2628;2390;2603;1737;2098
1817;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2054;40602;;40602;16937;12581;2830;536;990;23665;4197;8077;2649;2321;2615;1733;2073
1818;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2055;40689;;40689;17020;12643;2845;536;996;23669;4213;8127;2669;2253;2627;1730;2050
1819;Mannen en Vrouwen;6 jaar;2e generatie allochtonen;2056;40775;;40777;17107;12709;2860;536;1002;23670;4228;8170;2689;2187;2640;1727;2029
