ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
278;1 jaar;Totaal mannen en vrouwen;2007;146420;45218;2032;43186;18285;24901;32383;12836
279;1 jaar;Totaal mannen en vrouwen;2008;143797;44656;2120;42536;18118;24419;31685;12971
280;1 jaar;Totaal mannen en vrouwen;2009;141702;44142;2234;41908;17984;23924;30969;13173
281;1 jaar;Totaal mannen en vrouwen;2010;140024;43707;2362;41345;17908;23438;30257;13450
282;1 jaar;Totaal mannen en vrouwen;2011;138791;43338;2485;40853;17895;22958;29542;13797
283;1 jaar;Totaal mannen en vrouwen;2012;137900;43043;2598;40445;17945;22501;28835;14208
284;1 jaar;Totaal mannen en vrouwen;2013;137179;42818;2695;40123;18054;22068;28159;14659
285;1 jaar;Totaal mannen en vrouwen;2014;136929;42637;2762;39875;18212;21664;27515;15122
286;1 jaar;Totaal mannen en vrouwen;2015;137160;42484;2803;39681;18392;21289;26906;15579
287;1 jaar;Totaal mannen en vrouwen;2016;137657;42348;2828;39520;18592;20928;26330;16018
288;1 jaar;Totaal mannen en vrouwen;2017;138429;42229;2841;39388;18790;20598;25796;16433
289;1 jaar;Totaal mannen en vrouwen;2018;139395;42120;2851;39270;18972;20297;25307;16813
290;1 jaar;Totaal mannen en vrouwen;2019;140514;42030;2858;39171;19151;20020;24856;17173
291;1 jaar;Totaal mannen en vrouwen;2020;141754;41962;2868;39094;19326;19768;24449;17513
292;1 jaar;Totaal mannen en vrouwen;2021;143054;41906;2872;39035;19495;19539;24081;17825
293;1 jaar;Totaal mannen en vrouwen;2022;144177;41874;2874;39000;19662;19338;23756;18118
294;1 jaar;Totaal mannen en vrouwen;2023;145272;41857;2874;38982;19817;19166;23467;18390
295;1 jaar;Totaal mannen en vrouwen;2024;146216;41866;2875;38991;19972;19019;23219;18647
296;1 jaar;Totaal mannen en vrouwen;2025;147008;41892;2876;39016;20122;18895;23003;18890
297;1 jaar;Totaal mannen en vrouwen;2026;147684;41950;2879;39071;20279;18792;22828;19122
298;1 jaar;Totaal mannen en vrouwen;2027;148198;42028;2881;39147;20436;18711;22683;19345
299;1 jaar;Totaal mannen en vrouwen;2028;148559;42134;2883;39252;20598;18654;22567;19568
300;1 jaar;Totaal mannen en vrouwen;2029;148801;42265;2884;39382;20767;18615;22484;19782
301;1 jaar;Totaal mannen en vrouwen;2030;148854;42429;2884;39544;20947;18597;22425;20004
302;1 jaar;Totaal mannen en vrouwen;2031;148826;42620;2886;39734;21132;18602;22393;20227
303;1 jaar;Totaal mannen en vrouwen;2032;148555;42843;2888;39955;21334;18621;22386;20458
304;1 jaar;Totaal mannen en vrouwen;2033;148147;43095;2891;40204;21547;18656;22402;20693
305;1 jaar;Totaal mannen en vrouwen;2034;147543;43357;2891;40466;21763;18703;22424;20933
306;1 jaar;Totaal mannen en vrouwen;2035;146713;43651;2893;40758;21998;18760;22470;21181
307;1 jaar;Totaal mannen en vrouwen;2036;145747;43949;2895;41054;22225;18829;22521;21428
308;1 jaar;Totaal mannen en vrouwen;2037;144662;44265;2895;41370;22466;18904;22584;21681
309;1 jaar;Totaal mannen en vrouwen;2038;143452;44584;2897;41687;22705;18982;22649;21935
310;1 jaar;Totaal mannen en vrouwen;2039;142269;44904;2897;42006;22947;19060;22714;22190
311;1 jaar;Totaal mannen en vrouwen;2040;141088;45217;2897;42320;23180;19140;22780;22437
312;1 jaar;Totaal mannen en vrouwen;2041;140029;45517;2898;42619;23401;19218;22844;22673
313;1 jaar;Totaal mannen en vrouwen;2042;139079;45817;2899;42918;23625;19293;22905;22912
314;1 jaar;Totaal mannen en vrouwen;2043;138264;46112;2900;43212;23839;19373;22966;23146
315;1 jaar;Totaal mannen en vrouwen;2044;137669;46395;2901;43494;24047;19447;23024;23371
316;1 jaar;Totaal mannen en vrouwen;2045;137259;46669;2903;43766;24248;19518;23079;23590
317;1 jaar;Totaal mannen en vrouwen;2046;137028;46926;2902;44023;24440;19583;23126;23800
318;1 jaar;Totaal mannen en vrouwen;2047;137026;47172;2902;44270;24620;19650;23172;24000
319;1 jaar;Totaal mannen en vrouwen;2048;137129;47407;2902;44505;24794;19712;23211;24195
320;1 jaar;Totaal mannen en vrouwen;2049;137420;47629;2903;44726;24959;19768;23251;24379
321;1 jaar;Totaal mannen en vrouwen;2050;137813;47833;2902;44930;25111;19819;23280;24552
322;1 jaar;Mannen;2005;79238;23938;1003;22936;9919;13017;17282;6656
323;1 jaar;Mannen;2006;76440;23395;944;22451;9462;12988;16847;6547
324;1 jaar;Mannen;2007;75004;23103;971;22132;9370;12762;16515;6588
325;1 jaar;Mannen;2008;73670;22819;1017;21801;9285;12517;16160;6658
326;1 jaar;Mannen;2009;72606;22559;1078;21481;9216;12265;15794;6765
327;1 jaar;Mannen;2010;71750;22346;1149;21197;9180;12017;15434;6912
328;1 jaar;Mannen;2011;71123;22160;1214;20946;9174;11772;15068;7092
329;1 jaar;Mannen;2012;70670;22010;1272;20738;9200;11538;14706;7304
330;1 jaar;Mannen;2013;70308;21895;1323;20572;9254;11318;14357;7538
331;1 jaar;Mannen;2014;70182;21802;1357;20446;9335;11110;14026;7776
332;1 jaar;Mannen;2015;70304;21722;1376;20346;9425;10920;13713;8009
333;1 jaar;Mannen;2016;70560;21652;1387;20264;9530;10734;13417;8235
334;1 jaar;Mannen;2017;70957;21590;1393;20198;9632;10566;13144;8447
335;1 jaar;Mannen;2018;71452;21533;1395;20138;9726;10412;12891;8642
336;1 jaar;Mannen;2019;72029;21484;1398;20086;9816;10269;12659;8825
337;1 jaar;Mannen;2020;72667;21448;1403;20046;9907;10139;12449;8999
338;1 jaar;Mannen;2021;73332;21420;1403;20016;9994;10023;12260;9160
339;1 jaar;Mannen;2022;73907;21404;1404;20000;10079;9921;12094;9310
340;1 jaar;Mannen;2023;74468;21395;1404;19991;10159;9832;11945;9449
341;1 jaar;Mannen;2024;74952;21400;1404;19995;10238;9758;11819;9580
342;1 jaar;Mannen;2025;75357;21414;1405;20009;10315;9694;11709;9706
343;1 jaar;Mannen;2026;75703;21443;1406;20037;10396;9641;11618;9824
344;1 jaar;Mannen;2027;75966;21482;1407;20075;10477;9599;11544;9938
345;1 jaar;Mannen;2028;76152;21535;1407;20128;10559;9569;11483;10051
346;1 jaar;Mannen;2029;76276;21600;1407;20193;10643;9550;11439;10161
347;1 jaar;Mannen;2030;76302;21684;1408;20276;10735;9541;11409;10275
348;1 jaar;Mannen;2031;76288;21781;1408;20372;10829;9543;11393;10388
349;1 jaar;Mannen;2032;76148;21894;1409;20485;10932;9553;11389;10505
350;1 jaar;Mannen;2033;75937;22024;1411;20613;11043;9570;11396;10627
351;1 jaar;Mannen;2034;75626;22158;1411;20747;11152;9594;11409;10749
352;1 jaar;Mannen;2035;75203;22305;1412;20893;11273;9621;11429;10876
353;1 jaar;Mannen;2036;74706;22457;1413;21044;11388;9656;11454;11002
354;1 jaar;Mannen;2037;74147;22620;1413;21207;11513;9694;11487;11133
355;1 jaar;Mannen;2038;73527;22781;1414;21368;11634;9734;11520;11262
356;1 jaar;Mannen;2039;72919;22945;1413;21531;11759;9772;11553;11392
357;1 jaar;Mannen;2040;72312;23104;1413;21692;11879;9813;11585;11519
358;1 jaar;Mannen;2041;71769;23257;1413;21844;11992;9851;11617;11639
359;1 jaar;Mannen;2042;71280;23411;1414;21997;12108;9890;11649;11762
360;1 jaar;Mannen;2043;70863;23559;1414;22145;12216;9929;11678;11881
361;1 jaar;Mannen;2044;70556;23703;1414;22289;12323;9966;11707;11997
362;1 jaar;Mannen;2045;70344;23844;1416;22428;12426;10002;11735;12108
363;1 jaar;Mannen;2046;70228;23971;1415;22557;12520;10036;11757;12215
364;1 jaar;Mannen;2047;70225;24096;1415;22681;12611;10071;11779;12317
365;1 jaar;Mannen;2048;70277;24215;1414;22801;12700;10101;11799;12416
366;1 jaar;Mannen;2049;70423;24330;1415;22914;12786;10129;11818;12511
367;1 jaar;Mannen;2050;70625;24432;1415;23016;12862;10154;11833;12599
368;1 jaar;Vrouwen;2005;74894;22944;1126;21818;9423;12395;16565;6379
369;1 jaar;Vrouwen;2006;72803;22405;1041;21364;9001;12362;16195;6211
370;1 jaar;Vrouwen;2007;71416;22115;1061;21054;8915;12139;15868;6247
371;1 jaar;Vrouwen;2008;70127;21837;1103;20735;8833;11902;15524;6313
372;1 jaar;Vrouwen;2009;69096;21584;1156;20428;8768;11660;15175;6408
373;1 jaar;Vrouwen;2010;68275;21361;1212;20148;8728;11420;14822;6538
374;1 jaar;Vrouwen;2011;67667;21178;1271;19907;8721;11186;14474;6705
375;1 jaar;Vrouwen;2012;67230;21033;1326;19707;8744;10962;14129;6904
376;1 jaar;Vrouwen;2013;66871;20923;1372;19551;8801;10750;13802;7121
377;1 jaar;Vrouwen;2014;66746;20835;1405;19430;8876;10553;13489;7346
378;1 jaar;Vrouwen;2015;66856;20762;1427;19335;8967;10369;13193;7570
379;1 jaar;Vrouwen;2016;67097;20696;1440;19256;9062;10194;12913;7783
380;1 jaar;Vrouwen;2017;67472;20639;1448;19190;9158;10032;12653;7986
381;1 jaar;Vrouwen;2018;67942;20587;1455;19132;9247;9885;12416;8171
382;1 jaar;Vrouwen;2019;68485;20546;1460;19086;9335;9751;12198;8348
383;1 jaar;Vrouwen;2020;69088;20513;1465;19048;9420;9628;12000;8513
384;1 jaar;Vrouwen;2021;69722;20487;1468;19018;9502;9516;11822;8665
385;1 jaar;Vrouwen;2022;70270;20469;1470;19000;9583;9417;11662;8808
386;1 jaar;Vrouwen;2023;70804;20462;1471;18992;9657;9334;11521;8941
387;1 jaar;Vrouwen;2024;71264;20466;1471;18996;9734;9262;11400;9067
388;1 jaar;Vrouwen;2025;71651;20478;1471;19007;9807;9201;11294;9184
389;1 jaar;Vrouwen;2026;71981;20507;1473;19034;9883;9151;11210;9297
390;1 jaar;Vrouwen;2027;72232;20546;1474;19072;9960;9112;11139;9407
391;1 jaar;Vrouwen;2028;72407;20600;1475;19124;10039;9085;11083;9516
392;1 jaar;Vrouwen;2029;72525;20665;1477;19188;10124;9064;11045;9620
393;1 jaar;Vrouwen;2030;72552;20745;1477;19268;10212;9056;11016;9729
394;1 jaar;Vrouwen;2031;72538;20840;1478;19362;10303;9059;11001;9839
395;1 jaar;Vrouwen;2032;72406;20949;1479;19470;10402;9068;10997;9952
396;1 jaar;Vrouwen;2033;72210;21071;1480;19591;10505;9086;11006;10065
397;1 jaar;Vrouwen;2034;71916;21199;1480;19719;10611;9108;11015;10184
398;1 jaar;Vrouwen;2035;71510;21346;1481;19865;10725;9140;11041;10306
399;1 jaar;Vrouwen;2036;71041;21492;1482;20010;10837;9172;11067;10425
400;1 jaar;Vrouwen;2037;70515;21645;1482;20163;10953;9210;11096;10549
401;1 jaar;Vrouwen;2038;69924;21803;1483;20319;11071;9248;11129;10674
402;1 jaar;Vrouwen;2039;69350;21959;1484;20475;11188;9287;11161;10798
403;1 jaar;Vrouwen;2040;68776;22113;1485;20628;11301;9327;11195;10918
404;1 jaar;Vrouwen;2041;68260;22260;1485;20776;11409;9367;11226;11034
405;1 jaar;Vrouwen;2042;67799;22406;1485;20921;11517;9404;11256;11150
406;1 jaar;Vrouwen;2043;67401;22553;1486;21067;11623;9444;11288;11265
407;1 jaar;Vrouwen;2044;67112;22692;1487;21205;11724;9481;11318;11374
408;1 jaar;Vrouwen;2045;66915;22825;1487;21338;11822;9516;11344;11482
409;1 jaar;Vrouwen;2046;66800;22954;1488;21467;11920;9546;11369;11585
410;1 jaar;Vrouwen;2047;66800;23076;1487;21589;12009;9579;11393;11683
411;1 jaar;Vrouwen;2048;66852;23192;1487;21705;12093;9611;11413;11779
412;1 jaar;Vrouwen;2049;66996;23299;1488;21812;12173;9639;11432;11867
413;1 jaar;Vrouwen;2050;67188;23401;1487;21914;12249;9665;11447;11953
414;2 jaar;Totaal mannen en vrouwen;2005;154979;47867;3294;44572;19335;25238;34817;13050
415;2 jaar;Totaal mannen en vrouwen;2006;153471;47371;3063;44309;19162;25147;34042;13329
416;2 jaar;Totaal mannen en vrouwen;2007;148609;46359;2967;43392;18300;25092;33262;13097
417;2 jaar;Totaal mannen en vrouwen;2008;145805;45843;3066;42777;18124;24653;32629;13214
418;2 jaar;Totaal mannen en vrouwen;2009;143195;45355;3210;42145;17964;24181;31963;13391
419;2 jaar;Totaal mannen en vrouwen;2010;141112;44910;3382;41529;17832;23697;31274;13637
420;2 jaar;Totaal mannen en vrouwen;2011;139446;44535;3558;40977;17756;23220;30583;13952
421;2 jaar;Totaal mannen en vrouwen;2012;138220;44220;3726;40495;17744;22751;29886;14334
422;2 jaar;Totaal mannen en vrouwen;2013;137336;43968;3872;40096;17794;22301;29198;14770
423;2 jaar;Totaal mannen en vrouwen;2014;136620;43772;3990;39782;17905;21877;28539;15233
424;2 jaar;Totaal mannen en vrouwen;2015;136372;43611;4070;39540;18062;21479;27914;15697
425;2 jaar;Totaal mannen en vrouwen;2016;136602;43476;4123;39353;18242;21111;27323;16152
426;2 jaar;Totaal mannen en vrouwen;2017;137097;43357;4158;39199;18443;20757;26766;16591
427;2 jaar;Totaal mannen en vrouwen;2018;137866;43251;4178;39073;18642;20432;26247;17004
428;2 jaar;Totaal mannen en vrouwen;2019;138828;43155;4194;38961;18823;20138;25771;17384
429;2 jaar;Totaal mannen en vrouwen;2020;139942;43078;4208;38870;19003;19867;25334;17744
430;2 jaar;Totaal mannen en vrouwen;2021;141177;43022;4224;38798;19178;19620;24938;18084
431;2 jaar;Totaal mannen en vrouwen;2022;142472;42975;4232;38744;19347;19397;24578;18397
432;2 jaar;Totaal mannen en vrouwen;2023;143591;42954;4238;38716;19515;19202;24262;18692
433;2 jaar;Totaal mannen en vrouwen;2024;144684;42946;4242;38704;19670;19034;23980;18966
434;2 jaar;Totaal mannen en vrouwen;2025;145623;42967;4247;38720;19828;18892;23740;19226
435;2 jaar;Totaal mannen en vrouwen;2026;146414;43004;4253;38751;19980;18771;23533;19471
436;2 jaar;Totaal mannen en vrouwen;2027;147089;43070;4259;38811;20138;18673;23364;19706
437;2 jaar;Totaal mannen en vrouwen;2028;147606;43155;4265;38890;20297;18593;23222;19933
438;2 jaar;Totaal mannen en vrouwen;2029;147971;43269;4271;38997;20457;18540;23109;20159
439;2 jaar;Totaal mannen en vrouwen;2030;148214;43411;4276;39134;20630;18504;23033;20377
440;2 jaar;Totaal mannen en vrouwen;2031;148269;43584;4282;39302;20813;18490;22980;20604
441;2 jaar;Totaal mannen en vrouwen;2032;148245;43784;4287;39496;20999;18498;22953;20831
442;2 jaar;Totaal mannen en vrouwen;2033;147977;44016;4293;39723;21205;18518;22950;21066
443;2 jaar;Totaal mannen en vrouwen;2034;147577;44274;4299;39974;21418;18556;22969;21305
444;2 jaar;Totaal mannen en vrouwen;2035;146981;44544;4305;40239;21635;18604;22996;21548
445;2 jaar;Totaal mannen en vrouwen;2036;146158;44846;4310;40535;21872;18663;23045;21801
446;2 jaar;Totaal mannen en vrouwen;2037;145202;45148;4314;40834;22100;18734;23097;22051
447;2 jaar;Totaal mannen en vrouwen;2038;144130;45468;4318;41151;22340;18810;23162;22306
448;2 jaar;Totaal mannen en vrouwen;2039;142930;45793;4322;41471;22579;18891;23230;22564
449;2 jaar;Totaal mannen en vrouwen;2040;141757;46121;4327;41794;22824;18970;23300;22821
450;2 jaar;Totaal mannen en vrouwen;2041;140585;46440;4329;42111;23058;19053;23368;23072
451;2 jaar;Totaal mannen en vrouwen;2042;139541;46740;4332;42408;23275;19133;23429;23311
452;2 jaar;Totaal mannen en vrouwen;2043;138601;47045;4336;42709;23498;19211;23492;23553
453;2 jaar;Totaal mannen en vrouwen;2044;137793;47346;4340;43006;23715;19290;23557;23789
454;2 jaar;Totaal mannen en vrouwen;2045;137206;47633;4343;43290;23931;19359;23618;24015
455;2 jaar;Totaal mannen en vrouwen;2046;136803;47909;4346;43563;24132;19431;23674;24235
456;2 jaar;Totaal mannen en vrouwen;2047;136579;48168;4347;43821;24324;19497;23722;24446
457;2 jaar;Totaal mannen en vrouwen;2048;136582;48415;4348;44067;24503;19565;23767;24648
458;2 jaar;Totaal mannen en vrouwen;2049;136695;48649;4348;44301;24674;19627;23806;24843
459;2 jaar;Totaal mannen en vrouwen;2050;136989;48872;4350;44522;24840;19682;23846;25026
460;2 jaar;Mannen;2005;79543;24347;1487;22859;9925;12934;17644;6702
461;2 jaar;Mannen;2006;78927;24094;1393;22701;9821;12881;17315;6780
462;2 jaar;Mannen;2007;76142;23589;1359;22229;9374;12855;16895;6694
463;2 jaar;Mannen;2008;74716;23330;1412;21918;9284;12634;16576;6754
464;2 jaar;Mannen;2009;73386;23083;1486;21597;9203;12394;16238;6845
465;2 jaar;Mannen;2010;72327;22859;1575;21284;9135;12148;15885;6974
466;2 jaar;Mannen;2011;71476;22675;1670;21005;9098;11907;15536;7139
467;2 jaar;Mannen;2012;70854;22512;1754;20758;9092;11666;15176;7336
468;2 jaar;Mannen;2013;70402;22384;1828;20556;9120;11436;14825;7560
469;2 jaar;Mannen;2014;70042;22284;1890;20394;9174;11220;14484;7800
470;2 jaar;Mannen;2015;69917;22200;1929;20271;9255;11016;14162;8038
471;2 jaar;Mannen;2016;70037;22128;1953;20175;9345;10830;13857;8271
472;2 jaar;Mannen;2017;70293;22066;1970;20096;9451;10646;13568;8498
473;2 jaar;Mannen;2018;70687;22011;1978;20033;9553;10480;13301;8709
474;2 jaar;Mannen;2019;71180;21960;1984;19976;9647;10329;13055;8905
475;2 jaar;Mannen;2020;71753;21918;1991;19928;9738;10190;12830;9088
476;2 jaar;Mannen;2021;72388;21888;1998;19891;9828;10062;12625;9264
477;2 jaar;Mannen;2022;73051;21865;2001;19864;9915;9949;12439;9426
478;2 jaar;Mannen;2023;73623;21855;2004;19851;10001;9850;12278;9577
479;2 jaar;Mannen;2024;74183;21851;2007;19844;10081;9763;12134;9717
480;2 jaar;Mannen;2025;74664;21862;2010;19852;10161;9691;12012;9850
481;2 jaar;Mannen;2026;75069;21882;2014;19868;10239;9629;11905;9977
482;2 jaar;Mannen;2027;75413;21915;2016;19899;10321;9578;11817;10098
483;2 jaar;Mannen;2028;75676;21961;2020;19940;10404;9536;11746;10214
484;2 jaar;Mannen;2029;75864;22019;2024;19995;10486;9508;11688;10330
485;2 jaar;Mannen;2030;75987;22090;2026;20064;10572;9492;11647;10443
486;2 jaar;Mannen;2031;76013;22179;2030;20149;10666;9484;11620;10559
487;2 jaar;Mannen;2032;76001;22281;2033;20248;10760;9488;11605;10675
488;2 jaar;Mannen;2033;75862;22399;2036;20363;10865;9499;11604;10795
489;2 jaar;Mannen;2034;75654;22533;2040;20493;10976;9517;11613;10920
490;2 jaar;Mannen;2035;75346;22672;2043;20628;11087;9542;11629;11043
491;2 jaar;Mannen;2036;74927;22823;2046;20776;11207;9569;11650;11173
492;2 jaar;Mannen;2037;74434;22977;2048;20929;11322;9606;11676;11302
493;2 jaar;Mannen;2038;73881;23144;2051;21093;11447;9646;11710;11434
494;2 jaar;Mannen;2039;73265;23309;2054;21256;11569;9687;11744;11565
495;2 jaar;Mannen;2040;72661;23477;2055;21421;11695;9726;11779;11698
496;2 jaar;Mannen;2041;72059;23639;2057;21583;11815;9768;11812;11827
497;2 jaar;Mannen;2042;71524;23792;2059;21733;11926;9807;11843;11949
498;2 jaar;Mannen;2043;71038;23949;2061;21889;12042;9846;11876;12074
499;2 jaar;Mannen;2044;70624;24101;2063;22038;12152;9886;11906;12194
500;2 jaar;Mannen;2045;70321;24247;2064;22183;12263;9920;11936;12311
501;2 jaar;Mannen;2046;70111;24390;2067;22323;12367;9957;11966;12424
502;2 jaar;Mannen;2047;69998;24520;2067;22453;12461;9991;11988;12531
503;2 jaar;Mannen;2048;69998;24645;2068;22577;12551;10026;12010;12635
504;2 jaar;Mannen;2049;70054;24763;2068;22695;12639;10057;12030;12733
505;2 jaar;Mannen;2050;70202;24878;2069;22809;12724;10085;12050;12828
506;2 jaar;Vrouwen;2005;75437;23520;1807;21713;9410;12303;17173;6347
507;2 jaar;Vrouwen;2006;74544;23277;1670;21607;9341;12267;16727;6550
508;2 jaar;Vrouwen;2007;72467;22770;1608;21163;8925;12237;16367;6403
509;2 jaar;Vrouwen;2008;71089;22513;1654;20859;8841;12018;16053;6460
510;2 jaar;Vrouwen;2009;69809;22272;1724;20547;8760;11787;15725;6547
511;2 jaar;Vrouwen;2010;68786;22051;1806;20245;8696;11549;15388;6663
512;2 jaar;Vrouwen;2011;67970;21860;1888;19972;8658;11314;15046;6814
513;2 jaar;Vrouwen;2012;67367;21708;1972;19736;8651;11085;14710;6998
514;2 jaar;Vrouwen;2013;66934;21584;2044;19539;8674;10865;14373;7210
515;2 jaar;Vrouwen;2014;66579;21488;2100;19388;8731;10657;14055;7433
516;2 jaar;Vrouwen;2015;66455;21411;2142;19269;8806;10463;13752;7658
517;2 jaar;Vrouwen;2016;66565;21348;2170;19178;8896;10282;13467;7881
518;2 jaar;Vrouwen;2017;66805;21291;2188;19103;8992;10111;13198;8093
519;2 jaar;Vrouwen;2018;67179;21241;2200;19041;9089;9952;12946;8295
520;2 jaar;Vrouwen;2019;67648;21195;2210;18985;9176;9808;12716;8479
521;2 jaar;Vrouwen;2020;68189;21160;2218;18942;9265;9677;12504;8656
522;2 jaar;Vrouwen;2021;68789;21133;2226;18907;9349;9558;12314;8820
523;2 jaar;Vrouwen;2022;69421;21111;2231;18880;9432;9448;12139;8972
524;2 jaar;Vrouwen;2023;69968;21099;2233;18866;9514;9352;11984;9115
525;2 jaar;Vrouwen;2024;70500;21095;2235;18860;9589;9271;11846;9249
526;2 jaar;Vrouwen;2025;70959;21104;2237;18868;9667;9201;11729;9376
527;2 jaar;Vrouwen;2026;71345;21123;2239;18883;9741;9142;11628;9494
