ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1
3135;Toestemming zonder donatiebeperkingen;Nederweert;2022;3.9
3136;Toestemming zonder donatiebeperkingen;Nederweert;2023;3.9
3137;Toestemming zonder donatiebeperkingen;Nederweert;2024;3.9
3138;Toestemming zonder donatiebeperkingen;Nieuwegein;2022;12.0
3139;Toestemming zonder donatiebeperkingen;Nieuwegein;2023;11.9
3140;Toestemming zonder donatiebeperkingen;Nieuwegein;2024;11.7
3141;Toestemming zonder donatiebeperkingen;Nieuwkoop;2022;6.6
3142;Toestemming zonder donatiebeperkingen;Nieuwkoop;2023;6.5
3143;Toestemming zonder donatiebeperkingen;Nieuwkoop;2024;6.4
3144;Toestemming zonder donatiebeperkingen;Nijkerk;2022;8.0
3145;Toestemming zonder donatiebeperkingen;Nijkerk;2023;8.1
3146;Toestemming zonder donatiebeperkingen;Nijkerk;2024;8.1
3147;Toestemming zonder donatiebeperkingen;Nijmegen;2022;43.9
3148;Toestemming zonder donatiebeperkingen;Nijmegen;2023;43.7
3149;Toestemming zonder donatiebeperkingen;Nijmegen;2024;44.1
3150;Toestemming zonder donatiebeperkingen;Nissewaard;2022;15.0
3151;Toestemming zonder donatiebeperkingen;Nissewaard;2023;14.7
3152;Toestemming zonder donatiebeperkingen;Nissewaard;2024;14.5
3153;Toestemming zonder donatiebeperkingen;Noardeast-Fryslân;2022;8.1
3154;Toestemming zonder donatiebeperkingen;Noardeast-Fryslân;2023;8.1
3155;Toestemming zonder donatiebeperkingen;Noardeast-Fryslân;2024;8.0
3156;Toestemming zonder donatiebeperkingen;Noord-Beveland;2022;1.9
3157;Toestemming zonder donatiebeperkingen;Noord-Beveland;2023;1.9
3158;Toestemming zonder donatiebeperkingen;Noord-Beveland;2024;1.9
3159;Toestemming zonder donatiebeperkingen;Noordenveld;2022;7.6
3160;Toestemming zonder donatiebeperkingen;Noordenveld;2023;7.6
3161;Toestemming zonder donatiebeperkingen;Noordenveld;2024;7.6
3162;Toestemming zonder donatiebeperkingen;Noordoostpolder;2022;8.9
3163;Toestemming zonder donatiebeperkingen;Noordoostpolder;2023;8.8
3164;Toestemming zonder donatiebeperkingen;Noordoostpolder;2024;8.8
3165;Toestemming zonder donatiebeperkingen;Noordwijk;2022;9.7
3166;Toestemming zonder donatiebeperkingen;Noordwijk;2023;9.7
3167;Toestemming zonder donatiebeperkingen;Noordwijk;2024;9.7
3168;Toestemming zonder donatiebeperkingen;Nuenen, Gerwen en Nederwetten;2022;6.6
3169;Toestemming zonder donatiebeperkingen;Nuenen, Gerwen en Nederwetten;2023;6.5
3170;Toestemming zonder donatiebeperkingen;Nuenen, Gerwen en Nederwetten;2024;6.5
3171;Toestemming zonder donatiebeperkingen;Nunspeet;2022;4.0
3172;Toestemming zonder donatiebeperkingen;Nunspeet;2023;4.0
3173;Toestemming zonder donatiebeperkingen;Nunspeet;2024;4.0
3174;Toestemming zonder donatiebeperkingen;Oegstgeest;2022;5.9
3175;Toestemming zonder donatiebeperkingen;Oegstgeest;2023;5.8
3176;Toestemming zonder donatiebeperkingen;Oegstgeest;2024;5.8
3177;Toestemming zonder donatiebeperkingen;Oirschot;2022;5.1
3178;Toestemming zonder donatiebeperkingen;Oirschot;2023;5.1
3179;Toestemming zonder donatiebeperkingen;Oirschot;2024;5.1
3180;Toestemming zonder donatiebeperkingen;Oisterwijk;2022;8.6
3181;Toestemming zonder donatiebeperkingen;Oisterwijk;2023;8.5
3182;Toestemming zonder donatiebeperkingen;Oisterwijk;2024;8.4
3183;Toestemming zonder donatiebeperkingen;Oldambt;2022;7.2
3184;Toestemming zonder donatiebeperkingen;Oldambt;2023;7.2
3185;Toestemming zonder donatiebeperkingen;Oldambt;2024;7.2
3186;Toestemming zonder donatiebeperkingen;Oldebroek;2022;3.4
3187;Toestemming zonder donatiebeperkingen;Oldebroek;2023;3.5
3188;Toestemming zonder donatiebeperkingen;Oldebroek;2024;3.5
3189;Toestemming zonder donatiebeperkingen;Oldenzaal;2022;7.8
3190;Toestemming zonder donatiebeperkingen;Oldenzaal;2023;7.8
3191;Toestemming zonder donatiebeperkingen;Oldenzaal;2024;7.8
3192;Toestemming zonder donatiebeperkingen;Olst-Wijhe;2022;4.5
3193;Toestemming zonder donatiebeperkingen;Olst-Wijhe;2023;4.6
3194;Toestemming zonder donatiebeperkingen;Olst-Wijhe;2024;4.5
3195;Toestemming zonder donatiebeperkingen;Ommen;2022;4.0
3196;Toestemming zonder donatiebeperkingen;Ommen;2023;4.1
3197;Toestemming zonder donatiebeperkingen;Ommen;2024;4.1
3198;Toestemming zonder donatiebeperkingen;Oost Gelre;2022;8.5
3199;Toestemming zonder donatiebeperkingen;Oost Gelre;2023;8.6
3200;Toestemming zonder donatiebeperkingen;Oost Gelre;2024;8.5
3201;Toestemming zonder donatiebeperkingen;Oosterhout;2022;12.9
3202;Toestemming zonder donatiebeperkingen;Oosterhout;2023;12.9
3203;Toestemming zonder donatiebeperkingen;Oosterhout;2024;12.9
3204;Toestemming zonder donatiebeperkingen;Ooststellingwerf;2022;5.3
3205;Toestemming zonder donatiebeperkingen;Ooststellingwerf;2023;5.3
3206;Toestemming zonder donatiebeperkingen;Ooststellingwerf;2024;5.3
3207;Toestemming zonder donatiebeperkingen;Oostzaan;2022;2.1
3208;Toestemming zonder donatiebeperkingen;Oostzaan;2023;2.1
3209;Toestemming zonder donatiebeperkingen;Oostzaan;2024;2.1
3210;Toestemming zonder donatiebeperkingen;Opmeer;2022;2.9
3211;Toestemming zonder donatiebeperkingen;Opmeer;2023;2.8
3212;Toestemming zonder donatiebeperkingen;Opmeer;2024;2.8
3213;Toestemming zonder donatiebeperkingen;Opsterland;2022;6.3
3214;Toestemming zonder donatiebeperkingen;Opsterland;2023;6.3
3215;Toestemming zonder donatiebeperkingen;Opsterland;2024;6.2
3216;Toestemming zonder donatiebeperkingen;Oss;2022;20.0
3217;Toestemming zonder donatiebeperkingen;Oss;2023;19.9
3218;Toestemming zonder donatiebeperkingen;Oss;2024;19.7
3219;Toestemming zonder donatiebeperkingen;Oude IJsselstreek;2022;9.4
3220;Toestemming zonder donatiebeperkingen;Oude IJsselstreek;2023;9.5
3221;Toestemming zonder donatiebeperkingen;Oude IJsselstreek;2024;9.4
3222;Toestemming zonder donatiebeperkingen;Ouder-Amstel;2022;3.0
3223;Toestemming zonder donatiebeperkingen;Ouder-Amstel;2023;3.0
3224;Toestemming zonder donatiebeperkingen;Ouder-Amstel;2024;2.9
3225;Toestemming zonder donatiebeperkingen;Oudewater;2022;2.3
3226;Toestemming zonder donatiebeperkingen;Oudewater;2023;2.3
3227;Toestemming zonder donatiebeperkingen;Oudewater;2024;2.3
3228;Toestemming zonder donatiebeperkingen;Overbetuwe;2022;10.9
3229;Toestemming zonder donatiebeperkingen;Overbetuwe;2023;10.9
3230;Toestemming zonder donatiebeperkingen;Overbetuwe;2024;10.8
3231;Toestemming zonder donatiebeperkingen;Papendrecht;2022;6.2
3232;Toestemming zonder donatiebeperkingen;Papendrecht;2023;6.2
3233;Toestemming zonder donatiebeperkingen;Papendrecht;2024;6.1
3234;Toestemming zonder donatiebeperkingen;Peel en Maas;2022;11.3
3235;Toestemming zonder donatiebeperkingen;Peel en Maas;2023;11.4
3236;Toestemming zonder donatiebeperkingen;Peel en Maas;2024;11.3
3237;Toestemming zonder donatiebeperkingen;Pekela;2022;1.8
3238;Toestemming zonder donatiebeperkingen;Pekela;2023;1.8
3239;Toestemming zonder donatiebeperkingen;Pekela;2024;1.8
3240;Toestemming zonder donatiebeperkingen;Pijnacker-Nootdorp;2022;11.8
3241;Toestemming zonder donatiebeperkingen;Pijnacker-Nootdorp;2023;11.9
3242;Toestemming zonder donatiebeperkingen;Pijnacker-Nootdorp;2024;11.8
3243;Toestemming zonder donatiebeperkingen;Purmerend;2022;17.4
3244;Toestemming zonder donatiebeperkingen;Purmerend;2023;17.3
3245;Toestemming zonder donatiebeperkingen;Purmerend;2024;17.1
3246;Toestemming zonder donatiebeperkingen;Putten;2022;4.1
3247;Toestemming zonder donatiebeperkingen;Putten;2023;4.1
3248;Toestemming zonder donatiebeperkingen;Putten;2024;4.1
3249;Toestemming zonder donatiebeperkingen;Raalte;2022;9.6
3250;Toestemming zonder donatiebeperkingen;Raalte;2023;9.6
3251;Toestemming zonder donatiebeperkingen;Raalte;2024;9.6
3252;Toestemming zonder donatiebeperkingen;Reimerswaal;2022;3.1
3253;Toestemming zonder donatiebeperkingen;Reimerswaal;2023;3.1
3254;Toestemming zonder donatiebeperkingen;Reimerswaal;2024;3.1
3255;Toestemming zonder donatiebeperkingen;Renkum;2022;7.9
3256;Toestemming zonder donatiebeperkingen;Renkum;2023;7.9
3257;Toestemming zonder donatiebeperkingen;Renkum;2024;7.8
3258;Toestemming zonder donatiebeperkingen;Renswoude;2022;0.7
3259;Toestemming zonder donatiebeperkingen;Renswoude;2023;0.7
3260;Toestemming zonder donatiebeperkingen;Renswoude;2024;0.7
3261;Toestemming zonder donatiebeperkingen;Reusel-De Mierden;2022;3.6
3262;Toestemming zonder donatiebeperkingen;Reusel-De Mierden;2023;3.6
3263;Toestemming zonder donatiebeperkingen;Reusel-De Mierden;2024;3.6
3264;Toestemming zonder donatiebeperkingen;Rheden;2022;9.9
3265;Toestemming zonder donatiebeperkingen;Rheden;2023;9.8
3266;Toestemming zonder donatiebeperkingen;Rheden;2024;9.7
3267;Toestemming zonder donatiebeperkingen;Rhenen;2022;3.4
3268;Toestemming zonder donatiebeperkingen;Rhenen;2023;3.4
3269;Toestemming zonder donatiebeperkingen;Rhenen;2024;3.3
3270;Toestemming zonder donatiebeperkingen;Ridderkerk;2022;7.7
3271;Toestemming zonder donatiebeperkingen;Ridderkerk;2023;7.6
3272;Toestemming zonder donatiebeperkingen;Ridderkerk;2024;7.5
3273;Toestemming zonder donatiebeperkingen;Rijssen-Holten;2022;6.2
3274;Toestemming zonder donatiebeperkingen;Rijssen-Holten;2023;6.2
3275;Toestemming zonder donatiebeperkingen;Rijssen-Holten;2024;6.2
3276;Toestemming zonder donatiebeperkingen;Rijswijk (ZH.);2022;10.5
3277;Toestemming zonder donatiebeperkingen;Rijswijk (ZH.);2023;10.4
3278;Toestemming zonder donatiebeperkingen;Rijswijk (ZH.);2024;10.3
3279;Toestemming zonder donatiebeperkingen;Roerdalen;2022;4.3
3280;Toestemming zonder donatiebeperkingen;Roerdalen;2023;4.3
3281;Toestemming zonder donatiebeperkingen;Roerdalen;2024;4.2
3282;Toestemming zonder donatiebeperkingen;Roermond;2022;11.6
3283;Toestemming zonder donatiebeperkingen;Roermond;2023;11.5
3284;Toestemming zonder donatiebeperkingen;Roermond;2024;11.4
3285;Toestemming zonder donatiebeperkingen;De Ronde Venen;2022;9.8
3286;Toestemming zonder donatiebeperkingen;De Ronde Venen;2023;9.7
3287;Toestemming zonder donatiebeperkingen;De Ronde Venen;2024;9.6
3288;Toestemming zonder donatiebeperkingen;Roosendaal;2022;17.1
3289;Toestemming zonder donatiebeperkingen;Roosendaal;2023;16.9
3290;Toestemming zonder donatiebeperkingen;Roosendaal;2024;16.6
3291;Toestemming zonder donatiebeperkingen;Rotterdam;2022;88.4
3292;Toestemming zonder donatiebeperkingen;Rotterdam;2023;86.6
3293;Toestemming zonder donatiebeperkingen;Rotterdam;2024;85.2
3294;Toestemming zonder donatiebeperkingen;Rozendaal;2022;0.5
3295;Toestemming zonder donatiebeperkingen;Rozendaal;2023;0.5
3296;Toestemming zonder donatiebeperkingen;Rozendaal;2024;0.5
3297;Toestemming zonder donatiebeperkingen;Rucphen;2022;4.8
3298;Toestemming zonder donatiebeperkingen;Rucphen;2023;4.8
3299;Toestemming zonder donatiebeperkingen;Rucphen;2024;4.8
3300;Toestemming zonder donatiebeperkingen;Schagen;2022;11.4
3301;Toestemming zonder donatiebeperkingen;Schagen;2023;11.5
3302;Toestemming zonder donatiebeperkingen;Schagen;2024;11.4
3303;Toestemming zonder donatiebeperkingen;Scherpenzeel;2022;1.6
3304;Toestemming zonder donatiebeperkingen;Scherpenzeel;2023;1.6
3305;Toestemming zonder donatiebeperkingen;Scherpenzeel;2024;1.6
3306;Toestemming zonder donatiebeperkingen;Schiedam;2022;11.4
3307;Toestemming zonder donatiebeperkingen;Schiedam;2023;11.3
3308;Toestemming zonder donatiebeperkingen;Schiedam;2024;11.1
3309;Toestemming zonder donatiebeperkingen;Schiermonnikoog;2022;0.2
3310;Toestemming zonder donatiebeperkingen;Schiermonnikoog;2023;0.2
3311;Toestemming zonder donatiebeperkingen;Schiermonnikoog;2024;0.2
3312;Toestemming zonder donatiebeperkingen;Schouwen-Duiveland;2022;7.5
3313;Toestemming zonder donatiebeperkingen;Schouwen-Duiveland;2023;7.5
3314;Toestemming zonder donatiebeperkingen;Schouwen-Duiveland;2024;7.4
3315;Toestemming zonder donatiebeperkingen;Simpelveld;2022;2.2
3316;Toestemming zonder donatiebeperkingen;Simpelveld;2023;2.2
3317;Toestemming zonder donatiebeperkingen;Simpelveld;2024;2.2
3318;Toestemming zonder donatiebeperkingen;Sint-Michielsgestel;2022;8.0
3319;Toestemming zonder donatiebeperkingen;Sint-Michielsgestel;2023;8.0
3320;Toestemming zonder donatiebeperkingen;Sint-Michielsgestel;2024;7.9
3321;Toestemming zonder donatiebeperkingen;Sittard-Geleen;2022;20.8
3322;Toestemming zonder donatiebeperkingen;Sittard-Geleen;2023;20.6
3323;Toestemming zonder donatiebeperkingen;Sittard-Geleen;2024;20.3
3324;Toestemming zonder donatiebeperkingen;Sliedrecht;2022;4.0
3325;Toestemming zonder donatiebeperkingen;Sliedrecht;2023;4.0
3326;Toestemming zonder donatiebeperkingen;Sliedrecht;2024;3.9
3327;Toestemming zonder donatiebeperkingen;Sluis;2022;5.3
3328;Toestemming zonder donatiebeperkingen;Sluis;2023;5.2
3329;Toestemming zonder donatiebeperkingen;Sluis;2024;5.1
3330;Toestemming zonder donatiebeperkingen;Smallingerland;2022;10.8
3331;Toestemming zonder donatiebeperkingen;Smallingerland;2023;10.7
3332;Toestemming zonder donatiebeperkingen;Smallingerland;2024;10.6
3333;Toestemming zonder donatiebeperkingen;Soest;2022;10.3
3334;Toestemming zonder donatiebeperkingen;Soest;2023;10.2
3335;Toestemming zonder donatiebeperkingen;Soest;2024;10.2
3336;Toestemming zonder donatiebeperkingen;Someren;2022;5.0
3337;Toestemming zonder donatiebeperkingen;Someren;2023;5.1
3338;Toestemming zonder donatiebeperkingen;Someren;2024;5.0
3339;Toestemming zonder donatiebeperkingen;Son en Breugel;2022;4.4
3340;Toestemming zonder donatiebeperkingen;Son en Breugel;2023;4.4
3341;Toestemming zonder donatiebeperkingen;Son en Breugel;2024;4.3
3342;Toestemming zonder donatiebeperkingen;Stadskanaal;2022;5.4
3343;Toestemming zonder donatiebeperkingen;Stadskanaal;2023;5.4
3344;Toestemming zonder donatiebeperkingen;Stadskanaal;2024;5.4
3345;Toestemming zonder donatiebeperkingen;Staphorst;2022;1.9
3346;Toestemming zonder donatiebeperkingen;Staphorst;2023;1.9
3347;Toestemming zonder donatiebeperkingen;Staphorst;2024;1.8
3348;Toestemming zonder donatiebeperkingen;Stede Broec;2022;4.8
3349;Toestemming zonder donatiebeperkingen;Stede Broec;2023;4.8
3350;Toestemming zonder donatiebeperkingen;Stede Broec;2024;4.7
3351;Toestemming zonder donatiebeperkingen;Steenbergen;2022;5.5
3352;Toestemming zonder donatiebeperkingen;Steenbergen;2023;5.6
3353;Toestemming zonder donatiebeperkingen;Steenbergen;2024;5.5
3354;Toestemming zonder donatiebeperkingen;Steenwijkerland;2022;9.4
3355;Toestemming zonder donatiebeperkingen;Steenwijkerland;2023;9.4
3356;Toestemming zonder donatiebeperkingen;Steenwijkerland;2024;9.4
3357;Toestemming zonder donatiebeperkingen;Stein (L.);2022;6.0
3358;Toestemming zonder donatiebeperkingen;Stein (L.);2023;5.9
3359;Toestemming zonder donatiebeperkingen;Stein (L.);2024;5.8
3360;Toestemming zonder donatiebeperkingen;Stichtse Vecht;2022;13.1
3361;Toestemming zonder donatiebeperkingen;Stichtse Vecht;2023;13.0
3362;Toestemming zonder donatiebeperkingen;Stichtse Vecht;2024;12.8
3363;Toestemming zonder donatiebeperkingen;Súdwest-Fryslân;2022;19.8
3364;Toestemming zonder donatiebeperkingen;Súdwest-Fryslân;2023;19.6
3365;Toestemming zonder donatiebeperkingen;Súdwest-Fryslân;2024;19.4
3366;Toestemming zonder donatiebeperkingen;Terneuzen;2022;11.9
3367;Toestemming zonder donatiebeperkingen;Terneuzen;2023;11.8
3368;Toestemming zonder donatiebeperkingen;Terneuzen;2024;11.6
3369;Toestemming zonder donatiebeperkingen;Terschelling;2022;1.2
3370;Toestemming zonder donatiebeperkingen;Terschelling;2023;1.2
3371;Toestemming zonder donatiebeperkingen;Terschelling;2024;1.1
3372;Toestemming zonder donatiebeperkingen;Texel;2022;3.2
3373;Toestemming zonder donatiebeperkingen;Texel;2023;3.2
3374;Toestemming zonder donatiebeperkingen;Texel;2024;3.1
3375;Toestemming zonder donatiebeperkingen;Teylingen;2022;9.1
3376;Toestemming zonder donatiebeperkingen;Teylingen;2023;9.1
3377;Toestemming zonder donatiebeperkingen;Teylingen;2024;9.0
3378;Toestemming zonder donatiebeperkingen;Tholen;2022;3.9
3379;Toestemming zonder donatiebeperkingen;Tholen;2023;3.9
3380;Toestemming zonder donatiebeperkingen;Tholen;2024;3.8
3381;Toestemming zonder donatiebeperkingen;Tiel;2022;7.0
3382;Toestemming zonder donatiebeperkingen;Tiel;2023;6.9
3383;Toestemming zonder donatiebeperkingen;Tiel;2024;6.9
3384;Toestemming zonder donatiebeperkingen;Tilburg;2022;48.3
3385;Toestemming zonder donatiebeperkingen;Tilburg;2023;47.7
3386;Toestemming zonder donatiebeperkingen;Tilburg;2024;47.1
3387;Toestemming zonder donatiebeperkingen;Tubbergen;2022;5.1
3388;Toestemming zonder donatiebeperkingen;Tubbergen;2023;5.1
3389;Toestemming zonder donatiebeperkingen;Tubbergen;2024;5.1
3390;Toestemming zonder donatiebeperkingen;Twenterand;2022;5.8
3391;Toestemming zonder donatiebeperkingen;Twenterand;2023;5.9
3392;Toestemming zonder donatiebeperkingen;Twenterand;2024;5.8
3393;Toestemming zonder donatiebeperkingen;Tynaarlo;2022;8.5
3394;Toestemming zonder donatiebeperkingen;Tynaarlo;2023;8.5
3395;Toestemming zonder donatiebeperkingen;Tynaarlo;2024;8.5
3396;Toestemming zonder donatiebeperkingen;Tytsjerksteradiel;2022;6.5
3397;Toestemming zonder donatiebeperkingen;Tytsjerksteradiel;2023;6.5
3398;Toestemming zonder donatiebeperkingen;Tytsjerksteradiel;2024;6.5
3399;Toestemming zonder donatiebeperkingen;Uitgeest;2022;3.6
3400;Toestemming zonder donatiebeperkingen;Uitgeest;2023;3.5
3401;Toestemming zonder donatiebeperkingen;Uitgeest;2024;3.4
3402;Toestemming zonder donatiebeperkingen;Uithoorn;2022;5.9
3403;Toestemming zonder donatiebeperkingen;Uithoorn;2023;5.8
3404;Toestemming zonder donatiebeperkingen;Uithoorn;2024;5.7
3405;Toestemming zonder donatiebeperkingen;Urk;2022;1.2
3406;Toestemming zonder donatiebeperkingen;Urk;2023;1.2
3407;Toestemming zonder donatiebeperkingen;Urk;2024;1.2
3408;Toestemming zonder donatiebeperkingen;Utrecht (gemeente);2022;79.2
3409;Toestemming zonder donatiebeperkingen;Utrecht (gemeente);2023;78.2
3410;Toestemming zonder donatiebeperkingen;Utrecht (gemeente);2024;77.8
3411;Toestemming zonder donatiebeperkingen;Utrechtse Heuvelrug;2022;10.9
3412;Toestemming zonder donatiebeperkingen;Utrechtse Heuvelrug;2023;10.9
3413;Toestemming zonder donatiebeperkingen;Utrechtse Heuvelrug;2024;10.9
3414;Toestemming zonder donatiebeperkingen;Vaals;2022;1.9
3415;Toestemming zonder donatiebeperkingen;Vaals;2023;1.8
3416;Toestemming zonder donatiebeperkingen;Vaals;2024;1.8
3417;Toestemming zonder donatiebeperkingen;Valkenburg aan de Geul;2022;3.9
3418;Toestemming zonder donatiebeperkingen;Valkenburg aan de Geul;2023;3.9
3419;Toestemming zonder donatiebeperkingen;Valkenburg aan de Geul;2024;3.9
3420;Toestemming zonder donatiebeperkingen;Valkenswaard;2022;8.1
3421;Toestemming zonder donatiebeperkingen;Valkenswaard;2023;8.1
3422;Toestemming zonder donatiebeperkingen;Valkenswaard;2024;8.0
3423;Toestemming zonder donatiebeperkingen;Veendam;2022;5.0
3424;Toestemming zonder donatiebeperkingen;Veendam;2023;5.0
3425;Toestemming zonder donatiebeperkingen;Veendam;2024;4.9
3426;Toestemming zonder donatiebeperkingen;Veenendaal;2022;10.8
3427;Toestemming zonder donatiebeperkingen;Veenendaal;2023;10.8
3428;Toestemming zonder donatiebeperkingen;Veenendaal;2024;10.8
3429;Toestemming zonder donatiebeperkingen;Veere;2022;5.3
3430;Toestemming zonder donatiebeperkingen;Veere;2023;5.2
3431;Toestemming zonder donatiebeperkingen;Veere;2024;5.1
3432;Toestemming zonder donatiebeperkingen;Veldhoven;2022;11.7
3433;Toestemming zonder donatiebeperkingen;Veldhoven;2023;11.5
3434;Toestemming zonder donatiebeperkingen;Veldhoven;2024;11.3
3435;Toestemming zonder donatiebeperkingen;Velsen;2022;14.1
3436;Toestemming zonder donatiebeperkingen;Velsen;2023;13.9
3437;Toestemming zonder donatiebeperkingen;Velsen;2024;13.8
3438;Toestemming zonder donatiebeperkingen;Venlo;2022;22.4
3439;Toestemming zonder donatiebeperkingen;Venlo;2023;22.2
3440;Toestemming zonder donatiebeperkingen;Venlo;2024;21.8
3441;Toestemming zonder donatiebeperkingen;Venray;2022;9.9
3442;Toestemming zonder donatiebeperkingen;Venray;2023;9.9
3443;Toestemming zonder donatiebeperkingen;Venray;2024;9.8
3444;Toestemming zonder donatiebeperkingen;Vijfheerenlanden;2022;9.7
3445;Toestemming zonder donatiebeperkingen;Vijfheerenlanden;2023;9.8
3446;Toestemming zonder donatiebeperkingen;Vijfheerenlanden;2024;9.9
3447;Toestemming zonder donatiebeperkingen;Vlaardingen;2022;12.1
