ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
1360;Gewicht volle wagen: tot 10 000 kg;2013;2001;;;;;;;;;;
1361;Gewicht volle wagen: tot 10 000 kg;2013;2002;;;;;;;;;;
1362;Gewicht volle wagen: tot 10 000 kg;2013;2003;;;;;;;;;;
1363;Gewicht volle wagen: tot 10 000 kg;2013;2004;;;;;;;;;;
1364;Gewicht volle wagen: tot 10 000 kg;2013;2005;;;;;;;;;;
1365;Gewicht volle wagen: tot 10 000 kg;2013;2006;;;;;;;;;;
1366;Gewicht volle wagen: tot 10 000 kg;2013;2007;;;;;;;;;;
1367;Gewicht volle wagen: tot 10 000 kg;2013;2008;;;;;;;;;;
1368;Gewicht volle wagen: tot 10 000 kg;2013;2009;;;;;;;;;;
1369;Gewicht volle wagen: tot 10 000 kg;2013;2010;;;;;;;;;;
1370;Gewicht volle wagen: tot 10 000 kg;2013;2011;;;;;;;;;;
1371;Gewicht volle wagen: tot 10 000 kg;2013;2012;;;;;;;;;;
1372;Gewicht volle wagen: tot 10 000 kg;2013;2013;6.4;6.3;0.2;7.0;6.3;0.8;14354.0;12761.0;1593.0;490.0
1373;Gewicht volle wagen: tot 10 000 kg;2013;2014;14.4;14.1;0.3;15.3;14.1;1.2;30818.0;28384.0;2435.0;498.0
1374;Gewicht volle wagen: tot 10 000 kg;2013;2015;15.0;14.8;0.2;15.7;14.8;0.9;30646.0;28900.0;1747.0;512.0
1375;Gewicht volle wagen: tot 10 000 kg;2013;2016;13.9;13.3;0.6;15.4;13.3;2.1;28114.0;24291.0;3824.0;547.0
1376;Gewicht volle wagen: tot 10 000 kg;2013;2017;14.2;14.1;0.1;14.5;14.1;0.5;26928.0;26093.0;835.0;540.0
1377;Gewicht volle wagen: tot 10 000 kg;2013;2018;13.6;13.4;0.1;13.9;13.4;0.5;26225.0;25359.0;865.0;530.0
1378;Gewicht volle wagen: tot 10 000 kg;2013;2019;11.8;11.6;0.2;12.2;11.6;0.6;23620.0;22391.0;1228.0;518.0
1379;Gewicht volle wagen: tot 10 000 kg;2013;2020;8.2;7.8;0.5;9.1;7.8;1.3;18397.0;15803.0;2594.0;493.0
1380;Gewicht volle wagen: tot 10 000 kg;2014;2001;;;;;;;;;;
1381;Gewicht volle wagen: tot 10 000 kg;2014;2002;;;;;;;;;;
1382;Gewicht volle wagen: tot 10 000 kg;2014;2003;;;;;;;;;;
1383;Gewicht volle wagen: tot 10 000 kg;2014;2004;;;;;;;;;;
1384;Gewicht volle wagen: tot 10 000 kg;2014;2005;;;;;;;;;;
1385;Gewicht volle wagen: tot 10 000 kg;2014;2006;;;;;;;;;;
1386;Gewicht volle wagen: tot 10 000 kg;2014;2007;;;;;;;;;;
1387;Gewicht volle wagen: tot 10 000 kg;2014;2008;;;;;;;;;;
1388;Gewicht volle wagen: tot 10 000 kg;2014;2009;;;;;;;;;;
1389;Gewicht volle wagen: tot 10 000 kg;2014;2010;;;;;;;;;;
1390;Gewicht volle wagen: tot 10 000 kg;2014;2011;;;;;;;;;;
1391;Gewicht volle wagen: tot 10 000 kg;2014;2012;;;;;;;;;;
1392;Gewicht volle wagen: tot 10 000 kg;2014;2013;;;;;;;;;;
1393;Gewicht volle wagen: tot 10 000 kg;2014;2014;5.7;5.6;0.1;6.0;5.6;0.5;16706.0;15437.0;1270.0;361.0
1394;Gewicht volle wagen: tot 10 000 kg;2014;2015;11.6;11.2;0.3;12.5;11.2;1.3;34611.0;30977.0;3634.0;363.0
1395;Gewicht volle wagen: tot 10 000 kg;2014;2016;10.1;9.1;1.0;12.5;9.1;3.3;34783.0;25461.0;9322.0;359.0
1396;Gewicht volle wagen: tot 10 000 kg;2014;2017;11.3;11.0;0.3;12.0;11.0;0.9;31630.0;29226.0;2404.0;378.0
1397;Gewicht volle wagen: tot 10 000 kg;2014;2018;11.3;11.1;0.2;11.8;11.1;0.6;29357.0;27742.0;1615.0;401.0
1398;Gewicht volle wagen: tot 10 000 kg;2014;2019;9.3;8.5;0.7;10.7;8.5;2.2;26936.0;21495.0;5441.0;398.0
1399;Gewicht volle wagen: tot 10 000 kg;2014;2020;8.1;8.1;0.0;8.2;8.1;0.0;21745.0;21637.0;109.0;376.0
1400;Gewicht volle wagen: tot 10 000 kg;2015;2001;;;;;;;;;;
1401;Gewicht volle wagen: tot 10 000 kg;2015;2002;;;;;;;;;;
1402;Gewicht volle wagen: tot 10 000 kg;2015;2003;;;;;;;;;;
1403;Gewicht volle wagen: tot 10 000 kg;2015;2004;;;;;;;;;;
1404;Gewicht volle wagen: tot 10 000 kg;2015;2005;;;;;;;;;;
1405;Gewicht volle wagen: tot 10 000 kg;2015;2006;;;;;;;;;;
1406;Gewicht volle wagen: tot 10 000 kg;2015;2007;;;;;;;;;;
1407;Gewicht volle wagen: tot 10 000 kg;2015;2008;;;;;;;;;;
1408;Gewicht volle wagen: tot 10 000 kg;2015;2009;;;;;;;;;;
1409;Gewicht volle wagen: tot 10 000 kg;2015;2010;;;;;;;;;;
1410;Gewicht volle wagen: tot 10 000 kg;2015;2011;;;;;;;;;;
1411;Gewicht volle wagen: tot 10 000 kg;2015;2012;;;;;;;;;;
1412;Gewicht volle wagen: tot 10 000 kg;2015;2013;;;;;;;;;;
1413;Gewicht volle wagen: tot 10 000 kg;2015;2014;;;;;;;;;;
1414;Gewicht volle wagen: tot 10 000 kg;2015;2015;8.3;8.0;0.3;9.2;8.0;1.2;15780.0;13776.0;2004.0;581.0
1415;Gewicht volle wagen: tot 10 000 kg;2015;2016;15.9;15.4;0.5;17.1;15.4;1.7;31976.0;28714.0;3262.0;535.0
1416;Gewicht volle wagen: tot 10 000 kg;2015;2017;14.6;13.8;0.8;16.4;13.8;2.7;30829.0;25804.0;5025.0;534.0
1417;Gewicht volle wagen: tot 10 000 kg;2015;2018;14.7;13.9;0.7;16.4;13.9;2.5;29524.0;25066.0;4458.0;556.0
1418;Gewicht volle wagen: tot 10 000 kg;2015;2019;15.0;14.4;0.6;16.3;14.4;1.8;28462.0;25275.0;3188.0;571.0
1419;Gewicht volle wagen: tot 10 000 kg;2015;2020;14.2;14.1;0.1;14.4;14.1;0.3;25169.0;24565.0;604.0;572.0
1420;Gewicht volle wagen: tot 10 000 kg;2016;2001;;;;;;;;;;
1421;Gewicht volle wagen: tot 10 000 kg;2016;2002;;;;;;;;;;
1422;Gewicht volle wagen: tot 10 000 kg;2016;2003;;;;;;;;;;
1423;Gewicht volle wagen: tot 10 000 kg;2016;2004;;;;;;;;;;
1424;Gewicht volle wagen: tot 10 000 kg;2016;2005;;;;;;;;;;
1425;Gewicht volle wagen: tot 10 000 kg;2016;2006;;;;;;;;;;
1426;Gewicht volle wagen: tot 10 000 kg;2016;2007;;;;;;;;;;
1427;Gewicht volle wagen: tot 10 000 kg;2016;2008;;;;;;;;;;
1428;Gewicht volle wagen: tot 10 000 kg;2016;2009;;;;;;;;;;
1429;Gewicht volle wagen: tot 10 000 kg;2016;2010;;;;;;;;;;
1430;Gewicht volle wagen: tot 10 000 kg;2016;2011;;;;;;;;;;
1431;Gewicht volle wagen: tot 10 000 kg;2016;2012;;;;;;;;;;
1432;Gewicht volle wagen: tot 10 000 kg;2016;2013;;;;;;;;;;
1433;Gewicht volle wagen: tot 10 000 kg;2016;2014;;;;;;;;;;
1434;Gewicht volle wagen: tot 10 000 kg;2016;2015;;;;;;;;;;
1435;Gewicht volle wagen: tot 10 000 kg;2016;2016;7.7;7.6;0.1;7.9;7.6;0.2;14592.0;14169.0;423.0;539.0
1436;Gewicht volle wagen: tot 10 000 kg;2016;2017;15.9;15.6;0.2;16.4;15.6;0.8;31928.0;30363.0;1564.0;514.0
1437;Gewicht volle wagen: tot 10 000 kg;2016;2018;15.0;14.3;0.6;16.4;14.3;2.1;31685.0;27629.0;4056.0;518.0
1438;Gewicht volle wagen: tot 10 000 kg;2016;2019;15.3;15.1;0.2;15.8;15.1;0.7;29618.0;28315.0;1303.0;533.0
1439;Gewicht volle wagen: tot 10 000 kg;2016;2020;14.2;14.0;0.3;14.7;14.0;0.7;26739.0;25456.0;1283.0;549.0
1440;Gewicht volle wagen: tot 10 000 kg;2017;2001;;;;;;;;;;
1441;Gewicht volle wagen: tot 10 000 kg;2017;2002;;;;;;;;;;
1442;Gewicht volle wagen: tot 10 000 kg;2017;2003;;;;;;;;;;
1443;Gewicht volle wagen: tot 10 000 kg;2017;2004;;;;;;;;;;
1444;Gewicht volle wagen: tot 10 000 kg;2017;2005;;;;;;;;;;
1445;Gewicht volle wagen: tot 10 000 kg;2017;2006;;;;;;;;;;
1446;Gewicht volle wagen: tot 10 000 kg;2017;2007;;;;;;;;;;
1447;Gewicht volle wagen: tot 10 000 kg;2017;2008;;;;;;;;;;
1448;Gewicht volle wagen: tot 10 000 kg;2017;2009;;;;;;;;;;
1449;Gewicht volle wagen: tot 10 000 kg;2017;2010;;;;;;;;;;
1450;Gewicht volle wagen: tot 10 000 kg;2017;2011;;;;;;;;;;
1451;Gewicht volle wagen: tot 10 000 kg;2017;2012;;;;;;;;;;
1452;Gewicht volle wagen: tot 10 000 kg;2017;2013;;;;;;;;;;
1453;Gewicht volle wagen: tot 10 000 kg;2017;2014;;;;;;;;;;
1454;Gewicht volle wagen: tot 10 000 kg;2017;2015;;;;;;;;;;
1455;Gewicht volle wagen: tot 10 000 kg;2017;2016;;;;;;;;;;
1456;Gewicht volle wagen: tot 10 000 kg;2017;2017;6.0;5.8;0.3;6.6;5.8;0.8;15053.0;13157.0;1897.0;440.0
1457;Gewicht volle wagen: tot 10 000 kg;2017;2018;12.4;12.2;0.2;12.8;12.2;0.6;30247.0;28795.0;1452.0;423.0
1458;Gewicht volle wagen: tot 10 000 kg;2017;2019;11.5;11.0;0.5;12.6;11.0;1.6;30029.0;26216.0;3814.0;420.0
1459;Gewicht volle wagen: tot 10 000 kg;2017;2020;11.3;10.8;0.5;12.1;10.8;1.3;27816.0;24868.0;2949.0;436.0
1460;Gewicht volle wagen: tot 10 000 kg;2018;2001;;;;;;;;;;
1461;Gewicht volle wagen: tot 10 000 kg;2018;2002;;;;;;;;;;
1462;Gewicht volle wagen: tot 10 000 kg;2018;2003;;;;;;;;;;
1463;Gewicht volle wagen: tot 10 000 kg;2018;2004;;;;;;;;;;
1464;Gewicht volle wagen: tot 10 000 kg;2018;2005;;;;;;;;;;
1465;Gewicht volle wagen: tot 10 000 kg;2018;2006;;;;;;;;;;
1466;Gewicht volle wagen: tot 10 000 kg;2018;2007;;;;;;;;;;
1467;Gewicht volle wagen: tot 10 000 kg;2018;2008;;;;;;;;;;
1468;Gewicht volle wagen: tot 10 000 kg;2018;2009;;;;;;;;;;
1469;Gewicht volle wagen: tot 10 000 kg;2018;2010;;;;;;;;;;
1470;Gewicht volle wagen: tot 10 000 kg;2018;2011;;;;;;;;;;
1471;Gewicht volle wagen: tot 10 000 kg;2018;2012;;;;;;;;;;
1472;Gewicht volle wagen: tot 10 000 kg;2018;2013;;;;;;;;;;
1473;Gewicht volle wagen: tot 10 000 kg;2018;2014;;;;;;;;;;
1474;Gewicht volle wagen: tot 10 000 kg;2018;2015;;;;;;;;;;
1475;Gewicht volle wagen: tot 10 000 kg;2018;2016;;;;;;;;;;
1476;Gewicht volle wagen: tot 10 000 kg;2018;2017;;;;;;;;;;
1477;Gewicht volle wagen: tot 10 000 kg;2018;2018;6.7;6.5;0.2;7.3;6.5;0.8;14694.0;13063.0;1631.0;494.0
1478;Gewicht volle wagen: tot 10 000 kg;2018;2019;14.0;13.5;0.5;15.0;13.5;1.5;31319.0;28187.0;3132.0;478.0
1479;Gewicht volle wagen: tot 10 000 kg;2018;2020;13.1;12.4;0.7;14.4;12.4;2.0;30118.0;25962.0;4156.0;477.0
1480;Gewicht volle wagen: tot 10 000 kg;2019;2001;;;;;;;;;;
1481;Gewicht volle wagen: tot 10 000 kg;2019;2002;;;;;;;;;;
1482;Gewicht volle wagen: tot 10 000 kg;2019;2003;;;;;;;;;;
1483;Gewicht volle wagen: tot 10 000 kg;2019;2004;;;;;;;;;;
1484;Gewicht volle wagen: tot 10 000 kg;2019;2005;;;;;;;;;;
1485;Gewicht volle wagen: tot 10 000 kg;2019;2006;;;;;;;;;;
1486;Gewicht volle wagen: tot 10 000 kg;2019;2007;;;;;;;;;;
1487;Gewicht volle wagen: tot 10 000 kg;2019;2008;;;;;;;;;;
1488;Gewicht volle wagen: tot 10 000 kg;2019;2009;;;;;;;;;;
1489;Gewicht volle wagen: tot 10 000 kg;2019;2010;;;;;;;;;;
1490;Gewicht volle wagen: tot 10 000 kg;2019;2011;;;;;;;;;;
1491;Gewicht volle wagen: tot 10 000 kg;2019;2012;;;;;;;;;;
1492;Gewicht volle wagen: tot 10 000 kg;2019;2013;;;;;;;;;;
1493;Gewicht volle wagen: tot 10 000 kg;2019;2014;;;;;;;;;;
1494;Gewicht volle wagen: tot 10 000 kg;2019;2015;;;;;;;;;;
1495;Gewicht volle wagen: tot 10 000 kg;2019;2016;;;;;;;;;;
1496;Gewicht volle wagen: tot 10 000 kg;2019;2017;;;;;;;;;;
1497;Gewicht volle wagen: tot 10 000 kg;2019;2018;;;;;;;;;;
1498;Gewicht volle wagen: tot 10 000 kg;2019;2019;6.4;6.4;0.0;6.4;6.4;0.0;13017.0;12965.0;52.0;491.0
1499;Gewicht volle wagen: tot 10 000 kg;2019;2020;13.0;12.4;0.5;14.0;12.4;1.5;29173.0;25994.0;3180.0;479.0
1500;Gewicht volle wagen: tot 10 000 kg;2020;2001;;;;;;;;;;
1501;Gewicht volle wagen: tot 10 000 kg;2020;2002;;;;;;;;;;
1502;Gewicht volle wagen: tot 10 000 kg;2020;2003;;;;;;;;;;
1503;Gewicht volle wagen: tot 10 000 kg;2020;2004;;;;;;;;;;
1504;Gewicht volle wagen: tot 10 000 kg;2020;2005;;;;;;;;;;
1505;Gewicht volle wagen: tot 10 000 kg;2020;2006;;;;;;;;;;
1506;Gewicht volle wagen: tot 10 000 kg;2020;2007;;;;;;;;;;
1507;Gewicht volle wagen: tot 10 000 kg;2020;2008;;;;;;;;;;
1508;Gewicht volle wagen: tot 10 000 kg;2020;2009;;;;;;;;;;
1509;Gewicht volle wagen: tot 10 000 kg;2020;2010;;;;;;;;;;
1510;Gewicht volle wagen: tot 10 000 kg;2020;2011;;;;;;;;;;
1511;Gewicht volle wagen: tot 10 000 kg;2020;2012;;;;;;;;;;
1512;Gewicht volle wagen: tot 10 000 kg;2020;2013;;;;;;;;;;
1513;Gewicht volle wagen: tot 10 000 kg;2020;2014;;;;;;;;;;
1514;Gewicht volle wagen: tot 10 000 kg;2020;2015;;;;;;;;;;
1515;Gewicht volle wagen: tot 10 000 kg;2020;2016;;;;;;;;;;
1516;Gewicht volle wagen: tot 10 000 kg;2020;2017;;;;;;;;;;
1517;Gewicht volle wagen: tot 10 000 kg;2020;2018;;;;;;;;;;
1518;Gewicht volle wagen: tot 10 000 kg;2020;2019;;;;;;;;;;
1519;Gewicht volle wagen: tot 10 000 kg;2020;2020;7.0;6.6;0.4;7.7;6.6;1.1;15564.0;13291.0;2272.0;495.0
1520;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2001;1579.1;1540.8;38.2;1795.9;1540.8;255.1;40893.0;35085.0;5808.0;43917.0
1521;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2002;1481.6;1445.5;36.1;1684.3;1445.5;238.8;39381.0;33797.0;5584.0;42769.0
1522;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2003;1404.0;1370.9;33.1;1597.4;1370.9;226.4;39158.0;33607.0;5551.0;40792.0
1523;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2004;1346.5;1312.7;33.8;1529.7;1312.7;216.9;38910.0;33392.0;5518.0;39312.0
1524;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2005;1293.0;1258.6;34.4;1466.8;1258.6;208.2;38732.0;33233.0;5499.0;37872.0
1525;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2006;1252.9;1216.4;36.5;1417.9;1216.4;201.5;37655.0;32304.0;5352.0;37655.0
1526;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2007;1236.9;1197.4;39.5;1401.1;1197.4;203.6;36923.0;31556.0;5367.0;37946.0
1527;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2008;1213.1;1176.0;37.1;1361.5;1176.0;185.4;35674.0;30816.0;4859.0;38163.0
1528;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2009;1157.0;1121.6;35.4;1292.4;1121.6;170.9;34517.0;29954.0;4563.0;37443.0
1529;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2010;1104.6;1071.2;33.4;1227.4;1071.2;156.1;33884.0;29573.0;4311.0;36223.0
1530;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2011;1052.1;1014.1;38.0;1201.5;1014.1;187.4;34233.0;28893.0;5340.0;35098.0
1531;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2012;1018.0;983.4;34.6;1145.4;983.4;162.0;33779.0;29001.0;4778.0;33909.0
1532;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2013;935.5;895.5;40.1;1089.8;895.5;194.4;33079.0;27180.0;5899.0;32946.0
1533;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2014;898.0;856.0;42.0;1050.2;856.0;194.3;33158.0;27024.0;6133.0;31674.0
1534;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2015;903.3;865.7;37.6;1017.1;865.7;151.4;33088.0;28164.0;4924.0;30739.0
1535;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2016;912.2;875.1;37.2;1003.0;875.1;127.9;32928.0;28729.0;4200.0;30460.0
1536;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2017;902.2;868.6;33.5;977.9;868.6;109.3;32206.0;28607.0;3599.0;30364.0
1537;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2018;867.9;824.3;43.6;968.6;824.3;144.4;31754.0;27021.0;4733.0;30504.0
1538;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2019;847.2;805.1;42.2;935.1;805.1;130.1;30671.0;26405.0;4266.0;30489.0
1539;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2020;779.2;740.0;39.2;849.9;740.0;109.9;28367.0;24698.0;3668.0;29961.0
1540;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2001;1288.7;1257.4;31.3;1466.4;1257.4;208.9;38588.0;33090.0;5498.0;38000.0
1541;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2002;1039.1;1013.6;25.5;1182.1;1013.6;168.5;34191.0;29317.0;4874.0;34573.0
1542;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2003;854.5;834.2;20.3;973.2;834.2;139.1;31660.0;27136.0;4524.0;30740.0
1543;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2004;707.7;689.7;18.0;805.2;689.7;115.5;29165.0;24982.0;4183.0;27610.0
1544;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2005;583.3;567.5;15.8;663.2;567.5;95.7;27126.0;23211.0;3916.0;24450.0
1545;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2006;480.0;465.6;14.4;544.9;465.6;79.3;24767.0;21163.0;3604.0;22003.0
1546;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2007;404.5;395.3;9.2;442.7;395.3;47.4;22047.0;19689.0;2358.0;20079.0
1547;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2008;323.7;316.4;7.2;352.6;316.4;36.2;19292.0;17314.0;1978.0;18277.0
1548;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2009;235.1;229.2;5.9;257.6;229.2;28.3;15912.0;14161.0;1750.0;16186.0
1549;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2010;176.1;172.4;3.7;189.7;172.4;17.2;13135.0;11941.0;1194.0;14441.0
1550;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2011;131.8;127.6;4.2;148.4;127.6;20.8;11587.0;9960.0;1627.0;12807.0
1551;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2012;98.2;94.7;3.5;111.3;94.7;16.6;9913.0;8434.0;1479.0;11227.0
1552;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2013;76.4;74.4;2.0;84.0;74.4;9.7;8520.0;7541.0;980.0;9864.0
1553;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2014;57.8;54.9;2.9;68.2;54.9;13.2;7660.0;6174.0;1486.0;8899.0
1554;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2015;49.1;46.8;2.4;56.3;46.8;9.5;7095.0;5896.0;1199.0;7933.0
1555;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2016;42.8;41.4;1.4;46.2;41.4;4.8;6399.0;5734.0;666.0;7220.0
1556;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2017;36.2;35.3;0.9;38.3;35.3;3.0;5729.0;5276.0;453.0;6681.0
1557;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2018;30.9;29.2;1.7;34.8;29.2;5.6;5661.0;4755.0;906.0;6145.0
1558;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2019;26.7;25.6;1.1;29.1;25.6;3.5;5180.0;4553.0;627.0;5619.0
1559;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2020;16.7;15.9;0.8;18.0;15.9;2.1;3429.0;3028.0;401.0;5263.0
1560;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2001;290.3;283.4;6.9;329.5;283.4;46.1;55698.0;47900.0;7798.0;5917.0
1561;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2002;442.5;431.9;10.6;502.2;431.9;70.3;61273.0;52694.0;8578.0;8196.0
1562;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2003;549.5;536.7;12.8;624.1;536.7;87.4;62091.0;53398.0;8693.0;10052.0
1563;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2004;638.8;623.0;15.8;724.4;623.0;101.4;61902.0;53236.0;8666.0;11702.0
1564;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2005;644.0;627.2;16.8;729.3;627.2;102.1;63698.0;54780.0;8918.0;11449.0
1565;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2006;589.4;572.6;16.9;665.8;572.6;93.2;59947.0;51554.0;8393.0;11106.0
1566;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2007;526.3;509.0;17.3;598.1;509.0;89.1;55164.0;46948.0;8216.0;10842.0
1567;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2008;460.9;447.1;13.7;515.8;447.1;68.6;50213.0;43530.0;6683.0;10272.0
1568;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2009;388.6;377.7;10.9;430.4;377.7;52.8;44253.0;38825.0;5428.0;9727.0
1569;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2010;325.9;319.7;6.2;348.7;319.7;29.1;39491.0;36202.0;3290.0;8831.0
1570;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2011;254.4;246.3;8.1;286.4;246.3;40.1;36352.0;31257.0;5095.0;7879.0
1571;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2012;193.8;187.3;6.6;218.0;187.3;30.8;31175.0;26772.0;4402.0;6994.0
1572;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2013;146.6;142.2;4.4;163.6;142.2;21.4;26648.0;23156.0;3492.0;6140.0
1573;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2014;105.2;100.0;5.2;124.1;100.0;24.1;23389.0;18852.0;4538.0;5304.0
1574;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2015;85.9;81.7;4.1;98.3;81.7;16.6;20937.0;17398.0;3538.0;4697.0
1575;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2016;73.4;71.0;2.4;79.3;71.0;8.2;18782.0;16829.0;1953.0;4222.0
1576;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2017;58.4;56.9;1.5;61.8;56.9;4.9;16158.0;14881.0;1276.0;3822.0
1577;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2018;43.8;41.5;2.4;49.3;41.5;7.9;14317.0;12027.0;2291.0;3447.0
1578;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2019;34.8;33.3;1.5;37.9;33.3;4.6;12049.0;10591.0;1458.0;3142.0
1579;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2020;23.5;22.5;1.1;25.5;22.5;3.0;9335.0;8243.0;1092.0;2727.0
1580;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2001;;;;;;;;;;
1581;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2002;;;;;;;;;;
1582;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2003;;;;;;;;;;
1583;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2004;;;;;;;;;;
1584;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2005;65.6;63.9;1.7;74.3;63.9;10.4;37679.0;32404.0;5275.0;1973.0
1585;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2006;114.3;111.1;3.3;129.2;111.1;18.1;66691.0;57355.0;9337.0;1937.0
1586;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2007;106.6;102.2;4.3;124.7;102.2;22.4;64020.0;52496.0;11524.0;1947.0
1587;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2008;101.1;97.7;3.4;114.9;97.7;17.2;59916.0;50929.0;8987.0;1918.0
1588;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2009;92.7;89.5;3.1;104.7;89.5;15.2;55130.0;47136.0;7994.0;1900.0
1589;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2010;86.2;83.5;2.8;96.3;83.5;12.9;52674.0;45633.0;7041.0;1829.0
1590;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2011;78.4;75.8;2.6;88.6;75.8;12.9;49574.0;42384.0;7190.0;1787.0
1591;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2012;68.0;65.8;2.2;76.1;65.8;10.3;45812.0;39614.0;6198.0;1661.0
1592;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2013;52.3;49.9;2.3;61.3;49.9;11.3;40153.0;32725.0;7428.0;1526.0
1593;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2014;42.3;40.8;1.5;47.7;40.8;6.9;36352.0;31081.0;5271.0;1313.0
