ID;CPA2008;Perioden;Prijsindexcijfers_1;Kwartaalmutaties_2;Jaarmutaties_3
4781;191;2016 4e kwartaal;92.1;-1.3;0.1
4782;191;2016 jaargemiddelde;90.8;;-1.6
4783;191;2017 1e kwartaal;90.5;-1.7;2.2
4784;191;2017 2e kwartaal;91.1;0.7;2.1
4785;191;2017 3e kwartaal;91.9;0.9;-1.5
4786;191;2017 4e kwartaal;92.3;0.4;0.2
4787;191;2017 jaargemiddelde;91.5;;0.7
4788;192;2002 4e kwartaal;;;
4789;192;2003 1e kwartaal;;;
4790;192;2003 2e kwartaal;;;
4791;192;2003 3e kwartaal;;;
4792;192;2003 4e kwartaal;;;
4793;192;2003 jaargemiddelde;;;
4794;192;2004 1e kwartaal;;;
4795;192;2004 2e kwartaal;;;
4796;192;2004 3e kwartaal;;;
4797;192;2004 4e kwartaal;;;
4798;192;2004 jaargemiddelde;;;
4799;192;2005 1e kwartaal;;;
4800;192;2005 2e kwartaal;;;
4801;192;2005 3e kwartaal;;;
4802;192;2005 4e kwartaal;;;
4803;192;2005 jaargemiddelde;;;
4804;192;2006 1e kwartaal;94.0;;
4805;192;2006 2e kwartaal;92.3;-1.8;
4806;192;2006 3e kwartaal;98.1;6.3;
4807;192;2006 4e kwartaal;99.2;1.1;
4808;192;2006 jaargemiddelde;95.9;;
4809;192;2007 1e kwartaal;99.0;-0.2;5.2
4810;192;2007 2e kwartaal;101.2;2.3;9.6
4811;192;2007 3e kwartaal;104.3;3.1;6.3
4812;192;2007 4e kwartaal;104.4;0.1;5.3
4813;192;2007 jaargemiddelde;102.2;;6.6
4814;192;2008 1e kwartaal;101.9;-2.4;3.0
4815;192;2008 2e kwartaal;103.5;1.6;2.2
4816;192;2008 3e kwartaal;106.8;3.3;2.4
4817;192;2008 4e kwartaal;104.9;-1.8;0.5
4818;192;2008 jaargemiddelde;104.3;;2.0
4819;192;2009 1e kwartaal;101.7;-3.1;-0.2
4820;192;2009 2e kwartaal;102.2;0.5;-1.2
4821;192;2009 3e kwartaal;106.9;4.6;0.0
4822;192;2009 4e kwartaal;103.6;-3.1;-1.3
4823;192;2009 jaargemiddelde;103.6;;-0.7
4824;192;2010 1e kwartaal;100.1;-3.4;-1.6
4825;192;2010 2e kwartaal;100.4;0.3;-1.8
4826;192;2010 3e kwartaal;101.8;1.5;-4.7
4827;192;2010 4e kwartaal;97.8;-4.0;-5.6
4828;192;2010 jaargemiddelde;100.0;;-3.5
4829;192;2011 1e kwartaal;95.7;-2.1;-4.4
4830;192;2011 2e kwartaal;95.9;0.2;-4.4
4831;192;2011 3e kwartaal;98.0;2.2;-3.7
4832;192;2011 4e kwartaal;98.7;0.6;1.0
4833;192;2011 jaargemiddelde;97.1;;-2.9
4834;192;2012 1e kwartaal;96.0;-2.7;0.4
4835;192;2012 2e kwartaal;94.6;-1.5;-1.4
4836;192;2012 3e kwartaal;98.2;3.8;0.2
4837;192;2012 4e kwartaal;96.0;-2.2;-2.7
4838;192;2012 jaargemiddelde;96.2;;-0.9
4839;192;2013 1e kwartaal;96.9;0.9;0.9
4840;192;2013 2e kwartaal;96.8;-0.1;2.4
4841;192;2013 3e kwartaal;97.5;0.7;-0.7
4842;192;2013 4e kwartaal;95.0;-2.6;-1.1
4843;192;2013 jaargemiddelde;96.6;;0.4
4844;192;2014 1e kwartaal;93.0;-2.0;-4.0
4845;192;2014 2e kwartaal;93.4;0.4;-3.5
4846;192;2014 3e kwartaal;96.3;3.1;-1.3
4847;192;2014 4e kwartaal;92.8;-3.6;-2.3
4848;192;2014 jaargemiddelde;93.9;;-2.8
4849;192;2015 1e kwartaal;91.2;-1.8;-2.0
4850;192;2015 2e kwartaal;89.8;-1.5;-3.9
4851;192;2015 3e kwartaal;92.6;3.1;-3.9
4852;192;2015 4e kwartaal;90.0;-2.8;-3.1
4853;192;2015 jaargemiddelde;90.9;;-3.2
4854;192;2016 1e kwartaal;84.9;-5.7;-6.9
4855;192;2016 2e kwartaal;85.8;1.2;-4.4
4856;192;2016 3e kwartaal;92.3;7.5;-0.3
4857;192;2016 4e kwartaal;90.2;-2.3;0.2
4858;192;2016 jaargemiddelde;88.3;;-2.9
4859;192;2017 1e kwartaal;88.3;-2.0;4.1
4860;192;2017 2e kwartaal;89.1;0.8;3.7
4861;192;2017 3e kwartaal;90.1;1.2;-2.3
4862;192;2017 4e kwartaal;90.4;0.3;0.2
4863;192;2017 jaargemiddelde;89.5;;1.3
4864;193;2002 4e kwartaal;;;
4865;193;2003 1e kwartaal;;;
4866;193;2003 2e kwartaal;;;
4867;193;2003 3e kwartaal;;;
4868;193;2003 4e kwartaal;;;
4869;193;2003 jaargemiddelde;;;
4870;193;2004 1e kwartaal;;;
4871;193;2004 2e kwartaal;;;
4872;193;2004 3e kwartaal;;;
4873;193;2004 4e kwartaal;;;
4874;193;2004 jaargemiddelde;;;
4875;193;2005 1e kwartaal;;;
4876;193;2005 2e kwartaal;;;
4877;193;2005 3e kwartaal;;;
4878;193;2005 4e kwartaal;;;
4879;193;2005 jaargemiddelde;;;
4880;193;2006 1e kwartaal;96.1;;
4881;193;2006 2e kwartaal;96.9;0.8;
4882;193;2006 3e kwartaal;98.0;1.2;
4883;193;2006 4e kwartaal;98.3;0.2;
4884;193;2006 jaargemiddelde;97.3;;
4885;193;2007 1e kwartaal;98.3;0.0;2.3
4886;193;2007 2e kwartaal;101.9;3.6;5.2
4887;193;2007 3e kwartaal;104.6;2.7;6.7
4888;193;2007 4e kwartaal;100.6;-3.9;2.3
4889;193;2007 jaargemiddelde;101.3;;4.1
4890;193;2008 1e kwartaal;100.6;0.1;2.4
4891;193;2008 2e kwartaal;99.9;-0.7;-2.0
4892;193;2008 3e kwartaal;101.9;2.0;-2.6
4893;193;2008 4e kwartaal;102.3;0.3;1.7
4894;193;2008 jaargemiddelde;101.2;;-0.2
4895;193;2009 1e kwartaal;100.8;-1.4;0.2
4896;193;2009 2e kwartaal;103.2;2.4;3.3
4897;193;2009 3e kwartaal;99.7;-3.4;-2.2
4898;193;2009 4e kwartaal;100.0;0.3;-2.2
4899;193;2009 jaargemiddelde;100.9;;-0.2
4900;193;2010 1e kwartaal;100.2;0.2;-0.7
4901;193;2010 2e kwartaal;98.9;-1.3;-4.2
4902;193;2010 3e kwartaal;98.5;-0.4;-1.2
4903;193;2010 4e kwartaal;102.5;4.1;2.5
4904;193;2010 jaargemiddelde;100.0;;-0.9
4905;193;2011 1e kwartaal;102.4;-0.1;2.2
4906;193;2011 2e kwartaal;99.5;-2.8;0.6
4907;193;2011 3e kwartaal;100.1;0.6;1.7
4908;193;2011 4e kwartaal;98.1;-2.0;-4.2
4909;193;2011 jaargemiddelde;100.0;;0.0
4910;193;2012 1e kwartaal;100.9;2.8;-1.5
4911;193;2012 2e kwartaal;99.1;-1.7;-0.4
4912;193;2012 3e kwartaal;98.2;-1.0;-2.0
4913;193;2012 4e kwartaal;98.5;0.3;0.4
4914;193;2012 jaargemiddelde;99.2;;-0.9
4915;193;2013 1e kwartaal;100.2;1.8;-0.6
4916;193;2013 2e kwartaal;98.7;-1.6;-0.5
4917;193;2013 3e kwartaal;96.6;-2.1;-1.6
4918;193;2013 4e kwartaal;97.6;1.0;-1.0
4919;193;2013 jaargemiddelde;98.3;;-0.9
4920;193;2014 1e kwartaal;99.8;2.3;-0.5
4921;193;2014 2e kwartaal;97.5;-2.3;-1.2
4922;193;2014 3e kwartaal;97.6;0.1;1.0
4923;193;2014 4e kwartaal;98.2;0.7;0.7
4924;193;2014 jaargemiddelde;98.3;;0.0
4925;193;2015 1e kwartaal;98.0;-0.2;-1.8
4926;193;2015 2e kwartaal;95.7;-2.4;-1.8
4927;193;2015 3e kwartaal;95.6;-0.1;-2.0
4928;193;2015 4e kwartaal;98.8;3.3;0.6
4929;193;2015 jaargemiddelde;97.1;;-1.2
4930;193;2016 1e kwartaal;100.7;1.9;2.8
4931;193;2016 2e kwartaal;100.4;-0.3;4.9
4932;193;2016 3e kwartaal;96.9;-3.5;1.3
4933;193;2016 4e kwartaal;98.5;1.7;-0.3
4934;193;2016 jaargemiddelde;99.1;;2.2
4935;193;2017 1e kwartaal;97.7;-0.8;-3.0
4936;193;2017 2e kwartaal;97.9;0.1;-2.5
4937;193;2017 3e kwartaal;97.8;-0.1;0.9
4938;193;2017 4e kwartaal;98.5;0.7;0.0
4939;193;2017 jaargemiddelde;98.0;;-1.2
4940;692020 Boekhoudkundige diensten;2002 4e kwartaal;;;
4941;692020 Boekhoudkundige diensten;2003 1e kwartaal;;;
4942;692020 Boekhoudkundige diensten;2003 2e kwartaal;;;
4943;692020 Boekhoudkundige diensten;2003 3e kwartaal;;;
4944;692020 Boekhoudkundige diensten;2003 4e kwartaal;;;
4945;692020 Boekhoudkundige diensten;2003 jaargemiddelde;;;
4946;692020 Boekhoudkundige diensten;2004 1e kwartaal;;;
4947;692020 Boekhoudkundige diensten;2004 2e kwartaal;;;
4948;692020 Boekhoudkundige diensten;2004 3e kwartaal;;;
4949;692020 Boekhoudkundige diensten;2004 4e kwartaal;;;
4950;692020 Boekhoudkundige diensten;2004 jaargemiddelde;;;
4951;692020 Boekhoudkundige diensten;2005 1e kwartaal;;;
4952;692020 Boekhoudkundige diensten;2005 2e kwartaal;;;
4953;692020 Boekhoudkundige diensten;2005 3e kwartaal;;;
4954;692020 Boekhoudkundige diensten;2005 4e kwartaal;;;
4955;692020 Boekhoudkundige diensten;2005 jaargemiddelde;;;
4956;692020 Boekhoudkundige diensten;2006 1e kwartaal;85.5;;
4957;692020 Boekhoudkundige diensten;2006 2e kwartaal;83.5;-2.4;
4958;692020 Boekhoudkundige diensten;2006 3e kwartaal;84.0;0.6;
4959;692020 Boekhoudkundige diensten;2006 4e kwartaal;85.7;2.0;
4960;692020 Boekhoudkundige diensten;2006 jaargemiddelde;84.7;;
4961;692020 Boekhoudkundige diensten;2007 1e kwartaal;85.2;-0.6;-0.4
4962;692020 Boekhoudkundige diensten;2007 2e kwartaal;87.5;2.8;4.8
4963;692020 Boekhoudkundige diensten;2007 3e kwartaal;89.0;1.7;6.0
4964;692020 Boekhoudkundige diensten;2007 4e kwartaal;89.5;0.6;4.5
4965;692020 Boekhoudkundige diensten;2007 jaargemiddelde;87.8;;3.7
4966;692020 Boekhoudkundige diensten;2008 1e kwartaal;92.1;2.9;8.2
4967;692020 Boekhoudkundige diensten;2008 2e kwartaal;91.9;-0.2;5.0
4968;692020 Boekhoudkundige diensten;2008 3e kwartaal;92.7;0.9;4.2
4969;692020 Boekhoudkundige diensten;2008 4e kwartaal;92.9;0.1;3.7
4970;692020 Boekhoudkundige diensten;2008 jaargemiddelde;92.4;;5.2
4971;692020 Boekhoudkundige diensten;2009 1e kwartaal;97.1;4.6;5.4
4972;692020 Boekhoudkundige diensten;2009 2e kwartaal;97.4;0.3;6.0
4973;692020 Boekhoudkundige diensten;2009 3e kwartaal;97.8;0.5;5.5
4974;692020 Boekhoudkundige diensten;2009 4e kwartaal;97.8;0.0;5.3
4975;692020 Boekhoudkundige diensten;2009 jaargemiddelde;97.5;;5.6
4976;692020 Boekhoudkundige diensten;2010 1e kwartaal;99.5;1.7;2.5
4977;692020 Boekhoudkundige diensten;2010 2e kwartaal;100.3;0.8;3.0
4978;692020 Boekhoudkundige diensten;2010 3e kwartaal;99.5;-0.7;1.8
4979;692020 Boekhoudkundige diensten;2010 4e kwartaal;100.7;1.1;2.9
4980;692020 Boekhoudkundige diensten;2010 jaargemiddelde;100.0;;2.5
4981;692020 Boekhoudkundige diensten;2011 1e kwartaal;104.3;3.6;4.8
4982;692020 Boekhoudkundige diensten;2011 2e kwartaal;105.5;1.2;5.3
4983;692020 Boekhoudkundige diensten;2011 3e kwartaal;105.7;0.2;6.2
4984;692020 Boekhoudkundige diensten;2011 4e kwartaal;104.0;-1.6;3.3
4985;692020 Boekhoudkundige diensten;2011 jaargemiddelde;104.9;;4.9
4986;692020 Boekhoudkundige diensten;2012 1e kwartaal;104.6;0.6;0.3
4987;692020 Boekhoudkundige diensten;2012 2e kwartaal;106.6;1.9;1.0
4988;692020 Boekhoudkundige diensten;2012 3e kwartaal;106.4;-0.1;0.6
4989;692020 Boekhoudkundige diensten;2012 4e kwartaal;106.8;0.3;2.7
4990;692020 Boekhoudkundige diensten;2012 jaargemiddelde;106.1;;1.1
4991;692020 Boekhoudkundige diensten;2013 1e kwartaal;107.5;0.7;2.8
4992;692020 Boekhoudkundige diensten;2013 2e kwartaal;106.7;-0.7;0.1
4993;692020 Boekhoudkundige diensten;2013 3e kwartaal;107.1;0.4;0.6
4994;692020 Boekhoudkundige diensten;2013 4e kwartaal;108.1;1.0;1.3
4995;692020 Boekhoudkundige diensten;2013 jaargemiddelde;107.4;;1.2
4996;692020 Boekhoudkundige diensten;2014 1e kwartaal;108.0;-0.1;0.4
4997;692020 Boekhoudkundige diensten;2014 2e kwartaal;107.9;-0.1;1.1
4998;692020 Boekhoudkundige diensten;2014 3e kwartaal;109.1;1.1;1.9
4999;692020 Boekhoudkundige diensten;2014 4e kwartaal;110.5;1.3;2.1
5000;692020 Boekhoudkundige diensten;2014 jaargemiddelde;108.9;;1.4
5001;692020 Boekhoudkundige diensten;2015 1e kwartaal;111.6;1.0;3.3
5002;692020 Boekhoudkundige diensten;2015 2e kwartaal;111.4;-0.1;3.3
5003;692020 Boekhoudkundige diensten;2015 3e kwartaal;110.0;-1.2;0.8
5004;692020 Boekhoudkundige diensten;2015 4e kwartaal;110.8;0.7;0.3
5005;692020 Boekhoudkundige diensten;2015 jaargemiddelde;111.0;;1.9
5006;692020 Boekhoudkundige diensten;2016 1e kwartaal;113.9;2.8;2.1
5007;692020 Boekhoudkundige diensten;2016 2e kwartaal;114.7;0.6;2.9
5008;692020 Boekhoudkundige diensten;2016 3e kwartaal;113.1;-1.4;2.8
5009;692020 Boekhoudkundige diensten;2016 4e kwartaal;113.0;-0.1;1.9
5010;692020 Boekhoudkundige diensten;2016 jaargemiddelde;113.7;;2.4
5011;692020 Boekhoudkundige diensten;2017 1e kwartaal;114.8;1.6;0.8
5012;692020 Boekhoudkundige diensten;2017 2e kwartaal;114.8;0.0;0.1
5013;692020 Boekhoudkundige diensten;2017 3e kwartaal;114.3;-0.4;1.1
5014;692020 Boekhoudkundige diensten;2017 4e kwartaal;114.4;0.1;1.3
5015;692020 Boekhoudkundige diensten;2017 jaargemiddelde;114.6;;0.8
5016;69202A Financiële administratie;2002 4e kwartaal;;;
5017;69202A Financiële administratie;2003 1e kwartaal;;;
5018;69202A Financiële administratie;2003 2e kwartaal;;;
5019;69202A Financiële administratie;2003 3e kwartaal;;;
5020;69202A Financiële administratie;2003 4e kwartaal;;;
5021;69202A Financiële administratie;2003 jaargemiddelde;;;
5022;69202A Financiële administratie;2004 1e kwartaal;;;
5023;69202A Financiële administratie;2004 2e kwartaal;;;
5024;69202A Financiële administratie;2004 3e kwartaal;;;
5025;69202A Financiële administratie;2004 4e kwartaal;;;
5026;69202A Financiële administratie;2004 jaargemiddelde;;;
5027;69202A Financiële administratie;2005 1e kwartaal;;;
5028;69202A Financiële administratie;2005 2e kwartaal;;;
5029;69202A Financiële administratie;2005 3e kwartaal;;;
5030;69202A Financiële administratie;2005 4e kwartaal;;;
5031;69202A Financiële administratie;2005 jaargemiddelde;;;
5032;69202A Financiële administratie;2006 1e kwartaal;88.5;;
5033;69202A Financiële administratie;2006 2e kwartaal;86.0;-2.8;
5034;69202A Financiële administratie;2006 3e kwartaal;87.2;1.4;
5035;69202A Financiële administratie;2006 4e kwartaal;89.3;2.5;
5036;69202A Financiële administratie;2006 jaargemiddelde;87.8;;
5037;69202A Financiële administratie;2007 1e kwartaal;88.2;-1.3;-0.3
5038;69202A Financiële administratie;2007 2e kwartaal;91.2;3.4;6.1
5039;69202A Financiële administratie;2007 3e kwartaal;91.2;0.0;4.6
5040;69202A Financiële administratie;2007 4e kwartaal;91.9;0.8;2.9
5041;69202A Financiële administratie;2007 jaargemiddelde;90.6;;3.3
5042;69202A Financiële administratie;2008 1e kwartaal;93.5;1.7;6.0
5043;69202A Financiële administratie;2008 2e kwartaal;93.0;-0.6;1.9
5044;69202A Financiële administratie;2008 3e kwartaal;93.6;0.7;2.7
5045;69202A Financiële administratie;2008 4e kwartaal;93.0;-0.7;1.2
5046;69202A Financiële administratie;2008 jaargemiddelde;93.3;;2.9
5047;69202A Financiële administratie;2009 1e kwartaal;97.8;5.1;4.6
5048;69202A Financiële administratie;2009 2e kwartaal;96.9;-1.0;4.2
5049;69202A Financiële administratie;2009 3e kwartaal;97.5;0.7;4.2
5050;69202A Financiële administratie;2009 4e kwartaal;97.9;0.3;5.2
5051;69202A Financiële administratie;2009 jaargemiddelde;97.5;;4.5
5052;69202A Financiële administratie;2010 1e kwartaal;99.8;2.0;2.0
5053;69202A Financiële administratie;2010 2e kwartaal;100.0;0.2;3.2
5054;69202A Financiële administratie;2010 3e kwartaal;99.3;-0.6;1.8
5055;69202A Financiële administratie;2010 4e kwartaal;100.9;1.6;3.1
5056;69202A Financiële administratie;2010 jaargemiddelde;100.0;;2.5
5057;69202A Financiële administratie;2011 1e kwartaal;103.3;2.4;3.5
5058;69202A Financiële administratie;2011 2e kwartaal;104.6;1.3;4.7
5059;69202A Financiële administratie;2011 3e kwartaal;104.7;0.1;5.4
5060;69202A Financiële administratie;2011 4e kwartaal;103.7;-1.0;2.7
5061;69202A Financiële administratie;2011 jaargemiddelde;104.1;;4.1
5062;69202A Financiële administratie;2012 1e kwartaal;104.3;0.6;1.0
5063;69202A Financiële administratie;2012 2e kwartaal;106.2;1.8;1.5
5064;69202A Financiële administratie;2012 3e kwartaal;105.9;-0.3;1.1
5065;69202A Financiële administratie;2012 4e kwartaal;106.1;0.2;2.3
5066;69202A Financiële administratie;2012 jaargemiddelde;105.6;;1.5
5067;69202A Financiële administratie;2013 1e kwartaal;107.0;0.9;2.6
5068;69202A Financiële administratie;2013 2e kwartaal;106.2;-0.8;0.0
5069;69202A Financiële administratie;2013 3e kwartaal;106.7;0.5;0.8
5070;69202A Financiële administratie;2013 4e kwartaal;107.7;0.9;1.5
5071;69202A Financiële administratie;2013 jaargemiddelde;106.9;;1.2
5072;69202A Financiële administratie;2014 1e kwartaal;107.5;-0.2;0.4
5073;69202A Financiële administratie;2014 2e kwartaal;107.3;-0.2;1.0
5074;69202A Financiële administratie;2014 3e kwartaal;108.8;1.4;2.0
5075;69202A Financiële administratie;2014 4e kwartaal;110.1;1.3;2.3
5076;69202A Financiële administratie;2014 jaargemiddelde;108.4;;1.4
5077;69202A Financiële administratie;2015 1e kwartaal;111.1;0.9;3.4
5078;69202A Financiële administratie;2015 2e kwartaal;110.5;-0.6;3.0
5079;69202A Financiële administratie;2015 3e kwartaal;109.1;-1.3;0.3
5080;69202A Financiële administratie;2015 4e kwartaal;110.2;1.0;0.1
5081;69202A Financiële administratie;2015 jaargemiddelde;110.2;;1.7
5082;69202A Financiële administratie;2016 1e kwartaal;113.3;2.8;2.0
5083;69202A Financiële administratie;2016 2e kwartaal;114.2;0.7;3.3
5084;69202A Financiële administratie;2016 3e kwartaal;112.5;-1.4;3.1
5085;69202A Financiële administratie;2016 4e kwartaal;112.4;-0.1;1.9
5086;69202A Financiële administratie;2016 jaargemiddelde;113.1;;2.6
5087;69202A Financiële administratie;2017 1e kwartaal;114.3;1.7;0.8
5088;69202A Financiële administratie;2017 2e kwartaal;114.2;0.0;0.1
5089;69202A Financiële administratie;2017 3e kwartaal;113.8;-0.3;1.2
5090;69202A Financiële administratie;2017 4e kwartaal;113.9;0.1;1.4
5091;69202A Financiële administratie;2017 jaargemiddelde;114.1;;0.9
5092;692029 Andere boekhoudkundige ..;2002 4e kwartaal;;;
5093;692029 Andere boekhoudkundige ..;2003 1e kwartaal;;;
5094;692029 Andere boekhoudkundige ..;2003 2e kwartaal;;;
5095;692029 Andere boekhoudkundige ..;2003 3e kwartaal;;;
5096;692029 Andere boekhoudkundige ..;2003 4e kwartaal;;;
5097;692029 Andere boekhoudkundige ..;2003 jaargemiddelde;;;
5098;692029 Andere boekhoudkundige ..;2004 1e kwartaal;;;
5099;692029 Andere boekhoudkundige ..;2004 2e kwartaal;;;
5100;692029 Andere boekhoudkundige ..;2004 3e kwartaal;;;
5101;692029 Andere boekhoudkundige ..;2004 4e kwartaal;;;
5102;692029 Andere boekhoudkundige ..;2004 jaargemiddelde;;;
5103;692029 Andere boekhoudkundige ..;2005 1e kwartaal;;;
5104;692029 Andere boekhoudkundige ..;2005 2e kwartaal;;;
5105;692029 Andere boekhoudkundige ..;2005 3e kwartaal;;;
5106;692029 Andere boekhoudkundige ..;2005 4e kwartaal;;;
5107;692029 Andere boekhoudkundige ..;2005 jaargemiddelde;;;
5108;692029 Andere boekhoudkundige ..;2006 1e kwartaal;77.7;;
5109;692029 Andere boekhoudkundige ..;2006 2e kwartaal;76.8;-1.2;
5110;692029 Andere boekhoudkundige ..;2006 3e kwartaal;75.4;-1.7;
5111;692029 Andere boekhoudkundige ..;2006 4e kwartaal;76.0;0.7;
5112;692029 Andere boekhoudkundige ..;2006 jaargemiddelde;76.5;;
5113;692029 Andere boekhoudkundige ..;2007 1e kwartaal;77.0;1.4;-0.8
5114;692029 Andere boekhoudkundige ..;2007 2e kwartaal;77.7;0.9;1.2
5115;692029 Andere boekhoudkundige ..;2007 3e kwartaal;82.9;6.7;9.9
5116;692029 Andere boekhoudkundige ..;2007 4e kwartaal;83.0;0.1;9.3
5117;692029 Andere boekhoudkundige ..;2007 jaargemiddelde;80.2;;4.9
5118;692029 Andere boekhoudkundige ..;2008 1e kwartaal;88.3;6.3;14.6
5119;692029 Andere boekhoudkundige ..;2008 2e kwartaal;88.8;0.6;14.3
5120;692029 Andere boekhoudkundige ..;2008 3e kwartaal;90.0;1.4;8.6
5121;692029 Andere boekhoudkundige ..;2008 4e kwartaal;92.1;2.3;11.0
5122;692029 Andere boekhoudkundige ..;2008 jaargemiddelde;89.8;;12.0
5123;692029 Andere boekhoudkundige ..;2009 1e kwartaal;95.0;3.1;7.6
5124;692029 Andere boekhoudkundige ..;2009 2e kwartaal;98.3;3.5;10.7
5125;692029 Andere boekhoudkundige ..;2009 3e kwartaal;98.2;-0.1;9.1
5126;692029 Andere boekhoudkundige ..;2009 4e kwartaal;97.4;-0.8;5.7
5127;692029 Andere boekhoudkundige ..;2009 jaargemiddelde;97.2;;8.2
5128;692029 Andere boekhoudkundige ..;2010 1e kwartaal;96.4;-1.0;1.5
5129;692029 Andere boekhoudkundige ..;2010 2e kwartaal;103.4;7.2;5.2
5130;692029 Andere boekhoudkundige ..;2010 3e kwartaal;101.8;-1.6;3.7
5131;692029 Andere boekhoudkundige ..;2010 4e kwartaal;98.3;-3.4;1.0
5132;692029 Andere boekhoudkundige ..;2010 jaargemiddelde;100.0;;2.9
5133;692029 Andere boekhoudkundige ..;2011 1e kwartaal;114.4;16.3;18.6
5134;692029 Andere boekhoudkundige ..;2011 2e kwartaal;115.5;0.9;11.7
5135;692029 Andere boekhoudkundige ..;2011 3e kwartaal;116.7;1.1;14.7
5136;692029 Andere boekhoudkundige ..;2011 4e kwartaal;107.6;-7.8;9.4
5137;692029 Andere boekhoudkundige ..;2011 jaargemiddelde;113.6;;13.6
5138;692029 Andere boekhoudkundige ..;2012 1e kwartaal;107.7;0.1;-5.9
5139;692029 Andere boekhoudkundige ..;2012 2e kwartaal;110.8;2.9;-4.0
5140;692029 Andere boekhoudkundige ..;2012 3e kwartaal;112.5;1.5;-3.6
5141;692029 Andere boekhoudkundige ..;2012 4e kwartaal;114.1;1.4;6.1
5142;692029 Andere boekhoudkundige ..;2012 jaargemiddelde;111.3;;-2.0
5143;692029 Andere boekhoudkundige ..;2013 1e kwartaal;113.0;-1.0;4.9
5144;692029 Andere boekhoudkundige ..;2013 2e kwartaal;112.8;-0.2;1.7
5145;692029 Andere boekhoudkundige ..;2013 3e kwartaal;111.8;-0.9;-0.7
5146;692029 Andere boekhoudkundige ..;2013 4e kwartaal;113.3;1.3;-0.8
5147;692029 Andere boekhoudkundige ..;2013 jaargemiddelde;112.7;;1.3
5148;692029 Andere boekhoudkundige ..;2014 1e kwartaal;113.5;0.2;0.5
5149;692029 Andere boekhoudkundige ..;2014 2e kwartaal;114.8;1.1;1.8
5150;692029 Andere boekhoudkundige ..;2014 3e kwartaal;112.5;-2.0;0.6
5151;692029 Andere boekhoudkundige ..;2014 4e kwartaal;114.0;1.3;0.7
5152;692029 Andere boekhoudkundige ..;2014 jaargemiddelde;113.7;;0.9
5153;692029 Andere boekhoudkundige ..;2015 1e kwartaal;116.2;1.9;2.3
5154;692029 Andere boekhoudkundige ..;2015 2e kwartaal;121.0;4.1;5.4
5155;692029 Andere boekhoudkundige ..;2015 3e kwartaal;119.9;-0.9;6.6
5156;692029 Andere boekhoudkundige ..;2015 4e kwartaal;117.1;-2.4;2.7
5157;692029 Andere boekhoudkundige ..;2015 jaargemiddelde;118.5;;4.3
5158;692029 Andere boekhoudkundige ..;2016 1e kwartaal;120.5;2.9;3.7
5159;692029 Andere boekhoudkundige ..;2016 2e kwartaal;120.0;-0.4;-0.8
5160;692029 Andere boekhoudkundige ..;2016 3e kwartaal;118.8;-1.0;-0.9
5161;692029 Andere boekhoudkundige ..;2016 4e kwartaal;119.2;0.3;1.8
5162;692029 Andere boekhoudkundige ..;2016 jaargemiddelde;119.6;;0.9
5163;692029 Andere boekhoudkundige ..;2017 1e kwartaal;120.3;0.9;-0.2
5164;692029 Andere boekhoudkundige ..;2017 2e kwartaal;120.5;0.2;0.4
5165;692029 Andere boekhoudkundige ..;2017 3e kwartaal;119.9;-0.5;0.9
5166;692029 Andere boekhoudkundige ..;2017 4e kwartaal;119.9;0.0;0.6
5167;692029 Andere boekhoudkundige ..;2017 jaargemiddelde;120.1;;0.4
5168;69203 Belastingconsulenten;2002 4e kwartaal;;;
5169;69203 Belastingconsulenten;2003 1e kwartaal;;;
5170;69203 Belastingconsulenten;2003 2e kwartaal;;;
5171;69203 Belastingconsulenten;2003 3e kwartaal;;;
5172;69203 Belastingconsulenten;2003 4e kwartaal;;;
5173;69203 Belastingconsulenten;2003 jaargemiddelde;;;
5174;69203 Belastingconsulenten;2004 1e kwartaal;;;
5175;69203 Belastingconsulenten;2004 2e kwartaal;;;
5176;69203 Belastingconsulenten;2004 3e kwartaal;;;
5177;69203 Belastingconsulenten;2004 4e kwartaal;;;
5178;69203 Belastingconsulenten;2004 jaargemiddelde;;;
5179;69203 Belastingconsulenten;2005 1e kwartaal;;;
5180;69203 Belastingconsulenten;2005 2e kwartaal;;;
5181;69203 Belastingconsulenten;2005 3e kwartaal;;;
5182;69203 Belastingconsulenten;2005 4e kwartaal;;;
5183;69203 Belastingconsulenten;2005 jaargemiddelde;;;
5184;69203 Belastingconsulenten;2006 1e kwartaal;83.9;;
5185;69203 Belastingconsulenten;2006 2e kwartaal;83.9;0.0;
5186;69203 Belastingconsulenten;2006 3e kwartaal;89.3;6.4;
5187;69203 Belastingconsulenten;2006 4e kwartaal;88.2;-1.2;
5188;69203 Belastingconsulenten;2006 jaargemiddelde;86.3;;
5189;69203 Belastingconsulenten;2007 1e kwartaal;90.2;2.2;7.5
5190;69203 Belastingconsulenten;2007 2e kwartaal;89.5;-0.8;6.7
5191;69203 Belastingconsulenten;2007 3e kwartaal;93.6;4.6;4.9
5192;69203 Belastingconsulenten;2007 4e kwartaal;93.8;0.2;6.4
5193;69203 Belastingconsulenten;2007 jaargemiddelde;91.8;;6.3
5194;69203 Belastingconsulenten;2008 1e kwartaal;93.8;-0.1;4.0
5195;69203 Belastingconsulenten;2008 2e kwartaal;92.7;-1.2;3.6
5196;69203 Belastingconsulenten;2008 3e kwartaal;95.6;3.1;2.1
