ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
3352;Vrouwen;9;1971 tot 1976;0.00025;98656;24;69.72
3353;Vrouwen;9;1976 tot 1981;0.00024;98896;24;70.95
3354;Vrouwen;9;1981 tot 1986;0.00015;99042;15;71.77
3355;Vrouwen;9;1986 tot 1991;0.00011;99176;11;72.12
3356;Vrouwen;9;1991 tot 1996;0.00011;99315;11;72.25
3357;Vrouwen;9;1996 tot 2001;0.00012;99392;12;72.5
3358;Vrouwen;9;2001 tot 2006;0.00011;99449;11;73.0
3359;Vrouwen;9;2006 tot 2011;8e-05;99543;7;74.22
3360;Vrouwen;10;1861 tot 1866;0.00716;65555;470;47.91
3361;Vrouwen;10;1866 tot 1871;0.00658;66290;436;47.73
3362;Vrouwen;10;1871 tot 1876;0.00645;65982;426;48.34
3363;Vrouwen;10;1876 tot 1881;0.00446;70038;312;50.5
3364;Vrouwen;10;1881 tot 1886;0.0042;71393;300;51.5
3365;Vrouwen;10;1886 tot 1891;0.00394;72642;287;52.41
3366;Vrouwen;10;1891 tot 1896;0.00347;74890;260;52.66
3367;Vrouwen;10;1896 tot 1901;0.00255;78063;199;54.74
3368;Vrouwen;10;1901 tot 1906;0.00248;79551;198;55.77
3369;Vrouwen;10;1906 tot 1911;0.00202;82908;168;56.51
3370;Vrouwen;10;1911 tot 1916;0.00168;85167;143;57.7
3371;Vrouwen;10;1916 tot 1921;0.00254;85145;217;55.14
3372;Vrouwen;10;1921 tot 1926;0.00126;90672;114;59.01
3373;Vrouwen;10;1926 tot 1931;0.00126;92252;116;59.68
3374;Vrouwen;10;1931 tot 1936;0.00091;94228;86;60.92
3375;Vrouwen;10;1936 tot 1941;0.0007;95188;67;61.71
3376;Vrouwen;10;1941 tot 1946;0.00146;93008;136;60.37
3377;Vrouwen;10;1946 tot 1951;0.0005;96085;48;64.61
3378;Vrouwen;10;1951 tot 1956;0.00036;97186;35;65.96
3379;Vrouwen;10;1956 tot 1961;0.00029;97768;28;66.96
3380;Vrouwen;10;1961 tot 1966;0.00029;98136;28;67.8
3381;Vrouwen;10;1966 tot 1971;0.00025;98380;25;68.11
3382;Vrouwen;10;1971 tot 1976;0.00021;98632;21;68.74
3383;Vrouwen;10;1976 tot 1981;0.00023;98872;23;69.97
3384;Vrouwen;10;1981 tot 1986;0.00018;99027;18;70.78
3385;Vrouwen;10;1986 tot 1991;0.00016;99165;16;71.13
3386;Vrouwen;10;1991 tot 1996;0.00013;99304;13;71.26
3387;Vrouwen;10;1996 tot 2001;9e-05;99381;9;71.51
3388;Vrouwen;10;2001 tot 2006;7e-05;99438;7;72.01
3389;Vrouwen;10;2006 tot 2011;8e-05;99535;8;73.23
3390;Vrouwen;11;1861 tot 1866;0.00626;65085;407;47.25
3391;Vrouwen;11;1866 tot 1871;0.00609;65854;401;47.04
3392;Vrouwen;11;1871 tot 1876;0.00552;65556;362;47.65
3393;Vrouwen;11;1876 tot 1881;0.00402;69726;280;49.73
3394;Vrouwen;11;1881 tot 1886;0.00375;71093;266;50.72
3395;Vrouwen;11;1886 tot 1891;0.00365;72356;264;51.62
3396;Vrouwen;11;1891 tot 1896;0.00315;74630;235;51.85
3397;Vrouwen;11;1896 tot 1901;0.00253;77864;197;53.88
3398;Vrouwen;11;1901 tot 1906;0.00255;79353;203;54.91
3399;Vrouwen;11;1906 tot 1911;0.00191;82741;158;55.62
3400;Vrouwen;11;1911 tot 1916;0.00168;85024;143;56.8
3401;Vrouwen;11;1916 tot 1921;0.00234;84928;199;54.28
3402;Vrouwen;11;1921 tot 1926;0.00112;90558;102;58.09
3403;Vrouwen;11;1926 tot 1931;0.00112;92136;103;58.76
3404;Vrouwen;11;1931 tot 1936;0.00079;94142;74;59.98
3405;Vrouwen;11;1936 tot 1941;0.00074;95121;70;60.75
3406;Vrouwen;11;1941 tot 1946;0.00137;92872;127;59.46
3407;Vrouwen;11;1946 tot 1951;0.00043;96037;41;63.64
3408;Vrouwen;11;1951 tot 1956;0.00031;97151;30;64.99
3409;Vrouwen;11;1956 tot 1961;0.00025;97740;24;65.98
3410;Vrouwen;11;1961 tot 1966;0.00027;98108;27;66.82
3411;Vrouwen;11;1966 tot 1971;0.00024;98355;23;67.13
3412;Vrouwen;11;1971 tot 1976;0.00026;98611;25;67.76
3413;Vrouwen;11;1976 tot 1981;0.00018;98849;18;68.98
3414;Vrouwen;11;1981 tot 1986;0.00014;99009;14;69.79
3415;Vrouwen;11;1986 tot 1991;0.00015;99149;15;70.14
3416;Vrouwen;11;1991 tot 1996;0.00012;99292;12;70.27
3417;Vrouwen;11;1996 tot 2001;9e-05;99372;9;70.51
3418;Vrouwen;11;2001 tot 2006;0.0001;99431;10;71.02
3419;Vrouwen;11;2006 tot 2011;8e-05;99527;8;72.23
3420;Vrouwen;12;1861 tot 1866;0.00574;64678;371;46.55
3421;Vrouwen;12;1866 tot 1871;0.00549;65453;359;46.33
3422;Vrouwen;12;1871 tot 1876;0.00507;65194;331;46.91
3423;Vrouwen;12;1876 tot 1881;0.00361;69446;250;48.92
3424;Vrouwen;12;1881 tot 1886;0.00349;70826;247;49.91
3425;Vrouwen;12;1886 tot 1891;0.00348;72092;251;50.8
3426;Vrouwen;12;1891 tot 1896;0.00326;74395;243;51.01
3427;Vrouwen;12;1896 tot 1901;0.00253;77667;196;53.01
3428;Vrouwen;12;1901 tot 1906;0.00228;79150;181;54.05
3429;Vrouwen;12;1906 tot 1911;0.00196;82583;162;54.73
3430;Vrouwen;12;1911 tot 1916;0.00174;84881;148;55.89
3431;Vrouwen;12;1916 tot 1921;0.00239;84729;203;53.4
3432;Vrouwen;12;1921 tot 1926;0.00112;90456;102;57.15
3433;Vrouwen;12;1926 tot 1931;0.00107;92033;98;57.82
3434;Vrouwen;12;1931 tot 1936;0.00092;94068;87;59.03
3435;Vrouwen;12;1936 tot 1941;0.00075;95050;71;59.8
3436;Vrouwen;12;1941 tot 1946;0.00134;92745;124;58.54
3437;Vrouwen;12;1946 tot 1951;0.00049;95995;47;62.67
3438;Vrouwen;12;1951 tot 1956;0.00034;97121;33;64.01
3439;Vrouwen;12;1956 tot 1961;0.0003;97716;29;65.0
3440;Vrouwen;12;1961 tot 1966;0.00027;98081;26;65.84
3441;Vrouwen;12;1966 tot 1971;0.00027;98332;27;66.15
3442;Vrouwen;12;1971 tot 1976;0.00028;98585;27;66.77
3443;Vrouwen;12;1976 tot 1981;0.00019;98831;19;67.99
3444;Vrouwen;12;1981 tot 1986;0.00017;98995;17;68.8
3445;Vrouwen;12;1986 tot 1991;0.00019;99134;19;69.15
3446;Vrouwen;12;1991 tot 1996;0.0002;99280;20;69.27
3447;Vrouwen;12;1996 tot 2001;0.0001;99363;10;69.52
3448;Vrouwen;12;2001 tot 2006;0.00013;99421;13;70.02
3449;Vrouwen;12;2006 tot 2011;9e-05;99519;9;71.24
3450;Vrouwen;13;1861 tot 1866;0.00556;64307;358;45.81
3451;Vrouwen;13;1866 tot 1871;0.00506;65093;329;45.58
3452;Vrouwen;13;1871 tot 1876;0.00495;64863;321;46.15
3453;Vrouwen;13;1876 tot 1881;0.00406;69195;281;48.1
3454;Vrouwen;13;1881 tot 1886;0.00384;70579;271;49.08
3455;Vrouwen;13;1886 tot 1891;0.00343;71841;246;49.98
3456;Vrouwen;13;1891 tot 1896;0.00343;74152;255;50.17
3457;Vrouwen;13;1896 tot 1901;0.00279;77471;216;52.15
3458;Vrouwen;13;1901 tot 1906;0.00248;78970;196;53.17
3459;Vrouwen;13;1906 tot 1911;0.00207;82421;171;53.83
3460;Vrouwen;13;1911 tot 1916;0.00177;84733;150;54.99
3461;Vrouwen;13;1916 tot 1921;0.00284;84527;240;52.53
3462;Vrouwen;13;1921 tot 1926;0.00141;90355;128;56.21
3463;Vrouwen;13;1926 tot 1931;0.00109;91935;100;56.88
3464;Vrouwen;13;1931 tot 1936;0.00089;93981;83;58.08
3465;Vrouwen;13;1936 tot 1941;0.00079;94980;75;58.84
3466;Vrouwen;13;1941 tot 1946;0.00135;92621;125;57.62
3467;Vrouwen;13;1946 tot 1951;0.00047;95949;45;61.7
3468;Vrouwen;13;1951 tot 1956;0.00038;97088;37;63.03
3469;Vrouwen;13;1956 tot 1961;0.00029;97687;29;64.02
3470;Vrouwen;13;1961 tot 1966;0.00027;98055;26;64.86
3471;Vrouwen;13;1966 tot 1971;0.00028;98306;27;65.16
3472;Vrouwen;13;1971 tot 1976;0.00025;98558;24;65.79
3473;Vrouwen;13;1976 tot 1981;0.00022;98812;22;67.01
3474;Vrouwen;13;1981 tot 1986;0.00019;98978;19;67.81
3475;Vrouwen;13;1986 tot 1991;0.00021;99115;21;68.17
3476;Vrouwen;13;1991 tot 1996;0.00018;99260;17;68.29
3477;Vrouwen;13;1996 tot 2001;0.00017;99353;17;68.53
3478;Vrouwen;13;2001 tot 2006;0.00012;99408;12;69.03
3479;Vrouwen;13;2006 tot 2011;0.0001;99511;10;70.24
3480;Vrouwen;14;1861 tot 1866;0.00562;63949;360;45.07
3481;Vrouwen;14;1866 tot 1871;0.00535;64764;346;44.81
3482;Vrouwen;14;1871 tot 1876;0.0053;64543;342;45.37
3483;Vrouwen;14;1876 tot 1881;0.00443;68915;306;47.29
3484;Vrouwen;14;1881 tot 1886;0.00381;70308;268;48.27
3485;Vrouwen;14;1886 tot 1891;0.00362;71595;259;49.15
3486;Vrouwen;14;1891 tot 1896;0.00374;73897;277;49.34
3487;Vrouwen;14;1896 tot 1901;0.00274;77255;212;51.29
3488;Vrouwen;14;1901 tot 1906;0.00281;78774;222;52.3
3489;Vrouwen;14;1906 tot 1911;0.00233;82250;192;52.94
3490;Vrouwen;14;1911 tot 1916;0.00215;84584;182;54.09
3491;Vrouwen;14;1916 tot 1921;0.00316;84287;267;51.68
3492;Vrouwen;14;1921 tot 1926;0.00161;90227;145;55.29
3493;Vrouwen;14;1926 tot 1931;0.00131;91835;120;55.94
3494;Vrouwen;14;1931 tot 1936;0.00095;93898;89;57.13
3495;Vrouwen;14;1936 tot 1941;0.00083;94905;79;57.89
3496;Vrouwen;14;1941 tot 1946;0.00147;92496;136;56.69
3497;Vrouwen;14;1946 tot 1951;0.00048;95903;46;60.73
3498;Vrouwen;14;1951 tot 1956;0.00043;97051;42;62.05
3499;Vrouwen;14;1956 tot 1961;0.00031;97658;30;63.03
3500;Vrouwen;14;1961 tot 1966;0.00027;98029;27;63.87
3501;Vrouwen;14;1966 tot 1971;0.00033;98279;33;64.18
3502;Vrouwen;14;1971 tot 1976;0.00029;98534;29;64.81
3503;Vrouwen;14;1976 tot 1981;0.00023;98790;23;66.02
3504;Vrouwen;14;1981 tot 1986;0.00019;98959;19;66.82
3505;Vrouwen;14;1986 tot 1991;0.00018;99094;18;67.18
3506;Vrouwen;14;1991 tot 1996;0.0002;99243;20;67.3
3507;Vrouwen;14;1996 tot 2001;0.00016;99336;15;67.54
3508;Vrouwen;14;2001 tot 2006;0.00013;99396;13;68.04
3509;Vrouwen;14;2006 tot 2011;0.00011;99501;11;69.25
3510;Vrouwen;15;1861 tot 1866;0.00599;63589;381;44.32
3511;Vrouwen;15;1866 tot 1871;0.00595;64418;384;44.05
3512;Vrouwen;15;1871 tot 1876;0.00559;64200;359;44.61
3513;Vrouwen;15;1876 tot 1881;0.00482;68609;331;46.5
3514;Vrouwen;15;1881 tot 1886;0.00432;70040;303;47.45
3515;Vrouwen;15;1886 tot 1891;0.00418;71336;298;48.33
3516;Vrouwen;15;1891 tot 1896;0.00375;73621;276;48.53
3517;Vrouwen;15;1896 tot 1901;0.00332;77043;256;50.43
3518;Vrouwen;15;1901 tot 1906;0.00304;78552;239;51.45
3519;Vrouwen;15;1906 tot 1911;0.00267;82058;219;52.07
3520;Vrouwen;15;1911 tot 1916;0.0025;84402;211;53.2
3521;Vrouwen;15;1916 tot 1921;0.00351;84020;295;50.84
3522;Vrouwen;15;1921 tot 1926;0.00168;90082;151;54.38
3523;Vrouwen;15;1926 tot 1931;0.0015;91715;137;55.02
3524;Vrouwen;15;1931 tot 1936;0.00112;93809;105;56.18
3525;Vrouwen;15;1936 tot 1941;0.00102;94826;97;56.94
3526;Vrouwen;15;1941 tot 1946;0.00185;92360;171;55.78
3527;Vrouwen;15;1946 tot 1951;0.00056;95857;54;59.76
3528;Vrouwen;15;1951 tot 1956;0.00036;97009;35;61.08
3529;Vrouwen;15;1956 tot 1961;0.0003;97627;29;62.05
3530;Vrouwen;15;1961 tot 1966;0.00032;98002;32;62.89
3531;Vrouwen;15;1966 tot 1971;0.00033;98246;33;63.2
3532;Vrouwen;15;1971 tot 1976;0.00029;98505;29;63.83
3533;Vrouwen;15;1976 tot 1981;0.00027;98768;27;65.04
3534;Vrouwen;15;1981 tot 1986;0.00019;98940;19;65.84
3535;Vrouwen;15;1986 tot 1991;0.00019;99077;19;66.19
3536;Vrouwen;15;1991 tot 1996;0.00019;99223;19;66.31
3537;Vrouwen;15;1996 tot 2001;0.00017;99321;16;66.55
3538;Vrouwen;15;2001 tot 2006;0.00017;99383;17;67.05
3539;Vrouwen;15;2006 tot 2011;0.00013;99489;12;68.26
3540;Vrouwen;16;1861 tot 1866;0.00636;63208;402;43.58
3541;Vrouwen;16;1866 tot 1871;0.00619;64034;396;43.31
3542;Vrouwen;16;1871 tot 1876;0.00614;63841;392;43.86
3543;Vrouwen;16;1876 tot 1881;0.00504;68278;344;45.73
3544;Vrouwen;16;1881 tot 1886;0.00453;69737;316;46.65
3545;Vrouwen;16;1886 tot 1891;0.00447;71037;318;47.53
3546;Vrouwen;16;1891 tot 1896;0.00463;73344;339;47.71
3547;Vrouwen;16;1896 tot 1901;0.00358;76787;275;49.6
3548;Vrouwen;16;1901 tot 1906;0.00358;78313;280;50.61
3549;Vrouwen;16;1906 tot 1911;0.00313;81840;256;51.2
3550;Vrouwen;16;1911 tot 1916;0.00265;84191;223;52.33
3551;Vrouwen;16;1916 tot 1921;0.00405;83725;339;50.02
3552;Vrouwen;16;1921 tot 1926;0.00212;89931;190;53.47
3553;Vrouwen;16;1926 tot 1931;0.00179;91577;164;54.1
3554;Vrouwen;16;1931 tot 1936;0.00143;93704;134;55.25
3555;Vrouwen;16;1936 tot 1941;0.0011;94729;105;55.99
3556;Vrouwen;16;1941 tot 1946;0.00195;92189;180;54.88
3557;Vrouwen;16;1946 tot 1951;0.00057;95803;55;58.79
3558;Vrouwen;16;1951 tot 1956;0.00042;96974;41;60.1
3559;Vrouwen;16;1956 tot 1961;0.00034;97598;33;61.07
3560;Vrouwen;16;1961 tot 1966;0.00033;97970;33;61.91
3561;Vrouwen;16;1966 tot 1971;0.00039;98213;38;62.22
3562;Vrouwen;16;1971 tot 1976;0.00036;98476;36;62.85
3563;Vrouwen;16;1976 tot 1981;0.00031;98741;31;64.05
3564;Vrouwen;16;1981 tot 1986;0.00027;98921;27;64.85
3565;Vrouwen;16;1986 tot 1991;0.00022;99058;22;65.21
3566;Vrouwen;16;1991 tot 1996;0.00022;99204;22;65.33
3567;Vrouwen;16;1996 tot 2001;0.00021;99304;21;65.56
3568;Vrouwen;16;2001 tot 2006;0.00019;99366;18;66.06
3569;Vrouwen;16;2006 tot 2011;0.00012;99477;12;67.27
3570;Vrouwen;17;1861 tot 1866;0.0066;62806;415;42.86
3571;Vrouwen;17;1866 tot 1871;0.00665;63638;423;42.58
3572;Vrouwen;17;1871 tot 1876;0.00662;63449;420;43.13
3573;Vrouwen;17;1876 tot 1881;0.00562;67934;382;44.95
3574;Vrouwen;17;1881 tot 1886;0.00533;69421;370;45.86
3575;Vrouwen;17;1886 tot 1891;0.0043;70720;304;46.74
3576;Vrouwen;17;1891 tot 1896;0.00435;73005;317;46.93
3577;Vrouwen;17;1896 tot 1901;0.00382;76512;292;48.77
3578;Vrouwen;17;1901 tot 1906;0.0038;78033;297;49.79
3579;Vrouwen;17;1906 tot 1911;0.00315;81584;257;50.36
3580;Vrouwen;17;1911 tot 1916;0.00254;83968;213;51.47
3581;Vrouwen;17;1916 tot 1921;0.00449;83386;375;49.22
3582;Vrouwen;17;1921 tot 1926;0.0023;89741;206;52.58
3583;Vrouwen;17;1926 tot 1931;0.00192;91414;176;53.19
3584;Vrouwen;17;1931 tot 1936;0.00144;93570;135;54.32
3585;Vrouwen;17;1936 tot 1941;0.00115;94624;109;55.06
3586;Vrouwen;17;1941 tot 1946;0.00193;92009;177;53.99
3587;Vrouwen;17;1946 tot 1951;0.00066;95748;63;57.83
3588;Vrouwen;17;1951 tot 1956;0.00046;96934;45;59.13
3589;Vrouwen;17;1956 tot 1961;0.00038;97566;37;60.09
3590;Vrouwen;17;1961 tot 1966;0.00033;97937;32;60.93
3591;Vrouwen;17;1966 tot 1971;0.00044;98175;43;61.25
3592;Vrouwen;17;1971 tot 1976;0.0004;98441;39;61.87
3593;Vrouwen;17;1976 tot 1981;0.00033;98710;33;63.07
3594;Vrouwen;17;1981 tot 1986;0.00027;98894;27;63.87
3595;Vrouwen;17;1986 tot 1991;0.00025;99036;25;64.22
3596;Vrouwen;17;1991 tot 1996;0.00024;99182;24;64.34
3597;Vrouwen;17;1996 tot 2001;0.00026;99283;26;64.57
3598;Vrouwen;17;2001 tot 2006;0.00022;99348;22;65.07
3599;Vrouwen;17;2006 tot 2011;0.00015;99465;15;66.28
3600;Vrouwen;18;1861 tot 1866;0.0067;62392;418;42.14
3601;Vrouwen;18;1866 tot 1871;0.00685;63214;433;41.86
3602;Vrouwen;18;1871 tot 1876;0.00674;63029;425;42.41
3603;Vrouwen;18;1876 tot 1881;0.00592;67552;400;44.21
3604;Vrouwen;18;1881 tot 1886;0.00552;69051;381;45.11
3605;Vrouwen;18;1886 tot 1891;0.00494;70415;348;45.94
3606;Vrouwen;18;1891 tot 1896;0.00467;72688;339;46.13
3607;Vrouwen;18;1896 tot 1901;0.00397;76220;302;47.96
3608;Vrouwen;18;1901 tot 1906;0.00361;77736;281;48.97
3609;Vrouwen;18;1906 tot 1911;0.00339;81327;275;49.52
3610;Vrouwen;18;1911 tot 1916;0.00296;83754;248;50.6
3611;Vrouwen;18;1916 tot 1921;0.0046;83011;382;48.44
3612;Vrouwen;18;1921 tot 1926;0.00251;89535;225;51.7
3613;Vrouwen;18;1926 tot 1931;0.00212;91238;194;52.29
3614;Vrouwen;18;1931 tot 1936;0.00157;93436;147;53.4
3615;Vrouwen;18;1936 tot 1941;0.00133;94516;126;54.12
3616;Vrouwen;18;1941 tot 1946;0.00211;91832;194;53.09
3617;Vrouwen;18;1946 tot 1951;0.00071;95685;68;56.86
3618;Vrouwen;18;1951 tot 1956;0.0004;96889;39;58.15
3619;Vrouwen;18;1956 tot 1961;0.00032;97529;32;59.11
3620;Vrouwen;18;1961 tot 1966;0.00033;97905;33;59.95
3621;Vrouwen;18;1966 tot 1971;0.00039;98131;39;60.27
3622;Vrouwen;18;1971 tot 1976;0.00041;98401;41;60.89
3623;Vrouwen;18;1976 tot 1981;0.00035;98677;35;62.09
3624;Vrouwen;18;1981 tot 1986;0.00032;98867;31;62.88
3625;Vrouwen;18;1986 tot 1991;0.00025;99011;25;63.24
3626;Vrouwen;18;1991 tot 1996;0.00028;99158;28;63.36
3627;Vrouwen;18;1996 tot 2001;0.00023;99257;23;63.59
3628;Vrouwen;18;2001 tot 2006;0.00019;99326;19;64.09
3629;Vrouwen;18;2006 tot 2011;0.00019;99450;19;65.29
3630;Vrouwen;19;1861 tot 1866;0.00694;61974;430;41.42
3631;Vrouwen;19;1866 tot 1871;0.00689;62781;432;41.14
3632;Vrouwen;19;1871 tot 1876;0.00708;62604;443;41.7
3633;Vrouwen;19;1876 tot 1881;0.00593;67152;398;43.47
3634;Vrouwen;19;1881 tot 1886;0.00527;68670;362;44.35
3635;Vrouwen;19;1886 tot 1891;0.00459;70067;322;45.16
3636;Vrouwen;19;1891 tot 1896;0.00467;72348;338;45.35
3637;Vrouwen;19;1896 tot 1901;0.00394;75918;299;47.15
3638;Vrouwen;19;1901 tot 1906;0.00374;77455;289;48.15
3639;Vrouwen;19;1906 tot 1911;0.00345;81051;280;48.69
3640;Vrouwen;19;1911 tot 1916;0.0032;83507;267;49.75
3641;Vrouwen;19;1916 tot 1921;0.00487;82630;402;47.66
3642;Vrouwen;19;1921 tot 1926;0.00251;89310;225;50.83
3643;Vrouwen;19;1926 tot 1931;0.00219;91045;200;51.4
3644;Vrouwen;19;1931 tot 1936;0.00174;93289;163;52.49
3645;Vrouwen;19;1936 tot 1941;0.00136;94390;129;53.19
3646;Vrouwen;19;1941 tot 1946;0.00238;91638;218;52.2
3647;Vrouwen;19;1946 tot 1951;0.00077;95617;74;55.9
3648;Vrouwen;19;1951 tot 1956;0.00044;96850;42;57.18
3649;Vrouwen;19;1956 tot 1961;0.00044;97497;43;58.13
3650;Vrouwen;19;1961 tot 1966;0.00033;97872;32;58.97
3651;Vrouwen;19;1966 tot 1971;0.00042;98093;42;59.3
3652;Vrouwen;19;1971 tot 1976;0.00045;98361;44;59.92
3653;Vrouwen;19;1976 tot 1981;0.00038;98642;37;61.12
3654;Vrouwen;19;1981 tot 1986;0.00031;98836;30;61.9
3655;Vrouwen;19;1986 tot 1991;0.0003;98986;29;62.25
3656;Vrouwen;19;1991 tot 1996;0.00028;99130;27;62.37
3657;Vrouwen;19;1996 tot 2001;0.00026;99234;26;62.6
3658;Vrouwen;19;2001 tot 2006;0.00026;99307;26;63.1
3659;Vrouwen;19;2006 tot 2011;0.00018;99432;18;64.3
3660;Vrouwen;20;1861 tot 1866;0.00723;61544;445;40.71
3661;Vrouwen;20;1866 tot 1871;0.00704;62349;439;40.42
3662;Vrouwen;20;1871 tot 1876;0.00737;62161;458;40.99
3663;Vrouwen;20;1876 tot 1881;0.00625;66754;417;42.72
3664;Vrouwen;20;1881 tot 1886;0.00548;68308;374;43.59
3665;Vrouwen;20;1886 tot 1891;0.00503;69746;351;44.37
3666;Vrouwen;20;1891 tot 1896;0.00454;72010;327;44.56
3667;Vrouwen;20;1896 tot 1901;0.00431;75619;326;46.33
3668;Vrouwen;20;1901 tot 1906;0.00383;77166;296;47.33
3669;Vrouwen;20;1906 tot 1911;0.00337;80772;272;47.85
3670;Vrouwen;20;1911 tot 1916;0.003;83239;250;48.91
3671;Vrouwen;20;1916 tot 1921;0.00481;82227;396;46.89
3672;Vrouwen;20;1921 tot 1926;0.00282;89085;251;49.96
3673;Vrouwen;20;1926 tot 1931;0.00237;90845;216;50.52
3674;Vrouwen;20;1931 tot 1936;0.00178;93126;166;51.58
3675;Vrouwen;20;1936 tot 1941;0.00133;94262;125;52.26
3676;Vrouwen;20;1941 tot 1946;0.00235;91420;215;51.32
3677;Vrouwen;20;1946 tot 1951;0.00083;95544;79;54.95
3678;Vrouwen;20;1951 tot 1956;0.00043;96807;42;56.2
3679;Vrouwen;20;1956 tot 1961;0.00043;97454;42;57.16
3680;Vrouwen;20;1961 tot 1966;0.00033;97841;32;57.99
3681;Vrouwen;20;1966 tot 1971;0.00042;98051;41;58.32
3682;Vrouwen;20;1971 tot 1976;0.00043;98317;42;58.94
3683;Vrouwen;20;1976 tot 1981;0.00037;98605;36;60.14
3684;Vrouwen;20;1981 tot 1986;0.00029;98806;29;60.92
3685;Vrouwen;20;1986 tot 1991;0.0003;98957;30;61.27
3686;Vrouwen;20;1991 tot 1996;0.0003;99103;29;61.39
3687;Vrouwen;20;1996 tot 2001;0.00026;99208;25;61.62
3688;Vrouwen;20;2001 tot 2006;0.00021;99281;21;62.11
3689;Vrouwen;20;2006 tot 2011;0.00019;99413;19;63.31
3690;Vrouwen;21;1861 tot 1866;0.00709;61099;433;40.0
3691;Vrouwen;21;1866 tot 1871;0.00697;61910;432;39.71
3692;Vrouwen;21;1871 tot 1876;0.00755;61703;466;40.29
3693;Vrouwen;21;1876 tot 1881;0.00592;66337;393;41.99
3694;Vrouwen;21;1881 tot 1886;0.00553;67934;376;42.82
3695;Vrouwen;21;1886 tot 1891;0.00524;69395;364;43.59
3696;Vrouwen;21;1891 tot 1896;0.00499;71684;358;43.76
3697;Vrouwen;21;1896 tot 1901;0.00442;75293;333;45.53
3698;Vrouwen;21;1901 tot 1906;0.00424;76870;326;46.51
3699;Vrouwen;21;1906 tot 1911;0.00368;80499;296;47.02
3700;Vrouwen;21;1911 tot 1916;0.00312;82990;259;48.05
3701;Vrouwen;21;1916 tot 1921;0.00462;81832;378;46.11
3702;Vrouwen;21;1921 tot 1926;0.00276;88834;245;49.1
3703;Vrouwen;21;1926 tot 1931;0.00243;90629;220;49.64
3704;Vrouwen;21;1931 tot 1936;0.00184;92960;171;50.67
3705;Vrouwen;21;1936 tot 1941;0.00147;94136;139;51.33
3706;Vrouwen;21;1941 tot 1946;0.00248;91205;227;50.44
3707;Vrouwen;21;1946 tot 1951;0.00097;95465;93;53.99
3708;Vrouwen;21;1951 tot 1956;0.00056;96765;54;55.22
3709;Vrouwen;21;1956 tot 1961;0.00041;97413;40;56.18
3710;Vrouwen;21;1961 tot 1966;0.00035;97808;35;57.01
3711;Vrouwen;21;1966 tot 1971;0.00042;98010;41;57.35
3712;Vrouwen;21;1971 tot 1976;0.00038;98275;38;57.97
3713;Vrouwen;21;1976 tot 1981;0.00041;98569;40;59.16
3714;Vrouwen;21;1981 tot 1986;0.0003;98777;29;59.94
3715;Vrouwen;21;1986 tot 1991;0.0003;98927;29;60.29
3716;Vrouwen;21;1991 tot 1996;0.00025;99074;25;60.41
3717;Vrouwen;21;1996 tot 2001;0.0003;99183;30;60.64
3718;Vrouwen;21;2001 tot 2006;0.00021;99260;21;61.13
3719;Vrouwen;21;2006 tot 2011;0.00017;99395;17;62.32
3720;Vrouwen;22;1861 tot 1866;0.00747;60665;453;39.28
3721;Vrouwen;22;1866 tot 1871;0.00741;61478;455;38.98
3722;Vrouwen;22;1871 tot 1876;0.00773;61237;473;39.59
3723;Vrouwen;22;1876 tot 1881;0.0065;65944;429;41.23
3724;Vrouwen;22;1881 tot 1886;0.0055;67558;371;42.06
3725;Vrouwen;22;1886 tot 1891;0.00509;69031;351;42.82
3726;Vrouwen;22;1891 tot 1896;0.005;71326;357;42.97
3727;Vrouwen;22;1896 tot 1901;0.00451;74960;338;44.73
3728;Vrouwen;22;1901 tot 1906;0.00421;76544;322;45.7
3729;Vrouwen;22;1906 tot 1911;0.0039;80203;313;46.19
3730;Vrouwen;22;1911 tot 1916;0.0033;82730;273;47.2
3731;Vrouwen;22;1916 tot 1921;0.0051;81454;415;45.33
3732;Vrouwen;22;1921 tot 1926;0.00295;88589;262;48.23
3733;Vrouwen;22;1926 tot 1931;0.00253;90409;229;48.76
3734;Vrouwen;22;1931 tot 1936;0.00189;92789;175;49.76
3735;Vrouwen;22;1936 tot 1941;0.00134;93998;126;50.41
3736;Vrouwen;22;1941 tot 1946;0.00251;90978;229;49.57
3737;Vrouwen;22;1946 tot 1951;0.00091;95372;86;53.04
3738;Vrouwen;22;1951 tot 1956;0.00053;96711;51;54.26
3739;Vrouwen;22;1956 tot 1961;0.0004;97372;39;55.21
3740;Vrouwen;22;1961 tot 1966;0.00036;97774;35;56.03
3741;Vrouwen;22;1966 tot 1971;0.00039;97969;38;56.37
3742;Vrouwen;22;1971 tot 1976;0.00039;98237;38;56.99
3743;Vrouwen;22;1976 tot 1981;0.0004;98529;39;58.19
3744;Vrouwen;22;1981 tot 1986;0.00033;98747;32;58.96
3745;Vrouwen;22;1986 tot 1991;0.00033;98898;32;59.31
3746;Vrouwen;22;1991 tot 1996;0.00029;99048;28;59.42
3747;Vrouwen;22;1996 tot 2001;0.00027;99153;27;59.65
3748;Vrouwen;22;2001 tot 2006;0.00028;99239;27;60.14
3749;Vrouwen;22;2006 tot 2011;0.00022;99377;22;61.33
