ID;Broedvogels;Perioden;Broedvogelindex_1
3181;Kramsvogel;2009;2.0
3182;Kramsvogel;2010;1.0
3183;Kramsvogel;2011;1.0
3184;Kramsvogel;2012;1.0
3185;Kramsvogel;2013;1.0
3186;Kramsvogel;2014;1.0
3187;Kramsvogel;2015;1.0
3188;Kramsvogel;2016;2.0
3189;Kramsvogel;2017;2.0
3190;Kramsvogel;2018;1.0
3191;Kramsvogel;2019;2.0
3192;Kramsvogel;2020;2.0
3193;Kramsvogel;2021;2.0
3194;Kramsvogel;2022;2.0
3195;Kramsvogel;2023;2.0
3196;Krooneend;1990;1.0
3197;Krooneend;1991;3.0
3198;Krooneend;1992;7.0
3199;Krooneend;1993;9.0
3200;Krooneend;1994;16.0
3201;Krooneend;1995;12.0
3202;Krooneend;1996;17.0
3203;Krooneend;1997;22.0
3204;Krooneend;1998;31.0
3205;Krooneend;1999;33.0
3206;Krooneend;2000;31.0
3207;Krooneend;2001;41.0
3208;Krooneend;2002;40.0
3209;Krooneend;2003;44.0
3210;Krooneend;2004;66.0
3211;Krooneend;2005;59.0
3212;Krooneend;2006;59.0
3213;Krooneend;2007;75.0
3214;Krooneend;2008;94.0
3215;Krooneend;2009;93.0
3216;Krooneend;2010;102.0
3217;Krooneend;2011;93.0
3218;Krooneend;2012;85.0
3219;Krooneend;2013;87.0
3220;Krooneend;2014;97.0
3221;Krooneend;2015;96.0
3222;Krooneend;2016;109.0
3223;Krooneend;2017;83.0
3224;Krooneend;2018;89.0
3225;Krooneend;2019;93.0
3226;Krooneend;2020;95.0
3227;Krooneend;2021;98.0
3228;Krooneend;2022;111.0
3229;Krooneend;2023;100.0
3230;Kruisbek;1990;100.0
3231;Kruisbek;1991;835.0
3232;Kruisbek;1992;54.0
3233;Kruisbek;1993;33.0
3234;Kruisbek;1994;831.0
3235;Kruisbek;1995;42.0
3236;Kruisbek;1996;17.0
3237;Kruisbek;1997;460.0
3238;Kruisbek;1998;351.0
3239;Kruisbek;1999;50.0
3240;Kruisbek;2000;228.0
3241;Kruisbek;2001;192.0
3242;Kruisbek;2002;161.0
3243;Kruisbek;2003;915.0
3244;Kruisbek;2004;67.0
3245;Kruisbek;2005;279.0
3246;Kruisbek;2006;309.0
3247;Kruisbek;2007;135.0
3248;Kruisbek;2008;115.0
3249;Kruisbek;2009;120.0
3250;Kruisbek;2010;229.0
3251;Kruisbek;2011;117.0
3252;Kruisbek;2012;29.0
3253;Kruisbek;2013;121.0
3254;Kruisbek;2014;501.0
3255;Kruisbek;2015;134.0
3256;Kruisbek;2016;104.0
3257;Kruisbek;2017;183.0
3258;Kruisbek;2018;163.0
3259;Kruisbek;2019;83.0
3260;Kruisbek;2020;64.0
3261;Kruisbek;2021;48.0
3262;Kruisbek;2022;202.0
3263;Kruisbek;2023;36.0
3264;Kuifeend;1990;100.0
3265;Kuifeend;1991;92.0
3266;Kuifeend;1992;95.0
3267;Kuifeend;1993;98.0
3268;Kuifeend;1994;103.0
3269;Kuifeend;1995;99.0
3270;Kuifeend;1996;94.0
3271;Kuifeend;1997;103.0
3272;Kuifeend;1998;111.0
3273;Kuifeend;1999;116.0
3274;Kuifeend;2000;122.0
3275;Kuifeend;2001;118.0
3276;Kuifeend;2002;114.0
3277;Kuifeend;2003;113.0
3278;Kuifeend;2004;106.0
3279;Kuifeend;2005;114.0
3280;Kuifeend;2006;112.0
3281;Kuifeend;2007;103.0
3282;Kuifeend;2008;104.0
3283;Kuifeend;2009;114.0
3284;Kuifeend;2010;118.0
3285;Kuifeend;2011;113.0
3286;Kuifeend;2012;121.0
3287;Kuifeend;2013;125.0
3288;Kuifeend;2014;117.0
3289;Kuifeend;2015;111.0
3290;Kuifeend;2016;113.0
3291;Kuifeend;2017;99.0
3292;Kuifeend;2018;105.0
3293;Kuifeend;2019;98.0
3294;Kuifeend;2020;101.0
3295;Kuifeend;2021;98.0
3296;Kuifeend;2022;93.0
3297;Kuifeend;2023;100.0
3298;Kuifleeuwerik;1990;100.0
3299;Kuifleeuwerik;1991;94.0
3300;Kuifleeuwerik;1992;53.0
3301;Kuifleeuwerik;1993;68.0
3302;Kuifleeuwerik;1994;47.0
3303;Kuifleeuwerik;1995;40.0
3304;Kuifleeuwerik;1996;42.0
3305;Kuifleeuwerik;1997;33.0
3306;Kuifleeuwerik;1998;27.0
3307;Kuifleeuwerik;1999;26.0
3308;Kuifleeuwerik;2000;18.0
3309;Kuifleeuwerik;2001;11.0
3310;Kuifleeuwerik;2002;12.0
3311;Kuifleeuwerik;2003;7.0
3312;Kuifleeuwerik;2004;4.0
3313;Kuifleeuwerik;2005;6.0
3314;Kuifleeuwerik;2006;4.0
3315;Kuifleeuwerik;2007;4.0
3316;Kuifleeuwerik;2008;1.0
3317;Kuifleeuwerik;2009;1.0
3318;Kuifleeuwerik;2010;0.0
3319;Kuifleeuwerik;2011;0.0
3320;Kuifleeuwerik;2012;0.0
3321;Kuifleeuwerik;2013;0.0
3322;Kuifleeuwerik;2014;0.0
3323;Kuifleeuwerik;2015;0.0
3324;Kuifleeuwerik;2016;0.0
3325;Kuifleeuwerik;2017;0.0
3326;Kuifleeuwerik;2018;0.0
3327;Kuifleeuwerik;2019;0.0
3328;Kuifleeuwerik;2020;0.0
3329;Kuifleeuwerik;2021;0.0
3330;Kuifleeuwerik;2022;0.0
3331;Kuifleeuwerik;2023;0.0
3332;Kuifmees;1990;100.0
3333;Kuifmees;1991;82.0
3334;Kuifmees;1992;95.0
3335;Kuifmees;1993;87.0
3336;Kuifmees;1994;87.0
3337;Kuifmees;1995;61.0
3338;Kuifmees;1996;69.0
3339;Kuifmees;1997;71.0
3340;Kuifmees;1998;73.0
3341;Kuifmees;1999;69.0
3342;Kuifmees;2000;75.0
3343;Kuifmees;2001;76.0
3344;Kuifmees;2002;77.0
3345;Kuifmees;2003;73.0
3346;Kuifmees;2004;77.0
3347;Kuifmees;2005;59.0
3348;Kuifmees;2006;64.0
3349;Kuifmees;2007;68.0
3350;Kuifmees;2008;61.0
3351;Kuifmees;2009;50.0
3352;Kuifmees;2010;61.0
3353;Kuifmees;2011;51.0
3354;Kuifmees;2012;53.0
3355;Kuifmees;2013;50.0
3356;Kuifmees;2014;56.0
3357;Kuifmees;2015;55.0
3358;Kuifmees;2016;53.0
3359;Kuifmees;2017;58.0
3360;Kuifmees;2018;62.0
3361;Kuifmees;2019;59.0
3362;Kuifmees;2020;58.0
3363;Kuifmees;2021;57.0
3364;Kuifmees;2022;57.0
3365;Kuifmees;2023;52.0
3366;Kwak;1990;13.0
3367;Kwak;1991;13.0
3368;Kwak;1992;19.0
3369;Kwak;1993;17.0
3370;Kwak;1994;17.0
3371;Kwak;1995;23.0
3372;Kwak;1996;23.0
3373;Kwak;1997;23.0
3374;Kwak;1998;30.0
3375;Kwak;1999;34.0
3376;Kwak;2000;32.0
3377;Kwak;2001;36.0
3378;Kwak;2002;32.0
3379;Kwak;2003;64.0
3380;Kwak;2004;72.0
3381;Kwak;2005;45.0
3382;Kwak;2006;79.0
3383;Kwak;2007;96.0
3384;Kwak;2008;85.0
3385;Kwak;2009;74.0
3386;Kwak;2010;64.0
3387;Kwak;2011;77.0
3388;Kwak;2012;66.0
3389;Kwak;2013;64.0
3390;Kwak;2014;64.0
3391;Kwak;2015;77.0
3392;Kwak;2016;74.0
3393;Kwak;2017;79.0
3394;Kwak;2018;47.0
3395;Kwak;2019;68.0
3396;Kwak;2020;79.0
3397;Kwak;2021;100.0
3398;Kwak;2022;72.0
3399;Kwak;2023;100.0
3400;Kwartel;1990;100.0
3401;Kwartel;1991;41.0
3402;Kwartel;1992;122.0
3403;Kwartel;1993;85.0
3404;Kwartel;1994;116.0
3405;Kwartel;1995;83.0
3406;Kwartel;1996;93.0
3407;Kwartel;1997;243.0
3408;Kwartel;1998;190.0
3409;Kwartel;1999;173.0
3410;Kwartel;2000;147.0
3411;Kwartel;2001;150.0
3412;Kwartel;2002;155.0
3413;Kwartel;2003;83.0
3414;Kwartel;2004;129.0
3415;Kwartel;2005;192.0
3416;Kwartel;2006;123.0
3417;Kwartel;2007;123.0
3418;Kwartel;2008;214.0
3419;Kwartel;2009;121.0
3420;Kwartel;2010;121.0
3421;Kwartel;2011;399.0
3422;Kwartel;2012;176.0
3423;Kwartel;2013;105.0
3424;Kwartel;2014;110.0
3425;Kwartel;2015;152.0
3426;Kwartel;2016;103.0
3427;Kwartel;2017;101.0
3428;Kwartel;2018;71.0
3429;Kwartel;2019;130.0
3430;Kwartel;2020;93.0
3431;Kwartel;2021;112.0
3432;Kwartel;2022;178.0
3433;Kwartel;2023;130.0
3434;Kwartelkoning;1990;100.0
3435;Kwartelkoning;1991;77.0
3436;Kwartelkoning;1992;119.0
3437;Kwartelkoning;1993;50.0
3438;Kwartelkoning;1994;58.0
3439;Kwartelkoning;1995;123.0
3440;Kwartelkoning;1996;61.0
3441;Kwartelkoning;1997;344.0
3442;Kwartelkoning;1998;794.0
3443;Kwartelkoning;1999;314.0
3444;Kwartelkoning;2000;660.0
3445;Kwartelkoning;2001;325.0
3446;Kwartelkoning;2002;485.0
3447;Kwartelkoning;2003;619.0
3448;Kwartelkoning;2004;173.0
3449;Kwartelkoning;2005;144.0
3450;Kwartelkoning;2006;106.0
3451;Kwartelkoning;2007;342.0
3452;Kwartelkoning;2008;181.0
3453;Kwartelkoning;2009;158.0
3454;Kwartelkoning;2010;69.0
3455;Kwartelkoning;2011;106.0
3456;Kwartelkoning;2012;252.0
3457;Kwartelkoning;2013;118.0
3458;Kwartelkoning;2014;114.0
3459;Kwartelkoning;2015;144.0
3460;Kwartelkoning;2016;80.0
3461;Kwartelkoning;2017;41.0
3462;Kwartelkoning;2018;81.0
3463;Kwartelkoning;2019;25.0
3464;Kwartelkoning;2020;48.0
3465;Kwartelkoning;2021;69.0
3466;Kwartelkoning;2022;39.0
3467;Kwartelkoning;2023;6.0
3468;Lepelaar;1990;100.0
3469;Lepelaar;1991;95.0
3470;Lepelaar;1992;102.0
3471;Lepelaar;1993;108.0
3472;Lepelaar;1994;118.0
3473;Lepelaar;1995;145.0
3474;Lepelaar;1996;152.0
3475;Lepelaar;1997;203.0
3476;Lepelaar;1998;220.0
3477;Lepelaar;1999;174.0
3478;Lepelaar;2000;182.0
3479;Lepelaar;2001;201.0
3480;Lepelaar;2002;270.0
3481;Lepelaar;2003;232.0
3482;Lepelaar;2004;311.0
3483;Lepelaar;2005;268.0
3484;Lepelaar;2006;328.0
3485;Lepelaar;2007;327.0
3486;Lepelaar;2008;348.0
3487;Lepelaar;2009;401.0
3488;Lepelaar;2010;430.0
3489;Lepelaar;2011;469.0
3490;Lepelaar;2012;447.0
3491;Lepelaar;2013;450.0
3492;Lepelaar;2014;502.0
3493;Lepelaar;2015;522.0
3494;Lepelaar;2016;557.0
3495;Lepelaar;2017;618.0
3496;Lepelaar;2018;582.0
3497;Lepelaar;2019;658.0
3498;Lepelaar;2020;615.0
3499;Lepelaar;2021;686.0
3500;Lepelaar;2022;647.0
3501;Lepelaar;2023;594.0
3502;Matkop;1990;100.0
3503;Matkop;1991;91.0
3504;Matkop;1992;96.0
3505;Matkop;1993;88.0
3506;Matkop;1994;85.0
3507;Matkop;1995;68.0
3508;Matkop;1996;76.0
3509;Matkop;1997;84.0
3510;Matkop;1998;75.0
3511;Matkop;1999;77.0
3512;Matkop;2000;72.0
3513;Matkop;2001;70.0
3514;Matkop;2002;68.0
3515;Matkop;2003;72.0
3516;Matkop;2004;63.0
3517;Matkop;2005;64.0
3518;Matkop;2006;56.0
3519;Matkop;2007;64.0
3520;Matkop;2008;54.0
3521;Matkop;2009;50.0
3522;Matkop;2010;48.0
3523;Matkop;2011;50.0
3524;Matkop;2012;57.0
3525;Matkop;2013;50.0
3526;Matkop;2014;50.0
3527;Matkop;2015;48.0
3528;Matkop;2016;47.0
3529;Matkop;2017;45.0
3530;Matkop;2018;45.0
3531;Matkop;2019;38.0
3532;Matkop;2020;38.0
3533;Matkop;2021;33.0
3534;Matkop;2022;27.0
3535;Matkop;2023;27.0
3536;Meerkoet;1990;100.0
3537;Meerkoet;1991;110.0
3538;Meerkoet;1992;113.0
3539;Meerkoet;1993;116.0
3540;Meerkoet;1994;122.0
3541;Meerkoet;1995;125.0
3542;Meerkoet;1996;112.0
3543;Meerkoet;1997;96.0
3544;Meerkoet;1998;104.0
3545;Meerkoet;1999;116.0
3546;Meerkoet;2000;114.0
3547;Meerkoet;2001;113.0
3548;Meerkoet;2002;112.0
3549;Meerkoet;2003;111.0
3550;Meerkoet;2004;108.0
3551;Meerkoet;2005;117.0
3552;Meerkoet;2006;117.0
3553;Meerkoet;2007;107.0
3554;Meerkoet;2008;110.0
3555;Meerkoet;2009;102.0
3556;Meerkoet;2010;101.0
3557;Meerkoet;2011;88.0
3558;Meerkoet;2012;91.0
3559;Meerkoet;2013;93.0
3560;Meerkoet;2014;93.0
3561;Meerkoet;2015;104.0
3562;Meerkoet;2016;101.0
3563;Meerkoet;2017;103.0
3564;Meerkoet;2018;101.0
3565;Meerkoet;2019;103.0
3566;Meerkoet;2020;106.0
3567;Meerkoet;2021;107.0
3568;Meerkoet;2022;102.0
3569;Meerkoet;2023;110.0
3570;Merel;1990;100.0
3571;Merel;1991;93.0
3572;Merel;1992;93.0
3573;Merel;1993;100.0
3574;Merel;1994;101.0
3575;Merel;1995;95.0
3576;Merel;1996;96.0
3577;Merel;1997;95.0
3578;Merel;1998;97.0
3579;Merel;1999;100.0
3580;Merel;2000;99.0
3581;Merel;2001;100.0
3582;Merel;2002;103.0
3583;Merel;2003;103.0
3584;Merel;2004;98.0
3585;Merel;2005;102.0
3586;Merel;2006;100.0
3587;Merel;2007;105.0
3588;Merel;2008;107.0
3589;Merel;2009;101.0
3590;Merel;2010;100.0
3591;Merel;2011;99.0
3592;Merel;2012;101.0
3593;Merel;2013;100.0
3594;Merel;2014;107.0
3595;Merel;2015;107.0
3596;Merel;2016;111.0
3597;Merel;2017;103.0
3598;Merel;2018;95.0
3599;Merel;2019;79.0
3600;Merel;2020;83.0
3601;Merel;2021;84.0
3602;Merel;2022;90.0
3603;Merel;2023;91.0
3604;Middelste Bonte Specht;1990;0.0
3605;Middelste Bonte Specht;1991;0.0
3606;Middelste Bonte Specht;1992;0.0
3607;Middelste Bonte Specht;1993;0.0
3608;Middelste Bonte Specht;1994;0.0
3609;Middelste Bonte Specht;1995;0.0
3610;Middelste Bonte Specht;1996;0.0
3611;Middelste Bonte Specht;1997;0.0
3612;Middelste Bonte Specht;1998;0.0
3613;Middelste Bonte Specht;1999;0.0
3614;Middelste Bonte Specht;2000;0.0
3615;Middelste Bonte Specht;2001;0.0
3616;Middelste Bonte Specht;2002;0.0
3617;Middelste Bonte Specht;2003;0.0
3618;Middelste Bonte Specht;2004;1.0
3619;Middelste Bonte Specht;2005;2.0
3620;Middelste Bonte Specht;2006;7.0
3621;Middelste Bonte Specht;2007;6.0
3622;Middelste Bonte Specht;2008;7.0
3623;Middelste Bonte Specht;2009;8.0
3624;Middelste Bonte Specht;2010;13.0
3625;Middelste Bonte Specht;2011;16.0
3626;Middelste Bonte Specht;2012;20.0
3627;Middelste Bonte Specht;2013;22.0
3628;Middelste Bonte Specht;2014;29.0
3629;Middelste Bonte Specht;2015;33.0
3630;Middelste Bonte Specht;2016;37.0
3631;Middelste Bonte Specht;2017;41.0
3632;Middelste Bonte Specht;2018;47.0
3633;Middelste Bonte Specht;2019;59.0
3634;Middelste Bonte Specht;2020;78.0
3635;Middelste Bonte Specht;2021;86.0
3636;Middelste Bonte Specht;2022;87.0
3637;Middelste Bonte Specht;2023;100.0
3638;Middelste Zaagbek;1990;100.0
3639;Middelste Zaagbek;1991;79.0
3640;Middelste Zaagbek;1992;221.0
3641;Middelste Zaagbek;1993;107.0
3642;Middelste Zaagbek;1994;229.0
3643;Middelste Zaagbek;1995;243.0
3644;Middelste Zaagbek;1996;236.0
3645;Middelste Zaagbek;1997;364.0
3646;Middelste Zaagbek;1998;379.0
3647;Middelste Zaagbek;1999;286.0
3648;Middelste Zaagbek;2000;336.0
3649;Middelste Zaagbek;2001;329.0
3650;Middelste Zaagbek;2002;300.0
3651;Middelste Zaagbek;2003;293.0
3652;Middelste Zaagbek;2004;257.0
3653;Middelste Zaagbek;2005;357.0
3654;Middelste Zaagbek;2006;457.0
3655;Middelste Zaagbek;2007;493.0
3656;Middelste Zaagbek;2008;564.0
3657;Middelste Zaagbek;2009;643.0
3658;Middelste Zaagbek;2010;571.0
3659;Middelste Zaagbek;2011;693.0
3660;Middelste Zaagbek;2012;593.0
3661;Middelste Zaagbek;2013;514.0
3662;Middelste Zaagbek;2014;550.0
3663;Middelste Zaagbek;2015;521.0
3664;Middelste Zaagbek;2016;414.0
3665;Middelste Zaagbek;2017;371.0
3666;Middelste Zaagbek;2018;329.0
3667;Middelste Zaagbek;2019;171.0
3668;Middelste Zaagbek;2020;379.0
3669;Middelste Zaagbek;2021;300.0
3670;Middelste Zaagbek;2022;400.0
3671;Middelste Zaagbek;2023;400.0
3672;Goudvink;1990;100.0
3673;Goudvink;1991;93.0
3674;Goudvink;1992;82.0
3675;Goudvink;1993;91.0
3676;Goudvink;1994;100.0
3677;Goudvink;1995;95.0
3678;Goudvink;1996;99.0
3679;Goudvink;1997;112.0
3680;Goudvink;1998;92.0
3681;Goudvink;1999;94.0
3682;Goudvink;2000;91.0
3683;Goudvink;2001;88.0
3684;Goudvink;2002;85.0
3685;Goudvink;2003;103.0
3686;Goudvink;2004;110.0
3687;Goudvink;2005;118.0
3688;Goudvink;2006;113.0
3689;Goudvink;2007;137.0
3690;Goudvink;2008;114.0
3691;Goudvink;2009;108.0
3692;Goudvink;2010;128.0
3693;Goudvink;2011;122.0
3694;Goudvink;2012;134.0
3695;Goudvink;2013;135.0
3696;Goudvink;2014;143.0
3697;Goudvink;2015;148.0
3698;Goudvink;2016;156.0
3699;Goudvink;2017;176.0
3700;Goudvink;2018;133.0
3701;Goudvink;2019;158.0
3702;Goudvink;2020;150.0
3703;Goudvink;2021;153.0
3704;Goudvink;2022;125.0
3705;Goudvink;2023;127.0
3706;Nachtegaal;1990;100.0
3707;Nachtegaal;1991;94.0
3708;Nachtegaal;1992;91.0
3709;Nachtegaal;1993;110.0
3710;Nachtegaal;1994;116.0
3711;Nachtegaal;1995;119.0
3712;Nachtegaal;1996;115.0
3713;Nachtegaal;1997;119.0
3714;Nachtegaal;1998;120.0
3715;Nachtegaal;1999;122.0
3716;Nachtegaal;2000;113.0
3717;Nachtegaal;2001;109.0
3718;Nachtegaal;2002;106.0
3719;Nachtegaal;2003;99.0
3720;Nachtegaal;2004;113.0
3721;Nachtegaal;2005;119.0
3722;Nachtegaal;2006;121.0
3723;Nachtegaal;2007;122.0
3724;Nachtegaal;2008;107.0
3725;Nachtegaal;2009;111.0
3726;Nachtegaal;2010;117.0
3727;Nachtegaal;2011;118.0
3728;Nachtegaal;2012;118.0
3729;Nachtegaal;2013;117.0
3730;Nachtegaal;2014;117.0
3731;Nachtegaal;2015;111.0
3732;Nachtegaal;2016;111.0
3733;Nachtegaal;2017;103.0
3734;Nachtegaal;2018;94.0
3735;Nachtegaal;2019;134.0
3736;Nachtegaal;2020;132.0
3737;Nachtegaal;2021;123.0
3738;Nachtegaal;2022;120.0
3739;Nachtegaal;2023;131.0
3740;Nachtzwaluw;1990;100.0
3741;Nachtzwaluw;1991;97.0
3742;Nachtzwaluw;1992;105.0
3743;Nachtzwaluw;1993;110.0
3744;Nachtzwaluw;1994;114.0
3745;Nachtzwaluw;1995;108.0
3746;Nachtzwaluw;1996;126.0
3747;Nachtzwaluw;1997;123.0
3748;Nachtzwaluw;1998;117.0
3749;Nachtzwaluw;1999;130.0
3750;Nachtzwaluw;2000;142.0
3751;Nachtzwaluw;2001;161.0
3752;Nachtzwaluw;2002;174.0
3753;Nachtzwaluw;2003;165.0
3754;Nachtzwaluw;2004;186.0
3755;Nachtzwaluw;2005;202.0
3756;Nachtzwaluw;2006;218.0
3757;Nachtzwaluw;2007;236.0
3758;Nachtzwaluw;2008;236.0
3759;Nachtzwaluw;2009;254.0
3760;Nachtzwaluw;2010;279.0
3761;Nachtzwaluw;2011;315.0
3762;Nachtzwaluw;2012;340.0
3763;Nachtzwaluw;2013;363.0
3764;Nachtzwaluw;2014;378.0
3765;Nachtzwaluw;2015;374.0
3766;Nachtzwaluw;2016;393.0
3767;Nachtzwaluw;2017;397.0
3768;Nachtzwaluw;2018;458.0
3769;Nachtzwaluw;2019;497.0
3770;Nachtzwaluw;2020;521.0
3771;Nachtzwaluw;2021;575.0
3772;Nachtzwaluw;2022;536.0
3773;Nachtzwaluw;2023;582.0
3774;Noordse Stern;1990;100.0
3775;Noordse Stern;1991;84.0
3776;Noordse Stern;1992;144.0
3777;Noordse Stern;1993;159.0
3778;Noordse Stern;1994;168.0
3779;Noordse Stern;1995;146.0
3780;Noordse Stern;1996;159.0
3781;Noordse Stern;1997;143.0
3782;Noordse Stern;1998;185.0
3783;Noordse Stern;1999;182.0
3784;Noordse Stern;2000;154.0
3785;Noordse Stern;2001;137.0
3786;Noordse Stern;2002;123.0
3787;Noordse Stern;2003;133.0
3788;Noordse Stern;2004;88.0
3789;Noordse Stern;2005;112.0
3790;Noordse Stern;2006;87.0
3791;Noordse Stern;2007;111.0
3792;Noordse Stern;2008;78.0
3793;Noordse Stern;2009;82.0
3794;Noordse Stern;2010;76.0
3795;Noordse Stern;2011;77.0
3796;Noordse Stern;2012;78.0
3797;Noordse Stern;2013;74.0
3798;Noordse Stern;2014;70.0
3799;Noordse Stern;2015;80.0
3800;Noordse Stern;2016;64.0
3801;Noordse Stern;2017;87.0
3802;Noordse Stern;2018;75.0
3803;Noordse Stern;2019;62.0
3804;Noordse Stern;2020;45.0
3805;Noordse Stern;2021;46.0
3806;Noordse Stern;2022;42.0
3807;Noordse Stern;2023;53.0
3808;Oehoe;1990;100.0
3809;Oehoe;1991;100.0
3810;Oehoe;1992;100.0
3811;Oehoe;1993;0.0
3812;Oehoe;1994;0.0
3813;Oehoe;1995;0.0
3814;Oehoe;1996;200.0
3815;Oehoe;1997;100.0
3816;Oehoe;1998;100.0
3817;Oehoe;1999;200.0
3818;Oehoe;2000;100.0
3819;Oehoe;2001;100.0
3820;Oehoe;2002;300.0
3821;Oehoe;2003;300.0
3822;Oehoe;2004;700.0
3823;Oehoe;2005;500.0
3824;Oehoe;2006;600.0
3825;Oehoe;2007;700.0
3826;Oehoe;2008;600.0
3827;Oehoe;2009;700.0
3828;Oehoe;2010;800.0
3829;Oehoe;2011;800.0
3830;Oehoe;2012;1200.0
3831;Oehoe;2013;1700.0
3832;Oehoe;2014;2100.0
3833;Oehoe;2015;1800.0
3834;Oehoe;2016;1700.0
3835;Oehoe;2017;2200.0
3836;Oehoe;2018;3000.0
3837;Oehoe;2019;3900.0
3838;Oehoe;2020;4600.0
3839;Oehoe;2021;5400.0
3840;Oehoe;2022;6200.0
3841;Oehoe;2023;8100.0
3842;Oeverloper;1990;100.0
3843;Oeverloper;1991;100.0
3844;Oeverloper;1992;60.0
3845;Oeverloper;1993;20.0
3846;Oeverloper;1994;60.0
3847;Oeverloper;1995;100.0
3848;Oeverloper;1996;220.0
3849;Oeverloper;1997;160.0
3850;Oeverloper;1998;300.0
3851;Oeverloper;1999;180.0
3852;Oeverloper;2000;180.0
3853;Oeverloper;2001;280.0
3854;Oeverloper;2002;260.0
3855;Oeverloper;2003;220.0
3856;Oeverloper;2004;140.0
3857;Oeverloper;2005;280.0
3858;Oeverloper;2006;260.0
3859;Oeverloper;2007;100.0
3860;Oeverloper;2008;260.0
3861;Oeverloper;2009;220.0
3862;Oeverloper;2010;200.0
3863;Oeverloper;2011;140.0
3864;Oeverloper;2012;180.0
3865;Oeverloper;2013;240.0
3866;Oeverloper;2014;200.0
3867;Oeverloper;2015;220.0
3868;Oeverloper;2016;140.0
3869;Oeverloper;2017;280.0
3870;Oeverloper;2018;180.0
3871;Oeverloper;2019;120.0
3872;Oeverloper;2020;100.0
3873;Oeverloper;2021;80.0
3874;Oeverloper;2022;100.0
3875;Oeverloper;2023;100.0
3876;Oeverzwaluw;1990;100.0
3877;Oeverzwaluw;1991;92.0
3878;Oeverzwaluw;1992;119.0
3879;Oeverzwaluw;1993;109.0
3880;Oeverzwaluw;1994;121.0
3881;Oeverzwaluw;1995;156.0
3882;Oeverzwaluw;1996;189.0
3883;Oeverzwaluw;1997;176.0
3884;Oeverzwaluw;1998;167.0
3885;Oeverzwaluw;1999;200.0
3886;Oeverzwaluw;2000;311.0
3887;Oeverzwaluw;2001;235.0
3888;Oeverzwaluw;2002;198.0
3889;Oeverzwaluw;2003;165.0
3890;Oeverzwaluw;2004;226.0
3891;Oeverzwaluw;2005;211.0
3892;Oeverzwaluw;2006;233.0
3893;Oeverzwaluw;2007;209.0
3894;Oeverzwaluw;2008;218.0
3895;Oeverzwaluw;2009;198.0
3896;Oeverzwaluw;2010;225.0
3897;Oeverzwaluw;2011;257.0
3898;Oeverzwaluw;2012;166.0
3899;Oeverzwaluw;2013;182.0
3900;Oeverzwaluw;2014;183.0
3901;Oeverzwaluw;2015;200.0
3902;Oeverzwaluw;2016;208.0
3903;Oeverzwaluw;2017;214.0
3904;Oeverzwaluw;2018;164.0
3905;Oeverzwaluw;2019;197.0
3906;Oeverzwaluw;2020;209.0
3907;Oeverzwaluw;2021;194.0
3908;Oeverzwaluw;2022;140.0
3909;Oeverzwaluw;2023;184.0
3910;Ooievaar;1990;4.0
3911;Ooievaar;1991;4.0
3912;Ooievaar;1992;4.0
3913;Ooievaar;1993;5.0
3914;Ooievaar;1994;6.0
3915;Ooievaar;1995;6.0
3916;Ooievaar;1996;7.0
3917;Ooievaar;1997;8.0
3918;Ooievaar;1998;10.0
3919;Ooievaar;1999;11.0
3920;Ooievaar;2000;12.0
3921;Ooievaar;2001;13.0
3922;Ooievaar;2002;14.0
3923;Ooievaar;2003;16.0
3924;Ooievaar;2004;17.0
3925;Ooievaar;2005;18.0
3926;Ooievaar;2006;21.0
3927;Ooievaar;2007;23.0
3928;Ooievaar;2008;27.0
3929;Ooievaar;2009;29.0
3930;Ooievaar;2010;31.0
3931;Ooievaar;2011;31.0
3932;Ooievaar;2012;33.0
3933;Ooievaar;2013;40.0
3934;Ooievaar;2014;38.0
3935;Ooievaar;2015;44.0
3936;Ooievaar;2016;49.0
3937;Ooievaar;2017;60.0
3938;Ooievaar;2018;66.0
3939;Ooievaar;2019;71.0
3940;Ooievaar;2020;74.0
3941;Ooievaar;2021;89.0
3942;Ooievaar;2022;93.0
3943;Ooievaar;2023;100.0
3944;Ortolaan;1990;100.0
3945;Ortolaan;1991;74.0
3946;Ortolaan;1992;53.0
3947;Ortolaan;1993;56.0
3948;Ortolaan;1994;6.0
3949;Ortolaan;1995;6.0
3950;Ortolaan;1996;3.0
3951;Ortolaan;1997;6.0
3952;Ortolaan;1998;9.0
3953;Ortolaan;1999;21.0
3954;Ortolaan;2000;6.0
3955;Ortolaan;2001;0.0
3956;Ortolaan;2002;3.0
3957;Ortolaan;2003;6.0
3958;Ortolaan;2004;3.0
3959;Ortolaan;2005;0.0
3960;Ortolaan;2006;0.0
3961;Ortolaan;2007;0.0
3962;Ortolaan;2008;0.0
3963;Ortolaan;2009;0.0
3964;Ortolaan;2010;0.0
3965;Ortolaan;2011;0.0
3966;Ortolaan;2012;0.0
3967;Ortolaan;2013;0.0
3968;Ortolaan;2014;3.0
3969;Ortolaan;2015;0.0
3970;Ortolaan;2016;0.0
3971;Ortolaan;2017;0.0
3972;Ortolaan;2018;0.0
3973;Ortolaan;2019;0.0
3974;Ortolaan;2020;0.0
3975;Ortolaan;2021;0.0
3976;Ortolaan;2022;0.0
