ID;Bedrijfstakken;Landen;Perioden;AangevraagdeOctrooienBijHetEPO_1
5300;Verf, vernis en dergelijke;België;1995;0.88
5301;Verf, vernis en dergelijke;België;1996;0.99
5302;Verf, vernis en dergelijke;België;1997;1.22
5303;Verf, vernis en dergelijke;België;1998;1.23
5304;Verf, vernis en dergelijke;België;1999;1.22
5305;Verf, vernis en dergelijke;België;2000;1.15
5306;Verf, vernis en dergelijke;België;2001;1.13
5307;Verf, vernis en dergelijke;België;2002;1.13
5308;Verf, vernis en dergelijke;België;2003;1.22
5309;Verf, vernis en dergelijke;België;2004;0.95
5310;Verf, vernis en dergelijke;Canada;1990;0.14
5311;Verf, vernis en dergelijke;Canada;1991;0.14
5312;Verf, vernis en dergelijke;Canada;1992;0.15
5313;Verf, vernis en dergelijke;Canada;1993;0.16
5314;Verf, vernis en dergelijke;Canada;1994;0.15
5315;Verf, vernis en dergelijke;Canada;1995;0.16
5316;Verf, vernis en dergelijke;Canada;1996;0.19
5317;Verf, vernis en dergelijke;Canada;1997;0.21
5318;Verf, vernis en dergelijke;Canada;1998;0.26
5319;Verf, vernis en dergelijke;Canada;1999;0.24
5320;Verf, vernis en dergelijke;Canada;2000;0.26
5321;Verf, vernis en dergelijke;Canada;2001;0.24
5322;Verf, vernis en dergelijke;Canada;2002;0.23
5323;Verf, vernis en dergelijke;Canada;2003;0.24
5324;Verf, vernis en dergelijke;Canada;2004;0.13
5325;Verf, vernis en dergelijke;Denemarken;1990;0.54
5326;Verf, vernis en dergelijke;Denemarken;1991;0.54
5327;Verf, vernis en dergelijke;Denemarken;1992;0.49
5328;Verf, vernis en dergelijke;Denemarken;1993;0.55
5329;Verf, vernis en dergelijke;Denemarken;1994;0.79
5330;Verf, vernis en dergelijke;Denemarken;1995;0.64
5331;Verf, vernis en dergelijke;Denemarken;1996;0.74
5332;Verf, vernis en dergelijke;Denemarken;1997;0.82
5333;Verf, vernis en dergelijke;Denemarken;1998;1.01
5334;Verf, vernis en dergelijke;Denemarken;1999;0.96
5335;Verf, vernis en dergelijke;Denemarken;2000;1.05
5336;Verf, vernis en dergelijke;Denemarken;2001;1.02
5337;Verf, vernis en dergelijke;Denemarken;2002;1.1
5338;Verf, vernis en dergelijke;Denemarken;2003;1.09
5339;Verf, vernis en dergelijke;Denemarken;2004;0.63
5340;Verf, vernis en dergelijke;Duitsland;1990;
5341;Verf, vernis en dergelijke;Duitsland;1991;1.2
5342;Verf, vernis en dergelijke;Duitsland;1992;1.22
5343;Verf, vernis en dergelijke;Duitsland;1993;1.17
5344;Verf, vernis en dergelijke;Duitsland;1994;1.25
5345;Verf, vernis en dergelijke;Duitsland;1995;1.24
5346;Verf, vernis en dergelijke;Duitsland;1996;1.37
5347;Verf, vernis en dergelijke;Duitsland;1997;1.51
5348;Verf, vernis en dergelijke;Duitsland;1998;1.65
5349;Verf, vernis en dergelijke;Duitsland;1999;1.68
5350;Verf, vernis en dergelijke;Duitsland;2000;1.7
5351;Verf, vernis en dergelijke;Duitsland;2001;1.63
5352;Verf, vernis en dergelijke;Duitsland;2002;1.59
5353;Verf, vernis en dergelijke;Duitsland;2003;1.63
5354;Verf, vernis en dergelijke;Duitsland;2004;1.19
5355;Verf, vernis en dergelijke;Finland;1990;0.8
5356;Verf, vernis en dergelijke;Finland;1991;0.66
5357;Verf, vernis en dergelijke;Finland;1992;0.77
5358;Verf, vernis en dergelijke;Finland;1993;0.91
5359;Verf, vernis en dergelijke;Finland;1994;0.92
5360;Verf, vernis en dergelijke;Finland;1995;0.91
5361;Verf, vernis en dergelijke;Finland;1996;1.08
5362;Verf, vernis en dergelijke;Finland;1997;1.12
5363;Verf, vernis en dergelijke;Finland;1998;1.29
5364;Verf, vernis en dergelijke;Finland;1999;1.34
5365;Verf, vernis en dergelijke;Finland;2000;1.22
5366;Verf, vernis en dergelijke;Finland;2001;1.31
5367;Verf, vernis en dergelijke;Finland;2002;1.22
5368;Verf, vernis en dergelijke;Finland;2003;1.21
5369;Verf, vernis en dergelijke;Finland;2004;0.7
5370;Verf, vernis en dergelijke;Frankrijk;1990;0.69
5371;Verf, vernis en dergelijke;Frankrijk;1991;0.65
5372;Verf, vernis en dergelijke;Frankrijk;1992;0.6
5373;Verf, vernis en dergelijke;Frankrijk;1993;0.65
5374;Verf, vernis en dergelijke;Frankrijk;1994;0.62
5375;Verf, vernis en dergelijke;Frankrijk;1995;0.65
5376;Verf, vernis en dergelijke;Frankrijk;1996;0.71
5377;Verf, vernis en dergelijke;Frankrijk;1997;0.77
5378;Verf, vernis en dergelijke;Frankrijk;1998;0.81
5379;Verf, vernis en dergelijke;Frankrijk;1999;0.81
5380;Verf, vernis en dergelijke;Frankrijk;2000;0.76
5381;Verf, vernis en dergelijke;Frankrijk;2001;0.73
5382;Verf, vernis en dergelijke;Frankrijk;2002;0.73
5383;Verf, vernis en dergelijke;Frankrijk;2003;0.75
5384;Verf, vernis en dergelijke;Frankrijk;2004;0.55
5385;Verf, vernis en dergelijke;Hongarije;1990;
5386;Verf, vernis en dergelijke;Hongarije;1991;
5387;Verf, vernis en dergelijke;Hongarije;1992;0.02
5388;Verf, vernis en dergelijke;Hongarije;1993;0.02
5389;Verf, vernis en dergelijke;Hongarije;1994;0.02
5390;Verf, vernis en dergelijke;Hongarije;1995;0.04
5391;Verf, vernis en dergelijke;Hongarije;1996;0.05
5392;Verf, vernis en dergelijke;Hongarije;1997;0.05
5393;Verf, vernis en dergelijke;Hongarije;1998;0.04
5394;Verf, vernis en dergelijke;Hongarije;1999;0.07
5395;Verf, vernis en dergelijke;Hongarije;2000;0.07
5396;Verf, vernis en dergelijke;Hongarije;2001;0.05
5397;Verf, vernis en dergelijke;Hongarije;2002;0.08
5398;Verf, vernis en dergelijke;Hongarije;2003;0.07
5399;Verf, vernis en dergelijke;Hongarije;2004;
5400;Verf, vernis en dergelijke;Ierland;1990;0.12
5401;Verf, vernis en dergelijke;Ierland;1991;0.13
5402;Verf, vernis en dergelijke;Ierland;1992;0.2
5403;Verf, vernis en dergelijke;Ierland;1993;0.21
5404;Verf, vernis en dergelijke;Ierland;1994;0.2
5405;Verf, vernis en dergelijke;Ierland;1995;0.19
5406;Verf, vernis en dergelijke;Ierland;1996;0.21
5407;Verf, vernis en dergelijke;Ierland;1997;0.25
5408;Verf, vernis en dergelijke;Ierland;1998;0.39
5409;Verf, vernis en dergelijke;Ierland;1999;0.28
5410;Verf, vernis en dergelijke;Ierland;2000;0.35
5411;Verf, vernis en dergelijke;Ierland;2001;0.35
5412;Verf, vernis en dergelijke;Ierland;2002;0.33
5413;Verf, vernis en dergelijke;Ierland;2003;0.32
5414;Verf, vernis en dergelijke;Ierland;2004;0.24
5415;Verf, vernis en dergelijke;Italië;1990;0.36
5416;Verf, vernis en dergelijke;Italië;1991;0.38
5417;Verf, vernis en dergelijke;Italië;1992;0.33
5418;Verf, vernis en dergelijke;Italië;1993;0.37
5419;Verf, vernis en dergelijke;Italië;1994;0.39
5420;Verf, vernis en dergelijke;Italië;1995;0.42
5421;Verf, vernis en dergelijke;Italië;1996;0.47
5422;Verf, vernis en dergelijke;Italië;1997;0.51
5423;Verf, vernis en dergelijke;Italië;1998;0.54
5424;Verf, vernis en dergelijke;Italië;1999;0.61
5425;Verf, vernis en dergelijke;Italië;2000;0.62
5426;Verf, vernis en dergelijke;Italië;2001;0.63
5427;Verf, vernis en dergelijke;Italië;2002;0.65
5428;Verf, vernis en dergelijke;Italië;2003;0.62
5429;Verf, vernis en dergelijke;Italië;2004;0.5
5430;Verf, vernis en dergelijke;Japan;1990;0.56
5431;Verf, vernis en dergelijke;Japan;1991;0.52
5432;Verf, vernis en dergelijke;Japan;1992;0.48
5433;Verf, vernis en dergelijke;Japan;1993;0.49
5434;Verf, vernis en dergelijke;Japan;1994;0.44
5435;Verf, vernis en dergelijke;Japan;1995;0.49
5436;Verf, vernis en dergelijke;Japan;1996;0.54
5437;Verf, vernis en dergelijke;Japan;1997;0.55
5438;Verf, vernis en dergelijke;Japan;1998;0.59
5439;Verf, vernis en dergelijke;Japan;1999;0.65
5440;Verf, vernis en dergelijke;Japan;2000;0.74
5441;Verf, vernis en dergelijke;Japan;2001;0.7
5442;Verf, vernis en dergelijke;Japan;2002;0.69
5443;Verf, vernis en dergelijke;Japan;2003;0.73
5444;Verf, vernis en dergelijke;Japan;2004;0.47
5445;Verf, vernis en dergelijke;Nederland;1990;0.79
5446;Verf, vernis en dergelijke;Nederland;1991;0.67
5447;Verf, vernis en dergelijke;Nederland;1992;0.69
5448;Verf, vernis en dergelijke;Nederland;1993;0.78
5449;Verf, vernis en dergelijke;Nederland;1994;0.76
5450;Verf, vernis en dergelijke;Nederland;1995;0.81
5451;Verf, vernis en dergelijke;Nederland;1996;0.88
5452;Verf, vernis en dergelijke;Nederland;1997;0.93
5453;Verf, vernis en dergelijke;Nederland;1998;0.95
5454;Verf, vernis en dergelijke;Nederland;1999;0.99
5455;Verf, vernis en dergelijke;Nederland;2000;1.05
5456;Verf, vernis en dergelijke;Nederland;2001;1.03
5457;Verf, vernis en dergelijke;Nederland;2002;0.98
5458;Verf, vernis en dergelijke;Nederland;2003;1.1
5459;Verf, vernis en dergelijke;Nederland;2004;0.71
5460;Verf, vernis en dergelijke;Oostenrijk;1990;
5461;Verf, vernis en dergelijke;Oostenrijk;1991;
5462;Verf, vernis en dergelijke;Oostenrijk;1992;
5463;Verf, vernis en dergelijke;Oostenrijk;1993;
5464;Verf, vernis en dergelijke;Oostenrijk;1994;0.67
5465;Verf, vernis en dergelijke;Oostenrijk;1995;0.66
5466;Verf, vernis en dergelijke;Oostenrijk;1996;0.79
5467;Verf, vernis en dergelijke;Oostenrijk;1997;0.96
5468;Verf, vernis en dergelijke;Oostenrijk;1998;1.09
5469;Verf, vernis en dergelijke;Oostenrijk;1999;1.05
5470;Verf, vernis en dergelijke;Oostenrijk;2000;1.16
5471;Verf, vernis en dergelijke;Oostenrijk;2001;1.11
5472;Verf, vernis en dergelijke;Oostenrijk;2002;1.17
5473;Verf, vernis en dergelijke;Oostenrijk;2003;1.26
5474;Verf, vernis en dergelijke;Oostenrijk;2004;0.97
5475;Verf, vernis en dergelijke;Polen;1990;
5476;Verf, vernis en dergelijke;Polen;1991;
5477;Verf, vernis en dergelijke;Polen;1992;0.0
5478;Verf, vernis en dergelijke;Polen;1993;0.0
5479;Verf, vernis en dergelijke;Polen;1994;0.0
5480;Verf, vernis en dergelijke;Polen;1995;0.0
5481;Verf, vernis en dergelijke;Polen;1996;0.01
5482;Verf, vernis en dergelijke;Polen;1997;0.0
5483;Verf, vernis en dergelijke;Polen;1998;0.01
5484;Verf, vernis en dergelijke;Polen;1999;0.01
5485;Verf, vernis en dergelijke;Polen;2000;0.01
5486;Verf, vernis en dergelijke;Polen;2001;0.02
5487;Verf, vernis en dergelijke;Polen;2002;0.02
5488;Verf, vernis en dergelijke;Polen;2003;0.02
5489;Verf, vernis en dergelijke;Polen;2004;0.01
5490;Verf, vernis en dergelijke;Spanje;1990;0.06
5491;Verf, vernis en dergelijke;Spanje;1991;0.09
5492;Verf, vernis en dergelijke;Spanje;1992;0.07
5493;Verf, vernis en dergelijke;Spanje;1993;0.09
5494;Verf, vernis en dergelijke;Spanje;1994;0.1
5495;Verf, vernis en dergelijke;Spanje;1995;0.1
5496;Verf, vernis en dergelijke;Spanje;1996;0.1
5497;Verf, vernis en dergelijke;Spanje;1997;0.12
5498;Verf, vernis en dergelijke;Spanje;1998;0.14
5499;Verf, vernis en dergelijke;Spanje;1999;0.15
5500;Verf, vernis en dergelijke;Spanje;2000;0.15
5501;Verf, vernis en dergelijke;Spanje;2001;0.15
5502;Verf, vernis en dergelijke;Spanje;2002;0.17
5503;Verf, vernis en dergelijke;Spanje;2003;0.17
5504;Verf, vernis en dergelijke;Spanje;2004;0.14
5505;Verf, vernis en dergelijke;Tsjechië;1990;
5506;Verf, vernis en dergelijke;Tsjechië;1991;
5507;Verf, vernis en dergelijke;Tsjechië;1992;
5508;Verf, vernis en dergelijke;Tsjechië;1993;0.02
5509;Verf, vernis en dergelijke;Tsjechië;1994;0.03
5510;Verf, vernis en dergelijke;Tsjechië;1995;0.02
5511;Verf, vernis en dergelijke;Tsjechië;1996;0.02
5512;Verf, vernis en dergelijke;Tsjechië;1997;0.03
5513;Verf, vernis en dergelijke;Tsjechië;1998;0.04
5514;Verf, vernis en dergelijke;Tsjechië;1999;0.05
5515;Verf, vernis en dergelijke;Tsjechië;2000;0.04
5516;Verf, vernis en dergelijke;Tsjechië;2001;0.03
5517;Verf, vernis en dergelijke;Tsjechië;2002;0.05
5518;Verf, vernis en dergelijke;Tsjechië;2003;0.09
5519;Verf, vernis en dergelijke;Tsjechië;2004;0.06
5520;Verf, vernis en dergelijke;Verenigd Koninkrijk;1990;0.41
5521;Verf, vernis en dergelijke;Verenigd Koninkrijk;1991;0.42
5522;Verf, vernis en dergelijke;Verenigd Koninkrijk;1992;0.4
5523;Verf, vernis en dergelijke;Verenigd Koninkrijk;1993;0.43
5524;Verf, vernis en dergelijke;Verenigd Koninkrijk;1994;0.41
5525;Verf, vernis en dergelijke;Verenigd Koninkrijk;1995;0.42
5526;Verf, vernis en dergelijke;Verenigd Koninkrijk;1996;0.45
5527;Verf, vernis en dergelijke;Verenigd Koninkrijk;1997;0.47
5528;Verf, vernis en dergelijke;Verenigd Koninkrijk;1998;0.5
5529;Verf, vernis en dergelijke;Verenigd Koninkrijk;1999;0.53
5530;Verf, vernis en dergelijke;Verenigd Koninkrijk;2000;0.55
5531;Verf, vernis en dergelijke;Verenigd Koninkrijk;2001;0.5
5532;Verf, vernis en dergelijke;Verenigd Koninkrijk;2002;0.49
5533;Verf, vernis en dergelijke;Verenigd Koninkrijk;2003;0.48
5534;Verf, vernis en dergelijke;Verenigd Koninkrijk;2004;0.28
5535;Verf, vernis en dergelijke;Verenigde Staten;1990;0.45
5536;Verf, vernis en dergelijke;Verenigde Staten;1991;0.45
5537;Verf, vernis en dergelijke;Verenigde Staten;1992;0.45
5538;Verf, vernis en dergelijke;Verenigde Staten;1993;0.45
5539;Verf, vernis en dergelijke;Verenigde Staten;1994;0.45
5540;Verf, vernis en dergelijke;Verenigde Staten;1995;0.49
5541;Verf, vernis en dergelijke;Verenigde Staten;1996;0.5
5542;Verf, vernis en dergelijke;Verenigde Staten;1997;0.54
5543;Verf, vernis en dergelijke;Verenigde Staten;1998;0.56
5544;Verf, vernis en dergelijke;Verenigde Staten;1999;0.56
5545;Verf, vernis en dergelijke;Verenigde Staten;2000;0.55
5546;Verf, vernis en dergelijke;Verenigde Staten;2001;0.53
5547;Verf, vernis en dergelijke;Verenigde Staten;2002;0.56
5548;Verf, vernis en dergelijke;Verenigde Staten;2003;0.56
5549;Verf, vernis en dergelijke;Verenigde Staten;2004;0.32
5550;Verf, vernis en dergelijke;Zuid-Korea;1990;0.01
5551;Verf, vernis en dergelijke;Zuid-Korea;1991;0.02
5552;Verf, vernis en dergelijke;Zuid-Korea;1992;0.02
5553;Verf, vernis en dergelijke;Zuid-Korea;1993;0.03
5554;Verf, vernis en dergelijke;Zuid-Korea;1994;0.03
5555;Verf, vernis en dergelijke;Zuid-Korea;1995;0.04
5556;Verf, vernis en dergelijke;Zuid-Korea;1996;0.03
5557;Verf, vernis en dergelijke;Zuid-Korea;1997;0.05
5558;Verf, vernis en dergelijke;Zuid-Korea;1998;0.08
5559;Verf, vernis en dergelijke;Zuid-Korea;1999;0.1
5560;Verf, vernis en dergelijke;Zuid-Korea;2000;0.13
5561;Verf, vernis en dergelijke;Zuid-Korea;2001;0.13
5562;Verf, vernis en dergelijke;Zuid-Korea;2002;0.17
5563;Verf, vernis en dergelijke;Zuid-Korea;2003;0.21
5564;Verf, vernis en dergelijke;Zuid-Korea;2004;0.18
5565;Verf, vernis en dergelijke;Zweden;1990;0.75
5566;Verf, vernis en dergelijke;Zweden;1991;0.74
5567;Verf, vernis en dergelijke;Zweden;1992;0.89
5568;Verf, vernis en dergelijke;Zweden;1993;1.0
5569;Verf, vernis en dergelijke;Zweden;1994;1.03
5570;Verf, vernis en dergelijke;Zweden;1995;1.04
5571;Verf, vernis en dergelijke;Zweden;1996;1.19
5572;Verf, vernis en dergelijke;Zweden;1997;1.21
5573;Verf, vernis en dergelijke;Zweden;1998;1.32
5574;Verf, vernis en dergelijke;Zweden;1999;1.45
5575;Verf, vernis en dergelijke;Zweden;2000;1.37
5576;Verf, vernis en dergelijke;Zweden;2001;1.28
5577;Verf, vernis en dergelijke;Zweden;2002;1.28
5578;Verf, vernis en dergelijke;Zweden;2003;1.15
5579;Verf, vernis en dergelijke;Zweden;2004;0.7
5580;Verf, vernis en dergelijke;EU-15;1990;0.64
5581;Verf, vernis en dergelijke;EU-15;1991;0.61
5582;Verf, vernis en dergelijke;EU-15;1992;0.6
5583;Verf, vernis en dergelijke;EU-15;1993;0.64
5584;Verf, vernis en dergelijke;EU-15;1994;0.65
5585;Verf, vernis en dergelijke;EU-15;1995;0.65
5586;Verf, vernis en dergelijke;EU-15;1996;0.72
5587;Verf, vernis en dergelijke;EU-15;1997;0.79
5588;Verf, vernis en dergelijke;EU-15;1998;0.85
5589;Verf, vernis en dergelijke;EU-15;1999;0.87
5590;Verf, vernis en dergelijke;EU-15;2000;0.87
5591;Verf, vernis en dergelijke;EU-15;2001;0.84
5592;Verf, vernis en dergelijke;EU-15;2002;0.83
5593;Verf, vernis en dergelijke;EU-15;2003;0.84
5594;Verf, vernis en dergelijke;EU-15;2004;0.6
5595;Verf, vernis en dergelijke;EU-25;1990;0.56
5596;Verf, vernis en dergelijke;EU-25;1991;0.54
5597;Verf, vernis en dergelijke;EU-25;1992;0.52
5598;Verf, vernis en dergelijke;EU-25;1993;0.55
5599;Verf, vernis en dergelijke;EU-25;1994;0.55
5600;Verf, vernis en dergelijke;EU-25;1995;0.55
5601;Verf, vernis en dergelijke;EU-25;1996;0.6
5602;Verf, vernis en dergelijke;EU-25;1997;0.66
5603;Verf, vernis en dergelijke;EU-25;1998;0.71
5604;Verf, vernis en dergelijke;EU-25;1999;0.73
5605;Verf, vernis en dergelijke;EU-25;2000;0.74
5606;Verf, vernis en dergelijke;EU-25;2001;0.71
5607;Verf, vernis en dergelijke;EU-25;2002;0.7
5608;Verf, vernis en dergelijke;EU-25;2003;0.71
5609;Verf, vernis en dergelijke;EU-25;2004;0.51
5610;Farmaceutische producten;Australië;1990;5.7
5611;Farmaceutische producten;Australië;1991;5.46
5612;Farmaceutische producten;Australië;1992;6.04
5613;Farmaceutische producten;Australië;1993;6.56
5614;Farmaceutische producten;Australië;1994;6.97
5615;Farmaceutische producten;Australië;1995;8.44
5616;Farmaceutische producten;Australië;1996;7.66
5617;Farmaceutische producten;Australië;1997;9.92
5618;Farmaceutische producten;Australië;1998;10.25
5619;Farmaceutische producten;Australië;1999;11.69
5620;Farmaceutische producten;Australië;2000;13.12
5621;Farmaceutische producten;Australië;2001;12.07
5622;Farmaceutische producten;Australië;2002;15.43
5623;Farmaceutische producten;Australië;2003;14.94
5624;Farmaceutische producten;Australië;2004;
5625;Farmaceutische producten;België;1990;15.47
5626;Farmaceutische producten;België;1991;16.59
5627;Farmaceutische producten;België;1992;19.14
5628;Farmaceutische producten;België;1993;23.01
5629;Farmaceutische producten;België;1994;21.37
5630;Farmaceutische producten;België;1995;21.52
5631;Farmaceutische producten;België;1996;22.45
5632;Farmaceutische producten;België;1997;35.22
5633;Farmaceutische producten;België;1998;34.5
5634;Farmaceutische producten;België;1999;40.19
5635;Farmaceutische producten;België;2000;33.82
5636;Farmaceutische producten;België;2001;33.51
5637;Farmaceutische producten;België;2002;33.96
5638;Farmaceutische producten;België;2003;36.55
5639;Farmaceutische producten;België;2004;25.63
5640;Farmaceutische producten;Canada;1990;4.12
5641;Farmaceutische producten;Canada;1991;5.68
5642;Farmaceutische producten;Canada;1992;6.07
5643;Farmaceutische producten;Canada;1993;5.64
5644;Farmaceutische producten;Canada;1994;7.47
5645;Farmaceutische producten;Canada;1995;9.53
5646;Farmaceutische producten;Canada;1996;10.07
5647;Farmaceutische producten;Canada;1997;12.27
5648;Farmaceutische producten;Canada;1998;14.21
5649;Farmaceutische producten;Canada;1999;15.69
5650;Farmaceutische producten;Canada;2000;14.06
5651;Farmaceutische producten;Canada;2001;15.5
5652;Farmaceutische producten;Canada;2002;14.42
5653;Farmaceutische producten;Canada;2003;14.26
5654;Farmaceutische producten;Canada;2004;7.06
5655;Farmaceutische producten;Denemarken;1990;19.45
5656;Farmaceutische producten;Denemarken;1991;21.47
5657;Farmaceutische producten;Denemarken;1992;24.36
5658;Farmaceutische producten;Denemarken;1993;28.92
5659;Farmaceutische producten;Denemarken;1994;26.69
5660;Farmaceutische producten;Denemarken;1995;35.01
5661;Farmaceutische producten;Denemarken;1996;42.68
5662;Farmaceutische producten;Denemarken;1997;41.45
5663;Farmaceutische producten;Denemarken;1998;48.08
5664;Farmaceutische producten;Denemarken;1999;48.33
5665;Farmaceutische producten;Denemarken;2000;52.74
5666;Farmaceutische producten;Denemarken;2001;52.84
5667;Farmaceutische producten;Denemarken;2002;51.96
5668;Farmaceutische producten;Denemarken;2003;66.78
5669;Farmaceutische producten;Denemarken;2004;31.27
5670;Farmaceutische producten;Duitsland;1990;
5671;Farmaceutische producten;Duitsland;1991;26.8
5672;Farmaceutische producten;Duitsland;1992;26.8
5673;Farmaceutische producten;Duitsland;1993;25.75
5674;Farmaceutische producten;Duitsland;1994;28.33
5675;Farmaceutische producten;Duitsland;1995;29.25
5676;Farmaceutische producten;Duitsland;1996;32.49
5677;Farmaceutische producten;Duitsland;1997;35.24
5678;Farmaceutische producten;Duitsland;1998;39.4
5679;Farmaceutische producten;Duitsland;1999;42.76
5680;Farmaceutische producten;Duitsland;2000;46.46
5681;Farmaceutische producten;Duitsland;2001;46.42
5682;Farmaceutische producten;Duitsland;2002;45.9
5683;Farmaceutische producten;Duitsland;2003;44.02
5684;Farmaceutische producten;Duitsland;2004;29.01
5685;Farmaceutische producten;Finland;1990;13.98
5686;Farmaceutische producten;Finland;1991;11.02
5687;Farmaceutische producten;Finland;1992;15.26
5688;Farmaceutische producten;Finland;1993;15.49
5689;Farmaceutische producten;Finland;1994;17.63
5690;Farmaceutische producten;Finland;1995;18.17
5691;Farmaceutische producten;Finland;1996;17.99
5692;Farmaceutische producten;Finland;1997;21.9
5693;Farmaceutische producten;Finland;1998;25.04
5694;Farmaceutische producten;Finland;1999;23.95
5695;Farmaceutische producten;Finland;2000;23.93
5696;Farmaceutische producten;Finland;2001;24.9
5697;Farmaceutische producten;Finland;2002;20.64
5698;Farmaceutische producten;Finland;2003;25.55
5699;Farmaceutische producten;Finland;2004;14.21
5700;Farmaceutische producten;Frankrijk;1990;17.95
5701;Farmaceutische producten;Frankrijk;1991;20.79
5702;Farmaceutische producten;Frankrijk;1992;17.65
5703;Farmaceutische producten;Frankrijk;1993;19.3
5704;Farmaceutische producten;Frankrijk;1994;21.3
5705;Farmaceutische producten;Frankrijk;1995;22.02
5706;Farmaceutische producten;Frankrijk;1996;22.18
5707;Farmaceutische producten;Frankrijk;1997;24.6
5708;Farmaceutische producten;Frankrijk;1998;29.04
5709;Farmaceutische producten;Frankrijk;1999;30.61
5710;Farmaceutische producten;Frankrijk;2000;28.72
5711;Farmaceutische producten;Frankrijk;2001;30.11
5712;Farmaceutische producten;Frankrijk;2002;28.62
5713;Farmaceutische producten;Frankrijk;2003;30.24
5714;Farmaceutische producten;Frankrijk;2004;20.7
5715;Farmaceutische producten;Hongarije;1990;
5716;Farmaceutische producten;Hongarije;1991;
5717;Farmaceutische producten;Hongarije;1992;3.36
5718;Farmaceutische producten;Hongarije;1993;4.11
5719;Farmaceutische producten;Hongarije;1994;2.89
5720;Farmaceutische producten;Hongarije;1995;3.91
5721;Farmaceutische producten;Hongarije;1996;4.14
5722;Farmaceutische producten;Hongarije;1997;5.33
5723;Farmaceutische producten;Hongarije;1998;2.03
5724;Farmaceutische producten;Hongarije;1999;7.2
5725;Farmaceutische producten;Hongarije;2000;6.85
5726;Farmaceutische producten;Hongarije;2001;6.66
5727;Farmaceutische producten;Hongarije;2002;5.31
5728;Farmaceutische producten;Hongarije;2003;7.47
5729;Farmaceutische producten;Hongarije;2004;
5730;Farmaceutische producten;Ierland;1990;5.56
5731;Farmaceutische producten;Ierland;1991;3.95
5732;Farmaceutische producten;Ierland;1992;5.43
