ID;Geslacht;Regiokenmerken;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
268;Totaal mannen en vrouwen;Achtkarspelen;2016/'17;2540.0;30.0;2500.0;1.0
269;Totaal mannen en vrouwen;Achtkarspelen;2017/'18;2560.0;40.0;2520.0;2.0
270;Totaal mannen en vrouwen;Achtkarspelen;2018/'19;2580.0;40.0;2530.0;2.0
271;Totaal mannen en vrouwen;Achtkarspelen;2019/'20;2530.0;40.0;2490.0;1.0
272;Totaal mannen en vrouwen;Achtkarspelen;2020/'21;2480.0;50.0;2430.0;2.0
273;Totaal mannen en vrouwen;Achtkarspelen;2021/'22;2480.0;40.0;2440.0;1.0
274;Totaal mannen en vrouwen;Achtkarspelen;2022/'23;2450.0;60.0;2390.0;2.0
275;Totaal mannen en vrouwen;Alblasserdam;2012/'13;1680.0;30.0;1640.0;2.0
276;Totaal mannen en vrouwen;Alblasserdam;2013/'14;1710.0;30.0;1680.0;2.0
277;Totaal mannen en vrouwen;Alblasserdam;2014/'15;1720.0;30.0;1690.0;2.0
278;Totaal mannen en vrouwen;Alblasserdam;2015/'16;1760.0;40.0;1720.0;2.0
279;Totaal mannen en vrouwen;Alblasserdam;2016/'17;1780.0;30.0;1750.0;2.0
280;Totaal mannen en vrouwen;Alblasserdam;2017/'18;1780.0;30.0;1740.0;2.0
281;Totaal mannen en vrouwen;Alblasserdam;2018/'19;1760.0;40.0;1710.0;2.0
282;Totaal mannen en vrouwen;Alblasserdam;2019/'20;1730.0;30.0;1700.0;2.0
283;Totaal mannen en vrouwen;Alblasserdam;2020/'21;1710.0;50.0;1670.0;3.0
284;Totaal mannen en vrouwen;Alblasserdam;2021/'22;1670.0;40.0;1630.0;2.0
285;Totaal mannen en vrouwen;Alblasserdam;2022/'23;1650.0;30.0;1610.0;2.0
286;Totaal mannen en vrouwen;Albrandswaard;2012/'13;2020.0;40.0;1970.0;2.0
287;Totaal mannen en vrouwen;Albrandswaard;2013/'14;2090.0;30.0;2050.0;2.0
288;Totaal mannen en vrouwen;Albrandswaard;2014/'15;2130.0;40.0;2100.0;2.0
289;Totaal mannen en vrouwen;Albrandswaard;2015/'16;2160.0;40.0;2130.0;2.0
290;Totaal mannen en vrouwen;Albrandswaard;2016/'17;2190.0;40.0;2150.0;2.0
291;Totaal mannen en vrouwen;Albrandswaard;2017/'18;2220.0;30.0;2190.0;2.0
292;Totaal mannen en vrouwen;Albrandswaard;2018/'19;2270.0;50.0;2230.0;2.0
293;Totaal mannen en vrouwen;Albrandswaard;2019/'20;2260.0;40.0;2220.0;2.0
294;Totaal mannen en vrouwen;Albrandswaard;2020/'21;2280.0;40.0;2240.0;2.0
295;Totaal mannen en vrouwen;Albrandswaard;2021/'22;2250.0;40.0;2210.0;2.0
296;Totaal mannen en vrouwen;Albrandswaard;2022/'23;2300.0;40.0;2260.0;2.0
297;Totaal mannen en vrouwen;Alkmaar;2012/'13;6820.0;230.0;6600.0;3.0
298;Totaal mannen en vrouwen;Alkmaar;2013/'14;6810.0;190.0;6620.0;3.0
299;Totaal mannen en vrouwen;Alkmaar;2014/'15;6900.0;200.0;6690.0;3.0
300;Totaal mannen en vrouwen;Alkmaar;2015/'16;7990.0;190.0;7800.0;2.0
301;Totaal mannen en vrouwen;Alkmaar;2016/'17;8140.0;180.0;7960.0;2.0
302;Totaal mannen en vrouwen;Alkmaar;2017/'18;8080.0;190.0;7900.0;2.0
303;Totaal mannen en vrouwen;Alkmaar;2018/'19;8080.0;200.0;7880.0;2.0
304;Totaal mannen en vrouwen;Alkmaar;2019/'20;7960.0;210.0;7760.0;3.0
305;Totaal mannen en vrouwen;Alkmaar;2020/'21;7870.0;200.0;7670.0;3.0
306;Totaal mannen en vrouwen;Alkmaar;2021/'22;7770.0;260.0;7510.0;3.0
307;Totaal mannen en vrouwen;Alkmaar;2022/'23;7770.0;230.0;7540.0;3.0
308;Totaal mannen en vrouwen;Almelo;2012/'13;5930.0;150.0;5790.0;3.0
309;Totaal mannen en vrouwen;Almelo;2013/'14;6100.0;110.0;5990.0;2.0
310;Totaal mannen en vrouwen;Almelo;2014/'15;6140.0;120.0;6020.0;2.0
311;Totaal mannen en vrouwen;Almelo;2015/'16;6260.0;120.0;6140.0;2.0
312;Totaal mannen en vrouwen;Almelo;2016/'17;6350.0;140.0;6220.0;2.0
313;Totaal mannen en vrouwen;Almelo;2017/'18;6470.0;140.0;6340.0;2.0
314;Totaal mannen en vrouwen;Almelo;2018/'19;6450.0;160.0;6290.0;3.0
315;Totaal mannen en vrouwen;Almelo;2019/'20;6310.0;150.0;6160.0;2.0
316;Totaal mannen en vrouwen;Almelo;2020/'21;6150.0;140.0;6010.0;2.0
317;Totaal mannen en vrouwen;Almelo;2021/'22;6000.0;180.0;5820.0;3.0
318;Totaal mannen en vrouwen;Almelo;2022/'23;5920.0;200.0;5720.0;3.0
319;Totaal mannen en vrouwen;Almere;2012/'13;18050.0;530.0;17530.0;3.0
320;Totaal mannen en vrouwen;Almere;2013/'14;18210.0;450.0;17760.0;2.0
321;Totaal mannen en vrouwen;Almere;2014/'15;18460.0;540.0;17920.0;3.0
322;Totaal mannen en vrouwen;Almere;2015/'16;18490.0;450.0;18040.0;2.0
323;Totaal mannen en vrouwen;Almere;2016/'17;18690.0;490.0;18190.0;3.0
324;Totaal mannen en vrouwen;Almere;2017/'18;18620.0;490.0;18130.0;3.0
325;Totaal mannen en vrouwen;Almere;2018/'19;18700.0;520.0;18170.0;3.0
326;Totaal mannen en vrouwen;Almere;2019/'20;18570.0;390.0;18180.0;2.0
327;Totaal mannen en vrouwen;Almere;2020/'21;18320.0;460.0;17860.0;3.0
328;Totaal mannen en vrouwen;Almere;2021/'22;18370.0;630.0;17740.0;3.0
329;Totaal mannen en vrouwen;Almere;2022/'23;18130.0;620.0;17510.0;3.0
330;Totaal mannen en vrouwen;Alphen aan den Rijn;2012/'13;5850.0;150.0;5710.0;2.0
331;Totaal mannen en vrouwen;Alphen aan den Rijn;2013/'14;5960.0;140.0;5820.0;2.0
332;Totaal mannen en vrouwen;Alphen aan den Rijn;2014/'15;9090.0;200.0;8900.0;2.0
333;Totaal mannen en vrouwen;Alphen aan den Rijn;2015/'16;9110.0;170.0;8940.0;2.0
334;Totaal mannen en vrouwen;Alphen aan den Rijn;2016/'17;9200.0;190.0;9020.0;2.0
335;Totaal mannen en vrouwen;Alphen aan den Rijn;2017/'18;9080.0;210.0;8870.0;2.0
336;Totaal mannen en vrouwen;Alphen aan den Rijn;2018/'19;8940.0;240.0;8700.0;3.0
337;Totaal mannen en vrouwen;Alphen aan den Rijn;2019/'20;8890.0;170.0;8710.0;2.0
338;Totaal mannen en vrouwen;Alphen aan den Rijn;2020/'21;8800.0;200.0;8600.0;2.0
339;Totaal mannen en vrouwen;Alphen aan den Rijn;2021/'22;8690.0;250.0;8450.0;3.0
340;Totaal mannen en vrouwen;Alphen aan den Rijn;2022/'23;8580.0;220.0;8360.0;3.0
341;Totaal mannen en vrouwen;Alphen-Chaam;2012/'13;820.0;0.0;820.0;
342;Totaal mannen en vrouwen;Alphen-Chaam;2013/'14;840.0;10.0;830.0;
343;Totaal mannen en vrouwen;Alphen-Chaam;2014/'15;840.0;10.0;830.0;1.0
344;Totaal mannen en vrouwen;Alphen-Chaam;2015/'16;830.0;10.0;820.0;2.0
345;Totaal mannen en vrouwen;Alphen-Chaam;2016/'17;810.0;10.0;800.0;
346;Totaal mannen en vrouwen;Alphen-Chaam;2017/'18;830.0;10.0;820.0;
347;Totaal mannen en vrouwen;Alphen-Chaam;2018/'19;780.0;10.0;770.0;
348;Totaal mannen en vrouwen;Alphen-Chaam;2019/'20;740.0;0.0;730.0;
349;Totaal mannen en vrouwen;Alphen-Chaam;2020/'21;740.0;10.0;740.0;
350;Totaal mannen en vrouwen;Alphen-Chaam;2021/'22;720.0;10.0;710.0;
351;Totaal mannen en vrouwen;Alphen-Chaam;2022/'23;730.0;20.0;710.0;2.0
352;Totaal mannen en vrouwen;Altena;2012/'13;;;;
353;Totaal mannen en vrouwen;Altena;2013/'14;;;;
354;Totaal mannen en vrouwen;Altena;2014/'15;;;;
355;Totaal mannen en vrouwen;Altena;2015/'16;;;;
356;Totaal mannen en vrouwen;Altena;2016/'17;;;;
357;Totaal mannen en vrouwen;Altena;2017/'18;;;;
358;Totaal mannen en vrouwen;Altena;2018/'19;;;;
359;Totaal mannen en vrouwen;Altena;2019/'20;4860.0;60.0;4800.0;1.0
360;Totaal mannen en vrouwen;Altena;2020/'21;4800.0;80.0;4720.0;2.0
361;Totaal mannen en vrouwen;Altena;2021/'22;4760.0;100.0;4660.0;2.0
362;Totaal mannen en vrouwen;Altena;2022/'23;4740.0;100.0;4650.0;2.0
363;Totaal mannen en vrouwen;Ameland;2012/'13;290.0;10.0;280.0;
364;Totaal mannen en vrouwen;Ameland;2013/'14;280.0;0.0;280.0;
365;Totaal mannen en vrouwen;Ameland;2014/'15;270.0;0.0;270.0;
366;Totaal mannen en vrouwen;Ameland;2015/'16;270.0;10.0;270.0;
367;Totaal mannen en vrouwen;Ameland;2016/'17;260.0;10.0;260.0;
368;Totaal mannen en vrouwen;Ameland;2017/'18;270.0;0.0;270.0;
369;Totaal mannen en vrouwen;Ameland;2018/'19;270.0;0.0;260.0;
370;Totaal mannen en vrouwen;Ameland;2019/'20;270.0;0.0;270.0;
371;Totaal mannen en vrouwen;Ameland;2020/'21;290.0;0.0;290.0;
372;Totaal mannen en vrouwen;Ameland;2021/'22;280.0;0.0;280.0;
373;Totaal mannen en vrouwen;Ameland;2022/'23;280.0;0.0;280.0;
374;Totaal mannen en vrouwen;Amersfoort;2012/'13;12260.0;290.0;11960.0;2.0
375;Totaal mannen en vrouwen;Amersfoort;2013/'14;12560.0;280.0;12280.0;2.0
376;Totaal mannen en vrouwen;Amersfoort;2014/'15;12870.0;270.0;12600.0;2.0
377;Totaal mannen en vrouwen;Amersfoort;2015/'16;13190.0;290.0;12900.0;2.0
378;Totaal mannen en vrouwen;Amersfoort;2016/'17;13370.0;280.0;13090.0;2.0
379;Totaal mannen en vrouwen;Amersfoort;2017/'18;13360.0;280.0;13090.0;2.0
380;Totaal mannen en vrouwen;Amersfoort;2018/'19;13420.0;300.0;13120.0;2.0
381;Totaal mannen en vrouwen;Amersfoort;2019/'20;13320.0;290.0;13030.0;2.0
382;Totaal mannen en vrouwen;Amersfoort;2020/'21;13320.0;270.0;13050.0;2.0
383;Totaal mannen en vrouwen;Amersfoort;2021/'22;13250.0;390.0;12870.0;3.0
384;Totaal mannen en vrouwen;Amersfoort;2022/'23;13190.0;360.0;12830.0;3.0
385;Totaal mannen en vrouwen;Amstelveen;2012/'13;5400.0;110.0;5290.0;2.0
386;Totaal mannen en vrouwen;Amstelveen;2013/'14;5520.0;140.0;5390.0;2.0
387;Totaal mannen en vrouwen;Amstelveen;2014/'15;5510.0;120.0;5390.0;2.0
388;Totaal mannen en vrouwen;Amstelveen;2015/'16;5600.0;110.0;5490.0;2.0
389;Totaal mannen en vrouwen;Amstelveen;2016/'17;5580.0;140.0;5440.0;3.0
390;Totaal mannen en vrouwen;Amstelveen;2017/'18;5570.0;110.0;5460.0;2.0
391;Totaal mannen en vrouwen;Amstelveen;2018/'19;5610.0;140.0;5480.0;2.0
392;Totaal mannen en vrouwen;Amstelveen;2019/'20;5690.0;110.0;5580.0;2.0
393;Totaal mannen en vrouwen;Amstelveen;2020/'21;5800.0;120.0;5680.0;2.0
394;Totaal mannen en vrouwen;Amstelveen;2021/'22;5940.0;160.0;5790.0;3.0
395;Totaal mannen en vrouwen;Amstelveen;2022/'23;6080.0;180.0;5900.0;3.0
396;Totaal mannen en vrouwen;Amsterdam;2012/'13;45820.0;1730.0;44090.0;4.0
397;Totaal mannen en vrouwen;Amsterdam;2013/'14;46470.0;1730.0;44740.0;4.0
398;Totaal mannen en vrouwen;Amsterdam;2014/'15;46960.0;1620.0;45340.0;3.0
399;Totaal mannen en vrouwen;Amsterdam;2015/'16;47730.0;1630.0;46100.0;3.0
400;Totaal mannen en vrouwen;Amsterdam;2016/'17;48280.0;1690.0;46590.0;3.0
401;Totaal mannen en vrouwen;Amsterdam;2017/'18;49080.0;1730.0;47360.0;4.0
402;Totaal mannen en vrouwen;Amsterdam;2018/'19;49370.0;1760.0;47610.0;4.0
403;Totaal mannen en vrouwen;Amsterdam;2019/'20;49670.0;1370.0;48300.0;3.0
404;Totaal mannen en vrouwen;Amsterdam;2020/'21;49850.0;1480.0;48360.0;3.0
405;Totaal mannen en vrouwen;Amsterdam;2021/'22;50170.0;1920.0;48250.0;4.0
406;Totaal mannen en vrouwen;Amsterdam;2022/'23;49760.0;1940.0;47820.0;4.0
407;Totaal mannen en vrouwen;Apeldoorn;2012/'13;12520.0;330.0;12190.0;3.0
408;Totaal mannen en vrouwen;Apeldoorn;2013/'14;12640.0;280.0;12360.0;2.0
409;Totaal mannen en vrouwen;Apeldoorn;2014/'15;12820.0;260.0;12560.0;2.0
410;Totaal mannen en vrouwen;Apeldoorn;2015/'16;13020.0;260.0;12760.0;2.0
411;Totaal mannen en vrouwen;Apeldoorn;2016/'17;13190.0;290.0;12900.0;2.0
412;Totaal mannen en vrouwen;Apeldoorn;2017/'18;13210.0;330.0;12890.0;2.0
413;Totaal mannen en vrouwen;Apeldoorn;2018/'19;13210.0;380.0;12820.0;3.0
414;Totaal mannen en vrouwen;Apeldoorn;2019/'20;13100.0;340.0;12750.0;3.0
415;Totaal mannen en vrouwen;Apeldoorn;2020/'21;12850.0;330.0;12520.0;3.0
416;Totaal mannen en vrouwen;Apeldoorn;2021/'22;12720.0;420.0;12300.0;3.0
417;Totaal mannen en vrouwen;Apeldoorn;2022/'23;12480.0;350.0;12130.0;3.0
418;Totaal mannen en vrouwen;Appingedam;2012/'13;950.0;30.0;920.0;3.0
419;Totaal mannen en vrouwen;Appingedam;2013/'14;940.0;30.0;910.0;3.0
420;Totaal mannen en vrouwen;Appingedam;2014/'15;930.0;10.0;910.0;2.0
421;Totaal mannen en vrouwen;Appingedam;2015/'16;950.0;20.0;930.0;2.0
422;Totaal mannen en vrouwen;Appingedam;2016/'17;970.0;20.0;960.0;2.0
423;Totaal mannen en vrouwen;Appingedam;2017/'18;1000.0;30.0;970.0;3.0
424;Totaal mannen en vrouwen;Appingedam;2018/'19;990.0;10.0;980.0;1.0
425;Totaal mannen en vrouwen;Appingedam;2019/'20;980.0;20.0;970.0;2.0
426;Totaal mannen en vrouwen;Appingedam;2020/'21;940.0;30.0;920.0;3.0
427;Totaal mannen en vrouwen;Appingedam;2021/'22;;;;
428;Totaal mannen en vrouwen;Appingedam;2022/'23;;;;
429;Totaal mannen en vrouwen;Arnhem;2012/'13;10460.0;400.0;10060.0;4.0
430;Totaal mannen en vrouwen;Arnhem;2013/'14;10590.0;370.0;10220.0;4.0
431;Totaal mannen en vrouwen;Arnhem;2014/'15;10810.0;360.0;10460.0;3.0
432;Totaal mannen en vrouwen;Arnhem;2015/'16;11090.0;370.0;10720.0;3.0
433;Totaal mannen en vrouwen;Arnhem;2016/'17;11360.0;340.0;11020.0;3.0
434;Totaal mannen en vrouwen;Arnhem;2017/'18;11550.0;370.0;11180.0;3.0
435;Totaal mannen en vrouwen;Arnhem;2018/'19;11730.0;380.0;11350.0;3.0
436;Totaal mannen en vrouwen;Arnhem;2019/'20;11790.0;340.0;11450.0;3.0
437;Totaal mannen en vrouwen;Arnhem;2020/'21;11900.0;350.0;11550.0;3.0
438;Totaal mannen en vrouwen;Arnhem;2021/'22;11850.0;440.0;11410.0;4.0
439;Totaal mannen en vrouwen;Arnhem;2022/'23;11730.0;410.0;11320.0;4.0
440;Totaal mannen en vrouwen;Assen;2012/'13;5730.0;170.0;5560.0;3.0
441;Totaal mannen en vrouwen;Assen;2013/'14;5740.0;100.0;5640.0;2.0
442;Totaal mannen en vrouwen;Assen;2014/'15;5960.0;90.0;5870.0;2.0
443;Totaal mannen en vrouwen;Assen;2015/'16;6060.0;90.0;5970.0;1.0
444;Totaal mannen en vrouwen;Assen;2016/'17;6120.0;110.0;6010.0;2.0
445;Totaal mannen en vrouwen;Assen;2017/'18;6100.0;100.0;6000.0;2.0
446;Totaal mannen en vrouwen;Assen;2018/'19;6110.0;120.0;5990.0;2.0
447;Totaal mannen en vrouwen;Assen;2019/'20;6010.0;110.0;5890.0;2.0
448;Totaal mannen en vrouwen;Assen;2020/'21;5920.0;150.0;5770.0;2.0
449;Totaal mannen en vrouwen;Assen;2021/'22;5840.0;140.0;5700.0;2.0
450;Totaal mannen en vrouwen;Assen;2022/'23;5800.0;180.0;5620.0;3.0
451;Totaal mannen en vrouwen;Asten;2012/'13;1370.0;20.0;1350.0;2.0
452;Totaal mannen en vrouwen;Asten;2013/'14;1390.0;20.0;1370.0;1.0
453;Totaal mannen en vrouwen;Asten;2014/'15;1420.0;30.0;1390.0;2.0
454;Totaal mannen en vrouwen;Asten;2015/'16;1400.0;30.0;1370.0;2.0
455;Totaal mannen en vrouwen;Asten;2016/'17;1390.0;10.0;1370.0;1.0
456;Totaal mannen en vrouwen;Asten;2017/'18;1370.0;10.0;1360.0;1.0
457;Totaal mannen en vrouwen;Asten;2018/'19;1360.0;20.0;1340.0;1.0
458;Totaal mannen en vrouwen;Asten;2019/'20;1340.0;20.0;1320.0;2.0
459;Totaal mannen en vrouwen;Asten;2020/'21;1320.0;20.0;1300.0;1.0
460;Totaal mannen en vrouwen;Asten;2021/'22;1290.0;20.0;1270.0;2.0
461;Totaal mannen en vrouwen;Asten;2022/'23;1250.0;20.0;1230.0;1.0
462;Totaal mannen en vrouwen;Baarle-Nassau;2012/'13;400.0;10.0;390.0;
463;Totaal mannen en vrouwen;Baarle-Nassau;2013/'14;400.0;10.0;390.0;
464;Totaal mannen en vrouwen;Baarle-Nassau;2014/'15;380.0;0.0;380.0;
465;Totaal mannen en vrouwen;Baarle-Nassau;2015/'16;390.0;10.0;390.0;
466;Totaal mannen en vrouwen;Baarle-Nassau;2016/'17;410.0;10.0;400.0;
467;Totaal mannen en vrouwen;Baarle-Nassau;2017/'18;400.0;10.0;390.0;
468;Totaal mannen en vrouwen;Baarle-Nassau;2018/'19;400.0;10.0;390.0;
469;Totaal mannen en vrouwen;Baarle-Nassau;2019/'20;430.0;10.0;420.0;
470;Totaal mannen en vrouwen;Baarle-Nassau;2020/'21;400.0;10.0;400.0;
471;Totaal mannen en vrouwen;Baarle-Nassau;2021/'22;400.0;10.0;400.0;
472;Totaal mannen en vrouwen;Baarle-Nassau;2022/'23;420.0;10.0;410.0;
473;Totaal mannen en vrouwen;Baarn;2012/'13;1860.0;40.0;1820.0;2.0
474;Totaal mannen en vrouwen;Baarn;2013/'14;1830.0;50.0;1780.0;3.0
475;Totaal mannen en vrouwen;Baarn;2014/'15;1820.0;20.0;1800.0;1.0
476;Totaal mannen en vrouwen;Baarn;2015/'16;1840.0;40.0;1800.0;2.0
477;Totaal mannen en vrouwen;Baarn;2016/'17;1850.0;40.0;1810.0;2.0
478;Totaal mannen en vrouwen;Baarn;2017/'18;1840.0;60.0;1780.0;3.0
479;Totaal mannen en vrouwen;Baarn;2018/'19;1810.0;50.0;1760.0;3.0
480;Totaal mannen en vrouwen;Baarn;2019/'20;1790.0;30.0;1760.0;2.0
481;Totaal mannen en vrouwen;Baarn;2020/'21;1770.0;40.0;1730.0;2.0
482;Totaal mannen en vrouwen;Baarn;2021/'22;1790.0;40.0;1750.0;2.0
483;Totaal mannen en vrouwen;Baarn;2022/'23;1750.0;40.0;1710.0;2.0
484;Totaal mannen en vrouwen;Barendrecht;2012/'13;4370.0;80.0;4290.0;2.0
485;Totaal mannen en vrouwen;Barendrecht;2013/'14;4490.0;90.0;4410.0;2.0
486;Totaal mannen en vrouwen;Barendrecht;2014/'15;4630.0;70.0;4560.0;1.0
487;Totaal mannen en vrouwen;Barendrecht;2015/'16;4740.0;90.0;4650.0;2.0
488;Totaal mannen en vrouwen;Barendrecht;2016/'17;4860.0;80.0;4780.0;2.0
489;Totaal mannen en vrouwen;Barendrecht;2017/'18;4860.0;90.0;4780.0;2.0
490;Totaal mannen en vrouwen;Barendrecht;2018/'19;4820.0;100.0;4730.0;2.0
491;Totaal mannen en vrouwen;Barendrecht;2019/'20;4730.0;80.0;4650.0;2.0
492;Totaal mannen en vrouwen;Barendrecht;2020/'21;4560.0;90.0;4470.0;2.0
493;Totaal mannen en vrouwen;Barendrecht;2021/'22;4540.0;110.0;4420.0;2.0
494;Totaal mannen en vrouwen;Barendrecht;2022/'23;4370.0;90.0;4290.0;2.0
495;Totaal mannen en vrouwen;Barneveld;2012/'13;5530.0;100.0;5430.0;2.0
496;Totaal mannen en vrouwen;Barneveld;2013/'14;5510.0;90.0;5420.0;2.0
497;Totaal mannen en vrouwen;Barneveld;2014/'15;5590.0;110.0;5470.0;2.0
498;Totaal mannen en vrouwen;Barneveld;2015/'16;5580.0;100.0;5480.0;2.0
499;Totaal mannen en vrouwen;Barneveld;2016/'17;5610.0;110.0;5500.0;2.0
500;Totaal mannen en vrouwen;Barneveld;2017/'18;5640.0;110.0;5540.0;2.0
501;Totaal mannen en vrouwen;Barneveld;2018/'19;5590.0;110.0;5480.0;2.0
502;Totaal mannen en vrouwen;Barneveld;2019/'20;5590.0;100.0;5490.0;2.0
503;Totaal mannen en vrouwen;Barneveld;2020/'21;5560.0;110.0;5450.0;2.0
504;Totaal mannen en vrouwen;Barneveld;2021/'22;5530.0;120.0;5410.0;2.0
505;Totaal mannen en vrouwen;Barneveld;2022/'23;5570.0;120.0;5460.0;2.0
506;Totaal mannen en vrouwen;Bedum;2012/'13;990.0;20.0;980.0;2.0
507;Totaal mannen en vrouwen;Bedum;2013/'14;980.0;20.0;970.0;2.0
508;Totaal mannen en vrouwen;Bedum;2014/'15;970.0;10.0;960.0;1.0
509;Totaal mannen en vrouwen;Bedum;2015/'16;960.0;10.0;950.0;1.0
510;Totaal mannen en vrouwen;Bedum;2016/'17;940.0;10.0;920.0;1.0
511;Totaal mannen en vrouwen;Bedum;2017/'18;960.0;20.0;940.0;2.0
512;Totaal mannen en vrouwen;Bedum;2018/'19;930.0;20.0;920.0;2.0
513;Totaal mannen en vrouwen;Bedum;2019/'20;;;;
514;Totaal mannen en vrouwen;Bedum;2020/'21;;;;
515;Totaal mannen en vrouwen;Bedum;2021/'22;;;;
516;Totaal mannen en vrouwen;Bedum;2022/'23;;;;
517;Totaal mannen en vrouwen;Beek (L.);2012/'13;1270.0;20.0;1260.0;1.0
518;Totaal mannen en vrouwen;Beek (L.);2013/'14;1300.0;30.0;1270.0;2.0
519;Totaal mannen en vrouwen;Beek (L.);2014/'15;1270.0;20.0;1260.0;1.0
520;Totaal mannen en vrouwen;Beek (L.);2015/'16;1220.0;20.0;1200.0;1.0
521;Totaal mannen en vrouwen;Beek (L.);2016/'17;1180.0;30.0;1160.0;2.0
522;Totaal mannen en vrouwen;Beek (L.);2017/'18;1120.0;10.0;1110.0;1.0
523;Totaal mannen en vrouwen;Beek (L.);2018/'19;1050.0;20.0;1040.0;2.0
524;Totaal mannen en vrouwen;Beek (L.);2019/'20;990.0;10.0;980.0;1.0
525;Totaal mannen en vrouwen;Beek (L.);2020/'21;960.0;10.0;950.0;1.0
526;Totaal mannen en vrouwen;Beek (L.);2021/'22;920.0;20.0;900.0;2.0
527;Totaal mannen en vrouwen;Beek (L.);2022/'23;880.0;20.0;860.0;2.0
528;Totaal mannen en vrouwen;Beekdaelen;2012/'13;;;;
529;Totaal mannen en vrouwen;Beekdaelen;2013/'14;;;;
530;Totaal mannen en vrouwen;Beekdaelen;2014/'15;;;;
531;Totaal mannen en vrouwen;Beekdaelen;2015/'16;;;;
532;Totaal mannen en vrouwen;Beekdaelen;2016/'17;;;;
533;Totaal mannen en vrouwen;Beekdaelen;2017/'18;;;;
534;Totaal mannen en vrouwen;Beekdaelen;2018/'19;;;;
535;Totaal mannen en vrouwen;Beekdaelen;2019/'20;2340.0;30.0;2310.0;1.0
536;Totaal mannen en vrouwen;Beekdaelen;2020/'21;2260.0;40.0;2220.0;2.0
537;Totaal mannen en vrouwen;Beekdaelen;2021/'22;2200.0;50.0;2140.0;2.0
538;Totaal mannen en vrouwen;Beekdaelen;2022/'23;2150.0;40.0;2110.0;2.0
539;Totaal mannen en vrouwen;Beemster;2012/'13;790.0;20.0;770.0;2.0
540;Totaal mannen en vrouwen;Beemster;2013/'14;780.0;20.0;760.0;2.0
541;Totaal mannen en vrouwen;Beemster;2014/'15;760.0;20.0;740.0;2.0
542;Totaal mannen en vrouwen;Beemster;2015/'16;760.0;20.0;740.0;2.0
543;Totaal mannen en vrouwen;Beemster;2016/'17;760.0;20.0;740.0;2.0
544;Totaal mannen en vrouwen;Beemster;2017/'18;750.0;10.0;750.0;
545;Totaal mannen en vrouwen;Beemster;2018/'19;750.0;20.0;740.0;2.0
546;Totaal mannen en vrouwen;Beemster;2019/'20;740.0;10.0;730.0;1.0
547;Totaal mannen en vrouwen;Beemster;2020/'21;750.0;10.0;740.0;1.0
548;Totaal mannen en vrouwen;Beemster;2021/'22;800.0;20.0;780.0;2.0
549;Totaal mannen en vrouwen;Beemster;2022/'23;;;;
550;Totaal mannen en vrouwen;Beesel;2012/'13;1100.0;30.0;1070.0;2.0
551;Totaal mannen en vrouwen;Beesel;2013/'14;1110.0;20.0;1090.0;2.0
552;Totaal mannen en vrouwen;Beesel;2014/'15;1110.0;20.0;1090.0;1.0
553;Totaal mannen en vrouwen;Beesel;2015/'16;1120.0;20.0;1100.0;2.0
554;Totaal mannen en vrouwen;Beesel;2016/'17;1100.0;20.0;1090.0;2.0
555;Totaal mannen en vrouwen;Beesel;2017/'18;1060.0;20.0;1050.0;2.0
556;Totaal mannen en vrouwen;Beesel;2018/'19;1060.0;20.0;1040.0;2.0
557;Totaal mannen en vrouwen;Beesel;2019/'20;1020.0;20.0;1010.0;2.0
558;Totaal mannen en vrouwen;Beesel;2020/'21;990.0;20.0;970.0;2.0
559;Totaal mannen en vrouwen;Beesel;2021/'22;940.0;20.0;930.0;2.0
560;Totaal mannen en vrouwen;Beesel;2022/'23;930.0;30.0;900.0;3.0
561;Totaal mannen en vrouwen;Bellingwedde;2012/'13;670.0;10.0;660.0;2.0
562;Totaal mannen en vrouwen;Bellingwedde;2013/'14;670.0;10.0;660.0;2.0
563;Totaal mannen en vrouwen;Bellingwedde;2014/'15;690.0;10.0;670.0;2.0
564;Totaal mannen en vrouwen;Bellingwedde;2015/'16;700.0;10.0;690.0;1.0
565;Totaal mannen en vrouwen;Bellingwedde;2016/'17;700.0;10.0;690.0;2.0
566;Totaal mannen en vrouwen;Bellingwedde;2017/'18;660.0;20.0;640.0;2.0
567;Totaal mannen en vrouwen;Bellingwedde;2018/'19;;;;
568;Totaal mannen en vrouwen;Bellingwedde;2019/'20;;;;
569;Totaal mannen en vrouwen;Bellingwedde;2020/'21;;;;
570;Totaal mannen en vrouwen;Bellingwedde;2021/'22;;;;
571;Totaal mannen en vrouwen;Bellingwedde;2022/'23;;;;
572;Totaal mannen en vrouwen;Berg en Dal;2012/'13;;;;
573;Totaal mannen en vrouwen;Berg en Dal;2013/'14;;;;
574;Totaal mannen en vrouwen;Berg en Dal;2014/'15;;;;
575;Totaal mannen en vrouwen;Berg en Dal;2015/'16;;;;
576;Totaal mannen en vrouwen;Berg en Dal;2016/'17;2790.0;40.0;2760.0;1.0
577;Totaal mannen en vrouwen;Berg en Dal;2017/'18;2770.0;50.0;2720.0;2.0
578;Totaal mannen en vrouwen;Berg en Dal;2018/'19;2680.0;50.0;2630.0;2.0
