ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Geboorteland;Perioden;Immigratie_1;EmigratieInclAdmCorrecties_2;MigratiesaldoInclAdmCorrecties_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
2249;Totaal mannen en vrouwen;Totaal;Gehuwd;Bosnië-Herzegovina;2021;116.0;90.0;26.0;7.0;10.0;-3.0
2250;Totaal mannen en vrouwen;Totaal;Gehuwd;Bosnië-Herzegovina;2022;147.0;100.0;47.0;8.0;13.0;-5.0
2251;Totaal mannen en vrouwen;Totaal;Gehuwd;Bosnië-Herzegovina;2023;92.0;98.0;-6.0;9.0;13.0;-4.0
2252;Totaal mannen en vrouwen;Totaal;Gehuwd;Botswana;2020;4.0;0.0;4.0;0.0;0.0;0.0
2253;Totaal mannen en vrouwen;Totaal;Gehuwd;Botswana;2021;6.0;2.0;4.0;0.0;0.0;0.0
2254;Totaal mannen en vrouwen;Totaal;Gehuwd;Botswana;2022;2.0;3.0;-1.0;0.0;0.0;0.0
2255;Totaal mannen en vrouwen;Totaal;Gehuwd;Botswana;2023;0.0;5.0;-5.0;0.0;0.0;0.0
2256;Totaal mannen en vrouwen;Totaal;Gehuwd;Brazilië;2020;800.0;349.0;451.0;8.0;37.0;-29.0
2257;Totaal mannen en vrouwen;Totaal;Gehuwd;Brazilië;2021;966.0;447.0;519.0;6.0;20.0;-14.0
2258;Totaal mannen en vrouwen;Totaal;Gehuwd;Brazilië;2022;1286.0;483.0;803.0;6.0;25.0;-19.0
2259;Totaal mannen en vrouwen;Totaal;Gehuwd;Brazilië;2023;1086.0;561.0;525.0;7.0;17.0;-10.0
2260;Totaal mannen en vrouwen;Totaal;Gehuwd;Brits Territorium in de Indische Oceaan;2020;0.0;0.0;0.0;0.0;0.0;0.0
2261;Totaal mannen en vrouwen;Totaal;Gehuwd;Brits Territorium in de Indische Oceaan;2021;0.0;0.0;0.0;0.0;0.0;0.0
2262;Totaal mannen en vrouwen;Totaal;Gehuwd;Brits Territorium in de Indische Oceaan;2022;0.0;0.0;0.0;0.0;0.0;0.0
2263;Totaal mannen en vrouwen;Totaal;Gehuwd;Brits Territorium in de Indische Oceaan;2023;0.0;0.0;0.0;0.0;0.0;0.0
2264;Totaal mannen en vrouwen;Totaal;Gehuwd;Britse Maagdeneilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
2265;Totaal mannen en vrouwen;Totaal;Gehuwd;Britse Maagdeneilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
2266;Totaal mannen en vrouwen;Totaal;Gehuwd;Britse Maagdeneilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
2267;Totaal mannen en vrouwen;Totaal;Gehuwd;Britse Maagdeneilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
2268;Totaal mannen en vrouwen;Totaal;Gehuwd;Brunei;2020;1.0;6.0;-5.0;0.0;0.0;0.0
2269;Totaal mannen en vrouwen;Totaal;Gehuwd;Brunei;2021;1.0;10.0;-9.0;0.0;0.0;0.0
2270;Totaal mannen en vrouwen;Totaal;Gehuwd;Brunei;2022;10.0;3.0;7.0;0.0;0.0;0.0
2271;Totaal mannen en vrouwen;Totaal;Gehuwd;Brunei;2023;6.0;6.0;0.0;0.0;2.0;-2.0
2272;Totaal mannen en vrouwen;Totaal;Gehuwd;Bulgarije;2020;586.0;262.0;324.0;22.0;40.0;-18.0
2273;Totaal mannen en vrouwen;Totaal;Gehuwd;Bulgarije;2021;539.0;321.0;218.0;9.0;60.0;-51.0
2274;Totaal mannen en vrouwen;Totaal;Gehuwd;Bulgarije;2022;670.0;352.0;318.0;18.0;76.0;-58.0
2275;Totaal mannen en vrouwen;Totaal;Gehuwd;Bulgarije;2023;715.0;389.0;326.0;10.0;83.0;-73.0
2276;Totaal mannen en vrouwen;Totaal;Gehuwd;Burkina Faso;2020;3.0;1.0;2.0;0.0;0.0;0.0
2277;Totaal mannen en vrouwen;Totaal;Gehuwd;Burkina Faso;2021;5.0;1.0;4.0;0.0;0.0;0.0
2278;Totaal mannen en vrouwen;Totaal;Gehuwd;Burkina Faso;2022;4.0;1.0;3.0;0.0;0.0;0.0
2279;Totaal mannen en vrouwen;Totaal;Gehuwd;Burkina Faso;2023;3.0;0.0;3.0;0.0;0.0;0.0
2280;Totaal mannen en vrouwen;Totaal;Gehuwd;Burundi;2020;9.0;19.0;-10.0;1.0;8.0;-7.0
2281;Totaal mannen en vrouwen;Totaal;Gehuwd;Burundi;2021;7.0;19.0;-12.0;2.0;7.0;-5.0
2282;Totaal mannen en vrouwen;Totaal;Gehuwd;Burundi;2022;13.0;13.0;0.0;3.0;4.0;-1.0
2283;Totaal mannen en vrouwen;Totaal;Gehuwd;Burundi;2023;15.0;11.0;4.0;0.0;2.0;-2.0
2284;Totaal mannen en vrouwen;Totaal;Gehuwd;Cambodja;2020;4.0;0.0;4.0;0.0;0.0;0.0
2285;Totaal mannen en vrouwen;Totaal;Gehuwd;Cambodja;2021;5.0;2.0;3.0;0.0;0.0;0.0
2286;Totaal mannen en vrouwen;Totaal;Gehuwd;Cambodja;2022;4.0;1.0;3.0;0.0;0.0;0.0
2287;Totaal mannen en vrouwen;Totaal;Gehuwd;Cambodja;2023;4.0;2.0;2.0;0.0;0.0;0.0
2288;Totaal mannen en vrouwen;Totaal;Gehuwd;Canada;2020;97.0;144.0;-47.0;2.0;5.0;-3.0
2289;Totaal mannen en vrouwen;Totaal;Gehuwd;Canada;2021;121.0;134.0;-13.0;3.0;1.0;2.0
2290;Totaal mannen en vrouwen;Totaal;Gehuwd;Canada;2022;149.0;114.0;35.0;4.0;1.0;3.0
2291;Totaal mannen en vrouwen;Totaal;Gehuwd;Canada;2023;135.0;110.0;25.0;1.0;2.0;-1.0
2292;Totaal mannen en vrouwen;Totaal;Gehuwd;Caribisch Nederland;2020;15.0;21.0;-6.0;1.0;0.0;1.0
2293;Totaal mannen en vrouwen;Totaal;Gehuwd;Caribisch Nederland;2021;13.0;21.0;-8.0;0.0;1.0;-1.0
2294;Totaal mannen en vrouwen;Totaal;Gehuwd;Caribisch Nederland;2022;20.0;19.0;1.0;1.0;2.0;-1.0
2295;Totaal mannen en vrouwen;Totaal;Gehuwd;Caribisch Nederland;2023;20.0;10.0;10.0;0.0;2.0;-2.0
2296;Totaal mannen en vrouwen;Totaal;Gehuwd;Caymaneilanden;2020;1.0;0.0;1.0;0.0;0.0;0.0
2297;Totaal mannen en vrouwen;Totaal;Gehuwd;Caymaneilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
2298;Totaal mannen en vrouwen;Totaal;Gehuwd;Caymaneilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
2299;Totaal mannen en vrouwen;Totaal;Gehuwd;Caymaneilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
2300;Totaal mannen en vrouwen;Totaal;Gehuwd;Centraal-Afrikaanse Republiek;2020;1.0;0.0;1.0;0.0;0.0;0.0
2301;Totaal mannen en vrouwen;Totaal;Gehuwd;Centraal-Afrikaanse Republiek;2021;1.0;1.0;0.0;0.0;0.0;0.0
2302;Totaal mannen en vrouwen;Totaal;Gehuwd;Centraal-Afrikaanse Republiek;2022;0.0;0.0;0.0;0.0;0.0;0.0
2303;Totaal mannen en vrouwen;Totaal;Gehuwd;Centraal-Afrikaanse Republiek;2023;0.0;0.0;0.0;0.0;0.0;0.0
2304;Totaal mannen en vrouwen;Totaal;Gehuwd;Chili;2020;72.0;49.0;23.0;1.0;3.0;-2.0
2305;Totaal mannen en vrouwen;Totaal;Gehuwd;Chili;2021;96.0;47.0;49.0;0.0;3.0;-3.0
2306;Totaal mannen en vrouwen;Totaal;Gehuwd;Chili;2022;95.0;69.0;26.0;1.0;4.0;-3.0
2307;Totaal mannen en vrouwen;Totaal;Gehuwd;Chili;2023;111.0;49.0;62.0;1.0;1.0;0.0
2308;Totaal mannen en vrouwen;Totaal;Gehuwd;China;2020;568.0;599.0;-31.0;17.0;129.0;-112.0
2309;Totaal mannen en vrouwen;Totaal;Gehuwd;China;2021;543.0;608.0;-65.0;12.0;103.0;-91.0
2310;Totaal mannen en vrouwen;Totaal;Gehuwd;China;2022;601.0;451.0;150.0;16.0;76.0;-60.0
2311;Totaal mannen en vrouwen;Totaal;Gehuwd;China;2023;872.0;494.0;378.0;14.0;91.0;-77.0
2312;Totaal mannen en vrouwen;Totaal;Gehuwd;Colombia;2020;215.0;107.0;108.0;8.0;13.0;-5.0
2313;Totaal mannen en vrouwen;Totaal;Gehuwd;Colombia;2021;214.0;104.0;110.0;5.0;9.0;-4.0
2314;Totaal mannen en vrouwen;Totaal;Gehuwd;Colombia;2022;250.0;113.0;137.0;6.0;8.0;-2.0
2315;Totaal mannen en vrouwen;Totaal;Gehuwd;Colombia;2023;333.0;146.0;187.0;0.0;17.0;-17.0
2316;Totaal mannen en vrouwen;Totaal;Gehuwd;Comoren;2020;1.0;2.0;-1.0;0.0;2.0;-2.0
2317;Totaal mannen en vrouwen;Totaal;Gehuwd;Comoren;2021;0.0;0.0;0.0;0.0;0.0;0.0
2318;Totaal mannen en vrouwen;Totaal;Gehuwd;Comoren;2022;0.0;0.0;0.0;0.0;0.0;0.0
2319;Totaal mannen en vrouwen;Totaal;Gehuwd;Comoren;2023;0.0;0.0;0.0;0.0;0.0;0.0
2320;Totaal mannen en vrouwen;Totaal;Gehuwd;Congo;2020;6.0;5.0;1.0;1.0;1.0;0.0
2321;Totaal mannen en vrouwen;Totaal;Gehuwd;Congo;2021;0.0;7.0;-7.0;0.0;0.0;0.0
2322;Totaal mannen en vrouwen;Totaal;Gehuwd;Congo;2022;7.0;4.0;3.0;0.0;1.0;-1.0
2323;Totaal mannen en vrouwen;Totaal;Gehuwd;Congo;2023;12.0;4.0;8.0;0.0;0.0;0.0
2324;Totaal mannen en vrouwen;Totaal;Gehuwd;Congo (Democratische Republiek);2020;27.0;38.0;-11.0;3.0;15.0;-12.0
2325;Totaal mannen en vrouwen;Totaal;Gehuwd;Congo (Democratische Republiek);2021;28.0;31.0;-3.0;2.0;8.0;-6.0
2326;Totaal mannen en vrouwen;Totaal;Gehuwd;Congo (Democratische Republiek);2022;64.0;34.0;30.0;1.0;8.0;-7.0
2327;Totaal mannen en vrouwen;Totaal;Gehuwd;Congo (Democratische Republiek);2023;50.0;23.0;27.0;2.0;2.0;0.0
2328;Totaal mannen en vrouwen;Totaal;Gehuwd;Cookeilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
2329;Totaal mannen en vrouwen;Totaal;Gehuwd;Cookeilanden;2021;0.0;1.0;-1.0;0.0;0.0;0.0
2330;Totaal mannen en vrouwen;Totaal;Gehuwd;Cookeilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
2331;Totaal mannen en vrouwen;Totaal;Gehuwd;Cookeilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
2332;Totaal mannen en vrouwen;Totaal;Gehuwd;Costa Rica;2020;28.0;11.0;17.0;0.0;1.0;-1.0
2333;Totaal mannen en vrouwen;Totaal;Gehuwd;Costa Rica;2021;22.0;7.0;15.0;1.0;0.0;1.0
2334;Totaal mannen en vrouwen;Totaal;Gehuwd;Costa Rica;2022;46.0;18.0;28.0;0.0;0.0;0.0
2335;Totaal mannen en vrouwen;Totaal;Gehuwd;Costa Rica;2023;32.0;23.0;9.0;0.0;0.0;0.0
2336;Totaal mannen en vrouwen;Totaal;Gehuwd;Cuba;2020;31.0;9.0;22.0;1.0;0.0;1.0
2337;Totaal mannen en vrouwen;Totaal;Gehuwd;Cuba;2021;24.0;8.0;16.0;0.0;3.0;-3.0
2338;Totaal mannen en vrouwen;Totaal;Gehuwd;Cuba;2022;39.0;21.0;18.0;0.0;3.0;-3.0
2339;Totaal mannen en vrouwen;Totaal;Gehuwd;Cuba;2023;42.0;22.0;20.0;0.0;3.0;-3.0
2340;Totaal mannen en vrouwen;Totaal;Gehuwd;Curaçao;2020;344.0;165.0;179.0;25.0;28.0;-3.0
2341;Totaal mannen en vrouwen;Totaal;Gehuwd;Curaçao;2021;338.0;240.0;98.0;25.0;23.0;2.0
2342;Totaal mannen en vrouwen;Totaal;Gehuwd;Curaçao;2022;407.0;223.0;184.0;13.0;27.0;-14.0
2343;Totaal mannen en vrouwen;Totaal;Gehuwd;Curaçao;2023;300.0;188.0;112.0;17.0;26.0;-9.0
2344;Totaal mannen en vrouwen;Totaal;Gehuwd;Cyprus;2020;15.0;7.0;8.0;0.0;1.0;-1.0
2345;Totaal mannen en vrouwen;Totaal;Gehuwd;Cyprus;2021;15.0;8.0;7.0;1.0;2.0;-1.0
2346;Totaal mannen en vrouwen;Totaal;Gehuwd;Cyprus;2022;14.0;4.0;10.0;0.0;0.0;0.0
2347;Totaal mannen en vrouwen;Totaal;Gehuwd;Cyprus;2023;23.0;5.0;18.0;0.0;0.0;0.0
2348;Totaal mannen en vrouwen;Totaal;Gehuwd;Denemarken;2020;49.0;64.0;-15.0;1.0;1.0;0.0
2349;Totaal mannen en vrouwen;Totaal;Gehuwd;Denemarken;2021;30.0;79.0;-49.0;1.0;1.0;0.0
2350;Totaal mannen en vrouwen;Totaal;Gehuwd;Denemarken;2022;42.0;71.0;-29.0;0.0;0.0;0.0
2351;Totaal mannen en vrouwen;Totaal;Gehuwd;Denemarken;2023;46.0;56.0;-10.0;0.0;0.0;0.0
2352;Totaal mannen en vrouwen;Totaal;Gehuwd;Djibouti;2020;2.0;0.0;2.0;0.0;0.0;0.0
2353;Totaal mannen en vrouwen;Totaal;Gehuwd;Djibouti;2021;2.0;1.0;1.0;0.0;1.0;-1.0
2354;Totaal mannen en vrouwen;Totaal;Gehuwd;Djibouti;2022;3.0;1.0;2.0;1.0;1.0;0.0
2355;Totaal mannen en vrouwen;Totaal;Gehuwd;Djibouti;2023;6.0;1.0;5.0;0.0;0.0;0.0
2356;Totaal mannen en vrouwen;Totaal;Gehuwd;Dominica;2020;0.0;1.0;-1.0;0.0;0.0;0.0
2357;Totaal mannen en vrouwen;Totaal;Gehuwd;Dominica;2021;3.0;1.0;2.0;0.0;0.0;0.0
2358;Totaal mannen en vrouwen;Totaal;Gehuwd;Dominica;2022;1.0;3.0;-2.0;0.0;0.0;0.0
2359;Totaal mannen en vrouwen;Totaal;Gehuwd;Dominica;2023;0.0;0.0;0.0;0.0;0.0;0.0
2360;Totaal mannen en vrouwen;Totaal;Gehuwd;Dominicaanse Republiek;2020;92.0;32.0;60.0;8.0;13.0;-5.0
2361;Totaal mannen en vrouwen;Totaal;Gehuwd;Dominicaanse Republiek;2021;93.0;41.0;52.0;9.0;18.0;-9.0
2362;Totaal mannen en vrouwen;Totaal;Gehuwd;Dominicaanse Republiek;2022;114.0;42.0;72.0;10.0;16.0;-6.0
2363;Totaal mannen en vrouwen;Totaal;Gehuwd;Dominicaanse Republiek;2023;105.0;34.0;71.0;13.0;16.0;-3.0
2364;Totaal mannen en vrouwen;Totaal;Gehuwd;Duitsland;2020;773.0;722.0;51.0;21.0;43.0;-22.0
2365;Totaal mannen en vrouwen;Totaal;Gehuwd;Duitsland;2021;773.0;676.0;97.0;16.0;37.0;-21.0
2366;Totaal mannen en vrouwen;Totaal;Gehuwd;Duitsland;2022;809.0;682.0;127.0;22.0;33.0;-11.0
2367;Totaal mannen en vrouwen;Totaal;Gehuwd;Duitsland;2023;789.0;663.0;126.0;5.0;19.0;-14.0
2368;Totaal mannen en vrouwen;Totaal;Gehuwd;Ecuador;2020;41.0;19.0;22.0;0.0;2.0;-2.0
2369;Totaal mannen en vrouwen;Totaal;Gehuwd;Ecuador;2021;37.0;23.0;14.0;0.0;2.0;-2.0
2370;Totaal mannen en vrouwen;Totaal;Gehuwd;Ecuador;2022;67.0;26.0;41.0;0.0;2.0;-2.0
2371;Totaal mannen en vrouwen;Totaal;Gehuwd;Ecuador;2023;48.0;25.0;23.0;2.0;2.0;0.0
2372;Totaal mannen en vrouwen;Totaal;Gehuwd;Egypte;2020;342.0;117.0;225.0;12.0;30.0;-18.0
2373;Totaal mannen en vrouwen;Totaal;Gehuwd;Egypte;2021;416.0;107.0;309.0;13.0;21.0;-8.0
2374;Totaal mannen en vrouwen;Totaal;Gehuwd;Egypte;2022;518.0;105.0;413.0;3.0;18.0;-15.0
2375;Totaal mannen en vrouwen;Totaal;Gehuwd;Egypte;2023;492.0;94.0;398.0;9.0;18.0;-9.0
2376;Totaal mannen en vrouwen;Totaal;Gehuwd;El Salvador;2020;5.0;2.0;3.0;0.0;0.0;0.0
2377;Totaal mannen en vrouwen;Totaal;Gehuwd;El Salvador;2021;22.0;0.0;22.0;1.0;0.0;1.0
2378;Totaal mannen en vrouwen;Totaal;Gehuwd;El Salvador;2022;22.0;3.0;19.0;0.0;0.0;0.0
2379;Totaal mannen en vrouwen;Totaal;Gehuwd;El Salvador;2023;26.0;1.0;25.0;0.0;0.0;0.0
2380;Totaal mannen en vrouwen;Totaal;Gehuwd;Equatoriaal-Guinea;2020;4.0;2.0;2.0;0.0;1.0;-1.0
2381;Totaal mannen en vrouwen;Totaal;Gehuwd;Equatoriaal-Guinea;2021;0.0;1.0;-1.0;0.0;0.0;0.0
2382;Totaal mannen en vrouwen;Totaal;Gehuwd;Equatoriaal-Guinea;2022;0.0;1.0;-1.0;0.0;1.0;-1.0
2383;Totaal mannen en vrouwen;Totaal;Gehuwd;Equatoriaal-Guinea;2023;0.0;1.0;-1.0;0.0;1.0;-1.0
2384;Totaal mannen en vrouwen;Totaal;Gehuwd;Eritrea;2020;109.0;12.0;97.0;6.0;10.0;-4.0
2385;Totaal mannen en vrouwen;Totaal;Gehuwd;Eritrea;2021;101.0;12.0;89.0;5.0;8.0;-3.0
2386;Totaal mannen en vrouwen;Totaal;Gehuwd;Eritrea;2022;130.0;13.0;117.0;4.0;9.0;-5.0
2387;Totaal mannen en vrouwen;Totaal;Gehuwd;Eritrea;2023;209.0;16.0;193.0;3.0;12.0;-9.0
2388;Totaal mannen en vrouwen;Totaal;Gehuwd;Estland;2020;17.0;23.0;-6.0;1.0;1.0;0.0
2389;Totaal mannen en vrouwen;Totaal;Gehuwd;Estland;2021;23.0;18.0;5.0;2.0;2.0;0.0
2390;Totaal mannen en vrouwen;Totaal;Gehuwd;Estland;2022;37.0;25.0;12.0;0.0;0.0;0.0
2391;Totaal mannen en vrouwen;Totaal;Gehuwd;Estland;2023;32.0;25.0;7.0;0.0;2.0;-2.0
2392;Totaal mannen en vrouwen;Totaal;Gehuwd;Eswatini;2020;1.0;0.0;1.0;0.0;0.0;0.0
2393;Totaal mannen en vrouwen;Totaal;Gehuwd;Eswatini;2021;2.0;3.0;-1.0;0.0;0.0;0.0
2394;Totaal mannen en vrouwen;Totaal;Gehuwd;Eswatini;2022;3.0;0.0;3.0;0.0;0.0;0.0
2395;Totaal mannen en vrouwen;Totaal;Gehuwd;Eswatini;2023;1.0;2.0;-1.0;0.0;0.0;0.0
2396;Totaal mannen en vrouwen;Totaal;Gehuwd;Ethiopië;2020;493.0;48.0;445.0;7.0;33.0;-26.0
2397;Totaal mannen en vrouwen;Totaal;Gehuwd;Ethiopië;2021;409.0;34.0;375.0;8.0;19.0;-11.0
2398;Totaal mannen en vrouwen;Totaal;Gehuwd;Ethiopië;2022;350.0;57.0;293.0;7.0;24.0;-17.0
2399;Totaal mannen en vrouwen;Totaal;Gehuwd;Ethiopië;2023;362.0;50.0;312.0;12.0;31.0;-19.0
2400;Totaal mannen en vrouwen;Totaal;Gehuwd;Faeröer-eilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
2401;Totaal mannen en vrouwen;Totaal;Gehuwd;Faeröer-eilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
2402;Totaal mannen en vrouwen;Totaal;Gehuwd;Faeröer-eilanden;2022;0.0;1.0;-1.0;0.0;0.0;0.0
2403;Totaal mannen en vrouwen;Totaal;Gehuwd;Faeröer-eilanden;2023;0.0;1.0;-1.0;0.0;0.0;0.0
2404;Totaal mannen en vrouwen;Totaal;Gehuwd;Falklandeilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
2405;Totaal mannen en vrouwen;Totaal;Gehuwd;Falklandeilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
2406;Totaal mannen en vrouwen;Totaal;Gehuwd;Falklandeilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
2407;Totaal mannen en vrouwen;Totaal;Gehuwd;Falklandeilanden;2023;1.0;0.0;1.0;0.0;0.0;0.0
2408;Totaal mannen en vrouwen;Totaal;Gehuwd;Federale Republiek Joegoslavië;2020;;;;;;
2409;Totaal mannen en vrouwen;Totaal;Gehuwd;Federale Republiek Joegoslavië;2021;;;;;;
2410;Totaal mannen en vrouwen;Totaal;Gehuwd;Federale Republiek Joegoslavië;2022;;;;;;
2411;Totaal mannen en vrouwen;Totaal;Gehuwd;Federale Republiek Joegoslavië;2023;;;;;;
2412;Totaal mannen en vrouwen;Totaal;Gehuwd;Fiji;2020;1.0;2.0;-1.0;0.0;0.0;0.0
2413;Totaal mannen en vrouwen;Totaal;Gehuwd;Fiji;2021;4.0;1.0;3.0;0.0;0.0;0.0
2414;Totaal mannen en vrouwen;Totaal;Gehuwd;Fiji;2022;4.0;3.0;1.0;0.0;0.0;0.0
2415;Totaal mannen en vrouwen;Totaal;Gehuwd;Fiji;2023;2.0;2.0;0.0;0.0;0.0;0.0
2416;Totaal mannen en vrouwen;Totaal;Gehuwd;Filippijnen;2020;225.0;78.0;147.0;3.0;14.0;-11.0
2417;Totaal mannen en vrouwen;Totaal;Gehuwd;Filippijnen;2021;247.0;93.0;154.0;4.0;7.0;-3.0
2418;Totaal mannen en vrouwen;Totaal;Gehuwd;Filippijnen;2022;346.0;100.0;246.0;6.0;10.0;-4.0
2419;Totaal mannen en vrouwen;Totaal;Gehuwd;Filippijnen;2023;371.0;112.0;259.0;4.0;8.0;-4.0
2420;Totaal mannen en vrouwen;Totaal;Gehuwd;Finland;2020;43.0;74.0;-31.0;0.0;0.0;0.0
2421;Totaal mannen en vrouwen;Totaal;Gehuwd;Finland;2021;58.0;69.0;-11.0;2.0;1.0;1.0
2422;Totaal mannen en vrouwen;Totaal;Gehuwd;Finland;2022;57.0;59.0;-2.0;2.0;0.0;2.0
2423;Totaal mannen en vrouwen;Totaal;Gehuwd;Finland;2023;60.0;48.0;12.0;0.0;1.0;-1.0
2424;Totaal mannen en vrouwen;Totaal;Gehuwd;Frankrijk;2020;468.0;380.0;88.0;26.0;16.0;10.0
2425;Totaal mannen en vrouwen;Totaal;Gehuwd;Frankrijk;2021;463.0;413.0;50.0;35.0;13.0;22.0
2426;Totaal mannen en vrouwen;Totaal;Gehuwd;Frankrijk;2022;509.0;444.0;65.0;23.0;21.0;2.0
2427;Totaal mannen en vrouwen;Totaal;Gehuwd;Frankrijk;2023;403.0;426.0;-23.0;5.0;14.0;-9.0
2428;Totaal mannen en vrouwen;Totaal;Gehuwd;Frans-Guyana;2020;2.0;1.0;1.0;1.0;0.0;1.0
2429;Totaal mannen en vrouwen;Totaal;Gehuwd;Frans-Guyana;2021;3.0;0.0;3.0;0.0;0.0;0.0
2430;Totaal mannen en vrouwen;Totaal;Gehuwd;Frans-Guyana;2022;2.0;2.0;0.0;0.0;0.0;0.0
2431;Totaal mannen en vrouwen;Totaal;Gehuwd;Frans-Guyana;2023;2.0;3.0;-1.0;0.0;1.0;-1.0
2432;Totaal mannen en vrouwen;Totaal;Gehuwd;Frans-Polynesië;2020;1.0;0.0;1.0;0.0;0.0;0.0
2433;Totaal mannen en vrouwen;Totaal;Gehuwd;Frans-Polynesië;2021;2.0;2.0;0.0;0.0;0.0;0.0
2434;Totaal mannen en vrouwen;Totaal;Gehuwd;Frans-Polynesië;2022;0.0;0.0;0.0;0.0;0.0;0.0
2435;Totaal mannen en vrouwen;Totaal;Gehuwd;Frans-Polynesië;2023;0.0;3.0;-3.0;0.0;0.0;0.0
2436;Totaal mannen en vrouwen;Totaal;Gehuwd;Gabon;2020;1.0;1.0;0.0;0.0;0.0;0.0
2437;Totaal mannen en vrouwen;Totaal;Gehuwd;Gabon;2021;4.0;0.0;4.0;1.0;1.0;0.0
2438;Totaal mannen en vrouwen;Totaal;Gehuwd;Gabon;2022;1.0;3.0;-2.0;0.0;0.0;0.0
2439;Totaal mannen en vrouwen;Totaal;Gehuwd;Gabon;2023;1.0;3.0;-2.0;0.0;0.0;0.0
2440;Totaal mannen en vrouwen;Totaal;Gehuwd;Gambia;2020;33.0;1.0;32.0;3.0;1.0;2.0
2441;Totaal mannen en vrouwen;Totaal;Gehuwd;Gambia;2021;42.0;12.0;30.0;0.0;3.0;-3.0
2442;Totaal mannen en vrouwen;Totaal;Gehuwd;Gambia;2022;32.0;11.0;21.0;0.0;5.0;-5.0
2443;Totaal mannen en vrouwen;Totaal;Gehuwd;Gambia;2023;45.0;5.0;40.0;0.0;3.0;-3.0
2444;Totaal mannen en vrouwen;Totaal;Gehuwd;Gazastrook en Westelijke Jordaanoever;2020;28.0;5.0;23.0;1.0;1.0;0.0
2445;Totaal mannen en vrouwen;Totaal;Gehuwd;Gazastrook en Westelijke Jordaanoever;2021;25.0;3.0;22.0;0.0;2.0;-2.0
2446;Totaal mannen en vrouwen;Totaal;Gehuwd;Gazastrook en Westelijke Jordaanoever;2022;30.0;7.0;23.0;2.0;3.0;-1.0
2447;Totaal mannen en vrouwen;Totaal;Gehuwd;Gazastrook en Westelijke Jordaanoever;2023;40.0;8.0;32.0;1.0;2.0;-1.0
2448;Totaal mannen en vrouwen;Totaal;Gehuwd;Georgië;2020;51.0;33.0;18.0;4.0;10.0;-6.0
2449;Totaal mannen en vrouwen;Totaal;Gehuwd;Georgië;2021;66.0;23.0;43.0;2.0;8.0;-6.0
2450;Totaal mannen en vrouwen;Totaal;Gehuwd;Georgië;2022;139.0;47.0;92.0;0.0;12.0;-12.0
2451;Totaal mannen en vrouwen;Totaal;Gehuwd;Georgië;2023;79.0;39.0;40.0;2.0;12.0;-10.0
2452;Totaal mannen en vrouwen;Totaal;Gehuwd;Ghana;2020;98.0;37.0;61.0;5.0;9.0;-4.0
2453;Totaal mannen en vrouwen;Totaal;Gehuwd;Ghana;2021;122.0;38.0;84.0;3.0;6.0;-3.0
2454;Totaal mannen en vrouwen;Totaal;Gehuwd;Ghana;2022;153.0;37.0;116.0;5.0;8.0;-3.0
2455;Totaal mannen en vrouwen;Totaal;Gehuwd;Ghana;2023;164.0;42.0;122.0;2.0;13.0;-11.0
2456;Totaal mannen en vrouwen;Totaal;Gehuwd;Gibraltar;2020;0.0;1.0;-1.0;0.0;0.0;0.0
2457;Totaal mannen en vrouwen;Totaal;Gehuwd;Gibraltar;2021;0.0;0.0;0.0;0.0;0.0;0.0
2458;Totaal mannen en vrouwen;Totaal;Gehuwd;Gibraltar;2022;0.0;1.0;-1.0;0.0;0.0;0.0
2459;Totaal mannen en vrouwen;Totaal;Gehuwd;Gibraltar;2023;0.0;1.0;-1.0;0.0;0.0;0.0
2460;Totaal mannen en vrouwen;Totaal;Gehuwd;Grenada;2020;0.0;0.0;0.0;0.0;0.0;0.0
2461;Totaal mannen en vrouwen;Totaal;Gehuwd;Grenada;2021;0.0;0.0;0.0;0.0;0.0;0.0
2462;Totaal mannen en vrouwen;Totaal;Gehuwd;Grenada;2022;1.0;1.0;0.0;0.0;0.0;0.0
2463;Totaal mannen en vrouwen;Totaal;Gehuwd;Grenada;2023;2.0;1.0;1.0;0.0;0.0;0.0
2464;Totaal mannen en vrouwen;Totaal;Gehuwd;Griekenland;2020;217.0;177.0;40.0;16.0;29.0;-13.0
2465;Totaal mannen en vrouwen;Totaal;Gehuwd;Griekenland;2021;177.0;250.0;-73.0;15.0;45.0;-30.0
