ID;BedrijfstakkenBranchesSBI2008;Rechtsvormen;Perioden;UitgesprokenFaillissementen_1;BedrijfsleeftijdBijFaillissement_2;WerkzamePersonenBijFaillissement_3
255;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2018 1e kwartaal;0;;
256;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2018 2e kwartaal;0;;
257;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2018 3e kwartaal;1;2.4;1.0
258;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2018 4e kwartaal;0;;
259;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2018;1;2.4;1.0
260;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2019 1e kwartaal;1;5.6;0.0
261;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2019 2e kwartaal;0;;
262;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2019 3e kwartaal;1;8.5;4.0
263;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2019 4e kwartaal;0;;
264;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2019;2;7.0;4.0
265;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2020 1e kwartaal;0;;
266;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2020 2e kwartaal;0;;
267;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2020 3e kwartaal;0;;
268;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2020 4e kwartaal;0;;
269;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2020;0;;
270;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2021 1e kwartaal;0;;
271;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2021 2e kwartaal;0;;
272;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2021 3e kwartaal;0;;
273;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2021 4e kwartaal;0;;
274;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2021;0;;
275;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2022 1e kwartaal;0;;
276;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2022 2e kwartaal;0;;
277;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2022 3e kwartaal;0;;
278;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2022 4e kwartaal;0;;
279;B Delfstoffenwinning;Bedrijven, instellingen en eenmanszaken;2022;0;;
280;B Delfstoffenwinning;Bedrijven en instellingen;2015 1e kwartaal;0;;
281;B Delfstoffenwinning;Bedrijven en instellingen;2015 2e kwartaal;1;4.0;0.0
282;B Delfstoffenwinning;Bedrijven en instellingen;2015 3e kwartaal;0;;
283;B Delfstoffenwinning;Bedrijven en instellingen;2015 4e kwartaal;1;11.6;28.0
284;B Delfstoffenwinning;Bedrijven en instellingen;2015;2;7.8;28.0
285;B Delfstoffenwinning;Bedrijven en instellingen;2016 1e kwartaal;0;;
286;B Delfstoffenwinning;Bedrijven en instellingen;2016 2e kwartaal;0;;
287;B Delfstoffenwinning;Bedrijven en instellingen;2016 3e kwartaal;0;;
288;B Delfstoffenwinning;Bedrijven en instellingen;2016 4e kwartaal;0;;
289;B Delfstoffenwinning;Bedrijven en instellingen;2016;0;;
290;B Delfstoffenwinning;Bedrijven en instellingen;2017 1e kwartaal;0;;
291;B Delfstoffenwinning;Bedrijven en instellingen;2017 2e kwartaal;0;;
292;B Delfstoffenwinning;Bedrijven en instellingen;2017 3e kwartaal;1;3.0;2.0
293;B Delfstoffenwinning;Bedrijven en instellingen;2017 4e kwartaal;0;;
294;B Delfstoffenwinning;Bedrijven en instellingen;2017;1;3.0;2.0
295;B Delfstoffenwinning;Bedrijven en instellingen;2018 1e kwartaal;0;;
296;B Delfstoffenwinning;Bedrijven en instellingen;2018 2e kwartaal;0;;
297;B Delfstoffenwinning;Bedrijven en instellingen;2018 3e kwartaal;1;2.4;1.0
298;B Delfstoffenwinning;Bedrijven en instellingen;2018 4e kwartaal;0;;
299;B Delfstoffenwinning;Bedrijven en instellingen;2018;1;2.4;1.0
300;B Delfstoffenwinning;Bedrijven en instellingen;2019 1e kwartaal;1;5.6;0.0
301;B Delfstoffenwinning;Bedrijven en instellingen;2019 2e kwartaal;0;;
302;B Delfstoffenwinning;Bedrijven en instellingen;2019 3e kwartaal;1;8.5;4.0
303;B Delfstoffenwinning;Bedrijven en instellingen;2019 4e kwartaal;0;;
304;B Delfstoffenwinning;Bedrijven en instellingen;2019;2;7.0;4.0
305;B Delfstoffenwinning;Bedrijven en instellingen;2020 1e kwartaal;0;;
306;B Delfstoffenwinning;Bedrijven en instellingen;2020 2e kwartaal;0;;
307;B Delfstoffenwinning;Bedrijven en instellingen;2020 3e kwartaal;0;;
308;B Delfstoffenwinning;Bedrijven en instellingen;2020 4e kwartaal;0;;
309;B Delfstoffenwinning;Bedrijven en instellingen;2020;0;;
310;B Delfstoffenwinning;Bedrijven en instellingen;2021 1e kwartaal;0;;
311;B Delfstoffenwinning;Bedrijven en instellingen;2021 2e kwartaal;0;;
312;B Delfstoffenwinning;Bedrijven en instellingen;2021 3e kwartaal;0;;
313;B Delfstoffenwinning;Bedrijven en instellingen;2021 4e kwartaal;0;;
314;B Delfstoffenwinning;Bedrijven en instellingen;2021;0;;
315;B Delfstoffenwinning;Bedrijven en instellingen;2022 1e kwartaal;0;;
316;B Delfstoffenwinning;Bedrijven en instellingen;2022 2e kwartaal;0;;
317;B Delfstoffenwinning;Bedrijven en instellingen;2022 3e kwartaal;0;;
318;B Delfstoffenwinning;Bedrijven en instellingen;2022 4e kwartaal;0;;
319;B Delfstoffenwinning;Bedrijven en instellingen;2022;0;;
320;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2015 1e kwartaal;0;;
321;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2015 2e kwartaal;0;;
322;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2015 3e kwartaal;0;;
323;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2015 4e kwartaal;0;;
324;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2015;0;;
325;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2016 1e kwartaal;0;;
326;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2016 2e kwartaal;0;;
327;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2016 3e kwartaal;0;;
328;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2016 4e kwartaal;0;;
329;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2016;0;;
330;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2017 1e kwartaal;0;;
331;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2017 2e kwartaal;0;;
332;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2017 3e kwartaal;0;;
333;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2017 4e kwartaal;0;;
334;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2017;0;;
335;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2018 1e kwartaal;0;;
336;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2018 2e kwartaal;0;;
337;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2018 3e kwartaal;0;;
338;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2018 4e kwartaal;0;;
339;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2018;0;;
340;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2019 1e kwartaal;0;;
341;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2019 2e kwartaal;0;;
342;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2019 3e kwartaal;0;;
343;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2019 4e kwartaal;0;;
344;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2019;0;;
345;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2020 1e kwartaal;0;;
346;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2020 2e kwartaal;0;;
347;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2020 3e kwartaal;0;;
348;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2020 4e kwartaal;0;;
349;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2020;0;;
350;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2021 1e kwartaal;0;;
351;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2021 2e kwartaal;0;;
352;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2021 3e kwartaal;0;;
353;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2021 4e kwartaal;0;;
354;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2021;0;;
355;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2022 1e kwartaal;0;;
356;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2022 2e kwartaal;0;;
357;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2022 3e kwartaal;0;;
358;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2022 4e kwartaal;0;;
359;B Delfstoffenwinning;Natuurlijk persoon met eenmanszaak;2022;0;;
360;C Industrie;Bedrijven, instellingen en eenmanszaken;2015 1e kwartaal;116;12.2;1273.0
361;C Industrie;Bedrijven, instellingen en eenmanszaken;2015 2e kwartaal;106;14.8;776.0
362;C Industrie;Bedrijven, instellingen en eenmanszaken;2015 3e kwartaal;83;16.7;1030.0
363;C Industrie;Bedrijven, instellingen en eenmanszaken;2015 4e kwartaal;87;13.4;736.0
364;C Industrie;Bedrijven, instellingen en eenmanszaken;2015;392;14.1;3815.0
365;C Industrie;Bedrijven, instellingen en eenmanszaken;2016 1e kwartaal;93;13.6;632.0
366;C Industrie;Bedrijven, instellingen en eenmanszaken;2016 2e kwartaal;92;12.1;785.0
367;C Industrie;Bedrijven, instellingen en eenmanszaken;2016 3e kwartaal;79;13.8;1054.0
368;C Industrie;Bedrijven, instellingen en eenmanszaken;2016 4e kwartaal;101;11.0;729.0
369;C Industrie;Bedrijven, instellingen en eenmanszaken;2016;365;12.5;3199.0
370;C Industrie;Bedrijven, instellingen en eenmanszaken;2017 1e kwartaal;64;12.2;750.0
371;C Industrie;Bedrijven, instellingen en eenmanszaken;2017 2e kwartaal;87;10.5;759.0
372;C Industrie;Bedrijven, instellingen en eenmanszaken;2017 3e kwartaal;63;12.3;499.0
373;C Industrie;Bedrijven, instellingen en eenmanszaken;2017 4e kwartaal;61;12.3;464.0
374;C Industrie;Bedrijven, instellingen en eenmanszaken;2017;275;11.7;2472.0
375;C Industrie;Bedrijven, instellingen en eenmanszaken;2018 1e kwartaal;74;13.4;551.0
376;C Industrie;Bedrijven, instellingen en eenmanszaken;2018 2e kwartaal;64;13.5;590.0
377;C Industrie;Bedrijven, instellingen en eenmanszaken;2018 3e kwartaal;51;11.4;513.0
378;C Industrie;Bedrijven, instellingen en eenmanszaken;2018 4e kwartaal;81;15.6;963.0
379;C Industrie;Bedrijven, instellingen en eenmanszaken;2018;270;13.7;2617.0
380;C Industrie;Bedrijven, instellingen en eenmanszaken;2019 1e kwartaal;65;12.0;769.0
381;C Industrie;Bedrijven, instellingen en eenmanszaken;2019 2e kwartaal;67;15.7;1037.0
382;C Industrie;Bedrijven, instellingen en eenmanszaken;2019 3e kwartaal;77;11.4;764.0
383;C Industrie;Bedrijven, instellingen en eenmanszaken;2019 4e kwartaal;55;12.3;345.0
384;C Industrie;Bedrijven, instellingen en eenmanszaken;2019;264;12.8;2914.0
385;C Industrie;Bedrijven, instellingen en eenmanszaken;2020 1e kwartaal;66;13.0;527.0
386;C Industrie;Bedrijven, instellingen en eenmanszaken;2020 2e kwartaal;62;12.8;544.0
387;C Industrie;Bedrijven, instellingen en eenmanszaken;2020 3e kwartaal;58;13.6;565.0
388;C Industrie;Bedrijven, instellingen en eenmanszaken;2020 4e kwartaal;40;13.0;364.0
389;C Industrie;Bedrijven, instellingen en eenmanszaken;2020;226;13.1;2000.0
390;C Industrie;Bedrijven, instellingen en eenmanszaken;2021 1e kwartaal;19;15.8;127.0
391;C Industrie;Bedrijven, instellingen en eenmanszaken;2021 2e kwartaal;24;11.3;255.0
392;C Industrie;Bedrijven, instellingen en eenmanszaken;2021 3e kwartaal;22;9.0;110.0
393;C Industrie;Bedrijven, instellingen en eenmanszaken;2021 4e kwartaal;37;13.1;457.0
394;C Industrie;Bedrijven, instellingen en eenmanszaken;2021;102;12.3;949.0
395;C Industrie;Bedrijven, instellingen en eenmanszaken;2022 1e kwartaal;27;9.2;118.0
396;C Industrie;Bedrijven, instellingen en eenmanszaken;2022 2e kwartaal;39;12.0;449.0
397;C Industrie;Bedrijven, instellingen en eenmanszaken;2022 3e kwartaal;34;13.1;266.0
398;C Industrie;Bedrijven, instellingen en eenmanszaken;2022 4e kwartaal;61;13.6;894.0
399;C Industrie;Bedrijven, instellingen en eenmanszaken;2022;161;12.4;1726.0
400;C Industrie;Bedrijven en instellingen;2015 1e kwartaal;102;12.8;1246.0
401;C Industrie;Bedrijven en instellingen;2015 2e kwartaal;97;14.2;759.0
402;C Industrie;Bedrijven en instellingen;2015 3e kwartaal;72;15.4;999.0
403;C Industrie;Bedrijven en instellingen;2015 4e kwartaal;79;13.9;704.0
404;C Industrie;Bedrijven en instellingen;2015;350;14.0;3708.0
405;C Industrie;Bedrijven en instellingen;2016 1e kwartaal;85;13.6;610.0
406;C Industrie;Bedrijven en instellingen;2016 2e kwartaal;82;12.8;774.0
407;C Industrie;Bedrijven en instellingen;2016 3e kwartaal;71;13.4;1036.0
408;C Industrie;Bedrijven en instellingen;2016 4e kwartaal;96;11.4;699.0
409;C Industrie;Bedrijven en instellingen;2016;334;12.7;3119.0
410;C Industrie;Bedrijven en instellingen;2017 1e kwartaal;59;12.1;734.0
411;C Industrie;Bedrijven en instellingen;2017 2e kwartaal;77;10.8;724.0
412;C Industrie;Bedrijven en instellingen;2017 3e kwartaal;55;10.6;476.0
413;C Industrie;Bedrijven en instellingen;2017 4e kwartaal;54;12.8;444.0
414;C Industrie;Bedrijven en instellingen;2017;245;11.5;2379.0
415;C Industrie;Bedrijven en instellingen;2018 1e kwartaal;73;13.5;550.0
416;C Industrie;Bedrijven en instellingen;2018 2e kwartaal;59;12.7;570.0
417;C Industrie;Bedrijven en instellingen;2018 3e kwartaal;47;11.9;505.0
418;C Industrie;Bedrijven en instellingen;2018 4e kwartaal;78;15.9;941.0
419;C Industrie;Bedrijven en instellingen;2018;257;13.8;2566.0
420;C Industrie;Bedrijven en instellingen;2019 1e kwartaal;60;12.6;751.0
421;C Industrie;Bedrijven en instellingen;2019 2e kwartaal;63;16.3;1029.0
422;C Industrie;Bedrijven en instellingen;2019 3e kwartaal;71;11.9;739.0
423;C Industrie;Bedrijven en instellingen;2019 4e kwartaal;50;12.6;341.0
424;C Industrie;Bedrijven en instellingen;2019;244;13.3;2860.0
425;C Industrie;Bedrijven en instellingen;2020 1e kwartaal;59;13.8;509.0
426;C Industrie;Bedrijven en instellingen;2020 2e kwartaal;56;12.3;534.0
427;C Industrie;Bedrijven en instellingen;2020 3e kwartaal;52;13.8;559.0
428;C Industrie;Bedrijven en instellingen;2020 4e kwartaal;33;13.5;337.0
429;C Industrie;Bedrijven en instellingen;2020;200;13.3;1939.0
430;C Industrie;Bedrijven en instellingen;2021 1e kwartaal;17;16.7;123.0
431;C Industrie;Bedrijven en instellingen;2021 2e kwartaal;21;12.4;246.0
432;C Industrie;Bedrijven en instellingen;2021 3e kwartaal;22;9.0;110.0
433;C Industrie;Bedrijven en instellingen;2021 4e kwartaal;34;13.9;454.0
434;C Industrie;Bedrijven en instellingen;2021;94;12.9;934.0
435;C Industrie;Bedrijven en instellingen;2022 1e kwartaal;24;9.3;113.0
436;C Industrie;Bedrijven en instellingen;2022 2e kwartaal;37;12.4;447.0
437;C Industrie;Bedrijven en instellingen;2022 3e kwartaal;31;14.0;260.0
438;C Industrie;Bedrijven en instellingen;2022 4e kwartaal;59;13.9;890.0
439;C Industrie;Bedrijven en instellingen;2022;151;12.8;1710.0
440;C Industrie;Natuurlijk persoon met eenmanszaak;2015 1e kwartaal;14;7.2;28.0
441;C Industrie;Natuurlijk persoon met eenmanszaak;2015 2e kwartaal;9;22.1;17.0
442;C Industrie;Natuurlijk persoon met eenmanszaak;2015 3e kwartaal;11;26.2;31.0
443;C Industrie;Natuurlijk persoon met eenmanszaak;2015 4e kwartaal;8;8.8;32.0
444;C Industrie;Natuurlijk persoon met eenmanszaak;2015;42;15.5;108.0
445;C Industrie;Natuurlijk persoon met eenmanszaak;2016 1e kwartaal;8;13.2;22.0
446;C Industrie;Natuurlijk persoon met eenmanszaak;2016 2e kwartaal;10;6.8;11.0
447;C Industrie;Natuurlijk persoon met eenmanszaak;2016 3e kwartaal;8;17.5;18.0
448;C Industrie;Natuurlijk persoon met eenmanszaak;2016 4e kwartaal;5;2.6;30.0
449;C Industrie;Natuurlijk persoon met eenmanszaak;2016;31;10.5;80.0
450;C Industrie;Natuurlijk persoon met eenmanszaak;2017 1e kwartaal;5;13.7;15.0
451;C Industrie;Natuurlijk persoon met eenmanszaak;2017 2e kwartaal;10;8.1;35.0
452;C Industrie;Natuurlijk persoon met eenmanszaak;2017 3e kwartaal;8;24.3;22.0
453;C Industrie;Natuurlijk persoon met eenmanszaak;2017 4e kwartaal;7;8.5;20.0
454;C Industrie;Natuurlijk persoon met eenmanszaak;2017;30;13.5;93.0
455;C Industrie;Natuurlijk persoon met eenmanszaak;2018 1e kwartaal;1;4.5;1.0
456;C Industrie;Natuurlijk persoon met eenmanszaak;2018 2e kwartaal;5;27.9;20.0
457;C Industrie;Natuurlijk persoon met eenmanszaak;2018 3e kwartaal;4;5.8;8.0
458;C Industrie;Natuurlijk persoon met eenmanszaak;2018 4e kwartaal;3;5.8;22.0
459;C Industrie;Natuurlijk persoon met eenmanszaak;2018;13;11.7;51.0
460;C Industrie;Natuurlijk persoon met eenmanszaak;2019 1e kwartaal;5;4.5;18.0
461;C Industrie;Natuurlijk persoon met eenmanszaak;2019 2e kwartaal;4;6.4;7.0
462;C Industrie;Natuurlijk persoon met eenmanszaak;2019 3e kwartaal;6;6.0;25.0
463;C Industrie;Natuurlijk persoon met eenmanszaak;2019 4e kwartaal;5;7.6;4.0
464;C Industrie;Natuurlijk persoon met eenmanszaak;2019;20;6.0;54.0
465;C Industrie;Natuurlijk persoon met eenmanszaak;2020 1e kwartaal;7;6.0;18.0
466;C Industrie;Natuurlijk persoon met eenmanszaak;2020 2e kwartaal;6;17.9;11.0
467;C Industrie;Natuurlijk persoon met eenmanszaak;2020 3e kwartaal;6;12.6;6.0
468;C Industrie;Natuurlijk persoon met eenmanszaak;2020 4e kwartaal;7;11.1;26.0
469;C Industrie;Natuurlijk persoon met eenmanszaak;2020;26;11.6;62.0
470;C Industrie;Natuurlijk persoon met eenmanszaak;2021 1e kwartaal;2;7.9;4.0
471;C Industrie;Natuurlijk persoon met eenmanszaak;2021 2e kwartaal;3;3.7;9.0
472;C Industrie;Natuurlijk persoon met eenmanszaak;2021 3e kwartaal;0;;
473;C Industrie;Natuurlijk persoon met eenmanszaak;2021 4e kwartaal;3;3.7;2.0
474;C Industrie;Natuurlijk persoon met eenmanszaak;2021;8;4.8;15.0
475;C Industrie;Natuurlijk persoon met eenmanszaak;2022 1e kwartaal;3;9.2;5.0
476;C Industrie;Natuurlijk persoon met eenmanszaak;2022 2e kwartaal;2;4.2;2.0
477;C Industrie;Natuurlijk persoon met eenmanszaak;2022 3e kwartaal;3;4.1;5.0
478;C Industrie;Natuurlijk persoon met eenmanszaak;2022 4e kwartaal;2;4.0;4.0
479;C Industrie;Natuurlijk persoon met eenmanszaak;2022;10;5.6;16.0
480;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2015 1e kwartaal;2;1.6;0.0
481;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2015 2e kwartaal;1;7.0;1.0
482;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2015 3e kwartaal;3;11.8;4.0
483;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2015 4e kwartaal;2;8.9;1.0
484;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2015;8;7.9;6.0
485;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2016 1e kwartaal;1;2.5;0.0
486;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2016 2e kwartaal;2;11.1;2.0
487;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2016 3e kwartaal;3;2.3;12.0
488;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2016 4e kwartaal;1;4.1;0.0
489;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2016;7;5.1;14.0
490;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2017 1e kwartaal;3;2.8;11.0
491;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2017 2e kwartaal;0;;
492;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2017 3e kwartaal;1;2.9;0.0
493;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2017 4e kwartaal;2;9.4;0.0
494;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2017;6;5.0;11.0
495;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2018 1e kwartaal;2;7.0;0.0
496;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2018 2e kwartaal;0;;
497;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2018 3e kwartaal;0;;
498;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2018 4e kwartaal;1;5.4;8.0
499;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2018;3;6.5;8.0
500;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2019 1e kwartaal;4;16.2;51.0
501;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2019 2e kwartaal;2;5.7;6.0
502;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2019 3e kwartaal;0;;
503;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2019 4e kwartaal;3;5.9;0.0
504;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2019;9;10.4;58.0
505;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2020 1e kwartaal;2;12.7;0.0
506;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2020 2e kwartaal;0;;
507;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2020 3e kwartaal;2;14.0;0.0
508;D Energievoorziening;Bedrijven, instellingen en eenmanszaken;2020 4e kwartaal;2;5.4;7.0
