ID;RegioS;Inkomensgroepen;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
7886;Maasbree;"1e 10%-groep; minder dan 10 600 euro";0.2;4.0
7887;Maasbree;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.0;22.0
7888;Maasbree;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.1;45.0
7889;Maasbree;"9e-10e 10%-groep; meer dan 37 600 euro";1.3;28.0
7890;Maastricht;Totaal huishouden;61.1;100.0
7891;Maastricht;"1e 10%-groep; minder dan 10 600 euro";12.5;21.0
7892;Maastricht;"2e 10%-groep; 10 600 tot 13 800 euro";6.7;11.0
7893;Maastricht;"3e 10%-groep; 13 800 tot 16 700 euro";6.9;11.0
7894;Maastricht;"4e 10%-groep; 16 700 tot 19 800 euro";5.7;9.0
7895;Maastricht;"5e 10%-groep; 19 800 tot 23 400 euro";5.5;9.0
7896;Maastricht;"6e 10%-groep; 23 400 tot 27 400 euro";5.6;9.0
7897;Maastricht;"7e 10%-groep; 27 400 tot 31 900 euro";5.0;8.0
7898;Maastricht;"8e 10%-groep; 31 900 tot 37 600 euro";4.7;8.0
7899;Maastricht;"9e 10%-groep; 37 600 tot 46 900 euro";4.4;7.0
7900;Maastricht;"10e 10%-groep; meer dan 46 900  euro";3.9;6.0
7901;Maastricht;"1e 10%-groep; minder dan 10 600 euro";12.5;21.0
7902;Maastricht;"2e-4e 10%-groep; 10 600 tot 19 800 euro";19.4;32.0
7903;Maastricht;"5e-8e 10%-groep; 19 800 tot 37 600 euro";20.8;34.0
7904;Maastricht;"9e-10e 10%-groep; meer dan 37 600 euro";8.4;14.0
7905;Margraten;Totaal huishouden;5.4;100.0
7906;Margraten;"1e 10%-groep; minder dan 10 600 euro";0.4;8.0
7907;Margraten;"2e 10%-groep; 10 600 tot 13 800 euro";0.4;8.0
7908;Margraten;"3e 10%-groep; 13 800 tot 16 700 euro";0.4;8.0
7909;Margraten;"4e 10%-groep; 16 700 tot 19 800 euro";0.4;8.0
7910;Margraten;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;8.0
7911;Margraten;"6e 10%-groep; 23 400 tot 27 400 euro";0.6;10.0
7912;Margraten;"7e 10%-groep; 27 400 tot 31 900 euro";0.6;12.0
7913;Margraten;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;12.0
7914;Margraten;"9e 10%-groep; 37 600 tot 46 900 euro";0.7;13.0
7915;Margraten;"10e 10%-groep; meer dan 46 900  euro";0.7;13.0
7916;Margraten;"1e 10%-groep; minder dan 10 600 euro";0.4;8.0
7917;Margraten;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.3;23.0
7918;Margraten;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.3;43.0
7919;Margraten;"9e-10e 10%-groep; meer dan 37 600 euro";1.4;26.0
7920;Meerssen;Totaal huishouden;8.4;100.0
7921;Meerssen;"1e 10%-groep; minder dan 10 600 euro";0.6;7.0
7922;Meerssen;"2e 10%-groep; 10 600 tot 13 800 euro";0.5;6.0
7923;Meerssen;"3e 10%-groep; 13 800 tot 16 700 euro";0.7;9.0
7924;Meerssen;"4e 10%-groep; 16 700 tot 19 800 euro";0.8;9.0
7925;Meerssen;"5e 10%-groep; 19 800 tot 23 400 euro";0.9;10.0
7926;Meerssen;"6e 10%-groep; 23 400 tot 27 400 euro";0.8;10.0
7927;Meerssen;"7e 10%-groep; 27 400 tot 31 900 euro";1.0;12.0
7928;Meerssen;"8e 10%-groep; 31 900 tot 37 600 euro";1.1;13.0
7929;Meerssen;"9e 10%-groep; 37 600 tot 46 900 euro";1.1;13.0
7930;Meerssen;"10e 10%-groep; meer dan 46 900  euro";1.0;11.0
7931;Meerssen;"1e 10%-groep; minder dan 10 600 euro";0.6;7.0
7932;Meerssen;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.0;24.0
7933;Meerssen;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.8;45.0
7934;Meerssen;"9e-10e 10%-groep; meer dan 37 600 euro";2.0;24.0
7935;Meijel;Totaal huishouden;2.2;100.0
7936;Meijel;"1e 10%-groep; minder dan 10 600 euro";;
7937;Meijel;"2e 10%-groep; 10 600 tot 13 800 euro";0.1;6.0
7938;Meijel;"3e 10%-groep; 13 800 tot 16 700 euro";0.2;8.0
7939;Meijel;"4e 10%-groep; 16 700 tot 19 800 euro";0.2;9.0
7940;Meijel;"5e 10%-groep; 19 800 tot 23 400 euro";0.2;9.0
7941;Meijel;"6e 10%-groep; 23 400 tot 27 400 euro";0.3;13.0
7942;Meijel;"7e 10%-groep; 27 400 tot 31 900 euro";0.3;12.0
7943;Meijel;"8e 10%-groep; 31 900 tot 37 600 euro";0.3;13.0
7944;Meijel;"9e 10%-groep; 37 600 tot 46 900 euro";0.3;15.0
7945;Meijel;"10e 10%-groep; meer dan 46 900  euro";0.2;10.0
7946;Meijel;"1e 10%-groep; minder dan 10 600 euro";;
7947;Meijel;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.5;23.0
7948;Meijel;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.1;48.0
7949;Meijel;"9e-10e 10%-groep; meer dan 37 600 euro";0.6;25.0
7950;Mook en Middelaar;Totaal huishouden;3.2;100.0
7951;Mook en Middelaar;"1e 10%-groep; minder dan 10 600 euro";0.1;3.0
7952;Mook en Middelaar;"2e 10%-groep; 10 600 tot 13 800 euro";0.2;7.0
7953;Mook en Middelaar;"3e 10%-groep; 13 800 tot 16 700 euro";0.3;8.0
7954;Mook en Middelaar;"4e 10%-groep; 16 700 tot 19 800 euro";0.3;9.0
7955;Mook en Middelaar;"5e 10%-groep; 19 800 tot 23 400 euro";0.3;9.0
7956;Mook en Middelaar;"6e 10%-groep; 23 400 tot 27 400 euro";0.3;9.0
7957;Mook en Middelaar;"7e 10%-groep; 27 400 tot 31 900 euro";0.3;10.0
7958;Mook en Middelaar;"8e 10%-groep; 31 900 tot 37 600 euro";0.4;13.0
7959;Mook en Middelaar;"9e 10%-groep; 37 600 tot 46 900 euro";0.4;13.0
7960;Mook en Middelaar;"10e 10%-groep; meer dan 46 900  euro";0.6;19.0
7961;Mook en Middelaar;"1e 10%-groep; minder dan 10 600 euro";0.1;3.0
7962;Mook en Middelaar;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.8;24.0
7963;Mook en Middelaar;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.3;40.0
7964;Mook en Middelaar;"9e-10e 10%-groep; meer dan 37 600 euro";1.0;32.0
7965;Nederweert;Totaal huishouden;6.0;100.0
7966;Nederweert;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
7967;Nederweert;"2e 10%-groep; 10 600 tot 13 800 euro";0.4;7.0
7968;Nederweert;"3e 10%-groep; 13 800 tot 16 700 euro";0.5;8.0
7969;Nederweert;"4e 10%-groep; 16 700 tot 19 800 euro";0.6;9.0
7970;Nederweert;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;8.0
7971;Nederweert;"6e 10%-groep; 23 400 tot 27 400 euro";0.7;11.0
7972;Nederweert;"7e 10%-groep; 27 400 tot 31 900 euro";0.8;13.0
7973;Nederweert;"8e 10%-groep; 31 900 tot 37 600 euro";0.8;13.0
7974;Nederweert;"9e 10%-groep; 37 600 tot 46 900 euro";0.8;13.0
7975;Nederweert;"10e 10%-groep; meer dan 46 900  euro";0.8;13.0
7976;Nederweert;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
7977;Nederweert;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.5;24.0
7978;Nederweert;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.7;45.0
7979;Nederweert;"9e-10e 10%-groep; meer dan 37 600 euro";1.6;26.0
7980;Nuth;Totaal huishouden;7.1;100.0
7981;Nuth;"1e 10%-groep; minder dan 10 600 euro";0.5;6.0
7982;Nuth;"2e 10%-groep; 10 600 tot 13 800 euro";0.7;10.0
7983;Nuth;"3e 10%-groep; 13 800 tot 16 700 euro";0.8;11.0
7984;Nuth;"4e 10%-groep; 16 700 tot 19 800 euro";0.7;10.0
7985;Nuth;"5e 10%-groep; 19 800 tot 23 400 euro";0.7;10.0
7986;Nuth;"6e 10%-groep; 23 400 tot 27 400 euro";0.7;10.0
7987;Nuth;"7e 10%-groep; 27 400 tot 31 900 euro";0.7;10.0
7988;Nuth;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;10.0
7989;Nuth;"9e 10%-groep; 37 600 tot 46 900 euro";0.8;12.0
7990;Nuth;"10e 10%-groep; meer dan 46 900  euro";0.8;11.0
7991;Nuth;"1e 10%-groep; minder dan 10 600 euro";0.5;6.0
7992;Nuth;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.2;31.0
7993;Nuth;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.8;40.0
7994;Nuth;"9e-10e 10%-groep; meer dan 37 600 euro";1.6;23.0
7995;Roermond;Totaal huishouden;20.8;100.0
7996;Roermond;"1e 10%-groep; minder dan 10 600 euro";2.2;11.0
7997;Roermond;"2e 10%-groep; 10 600 tot 13 800 euro";2.4;12.0
7998;Roermond;"3e 10%-groep; 13 800 tot 16 700 euro";2.5;12.0
7999;Roermond;"4e 10%-groep; 16 700 tot 19 800 euro";2.3;11.0
8000;Roermond;"5e 10%-groep; 19 800 tot 23 400 euro";2.1;10.0
8001;Roermond;"6e 10%-groep; 23 400 tot 27 400 euro";2.1;10.0
8002;Roermond;"7e 10%-groep; 27 400 tot 31 900 euro";2.0;10.0
8003;Roermond;"8e 10%-groep; 31 900 tot 37 600 euro";1.9;9.0
8004;Roermond;"9e 10%-groep; 37 600 tot 46 900 euro";1.8;8.0
8005;Roermond;"10e 10%-groep; meer dan 46 900  euro";1.4;7.0
8006;Roermond;"1e 10%-groep; minder dan 10 600 euro";2.2;11.0
8007;Roermond;"2e-4e 10%-groep; 10 600 tot 19 800 euro";7.2;35.0
8008;Roermond;"5e-8e 10%-groep; 19 800 tot 37 600 euro";8.2;39.0
8009;Roermond;"9e-10e 10%-groep; meer dan 37 600 euro";3.2;15.0
8010;Schinnen;Totaal huishouden;5.6;100.0
8011;Schinnen;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
8012;Schinnen;"2e 10%-groep; 10 600 tot 13 800 euro";0.5;9.0
8013;Schinnen;"3e 10%-groep; 13 800 tot 16 700 euro";0.4;8.0
8014;Schinnen;"4e 10%-groep; 16 700 tot 19 800 euro";0.5;9.0
8015;Schinnen;"5e 10%-groep; 19 800 tot 23 400 euro";0.6;11.0
8016;Schinnen;"6e 10%-groep; 23 400 tot 27 400 euro";0.6;11.0
8017;Schinnen;"7e 10%-groep; 27 400 tot 31 900 euro";0.6;11.0
8018;Schinnen;"8e 10%-groep; 31 900 tot 37 600 euro";0.8;14.0
8019;Schinnen;"9e 10%-groep; 37 600 tot 46 900 euro";0.7;12.0
8020;Schinnen;"10e 10%-groep; meer dan 46 900  euro";0.6;11.0
8021;Schinnen;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
8022;Schinnen;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.4;26.0
8023;Schinnen;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.6;47.0
8024;Schinnen;"9e-10e 10%-groep; meer dan 37 600 euro";1.3;23.0
8025;Sevenum;Totaal huishouden;2.7;100.0
8026;Sevenum;"1e 10%-groep; minder dan 10 600 euro";0.1;4.0
8027;Sevenum;"2e 10%-groep; 10 600 tot 13 800 euro";0.2;8.0
8028;Sevenum;"3e 10%-groep; 13 800 tot 16 700 euro";0.2;8.0
8029;Sevenum;"4e 10%-groep; 16 700 tot 19 800 euro";0.2;8.0
8030;Sevenum;"5e 10%-groep; 19 800 tot 23 400 euro";0.3;10.0
8031;Sevenum;"6e 10%-groep; 23 400 tot 27 400 euro";0.3;12.0
8032;Sevenum;"7e 10%-groep; 27 400 tot 31 900 euro";0.4;14.0
8033;Sevenum;"8e 10%-groep; 31 900 tot 37 600 euro";0.3;11.0
8034;Sevenum;"9e 10%-groep; 37 600 tot 46 900 euro";0.4;13.0
8035;Sevenum;"10e 10%-groep; meer dan 46 900  euro";0.4;13.0
8036;Sevenum;"1e 10%-groep; minder dan 10 600 euro";0.1;4.0
8037;Sevenum;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.7;24.0
8038;Sevenum;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.3;46.0
8039;Sevenum;"9e-10e 10%-groep; meer dan 37 600 euro";0.7;26.0
8040;Simpelveld;Totaal huishouden;4.8;100.0
8041;Simpelveld;"1e 10%-groep; minder dan 10 600 euro";0.3;6.0
8042;Simpelveld;"2e 10%-groep; 10 600 tot 13 800 euro";0.4;8.0
8043;Simpelveld;"3e 10%-groep; 13 800 tot 16 700 euro";0.6;12.0
8044;Simpelveld;"4e 10%-groep; 16 700 tot 19 800 euro";0.3;7.0
8045;Simpelveld;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;10.0
8046;Simpelveld;"6e 10%-groep; 23 400 tot 27 400 euro";0.5;11.0
8047;Simpelveld;"7e 10%-groep; 27 400 tot 31 900 euro";0.7;14.0
8048;Simpelveld;"8e 10%-groep; 31 900 tot 37 600 euro";0.6;12.0
8049;Simpelveld;"9e 10%-groep; 37 600 tot 46 900 euro";0.5;11.0
8050;Simpelveld;"10e 10%-groep; meer dan 46 900  euro";0.3;7.0
8051;Simpelveld;"1e 10%-groep; minder dan 10 600 euro";0.3;6.0
8052;Simpelveld;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.3;28.0
8053;Simpelveld;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.3;48.0
8054;Simpelveld;"9e-10e 10%-groep; meer dan 37 600 euro";0.9;18.0
8055;Stein;Totaal huishouden;11.0;100.0
8056;Stein;"1e 10%-groep; minder dan 10 600 euro";0.5;5.0
8057;Stein;"2e 10%-groep; 10 600 tot 13 800 euro";0.9;8.0
8058;Stein;"3e 10%-groep; 13 800 tot 16 700 euro";1.2;11.0
8059;Stein;"4e 10%-groep; 16 700 tot 19 800 euro";1.0;10.0
8060;Stein;"5e 10%-groep; 19 800 tot 23 400 euro";1.2;11.0
8061;Stein;"6e 10%-groep; 23 400 tot 27 400 euro";1.3;12.0
8062;Stein;"7e 10%-groep; 27 400 tot 31 900 euro";1.3;12.0
8063;Stein;"8e 10%-groep; 31 900 tot 37 600 euro";1.4;13.0
8064;Stein;"9e 10%-groep; 37 600 tot 46 900 euro";1.2;11.0
8065;Stein;"10e 10%-groep; meer dan 46 900  euro";0.9;8.0
8066;Stein;"1e 10%-groep; minder dan 10 600 euro";0.5;5.0
8067;Stein;"2e-4e 10%-groep; 10 600 tot 19 800 euro";3.1;29.0
8068;Stein;"5e-8e 10%-groep; 19 800 tot 37 600 euro";5.2;48.0
8069;Stein;"9e-10e 10%-groep; meer dan 37 600 euro";2.1;19.0
8070;Susteren;Totaal huishouden;5.4;100.0
8071;Susteren;"1e 10%-groep; minder dan 10 600 euro";0.3;6.0
8072;Susteren;"2e 10%-groep; 10 600 tot 13 800 euro";0.5;9.0
8073;Susteren;"3e 10%-groep; 13 800 tot 16 700 euro";0.5;9.0
8074;Susteren;"4e 10%-groep; 16 700 tot 19 800 euro";0.5;10.0
8075;Susteren;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;10.0
8076;Susteren;"6e 10%-groep; 23 400 tot 27 400 euro";0.6;11.0
8077;Susteren;"7e 10%-groep; 27 400 tot 31 900 euro";0.7;13.0
8078;Susteren;"8e 10%-groep; 31 900 tot 37 600 euro";0.6;11.0
8079;Susteren;"9e 10%-groep; 37 600 tot 46 900 euro";0.6;11.0
8080;Susteren;"10e 10%-groep; meer dan 46 900  euro";0.5;10.0
8081;Susteren;"1e 10%-groep; minder dan 10 600 euro";0.3;6.0
8082;Susteren;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.5;28.0
8083;Susteren;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.4;45.0
8084;Susteren;"9e-10e 10%-groep; meer dan 37 600 euro";1.1;21.0
8085;Swalmen;Totaal huishouden;3.6;100.0
8086;Swalmen;"1e 10%-groep; minder dan 10 600 euro";0.2;6.0
8087;Swalmen;"2e 10%-groep; 10 600 tot 13 800 euro";0.5;13.0
8088;Swalmen;"3e 10%-groep; 13 800 tot 16 700 euro";0.4;10.0
8089;Swalmen;"4e 10%-groep; 16 700 tot 19 800 euro";0.3;9.0
8090;Swalmen;"5e 10%-groep; 19 800 tot 23 400 euro";0.4;10.0
8091;Swalmen;"6e 10%-groep; 23 400 tot 27 400 euro";0.4;11.0
8092;Swalmen;"7e 10%-groep; 27 400 tot 31 900 euro";0.4;11.0
8093;Swalmen;"8e 10%-groep; 31 900 tot 37 600 euro";0.4;11.0
8094;Swalmen;"9e 10%-groep; 37 600 tot 46 900 euro";0.4;10.0
8095;Swalmen;"10e 10%-groep; meer dan 46 900  euro";0.3;8.0
8096;Swalmen;"1e 10%-groep; minder dan 10 600 euro";0.2;6.0
8097;Swalmen;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.2;32.0
8098;Swalmen;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.6;44.0
8099;Swalmen;"9e-10e 10%-groep; meer dan 37 600 euro";0.6;18.0
8100;Thorn;Totaal huishouden;1.1;100.0
8101;Thorn;"1e 10%-groep; minder dan 10 600 euro";;
8102;Thorn;"2e 10%-groep; 10 600 tot 13 800 euro";0.1;12.0
8103;Thorn;"3e 10%-groep; 13 800 tot 16 700 euro";0.1;12.0
8104;Thorn;"4e 10%-groep; 16 700 tot 19 800 euro";0.1;9.0
8105;Thorn;"5e 10%-groep; 19 800 tot 23 400 euro";0.1;13.0
8106;Thorn;"6e 10%-groep; 23 400 tot 27 400 euro";0.1;7.0
8107;Thorn;"7e 10%-groep; 27 400 tot 31 900 euro";0.2;14.0
8108;Thorn;"8e 10%-groep; 31 900 tot 37 600 euro";0.1;10.0
8109;Thorn;"9e 10%-groep; 37 600 tot 46 900 euro";0.1;11.0
8110;Thorn;"10e 10%-groep; meer dan 46 900  euro";0.1;10.0
8111;Thorn;"1e 10%-groep; minder dan 10 600 euro";;
8112;Thorn;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.4;32.0
8113;Thorn;"5e-8e 10%-groep; 19 800 tot 37 600 euro";0.5;43.0
8114;Thorn;"9e-10e 10%-groep; meer dan 37 600 euro";0.2;20.0
8115;Vaals;Totaal huishouden;4.9;100.0
8116;Vaals;"1e 10%-groep; minder dan 10 600 euro";0.7;14.0
8117;Vaals;"2e 10%-groep; 10 600 tot 13 800 euro";0.6;12.0
8118;Vaals;"3e 10%-groep; 13 800 tot 16 700 euro";0.7;14.0
8119;Vaals;"4e 10%-groep; 16 700 tot 19 800 euro";0.5;9.0
8120;Vaals;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;10.0
8121;Vaals;"6e 10%-groep; 23 400 tot 27 400 euro";0.4;9.0
8122;Vaals;"7e 10%-groep; 27 400 tot 31 900 euro";0.4;8.0
8123;Vaals;"8e 10%-groep; 31 900 tot 37 600 euro";0.3;7.0
8124;Vaals;"9e 10%-groep; 37 600 tot 46 900 euro";0.4;8.0
8125;Vaals;"10e 10%-groep; meer dan 46 900  euro";0.5;9.0
8126;Vaals;"1e 10%-groep; minder dan 10 600 euro";0.7;14.0
8127;Vaals;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.7;35.0
8128;Vaals;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.6;34.0
8129;Vaals;"9e-10e 10%-groep; meer dan 37 600 euro";0.8;17.0
8130;Venlo;Totaal huishouden;40.3;100.0
8131;Venlo;"1e 10%-groep; minder dan 10 600 euro";3.4;8.0
8132;Venlo;"2e 10%-groep; 10 600 tot 13 800 euro";5.1;13.0
8133;Venlo;"3e 10%-groep; 13 800 tot 16 700 euro";4.5;11.0
8134;Venlo;"4e 10%-groep; 16 700 tot 19 800 euro";4.3;11.0
8135;Venlo;"5e 10%-groep; 19 800 tot 23 400 euro";4.4;11.0
8136;Venlo;"6e 10%-groep; 23 400 tot 27 400 euro";4.4;11.0
8137;Venlo;"7e 10%-groep; 27 400 tot 31 900 euro";4.1;10.0
8138;Venlo;"8e 10%-groep; 31 900 tot 37 600 euro";3.8;9.0
8139;Venlo;"9e 10%-groep; 37 600 tot 46 900 euro";3.5;9.0
8140;Venlo;"10e 10%-groep; meer dan 46 900  euro";2.8;7.0
8141;Venlo;"1e 10%-groep; minder dan 10 600 euro";3.4;8.0
8142;Venlo;"2e-4e 10%-groep; 10 600 tot 19 800 euro";13.9;35.0
8143;Venlo;"5e-8e 10%-groep; 19 800 tot 37 600 euro";16.7;41.0
8144;Venlo;"9e-10e 10%-groep; meer dan 37 600 euro";6.3;16.0
8145;Venray;Totaal huishouden;15.7;100.0
8146;Venray;"1e 10%-groep; minder dan 10 600 euro";1.4;9.0
8147;Venray;"2e 10%-groep; 10 600 tot 13 800 euro";1.4;9.0
8148;Venray;"3e 10%-groep; 13 800 tot 16 700 euro";1.4;9.0
8149;Venray;"4e 10%-groep; 16 700 tot 19 800 euro";1.7;11.0
8150;Venray;"5e 10%-groep; 19 800 tot 23 400 euro";1.6;10.0
8151;Venray;"6e 10%-groep; 23 400 tot 27 400 euro";1.6;10.0
8152;Venray;"7e 10%-groep; 27 400 tot 31 900 euro";1.8;11.0
8153;Venray;"8e 10%-groep; 31 900 tot 37 600 euro";1.6;10.0
8154;Venray;"9e 10%-groep; 37 600 tot 46 900 euro";1.7;11.0
8155;Venray;"10e 10%-groep; meer dan 46 900  euro";1.6;10.0
8156;Venray;"1e 10%-groep; minder dan 10 600 euro";1.4;9.0
8157;Venray;"2e-4e 10%-groep; 10 600 tot 19 800 euro";4.4;28.0
8158;Venray;"5e-8e 10%-groep; 19 800 tot 37 600 euro";6.6;42.0
8159;Venray;"9e-10e 10%-groep; meer dan 37 600 euro";3.3;21.0
8160;Voerendaal;Totaal huishouden;5.3;100.0
8161;Voerendaal;"1e 10%-groep; minder dan 10 600 euro";0.2;4.0
8162;Voerendaal;"2e 10%-groep; 10 600 tot 13 800 euro";0.4;7.0
8163;Voerendaal;"3e 10%-groep; 13 800 tot 16 700 euro";0.5;10.0
8164;Voerendaal;"4e 10%-groep; 16 700 tot 19 800 euro";0.4;8.0
8165;Voerendaal;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;10.0
8166;Voerendaal;"6e 10%-groep; 23 400 tot 27 400 euro";0.6;12.0
8167;Voerendaal;"7e 10%-groep; 27 400 tot 31 900 euro";0.6;12.0
8168;Voerendaal;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;13.0
8169;Voerendaal;"9e 10%-groep; 37 600 tot 46 900 euro";0.8;14.0
8170;Voerendaal;"10e 10%-groep; meer dan 46 900  euro";0.6;11.0
8171;Voerendaal;"1e 10%-groep; minder dan 10 600 euro";0.2;4.0
8172;Voerendaal;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.3;24.0
8173;Voerendaal;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.5;47.0
8174;Voerendaal;"9e-10e 10%-groep; meer dan 37 600 euro";1.3;25.0
8175;Weert;Totaal huishouden;20.3;100.0
8176;Weert;"1e 10%-groep; minder dan 10 600 euro";1.3;6.0
8177;Weert;"2e 10%-groep; 10 600 tot 13 800 euro";1.9;9.0
8178;Weert;"3e 10%-groep; 13 800 tot 16 700 euro";2.0;10.0
8179;Weert;"4e 10%-groep; 16 700 tot 19 800 euro";2.1;10.0
8180;Weert;"5e 10%-groep; 19 800 tot 23 400 euro";2.1;10.0
8181;Weert;"6e 10%-groep; 23 400 tot 27 400 euro";2.2;11.0
8182;Weert;"7e 10%-groep; 27 400 tot 31 900 euro";2.1;11.0
8183;Weert;"8e 10%-groep; 31 900 tot 37 600 euro";2.3;12.0
8184;Weert;"9e 10%-groep; 37 600 tot 46 900 euro";2.2;11.0
8185;Weert;"10e 10%-groep; meer dan 46 900  euro";2.0;10.0
8186;Weert;"1e 10%-groep; minder dan 10 600 euro";1.3;6.0
8187;Weert;"2e-4e 10%-groep; 10 600 tot 19 800 euro";6.0;29.0
8188;Weert;"5e-8e 10%-groep; 19 800 tot 37 600 euro";8.8;43.0
8189;Weert;"9e-10e 10%-groep; meer dan 37 600 euro";4.2;21.0
8190;Meerlo-Wanssum;Totaal huishouden;2.8;100.0
8191;Meerlo-Wanssum;"1e 10%-groep; minder dan 10 600 euro";0.1;3.0
8192;Meerlo-Wanssum;"2e 10%-groep; 10 600 tot 13 800 euro";0.2;7.0
8193;Meerlo-Wanssum;"3e 10%-groep; 13 800 tot 16 700 euro";0.2;7.0
8194;Meerlo-Wanssum;"4e 10%-groep; 16 700 tot 19 800 euro";0.3;9.0
8195;Meerlo-Wanssum;"5e 10%-groep; 19 800 tot 23 400 euro";0.3;10.0
8196;Meerlo-Wanssum;"6e 10%-groep; 23 400 tot 27 400 euro";0.4;13.0
8197;Meerlo-Wanssum;"7e 10%-groep; 27 400 tot 31 900 euro";0.4;14.0
8198;Meerlo-Wanssum;"8e 10%-groep; 31 900 tot 37 600 euro";0.4;14.0
8199;Meerlo-Wanssum;"9e 10%-groep; 37 600 tot 46 900 euro";0.3;11.0
8200;Meerlo-Wanssum;"10e 10%-groep; meer dan 46 900  euro";0.3;11.0
8201;Meerlo-Wanssum;"1e 10%-groep; minder dan 10 600 euro";0.1;3.0
8202;Meerlo-Wanssum;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.7;23.0
8203;Meerlo-Wanssum;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.5;51.0
8204;Meerlo-Wanssum;"9e-10e 10%-groep; meer dan 37 600 euro";0.6;22.0
8205;Valkenburg aan de Geul;Totaal huishouden;8.0;100.0
8206;Valkenburg aan de Geul;"1e 10%-groep; minder dan 10 600 euro";0.8;10.0
8207;Valkenburg aan de Geul;"2e 10%-groep; 10 600 tot 13 800 euro";0.8;10.0
8208;Valkenburg aan de Geul;"3e 10%-groep; 13 800 tot 16 700 euro";0.9;11.0
8209;Valkenburg aan de Geul;"4e 10%-groep; 16 700 tot 19 800 euro";0.9;11.0
8210;Valkenburg aan de Geul;"5e 10%-groep; 19 800 tot 23 400 euro";0.8;10.0
8211;Valkenburg aan de Geul;"6e 10%-groep; 23 400 tot 27 400 euro";0.7;8.0
8212;Valkenburg aan de Geul;"7e 10%-groep; 27 400 tot 31 900 euro";0.8;10.0
8213;Valkenburg aan de Geul;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;9.0
8214;Valkenburg aan de Geul;"9e 10%-groep; 37 600 tot 46 900 euro";0.8;10.0
8215;Valkenburg aan de Geul;"10e 10%-groep; meer dan 46 900  euro";0.8;10.0
8216;Valkenburg aan de Geul;"1e 10%-groep; minder dan 10 600 euro";0.8;10.0
8217;Valkenburg aan de Geul;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.5;32.0
8218;Valkenburg aan de Geul;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.0;38.0
8219;Valkenburg aan de Geul;"9e-10e 10%-groep; meer dan 37 600 euro";1.6;20.0
8220;Lelystad;Totaal huishouden;27.8;100.0
8221;Lelystad;"1e 10%-groep; minder dan 10 600 euro";2.3;8.0
8222;Lelystad;"2e 10%-groep; 10 600 tot 13 800 euro";2.7;10.0
8223;Lelystad;"3e 10%-groep; 13 800 tot 16 700 euro";3.2;11.0
8224;Lelystad;"4e 10%-groep; 16 700 tot 19 800 euro";3.1;11.0
8225;Lelystad;"5e 10%-groep; 19 800 tot 23 400 euro";2.9;10.0
8226;Lelystad;"6e 10%-groep; 23 400 tot 27 400 euro";3.0;11.0
