ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
4486;Totaal mannen en vrouwen;42 jaar;1964;0.0019;95397.0;181.0;34.99
4487;Totaal mannen en vrouwen;42 jaar;1965;0.00183;95453.0;174.0;34.78
4488;Totaal mannen en vrouwen;42 jaar;1961 tot 1966;0.0019;95301.0;181.0;34.8
4489;Totaal mannen en vrouwen;42 jaar;1966;0.00199;95390.0;190.0;34.77
4490;Totaal mannen en vrouwen;42 jaar;1967;0.00203;95478.0;194.0;34.99
4491;Totaal mannen en vrouwen;42 jaar;1968;0.002;95459.0;191.0;34.79
4492;Totaal mannen en vrouwen;42 jaar;1969;0.00201;95535.0;192.0;34.69
4493;Totaal mannen en vrouwen;42 jaar;1970;0.00199;95603.0;190.0;34.68
4494;Totaal mannen en vrouwen;42 jaar;1966 tot 1971;0.002;95496.0;191.0;34.78
4495;Totaal mannen en vrouwen;42 jaar;1971;0.0018;95744.0;172.0;34.82
4496;Totaal mannen en vrouwen;42 jaar;1972;0.00211;95757.0;202.0;34.71
4497;Totaal mannen en vrouwen;42 jaar;1973;0.00197;95803.0;189.0;35.12
4498;Totaal mannen en vrouwen;42 jaar;1974;0.00192;96070.0;184.0;35.4
4499;Totaal mannen en vrouwen;42 jaar;1975;0.00172;96258.0;165.0;35.22
4500;Totaal mannen en vrouwen;42 jaar;1971 tot 1976;0.0019;95922.0;183.0;35.06
4501;Totaal mannen en vrouwen;42 jaar;1976;0.00174;96256.0;167.0;35.38
4502;Totaal mannen en vrouwen;42 jaar;1977;0.00177;96333.0;171.0;35.91
4503;Totaal mannen en vrouwen;42 jaar;1978;0.00171;96378.0;165.0;35.81
4504;Totaal mannen en vrouwen;42 jaar;1979;0.00186;96662.0;180.0;36.14
4505;Totaal mannen en vrouwen;42 jaar;1980;0.00165;96683.0;160.0;36.25
4506;Totaal mannen en vrouwen;42 jaar;1976 tot 1981;0.00175;96468.0;168.0;35.9
4507;Totaal mannen en vrouwen;42 jaar;1981;0.00158;96776.0;153.0;36.4
4508;Totaal mannen en vrouwen;42 jaar;1982;0.00162;96817.0;157.0;36.43
4509;Totaal mannen en vrouwen;42 jaar;1983;0.00151;96866.0;146.0;36.59
4510;Totaal mannen en vrouwen;42 jaar;1984;0.00154;96911.0;149.0;36.64
4511;Totaal mannen en vrouwen;42 jaar;1985;0.00159;97029.0;155.0;36.62
4512;Totaal mannen en vrouwen;42 jaar;1981 tot 1986;0.00157;96880.0;152.0;36.54
4513;Totaal mannen en vrouwen;42 jaar;1986;0.00162;97019.0;157.0;36.61
4514;Totaal mannen en vrouwen;42 jaar;1987;0.00149;97105.0;145.0;37.02
4515;Totaal mannen en vrouwen;42 jaar;1988;0.00145;97215.0;141.0;37.12
4516;Totaal mannen en vrouwen;42 jaar;1989;0.00144;97182.0;140.0;36.97
4517;Totaal mannen en vrouwen;42 jaar;1990;0.00146;97146.0;141.0;37.19
4518;Totaal mannen en vrouwen;42 jaar;1986 tot 1991;0.00148;97136.0;144.0;36.98
4519;Totaal mannen en vrouwen;42 jaar;1991;0.00152;97214.0;147.0;37.27
4520;Totaal mannen en vrouwen;42 jaar;1992;0.00161;97269.0;157.0;37.44
4521;Totaal mannen en vrouwen;42 jaar;1993;0.00142;97247.0;138.0;37.11
4522;Totaal mannen en vrouwen;42 jaar;1994;0.00165;97406.0;160.0;37.5
4523;Totaal mannen en vrouwen;42 jaar;1995;0.0015;97385.0;146.0;37.53
4524;Totaal mannen en vrouwen;42 jaar;1991 tot 1996;0.00154;97301.0;150.0;37.37
4525;Totaal mannen en vrouwen;42 jaar;1996;0.0016;97430.0;156.0;37.54
4526;Totaal mannen en vrouwen;42 jaar;1997;0.00138;97564.0;134.0;37.83
4527;Totaal mannen en vrouwen;42 jaar;1998;0.00153;97656.0;149.0;37.86
4528;Totaal mannen en vrouwen;42 jaar;1999;0.0015;97567.0;146.0;37.87
4529;Totaal mannen en vrouwen;42 jaar;2000;0.00145;97636.0;142.0;38.0
4530;Totaal mannen en vrouwen;42 jaar;1996 tot 2001;0.00149;97569.0;146.0;37.82
4531;Totaal mannen en vrouwen;42 jaar;2001;0.00139;97669.0;135.0;38.18
4532;Totaal mannen en vrouwen;42 jaar;2002;0.00132;97721.0;129.0;38.23
4533;Totaal mannen en vrouwen;42 jaar;2003;0.00142;97817.0;139.0;38.43
4534;Totaal mannen en vrouwen;42 jaar;2004;0.00126;97994.0;124.0;38.9
4535;Totaal mannen en vrouwen;42 jaar;2005;0.00113;97985.0;110.0;39.18
4536;Totaal mannen en vrouwen;42 jaar;2001 tot 2006;0.0013;97835.0;127.0;38.59
4537;Totaal mannen en vrouwen;42 jaar;2006;0.00108;98114.0;106.0;39.46
4538;Totaal mannen en vrouwen;42 jaar;2007;0.00096;98184.0;95.0;39.82
4539;Totaal mannen en vrouwen;42 jaar;2008;0.0011;98244.0;108.0;39.92
4540;Totaal mannen en vrouwen;42 jaar;2009;0.00103;98299.0;101.0;40.18
4541;Totaal mannen en vrouwen;42 jaar;2010;0.00096;98356.0;95.0;40.31
4542;Totaal mannen en vrouwen;42 jaar;2006 tot 2011;0.00103;98236.0;101.0;39.94
4543;Totaal mannen en vrouwen;42 jaar;2011;0.00114;98370.0;113.0;40.57
4544;Totaal mannen en vrouwen;42 jaar;2012;0.00102;98373.0;100.0;40.53
4545;Totaal mannen en vrouwen;42 jaar;2013;0.00093;98432.0;91.0;40.73
4546;Totaal mannen en vrouwen;42 jaar;2014;0.00096;98446.0;94.0;41.09
4547;Totaal mannen en vrouwen;42 jaar;2015;0.00088;98513.0;86.0;40.87
4548;Totaal mannen en vrouwen;42 jaar;2011 tot 2016;0.00099;98423.0;97.0;40.76
4549;Totaal mannen en vrouwen;42 jaar;2016;0.00083;98469.0;81.0;40.96
4550;Totaal mannen en vrouwen;42 jaar;2017;0.00092;98467.0;91.0;41.16
4551;Totaal mannen en vrouwen;42 jaar;2018;0.00096;98509.0;95.0;41.18
4552;Totaal mannen en vrouwen;42 jaar;2019;0.00083;98473.0;82.0;41.48
4553;Totaal mannen en vrouwen;42 jaar;2020;0.00093;98433.0;92.0;40.82
4554;Totaal mannen en vrouwen;42 jaar;2016 tot 2021;0.00089;98472.0;88.0;41.12
4555;Totaal mannen en vrouwen;42 jaar;2021;0.00089;98454.0;87.0;40.77
4556;Totaal mannen en vrouwen;42 jaar;2022;0.00105;98437.0;103.0;41.05
4557;Totaal mannen en vrouwen;42 jaar;2023;0.00088;98412.0;87.0;41.29
4558;Totaal mannen en vrouwen;43 jaar;1861 tot 1866;;;;
4559;Totaal mannen en vrouwen;43 jaar;1866 tot 1871;;;;
4560;Totaal mannen en vrouwen;43 jaar;1871 tot 1876;;;;
4561;Totaal mannen en vrouwen;43 jaar;1876 tot 1881;;;;
4562;Totaal mannen en vrouwen;43 jaar;1881 tot 1886;;;;
4563;Totaal mannen en vrouwen;43 jaar;1886 tot 1891;;;;
4564;Totaal mannen en vrouwen;43 jaar;1891 tot 1896;;;;
4565;Totaal mannen en vrouwen;43 jaar;1896 tot 1901;;;;
4566;Totaal mannen en vrouwen;43 jaar;1901 tot 1906;;;;
4567;Totaal mannen en vrouwen;43 jaar;1906 tot 1911;;;;
4568;Totaal mannen en vrouwen;43 jaar;1911 tot 1916;;;;
4569;Totaal mannen en vrouwen;43 jaar;1916 tot 1921;;;;
4570;Totaal mannen en vrouwen;43 jaar;1921 tot 1926;;;;
4571;Totaal mannen en vrouwen;43 jaar;1926 tot 1931;;;;
4572;Totaal mannen en vrouwen;43 jaar;1931 tot 1936;;;;
4573;Totaal mannen en vrouwen;43 jaar;1936 tot 1941;;;;
4574;Totaal mannen en vrouwen;43 jaar;1941 tot 1946;;;;
4575;Totaal mannen en vrouwen;43 jaar;1950;0.00246;93049.0;229.0;33.13
4576;Totaal mannen en vrouwen;43 jaar;1946 tot 1951;;;;
4577;Totaal mannen en vrouwen;43 jaar;1951;0.00236;93030.0;220.0;33.2
4578;Totaal mannen en vrouwen;43 jaar;1952;0.00246;93667.0;231.0;33.46
4579;Totaal mannen en vrouwen;43 jaar;1953;0.00256;93271.0;239.0;33.22
4580;Totaal mannen en vrouwen;43 jaar;1954;0.00243;94095.0;228.0;33.45
4581;Totaal mannen en vrouwen;43 jaar;1955;0.00233;94264.0;219.0;33.45
4582;Totaal mannen en vrouwen;43 jaar;1951 tot 1956;0.00243;93666.0;227.0;33.36
4583;Totaal mannen en vrouwen;43 jaar;1956;0.00208;94474.0;196.0;33.33
4584;Totaal mannen en vrouwen;43 jaar;1957;0.00222;94579.0;210.0;33.71
4585;Totaal mannen en vrouwen;43 jaar;1958;0.00253;94771.0;240.0;33.79
4586;Totaal mannen en vrouwen;43 jaar;1959;0.00224;94624.0;212.0;33.9
4587;Totaal mannen en vrouwen;43 jaar;1960;0.00218;94915.0;207.0;33.88
4588;Totaal mannen en vrouwen;43 jaar;1956 tot 1961;0.00225;94677.0;213.0;33.73
4589;Totaal mannen en vrouwen;43 jaar;1961;0.00231;95040.0;220.0;34.03
4590;Totaal mannen en vrouwen;43 jaar;1962;0.00205;94914.0;195.0;33.73
4591;Totaal mannen en vrouwen;43 jaar;1963;0.00196;95156.0;186.0;33.7
4592;Totaal mannen en vrouwen;43 jaar;1964;0.00215;95216.0;204.0;34.05
4593;Totaal mannen en vrouwen;43 jaar;1965;0.0021;95279.0;200.0;33.84
4594;Totaal mannen en vrouwen;43 jaar;1961 tot 1966;0.00211;95120.0;201.0;33.87
4595;Totaal mannen en vrouwen;43 jaar;1966;0.00235;95200.0;224.0;33.84
4596;Totaal mannen en vrouwen;43 jaar;1967;0.00224;95284.0;213.0;34.06
4597;Totaal mannen en vrouwen;43 jaar;1968;0.00225;95268.0;214.0;33.86
4598;Totaal mannen en vrouwen;43 jaar;1969;0.00233;95343.0;222.0;33.75
4599;Totaal mannen en vrouwen;43 jaar;1970;0.00225;95413.0;214.0;33.74
4600;Totaal mannen en vrouwen;43 jaar;1966 tot 1971;0.00228;95305.0;218.0;33.85
4601;Totaal mannen en vrouwen;43 jaar;1971;0.00247;95572.0;236.0;33.88
4602;Totaal mannen en vrouwen;43 jaar;1972;0.0024;95555.0;230.0;33.78
4603;Totaal mannen en vrouwen;43 jaar;1973;0.00216;95614.0;207.0;34.19
4604;Totaal mannen en vrouwen;43 jaar;1974;0.0022;95886.0;211.0;34.47
4605;Totaal mannen en vrouwen;43 jaar;1975;0.00208;96093.0;200.0;34.28
4606;Totaal mannen en vrouwen;43 jaar;1971 tot 1976;0.00226;95739.0;216.0;34.12
4607;Totaal mannen en vrouwen;43 jaar;1976;0.00199;96089.0;191.0;34.44
4608;Totaal mannen en vrouwen;43 jaar;1977;0.00192;96162.0;185.0;34.97
4609;Totaal mannen en vrouwen;43 jaar;1978;0.00211;96213.0;203.0;34.87
4610;Totaal mannen en vrouwen;43 jaar;1979;0.00183;96482.0;176.0;35.21
4611;Totaal mannen en vrouwen;43 jaar;1980;0.00198;96523.0;191.0;35.31
4612;Totaal mannen en vrouwen;43 jaar;1976 tot 1981;0.00196;96300.0;189.0;34.96
4613;Totaal mannen en vrouwen;43 jaar;1981;0.00171;96623.0;165.0;35.45
4614;Totaal mannen en vrouwen;43 jaar;1982;0.00178;96660.0;172.0;35.49
4615;Totaal mannen en vrouwen;43 jaar;1983;0.00182;96720.0;176.0;35.65
4616;Totaal mannen en vrouwen;43 jaar;1984;0.00184;96762.0;178.0;35.69
4617;Totaal mannen en vrouwen;43 jaar;1985;0.00164;96874.0;159.0;35.67
4618;Totaal mannen en vrouwen;43 jaar;1981 tot 1986;0.00176;96728.0;170.0;35.59
4619;Totaal mannen en vrouwen;43 jaar;1986;0.00178;96862.0;173.0;35.66
4620;Totaal mannen en vrouwen;43 jaar;1987;0.00166;96960.0;161.0;36.07
4621;Totaal mannen en vrouwen;43 jaar;1988;0.00181;97074.0;176.0;36.18
4622;Totaal mannen en vrouwen;43 jaar;1989;0.00156;97042.0;151.0;36.02
4623;Totaal mannen en vrouwen;43 jaar;1990;0.00171;97005.0;166.0;36.24
4624;Totaal mannen en vrouwen;43 jaar;1986 tot 1991;0.00169;96992.0;164.0;36.04
4625;Totaal mannen en vrouwen;43 jaar;1991;0.00171;97067.0;166.0;36.32
4626;Totaal mannen en vrouwen;43 jaar;1992;0.00173;97112.0;168.0;36.49
4627;Totaal mannen en vrouwen;43 jaar;1993;0.00183;97109.0;178.0;36.17
4628;Totaal mannen en vrouwen;43 jaar;1994;0.00172;97246.0;167.0;36.56
4629;Totaal mannen en vrouwen;43 jaar;1995;0.00176;97239.0;171.0;36.59
4630;Totaal mannen en vrouwen;43 jaar;1991 tot 1996;0.00175;97151.0;170.0;36.43
4631;Totaal mannen en vrouwen;43 jaar;1996;0.00175;97274.0;170.0;36.6
4632;Totaal mannen en vrouwen;43 jaar;1997;0.00165;97430.0;161.0;36.88
4633;Totaal mannen en vrouwen;43 jaar;1998;0.00169;97507.0;164.0;36.92
4634;Totaal mannen en vrouwen;43 jaar;1999;0.00171;97421.0;167.0;36.92
4635;Totaal mannen en vrouwen;43 jaar;2000;0.00167;97494.0;163.0;37.05
4636;Totaal mannen en vrouwen;43 jaar;1996 tot 2001;0.00169;97423.0;165.0;36.88
4637;Totaal mannen en vrouwen;43 jaar;2001;0.00156;97534.0;152.0;37.24
4638;Totaal mannen en vrouwen;43 jaar;2002;0.00152;97592.0;149.0;37.28
4639;Totaal mannen en vrouwen;43 jaar;2003;0.00156;97678.0;152.0;37.48
4640;Totaal mannen en vrouwen;43 jaar;2004;0.00151;97870.0;147.0;37.95
4641;Totaal mannen en vrouwen;43 jaar;2005;0.00145;97875.0;142.0;38.22
4642;Totaal mannen en vrouwen;43 jaar;2001 tot 2006;0.00152;97708.0;148.0;37.64
4643;Totaal mannen en vrouwen;43 jaar;2006;0.00123;98008.0;121.0;38.5
4644;Totaal mannen en vrouwen;43 jaar;2007;0.0012;98089.0;118.0;38.86
4645;Totaal mannen en vrouwen;43 jaar;2008;0.00123;98136.0;120.0;38.96
4646;Totaal mannen en vrouwen;43 jaar;2009;0.00112;98198.0;110.0;39.22
4647;Totaal mannen en vrouwen;43 jaar;2010;0.00113;98261.0;111.0;39.34
4648;Totaal mannen en vrouwen;43 jaar;2006 tot 2011;0.00118;98135.0;116.0;38.98
4649;Totaal mannen en vrouwen;43 jaar;2011;0.001;98257.0;98.0;39.61
4650;Totaal mannen en vrouwen;43 jaar;2012;0.00104;98273.0;102.0;39.57
4651;Totaal mannen en vrouwen;43 jaar;2013;0.00107;98341.0;105.0;39.77
4652;Totaal mannen en vrouwen;43 jaar;2014;0.00103;98352.0;101.0;40.12
4653;Totaal mannen en vrouwen;43 jaar;2015;0.00104;98427.0;102.0;39.9
4654;Totaal mannen en vrouwen;43 jaar;2011 tot 2016;0.00103;98326.0;102.0;39.8
4655;Totaal mannen en vrouwen;43 jaar;2016;0.00105;98388.0;103.0;40.0
4656;Totaal mannen en vrouwen;43 jaar;2017;0.00103;98376.0;101.0;40.2
4657;Totaal mannen en vrouwen;43 jaar;2018;0.00095;98414.0;93.0;40.22
4658;Totaal mannen en vrouwen;43 jaar;2019;0.00102;98391.0;100.0;40.51
4659;Totaal mannen en vrouwen;43 jaar;2020;0.00099;98341.0;97.0;39.86
4660;Totaal mannen en vrouwen;43 jaar;2016 tot 2021;0.00101;98384.0;99.0;40.15
4661;Totaal mannen en vrouwen;43 jaar;2021;0.00105;98367.0;103.0;39.8
4662;Totaal mannen en vrouwen;43 jaar;2022;0.00101;98334.0;99.0;40.09
4663;Totaal mannen en vrouwen;43 jaar;2023;0.00107;98325.0;105.0;40.33
4664;Totaal mannen en vrouwen;44 jaar;1861 tot 1866;;;;
4665;Totaal mannen en vrouwen;44 jaar;1866 tot 1871;;;;
4666;Totaal mannen en vrouwen;44 jaar;1871 tot 1876;;;;
4667;Totaal mannen en vrouwen;44 jaar;1876 tot 1881;;;;
4668;Totaal mannen en vrouwen;44 jaar;1881 tot 1886;;;;
4669;Totaal mannen en vrouwen;44 jaar;1886 tot 1891;;;;
4670;Totaal mannen en vrouwen;44 jaar;1891 tot 1896;;;;
4671;Totaal mannen en vrouwen;44 jaar;1896 tot 1901;;;;
4672;Totaal mannen en vrouwen;44 jaar;1901 tot 1906;;;;
4673;Totaal mannen en vrouwen;44 jaar;1906 tot 1911;;;;
4674;Totaal mannen en vrouwen;44 jaar;1911 tot 1916;;;;
4675;Totaal mannen en vrouwen;44 jaar;1916 tot 1921;;;;
4676;Totaal mannen en vrouwen;44 jaar;1921 tot 1926;;;;
4677;Totaal mannen en vrouwen;44 jaar;1926 tot 1931;;;;
4678;Totaal mannen en vrouwen;44 jaar;1931 tot 1936;;;;
4679;Totaal mannen en vrouwen;44 jaar;1936 tot 1941;;;;
4680;Totaal mannen en vrouwen;44 jaar;1941 tot 1946;;;;
4681;Totaal mannen en vrouwen;44 jaar;1950;0.00264;92820.0;245.0;32.21
4682;Totaal mannen en vrouwen;44 jaar;1946 tot 1951;;;;
4683;Totaal mannen en vrouwen;44 jaar;1951;0.00275;92810.0;255.0;32.28
4684;Totaal mannen en vrouwen;44 jaar;1952;0.00269;93436.0;251.0;32.54
4685;Totaal mannen en vrouwen;44 jaar;1953;0.00273;93032.0;254.0;32.3
4686;Totaal mannen en vrouwen;44 jaar;1954;0.00228;93867.0;214.0;32.53
4687;Totaal mannen en vrouwen;44 jaar;1955;0.00233;94045.0;219.0;32.53
4688;Totaal mannen en vrouwen;44 jaar;1951 tot 1956;0.00256;93439.0;239.0;32.44
4689;Totaal mannen en vrouwen;44 jaar;1956;0.00238;94278.0;224.0;32.39
4690;Totaal mannen en vrouwen;44 jaar;1957;0.00247;94369.0;233.0;32.79
4691;Totaal mannen en vrouwen;44 jaar;1958;0.00264;94531.0;249.0;32.87
4692;Totaal mannen en vrouwen;44 jaar;1959;0.00249;94412.0;235.0;32.98
4693;Totaal mannen en vrouwen;44 jaar;1960;0.00237;94708.0;225.0;32.95
4694;Totaal mannen en vrouwen;44 jaar;1956 tot 1961;0.00247;94464.0;233.0;32.8
4695;Totaal mannen en vrouwen;44 jaar;1961;0.00232;94820.0;220.0;33.11
4696;Totaal mannen en vrouwen;44 jaar;1962;0.00225;94719.0;213.0;32.8
4697;Totaal mannen en vrouwen;44 jaar;1963;0.00241;94970.0;229.0;32.77
4698;Totaal mannen en vrouwen;44 jaar;1964;0.00245;95012.0;233.0;33.13
4699;Totaal mannen en vrouwen;44 jaar;1965;0.00248;95079.0;235.0;32.91
4700;Totaal mannen en vrouwen;44 jaar;1961 tot 1966;0.00239;94919.0;227.0;32.94
4701;Totaal mannen en vrouwen;44 jaar;1966;0.00243;94976.0;231.0;32.92
4702;Totaal mannen en vrouwen;44 jaar;1967;0.00248;95071.0;235.0;33.14
4703;Totaal mannen en vrouwen;44 jaar;1968;0.00242;95054.0;230.0;32.94
4704;Totaal mannen en vrouwen;44 jaar;1969;0.00258;95121.0;245.0;32.83
4705;Totaal mannen en vrouwen;44 jaar;1970;0.00237;95199.0;226.0;32.82
4706;Totaal mannen en vrouwen;44 jaar;1966 tot 1971;0.00245;95087.0;233.0;32.93
4707;Totaal mannen en vrouwen;44 jaar;1971;0.00259;95336.0;247.0;32.97
4708;Totaal mannen en vrouwen;44 jaar;1972;0.0026;95325.0;248.0;32.86
4709;Totaal mannen en vrouwen;44 jaar;1973;0.00235;95407.0;224.0;33.27
4710;Totaal mannen en vrouwen;44 jaar;1974;0.00223;95675.0;214.0;33.54
4711;Totaal mannen en vrouwen;44 jaar;1975;0.00235;95893.0;226.0;33.35
4712;Totaal mannen en vrouwen;44 jaar;1971 tot 1976;0.00242;95523.0;231.0;33.2
4713;Totaal mannen en vrouwen;44 jaar;1976;0.00229;95898.0;220.0;33.5
4714;Totaal mannen en vrouwen;44 jaar;1977;0.00239;95977.0;229.0;34.04
4715;Totaal mannen en vrouwen;44 jaar;1978;0.00213;96010.0;204.0;33.95
4716;Totaal mannen en vrouwen;44 jaar;1979;0.00219;96306.0;211.0;34.27
4717;Totaal mannen en vrouwen;44 jaar;1980;0.0022;96332.0;212.0;34.38
4718;Totaal mannen en vrouwen;44 jaar;1976 tot 1981;0.00224;96111.0;215.0;34.03
4719;Totaal mannen en vrouwen;44 jaar;1981;0.002;96458.0;193.0;34.51
4720;Totaal mannen en vrouwen;44 jaar;1982;0.00214;96488.0;207.0;34.55
4721;Totaal mannen en vrouwen;44 jaar;1983;0.00191;96544.0;185.0;34.71
4722;Totaal mannen en vrouwen;44 jaar;1984;0.0017;96584.0;164.0;34.76
4723;Totaal mannen en vrouwen;44 jaar;1985;0.00189;96715.0;183.0;34.73
4724;Totaal mannen en vrouwen;44 jaar;1981 tot 1986;0.00193;96558.0;186.0;34.65
4725;Totaal mannen en vrouwen;44 jaar;1986;0.00198;96689.0;191.0;34.73
4726;Totaal mannen en vrouwen;44 jaar;1987;0.0021;96799.0;203.0;35.13
4727;Totaal mannen en vrouwen;44 jaar;1988;0.0019;96898.0;184.0;35.24
4728;Totaal mannen en vrouwen;44 jaar;1989;0.00183;96891.0;178.0;35.08
4729;Totaal mannen en vrouwen;44 jaar;1990;0.0018;96839.0;174.0;35.3
4730;Totaal mannen en vrouwen;44 jaar;1986 tot 1991;0.00191;96828.0;185.0;35.1
4731;Totaal mannen en vrouwen;44 jaar;1991;0.00195;96901.0;189.0;35.38
4732;Totaal mannen en vrouwen;44 jaar;1992;0.00191;96944.0;185.0;35.56
4733;Totaal mannen en vrouwen;44 jaar;1993;0.00176;96931.0;171.0;35.23
4734;Totaal mannen en vrouwen;44 jaar;1994;0.00183;97079.0;178.0;35.62
4735;Totaal mannen en vrouwen;44 jaar;1995;0.00184;97068.0;179.0;35.65
4736;Totaal mannen en vrouwen;44 jaar;1991 tot 1996;0.00186;96981.0;180.0;35.49
4737;Totaal mannen en vrouwen;44 jaar;1996;0.00189;97104.0;183.0;35.67
4738;Totaal mannen en vrouwen;44 jaar;1997;0.00185;97269.0;180.0;35.94
4739;Totaal mannen en vrouwen;44 jaar;1998;0.00188;97343.0;183.0;35.98
4740;Totaal mannen en vrouwen;44 jaar;1999;0.00168;97254.0;163.0;35.98
4741;Totaal mannen en vrouwen;44 jaar;2000;0.00182;97331.0;178.0;36.11
4742;Totaal mannen en vrouwen;44 jaar;1996 tot 2001;0.00182;97258.0;177.0;35.94
4743;Totaal mannen en vrouwen;44 jaar;2001;0.00162;97382.0;158.0;36.29
4744;Totaal mannen en vrouwen;44 jaar;2002;0.00168;97443.0;164.0;36.34
4745;Totaal mannen en vrouwen;44 jaar;2003;0.00178;97526.0;174.0;36.54
4746;Totaal mannen en vrouwen;44 jaar;2004;0.00156;97723.0;152.0;37.01
4747;Totaal mannen en vrouwen;44 jaar;2005;0.0016;97733.0;157.0;37.28
4748;Totaal mannen en vrouwen;44 jaar;2001 tot 2006;0.00165;97560.0;161.0;36.69
4749;Totaal mannen en vrouwen;44 jaar;2006;0.00132;97887.0;130.0;37.55
4750;Totaal mannen en vrouwen;44 jaar;2007;0.00122;97971.0;120.0;37.91
4751;Totaal mannen en vrouwen;44 jaar;2008;0.00134;98016.0;131.0;38.01
4752;Totaal mannen en vrouwen;44 jaar;2009;0.00143;98088.0;140.0;38.27
4753;Totaal mannen en vrouwen;44 jaar;2010;0.00117;98150.0;115.0;38.39
4754;Totaal mannen en vrouwen;44 jaar;2006 tot 2011;0.0013;98019.0;127.0;38.03
4755;Totaal mannen en vrouwen;44 jaar;2011;0.00122;98159.0;119.0;38.65
4756;Totaal mannen en vrouwen;44 jaar;2012;0.00115;98171.0;113.0;38.61
4757;Totaal mannen en vrouwen;44 jaar;2013;0.00109;98236.0;108.0;38.81
4758;Totaal mannen en vrouwen;44 jaar;2014;0.00117;98251.0;115.0;39.16
4759;Totaal mannen en vrouwen;44 jaar;2015;0.00113;98325.0;111.0;38.94
4760;Totaal mannen en vrouwen;44 jaar;2011 tot 2016;0.00115;98224.0;113.0;38.84
4761;Totaal mannen en vrouwen;44 jaar;2016;0.00112;98285.0;110.0;39.04
4762;Totaal mannen en vrouwen;44 jaar;2017;0.00118;98275.0;116.0;39.24
4763;Totaal mannen en vrouwen;44 jaar;2018;0.00112;98321.0;110.0;39.26
4764;Totaal mannen en vrouwen;44 jaar;2019;0.00109;98291.0;107.0;39.55
4765;Totaal mannen en vrouwen;44 jaar;2020;0.00113;98244.0;111.0;38.9
4766;Totaal mannen en vrouwen;44 jaar;2016 tot 2021;0.00113;98285.0;111.0;39.19
4767;Totaal mannen en vrouwen;44 jaar;2021;0.00108;98264.0;106.0;38.84
4768;Totaal mannen en vrouwen;44 jaar;2022;0.0012;98235.0;117.0;39.13
4769;Totaal mannen en vrouwen;44 jaar;2023;0.00106;98220.0;104.0;39.37
4770;Totaal mannen en vrouwen;45 jaar;1861 tot 1866;;;;
4771;Totaal mannen en vrouwen;45 jaar;1866 tot 1871;;;;
4772;Totaal mannen en vrouwen;45 jaar;1871 tot 1876;;;;
4773;Totaal mannen en vrouwen;45 jaar;1876 tot 1881;;;;
4774;Totaal mannen en vrouwen;45 jaar;1881 tot 1886;;;;
4775;Totaal mannen en vrouwen;45 jaar;1886 tot 1891;;;;
4776;Totaal mannen en vrouwen;45 jaar;1891 tot 1896;;;;
4777;Totaal mannen en vrouwen;45 jaar;1896 tot 1901;;;;
4778;Totaal mannen en vrouwen;45 jaar;1901 tot 1906;;;;
4779;Totaal mannen en vrouwen;45 jaar;1906 tot 1911;;;;
4780;Totaal mannen en vrouwen;45 jaar;1911 tot 1916;;;;
4781;Totaal mannen en vrouwen;45 jaar;1916 tot 1921;;;;
4782;Totaal mannen en vrouwen;45 jaar;1921 tot 1926;;;;
4783;Totaal mannen en vrouwen;45 jaar;1926 tot 1931;;;;
4784;Totaal mannen en vrouwen;45 jaar;1931 tot 1936;;;;
4785;Totaal mannen en vrouwen;45 jaar;1936 tot 1941;;;;
4786;Totaal mannen en vrouwen;45 jaar;1941 tot 1946;;;;
4787;Totaal mannen en vrouwen;45 jaar;1950;0.0031;92575.0;287.0;31.29
4788;Totaal mannen en vrouwen;45 jaar;1946 tot 1951;;;;
4789;Totaal mannen en vrouwen;45 jaar;1951;0.00319;92555.0;296.0;31.37
4790;Totaal mannen en vrouwen;45 jaar;1952;0.0029;93185.0;270.0;31.63
4791;Totaal mannen en vrouwen;45 jaar;1953;0.00284;92778.0;263.0;31.39
4792;Totaal mannen en vrouwen;45 jaar;1954;0.00258;93653.0;242.0;31.6
4793;Totaal mannen en vrouwen;45 jaar;1955;0.00302;93826.0;284.0;31.61
4794;Totaal mannen en vrouwen;45 jaar;1951 tot 1956;0.0029;93200.0;271.0;31.52
4795;Totaal mannen en vrouwen;45 jaar;1956;0.00289;94054.0;272.0;31.47
4796;Totaal mannen en vrouwen;45 jaar;1957;0.00281;94136.0;264.0;31.87
4797;Totaal mannen en vrouwen;45 jaar;1958;0.00256;94282.0;241.0;31.96
4798;Totaal mannen en vrouwen;45 jaar;1959;0.00259;94177.0;244.0;32.06
4799;Totaal mannen en vrouwen;45 jaar;1960;0.00271;94483.0;256.0;32.03
4800;Totaal mannen en vrouwen;45 jaar;1956 tot 1961;0.00271;94231.0;255.0;31.88
4801;Totaal mannen en vrouwen;45 jaar;1961;0.00249;94600.0;236.0;32.19
4802;Totaal mannen en vrouwen;45 jaar;1962;0.00249;94506.0;236.0;31.87
4803;Totaal mannen en vrouwen;45 jaar;1963;0.00249;94741.0;236.0;31.84
4804;Totaal mannen en vrouwen;45 jaar;1964;0.00259;94779.0;245.0;32.21
4805;Totaal mannen en vrouwen;45 jaar;1965;0.00263;94844.0;250.0;31.99
