ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
0;Totaal vakanties;Waarde;Nederland;2021;8957.0;61.7;21440.0;2.4;119970.0;13.4;5.6;98531.0;11.0;4.6;5654.0;631.0;264.0;47.0
1;Totaal vakanties;Waarde;Nederland;2022;7792.0;53.2;16498.0;2.1;89898.0;11.5;5.4;73401.0;9.4;4.4;4045.0;519.0;245.0;45.0
2;Totaal vakanties;Waarde;Nederland;2023;8016.0;54.0;16697.0;2.1;91432.0;11.4;5.5;74735.0;9.3;4.5;4339.0;541.0;260.0;47.0
3;Totaal vakanties;Waarde;Noord-Nederland (LD);2021;2575.0;17.7;3631.0;1.4;22759.0;8.8;6.3;19128.0;7.4;5.3;1079.0;419.0;297.0;47.0
4;Totaal vakanties;Waarde;Noord-Nederland (LD);2022;2352.0;16.1;3160.0;1.3;18548.0;7.9;5.9;15389.0;6.5;4.9;834.0;355.0;264.0;45.0
5;Totaal vakanties;Waarde;Noord-Nederland (LD);2023;2252.0;15.2;3009.0;1.3;18034.0;8.0;6.0;15025.0;6.7;5.0;870.0;386.0;289.0;48.0
6;Totaal vakanties;Waarde;Oost-Nederland (LD);2021;3521.0;24.2;5441.0;1.5;30520.0;8.7;5.6;25079.0;7.1;4.6;1284.0;365.0;236.0;42.0
7;Totaal vakanties;Waarde;Oost-Nederland (LD);2022;3158.0;21.6;4542.0;1.4;25423.0;8.0;5.6;20881.0;6.6;4.6;1054.0;334.0;232.0;41.0
8;Totaal vakanties;Waarde;Oost-Nederland (LD);2023;3327.0;22.4;4673.0;1.4;27224.0;8.2;5.8;22551.0;6.8;4.8;1213.0;365.0;260.0;45.0
9;Totaal vakanties;Waarde;West-Nederland (LD);2021;4642.0;32.0;7504.0;1.6;39757.0;8.6;5.3;32253.0;6.9;4.3;2017.0;435.0;269.0;51.0
10;Totaal vakanties;Waarde;West-Nederland (LD);2022;3609.0;24.7;5272.0;1.5;27674.0;7.7;5.2;22401.0;6.2;4.2;1294.0;358.0;245.0;47.0
11;Totaal vakanties;Waarde;West-Nederland (LD);2023;3604.0;24.3;5235.0;1.5;27032.0;7.5;5.2;21796.0;6.0;4.2;1309.0;363.0;250.0;48.0
12;Totaal vakanties;Waarde;Zuid-Nederland (LD);2021;2995.0;20.6;4243.0;1.4;23159.0;7.7;5.5;18915.0;6.3;4.5;1109.0;370.0;261.0;48.0
13;Totaal vakanties;Waarde;Zuid-Nederland (LD);2022;2595.0;17.7;3419.0;1.3;17627.0;6.8;5.2;14208.0;5.5;4.2;835.0;322.0;244.0;47.0
14;Totaal vakanties;Waarde;Zuid-Nederland (LD);2023;2816.0;19.0;3722.0;1.3;18765.0;6.7;5.0;15043.0;5.3;4.0;936.0;332.0;251.0;50.0
15;Totaal vakanties;Waarde;Landsdeel onbekend (LD);2021;493.0;3.4;621.0;1.3;3775.0;7.7;6.1;3155.0;6.4;5.1;165.0;334.0;265.0;44.0
16;Totaal vakanties;Waarde;Landsdeel onbekend (LD);2022;98.0;0.7;105.0;1.1;626.0;6.4;6.0;521.0;5.3;5.0;29.0;299.0;279.0;47.0
17;Totaal vakanties;Waarde;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
18;Totaal vakanties;Waarde;Groningen (PV);2021;404.0;2.8;491.0;1.2;2637.0;6.5;5.4;2146.0;5.3;4.4;128.0;317.0;261.0;49.0
19;Totaal vakanties;Waarde;Groningen (PV);2022;354.0;2.4;399.0;1.1;1862.0;5.3;4.7;1463.0;4.1;3.7;81.0;228.0;202.0;43.0
20;Totaal vakanties;Waarde;Groningen (PV);2023;392.0;2.6;444.0;1.1;1862.0;4.7;4.2;1418.0;3.6;3.2;94.0;239.0;211.0;50.0
21;Totaal vakanties;Waarde;Fryslân (PV);2021;1362.0;9.4;1809.0;1.3;11735.0;8.6;6.5;9926.0;7.3;5.5;571.0;419.0;316.0;49.0
22;Totaal vakanties;Waarde;Fryslân (PV);2022;1215.0;8.3;1585.0;1.3;9665.0;8.0;6.1;8080.0;6.7;5.1;460.0;378.0;290.0;48.0
23;Totaal vakanties;Waarde;Fryslân (PV);2023;1230.0;8.3;1592.0;1.3;9888.0;8.0;6.2;8296.0;6.7;5.2;500.0;407.0;314.0;51.0
24;Totaal vakanties;Waarde;Drenthe (PV);2021;1105.0;7.6;1331.0;1.2;8386.0;7.6;6.3;7056.0;6.4;5.3;380.0;344.0;286.0;45.0
25;Totaal vakanties;Waarde;Drenthe (PV);2022;1010.0;6.9;1176.0;1.2;7021.0;7.0;6.0;5845.0;5.8;5.0;294.0;291.0;250.0;42.0
26;Totaal vakanties;Waarde;Drenthe (PV);2023;870.0;5.9;973.0;1.1;6284.0;7.2;6.5;5311.0;6.1;5.5;276.0;317.0;283.0;44.0
27;Totaal vakanties;Waarde;Overijssel (PV);2021;1250.0;8.6;1689.0;1.4;9909.0;7.9;5.9;8220.0;6.6;4.9;410.0;328.0;243.0;41.0
28;Totaal vakanties;Waarde;Overijssel (PV);2022;1212.0;8.3;1447.0;1.2;8091.0;6.7;5.6;6645.0;5.5;4.6;349.0;288.0;241.0;43.0
29;Totaal vakanties;Waarde;Overijssel (PV);2023;1182.0;8.0;1369.0;1.2;9180.0;7.8;6.7;7811.0;6.6;5.7;408.0;345.0;298.0;44.0
30;Totaal vakanties;Waarde;Flevoland (PV);2021;256.0;1.8;307.0;1.2;1624.0;6.4;5.3;1317.0;5.2;4.3;67.0;260.0;217.0;41.0
31;Totaal vakanties;Waarde;Flevoland (PV);2022;282.0;1.9;297.0;1.1;1728.0;6.1;5.8;1430.0;5.1;4.8;70.0;247.0;234.0;40.0
32;Totaal vakanties;Waarde;Flevoland (PV);2023;321.0;2.2;346.0;1.1;1552.0;4.8;4.5;1206.0;3.8;3.5;70.0;217.0;202.0;45.0
33;Totaal vakanties;Waarde;Gelderland (PV);2021;2392.0;16.5;3445.0;1.4;18987.0;7.9;5.5;15542.0;6.5;4.5;808.0;338.0;234.0;43.0
34;Totaal vakanties;Waarde;Gelderland (PV);2022;2074.0;14.2;2798.0;1.3;15604.0;7.5;5.6;12806.0;6.2;4.6;635.0;306.0;227.0;41.0
35;Totaal vakanties;Waarde;Gelderland (PV);2023;2299.0;15.5;2958.0;1.3;16492.0;7.2;5.6;13534.0;5.9;4.6;735.0;320.0;249.0;45.0
36;Totaal vakanties;Waarde;Utrecht (PV);2021;652.0;4.5;842.0;1.3;3818.0;5.9;4.5;2976.0;4.6;3.5;200.0;307.0;238.0;52.0
37;Totaal vakanties;Waarde;Utrecht (PV);2022;608.0;4.2;744.0;1.2;3448.0;5.7;4.6;2704.0;4.4;3.6;130.0;213.0;174.0;38.0
38;Totaal vakanties;Waarde;Utrecht (PV);2023;655.0;4.4;782.0;1.2;3642.0;5.6;4.7;2859.0;4.4;3.7;164.0;250.0;209.0;45.0
39;Totaal vakanties;Waarde;Noord-Holland (PV);2021;2088.0;14.4;2799.0;1.3;14902.0;7.1;5.3;12103.0;5.8;4.3;804.0;385.0;287.0;54.0
40;Totaal vakanties;Waarde;Noord-Holland (PV);2022;1607.0;11.0;2053.0;1.3;10907.0;6.8;5.3;8855.0;5.5;4.3;552.0;343.0;269.0;51.0
41;Totaal vakanties;Waarde;Noord-Holland (PV);2023;1535.0;10.3;1956.0;1.3;9616.0;6.3;4.9;7660.0;5.0;3.9;547.0;356.0;280.0;57.0
42;Totaal vakanties;Waarde;Zuid-Holland (PV);2021;1470.0;10.1;1998.0;1.4;9400.0;6.4;4.7;7402.0;5.0;3.7;451.0;307.0;226.0;48.0
43;Totaal vakanties;Waarde;Zuid-Holland (PV);2022;1127.0;7.7;1395.0;1.2;6088.0;5.4;4.4;4693.0;4.2;3.4;275.0;244.0;197.0;45.0
44;Totaal vakanties;Waarde;Zuid-Holland (PV);2023;1266.0;8.5;1528.0;1.2;7130.0;5.6;4.7;5602.0;4.4;3.7;308.0;244.0;202.0;43.0
45;Totaal vakanties;Waarde;Zeeland (PV);2021;1382.0;9.5;1865.0;1.3;11637.0;8.4;6.2;9772.0;7.1;5.2;562.0;406.0;301.0;48.0
46;Totaal vakanties;Waarde;Zeeland (PV);2022;868.0;5.9;1081.0;1.2;7231.0;8.3;6.7;6150.0;7.1;5.7;337.0;388.0;312.0;47.0
47;Totaal vakanties;Waarde;Zeeland (PV);2023;809.0;5.4;969.0;1.2;6644.0;8.2;6.9;5675.0;7.0;5.9;290.0;358.0;299.0;44.0
48;Totaal vakanties;Waarde;Noord-Brabant (PV);2021;1487.0;10.2;2029.0;1.4;10811.0;7.3;5.3;8782.0;5.9;4.3;464.0;312.0;229.0;43.0
49;Totaal vakanties;Waarde;Noord-Brabant (PV);2022;1285.0;8.8;1621.0;1.3;7863.0;6.1;4.9;6242.0;4.9;3.9;315.0;245.0;194.0;40.0
50;Totaal vakanties;Waarde;Noord-Brabant (PV);2023;1452.0;9.8;1817.0;1.3;8677.0;6.0;4.8;6860.0;4.7;3.8;394.0;272.0;217.0;45.0
51;Totaal vakanties;Waarde;Limburg (PV);2021;1792.0;12.3;2215.0;1.2;12348.0;6.9;5.6;10133.0;5.7;4.6;644.0;359.0;291.0;52.0
52;Totaal vakanties;Waarde;Limburg (PV);2022;1546.0;10.6;1798.0;1.2;9764.0;6.3;5.4;7967.0;5.2;4.4;520.0;336.0;289.0;53.0
53;Totaal vakanties;Waarde;Limburg (PV);2023;1608.0;10.8;1905.0;1.2;10088.0;6.3;5.3;8183.0;5.1;4.3;542.0;337.0;284.0;54.0
54;Totaal vakanties;Waarde;Provincie onbekend (PV);2021;493.0;3.4;621.0;1.3;3775.0;7.7;6.1;3155.0;6.4;5.1;165.0;334.0;265.0;44.0
55;Totaal vakanties;Waarde;Provincie onbekend (PV);2022;98.0;0.7;105.0;1.1;626.0;6.4;6.0;521.0;5.3;5.0;29.0;299.0;279.0;47.0
56;Totaal vakanties;Waarde;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
57;Totaal vakanties;Waarde;Oost-Groningen (CR);2021;104.0;0.7;123.0;1.2;656.0;6.3;5.3;533.0;5.1;4.3;33.0;316.0;267.0;50.0
58;Totaal vakanties;Waarde;Oost-Groningen (CR);2022;57.0;0.4;60.0;1.1;382.0;6.7;6.3;322.0;5.6;5.3;13.0;228.0;216.0;34.0
59;Totaal vakanties;Waarde;Oost-Groningen (CR);2023;67.0;0.5;85.0;1.3;395.0;5.9;4.7;310.0;4.6;3.7;18.0;264.0;210.0;45.0
60;Totaal vakanties;Waarde;Delfzijl en omgeving (CR);2021;;;;;;;;;;;;;;
61;Totaal vakanties;Waarde;Delfzijl en omgeving (CR);2022;;;;;;;;;;;;;;
62;Totaal vakanties;Waarde;Delfzijl en omgeving (CR);2023;;;;;;;;;;;;;;
63;Totaal vakanties;Waarde;Overig Groningen (CR);2021;282.0;1.9;338.0;1.2;1850.0;6.6;5.5;1512.0;5.4;4.5;89.0;314.0;262.0;48.0
64;Totaal vakanties;Waarde;Overig Groningen (CR);2022;262.0;1.8;297.0;1.1;1288.0;4.9;4.3;991.0;3.8;3.3;57.0;217.0;192.0;44.0
65;Totaal vakanties;Waarde;Overig Groningen (CR);2023;293.0;2.0;318.0;1.1;1236.0;4.2;3.9;919.0;3.1;2.9;64.0;217.0;200.0;52.0
66;Totaal vakanties;Waarde;Noord-Friesland (CR);2021;954.0;6.6;1174.0;1.2;7698.0;8.1;6.6;6524.0;6.8;5.6;421.0;442.0;359.0;55.0
67;Totaal vakanties;Waarde;Noord-Friesland (CR);2022;844.0;5.8;1075.0;1.3;6760.0;8.0;6.3;5685.0;6.7;5.3;337.0;399.0;313.0;50.0
68;Totaal vakanties;Waarde;Noord-Friesland (CR);2023;830.0;5.6;1048.0;1.3;6491.0;7.8;6.2;5443.0;6.6;5.2;348.0;420.0;333.0;54.0
69;Totaal vakanties;Waarde;Zuidwest-Friesland (CR);2021;315.0;2.2;437.0;1.4;2784.0;8.8;6.4;2346.0;7.4;5.4;98.0;310.0;223.0;35.0
70;Totaal vakanties;Waarde;Zuidwest-Friesland (CR);2022;265.0;1.8;319.0;1.2;1803.0;6.8;5.7;1484.0;5.6;4.7;77.0;289.0;240.0;42.0
71;Totaal vakanties;Waarde;Zuidwest-Friesland (CR);2023;276.0;1.9;341.0;1.2;2228.0;8.1;6.5;1887.0;6.8;5.5;101.0;368.0;297.0;46.0
72;Totaal vakanties;Waarde;Zuidoost-Friesland (CR);2021;156.0;1.1;198.0;1.3;1254.0;8.0;6.3;1056.0;6.8;5.3;52.0;332.0;261.0;41.0
73;Totaal vakanties;Waarde;Zuidoost-Friesland (CR);2022;136.0;0.9;156.0;1.1;871.0;6.4;5.6;715.0;5.3;4.6;34.0;249.0;217.0;39.0
74;Totaal vakanties;Waarde;Zuidoost-Friesland (CR);2023;153.0;1.0;166.0;1.1;803.0;5.2;4.8;637.0;4.2;3.8;33.0;218.0;201.0;41.0
75;Totaal vakanties;Waarde;Noord-Drenthe (CR);2021;485.0;3.3;561.0;1.2;3654.0;7.5;6.5;3092.0;6.4;5.5;165.0;341.0;294.0;45.0
76;Totaal vakanties;Waarde;Noord-Drenthe (CR);2022;405.0;2.8;451.0;1.1;2628.0;6.5;5.8;2177.0;5.4;4.8;116.0;287.0;258.0;44.0
77;Totaal vakanties;Waarde;Noord-Drenthe (CR);2023;382.0;2.6;419.0;1.1;2712.0;7.1;6.5;2292.0;6.0;5.5;110.0;288.0;262.0;40.0
78;Totaal vakanties;Waarde;Zuidoost-Drenthe (CR);2021;389.0;2.7;434.0;1.1;2494.0;6.4;5.7;2060.0;5.3;4.7;124.0;318.0;285.0;50.0
79;Totaal vakanties;Waarde;Zuidoost-Drenthe (CR);2022;362.0;2.5;389.0;1.1;2269.0;6.3;5.8;1880.0;5.2;4.8;100.0;276.0;256.0;44.0
80;Totaal vakanties;Waarde;Zuidoost-Drenthe (CR);2023;280.0;1.9;301.0;1.1;1852.0;6.6;6.1;1550.0;5.5;5.1;86.0;306.0;285.0;46.0
81;Totaal vakanties;Waarde;Zuidwest-Drenthe (CR);2021;276.0;1.9;336.0;1.2;2239.0;8.1;6.7;1904.0;6.9;5.7;91.0;331.0;272.0;41.0
82;Totaal vakanties;Waarde;Zuidwest-Drenthe (CR);2022;268.0;1.8;313.0;1.2;1887.0;7.0;6.0;1574.0;5.9;5.0;71.0;265.0;226.0;38.0
83;Totaal vakanties;Waarde;Zuidwest-Drenthe (CR);2023;214.0;1.4;225.0;1.0;1566.0;7.3;7.0;1341.0;6.3;6.0;75.0;352.0;336.0;48.0
84;Totaal vakanties;Waarde;Noord-Overijssel (CR);2021;587.0;4.0;756.0;1.3;4388.0;7.5;5.8;3632.0;6.2;4.8;167.0;284.0;220.0;38.0
85;Totaal vakanties;Waarde;Noord-Overijssel (CR);2022;445.0;3.0;519.0;1.2;3053.0;6.9;5.9;2534.0;5.7;4.9;120.0;269.0;231.0;39.0
86;Totaal vakanties;Waarde;Noord-Overijssel (CR);2023;484.0;3.3;541.0;1.1;4481.0;9.3;8.3;3940.0;8.1;7.3;164.0;339.0;303.0;37.0
87;Totaal vakanties;Waarde;Zuidwest-Overijssel (CR);2021;143.0;1.0;156.0;1.1;720.0;5.0;4.6;564.0;3.9;3.6;35.0;241.0;222.0;48.0
88;Totaal vakanties;Waarde;Zuidwest-Overijssel (CR);2022;149.0;1.0;161.0;1.1;792.0;5.3;4.9;631.0;4.2;3.9;36.0;243.0;226.0;46.0
89;Totaal vakanties;Waarde;Zuidwest-Overijssel (CR);2023;131.0;0.9;136.0;1.0;857.0;6.5;6.3;721.0;5.5;5.3;36.0;273.0;263.0;42.0
90;Totaal vakanties;Waarde;Twente (CR);2021;598.0;4.1;777.0;1.3;4802.0;8.0;6.2;4025.0;6.7;5.2;209.0;350.0;269.0;44.0
91;Totaal vakanties;Waarde;Twente (CR);2022;650.0;4.4;736.0;1.1;4062.0;6.2;5.5;3326.0;5.1;4.5;187.0;287.0;254.0;46.0
92;Totaal vakanties;Waarde;Twente (CR);2023;588.0;4.0;662.0;1.1;3675.0;6.2;5.6;3014.0;5.1;4.6;202.0;344.0;306.0;55.0
93;Totaal vakanties;Waarde;Veluwe (CR);2021;1292.0;8.9;1791.0;1.4;9897.0;7.7;5.5;8105.0;6.3;4.5;442.0;342.0;247.0;45.0
94;Totaal vakanties;Waarde;Veluwe (CR);2022;1032.0;7.1;1389.0;1.3;8019.0;7.8;5.8;6630.0;6.4;4.8;313.0;303.0;226.0;39.0
95;Totaal vakanties;Waarde;Veluwe (CR);2023;1171.0;7.9;1484.0;1.3;9163.0;7.8;6.2;7679.0;6.6;5.2;389.0;332.0;262.0;42.0
96;Totaal vakanties;Waarde;Achterhoek (CR);2021;629.0;4.3;795.0;1.3;4867.0;7.7;6.1;4072.0;6.5;5.1;188.0;300.0;237.0;39.0
97;Totaal vakanties;Waarde;Achterhoek (CR);2022;535.0;3.7;614.0;1.1;3842.0;7.2;6.3;3228.0;6.0;5.3;158.0;295.0;258.0;41.0
98;Totaal vakanties;Waarde;Achterhoek (CR);2023;597.0;4.0;662.0;1.1;3696.0;6.2;5.6;3034.0;5.1;4.6;174.0;291.0;263.0;47.0
99;Totaal vakanties;Waarde;Arnhem/Nijmegen (CR);2021;501.0;3.4;578.0;1.2;2718.0;5.4;4.7;2140.0;4.3;3.7;121.0;241.0;209.0;44.0
100;Totaal vakanties;Waarde;Arnhem/Nijmegen (CR);2022;535.0;3.7;612.0;1.1;2553.0;4.8;4.2;1941.0;3.6;3.2;118.0;220.0;193.0;46.0
101;Totaal vakanties;Waarde;Arnhem/Nijmegen (CR);2023;563.0;3.8;612.0;1.1;2576.0;4.6;4.2;1965.0;3.5;3.2;128.0;228.0;210.0;50.0
102;Totaal vakanties;Waarde;Zuidwest-Gelderland (CR);2021;207.0;1.4;281.0;1.4;1505.0;7.3;5.4;1224.0;5.9;4.4;57.0;274.0;202.0;38.0
103;Totaal vakanties;Waarde;Zuidwest-Gelderland (CR);2022;104.0;0.7;114.0;1.1;735.0;7.0;6.5;622.0;6.0;5.5;26.0;248.0;228.0;35.0
104;Totaal vakanties;Waarde;Zuidwest-Gelderland (CR);2023;120.0;0.8;121.0;1.0;545.0;4.5;4.5;424.0;3.5;3.5;24.0;198.0;197.0;44.0
105;Totaal vakanties;Waarde;Utrecht (CR);2021;652.0;4.5;842.0;1.3;3818.0;5.9;4.5;2976.0;4.6;3.5;200.0;307.0;238.0;52.0
106;Totaal vakanties;Waarde;Utrecht (CR);2022;604.0;4.1;740.0;1.2;3420.0;5.7;4.6;2681.0;4.4;3.6;129.0;213.0;174.0;38.0
107;Totaal vakanties;Waarde;Utrecht (CR);2023;648.0;4.4;772.0;1.2;3610.0;5.6;4.7;2838.0;4.4;3.7;162.0;249.0;209.0;45.0
108;Totaal vakanties;Waarde;Kop van Noord-Holland (CR);2021;905.0;6.2;1069.0;1.2;7097.0;7.8;6.6;6027.0;6.7;5.6;372.0;411.0;348.0;52.0
109;Totaal vakanties;Waarde;Kop van Noord-Holland (CR);2022;633.0;4.3;781.0;1.2;4647.0;7.3;6.0;3866.0;6.1;5.0;241.0;381.0;309.0;52.0
110;Totaal vakanties;Waarde;Kop van Noord-Holland (CR);2023;642.0;4.3;780.0;1.2;4539.0;7.1;5.8;3759.0;5.9;4.8;241.0;375.0;309.0;53.0
111;Totaal vakanties;Waarde;Alkmaar en omgeving (CR);2021;368.0;2.5;435.0;1.2;2310.0;6.3;5.3;1876.0;5.1;4.3;141.0;384.0;325.0;61.0
112;Totaal vakanties;Waarde;Alkmaar en omgeving (CR);2022;270.0;1.8;318.0;1.2;1618.0;6.0;5.1;1300.0;4.8;4.1;81.0;300.0;254.0;50.0
113;Totaal vakanties;Waarde;Alkmaar en omgeving (CR);2023;221.0;1.5;255.0;1.2;1461.0;6.6;5.7;1206.0;5.5;4.7;87.0;395.0;342.0;60.0
114;Totaal vakanties;Waarde;IJmond (CR);2021;142.0;1.0;178.0;1.3;833.0;5.9;4.7;654.0;4.6;3.7;37.0;262.0;209.0;45.0
115;Totaal vakanties;Waarde;IJmond (CR);2022;92.0;0.6;99.0;1.1;508.0;5.5;5.1;409.0;4.5;4.1;24.0;262.0;242.0;47.0
116;Totaal vakanties;Waarde;IJmond (CR);2023;;;;;;;;;;;;;;
117;Totaal vakanties;Waarde;Agglomeratie Haarlem (CR);2021;242.0;1.7;323.0;1.3;1708.0;7.0;5.3;1385.0;5.7;4.3;109.0;450.0;338.0;64.0
118;Totaal vakanties;Waarde;Agglomeratie Haarlem (CR);2022;225.0;1.5;240.0;1.1;1370.0;6.1;5.7;1130.0;5.0;4.7;66.0;293.0;275.0;48.0
119;Totaal vakanties;Waarde;Agglomeratie Haarlem (CR);2023;203.0;1.4;212.0;1.0;798.0;3.9;3.8;586.0;2.9;2.8;53.0;259.0;248.0;66.0
120;Totaal vakanties;Waarde;Zaanstreek (CR);2021;;;;;;;;;;;;;;
121;Totaal vakanties;Waarde;Zaanstreek (CR);2022;;;;;;;;;;;;;;
122;Totaal vakanties;Waarde;Zaanstreek (CR);2023;;;;;;;;;;;;;;
123;Totaal vakanties;Waarde;Groot-Amsterdam (CR);2021;497.0;3.4;642.0;1.3;2349.0;4.7;3.7;1707.0;3.4;2.7;118.0;238.0;184.0;50.0
124;Totaal vakanties;Waarde;Groot-Amsterdam (CR);2022;400.0;2.7;488.0;1.2;1888.0;4.7;3.9;1400.0;3.5;2.9;108.0;270.0;221.0;57.0
125;Totaal vakanties;Waarde;Groot-Amsterdam (CR);2023;379.0;2.6;490.0;1.3;1779.0;4.7;3.6;1289.0;3.4;2.6;120.0;315.0;244.0;67.0
126;Totaal vakanties;Waarde;Het Gooi en Vechtstreek (CR);2021;103.0;0.7;130.0;1.3;496.0;4.8;3.8;366.0;3.6;2.8;22.0;217.0;172.0;45.0
127;Totaal vakanties;Waarde;Het Gooi en Vechtstreek (CR);2022;72.0;0.5;91.0;1.3;649.0;9.1;7.1;558.0;7.8;6.1;21.0;297.0;233.0;33.0
128;Totaal vakanties;Waarde;Het Gooi en Vechtstreek (CR);2023;;;;;;;;;;;;;;
129;Totaal vakanties;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2021;390.0;2.7;438.0;1.1;2282.0;5.9;5.2;1843.0;4.7;4.2;106.0;273.0;243.0;47.0
130;Totaal vakanties;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2022;243.0;1.7;273.0;1.1;1222.0;5.0;4.5;948.0;3.9;3.5;59.0;243.0;217.0;48.0
131;Totaal vakanties;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2023;268.0;1.8;281.0;1.0;1853.0;6.9;6.6;1572.0;5.9;5.6;67.0;249.0;238.0;36.0
132;Totaal vakanties;Waarde;Agglomeratie 's-Gravenhage (CR);2021;374.0;2.6;444.0;1.2;1783.0;4.8;4.0;1339.0;3.6;3.0;94.0;253.0;213.0;53.0
133;Totaal vakanties;Waarde;Agglomeratie 's-Gravenhage (CR);2022;311.0;2.1;329.0;1.1;1180.0;3.8;3.6;851.0;2.7;2.6;69.0;223.0;211.0;59.0
134;Totaal vakanties;Waarde;Agglomeratie 's-Gravenhage (CR);2023;317.0;2.1;350.0;1.1;1384.0;4.4;4.0;1034.0;3.3;3.0;77.0;241.0;219.0;55.0
135;Totaal vakanties;Waarde;Delft en Westland (CR);2021;76.0;0.5;90.0;1.2;336.0;4.4;3.7;246.0;3.2;2.7;16.0;215.0;183.0;49.0
136;Totaal vakanties;Waarde;Delft en Westland (CR);2022;91.0;0.6;101.0;1.1;369.0;4.0;3.7;268.0;2.9;2.7;15.0;160.0;145.0;40.0
137;Totaal vakanties;Waarde;Delft en Westland (CR);2023;;;;;;;;;;;;;;
138;Totaal vakanties;Waarde;Oost-Zuid-Holland (CR);2021;129.0;0.9;155.0;1.2;795.0;6.2;5.1;640.0;5.0;4.1;34.0;261.0;217.0;42.0
139;Totaal vakanties;Waarde;Oost-Zuid-Holland (CR);2022;103.0;0.7;118.0;1.1;587.0;5.7;5.0;470.0;4.6;4.0;18.0;180.0;156.0;31.0
140;Totaal vakanties;Waarde;Oost-Zuid-Holland (CR);2023;;;;;;;;;;;;;;
141;Totaal vakanties;Waarde;Groot-Rijnmond (CR);2021;547.0;3.8;770.0;1.4;3719.0;6.8;4.8;2949.0;5.4;3.8;181.0;332.0;236.0;49.0
142;Totaal vakanties;Waarde;Groot-Rijnmond (CR);2022;392.0;2.7;479.0;1.2;2270.0;5.8;4.7;1791.0;4.6;3.7;89.0;228.0;186.0;39.0
143;Totaal vakanties;Waarde;Groot-Rijnmond (CR);2023;468.0;3.2;568.0;1.2;2430.0;5.2;4.3;1862.0;4.0;3.3;105.0;224.0;185.0;43.0
144;Totaal vakanties;Waarde;Zuidoost-Zuid-Holland (CR);2021;93.0;0.6;101.0;1.1;486.0;5.2;4.8;385.0;4.1;3.8;19.0;204.0;189.0;39.0
145;Totaal vakanties;Waarde;Zuidoost-Zuid-Holland (CR);2022;72.0;0.5;75.0;1.0;355.0;4.9;4.8;280.0;3.9;3.8;20.0;274.0;266.0;56.0
146;Totaal vakanties;Waarde;Zuidoost-Zuid-Holland (CR);2023;115.0;0.8;122.0;1.1;440.0;3.8;3.6;319.0;2.8;2.6;21.0;179.0;170.0;47.0
147;Totaal vakanties;Waarde;Zeeuwsch-Vlaanderen (CR);2021;272.0;1.9;323.0;1.2;2186.0;8.0;6.8;1863.0;6.8;5.8;113.0;417.0;351.0;52.0
148;Totaal vakanties;Waarde;Zeeuwsch-Vlaanderen (CR);2022;192.0;1.3;227.0;1.2;1693.0;8.8;7.5;1467.0;7.6;6.5;73.0;378.0;320.0;43.0
149;Totaal vakanties;Waarde;Zeeuwsch-Vlaanderen (CR);2023;167.0;1.1;178.0;1.1;1227.0;7.3;6.9;1049.0;6.3;5.9;59.0;355.0;334.0;48.0
150;Totaal vakanties;Waarde;Overig Zeeland (CR);2021;1129.0;7.8;1543.0;1.4;9451.0;8.4;6.1;7909.0;7.0;5.1;448.0;397.0;291.0;47.0
151;Totaal vakanties;Waarde;Overig Zeeland (CR);2022;655.0;4.5;809.0;1.2;5147.0;7.9;6.4;4338.0;6.6;5.4;231.0;352.0;285.0;45.0
152;Totaal vakanties;Waarde;Overig Zeeland (CR);2023;641.0;4.3;769.0;1.2;5248.0;8.2;6.8;4479.0;7.0;5.8;220.0;342.0;286.0;42.0
153;Totaal vakanties;Waarde;West-Noord-Brabant (CR);2021;237.0;1.6;265.0;1.1;1318.0;5.6;5.0;1053.0;4.4;4.0;51.0;217.0;193.0;39.0
154;Totaal vakanties;Waarde;West-Noord-Brabant (CR);2022;198.0;1.3;235.0;1.2;964.0;4.9;4.1;729.0;3.7;3.1;35.0;179.0;150.0;37.0
155;Totaal vakanties;Waarde;West-Noord-Brabant (CR);2023;206.0;1.4;234.0;1.1;985.0;4.8;4.2;751.0;3.7;3.2;40.0;194.0;170.0;41.0
156;Totaal vakanties;Waarde;Midden-Noord-Brabant (CR);2021;480.0;3.3;626.0;1.3;3096.0;6.4;4.9;2470.0;5.1;3.9;148.0;308.0;236.0;48.0
157;Totaal vakanties;Waarde;Midden-Noord-Brabant (CR);2022;422.0;2.9;487.0;1.2;2384.0;5.7;4.9;1896.0;4.5;3.9;110.0;260.0;225.0;46.0
